"","GO0043235_receptor_complex"
"Q9NQW8_IDR_1_183",0.499518877365212
"Q9NQW8_IDR_685_779",0.500481122634788
"Q9NQX0_IDR_1_165",0.508249504791293
"Q9NQX0_IDR_379_468",0.491750495208707
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.512533199286024
"Q9NQX4_IDR_1227_1357",0.487466800713976
"Q9NQX5_IDR_107_282",0.471084493114902
"Q9NQX5_IDR_1_101",0.528915506885098
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.502022179409806
"Q9NQZ2_IDR_330_479",0.497977820590194
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.509645740102888
"Q9NQZ6_IDR_58_110",0.490354259897112
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.495747040233338
"Q9NR81_IDR_470_526",0.504252959766662
"Q9NR82_IDR_1_88",0.236315412050969
"Q9NR82_IDR_401_619",0.251416901534656
"Q9NR82_IDR_633_863",0.262579406918553
"Q9NR82_IDR_874_932",0.249688279495822
"Q9NR83_IDR_1_203",0.485094072830114
"Q9NR83_IDR_205_362",0.514905927169886
"Q9NR99_IDR_1646_1717",0.357068333480299
"Q9NR99_IDR_700_771",0.318431771635746
"Q9NR99_IDR_807_1634",0.324499894883956
"Q9NRA0_IDR_1_46",0.330937992461241
"Q9NRA0_IDR_384_419",0.329777594755745
"Q9NRA0_IDR_476_512",0.339284412783014
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.338185031396034
"Q9NRC6_IDR_3490_3540",0.33168828581726
"Q9NRC6_IDR_3642_3674",0.330126682786707
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.338877901841359
"Q9NRF2_IDR_628_752",0.328148629675081
"Q9NRF2_IDR_96_283",0.33297346848356
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.500641662449181
"Q9NRH1_IDR_135_196",0.499358337550819
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.494735873591587
"Q9NRI5_IDR_618_854",0.505264126408413
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.326888552675849
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.360580589506287
"Q9NRR4_IDR_460_500",0.320605383169417
"Q9NRR4_IDR_78_405",0.318814027324296
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.309217444753955
"Q9NRY4_IDR_1442_1499",0.33879819166647
"Q9NRY4_IDR_952_1117",0.351984363579575
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.330706576070521
"Q9NS68_IDR_194_423",0.338178386973599
"Q9NS68_IDR_96_189",0.33111503695588
"Q9NS69_IDR_108_142",0.516465394984754
"Q9NS69_IDR_1_41",0.483534605015246
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.500999006299211
"Q9NS87_IDR_601_712",0.499000993700789
"Q9NS91_IDR_359_495",0.498973958141035
"Q9NS91_IDR_99_241",0.501026041858965
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.511683553202372
"Q9NSI8_IDR_305_335",0.488316446797628
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.494715833966661
"Q9NST1_IDR_404_481",0.505284166033339
"Q9NSV4_IDR_1022_1179",0.318895748145817
"Q9NSV4_IDR_1_112",0.339718961682462
"Q9NSV4_IDR_549_600",0.341385290171722
"Q9NSY0_IDR_1_35",0.50195225201917
"Q9NSY0_IDR_387_418",0.49804774798083
"Q9NSY1_IDR_1_37",0.485540036807052
"Q9NSY1_IDR_326_1111",0.514459963192948
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.324277172638559
"Q9NT99_IDR_459_491",0.214470995188052
"Q9NT99_IDR_496_552",0.224183369196902
"Q9NT99_IDR_620_693",0.237068462976487
"Q9NTG1_IDR_1_42",0.608164235115067
"Q9NTZ6_IDR_392_426",0.485075130391064
"Q9NTZ6_IDR_92_222",0.514924869608936
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.476237834157573
"Q9NU39_IDR_185_408",0.523762165842427
"Q9NUA8_IDR_129_237",0.499746879402417
"Q9NUA8_IDR_614_733",0.500253120597583
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.508906719991991
"Q9NUB4_IDR_89_122",0.491093280008009
"Q9NUC0_IDR_1_75",0.509719233390022
"Q9NUC0_IDR_208_253",0.490280766609978
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.486235371678225
"Q9NUE0_IDR_353_388",0.513764628321775
"Q9NUG4_IDR_1_37",0.333889502799211
"Q9NUG4_IDR_160_295",0.316613892332431
"Q9NUG4_IDR_370_409",0.349496604868358
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.49662565792595
"Q9NUY8_IDR_512_544",0.50337434207405
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.32576545469194
"Q9NV58_IDR_400_436",0.334424480972627
"Q9NV58_IDR_463_838",0.339810064335432
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.50087832973756
"Q9NV66_IDR_319_352",0.49912167026244
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.523290044460456
"Q9NVP1_IDR_1_173",0.470193775775024
"Q9NVP1_IDR_626_670",0.529806224224976
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.341006718425651
"Q9NVR5_IDR_354_517",0.325950068575651
"Q9NVR5_IDR_674_794",0.333043212998698
"Q9NVU0_IDR_145_176",0.49608073894771
"Q9NVU0_IDR_439_554",0.50391926105229
"Q9NVU7_IDR_226_280",0.50657030164342
"Q9NVU7_IDR_452_687",0.49342969835658
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.497430576015837
"Q9NWF9_IDR_35_277",0.502569423984163
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.322862131615128
"Q9NWH9_IDR_70_383",0.316936218084589
"Q9NWH9_IDR_969_1002",0.360201650300283
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.324679833094833
"Q9NWM3_IDR_250_386",0.3178991643595
"Q9NWM3_IDR_87_248",0.357421002545668
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.523689334222563
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.510955966972019
"Q9NX65_IDR_1_50",0.489044033027981
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.506650798355791
"Q9NX94_IDR_276_314",0.493349201644209
"Q9NX95_IDR_1_281",0.257148993197684
"Q9NX95_IDR_305_336",0.241888860927893
"Q9NX95_IDR_344_484",0.249111401932307
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.518930998810272
"Q9NXW2_IDR_53_91",0.481069001189728
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.507185909857633
"Q9NXZ2_IDR_1_65",0.492814090142367
"Q9NY12_IDR_162_217",0.495625330286108
"Q9NY12_IDR_1_62",0.504374669713892
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.246258686322243
"Q9NYB5_IDR_142_182",0.254063103737181
"Q9NYB5_IDR_300_332",0.248334651823637
"Q9NYB5_IDR_667_712",0.25134355811694
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.340218987567477
"Q9NYF5_IDR_621_681",0.341652913038547
"Q9NYF5_IDR_753_837",0.318128099393976
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.504209209506423
"Q9NYP9_IDR_44_76",0.495790790493577
"Q9NYQ6_IDR_2300_2332",0.320955739030727
"Q9NYQ6_IDR_2722_2752",0.351077886587612
"Q9NYQ6_IDR_2754_2998",0.327966374381661
"Q9NYQ7_IDR_181_231",0.322128194232009
"Q9NYQ7_IDR_2788_2818",0.334760202671997
"Q9NYQ7_IDR_2824_3312",0.343111603095995
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.515465784824279
"Q9NYV4_IDR_1_717",0.484534215175721
"Q9NYV6_IDR_1_45",0.3443500094339
"Q9NYV6_IDR_264_301",0.314326933111459
"Q9NYV6_IDR_591_651",0.341323057454641
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.494265765714899
"Q9NZ71_IDR_1141_1219",0.245535575167544
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.249314855407112
"Q9NZ94_IDR_639_702",0.243154886321339
"Q9NZ94_IDR_734_806",0.259664740503905
"Q9NZ94_IDR_818_848",0.247865517767644
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.528932449820741
"Q9NZB2_IDR_894_1118",0.471067550179259
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.499869231672568
"Q9NZC9_IDR_859_954",0.500130768327432
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.505406806711422
"Q9NZI5_IDR_73_112",0.494593193288577
"Q9NZM3_IDR_818_886",0.264806204844504
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.516861050537171
"Q9NZM5_IDR_92_417",0.483138949462829
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.165612672376262
"Q9NZN5_IDR_1267_1405",0.164859260424043
"Q9NZN5_IDR_1422_1489",0.166258290634739
"Q9NZN5_IDR_149_345",0.172161538294692
"Q9NZN5_IDR_1_64",0.165662392829993
"Q9NZN5_IDR_564_764",0.165445845440271
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.513172450283089
"Q9NZQ8_IDR_669_714",0.486827549716911
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.500291552934426
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.323929325184884
"Q9P0K1_IDR_202_233",0.312176070634085
"Q9P0K1_IDR_766_906",0.363894604181031
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.338771883406093
"Q9P0K8_IDR_1_64",0.318913768039942
"Q9P0K8_IDR_469_563",0.342314348553965
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.507894525896226
"Q9P0L1_IDR_241_356",0.492105474103774
"Q9P0L2_IDR_1_53",0.51135548845756
"Q9P0L2_IDR_374_703",0.48864451154244
"Q9P0L9_IDR_1_74",0.538514625178427
"Q9P0L9_IDR_742_805",0.461485374821573
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.599211745924015
"Q9P0M4_IDR_41_103",0.400788254075985
"Q9P0X4_IDR_1736_2223",0.259662924708896
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.323883479358087
"Q9P107_IDR_355_479",0.337996767360515
"Q9P107_IDR_761_933",0.338119753281398
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.352597268392356
"Q9P1A6_IDR_21_162",0.347376688322961
"Q9P1A6_IDR_978_1040",0.300026043284683
"Q9P1Q0_IDR_1_60",0.49113390790605
"Q9P1Q0_IDR_481_575",0.50886609209395
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.243143172702076
"Q9P215_IDR_575_609",0.492216412248861
"Q9P215_IDR_92_151",0.507783587751139
"Q9P217_IDR_119_175",0.317998446234962
"Q9P217_IDR_25_59",0.333574081719665
"Q9P217_IDR_455_485",0.348427472045373
"Q9P218_IDR_119_151",0.506899667754611
"Q9P218_IDR_992_1284",0.493100332245389
"Q9P219_IDR_1329_2016",0.26288501989077
"Q9P219_IDR_221_259",0.268608309832938
"Q9P219_IDR_297_784",0.230661327655703
"Q9P219_IDR_888_1063",0.237845342620589
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.384379335589017
"Q9P227_IDR_809_899",0.314500234556188
"Q9P273_IDR_1_295",0.580231283020774
"Q9P273_IDR_338_375",0.419768716979226
"Q9P275_IDR_1046_1123",0.521129473441815
"Q9P275_IDR_426_1044",0.478870526558185
"Q9P278_IDR_180_304",0.265793459784462
"Q9P278_IDR_576_717",0.238347342538948
"Q9P278_IDR_726_922",0.243530656686107
"Q9P278_IDR_93_123",0.252328540990483
"Q9P281_IDR_1_164",0.526260429100019
"Q9P281_IDR_167_2471",0.473739570899981
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.200244684850051
"Q9P2D8_IDR_1442_1999",0.194672231668007
"Q9P2D8_IDR_721_804",0.206373275671261
"Q9P2D8_IDR_882_939",0.199242457140456
"Q9P2E2_IDR_367_798",0.468749960889496
"Q9P2E2_IDR_901_1029",0.531250039110504
"Q9P2E3_IDR_1_141",0.503547404362941
"Q9P2E3_IDR_795_887",0.496452595637059
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.329035633465344
"Q9P2E7_IDR_725_786",0.329940294013601
"Q9P2E7_IDR_842_947",0.341024072521054
"Q9P2E8_IDR_320_370",0.496011530399772
"Q9P2E8_IDR_60_158",0.503988469600228
"Q9P2E9_IDR_1247_1357",0.197635857870072
"Q9P2E9_IDR_1379_1410",0.208540799117052
"Q9P2E9_IDR_1_698",0.192796127931091
"Q9P2E9_IDR_708_740",0.205186133887674
"Q9P2E9_IDR_883_996",0.195841081194112
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.47362657478451
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.509452956228751
"Q9P2J8_IDR_1_48",0.490547043771249
"Q9P2K1_IDR_1_257",0.506150873227669
"Q9P2K1_IDR_587_624",0.493849126772331
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.508177417888636
"Q9P2K3_IDR_347_495",0.491822582111364
"Q9P2K8_IDR_1496_1526",0.25749394332887
"Q9P2K8_IDR_189_260",0.245501894493289
"Q9P2K8_IDR_660_709",0.253597167920745
"Q9P2K8_IDR_713_792",0.243406994257095
"Q9P2K9_IDR_1_42",0.498619021325756
"Q9P2K9_IDR_156_252",0.501380978674244
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.508807660650818
"Q9P2N2_IDR_19_80",0.491192339349182
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.346063011820455
"Q9P2R6_IDR_443_1471",0.323900012264299
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.508379103552798
"Q9P2S2_IDR_1672_1710",0.491620896447202
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.519651779517535
"Q9P2T0_IDR_341_379",0.480348220482465
"Q9P2U7_IDR_1_51",0.475461140744878
"Q9P2U7_IDR_498_560",0.524538859255122
"Q9P2U8_IDR_1_59",0.471291718337205
"Q9P2U8_IDR_506_582",0.528708281662795
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.506516637163438
"Q9P2Y5_IDR_467_612",0.493483362836562
"Q9UBF8_IDR_242_318",0.248640831036334
"Q9UBF8_IDR_410_526",0.254949093462319
"Q9UBF8_IDR_61_125",0.241846530354345
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.58262871873445
"Q9UBH6_IDR_76_123",0.41737128126555
"Q9UBI4_IDR_1_47",0.536592391825827
"Q9UBI4_IDR_248_287",0.463407608174173
"Q9UBI9_IDR_1_90",0.500878666108608
"Q9UBI9_IDR_195_303",0.499121333891392
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.498009403245487
"Q9UBK2_IDR_1_57",0.501990596754513
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.22334010412269
"Q9UBL0_IDR_241_633",0.274331524379196
"Q9UBL0_IDR_643_683",0.247186216273222
"Q9UBL0_IDR_689_812",0.255142155224893
"Q9UBL3_IDR_1_98",0.492468199273623
"Q9UBS0_IDR_401_482",0.490370366647355
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.474518465057556
"Q9UBS9_IDR_458_1224",0.525481534942444
"Q9UBT2_IDR_201_232",0.503771968597983
"Q9UBT2_IDR_549_636",0.496228031402017
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.330878288295187
"Q9UBT6_IDR_651_772",0.346727227327991
"Q9UBT6_IDR_813_861",0.322394484376822
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.487185310581173
"Q9UBU7_IDR_1_42",0.236778716576014
"Q9UBU6_IDR_182_238",0.512814689418827
"Q9UBU7_IDR_97_138",0.25547366775575
"Q9UBZ9_IDR_146_344",0.336807807499671
"Q9UBZ9_IDR_827_942",0.332059864574946
"Q9UBZ9_IDR_944_1151",0.331132327925384
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.465633436725802
"Q9UD57_IDR_184_260",0.534366563274198
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.30242491060288
"Q9UDT6_IDR_1_73",0.299862768695754
"Q9UDT6_IDR_957_1046",0.397712320701366
"Q9UDV6_IDR_1_33",0.512710976712674
"Q9UDV6_IDR_186_315",0.487289023287326
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.321814057773878
"Q9UDY2_IDR_386_504",0.319491833241431
"Q9UDY2_IDR_891_1184",0.358694108984692
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.338216304342421
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.211233088746456
"Q9UFD9_IDR_1199_1449",0.206981316341646
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.195466398975185
"Q9UFD9_IDR_534_571",0.193825816431176
"Q9UFD9_IDR_685_828",0.192493379505536
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.339544111277331
"Q9UGI0_IDR_174_244",0.328479685587003
"Q9UGI0_IDR_40_85",0.331976203135667
"Q9UGI6_IDR_1_220",0.331993090952165
"Q9UGI6_IDR_222_267",0.328646979137544
"Q9UGI6_IDR_694_731",0.339359929910291
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.491528848378945
"Q9UGU0_IDR_1_1628",0.335548115452771
"Q9UGU0_IDR_1655_1695",0.327703178780423
"Q9UGU0_IDR_1710_1841",0.336748705766806
"Q9UGU5_IDR_1_413",0.470349440475278
"Q9UGU5_IDR_448_518",0.529650559524722
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.422706982087715
"Q9UH99_IDR_207_329",0.577293017912285
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.512043488791612
"Q9UHB6_IDR_449_731",0.487956511208388
"Q9UHB7_IDR_1_925",0.471537131612581
"Q9UHB7_IDR_1036_1082",0.528462868387419
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.496499401145521
"Q9UHC1_IDR_614_1038",0.503500598854479
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.504600777023746
"Q9UHC6_IDR_1290_1331",0.495399222976254
"Q9UHC7_IDR_109_173",0.294647909913407
"Q9UHC7_IDR_1_57",0.400538181651997
"Q9UHC7_IDR_176_213",0.304813908434596
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.500074245568587
"Q9UHF4_IDR_409_441",0.499925754431413
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.2338058881207
"Q9UHF7_IDR_461_516",0.239966952700627
"Q9UHF7_IDR_566_613",0.255921311747347
"Q9UHL9_IDR_430_561",0.242770784920873
"Q9UHL9_IDR_649_705",0.241662894203396
"Q9UHL9_IDR_887_934",0.240621363810734
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.324769696197809
"Q9UHP3_IDR_59_91",0.333977561101266
"Q9UHP3_IDR_709_799",0.341252742700924
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.495180195393739
"Q9UHR4_IDR_374_494",0.504819804606261
"Q9UHR5_IDR_1_106",0.502436549512643
"Q9UHR5_IDR_209_295",0.497563450487357
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.49293503511842
"Q9UI33_IDR_1754_1791",0.20826389688587
"Q9UI33_IDR_921_994",0.201616897581802
"Q9UI36_IDR_1_182",0.322340529735282
"Q9UI36_IDR_281_605",0.359077890072806
"Q9UI36_IDR_675_750",0.318581580191913
"Q9UI38_IDR_1_101",1
"Q9UI46_IDR_114_202",0.328878588350239
"Q9UI46_IDR_1_39",0.348081273022686
"Q9UI46_IDR_237_285",0.323040138627075
"Q9UI47_IDR_631_662",1
"Q9UIB8_IDR_221_314",1
"Q9UID3_IDR_635_671",1
"Q9UID6_IDR_1_138",1
"Q9UIF7_IDR_1_80",1
"Q9UIF8_IDR_1251_1348",0.137171709092325
"Q9UIF8_IDR_1403_1701",0.146145273516147
"Q9UIF8_IDR_1_739",0.136632723999201
"Q9UIF8_IDR_848_886",0.145447427632786
"Q9UIF8_IDR_957_1015",0.150317374393695
"Q9UII2_IDR_1_54",1
"Q9UII5_IDR_1_75",1
"Q9UIJ5_IDR_299_367",1
"Q9UIK4_IDR_335_370",1
"Q9UIL4_IDR_212_256",1
"Q9UIL8_IDR_167_211",1
"Q9UIM3_IDR_1_87",1
"Q9UIQ6_IDR_1_150",1
"Q9UIS9_IDR_73_567",1
"Q9UIU6_IDR_1_103",0.309899709568437
"Q9UIU6_IDR_197_237",0.32224568043692
"Q9UIU6_IDR_273_781",0.367854609994643
"Q9UIW0_IDR_1_107",0.509151509779576
"Q9UIW0_IDR_152_183",0.490848490220424
"Q9UIW2_IDR_1_38",1
"Q9UIX4_IDR_1_60",1
"Q9UJ04_IDR_1_201",1
"Q9UJF2_IDR_616_1011",0.506602354962743
"Q9UJG1_IDR_122_157",1
"Q9UJJ7_IDR_258_292",1
"Q9UJJ9_IDR_1_56",0.506326424302425
"Q9UJJ9_IDR_269_305",0.493673575697575
"Q9UJK0_IDR_1_53",0.499620560164109
"Q9UJK0_IDR_226_302",0.500379439835891
"Q9UJL9_IDR_128_275",0.501088763288396
"Q9UJL9_IDR_26_64",0.498911236711604
"Q9UJM3_IDR_1_173",0.338420223857006
"Q9UJM3_IDR_175_373",0.347046284008631
"Q9UJM3_IDR_416_462",0.314533492134363
"Q9UJN7_IDR_1_135",1
"Q9UJQ4_IDR_104_1053",0.543672586811743
"Q9UJQ4_IDR_1_101",0.456327413188257
"Q9UJT2_IDR_1_366",0.325665457235395
"Q9UJT2_IDR_368_491",0.327920520856046
"Q9UJT2_IDR_518_592",0.346414021908559
"Q9UJT9_IDR_1_112",1
"Q9UK05_IDR_279_324",0.485172663622199
"Q9UK10_IDR_51_156",1
"Q9UK13_IDR_82_171",1
"Q9UK17_IDR_413_606",1
"Q9UK22_IDR_1_44",1
"Q9UK28_IDR_195_296",1
"Q9UK32_IDR_1_48",1
"Q9UKD1_IDR_177_234",0.34026772590112
"Q9UKD1_IDR_315_423",0.333344252466874
"Q9UKD1_IDR_43_85",0.326388021632006
"Q9UKE5_IDR_308_1019",1
"Q9UKF2_IDR_710_790",1
"Q9UKF5_IDR_156_188",0.515857652335352
"Q9UKF5_IDR_699_820",0.484142347664648
