"","GO0034660_ncRNA_metabolic_process"
"Q9BZM3_IDR_14_204",0.444830493483862
"Q9BZM3_IDR_254_304",0.555169506516138
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.490322865018812
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.530123357301354
"Q9C086_IDR_78_267",0.469876642698646
"Q9C091_IDR_1088_1225",0.315052805078066
"Q9C091_IDR_241_368",0.312641560019329
"Q9C091_IDR_51_102",0.372305634902605
"Q9C093_IDR_1197_1327",0.214229517903704
"Q9C093_IDR_1663_1709",0.196479935001156
"Q9C093_IDR_257_290",0.168095842801515
"Q9C093_IDR_608_681",0.187760360937707
"Q9C093_IDR_890_1004",0.233434343355918
"Q9C098_IDR_21_345",0.645712084953606
"Q9C098_IDR_617_648",0.354287915046394
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.262921563119885
"Q9C0B9_IDR_207_351",0.248742966180543
"Q9C0B9_IDR_403_435",0.266026708404847
"Q9C0B9_IDR_464_1021",0.222308762294725
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.188993659287873
"Q9C0C7_IDR_250_310",0.200254719987787
"Q9C0C7_IDR_312_649",0.187259354560172
"Q9C0C7_IDR_665_726",0.211878723775207
"Q9C0C7_IDR_737_805",0.211613542388961
"Q9C0C9_IDR_1155_1249",0.261029442815668
"Q9C0C9_IDR_1_55",0.210515594012099
"Q9C0C9_IDR_399_537",0.269649772301828
"Q9C0C9_IDR_712_920",0.258805190870405
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.246071299111734
"Q9C0F1_IDR_289_390",0.459250013468629
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.500784790170004
"Q9C0H9_IDR_264_1183",0.499215209829996
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.419589098393527
"Q9C0I9_IDR_179_441",0.580410901606473
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.322586882717602
"Q9C0J8_IDR_408_507",0.353709854290353
"Q9C0J8_IDR_511_1336",0.323703262992045
"Q9C0J9_IDR_1_48",0.522128349072073
"Q9C0J9_IDR_175_482",0.477871650927927
"Q9C0K0_IDR_1_824",0.475806732905414
"Q9C0K0_IDR_858_894",0.524193267094586
"Q9GZR2_IDR_80_195",0.504689397667433
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.274272401588046
"Q9GZR7_IDR_62_190",0.461999421055941
"Q9GZR7_IDR_812_859",0.263728177356013
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.273893123935478
"Q9GZU2_IDR_1305_1386",0.255217567826244
"Q9GZU2_IDR_1_34",0.239308159428388
"Q9GZU2_IDR_1417_1478",0.231581148809889
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.49720608246851
"Q9GZV3_IDR_520_580",0.50279391753149
"Q9H009_IDR_142_177",0.494086560917733
"Q9H009_IDR_1_74",0.505913439082267
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.469575111849187
"Q9H019_IDR_74_143",0.530424888150813
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.557755828476784
"Q9H063_IDR_52_83",0.442244171523216
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.226508742019235
"Q9H0E7_IDR_167_291",0.343678870983998
"Q9H0E7_IDR_306_373",0.214104511971357
"Q9H0E7_IDR_682_712",0.21570787502541
"Q9H0E9_IDR_133_704",0.309487097874233
"Q9H0E9_IDR_819_854",0.345689628749731
"Q9H0E9_IDR_869_1101",0.344823273376036
"Q9H0F5_IDR_1_386",1
"Q9H0F6_IDR_121_167",0.495784417712522
"Q9H0V9_IDR_1_43",0.500905975456842
"Q9H0V9_IDR_293_348",0.499094024543158
"Q9H0W5_IDR_62_92",0.43159588908916
"Q9H0W5_IDR_99_538",0.56840411091084
"Q9H0W7_IDR_87_127",1
"Q9H0W8_IDR_1_170",1
"Q9H0X4_IDR_1_63",1
"Q9H0X6_IDR_43_138",1
"Q9H0X9_IDR_1_98",0.335666624369276
"Q9H0X9_IDR_249_362",0.348146157960543
"Q9H161_IDR_236_411",0.478245663242077
"Q9H165_IDR_1_747",1
"Q9H171_IDR_281_317",0.321365539217579
"Q9H171_IDR_344_400",0.338651925108319
"Q9H171_IDR_72_104",0.339982535674102
"Q9H172_IDR_1_43",0.48747396488715
"Q9H172_IDR_333_364",0.51252603511285
"Q9H173_IDR_1_63",1
"Q9H175_IDR_128_168",0.255207354099308
"Q9H175_IDR_1_63",0.240628760804365
"Q9H175_IDR_281_371",0.254526863019991
"Q9H175_IDR_425_543",0.249637022076335
"Q9H190_IDR_1_39",1
"Q9H1A4_IDR_288_392",0.22811060320751
"Q9H1A4_IDR_674_704",0.26000936149369
"Q9H1A4_IDR_715_746",0.244124092522735
"Q9H1A4_IDR_988_1019",0.267755942776065
"Q9H1B5_IDR_37_149",1
"Q9H1B7_IDR_64_362",0.523543237803466
"Q9H1K0_IDR_472_732",0.341309257580739
"Q9H1M0_IDR_1_70",1
"Q9H1M3_IDR_1_61",0.53594205042964
"Q9H1M3_IDR_70_183",0.46405794957036
"Q9H1P3_IDR_1_59",0.412663955593495
"Q9H1P3_IDR_319_350",0.587336044406505
"Q9H1Q7_IDR_370_451",1
"Q9H1R2_IDR_140_295",1
"Q9H1R3_IDR_1_262",1
"Q9H1U4_IDR_1_197",1
"Q9H1V8_IDR_1_60",0.507289587454317
"Q9H1V8_IDR_646_711",0.492710412545683
"Q9H1X3_IDR_1_32",1
"Q9H1Y3_IDR_1_31",0.4892488237298
"Q9H1Y3_IDR_330_397",0.5107511762702
"Q9H1Z8_IDR_109_148",0.515327450892845
"Q9H1Z8_IDR_1_31",0.484672549107155
"Q9H201_IDR_144_632",1
"Q9H204_IDR_1_41",1
"Q9H2B2_IDR_1_151",1
"Q9H2B4_IDR_574_604",1
"Q9H2C1_IDR_121_227",0.520184554845615
"Q9H2C1_IDR_298_345",0.479815445154385
"Q9H2D6_IDR_1_2115",0.488284048047902
"Q9H2D6_IDR_2151_2188",0.511715951952098
"Q9H2F5_IDR_276_439",0.542469713394902
"Q9H2F5_IDR_471_836",0.457530286605098
"Q9H2F9_IDR_45_107",1
"Q9H2G2_IDR_1205_1235",0.403343438707984
"Q9H2G2_IDR_313_796",0.596656561292016
"Q9H2G4_IDR_1_210",0.508796296967729
"Q9H2G4_IDR_426_682",0.491203703032271
"Q9H2G9_IDR_1_130",0.538002939139964
"Q9H2G9_IDR_219_321",0.461997060860036
"Q9H2H9_IDR_1_72",1
"Q9H2I8_IDR_135_173",1
"Q9H2J4_IDR_208_239",1
"Q9H2J7_IDR_1_62",0.526357182318683
"Q9H2W2_IDR_136_220",0.493143976502832
"Q9H2W2_IDR_1_91",0.506856023497168
"Q9H2W6_IDR_1_41",1
"Q9H2X0_IDR_1_31",1
"Q9H2X3_IDR_1_60",1
"Q9H2X6_IDR_43_180",0.505597565359982
"Q9H2X6_IDR_536_1061",0.494402434640018
"Q9H2X8_IDR_1_130",1
"Q9H2X9_IDR_10_81",0.32303878972412
"Q9H2X9_IDR_87_120",0.329987685779686
"Q9H2X9_IDR_942_1066",0.346973524496194
"Q9H2Y7_IDR_1_1382",1
"Q9H2Y9_IDR_1_110",0.300783886301506
"Q9H2Y9_IDR_374_412",0.400063263518627
"Q9H2Y9_IDR_763_848",0.299152850179868
"Q9H2Z4_IDR_1_191",0.493718055725526
"Q9H2Z4_IDR_289_342",0.506281944274474
"Q9H300_IDR_21_90",1
"Q9H305_IDR_1_119",1
"Q9H307_IDR_1_150",0.459346656087041
"Q9H3E2_IDR_410_470",1
"Q9H3F6_IDR_265_313",1
"Q9H3H1_IDR_414_467",1
"Q9H3H3_IDR_1_70",1
"Q9H3H9_IDR_1_227",1
"Q9H3J6_IDR_129_166",1
"Q9H3K2_IDR_1_73",1
"Q9H3M0_IDR_427_494",1
"Q9H3M9_IDR_183_355",1
"Q9H3N1_IDR_210_280",1
"Q9H3N8_IDR_207_291",1
"Q9H3P2_IDR_147_433",1
"Q9H3P7_IDR_188_237",0.366016222054877
"Q9H3P7_IDR_22_69",0.344206171768097
"Q9H3P7_IDR_291_363",0.289777606177026
"Q9H3Q1_IDR_1_35",0.325764074852948
"Q9H3Q1_IDR_227_356",0.363558437509728
"Q9H3Q1_IDR_55_199",0.310677487637324
"Q9H3Q3_IDR_1_47",1
"Q9H3R0_IDR_363_612",1
"Q9H422_IDR_511_869",0.225624729411045
"Q9H422_IDR_87_147",0.304569806560466
"Q9H422_IDR_874_1078",0.227746500349912
"Q9H425_IDR_129_306",1
"Q9H426_IDR_1_78",1
"Q9H444_IDR_172_212",1
"Q9H446_IDR_190_243",1
"Q9H461_IDR_152_230",0.329107318031823
"Q9H461_IDR_344_380",0.355198856717078
"Q9H461_IDR_624_694",0.3156938252511
"Q9H467_IDR_89_145",1
"Q9H497_IDR_1_37",1
"Q9H4A3_IDR_1_206",0.398985432207547
"Q9H4A3_IDR_1262_2382",0.301025768024097
"Q9H4A3_IDR_567_1259",0.299988799768356
"Q9H4A5_IDR_1_42",1
"Q9H4A6_IDR_1_57",1
"Q9H4A9_IDR_1_49",1
"Q9H4B4_IDR_1_47",0.469372700787316
"Q9H4B4_IDR_337_413",0.530627299212684
"Q9H4I3_IDR_1_56",1
"Q9H4I9_IDR_1_49",1
"Q9H4L4_IDR_1_309",1
"Q9H4L5_IDR_1_31",0.338625619454051
"Q9H4L5_IDR_164_210",0.334209594242218
"Q9H4L5_IDR_246_512",0.327164786303731
"Q9H4L7_IDR_1_248",0.513357928267654
"Q9H4L7_IDR_292_382",0.486642071732346
"Q9H4M7_IDR_1_46",0.342994816588931
"Q9H4M7_IDR_149_436",0.323574846983294
"Q9H4M7_IDR_473_747",0.333430336427775
"Q9H4Q3_IDR_162_443",0.45023711973047
"Q9H4Q3_IDR_643_707",0.54976288026953
"Q9H4Q4_IDR_321_367",1
"Q9H4S2_IDR_14_162",0.479764005022342
"Q9H4S2_IDR_199_264",0.520235994977658
"Q9H4T2_IDR_125_233",1
"Q9H4W6_IDR_406_596",1
"Q9H4X1_IDR_59_116",1
"Q9H4Z2_IDR_1_165",0.211767335097258
"Q9H5I5_IDR_1464_1896",0.130618359662509
"Q9H5I5_IDR_2042_2146",0.115573030424676
"Q9H5I5_IDR_837_904",0.166892279293856
"Q9H5J0_IDR_173_466",0.469852324553105
"Q9H5J0_IDR_521_574",0.530147675446895
"Q9H5J8_IDR_1_74",0.228690059891802
"Q9H5J8_IDR_245_278",0.306661599539485
"Q9H5J8_IDR_85_122",0.464648340568712
"Q9H5K3_IDR_1_56",1
"Q9H5L6_IDR_100_149",1
"Q9H5N1_IDR_1_303",0.477030784609187
"Q9H5N1_IDR_305_440",0.522969215390813
"Q9H5P4_IDR_309_391",0.164718681544962
"Q9H5P4_IDR_393_553",0.295885738453622
"Q9H5P4_IDR_679_856",0.187797710039502
"Q9H5P4_IDR_952_1033",0.16732194887497
"Q9H5P4_IDR_9_54",0.184275921086943
"Q9H5U6_IDR_450_513",1
"Q9H5V7_IDR_145_360",0.474463280433551
"Q9H5V7_IDR_1_55",0.525536719566449
"Q9H6B1_IDR_216_263",0.196265184034136
"Q9H6B1_IDR_279_319",0.203188200450208
"Q9H6B1_IDR_327_363",0.184979850587801
"Q9H6B1_IDR_92_201",0.211988435656606
"Q9H6B4_IDR_260_347",1
"Q9H6D3_IDR_348_395",1
"Q9H6D8_IDR_195_234",1
"Q9H6E4_IDR_179_229",1
"Q9H6E5_IDR_227_317",0.408576949924873
"Q9H6E5_IDR_636_759",0.591423050075127
"Q9H6W3_IDR_1_196",1
"Q9H6X2_IDR_402_444",0.535872063897031
"Q9H6X2_IDR_475_564",0.464127936102969
"Q9H6X4_IDR_1_144",1
"Q9H6X5_IDR_1_524",1
"Q9H6Y2_IDR_334_383",1
"Q9H6Y5_IDR_211_334",0.52472391047965
"Q9H6Y5_IDR_68_119",0.47527608952035
"Q9H6Z4_IDR_1_384",0.47135600003986
"Q9H6Z4_IDR_514_567",0.52864399996014
"Q9H706_IDR_335_769",1
"Q9H7N4_IDR_1_1209",0.554759346957395
"Q9H7N4_IDR_1279_1312",0.445240653042605
"Q9H7P6_IDR_196_242",1
"Q9H7P9_IDR_1_98",0.5092130747517
"Q9H7P9_IDR_429_1386",0.4907869252483
"Q9H7R0_IDR_67_127",1
"Q9H7R5_IDR_47_177",1
"Q9H7S9_IDR_1_548",1
"Q9H7T9_IDR_1_281",1
"Q9H7U1_IDR_1_655",0.490311188631969
"Q9H825_IDR_119_190",1
"Q9H832_IDR_1_77",1
"Q9H841_IDR_1_42",0.48821148918345
"Q9H841_IDR_333_368",0.51178851081655
"Q9H845_IDR_1_36",1
"Q9H857_IDR_1_38",1
"Q9H869_IDR_1_160",0.280454481733085
"Q9H869_IDR_345_375",0.243906404404002
"Q9H869_IDR_392_745",0.21685804042817
"Q9H869_IDR_752_796",0.258781073434743
"Q9H875_IDR_1_184",1
"Q9H892_IDR_44_77",1
"Q9H898_IDR_87_142",1
"Q9H8E8_IDR_1_64",0.497004333145884
"Q9H8E8_IDR_211_460",0.502995666854116
"Q9H8G2_IDR_1_126",0.599711354146642
"Q9H8G2_IDR_198_361",0.400288645853358
"Q9H8J5_IDR_125_377",1
"Q9H8K7_IDR_216_327",1
"Q9H8L6_IDR_126_241",0.182767704421491
"Q9H8W4_IDR_215_249",1
"Q9H8X9_IDR_277_412",1
"Q9H8Y1_IDR_359_397",0.480553701805682
"Q9H8Y1_IDR_553_618",0.519446298194318
"Q9H8Y5_IDR_120_153",0.255364696869798
"Q9H8Y5_IDR_354_489",0.406421295581479
"Q9H8Y5_IDR_618_681",0.338214007548724
"Q9H8Y8_IDR_208_452",1
"Q9H902_IDR_142_201",1
"Q9H903_IDR_1_38",1
"Q9H910_IDR_1_177",1
"Q9H930_IDR_1_36",0.417355059773673
"Q9H930_IDR_152_299",0.582644940226327
"Q9H939_IDR_290_332",1
"Q9H967_IDR_179_251",0.507542893461955
"Q9H967_IDR_60_176",0.492457106538045
"Q9H972_IDR_464_518",0.495078478722024
"Q9H972_IDR_71_300",0.504921521277976
"Q9H981_IDR_1_36",0.512894152678207
"Q9H981_IDR_428_495",0.487105847321793
"Q9H9Q2_IDR_219_264",1
"Q9H9Q4_IDR_225_299",1
"Q9H9R9_IDR_1_158",1
"Q9H9S0_IDR_146_192",0.499207582339177
"Q9H9S0_IDR_1_98",0.500792417660823
"Q9H9Y2_IDR_1_52",0.565544883911427
"Q9H9Y2_IDR_84_128",0.434455116088573
"Q9H9Z2_IDR_119_209",0.497465088407593
"Q9H9Z2_IDR_1_36",0.502534911592407
"Q9HA38_IDR_1_235",1
"Q9HA47_IDR_241_277",1
"Q9HA82_IDR_335_394",1
"Q9HA90_IDR_155_448",0.544354698302955
"Q9HA90_IDR_91_139",0.455645301697045
"Q9HA92_IDR_1_37",1
"Q9HAB3_IDR_222_268",1
"Q9HAC8_IDR_1_31",1
"Q9HAF1_IDR_68_191",1
"Q9HAH1_IDR_45_146",1
"Q9HAH7_IDR_1_460",1
"Q9HAU8_IDR_677_725",1
"Q9HAV5_IDR_263_297",0.512068968122884
"Q9HAV5_IDR_66_246",0.487931031877116
"Q9HAV7_IDR_1_57",1
"Q9HAW0_IDR_305_383",1
"Q9HAW4_IDR_1_1139",0.353164119851677
"Q9HAW4_IDR_1141_1256",0.39002681026825
"Q9HAW4_IDR_1292_1332",0.256809069880073
"Q9HAY2_IDR_1_73",1
"Q9HAZ1_IDR_1_142",1
"Q9HAZ2_IDR_1_67",0.33318854003899
"Q9HAZ2_IDR_216_393",0.336287087028113
"Q9HAZ2_IDR_397_1246",0.330524372932896
"Q9HB07_IDR_1_43",1
"Q9HB09_IDR_1_171",1
"Q9HB14_IDR_296_346",0.539359498437997
"Q9HB14_IDR_356_386",0.460640501562003
"Q9HB15_IDR_316_368",0.521399531460894
"Q9HB15_IDR_380_430",0.478600468539106
"Q9HB20_IDR_181_300",1
"Q9HBH1_IDR_1_40",1
"Q9HBH7_IDR_1_58",1
"Q9HBH9_IDR_1_74",0.537403969954423
"Q9HBH9_IDR_408_458",0.462596030045577
"Q9HBI1_IDR_1_70",1
"Q9HBJ0_IDR_125_189",1
"Q9HBJ7_IDR_107_285",0.369876262896395
"Q9HBJ7_IDR_565_657",0.29642924784352
"Q9HBJ7_IDR_746_817",0.333694489260085
"Q9HBJ8_IDR_164_208",1
"Q9HBL0_IDR_344_1447",1
"Q9HBL6_IDR_237_268",1
"Q9HBM0_IDR_23_67",0.30791794962564
"Q9HBM0_IDR_400_474",0.303116115512182
"Q9HBM0_IDR_498_779",0.388965934862178
"Q9HC44_IDR_427_474",0.491443509393622
"Q9HC52_IDR_64_336",1
"Q9HC56_IDR_839_1237",1
"Q9HC58_IDR_1_91",0.469458005552307
"Q9HC58_IDR_272_434",0.530541994447693
"Q9HC62_IDR_1_363",1
"Q9HC73_IDR_299_342",1
"Q9HC77_IDR_1048_1151",0.422854818398893
"Q9HC77_IDR_33_949",0.577145181601107
"Q9HC78_IDR_1_65",0.51097514647938
"Q9HC78_IDR_202_498",0.48902485352062
"Q9HC84_IDR_1433_1501",0.202996674141831
"Q9HC84_IDR_1605_1778",0.199282327679298
"Q9HC84_IDR_1884_2304",0.197460825238829
"Q9HC84_IDR_2416_2861",0.200081557297166
"Q9HCE5_IDR_1_110",0.486259544052689
"Q9HCE5_IDR_397_456",0.513740455947311
"Q9HCE6_IDR_1131_1168",0.457030403695254
"Q9HCE6_IDR_1_309",0.542969596304746
"Q9HCE7_IDR_140_234",0.494884042273518
"Q9HCE7_IDR_266_307",0.505115957726482
"Q9HCE9_IDR_1156_1220",0.161383165467962
"Q9HCE9_IDR_1_35",0.163687597971013
"Q9HCE9_IDR_519_653",0.24905401220039
"Q9HCE9_IDR_658_727",0.215018257946163
"Q9HCE9_IDR_882_1143",0.210856966414472
"Q9HCG1_IDR_51_254",1
"Q9HCG7_IDR_1_76",0.4876343416227
"Q9HCG7_IDR_896_927",0.5123656583773
"Q9HCG8_IDR_1_124",0.332402939481214
"Q9HCG8_IDR_408_441",0.344885537840437
"Q9HCG8_IDR_656_908",0.322711522678349
"Q9HCJ5_IDR_129_202",0.331485158873811
"Q9HCJ5_IDR_1_72",0.32927594379601
"Q9HCJ5_IDR_483_513",0.339238897330178
"Q9HCJ6_IDR_1_38",0.512760439437542
"Q9HCJ6_IDR_383_419",0.487239560562458
"Q9HCK0_IDR_128_267",1
"Q9HCK1_IDR_1616_1856",0.248849929384944
"Q9HCK1_IDR_1862_2007",0.26444875931911
"Q9HCK1_IDR_2065_2354",0.255448168514074
"Q9HCK1_IDR_56_1610",0.231253142781872
"Q9HCK4_IDR_932_972",0.506864626206869
"Q9HCK4_IDR_982_1378",0.493135373793131
"Q9HCK8_IDR_1399_1439",0.230448808700485
"Q9HCK8_IDR_1_662",0.240090050675778
"Q9HCK8_IDR_1663_1736",0.252302866916466
"Q9HCK8_IDR_1967_2581",0.277158273707271
"Q9HCL0_IDR_725_915",0.515215345773359
"Q9HCL0_IDR_952_1083",0.484784654226641
"Q9HCL3_IDR_59_201",1
"Q9HCM1_IDR_1_1747",1
"Q9HCU0_IDR_344_388",0.548297695948797
"Q9HCU0_IDR_401_687",0.451702304051203
"Q9HCU4_IDR_2626_2917",1
"Q9HCU8_IDR_1_41",1
"Q9HCU9_IDR_1_53",0.484862060313221
"Q9HCU9_IDR_172_205",0.515137939686779
"Q9HCX3_IDR_52_125",1
"Q9HCX4_IDR_1_37",0.330031074672085
"Q9HCX4_IDR_736_775",0.350771921222876
"Q9HCX4_IDR_829_862",0.319197004105039
"Q9HCZ1_IDR_65_208",1
"Q9HD20_IDR_1_40",0.447706230204478
"Q9HD20_IDR_884_948",0.552293769795521
"Q9HD23_IDR_1_81",0.48379582496723
"Q9HD23_IDR_399_443",0.51620417503277
"Q9HD26_IDR_374_462",1
"Q9HD33_IDR_1_60",1
"Q9HD40_IDR_466_501",1
"Q9HD67_IDR_850_886",0.54004730042727
"Q9HD67_IDR_947_1167",0.459952699572729
"Q9NP62_IDR_151_213",1
"Q9NP64_IDR_130_241",0.623501472042752
"Q9NP64_IDR_93_128",0.376498527957248
"Q9NP66_IDR_1_102",0.517387522209655
"Q9NP66_IDR_181_220",0.482612477790345
"Q9NP70_IDR_1_447",1
"Q9NP71_IDR_1_43",0.529781334079279
"Q9NP71_IDR_189_666",0.470218665920721
"Q9NP74_IDR_211_242",0.262194954232129
"Q9NP74_IDR_246_406",0.240248799063089
"Q9NP74_IDR_450_551",0.242397928837059
"Q9NP74_IDR_92_209",0.255158317867723
"Q9NP79_IDR_164_260",1
"Q9NP80_IDR_138_186",0.313042135730455
"Q9NP80_IDR_217_286",0.327476656254529
"Q9NP80_IDR_294_353",0.359481208015017
"Q9NP84_IDR_1_41",1
"Q9NP85_IDR_1_99",0.594344134879669
"Q9NP85_IDR_352_383",0.405655865120331
"Q9NP95_IDR_20_55",1
"Q9NPD5_IDR_283_315",0.346983107576215
"Q9NPD5_IDR_649_702",0.352170085278531
"Q9NPD8_IDR_153_197",1
"Q9NPE2_IDR_133_251",0.503872664030545
"Q6PJI9_IDR_344_383",0.355298410524042
"Q6PJI9_IDR_497_528",0.318887670610172
"Q6PJI9_IDR_588_639",0.325813918865786
"Q6PJP8_IDR_1_115",0.397852476432648
"Q6PJP8_IDR_183_409",0.256902166484075
"Q6PJP8_IDR_412_697",0.345245357083277
"Q6PJQ5_IDR_93_188",1
"Q6PJT7_IDR_78_594",1
"Q6Q759_IDR_1083_1115",0.124723976379189
"Q6Q759_IDR_1143_1219",0.0895148485617124
"Q6Q759_IDR_1324_1379",0.0936167620437618
"Q6Q759_IDR_1926_2028",0.0876245258860118
"Q6Q759_IDR_880_932",0.111926954151166
"Q6Q759_IDR_936_1012",0.152273602756231
"Q6QHK4_IDR_124_161",0.503223963987218
"Q6QHK4_IDR_1_64",0.496776036012782
"Q6QNK2_IDR_825_874",1
"Q6QNY0_IDR_1_106",1
"Q6T4P5_IDR_398_539",0.247438683007131
"Q6T4P5_IDR_542_578",0.233903037245861
"Q6T4P5_IDR_606_718",0.263368655098681
"Q6T4R5_IDR_1_1651",1
"Q6TDP4_IDR_1_65",1
"Q6TDU7_IDR_290_365",1
"Q6TFL3_IDR_1_46",0.12946431442894
"Q6TFL3_IDR_344_374",0.13158541117057
"Q6TFL3_IDR_385_488",0.127321663287329
"Q6TFL3_IDR_758_980",0.123549581417298
"Q6UWB4_IDR_1_52",0.49791839887202
"Q6UWB4_IDR_303_352",0.50208160112798
"Q6UWD8_IDR_105_151",1
"Q6UWE0_IDR_636_669",1
"Q6UWF3_IDR_48_145",1
"Q6UWH4_IDR_56_202",1
"Q6UWI2_IDR_14_284",1
"Q6UWI4_IDR_78_295",1
"Q6UWJ8_IDR_103_134",1
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.558502263083461
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.493869709099831
"Q6UXY8_IDR_961_1006",0.524315992541184
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.51751861661185
"Q6UY09_IDR_538_573",0.48248138338815
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.495187722831249
"Q6UY14_IDR_605_661",0.504812277168751
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.316342857511704
"Q6VAB6_IDR_474_567",0.319671461399252
"Q6VAB6_IDR_571_651",0.363985681089043
"Q6VB84_IDR_1_106",0.552198631521422
"Q6VB84_IDR_235_416",0.447801368478578
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.522040699007366
"Q6X4U4_IDR_169_206",0.542633210217378
"Q6X4U4_IDR_1_70",0.457366789782622
"Q6X4W1_IDR_108_323",0.519214119020868
"Q6X4W1_IDR_1_101",0.480785880979132
"Q6XD76_IDR_132_172",1
"Q6XE24_IDR_1_56",0.491617197727556
"Q6XE24_IDR_371_437",0.508382802272444
"Q6XPR3_IDR_90_784",1
"Q6XPS3_IDR_1_58",1
"Q6XR72_IDR_146_235",0.546531485844906
"Q6XR72_IDR_419_485",0.453468514155094
"Q6XYB7_IDR_142_198",0.501123301601139
"Q6XYB7_IDR_1_90",0.498876698398861
"Q6XYQ8_IDR_140_228",0.501317409798911
"Q6XYQ8_IDR_86_131",0.498682590201089
"Q6XZF7_IDR_1350_1512",0.303793922845697
"Q6XZF7_IDR_209_242",0.39157727533703
"Q6XZF7_IDR_302_779",0.304628801817272
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.521767638350093
"Q6ZMI0_IDR_702_734",0.195287763335908
"Q6ZMI0_IDR_737_780",0.194733122185694
"Q9NPE2_IDR_1_60",0.496127335969455
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.345029927137482
"Q9NPF5_IDR_258_311",0.339489767069667
"Q9NPF5_IDR_396_467",0.315480305792851
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.630922361568142
"Q9NPG3_IDR_578_1134",0.369077638431858
"Q9NPG4_IDR_1124_1184",0.523221255749909
"Q9NPG4_IDR_785_1113",0.476778744250091
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.313170885734085
"Q9NPI1_IDR_35_132",0.430741481307164
"Q9NPI1_IDR_481_520",0.256087632958751
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.486626959295821
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.506048520124276
"Q9NQ34_IDR_1_36",0.493951479875724
"Q9NQ35_IDR_1_40",0.493250783789985
"Q9NQ35_IDR_43_103",0.506749216210015
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.496325565090299
"Q9NQ48_IDR_170_209",0.503674434909701
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.254708820181423
