"","GO0022853_active_ion_transmembrane_transporter_activity"
"O75071_IDR_144_426",0.53077581259279
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.360840967904693
"O75116_IDR_1113_1149",0.347895387195855
"O75116_IDR_1350_1388",0.291263644899452
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.333789994930578
"O75122_IDR_309_645",0.297519334799672
"O75122_IDR_880_1053",0.36869067026975
"O75128_IDR_1_53",0.482747770059169
"O75128_IDR_227_1238",0.517252229940831
"O75129_IDR_1_59",0.292260505876771
"O75129_IDR_288_349",0.354419917789006
"O75129_IDR_357_411",0.353319576334224
"O75132_IDR_172_286",0.187145370691299
"O75132_IDR_1_87",0.247235668867232
"O75132_IDR_341_456",0.186070478451765
"O75132_IDR_511_550",0.179894796011493
"O75132_IDR_609_651",0.19965368597821
"O75140_IDR_1000_1075",0.237068936796553
"O75140_IDR_1112_1172",0.267246561020603
"O75140_IDR_411_456",0.262453431265088
"O75140_IDR_461_727",0.233231070917757
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.474763442595318
"O75145_IDR_859_937",0.525236557404682
"O75146_IDR_1011_1053",0.464530208113351
"O75146_IDR_288_360",0.535469791886649
"O75150_IDR_111_177",0.330149361587801
"O75150_IDR_1_96",0.319890429081192
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.512326377091074
"O75170_IDR_525_966",0.487673622908926
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.543650619794167
"O75177_IDR_41_396",0.456349380205833
"O75179_IDR_1_136",0.321481576106518
"O75179_IDR_1451_2427",0.320719204295484
"O75179_IDR_2471_2509",0.357799219597999
"O75182_IDR_1_36",0.321705522595006
"O75182_IDR_704_767",0.339323709008886
"O75182_IDR_92_300",0.338970768396108
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.533356592907056
"O75362_IDR_207_1048",0.466643407092944
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.485699698037492
"O75364_IDR_1_81",0.514300301962508
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.240508150430765
"O75376_IDR_319_418",0.269894159842048
"O75376_IDR_420_451",0.265236644911748
"O75376_IDR_483_2440",0.22436104481544
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.532308404477346
"O75381_IDR_71_108",0.467691595522654
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.485483352099263
"O75461_IDR_240_281",0.514516647900737
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.503445552270565
"O75467_IDR_55_197",0.496554447729435
"O75469_IDR_122_165",0.29924916172802
"O75469_IDR_1_36",0.340171410978478
"O75469_IDR_179_234",0.360579427293502
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.517600477126716
"O75474_IDR_49_147",0.482399522873284
"O75475_IDR_431_530",0.553378431670073
"O75475_IDR_89_347",0.446621568329927
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.454110063379296
"O75563_IDR_223_295",0.503264454920803
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.118371071828735
"O75592_IDR_2555_2592",0.123779061193891
"O75592_IDR_2670_3153",0.130806315076375
"O75592_IDR_3187_3236",0.130518339742939
"O75592_IDR_3314_3386",0.126457756273044
"O75592_IDR_3479_3511",0.121679723711289
"O75592_IDR_87_131",0.123440195746172
"O75592_IDR_890_922",0.124947536427555
"O75593_IDR_121_277",0.477002374458633
"O75593_IDR_1_32",0.522997625541367
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.526720731160481
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.287576339384617
"O75691_IDR_2572_2613",0.243991722838617
"O75691_IDR_2731_2785",0.223493053803359
"O75691_IDR_863_907",0.244938883973408
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.298413892232341
"O75717_IDR_308_427",0.338078150670066
"O75717_IDR_821_1017",0.363507957097593
"O75747_IDR_1_34",0.50869344776064
"O75747_IDR_174_224",0.49130655223936
"O75752_IDR_1_35",1
"O75762_IDR_1076_1119",1
"O75764_IDR_81_184",1
"O75781_IDR_1_328",0.474031498362357
"O75781_IDR_332_387",0.525968501637643
"O75864_IDR_462_568",0.32383636789068
"O75864_IDR_575_691",0.34384762147476
"O75871_IDR_188_218",1
"O75880_IDR_27_91",1
"O75881_IDR_1_40",1
"O75886_IDR_146_200",0.524830875565925
"O75886_IDR_369_525",0.475169124434075
"O75888_IDR_1_113",1
"O75896_IDR_1_37",1
"O75899_IDR_1_51",0.489885584885444
"O75899_IDR_752_941",0.510114415114556
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.454961670436924
"O75901_IDR_368_423",0.545038329563076
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.470645077093935
"O75912_IDR_859_925",0.529354922906066
"O75914_IDR_1_66",0.491990070585215
"O75962_IDR_1249_1285",0.220349826616849
"O75962_IDR_1606_1653",0.209922506168585
"O75962_IDR_1704_1968",0.19726183346285
"O75962_IDR_2288_2556",0.176443848557553
"O75969_IDR_162_279",0.181764972946395
"O75969_IDR_409_453",0.176511571949537
"O75969_IDR_456_514",0.187652079633699
"O75969_IDR_542_594",0.236012594569293
"O75969_IDR_605_750",0.218058780901076
"O75970_IDR_1247_1328",0.11414602488172
"O75970_IDR_1565_1611",0.106157414500961
"O75970_IDR_1811_1855",0.10139263239214
"O75970_IDR_340_371",0.110662881686025
"O75970_IDR_43_109",0.105905299266648
"O75970_IDR_466_525",0.114963834015255
"O75970_IDR_638_685",0.121658229300742
"O75970_IDR_857_951",0.1105487992033
"O75970_IDR_954_996",0.114564884753209
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.343310963412388
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.530309148880899
"O76081_IDR_93_244",0.469690851119101
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.497947602700084
"O76083_IDR_68_239",0.502052397299916
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.362030413914788
"O94759_IDR_1_57",0.314404475996063
"O94759_IDR_581_613",0.323565110089149
"O94761_IDR_359_448",0.32993035358675
"O94761_IDR_49_351",0.317067753552277
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.480653955990206
"O94823_IDR_458_712",0.519346044009794
"O94826_IDR_1_33",0.49405002012584
"O94826_IDR_64_107",0.50594997987416
"O94830_IDR_1_32",0.351884654372856
"O94830_IDR_433_477",0.314371483598595
"O94830_IDR_603_647",0.333743862028549
"O94842_IDR_1_232",0.539609420747015
"O94880_IDR_589_620",0.204829021161538
"O94880_IDR_692_754",0.198312724245274
"O94880_IDR_756_867",0.191361669038649
"O94885_IDR_1_35",0.169006585577101
"O94885_IDR_229_344",0.185904496176716
"O94885_IDR_358_547",0.158398440032767
"O94885_IDR_697_728",0.170487249196673
"O94885_IDR_730_1088",0.158004155341593
"O94885_IDR_88_177",0.158199073675151
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.345395376692314
"O94887_IDR_359_498",0.310662737206939
"O94887_IDR_858_903",0.343941886100747
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.296448750001549
"O94900_IDR_46_263",0.344199293119063
"O94900_IDR_8_41",0.359351956879388
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.505352104032199
"O94907_IDR_23_79",0.494647895967801
"O94910_IDR_1114_1434",0.520675185660721
"O94910_IDR_400_472",0.479324814339279
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.217045418216943
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.504571623005055
"O94929_IDR_298_593",0.495428376994945
"O94933_IDR_293_347",0.341784961191142
"O94933_IDR_613_659",0.319411748503875
"O94933_IDR_682_856",0.338803290304982
"O94966_IDR_1_112",0.179325124616341
"O94941_IDR_219_250",0.507285790450157
"O94941_IDR_339_480",0.492714209549843
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.193242232645495
"O94966_IDR_203_274",0.219795881661976
"O94966_IDR_399_488",0.212758908537811
"O94966_IDR_874_983",0.194877852538378
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.481101189506014
"O94972_IDR_624_943",0.518898810493986
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.362639885708753
"O94979_IDR_792_858",0.320071176008475
"O94979_IDR_881_1111",0.317288938282772
"O94983_IDR_1119_1202",0.189877216097028
"O94983_IDR_212_305",0.189461518683424
"O94983_IDR_392_435",0.210793999987545
"O94983_IDR_447_490",0.207718493525166
"O94983_IDR_814_1022",0.202148771706838
"O94985_IDR_819_902",0.536603293430117
"O95025_IDR_1_38",0.510577449459725
"O95025_IDR_737_777",0.489422550540275
"O95049_IDR_279_374",0.246270125718269
"O95049_IDR_558_590",0.244113657439171
"O95049_IDR_774_919",0.275021574576285
"O95049_IDR_94_189",0.234594642266275
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.526726147402645
"O95069_IDR_333_398",0.473273852597355
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.101332724125791
"O95071_IDR_1749_1779",0.0973343637078379
"O95071_IDR_1860_1911",0.098178395538436
"O95071_IDR_1965_2021",0.105841678771727
"O95071_IDR_2027_2174",0.111575823377024
"O95071_IDR_2318_2364",0.0958032781202486
"O95071_IDR_2454_2499",0.101773961103976
"O95071_IDR_583_645",0.0983214834366538
"O95071_IDR_81_159",0.0893010087586063
"O95071_IDR_936_1074",0.100537283059699
"O95155_IDR_1_152",0.523891956554246
"O95155_IDR_218_393",0.476108043445754
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.51212488337927
"O95158_IDR_20_58",0.48787511662073
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.172610738268952
"O95180_IDR_1564_1595",0.166525826868621
"O95180_IDR_1_68",0.158343763790811
"O95180_IDR_1867_2353",0.160920944748268
"O95180_IDR_424_459",0.182226886738682
"O95180_IDR_483_771",0.159371839584665
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.426061483889246
"O95235_IDR_702_890",0.224584671864548
"O95238_IDR_70_118",0.522560216665092
"O95239_IDR_426_558",0.3950609753142
"O95239_IDR_656_820",0.272236175342364
"O95239_IDR_918_1232",0.332702849343436
"O95243_IDR_149_434",0.462682021592745
"O95243_IDR_1_82",0.537317978407255
"O95248_IDR_1059_1113",0.162004163293489
"O95248_IDR_1284_1318",0.168884624143692
"O95248_IDR_1683_1713",0.158212894909539
"O95248_IDR_1718_1764",0.170278532031507
"O95248_IDR_778_819",0.169055506824706
"O95248_IDR_91_121",0.171564278797067
"O95249_IDR_118_163",0.456243875323242
"O95249_IDR_31_74",0.543756124676758
"O95251_IDR_1_206",0.490093623586283
"O95251_IDR_208_332",0.509906376413717
"O95255_IDR_263_294",0.497308380987453
"O95255_IDR_856_922",0.502691619012547
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.517901119805637
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.526491813031807
"O95365_IDR_487_584",0.473508186968193
"O95373_IDR_881_913",0.491784096084416
"O95373_IDR_917_948",0.508215903915584
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.352502673034787
"O95382_IDR_1_41",0.319818293836806
"O95382_IDR_908_996",0.327679033128408
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.35184586694751
"O95391_IDR_200_257",0.332825220906642
"O95391_IDR_465_560",0.315328912145848
"O95393_IDR_1_49",0.464247102580354
"O95393_IDR_276_319",0.535752897419646
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.459213469750059
"O95436_IDR_634_690",0.540786530249941
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.390394571322384
"O95450_IDR_1_52",0.294586414025641
"O95450_IDR_217_263",0.315019014651975
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.347249953517421
"O95466_IDR_168_222",0.333629773814434
"O95466_IDR_446_635",0.319120272668145
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.317570452562967
"O95477_IDR_1255_1314",0.323468311574652
"O95477_IDR_2226_2261",0.358961235862382
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.500689522509431
"O95567_IDR_87_163",0.499310477490569
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.490638119221537
"O95602_IDR_208_249",0.509361880778462
"O95613_IDR_1_266",0.204323404720371
"O95613_IDR_1384_2557",0.201948293079333
"O95613_IDR_2815_3128",0.200900141300425
"O95613_IDR_321_1256",0.197939529505817
"O95613_IDR_3222_3296",0.194888631394055
"O95622_IDR_1_204",0.464583947586425
"O95622_IDR_649_711",0.535416052413575
"O95625_IDR_124_174",0.323584119361037
"O95625_IDR_320_364",0.371530149481344
"O95625_IDR_369_649",0.304885731157619
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.551828513748888
"O95644_IDR_702_912",0.448171486251112
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.513780728296306
"O95677_IDR_289_366",0.486219271703694
"O95678_IDR_27_62",0.505033176957357
"O95678_IDR_479_551",0.494966823042643
"O95714_IDR_2417_2458",0.19278182442576
"O95714_IDR_2509_2547",0.201067534786278
"O95714_IDR_3410_3529",0.196367704745808
"O95721_IDR_1_213",0.554477029607273
"O95721_IDR_215_258",0.445522970392727
"O95727_IDR_220_304",0.334761085775695
"O95727_IDR_314_360",0.306452298120806
"O95727_IDR_363_393",0.358786616103498
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.480609788750421
"O95754_IDR_688_739",0.51939021124958
"O95757_IDR_503_575",0.493411933977914
"O95757_IDR_788_839",0.506588066022086
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.484465998541949
"O95789_IDR_599_737",0.515534001458051
"O95793_IDR_387_480",0.511469465255881
"O95793_IDR_9_69",0.488530534744119
"O95800_IDR_1_38",0.367715020636311
"O95800_IDR_234_327",0.325946406598689
"O95800_IDR_402_540",0.306338572765
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.360038551776714
"O95835_IDR_1_137",0.332397269079956
"O95835_IDR_140_633",0.30756417914333
"O95838_IDR_1_41",0.465739124699984
"O95838_IDR_463_553",0.534260875300016
"O95841_IDR_1_45",0.494531564584235
"O95841_IDR_204_270",0.505468435415765
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.48590246057868
"O95873_IDR_264_294",0.51409753942132
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.484341382850993
"O95886_IDR_905_965",0.515658617149007
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.511272195104541
"O95983_IDR_250_291",0.486799633051568
"O95983_IDR_52_108",0.513200366948432
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.346174606610752
"O95996_IDR_698_2303",0.29695396421967
"O95996_IDR_79_128",0.356871429169578
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.495271262279547
"O96004_IDR_155_201",0.504728737720453
"O96005_IDR_1_87",0.480852218837104
"O96005_IDR_597_669",0.519147781162896
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.475418114110336
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.461189328673756
"P01127_IDR_53_86",0.538810671326244
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.48202870491521
"P01135_IDR_1_37",0.51797129508479
"P01138_IDR_1_70",0.510950851566551
"P01138_IDR_91_126",0.489049148433449
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.489976748570387
"P01210_IDR_72_203",0.510023251429613
"P01213_IDR_1_61",0.53078279692442
"P01213_IDR_70_211",0.46921720307558
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.522203430357507
"P02538_IDR_1_61",0.503545691681994
"P02538_IDR_493_564",0.496454308318006
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.50696753650514
"P02671_IDR_263_626",0.49303246349486
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.276804679333101
"P02686_IDR_180_217",0.23323119253335
"P02686_IDR_251_287",0.243039205006258
"P02686_IDR_98_178",0.246924923127291
"P02730_IDR_1_52",0.349026137465861
"P02730_IDR_161_214",0.32743033707037
"P02730_IDR_338_371",0.323543525463769
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.4588446183373
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.332668856380339
"P04233_IDR_263_296",0.328029238676933
"P04233_IDR_86_136",0.339301904942728
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.503562865089455
"P04259_IDR_493_564",0.496437134910545
"P04264_IDR_1_61",0.502120583199625
"P04264_IDR_509_644",0.497879416800375
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.343824496324429
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.345580725800475
"P05305_IDR_1_52",0.318102277544944
"P05305_IDR_84_118",0.336316996654581
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.460498556663465
"P05423_IDR_278_310",0.539501443336535
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.511714686709853
"P05455_IDR_325_408",0.488285313290147
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.552200181036928
"P05997_IDR_79_1263",0.447799818963072
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.535706429775484
"P06213_IDR_743_793",0.464293570224516
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.321118744986935
"P06400_IDR_580_644",0.342148621608492
"P06400_IDR_855_928",0.336732633404572
"P06401_IDR_1_463",0.31430162355371
"P06401_IDR_474_505",0.336410930343549
"P06401_IDR_636_674",0.349287446102741
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.484570423712581
"P06734_IDR_289_321",0.515429576287419
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.495725076329659
"P06850_IDR_80_157",0.504274923670341
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.537053637205017
"P07333_IDR_927_961",0.462946362794983
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.499589028696652
"P07359_IDR_533_573",0.500410971303348
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.501918576969193
"P07492_IDR_91_148",0.498081423030807
"P07498_IDR_1_47",0.488146615414541
"P07498_IDR_72_182",0.511853384585459
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.507381964733174
"P07814_IDR_954_1019",0.492618035266826
"P07900_IDR_226_279",0.485783245940357
"P07900_IDR_699_732",0.514216754059643
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.496922632866684
"P08151_IDR_1_270",0.364461300640087
"P08151_IDR_294_332",0.333003839928148
"P08151_IDR_334_1106",0.302534859431766
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.482014787663877
"P08183_IDR_632_691",0.517985212336123
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.561933200297008
"P08235_IDR_671_731",0.438066799702992
"P08238_IDR_222_271",0.490441484703817
"P08238_IDR_691_724",0.509558515296183
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.508115158623641
"P08476_IDR_259_316",0.491884841376359
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.568267017074165
"P08575_IDR_27_225",0.431732982925835
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.48347514469666
"P08779_IDR_424_473",0.51652485530334
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.487157552708385
"P08F94_IDR_4026_4059",0.512842447291615
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.505551806583866
"P09016_IDR_9_130",0.494448193416134
"P09017_IDR_1_171",0.508590884944526
"P09017_IDR_212_264",0.491409115055474
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.326972918652647
"P09086_IDR_270_300",0.348608822388715
"P09086_IDR_351_479",0.324418258958638
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.507207748949887
"P09681_IDR_1_54",0.471786407247299
"P09681_IDR_83_124",0.528213592752701
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.330061915460807
"P09874_IDR_352_387",0.348067587022643
"P09874_IDR_483_521",0.321870497516549
"P09884_IDR_1_65",0.476517919456033
"P09884_IDR_90_330",0.523482080543967
"P09912_IDR_1_56",0.497248898755571
"P09912_IDR_91_130",0.502751101244429
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.520877213629833
"P0C1S8_IDR_517_567",0.479122786370167
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.478616234681263
"P0C221_IDR_741_793",0.521383765318737
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.466800874528134
"P0C2L3_IDR_125_166",0.533199125471866
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.499060075783403
"P0C2W7_IDR_149_299",0.500939924216597
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.307878849215972
"P0C7I6_IDR_42_90",0.34328371253602
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.49707076120468
"P0C7N4_IDR_184_270",0.50292923879532
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.484443676237843
"P0C7T5_IDR_586_666",0.515556323762157
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.250169988719776
"P0C7U0_IDR_473_527",0.26085479719128
