"","GO0051276_chromosome_organization"
"A6NDN3_IDR_1_197",0.552463953825359
"A6NDN3_IDR_213_693",0.447536046174641
"A6NDS4_IDR_352_533",1
"A6NDV4_IDR_1_31",1
"A6NDY0_IDR_224_273",0.455845020332482
"A6NDY0_IDR_35_143",0.544154979667518
"A6NFA1_IDR_1_36",0.320412715194844
"A6NFA1_IDR_355_436",0.355838822348482
"A6NFA1_IDR_449_517",0.323748462456674
"A6NFD8_IDR_130_242",1
"A6NFE2_IDR_1_128",0.343935611279149
"A6NFE2_IDR_188_222",0.334241488130549
"A6NFE2_IDR_224_271",0.321822900590302
"A6NFI3_IDR_1_157",0.225240513313038
"A6NFI3_IDR_173_344",0.197731753504221
"A6NFI3_IDR_488_608",0.191087549133468
"A6NHP3_IDR_1_187",1
"A6NHQ2_IDR_1_94",1
"A6NHQ4_IDR_1_354",1
"A6NHR9_IDR_1960_2005",1
"A6NHS7_IDR_125_340",1
"A6NHT5_IDR_1_231",1
"A6NI15_IDR_30_132",1
"A6NI28_IDR_579_820",1
"A6NI79_IDR_1_53",1
"A6NJW4_IDR_1_36",1
"A6NJZ7_IDR_1197_1449",0.189893309244562
"A6NJZ7_IDR_209_374",0.184699724221362
"A6NJZ7_IDR_534_567",0.205223115780015
"A6NJZ7_IDR_685_828",0.213530149892876
"A6NJZ7_IDR_82_193",0.206653700861185
"A6NK53_IDR_61_259",1
"A6NK59_IDR_1_43",1
"A6NL88_IDR_1_78",0.530135820979261
"A6NLC5_IDR_149_224",1
"A6NLE4_IDR_1_32",1
"A6NLJ0_IDR_42_242",1
"A6NLU5_IDR_155_246",1
"A6NMT0_IDR_232_343",0.39017179402432
"A6NMT0_IDR_48_106",0.308176935377903
"A6NMX2_IDR_1_58",1
"A6NMZ2_IDR_1_49",1
"A6NMZ7_IDR_1457_1713",1
"A6NN14_IDR_67_151",1
"A6NN90_IDR_105_582",0.453445298444457
"A6NN90_IDR_1_31",0.546554701555543
"A6NNA5_IDR_1_38",0.535407674854583
"A6NNA5_IDR_83_263",0.464592325145417
"A6NNE9_IDR_1_165",0.489901508853668
"A6NNE9_IDR_327_364",0.510098491146332
"A7E2V4_IDR_1430_1467",0.303213338722298
"A7E2V4_IDR_518_726",0.353924677824761
"A7KAX9_IDR_30_109",0.346631336124105
"A7KAX9_IDR_572_637",0.347677543718863
"A7KAX9_IDR_665_2087",0.305691120157032
"A7MBM2_IDR_1133_1289",0.350430984127516
"A7MBM2_IDR_1_188",0.305889357010159
"A7MBM2_IDR_236_272",0.343679658862325
"A7MCY6_IDR_167_565",0.441776831714503
"A7MCY6_IDR_95_154",0.558223168285497
"A7MD48_IDR_43_611",1
"A7XYQ1_IDR_1_40",0.255000583817272
"A7XYQ1_IDR_189_224",0.250045342948229
"A8MQ14_IDR_63_95",1
"A8MQ27_IDR_1_32",0.495775971843052
"A8MQ27_IDR_435_494",0.504224028156948
"A8MQT2_IDR_1_141",0.549347283611324
"A8MQT2_IDR_271_563",0.450652716388676
"A8MT33_IDR_174_238",1
"A8MT65_IDR_96_246",1
"A8MT70_IDR_12_395",0.271729570210418
"A8MW95_IDR_20_80",1
"A8MW99_IDR_73_144",1
"A8MWA4_IDR_60_171",1
"A8MWA6_IDR_1_464",1
"A8MWE9_IDR_1_46",1
"A8MWV9_IDR_7_40",0.473231242010001
"A8MWV9_IDR_90_139",0.526768757989999
"A8MWY0_IDR_968_1029",1
"A8MX34_IDR_1_340",1
"A8MXD5_IDR_1_97",1
"B1AK53_IDR_369_806",0.467149817134622
"B1AKI9_IDR_109_157",0.357614145997253
"B1AKI9_IDR_165_222",0.339528503064221
"B1AKI9_IDR_1_99",0.302857350938526
"B1AL46_IDR_1_397",0.287392186635012
"B1AL46_IDR_405_522",0.345468515045157
"B1AL46_IDR_525_878",0.367139298319832
"B1AL88_IDR_109_153",0.314779712779232
"B1AL88_IDR_379_413",0.336656776105864
"B1AL88_IDR_67_100",0.348563511114905
"B7U540_IDR_367_433",0.527941416963712
"B7Z1M9_IDR_12_45",0.54095897871445
"B7Z1M9_IDR_47_208",0.45904102128555
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.557997624784512
"B7ZW38_IDR_89_186",0.442002375215488
"B8ZZ34_IDR_1_55",0.520814727717898
"B8ZZ34_IDR_98_397",0.479185272282102
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.486973690134737
"C9JLJ4_IDR_378_528",0.513026309865263
"C9JLR9_IDR_1_102",0.191824816310108
"C9JLR9_IDR_173_259",0.194730431990892
"C9JLR9_IDR_328_427",0.20157154569941
"C9JLR9_IDR_444_476",0.198778124540023
"C9JLR9_IDR_482_579",0.213095081459567
"C9JPN9_IDR_1_55",0.321372199620742
"C9JPN9_IDR_378_464",0.335939790509978
"C9JPN9_IDR_469_528",0.34268800986928
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.30119797797815
"D6RGH6_IDR_127_179",0.317291067815721
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.538437001907517
"D6RIA3_IDR_1686_1757",0.461562998092483
"D6RJB6_IDR_1_56",0.320457069588382
"D6RJB6_IDR_379_464",0.333979496622431
"D6RJB6_IDR_469_528",0.345563433789186
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.405123389178098
"F8WBI6_IDR_183_214",0.29654990607966
"F8WBI6_IDR_279_604",0.298326704742242
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.508869464197763
"H7C350_IDR_1_240",0.485583564567681
"H7C350_IDR_297_361",0.514416435432319
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.464838072796779
"I3L3R5_IDR_69_154",0.535161927203221
"I6L899_IDR_1_116",0.395854147948146
"I6L899_IDR_183_214",0.300954719989126
"I6L899_IDR_271_608",0.303191132062728
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.291687221076516
"O00192_IDR_589_651",0.372751287599336
"O00192_IDR_851_956",0.335561491324148
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.31825281001969
"O00203_IDR_646_856",0.68174718998031
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.520502293894434
"O00305_IDR_164_219",0.333535288245422
"O00305_IDR_1_67",0.333989713496185
"O00305_IDR_406_520",0.332474998258392
"O00308_IDR_149_312",0.465839587359846
"O00308_IDR_355_403",0.534160412640154
"O00311_IDR_1_38",0.358045950164983
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.330030625477727
"O00311_IDR_470_532",0.311923424357289
"O00327_IDR_1_77",0.548216310250014
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.525032115262014
"O00470_IDR_1_77",0.474967884737986
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.411769033313103
"O00472_IDR_290_524",0.588230966686897
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.299782128758453
"O00566_IDR_649_681",0.296925669629086
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.469593910012022
"O00591_IDR_338_390",0.530406089987978
"A1A5C7_IDR_633_686",0.50469014046236
"A1A5D9_IDR_258_367",0.254650634841616
"A1A5D9_IDR_369_401",0.260159781355817
"A1A5D9_IDR_452_497",0.247294114458323
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.507096388002622
"A1L162_IDR_1_63",0.492903611997378
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.189240212912131
"A1L390_IDR_1154_1219",0.215793601712821
"A1L390_IDR_1_89",0.176907158355415
"A1L390_IDR_412_905",0.199230544490796
"A1L390_IDR_937_1048",0.218828482528837
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.308415754682921
"A1L443_IDR_285_389",0.338678326959292
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.414146950308874
"Q9Y426_IDR_389_696",0.585853049691126
"Q9Y446_IDR_1_314",0.436014620157736
"Q9Y446_IDR_549_586",0.563985379842264
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.64208740671975
"Q9Y450_IDR_1_87",0.35791259328025
"Q9Y458_IDR_1_86",0.428491572093662
"Q9Y458_IDR_271_346",0.28856573749173
"Q9Y458_IDR_384_435",0.282942690414608
"Q9Y462_IDR_149_246",0.548212124088861
"Q9Y462_IDR_250_366",0.451787875911139
"Q9Y463_IDR_1_36",0.53014685851975
"Q9Y463_IDR_433_629",0.46985314148025
"Q9Y466_IDR_42_77",0.50101752013423
"Q9Y466_IDR_81_173",0.49898247986577
"Q9Y468_IDR_113_168",0.247908565480701
"Q9Y468_IDR_170_269",0.295344230841691
"Q9Y468_IDR_26_84",0.222012700974413
"Q9Y468_IDR_587_721",0.234734502703194
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.46893577225715
"Q9Y483_IDR_356_558",0.53106422774285
"Q9Y485_IDR_1246_1305",0.0826362554136137
"Q9Y485_IDR_1361_1395",0.0859196316703788
"Q9Y485_IDR_1889_1949",0.0923193147299031
"Q9Y485_IDR_1969_2018",0.109189891900637
"Q9Y485_IDR_2366_2418",0.103996021384195
"Q9Y485_IDR_2442_2480",0.093910451497936
"Q9Y485_IDR_287_332",0.0817335957397441
"Q9Y485_IDR_418_469",0.0947451779609352
"Q9Y485_IDR_557_589",0.0778452604534023
"Q9Y485_IDR_665_697",0.0856487335081689
"Q9Y485_IDR_897_934",0.0920556657410857
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.547255703750688
"Q9Y496_IDR_626_699",0.452744296249312
"Q9Y4A5_IDR_179_212",0.2458325651004
"Q9Y4A5_IDR_2024_2085",0.236479896121962
"Q9Y4A5_IDR_2545_2582",0.259586078971691
"Q9Y4A5_IDR_473_538",0.258101459805947
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.207726241881334
"Q9Y4B4_IDR_1_243",0.228302914405269
"Q9Y4B4_IDR_1301_1371",0.175640554417082
"Q9Y4B4_IDR_638_696",0.208484330044621
"Q9Y4B4_IDR_993_1052",0.179845959251693
"Q9Y4B5_IDR_1_1647",0.473350546486897
"Q9Y4B5_IDR_1650_1905",0.526649453513103
"Q9Y4B6_IDR_1393_1507",0.344101436998913
"Q9Y4B6_IDR_190_303",0.386879029117855
"Q9Y4B6_IDR_875_1000",0.269019533883232
"Q9Y4C1_IDR_251_518",0.508200592518522
"Q9Y4C1_IDR_755_907",0.491799407481478
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.262044761181212
"Q9Y4C8_IDR_665_726",0.251112718587079
"Q9Y4C8_IDR_82_128",0.234406651394997
"Q9Y4C8_IDR_925_960",0.252435868836712
"Q9Y4D1_IDR_1043_1078",0.340383979357851
"Q9Y4D1_IDR_511_606",0.311517893733559
"Q9Y4D1_IDR_997_1032",0.348098126908589
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.298199265707834
"Q9Y4E1_IDR_56_1320",0.701800734292166
"Q9Y4E5_IDR_400_459",0.281275164829001
"Q9Y4E5_IDR_51_85",0.227686919213032
"Q9Y4E5_IDR_566_601",0.231912479809782
"Q9Y4E5_IDR_810_872",0.259125436148185
"Q9Y4E6_IDR_1061_1118",0.24986692386656
"Q9Y4E6_IDR_636_666",0.236380622294672
"Q9Y4E6_IDR_708_788",0.276399136883372
"Q9Y4E6_IDR_913_971",0.237353316955395
"Q9Y4E8_IDR_226_263",0.306060943192908
"Q9Y4E8_IDR_621_707",0.335782178638085
"Q9Y4E8_IDR_937_981",0.358156878169007
"Q9Y4F1_IDR_1_35",0.323508760057785
"Q9Y4F1_IDR_355_535",0.336757983963396
"Q9Y4F1_IDR_864_906",0.339733255978819
"Q9Y4F3_IDR_1564_1725",0.304609264013412
"Q9Y4F3_IDR_311_344",0.290853320911351
"Q9Y4F3_IDR_585_730",0.404537415075237
"Q9Y4F4_IDR_1434_1483",0.236587989477854
"Q9Y4F4_IDR_1_88",0.22552271070533
"Q9Y4F4_IDR_312_344",0.242418640853031
"Q9Y4F4_IDR_616_1247",0.295470658963785
"Q9Y4F9_IDR_1_69",0.498513525806899
"Q9Y4F9_IDR_321_730",0.501486474193101
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.305972458382868
"Q9Y4G8_IDR_481_590",0.366681167985704
"Q9Y4G8_IDR_913_1499",0.327346373631428
"Q9Y4H2_IDR_1261_1317",0.338317539665829
"Q9Y4H2_IDR_148_182",0.34920682602571
"Q9Y4H2_IDR_299_1246",0.312475634308461
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.352521215884349
"Q9Y4I1_IDR_1422_1473",0.32512425462093
"Q9Y4I1_IDR_596_631",0.322354529494721
"Q9Y4I5_IDR_1_301",0.45169209483395
"Q9Y4I5_IDR_406_444",0.548307905166051
"Q9Y4J8_IDR_275_410",0.50586661511197
"Q9Y4J8_IDR_418_743",0.49413338488803
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.544044072845644
"Q9Y4L1_IDR_910_999",0.455955927154356
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.541983058376576
"Q9Y4R7_IDR_542_742",0.458016941623424
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.352746670075323
"Q9Y4W2_IDR_511_624",0.375169371453323
"Q9Y4W2_IDR_679_714",0.272083958471354
"Q9Y4W6_IDR_763_797",0.493648622159088
"Q9Y4W6_IDR_78_134",0.506351377840912
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.430915449872032
"Q9Y4Z2_IDR_1_93",0.569084550127968
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.471200511436762
"Q9Y519_IDR_369_407",0.528799488563238
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.503937024374938
"Q9Y561_IDR_781_816",0.496062975625062
"Q9Y566_IDR_1_67",0.34969749551401
"Q9Y566_IDR_416_547",0.336917927788494
"Q9Y566_IDR_758_2087",0.313384576697496
"Q9Y570_IDR_1_38",0.451681929617373
"Q9Y570_IDR_239_281",0.548318070382627
"Q9Y572_IDR_309_428",0.49271614835539
"Q9Y572_IDR_473_518",0.50728385164461
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.51705249270148
"Q9Y592_IDR_618_701",0.48294750729852
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
"Q9Y5A9_IDR_1_50",0.343378563074591
"Q9Y5A9_IDR_197_239",0.343676985863574
"Q9Y5A9_IDR_245_389",0.312944451061835
"Q9Y5B0_IDR_334_586",0.504763397418047
"Q9Y5B0_IDR_730_961",0.495236602581953
"Q9Y5B6_IDR_1_385",0.615520411602249
"Q9Y5B6_IDR_498_563",0.384479588397751
"Q9Y5B9_IDR_436_478",0.433919617370181
"Q9Y5B9_IDR_927_1047",0.566080382629819
"Q9Y5C1_IDR_16_53",0.470440474621741
"Q9Y5C1_IDR_188_239",0.529559525378259
"Q9Y5F3_IDR_782_818",1
"Q9Y5F6_IDR_795_828",1
"Q9Y5G0_IDR_768_802",1
"Q9Y5G3_IDR_768_804",1
"Q9Y5G5_IDR_782_815",1
"Q9Y5G8_IDR_782_813",1
"Q9Y5G9_IDR_1_50",1
"Q9Y5I4_IDR_1_37",0.284893178717766
"Q9Y5I4_IDR_814_859",0.296690803921458
"Q9Y5I4_IDR_957_1007",0.418416017360776
"Q9Y5J1_IDR_1_137",1
"Q9Y5J3_IDR_1_62",0.568676807337025
"Q9Y5J3_IDR_167_290",0.431323192662975
"Q9Y5J6_IDR_70_103",1
"Q9Y5K3_IDR_1_57",0.481830330066962
"Q9Y5K3_IDR_305_369",0.518169669933038
"Q9Y5K6_IDR_168_295",0.413798539087721
"Q9Y5K6_IDR_310_581",0.351415092485759
"Q9Y5K6_IDR_63_108",0.234786368426519
"Q9Y5K8_IDR_208_247",1
"Q9Y5L2_IDR_32_63",1
"Q9Y5N1_IDR_230_351",1
"Q9Y5N6_IDR_188_227",1
"Q9Y5P3_IDR_1_518",1
"Q9Y5P4_IDR_118_177",0.327156328344117
"Q9Y5P4_IDR_184_235",0.34378583988635
"Q9Y5P4_IDR_276_401",0.329057831769533
"Q9Y5P8_IDR_42_123",0.508179579002449
"Q9Y5P8_IDR_519_553",0.491820420997551
"Q9Y5Q3_IDR_1_209",1
"Q9Y5Q5_IDR_1_72",0.495189928964705
"Q9Y5Q5_IDR_82_135",0.504810071035295
"Q9Y5Q6_IDR_50_114",1
"Q9Y5Q8_IDR_343_385",0.357856680782287
"Q9Y5Q8_IDR_464_519",0.642143319217713
"Q9Y5Q9_IDR_25_142",1
"Q9Y5R2_IDR_1_75",0.483620492389926
"Q9Y5R2_IDR_331_374",0.516379507610074
"Q9Y5R5_IDR_1_509",1
"Q9Y5R6_IDR_1_373",1
"Q9Y5S1_IDR_1_70",0.536151409586192
"Q9Y5S1_IDR_726_764",0.463848590413808
"Q9Y5S2_IDR_1609_1711",0.222377098324804
"Q9Y5S2_IDR_352_400",0.24195175914733
"Q9Y5S2_IDR_406_528",0.280852055537927
"Q9Y5S2_IDR_924_1033",0.25481908698994
"Q9Y5S9_IDR_1_65",1
"Q9Y5T4_IDR_1_32",1
"Q9Y5T5_IDR_144_189",0.508340410857663
"Q9Y5T5_IDR_385_606",0.491659589142337
"Q9Y5U2_IDR_105_157",0.311608505756386
"Q9Y5U2_IDR_1_76",0.335506657964819
"Q9Y5U2_IDR_218_329",0.352884836278796
"Q9Y5U5_IDR_191_241",1
"Q9Y5V0_IDR_1_35",1
"Q9Y5V3_IDR_1_467",1
"Q9Y5W3_IDR_118_263",0.500547242577334
"Q9Y5W3_IDR_53_112",0.499452757422666
"Q9Y5W5_IDR_1_32",0.47882078147859
"Q9Y5W5_IDR_348_379",0.52117921852141
"Q9Y5W7_IDR_2_60",0.301873967572017
"Q9Y5W7_IDR_473_538",0.345420039119287
"Q9Y5W7_IDR_733_778",0.352705993308697
"Q9Y5W9_IDR_158_270",1
"Q9Y5X0_IDR_153_201",1
"Q9Y5X1_IDR_72_207",1
"Q9Y5X2_IDR_1_59",1
"Q9Y5X4_IDR_113_212",0.47474713199369
"Q9Y5X4_IDR_1_40",0.525252868006311
"Q9Y5Y0_IDR_1_97",0.488598899369306
"Q9Y5Y0_IDR_518_555",0.511401100630694
"Q9Y5Y3_IDR_230_260",1
"Q9Y5Y4_IDR_330_395",1
"Q9Y5Y5_IDR_137_211",1
"Q9Y5Y7_IDR_132_321",1
"Q9Y5Y9_IDR_1003_1088",0.286419146775413
"Q9Y5Y9_IDR_1872_1956",0.237065412349287
"Q9Y5Y9_IDR_411_595",0.226795406512744
"Q9Y5Y9_IDR_939_986",0.249720034362556
"Q9Y5Z6_IDR_1_45",1
"Q9Y5Z7_IDR_396_587",1
"Q9Y5Z9_IDR_1_42",1
"Q9Y603_IDR_125_218",0.481055844356338
"Q9Y603_IDR_1_31",0.518944155643662
"Q9Y606_IDR_1_80",1
"Q9Y608_IDR_1_403",0.578824730176208
"Q9Y608_IDR_532_630",0.421175269823792
"Q9Y613_IDR_1002_1105",0.339137490901401
"Q9Y613_IDR_337_534",0.323786830510189
"Q9Y613_IDR_581_623",0.33707567858841
"Q9Y614_IDR_1_45",1
"Q9Y615_IDR_1_43",1
"Q9Y616_IDR_105_146",0.517980669543305
"Q9Y616_IDR_448_596",0.482019330456695
"Q9Y618_IDR_1_2514",1
"Q9Y620_IDR_1_120",1
"Q9Y624_IDR_266_299",1
"Q9Y625_IDR_342_378",0.337370304215288
"Q9Y625_IDR_424_473",0.346359807698612
"Q9Y625_IDR_476_555",0.3162698880861
"Q9Y639_IDR_365_398",1
"Q9Y644_IDR_1_52",1
"Q9Y651_IDR_74_242",1
"Q9Y657_IDR_1_51",1
"Q9Y661_IDR_65_192",1
"Q9Y662_IDR_1_133",1
"Q9Y663_IDR_1_147",1
"Q9Y666_IDR_12_76",0.498633422567028
"Q9Y666_IDR_932_1014",0.501366577432972
"Q9Y673_IDR_1_39",1
"Q9Y675_IDR_1_40",1
"Q9Y676_IDR_228_258",1
"Q9Y679_IDR_263_293",0.507448777022626
"Q9Y679_IDR_342_382",0.492551222977374
"Q9Y691_IDR_1_40",1
"Q9Y692_IDR_162_407",0.506705169148754
"Q9Y692_IDR_56_87",0.493294830851246
"Q9Y697_IDR_1_53",1
"Q9Y698_IDR_210_262",1
"Q9Y6A5_IDR_1_648",1
"Q9Y6B2_IDR_1_101",1
"Q9Y6B7_IDR_576_619",1
"Q9Y6C2_IDR_123_406",0.190737564038533
"Q9Y6C2_IDR_463_493",0.199884855090617
"Q9Y6C2_IDR_549_598",0.206670415676747
"Q9Y6C2_IDR_601_731",0.213497378861783
"Q9Y6C2_IDR_784_864",0.189209786332321
"Q9Y6C5_IDR_1125_1203",0.484234499319361
"Q9Y6C5_IDR_621_658",0.515765500680638
"Q9Y6D5_IDR_1016_1064",0.2521293956904
"Q9Y6D5_IDR_1493_1559",0.250784752444806
"Q9Y6D5_IDR_206_365",0.259737049579493
"Q9Y6D5_IDR_585_632",0.237348802285301
"Q9Y6D6_IDR_1072_1118",0.256151784998989
"Q9Y6D6_IDR_1545_1636",0.250773502744912
"Q9Y6D6_IDR_216_414",0.243884031626338
"Q9Y6D6_IDR_634_687",0.249190680629761
"Q9Y6D9_IDR_1_72",1
"Q9Y6E0_IDR_344_397",1
"Q9Y6F1_IDR_1_38",1
"Q9Y6F7_IDR_60_279",1
"Q9Y6F8_IDR_182_280",0.476541232710677
"Q9Y6F8_IDR_60_174",0.523458767289323
"Q9Y6G9_IDR_1_44",0.320597183956008
"Q9Y6G9_IDR_342_378",0.357299717892126
"Q9Y6G9_IDR_384_523",0.322103098151866
"Q9Y6H1_IDR_1_110",1
"Q9Y6H3_IDR_1_41",1
"Q9Y6H5_IDR_1_70",0.207759058065641
"Q9Y6H5_IDR_550_622",0.214987867125005
"Q9Y6H5_IDR_626_919",0.26510639451736
"Q9Y6H5_IDR_72_143",0.312146680291994
"Q9Y6H6_IDR_29_63",1
"Q9Y6H8_IDR_104_136",0.558536628554589
"Q9Y6H8_IDR_236_435",0.441463371445411
"Q9Y6I3_IDR_138_576",1
"Q9Y6I4_IDR_120_153",1
"Q9Y6I9_IDR_198_313",1
"Q9Y6J0_IDR_1301_1498",0.257156788478996
"Q9Y6J0_IDR_1668_2220",0.246371909806868
"Q9Y6J0_IDR_290_406",0.269212881489177
"Q9Y6J0_IDR_421_464",0.227258420224959
"Q9Y6J9_IDR_377_448",0.483563142054175
"Q9Y6J9_IDR_450_546",0.516436857945825
"Q9Y6K1_IDR_1_286",1
"Q9Y6K5_IDR_363_396",1
"Q9Y6K8_IDR_323_367",1
"Q9Y6K9_IDR_1_59",0.510242606515406
"Q9Y6K9_IDR_343_391",0.489757393484594
"Q9Y6L6_IDR_128_165",0.313656736129469
"Q9Y6L6_IDR_284_315",0.349086675525883
"Q9Y6L6_IDR_650_691",0.337256588344648
"Q9Y6L7_IDR_1_62",0.482107872905778
"Q9Y6L7_IDR_69_154",0.517892127094222
"Q9Y6M0_IDR_1_35",1
"Q9Y6M1_IDR_158_190",1
"Q9Y6M4_IDR_1_35",0.506318121700019
"Q9Y6M4_IDR_332_427",0.493681878299981
"Q9Y6M5_IDR_145_245",0.470284183628778
"Q9Y6M5_IDR_451_492",0.529715816371222
"Q9Y6M7_IDR_1184_1214",0.26949391947906
"Q9Y6M7_IDR_1_31",0.239620412504558
"Q9Y6M7_IDR_216_410",0.240206076922629
"Q9Y6M7_IDR_52_86",0.250679591093753
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.465696617867797
"Q9Y6N7_IDR_982_1040",0.534303382132203
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.473314708214246
"Q9Y6P5_IDR_282_325",0.526685291785754
"Q9Y6Q2_IDR_13_169",0.531423705623365
"Q9Y6Q2_IDR_189_226",0.468576294376635
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.337540716094184
"Q9Y6Q6_IDR_436_523",0.328437290031004
"Q9Y6Q6_IDR_555_616",0.334021993874813
"Q9Y6Q9_IDR_1_36",0.564646704242624
"Q9Y6Q9_IDR_372_1420",0.435353295757376
"Q9Y6R0_IDR_1_40",0.510435682444699
"Q9Y6R0_IDR_201_577",0.489564317555301
"Q9Y6R1_IDR_1009_1044",0.282955496495976
"Q9Y6R1_IDR_211_270",0.2314975318692
"Q9Y6R1_IDR_38_83",0.236375352613201
"Q9Y6R1_IDR_399_433",0.249171619021623
"Q9Y6R4_IDR_1148_1289",0.314692051291216
"Q9Y6R4_IDR_1_217",0.33937138246773
"Q9Y6R4_IDR_430_505",0.345936566241054
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.511541263380403
"Q9Y6S9_IDR_235_378",0.488458736619597
"Q9Y6T7_IDR_383_424",0.484390647576538
"Q9Y6T7_IDR_89_128",0.515609352423462
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.501549799736353
"Q9Y6V0_IDR_2946_4688",0.275328031127037
"Q9Y6V0_IDR_4828_4975",0.22312216913661
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.475659189601287
"O14490_IDR_903_962",0.524340810398713
"O14492_IDR_377_408",0.352923450394019
"O14492_IDR_518_621",0.30558873212418
"O14492_IDR_83_132",0.341487817481802
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.494191805332108
"O14495_IDR_280_311",0.505808194667892
"O14497_IDR_1_1635",0.397809049617033
"O14497_IDR_1736_1963",0.602190950382967
"O14503_IDR_1_54",0.342083390083013
"O14503_IDR_184_330",0.345273757727284
"O14503_IDR_332_412",0.312642852189703
"O14511_IDR_1_96",0.494858168376461
"O14511_IDR_415_850",0.505141831623539
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.186990741988672
"O14513_IDR_258_467",0.208034502440915
"O14513_IDR_474_513",0.18956736302958
"O14545_IDR_136_167",0.254807608544512
"O14545_IDR_174_367",0.233734381550215
"O14545_IDR_388_582",0.256250921477261
"O14545_IDR_51_87",0.255207088428013
