"","GO0006259_DNA_metabolic_process"
"Q6TDP4_IDR_1_65",1
"Q6TDU7_IDR_290_365",1
"Q6TFL3_IDR_1_46",0.12637643614401
"Q6TFL3_IDR_344_374",0.12350256294803
"Q6TFL3_IDR_385_488",0.127642961088549
"Q6TFL3_IDR_758_980",0.138264970399071
"Q6UWB4_IDR_1_52",0.481274274498886
"Q6UWB4_IDR_303_352",0.518725725501114
"Q6UWD8_IDR_105_151",1
"Q6UWE0_IDR_636_669",1
"Q6UWF3_IDR_48_145",1
"Q6UWH4_IDR_56_202",1
"Q6UWI2_IDR_14_284",1
"Q6UWI4_IDR_78_295",1
"Q6UWJ8_IDR_103_134",1
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.581805695313967
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.4920066335131
"Q6UXY8_IDR_961_1006",0.526936605677301
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.505930795847219
"Q6UY09_IDR_538_573",0.494069204152781
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.485784470796273
"Q6UY14_IDR_605_661",0.514215529203727
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.335650853649174
"Q6VAB6_IDR_474_567",0.325783892520692
"Q6VAB6_IDR_571_651",0.338565253830134
"Q6VB84_IDR_1_106",0.531727783047084
"Q6VB84_IDR_235_416",0.468272216952916
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.503649711914302
"Q6X4U4_IDR_169_206",0.571449021034326
"Q6X4U4_IDR_1_70",0.428550978965674
"Q6X4W1_IDR_108_323",0.485164213927841
"Q6X4W1_IDR_1_101",0.514835786072159
"Q6XD76_IDR_132_172",1
"Q6XE24_IDR_1_56",0.480091379989366
"Q6XE24_IDR_371_437",0.519908620010634
"Q6XPR3_IDR_90_784",1
"Q6XPS3_IDR_1_58",1
"Q6XR72_IDR_146_235",0.503758462486282
"Q6XR72_IDR_419_485",0.496241537513718
"Q6XYB7_IDR_142_198",0.410780957505357
"Q6XYB7_IDR_1_90",0.589219042494643
"Q6XYQ8_IDR_140_228",0.488780408840773
"Q6XYQ8_IDR_86_131",0.511219591159227
"Q6XZF7_IDR_1350_1512",0.310602146736653
"Q6XZF7_IDR_209_242",0.364111247353341
"Q6XZF7_IDR_302_779",0.325286605910005
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.461082970142989
"Q6ZMI0_IDR_702_734",0.194070360340305
"Q6ZMI0_IDR_737_780",0.191752315435858
"Q9NPE2_IDR_1_60",0.472588164350181
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.357689420854263
"Q9NPF5_IDR_258_311",0.343534294111788
"Q9NPF5_IDR_396_467",0.298776285033949
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.742218640389098
"Q9NPG3_IDR_578_1134",0.257781359610902
"Q9NPG4_IDR_1124_1184",0.513603155755773
"Q9NPG4_IDR_785_1113",0.486396844244227
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.215858550289295
"Q9NPI1_IDR_35_132",0.595503380198672
"Q9NPI1_IDR_481_520",0.188638069512033
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.504836622518054
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.482222965000993
"Q9NQ34_IDR_1_36",0.517777034999007
"Q9NQ35_IDR_1_40",0.501132086579137
"Q9NQ35_IDR_43_103",0.498867913420863
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.507252913351115
"Q9NQ48_IDR_170_209",0.492747086648885
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.224334003043641
"Q9NQ66_IDR_1172_1216",0.237944854656755
"Q9NQ66_IDR_465_547",0.290388668737094
"Q9NQ66_IDR_817_1035",0.24733247356251
"Q9NQ69_IDR_197_275",0.378126321591212
"Q9NQ69_IDR_320_397",0.309205328652946
"Q9NQ69_IDR_32_66",0.312668349755842
"Q9NQ75_IDR_76_432",0.498990735515349
"Q9NQG1_IDR_45_85",1
"Q9NQG5_IDR_131_172",1
"Q9NQG6_IDR_33_130",1
"Q9NQG7_IDR_263_534",1
"Q9NQH7_IDR_1_40",1
"Q9NQI0_IDR_1_242",1
"Q9NQL9_IDR_1_249",0.337004536248197
"Q9NQL9_IDR_287_336",0.331098915504435
"Q9NQL9_IDR_397_472",0.331896548247367
"Q9NQM4_IDR_38_85",1
"Q9NQQ7_IDR_322_365",1
"Q9NQR7_IDR_1_118",0.501118844144151
"Q9NQR7_IDR_121_581",0.498881155855849
"Q9NQS1_IDR_1_113",0.463772146378022
"Q9NQS1_IDR_205_347",0.536227853621978
"Q9NQS3_IDR_1_50",0.32750543213216
"Q9NQS3_IDR_359_408",0.327005941676869
"Q9NQS3_IDR_429_530",0.345488626190971
"Q9NQW6_IDR_889_924",0.522551896777193
"Q9NQW8_IDR_1_183",0.499435359575714
"Q9NQW8_IDR_685_779",0.500564640424286
"Q9NQX0_IDR_1_165",0.482593759623111
"Q9NQX0_IDR_379_468",0.517406240376889
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.490581983085156
"Q9NQX4_IDR_1227_1357",0.509418016914844
"Q9NQX5_IDR_107_282",0.507918849774492
"Q9NQX5_IDR_1_101",0.492081150225508
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.348045975441714
"Q9NQZ2_IDR_330_479",0.651954024558286
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.494209544070946
"Q9NQZ6_IDR_58_110",0.505790455929053
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.642716992014673
"Q9NR81_IDR_470_526",0.357283007985327
"Q9NR82_IDR_1_88",0.258989225642965
"Q9NR82_IDR_401_619",0.255274543183565
"Q9NR82_IDR_633_863",0.23449964687827
"Q9NR82_IDR_874_932",0.2512365842952
"Q9NR83_IDR_1_203",0.528630987368329
"Q9NR83_IDR_205_362",0.471369012631671
"Q9NR99_IDR_1646_1717",0.281404889170757
"Q9NR99_IDR_700_771",0.403088744253408
"Q9NR99_IDR_807_1634",0.315506366575835
"Q9NRA0_IDR_1_46",0.331699866494678
"Q9NRA0_IDR_384_419",0.32892992795441
"Q9NRA0_IDR_476_512",0.339370205550912
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.331149328182889
"Q9NRC6_IDR_3490_3540",0.333998413109936
"Q9NRC6_IDR_3642_3674",0.334852258707176
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.336545444566748
"Q9NRF2_IDR_628_752",0.312837887341457
"Q9NRF2_IDR_96_283",0.350616668091795
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.498008484840182
"Q9NRH1_IDR_135_196",0.501991515159818
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.482827910258868
"Q9NRI5_IDR_618_854",0.517172089741132
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.26406279340857
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.251447035820852
"Q9NRR4_IDR_460_500",0.282615845304914
"Q9NRR4_IDR_78_405",0.465937118874234
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.436832958338704
"Q9NRY4_IDR_1442_1499",0.268751350767181
"Q9NRY4_IDR_952_1117",0.294415690894116
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.356038370541259
"Q9NS68_IDR_194_423",0.318181033961322
"Q9NS68_IDR_96_189",0.325780595497419
"Q9NS69_IDR_108_142",0.473555503354273
"Q9NS69_IDR_1_41",0.526444496645727
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.463575645324985
"Q9NS87_IDR_601_712",0.536424354675015
"Q9NS91_IDR_359_495",0.589838389565877
"Q9NS91_IDR_99_241",0.410161610434123
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.459961903470247
"Q9NSI8_IDR_305_335",0.540038096529753
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.50185442706784
"Q9NST1_IDR_404_481",0.49814557293216
"Q9NSV4_IDR_1022_1179",0.49601667276951
"Q9NSV4_IDR_1_112",0.26253150094352
"Q9NSV4_IDR_549_600",0.24145182628697
"Q9NSY0_IDR_1_35",0.504615387371156
"Q9NSY0_IDR_387_418",0.495384612628844
"Q9NSY1_IDR_1_37",0.490367760868691
"Q9NSY1_IDR_326_1111",0.509632239131309
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.245820875265125
"Q9NT99_IDR_459_491",0.259709958978813
"Q9NT99_IDR_496_552",0.248788085614233
"Q9NT99_IDR_620_693",0.245681080141829
"Q9NTG1_IDR_1_42",0.430868010917198
"Q9NTZ6_IDR_392_426",0.494862169550141
"Q9NTZ6_IDR_92_222",0.505137830449859
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.504822525189298
"Q9NU39_IDR_185_408",0.495177474810702
"Q9NUA8_IDR_129_237",0.496487459340882
"Q9NUA8_IDR_614_733",0.503512540659118
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.506341954901248
"Q9NUB4_IDR_89_122",0.493658045098752
"Q9NUC0_IDR_1_75",0.496958602073581
"Q9NUC0_IDR_208_253",0.503041397926419
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.491536875513548
"Q9NUE0_IDR_353_388",0.508463124486452
"Q9NUG4_IDR_1_37",0.367686368961503
"Q9NUG4_IDR_160_295",0.311663875981176
"Q9NUG4_IDR_370_409",0.320649755057322
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.506486515122507
"Q9NUY8_IDR_512_544",0.493513484877493
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.374131347931731
"Q9NV58_IDR_400_436",0.303208939737263
"Q9NV58_IDR_463_838",0.322659712331006
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.565139066244484
"Q9NV66_IDR_319_352",0.434860933755516
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.580269135708104
"Q9NVP1_IDR_1_173",0.751109576901909
"Q9NVP1_IDR_626_670",0.248890423098091
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.314371611205162
"Q9NVR5_IDR_354_517",0.30114089086578
"Q9NVR5_IDR_674_794",0.384487497929059
"Q9NVU0_IDR_145_176",0.516271788485594
"Q9NVU0_IDR_439_554",0.483728211514406
"Q9NVU7_IDR_226_280",0.365216688916197
"Q9NVU7_IDR_452_687",0.634783311083803
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.447280068876718
"Q9NWF9_IDR_35_277",0.552719931123282
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.294200361215279
"Q9NWH9_IDR_70_383",0.427878208403417
"Q9NWH9_IDR_969_1002",0.277921430381304
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.263388257208421
"Q9NWM3_IDR_250_386",0.47012742249812
"Q9NWM3_IDR_87_248",0.266484320293459
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.465250569218379
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.510711338234602
"Q9NX65_IDR_1_50",0.489288661765398
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.512713191363287
"Q9NX94_IDR_276_314",0.487286808636713
"Q9NX95_IDR_1_281",0.255919335899078
"Q9NX95_IDR_305_336",0.218910369545227
"Q9NX95_IDR_344_484",0.306375742020467
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.482442785899694
"Q9NXW2_IDR_53_91",0.517557214100306
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.510280946447715
"Q9NXZ2_IDR_1_65",0.489719053552285
"Q9NY12_IDR_162_217",0.524266273281779
"Q9NY12_IDR_1_62",0.475733726718221
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.255911165624868
"Q9NYB5_IDR_142_182",0.240147005027487
"Q9NYB5_IDR_300_332",0.264770159894072
"Q9NYB5_IDR_667_712",0.239171669453572
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.294602255563745
"Q9NYF5_IDR_621_681",0.278344700479494
"Q9NYF5_IDR_753_837",0.42705304395676
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.505761686369009
"Q9NYP9_IDR_44_76",0.494238313630991
"Q9NYQ6_IDR_2300_2332",0.411761047478468
"Q9NYQ6_IDR_2722_2752",0.294733818077193
"Q9NYQ6_IDR_2754_2998",0.293505134444339
"Q9NYQ7_IDR_181_231",0.340337359142935
"Q9NYQ7_IDR_2788_2818",0.359205012507908
"Q9NYQ7_IDR_2824_3312",0.300457628349157
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.340558652462736
"Q9NYV4_IDR_1_717",0.659441347537264
"Q9NYV6_IDR_1_45",0.309679188071026
"Q9NYV6_IDR_264_301",0.362095220829943
"Q9NYV6_IDR_591_651",0.328225591099031
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.530581984427957
"Q9NZ71_IDR_1141_1219",0.232117343945525
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.242695010154817
"Q9NZ94_IDR_639_702",0.268544376344683
"Q9NZ94_IDR_734_806",0.240137147049289
"Q9NZ94_IDR_818_848",0.24862346645121
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.473413653995261
"Q9NZB2_IDR_894_1118",0.526586346004739
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.324883595344659
"Q9NZC9_IDR_859_954",0.675116404655341
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.495046269879463
"Q9NZI5_IDR_73_112",0.504953730120537
"Q9NZM3_IDR_818_886",0.276299537673192
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.50987136613978
"Q9NZM5_IDR_92_417",0.49012863386022
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.18097962368964
"Q9NZN5_IDR_1267_1405",0.151137292304226
"Q9NZN5_IDR_1422_1489",0.151296371840477
"Q9NZN5_IDR_149_345",0.154743363331203
"Q9NZN5_IDR_1_64",0.159079733244982
"Q9NZN5_IDR_564_764",0.202763615589471
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.480758640866449
"Q9NZQ8_IDR_669_714",0.519241359133551
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.497475523362241
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.291808800204163
"Q9P0K1_IDR_202_233",0.397582398000946
"Q9P0K1_IDR_766_906",0.310608801794891
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.346930426083242
"Q9P0K8_IDR_1_64",0.344680865745754
"Q9P0K8_IDR_469_563",0.308388708171004
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.47022285712845
"Q9P0L1_IDR_241_356",0.52977714287155
"Q9P0L2_IDR_1_53",0.511800679480206
"Q9P0L2_IDR_374_703",0.488199320519794
"Q9P0L9_IDR_1_74",0.52579281983083
"Q9P0L9_IDR_742_805",0.47420718016917
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.483546977928184
"Q9P0M4_IDR_41_103",0.516453022071816
"Q9P0X4_IDR_1736_2223",0.22714708282943
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.327151980432245
"Q9P107_IDR_355_479",0.349394481478792
"Q9P107_IDR_761_933",0.323453538088963
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.347292206901486
"Q9P1A6_IDR_21_162",0.31593765457594
"Q9P1A6_IDR_978_1040",0.336770138522574
"Q9P1Q0_IDR_1_60",0.516364484080672
"Q9P1Q0_IDR_481_575",0.483635515919327
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.212287569837557
"Q9P215_IDR_575_609",0.515997486760805
"Q9P215_IDR_92_151",0.484002513239195
"Q9P217_IDR_119_175",0.335220339988522
"Q9P217_IDR_25_59",0.32615058663735
"Q9P217_IDR_455_485",0.338629073374128
"Q9P218_IDR_119_151",0.509161938990148
"Q9P218_IDR_992_1284",0.490838061009852
"Q9P219_IDR_1329_2016",0.246588108199077
"Q9P219_IDR_221_259",0.241152929971478
"Q9P219_IDR_297_784",0.237101888934098
"Q9P219_IDR_888_1063",0.275157072895347
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.263626045207507
"Q9P227_IDR_809_899",0.334938145239961
"Q9P273_IDR_1_295",0.468770314902687
"Q9P273_IDR_338_375",0.531229685097313
"Q9P275_IDR_1046_1123",0.394923728478924
"Q9P275_IDR_426_1044",0.605076271521076
"Q9P278_IDR_180_304",0.23526027135149
"Q9P278_IDR_576_717",0.259207394698784
"Q9P278_IDR_726_922",0.244863768625903
"Q9P278_IDR_93_123",0.260668565323823
"Q9P281_IDR_1_164",0.446662798002773
"Q9P281_IDR_167_2471",0.553337201997227
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.161384412085934
"Q9P2D8_IDR_1442_1999",0.310907232342538
"Q9P2D8_IDR_721_804",0.178293262145865
"Q9P2D8_IDR_882_939",0.175711048394844
"Q9P2E2_IDR_367_798",0.528834326897909
"Q9P2E2_IDR_901_1029",0.471165673102091
"Q9P2E3_IDR_1_141",0.466050919353146
"Q9P2E3_IDR_795_887",0.533949080646854
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.324753725296442
"Q9P2E7_IDR_725_786",0.371938776368692
"Q9P2E7_IDR_842_947",0.303307498334866
"Q9P2E8_IDR_320_370",0.502277963424663
"Q9P2E8_IDR_60_158",0.497722036575337
"Q9P2E9_IDR_1247_1357",0.188219472530693
"Q9P2E9_IDR_1379_1410",0.175082397719435
"Q9P2E9_IDR_1_698",0.259810501458368
"Q9P2E9_IDR_708_740",0.181484608295697
"Q9P2E9_IDR_883_996",0.195403019995807
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.505797549288886
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.481228209094967
"Q9P2J8_IDR_1_48",0.518771790905033
"Q9P2K1_IDR_1_257",0.321323541463213
"Q9P2K1_IDR_587_624",0.678676458536787
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.521350745400036
"Q9P2K3_IDR_347_495",0.478649254599964
"Q9P2K8_IDR_1496_1526",0.242214439080469
"Q9P2K8_IDR_189_260",0.246611137209606
"Q9P2K8_IDR_660_709",0.243776367821367
"Q9P2K8_IDR_713_792",0.267398055888558
"Q9P2K9_IDR_1_42",0.53396899229037
"Q9P2K9_IDR_156_252",0.46603100770963
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.633488033979953
"Q9P2N2_IDR_19_80",0.366511966020047
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.313311092427091
"Q9P2R6_IDR_443_1471",0.300045713369296
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.472777340464533
"Q9P2S2_IDR_1672_1710",0.527222659535467
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.489785301014975
"Q9P2T0_IDR_341_379",0.510214698985025
"Q9P2U7_IDR_1_51",0.515672254577501
"Q9P2U7_IDR_498_560",0.484327745422499
"Q9P2U8_IDR_1_59",0.51392540660827
"Q9P2U8_IDR_506_582",0.48607459339173
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.336299153869089
"Q9P2Y5_IDR_467_612",0.663700846130911
"Q9UBF8_IDR_242_318",0.248669946983115
"Q9UBF8_IDR_410_526",0.23586498436208
"Q9UBF8_IDR_61_125",0.27564093944021
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.48779057623642
"Q9UBH6_IDR_76_123",0.51220942376358
"Q9UBI4_IDR_1_47",0.499596196029932
"Q9UBI4_IDR_248_287",0.500403803970068
"Q9UBI9_IDR_1_90",0.493862762257161
"Q9UBI9_IDR_195_303",0.506137237742839
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.480685694560949
"Q9UBK2_IDR_1_57",0.519314305439051
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.34041233789081
"Q9UBL0_IDR_241_633",0.212604763816478
"Q9UBL0_IDR_643_683",0.225128030797115
"Q9UBL0_IDR_689_812",0.221854867495597
"Q9UBL3_IDR_1_98",0.47653800061238
"Q9UBS0_IDR_401_482",0.590282146991374
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.382152344094952
"Q9UBS9_IDR_458_1224",0.617847655905048
"Q9UBT2_IDR_201_232",0.442250187608209
"Q9UBT2_IDR_549_636",0.557749812391791
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.320178227863696
"Q9UBT6_IDR_651_772",0.319800632909376
"Q9UBT6_IDR_813_861",0.360021139226929
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.510292600615194
"Q9UBU7_IDR_1_42",0.19423820274783
"Q9UBU6_IDR_182_238",0.489707399384806
"Q9UBU7_IDR_97_138",0.165633943250579
"Q9UBZ9_IDR_146_344",0.209731092496554
"Q9UBZ9_IDR_827_942",0.210268087774242
"Q9UBZ9_IDR_944_1151",0.580000819729204
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.518619297524695
"Q9UD57_IDR_184_260",0.481380702475305
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.338041919525898
"Q9UDT6_IDR_1_73",0.347102401901703
"Q9UDT6_IDR_957_1046",0.314855678572398
"Q9UDV6_IDR_1_33",0.515881677347743
"Q9UDV6_IDR_186_315",0.484118322652257
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.327360088779961
"Q9UDY2_IDR_386_504",0.355600400637725
"Q9UDY2_IDR_891_1184",0.317039510582315
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.2771533759621
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.199027699367968
"Q9UFD9_IDR_1199_1449",0.194075655669813
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.189258136367165
"Q9UFD9_IDR_534_571",0.205190856821784
"Q9UFD9_IDR_685_828",0.21244765177327
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.324248877871882
"Q9UGI0_IDR_174_244",0.335971817202009
"Q9UGI0_IDR_40_85",0.339779304926109
"Q9UGI6_IDR_1_220",0.292420548393041
"Q9UGI6_IDR_222_267",0.397324462674628
"Q9UGI6_IDR_694_731",0.310254988932331
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.498272617447458
"Q9UGU0_IDR_1_1628",0.356066714008043
"Q9UGU0_IDR_1655_1695",0.304107271344992
"Q9UGU0_IDR_1710_1841",0.339826014646965
