"","GO0009889_regulation_of_biosynthetic_process"
"Q9UBI9_IDR_195_303",0.520967963866276
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.75956684571469
"Q9UBK2_IDR_1_57",0.24043315428531
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.307151016308193
"Q9UBL0_IDR_241_633",0.271856463684714
"Q9UBL0_IDR_643_683",0.206552058472944
"Q9UBL0_IDR_689_812",0.214440461534149
"Q9UBL3_IDR_1_98",0.372813207683273
"Q9UBS0_IDR_401_482",0.507334524483643
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.585655803257087
"Q9UBS9_IDR_458_1224",0.414344196742913
"Q9UBT2_IDR_201_232",0.504110729869546
"Q9UBT2_IDR_549_636",0.495889270130454
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.314695206177145
"Q9UBT6_IDR_651_772",0.401148572273133
"Q9UBT6_IDR_813_861",0.284156221549722
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.468836882433417
"Q9UBU7_IDR_1_42",0.230894512785213
"Q9UBU6_IDR_182_238",0.531163117566583
"Q9UBU7_IDR_97_138",0.247237214178117
"Q9UBZ9_IDR_146_344",0.412935166876771
"Q9UBZ9_IDR_827_942",0.330481666319253
"Q9UBZ9_IDR_944_1151",0.256583166803976
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.389626089245487
"Q9UD57_IDR_184_260",0.610373910754513
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.329030421724128
"Q9UDT6_IDR_1_73",0.339901966061559
"Q9UDT6_IDR_957_1046",0.331067612214313
"Q9UDV6_IDR_1_33",0.445076343109127
"Q9UDV6_IDR_186_315",0.554923656890873
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.390287768598
"Q9UDY2_IDR_386_504",0.321028902248853
"Q9UDY2_IDR_891_1184",0.288683329153147
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.310732733397683
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.199656366694141
"Q9UFD9_IDR_1199_1449",0.24045730013407
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.171365936536503
"Q9UFD9_IDR_534_571",0.188985228521992
"Q9UFD9_IDR_685_828",0.199535168113294
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.47637455274797
"Q9UGI0_IDR_174_244",0.266679042465931
"Q9UGI0_IDR_40_85",0.256946404786098
"Q9UGI6_IDR_1_220",0.276582610693015
"Q9UGI6_IDR_222_267",0.370663122137085
"Q9UGI6_IDR_694_731",0.3527542671699
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.488563488593159
"Q9UGU0_IDR_1_1628",0.642142160711175
"Q9UGU0_IDR_1655_1695",0.174039371610936
"Q9UGU0_IDR_1710_1841",0.183818467677889
"Q9UGU5_IDR_1_413",0.708024295094245
"Q9UGU5_IDR_448_518",0.291975704905755
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.447674883139767
"Q9UH99_IDR_207_329",0.552325116860233
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.591807878510262
"Q9UHB6_IDR_449_731",0.408192121489738
"Q9UHB7_IDR_1_925",0.644057407306873
"Q9UHB7_IDR_1036_1082",0.355942592693127
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.43022099612897
"Q9UHC1_IDR_614_1038",0.56977900387103
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.518031461981071
"Q9UHC6_IDR_1290_1331",0.481968538018929
"Q9UHC7_IDR_109_173",0.325102043573138
"Q9UHC7_IDR_1_57",0.303832888443632
"Q9UHC7_IDR_176_213",0.37106506798323
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.532565677476393
"Q9UHF4_IDR_409_441",0.467434322523607
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.155182287929143
"Q9UHF7_IDR_461_516",0.147994167059179
"Q9UHF7_IDR_566_613",0.278993286164459
"Q9UHL9_IDR_430_561",0.295515624274368
"Q9UHL9_IDR_649_705",0.199889755335184
"Q9UHL9_IDR_887_934",0.224700563175208
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.493425358791757
"Q9UHP3_IDR_59_91",0.265771159677815
"Q9UHP3_IDR_709_799",0.240803481530428
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.508593213874382
"Q9UHR4_IDR_374_494",0.491406786125618
"Q9UHR5_IDR_1_106",0.415783965242962
"Q9UHR5_IDR_209_295",0.584216034757038
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.487374839072789
"Q9UI33_IDR_1754_1791",0.221741135143607
"Q9UI33_IDR_921_994",0.206632146075639
"Q9UI36_IDR_1_182",0.278137315886242
"Q9UI36_IDR_281_605",0.41024528392053
"Q9UI36_IDR_675_750",0.311617400193229
"Q9UI38_IDR_1_101",1
"Q9UI46_IDR_114_202",0.30067241720239
"Q9UI46_IDR_1_39",0.334182799945402
"Q9UI46_IDR_237_285",0.365144782852208
"Q9UI47_IDR_631_662",1
"Q9UIB8_IDR_221_314",1
"Q9UID3_IDR_635_671",1
"Q9UID6_IDR_1_138",1
"Q9UIF7_IDR_1_80",1
"Q9UIF8_IDR_1251_1348",0.113652991920925
"Q9UIF8_IDR_1403_1701",0.210818022056131
"Q9UIF8_IDR_1_739",0.195712783069053
"Q9UIF8_IDR_848_886",0.1176055464639
"Q9UIF8_IDR_957_1015",0.128196710268573
"Q9UII2_IDR_1_54",1
"Q9UII5_IDR_1_75",1
"Q9UIJ5_IDR_299_367",1
"Q9UIK4_IDR_335_370",1
"Q9UIL4_IDR_212_256",1
"Q9UIL8_IDR_167_211",1
"Q9UIM3_IDR_1_87",1
"Q9UIQ6_IDR_1_150",1
"Q9UIS9_IDR_73_567",1
"Q9UIU6_IDR_1_103",0.289231131730812
"Q9UIU6_IDR_197_237",0.209982316953276
"Q9UIU6_IDR_273_781",0.500786551315911
"Q9UIW0_IDR_1_107",0.570867581301967
"Q9UIW0_IDR_152_183",0.429132418698033
"Q9UIW2_IDR_1_38",1
"Q9UIX4_IDR_1_60",1
"Q9UJ04_IDR_1_201",1
"Q9UJF2_IDR_616_1011",0.535553493525406
"Q9UJG1_IDR_122_157",1
"Q9UJJ7_IDR_258_292",1
"Q9UJJ9_IDR_1_56",0.491717254611533
"Q9UJJ9_IDR_269_305",0.508282745388467
"Q9UJK0_IDR_1_53",0.581304507718153
"Q9UJK0_IDR_226_302",0.418695492281847
"Q9UJL9_IDR_128_275",0.592456216047602
"Q9UJL9_IDR_26_64",0.407543783952398
"Q9UJM3_IDR_1_173",0.302277083512746
"Q9UJM3_IDR_175_373",0.408374624196086
"Q9UJM3_IDR_416_462",0.289348292291168
"Q9UJN7_IDR_1_135",1
"Q9UJQ4_IDR_104_1053",0.70492876238454
"Q9UJQ4_IDR_1_101",0.29507123761546
"Q9UJT2_IDR_1_366",0.299507306209304
"Q9UJT2_IDR_368_491",0.340940146724138
"Q9UJT2_IDR_518_592",0.359552547066558
"Q9UJT9_IDR_1_112",1
"Q9UK05_IDR_279_324",0.515194199996741
"Q9UK10_IDR_51_156",1
"Q9UK13_IDR_82_171",1
"Q9UK17_IDR_413_606",1
"Q9UK22_IDR_1_44",1
"Q9UK28_IDR_195_296",1
"Q9UK32_IDR_1_48",1
"Q9UKD1_IDR_177_234",0.324822266790699
"Q9UKD1_IDR_315_423",0.344789780256635
"Q9UKD1_IDR_43_85",0.330387952952666
"Q9UKE5_IDR_308_1019",1
"Q9UKF2_IDR_710_790",1
"Q9UKF5_IDR_156_188",0.503294768547569
"Q9UKF5_IDR_699_820",0.496705231452431
"Q9UKF7_IDR_250_332",1
"Q9UKG1_IDR_380_446",0.497238202734777
"Q9UKG1_IDR_464_496",0.502761797265223
"Q9UKP3_IDR_307_347",0.579597722405398
"Q9UKP3_IDR_65_113",0.420402277594602
"Q9UKP4_IDR_1270_1320",0.248274467175864
"Q9UKP4_IDR_1_38",0.256818361117033
"Q9UKP4_IDR_188_237",0.259605444392865
"Q9UKP4_IDR_999_1261",0.235301727314238
"Q9UKP5_IDR_196_245",1
"Q9UKP6_IDR_1_44",0.506140681893198
"Q9UKP6_IDR_331_389",0.493859318106802
"Q9UKQ2_IDR_690_775",1
"Q9UL03_IDR_566_801",1
"Q9UL12_IDR_1_59",1
"Q9UL15_IDR_257_362",1
"Q9UL16_IDR_1_78",1
"Q9UL17_IDR_1_32",0.366882262284655
"Q9UL17_IDR_317_520",0.633117737715345
"Q9UL25_IDR_187_225",1
"Q9UL36_IDR_409_451",0.433924798764702
"Q9UL36_IDR_764_808",0.307996223892631
"Q9UL36_IDR_814_916",0.258078977342667
"Q9ULD2_IDR_1237_1270",0.172888514900792
"Q9ULD4_IDR_392_470",0.374846422400394
"Q9ULD4_IDR_68_110",0.30735909176109
"Q9ULD4_IDR_757_1062",0.317794485838516
"Q9ULD5_IDR_1_194",0.479350677553877
"Q9ULD5_IDR_336_544",0.520649322446123
"Q9ULD6_IDR_1_50",0.34554182514602
"Q9ULD6_IDR_665_774",0.33977058949095
"Q9ULD6_IDR_75_150",0.314687585363029
"Q9ULD8_IDR_135_194",0.468397455905877
"Q9ULI2_IDR_310_365",1
"Q9ULI3_IDR_1_990",1
"Q9ULI4_IDR_1077_1729",0.235809692340402
"Q9ULI4_IDR_1_334",0.270924729249557
"Q9ULI4_IDR_724_790",0.268291823115491
"Q9ULI4_IDR_795_1018",0.22497375529455
"Q9ULJ1_IDR_1_54",1
"Q9ULJ3_IDR_155_854",0.508229197199067
"Q9ULJ3_IDR_866_907",0.270598673710074
"Q9ULJ3_IDR_947_1012",0.22117212909086
"Q9ULL1_IDR_1286_1346",0.163419964943355
"Q9ULL4_IDR_1_38",1
"Q9ULL5_IDR_1_1860",1
"Q9ULL8_IDR_91_1275",1
"Q9ULM0_IDR_1331_1364",0.384523657266114
"Q9ULM0_IDR_137_571",0.278539370793774
"Q9ULM0_IDR_28_93",0.336936971940112
"Q9ULM3_IDR_117_199",0.245720310881122
"Q9ULM3_IDR_335_1139",0.754279689118878
"Q9ULN7_IDR_111_635",1
"Q9ULP0_IDR_294_343",1
"Q9ULQ0_IDR_1_45",0.41851696464555
"Q9ULQ0_IDR_301_432",0.58148303535445
"Q9ULQ1_IDR_1_66",0.480159445364124
"Q9ULQ1_IDR_783_816",0.519840554635876
"Q9ULR0_IDR_191_241",1
"Q9ULR3_IDR_106_138",0.299391888077272
"Q9ULR3_IDR_1_35",0.317424463210161
"Q9ULV4_IDR_396_438",1
"Q9ULV5_IDR_152_184",0.449274732471583
"Q9ULV5_IDR_197_492",0.550725267528417
"Q9ULV8_IDR_406_474",1
"Q9ULW0_IDR_38_745",1
"Q9ULW2_IDR_149_191",0.47717078198251
"Q9ULW2_IDR_540_581",0.52282921801749
"Q9ULW3_IDR_1_41",0.473023971381942
"Q9ULW3_IDR_191_245",0.526976028618058
"Q9ULW5_IDR_1_56",1
"Q9ULW6_IDR_163_237",0.478974266625183
"Q9ULW6_IDR_1_94",0.521025733374817
"Q9ULX3_IDR_104_204",0.460772941044046
"Q9ULX3_IDR_376_412",0.539227058955954
"Q9ULX5_IDR_17_50",0.542786002426621
"Q9ULX5_IDR_97_129",0.457213997573379
"Q9ULX6_IDR_1_383",0.359848225928364
"Q9ULX6_IDR_427_476",0.339604197963938
"Q9ULX6_IDR_545_646",0.300547576107698
"Q9ULY5_IDR_1_56",1
"Q9UMD9_IDR_1_155",0.352175410214703
"Q9UMD9_IDR_374_463",0.41956248488676
"Q9UMD9_IDR_471_1497",0.228262104898537
"Q9UMN6_IDR_1_1166",0.582351259394921
"Q9UMN6_IDR_1810_2409",0.417648740605079
"Q9UMQ3_IDR_1_181",0.648147332629481
"Q9UMQ3_IDR_183_279",0.351852667370519
"Q9UMQ6_IDR_1_58",1
"Q9UMR2_IDR_1_59",1
"Q9UNA0_IDR_1_76",0.626630107807915
"Q9UNA0_IDR_200_255",0.373369892192085
"Q9UNA1_IDR_573_759",1
"Q9UNA4_IDR_1_50",0.42070814564399
"Q9UNA4_IDR_442_700",0.57929185435601
"Q9UNE0_IDR_1_70",0.574825141871343
"Q9UNE0_IDR_91_333",0.425174858128657
"Q9UNE2_IDR_161_315",1
"Q9UP95_IDR_91_128",0.33146639818242
"Q9UP95_IDR_941_1017",0.293231815057616
"Q9UPA5_IDR_1_3926",1
"Q9UPC5_IDR_1_45",0.510256273178286
"Q9UPC5_IDR_346_381",0.489743726821714
"Q9UPE1_IDR_1_57",0.618432438834996
"Q9UPE1_IDR_240_401",0.381567561165004
"Q9UPG8_IDR_1_67",0.2122505612956
"Q9UPG8_IDR_225_496",0.7877494387044
"Q9UPI3_IDR_1_74",0.558629584573523
"Q9UPR6_IDR_12_446",0.482818155554388
"Q9UPR6_IDR_542_588",0.262565697130912
"Q9UPR6_IDR_904_939",0.2546161473147
"Q9UPS6_IDR_1767_1805",0.281734307616667
"Q9UPS6_IDR_199_742",0.514736967924951
"Q9UPS6_IDR_904_1667",0.203528724458382
"Q9UPS8_IDR_1_35",0.342658227433839
"Q9UPS8_IDR_201_707",0.315511289135882
"Q9UPS8_IDR_835_917",0.341830483430279
"Q9UPT5_IDR_210_323",1
"Q9UPW0_IDR_519_611",0.357106109788841
"Q9UPW5_IDR_1149_1226",0.551713461979187
"Q9UPW5_IDR_349_617",0.448286538020813
"Q9UPW6_IDR_1_55",0.138661272513894
"Q9UPW6_IDR_187_223",0.127038543452406
"Q9UPW6_IDR_231_537",0.339896496969044
"Q9UPW6_IDR_550_618",0.234348592774983
"Q9UPW6_IDR_666_733",0.160055094289674
"Q9UPW8_IDR_150_448",1
"Q9UPX0_IDR_750_1349",1
"Q9UQ16_IDR_498_594",0.306929750360931
"Q9UQ16_IDR_598_651",0.324086528622585
"Q9UQ16_IDR_749_869",0.368983721016484
"Q9UQ35_IDR_1_2752",1
"Q9UQ53_IDR_1_32",1
"Q9UQ80_IDR_361_394",1
"Q9UQ84_IDR_339_785",1
"Q9UQ88_IDR_1_407",1
"Q9UQ90_IDR_1_159",0.504645131025012
"Q9UQB3_IDR_1_543",0.5041084901535
"Q9UQ90_IDR_765_795",0.495354868974988
"Q9UQB3_IDR_1040_1155",0.260788601353983
"Q9UQB3_IDR_784_827",0.235102908492517
"Q9UQB8_IDR_128_196",0.165325868348525
"Q9UQB8_IDR_249_395",0.199101271791752
"Q9UQB8_IDR_433_517",0.439207852697896
"Q9UQB8_IDR_522_552",0.196365007161828
"Q9UQB9_IDR_1_34",1
"Q9UQC2_IDR_120_640",1
"Q9UQD0_IDR_31_62",0.249695761495877
"Q9Y210_IDR_792_850",0.463939900588385
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.181190564171067
"Q9Y222_IDR_414_491",0.218308518944987
"Q9Y222_IDR_515_571",0.198022998971226
"Q9Y222_IDR_575_690",0.210236015799726
"Q9Y222_IDR_710_760",0.192241902112994
"Q9Y226_IDR_513_551",1
"Q9Y228_IDR_1_201",0.318677380443166
"Q9Y228_IDR_203_233",0.252681323986465
"Q9Y228_IDR_331_551",0.428641295570368
"Q9Y231_IDR_1_60",1
"Q9Y232_IDR_115_295",0.409264839528792
"Q9Y232_IDR_1_57",0.334235699611333
"Q9Y232_IDR_298_336",0.256499460859875
"Q9Y237_IDR_1_35",1
"Q9Y238_IDR_1_80",0.306299485531567
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
"Q9Y278_IDR_1_109",1
"Q9Y283_IDR_586_912",1
"Q9Y286_IDR_378_432",1
"Q9Y287_IDR_5_52",1
"Q9Y289_IDR_578_635",1
"Q9Y294_IDR_156_204",1
"Q9Y297_IDR_1_125",1
"Q9Y2A4_IDR_48_121",1
"Q9Y2A9_IDR_1_69",1
"Q9Y2B1_IDR_33_65",1
"Q9Y2B2_IDR_1_38",1
"Q9Y2B4_IDR_85_181",1
"Q9Y2B5_IDR_301_377",0.4779451224248
"Q9Y2B5_IDR_87_149",0.5220548775752
"Q9Y2B9_IDR_1_76",1
"Q9Y2C2_IDR_1_68",1
"Q9Y2C4_IDR_1_57",1
"Q9Y2G1_IDR_711_760",0.168592599407436
"Q9Y2G1_IDR_843_1007",0.177251358548726
"Q9Y2G3_IDR_439_476",1
"Q9Y2G4_IDR_266_387",0.535933590512097
"Q9Y2G4_IDR_516_660",0.464066409487903
"Q9Y2G7_IDR_62_166",1
"Q9Y2G8_IDR_560_596",0.511037008243604
"Q9Y2G8_IDR_718_749",0.488962991756396
"Q9Y2G9_IDR_160_197",0.265367800116478
"Q9Y2G9_IDR_616_677",0.272636614508299
"Q9Y2J0_IDR_165_391",1
"Q9Y2J2_IDR_1_102",0.613267863815446
"Q9Y2J2_IDR_409_1087",0.386732136184554
"Q9Y2J4_IDR_1_431",0.608714922925343
"Q9Y2J4_IDR_468_770",0.391285077074657
"Q9Y2K2_IDR_1_57",0.354224229668208
"Q9Y2K1_IDR_114_344",0.533670821484996
"Q9Y2K1_IDR_348_413",0.466329178515004
"Q9Y2K2_IDR_319_349",0.221691997735064
"Q9Y2K2_IDR_389_1288",0.424083772596728
"Q9Y2Q0_IDR_1100_1130",0.476638457152326
"Q9Y2Q9_IDR_1_75",1
"Q9Y2S6_IDR_1_64",1
"Q9Y2T4_IDR_370_405",1
"Q9Y2T5_IDR_1_32",1
"Q9Y2T7_IDR_153_364",0.485074190658001
"Q9Y2T7_IDR_1_85",0.514925809341999
"Q9Y2U2_IDR_272_307",1
"Q9Y2U8_IDR_1_501",1
"Q9Y385_IDR_164_284",1
"Q9Y388_IDR_117_322",1
"Q9Y397_IDR_297_364",1
"Q9Y399_IDR_1_61",1
"Q9Y3A0_IDR_1_34",1
"Q9Y3A2_IDR_1_36",1
"Q9Y3B8_IDR_1_39",1
"Q9Y3B9_IDR_1_89",1
"Q9Y3C0_IDR_72_130",1
"Q9Y3C1_IDR_1_33",0.438791921682931
"Q9Y3R0_IDR_1088_1128",0.162366555822471
"Q9Y3R0_IDR_933_993",0.169786929665213
"Q9Y3R5_IDR_1031_1215",0.331257235002419
"Q9Y3R5_IDR_1849_1892",0.286077860797631
"Q9Y3R5_IDR_545_683",0.38266490419995
"Q9Y3S1_IDR_1316_2297",0.257561804957887
"Q9Y3S1_IDR_1_47",0.17114835227217
"Q9Y3S1_IDR_50_184",0.197336588174913
"Q9Y3S1_IDR_544_1314",0.37395325459503
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
"A0A075B6I1_IDR_3_33",1
"A0A087WVF3_IDR_354_449",1
"A0A087WWA1_IDR_1_70",1
"A0A087WXM9_IDR_1_324",1
"A0A087WXS9_IDR_353_449",1
"A0A087X179_IDR_353_449",1
"A0A087X1G2_IDR_352_447",1
"A0A096LP49_IDR_1_1017",1
"A0A0A6YYL3_IDR_1_90",0.464947579950198
"A0A0A6YYL3_IDR_325_492",0.535052420049802
"A0A0B4J2D5_IDR_1_40",1
"A0A0B4J2F2_IDR_350_755",1
"A0A1B0GTU1_IDR_70_781",1
"A0A1B0GTW7_IDR_1_57",1
"A0A1B0GTZ2_IDR_1_166",0.497716014041226
"A0A1B0GTZ2_IDR_225_276",0.502283985958774
"A0A1B0GV90_IDR_1_55",1
"A0A1B0GVG4_IDR_161_234",1
"A0A1B0GVG6_IDR_1_74",0.5251830873816
"A0A1B0GVG6_IDR_91_124",0.4748169126184
"A0A1B0GVH6_IDR_107_147",1
"A0A1B0GVH7_IDR_208_265",1
"A0A1B0GVM6_IDR_1_53",0.501631449404355
"A0A1B0GVM6_IDR_56_89",0.498368550595645
"A0A1B0GVN3_IDR_26_67",1
"A0A1B0GVQ3_IDR_1_168",1
"A0A1B0GVS7_IDR_1_102",1
"A0AUZ9_IDR_86_384",0.247265336707213
"Q6ZMI3_IDR_137_297",0.532460374624678
"Q6ZMI3_IDR_58_107",0.467539625375322
"Q6ZMJ2_IDR_1_121",0.416052936056567
"Q6ZMJ2_IDR_291_384",0.583947063943433
"Q6ZMJ4_IDR_185_242",1
"Q6ZMK1_IDR_1_60",1
"Q6ZMN7_IDR_318_354",0.390263929465394
"Q6ZMN7_IDR_490_1003",0.609736070534606
"Q6ZMN8_IDR_1_115",1
"Q6ZMP0_IDR_1_287",0.604196995089284
"Q6ZMP0_IDR_534_616",0.395803004910716
"Q6ZMQ8_IDR_1253_1297",0.25967051763024
"Q6ZMQ8_IDR_415_531",0.496568428483426
"Q6ZMQ8_IDR_536_1190",0.243761053886335
"Q6ZMS7_IDR_1_38",0.427964476835207
"Q6ZMS7_IDR_183_281",0.572035523164793
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.277325038523252
"Q6ZN04_IDR_382_514",0.424612033565993
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.432002465548634
"Q6ZN16_IDR_1_57",0.265076649806982
"Q6ZN16_IDR_911_1007",0.302920884644383
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.547790351375406
"Q6ZN18_IDR_351_397",0.452209648624594
"Q6ZNJ1_IDR_1298_1436",0.520023533764823
"Q6ZNJ1_IDR_1858_1915",0.479976466235177
"Q6ZNL6_IDR_1_890",1
"Q6ZNM6_IDR_1_53",0.50680965395149
"Q6ZNM6_IDR_55_116",0.49319034604851
"Q6ZNR0_IDR_1_87",1
"Q6ZP65_IDR_1_160",0.413130214039125
"Q6ZP65_IDR_269_463",0.280658418164388
"Q6ZP65_IDR_508_573",0.306211367796488
"Q6ZPD9_IDR_1_38",1
"Q6ZRS2_IDR_1314_1893",0.156578462808242
"Q6ZRS2_IDR_2213_2316",0.154655001997777
"Q6ZRS2_IDR_2323_3230",0.131104754843363
"Q6ZRS2_IDR_953_1312",0.172565334988254
"Q6ZRS4_IDR_1_136",0.444983818292462
"Q6ZRS4_IDR_221_1044",0.555016181707538
"Q6ZRT6_IDR_147_265",0.537418973872612
"Q6ZRT6_IDR_1_53",0.462581026127388
"Q6ZRV2_IDR_285_1179",1
"Q6ZS10_IDR_1_214",1
"Q6ZSY5_IDR_1_32",0.252281027082215
"Q6ZSY5_IDR_207_237",0.238224139003655
"Q6ZSY5_IDR_290_528",0.270520291149262
"Q6ZSY5_IDR_63_102",0.238974542764869
"Q6ZSZ5_IDR_1104_1360",0.333344079890219
"Q6ZSZ5_IDR_1_402",0.236910229270201
"Q6ZSZ5_IDR_892_992",0.217953979217444
"Q6ZSZ5_IDR_997_1044",0.211791711622136
"Q6ZSZ6_IDR_1_889",1
"Q6ZT07_IDR_408_456",0.281945066393213
"Q6ZU64_IDR_1564_1597",0.322348244144334
"Q6ZU64_IDR_1715_1829",0.322067076527754
"Q6ZU64_IDR_97_136",0.355584679327912
"Q6ZU65_IDR_19_123",0.231468950750465
"Q6ZU65_IDR_249_443",0.171404008050775
"Q6ZU65_IDR_570_600",0.192709751704922
"Q6ZU67_IDR_1_322",1
"Q6ZU65_IDR_665_1347",0.404417289493838
"Q6ZU69_IDR_308_372",0.283170927658561
"Q6ZU69_IDR_32_294",0.337190770727512
"Q6ZUJ8_IDR_634_805",0.252808779981007
"Q6ZUK4_IDR_313_368",1
"Q6ZUM4_IDR_325_388",0.25472987139632
"Q6ZUM4_IDR_446_494",0.290264676681194
"Q6ZUM4_IDR_617_665",0.227966758258313
"Q6ZUM4_IDR_70_259",0.227038693664173
"Q6ZUS5_IDR_245_278",1
"Q6ZUT1_IDR_110_292",0.48453692787101
"Q6ZUT1_IDR_33_96",0.51546307212899
"Q6ZUT3_IDR_315_714",1
"Q6ZUT9_IDR_1052_1089",0.199528776340907
"Q6ZUT9_IDR_140_177",0.202529519137941
"Q6ZUT9_IDR_410_442",0.214716012443104
"Q6ZUT9_IDR_602_728",0.187171078682452
"Q6ZUT9_IDR_811_850",0.196054613395595
"Q6ZUU3_IDR_1_132",1
"Q6ZUX3_IDR_26_478",1
"Q6ZV29_IDR_1247_1317",0.317172475298719
"Q6ZV29_IDR_1_95",0.3336733545145
"Q6ZV29_IDR_303_448",0.349154170186781
"Q6ZVM7_IDR_466_507",0.291365519640481
"Q6ZVT0_IDR_1_153",0.563061275963304
"Q6ZVT0_IDR_570_673",0.436938724036696
"Q6ZVX7_IDR_1_50",1
"A0AV02_IDR_412_579",1
"A0AVI2_IDR_129_159",1
"A0AVK6_IDR_1_56",0.243532277080296
"A0AVK6_IDR_212_263",0.226587674729385
"A0AVK6_IDR_351_867",0.289288980517944
"A0AVK6_IDR_69_110",0.240591067672375
"A0AVT1_IDR_1_38",1
"A0FGR9_IDR_1_49",0.405382114813854
"A0FGR9_IDR_589_736",0.594617885186146
"A1L443_IDR_407_756",0.329102634924238
"A1L453_IDR_1_47",1
"A1L4H1_IDR_911_942",0.390336652849095
"A1L4H1_IDR_951_1468",0.609663347150905
"A1L4K1_IDR_29_158",1
"A1L4L8_IDR_1_44",1
"A1X283_IDR_284_364",0.472661374009331
"A1X283_IDR_428_849",0.527338625990669
"A2RUB6_IDR_914_948",0.427625376823232
"A2RUS2_IDR_434_510",1
"A2VCK2_IDR_216_349",1
"A2VDJ0_IDR_891_1386",1
"A3KMH1_IDR_1543_1588",1
"A3KN83_IDR_1_238",0.603376324701998
"A3KN83_IDR_682_840",0.396623675298002
"A4D0V7_IDR_517_560",1
"A4D126_IDR_1_42",1
"A4D263_IDR_1_209",0.361379125101768
"A4D263_IDR_211_245",0.288760064853666
"A4D263_IDR_379_415",0.349860810044566
"A4D2H0_IDR_278_319",0.39931564954971
"A4D2H0_IDR_330_675",0.60068435045029
"A4D2P6_IDR_212_277",0.339848002919147
"A4D2P6_IDR_469_831",0.660151997080853
"A4FU01_IDR_1_39",1
"A4FU28_IDR_240_271",0.198172314455294
"A4FU28_IDR_278_331",0.23935400706946
"A4FU28_IDR_333_469",0.214560593692527
"A4FU28_IDR_474_698",0.347913084782719
"A5YKK6_IDR_1307_1355",0.436497519208042
"A5YKK6_IDR_683_828",0.359190108456316
"A5YKK6_IDR_998_1072",0.204312372335642
"A5YM69_IDR_1_484",1
"A6BM72_IDR_920_1012",1
"A6H8Z2_IDR_1_224",1
"A6NC57_IDR_226_490",1
"A6NC98_IDR_1236_1476",0.304768568075598
"A6NC98_IDR_307_760",0.303302496880191
"A6NC98_IDR_845_983",0.391928935044211
