"","GO0090304_nucleic_acid_metabolic_process"
"Q6XYB7_IDR_1_90",0.553191170680776
"Q6XYQ8_IDR_140_228",0.509718189812436
"Q6XYQ8_IDR_86_131",0.490281810187564
"Q6XZF7_IDR_1350_1512",0.336110103089808
"Q6XZF7_IDR_209_242",0.321869076181523
"Q6XZF7_IDR_302_779",0.342020820728669
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.49059210872321
"Q6ZMI0_IDR_702_734",0.185740984947932
"Q6ZMI0_IDR_737_780",0.188497215781589
"Q9NPE2_IDR_1_60",0.488593524156168
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.332429066951151
"Q9NPF5_IDR_258_311",0.322411063555131
"Q9NPF5_IDR_396_467",0.345159869493718
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.544546072002114
"Q9NPG3_IDR_578_1134",0.455453927997886
"Q9NPG4_IDR_1124_1184",0.487619362778378
"Q9NPG4_IDR_785_1113",0.512380637221623
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.26800624300469
"Q9NPI1_IDR_35_132",0.430289115709159
"Q9NPI1_IDR_481_520",0.301704641286151
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.499056914249384
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.491521046183161
"Q9NQ34_IDR_1_36",0.508478953816838
"Q9NQ35_IDR_1_40",0.492168782777018
"Q9NQ35_IDR_43_103",0.507831217222982
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.494299903398447
"Q9NQ48_IDR_170_209",0.505700096601553
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.195185008529468
"Q9NQ66_IDR_1172_1216",0.210041133864861
"Q9NQ66_IDR_465_547",0.230926468092489
"Q9NQ66_IDR_817_1035",0.363847389513183
"Q9NQ69_IDR_197_275",0.364312208850351
"Q9NQ69_IDR_320_397",0.328198463647654
"Q9NQ69_IDR_32_66",0.307489327501995
"Q9NQ75_IDR_76_432",0.473075284209415
"Q9NQG1_IDR_45_85",1
"Q9NQG5_IDR_131_172",1
"Q9NQG6_IDR_33_130",1
"Q9NQG7_IDR_263_534",1
"Q9NQH7_IDR_1_40",1
"Q9NQI0_IDR_1_242",1
"Q9NQL9_IDR_1_249",0.343134066311757
"Q9NQL9_IDR_287_336",0.343661551597227
"Q9NQL9_IDR_397_472",0.313204382091015
"Q9NQM4_IDR_38_85",1
"Q9NQQ7_IDR_322_365",1
"Q9NQR7_IDR_1_118",0.51079739475297
"Q9NQR7_IDR_121_581",0.48920260524703
"Q9NQS1_IDR_1_113",0.575241518192509
"Q9NQS1_IDR_205_347",0.424758481807491
"Q9NQS3_IDR_1_50",0.31911774956567
"Q9NQS3_IDR_359_408",0.316829932657507
"Q9NQS3_IDR_429_530",0.364052317776824
"Q9NQW6_IDR_889_924",0.474670158261428
"Q9NQW8_IDR_1_183",0.495071283911341
"Q9NQW8_IDR_685_779",0.504928716088659
"Q9NQX0_IDR_1_165",0.423987142554831
"Q9NQX0_IDR_379_468",0.576012857445169
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.514527249871686
"Q9NQX4_IDR_1227_1357",0.485472750128314
"Q9NQX5_IDR_107_282",0.526370657695723
"Q9NQX5_IDR_1_101",0.473629342304277
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.495746091425694
"Q9NQZ2_IDR_330_479",0.504253908574306
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.510115006807815
"Q9NQZ6_IDR_58_110",0.489884993192185
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.49734790969855
"Q9NR81_IDR_470_526",0.502652090301451
"Q9NR82_IDR_1_88",0.27167990203718
"Q9NR82_IDR_401_619",0.212026005356066
"Q9NR82_IDR_633_863",0.263123897192399
"Q9NR82_IDR_874_932",0.253170195414355
"Q9NR83_IDR_1_203",0.408505879233669
"Q9NR83_IDR_205_362",0.591494120766331
"Q9NR99_IDR_1646_1717",0.282735146075949
"Q9NR99_IDR_700_771",0.347421055542551
"Q9NR99_IDR_807_1634",0.369843798381501
"Q9NRA0_IDR_1_46",0.332579141867387
"Q9NRA0_IDR_384_419",0.333149212112101
"Q9NRA0_IDR_476_512",0.334271646020511
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.333869997156995
"Q9NRC6_IDR_3490_3540",0.330988947721429
"Q9NRC6_IDR_3642_3674",0.335141055121575
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.319804326275936
"Q9NRF2_IDR_628_752",0.338998458299999
"Q9NRF2_IDR_96_283",0.341197215424065
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.477969086828554
"Q9NRH1_IDR_135_196",0.522030913171446
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.471824076910657
"Q9NRI5_IDR_618_854",0.528175923089343
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.268933200722248
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.274237062484732
"Q9NRR4_IDR_460_500",0.269759740635864
"Q9NRR4_IDR_78_405",0.456003196879404
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.34968708807558
"Q9NRY4_IDR_1442_1499",0.349688416439909
"Q9NRY4_IDR_952_1117",0.300624495484511
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.330995391650246
"Q9NS68_IDR_194_423",0.346945385110222
"Q9NS68_IDR_96_189",0.322059223239532
"Q9NS69_IDR_108_142",0.49644873952569
"Q9NS69_IDR_1_41",0.50355126047431
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.489203396218436
"Q9NS87_IDR_601_712",0.510796603781564
"Q9NS91_IDR_359_495",0.536809331297351
"Q9NS91_IDR_99_241",0.463190668702649
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.459564936120219
"Q9NSI8_IDR_305_335",0.540435063879781
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.484105801635791
"Q9NST1_IDR_404_481",0.515894198364209
"Q9NSV4_IDR_1022_1179",0.42233188026175
"Q9NSV4_IDR_1_112",0.302749020714623
"Q9NSV4_IDR_549_600",0.274919099023627
"Q9NSY0_IDR_1_35",0.529093796528272
"Q9NSY0_IDR_387_418",0.470906203471728
"Q9NSY1_IDR_1_37",0.506640091859048
"Q9NSY1_IDR_326_1111",0.493359908140952
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.245617956809975
"Q9NT99_IDR_459_491",0.248525268991787
"Q9NT99_IDR_496_552",0.248394867298035
"Q9NT99_IDR_620_693",0.257461906900203
"Q9NTG1_IDR_1_42",0.46704725265612
"Q9NTZ6_IDR_392_426",0.506860227759381
"Q9NTZ6_IDR_92_222",0.493139772240619
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.437156405814277
"Q9NU39_IDR_185_408",0.562843594185723
"Q9NUA8_IDR_129_237",0.523334796500221
"Q9NUA8_IDR_614_733",0.476665203499779
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.500159179849027
"Q9NUB4_IDR_89_122",0.499840820150973
"Q9NUC0_IDR_1_75",0.562982239839373
"Q9NUC0_IDR_208_253",0.437017760160627
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.527754004193307
"Q9NUE0_IDR_353_388",0.472245995806693
"Q9NUG4_IDR_1_37",0.333538107600736
"Q9NUG4_IDR_160_295",0.325783287397595
"Q9NUG4_IDR_370_409",0.340678605001669
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.505593262202592
"Q9NUY8_IDR_512_544",0.494406737797408
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.452224098350227
"Q9NV58_IDR_400_436",0.260974994515647
"Q9NV58_IDR_463_838",0.286800907134126
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.509453977276585
"Q9NV66_IDR_319_352",0.490546022723415
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.541115639012513
"Q9NVP1_IDR_1_173",0.584007726892315
"Q9NVP1_IDR_626_670",0.415992273107685
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.325040975237548
"Q9NVR5_IDR_354_517",0.322499007227128
"Q9NVR5_IDR_674_794",0.352460017535324
"Q9NVU0_IDR_145_176",0.458690569360896
"Q9NVU0_IDR_439_554",0.541309430639104
"Q9NVU7_IDR_226_280",0.421784357492266
"Q9NVU7_IDR_452_687",0.578215642507733
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.449962559823173
"Q9NWF9_IDR_35_277",0.550037440176827
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.315457398020587
"Q9NWH9_IDR_70_383",0.357394427126338
"Q9NWH9_IDR_969_1002",0.327148174853075
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.288549878458184
"Q9NWM3_IDR_250_386",0.422628774842969
"Q9NWM3_IDR_87_248",0.288821346698847
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.47456333314254
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.536819631686852
"Q9NX65_IDR_1_50",0.463180368313148
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.49694282312955
"Q9NX94_IDR_276_314",0.50305717687045
"Q9NX95_IDR_1_281",0.350864044031424
"Q9NX95_IDR_305_336",0.222848051193936
"Q9NX95_IDR_344_484",0.212987180743496
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.598505725094461
"Q9NXW2_IDR_53_91",0.401494274905539
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.500153987633759
"Q9NXZ2_IDR_1_65",0.499846012366241
"Q9NY12_IDR_162_217",0.461981516490219
"Q9NY12_IDR_1_62",0.538018483509781
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.248512220070983
"Q9NYB5_IDR_142_182",0.236772222262484
"Q9NYB5_IDR_300_332",0.262256830539484
"Q9NYB5_IDR_667_712",0.252458727127049
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.333326360447541
"Q9NYF5_IDR_621_681",0.285996898416932
"Q9NYF5_IDR_753_837",0.380676741135526
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.51464432319933
"Q9NYP9_IDR_44_76",0.48535567680067
"Q9NYQ6_IDR_2300_2332",0.378453130181803
"Q9NYQ6_IDR_2722_2752",0.281371720007774
"Q9NYQ6_IDR_2754_2998",0.340175149810423
"Q9NYQ7_IDR_181_231",0.330432530825628
"Q9NYQ7_IDR_2788_2818",0.338445819894117
"Q9NYQ7_IDR_2824_3312",0.331121649280255
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.547257019910118
"Q9NYV4_IDR_1_717",0.452742980089883
"Q9NYV6_IDR_1_45",0.319502627898264
"Q9NYV6_IDR_264_301",0.321632021549063
"Q9NYV6_IDR_591_651",0.358865350552673
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.5461839642505
"Q9NZ71_IDR_1141_1219",0.240682677726638
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.240820102411103
"Q9NZ94_IDR_639_702",0.261393441641981
"Q9NZ94_IDR_734_806",0.248463771408519
"Q9NZ94_IDR_818_848",0.249322684538397
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.512668190872449
"Q9NZB2_IDR_894_1118",0.487331809127551
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.471143333291193
"Q9NZC9_IDR_859_954",0.528856666708807
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.516433813708683
"Q9NZI5_IDR_73_112",0.483566186291317
"Q9NZM3_IDR_818_886",0.259980333704268
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.488401853409607
"Q9NZM5_IDR_92_417",0.511598146590393
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.170321162461824
"Q9NZN5_IDR_1267_1405",0.149890560600618
"Q9NZN5_IDR_1422_1489",0.18530330349294
"Q9NZN5_IDR_149_345",0.141630119573285
"Q9NZN5_IDR_1_64",0.154441857471098
"Q9NZN5_IDR_564_764",0.198412996400234
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.505670056456186
"Q9NZQ8_IDR_669_714",0.494329943543814
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.475992929128508
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.313224314643645
"Q9P0K1_IDR_202_233",0.377788486809297
"Q9P0K1_IDR_766_906",0.308987198547058
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.377754171924513
"Q9P0K8_IDR_1_64",0.313611502822123
"Q9P0K8_IDR_469_563",0.308634325253364
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.509962699084271
"Q9P0L1_IDR_241_356",0.490037300915729
"Q9P0L2_IDR_1_53",0.53289223035309
"Q9P0L2_IDR_374_703",0.46710776964691
"Q9P0L9_IDR_1_74",0.495475171053154
"Q9P0L9_IDR_742_805",0.504524828946846
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.464212727961874
"Q9P0M4_IDR_41_103",0.535787272038126
"Q9P0X4_IDR_1736_2223",0.264756102641268
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.335243211857327
"Q9P107_IDR_355_479",0.348592296881854
"Q9P107_IDR_761_933",0.31616449126082
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.321292287337145
"Q9P1A6_IDR_21_162",0.398150209230269
"Q9P1A6_IDR_978_1040",0.280557503432587
"Q9P1Q0_IDR_1_60",0.395451538066247
"Q9P1Q0_IDR_481_575",0.604548461933754
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.214598233894269
"Q9P215_IDR_575_609",0.489823041499458
"Q9P215_IDR_92_151",0.510176958500542
"Q9P217_IDR_119_175",0.344428323592278
"Q9P217_IDR_25_59",0.342648815652138
"Q9P217_IDR_455_485",0.312922860755584
"Q9P218_IDR_119_151",0.492477769315718
"Q9P218_IDR_992_1284",0.507522230684282
"Q9P219_IDR_1329_2016",0.279960520739752
"Q9P219_IDR_221_259",0.231278450135158
"Q9P219_IDR_297_784",0.233852998070621
"Q9P219_IDR_888_1063",0.254908031054468
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.306853505621257
"Q9P227_IDR_809_899",0.299759246623373
"Q9P273_IDR_1_295",0.513447087041965
"Q9P273_IDR_338_375",0.486552912958035
"Q9P275_IDR_1046_1123",0.437341822566064
"Q9P275_IDR_426_1044",0.562658177433936
"Q9P278_IDR_180_304",0.218974066613683
"Q9P278_IDR_576_717",0.259633080175984
"Q9P278_IDR_726_922",0.252450814279871
"Q9P278_IDR_93_123",0.268942038930461
"Q9P281_IDR_1_164",0.361629755278974
"Q9P281_IDR_167_2471",0.638370244721026
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.16794922568013
"Q9P2D8_IDR_1442_1999",0.255800434101923
"Q9P2D8_IDR_721_804",0.19085326055711
"Q9P2D8_IDR_882_939",0.196295813946729
"Q9P2E2_IDR_367_798",0.520488194795548
"Q9P2E2_IDR_901_1029",0.479511805204452
"Q9P2E3_IDR_1_141",0.506762431745311
"Q9P2E3_IDR_795_887",0.493237568254689
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.272742075198851
"Q9P2E7_IDR_725_786",0.298854742081088
"Q9P2E7_IDR_842_947",0.428403182720061
"Q9P2E8_IDR_320_370",0.488585581036304
"Q9P2E8_IDR_60_158",0.511414418963696
"Q9P2E9_IDR_1247_1357",0.18838775911058
"Q9P2E9_IDR_1379_1410",0.191954815881759
"Q9P2E9_IDR_1_698",0.261184235165229
"Q9P2E9_IDR_708_740",0.188226551500149
"Q9P2E9_IDR_883_996",0.170246638342283
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.496366548672337
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.484370739451337
"Q9P2J8_IDR_1_48",0.515629260548663
"Q9P2K1_IDR_1_257",0.449195991626362
"Q9P2K1_IDR_587_624",0.550804008373638
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.560015206387512
"Q9P2K3_IDR_347_495",0.439984793612488
"Q9P2K8_IDR_1496_1526",0.243683758113457
"Q9P2K8_IDR_189_260",0.267472961263061
"Q9P2K8_IDR_660_709",0.247151542070461
"Q9P2K8_IDR_713_792",0.241691738553021
"Q9P2K9_IDR_1_42",0.479725527211246
"Q9P2K9_IDR_156_252",0.520274472788754
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.588882190791126
"Q9P2N2_IDR_19_80",0.411117809208874
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.246056997938488
"Q9P2R6_IDR_443_1471",0.496453255831134
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.542196112127845
"Q9P2S2_IDR_1672_1710",0.457803887872155
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.508022585819791
"Q9P2T0_IDR_341_379",0.491977414180209
"Q9P2U7_IDR_1_51",0.507430474956562
"Q9P2U7_IDR_498_560",0.492569525043438
"Q9P2U8_IDR_1_59",0.516472586772837
"Q9P2U8_IDR_506_582",0.483527413227163
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.486413530053885
"Q9P2Y5_IDR_467_612",0.513586469946115
"Q9UBF8_IDR_242_318",0.316813206586044
"Q9UBF8_IDR_410_526",0.216503895470251
"Q9UBF8_IDR_61_125",0.249861069162277
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.501129795086205
"Q9UBH6_IDR_76_123",0.498870204913795
"Q9UBI4_IDR_1_47",0.493934716336993
"Q9UBI4_IDR_248_287",0.506065283663007
"Q9UBI9_IDR_1_90",0.471599797895772
"Q9UBI9_IDR_195_303",0.528400202104228
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.618008497253238
"Q9UBK2_IDR_1_57",0.381991502746762
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.3615868414993
"Q9UBL0_IDR_241_633",0.237866709318135
"Q9UBL0_IDR_643_683",0.188159649841066
"Q9UBL0_IDR_689_812",0.212386799341499
"Q9UBL3_IDR_1_98",0.396234776665962
"Q9UBS0_IDR_401_482",0.52118686060008
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.498743309608336
"Q9UBS9_IDR_458_1224",0.501256690391664
"Q9UBT2_IDR_201_232",0.465897005653797
"Q9UBT2_IDR_549_636",0.534102994346203
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.314842560915359
"Q9UBT6_IDR_651_772",0.351313652469136
"Q9UBT6_IDR_813_861",0.333843786615505
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.486943665772719
"Q9UBU7_IDR_1_42",0.212662828530843
"Q9UBU6_IDR_182_238",0.513056334227281
"Q9UBU7_IDR_97_138",0.218279551093691
"Q9UBZ9_IDR_146_344",0.316720786159699
"Q9UBZ9_IDR_827_942",0.308238310172041
"Q9UBZ9_IDR_944_1151",0.37504090366826
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.431022973784024
"Q9UD57_IDR_184_260",0.568977026215976
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.340105383689075
"Q9UDT6_IDR_1_73",0.345310552030278
"Q9UDT6_IDR_957_1046",0.314584064280647
"Q9UDV6_IDR_1_33",0.472988178203299
"Q9UDV6_IDR_186_315",0.527011821796701
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.306079013268373
"Q9UDY2_IDR_386_504",0.357976181510681
"Q9UDY2_IDR_891_1184",0.335944805220946
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.304390745857535
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.220065112878937
"Q9UFD9_IDR_1199_1449",0.217685599165426
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.176008909262843
"Q9UFD9_IDR_534_571",0.175429856307335
"Q9UFD9_IDR_685_828",0.21081052238546
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.432869885849682
"Q9UGI0_IDR_174_244",0.284968694520971
"Q9UGI0_IDR_40_85",0.282161419629346
"Q9UGI6_IDR_1_220",0.277567380428622
"Q9UGI6_IDR_222_267",0.399734576921028
"Q9UGI6_IDR_694_731",0.322698042650351
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.490370105205086
"Q9UGU0_IDR_1_1628",0.533210621398402
"Q9UGU0_IDR_1655_1695",0.23072028560252
"Q9UGU0_IDR_1710_1841",0.236069092999078
"Q9UGU5_IDR_1_413",0.704992235679005
"Q9UGU5_IDR_448_518",0.295007764320995
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.497534692915493
"Q9UH99_IDR_207_329",0.502465307084507
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.55644569167392
"Q9UHB6_IDR_449_731",0.44355430832608
"Q9UHB7_IDR_1_925",0.610874890465386
"Q9UHB7_IDR_1036_1082",0.389125109534614
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.523628668852254
"Q9UHC1_IDR_614_1038",0.476371331147746
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.504988688854757
"Q9UHC6_IDR_1290_1331",0.495011311145243
"Q9UHC7_IDR_109_173",0.340348778757757
"Q9UHC7_IDR_1_57",0.322034876414208
"Q9UHC7_IDR_176_213",0.337616344828035
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.518137097831867
"Q9UHF4_IDR_409_441",0.481862902168133
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.190107751235003
"Q9UHF7_IDR_461_516",0.183988784739228
"Q9UHF7_IDR_566_613",0.262440765923592
"Q9UHL9_IDR_430_561",0.272612134844912
"Q9UHL9_IDR_649_705",0.222069399512329
"Q9UHL9_IDR_887_934",0.252641933336662
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.453880006129723
"Q9UHP3_IDR_59_91",0.264684888517131
"Q9UHP3_IDR_709_799",0.281435105353146
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.470241578872873
"Q9UHR4_IDR_374_494",0.529758421127127
"Q9UHR5_IDR_1_106",0.42953574022073
"Q9UHR5_IDR_209_295",0.570464259779271
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.484975109323478
