"","GO0009891_positive_regulation_of_biosynthetic_process"
"Q9Y485_IDR_1889_1949",0.0860863724217172
"Q9Y485_IDR_1969_2018",0.0895443562803875
"Q9Y485_IDR_2366_2418",0.0978461167893468
"Q9Y485_IDR_2442_2480",0.0872499855707966
"Q9Y485_IDR_287_332",0.0877214355178115
"Q9Y485_IDR_418_469",0.0942255829211695
"Q9Y485_IDR_557_589",0.0873459548258063
"Q9Y485_IDR_665_697",0.0902069395975159
"Q9Y485_IDR_897_934",0.0900515649234021
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.512747063681763
"Q9Y496_IDR_626_699",0.487252936318237
"Q9Y4A5_IDR_179_212",0.248978726447088
"Q9Y4A5_IDR_2024_2085",0.25166420591461
"Q9Y4A5_IDR_2545_2582",0.248611894552987
"Q9Y4A5_IDR_473_538",0.250745173085314
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.175130697702728
"Q9Y4B4_IDR_1_243",0.211849043940615
"Q9Y4B4_IDR_1301_1371",0.219323534726837
"Q9Y4B4_IDR_638_696",0.185243805393887
"Q9Y4B4_IDR_993_1052",0.208452918235933
"Q9Y4B5_IDR_1_1647",0.562136149051565
"Q9Y4B5_IDR_1650_1905",0.437863850948435
"Q9Y4B6_IDR_1393_1507",0.326705789584777
"Q9Y4B6_IDR_190_303",0.332785011605496
"Q9Y4B6_IDR_875_1000",0.340509198809727
"Q9Y4C1_IDR_251_518",0.481072950916358
"Q9Y4C1_IDR_755_907",0.518927049083642
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.268988493076069
"Q9Y4C8_IDR_665_726",0.231250185330375
"Q9Y4C8_IDR_82_128",0.231844548226849
"Q9Y4C8_IDR_925_960",0.267916773366707
"Q9Y4D1_IDR_1043_1078",0.332895359719354
"Q9Y4D1_IDR_511_606",0.331706713342755
"Q9Y4D1_IDR_997_1032",0.335397926937891
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.507068068223938
"Q9Y4E1_IDR_56_1320",0.492931931776062
"Q9Y4E5_IDR_400_459",0.260075836791425
"Q9Y4E5_IDR_51_85",0.239853635254352
"Q9Y4E5_IDR_566_601",0.253024898719187
"Q9Y4E5_IDR_810_872",0.247045629235036
"Q9Y4E6_IDR_1061_1118",0.249503534697302
"Q9Y4E6_IDR_636_666",0.247168422812129
"Q9Y4E6_IDR_708_788",0.24421472411774
"Q9Y4E6_IDR_913_971",0.259113318372829
"Q9Y4E8_IDR_226_263",0.316692106119688
"Q9Y4E8_IDR_621_707",0.362387827254722
"Q9Y4E8_IDR_937_981",0.32092006662559
"Q9Y4F1_IDR_1_35",0.319681657972108
"Q9Y4F1_IDR_355_535",0.373579035926231
"Q9Y4F1_IDR_864_906",0.306739306101662
"Q9Y4F3_IDR_1564_1725",0.338176962420526
"Q9Y4F3_IDR_311_344",0.333022061117923
"Q9Y4F3_IDR_585_730",0.328800976461551
"Q9Y4F4_IDR_1434_1483",0.21978603751092
"Q9Y4F4_IDR_1_88",0.243862563485743
"Q9Y4F4_IDR_312_344",0.237801503984596
"Q9Y4F4_IDR_616_1247",0.298549895018741
"Q9Y4F9_IDR_1_69",0.532498577991799
"Q9Y4F9_IDR_321_730",0.467501422008201
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.289991672835974
"Q9Y4G8_IDR_481_590",0.326464571407574
"Q9Y4G8_IDR_913_1499",0.383543755756452
"Q9Y4H2_IDR_1261_1317",0.270229772873964
"Q9Y4H2_IDR_148_182",0.251144838128347
"Q9Y4H2_IDR_299_1246",0.478625388997688
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.348597864197161
"Q9Y4I1_IDR_1422_1473",0.336395106867526
"Q9Y4I1_IDR_596_631",0.315007028935314
"Q9Y4I5_IDR_1_301",0.511197440516358
"Q9Y4I5_IDR_406_444",0.488802559483642
"Q9Y4J8_IDR_275_410",0.457775598011816
"Q9Y4J8_IDR_418_743",0.542224401988184
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.488247364802188
"Q9Y4L1_IDR_910_999",0.511752635197812
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.512773535922229
"Q9Y4R7_IDR_542_742",0.487226464077771
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.320405430001393
"Q9Y4W2_IDR_511_624",0.355086919256201
"Q9Y4W2_IDR_679_714",0.324507650742407
"Q9Y4W6_IDR_763_797",0.512795039177092
"Q9Y4W6_IDR_78_134",0.487204960822908
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.496879735344887
"Q9Y4Z2_IDR_1_93",0.503120264655113
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.52718578365919
"Q9Y519_IDR_369_407",0.47281421634081
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.490112712645633
"Q9Y561_IDR_781_816",0.509887287354367
"Q9Y566_IDR_1_67",0.365806985716347
"Q9Y566_IDR_416_547",0.258541414017393
"Q9Y566_IDR_758_2087",0.375651600266259
"Q9Y570_IDR_1_38",0.504150526631576
"Q9Y570_IDR_239_281",0.495849473368424
"Q9Y572_IDR_309_428",0.500216420130353
"Q9Y572_IDR_473_518",0.499783579869647
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.521020011354005
"Q9Y592_IDR_618_701",0.478979988645996
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
"Q9Y5A9_IDR_1_50",0.235981826683377
"Q9Y5A9_IDR_197_239",0.233261664284849
"Q9Y5A9_IDR_245_389",0.530756509031774
"Q9Y5B0_IDR_334_586",0.353239982353015
"Q9Y5B0_IDR_730_961",0.646760017646985
"Q9Y5B6_IDR_1_385",0.566438174820847
"Q9Y5B6_IDR_498_563",0.433561825179153
"Q9Y5B9_IDR_436_478",0.458824617391279
"Q9Y5B9_IDR_927_1047",0.541175382608721
"Q9Y5C1_IDR_16_53",0.474387865958359
"Q9Y5C1_IDR_188_239",0.525612134041641
"Q9Y5F3_IDR_782_818",1
"Q9Y5F6_IDR_795_828",1
"Q9Y5G0_IDR_768_802",1
"Q9Y5G3_IDR_768_804",1
"Q9Y5G5_IDR_782_815",1
"Q9Y5G8_IDR_782_813",1
"Q9Y5G9_IDR_1_50",1
"Q9Y5I4_IDR_1_37",0.341112466975955
"Q9Y5I4_IDR_814_859",0.324986587936209
"Q9Y5I4_IDR_957_1007",0.333900945087836
"Q9Y5J1_IDR_1_137",1
"Q9Y5J3_IDR_1_62",0.493339431012712
"Q9Y5J3_IDR_167_290",0.506660568987288
"Q9Y5J6_IDR_70_103",1
"Q9Y5K3_IDR_1_57",0.465915742243641
"Q9Y5K3_IDR_305_369",0.534084257756359
"Q9Y5K6_IDR_168_295",0.33325228602651
"Q9Y5K6_IDR_310_581",0.345646144020529
"Q9Y5K6_IDR_63_108",0.321101569952961
"Q9Y5K8_IDR_208_247",1
"Q9Y5L2_IDR_32_63",1
"Q9Y5N1_IDR_230_351",1
"Q9Y5N6_IDR_188_227",1
"Q9Y5P3_IDR_1_518",1
"Q9Y5P4_IDR_118_177",0.326552479416662
"Q9Y5P4_IDR_184_235",0.339957170423841
"Q9Y5P4_IDR_276_401",0.333490350159497
"Q9Y5P8_IDR_42_123",0.494547529907353
"Q9Y5P8_IDR_519_553",0.505452470092647
"Q9Y5Q3_IDR_1_209",1
"Q9Y5Q5_IDR_1_72",0.465497184755047
"Q9Y5Q5_IDR_82_135",0.534502815244953
"Q9Y5Q6_IDR_50_114",1
"Q9Y5Q8_IDR_343_385",0.454080682524935
"Q9Y5Q8_IDR_464_519",0.545919317475065
"Q9Y5Q9_IDR_25_142",1
"Q9Y5R2_IDR_1_75",0.517683135243659
"Q9Y5R2_IDR_331_374",0.482316864756341
"Q9Y5R5_IDR_1_509",1
"Q9Y5R6_IDR_1_373",1
"Q9Y5S1_IDR_1_70",0.545806745118468
"Q9Y5S1_IDR_726_764",0.454193254881532
"Q9Y5S2_IDR_1609_1711",0.290408283869863
"Q9Y5S2_IDR_352_400",0.244768195761383
"Q9Y5S2_IDR_406_528",0.221818861112617
"Q9Y5S2_IDR_924_1033",0.243004659256138
"Q9Y5S9_IDR_1_65",1
"Q9Y5T4_IDR_1_32",1
"Q9Y5T5_IDR_144_189",0.436237499114226
"Q9Y5T5_IDR_385_606",0.563762500885774
"Q9Y5U2_IDR_105_157",0.327371479646524
"Q9Y5U2_IDR_1_76",0.329743504665965
"Q9Y5U2_IDR_218_329",0.342885015687512
"Q9Y5U5_IDR_191_241",1
"Q9Y5V0_IDR_1_35",1
"Q9Y5V3_IDR_1_467",1
"Q9Y5W3_IDR_118_263",0.576961045762133
"Q9Y5W3_IDR_53_112",0.423038954237867
"Q9Y5W5_IDR_1_32",0.499679848049161
"Q9Y5W5_IDR_348_379",0.500320151950839
"Q9Y5W7_IDR_2_60",0.353242839178903
"Q9Y5W7_IDR_473_538",0.345969067723501
"Q9Y5W7_IDR_733_778",0.300788093097595
"Q9Y5W9_IDR_158_270",1
"Q9Y5X0_IDR_153_201",1
"Q9Y5X1_IDR_72_207",1
"Q9Y5X2_IDR_1_59",1
"Q9Y5X4_IDR_113_212",0.540339583655464
"Q9Y5X4_IDR_1_40",0.459660416344536
"Q9Y5Y0_IDR_1_97",0.496571602252705
"Q9Y5Y0_IDR_518_555",0.503428397747295
"Q9Y5Y3_IDR_230_260",1
"Q9Y5Y4_IDR_330_395",1
"Q9Y5Y5_IDR_137_211",1
"Q9Y5Y7_IDR_132_321",1
"Q9Y5Y9_IDR_1003_1088",0.235433523418851
"Q9Y5Y9_IDR_1872_1956",0.240867877073589
"Q9Y5Y9_IDR_411_595",0.247414531317267
"Q9Y5Y9_IDR_939_986",0.276284068190293
"Q9Y5Z6_IDR_1_45",1
"Q9Y5Z7_IDR_396_587",1
"Q9Y5Z9_IDR_1_42",1
"Q9Y603_IDR_125_218",0.485547132901332
"Q9Y603_IDR_1_31",0.514452867098667
"Q9Y606_IDR_1_80",1
"Q9Y608_IDR_1_403",0.553032771908775
"Q9Y608_IDR_532_630",0.446967228091225
"Q9Y613_IDR_1002_1105",0.352392707018346
"Q9Y613_IDR_337_534",0.327120001870819
"Q9Y613_IDR_581_623",0.320487291110836
"Q9Y614_IDR_1_45",1
"Q9Y615_IDR_1_43",1
"Q9Y616_IDR_105_146",0.501144103153828
"Q9Y616_IDR_448_596",0.498855896846172
"Q9Y618_IDR_1_2514",1
"Q9Y620_IDR_1_120",1
"Q9Y624_IDR_266_299",1
"Q9Y625_IDR_342_378",0.316880313045796
"Q9Y625_IDR_424_473",0.337995131635592
"Q9Y625_IDR_476_555",0.345124555318612
"Q9Y639_IDR_365_398",1
"Q9Y644_IDR_1_52",1
"Q9Y651_IDR_74_242",1
"Q9Y657_IDR_1_51",1
"Q9Y661_IDR_65_192",1
"Q9Y662_IDR_1_133",1
"Q9Y663_IDR_1_147",1
"Q9Y666_IDR_12_76",0.500687035991
"Q9Y666_IDR_932_1014",0.499312964009
"Q9Y673_IDR_1_39",1
"Q9Y675_IDR_1_40",1
"Q9Y676_IDR_228_258",1
"Q9Y679_IDR_263_293",0.481531973091551
"Q9Y679_IDR_342_382",0.518468026908449
"Q9Y691_IDR_1_40",1
"Q9Y692_IDR_162_407",0.566184585466542
"Q9Y692_IDR_56_87",0.433815414533458
"Q9Y697_IDR_1_53",1
"Q9Y698_IDR_210_262",1
"Q9Y6A5_IDR_1_648",1
"Q9Y6B2_IDR_1_101",1
"Q9Y6B7_IDR_576_619",1
"Q9Y6C2_IDR_123_406",0.20541459574212
"Q9Y6C2_IDR_463_493",0.200856175444237
"Q9Y6C2_IDR_549_598",0.200617370234369
"Q9Y6C2_IDR_601_731",0.193978171896635
"Q9Y6C2_IDR_784_864",0.199133686682639
"Q9Y6C5_IDR_1125_1203",0.489280809860463
"Q9Y6C5_IDR_621_658",0.510719190139537
"Q9Y6D5_IDR_1016_1064",0.250958797039525
"Q9Y6D5_IDR_1493_1559",0.250112378542124
"Q9Y6D5_IDR_206_365",0.258936323610565
"Q9Y6D5_IDR_585_632",0.239992500807786
"Q9Y6D6_IDR_1072_1118",0.246141163137524
"Q9Y6D6_IDR_1545_1636",0.226534586304104
"Q9Y6D6_IDR_216_414",0.290353510190663
"Q9Y6D6_IDR_634_687",0.236970740367709
"Q9Y6D9_IDR_1_72",1
"Q9Y6E0_IDR_344_397",1
"Q9Y6F1_IDR_1_38",1
"Q9Y6F7_IDR_60_279",1
"Q9Y6F8_IDR_182_280",0.429016843821587
"Q9Y6F8_IDR_60_174",0.570983156178413
"Q9Y6G9_IDR_1_44",0.343865058393656
"Q9Y6G9_IDR_342_378",0.299285792419187
"Q9Y6G9_IDR_384_523",0.356849149187157
"Q9Y6H1_IDR_1_110",1
"Q9Y6H3_IDR_1_41",1
"Q9Y6H5_IDR_1_70",0.22885399269184
"Q9Y6H5_IDR_550_622",0.245605092529385
"Q9Y6H5_IDR_626_919",0.263757033097769
"Q9Y6H5_IDR_72_143",0.261783881681007
"Q9Y6H6_IDR_29_63",1
"Q9Y6H8_IDR_104_136",0.414275719849489
"Q9Y6H8_IDR_236_435",0.585724280150511
"Q9Y6I3_IDR_138_576",1
"Q9Y6I4_IDR_120_153",1
"Q9Y6I9_IDR_198_313",1
"Q9Y6J0_IDR_1301_1498",0.2595712244023
"Q9Y6J0_IDR_1668_2220",0.284281684085926
"Q9Y6J0_IDR_290_406",0.231319578562426
"Q9Y6J0_IDR_421_464",0.224827512949348
"Q9Y6J9_IDR_377_448",0.472076480248288
"Q9Y6J9_IDR_450_546",0.527923519751712
"Q9Y6K1_IDR_1_286",1
"Q9Y6K5_IDR_363_396",1
"Q9Y6K8_IDR_323_367",1
"Q9Y6K9_IDR_1_59",0.509204619611956
"Q9Y6K9_IDR_343_391",0.490795380388044
"Q9Y6L6_IDR_128_165",0.335790229942345
"Q9Y6L6_IDR_284_315",0.327861213686593
"Q9Y6L6_IDR_650_691",0.336348556371062
"Q9Y6L7_IDR_1_62",0.513224114973804
"Q9Y6L7_IDR_69_154",0.486775885026196
"Q9Y6M0_IDR_1_35",1
"Q9Y6M1_IDR_158_190",1
"Q9Y6M4_IDR_1_35",0.457574595576709
"Q9Y6M4_IDR_332_427",0.542425404423291
"Q9Y6M5_IDR_145_245",0.568778842229563
"Q9Y6M5_IDR_451_492",0.431221157770437
"Q9Y6M7_IDR_1184_1214",0.253066331998991
"Q9Y6M7_IDR_1_31",0.255124788907527
"Q9Y6M7_IDR_216_410",0.259222435249818
"Q9Y6M7_IDR_52_86",0.232586443843664
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.732068530747731
"Q9Y6N7_IDR_982_1040",0.267931469252269
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.516169642355312
"Q9Y6P5_IDR_282_325",0.483830357644688
"Q9Y6Q2_IDR_13_169",0.525025245427678
"Q9Y6Q2_IDR_189_226",0.474974754572322
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.340695399864546
"Q9Y6Q6_IDR_436_523",0.345630970938758
"Q9Y6Q6_IDR_555_616",0.313673629196696
"Q9Y6Q9_IDR_1_36",0.170590397371964
"Q9Y6Q9_IDR_372_1420",0.829409602628036
"Q9Y6R0_IDR_1_40",0.453612935266909
"Q9Y6R0_IDR_201_577",0.546387064733091
"Q9Y6R1_IDR_1009_1044",0.251156574684186
"Q9Y6R1_IDR_211_270",0.227226941353896
"Q9Y6R1_IDR_38_83",0.244031869378301
"Q9Y6R1_IDR_399_433",0.277584614583617
"Q9Y6R4_IDR_1148_1289",0.315877343545333
"Q9Y6R4_IDR_1_217",0.342537222973889
"Q9Y6R4_IDR_430_505",0.341585433480778
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.534933290311624
"Q9Y6S9_IDR_235_378",0.465066709688376
"Q9Y6T7_IDR_383_424",0.509074370130755
"Q9Y6T7_IDR_89_128",0.490925629869245
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.378902763134301
"Q9Y6V0_IDR_2946_4688",0.347254525773867
"Q9Y6V0_IDR_4828_4975",0.273842711091832
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.623723481797706
"O14490_IDR_903_962",0.376276518202294
"O14492_IDR_377_408",0.336078527243306
"O14492_IDR_518_621",0.329428456622325
"O14492_IDR_83_132",0.334493016134369
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.536496819786843
"O14495_IDR_280_311",0.463503180213157
"O14497_IDR_1_1635",0.831905509888903
"O14497_IDR_1736_1963",0.168094490111097
"O14503_IDR_1_54",0.304017403805854
"O14503_IDR_184_330",0.28533597232996
"O14503_IDR_332_412",0.410646623864187
"O14511_IDR_1_96",0.330451611407356
"O14511_IDR_415_850",0.669548388592644
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.197640320127649
"O14513_IDR_258_467",0.20307572702237
"O14513_IDR_474_513",0.19572433542782
"O14545_IDR_136_167",0.231056708816687
"O14545_IDR_174_367",0.278483647492685
"O14545_IDR_388_582",0.249137856967795
"O14545_IDR_51_87",0.241321786722833
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.336518970069715
"O14559_IDR_255_309",0.339130040907761
"O14559_IDR_516_1268",0.324350989022523
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.500521806727999
"O14578_IDR_1904_2027",0.499478193272001
"O14594_IDR_1275_1311",0.475808019502669
"O14594_IDR_361_960",0.524191980497331
"O14595_IDR_1_34",1
"O14598_IDR_1_125",1
"O14602_IDR_113_144",1
"O14607_IDR_1_34",0.261971708729899
"O14646_IDR_1049_1122",0.260742079497163
"O14646_IDR_1_269",0.300798458049296
"O14646_IDR_1320_1411",0.216414745727633
"O14646_IDR_1503_1710",0.222044716725908
"O14647_IDR_1051_1127",0.268962332454042
"O14647_IDR_1_259",0.255350295919193
"O14647_IDR_1327_1463",0.238387762895903
"O14647_IDR_1557_1828",0.237299608730862
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.161234175111472
"O14654_IDR_1_74",0.249154596773938
"O14654_IDR_338_703",0.192711137574466
"O14654_IDR_707_778",0.228479292607872
"O14654_IDR_786_918",0.168420797932252
"O14662_IDR_16_71",0.492897673288654
"O14662_IDR_188_223",0.507102326711346
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.524994191572623
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.499841482997992
"O14763_IDR_1_77",0.500158517002007
"O14764_IDR_1_35",0.497800844630099
"O14764_IDR_364_419",0.502199155369901
"O14770_IDR_177_291",0.259412393291593
"O14770_IDR_1_79",0.249471068085283
"O14770_IDR_331_366",0.242530477025936
"O14770_IDR_402_477",0.248586061597189
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.16484577575176
"O14776_IDR_154_371",0.163924751928911
"O14776_IDR_1_67",0.163771928078387
"O14776_IDR_373_428",0.174129339315361
"O14776_IDR_466_522",0.179965515616815
"O14776_IDR_574_654",0.153362689308766
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.586522822174462
"O14901_IDR_475_512",0.413477177825538
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.472009424970008
"O14917_IDR_977_1095",0.527990575029992
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.207683214918257
"O14924_IDR_149_218",0.194581870904854
"O14924_IDR_401_434",0.200626602287041
"O14924_IDR_446_705",0.191233594695638
"O14924_IDR_843_959",0.20587471719421
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
"O14964_IDR_221_777",1
"O14967_IDR_1_46",0.534943309608969
"O14967_IDR_496_610",0.465056690391031
"O15015_IDR_1_238",0.504669759925718
"O15015_IDR_657_782",0.495330240074282
"O15018_IDR_182_324",0.199391891576337
"O15018_IDR_423_501",0.205991702235606
"O15018_IDR_535_575",0.192129716753217
"O15018_IDR_676_719",0.205044023567195
"O15018_IDR_816_2616",0.197442665867645
"O15020_IDR_2082_2222",0.497038077338682
"O15020_IDR_2330_2390",0.502961922661318
"O15021_IDR_1099_1136",0.232125284383571
"O15021_IDR_1229_2623",0.208838325872914
"O15021_IDR_1_376",0.328075633742281
"O15021_IDR_874_1084",0.230960756001234
"O15027_IDR_1_1260",0.294883638635501
"O15027_IDR_1271_1385",0.223172710151693
"O15027_IDR_1570_1612",0.245118010402334
"O15027_IDR_1890_2357",0.236825640810472
"O15033_IDR_1_41",1
"O15034_IDR_53_164",0.350153988465707
"O15034_IDR_588_846",0.3178948114641
"O15055_IDR_1224_1255",0.248758156466417
"O15055_IDR_940_1126",0.229317244290625
"O15056_IDR_1418_1468",0.449269889281079
"O15056_IDR_984_1409",0.550730110718921
"O15060_IDR_120_341",1
"O15062_IDR_125_590",1
"O15063_IDR_1_64",0.327640307383716
"O15063_IDR_512_1070",0.672359692616284
"O15066_IDR_372_430",0.527854230432812
"O15066_IDR_694_747",0.472145769567188
"O15068_IDR_558_628",0.51633469901062
"O15068_IDR_956_1031",0.48366530098938
"O15069_IDR_1_1419",0.511099529270891
"O15069_IDR_1488_1522",0.48890047072911
"O15072_IDR_1052_1205",0.238937112537558
"O15072_IDR_1_31",0.248705391353846
"O15072_IDR_209_253",0.258120965844988
"O15072_IDR_996_1031",0.254236530263608
"O15075_IDR_147_180",0.220744092626172
"O15075_IDR_1_54",0.236378129117144
"O15085_IDR_1083_1354",0.161603607966568
"O15085_IDR_125_289",0.158842460046629
"O15085_IDR_1368_1417",0.1706194715047
"O15085_IDR_1452_1522",0.170223403374403
"O15085_IDR_492_712",0.16943400769224
"O15090_IDR_1022_1257",0.395693530366264
"O15090_IDR_1_1019",0.604306469633735
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.521304715722347
"O15105_IDR_220_250",0.478695284277653
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.481566057428598
"O15117_IDR_545_687",0.518433942571402
"O15119_IDR_304_743",0.561699221453429
"O15119_IDR_36_101",0.438300778546572
"O15123_IDR_1_32",0.403096652107162
"O15123_IDR_229_277",0.596903347892838
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.312617521050981
"O15209_IDR_562_634",0.348582320078262
"O15211_IDR_197_235",0.242673391347032
"O15211_IDR_393_426",0.249111418105131
"O15211_IDR_510_645",0.254489914276927
"O15211_IDR_735_777",0.25372527627091
"O15213_IDR_1_100",0.508923030219792
"O15213_IDR_529_610",0.491076969780209
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.328433958691274
"O15231_IDR_44_571",0.338662213091387
"O15231_IDR_586_617",0.332903828217339
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.423474659281233
"O15234_IDR_245_703",0.576525340718766
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.497388909215754
"O15259_IDR_61_148",0.502611090784246
"O15355_IDR_162_326",0.51289650684866
"O15355_IDR_509_546",0.48710349315134
"O15357_IDR_120_177",0.46352803874541
"O15357_IDR_894_1197",0.53647196125459
"O15370_IDR_106_282",0.426296806755121
"O15370_IDR_1_49",0.573703193244879
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.475856827907105
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
"O15481_IDR_1_105",0.514777717565004
"O15481_IDR_316_346",0.485222282434996
"O15482_IDR_1_213",1
"O15488_IDR_1_31",0.505430384529168
"O15488_IDR_298_451",0.494569615470832
"O15496_IDR_1_39",1
"O15499_IDR_1_130",1
"O15547_IDR_378_441",1
"O15550_IDR_1_38",0.424912940669265
"O15550_IDR_400_884",0.575087059330735
"O15551_IDR_188_220",1
"O15552_IDR_292_330",1
"O15553_IDR_92_305",1
"O43143_IDR_1_114",1
"O43147_IDR_207_247",0.274968545090475
"O43147_IDR_425_492",0.415018566272152
"O43147_IDR_620_787",0.310012888637373
"O43148_IDR_1_144",1
"O43149_IDR_1434_1533",0.233417237996322
"O43149_IDR_1_43",0.283220438580793
"O43149_IDR_1955_2077",0.245193785508561
"O43149_IDR_2415_2452",0.238168537914324
"O43150_IDR_697_944",1
"O43155_IDR_366_403",0.322423143846952
"O43155_IDR_502_563",0.35980998454037
"O43155_IDR_568_599",0.317766871612679
"O43156_IDR_774_853",1
"O43184_IDR_732_909",0.474824759627662
"O43186_IDR_1_299",1
"O43187_IDR_102_192",0.488557697075281
"O43187_IDR_505_593",0.511442302924719
"O43189_IDR_342_526",1
"O43193_IDR_266_296",0.507261583699875
"O43193_IDR_374_412",0.492738416300125
"O43194_IDR_215_279",0.50895716952131
"O43194_IDR_365_453",0.49104283047869
"O43196_IDR_1_46",1
"O43237_IDR_1_32",0.460136337750457
"O43237_IDR_331_492",0.539863662249543
"O43240_IDR_1_42",1
"O43242_IDR_1_67",1
"O43246_IDR_417_458",0.507153090439352
"O43246_IDR_590_635",0.492846909560649
"O43247_IDR_1_201",1
"O43248_IDR_1_238",1
"O43296_IDR_65_201",1
"O43298_IDR_130_365",1
"O43300_IDR_364_482",1
"O43301_IDR_1_52",1
"O43303_IDR_1_34",0.316738454476979
"O43303_IDR_49_757",0.384896398221816
"O43303_IDR_895_1012",0.298365147301204
"O43304_IDR_183_225",0.497400779114808
"O43304_IDR_661_696",0.502599220885192
"O43306_IDR_1_114",0.530063283063592
"O43306_IDR_558_619",0.469936716936408
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.316669074476018
"O43310_IDR_169_369",0.38958086274101
"O43310_IDR_38_98",0.293750062782972
"O43312_IDR_135_197",0.411586915114408
"O43312_IDR_250_755",0.588413084885592
"O43313_IDR_1_85",0.235632730174758
"O43313_IDR_213_596",0.274821964861894
"O43313_IDR_89_130",0.241326306415574
"O43424_IDR_860_921",0.505199149331411
"O43424_IDR_957_1007",0.494800850668589
"O43426_IDR_1485_1573",0.433537116785586
"O43426_IDR_975_1483",0.566462883214414
"O43432_IDR_1002_1216",0.329568460504323
"O43432_IDR_1_721",0.670431539495676
