"","GO0000976_transcription_cis_regulatory_region_binding"
"Q9Y238_IDR_1_80",0.320825705398874
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
"Q9Y278_IDR_1_109",1
"Q9Y283_IDR_586_912",1
"Q9Y286_IDR_378_432",1
"Q9Y287_IDR_5_52",1
"Q9Y289_IDR_578_635",1
"Q9Y294_IDR_156_204",1
"Q9Y297_IDR_1_125",1
"Q9Y2A4_IDR_48_121",1
"Q9Y2A9_IDR_1_69",1
"Q9Y2B1_IDR_33_65",1
"Q9Y2B2_IDR_1_38",1
"Q9Y2B4_IDR_85_181",1
"Q9Y2B5_IDR_301_377",0.510643732296685
"Q9Y2B5_IDR_87_149",0.489356267703315
"Q9Y2B9_IDR_1_76",1
"Q9Y2C2_IDR_1_68",1
"Q9Y2C4_IDR_1_57",1
"Q9Y2G1_IDR_711_760",0.122035668652841
"Q9Y2G1_IDR_843_1007",0.127433270374474
"Q9Y2G3_IDR_439_476",1
"Q9Y2G4_IDR_266_387",0.54789966262525
"Q9Y2G4_IDR_516_660",0.45210033737475
"Q9Y2G7_IDR_62_166",1
"Q9Y2G8_IDR_560_596",0.519137368693799
"Q9Y2G8_IDR_718_749",0.480862631306201
"Q9Y2G9_IDR_160_197",0.277762360903669
"Q9Y2G9_IDR_616_677",0.263173583688029
"Q9Y2J0_IDR_165_391",1
"Q9Y2J2_IDR_1_102",0.665931945666256
"Q9Y2J2_IDR_409_1087",0.334068054333744
"Q9Y2J4_IDR_1_431",0.694316608798589
"Q9Y2J4_IDR_468_770",0.305683391201411
"Q9Y2K2_IDR_1_57",0.248678196806197
"Q9Y2K1_IDR_114_344",0.530025009826709
"Q9Y2K1_IDR_348_413",0.469974990173291
"Q9Y2K2_IDR_319_349",0.209024426271221
"Q9Y2K2_IDR_389_1288",0.542297376922582
"Q9Y2Q0_IDR_1100_1130",0.473432335956876
"Q9Y2Q9_IDR_1_75",1
"Q9Y2S6_IDR_1_64",1
"Q9Y2T4_IDR_370_405",1
"Q9Y2T5_IDR_1_32",1
"Q9Y2T7_IDR_153_364",0.417104274670029
"Q9Y2T7_IDR_1_85",0.582895725329971
"Q9Y2U2_IDR_272_307",1
"Q9Y2U8_IDR_1_501",1
"Q9Y385_IDR_164_284",1
"Q9Y388_IDR_117_322",1
"Q9Y397_IDR_297_364",1
"Q9Y399_IDR_1_61",1
"Q9Y3A0_IDR_1_34",1
"Q9Y3A2_IDR_1_36",1
"Q9Y3B8_IDR_1_39",1
"Q9Y3B9_IDR_1_89",1
"Q9Y3C0_IDR_72_130",1
"Q9Y3C1_IDR_1_33",0.421630894226656
"Q9Y3R0_IDR_1088_1128",0.138986516363032
"Q9Y3R0_IDR_933_993",0.159457321347986
"Q9Y3R5_IDR_1031_1215",0.268439735251584
"Q9Y3R5_IDR_1849_1892",0.269086937592803
"Q9Y3R5_IDR_545_683",0.462473327155613
"Q9Y3S1_IDR_1316_2297",0.249783531436838
"Q9Y3S1_IDR_1_47",0.172631743229792
"Q9Y3S1_IDR_50_184",0.169311506899586
"Q9Y3S1_IDR_544_1314",0.408273218433785
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
"A0A075B6I1_IDR_3_33",1
"A0A087WVF3_IDR_354_449",1
"A0A087WWA1_IDR_1_70",1
"A0A087WXM9_IDR_1_324",1
"A0A087WXS9_IDR_353_449",1
"A0A087X179_IDR_353_449",1
"A0A087X1G2_IDR_352_447",1
"A0A096LP49_IDR_1_1017",1
"A0A0A6YYL3_IDR_1_90",0.455143584526068
"A0A0A6YYL3_IDR_325_492",0.544856415473931
"A0A0B4J2D5_IDR_1_40",1
"A0A0B4J2F2_IDR_350_755",1
"A0A1B0GTU1_IDR_70_781",1
"A0A1B0GTW7_IDR_1_57",1
"A0A1B0GTZ2_IDR_1_166",0.488121514553786
"A0A1B0GTZ2_IDR_225_276",0.511878485446215
"A0A1B0GV90_IDR_1_55",1
"A0A1B0GVG4_IDR_161_234",1
"A0A1B0GVG6_IDR_1_74",0.529306694772388
"A0A1B0GVG6_IDR_91_124",0.470693305227612
"A0A1B0GVH6_IDR_107_147",1
"A0A1B0GVH7_IDR_208_265",1
"A0A1B0GVM6_IDR_1_53",0.460930871748135
"A0A1B0GVM6_IDR_56_89",0.539069128251865
"A0A1B0GVN3_IDR_26_67",1
"A0A1B0GVQ3_IDR_1_168",1
"A0A1B0GVS7_IDR_1_102",1
"A0AUZ9_IDR_86_384",0.236023822069107
"Q6ZMI3_IDR_137_297",0.509506952341674
"Q6ZMI3_IDR_58_107",0.490493047658326
"Q6ZMJ2_IDR_1_121",0.448508557406382
"Q6ZMJ2_IDR_291_384",0.551491442593618
"Q6ZMJ4_IDR_185_242",1
"Q6ZMK1_IDR_1_60",1
"Q6ZMN7_IDR_318_354",0.371107098728748
"Q6ZMN7_IDR_490_1003",0.628892901271252
"Q6ZMN8_IDR_1_115",1
"Q6ZMP0_IDR_1_287",0.634158527489561
"Q6ZMP0_IDR_534_616",0.365841472510439
"Q6ZMQ8_IDR_1253_1297",0.199807246462591
"Q6ZMQ8_IDR_415_531",0.581411756564902
"Q6ZMQ8_IDR_536_1190",0.218780996972506
"Q6ZMS7_IDR_1_38",0.424777755452147
"Q6ZMS7_IDR_183_281",0.575222244547853
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.243920848010776
"Q6ZN04_IDR_382_514",0.336213645912302
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.460026610861467
"Q6ZN16_IDR_1_57",0.250080111091007
"Q6ZN16_IDR_911_1007",0.289893278047527
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.488941880240648
"Q6ZN18_IDR_351_397",0.511058119759352
"Q6ZNJ1_IDR_1298_1436",0.541684759793165
"Q6ZNJ1_IDR_1858_1915",0.458315240206835
"Q6ZNL6_IDR_1_890",1
"Q6ZNM6_IDR_1_53",0.533303864601413
"Q6ZNM6_IDR_55_116",0.466696135398587
"Q6ZNR0_IDR_1_87",1
"Q6ZP65_IDR_1_160",0.366690326271699
"Q6ZP65_IDR_269_463",0.302493040770482
"Q6ZP65_IDR_508_573",0.33081663295782
"Q6ZPD9_IDR_1_38",1
"Q6ZRS2_IDR_1314_1893",0.143814229413702
"Q6ZRS2_IDR_2213_2316",0.177785235026566
"Q6ZRS2_IDR_2323_3230",0.0971835336015826
"Q6ZRS2_IDR_953_1312",0.163361246354228
"Q6ZRS4_IDR_1_136",0.373915887455661
"Q6ZRS4_IDR_221_1044",0.626084112544339
"Q6ZRT6_IDR_147_265",0.587815909652442
"Q6ZRT6_IDR_1_53",0.412184090347558
"Q6ZRV2_IDR_285_1179",1
"Q6ZS10_IDR_1_214",1
"Q6ZSY5_IDR_1_32",0.2601452324919
"Q6ZSY5_IDR_207_237",0.249390303237281
"Q6ZSY5_IDR_290_528",0.257876341388503
"Q6ZSY5_IDR_63_102",0.232588122882315
"Q6ZSZ5_IDR_1104_1360",0.306245731437093
"Q6ZSZ5_IDR_1_402",0.224965417916322
"Q6ZSZ5_IDR_892_992",0.244580959520533
"Q6ZSZ5_IDR_997_1044",0.224207891126051
"Q6ZSZ6_IDR_1_889",1
"Q6ZT07_IDR_408_456",0.249938414721145
"Q6ZU64_IDR_1564_1597",0.339965526728431
"Q6ZU64_IDR_1715_1829",0.289971648164603
"Q6ZU64_IDR_97_136",0.370062825106967
"Q6ZU65_IDR_19_123",0.247567039292251
"Q6ZU65_IDR_249_443",0.166740657866767
"Q6ZU65_IDR_570_600",0.220514035850344
"Q6ZU67_IDR_1_322",1
"Q6ZU65_IDR_665_1347",0.365178266990638
"Q6ZU69_IDR_308_372",0.259986356313695
"Q6ZU69_IDR_32_294",0.32594275408739
"Q6ZUJ8_IDR_634_805",0.204737218625704
"Q6ZUK4_IDR_313_368",1
"Q6ZUM4_IDR_325_388",0.32862877453807
"Q6ZUM4_IDR_446_494",0.256082069099681
"Q6ZUM4_IDR_617_665",0.198931463539381
"Q6ZUM4_IDR_70_259",0.216357692822869
"Q6ZUS5_IDR_245_278",1
"Q6ZUT1_IDR_110_292",0.435158619599781
"Q6ZUT1_IDR_33_96",0.564841380400219
"Q6ZUT3_IDR_315_714",1
"Q6ZUT9_IDR_1052_1089",0.198352650040815
"Q6ZUT9_IDR_140_177",0.202126337988832
"Q6ZUT9_IDR_410_442",0.206484646042932
"Q6ZUT9_IDR_602_728",0.202572811590849
"Q6ZUT9_IDR_811_850",0.190463554336573
"Q6ZUU3_IDR_1_132",1
"Q6ZUX3_IDR_26_478",1
"Q6ZV29_IDR_1247_1317",0.345056209696604
"Q6ZV29_IDR_1_95",0.342183510672393
"Q6ZV29_IDR_303_448",0.312760279631003
"Q6ZVM7_IDR_466_507",0.270189488075536
"Q6ZVT0_IDR_1_153",0.550404932258329
"Q6ZVT0_IDR_570_673",0.449595067741671
"Q6ZVX7_IDR_1_50",1
"A0AV02_IDR_412_579",1
"A0AVI2_IDR_129_159",1
"A0AVK6_IDR_1_56",0.235118865475086
"A0AVK6_IDR_212_263",0.217256565263251
"A0AVK6_IDR_351_867",0.303848384347385
"A0AVK6_IDR_69_110",0.243776184914277
"A0AVT1_IDR_1_38",1
"A0FGR9_IDR_1_49",0.434212630161635
"A0FGR9_IDR_589_736",0.565787369838365
"A1L443_IDR_407_756",0.351429842424458
"A1L453_IDR_1_47",1
"A1L4H1_IDR_911_942",0.424178760208211
"A1L4H1_IDR_951_1468",0.575821239791789
"A1L4K1_IDR_29_158",1
"A1L4L8_IDR_1_44",1
"A1X283_IDR_284_364",0.517099494465325
"A1X283_IDR_428_849",0.482900505534675
"A2RUB6_IDR_914_948",0.440641327138815
"A2RUS2_IDR_434_510",1
"A2VCK2_IDR_216_349",1
"A2VDJ0_IDR_891_1386",1
"A3KMH1_IDR_1543_1588",1
"A3KN83_IDR_1_238",0.66712946722789
"A3KN83_IDR_682_840",0.33287053277211
"A4D0V7_IDR_517_560",1
"A4D126_IDR_1_42",1
"A4D263_IDR_1_209",0.395114612842607
"A4D263_IDR_211_245",0.275572791727517
"A4D263_IDR_379_415",0.329312595429876
"A4D2H0_IDR_278_319",0.376940928023402
"A4D2H0_IDR_330_675",0.623059071976598
"A4D2P6_IDR_212_277",0.250386718846957
"A4D2P6_IDR_469_831",0.749613281153042
"A4FU01_IDR_1_39",1
"A4FU28_IDR_240_271",0.179061574571369
"A4FU28_IDR_278_331",0.245377267397331
"A4FU28_IDR_333_469",0.183563239576813
"A4FU28_IDR_474_698",0.391997918454487
"A5YKK6_IDR_1307_1355",0.502480781596272
"A5YKK6_IDR_683_828",0.308347893733108
"A5YKK6_IDR_998_1072",0.189171324670621
"A5YM69_IDR_1_484",1
"A6BM72_IDR_920_1012",1
"A6H8Z2_IDR_1_224",1
"A6NC57_IDR_226_490",1
"A6NC98_IDR_1236_1476",0.30865472761969
"A6NC98_IDR_307_760",0.279391708137992
"A6NC98_IDR_845_983",0.411953564242318
"A6NDD5_IDR_190_221",0.471912754160481
"A6NDE4_IDR_69_496",1
"A6NDE8_IDR_1_117",1
"A6NDK9_IDR_1_693",1
"A6NDN3_IDR_1_197",0.451215335009434
"A6NDN3_IDR_213_693",0.548784664990566
"A6NDS4_IDR_352_533",1
"A6NDV4_IDR_1_31",1
"A6NDY0_IDR_224_273",0.54326726643956
"A6NDY0_IDR_35_143",0.45673273356044
"A6NFA1_IDR_1_36",0.337278473397788
"A6NFA1_IDR_355_436",0.341644502695956
"A6NFA1_IDR_449_517",0.321077023906256
"A6NFD8_IDR_130_242",1
"A6NFE2_IDR_1_128",0.337318147884887
"A6NFE2_IDR_188_222",0.333797851028958
"A6NFE2_IDR_224_271",0.328884001086155
"A6NFI3_IDR_1_157",0.159099835588384
"A6NFI3_IDR_173_344",0.312436943668635
"A6NFI3_IDR_488_608",0.17553324068212
"A6NHP3_IDR_1_187",1
"A6NHQ2_IDR_1_94",1
"A6NHQ4_IDR_1_354",1
"A6NHR9_IDR_1960_2005",1
"A6NHS7_IDR_125_340",1
"A6NHT5_IDR_1_231",1
"A6NI15_IDR_30_132",1
"A6NI28_IDR_579_820",1
"A6NI79_IDR_1_53",1
"A6NJW4_IDR_1_36",1
"A6NJZ7_IDR_1197_1449",0.270408482946197
"A6NJZ7_IDR_209_374",0.15940638238913
"A6NJZ7_IDR_534_567",0.206598842598661
"A6NJZ7_IDR_685_828",0.184245263643701
"A6NJZ7_IDR_82_193",0.179341028422311
"A6NK53_IDR_61_259",1
"A6NK59_IDR_1_43",1
"A6NL88_IDR_1_78",0.233320389533475
"A6NLC5_IDR_149_224",1
"A6NLE4_IDR_1_32",1
"A6NLJ0_IDR_42_242",1
"A6NLU5_IDR_155_246",1
"A6NMT0_IDR_232_343",0.309700801816174
"A6NMT0_IDR_48_106",0.315476443138778
"A6NMX2_IDR_1_58",1
"A6NMZ2_IDR_1_49",1
"A6NMZ7_IDR_1457_1713",1
"A6NN14_IDR_67_151",1
"A6NN90_IDR_105_582",0.584197977583853
"A6NN90_IDR_1_31",0.415802022416147
"A6NNA5_IDR_1_38",0.454788570006287
"A6NNA5_IDR_83_263",0.545211429993713
"A6NNE9_IDR_1_165",0.412324617035615
"A6NNE9_IDR_327_364",0.587675382964385
"A7E2V4_IDR_1430_1467",0.279149679314788
"A7E2V4_IDR_518_726",0.220960426359697
"A7KAX9_IDR_30_109",0.142445577805331
"A7KAX9_IDR_572_637",0.151353926757097
"A7KAX9_IDR_665_2087",0.706200495437572
"A7MBM2_IDR_1133_1289",0.392814995896339
"A7MBM2_IDR_1_188",0.412751812466093
"A7MBM2_IDR_236_272",0.194433191637569
"A7MCY6_IDR_167_565",0.660761931526159
"A7MCY6_IDR_95_154",0.339238068473841
"A7MD48_IDR_43_611",1
"A7XYQ1_IDR_1_40",0.198875161899385
"A7XYQ1_IDR_189_224",0.178639361308945
"A8MQ14_IDR_63_95",1
"A8MQ27_IDR_1_32",0.594270308547294
"A8MQ27_IDR_435_494",0.405729691452706
"A8MQT2_IDR_1_141",0.525158915999277
"A8MQT2_IDR_271_563",0.474841084000723
"A8MT33_IDR_174_238",1
"A8MT65_IDR_96_246",1
"A8MT70_IDR_12_395",0.246542110385635
"A8MW95_IDR_20_80",1
"A8MW99_IDR_73_144",1
"A8MWA4_IDR_60_171",1
"A8MWA6_IDR_1_464",1
"A8MWE9_IDR_1_46",1
"A8MWV9_IDR_7_40",0.505434027509788
"A8MWV9_IDR_90_139",0.494565972490212
"A8MWY0_IDR_968_1029",1
"A8MX34_IDR_1_340",1
"A8MXD5_IDR_1_97",1
"B1AK53_IDR_369_806",0.339044602989145
"B1AKI9_IDR_109_157",0.295276137635776
"B1AKI9_IDR_165_222",0.295712094711235
"B1AKI9_IDR_1_99",0.409011767652989
"B1AL46_IDR_1_397",0.336839668254792
"B1AL46_IDR_405_522",0.319973517958702
"B1AL46_IDR_525_878",0.343186813786505
"B1AL88_IDR_109_153",0.332985031321812
"B1AL88_IDR_379_413",0.290635342461188
"B1AL88_IDR_67_100",0.376379626217001
"B7U540_IDR_367_433",0.51042984248786
"B7Z1M9_IDR_12_45",0.447091885716755
"B7Z1M9_IDR_47_208",0.552908114283245
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.419618575395617
"B7ZW38_IDR_89_186",0.580381424604382
"B8ZZ34_IDR_1_55",0.307785434073873
"B8ZZ34_IDR_98_397",0.692214565926127
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.520187765760564
"C9JLJ4_IDR_378_528",0.479812234239436
"C9JLR9_IDR_1_102",0.202890872910709
"C9JLR9_IDR_173_259",0.17792273315973
"C9JLR9_IDR_328_427",0.232801598880591
"C9JLR9_IDR_444_476",0.202061802796117
"C9JLR9_IDR_482_579",0.184322992252853
"C9JPN9_IDR_1_55",0.358757649683814
"C9JPN9_IDR_378_464",0.339701054802233
"C9JPN9_IDR_469_528",0.301541295513953
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.34398123380247
"D6RGH6_IDR_127_179",0.393792615218011
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.345863401787718
"D6RIA3_IDR_1686_1757",0.654136598212282
"D6RJB6_IDR_1_56",0.356740599226254
"D6RJB6_IDR_379_464",0.343101656045976
"D6RJB6_IDR_469_528",0.30015774472777
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.314782010235184
"F8WBI6_IDR_183_214",0.378474116522285
"F8WBI6_IDR_279_604",0.306743873242531
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.555981058158223
"H7C350_IDR_1_240",0.453115844507759
"H7C350_IDR_297_361",0.546884155492241
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.704633827196708
"I3L3R5_IDR_69_154",0.295366172803292
"I6L899_IDR_1_116",0.327838499976003
"I6L899_IDR_183_214",0.375266433737049
"I6L899_IDR_271_608",0.296895066286948
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.366128434130871
"O00192_IDR_589_651",0.302710582349636
"O00192_IDR_851_956",0.331160983519493
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.60433422392786
"O00203_IDR_646_856",0.39566577607214
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.531250535636585
"O00305_IDR_164_219",0.339731745034269
"O00305_IDR_1_67",0.261988217671658
"O00305_IDR_406_520",0.398280037294073
"O00308_IDR_149_312",0.512773040268946
"O00308_IDR_355_403",0.487226959731054
"O00311_IDR_1_38",0.332609754032649
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.292737001627716
"O00311_IDR_470_532",0.374653244339635
"O00327_IDR_1_77",0.341834578817302
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.367212781603111
"O00470_IDR_1_77",0.632787218396889
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.475737943237168
"O00472_IDR_290_524",0.524262056762832
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.333901579871932
"O00566_IDR_649_681",0.371093890554755
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.545610895057764
"O00591_IDR_338_390",0.454389104942236
"A1A5C7_IDR_633_686",0.563313637971185
"A1A5D9_IDR_258_367",0.236885299869811
"A1A5D9_IDR_369_401",0.260156546831453
"A1A5D9_IDR_452_497",0.224654404709871
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.463285633499382
"A1L162_IDR_1_63",0.536714366500618
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.202035886067092
"A1L390_IDR_1154_1219",0.223212198687536
"A1L390_IDR_1_89",0.207296530067373
"A1L390_IDR_412_905",0.170123827701996
"A1L390_IDR_937_1048",0.197331557476003
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.317677612777607
"A1L443_IDR_285_389",0.330892544797935
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.557340540856099
"Q9Y426_IDR_389_696",0.442659459143901
"Q9Y446_IDR_1_314",0.529682423127418
"Q9Y446_IDR_549_586",0.470317576872582
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.350592835004665
"Q9Y450_IDR_1_87",0.649407164995335
"Q9Y458_IDR_1_86",0.313960698613079
"Q9Y458_IDR_271_346",0.308468577947773
"Q9Y458_IDR_384_435",0.377570723439148
"Q9Y462_IDR_149_246",0.509303740118219
"Q9Y462_IDR_250_366",0.490696259881781
"Q9Y463_IDR_1_36",0.250557666644448
"Q9Y463_IDR_433_629",0.749442333355552
"Q9Y466_IDR_42_77",0.480731583128632
"Q9Y466_IDR_81_173",0.519268416871368
"Q9Y468_IDR_113_168",0.218866842344964
"Q9Y468_IDR_170_269",0.227015825973469
"Q9Y468_IDR_26_84",0.235631735595008
"Q9Y468_IDR_587_721",0.318485596086559
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.518087921631813
"Q9Y483_IDR_356_558",0.481912078368187
"Q9Y485_IDR_1246_1305",0.0821877245021487
"Q9Y485_IDR_1361_1395",0.0790961310551074
"Q9Y485_IDR_1889_1949",0.0922549772857769
"Q9Y485_IDR_1969_2018",0.0894309951826192
"Q9Y485_IDR_2366_2418",0.0835385849223707
"Q9Y485_IDR_2442_2480",0.101484050575252
"Q9Y485_IDR_287_332",0.0906874718172789
"Q9Y485_IDR_418_469",0.0899495926818627
"Q9Y485_IDR_557_589",0.0996907970413056
"Q9Y485_IDR_665_697",0.0942025074924314
"Q9Y485_IDR_897_934",0.0974771674438463
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.522952995646731
"Q9Y496_IDR_626_699",0.477047004353269
"Q9Y4A5_IDR_179_212",0.263239888098892
"Q9Y4A5_IDR_2024_2085",0.233221870766487
"Q9Y4A5_IDR_2545_2582",0.244388670417231
"Q9Y4A5_IDR_473_538",0.25914957071739
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.182329403084817
"Q9Y4B4_IDR_1_243",0.160181026519194
"Q9Y4B4_IDR_1301_1371",0.273304479070488
"Q9Y4B4_IDR_638_696",0.206157626800502
"Q9Y4B4_IDR_993_1052",0.178027464524998
"Q9Y4B5_IDR_1_1647",0.512526359435854
"Q9Y4B5_IDR_1650_1905",0.487473640564146
"Q9Y4B6_IDR_1393_1507",0.254006852410282
"Q9Y4B6_IDR_190_303",0.283315228822104
"Q9Y4B6_IDR_875_1000",0.462677918767614
"Q9Y4C1_IDR_251_518",0.466413198488047
"Q9Y4C1_IDR_755_907",0.533586801511953
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.245320810520515
"Q9Y4C8_IDR_665_726",0.261917233787727
"Q9Y4C8_IDR_82_128",0.21281603058092
"Q9Y4C8_IDR_925_960",0.279945925110838
"Q9Y4D1_IDR_1043_1078",0.392302909905518
"Q9Y4D1_IDR_511_606",0.258261572231339
"Q9Y4D1_IDR_997_1032",0.349435517863143
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.640728625595963
"Q9Y4E1_IDR_56_1320",0.359271374404037
"Q9Y4E5_IDR_400_459",0.243443769650256
"Q9Y4E5_IDR_51_85",0.236019294118041
"Q9Y4E5_IDR_566_601",0.241895670056311
"Q9Y4E5_IDR_810_872",0.278641266175392
"Q9Y4E6_IDR_1061_1118",0.249792052835253
"Q9Y4E6_IDR_636_666",0.260248051572785
"Q9Y4E6_IDR_708_788",0.2269955558128
"Q9Y4E6_IDR_913_971",0.262964339779162
"Q9Y4E8_IDR_226_263",0.372577323840345
"Q9Y4E8_IDR_621_707",0.359202842667447
"Q9Y4E8_IDR_937_981",0.268219833492208
"Q9Y4F1_IDR_1_35",0.318790826705834
"Q9Y4F1_IDR_355_535",0.34116928684108
"Q9Y4F1_IDR_864_906",0.340039886453086
"Q9Y4F3_IDR_1564_1725",0.411910829267658
"Q9Y4F3_IDR_311_344",0.343834868864302
"Q9Y4F3_IDR_585_730",0.24425430186804
"Q9Y4F4_IDR_1434_1483",0.241486626835557
"Q9Y4F4_IDR_1_88",0.280028588069804
"Q9Y4F4_IDR_312_344",0.271484734447844
"Q9Y4F4_IDR_616_1247",0.207000050646795
"Q9Y4F9_IDR_1_69",0.569622003055374
"Q9Y4F9_IDR_321_730",0.430377996944626
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.323517012491967
"Q9Y4G8_IDR_481_590",0.318361230369623
"Q9Y4G8_IDR_913_1499",0.35812175713841
"Q9Y4H2_IDR_1261_1317",0.319362731394544
"Q9Y4H2_IDR_148_182",0.302663443359165
"Q9Y4H2_IDR_299_1246",0.37797382524629
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.329579131758652
"Q9Y4I1_IDR_1422_1473",0.343055030469473
"Q9Y4I1_IDR_596_631",0.327365837771875
"Q9Y4I5_IDR_1_301",0.6285660133679
"Q9Y4I5_IDR_406_444",0.3714339866321
"Q9Y4J8_IDR_275_410",0.401495146921796
"Q9Y4J8_IDR_418_743",0.598504853078204
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.451315794582731
"Q9Y4L1_IDR_910_999",0.548684205417269
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.447480871049543
"Q9Y4R7_IDR_542_742",0.552519128950457
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.320791387843005
"Q9Y4W2_IDR_511_624",0.318371006211159
"Q9Y4W2_IDR_679_714",0.360837605945836
"Q9Y4W6_IDR_763_797",0.552509550377772
"Q9Y4W6_IDR_78_134",0.447490449622228
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.549001357729775
"Q9Y4Z2_IDR_1_93",0.450998642270225
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.480913759657351
"Q9Y519_IDR_369_407",0.519086240342649
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.364526126844829
"Q9Y561_IDR_781_816",0.635473873155171
"Q9Y566_IDR_1_67",0.397993995343205
"Q9Y566_IDR_416_547",0.247318682554124
"Q9Y566_IDR_758_2087",0.35468732210267
"Q9Y570_IDR_1_38",0.551142528884476
"Q9Y570_IDR_239_281",0.448857471115523
"Q9Y572_IDR_309_428",0.472637325884332
"Q9Y572_IDR_473_518",0.527362674115668
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.513891058990537
"Q9Y592_IDR_618_701",0.486108941009463
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
"Q9Y5A9_IDR_1_50",0.314353017494974
"Q9Y5A9_IDR_197_239",0.255170303344199
"Q9Y5A9_IDR_245_389",0.430476679160828
"Q9Y5B0_IDR_334_586",0.298273807080063
"Q9Y5B0_IDR_730_961",0.701726192919937
"Q9Y5B6_IDR_1_385",0.783429681165771
"Q9Y5B6_IDR_498_563",0.216570318834229
"Q9Y5B9_IDR_436_478",0.437031796715691
"Q9Y5B9_IDR_927_1047",0.562968203284309
"Q9Y5C1_IDR_16_53",0.51042932183684
"Q9Y5C1_IDR_188_239",0.48957067816316
"Q9Y5F3_IDR_782_818",1
"Q9Y5F6_IDR_795_828",1
"Q9Y5G0_IDR_768_802",1
"Q9Y5G3_IDR_768_804",1
"Q9Y5G5_IDR_782_815",1
"Q9Y5G8_IDR_782_813",1
