"","GO0003682_chromatin_binding"
"P16403_IDR_106_213",0.558002615180156
"P16403_IDR_1_36",0.441997384819844
"P17022_IDR_132_379",0.503277139256558
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.481248876442278
"P17026_IDR_171_224",0.518751123557722
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.490403452004842
"P17036_IDR_96_171",0.509596547995158
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.330135359003948
"P17040_IDR_418_469",0.340899575324315
"P17040_IDR_574_709",0.328965065671737
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.224381341254645
"P17480_IDR_451_501",0.208972440772773
"P17480_IDR_533_569",0.223851789478384
"P17480_IDR_648_764",0.342794428494198
"P17481_IDR_1_186",0.465778722836136
"P17481_IDR_202_243",0.534221277163864
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.525966598186729
"P17483_IDR_9_144",0.474033401813271
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.521712421544589
"P17542_IDR_247_331",0.478287578455411
"P17544_IDR_1_371",0.47494132911923
"P17544_IDR_407_494",0.52505867088077
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.499326846963269
"P17600_IDR_420_683",0.500673153036731
"P17658_IDR_1_36",0.335479557808463
"P17658_IDR_205_253",0.33586386181415
"P17658_IDR_471_529",0.328656580377388
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.547881513602818
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.484811797242825
"P18146_IDR_400_534",0.515188202757175
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.495313610332456
"P18505_IDR_336_437",0.504686389667545
"P18507_IDR_1_51",0.506898053057544
"P18507_IDR_363_408",0.493101946942456
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.441982326938298
"P18825_IDR_242_384",0.558017673061702
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.377830597117971
"P18850_IDR_467_538",0.314466891406982
"P18850_IDR_639_670",0.307702511475047
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.507092325645307
"P19021_IDR_811_973",0.492907674354693
"P19429_IDR_146_210",0.451958205801369
"P19429_IDR_1_49",0.548041794198632
"P19438_IDR_1_40",0.506290756523569
"P19438_IDR_187_354",0.493709243476431
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.572628688602994
"P19447_IDR_201_242",0.427371311397006
"P19484_IDR_1_476",1
"P19525_IDR_169_258",1
"P19532_IDR_28_575",1
"P19622_IDR_1_246",1
"P19634_IDR_1_85",0.469902056125764
"P19634_IDR_591_815",0.530097943874236
"P19793_IDR_1_129",1
"P19823_IDR_26_62",1
"P19827_IDR_1_47",1
"P19835_IDR_554_753",1
"P19838_IDR_354_509",0.539697556005258
"P19838_IDR_893_924",0.460302443994742
"P19878_IDR_272_349",1
"P19957_IDR_1_48",1
"P19971_IDR_1_33",1
"P20020_IDR_1129_1220",0.347304200537809
"P20020_IDR_293_358",0.65269579946219
"P20042_IDR_1_165",1
"P20340_IDR_177_207",1
"P20366_IDR_1_51",0.503248736731828
"P20366_IDR_56_129",0.496751263268172
"P20382_IDR_1_140",1
"P20393_IDR_133_412",0.474233884110947
"P20393_IDR_19_128",0.525766115889053
"P20396_IDR_18_195",1
"P20585_IDR_1_226",1
"P20591_IDR_1_40",1
"P20592_IDR_1_88",1
"P20648_IDR_13_44",1
"P20674_IDR_1_45",1
"P20700_IDR_389_430",0.486243349040421
"P20700_IDR_551_582",0.513756650959579
"P20701_IDR_1120_1170",1
"P20719_IDR_1_177",1
"P20749_IDR_1_81",0.542072292332688
"P20749_IDR_362_454",0.457927707667312
"P20774_IDR_49_87",1
"P20783_IDR_42_81",1
"P20794_IDR_286_545",0.500294078935615
"P20794_IDR_579_614",0.499705921064385
"P20800_IDR_114_178",0.503859827834074
"P20800_IDR_1_45",0.496140172165926
"P20807_IDR_1_45",0.490275691581491
"P20807_IDR_592_647",0.509724308418509
"P20810_IDR_1_708",1
"P20827_IDR_154_205",1
"P21281_IDR_1_33",1
"P21291_IDR_83_114",1
"P21333_IDR_1_37",1
"P21359_IDR_2478_2595",0.324002035525427
"P21359_IDR_2747_2839",0.337249107130243
"P21359_IDR_798_830",0.33874885734433
"P21439_IDR_1_36",0.54349898927767
"P21439_IDR_633_691",0.45650101072233
"P21452_IDR_330_398",1
"P21453_IDR_333_382",1
"P21506_IDR_74_237",1
"P21554_IDR_33_75",0.490932775172897
"P21554_IDR_420_472",0.509067224827103
"P21579_IDR_1_140",1
"P21580_IDR_318_539",0.322306122105299
"P21580_IDR_541_605",0.334044443972166
"P21580_IDR_683_759",0.343649433922535
"P21583_IDR_158_273",1
"P21728_IDR_233_263",0.496055345753354
"P21728_IDR_373_429",0.503944654246646
"P21730_IDR_1_32",1
"P21741_IDR_1_143",1
"P21757_IDR_1_114",0.485466743843205
"P21757_IDR_232_304",0.514533256156795
"P21781_IDR_2_53",1
"P21802_IDR_1_43",0.496816257730339
"P21802_IDR_771_821",0.503183742269661
"P21815_IDR_1_289",1
"P21817_IDR_1307_1422",0.240507158080795
"P21817_IDR_1874_1927",0.276545814689525
"P22001_IDR_1_100",0.478057459566252
"P22001_IDR_490_575",0.521942540433748
"P22003_IDR_313_349",0.515489227922825
"P22003_IDR_92_138",0.484510772077175
"P22004_IDR_142_204",0.274112255207156
"P22004_IDR_26_65",0.242658847865649
"P22004_IDR_373_406",0.239955179132457
"P22004_IDR_95_139",0.243273717794737
"P22059_IDR_163_206",0.30320726188871
"P22059_IDR_1_88",0.337433953547452
"P22059_IDR_300_414",0.359358784563838
"P22083_IDR_1_184",1
"P22087_IDR_1_83",1
"P22303_IDR_1_35",1
"P22304_IDR_1_34",1
"P22314_IDR_1_49",1
"P22413_IDR_1_71",1
"P22455_IDR_1_40",0.339007215233132
"P22455_IDR_395_443",0.335323207251262
"P22455_IDR_756_802",0.325669577515605
"P22670_IDR_914_967",0.253070742032977
"P22674_IDR_1_88",1
"P22681_IDR_1_50",0.486231352045876
"P22681_IDR_437_855",0.513768647954124
"P22692_IDR_111_168",1
"P22695_IDR_1_34",1
"P22735_IDR_1_43",0.482411629944335
"P22735_IDR_55_103",0.517588370055665
"P22736_IDR_1_398",1
"P22749_IDR_26_61",1
"P22794_IDR_198_236",0.49878041380993
"P22794_IDR_26_181",0.50121958619007
"P22830_IDR_1_66",1
"P22888_IDR_652_694",1
"P22897_IDR_1363_1396",1
"P23025_IDR_1_61",1
"P23193_IDR_76_136",1
"P23246_IDR_1_290",0.528459130934551
"P23246_IDR_529_707",0.471540869065449
"P23276_IDR_1_69",1
"P23497_IDR_154_599",0.393525046100637
"P23497_IDR_840_879",0.312704365116727
"P23508_IDR_1_727",0.487895281585467
"P23508_IDR_790_829",0.512104718414533
"P23511_IDR_1_347",1
"P23515_IDR_255_440",1
"P23527_IDR_1_35",1
"P23560_IDR_1_94",1
"P23582_IDR_1_125",1
"P23588_IDR_173_611",1
"P23677_IDR_1_83",0.501081156256563
"P23677_IDR_86_162",0.498918843743437
"P23759_IDR_145_223",0.563532137002267
"P23759_IDR_378_453",0.436467862997733
"P23760_IDR_161_457",1
"P23763_IDR_1_37",1
"P23769_IDR_102_221",0.251153309265534
"P23769_IDR_1_36",0.232941010496118
"P23769_IDR_262_292",0.242070548278817
"P23769_IDR_383_480",0.273835131959532
"P23771_IDR_1_329",0.484165761366781
"P23771_IDR_347_443",0.515834238633219
"P23786_IDR_1_34",1
"P23921_IDR_758_792",1
"P23975_IDR_1_54",1
"P24043_IDR_1_33",0.476501844785432
"P24043_IDR_2714_2745",0.523498155214568
"P24046_IDR_1_71",0.512426330439249
"P24046_IDR_375_443",0.48757366956075
"P24278_IDR_116_345",0.503939566171363
"P24278_IDR_383_435",0.496060433828637
"P24311_IDR_1_31",1
"P24386_IDR_107_213",0.540272103600601
"P24386_IDR_609_653",0.459727896399399
"P24394_IDR_222_265",0.243573331207291
"P24394_IDR_282_653",0.250673103349468
"P24394_IDR_657_701",0.253797134315379
"P24394_IDR_750_825",0.251956431127862
"P24468_IDR_1_74",0.514830166804448
"P25100_IDR_289_339",0.329714266390492
"P25100_IDR_423_535",0.331441759900597
"P25101_IDR_20_67",0.503234661904363
"P25101_IDR_391_427",0.496765338095637
"P25103_IDR_329_407",1
"P25105_IDR_310_342",1
"P25116_IDR_1_84",0.502732891473613
"P25116_IDR_390_425",0.497267108526387
"P25189_IDR_178_214",1
"P25205_IDR_510_559",0.364363406112541
"P25205_IDR_659_738",0.63563659388746
"P25208_IDR_147_177",0.507566285096731
"P25208_IDR_1_53",0.492433714903269
"P25440_IDR_1_73",0.161219082545381
"P25440_IDR_184_344",0.302488558255275
"P25440_IDR_456_640",0.390672580538157
"P25440_IDR_711_801",0.145619778661187
"P25490_IDR_1_86",0.480123951170062
"P25490_IDR_91_260",0.519876048829938
"P25686_IDR_211_324",1
"P26374_IDR_109_214",0.520946150667196
"P26374_IDR_611_656",0.479053849332804
"P26378_IDR_1_43",1
"P26436_IDR_1_198",1
"P26572_IDR_1_101",1
"P26583_IDR_165_209",1
"P26599_IDR_138_178",0.513690058039069
"P26599_IDR_1_54",0.486309941960931
"P26639_IDR_1_46",1
"P26640_IDR_213_277",1
"P26641_IDR_218_276",1
"P26651_IDR_1_102",0.507222798328852
"P26651_IDR_170_313",0.492777201671148
"P26678_IDR_1_52",1
"P26715_IDR_1_113",1
"P26842_IDR_122_247",1
"P26992_IDR_304_372",1
"P27448_IDR_1_49",0.506888154476966
"P27448_IDR_368_657",0.493111845523034
"P27469_IDR_38_103",1
"P28062_IDR_1_37",1
"P28069_IDR_1_126",1
"P28074_IDR_1_37",1
"P28221_IDR_229_293",1
"P28222_IDR_1_45",0.455116832043337
"P28222_IDR_241_304",0.544883167956663
"P28223_IDR_1_68",0.324281947726141
"P28223_IDR_270_316",0.328322296235952
"P28223_IDR_404_471",0.347395756037908
"P28288_IDR_1_55",1
"P28289_IDR_1_181",1
"P28290_IDR_1_1215",1
"P28300_IDR_1_172",1
"P28324_IDR_94_348",1
"P28329_IDR_1_129",1
"P28330_IDR_1_46",1
"P28336_IDR_345_390",1
"P28340_IDR_1_74",1
"P28347_IDR_1_31",1
"P28356_IDR_1_294",1
"P28749_IDR_741_784",0.258996822299816
"P28749_IDR_890_926",0.256998931866986
"P28827_IDR_720_794",0.509637001073532
"P28827_IDR_834_867",0.490362998926468
"P28906_IDR_31_170",0.483664132694543
"P28906_IDR_315_385",0.516335867305457
"P28907_IDR_1_54",1
"P28908_IDR_159_226",0.515113701896573
"P28908_IDR_330_510",0.484886298103427
"P29074_IDR_338_508",1
"P29083_IDR_206_279",0.45638708514057
"P29083_IDR_285_391",0.54361291485943
"P29084_IDR_1_71",0.501620439705791
"P29084_IDR_243_291",0.498379560294209
"P29120_IDR_599_661",1
"P29122_IDR_1_43",0.495177844336313
"P29122_IDR_639_703",0.504822155663687
"P29274_IDR_309_412",1
"P29323_IDR_981_1031",1
"P29350_IDR_234_278",0.435395001123432
"P29474_IDR_1173_1203",0.326038379960998
"P29475_IDR_127_301",0.509818191791958
"P29475_IDR_835_874",0.490181808208042
"P29536_IDR_1_315",0.601363606986653
"P29536_IDR_468_573",0.398636393013347
"P29558_IDR_1_58",0.508238968759972
"P29558_IDR_373_406",0.491761031240028
"P29590_IDR_1_50",0.464641785185046
"P29590_IDR_388_605",0.535358214814954
"P29597_IDR_333_368",1
"P29622_IDR_1_47",1
"P29692_IDR_118_166",1
"P29803_IDR_1_31",1
"P29965_IDR_1_46",1
"P29966_IDR_1_332",1
"P30040_IDR_1_33",1
"P30048_IDR_1_59",1
"P30049_IDR_1_34",1
"P30203_IDR_440_668",1
"P30260_IDR_171_450",0.523864233050865
"P30550_IDR_344_384",0.500705398029745
"P30556_IDR_323_359",1
"P30559_IDR_1_33",0.327580668385462
"P30559_IDR_233_265",0.338557276069674
"P30559_IDR_349_389",0.333862055544864
"P30613_IDR_1_66",1
"P30622_IDR_129_209",0.231320991948849
"P30622_IDR_1294_1327",0.171305199427541
"P30622_IDR_1329_1414",0.195490877888886
"P30622_IDR_1_52",0.215431681130244
"P30622_IDR_283_364",0.18645124960448
"P30793_IDR_1_66",1
"P30825_IDR_435_475",1
"P30872_IDR_1_54",0.501206808631747
"P30872_IDR_345_391",0.498793191368253
"P30874_IDR_1_36",0.490515777762637
"P30874_IDR_333_369",0.509484222237363
"P30926_IDR_352_407",1
"P30939_IDR_213_287",1
"P30989_IDR_1_53",0.494162038796524
"P31276_IDR_180_219",0.331475441799609
"P31276_IDR_221_264",0.335350767721754
"P31277_IDR_24_270",1
"P31314_IDR_1_206",0.503596708346193
"P31314_IDR_253_290",0.496403291653807
"P31321_IDR_62_97",1
"P31323_IDR_42_107",1
"P31350_IDR_1_69",1
"P31358_IDR_1_42",1
"P31371_IDR_1_53",1
"P31391_IDR_1_43",0.501836386263086
"P31391_IDR_334_388",0.498163613736914
"P31415_IDR_1_34",1
"P31431_IDR_1_198",1
"P31629_IDR_1_2446",1
"P31639_IDR_567_604",1
"P31641_IDR_1_40",0.509286741145323
"P31641_IDR_585_620",0.490713258854677
"P31644_IDR_1_43",0.492236797606962
"P31644_IDR_354_421",0.507763202393038
"P32249_IDR_324_361",1
"P32297_IDR_361_435",1
"P32302_IDR_1_37",1
"P32314_IDR_1_110",0.425182664953237
"P32314_IDR_199_431",0.574817335046763
"P32322_IDR_274_319",1
"P32418_IDR_1_48",0.505191215548928
"P32418_IDR_280_318",0.494808784451072
"P32519_IDR_109_204",0.571499025251895
"P32519_IDR_302_462",0.428500974748105
"P32745_IDR_1_39",0.469953886789222
"P34810_IDR_1_155",1
"P34820_IDR_1_34",0.423635831142448
"P34820_IDR_256_295",0.576364168857552
"P34897_IDR_1_46",1
"P34903_IDR_1_62",0.498236431987909
"P34903_IDR_370_451",0.501763568012091
"P34910_IDR_16_448",1
"P34925_IDR_1_58",0.492654166208232
"P34925_IDR_256_297",0.507345833791768
"P34932_IDR_503_573",0.700235749518448
"P34932_IDR_784_840",0.299764250481552
"P34947_IDR_556_590",1
"P35241_IDR_421_528",1
"P35247_IDR_1_234",1
"P35249_IDR_1_36",1
"P35250_IDR_1_33",1
"P35251_IDR_1076_1148",0.351178155430671
"P35251_IDR_1_397",0.420776608633693
"P35251_IDR_485_580",0.228045235935637
"P35269_IDR_167_451",1
"P35318_IDR_130_185",0.453391777741013
"P35318_IDR_42_104",0.546608222258987
"P35452_IDR_1_215",1
"P35453_IDR_1_135",1
"P35498_IDR_1045_1174",0.333438478030917
"P35498_IDR_1935_2009",0.325470065999936
"P35498_IDR_440_704",0.341091455969147
"P35499_IDR_1748_1836",0.18834992402795
"P35499_IDR_22_61",0.195110489961031
"P35499_IDR_471_539",0.193767918301279
"P35499_IDR_851_925",0.198296595245881
"P35499_IDR_928_988",0.22447507246386
"P35520_IDR_1_39",1
"P35523_IDR_39_93",0.321450964736259
"P35523_IDR_673_796",0.319228019020767
"P35523_IDR_875_988",0.359321016242973
"P35527_IDR_1_131",0.482697638913756
"P35527_IDR_461_623",0.517302361086244
"P35548_IDR_1_145",1
"P35568_IDR_1091_1149",0.249820026787028
"P35568_IDR_118_150",0.258049871532311
"P35568_IDR_262_1088",0.249398898975167
"P35659_IDR_188_319",0.834318986322986
"P35663_IDR_1_620",1
"P35670_IDR_1413_1465",0.320503059139216
"P35670_IDR_216_252",0.339354616320064
"P35670_IDR_432_483",0.34014232454072
"P35680_IDR_176_249",0.340886573401631
"P35680_IDR_303_557",0.332023072355034
"P35680_IDR_32_127",0.327090354243335
"P35711_IDR_1_763",1
"P35712_IDR_1_828",1
"P35713_IDR_1_321",0.504253124273382
"P35713_IDR_326_361",0.495746875726618
"P35716_IDR_114_408",0.597057973174055
"P35716_IDR_1_98",0.402942026825946
"P35749_IDR_1899_1972",1
"P35790_IDR_1_84",1
"P35858_IDR_1_37",1
"P36544_IDR_349_385",1
"P36551_IDR_1_144",1
"P36578_IDR_304_427",1
"P36776_IDR_1_111",0.333317185197138
"P36776_IDR_224_264",0.666682814802862
"P36888_IDR_728_779",0.492003601260288
"P36888_IDR_959_993",0.507996398739712
"P36915_IDR_1_75",0.316062730853453
"P36915_IDR_261_352",0.367058349579417
"P36915_IDR_532_596",0.316878919567129
"P36941_IDR_257_343",0.519739902753758
"P36941_IDR_369_411",0.480260097246242
"P36955_IDR_1_46",1
"P36956_IDR_1_494",1
"P36957_IDR_1_31",0.423054611342632
"P36957_IDR_147_227",0.576945388657368
"P37088_IDR_1_50",0.532881895297198
"P37088_IDR_590_669",0.467118104702802
"P37108_IDR_93_136",1
"P37198_IDR_1_327",1
"P39059_IDR_237_1137",0.536559330386855
"P39060_IDR_130_268",0.25224580469505
"P39060_IDR_1482_1575",0.23546957788447
"P39060_IDR_34_127",0.267706052550377
"P39060_IDR_644_1456",0.244578564870103
"P39086_IDR_880_918",1
"P39656_IDR_1_38",1
"P39687_IDR_151_249",1
"P39748_IDR_348_380",1
"P39880_IDR_1007_1138",0.357164066516629
"P39880_IDR_106_1005",0.332970014240849
"P39880_IDR_1202_1478",0.309865919242523
"P39905_IDR_20_56",0.48721387085597
"P39905_IDR_63_114",0.51278612914403
"P40123_IDR_215_258",0.518371255552893
"P40123_IDR_289_320",0.481628744447107
"P40145_IDR_1_137",0.329101022345543
"P40145_IDR_1207_1251",0.346415759532066
"P40145_IDR_599_629",0.324483218122391
"P40692_IDR_351_495",1
"P40763_IDR_717_770",1
"P40818_IDR_119_179",0.559733923366915
"P40818_IDR_318_771",0.440266076633085
"P40855_IDR_1_80",1
"P40879_IDR_602_634",0.514140119145747
"P40879_IDR_725_764",0.485859880854253
"P40967_IDR_1_37",0.464705898874104
"P40967_IDR_301_403",0.535294101125896
"P41002_IDR_564_786",1
"P41134_IDR_112_155",0.49179509035027
"P41134_IDR_1_60",0.50820490964973
"P41143_IDR_1_44",0.500308875689017
"P41143_IDR_337_372",0.499691124310983
"P41145_IDR_1_53",1
"P41250_IDR_1_58",1
"P41271_IDR_125_181",1
"P41273_IDR_1_86",1
"P41439_IDR_1_31",1
"P41279_IDR_409_447",1
"P41440_IDR_214_244",0.510703703744303
"P41440_IDR_459_563",0.489296296255697
"P41586_IDR_422_468",1
"P41587_IDR_395_438",1
"P41594_IDR_831_1212",1
"P41595_IDR_253_318",0.502568952713327
"P41595_IDR_402_481",0.497431047286673
"P41597_IDR_329_374",1
"P41743_IDR_192_247",1
"P41968_IDR_1_32",1
"P41970_IDR_94_338",1
"P42081_IDR_267_329",1
"P42696_IDR_1_57",0.258276350696726
"P42696_IDR_365_430",0.316276204037429
"P42696_IDR_63_177",0.425447445265846
"P42701_IDR_624_662",1
"P42702_IDR_915_973",1
"P42766_IDR_75_123",1
"P42768_IDR_149_236",0.520178217681736
"P42768_IDR_304_502",0.479821782318265
"P42785_IDR_1_43",1
"P42830_IDR_1_43",1
"P42857_IDR_1_33",0.509614347114492
"P42857_IDR_155_185",0.490385652885508
"P42858_IDR_1166_1224",0.256503906072622
"P42858_IDR_1_94",0.249893758501182
"P42858_IDR_2632_2663",0.241908583500743
"P42858_IDR_408_661",0.251693751925453
"P42892_IDR_1_43",1
"P42898_IDR_1_39",1
"P43146_IDR_1044_1101",0.495693530495812
"P43146_IDR_1122_1424",0.504306469504188
"P43155_IDR_1_32",1
"P43220_IDR_426_463",1
"P43243_IDR_1_277",0.406511763949399
"P43243_IDR_582_779",0.593488236050601
"P43268_IDR_1_253",1
"P43304_IDR_1_51",1
"P43307_IDR_1_31",0.305400389647567
"P43307_IDR_225_286",0.316434843753522
"P43307_IDR_33_78",0.378164766598911
"P43351_IDR_179_418",1
"P43354_IDR_1_398",1
"P43355_IDR_1_95",1
"P43356_IDR_1_103",1
"P43357_IDR_1_103",1
"P43358_IDR_1_104",1
"P43360_IDR_1_103",1
"P43361_IDR_1_106",1
"P43362_IDR_1_100",1
"P45379_IDR_1_222",1
"P45844_IDR_1_59",0.513501389446089
"P45844_IDR_350_394",0.486498610553911
"P45877_IDR_1_31",1
"P45954_IDR_1_48",1
"P45973_IDR_72_118",1
"P45983_IDR_366_427",1
"P45984_IDR_366_424",1
"P45985_IDR_1_74",1
"P46013_IDR_98_3256",1
"P46019_IDR_1009_1055",0.503026363549031
"P46019_IDR_629_664",0.496973636450969
"P46060_IDR_351_429",1
"P46063_IDR_594_649",1
"P46087_IDR_1_232",0.467373541161586
"P46087_IDR_589_812",0.532626458838414
"P46089_IDR_1_36",1
"P46091_IDR_1_33",1
"P46092_IDR_331_362",1
"P46934_IDR_197_237",0.139548790725498
"P46934_IDR_384_480",0.143324821747375
"P46934_IDR_492_522",0.143892007575693
"P46934_IDR_643_786",0.140260625979992
"P46934_IDR_788_837",0.143955257535993
"P46937_IDR_1_440",1
"P46939_IDR_2186_2224",0.339339444144727
"P46939_IDR_272_306",0.33525955499677
"P46939_IDR_3283_3433",0.325401000858503
"P46977_IDR_434_465",1
"P47710_IDR_16_132",1
"P47712_IDR_427_458",1
"P47736_IDR_413_602",0.497375695531194
"P47736_IDR_614_663",0.502624304468806
"P47775_IDR_1_40",1
"P47813_IDR_113_144",1
"P47869_IDR_1_36",0.491807574721835
"P47869_IDR_345_413",0.508192425278164
"P47870_IDR_334_475",1
"P47871_IDR_423_477",1
"P48029_IDR_603_635",0.489713905665668
"P48050_IDR_357_445",1
"P48051_IDR_1_51",0.528457454249942
"P48051_IDR_377_423",0.471542545750058
"P48058_IDR_867_902",1
"P48065_IDR_1_36",0.510953941203348
"P48065_IDR_577_614",0.489046058796652
"P48066_IDR_1_49",0.508431683719127
"P48066_IDR_592_632",0.491568316280873
"P48067_IDR_1_100",0.508495309933185
"P48067_IDR_660_706",0.491504690066815
"P48146_IDR_1_36",1
"P48165_IDR_105_138",0.458426192267385
"P48165_IDR_237_432",0.541573807732615
"P48167_IDR_1_52",0.516669343863768
"P48167_IDR_363_466",0.483330656136232
"P48169_IDR_1_40",0.40142518898673
"P48169_IDR_349_515",0.59857481101327
"P48201_IDR_1_58",1
"P48304_IDR_1_31",1
"P48551_IDR_310_417",0.521944713496007
"P48551_IDR_437_515",0.478055286503993
"P48552_IDR_1074_1158",0.443753276067652
"P48552_IDR_1_1060",0.556246723932347
"P48553_IDR_1172_1219",1
"P48556_IDR_1_84",1
"P48634_IDR_1_2157",1
"P48645_IDR_112_154",1
"P48651_IDR_392_473",1
"P48664_IDR_1_42",0.506656250060708
"P48664_IDR_530_564",0.493343749939292
"P48668_IDR_1_62",0.479848227309587
"P48668_IDR_493_564",0.520151772690413
"P48681_IDR_142_300",0.308928150421174
"P48681_IDR_309_1621",0.370464576783333
"P48681_IDR_44_136",0.320607272795493
"P48723_IDR_316_354",1
"P48729_IDR_304_337",1
"P48730_IDR_297_415",1
"P48735_IDR_1_41",1
"P49146_IDR_346_381",0.517164548846905
"P49190_IDR_435_495",0.485456794628524
"P49190_IDR_498_550",0.514543205371476
"P49238_IDR_322_355",1
"P49247_IDR_1_76",1
"P49257_IDR_1_38",0.496840425465455
"P49257_IDR_358_428",0.503159574534545
"P49279_IDR_1_40",1
"P49281_IDR_1_47",1
"P49321_IDR_107_513",0.384876386089558
"P49321_IDR_1_38",0.252764946179055
"P49321_IDR_658_788",0.362358667731387
"P49336_IDR_338_464",1
"P49354_IDR_1_60",1
"P49356_IDR_1_38",1
"P49406_IDR_1_72",1
"P49407_IDR_357_418",1
"P49418_IDR_248_618",1
"P49427_IDR_194_236",1
"P49441_IDR_2_43",1
"P49711_IDR_559_715",0.75297655811223
"P49715_IDR_1_306",1
"P49716_IDR_1_215",1
"P49736_IDR_1_176",1
"P49748_IDR_1_71",1
"P49750_IDR_1_1815",0.478616993798253
"P49750_IDR_2006_2068",0.521383006201747
"P49756_IDR_176_731",0.530578406770134
"P49756_IDR_9_82",0.469421593229866
"P49757_IDR_171_612",1
"P49758_IDR_209_255",1
"P49759_IDR_1_144",1
"P49760_IDR_1_145",1
"P49763_IDR_134_221",0.543681720451358
"P49763_IDR_1_36",0.456318279548642
"P49765_IDR_128_202",0.532103848261321
"P49765_IDR_1_31",0.467896151738679
"P49767_IDR_1_55",1
"P49768_IDR_1_100",0.504756007862067
"P49768_IDR_299_383",0.495243992137933
"P49815_IDR_1073_1182",0.205816561014441
"P49815_IDR_1238_1491",0.19215388237556
"P49815_IDR_1755_1795",0.200461310073843
"P49815_IDR_986_1029",0.202731530981912
"P49821_IDR_1_33",1
"P49840_IDR_1_95",0.514150271907539
"P49840_IDR_446_483",0.48584972809246
"P49841_IDR_382_420",1
"P49848_IDR_147_205",0.520558399965149
"P49848_IDR_469_677",0.479441600034851
"P49901_IDR_1_116",1
"P49902_IDR_491_561",1
"P49910_IDR_132_330",1
"P49916_IDR_180_257",0.546596142686012
"P49916_IDR_836_930",0.453403857313988
"P49959_IDR_509_708",1
"P49961_IDR_1_35",1
"P50052_IDR_1_41",1
"P50219_IDR_1_401",1
"P50221_IDR_1_176",0.473295877488418
"P50221_IDR_223_254",0.526704122511582
"P50222_IDR_1_192",0.502553509236685
"P50222_IDR_243_304",0.497446490763315
"P50402_IDR_17_254",1
"P50406_IDR_224_261",0.515498518613811
"P50406_IDR_342_440",0.484501481386189
"P50443_IDR_1_63",1
"P50454_IDR_1_37",1
"P50458_IDR_1_48",0.318056205725193
"P50458_IDR_179_272",0.358366115610645
"P50458_IDR_320_406",0.323577678664162
"P50479_IDR_90_248",1
"P50502_IDR_233_283",0.48565603602338
"P50502_IDR_44_105",0.51434396397662
"P50539_IDR_146_215",0.484141349051585
"P50539_IDR_23_79",0.515858650948415
"P50542_IDR_1_239",1
"P50548_IDR_121_548",1
"P50549_IDR_1_227",1
"P50552_IDR_116_340",1
"P50553_IDR_1_124",0.514538728539653
"P50553_IDR_178_236",0.485461271460347
"P50570_IDR_548_645",0.464857088357762
"P50570_IDR_742_870",0.535142911642238
"P50579_IDR_1_112",1
"P50591_IDR_1_37",0.506297085375057
"P50591_IDR_94_148",0.493702914624943
"P50607_IDR_1_245",1
"P50613_IDR_311_346",1
"P50616_IDR_117_273",1
"P51003_IDR_500_745",1
"P51114_IDR_369_621",1
