"","GO0005615_extracellular_space"
"Q9HCL3_IDR_59_201",1
"Q9HCM1_IDR_1_1747",1
"Q9HCU0_IDR_344_388",0.44217389775859
"Q9HCU0_IDR_401_687",0.55782610224141
"Q9HCU4_IDR_2626_2917",1
"Q9HCU8_IDR_1_41",1
"Q9HCU9_IDR_1_53",0.493884826809823
"Q9HCU9_IDR_172_205",0.506115173190177
"Q9HCX3_IDR_52_125",1
"Q9HCX4_IDR_1_37",0.32536329473149
"Q9HCX4_IDR_736_775",0.318510312366816
"Q9HCX4_IDR_829_862",0.356126392901694
"Q9HCZ1_IDR_65_208",1
"Q9HD20_IDR_1_40",0.529169673539373
"Q9HD20_IDR_884_948",0.470830326460627
"Q9HD23_IDR_1_81",0.524063520348256
"Q9HD23_IDR_399_443",0.475936479651744
"Q9HD26_IDR_374_462",1
"Q9HD33_IDR_1_60",1
"Q9HD40_IDR_466_501",1
"Q9HD67_IDR_850_886",0.506364748799511
"Q9HD67_IDR_947_1167",0.49363525120049
"Q9NP62_IDR_151_213",1
"Q9NP64_IDR_130_241",0.459322052662753
"Q9NP64_IDR_93_128",0.540677947337247
"Q9NP66_IDR_1_102",0.479890880612551
"Q9NP66_IDR_181_220",0.520109119387449
"Q9NP70_IDR_1_447",1
"Q9NP71_IDR_1_43",0.433183801524554
"Q9NP71_IDR_189_666",0.566816198475446
"Q9NP74_IDR_211_242",0.254285005683631
"Q9NP74_IDR_246_406",0.227335828943583
"Q9NP74_IDR_450_551",0.246889285459834
"Q9NP74_IDR_92_209",0.271489879912952
"Q9NP79_IDR_164_260",1
"Q9NP80_IDR_138_186",0.33449003289907
"Q9NP80_IDR_217_286",0.324809381678198
"Q9NP80_IDR_294_353",0.340700585422732
"Q9NP84_IDR_1_41",1
"Q9NP85_IDR_1_99",0.490712056300425
"Q9NP85_IDR_352_383",0.509287943699575
"Q9NP95_IDR_20_55",1
"Q9NPD5_IDR_283_315",0.322439861251656
"Q9NPD5_IDR_649_702",0.326742254921079
"Q9NPD8_IDR_153_197",1
"Q9NPE2_IDR_133_251",0.498789431145292
"Q6PJI9_IDR_344_383",0.316426153202086
"Q6PJI9_IDR_497_528",0.358969070511449
"Q6PJI9_IDR_588_639",0.324604776286465
"Q6PJP8_IDR_1_115",0.313732809086988
"Q6PJP8_IDR_183_409",0.353140949967836
"Q6PJP8_IDR_412_697",0.333126240945175
"Q6PJQ5_IDR_93_188",1
"Q6PJT7_IDR_78_594",1
"Q6Q759_IDR_1083_1115",0.103463746865168
"Q6Q759_IDR_1143_1219",0.118545310850401
"Q6Q759_IDR_1324_1379",0.114673803671243
"Q6Q759_IDR_1926_2028",0.117617103935141
"Q6Q759_IDR_880_932",0.108599628550331
"Q6Q759_IDR_936_1012",0.102812275992584
"Q6QHK4_IDR_124_161",0.469427771850098
"Q6QHK4_IDR_1_64",0.530572228149902
"Q6QNK2_IDR_825_874",1
"Q6QNY0_IDR_1_106",1
"Q6T4P5_IDR_398_539",0.273351636000884
"Q6T4P5_IDR_542_578",0.237313380225009
"Q6T4P5_IDR_606_718",0.237135221043146
"Q6T4R5_IDR_1_1651",1
"Q6TDP4_IDR_1_65",1
"Q6TDU7_IDR_290_365",1
"Q6TFL3_IDR_1_46",0.115728298631781
"Q6TFL3_IDR_344_374",0.11483024286403
"Q6TFL3_IDR_385_488",0.123601565323058
"Q6TFL3_IDR_758_980",0.141974837677771
"Q6UWB4_IDR_1_52",0.416852611146293
"Q6UWB4_IDR_303_352",0.583147388853707
"Q6UWD8_IDR_105_151",1
"Q6UWE0_IDR_636_669",1
"Q6UWF3_IDR_48_145",1
"Q6UWH4_IDR_56_202",1
"Q6UWI2_IDR_14_284",1
"Q6UWI4_IDR_78_295",1
"Q6UWJ8_IDR_103_134",1
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.440020264668314
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.505470476958834
"Q6UXY8_IDR_961_1006",0.619684707674424
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.4769794598699
"Q6UY09_IDR_538_573",0.5230205401301
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.530883295078332
"Q6UY14_IDR_605_661",0.469116704921668
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.349371111064771
"Q6VAB6_IDR_474_567",0.348243655409555
"Q6VAB6_IDR_571_651",0.302385233525674
"Q6VB84_IDR_1_106",0.428731612747693
"Q6VB84_IDR_235_416",0.571268387252307
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.514531506171736
"Q6X4U4_IDR_169_206",0.462870296434054
"Q6X4U4_IDR_1_70",0.537129703565946
"Q6X4W1_IDR_108_323",0.474474140768708
"Q6X4W1_IDR_1_101",0.525525859231292
"Q6XD76_IDR_132_172",1
"Q6XE24_IDR_1_56",0.485365339832277
"Q6XE24_IDR_371_437",0.514634660167723
"Q6XPR3_IDR_90_784",1
"Q6XPS3_IDR_1_58",1
"Q6XR72_IDR_146_235",0.473192477939711
"Q6XR72_IDR_419_485",0.526807522060289
"Q6XYB7_IDR_142_198",0.477000593863642
"Q6XYB7_IDR_1_90",0.522999406136358
"Q6XYQ8_IDR_140_228",0.472995965848135
"Q6XYQ8_IDR_86_131",0.527004034151865
"Q6XZF7_IDR_1350_1512",0.329539251282041
"Q6XZF7_IDR_209_242",0.32330961463375
"Q6XZF7_IDR_302_779",0.347151134084209
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.525496846705761
"Q6ZMI0_IDR_702_734",0.195275915725617
"Q6ZMI0_IDR_737_780",0.211119914771985
"Q9NPE2_IDR_1_60",0.501210568854708
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.320489469452825
"Q9NPF5_IDR_258_311",0.33458041949567
"Q9NPF5_IDR_396_467",0.344930111051506
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.462586154937041
"Q9NPG3_IDR_578_1134",0.537413845062959
"Q9NPG4_IDR_1124_1184",0.512086665813094
"Q9NPG4_IDR_785_1113",0.487913334186906
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.327471159524447
"Q9NPI1_IDR_35_132",0.312813110156825
"Q9NPI1_IDR_481_520",0.359715730318729
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.500123565638512
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.409926956033255
"Q9NQ34_IDR_1_36",0.590073043966745
"Q9NQ35_IDR_1_40",0.494833520085957
"Q9NQ35_IDR_43_103",0.505166479914043
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.497342153256684
"Q9NQ48_IDR_170_209",0.502657846743316
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.258118569009661
"Q9NQ66_IDR_1172_1216",0.247078496285008
"Q9NQ66_IDR_465_547",0.243198570589168
"Q9NQ66_IDR_817_1035",0.251604364116163
"Q9NQ69_IDR_197_275",0.336593541335841
"Q9NQ69_IDR_320_397",0.333907397342425
"Q9NQ69_IDR_32_66",0.329499061321733
"Q9NQ75_IDR_76_432",0.520434532485137
"Q9NQG1_IDR_45_85",1
"Q9NQG5_IDR_131_172",1
"Q9NQG6_IDR_33_130",1
"Q9NQG7_IDR_263_534",1
"Q9NQH7_IDR_1_40",1
"Q9NQI0_IDR_1_242",1
"Q9NQL9_IDR_1_249",0.330473362484658
"Q9NQL9_IDR_287_336",0.340487403970457
"Q9NQL9_IDR_397_472",0.329039233544885
"Q9NQM4_IDR_38_85",1
"Q9NQQ7_IDR_322_365",1
"Q9NQR7_IDR_1_118",0.543280607364718
"Q9NQR7_IDR_121_581",0.456719392635282
"Q9NQS1_IDR_1_113",0.49381042648124
"Q9NQS1_IDR_205_347",0.50618957351876
"Q9NQS3_IDR_1_50",0.466186496922066
"Q9NQS3_IDR_359_408",0.291114545115708
"Q9NQS3_IDR_429_530",0.242698957962226
"Q9NQW6_IDR_889_924",0.54833544135805
"Q9NQW8_IDR_1_183",0.486088504354154
"Q9NQW8_IDR_685_779",0.513911495645846
"Q9NQX0_IDR_1_165",0.528550716626225
"Q9NQX0_IDR_379_468",0.471449283373776
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.514799558504288
"Q9NQX4_IDR_1227_1357",0.485200441495712
"Q9NQX5_IDR_107_282",0.432350204713474
"Q9NQX5_IDR_1_101",0.567649795286526
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.481843981421257
"Q9NQZ2_IDR_330_479",0.518156018578743
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.522902419834257
"Q9NQZ6_IDR_58_110",0.477097580165743
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.52471067521385
"Q9NR81_IDR_470_526",0.47528932478615
"Q9NR82_IDR_1_88",0.23088715267068
"Q9NR82_IDR_401_619",0.245530572868823
"Q9NR82_IDR_633_863",0.273173555885313
"Q9NR82_IDR_874_932",0.250408718575184
"Q9NR83_IDR_1_203",0.515787876685688
"Q9NR83_IDR_205_362",0.484212123314312
"Q9NR99_IDR_1646_1717",0.34693160242703
"Q9NR99_IDR_700_771",0.298360465676787
"Q9NR99_IDR_807_1634",0.354707931896182
"Q9NRA0_IDR_1_46",0.325446713299202
"Q9NRA0_IDR_384_419",0.336842036795265
"Q9NRA0_IDR_476_512",0.337711249905533
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.337998430820343
"Q9NRC6_IDR_3490_3540",0.330802349197263
"Q9NRC6_IDR_3642_3674",0.331199219982394
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.34047686615177
"Q9NRF2_IDR_628_752",0.337154086223051
"Q9NRF2_IDR_96_283",0.322369047625179
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.509692995628653
"Q9NRH1_IDR_135_196",0.490307004371347
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.522353312013578
"Q9NRI5_IDR_618_854",0.477646687986422
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.314164796869416
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.389180263486731
"Q9NRR4_IDR_460_500",0.320512182475124
"Q9NRR4_IDR_78_405",0.290307554038145
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.305753825078631
"Q9NRY4_IDR_1442_1499",0.360504134335592
"Q9NRY4_IDR_952_1117",0.333742040585778
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.3502330368425
"Q9NS68_IDR_194_423",0.314490689840074
"Q9NS68_IDR_96_189",0.335276273317426
"Q9NS69_IDR_108_142",0.526531874502797
"Q9NS69_IDR_1_41",0.473468125497203
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.508281241201031
"Q9NS87_IDR_601_712",0.491718758798969
"Q9NS91_IDR_359_495",0.477545953182494
"Q9NS91_IDR_99_241",0.522454046817506
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.489420356115247
"Q9NSI8_IDR_305_335",0.510579643884753
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.504939346499232
"Q9NST1_IDR_404_481",0.495060653500768
"Q9NSV4_IDR_1022_1179",0.296220142000463
"Q9NSV4_IDR_1_112",0.304966658333445
"Q9NSV4_IDR_549_600",0.398813199666092
"Q9NSY0_IDR_1_35",0.502409702991042
"Q9NSY0_IDR_387_418",0.497590297008958
"Q9NSY1_IDR_1_37",0.485097549558853
"Q9NSY1_IDR_326_1111",0.514902450441147
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.44868025457363
"Q9NT99_IDR_459_491",0.186542120724374
"Q9NT99_IDR_496_552",0.171444865875437
"Q9NT99_IDR_620_693",0.193332758826559
"Q9NTG1_IDR_1_42",0.710702234158167
"Q9NTZ6_IDR_392_426",0.455677039523709
"Q9NTZ6_IDR_92_222",0.544322960476291
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.440181803142595
"Q9NU39_IDR_185_408",0.559818196857405
"Q9NUA8_IDR_129_237",0.519384002257845
"Q9NUA8_IDR_614_733",0.480615997742155
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.515116451195163
"Q9NUB4_IDR_89_122",0.484883548804837
"Q9NUC0_IDR_1_75",0.538651687545403
"Q9NUC0_IDR_208_253",0.461348312454597
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.486981851771899
"Q9NUE0_IDR_353_388",0.513018148228101
"Q9NUG4_IDR_1_37",0.344025378697179
"Q9NUG4_IDR_160_295",0.322623936295542
"Q9NUG4_IDR_370_409",0.333350685007279
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.504380080147797
"Q9NUY8_IDR_512_544",0.495619919852203
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.309464798296835
"Q9NV58_IDR_400_436",0.355710181901992
"Q9NV58_IDR_463_838",0.334825019801173
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.516902145494747
"Q9NV66_IDR_319_352",0.483097854505253
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.549900465393631
"Q9NVP1_IDR_1_173",0.452324239510709
"Q9NVP1_IDR_626_670",0.547675760489291
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.340160889800117
"Q9NVR5_IDR_354_517",0.35332025367259
"Q9NVR5_IDR_674_794",0.306518856527292
"Q9NVU0_IDR_145_176",0.50411904892939
"Q9NVU0_IDR_439_554",0.49588095107061
"Q9NVU7_IDR_226_280",0.496751561427505
"Q9NVU7_IDR_452_687",0.503248438572495
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.48582401266161
"Q9NWF9_IDR_35_277",0.51417598733839
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.329177810886301
"Q9NWH9_IDR_70_383",0.308258023703169
"Q9NWH9_IDR_969_1002",0.362564165410529
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.345521001653932
"Q9NWM3_IDR_250_386",0.337612015609662
"Q9NWM3_IDR_87_248",0.316866982736407
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.542847528283739
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.521510044132344
"Q9NX65_IDR_1_50",0.478489955867656
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.506421493924466
"Q9NX94_IDR_276_314",0.493578506075535
"Q9NX95_IDR_1_281",0.229989391760374
"Q9NX95_IDR_305_336",0.236533657754429
"Q9NX95_IDR_344_484",0.268294327452504
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.559891847419319
"Q9NXW2_IDR_53_91",0.440108152580681
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.496498265140071
"Q9NXZ2_IDR_1_65",0.503501734859929
"Q9NY12_IDR_162_217",0.491655542214994
"Q9NY12_IDR_1_62",0.508344457785006
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.247180536680967
"Q9NYB5_IDR_142_182",0.270440066293799
"Q9NYB5_IDR_300_332",0.239606828799767
"Q9NYB5_IDR_667_712",0.242772568225467
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.31379013190808
"Q9NYF5_IDR_621_681",0.348817608047196
"Q9NYF5_IDR_753_837",0.337392260044724
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.498250241214167
"Q9NYP9_IDR_44_76",0.501749758785833
"Q9NYQ6_IDR_2300_2332",0.324031991847193
"Q9NYQ6_IDR_2722_2752",0.363173594138535
"Q9NYQ6_IDR_2754_2998",0.312794414014271
"Q9NYQ7_IDR_181_231",0.334505174263086
"Q9NYQ7_IDR_2788_2818",0.341857560975473
"Q9NYQ7_IDR_2824_3312",0.323637264761441
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.553227755976087
"Q9NYV4_IDR_1_717",0.446772244023913
"Q9NYV6_IDR_1_45",0.390564914706599
"Q9NYV6_IDR_264_301",0.291181636198359
"Q9NYV6_IDR_591_651",0.318253449095043
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.481221451949187
"Q9NZ71_IDR_1141_1219",0.237073015458261
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.252205946938686
"Q9NZ94_IDR_639_702",0.253216639872622
"Q9NZ94_IDR_734_806",0.239927081613516
"Q9NZ94_IDR_818_848",0.254650331575176
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.488721303788556
"Q9NZB2_IDR_894_1118",0.511278696211444
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.515316186502749
"Q9NZC9_IDR_859_954",0.484683813497251
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.517141473431884
"Q9NZI5_IDR_73_112",0.482858526568116
"Q9NZM3_IDR_818_886",0.278742120410956
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.501038848826885
"Q9NZM5_IDR_92_417",0.498961151173115
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.174176408312151
"Q9NZN5_IDR_1267_1405",0.164466274381305
"Q9NZN5_IDR_1422_1489",0.169333759352256
"Q9NZN5_IDR_149_345",0.164089261954559
"Q9NZN5_IDR_1_64",0.167314344694
"Q9NZN5_IDR_564_764",0.160619951305728
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.500276858484631
"Q9NZQ8_IDR_669_714",0.499723141515369
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.503235582538916
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.356232781776593
"Q9P0K1_IDR_202_233",0.319653088732528
"Q9P0K1_IDR_766_906",0.324114129490878
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.324270458010692
"Q9P0K8_IDR_1_64",0.322470198211222
"Q9P0K8_IDR_469_563",0.353259343778087
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.535994590592179
"Q9P0L1_IDR_241_356",0.464005409407821
"Q9P0L2_IDR_1_53",0.528131110455669
"Q9P0L2_IDR_374_703",0.471868889544331
"Q9P0L9_IDR_1_74",0.479100389626181
"Q9P0L9_IDR_742_805",0.520899610373819
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.653062048015426
"Q9P0M4_IDR_41_103",0.346937951984574
"Q9P0X4_IDR_1736_2223",0.263494192372087
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.325291429660343
"Q9P107_IDR_355_479",0.304218390261799
"Q9P107_IDR_761_933",0.370490180077858
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.317371049207451
"Q9P1A6_IDR_21_162",0.35166554422738
"Q9P1A6_IDR_978_1040",0.330963406565169
"Q9P1Q0_IDR_1_60",0.515889208390297
"Q9P1Q0_IDR_481_575",0.484110791609703
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.245914961104141
"Q9P215_IDR_575_609",0.48054439119191
"Q9P215_IDR_92_151",0.51945560880809
"Q9P217_IDR_119_175",0.356312392805941
"Q9P217_IDR_25_59",0.337372755261223
"Q9P217_IDR_455_485",0.306314851932836
"Q9P218_IDR_119_151",0.466920424286966
"Q9P218_IDR_992_1284",0.533079575713034
"Q9P219_IDR_1329_2016",0.235283784923203
"Q9P219_IDR_221_259",0.275983253512673
"Q9P219_IDR_297_784",0.241018489595302
"Q9P219_IDR_888_1063",0.247714471968821
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.348336518090357
"Q9P227_IDR_809_899",0.33056190180865
"Q9P273_IDR_1_295",0.579443020401992
"Q9P273_IDR_338_375",0.420556979598008
"Q9P275_IDR_1046_1123",0.509934025079113
"Q9P275_IDR_426_1044",0.490065974920887
"Q9P278_IDR_180_304",0.264025414565769
"Q9P278_IDR_576_717",0.2337826568829
"Q9P278_IDR_726_922",0.237749182109959
"Q9P278_IDR_93_123",0.264442746441372
"Q9P281_IDR_1_164",0.468694028978721
"Q9P281_IDR_167_2471",0.531305971021279
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.203045805913909
"Q9P2D8_IDR_1442_1999",0.188487942991771
"Q9P2D8_IDR_721_804",0.210694096617709
"Q9P2D8_IDR_882_939",0.200515995633691
"Q9P2E2_IDR_367_798",0.495716628289326
"Q9P2E2_IDR_901_1029",0.504283371710674
"Q9P2E3_IDR_1_141",0.482578408045184
"Q9P2E3_IDR_795_887",0.517421591954816
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.354333013331742
"Q9P2E7_IDR_725_786",0.322552869302401
"Q9P2E7_IDR_842_947",0.323114117365857
"Q9P2E8_IDR_320_370",0.492611189489973
"Q9P2E8_IDR_60_158",0.507388810510027
"Q9P2E9_IDR_1247_1357",0.20033499978015
"Q9P2E9_IDR_1379_1410",0.206493177204652
"Q9P2E9_IDR_1_698",0.212388150283198
"Q9P2E9_IDR_708_740",0.193184663433845
"Q9P2E9_IDR_883_996",0.187599009298154
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.483088535223543
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.500008193208608
"Q9P2J8_IDR_1_48",0.499991806791392
"Q9P2K1_IDR_1_257",0.497506428923962
"Q9P2K1_IDR_587_624",0.502493571076038
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.489533721223478
"Q9P2K3_IDR_347_495",0.510466278776522
"Q9P2K8_IDR_1496_1526",0.262525535773086
"Q9P2K8_IDR_189_260",0.238543971083779
"Q9P2K8_IDR_660_709",0.272708451928791
"Q9P2K8_IDR_713_792",0.226222041214344
"Q9P2K9_IDR_1_42",0.468650406447512
"Q9P2K9_IDR_156_252",0.531349593552488
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.494009334869728
"Q9P2N2_IDR_19_80",0.505990665130272
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.364262084945272
"Q9P2R6_IDR_443_1471",0.313540476966115
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.517413563189543
"Q9P2S2_IDR_1672_1710",0.482586436810457
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.519589771521207
"Q9P2T0_IDR_341_379",0.480410228478794
"Q9P2U7_IDR_1_51",0.524126591269455
"Q9P2U7_IDR_498_560",0.475873408730545
"Q9P2U8_IDR_1_59",0.504717712535233
"Q9P2U8_IDR_506_582",0.495282287464767
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.544606955332089
"Q9P2Y5_IDR_467_612",0.455393044667911
"Q9UBF8_IDR_242_318",0.262527672150399
"Q9UBF8_IDR_410_526",0.245919764146815
"Q9UBF8_IDR_61_125",0.237304533403251
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.614071692431446
"Q9UBH6_IDR_76_123",0.385928307568554
"Q9UBI4_IDR_1_47",0.485193101837755
"Q9UBI4_IDR_248_287",0.514806898162245
"Q9UBI9_IDR_1_90",0.514916171046524
"Q9UBI9_IDR_195_303",0.485083828953476
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.467894363312273
"Q9UBK2_IDR_1_57",0.532105636687727
"Q9UBK5_IDR_1_41",1
