"","GO0022804_active_transmembrane_transporter_activity"
"Q9Y6M5_IDR_451_492",0.454722683867312
"Q9Y6M7_IDR_1184_1214",0.341152396562138
"Q9Y6M7_IDR_1_31",0.275652238914641
"Q9Y6M7_IDR_216_410",0.190286727094686
"Q9Y6M7_IDR_52_86",0.192908637428535
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.478055006340634
"Q9Y6N7_IDR_982_1040",0.521944993659366
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.50513487648542
"Q9Y6P5_IDR_282_325",0.49486512351458
"Q9Y6Q2_IDR_13_169",0.476703656611227
"Q9Y6Q2_IDR_189_226",0.523296343388774
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.364369687174385
"Q9Y6Q6_IDR_436_523",0.30890372027111
"Q9Y6Q6_IDR_555_616",0.326726592554505
"Q9Y6Q9_IDR_1_36",0.53984668039276
"Q9Y6Q9_IDR_372_1420",0.46015331960724
"Q9Y6R0_IDR_1_40",0.526789131654275
"Q9Y6R0_IDR_201_577",0.473210868345725
"Q9Y6R1_IDR_1009_1044",0.264476594681487
"Q9Y6R1_IDR_211_270",0.246399464070594
"Q9Y6R1_IDR_38_83",0.238370875736964
"Q9Y6R1_IDR_399_433",0.250753065510955
"Q9Y6R4_IDR_1148_1289",0.335300425354822
"Q9Y6R4_IDR_1_217",0.305853153748058
"Q9Y6R4_IDR_430_505",0.35884642089712
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.521965027775908
"Q9Y6S9_IDR_235_378",0.478034972224092
"Q9Y6T7_IDR_383_424",0.506039413388114
"Q9Y6T7_IDR_89_128",0.493960586611886
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.33974018906284
"Q9Y6V0_IDR_2946_4688",0.321224611868521
"Q9Y6V0_IDR_4828_4975",0.339035199068639
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.511233891390741
"O14490_IDR_903_962",0.488766108609259
"O14492_IDR_377_408",0.35772551563434
"O14492_IDR_518_621",0.319243575163944
"O14492_IDR_83_132",0.323030909201716
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.50261081072829
"O14495_IDR_280_311",0.49738918927171
"O14497_IDR_1_1635",0.413078664868964
"O14497_IDR_1736_1963",0.586921335131036
"O14503_IDR_1_54",0.322612657099009
"O14503_IDR_184_330",0.357464804337966
"O14503_IDR_332_412",0.319922538563025
"O14511_IDR_1_96",0.449489357525829
"O14511_IDR_415_850",0.550510642474171
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.202628413823635
"O14513_IDR_258_467",0.188540913364556
"O14513_IDR_474_513",0.210798249884699
"O14545_IDR_136_167",0.241559997655052
"O14545_IDR_174_367",0.31379009027837
"O14545_IDR_388_582",0.209838048602845
"O14545_IDR_51_87",0.234811863463732
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.355059116636906
"O14559_IDR_255_309",0.342371000323616
"O14559_IDR_516_1268",0.302569883039478
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.511581658949825
"O14578_IDR_1904_2027",0.488418341050175
"O14594_IDR_1275_1311",0.49219640594085
"O14594_IDR_361_960",0.50780359405915
"O14595_IDR_1_34",1
"O14598_IDR_1_125",1
"O14602_IDR_113_144",1
"O14607_IDR_1_34",0.261689540656104
"O14646_IDR_1049_1122",0.257600267482362
"O14646_IDR_1_269",0.253950306033734
"O14646_IDR_1320_1411",0.271378709032697
"O14646_IDR_1503_1710",0.217070717451207
"O14647_IDR_1051_1127",0.244914334456968
"O14647_IDR_1_259",0.314414991158902
"O14647_IDR_1327_1463",0.22849878675695
"O14647_IDR_1557_1828",0.21217188762718
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.195255964738823
"O14654_IDR_1_74",0.207846483300426
"O14654_IDR_338_703",0.185365172612691
"O14654_IDR_707_778",0.214685787431608
"O14654_IDR_786_918",0.196846591916453
"O14662_IDR_16_71",0.473305802579257
"O14662_IDR_188_223",0.526694197420743
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.505465552050095
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.554032187257513
"O14763_IDR_1_77",0.445967812742487
"O14764_IDR_1_35",0.51695761663459
"O14764_IDR_364_419",0.48304238336541
"O14770_IDR_177_291",0.262385966700195
"O14770_IDR_1_79",0.256247850905653
"O14770_IDR_331_366",0.246179762556785
"O14770_IDR_402_477",0.235186419837367
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.183338514855731
"O14776_IDR_154_371",0.150387543820206
"O14776_IDR_1_67",0.149014499263317
"O14776_IDR_373_428",0.160050786672783
"O14776_IDR_466_522",0.182946091994396
"O14776_IDR_574_654",0.174262563393567
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.489862185914742
"O14901_IDR_475_512",0.510137814085258
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.50616461773504
"O14917_IDR_977_1095",0.49383538226496
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.197203753137786
"O14924_IDR_149_218",0.222353310399394
"O14924_IDR_401_434",0.209092610323256
"O14924_IDR_446_705",0.181014301557859
"O14924_IDR_843_959",0.190336024581705
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
"O14964_IDR_221_777",1
"O14967_IDR_1_46",0.518581982228847
"O14967_IDR_496_610",0.481418017771153
"O15015_IDR_1_238",0.49231361720863
"O15015_IDR_657_782",0.50768638279137
"O15018_IDR_182_324",0.220075033564862
"O15018_IDR_423_501",0.224803676671033
"O15018_IDR_535_575",0.191584425263799
"O15018_IDR_676_719",0.193237556887092
"O15018_IDR_816_2616",0.170299307613213
"O15020_IDR_2082_2222",0.517447065546837
"O15020_IDR_2330_2390",0.482552934453163
"O15021_IDR_1099_1136",0.267693066703815
"O15021_IDR_1229_2623",0.219486548983044
"O15021_IDR_1_376",0.234563301224844
"O15021_IDR_874_1084",0.278257083088297
"O15027_IDR_1_1260",0.232082419008701
"O15027_IDR_1271_1385",0.236051616735143
"O15027_IDR_1570_1612",0.301741812166277
"O15027_IDR_1890_2357",0.230124152089878
"O15033_IDR_1_41",1
"O15034_IDR_53_164",0.313036519821581
"O15034_IDR_588_846",0.337629440512557
"O15055_IDR_1224_1255",0.258281020636783
"O15055_IDR_940_1126",0.235069007433567
"O15056_IDR_1418_1468",0.525093099563406
"O15056_IDR_984_1409",0.474906900436594
"O15060_IDR_120_341",1
"O15062_IDR_125_590",1
"O15063_IDR_1_64",0.512037490645712
"O15063_IDR_512_1070",0.487962509354288
"O15066_IDR_372_430",0.507715007148126
"O15066_IDR_694_747",0.492284992851874
"O15068_IDR_558_628",0.522891254268186
"O15068_IDR_956_1031",0.477108745731814
"O15069_IDR_1_1419",0.451932620042048
"O15069_IDR_1488_1522",0.548067379957952
"O15072_IDR_1052_1205",0.226612741007192
"O15072_IDR_1_31",0.24161532262959
"O15072_IDR_209_253",0.271047964937848
"O15072_IDR_996_1031",0.26072397142537
"O15075_IDR_147_180",0.251655238908813
"O15075_IDR_1_54",0.24682231310519
"O15085_IDR_1083_1354",0.165065414244217
"O15085_IDR_125_289",0.173327537049802
"O15085_IDR_1368_1417",0.160670258207408
"O15085_IDR_1452_1522",0.166897064099054
"O15085_IDR_492_712",0.164388054322922
"O15090_IDR_1022_1257",0.543299365519604
"O15090_IDR_1_1019",0.456700634480396
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.463085953888391
"O15105_IDR_220_250",0.536914046111609
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.422635396377173
"O15117_IDR_545_687",0.577364603622827
"O15119_IDR_304_743",0.462824130125234
"O15119_IDR_36_101",0.537175869874765
"O15123_IDR_1_32",0.451113740313818
"O15123_IDR_229_277",0.548886259686182
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.321763523495637
"O15209_IDR_562_634",0.324863945385944
"O15211_IDR_197_235",0.270148811431064
"O15211_IDR_393_426",0.255521141999468
"O15211_IDR_510_645",0.23496916924776
"O15211_IDR_735_777",0.239360877321708
"O15213_IDR_1_100",0.500246650647937
"O15213_IDR_529_610",0.499753349352063
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.319039842092039
"O15231_IDR_44_571",0.321707206955979
"O15231_IDR_586_617",0.359252950951981
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.540301968997066
"O15234_IDR_245_703",0.459698031002933
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.443390160593394
"O15259_IDR_61_148",0.556609839406606
"O15355_IDR_162_326",0.475551695456907
"O15355_IDR_509_546",0.524448304543093
"O15357_IDR_120_177",0.526825046807746
"O15357_IDR_894_1197",0.473174953192254
"O15370_IDR_106_282",0.466645592765867
"O15370_IDR_1_49",0.533354407234133
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.525034274365834
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
"O15481_IDR_1_105",0.499797850043152
"O15481_IDR_316_346",0.500202149956848
"O15482_IDR_1_213",1
"O15488_IDR_1_31",0.482175431923337
"O15488_IDR_298_451",0.517824568076663
"O15496_IDR_1_39",1
"O15499_IDR_1_130",1
"O15547_IDR_378_441",1
"O15550_IDR_1_38",0.548921421926691
"O15550_IDR_400_884",0.451078578073309
"O15551_IDR_188_220",1
"O15552_IDR_292_330",1
"O15553_IDR_92_305",1
"O43143_IDR_1_114",1
"O43147_IDR_207_247",0.278267006251516
"O43147_IDR_425_492",0.400244224120777
"O43147_IDR_620_787",0.321488769627707
"O43148_IDR_1_144",1
"O43149_IDR_1434_1533",0.229082846700991
"O43149_IDR_1_43",0.240500090210383
"O43149_IDR_1955_2077",0.269437279110241
"O43149_IDR_2415_2452",0.260979783978385
"O43150_IDR_697_944",1
"O43155_IDR_366_403",0.295217420041223
"O43155_IDR_502_563",0.365928963896819
"O43155_IDR_568_599",0.338853616061958
"O43156_IDR_774_853",1
"O43184_IDR_732_909",0.482302107076687
"O43186_IDR_1_299",1
"O43187_IDR_102_192",0.496616938344367
"O43187_IDR_505_593",0.503383061655633
"O43189_IDR_342_526",1
"O43193_IDR_266_296",0.496931340823754
"O43193_IDR_374_412",0.503068659176246
"O43194_IDR_215_279",0.494888774759801
"O43194_IDR_365_453",0.505111225240199
"O43196_IDR_1_46",1
"O43237_IDR_1_32",0.511331412644283
"O43237_IDR_331_492",0.488668587355717
"O43240_IDR_1_42",1
"O43242_IDR_1_67",1
"O43246_IDR_417_458",0.531271334600047
"O43246_IDR_590_635",0.468728665399953
"O43247_IDR_1_201",1
"O43248_IDR_1_238",1
"O43296_IDR_65_201",1
"O43298_IDR_130_365",1
"O43300_IDR_364_482",1
"O43301_IDR_1_52",1
"O43303_IDR_1_34",0.328166926622088
"O43303_IDR_49_757",0.40322775403783
"O43303_IDR_895_1012",0.268605319340083
"O43304_IDR_183_225",0.523636841124376
"O43304_IDR_661_696",0.476363158875624
"O43306_IDR_1_114",0.499439087106458
"O43306_IDR_558_619",0.500560912893542
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.347746827670711
"O43310_IDR_169_369",0.29926718320113
"O43310_IDR_38_98",0.352985989128159
"O43312_IDR_135_197",0.528713839743043
"O43312_IDR_250_755",0.471286160256957
"O43313_IDR_1_85",0.206701466771811
"O43313_IDR_213_596",0.250070934517826
"O43313_IDR_89_130",0.23764762176087
"O43424_IDR_860_921",0.508669460576735
"O43424_IDR_957_1007",0.491330539423265
"O43426_IDR_1485_1573",0.552812749536108
"O43426_IDR_975_1483",0.447187250463892
"O43432_IDR_1002_1216",0.494097967178802
"O43432_IDR_1_721",0.505902032821198
"O43435_IDR_1_105",0.489495386211905
"O43435_IDR_306_364",0.510504613788095
"O43439_IDR_1_604",1
"O43448_IDR_10_76",1
"O43451_IDR_1_87",1
"O43462_IDR_108_140",1
"O43464_IDR_67_107",1
"O43482_IDR_1_65",1
"O43488_IDR_1_35",1
"O43490_IDR_829_865",1
"Q6ZVX9_IDR_1_40",1
"Q6ZW13_IDR_1_317",1
"Q6ZW31_IDR_1_246",0.304729779547272
"Q6ZW31_IDR_604_650",0.317089892930543
"Q6ZW31_IDR_667_701",0.378180327522185
"Q6ZW49_IDR_188_587",0.473751869527807
"Q6ZW49_IDR_830_861",0.526248130472193
"Q6ZW76_IDR_304_422",1
"Q6ZWB6_IDR_1_40",0.340587489679361
"Q6ZWB6_IDR_152_205",0.33736144631409
"Q6ZWB6_IDR_324_432",0.322051064006549
"Q6ZWE6_IDR_1_109",0.365245963873901
"Q6ZWE6_IDR_111_205",0.309189267982837
"Q6ZWE6_IDR_316_355",0.325564768143261
"Q6ZWH5_IDR_40_74",0.491427617349857
"Q6ZWH5_IDR_796_965",0.508572382650143
"Q6ZWJ1_IDR_109_214",1
"Q6ZWJ8_IDR_1_48",1
"Q70CQ3_IDR_181_213",0.526303948071006
"Q70CQ3_IDR_361_416",0.473696051928994
"Q70CQ4_IDR_1_122",0.516917967878926
"Q70CQ4_IDR_769_1352",0.483082032121074
"Q70E73_IDR_1_64",0.377499374639631
"Q70E73_IDR_524_1207",0.300220226496511
"Q70E73_IDR_96_241",0.322280398863858
"Q70EK8_IDR_352_1029",1
"Q70EK9_IDR_1_179",0.467179542051852
"Q70EK9_IDR_313_356",0.532820457948148
"Q70EL1_IDR_354_1500",1
"Q70EL2_IDR_1_34",0.470664322538036
"Q70EL2_IDR_386_615",0.529335677461964
"Q70EL4_IDR_1_88",0.489065982631539
"Q70EL4_IDR_740_1123",0.510934017368461
"Q70J99_IDR_1_45",1
"Q70JA7_IDR_50_167",1
"Q70SY1_IDR_1_265",0.452768815037036
"Q70SY1_IDR_397_505",0.547231184962964
"Q70UQ0_IDR_1_50",1
"Q71RG4_IDR_74_169",1
"Q71RS6_IDR_235_266",1
"Q71SY5_IDR_231_394",0.500156003049639
"Q71SY5_IDR_545_747",0.499843996950361
"Q75N03_IDR_1_69",0.533234784305749
"Q75N03_IDR_191_491",0.466765215694251
"Q75T13_IDR_780_811",1
"Q75V66_IDR_1_68",1
"Q75VX8_IDR_181_214",0.486384152159558
"Q75VX8_IDR_350_795",0.513615847840442
"Q75WM6_IDR_1_62",0.513178074713634
"Q75WM6_IDR_85_255",0.486821925286366
"Q765P7_IDR_137_199",0.509252113571526
"Q765P7_IDR_250_747",0.490747886428474
"Q76FK4_IDR_157_192",0.231267165227054
"Q76FK4_IDR_196_797",0.307375490553913
"Q76FK4_IDR_800_1108",0.244034463972321
"Q76FK4_IDR_90_149",0.217322880246713
"Q76G19_IDR_217_736",1
"Q76I76_IDR_444_1416",1
"Q7KZ85_IDR_1519_1726",0.309085909037119
"Q7KZ85_IDR_482_518",0.356574906184821
"Q7KZI7_IDR_1_46",0.531471082276073
"Q7KZI7_IDR_366_696",0.468528917723927
"Q7KZN9_IDR_1_64",1
"Q7L014_IDR_1_315",0.488973890503748
"Q7L014_IDR_786_866",0.511026109496252
"Q7L0J3_IDR_1_145",1
"Q7L0Q8_IDR_1_47",1
"Q7L0R7_IDR_1_302",1
"Q7L0X0_IDR_413_569",1
"Q7L0X2_IDR_1_270",1
"Q7L190_IDR_135_185",0.513087880609203
"Q7L190_IDR_1_82",0.486912119390797
"Q7L1I2_IDR_1_91",1
"Q7L1S5_IDR_36_166",1
"Q7L1V2_IDR_1_102",1
"Q7L1W4_IDR_219_275",0.508878960619705
"Q7L1W4_IDR_61_136",0.491121039380296
"Q7L2E3_IDR_1_40",0.492352006134385
"Q7L590_IDR_424_723",0.446217476547082
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.392669941019497
"Q7L5N7_IDR_510_544",0.607330058980503
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.394788111331227
"Q7L7X3_IDR_547_595",0.317146970066264
"Q7L7X3_IDR_851_1001",0.288064918602509
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.522080156742779
"Q7L8A9_IDR_306_357",0.477919843257221
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.539794178533292
"Q7L8J4_IDR_276_393",0.460205821466708
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.472248265932156
"Q7RTS1_IDR_140_177",0.533526112179812
"O43491_IDR_1_82",0.351684683823759
"O43491_IDR_521_948",0.338586462552807
"O43491_IDR_84_213",0.309728853623434
"O43497_IDR_1_49",0.216370838042819
"O43526_IDR_368_547",0.253779658618815
"O43526_IDR_551_639",0.246185400342416
"O43526_IDR_648_872",0.263361566989292
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.327214034259514
"O43541_IDR_16_120",0.323548456619234
"O43541_IDR_284_315",0.349237509121252
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.32837266810861
"O43561_IDR_170_201",0.33394929493731
"O43561_IDR_225_262",0.337678036954079
"O43566_IDR_191_299",0.298123666705339
"O43566_IDR_22_57",0.3261937023549
"O43566_IDR_446_566",0.375682630939761
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.323019656844691
"O43614_IDR_258_297",0.489512077922815
"O43614_IDR_386_444",0.510487922077185
"O43615_IDR_1_59",0.492284711717906
"O43615_IDR_83_230",0.507715288282093
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.426370962875453
"O43815_IDR_66_445",0.573629037124547
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.497942160782404
"O43823_IDR_543_692",0.502057839217596
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.506264171850191
"O43847_IDR_134_207",0.493735828149809
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.53918894928458
"O43889_IDR_244_336",0.460811050715419
"O43896_IDR_385_434",0.341818762450215
"O43918_IDR_238_295",0.243500063513813
"O43918_IDR_343_430",0.25237666326533
"O43918_IDR_474_508",0.269491090094108
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.374107323485083
"O43933_IDR_183_240",0.340436397145076
"O43933_IDR_343_378",0.285456279369841
"O60216_IDR_396_564",0.440417086202612
"O60216_IDR_97_331",0.559582913797388
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.503870975135393
"O60231_IDR_72_223",0.496129024864607
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.482096555649687
"O60237_IDR_896_930",0.517903444350313
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.476037615593795
"O60239_IDR_252_435",0.523962384406205
"O60240_IDR_107_186",0.351801906503044
"O60266_IDR_1_45",0.504612345366959
"O60266_IDR_498_583",0.495387654633041
"O60268_IDR_1_89",0.37057995257647
"O60268_IDR_251_286",0.319439685235161
"O60268_IDR_317_347",0.309980362188369
"O60269_IDR_1_379",0.47337541097127
"O60269_IDR_396_458",0.52662458902873
"O60271_IDR_517_548",0.182813403972798
"O60271_IDR_562_630",0.165229360278312
"O60271_IDR_69_513",0.269984297350796
"O60271_IDR_718_750",0.192100705813941
"O60271_IDR_804_910",0.189872232584153
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.141223265697744
"O60281_IDR_2119_2168",0.154079141285148
"O60281_IDR_2282_2363",0.129045340705107
"O60281_IDR_2433_2576",0.153692326436369
"O60281_IDR_2602_2639",0.124622906786396
"O60281_IDR_460_751",0.14747217348255
"O60281_IDR_812_1369",0.149864845606685
"O60296_IDR_562_837",0.183096547609175
"O60296_IDR_848_914",0.183042351826883
"O60299_IDR_11_353",0.494686653615971
"O60299_IDR_363_673",0.505313346384029
"O60303_IDR_1147_1198",0.20668348350524
"O60303_IDR_1_33",0.189012558309235
"O60303_IDR_152_467",0.207033250678054
"O60303_IDR_626_963",0.222138680866477
"O60303_IDR_79_150",0.175132026640994
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.333246795962376
"O60307_IDR_1_172",0.325916255603964
"O60307_IDR_679_945",0.34083694843366
"O60308_IDR_158_201",0.27715466214412
"O60308_IDR_259_418",0.255194570909777
"O60308_IDR_685_743",0.24623159281329
"O60308_IDR_871_925",0.221419174132813
"O60309_IDR_1047_1086",0.187047501230971
"O60309_IDR_1_869",0.166800445377387
"O60333_IDR_1205_1244",0.163617914994268
"O60333_IDR_1521_1588",0.159793341420435
"O60333_IDR_1592_1682",0.170648470661073
"O60333_IDR_705_735",0.175277363556885
"O60333_IDR_912_957",0.174948348554937
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.339645181999507
"O60343_IDR_237_352",0.361245319577544
"O60343_IDR_525_874",0.299109498422948
"O60346_IDR_1431_1511",0.32462206143145
"O60346_IDR_1_462",0.282472736741499
"O60346_IDR_1575_1636",0.392905201827051
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.392784016573555
"O60481_IDR_1_186",0.481999697574509
"O60481_IDR_405_461",0.518000302425491
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.452375993606502
"O60502_IDR_395_550",0.547624006393498
"O60503_IDR_1248_1353",0.35866046990896
"O60503_IDR_1_78",0.281752480301313
"O60503_IDR_579_713",0.359587049789728
"O60504_IDR_1_382",0.51224857417636
"O60504_IDR_522_611",0.48775142582364
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.501213670847869
"O60508_IDR_201_238",0.498786329152131
"O60512_IDR_1_71",0.507696778185979
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.272101224416873
"O60610_IDR_1208_1272",0.249500346980926
"O60610_IDR_1_85",0.245844945444824
"O60610_IDR_505_766",0.232553483157377
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.331469849213677
"O60658_IDR_329_386",0.316420210232567
"O60658_IDR_429_481",0.352109940553756
"O60663_IDR_13_48",0.323042230099567
"O60663_IDR_176_237",0.318203366878302
"O60663_IDR_269_388",0.358754403022131
"O60664_IDR_1_35",0.496993201961614
"O60664_IDR_69_172",0.503006798038386
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.15764054385304
"O60673_IDR_2014_2182",0.227171653633573
"O60673_IDR_274_307",0.192384749804167
"O60673_IDR_310_974",0.262298906962079
"O60741_IDR_1_90",0.553154800869692
"O60741_IDR_595_890",0.446845199130308
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.480322026541822
"O60759_IDR_173_359",0.519677973458178
"O60763_IDR_675_790",0.554807930827022
"O60763_IDR_930_962",0.445192069172978
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.33744372237821
"O60784_IDR_303_415",0.374449438227337
"O60784_IDR_450_492",0.288106839394453
"O60806_IDR_1_37",0.382827410652163
"O60806_IDR_251_318",0.302258960207355
"O60806_IDR_321_420",0.314913629140482
"O60812_IDR_117_293",1
"O60814_IDR_1_36",1
"O60825_IDR_446_505",1
"O60826_IDR_143_334",1
"O60885_IDR_1206_1337",0.196526926012647
"O60885_IDR_459_666",0.210873163712795
"O60885_IDR_676_1201",0.185858838394504
"O60888_IDR_1_62",1
"O60890_IDR_568_802",1
"O60895_IDR_1_31",1
"O60902_IDR_1_159",0.522470067107239
"O60902_IDR_161_331",0.477529932892761
"O60907_IDR_1_37",0.495837299523525
"O60907_IDR_146_210",0.504162700476475
"O60909_IDR_1_92",1
"O60927_IDR_68_126",1
"O60930_IDR_75_131",1
"O60934_IDR_327_647",1
"O60936_IDR_94_208",1
"O60939_IDR_180_215",1
"O60941_IDR_488_594",1
"O60942_IDR_191_227",1
"O75019_IDR_424_489",1
"O75027_IDR_1_113",1
"O75030_IDR_1_526",1
"O75037_IDR_1064_1280",0.314468750237676
"O75037_IDR_401_480",0.379945721705607
"O75037_IDR_490_970",0.305585528056717
"O75038_IDR_1382_1416",0.32347130267763
"O75038_IDR_475_618",0.41616985941879
"O75038_IDR_886_1379",0.260358837903581
"O75044_IDR_170_229",0.196873397746617
"O75044_IDR_415_457",0.192966936976562
"O75044_IDR_463_501",0.219248989321831
"O75044_IDR_694_755",0.218783739883595
"O75044_IDR_785_1071",0.172126936071396
"O75052_IDR_172_347",0.499919941012094
"O75052_IDR_361_506",0.500080058987907
"O75054_IDR_997_1027",1
"O75056_IDR_1_378",0.465328716844831
"O75056_IDR_412_442",0.534671283155169
"O75061_IDR_395_779",1
"O75063_IDR_1_35",1
"O75064_IDR_890_1262",1
"O75069_IDR_1_523",1
"O75071_IDR_1_120",0.496244289097539
"O75071_IDR_144_426",0.503755710902461
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.346620277634899
"O75116_IDR_1113_1149",0.369217093139176
"O75116_IDR_1350_1388",0.284162629225925
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.328376462860813
"O75122_IDR_309_645",0.280730113287832
"O75122_IDR_880_1053",0.390893423851355
"O75128_IDR_1_53",0.48768055834006
"O75128_IDR_227_1238",0.51231944165994
"O75129_IDR_1_59",0.275086307269198
"O75129_IDR_288_349",0.376931280452158
"O75129_IDR_357_411",0.347982412278644
"O75132_IDR_172_286",0.182362177908176
"O75132_IDR_1_87",0.258399481165699
"O75132_IDR_341_456",0.18748182134421
"O75132_IDR_511_550",0.173973565999189
"O75132_IDR_609_651",0.197782953582726
"O75140_IDR_1000_1075",0.238540129641808
"O75140_IDR_1112_1172",0.267610802429241
"O75140_IDR_411_456",0.260734772654929
"O75140_IDR_461_727",0.233114295274023
"O75143_IDR_216_441",1
