"","GO0006820_anion_transport"
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.41484075322972
"Q7L5N7_IDR_510_544",0.58515924677028
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.382754390335765
"Q7L7X3_IDR_547_595",0.32757127713536
"Q7L7X3_IDR_851_1001",0.289674332528875
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.502337202881223
"Q7L8A9_IDR_306_357",0.497662797118777
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.592418754438474
"Q7L8J4_IDR_276_393",0.407581245561526
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.480536807248506
"Q7RTS1_IDR_140_177",0.521776083785386
"O43491_IDR_1_82",0.342063594171039
"O43491_IDR_521_948",0.347626856186513
"O43491_IDR_84_213",0.310309549642448
"O43497_IDR_1_49",0.214298760631411
"O43526_IDR_368_547",0.261204222052808
"O43526_IDR_551_639",0.247857921612836
"O43526_IDR_648_872",0.252806555549591
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.33214511510766
"O43541_IDR_16_120",0.321988513174828
"O43541_IDR_284_315",0.345866371717512
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.323133319345576
"O43561_IDR_170_201",0.335432112071507
"O43561_IDR_225_262",0.341434568582918
"O43566_IDR_191_299",0.297200807812785
"O43566_IDR_22_57",0.327911792180951
"O43566_IDR_446_566",0.374887400006265
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.336528256195899
"O43614_IDR_258_297",0.491799485590538
"O43614_IDR_386_444",0.508200514409462
"O43615_IDR_1_59",0.484952778661736
"O43615_IDR_83_230",0.515047221338264
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.446772992854907
"O43815_IDR_66_445",0.553227007145093
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.488435768746282
"O43823_IDR_543_692",0.511564231253718
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.503083415418209
"O43847_IDR_134_207",0.496916584581791
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.530734422845614
"O43889_IDR_244_336",0.469265577154386
"O43896_IDR_385_434",0.311948156313186
"O43918_IDR_238_295",0.249174374036866
"O43918_IDR_343_430",0.248947597591684
"O43918_IDR_474_508",0.262583580933558
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.332283078466134
"O43933_IDR_183_240",0.361240542472171
"O43933_IDR_343_378",0.306476379061694
"O60216_IDR_396_564",0.434989391583438
"O60216_IDR_97_331",0.565010608416562
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.49591337368185
"O60231_IDR_72_223",0.50408662631815
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.474345906381354
"O60237_IDR_896_930",0.525654093618646
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.502883051179921
"O60239_IDR_252_435",0.497116948820079
"O60240_IDR_107_186",0.346374270336987
"O60266_IDR_1_45",0.539737867543774
"O60266_IDR_498_583",0.460262132456226
"O60268_IDR_1_89",0.337883617737715
"O60268_IDR_251_286",0.337138521028145
"O60268_IDR_317_347",0.32497786123414
"O60269_IDR_1_379",0.480434090821017
"O60269_IDR_396_458",0.519565909178983
"O60271_IDR_517_548",0.190779486138114
"O60271_IDR_562_630",0.171274481142616
"O60271_IDR_69_513",0.260713379125708
"O60271_IDR_718_750",0.190794772300426
"O60271_IDR_804_910",0.186437881293136
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.145202784945246
"O60281_IDR_2119_2168",0.152753647758686
"O60281_IDR_2282_2363",0.131167458867778
"O60281_IDR_2433_2576",0.148692007868683
"O60281_IDR_2602_2639",0.128266574962465
"O60281_IDR_460_751",0.151400491461637
"O60281_IDR_812_1369",0.142517034135506
"O60296_IDR_562_837",0.183223143197767
"O60296_IDR_848_914",0.186879227807334
"O60299_IDR_11_353",0.480840517987443
"O60299_IDR_363_673",0.519159482012557
"O60303_IDR_1147_1198",0.211568466971721
"O60303_IDR_1_33",0.190607962607598
"O60303_IDR_152_467",0.210057599128995
"O60303_IDR_626_963",0.199504747769661
"O60303_IDR_79_150",0.188261223522026
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.335743218737449
"O60307_IDR_1_172",0.330308657693536
"O60307_IDR_679_945",0.333948123569015
"O60308_IDR_158_201",0.261202086625826
"O60308_IDR_259_418",0.253755021741685
"O60308_IDR_685_743",0.253921818620573
"O60308_IDR_871_925",0.231121073011917
"O60309_IDR_1047_1086",0.186664981550942
"O60309_IDR_1_869",0.17159788292375
"O60333_IDR_1205_1244",0.168645933360843
"O60333_IDR_1521_1588",0.159921537668004
"O60333_IDR_1592_1682",0.165851206720744
"O60333_IDR_705_735",0.175850399807589
"O60333_IDR_912_957",0.173357620119789
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.343365200293119
"O60343_IDR_237_352",0.34290069178069
"O60343_IDR_525_874",0.313734107926191
"O60346_IDR_1431_1511",0.325364711426882
"O60346_IDR_1_462",0.301436111077272
"O60346_IDR_1575_1636",0.373199177495846
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.381630360907722
"O60481_IDR_1_186",0.487475775660746
"O60481_IDR_405_461",0.512524224339254
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.460015015867313
"O60502_IDR_395_550",0.539984984132687
"O60503_IDR_1248_1353",0.354246310920238
"O60503_IDR_1_78",0.282271945975063
"O60503_IDR_579_713",0.3634817431047
"O60504_IDR_1_382",0.508330194602289
"O60504_IDR_522_611",0.491669805397711
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.490662334491833
"O60508_IDR_201_238",0.509337665508167
"O60512_IDR_1_71",0.501130904499372
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.269745009661495
"O60610_IDR_1208_1272",0.25418492493662
"O60610_IDR_1_85",0.245678648989379
"O60610_IDR_505_766",0.230391416412506
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.333140862648217
"O60658_IDR_329_386",0.316494498165468
"O60658_IDR_429_481",0.350364639186315
"O60663_IDR_13_48",0.327415810484721
"O60663_IDR_176_237",0.321031349469534
"O60663_IDR_269_388",0.351552840045745
"O60664_IDR_1_35",0.492205811260527
"O60664_IDR_69_172",0.507794188739473
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.16730606948021
"O60673_IDR_2014_2182",0.218611633094295
"O60673_IDR_274_307",0.197344042099723
"O60673_IDR_310_974",0.238273543742844
"O60741_IDR_1_90",0.531225190520651
"O60741_IDR_595_890",0.468774809479349
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.488849119457976
"O60759_IDR_173_359",0.511150880542024
"O60763_IDR_675_790",0.60788497359146
"O60763_IDR_930_962",0.39211502640854
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.34488754591454
"O60784_IDR_303_415",0.34735035724147
"O60784_IDR_450_492",0.30776209684399
"O60806_IDR_1_37",0.373401625698979
"O60806_IDR_251_318",0.314533216305469
"O60806_IDR_321_420",0.312065157995552
"O60812_IDR_117_293",1
"O60814_IDR_1_36",1
"O60825_IDR_446_505",1
"O60826_IDR_143_334",1
"O60885_IDR_1206_1337",0.196531824282275
"O60885_IDR_459_666",0.207994681559874
"O60885_IDR_676_1201",0.189110522938134
"O60888_IDR_1_62",1
"O60890_IDR_568_802",1
"O60895_IDR_1_31",1
"O60902_IDR_1_159",0.514855570575573
"O60902_IDR_161_331",0.485144429424427
"O60907_IDR_1_37",0.504939332591704
"O60907_IDR_146_210",0.495060667408296
"O60909_IDR_1_92",1
"O60927_IDR_68_126",1
"O60930_IDR_75_131",1
"O60934_IDR_327_647",1
"O60936_IDR_94_208",1
"O60939_IDR_180_215",1
"O60941_IDR_488_594",1
"O60942_IDR_191_227",1
"O75019_IDR_424_489",1
"O75027_IDR_1_113",1
"O75030_IDR_1_526",1
"O75037_IDR_1064_1280",0.315427958239265
"O75037_IDR_401_480",0.377170920228868
"O75037_IDR_490_970",0.307401121531867
"O75038_IDR_1382_1416",0.329976769336282
"O75038_IDR_475_618",0.390784379380459
"O75038_IDR_886_1379",0.279238851283259
"O75044_IDR_170_229",0.198559787630215
"O75044_IDR_415_457",0.195641778306963
"O75044_IDR_463_501",0.218366582553621
"O75044_IDR_694_755",0.212657368716159
"O75044_IDR_785_1071",0.174774482793042
"O75052_IDR_172_347",0.495941845830878
"O75052_IDR_361_506",0.504058154169122
"O75054_IDR_997_1027",1
"O75056_IDR_1_378",0.46568911018986
"O75056_IDR_412_442",0.53431088981014
"O75061_IDR_395_779",1
"O75063_IDR_1_35",1
"O75064_IDR_890_1262",1
"O75069_IDR_1_523",1
"O75071_IDR_1_120",0.502764327556928
"O75071_IDR_144_426",0.497235672443072
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.411089775700086
"O75116_IDR_1113_1149",0.318935039983021
"O75116_IDR_1350_1388",0.269975184316893
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.34017428456766
"O75122_IDR_309_645",0.298174585659768
"O75122_IDR_880_1053",0.361651129772573
"O75128_IDR_1_53",0.49620008796513
"O75128_IDR_227_1238",0.50379991203487
"O75129_IDR_1_59",0.2858120642998
"O75129_IDR_288_349",0.364773584642316
"O75129_IDR_357_411",0.349414351057883
"O75132_IDR_172_286",0.158099425028502
"O75132_IDR_1_87",0.341271370143489
"O75132_IDR_341_456",0.160081318974881
"O75132_IDR_511_550",0.163157194629896
"O75132_IDR_609_651",0.177390691223233
"O75140_IDR_1000_1075",0.248585507855151
"O75140_IDR_1112_1172",0.250203051828213
"O75140_IDR_411_456",0.26509828219267
"O75140_IDR_461_727",0.236113158123965
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.462447715266474
"O75145_IDR_859_937",0.537552284733526
"O75146_IDR_1011_1053",0.464087878642539
"O75146_IDR_288_360",0.535912121357461
"O75150_IDR_111_177",0.330153677993845
"O75150_IDR_1_96",0.32144733336512
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.533301079354407
"O75170_IDR_525_966",0.466698920645593
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.555728067784792
"O75177_IDR_41_396",0.444271932215209
"O75179_IDR_1_136",0.348340316927989
"O75179_IDR_1451_2427",0.300267161290771
"O75179_IDR_2471_2509",0.35139252178124
"O75182_IDR_1_36",0.313202208090322
"O75182_IDR_704_767",0.336768900549311
"O75182_IDR_92_300",0.350028891360367
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.53781066554296
"O75362_IDR_207_1048",0.46218933445704
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.477964641911223
"O75364_IDR_1_81",0.522035358088777
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.24861604793845
"O75376_IDR_319_418",0.267811210551374
"O75376_IDR_420_451",0.261887830692376
"O75376_IDR_483_2440",0.2216849108178
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.498581538577138
"O75381_IDR_71_108",0.501418461422862
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.495032288153093
"O75461_IDR_240_281",0.504967711846907
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.503147448323688
"O75467_IDR_55_197",0.496852551676312
"O75469_IDR_122_165",0.300955000789382
"O75469_IDR_1_36",0.338447877608783
"O75469_IDR_179_234",0.360597121601835
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.519607479774083
"O75474_IDR_49_147",0.480392520225917
"O75475_IDR_431_530",0.555263579385111
"O75475_IDR_89_347",0.444736420614889
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.471514999563151
"O75563_IDR_223_295",0.504136384058709
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.122511180760723
"O75592_IDR_2555_2592",0.128368836851253
"O75592_IDR_2670_3153",0.122236449320535
"O75592_IDR_3187_3236",0.130316777566272
"O75592_IDR_3314_3386",0.126146042356975
"O75592_IDR_3479_3511",0.122884940483661
"O75592_IDR_87_131",0.121737459731701
"O75592_IDR_890_922",0.125798312928879
"O75593_IDR_121_277",0.473148393973177
"O75593_IDR_1_32",0.526851606026823
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.498424911077369
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.28234027334703
"O75691_IDR_2572_2613",0.243235131432211
"O75691_IDR_2731_2785",0.222192204530489
"O75691_IDR_863_907",0.252232390690271
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.302787029568354
"O75717_IDR_308_427",0.334821083277756
"O75717_IDR_821_1017",0.362391887153891
"O75747_IDR_1_34",0.505603391467678
"O75747_IDR_174_224",0.494396608532322
"O75752_IDR_1_35",1
"O75762_IDR_1076_1119",1
"O75764_IDR_81_184",1
"O75781_IDR_1_328",0.496467927273499
"O75781_IDR_332_387",0.503532072726501
"O75864_IDR_462_568",0.320833824553389
"O75864_IDR_575_691",0.359416975199169
"O75871_IDR_188_218",1
"O75880_IDR_27_91",1
"O75881_IDR_1_40",1
"O75886_IDR_146_200",0.542300721998292
"O75886_IDR_369_525",0.457699278001708
"O75888_IDR_1_113",1
"O75896_IDR_1_37",1
"O75899_IDR_1_51",0.478088254778511
"O75899_IDR_752_941",0.52191174522149
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.489178337023918
"O75901_IDR_368_423",0.510821662976082
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.479850686103406
"O75912_IDR_859_925",0.520149313896594
"O75914_IDR_1_66",0.466114479772408
"O75962_IDR_1249_1285",0.23068234114697
"O75962_IDR_1606_1653",0.205757241336007
"O75962_IDR_1704_1968",0.196197432652022
"O75962_IDR_2288_2556",0.174671953434864
"O75969_IDR_162_279",0.171126973265782
"O75969_IDR_409_453",0.168191755206052
"O75969_IDR_456_514",0.172431116514682
"O75969_IDR_542_594",0.26161496288439
"O75969_IDR_605_750",0.226635192129094
"O75970_IDR_1247_1328",0.109710830503217
"O75970_IDR_1565_1611",0.110480482667986
"O75970_IDR_1811_1855",0.104273137828476
"O75970_IDR_340_371",0.107271641775553
"O75970_IDR_43_109",0.104846461502951
"O75970_IDR_466_525",0.122917887612216
"O75970_IDR_638_685",0.120763390973704
"O75970_IDR_857_951",0.106865370878532
"O75970_IDR_954_996",0.112870796257365
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.326730353435292
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.526138274414195
"O76081_IDR_93_244",0.473861725585805
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.511589220340382
"O76083_IDR_68_239",0.488410779659618
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.380102878675342
"O94759_IDR_1_57",0.306164858639294
"O94759_IDR_581_613",0.313732262685364
"O94761_IDR_359_448",0.3386435056497
"O94761_IDR_49_351",0.310092141175162
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.485300174915222
"O94823_IDR_458_712",0.514699825084778
"O94826_IDR_1_33",0.490848901177977
"O94826_IDR_64_107",0.509151098822023
"O94830_IDR_1_32",0.340264877416568
"O94830_IDR_433_477",0.322310344317155
"O94830_IDR_603_647",0.337424778266277
"O94842_IDR_1_232",0.522601900636958
"O94880_IDR_589_620",0.209982842608481
"O94880_IDR_692_754",0.197739874841157
"O94880_IDR_756_867",0.192215551111935
"O94885_IDR_1_35",0.168012531508908
"O94885_IDR_229_344",0.181672365438459
"O94885_IDR_358_547",0.154911870802227
"O94885_IDR_697_728",0.1756078808468
"O94885_IDR_730_1088",0.163680945030631
"O94885_IDR_88_177",0.156114406372975
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.347135454895711
"O94887_IDR_359_498",0.313445773274133
"O94887_IDR_858_903",0.339418771830156
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.295547630568274
"O94900_IDR_46_263",0.337533238268599
"O94900_IDR_8_41",0.366919131163127
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.501894731813289
"O94907_IDR_23_79",0.498105268186711
"O94910_IDR_1114_1434",0.516326661388842
"O94910_IDR_400_472",0.483673338611158
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.214520654562603
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.501466983671576
"O94929_IDR_298_593",0.498533016328424
"O94933_IDR_293_347",0.336622099991058
"O94933_IDR_613_659",0.318314169214834
"O94933_IDR_682_856",0.345063730794107
"O94966_IDR_1_112",0.174008714596049
"O94941_IDR_219_250",0.512135031554089
"O94941_IDR_339_480",0.487864968445911
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.191239822565858
"O94966_IDR_203_274",0.23038081175147
"O94966_IDR_399_488",0.208793058970465
"O94966_IDR_874_983",0.195577592116158
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.485929623076992
"O94972_IDR_624_943",0.514070376923008
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.385182569363946
"O94979_IDR_792_858",0.313329643535692
"O94979_IDR_881_1111",0.301487787100362
"O94983_IDR_1119_1202",0.196258755517109
"O94983_IDR_212_305",0.193629143680548
"O94983_IDR_392_435",0.205965694793651
"O94983_IDR_447_490",0.204761782338229
"O94983_IDR_814_1022",0.199384623670463
"O94985_IDR_819_902",0.53184836287211
"O95025_IDR_1_38",0.507889914350138
"O95025_IDR_737_777",0.492110085649862
"O95049_IDR_279_374",0.234157357604238
"O95049_IDR_558_590",0.233967645115106
"O95049_IDR_774_919",0.307262770285964
"O95049_IDR_94_189",0.224612226994692
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.508009768929398
"O95069_IDR_333_398",0.491990231070602
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.0996282584669099
"O95071_IDR_1749_1779",0.0954580423324491
"O95071_IDR_1860_1911",0.102210439947706
"O95071_IDR_1965_2021",0.103674326238236
"O95071_IDR_2027_2174",0.112432762903031
"O95071_IDR_2318_2364",0.0964358205268866
"O95071_IDR_2454_2499",0.10240821532666
"O95071_IDR_583_645",0.0982383372132952
"O95071_IDR_81_159",0.0898607329064779
"O95071_IDR_936_1074",0.099653064138349
"O95155_IDR_1_152",0.526756458789426
"O95155_IDR_218_393",0.473243541210574
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.49425798037796
"O95158_IDR_20_58",0.50574201962204
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.171013918183628
"O95180_IDR_1564_1595",0.165354881652296
"O95180_IDR_1_68",0.161151066158275
"O95180_IDR_1867_2353",0.157918137704893
"O95180_IDR_424_459",0.185224812688506
"O95180_IDR_483_771",0.159337183612401
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.427769367991671
"O95235_IDR_702_890",0.227262584230534
"O95238_IDR_70_118",0.543537943507379
"O95239_IDR_426_558",0.350417344279318
"O95239_IDR_656_820",0.279499347200991
"O95239_IDR_918_1232",0.37008330851969
"O95243_IDR_149_434",0.434011463313526
"O95243_IDR_1_82",0.565988536686474
"O95248_IDR_1059_1113",0.166356262129903
"O95248_IDR_1284_1318",0.165873371581901
"O95248_IDR_1683_1713",0.160549784841343
"O95248_IDR_1718_1764",0.161522576143073
"O95248_IDR_778_819",0.168485642785701
"O95248_IDR_91_121",0.177212362518079
"O95249_IDR_118_163",0.434626296687599
"O95249_IDR_31_74",0.565373703312401
"O95251_IDR_1_206",0.478978121331451
"O95251_IDR_208_332",0.521021878668549
"O95255_IDR_263_294",0.497945822840787
"O95255_IDR_856_922",0.502054177159213
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.515061844486762
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.520993837235192
"O95365_IDR_487_584",0.479006162764809
"O95373_IDR_881_913",0.489086424358574
"O95373_IDR_917_948",0.510913575641426
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.366025842751677
"O95382_IDR_1_41",0.318566497615349
"O95382_IDR_908_996",0.315407659632973
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.346092538829479
"O95391_IDR_200_257",0.329806877814296
"O95391_IDR_465_560",0.324100583356225
"O95393_IDR_1_49",0.463121151849644
"O95393_IDR_276_319",0.536878848150356
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.373320369625865
"O95436_IDR_634_690",0.626679630374135
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.403606550036971
"O95450_IDR_1_52",0.286164255935992
"O95450_IDR_217_263",0.310229194027037
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.363310644075333
"O95466_IDR_168_222",0.329995581902919
"O95466_IDR_446_635",0.306693774021748
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.306587203608983
"O95477_IDR_1255_1314",0.322067426159134
"O95477_IDR_2226_2261",0.371345370231883
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.505622175959201
"O95567_IDR_87_163",0.494377824040798
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.491880826271548
"O95602_IDR_208_249",0.508119173728452
"O95613_IDR_1_266",0.204935489450281
"O95613_IDR_1384_2557",0.20286162531263
"O95613_IDR_2815_3128",0.200256517155992
"O95613_IDR_321_1256",0.200400844475108
"O95613_IDR_3222_3296",0.191545523605989
"O95622_IDR_1_204",0.467758472024445
"O95622_IDR_649_711",0.532241527975555
"O95625_IDR_124_174",0.33104046971379
"O95625_IDR_320_364",0.347417485299382
"O95625_IDR_369_649",0.321542044986828
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.535699388543055
"O95644_IDR_702_912",0.464300611456945
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.487191455445835
"O95677_IDR_289_366",0.512808544554165
"O95678_IDR_27_62",0.511498543510037
"O95678_IDR_479_551",0.488501456489963
"O95714_IDR_2417_2458",0.194225781325728
"O95714_IDR_2509_2547",0.204091952604694
"O95714_IDR_3410_3529",0.1887782926663
"O95721_IDR_1_213",0.613546925427689
"O95721_IDR_215_258",0.386453074572311
"O95727_IDR_220_304",0.28510773491735
"O95727_IDR_314_360",0.293059664687982
"O95727_IDR_363_393",0.421832600394668
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.481000981679152
"O95754_IDR_688_739",0.518999018320847
"O95757_IDR_503_575",0.501948573262819
"O95757_IDR_788_839",0.498051426737181
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.476354185014627
"O95789_IDR_599_737",0.523645814985373
"O95793_IDR_387_480",0.51083078186792
"O95793_IDR_9_69",0.48916921813208
"O95800_IDR_1_38",0.352945228094448
"O95800_IDR_234_327",0.328405885492967
"O95800_IDR_402_540",0.318648886412584
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.388823828002989
"O95835_IDR_1_137",0.323084030707566
"O95835_IDR_140_633",0.288092141289445
"O95838_IDR_1_41",0.433703844988991
"O95838_IDR_463_553",0.566296155011009
"O95841_IDR_1_45",0.493205226356645
"O95841_IDR_204_270",0.506794773643355
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.482306332560019
"O95873_IDR_264_294",0.51769366743998
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.489720555663375
"O95886_IDR_905_965",0.510279444336625
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.498881624658115
"O95983_IDR_250_291",0.479599977547864
"O95983_IDR_52_108",0.520400022452136
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.358658042873902
"O95996_IDR_698_2303",0.292011901854894
"O95996_IDR_79_128",0.349330055271204
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.490624698090836
"O96004_IDR_155_201",0.509375301909164
"O96005_IDR_1_87",0.481983733285096
"O96005_IDR_597_669",0.518016266714904
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.461020910072513
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
