"","GO0006281_DNA_repair"
"Q6NZ36_IDR_1_42",0.491629540653204
"Q6P1M9_IDR_1_281",1
"Q6P1N0_IDR_1_497",0.486059614734162
"Q6P1N0_IDR_814_854",0.513940385265839
"Q6P1Q0_IDR_1_73",1
"Q6P1Q9_IDR_119_166",1
"Q6P1R3_IDR_1_101",0.331175083706896
"Q6P1R3_IDR_205_285",0.325047671036407
"Q6P1R3_IDR_435_466",0.343777245256697
"Q6P1R4_IDR_343_410",0.579142645339107
"Q6P1R4_IDR_417_473",0.420857354660893
"Q6P3S6_IDR_373_638",0.484616728035267
"Q6P3V2_IDR_42_74",1
"Q6P3W7_IDR_612_929",1
"Q6P3X3_IDR_294_325",1
"Q6P3X8_IDR_1_109",1
"Q6P444_IDR_323_385",0.505791225055738
"Q6P444_IDR_87_269",0.494208774944262
"Q6P499_IDR_336_406",1
"Q6P4A8_IDR_1_31",1
"Q6P5X7_IDR_248_295",0.404178684690295
"Q6P5Z2_IDR_429_552",0.489854290234137
"Q6P5Z2_IDR_60_146",0.510145709765863
"Q6P6B1_IDR_1_374",1
"Q6P6C2_IDR_1_80",0.628374802563525
"Q6P6C2_IDR_288_394",0.371625197436475
"Q6P988_IDR_1_47",1
"Q6P995_IDR_25_75",0.328995727738453
"Q6P995_IDR_381_673",0.326802037916783
"Q6P995_IDR_677_826",0.344202234344764
"Q6P996_IDR_682_788",1
"Q6P9A2_IDR_1_91",1
"Q6P9A3_IDR_43_113",1
"Q6P9F0_IDR_100_684",1
"Q6P9F7_IDR_176_228",1
"Q6P9G4_IDR_1_183",1
"Q6P9G9_IDR_113_320",1
"Q6P9H4_IDR_294_555",1
"Q6P9H5_IDR_1_37",1
"Q6PF06_IDR_1_113",1
"Q6PFW1_IDR_912_1433",1
"Q6PG37_IDR_58_199",1
"Q6PGN9_IDR_1_363",1
"Q6PGQ1_IDR_11_229",1
"Q6PGQ7_IDR_105_541",0.488215894153549
"Q6PGQ7_IDR_1_103",0.511784105846451
"Q6PH81_IDR_1_35",0.469315263118593
"Q6PH81_IDR_39_125",0.530684736881407
"Q6PHW0_IDR_1_70",1
"Q6PI26_IDR_430_577",1
"Q6PI47_IDR_291_378",0.494305151423279
"Q6PI47_IDR_380_426",0.505694848576721
"Q6PI77_IDR_1_296",1
"Q6PI78_IDR_1_65",1
"Q6PI97_IDR_50_169",1
"Q6PI98_IDR_1_104",1
"Q6PID8_IDR_1_43",1
"Q6PIF2_IDR_1_57",0.497804627697972
"Q6PIF2_IDR_164_218",0.502195372302028
"Q6PJG2_IDR_882_1035",0.264082005922068
"Q6PJG9_IDR_542_635",1
"Q96R06_IDR_1_497",0.498359633819516
"Q96R06_IDR_840_984",0.501640366180484
"Q96RD6_IDR_391_621",1
"Q96RD7_IDR_377_426",1
"Q96RE7_IDR_124_342",1
"Q96RE9_IDR_61_239",1
"Q96RF0_IDR_128_228",1
"Q96RG2_IDR_1_111",0.193184465409892
"Q96RG2_IDR_1272_1323",0.203301459783935
"Q96RG2_IDR_397_610",0.202272647118835
"Q96RG2_IDR_749_864",0.200898111531532
"Q96RG2_IDR_936_990",0.200343316155807
"Q96RI0_IDR_1_58",1
"Q96RI1_IDR_211_257",0.545950650508058
"Q96RI1_IDR_62_130",0.454049349491942
"Q96RN1_IDR_646_708",0.483558091189458
"Q96RN1_IDR_801_970",0.516441908810542
"Q96RN5_IDR_72_533",1
"Q96RP3_IDR_1_68",1
"Q96RP7_IDR_1_60",1
"Q96RP8_IDR_169_202",0.493839531804341
"Q96RP8_IDR_406_456",0.50616046819566
"Q96RQ9_IDR_508_567",1
"Q96RR1_IDR_1_51",0.486530329375593
"Q96RR1_IDR_633_684",0.513469670624407
"Q96RR4_IDR_1_146",0.499868128850087
"Q96RR4_IDR_495_588",0.500131871149913
"Q96RS0_IDR_105_192",0.262152494013883
"Q96RS0_IDR_263_494",0.209450195521647
"Q96RS0_IDR_51_102",0.17195057136975
"Q96RS0_IDR_523_632",0.35644673909472
"Q96RT1_IDR_431_461",0.33299251770105
"Q96RT1_IDR_463_865",0.365386649974473
"Q96RT1_IDR_984_1316",0.301620832324477
"Q96RT6_IDR_245_296",0.33321700112814
"Q96RT6_IDR_343_436",0.332426650403762
"Q96RT6_IDR_445_617",0.334356348468098
"Q96RT7_IDR_685_1447",1
"Q96RT8_IDR_149_199",1
"Q96RU2_IDR_454_548",0.487494569817832
"Q96RU2_IDR_698_775",0.512505430182168
"Q96RU3_IDR_275_377",0.510215335379432
"Q96RU3_IDR_481_546",0.489784664620568
"Q96RU7_IDR_1_63",0.583456090571684
"Q96S15_IDR_463_613",0.512903832546292
"Q96S21_IDR_228_281",1
"Q96S38_IDR_131_234",0.456876389863663
"Q96S38_IDR_422_881",0.543123610136337
"Q96S53_IDR_1_36",0.505660239011
"Q96S53_IDR_318_571",0.494339760989
"Q96S55_IDR_42_217",1
"Q96S59_IDR_1_152",0.500988369817588
"Q96S59_IDR_457_611",0.499011630182412
"Q96S65_IDR_116_267",0.351204576190469
"Q96S65_IDR_1_80",0.319743065733737
"Q96S65_IDR_304_508",0.329052358075795
"Q96S66_IDR_365_551",0.502027180946096
"Q96S66_IDR_40_91",0.497972819053904
"Q96S82_IDR_197_333",0.503793979111332
"Q96S82_IDR_96_143",0.496206020888668
"Q96S90_IDR_1_35",0.472423208845825
"Q96S90_IDR_91_227",0.527576791154175
"Q96S94_IDR_1_33",0.455532054232956
"Q96S94_IDR_300_520",0.544467945767044
"Q96S96_IDR_1_32",1
"Q96S99_IDR_216_260",1
"Q96SA4_IDR_342_376",1
"Q96SB3_IDR_1_429",0.537625323194619
"Q96SB3_IDR_598_663",0.462374676805381
"Q96SB4_IDR_1_59",0.428566359652148
"Q96SB4_IDR_246_477",0.571433640347852
"Q96SC8_IDR_1_441",0.494722730190036
"Q96SC8_IDR_497_542",0.505277269809964
"Q96SD1_IDR_360_650",1
"Q96SL1_IDR_1_43",1
"Q96SL8_IDR_1_412",1
"Q96SM3_IDR_1_114",1
"Q96SN7_IDR_1_50",1
"Q96SN8_IDR_1_1470",0.508949568736691
"Q96SN8_IDR_1566_1713",0.491050431263309
"Q96SQ5_IDR_53_162",1
"Q96SQ7_IDR_1_239",1
"Q96SR6_IDR_58_220",1
"Q96ST2_IDR_1_551",0.565656561018867
"Q96ST2_IDR_703_740",0.236836023875014
"Q96ST2_IDR_772_809",0.197507415106118
"Q96ST3_IDR_1_118",0.226897587267567
"Q96ST3_IDR_196_301",0.233527277248126
"Q96ST3_IDR_367_459",0.288496640098806
"Q96ST3_IDR_830_877",0.251078495385501
"Q96ST8_IDR_1_304",0.340699208753092
"Q96ST8_IDR_307_366",0.320045287969493
"Q96ST8_IDR_742_783",0.339255503277415
"Q96T60_IDR_110_142",1
"Q96T68_IDR_434_498",0.316514526919086
"Q96T68_IDR_502_626",0.357382126051393
"Q96T68_IDR_64_125",0.326103347029521
"Q96T83_IDR_1_77",0.498280120411082
"Q96T83_IDR_618_699",0.501719879588918
"Q96T88_IDR_593_675",0.684499964039508
"Q96T88_IDR_78_124",0.315500035960492
"Q96T92_IDR_1_309",0.513991958062293
"Q96T92_IDR_311_422",0.486008041937707
"Q96TA1_IDR_566_746",1
"Q96TA2_IDR_25_125",1
"Q96TC7_IDR_129_234",1
"Q99062_IDR_676_750",1
"Q99075_IDR_1_104",1
"Q99081_IDR_1_575",0.491158570196184
"Q99081_IDR_640_682",0.508841429803816
"Q99217_IDR_1_191",1
"Q99250_IDR_442_650",0.255350750991973
"Q99496_IDR_130_224",1
"Q99500_IDR_320_378",1
"Q99502_IDR_1_108",0.491021564279872
"Q99502_IDR_243_319",0.508978435720127
"Q99504_IDR_1_72",0.60121856101764
"Q99504_IDR_219_300",0.39878143898236
"Q99519_IDR_1_51",1
"Q99523_IDR_1_95",0.482496033460856
"Q99523_IDR_800_831",0.517503966539144
"Q99527_IDR_1_48",1
"Q99536_IDR_1_44",1
"Q99542_IDR_475_508",1
"Q99543_IDR_289_321",1
"Q99547_IDR_1_35",0.479178368112641
"Q99547_IDR_64_160",0.520821631887359
"Q99549_IDR_115_498",0.747147654212655
"Q99549_IDR_1_55",0.252852345787345
"Q99550_IDR_128_1108",0.517074099467459
"Q99550_IDR_1_88",0.482925900532541
"Q99558_IDR_1_52",0.179551963552158
"Q99592_IDR_119_366",1
"Q99593_IDR_1_49",0.350741295921513
"Q99593_IDR_219_424",0.327760828155799
"Q99593_IDR_433_485",0.321497875922688
"Q99594_IDR_100_134",0.493429502771598
"Q99594_IDR_1_31",0.506570497228402
"Q99595_IDR_139_171",1
"Q99598_IDR_1_32",1
"Q99607_IDR_139_205",0.307788727307584
"Q99607_IDR_302_520",0.230814865781078
"Q99607_IDR_526_582",0.231238884156648
"Q99607_IDR_586_663",0.230157522754689
"Q99608_IDR_1_93",1
"Q99612_IDR_52_195",1
"Q99613_IDR_1_46",0.3208656141897
"Q99613_IDR_162_313",0.371931699605501
"Q99613_IDR_879_913",0.307202686204799
"Q99614_IDR_1_113",1
"Q99618_IDR_1_268",1
"Q99624_IDR_1_58",1
"Q99678_IDR_1_31",0.50058628676327
"Q99678_IDR_314_358",0.49941371323673
"Q99680_IDR_1_35",0.46969054861327
"Q99680_IDR_245_307",0.53030945138673
"Q99683_IDR_1179_1243",0.243776611024992
"Q99683_IDR_1278_1308",0.24285164149976
"Q99683_IDR_32_87",0.237872849018366
"Q99683_IDR_939_1039",0.275498898456883
"Q99684_IDR_1_241",1
"Q99687_IDR_118_161",0.307623692084946
"Q99687_IDR_1_61",0.288252605186805
"Q99687_IDR_163_277",0.404123702728249
"Q99689_IDR_1_73",0.329279106669007
"Q99689_IDR_257_314",0.325838023177403
"Q99689_IDR_75_223",0.344882870153591
"Q99697_IDR_1_91",1
"Q99698_IDR_1006_1096",0.159074709228954
"Q99698_IDR_109_226",0.154492784985542
"Q99698_IDR_831_867",0.15344348587142
"Q99748_IDR_24_100",1
"Q99750_IDR_1_160",1
"Q99755_IDR_1_73",0.416745912448735
"Q99755_IDR_456_562",0.583254087551265
"Q99757_IDR_1_41",1
"Q99758_IDR_848_891",1
"Q99759_IDR_122_203",0.485002754939974
"Q99759_IDR_208_358",0.514997245060026
"Q99767_IDR_1_350",0.493069368842885
"Q99767_IDR_392_423",0.506930631157115
"Q99788_IDR_340_373",1
"Q99795_IDR_262_319",1
"Q99797_IDR_1_33",1
"Q99801_IDR_1_33",0.378549180828354
"Q99801_IDR_37_129",0.621450819171646
"Q99807_IDR_1_39",1
"Q99808_IDR_240_278",1
"Q99811_IDR_1_122",0.568219972184867
"Q99811_IDR_125_253",0.431780027815133
"Q99814_IDR_359_808",1
"Q99816_IDR_144_231",1
"Q99835_IDR_1_63",0.44749558443954
"Q99835_IDR_555_769",0.552504415560459
"Q99848_IDR_144_306",1
"Q99853_IDR_93_325",1
"Q99856_IDR_1_224",0.335984707641314
"Q99856_IDR_377_515",0.322003160910007
"Q99856_IDR_539_593",0.342012131448679
"Q99865_IDR_1_48",1
"Q99873_IDR_1_49",1
"Q99879_IDR_1_36",1
"Q99880_IDR_1_35",1
"Q99884_IDR_1_37",1
"Q99909_IDR_72_176",1
"Q99928_IDR_1_37",0.467107390251314
"Q99928_IDR_344_397",0.532892609748686
"Q99929_IDR_111_175",0.391588227473739
"Q99929_IDR_1_57",0.608411772526261
"Q99932_IDR_1_485",1
"Q99933_IDR_1_140",1
"Q99967_IDR_1_214",1
"Q99973_IDR_54_235",1
"Q99983_IDR_1_40",0.482560554866765
"Q99983_IDR_386_421",0.517439445133235
"Q99985_IDR_714_751",1
"Q99986_IDR_345_396",1
"Q99988_IDR_1_39",1
"Q99990_IDR_50_258",1
"Q99996_IDR_1_277",0.176172905442238
"Q99996_IDR_2066_2110",0.167213655244065
"Q99996_IDR_2121_3131",0.178544149028017
"Q99996_IDR_3199_3693",0.15465433833315
"Q99996_IDR_3800_3868",0.160586477485558
"Q99996_IDR_751_1844",0.162828474466971
"Q99999_IDR_1_70",1
"Q9BPU6_IDR_502_549",1
"Q9BPV8_IDR_1_35",1
"Q9BPW5_IDR_206_248",1
"Q9BPW8_IDR_1_40",1
"Q9BPX3_IDR_899_1015",1
"Q9BQ70_IDR_1_145",1
"Q9BQ75_IDR_11_89",1
"Q9BQ87_IDR_94_156",1
"Q9BQ89_IDR_1_264",1
"Q9BQ95_IDR_1_67",1
"Q9BQA5_IDR_404_460",0.501528835603071
"Q9BQA5_IDR_486_517",0.498471164396929
"Q9BQB4_IDR_171_213",0.556787674511492
"Q9BQB4_IDR_41_74",0.443212325488508
"Q9BQD7_IDR_202_235",1
"Q9BQE6_IDR_1_179",0.509655362004706
"Q9BQE6_IDR_196_289",0.490344637995294
"Q9BQE9_IDR_54_202",1
"Q9BQF6_IDR_1_441",0.294648449793318
"Q9BQF6_IDR_443_515",0.240119296939051
"Q9BQF6_IDR_686_733",0.229810917267364
"Q9BQF6_IDR_876_928",0.235421336000266
"Q9BQG0_IDR_1145_1328",0.605575415660896
"Q9BQG0_IDR_696_755",0.394424584339104
"Q9BQG1_IDR_88_297",1
"Q9BQS8_IDR_1231_1331",0.265798597053179
"Q9BQS8_IDR_340_405",0.245618035554705
"Q9BQS8_IDR_549_601",0.251969387120954
"Q9BQT9_IDR_805_892",0.47922352996063
"Q9BQT9_IDR_912_956",0.52077647003937
"Q9BQW3_IDR_386_438",0.505696623441036
"Q9BQW3_IDR_442_602",0.494303376558964
"Q9BQY4_IDR_1_137",1
"Q9BQY9_IDR_1_259",1
"Q9BR10_IDR_1_38",1
"Q9BR39_IDR_229_277",0.310710399815348
"Q9BR39_IDR_383_416",0.303899384530152
"Q9BR39_IDR_425_671",0.385390215654501
"Q9BR61_IDR_1_38",1
"Q9BR76_IDR_399_451",1
"Q9BR77_IDR_1_48",0.508478167756125
"Q9BR77_IDR_86_225",0.491521832243875
"Q9BR84_IDR_30_90",1
"Q9BRA0_IDR_1_38",1
"Q9BRC7_IDR_440_485",1
"Q9BRQ6_IDR_1_143",1
"Q9BRR0_IDR_129_313",1
"Q9BRR3_IDR_1_35",1
"Q9BRR8_IDR_166_348",0.218075530443252
"Q9BRR8_IDR_353_504",0.137969412209255
"Q9BRR8_IDR_570_612",0.144292571592093
"Q9BRR8_IDR_621_756",0.149253069513273
"Q9BRR8_IDR_68_156",0.140064683640569
"Q9BRR8_IDR_759_914",0.21034473260156
"Q9BRR9_IDR_113_210",0.326462968616823
"Q9BRR9_IDR_248_325",0.329241782520492
"Q9BRR9_IDR_444_508",0.344295248862685
"Q9BRS2_IDR_1_110",0.471321282316944
"Q9BRS2_IDR_451_568",0.528678717683055
"Q9BRS8_IDR_1_84",0.389151036274209
"Q9BRS8_IDR_294_462",0.610848963725791
"Q9BRT6_IDR_1_129",1
"Q9BRT8_IDR_1_38",1
"Q9BRU2_IDR_1_47",1
"Q9BSF0_IDR_1_53",1
"Q9BSF8_IDR_1_162",0.49520589337465
"Q9BSF8_IDR_434_475",0.50479410662535
"Q9BSG5_IDR_188_229",1
"Q9BSH4_IDR_7_44",1
"Q9BSI4_IDR_193_381",1
"Q9BSJ2_IDR_100_173",0.327869114475092
"Q9BSJ2_IDR_773_812",0.338984139359394
"Q9BSJ2_IDR_870_902",0.333146746165514
"Q9BSJ5_IDR_1_454",1
"Q9BSJ6_IDR_1_248",1
"Q9BSJ8_IDR_1_62",0.329066075876124
"Q9BT76_IDR_260_294",1
"Q9BT81_IDR_1_374",1
"Q9BT88_IDR_1_155",1
"Q9BTA9_IDR_1_554",1
"Q9BTC0_IDR_1201_2240",0.20289166660727
"Q9BTC0_IDR_1_262",0.304913192219339
"Q9BTC0_IDR_323_668",0.230854271200003
"Q9BTC0_IDR_765_1046",0.261340869973388
"Q9BTC8_IDR_325_373",0.339063113480805
"Q9BTC8_IDR_419_482",0.338622602161697
"Q9BTC8_IDR_540_590",0.322314284357498
"Q9BTD3_IDR_273_319",1
"Q9BTD8_IDR_1_355",1
"Q9BUA3_IDR_140_264",0.403482195465038
"Q9BUA3_IDR_20_66",0.296863722328136
"Q9BUA3_IDR_274_315",0.299654082206825
"Q9BUA6_IDR_1_43",1
"Q9BUB4_IDR_153_251",1
"Q9BUB5_IDR_1_39",0.520194716281396
"Q9BUB5_IDR_377_465",0.479805283718604
"Q9BUB7_IDR_1_71",1
"Q9BUF7_IDR_83_120",1
"Q9BUG6_IDR_1_38",0.435327684957963
"Q9BUG6_IDR_141_351",0.564672315042037
"Q9BUH6_IDR_142_204",1
"Q9BUH8_IDR_1_129",0.496702949522758
"Q9BUH8_IDR_134_593",0.503297050477242
"Q9BV73_IDR_1084_1412",0.257852801299737
"Q9BV73_IDR_1_513",0.230470273308495
"Q9BV73_IDR_1790_1980",0.247851057587498
"Q9BV73_IDR_2019_2442",0.26382586780427
"Q9BV79_IDR_1_39",1
"Q9BV87_IDR_256_359",1
"Q9BV94_IDR_505_553",1
"Q9BV97_IDR_79_191",1
"Q9BVA0_IDR_313_488",1
"Q9BVA6_IDR_1_79",1
"Q9BVV6_IDR_1452_1482",0.171360904738593
"Q9BVV7_IDR_1_105",1
"Q9BVV8_IDR_1_132",1
"Q9BVW5_IDR_150_301",0.472883723764122
"Q9BVW5_IDR_1_66",0.527116276235878
"Q9BVW6_IDR_49_85",1
"Q9BVX2_IDR_1_32",1
"Q9BW04_IDR_1_567",1
"Q9BW11_IDR_112_204",0.498717574709407
"Q9BW11_IDR_20_74",0.501282425290593
"Q9BWU0_IDR_1_149",0.224116210577137
"Q9BWU0_IDR_279_358",0.247837686036114
"Q9BWU0_IDR_444_537",0.246228434271125
"Q9BWU0_IDR_584_765",0.281817669115625
"Q9BWU1_IDR_355_502",1
"Q9BWV1_IDR_420_469",0.336476095007781
"Q9BWV1_IDR_811_855",0.342076152184107
"Q9BWV1_IDR_877_1114",0.321447752808111
"Q9BWV3_IDR_483_514",1
"Q9BWV7_IDR_1_81",0.510759130296095
"Q9BX68_IDR_1_50",1
"Q9BX69_IDR_796_1037",0.476982494134268
"Q9BX69_IDR_90_279",0.523017505865732
"Q9BX70_IDR_1_93",1
"Q9BX73_IDR_1_60",1
"Q9BX79_IDR_595_631",1
"Q9BX82_IDR_68_167",1
"Q9BX84_IDR_1231_1274",0.126895260216578
"Q9BX84_IDR_1285_1456",0.128276671955114
"Q9BX84_IDR_1459_1598",0.151359253041537
"Q9BX84_IDR_1665_1695",0.132630653845855
"Q9BX84_IDR_1983_2022",0.139608824533671
"Q9BX84_IDR_544_600",0.18476522141174
"Q9BX84_IDR_772_820",0.136464114995505
"Q9BX95_IDR_33_117",1
"Q9BX97_IDR_374_442",1
"Q9BXA7_IDR_275_367",1
"Q9BXA9_IDR_1246_1286",0.322228813236232
"Q9BXA9_IDR_1_80",0.334835580007682
"Q9BXA9_IDR_83_1121",0.342935606756086
"Q9BXJ4_IDR_1_111",1
"Q9BXJ5_IDR_1_146",1
"Q9BXJ7_IDR_378_438",1
"Q9BXJ9_IDR_574_639",1
"Q9BXK1_IDR_207_252",0.471837664542606
"Q9BXK1_IDR_27_156",0.528162335457394
"Q9BXK5_IDR_229_451",1
"Q9BXL5_IDR_1_484",1
"Q9BXL6_IDR_214_286",0.332082343137748
"Q9BXL6_IDR_392_567",0.34268033463571
"Q9BXL6_IDR_756_803",0.325237322226542
"Q9BXL7_IDR_225_305",0.288723664516949
"Q9BXL7_IDR_424_664",0.409900457488901
"Q9BXL7_IDR_852_916",0.30137587799415
"Q9BXL8_IDR_186_226",0.491456636445805
"Q9BXL8_IDR_80_174",0.508543363554195
"Q9BXM0_IDR_1342_1375",0.333337244189601
"Q9BXM0_IDR_1_43",0.328287785149482
"Q9BXM0_IDR_45_233",0.338374970660917
"Q9BXM7_IDR_180_210",1
"Q9BXT5_IDR_1042_1607",0.149081709451552
"Q9BXT5_IDR_1_469",0.153444984782589
"Q9BXT5_IDR_2264_2514",0.172791037943562
"Q9BXT5_IDR_2563_2596",0.146150390423758
"Q9BXT5_IDR_473_775",0.152787342651186
"Q9BXT5_IDR_782_1040",0.225744534747352
"Q9BXT8_IDR_1104_1169",0.335338950076855
"Q9BXT8_IDR_1360_1397",0.336357781939437
"Q9BXT8_IDR_309_399",0.328303267983708
"Q9BXU0_IDR_1_47",1
"Q9BXU1_IDR_213_278",0.474937752750586
"Q9BXU1_IDR_976_1018",0.525062247249414
"Q9BXU2_IDR_157_225",1
"Q9BXU3_IDR_145_377",1
"Q9BXU7_IDR_602_726",0.508071709286455
"Q9BXU7_IDR_731_820",0.491928290713545
"Q9BY12_IDR_745_899",0.310012230199129
"Q9BY15_IDR_619_652",1
"Q9BY21_IDR_1_39",1
"Q9BY42_IDR_192_273",1
"Q9BY43_IDR_170_222",1
"Q9BY44_IDR_427_530",1
"Q9BY66_IDR_1299_1367",0.308644473860385
"Q9BY66_IDR_1411_1539",0.359828288490454
"Q9BY66_IDR_174_310",0.331527237649161
"Q9BY67_IDR_335_376",0.496378912334421
"Q9BY67_IDR_398_442",0.503621087665579
"Q9BY76_IDR_1_109",0.462101142968662
"Q9BY76_IDR_115_180",0.537898857031338
"Q9BY77_IDR_12_273",1
"Q9BY78_IDR_299_374",1
"Q9BY84_IDR_301_557",0.387723958904346
"Q9BY84_IDR_561_654",0.612276041095654
"Q9BY89_IDR_1_31",0.491704093511679
"Q9BY89_IDR_37_1789",0.508295906488321
"Q9BYK8_IDR_959_1061",1
"Q9BYL1_IDR_1_109",1
"Q9BYM8_IDR_148_193",0.500400489854953
"Q9BYM8_IDR_243_277",0.499599510145047
"Q9BYN0_IDR_1_36",1
"Q9BYN7_IDR_1_321",1
"Q9BYN8_IDR_1_38",1
"Q9BYP7_IDR_1_134",0.535718592032645
"Q9BYP7_IDR_486_1800",0.464281407967355
"Q9BYP8_IDR_1_105",1
"Q9BYW2_IDR_1075_1452",0.309343517803799
"Q9BYW2_IDR_1_1069",0.181700728852483
"Q9BYW2_IDR_1829_2147",0.194153126964266
"Q9BYW2_IDR_2311_2388",0.151947971137301
"Q9BYW2_IDR_2421_2468",0.162854655242151
"Q9BYW3_IDR_65_111",1
"Q9BYX2_IDR_1_44",0.340272362326833
"Q9BYX2_IDR_145_329",0.328222709077292
"Q9BYX2_IDR_384_454",0.331504928595875
"Q9BYX4_IDR_200_304",1
"Q9BZD6_IDR_1_31",1
"Q9BZD7_IDR_162_214",1
"Q9BZE1_IDR_1_31",1
"Q9BZE2_IDR_434_471",1
"Q9BZE3_IDR_1_190",0.588895094591007
"Q9BZE3_IDR_286_327",0.411104905408993
"Q9BZE4_IDR_461_634",1
"Q9BZE7_IDR_56_93",1
"Q9BZE9_IDR_177_316",0.609241482752311
"Q9BZE9_IDR_495_553",0.390758517247689
"Q9BZJ6_IDR_35_76",1
"Q9BZJ7_IDR_205_237",0.504798866499103
"Q9BZJ7_IDR_311_368",0.495201133500897
"Q9BZJ8_IDR_1_40",0.324973317311715
"Q9BZJ8_IDR_246_282",0.328152185444565
"Q9BZJ8_IDR_364_451",0.34687449724372
"Q9BZK7_IDR_90_150",1
"Q9BZL4_IDR_315_691",1
"Q9BZL6_IDR_1_37",0.226436585294955
"Q9BZL6_IDR_190_250",0.28870941336709
"Q9BZL6_IDR_316_378",0.248058017160553
"Q9BZL6_IDR_848_878",0.236795984177402
"Q9BZM3_IDR_14_204",0.494818878101425
"Q9BZM3_IDR_254_304",0.505181121898575
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.542000320817393
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.569473598674509
"Q9C086_IDR_78_267",0.430526401325491
"Q9C091_IDR_1088_1225",0.320502213427043
"Q9C091_IDR_241_368",0.362380130431727
"Q9C091_IDR_51_102",0.31711765614123
"Q9C093_IDR_1197_1327",0.203683353367233
"Q9C093_IDR_1663_1709",0.193697660723746
"Q9C093_IDR_257_290",0.191442093712878
"Q9C093_IDR_608_681",0.205950560156571
"Q9C093_IDR_890_1004",0.205226332039573
"Q9C098_IDR_21_345",0.523003942177591
"Q9C098_IDR_617_648",0.476996057822409
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.244591061397523
"Q9C0B9_IDR_207_351",0.24508212498324
"Q9C0B9_IDR_403_435",0.25426628818162
"Q9C0B9_IDR_464_1021",0.256060525437618
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.192819493854738
"Q9C0C7_IDR_250_310",0.19819734395877
"Q9C0C7_IDR_312_649",0.211472185988982
"Q9C0C7_IDR_665_726",0.202157614333068
"Q9C0C7_IDR_737_805",0.195353361864442
"Q9C0C9_IDR_1155_1249",0.309910526934035
"Q9C0C9_IDR_1_55",0.180636032226849
"Q9C0C9_IDR_399_537",0.323229537378616
"Q9C0C9_IDR_712_920",0.1862239034605
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.235743156368443
"Q9C0F1_IDR_289_390",0.478439147350585
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.506032261280254
"Q9C0H9_IDR_264_1183",0.493967738719746
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.503481412130714
"Q9C0I9_IDR_179_441",0.496518587869286
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.332231032156412
"Q9C0J8_IDR_408_507",0.331863986873022
"Q9C0J8_IDR_511_1336",0.335904980970566
"Q9C0J9_IDR_1_48",0.422326992727482
"Q9C0J9_IDR_175_482",0.577673007272518
"Q9C0K0_IDR_1_824",0.516639622005587
"Q9C0K0_IDR_858_894",0.483360377994413
"Q9GZR2_IDR_80_195",0.546969703125769
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.226260226364913
"Q9GZR7_IDR_62_190",0.499739234271927
"Q9GZR7_IDR_812_859",0.274000539363159
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.242161699403151
"Q9GZU2_IDR_1305_1386",0.256440282357096
"Q9GZU2_IDR_1_34",0.254145614670193
"Q9GZU2_IDR_1417_1478",0.247252403569559
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.488260175505883
"Q9GZV3_IDR_520_580",0.511739824494117
"Q9H009_IDR_142_177",0.499308095049482
"Q9H009_IDR_1_74",0.500691904950518
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.507286875427327
"Q9H019_IDR_74_143",0.492713124572673
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.504178849783635
"Q9H063_IDR_52_83",0.495821150216365
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.205304279331516
"Q9H0E7_IDR_167_291",0.374798589375576
"Q9H0E7_IDR_306_373",0.202710321786516
