"","GO0005654_nucleoplasm"
"Q6ZMS7_IDR_1_38",0.521078974543768
"Q6ZMS7_IDR_183_281",0.478921025456232
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.457568137558192
"Q6ZN04_IDR_382_514",0.393961175958798
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.314061216159286
"Q6ZN16_IDR_1_57",0.321968779169348
"Q6ZN16_IDR_911_1007",0.363970004671366
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.594163009322054
"Q6ZN18_IDR_351_397",0.405836990677946
"Q6ZNJ1_IDR_1298_1436",0.503614351246952
"Q6ZNJ1_IDR_1858_1915",0.496385648753048
"Q6ZNL6_IDR_1_890",1
"Q6ZNM6_IDR_1_53",0.496061325317187
"Q6ZNM6_IDR_55_116",0.503938674682813
"Q6ZNR0_IDR_1_87",1
"Q6ZP65_IDR_1_160",0.356790137181877
"Q6ZP65_IDR_269_463",0.314775683045251
"Q6ZP65_IDR_508_573",0.328434179772871
"Q6ZPD9_IDR_1_38",1
"Q6ZRS2_IDR_1314_1893",0.128887393932372
"Q6ZRS2_IDR_2213_2316",0.118666989305262
"Q6ZRS2_IDR_2323_3230",0.31797987955033
"Q6ZRS2_IDR_953_1312",0.128528433360265
"Q6ZRS4_IDR_1_136",0.547789244864994
"Q6ZRS4_IDR_221_1044",0.452210755135006
"Q6ZRT6_IDR_147_265",0.405969546494346
"Q6ZRT6_IDR_1_53",0.594030453505654
"Q6ZRV2_IDR_285_1179",1
"Q6ZS10_IDR_1_214",1
"Q6ZSY5_IDR_1_32",0.240235683738308
"Q6ZSY5_IDR_207_237",0.248251581460854
"Q6ZSY5_IDR_290_528",0.249547844723597
"Q6ZSY5_IDR_63_102",0.261964890077242
"Q6ZSZ5_IDR_1104_1360",0.328946708916856
"Q6ZSZ5_IDR_1_402",0.224573961861926
"Q6ZSZ5_IDR_892_992",0.207629527856916
"Q6ZSZ5_IDR_997_1044",0.238849801364302
"Q6ZSZ6_IDR_1_889",1
"Q6ZT07_IDR_408_456",0.344153266836179
"Q6ZU64_IDR_1564_1597",0.310899078320279
"Q6ZU64_IDR_1715_1829",0.387134164217569
"Q6ZU64_IDR_97_136",0.301966757462152
"Q6ZU65_IDR_19_123",0.278709081429389
"Q6ZU65_IDR_249_443",0.233620793193671
"Q6ZU65_IDR_570_600",0.209794635746676
"Q6ZU67_IDR_1_322",1
"Q6ZU65_IDR_665_1347",0.277875489630264
"Q6ZU69_IDR_308_372",0.349489501097125
"Q6ZU69_IDR_32_294",0.323401633454894
"Q6ZUJ8_IDR_634_805",0.343438173320299
"Q6ZUK4_IDR_313_368",1
"Q6ZUM4_IDR_325_388",0.276060709694152
"Q6ZUM4_IDR_446_494",0.228604117747013
"Q6ZUM4_IDR_617_665",0.245358610608016
"Q6ZUM4_IDR_70_259",0.249976561950818
"Q6ZUS5_IDR_245_278",1
"Q6ZUT1_IDR_110_292",0.589814627772302
"Q6ZUT1_IDR_33_96",0.410185372227698
"Q6ZUT3_IDR_315_714",1
"Q6ZUT9_IDR_1052_1089",0.201993803273568
"Q6ZUT9_IDR_140_177",0.198233917956516
"Q6ZUT9_IDR_410_442",0.200575965093988
"Q6ZUT9_IDR_602_728",0.194367760013695
"Q6ZUT9_IDR_811_850",0.204828553662232
"Q6ZUU3_IDR_1_132",1
"Q6ZUX3_IDR_26_478",1
"Q6ZV29_IDR_1247_1317",0.336684891753667
"Q6ZV29_IDR_1_95",0.347447897334062
"Q6ZV29_IDR_303_448",0.31586721091227
"Q6ZVM7_IDR_466_507",0.305667235596824
"Q6ZVT0_IDR_1_153",0.512568375866773
"Q6ZVT0_IDR_570_673",0.487431624133227
"Q6ZVX7_IDR_1_50",1
"A0AV02_IDR_412_579",1
"A0AVI2_IDR_129_159",1
"A0AVK6_IDR_1_56",0.244471733296731
"A0AVK6_IDR_212_263",0.245529232925229
"A0AVK6_IDR_351_867",0.263817588219046
"A0AVK6_IDR_69_110",0.246181445558994
"A0AVT1_IDR_1_38",1
"A0FGR9_IDR_1_49",0.493618862491369
"A0FGR9_IDR_589_736",0.506381137508631
"A1L443_IDR_407_756",0.354379185163404
"A1L453_IDR_1_47",1
"A1L4H1_IDR_911_942",0.422596628019045
"A1L4H1_IDR_951_1468",0.577403371980955
"A1L4K1_IDR_29_158",1
"A1L4L8_IDR_1_44",1
"A1X283_IDR_284_364",0.496598521621481
"A1X283_IDR_428_849",0.503401478378519
"A2RUB6_IDR_914_948",0.376349890401235
"A2RUS2_IDR_434_510",1
"A2VCK2_IDR_216_349",1
"A2VDJ0_IDR_891_1386",1
"A3KMH1_IDR_1543_1588",1
"A3KN83_IDR_1_238",0.416932162712619
"A3KN83_IDR_682_840",0.583067837287381
"A4D0V7_IDR_517_560",1
"A4D126_IDR_1_42",1
"A4D263_IDR_1_209",0.329815545935124
"A4D263_IDR_211_245",0.340246381089078
"A4D263_IDR_379_415",0.329938072975798
"A4D2H0_IDR_278_319",0.491287814874356
"A4D2H0_IDR_330_675",0.508712185125644
"A4D2P6_IDR_212_277",0.400675328360018
"A4D2P6_IDR_469_831",0.599324671639982
"A4FU01_IDR_1_39",1
"A4FU28_IDR_240_271",0.244216403187314
"A4FU28_IDR_278_331",0.246639734919643
"A4FU28_IDR_333_469",0.262814595704051
"A4FU28_IDR_474_698",0.246329266188993
"A5YKK6_IDR_1307_1355",0.298177048852622
"A5YKK6_IDR_683_828",0.330032789285899
"A5YKK6_IDR_998_1072",0.371790161861479
"A5YM69_IDR_1_484",1
"A6BM72_IDR_920_1012",1
"A6H8Z2_IDR_1_224",1
"A6NC57_IDR_226_490",1
"A6NC98_IDR_1236_1476",0.303113706502917
"A6NC98_IDR_307_760",0.357374396636635
"A6NC98_IDR_845_983",0.339511896860448
"A6NDD5_IDR_190_221",0.50515415943831
"A6NDE4_IDR_69_496",1
"A6NDE8_IDR_1_117",1
"A6NDK9_IDR_1_693",1
"A6NDN3_IDR_1_197",0.505673881129555
"A6NDN3_IDR_213_693",0.494326118870445
"A6NDS4_IDR_352_533",1
"A6NDV4_IDR_1_31",1
"A6NDY0_IDR_224_273",0.5061537365947
"A6NDY0_IDR_35_143",0.4938462634053
"A6NFA1_IDR_1_36",0.319696352313413
"A6NFA1_IDR_355_436",0.342040704696943
"A6NFA1_IDR_449_517",0.338262942989644
"A6NFD8_IDR_130_242",1
"A6NFE2_IDR_1_128",0.35187603656027
"A6NFE2_IDR_188_222",0.318630783593031
"A6NFE2_IDR_224_271",0.329493179846699
"A6NFI3_IDR_1_157",0.249607104486413
"A6NFI3_IDR_173_344",0.198357729532439
"A6NFI3_IDR_488_608",0.179140841248275
"A6NHP3_IDR_1_187",1
"A6NHQ2_IDR_1_94",1
"A6NHQ4_IDR_1_354",1
"A6NHR9_IDR_1960_2005",1
"A6NHS7_IDR_125_340",1
"A6NHT5_IDR_1_231",1
"A6NI15_IDR_30_132",1
"A6NI28_IDR_579_820",1
"A6NI79_IDR_1_53",1
"A6NJW4_IDR_1_36",1
"A6NJZ7_IDR_1197_1449",0.180620133497586
"A6NJZ7_IDR_209_374",0.223330500642608
"A6NJZ7_IDR_534_567",0.19323627807583
"A6NJZ7_IDR_685_828",0.197545795784343
"A6NJZ7_IDR_82_193",0.205267291999633
"A6NK53_IDR_61_259",1
"A6NK59_IDR_1_43",1
"A6NL88_IDR_1_78",0.455625590924748
"A6NLC5_IDR_149_224",1
"A6NLE4_IDR_1_32",1
"A6NLJ0_IDR_42_242",1
"A6NLU5_IDR_155_246",1
"A6NMT0_IDR_232_343",0.324396726228256
"A6NMT0_IDR_48_106",0.358804596639345
"A6NMX2_IDR_1_58",1
"A6NMZ2_IDR_1_49",1
"A6NMZ7_IDR_1457_1713",1
"A6NN14_IDR_67_151",1
"A6NN90_IDR_105_582",0.511396245327233
"A6NN90_IDR_1_31",0.488603754672766
"A6NNA5_IDR_1_38",0.545870350349103
"A6NNA5_IDR_83_263",0.454129649650897
"A6NNE9_IDR_1_165",0.56221966723084
"A6NNE9_IDR_327_364",0.437780332769159
"A7E2V4_IDR_1430_1467",0.320537914449044
"A7E2V4_IDR_518_726",0.334218421059962
"A7KAX9_IDR_30_109",0.317664108028281
"A7KAX9_IDR_572_637",0.340737883636154
"A7KAX9_IDR_665_2087",0.341598008335566
"A7MBM2_IDR_1133_1289",0.313442199388234
"A7MBM2_IDR_1_188",0.321528789212707
"A7MBM2_IDR_236_272",0.36502901139906
"A7MCY6_IDR_167_565",0.492858746665846
"A7MCY6_IDR_95_154",0.507141253334154
"A7MD48_IDR_43_611",1
"A7XYQ1_IDR_1_40",0.22823362631001
"A7XYQ1_IDR_189_224",0.221770470440979
"A8MQ14_IDR_63_95",1
"A8MQ27_IDR_1_32",0.489962361628534
"A8MQ27_IDR_435_494",0.510037638371466
"A8MQT2_IDR_1_141",0.493646961404528
"A8MQT2_IDR_271_563",0.506353038595472
"A8MT33_IDR_174_238",1
"A8MT65_IDR_96_246",1
"A8MT70_IDR_12_395",0.231263371878588
"A8MW95_IDR_20_80",1
"A8MW99_IDR_73_144",1
"A8MWA4_IDR_60_171",1
"A8MWA6_IDR_1_464",1
"A8MWE9_IDR_1_46",1
"A8MWV9_IDR_7_40",0.507756490226023
"A8MWV9_IDR_90_139",0.492243509773977
"A8MWY0_IDR_968_1029",1
"A8MX34_IDR_1_340",1
"A8MXD5_IDR_1_97",1
"B1AK53_IDR_369_806",0.516946497249583
"B1AKI9_IDR_109_157",0.297293068629012
"B1AKI9_IDR_165_222",0.332936909451763
"B1AKI9_IDR_1_99",0.369770021919225
"B1AL46_IDR_1_397",0.311945227139126
"B1AL46_IDR_405_522",0.311016845088982
"B1AL46_IDR_525_878",0.377037927771892
"B1AL88_IDR_109_153",0.335887315945041
"B1AL88_IDR_379_413",0.276966353972067
"B1AL88_IDR_67_100",0.387146330082892
"B7U540_IDR_367_433",0.521747131201652
"B7Z1M9_IDR_12_45",0.509565937865702
"B7Z1M9_IDR_47_208",0.490434062134298
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.525025739090973
"B7ZW38_IDR_89_186",0.474974260909027
"B8ZZ34_IDR_1_55",0.477096940814531
"B8ZZ34_IDR_98_397",0.522903059185469
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.490535427314904
"C9JLJ4_IDR_378_528",0.509464572685096
"C9JLR9_IDR_1_102",0.193831680203701
"C9JLR9_IDR_173_259",0.209105191907837
"C9JLR9_IDR_328_427",0.195587264068531
"C9JLR9_IDR_444_476",0.181425486659423
"C9JLR9_IDR_482_579",0.220050377160508
"C9JPN9_IDR_1_55",0.325919526402311
"C9JPN9_IDR_378_464",0.323396107668395
"C9JPN9_IDR_469_528",0.350684365929294
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.356483656734375
"D6RGH6_IDR_127_179",0.323007135992089
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.60910077184076
"D6RIA3_IDR_1686_1757",0.39089922815924
"D6RJB6_IDR_1_56",0.326562928924567
"D6RJB6_IDR_379_464",0.322521333226116
"D6RJB6_IDR_469_528",0.350915737849317
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.360056364703134
"F8WBI6_IDR_183_214",0.294347632029631
"F8WBI6_IDR_279_604",0.345596003267235
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.487774296870606
"H7C350_IDR_1_240",0.526125593859205
"H7C350_IDR_297_361",0.473874406140795
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.502667650483152
"I3L3R5_IDR_69_154",0.497332349516848
"I6L899_IDR_1_116",0.348892574903065
"I6L899_IDR_183_214",0.294113889459292
"I6L899_IDR_271_608",0.356993535637643
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.355714857666557
"O00192_IDR_589_651",0.338340301744316
"O00192_IDR_851_956",0.305944840589127
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.403282665997566
"O00203_IDR_646_856",0.596717334002434
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.54573098748796
"O00305_IDR_164_219",0.324926867357246
"O00305_IDR_1_67",0.333606731213815
"O00305_IDR_406_520",0.341466401428939
"O00308_IDR_149_312",0.513150466802328
"O00308_IDR_355_403",0.486849533197672
"O00311_IDR_1_38",0.337923213681953
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.342342081930575
"O00311_IDR_470_532",0.319734704387472
"O00327_IDR_1_77",0.500368038097166
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.510823007691649
"O00470_IDR_1_77",0.489176992308351
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.438342591762553
"O00472_IDR_290_524",0.561657408237447
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.308264554598445
"O00566_IDR_649_681",0.299949644979566
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.491340193635101
"O00591_IDR_338_390",0.508659806364898
"A1A5C7_IDR_633_686",0.460061695785625
"A1A5D9_IDR_258_367",0.275047737443162
"A1A5D9_IDR_369_401",0.243157380256774
"A1A5D9_IDR_452_497",0.244346741582436
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.562675459660731
"A1L162_IDR_1_63",0.437324540339269
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.181838261451606
"A1L390_IDR_1154_1219",0.20480386720945
"A1L390_IDR_1_89",0.21194381384652
"A1L390_IDR_412_905",0.193856908246714
"A1L390_IDR_937_1048",0.207557149245711
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.313476453451275
"A1L443_IDR_285_389",0.332144361385321
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.506187207504943
"Q9Y426_IDR_389_696",0.493812792495057
"Q9Y446_IDR_1_314",0.520187191512353
"Q9Y446_IDR_549_586",0.479812808487647
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.53863987386356
"Q9Y450_IDR_1_87",0.46136012613644
"Q9Y458_IDR_1_86",0.379893363166159
"Q9Y458_IDR_271_346",0.322676126782995
"Q9Y458_IDR_384_435",0.297430510050846
"Q9Y462_IDR_149_246",0.484029865765152
"Q9Y462_IDR_250_366",0.515970134234848
"Q9Y463_IDR_1_36",0.453207757020917
"Q9Y463_IDR_433_629",0.546792242979083
"Q9Y466_IDR_42_77",0.489920531232403
"Q9Y466_IDR_81_173",0.510079468767597
"Q9Y468_IDR_113_168",0.243207271265067
"Q9Y468_IDR_170_269",0.296425469300902
"Q9Y468_IDR_26_84",0.235404548514818
"Q9Y468_IDR_587_721",0.224962710919213
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.44446535755114
"Q9Y483_IDR_356_558",0.55553464244886
"Q9Y485_IDR_1246_1305",0.0842014711259259
"Q9Y485_IDR_1361_1395",0.0870360756971814
"Q9Y485_IDR_1889_1949",0.0844269665183277
"Q9Y485_IDR_1969_2018",0.0963091133229622
"Q9Y485_IDR_2366_2418",0.0978993309644385
"Q9Y485_IDR_2442_2480",0.0981769105015411
"Q9Y485_IDR_287_332",0.0901093666472303
"Q9Y485_IDR_418_469",0.0993562302639386
"Q9Y485_IDR_557_589",0.0875884806385652
"Q9Y485_IDR_665_697",0.0907548252434371
"Q9Y485_IDR_897_934",0.084141229076452
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.490043854769884
"Q9Y496_IDR_626_699",0.509956145230116
"Q9Y4A5_IDR_179_212",0.246413287387438
"Q9Y4A5_IDR_2024_2085",0.246359990662297
"Q9Y4A5_IDR_2545_2582",0.249244245134783
"Q9Y4A5_IDR_473_538",0.257982476815481
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.270378545994683
"Q9Y4B4_IDR_1_243",0.246051895907494
"Q9Y4B4_IDR_1301_1371",0.166186059568012
"Q9Y4B4_IDR_638_696",0.156570513717883
"Q9Y4B4_IDR_993_1052",0.160812984811928
"Q9Y4B5_IDR_1_1647",0.494085283290947
"Q9Y4B5_IDR_1650_1905",0.505914716709053
"Q9Y4B6_IDR_1393_1507",0.454282952438598
"Q9Y4B6_IDR_190_303",0.288579750592621
"Q9Y4B6_IDR_875_1000",0.257137296968781
"Q9Y4C1_IDR_251_518",0.473591599934645
"Q9Y4C1_IDR_755_907",0.526408400065355
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.257914869840793
"Q9Y4C8_IDR_665_726",0.278059751899119
"Q9Y4C8_IDR_82_128",0.22494424140233
"Q9Y4C8_IDR_925_960",0.239081136857758
"Q9Y4D1_IDR_1043_1078",0.302533873044047
"Q9Y4D1_IDR_511_606",0.401431067893875
"Q9Y4D1_IDR_997_1032",0.296035059062079
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.349477478032731
"Q9Y4E1_IDR_56_1320",0.650522521967269
"Q9Y4E5_IDR_400_459",0.257559189380931
"Q9Y4E5_IDR_51_85",0.250236075132574
"Q9Y4E5_IDR_566_601",0.258161519526663
"Q9Y4E5_IDR_810_872",0.234043215959832
"Q9Y4E6_IDR_1061_1118",0.224962569320979
"Q9Y4E6_IDR_636_666",0.223697388221802
"Q9Y4E6_IDR_708_788",0.26150849105603
"Q9Y4E6_IDR_913_971",0.289831551401189
"Q9Y4E8_IDR_226_263",0.325176322651378
"Q9Y4E8_IDR_621_707",0.340842843493486
"Q9Y4E8_IDR_937_981",0.333980833855136
"Q9Y4F1_IDR_1_35",0.321799807077731
"Q9Y4F1_IDR_355_535",0.346164140134966
"Q9Y4F1_IDR_864_906",0.332036052787303
"Q9Y4F3_IDR_1564_1725",0.309308867417454
"Q9Y4F3_IDR_311_344",0.330078402874139
"Q9Y4F3_IDR_585_730",0.360612729708407
"Q9Y4F4_IDR_1434_1483",0.225464856988812
"Q9Y4F4_IDR_1_88",0.205194571020877
"Q9Y4F4_IDR_312_344",0.231115034728059
"Q9Y4F4_IDR_616_1247",0.338225537262252
"Q9Y4F9_IDR_1_69",0.488807946293386
"Q9Y4F9_IDR_321_730",0.511192053706614
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.28653448007288
"Q9Y4G8_IDR_481_590",0.337824285654509
"Q9Y4G8_IDR_913_1499",0.375641234272611
"Q9Y4H2_IDR_1261_1317",0.287654192831266
"Q9Y4H2_IDR_148_182",0.30141913212349
"Q9Y4H2_IDR_299_1246",0.410926675045245
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.345779528239308
"Q9Y4I1_IDR_1422_1473",0.331426951951872
"Q9Y4I1_IDR_596_631",0.32279351980882
"Q9Y4I5_IDR_1_301",0.502798783557727
"Q9Y4I5_IDR_406_444",0.497201216442273
"Q9Y4J8_IDR_275_410",0.498815213616493
"Q9Y4J8_IDR_418_743",0.501184786383507
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.537593569447415
"Q9Y4L1_IDR_910_999",0.462406430552585
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.46507185689498
"Q9Y4R7_IDR_542_742",0.53492814310502
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.330539508743282
"Q9Y4W2_IDR_511_624",0.377356487075997
"Q9Y4W2_IDR_679_714",0.292104004180722
"Q9Y4W6_IDR_763_797",0.475080225610843
"Q9Y4W6_IDR_78_134",0.524919774389157
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.452758466177259
"Q9Y4Z2_IDR_1_93",0.547241533822741
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.48872666501982
"Q9Y519_IDR_369_407",0.51127333498018
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.561284903158459
"Q9Y561_IDR_781_816",0.438715096841541
"Q9Y566_IDR_1_67",0.212189570455864
"Q9Y566_IDR_416_547",0.217668916651078
"Q9Y566_IDR_758_2087",0.570141512893058
"Q9Y570_IDR_1_38",0.474907812093137
"Q9Y570_IDR_239_281",0.525092187906863
"Q9Y572_IDR_309_428",0.495594312060852
"Q9Y572_IDR_473_518",0.504405687939148
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.479388102118642
"Q9Y592_IDR_618_701",0.520611897881358
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
"Q9Y5A9_IDR_1_50",0.315602993596186
"Q9Y5A9_IDR_197_239",0.325942852487117
"Q9Y5A9_IDR_245_389",0.358454153916696
"Q9Y5B0_IDR_334_586",0.432150104578648
"Q9Y5B0_IDR_730_961",0.567849895421352
"Q9Y5B6_IDR_1_385",0.538884407617291
"Q9Y5B6_IDR_498_563",0.461115592382709
"Q9Y5B9_IDR_436_478",0.429968548964341
"Q9Y5B9_IDR_927_1047",0.570031451035659
"Q9Y5C1_IDR_16_53",0.48176628572651
"Q9Y5C1_IDR_188_239",0.51823371427349
"Q9Y5F3_IDR_782_818",1
"Q9Y5F6_IDR_795_828",1
"Q9Y5G0_IDR_768_802",1
"Q9Y5G3_IDR_768_804",1
"Q9Y5G5_IDR_782_815",1
"Q9Y5G8_IDR_782_813",1
"Q9Y5G9_IDR_1_50",1
"Q9Y5I4_IDR_1_37",0.301145752800451
"Q9Y5I4_IDR_814_859",0.309454387084246
"Q9Y5I4_IDR_957_1007",0.389399860115303
"Q9Y5J1_IDR_1_137",1
"Q9Y5J3_IDR_1_62",0.539185260449545
"Q9Y5J3_IDR_167_290",0.460814739550456
"Q9Y5J6_IDR_70_103",1
"Q9Y5K3_IDR_1_57",0.394373616559442
"Q9Y5K3_IDR_305_369",0.605626383440558
"Q9Y5K6_IDR_168_295",0.333565468060971
"Q9Y5K6_IDR_310_581",0.365467169435426
"Q9Y5K6_IDR_63_108",0.300967362503602
"Q9Y5K8_IDR_208_247",1
"Q9Y5L2_IDR_32_63",1
"Q9Y5N1_IDR_230_351",1
"Q9Y5N6_IDR_188_227",1
"Q9Y5P3_IDR_1_518",1
"Q9Y5P4_IDR_118_177",0.317421317190315
"Q9Y5P4_IDR_184_235",0.378321356070159
"Q9Y5P4_IDR_276_401",0.304257326739526
"Q9Y5P8_IDR_42_123",0.532593778060096
"Q9Y5P8_IDR_519_553",0.467406221939904
"Q9Y5Q3_IDR_1_209",1
"Q9Y5Q5_IDR_1_72",0.473037760107242
"Q9Y5Q5_IDR_82_135",0.526962239892758
"Q9Y5Q6_IDR_50_114",1
"Q9Y5Q8_IDR_343_385",0.439965238626727
"Q9Y5Q8_IDR_464_519",0.560034761373273
"Q9Y5Q9_IDR_25_142",1
"Q9Y5R2_IDR_1_75",0.496742974286874
"Q9Y5R2_IDR_331_374",0.503257025713126
"Q9Y5R5_IDR_1_509",1
"Q9Y5R6_IDR_1_373",1
"Q9Y5S1_IDR_1_70",0.50929546594673
"Q9Y5S1_IDR_726_764",0.49070453405327
"Q9Y5S2_IDR_1609_1711",0.24944847392069
"Q9Y5S2_IDR_352_400",0.243274348428757
"Q9Y5S2_IDR_406_528",0.26386447211325
"Q9Y5S2_IDR_924_1033",0.243412705537303
"Q9Y5S9_IDR_1_65",1
"Q9Y5T4_IDR_1_32",1
"Q9Y5T5_IDR_144_189",0.507223921003664
"Q9Y5T5_IDR_385_606",0.492776078996336
"Q9Y5U2_IDR_105_157",0.317853052152918
"Q9Y5U2_IDR_1_76",0.317692145599492
"Q9Y5U2_IDR_218_329",0.364454802247589
"Q9Y5U5_IDR_191_241",1
"Q9Y5V0_IDR_1_35",1
"Q9Y5V3_IDR_1_467",1
"Q9Y5W3_IDR_118_263",0.50962014610076
"Q9Y5W3_IDR_53_112",0.49037985389924
"Q9Y5W5_IDR_1_32",0.491067278574488
"Q9Y5W5_IDR_348_379",0.508932721425512
"Q9Y5W7_IDR_2_60",0.311865713431048
"Q9Y5W7_IDR_473_538",0.336683384961593
"Q9Y5W7_IDR_733_778",0.351450901607359
"Q9Y5W9_IDR_158_270",1
"Q9Y5X0_IDR_153_201",1
"Q9Y5X1_IDR_72_207",1
"Q9Y5X2_IDR_1_59",1
"Q9Y5X4_IDR_113_212",0.501895903532708
"Q9Y5X4_IDR_1_40",0.498104096467292
"Q9Y5Y0_IDR_1_97",0.524924709382471
"Q9Y5Y0_IDR_518_555",0.475075290617529
"Q9Y5Y3_IDR_230_260",1
"Q9Y5Y4_IDR_330_395",1
"Q9Y5Y5_IDR_137_211",1
"Q9Y5Y7_IDR_132_321",1
"Q9Y5Y9_IDR_1003_1088",0.318302841631214
"Q9Y5Y9_IDR_1872_1956",0.230680270192604
"Q9Y5Y9_IDR_411_595",0.228554550379764
"Q9Y5Y9_IDR_939_986",0.222462337796418
"Q9Y5Z6_IDR_1_45",1
"Q9Y5Z7_IDR_396_587",1
"Q9Y5Z9_IDR_1_42",1
"Q9Y603_IDR_125_218",0.468220389236021
"Q9Y603_IDR_1_31",0.531779610763979
"Q9Y606_IDR_1_80",1
"Q9Y608_IDR_1_403",0.554600791061128
"Q9Y608_IDR_532_630",0.445399208938872
"Q9Y613_IDR_1002_1105",0.333636171945606
"Q9Y613_IDR_337_534",0.297909239255414
"Q9Y613_IDR_581_623",0.36845458879898
"Q9Y614_IDR_1_45",1
"Q9Y615_IDR_1_43",1
"Q9Y616_IDR_105_146",0.50175566674491
"Q9Y616_IDR_448_596",0.49824433325509
"Q9Y618_IDR_1_2514",1
"Q9Y620_IDR_1_120",1
"Q9Y624_IDR_266_299",1
"Q9Y625_IDR_342_378",0.377599658802402
"Q9Y625_IDR_424_473",0.331468900969014
"Q9Y625_IDR_476_555",0.290931440228584
"Q9Y639_IDR_365_398",1
"Q9Y644_IDR_1_52",1
"Q9Y651_IDR_74_242",1
"Q9Y657_IDR_1_51",1
"Q9Y661_IDR_65_192",1
"Q9Y662_IDR_1_133",1
"Q9Y663_IDR_1_147",1
"Q9Y666_IDR_12_76",0.513121470797396
"Q9Y666_IDR_932_1014",0.486878529202604
"Q9Y673_IDR_1_39",1
"Q9Y675_IDR_1_40",1
"Q9Y676_IDR_228_258",1
"Q9Y679_IDR_263_293",0.518714387455837
"Q9Y679_IDR_342_382",0.481285612544163
"Q9Y691_IDR_1_40",1
"Q9Y692_IDR_162_407",0.523360607897567
"Q9Y692_IDR_56_87",0.476639392102433
"Q9Y697_IDR_1_53",1
"Q9Y698_IDR_210_262",1
"Q9Y6A5_IDR_1_648",1
