"","GO0015085_calcium_ion_transmembrane_transporter_activity"
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.321150831098832
"O95382_IDR_1_41",0.348536158021614
"O95382_IDR_908_996",0.330313010879554
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.328878554767239
"O95391_IDR_200_257",0.333666256850067
"O95391_IDR_465_560",0.337455188382694
"O95393_IDR_1_49",0.490383803306528
"O95393_IDR_276_319",0.509616196693472
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.475422644114337
"O95436_IDR_634_690",0.524577355885663
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.346287542603202
"O95450_IDR_1_52",0.32750795003853
"O95450_IDR_217_263",0.326204507358268
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.317193661411139
"O95466_IDR_168_222",0.377063914979778
"O95466_IDR_446_635",0.305742423609084
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.320454987671804
"O95477_IDR_1255_1314",0.367001578921409
"O95477_IDR_2226_2261",0.312543433406787
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.494592739197853
"O95567_IDR_87_163",0.505407260802147
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.467878437814841
"O95602_IDR_208_249",0.532121562185159
"O95613_IDR_1_266",0.216194856852444
"O95613_IDR_1384_2557",0.194159413075159
"O95613_IDR_2815_3128",0.191569095789163
"O95613_IDR_321_1256",0.190755369036135
"O95613_IDR_3222_3296",0.207321265247099
"O95622_IDR_1_204",0.507098036129698
"O95622_IDR_649_711",0.492901963870302
"O95625_IDR_124_174",0.34967859644725
"O95625_IDR_320_364",0.309855430259611
"O95625_IDR_369_649",0.340465973293138
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.544412530052698
"O95644_IDR_702_912",0.455587469947302
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.505684322273693
"O95677_IDR_289_366",0.494315677726307
"O95678_IDR_27_62",0.518700502041695
"O95678_IDR_479_551",0.481299497958305
"O95714_IDR_2417_2458",0.207174454227811
"O95714_IDR_2509_2547",0.191843193748337
"O95714_IDR_3410_3529",0.192374209093109
"O95721_IDR_1_213",0.475675754057728
"O95721_IDR_215_258",0.524324245942272
"O95727_IDR_220_304",0.332601179703611
"O95727_IDR_314_360",0.342325132861422
"O95727_IDR_363_393",0.325073687434967
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.500215009458412
"O95754_IDR_688_739",0.499784990541588
"O95757_IDR_503_575",0.491741333932283
"O95757_IDR_788_839",0.508258666067717
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.500206508659548
"O95789_IDR_599_737",0.499793491340452
"O95793_IDR_387_480",0.496889143721442
"O95793_IDR_9_69",0.503110856278558
"O95800_IDR_1_38",0.343191575328913
"O95800_IDR_234_327",0.320944583929104
"O95800_IDR_402_540",0.335863840741983
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.314315795126806
"O95835_IDR_1_137",0.379579768312704
"O95835_IDR_140_633",0.30610443656049
"O95838_IDR_1_41",0.459850785046475
"O95838_IDR_463_553",0.540149214953525
"O95841_IDR_1_45",0.477871520639209
"O95841_IDR_204_270",0.522128479360791
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.500654182530515
"O95873_IDR_264_294",0.499345817469485
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.544512781654973
"O95886_IDR_905_965",0.455487218345027
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.507866299652084
"O95983_IDR_250_291",0.4771411243795
"O95983_IDR_52_108",0.5228588756205
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.31421186067243
"O95996_IDR_698_2303",0.369442697768187
"O95996_IDR_79_128",0.316345441559383
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.507139139398684
"O96004_IDR_155_201",0.492860860601316
"O96005_IDR_1_87",0.508709412068602
"O96005_IDR_597_669",0.491290587931398
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.484950451750715
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.484764951206312
"P01127_IDR_53_86",0.515235048793688
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.508037100389061
"P01135_IDR_1_37",0.491962899610939
"P01138_IDR_1_70",0.505640231227045
"P01138_IDR_91_126",0.494359768772955
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.494437707669593
"P01210_IDR_72_203",0.505562292330407
"P01213_IDR_1_61",0.497329026273821
"P01213_IDR_70_211",0.502670973726179
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.478371311305154
"P02538_IDR_1_61",0.492278946204394
"P02538_IDR_493_564",0.507721053795606
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.501858001667552
"P02671_IDR_263_626",0.498141998332448
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.234774604172603
"P02686_IDR_180_217",0.25663457229242
"P02686_IDR_251_287",0.249338133304461
"P02686_IDR_98_178",0.259252690230517
"P02730_IDR_1_52",0.324356749985129
"P02730_IDR_161_214",0.335236741941909
"P02730_IDR_338_371",0.340406508072962
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.517202895893719
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.336976769929936
"P04233_IDR_263_296",0.334475433135886
"P04233_IDR_86_136",0.328547796934178
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.503790423874567
"P04259_IDR_493_564",0.496209576125433
"P04264_IDR_1_61",0.530716739626614
"P04264_IDR_509_644",0.469283260373386
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.315548994714789
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.316856233787032
"P05305_IDR_1_52",0.346251375961676
"P05305_IDR_84_118",0.336892390251292
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.506013608436621
"P05423_IDR_278_310",0.493986391563379
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.507457760835361
"P05455_IDR_325_408",0.492542239164639
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.515889482055038
"P05997_IDR_79_1263",0.484110517944962
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.479443419993252
"P06213_IDR_743_793",0.520556580006748
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.329770293897025
"P06400_IDR_580_644",0.334792349897322
"P06400_IDR_855_928",0.335437356205653
"P06401_IDR_1_463",0.31351723766576
"P06401_IDR_474_505",0.351854109596652
"P06401_IDR_636_674",0.334628652737588
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.505714352314143
"P06734_IDR_289_321",0.494285647685857
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.494671050527608
"P06850_IDR_80_157",0.505328949472392
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.509630815972524
"P07333_IDR_927_961",0.490369184027476
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.485401083692122
"P07359_IDR_533_573",0.514598916307878
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.508053860620229
"P07492_IDR_91_148",0.491946139379771
"P07498_IDR_1_47",0.504263328969159
"P07498_IDR_72_182",0.495736671030841
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.500962020675924
"P07814_IDR_954_1019",0.499037979324076
"P07900_IDR_226_279",0.502929451302603
"P07900_IDR_699_732",0.497070548697396
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.50027414987758
"P08151_IDR_1_270",0.335614087041023
"P08151_IDR_294_332",0.323200263695857
"P08151_IDR_334_1106",0.34118564926312
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.481822172941597
"P08183_IDR_632_691",0.518177827058403
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.487311107017073
"P08235_IDR_671_731",0.512688892982927
"P08238_IDR_222_271",0.498179030788149
"P08238_IDR_691_724",0.501820969211851
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.472881775104321
"P08476_IDR_259_316",0.527118224895679
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.482476326021263
"P08575_IDR_27_225",0.517523673978737
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.523861055635287
"P08779_IDR_424_473",0.476138944364713
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.504679694940507
"P08F94_IDR_4026_4059",0.495320305059493
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.509386552304311
"P09016_IDR_9_130",0.490613447695689
"P09017_IDR_1_171",0.474106013006167
"P09017_IDR_212_264",0.525893986993833
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.326521187321451
"P09086_IDR_270_300",0.343014805826814
"P09086_IDR_351_479",0.330464006851735
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.476393539130295
"P09681_IDR_1_54",0.506579416114289
"P09681_IDR_83_124",0.493420583885711
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.343056615858305
"P09874_IDR_352_387",0.323981854374733
"P09874_IDR_483_521",0.332961529766961
"P09884_IDR_1_65",0.513995683616976
"P09884_IDR_90_330",0.486004316383024
"P09912_IDR_1_56",0.508900580973048
"P09912_IDR_91_130",0.491099419026952
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.505924152912268
"P0C1S8_IDR_517_567",0.494075847087732
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.495615780300746
"P0C221_IDR_741_793",0.504384219699254
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.477647125803344
"P0C2L3_IDR_125_166",0.522352874196656
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.50111435607971
"P0C2W7_IDR_149_299",0.49888564392029
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.363768934645101
"P0C7I6_IDR_42_90",0.315429689106295
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.50369361049163
"P0C7N4_IDR_184_270",0.49630638950837
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.452272483173452
"P0C7T5_IDR_586_666",0.547727516826548
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.236094456417309
"P0C7U0_IDR_473_527",0.245969683080247
"P0C7U0_IDR_529_571",0.242888679605495
"P0C7U0_IDR_577_749",0.275047180896949
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.33622542448796
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.496492523753794
"P0CG23_IDR_604_659",0.503507476246206
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.330605172159182
"P0CG40_IDR_195_330",0.324277492171446
"P0CG40_IDR_396_484",0.345117335669372
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.495604788757786
"Q7RTT9_IDR_286_333",0.504395211242214
"Q7RTU0_IDR_134_167",0.498747041981081
"Q7RTU0_IDR_1_56",0.501252958018919
"Q7RTU1_IDR_166_214",0.496067015253253
"Q7RTU1_IDR_1_82",0.503932984746747
"Q7RTU3_IDR_157_233",0.484352762909656
"Q7RTU3_IDR_1_94",0.515647237090344
"Q7RTU4_IDR_127_204",0.503155252888133
"Q7RTU4_IDR_1_72",0.496844747111867
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.462144241800303
"Q7RTV3_IDR_230_340",0.537855758199697
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.344135965130678
"Q7Z2Z1_IDR_543_631",0.328044359278221
"Q7Z2Z1_IDR_806_1910",0.322740839010064
"Q7Z2Z2_IDR_444_501",0.499630704090062
"Q7Z2Z2_IDR_902_949",0.500369295909938
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.527386907532143
"Q7Z333_IDR_599_1695",0.472613092467857
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.333457188226695
"Q7Z353_IDR_548_584",0.333417524833024
"Q7Z353_IDR_654_690",0.333125286940282
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.320445644101631
"Q7Z3D4_IDR_242_306",0.327907843754222
"Q7Z3D4_IDR_28_58",0.351646512144147
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.480592239885052
"Q7Z3K3_IDR_1333_1410",0.189671336806688
"Q7Z3K3_IDR_382_462",0.212299944107533
"Q7Z3K3_IDR_694_743",0.198285199963271
"Q7Z3K3_IDR_857_972",0.192693733052924
"Q7Z3K6_IDR_1_171",0.505606041594791
"Q7Z3K6_IDR_328_481",0.49439395840521
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.477906798864212
"Q7Z3T8_IDR_749_1001",0.522093201135788
"Q7Z3U7_IDR_509_542",0.493840897445373
"Q7Z3U7_IDR_626_666",0.506159102554627
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.388327822938291
"Q7Z3Y7_IDR_397_429",0.311433061862035
"Q7Z3Y7_IDR_434_464",0.300239115199674
"Q7Z3Y8_IDR_1_69",0.519868432035613
"Q7Z3Y8_IDR_394_459",0.480131567964387
"Q7Z3Y9_IDR_1_68",0.342603081351033
"Q7Z3Y9_IDR_394_428",0.328308907945489
"Q7Z3Y9_IDR_435_468",0.329088010703478
"Q7Z460_IDR_1082_1269",0.269271251991667
"Q7Z460_IDR_542_845",0.347271005416733
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.248502228996307
"Q7Z478_IDR_1_82",0.24564789377246
"Q7Z478_IDR_303_359",0.255371410375014
"Q7Z478_IDR_502_542",0.25047846685622
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.509728388287979
"Q7Z4H7_IDR_396_955",0.490271611712021
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.190291481298888
"Q7Z4N2_IDR_1238_1603",0.224258758561678
"Q7Z4N2_IDR_405_448",0.192595098763457
"Q7Z4N2_IDR_560_603",0.202727981938657
"Q7Z4N2_IDR_775_812",0.190126679437319
"Q7Z570_IDR_465_1157",0.516303710307927
"Q7Z572_IDR_1_215",0.324157974100301
"Q7Z572_IDR_341_373",0.342313153825074
"Q7Z572_IDR_411_469",0.333528872074625
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.397085652160081
"Q7Z591_IDR_614_1439",0.602914347839919
"Q7Z5B4_IDR_1_110",0.502012412152243
"Q7Z5B4_IDR_117_369",0.497987587847757
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.483042548045778
"Q7Z5R6_IDR_437_666",0.516957451954222
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.517025703513548
"Q7Z5Y6_IDR_257_296",0.482974296486452
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.343015603899065
"P0DL12_IDR_47_86",0.318657962416915
"P0DL12_IDR_88_118",0.338326433684019
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.335073704186301
"P0DP91_IDR_1_72",0.334526185801931
"P0DP91_IDR_241_581",0.330400110011768
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.510694154784373
"P0DPD6_IDR_98_135",0.489305845215627
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.485757738303604
"P10275_IDR_624_663",0.514242261696396
"P10276_IDR_1_82",0.517630090168943
"P10276_IDR_418_462",0.482369909831057
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.49115023195221
"P10412_IDR_1_36",0.50884976804779
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.499435539992161
"P10515_IDR_308_351",0.500564460007839
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.497894385813841
"P10588_IDR_1_50",0.502105614186159
"P10589_IDR_149_182",0.502625904385066
"P10589_IDR_1_80",0.497374095614934
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.495338265111031
"P10997_IDR_53_89",0.504661734888969
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
"P11161_IDR_1_476",1
"P11171_IDR_1_205",0.283547792775481
"P11171_IDR_510_821",0.414303706681615
"P11171_IDR_824_864",0.302148500542903
"P11226_IDR_1_37",0.513346378410683
"P11226_IDR_40_106",0.486653621589317
"P11229_IDR_223_363",1
"P11230_IDR_362_425",1
"P11274_IDR_68_493",1
"P11277_IDR_2078_2137",1
"P11279_IDR_186_216",1
"P11308_IDR_1_130",0.490375920181192
"P11487_IDR_1_36",0.504411062699289
"P11487_IDR_193_239",0.495588937300711
"P11498_IDR_1_33",1
"P11717_IDR_2355_2491",1
"P11801_IDR_29_84",0.500281723733766
"P11801_IDR_361_424",0.499718276266234
"P11831_IDR_1_141",0.347937799590206
"P11831_IDR_223_406",0.319713264140875
"P11831_IDR_464_508",0.332348936268919
"P11836_IDR_235_297",1
"P11940_IDR_425_543",1
"P12034_IDR_1_80",0.506202309862213
"P12034_IDR_232_268",0.493797690137787
"P12035_IDR_1_140",0.508697719068195
"P12035_IDR_529_628",0.491302280931805
"P12074_IDR_1_33",1
"P12107_IDR_242_1573",1
"P12109_IDR_252_591",1
"P12110_IDR_1_39",0.519754833377344
"P12110_IDR_253_591",0.480245166622656
"P12111_IDR_2041_2371",0.521583289658549
"P12111_IDR_2845_2994",0.478416710341451
"P12259_IDR_1125_1164",0.25421320757144
"P12259_IDR_1189_1499",0.236467154795217
"P12259_IDR_687_771",0.248940493374574
"P12259_IDR_779_1087",0.260379144258769
"P12270_IDR_341_384",0.142336034754209
"P12270_IDR_464_506",0.153518422382445
"P12270_IDR_508_672",0.137639902650371
"P12270_IDR_900_941",0.145368413559418
"P12645_IDR_1_53",0.518928543850448
"P12645_IDR_275_368",0.481071456149552
"P12694_IDR_1_50",1
"P12755_IDR_28_85",0.472782804471867
"P12755_IDR_312_577",0.527217195528133
"P12757_IDR_1_141",0.510541193934549
"P12757_IDR_357_553",0.489458806065451
"P12821_IDR_1_50",1
"P12829_IDR_1_40",1
"P12872_IDR_1_76",1
"P12931_IDR_1_83",1
"P12980_IDR_1_157",0.52847431411613
"P12980_IDR_212_280",0.47152568588387
"P13010_IDR_544_585",1
"P13051_IDR_12_65",1
"P13056_IDR_1_45",0.497363581825232
"P13056_IDR_61_365",0.502636418174768
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.336374187080121
"P13196_IDR_1_34",0.346066120964797
"P13196_IDR_40_111",0.317559691955082
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.526099091749286
"P13349_IDR_140_251",0.473900908250714
"P13378_IDR_1_242",0.519573372301072
"P13378_IDR_249_290",0.480426627698928
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.3215483709718
"P13611_IDR_3359_3396",0.350994618699241
"P13611_IDR_350_1327",0.327457010328959
"P13631_IDR_1_85",0.512365552387037
"P13631_IDR_421_454",0.487634447612963
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.51063290497337
"P13645_IDR_456_584",0.48936709502663
"P13646_IDR_1_85",0.501698227596646
"P13646_IDR_413_458",0.498301772403354
"P13647_IDR_1_73",0.497429308167532
"P13647_IDR_497_590",0.502570691832468
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.325392600786095
"P13945_IDR_243_285",0.354899604116277
"P14616_IDR_1265_1297",0.344291746442292
"P14616_IDR_660_718",0.325844632773145
"P14616_IDR_723_758",0.329863620784563
"P14625_IDR_1_45",0.34250628063744
"P14625_IDR_288_325",0.333488394668678
"P14625_IDR_750_803",0.324005324693882
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.504218800629627
"P14651_IDR_237_431",0.495781199370373
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.354953298879694
"P14859_IDR_432_595",0.31315004129415
"P14859_IDR_688_743",0.331896659826157
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.501620965082738
"P14867_IDR_343_416",0.498379034917262
"P14921_IDR_1_36",0.338227038344041
"P14921_IDR_195_230",0.330120665609411
"P14921_IDR_270_325",0.331652296046548
"P15336_IDR_422_505",0.505656002834754
"P15336_IDR_57_369",0.494343997165246
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.500373164065369
"P15514_IDR_22_92",0.499626835934632
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.512765349204431
"P16157_IDR_1367_1449",0.368386876589595
"P16157_IDR_1458_1881",0.319769436649934
"P16157_IDR_817_862",0.311843686760472
"P16220_IDR_1_51",0.487382817603402
"P16220_IDR_81_178",0.512617182396598
"P16234_IDR_1024_1089",0.328367303185719
"P16234_IDR_736_785",0.311157630733731
"P16234_IDR_965_1020",0.360475066080551
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.468334535533373
"P16383_IDR_382_433",0.531665464466627
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.486033128842216
"P16401_IDR_1_39",0.513966871157784
"P16402_IDR_109_221",0.483341382175598
"P16402_IDR_1_37",0.516658617824402
"P16403_IDR_106_213",0.48643657016322
"P16403_IDR_1_36",0.51356342983678
"P17022_IDR_132_379",0.487293543922865
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
