"","GO0043547_positive_regulation_of_GTPase_activity"
"O43561_IDR_1_156",0.32725229537314
"O43561_IDR_170_201",0.339417146656377
"O43561_IDR_225_262",0.333330557970483
"O43566_IDR_191_299",0.362620175199175
"O43566_IDR_22_57",0.323397762461437
"O43566_IDR_446_566",0.313982062339388
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.326654655446659
"O43614_IDR_258_297",0.483805482535742
"O43614_IDR_386_444",0.516194517464258
"O43615_IDR_1_59",0.515518892800627
"O43615_IDR_83_230",0.484481107199373
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.499681983410109
"O43815_IDR_66_445",0.500318016589891
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.501560540053328
"O43823_IDR_543_692",0.498439459946672
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.494728743819445
"O43847_IDR_134_207",0.505271256180555
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.523577391215433
"O43889_IDR_244_336",0.476422608784567
"O43896_IDR_385_434",0.343562441421346
"O43918_IDR_238_295",0.232574946329407
"O43918_IDR_343_430",0.239546087094339
"O43918_IDR_474_508",0.250915453628509
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.348053023260059
"O43933_IDR_183_240",0.324531118844391
"O43933_IDR_343_378",0.32741585789555
"O60216_IDR_396_564",0.506552874083314
"O60216_IDR_97_331",0.493447125916686
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.509601473804828
"O60231_IDR_72_223",0.490398526195172
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.600884205087816
"O60237_IDR_896_930",0.399115794912184
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.4092307330418
"O60239_IDR_252_435",0.5907692669582
"O60240_IDR_107_186",0.328081211109356
"O60266_IDR_1_45",0.516826753898692
"O60266_IDR_498_583",0.483173246101308
"O60268_IDR_1_89",0.375653305245669
"O60268_IDR_251_286",0.313797155146169
"O60268_IDR_317_347",0.310549539608162
"O60269_IDR_1_379",0.576796416492394
"O60269_IDR_396_458",0.423203583507606
"O60271_IDR_517_548",0.182648385549397
"O60271_IDR_562_630",0.201130351844021
"O60271_IDR_69_513",0.249349186676781
"O60271_IDR_718_750",0.185309542185286
"O60271_IDR_804_910",0.181562533744515
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.134056546228966
"O60281_IDR_2119_2168",0.142385742201491
"O60281_IDR_2282_2363",0.138872894406572
"O60281_IDR_2433_2576",0.137920952310094
"O60281_IDR_2602_2639",0.15866274063439
"O60281_IDR_460_751",0.135530206936212
"O60281_IDR_812_1369",0.152570917282276
"O60296_IDR_562_837",0.21104213247817
"O60296_IDR_848_914",0.213255012630783
"O60299_IDR_11_353",0.624083920660555
"O60299_IDR_363_673",0.375916079339445
"O60303_IDR_1147_1198",0.205159936203977
"O60303_IDR_1_33",0.188678935119227
"O60303_IDR_152_467",0.18970093981167
"O60303_IDR_626_963",0.209842289007823
"O60303_IDR_79_150",0.206617899857303
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.522092036275664
"O60307_IDR_1_172",0.271515245638001
"O60307_IDR_679_945",0.206392718086334
"O60308_IDR_158_201",0.267352716749171
"O60308_IDR_259_418",0.237106433158595
"O60308_IDR_685_743",0.239946219482574
"O60308_IDR_871_925",0.255594630609661
"O60309_IDR_1047_1086",0.220635990819948
"O60309_IDR_1_869",0.194025134495097
"O60333_IDR_1205_1244",0.159064123171267
"O60333_IDR_1521_1588",0.163215745417108
"O60333_IDR_1592_1682",0.17938745185742
"O60333_IDR_705_735",0.16934599718558
"O60333_IDR_912_957",0.169936676045871
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.197582330876292
"O60343_IDR_237_352",0.315909129019997
"O60343_IDR_525_874",0.48650854010371
"O60346_IDR_1431_1511",0.340817367481188
"O60346_IDR_1_462",0.328912373340684
"O60346_IDR_1575_1636",0.330270259178127
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.294696134867832
"O60481_IDR_1_186",0.49840200521541
"O60481_IDR_405_461",0.501597994784591
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.510510665262727
"O60502_IDR_395_550",0.489489334737273
"O60503_IDR_1248_1353",0.340855607523072
"O60503_IDR_1_78",0.329896475655718
"O60503_IDR_579_713",0.329247916821211
"O60504_IDR_1_382",0.406426312270326
"O60504_IDR_522_611",0.593573687729673
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.515631107147207
"O60508_IDR_201_238",0.484368892852793
"O60512_IDR_1_71",0.517968790358377
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.235493512199892
"O60610_IDR_1208_1272",0.234776543028829
"O60610_IDR_1_85",0.302509840521056
"O60610_IDR_505_766",0.227220104250223
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.319628353515867
"O60658_IDR_329_386",0.362092511694167
"O60658_IDR_429_481",0.318279134789966
"O60663_IDR_13_48",0.343784954946265
"O60663_IDR_176_237",0.330368942370245
"O60663_IDR_269_388",0.32584610268349
"O60664_IDR_1_35",0.530814627503494
"O60664_IDR_69_172",0.469185372496506
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.235409796587331
"O60673_IDR_2014_2182",0.201327208983783
"O60673_IDR_274_307",0.189390693186415
"O60673_IDR_310_974",0.182467511679784
"O60741_IDR_1_90",0.436797496073942
"O60741_IDR_595_890",0.563202503926058
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.433248705659929
"O60759_IDR_173_359",0.566751294340071
"O60763_IDR_675_790",0.493480035556119
"O60763_IDR_930_962",0.506519964443881
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.354273426547382
"O60784_IDR_303_415",0.353324616495441
"O60784_IDR_450_492",0.292401956957177
"O60806_IDR_1_37",0.340993329617019
"O60806_IDR_251_318",0.315610554431688
"O60806_IDR_321_420",0.343396115951293
"O60812_IDR_117_293",1
"O60814_IDR_1_36",1
"O60825_IDR_446_505",1
"O60826_IDR_143_334",1
"O60885_IDR_1206_1337",0.197152684197199
"O60885_IDR_459_666",0.199995854564541
"O60885_IDR_676_1201",0.198890298320666
"O60888_IDR_1_62",1
"O60890_IDR_568_802",1
"O60895_IDR_1_31",1
"O60902_IDR_1_159",0.502811903519489
"O60902_IDR_161_331",0.497188096480511
"O60907_IDR_1_37",0.508132017876476
"O60907_IDR_146_210",0.491867982123524
"O60909_IDR_1_92",1
"O60927_IDR_68_126",1
"O60930_IDR_75_131",1
"O60934_IDR_327_647",1
"O60936_IDR_94_208",1
"O60939_IDR_180_215",1
"O60941_IDR_488_594",1
"O60942_IDR_191_227",1
"O75019_IDR_424_489",1
"O75027_IDR_1_113",1
"O75030_IDR_1_526",1
"O75037_IDR_1064_1280",0.341933300609367
"O75037_IDR_401_480",0.326007155675483
"O75037_IDR_490_970",0.332059543715149
"O75038_IDR_1382_1416",0.328953929141231
"O75038_IDR_475_618",0.309910690901617
"O75038_IDR_886_1379",0.361135379957152
"O75044_IDR_170_229",0.1708251469476
"O75044_IDR_415_457",0.166315687638917
"O75044_IDR_463_501",0.162612559059324
"O75044_IDR_694_755",0.167485357415662
"O75044_IDR_785_1071",0.332761248938497
"O75052_IDR_172_347",0.481349860420926
"O75052_IDR_361_506",0.518650139579074
"O75054_IDR_997_1027",1
"O75056_IDR_1_378",0.516234972335208
"O75056_IDR_412_442",0.483765027664792
"O75061_IDR_395_779",1
"O75063_IDR_1_35",1
"O75064_IDR_890_1262",1
"O75069_IDR_1_523",1
"O75071_IDR_1_120",0.52820286165112
"O75071_IDR_144_426",0.47179713834888
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.279018326759328
"O75116_IDR_1113_1149",0.320890677810961
"O75116_IDR_1350_1388",0.400090995429711
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.290211474550678
"O75122_IDR_309_645",0.372133620821932
"O75122_IDR_880_1053",0.33765490462739
"O75128_IDR_1_53",0.438096800297496
"O75128_IDR_227_1238",0.561903199702504
"O75129_IDR_1_59",0.336091147330908
"O75129_IDR_288_349",0.322344374322976
"O75129_IDR_357_411",0.341564478346116
"O75132_IDR_172_286",0.205988965110397
"O75132_IDR_1_87",0.19422545152495
"O75132_IDR_341_456",0.19877852276756
"O75132_IDR_511_550",0.197347359938321
"O75132_IDR_609_651",0.203659700658772
"O75140_IDR_1000_1075",0.211302021737996
"O75140_IDR_1112_1172",0.219214284047229
"O75140_IDR_411_456",0.218917688692031
"O75140_IDR_461_727",0.350566005522744
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.494200928392471
"O75145_IDR_859_937",0.505799071607529
"O75146_IDR_1011_1053",0.497044781325581
"O75146_IDR_288_360",0.502955218674419
"O75150_IDR_111_177",0.34782968612536
"O75150_IDR_1_96",0.336647289915595
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.455568461384787
"O75170_IDR_525_966",0.544431538615213
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.520161661365593
"O75177_IDR_41_396",0.479838338634407
"O75179_IDR_1_136",0.33734338240379
"O75179_IDR_1451_2427",0.318490953814761
"O75179_IDR_2471_2509",0.344165663781449
"O75182_IDR_1_36",0.330846067367456
"O75182_IDR_704_767",0.335478487974289
"O75182_IDR_92_300",0.333675444658255
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.506378999236803
"O75362_IDR_207_1048",0.493621000763197
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.483711816501626
"O75364_IDR_1_81",0.516288183498374
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.22679922513979
"O75376_IDR_319_418",0.241837968808444
"O75376_IDR_420_451",0.239872388092917
"O75376_IDR_483_2440",0.29149041795885
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.511322403889295
"O75381_IDR_71_108",0.488677596110705
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.495137743251126
"O75461_IDR_240_281",0.504862256748874
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.438900405616782
"O75467_IDR_55_197",0.561099594383218
"O75469_IDR_122_165",0.330221069929257
"O75469_IDR_1_36",0.336251970434082
"O75469_IDR_179_234",0.333526959636662
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.507296839256397
"O75474_IDR_49_147",0.492703160743603
"O75475_IDR_431_530",0.498875611103231
"O75475_IDR_89_347",0.501124388896769
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.496370708251432
"O75563_IDR_223_295",0.500578911657953
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.118734681804489
"O75592_IDR_2555_2592",0.118808036489526
"O75592_IDR_2670_3153",0.182759239308955
"O75592_IDR_3187_3236",0.116226122694611
"O75592_IDR_3314_3386",0.115920555442393
"O75592_IDR_3479_3511",0.118886739708031
"O75592_IDR_87_131",0.113823657714325
"O75592_IDR_890_922",0.114840966837671
"O75593_IDR_121_277",0.532020774144502
"O75593_IDR_1_32",0.467979225855498
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.494160034540627
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.254407069780182
"O75691_IDR_2572_2613",0.246731128820972
"O75691_IDR_2731_2785",0.244236998115725
"O75691_IDR_863_907",0.254624803283121
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.333736356815329
"O75717_IDR_308_427",0.327993640195836
"O75717_IDR_821_1017",0.338270002988835
"O75747_IDR_1_34",0.494050756940161
"O75747_IDR_174_224",0.505949243059839
"O75752_IDR_1_35",1
"O75762_IDR_1076_1119",1
"O75764_IDR_81_184",1
"O75781_IDR_1_328",0.491383113397155
"O75781_IDR_332_387",0.508616886602845
"O75864_IDR_462_568",0.406329622618747
"O75864_IDR_575_691",0.291264897196554
"O75871_IDR_188_218",1
"O75880_IDR_27_91",1
"O75881_IDR_1_40",1
"O75886_IDR_146_200",0.522456651454079
"O75886_IDR_369_525",0.477543348545921
"O75888_IDR_1_113",1
"O75896_IDR_1_37",1
"O75899_IDR_1_51",0.470976724481646
"O75899_IDR_752_941",0.529023275518354
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.474973661655639
"O75901_IDR_368_423",0.525026338344361
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.482502635884101
"O75912_IDR_859_925",0.517497364115899
"O75914_IDR_1_66",0.507118981844236
"O75962_IDR_1249_1285",0.187886099605506
"O75962_IDR_1606_1653",0.203978995301141
"O75962_IDR_1704_1968",0.200410680541893
"O75962_IDR_2288_2556",0.214470327019839
"O75969_IDR_162_279",0.204633479560665
"O75969_IDR_409_453",0.194341901319461
"O75969_IDR_456_514",0.200631451506987
"O75969_IDR_542_594",0.198392822815698
"O75969_IDR_605_750",0.20200034479719
"O75970_IDR_1247_1328",0.102176130819398
"O75970_IDR_1565_1611",0.168548378016857
"O75970_IDR_1811_1855",0.117642211817368
"O75970_IDR_340_371",0.103764237136564
"O75970_IDR_43_109",0.0988080720893909
"O75970_IDR_466_525",0.10446009463788
"O75970_IDR_638_685",0.0981329272734103
"O75970_IDR_857_951",0.104999571714523
"O75970_IDR_954_996",0.101468376494609
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.331041724308443
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.495452326765594
"O76081_IDR_93_244",0.504547673234406
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.493122635531627
"O76083_IDR_68_239",0.506877364468373
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.321571003528276
"O94759_IDR_1_57",0.335123692457495
"O94759_IDR_581_613",0.343305304014229
"O94761_IDR_359_448",0.311010409961841
"O94761_IDR_49_351",0.359551429402354
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.447170603842163
"O94823_IDR_458_712",0.552829396157837
"O94826_IDR_1_33",0.476387019428805
"O94826_IDR_64_107",0.523612980571195
"O94830_IDR_1_32",0.353344411659587
"O94830_IDR_433_477",0.329696006499282
"O94830_IDR_603_647",0.316959581841131
"O94842_IDR_1_232",0.527267497031067
"O94880_IDR_589_620",0.199946716182398
"O94880_IDR_692_754",0.20866664792473
"O94880_IDR_756_867",0.200763116302256
"O94885_IDR_1_35",0.115644299784219
"O94885_IDR_229_344",0.113353517154165
"O94885_IDR_358_547",0.345547797899317
"O94885_IDR_697_728",0.11902960318305
"O94885_IDR_730_1088",0.14081047589075
"O94885_IDR_88_177",0.165614306088498
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.305231543519007
"O94887_IDR_359_498",0.342869362298481
"O94887_IDR_858_903",0.351899094182513
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.351472458959744
"O94900_IDR_46_263",0.335911394072241
"O94900_IDR_8_41",0.312616146968015
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.503814370321832
"O94907_IDR_23_79",0.496185629678168
"O94910_IDR_1114_1434",0.488055733658034
"O94910_IDR_400_472",0.511944266341966
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.24180042424567
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.478892711759577
"O94929_IDR_298_593",0.521107288240423
"O94933_IDR_293_347",0.329235676073415
"O94933_IDR_613_659",0.348329451029703
"O94933_IDR_682_856",0.322434872896883
"O94966_IDR_1_112",0.193760352332214
"O94941_IDR_219_250",0.501682479478689
"O94941_IDR_339_480",0.498317520521311
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.195385619452193
"O94966_IDR_203_274",0.193912537008082
"O94966_IDR_399_488",0.20619338620604
"O94966_IDR_874_983",0.210748105001471
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.37500116340587
"O94972_IDR_624_943",0.624998836594131
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.337991834565555
"O94979_IDR_792_858",0.341762662389658
"O94979_IDR_881_1111",0.320245503044787
"O94983_IDR_1119_1202",0.179709943235706
"O94983_IDR_212_305",0.211828706009882
"O94983_IDR_392_435",0.208266252704259
"O94983_IDR_447_490",0.199982782849544
"O94983_IDR_814_1022",0.200212315200609
"O94985_IDR_819_902",0.493923001297745
"O95025_IDR_1_38",0.513545108441224
"O95025_IDR_737_777",0.486454891558776
"O95049_IDR_279_374",0.261259032626865
"O95049_IDR_558_590",0.228198329182627
"O95049_IDR_774_919",0.259963519581982
"O95049_IDR_94_189",0.250579118608527
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.461519191598961
"O95069_IDR_333_398",0.53848080840104
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.0994058089177086
"O95071_IDR_1749_1779",0.102982058427975
"O95071_IDR_1860_1911",0.0977665451635069
"O95071_IDR_1965_2021",0.0990832899877137
"O95071_IDR_2027_2174",0.0972306929335094
"O95071_IDR_2318_2364",0.0981376634519883
"O95071_IDR_2454_2499",0.0952820229606606
"O95071_IDR_583_645",0.0992039862279122
"O95071_IDR_81_159",0.0975055513249801
"O95071_IDR_936_1074",0.113402380604045
"O95155_IDR_1_152",0.417586896062516
"O95155_IDR_218_393",0.582413103937483
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.511126190803047
"O95158_IDR_20_58",0.488873809196953
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.201272301866554
"O95180_IDR_1564_1595",0.114168323032118
"O95180_IDR_1_68",0.124985903076637
"O95180_IDR_1867_2353",0.315535855681715
"O95180_IDR_424_459",0.123469413685344
"O95180_IDR_483_771",0.120568202657632
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.487927311044673
"O95235_IDR_702_890",0.234790167242853
"O95238_IDR_70_118",0.485021858605641
"O95239_IDR_426_558",0.334190827775543
"O95239_IDR_656_820",0.333398604635664
"O95239_IDR_918_1232",0.332410567588793
"O95243_IDR_149_434",0.49537188197897
"O95243_IDR_1_82",0.50462811802103
"O95248_IDR_1059_1113",0.162453992920455
"O95248_IDR_1284_1318",0.167759123712394
"O95248_IDR_1683_1713",0.179649108736041
"O95248_IDR_1718_1764",0.173498593511718
"O95248_IDR_778_819",0.161867100171515
"O95248_IDR_91_121",0.154772080947878
"O95249_IDR_118_163",0.488822730113344
"O95249_IDR_31_74",0.511177269886656
"O95251_IDR_1_206",0.49758960569905
"O95251_IDR_208_332",0.50241039430095
"O95255_IDR_263_294",0.496411325949192
"O95255_IDR_856_922",0.503588674050808
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.514208742720279
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.500076080578145
"O95365_IDR_487_584",0.499923919421855
"O95373_IDR_881_913",0.503244414864951
"O95373_IDR_917_948",0.496755585135049
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.307305712422775
"O95382_IDR_1_41",0.337636015906352
"O95382_IDR_908_996",0.355058271670873
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.348842276896795
"O95391_IDR_200_257",0.336739770376308
"O95391_IDR_465_560",0.314417952726897
"O95393_IDR_1_49",0.518653043975454
"O95393_IDR_276_319",0.481346956024546
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.508278176855468
"O95436_IDR_634_690",0.491721823144532
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.320088127962869
"O95450_IDR_1_52",0.343822756804302
"O95450_IDR_217_263",0.336089115232829
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.307663999481993
"O95466_IDR_168_222",0.375877581639755
"O95466_IDR_446_635",0.316458418878253
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.346133066437874
"O95477_IDR_1255_1314",0.328534008279201
"O95477_IDR_2226_2261",0.325332925282925
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.481972084630755
"O95567_IDR_87_163",0.518027915369245
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.505059002151338
"O95602_IDR_208_249",0.494940997848662
"O95613_IDR_1_266",0.200960489136303
"O95613_IDR_1384_2557",0.188751426947503
"O95613_IDR_2815_3128",0.19113698168555
"O95613_IDR_321_1256",0.186306479304641
"O95613_IDR_3222_3296",0.232844622926003
"O95622_IDR_1_204",0.502600536814609
"O95622_IDR_649_711",0.497399463185391
"O95625_IDR_124_174",0.346543710830798
"O95625_IDR_320_364",0.332900869693564
"O95625_IDR_369_649",0.320555419475638
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.737623475303683
"O95644_IDR_702_912",0.262376524696317
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.505175603810583
"O95677_IDR_289_366",0.494824396189417
"O95678_IDR_27_62",0.48358395662618
"O95678_IDR_479_551",0.51641604337382
"O95714_IDR_2417_2458",0.203424891898761
"O95714_IDR_2509_2547",0.193828146202576
"O95714_IDR_3410_3529",0.206622853549576
"O95721_IDR_1_213",0.50162279946392
"O95721_IDR_215_258",0.49837720053608
"O95727_IDR_220_304",0.33925460455611
"O95727_IDR_314_360",0.329261115462366
"O95727_IDR_363_393",0.331484279981524
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.495081708023312
"O95754_IDR_688_739",0.504918291976688
"O95757_IDR_503_575",0.500789754062137
"O95757_IDR_788_839",0.499210245937863
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.510004736864621
"O95789_IDR_599_737",0.489995263135379
"O95793_IDR_387_480",0.496852825107015
"O95793_IDR_9_69",0.503147174892985
"O95800_IDR_1_38",0.336003057221185
"O95800_IDR_234_327",0.324360423684382
"O95800_IDR_402_540",0.339636519094433
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.320576109802969
"O95835_IDR_1_137",0.340642377765679
"O95835_IDR_140_633",0.338781512431352
"O95838_IDR_1_41",0.480115028412721
"O95838_IDR_463_553",0.519884971587279
"O95841_IDR_1_45",0.506130666748748
"O95841_IDR_204_270",0.493869333251252
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.518576075830062
"O95873_IDR_264_294",0.481423924169938
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.547097297482845
"O95886_IDR_905_965",0.452902702517155
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.503578494195854
"O95983_IDR_250_291",0.477472094231707
"O95983_IDR_52_108",0.522527905768293
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.212414207737369
"O95996_IDR_698_2303",0.568009387983413
"O95996_IDR_79_128",0.219576404279217
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.498301865572848
"O96004_IDR_155_201",0.501698134427152
"O96005_IDR_1_87",0.504394019625383
"O96005_IDR_597_669",0.495605980374617
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.509259112632031
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.468396361269539
"P01127_IDR_53_86",0.531603638730461
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.48525827320441
"P01135_IDR_1_37",0.51474172679559
"P01138_IDR_1_70",0.506835673111352
"P01138_IDR_91_126",0.493164326888648
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.516078706959616
"P01210_IDR_72_203",0.483921293040384
"P01213_IDR_1_61",0.515425655377558
"P01213_IDR_70_211",0.484574344622442
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.488781634768942
"P02538_IDR_1_61",0.513444438316656
"P02538_IDR_493_564",0.486555561683344
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.499284852226294
"P02671_IDR_263_626",0.500715147773706
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.238177754269141
"P02686_IDR_180_217",0.265224813252239
"P02686_IDR_251_287",0.248126838692484
"P02686_IDR_98_178",0.248470593786135
"P02730_IDR_1_52",0.338301484341138
"P02730_IDR_161_214",0.339435454246402
"P02730_IDR_338_371",0.32226306141246
