"","GO0032774_RNA_biosynthetic_process"
"Q9Y5P3_IDR_1_518",1
"Q9Y5P4_IDR_118_177",0.348953203632959
"Q9Y5P4_IDR_184_235",0.33449365507611
"Q9Y5P4_IDR_276_401",0.316553141290931
"Q9Y5P8_IDR_42_123",0.509394229909948
"Q9Y5P8_IDR_519_553",0.490605770090052
"Q9Y5Q3_IDR_1_209",1
"Q9Y5Q5_IDR_1_72",0.452118391767431
"Q9Y5Q5_IDR_82_135",0.547881608232569
"Q9Y5Q6_IDR_50_114",1
"Q9Y5Q8_IDR_343_385",0.535134015349033
"Q9Y5Q8_IDR_464_519",0.464865984650967
"Q9Y5Q9_IDR_25_142",1
"Q9Y5R2_IDR_1_75",0.514148093185824
"Q9Y5R2_IDR_331_374",0.485851906814176
"Q9Y5R5_IDR_1_509",1
"Q9Y5R6_IDR_1_373",1
"Q9Y5S1_IDR_1_70",0.476156931998923
"Q9Y5S1_IDR_726_764",0.523843068001077
"Q9Y5S2_IDR_1609_1711",0.366439184053659
"Q9Y5S2_IDR_352_400",0.210154618088818
"Q9Y5S2_IDR_406_528",0.176379184339974
"Q9Y5S2_IDR_924_1033",0.247027013517548
"Q9Y5S9_IDR_1_65",1
"Q9Y5T4_IDR_1_32",1
"Q9Y5T5_IDR_144_189",0.540610803742609
"Q9Y5T5_IDR_385_606",0.45938919625739
"Q9Y5U2_IDR_105_157",0.311285974910368
"Q9Y5U2_IDR_1_76",0.315013519544401
"Q9Y5U2_IDR_218_329",0.373700505545231
"Q9Y5U5_IDR_191_241",1
"Q9Y5V0_IDR_1_35",1
"Q9Y5V3_IDR_1_467",1
"Q9Y5W3_IDR_118_263",0.6729123141769
"Q9Y5W3_IDR_53_112",0.3270876858231
"Q9Y5W5_IDR_1_32",0.456836419844994
"Q9Y5W5_IDR_348_379",0.543163580155006
"Q9Y5W7_IDR_2_60",0.449993302309687
"Q9Y5W7_IDR_473_538",0.262337206703787
"Q9Y5W7_IDR_733_778",0.287669490986527
"Q9Y5W9_IDR_158_270",1
"Q9Y5X0_IDR_153_201",1
"Q9Y5X1_IDR_72_207",1
"Q9Y5X2_IDR_1_59",1
"Q9Y5X4_IDR_113_212",0.614523398730936
"Q9Y5X4_IDR_1_40",0.385476601269064
"Q9Y5Y0_IDR_1_97",0.461502359440779
"Q9Y5Y0_IDR_518_555",0.53849764055922
"Q9Y5Y3_IDR_230_260",1
"Q9Y5Y4_IDR_330_395",1
"Q9Y5Y5_IDR_137_211",1
"Q9Y5Y7_IDR_132_321",1
"Q9Y5Y9_IDR_1003_1088",0.212448622711216
"Q9Y5Y9_IDR_1872_1956",0.189871811967787
"Q9Y5Y9_IDR_411_595",0.204202222368331
"Q9Y5Y9_IDR_939_986",0.393477342952667
"Q9Y5Z6_IDR_1_45",1
"Q9Y5Z7_IDR_396_587",1
"Q9Y5Z9_IDR_1_42",1
"Q9Y603_IDR_125_218",0.515345359753828
"Q9Y603_IDR_1_31",0.484654640246172
"Q9Y606_IDR_1_80",1
"Q9Y608_IDR_1_403",0.523175357348663
"Q9Y608_IDR_532_630",0.476824642651337
"Q9Y613_IDR_1002_1105",0.341063171127142
"Q9Y613_IDR_337_534",0.345439112994074
"Q9Y613_IDR_581_623",0.313497715878785
"Q9Y614_IDR_1_45",1
"Q9Y615_IDR_1_43",1
"Q9Y616_IDR_105_146",0.548436042469498
"Q9Y616_IDR_448_596",0.451563957530502
"Q9Y618_IDR_1_2514",1
"Q9Y620_IDR_1_120",1
"Q9Y624_IDR_266_299",1
"Q9Y625_IDR_342_378",0.334062356566417
"Q9Y625_IDR_424_473",0.328312999964276
"Q9Y625_IDR_476_555",0.337624643469307
"Q9Y639_IDR_365_398",1
"Q9Y644_IDR_1_52",1
"Q9Y651_IDR_74_242",1
"Q9Y657_IDR_1_51",1
"Q9Y661_IDR_65_192",1
"Q9Y662_IDR_1_133",1
"Q9Y663_IDR_1_147",1
"Q9Y666_IDR_12_76",0.372317570865837
"Q9Y666_IDR_932_1014",0.627682429134163
"Q9Y673_IDR_1_39",1
"Q9Y675_IDR_1_40",1
"Q9Y676_IDR_228_258",1
"Q9Y679_IDR_263_293",0.51371941699653
"Q9Y679_IDR_342_382",0.48628058300347
"Q9Y691_IDR_1_40",1
"Q9Y692_IDR_162_407",0.509292725167361
"Q9Y692_IDR_56_87",0.490707274832639
"Q9Y697_IDR_1_53",1
"Q9Y698_IDR_210_262",1
"Q9Y6A5_IDR_1_648",1
"Q9Y6B2_IDR_1_101",1
"Q9Y6B7_IDR_576_619",1
"Q9Y6C2_IDR_123_406",0.197579909168845
"Q9Y6C2_IDR_463_493",0.190885204518619
"Q9Y6C2_IDR_549_598",0.180145515432525
"Q9Y6C2_IDR_601_731",0.222286268477476
"Q9Y6C2_IDR_784_864",0.209103102402534
"Q9Y6C5_IDR_1125_1203",0.496425091471706
"Q9Y6C5_IDR_621_658",0.503574908528294
"Q9Y6D5_IDR_1016_1064",0.232607810060399
"Q9Y6D5_IDR_1493_1559",0.256272644509338
"Q9Y6D5_IDR_206_365",0.24730538022688
"Q9Y6D5_IDR_585_632",0.263814165203384
"Q9Y6D6_IDR_1072_1118",0.209440594159676
"Q9Y6D6_IDR_1545_1636",0.201725899641076
"Q9Y6D6_IDR_216_414",0.364254647283177
"Q9Y6D6_IDR_634_687",0.224578858916071
"Q9Y6D9_IDR_1_72",1
"Q9Y6E0_IDR_344_397",1
"Q9Y6F1_IDR_1_38",1
"Q9Y6F7_IDR_60_279",1
"Q9Y6F8_IDR_182_280",0.376317144956188
"Q9Y6F8_IDR_60_174",0.623682855043812
"Q9Y6G9_IDR_1_44",0.351655956285671
"Q9Y6G9_IDR_342_378",0.328156454278666
"Q9Y6G9_IDR_384_523",0.320187589435662
"Q9Y6H1_IDR_1_110",1
"Q9Y6H3_IDR_1_41",1
"Q9Y6H5_IDR_1_70",0.245935104955693
"Q9Y6H5_IDR_550_622",0.281317047156337
"Q9Y6H5_IDR_626_919",0.229299573449249
"Q9Y6H5_IDR_72_143",0.243448274438722
"Q9Y6H6_IDR_29_63",1
"Q9Y6H8_IDR_104_136",0.327272169845792
"Q9Y6H8_IDR_236_435",0.672727830154208
"Q9Y6I3_IDR_138_576",1
"Q9Y6I4_IDR_120_153",1
"Q9Y6I9_IDR_198_313",1
"Q9Y6J0_IDR_1301_1498",0.359473676752377
"Q9Y6J0_IDR_1668_2220",0.26458698848972
"Q9Y6J0_IDR_290_406",0.141299986557855
"Q9Y6J0_IDR_421_464",0.234639348200048
"Q9Y6J9_IDR_377_448",0.481830000792075
"Q9Y6J9_IDR_450_546",0.518169999207925
"Q9Y6K1_IDR_1_286",1
"Q9Y6K5_IDR_363_396",1
"Q9Y6K8_IDR_323_367",1
"Q9Y6K9_IDR_1_59",0.435971942987713
"Q9Y6K9_IDR_343_391",0.564028057012287
"Q9Y6L6_IDR_128_165",0.338974205729924
"Q9Y6L6_IDR_284_315",0.332634610350923
"Q9Y6L6_IDR_650_691",0.328391183919153
"Q9Y6L7_IDR_1_62",0.497678367631656
"Q9Y6L7_IDR_69_154",0.502321632368344
"Q9Y6M0_IDR_1_35",1
"Q9Y6M1_IDR_158_190",1
"Q9Y6M4_IDR_1_35",0.339564975657169
"Q9Y6M4_IDR_332_427",0.660435024342832
"Q9Y6M5_IDR_145_245",0.617466084005475
"Q9Y6M5_IDR_451_492",0.382533915994525
"Q9Y6M7_IDR_1184_1214",0.185625375496365
"Q9Y6M7_IDR_1_31",0.268434836878824
"Q9Y6M7_IDR_216_410",0.285114960608158
"Q9Y6M7_IDR_52_86",0.260824827016653
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.745933801224289
"Q9Y6N7_IDR_982_1040",0.254066198775711
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.518377094207063
"Q9Y6P5_IDR_282_325",0.481622905792937
"Q9Y6Q2_IDR_13_169",0.538326591390596
"Q9Y6Q2_IDR_189_226",0.461673408609404
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.325122986975718
"Q9Y6Q6_IDR_436_523",0.35089876056741
"Q9Y6Q6_IDR_555_616",0.323978252456872
"Q9Y6Q9_IDR_1_36",0.250517192541625
"Q9Y6Q9_IDR_372_1420",0.749482807458375
"Q9Y6R0_IDR_1_40",0.600129184275374
"Q9Y6R0_IDR_201_577",0.399870815724626
"Q9Y6R1_IDR_1009_1044",0.22270537930538
"Q9Y6R1_IDR_211_270",0.283103952190739
"Q9Y6R1_IDR_38_83",0.240413363655314
"Q9Y6R1_IDR_399_433",0.253777304848567
"Q9Y6R4_IDR_1148_1289",0.29981713062387
"Q9Y6R4_IDR_1_217",0.421321333127991
"Q9Y6R4_IDR_430_505",0.278861536248139
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.499881180994302
"Q9Y6S9_IDR_235_378",0.500118819005698
"Q9Y6T7_IDR_383_424",0.503822337627002
"Q9Y6T7_IDR_89_128",0.496177662372998
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.246725583825364
"Q9Y6V0_IDR_2946_4688",0.333184703017081
"Q9Y6V0_IDR_4828_4975",0.420089713157555
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.722334005142524
"O14490_IDR_903_962",0.277665994857476
"O14492_IDR_377_408",0.317523703330294
"O14492_IDR_518_621",0.371744825305067
"O14492_IDR_83_132",0.310731471364639
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.429270904028788
"O14495_IDR_280_311",0.570729095971212
"O14497_IDR_1_1635",0.660130009220523
"O14497_IDR_1736_1963",0.339869990779477
"O14503_IDR_1_54",0.210206092700446
"O14503_IDR_184_330",0.425798500111785
"O14503_IDR_332_412",0.363995407187769
"O14511_IDR_1_96",0.313824959753291
"O14511_IDR_415_850",0.686175040246709
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.178278051963297
"O14513_IDR_258_467",0.187552108162291
"O14513_IDR_474_513",0.196918640986433
"O14545_IDR_136_167",0.212345908238046
"O14545_IDR_174_367",0.203538656808165
"O14545_IDR_388_582",0.295989735494516
"O14545_IDR_51_87",0.288125699459273
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.273149728005179
"O14559_IDR_255_309",0.295232606842393
"O14559_IDR_516_1268",0.431617665152428
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.498502582740615
"O14578_IDR_1904_2027",0.501497417259385
"O14594_IDR_1275_1311",0.543634961521443
"O14594_IDR_361_960",0.456365038478557
"O14595_IDR_1_34",1
"O14598_IDR_1_125",1
"O14602_IDR_113_144",1
"O14607_IDR_1_34",0.29223528532917
"O14646_IDR_1049_1122",0.208734486341716
"O14646_IDR_1_269",0.215070465641149
"O14646_IDR_1320_1411",0.217761755986083
"O14646_IDR_1503_1710",0.358433292031052
"O14647_IDR_1051_1127",0.166901541115249
"O14647_IDR_1_259",0.167899803431553
"O14647_IDR_1327_1463",0.249842971865909
"O14647_IDR_1557_1828",0.415355683587289
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.148838095812793
"O14654_IDR_1_74",0.327602548412432
"O14654_IDR_338_703",0.195919694445413
"O14654_IDR_707_778",0.179144146953791
"O14654_IDR_786_918",0.148495514375571
"O14662_IDR_16_71",0.516047123783898
"O14662_IDR_188_223",0.483952876216102
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.522763966915367
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.488194180837801
"O14763_IDR_1_77",0.511805819162199
"O14764_IDR_1_35",0.492072076560287
"O14764_IDR_364_419",0.507927923439713
"O14770_IDR_177_291",0.244915959933424
"O14770_IDR_1_79",0.253308140313476
"O14770_IDR_331_366",0.19994578917945
"O14770_IDR_402_477",0.30183011057365
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.152395930310089
"O14776_IDR_154_371",0.172550841971143
"O14776_IDR_1_67",0.164517789727948
"O14776_IDR_373_428",0.182268453121049
"O14776_IDR_466_522",0.173500418227492
"O14776_IDR_574_654",0.154766566642278
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.525766536945846
"O14901_IDR_475_512",0.474233463054154
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.480350700122005
"O14917_IDR_977_1095",0.519649299877995
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.205048210992432
"O14924_IDR_149_218",0.210047980236497
"O14924_IDR_401_434",0.187964163112906
"O14924_IDR_446_705",0.213586134453223
"O14924_IDR_843_959",0.183353511204942
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
"O14964_IDR_221_777",1
"O14967_IDR_1_46",0.539712731538545
"O14967_IDR_496_610",0.460287268461456
"O15015_IDR_1_238",0.537046170712471
"O15015_IDR_657_782",0.462953829287529
"O15018_IDR_182_324",0.20331161959159
"O15018_IDR_423_501",0.17543219856188
"O15018_IDR_535_575",0.179185894318456
"O15018_IDR_676_719",0.177543772391886
"O15018_IDR_816_2616",0.264526515136188
"O15020_IDR_2082_2222",0.480245613420217
"O15020_IDR_2330_2390",0.519754386579783
"O15021_IDR_1099_1136",0.223571333018478
"O15021_IDR_1229_2623",0.183474017042992
"O15021_IDR_1_376",0.382527380596514
"O15021_IDR_874_1084",0.210427269342016
"O15027_IDR_1_1260",0.355208551671898
"O15027_IDR_1271_1385",0.339003013802445
"O15027_IDR_1570_1612",0.160736726182317
"O15027_IDR_1890_2357",0.14505170834334
"O15033_IDR_1_41",1
"O15034_IDR_53_164",0.306484295953937
"O15034_IDR_588_846",0.375237398616946
"O15055_IDR_1224_1255",0.225573454958435
"O15055_IDR_940_1126",0.226921810281222
"O15056_IDR_1418_1468",0.488921478761192
"O15056_IDR_984_1409",0.511078521238808
"O15060_IDR_120_341",1
"O15062_IDR_125_590",1
"O15063_IDR_1_64",0.353213142201365
"O15063_IDR_512_1070",0.646786857798635
"O15066_IDR_372_430",0.444306978031379
"O15066_IDR_694_747",0.555693021968621
"O15068_IDR_558_628",0.578723513796183
"O15068_IDR_956_1031",0.421276486203817
"O15069_IDR_1_1419",0.42207607611688
"O15069_IDR_1488_1522",0.57792392388312
"O15072_IDR_1052_1205",0.278497470361434
"O15072_IDR_1_31",0.231733123048128
"O15072_IDR_209_253",0.246499429704615
"O15072_IDR_996_1031",0.243269976885823
"O15075_IDR_147_180",0.205158291452189
"O15075_IDR_1_54",0.244778971063036
"O15085_IDR_1083_1354",0.158528827212079
"O15085_IDR_125_289",0.149344140659988
"O15085_IDR_1368_1417",0.178072303589079
"O15085_IDR_1452_1522",0.170386364059598
"O15085_IDR_492_712",0.174981873902073
"O15090_IDR_1022_1257",0.320747993379894
"O15090_IDR_1_1019",0.679252006620106
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.544630447754994
"O15105_IDR_220_250",0.455369552245006
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.532973328946918
"O15117_IDR_545_687",0.467026671053082
"O15119_IDR_304_743",0.46917401164882
"O15119_IDR_36_101",0.53082598835118
"O15123_IDR_1_32",0.330649434715214
"O15123_IDR_229_277",0.669350565284786
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.255684318607787
"O15209_IDR_562_634",0.395099820481042
"O15211_IDR_197_235",0.242169482419298
"O15211_IDR_393_426",0.257676087496815
"O15211_IDR_510_645",0.25839021327388
"O15211_IDR_735_777",0.241764216810008
"O15213_IDR_1_100",0.415303566264597
"O15213_IDR_529_610",0.584696433735403
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.279097521797338
"O15231_IDR_44_571",0.373935260141359
"O15231_IDR_586_617",0.346967218061303
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.566981721517326
"O15234_IDR_245_703",0.433018278482674
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.556198805963411
"O15259_IDR_61_148",0.443801194036589
"O15355_IDR_162_326",0.438317033472791
"O15355_IDR_509_546",0.561682966527209
"O15357_IDR_120_177",0.524817829815002
"O15357_IDR_894_1197",0.475182170184998
"O15370_IDR_106_282",0.428124180411618
"O15370_IDR_1_49",0.571875819588382
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.340715829386376
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
"O15481_IDR_1_105",0.496474043772
"O15481_IDR_316_346",0.503525956227999
"O15482_IDR_1_213",1
"O15488_IDR_1_31",0.459457906555927
"O15488_IDR_298_451",0.540542093444072
"O15496_IDR_1_39",1
"O15499_IDR_1_130",1
"O15547_IDR_378_441",1
"O15550_IDR_1_38",0.329407072471387
"O15550_IDR_400_884",0.670592927528613
"O15551_IDR_188_220",1
"O15552_IDR_292_330",1
"O15553_IDR_92_305",1
"O43143_IDR_1_114",1
"O43147_IDR_207_247",0.274070305920432
"O43147_IDR_425_492",0.379224602630358
"O43147_IDR_620_787",0.34670509144921
"O43148_IDR_1_144",1
"O43149_IDR_1434_1533",0.239129269964493
"O43149_IDR_1_43",0.259055422612343
"O43149_IDR_1955_2077",0.233675223567557
"O43149_IDR_2415_2452",0.268140083855607
"O43150_IDR_697_944",1
"O43155_IDR_366_403",0.364892025708727
"O43155_IDR_502_563",0.311397687651048
"O43155_IDR_568_599",0.323710286640225
"O43156_IDR_774_853",1
"O43184_IDR_732_909",0.532775886033349
"O43186_IDR_1_299",1
"O43187_IDR_102_192",0.546524482209192
"O43187_IDR_505_593",0.453475517790808
"O43189_IDR_342_526",1
"O43193_IDR_266_296",0.515656179087374
"O43193_IDR_374_412",0.484343820912626
"O43194_IDR_215_279",0.46545473241634
"O43194_IDR_365_453",0.53454526758366
"O43196_IDR_1_46",1
"O43237_IDR_1_32",0.544140295757907
"O43237_IDR_331_492",0.455859704242093
"O43240_IDR_1_42",1
"O43242_IDR_1_67",1
"O43246_IDR_417_458",0.496856751114908
"O43246_IDR_590_635",0.503143248885092
"O43247_IDR_1_201",1
"O43248_IDR_1_238",1
"O43296_IDR_65_201",1
"O43298_IDR_130_365",1
"O43300_IDR_364_482",1
"O43301_IDR_1_52",1
"O43303_IDR_1_34",0.32839848563364
"O43303_IDR_49_757",0.3572223101094
"O43303_IDR_895_1012",0.314379204256959
"O43304_IDR_183_225",0.47996791298144
"O43304_IDR_661_696",0.52003208701856
"O43306_IDR_1_114",0.490476685808006
"O43306_IDR_558_619",0.509523314191994
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.255802935284799
"O43310_IDR_169_369",0.532246525840423
"O43310_IDR_38_98",0.211950538874778
"O43312_IDR_135_197",0.357217836762428
"O43312_IDR_250_755",0.642782163237572
"O43313_IDR_1_85",0.225964058421067
"O43313_IDR_213_596",0.240763846663518
"O43313_IDR_89_130",0.244044506383
"O43424_IDR_860_921",0.489123275704646
"O43424_IDR_957_1007",0.510876724295354
"O43426_IDR_1485_1573",0.453380944170782
"O43426_IDR_975_1483",0.546619055829218
"O43432_IDR_1002_1216",0.327541767120448
"O43432_IDR_1_721",0.672458232879552
"O43435_IDR_1_105",0.691135032105112
"O43435_IDR_306_364",0.308864967894888
"O43439_IDR_1_604",1
"O43448_IDR_10_76",1
"O43451_IDR_1_87",1
"O43462_IDR_108_140",1
"O43464_IDR_67_107",1
"O43482_IDR_1_65",1
"O43488_IDR_1_35",1
"O43490_IDR_829_865",1
"Q6ZVX9_IDR_1_40",1
"Q6ZW13_IDR_1_317",1
"Q6ZW31_IDR_1_246",0.272534748320535
"Q6ZW31_IDR_604_650",0.382273714796885
"Q6ZW31_IDR_667_701",0.345191536882581
"Q6ZW49_IDR_188_587",0.7593879681619
"Q6ZW49_IDR_830_861",0.2406120318381
"Q6ZW76_IDR_304_422",1
"Q6ZWB6_IDR_1_40",0.328241713575665
"Q6ZWB6_IDR_152_205",0.345515842548369
"Q6ZWB6_IDR_324_432",0.326242443875967
"Q6ZWE6_IDR_1_109",0.327709325699174
"Q6ZWE6_IDR_111_205",0.33232958949642
"Q6ZWE6_IDR_316_355",0.339961084804406
"Q6ZWH5_IDR_40_74",0.458103625108822
"Q6ZWH5_IDR_796_965",0.541896374891178
"Q6ZWJ1_IDR_109_214",1
"Q6ZWJ8_IDR_1_48",1
"Q70CQ3_IDR_181_213",0.49489670019385
"Q70CQ3_IDR_361_416",0.50510329980615
"Q70CQ4_IDR_1_122",0.707703087114723
"Q70CQ4_IDR_769_1352",0.292296912885277
"Q70E73_IDR_1_64",0.358044286708413
"Q70E73_IDR_524_1207",0.406895603608386
"Q70E73_IDR_96_241",0.235060109683201
"Q70EK8_IDR_352_1029",1
"Q70EK9_IDR_1_179",0.547248773086423
"Q70EK9_IDR_313_356",0.452751226913576
"Q70EL1_IDR_354_1500",1
"Q70EL2_IDR_1_34",0.423437640498282
"Q70EL2_IDR_386_615",0.576562359501718
"Q70EL4_IDR_1_88",0.601176092092741
"Q70EL4_IDR_740_1123",0.398823907907259
"Q70J99_IDR_1_45",1
"Q70JA7_IDR_50_167",1
"Q70SY1_IDR_1_265",0.647655672723438
"Q70SY1_IDR_397_505",0.352344327276562
"Q70UQ0_IDR_1_50",1
"Q71RG4_IDR_74_169",1
"Q71RS6_IDR_235_266",1
"Q71SY5_IDR_231_394",0.545212455502665
"Q71SY5_IDR_545_747",0.454787544497335
"Q75N03_IDR_1_69",0.250667450349972
"Q75N03_IDR_191_491",0.749332549650028
"Q75T13_IDR_780_811",1
"Q75V66_IDR_1_68",1
"Q75VX8_IDR_181_214",0.400488805846372
"Q75VX8_IDR_350_795",0.599511194153628
"Q75WM6_IDR_1_62",0.537725180774356
"Q75WM6_IDR_85_255",0.462274819225644
"Q765P7_IDR_137_199",0.425896488252398
"Q765P7_IDR_250_747",0.574103511747602
"Q76FK4_IDR_157_192",0.243136518444013
"Q76FK4_IDR_196_797",0.27564504078607
"Q76FK4_IDR_800_1108",0.218490171463656
"Q76FK4_IDR_90_149",0.262728269306261
"Q76G19_IDR_217_736",1
"Q76I76_IDR_444_1416",1
"Q7KZ85_IDR_1519_1726",0.552983314523729
"Q7KZ85_IDR_482_518",0.227713362510576
"Q7KZI7_IDR_1_46",0.410901769919938
"Q7KZI7_IDR_366_696",0.589098230080062
"Q7KZN9_IDR_1_64",1
"Q7L014_IDR_1_315",0.613486501973766
"Q7L014_IDR_786_866",0.386513498026234
"Q7L0J3_IDR_1_145",1
"Q7L0Q8_IDR_1_47",1
"Q7L0R7_IDR_1_302",1
"Q7L0X0_IDR_413_569",1
"Q7L0X2_IDR_1_270",1
"Q7L190_IDR_135_185",0.534809001762946
"Q7L190_IDR_1_82",0.465190998237054
"Q7L1I2_IDR_1_91",1
"Q7L1S5_IDR_36_166",1
"Q7L1V2_IDR_1_102",1
"Q7L1W4_IDR_219_275",0.417986726359688
"Q7L1W4_IDR_61_136",0.582013273640312
"Q7L2E3_IDR_1_40",0.48223307282
"Q7L590_IDR_424_723",0.504409130607938
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.49968849395834
"Q7L5N7_IDR_510_544",0.50031150604166
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.33569357589478
"Q7L7X3_IDR_547_595",0.237852607345042
"Q7L7X3_IDR_851_1001",0.426453816760178
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.551297789422292
"Q7L8A9_IDR_306_357",0.448702210577708
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.574894119250052
"Q7L8J4_IDR_276_393",0.425105880749948
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.570593244335517
"Q7RTS1_IDR_140_177",0.481677238861159
"O43491_IDR_1_82",0.241106123978738
"O43491_IDR_521_948",0.488850832177298
"O43491_IDR_84_213",0.270043043843965
"O43497_IDR_1_49",0.135942960554586
"O43526_IDR_368_547",0.188276126690142
"O43526_IDR_551_639",0.277112326783691
"O43526_IDR_648_872",0.359626404656418
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.302587679699102
"O43541_IDR_16_120",0.358382001214743
"O43541_IDR_284_315",0.339030319086155
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.361410721987448
"O43561_IDR_170_201",0.320126168340534
"O43561_IDR_225_262",0.318463109672018
"O43566_IDR_191_299",0.292179722735663
"O43566_IDR_22_57",0.337586790048886
"O43566_IDR_446_566",0.370233487215451
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.357038178763231
"O43614_IDR_258_297",0.448279209941953
"O43614_IDR_386_444",0.551720790058047
"O43615_IDR_1_59",0.502234931190608
"O43615_IDR_83_230",0.497765068809392
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.596151203941056
"O43815_IDR_66_445",0.403848796058944
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.543043777237166
"O43823_IDR_543_692",0.456956222762834
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.561500005138117
"O43847_IDR_134_207",0.438499994861883
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.502902056574594
"O43889_IDR_244_336",0.497097943425406
"O43896_IDR_385_434",0.194977266214639
"O43918_IDR_238_295",0.241861415668143
"O43918_IDR_343_430",0.241616452805427
"O43918_IDR_474_508",0.248176304102037
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.341629900387037
"O43933_IDR_183_240",0.316260655255467
"O43933_IDR_343_378",0.342109444357496
"O60216_IDR_396_564",0.525079055933673
"O60216_IDR_97_331",0.474920944066327
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.546286723915129
"O60231_IDR_72_223",0.453713276084871
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.484880726402455
"O60237_IDR_896_930",0.515119273597545
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.592190807163501
"O60239_IDR_252_435",0.407809192836499
