"","GO0008283_cell_population_proliferation"
"P05305_IDR_126_212",0.326239824974889
"P05305_IDR_1_52",0.353685083709367
"P05305_IDR_84_118",0.320075091315745
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.492254156762471
"P05423_IDR_278_310",0.507745843237529
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.501758440934884
"P05455_IDR_325_408",0.498241559065116
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.535606539612566
"P05997_IDR_79_1263",0.464393460387434
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.516562148502818
"P06213_IDR_743_793",0.483437851497182
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.328458912835605
"P06400_IDR_580_644",0.33094256026706
"P06400_IDR_855_928",0.340598526897335
"P06401_IDR_1_463",0.333668992749243
"P06401_IDR_474_505",0.331362447623228
"P06401_IDR_636_674",0.334968559627529
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.538582655874662
"P06734_IDR_289_321",0.461417344125338
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.52098049905688
"P06850_IDR_80_157",0.47901950094312
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.515074721107154
"P07333_IDR_927_961",0.484925278892846
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.463474429313129
"P07359_IDR_533_573",0.536525570686871
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.511182687827857
"P07492_IDR_91_148",0.488817312172143
"P07498_IDR_1_47",0.520751732455905
"P07498_IDR_72_182",0.479248267544095
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.500788202062773
"P07814_IDR_954_1019",0.499211797937227
"P07900_IDR_226_279",0.476866894087175
"P07900_IDR_699_732",0.523133105912825
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.49266160895058
"P08151_IDR_1_270",0.359419502844323
"P08151_IDR_294_332",0.32368916626398
"P08151_IDR_334_1106",0.316891330891697
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.495062290895053
"P08183_IDR_632_691",0.504937709104947
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.499011723198739
"P08235_IDR_671_731",0.500988276801261
"P08238_IDR_222_271",0.481760157383644
"P08238_IDR_691_724",0.518239842616356
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.506297180037612
"P08476_IDR_259_316",0.493702819962388
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.495061334209693
"P08575_IDR_27_225",0.504938665790307
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.481179651684398
"P08779_IDR_424_473",0.518820348315602
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.48694863930579
"P08F94_IDR_4026_4059",0.51305136069421
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.50192509039146
"P09016_IDR_9_130",0.49807490960854
"P09017_IDR_1_171",0.512427253676317
"P09017_IDR_212_264",0.487572746323682
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.350823269192003
"P09086_IDR_270_300",0.321317092053786
"P09086_IDR_351_479",0.327859638754211
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.502292144633924
"P09681_IDR_1_54",0.522168742415248
"P09681_IDR_83_124",0.477831257584752
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.329328541404581
"P09874_IDR_352_387",0.343701381050298
"P09874_IDR_483_521",0.32697007754512
"P09884_IDR_1_65",0.505254957479818
"P09884_IDR_90_330",0.494745042520182
"P09912_IDR_1_56",0.514314995479185
"P09912_IDR_91_130",0.485685004520815
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.502424590198762
"P0C1S8_IDR_517_567",0.497575409801238
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.493794969428058
"P0C221_IDR_741_793",0.506205030571942
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.501364491151724
"P0C2L3_IDR_125_166",0.498635508848276
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.495675190107993
"P0C2W7_IDR_149_299",0.504324809892007
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.330346856881141
"P0C7I6_IDR_42_90",0.338025545438191
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.509975003931672
"P0C7N4_IDR_184_270",0.490024996068328
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.504046933498192
"P0C7T5_IDR_586_666",0.495953066501808
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.252207189093488
"P0C7U0_IDR_473_527",0.252810394013968
"P0C7U0_IDR_529_571",0.242179322526719
"P0C7U0_IDR_577_749",0.252803094365825
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.338599515013719
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.494113821929292
"P0CG23_IDR_604_659",0.505886178070708
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.335739811462863
"P0CG40_IDR_195_330",0.327599180034504
"P0CG40_IDR_396_484",0.336661008502633
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.498928704726127
"Q7RTT9_IDR_286_333",0.501071295273873
"Q7RTU0_IDR_134_167",0.51784315720505
"Q7RTU0_IDR_1_56",0.48215684279495
"Q7RTU1_IDR_166_214",0.508123507618184
"Q7RTU1_IDR_1_82",0.491876492381816
"Q7RTU3_IDR_157_233",0.51461652160706
"Q7RTU3_IDR_1_94",0.48538347839294
"Q7RTU4_IDR_127_204",0.51503771072722
"Q7RTU4_IDR_1_72",0.48496228927278
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.498841229689448
"Q7RTV3_IDR_230_340",0.501158770310552
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.330900221963682
"Q7Z2Z1_IDR_543_631",0.32037384675152
"Q7Z2Z1_IDR_806_1910",0.32828705424288
"Q7Z2Z2_IDR_444_501",0.499646501860258
"Q7Z2Z2_IDR_902_949",0.500353498139742
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.504353751411308
"Q7Z333_IDR_599_1695",0.495646248588692
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.336643687671291
"Q7Z353_IDR_548_584",0.32708352144192
"Q7Z353_IDR_654_690",0.33627279088679
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.335758738000009
"Q7Z3D4_IDR_242_306",0.331282791693262
"Q7Z3D4_IDR_28_58",0.332958470306729
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.502021633626052
"Q7Z3K3_IDR_1333_1410",0.197916389602435
"Q7Z3K3_IDR_382_462",0.199910066188617
"Q7Z3K3_IDR_694_743",0.203292386725093
"Q7Z3K3_IDR_857_972",0.18693743599741
"Q7Z3K6_IDR_1_171",0.494555020063964
"Q7Z3K6_IDR_328_481",0.505444979936036
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.524760689410229
"Q7Z3T8_IDR_749_1001",0.475239310589771
"Q7Z3U7_IDR_509_542",0.496266454113161
"Q7Z3U7_IDR_626_666",0.503733545886839
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.334291695159237
"Q7Z3Y7_IDR_397_429",0.329412222354116
"Q7Z3Y7_IDR_434_464",0.336296082486647
"Q7Z3Y8_IDR_1_69",0.506407261153686
"Q7Z3Y8_IDR_394_459",0.493592738846314
"Q7Z3Y9_IDR_1_68",0.333940631968806
"Q7Z3Y9_IDR_394_428",0.329037652291657
"Q7Z3Y9_IDR_435_468",0.337021715739537
"Q7Z460_IDR_1082_1269",0.359542225634103
"Q7Z460_IDR_542_845",0.317319931694155
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.249024758805402
"Q7Z478_IDR_1_82",0.239529934369243
"Q7Z478_IDR_303_359",0.253370435894363
"Q7Z478_IDR_502_542",0.258074870930992
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.496469353964333
"Q7Z4H7_IDR_396_955",0.503530646035667
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.20317954367939
"Q7Z4N2_IDR_1238_1603",0.20498303376699
"Q7Z4N2_IDR_405_448",0.193204954118933
"Q7Z4N2_IDR_560_603",0.206424743731173
"Q7Z4N2_IDR_775_812",0.192207724703514
"Q7Z570_IDR_465_1157",0.502621149307488
"Q7Z572_IDR_1_215",0.325806263407225
"Q7Z572_IDR_341_373",0.326888158117177
"Q7Z572_IDR_411_469",0.347305578475598
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.532603416263158
"Q7Z591_IDR_614_1439",0.467396583736842
"Q7Z5B4_IDR_1_110",0.518032314788751
"Q7Z5B4_IDR_117_369",0.481967685211249
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.51269836065933
"Q7Z5R6_IDR_437_666",0.48730163934067
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.575385493631977
"Q7Z5Y6_IDR_257_296",0.424614506368023
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.33240559628151
"P0DL12_IDR_47_86",0.324919001896608
"P0DL12_IDR_88_118",0.342675401821883
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.33032786407476
"P0DP91_IDR_1_72",0.317555515522888
"P0DP91_IDR_241_581",0.352116620402352
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.447346150303772
"P0DPD6_IDR_98_135",0.552653849696228
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.502983949672727
"P10275_IDR_624_663",0.497016050327273
"P10276_IDR_1_82",0.503738602137315
"P10276_IDR_418_462",0.496261397862685
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.488115899863686
"P10412_IDR_1_36",0.511884100136314
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.508618042119329
"P10515_IDR_308_351",0.491381957880671
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.491947723164404
"P10588_IDR_1_50",0.508052276835596
"P10589_IDR_149_182",0.514596795673182
"P10589_IDR_1_80",0.485403204326818
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.545561044653799
"P10997_IDR_53_89",0.454438955346201
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
"P11161_IDR_1_476",1
"P11171_IDR_1_205",0.303822502400495
"P11171_IDR_510_821",0.349931012616123
"P11171_IDR_824_864",0.346246484983382
"P11226_IDR_1_37",0.550531359321977
"P11226_IDR_40_106",0.449468640678023
"P11229_IDR_223_363",1
"P11230_IDR_362_425",1
"P11274_IDR_68_493",1
"P11277_IDR_2078_2137",1
"P11279_IDR_186_216",1
"P11308_IDR_1_130",0.496123439706301
"P11487_IDR_1_36",0.513726510559711
"P11487_IDR_193_239",0.486273489440289
"P11498_IDR_1_33",1
"P11717_IDR_2355_2491",1
"P11801_IDR_29_84",0.496964458768545
"P11801_IDR_361_424",0.503035541231455
"P11831_IDR_1_141",0.311415340858262
"P11831_IDR_223_406",0.337689323225543
"P11831_IDR_464_508",0.350895335916195
"P11836_IDR_235_297",1
"P11940_IDR_425_543",1
"P12034_IDR_1_80",0.508565386785303
"P12034_IDR_232_268",0.491434613214697
"P12035_IDR_1_140",0.494976081348496
"P12035_IDR_529_628",0.505023918651504
"P12074_IDR_1_33",1
"P12107_IDR_242_1573",1
"P12109_IDR_252_591",1
"P12110_IDR_1_39",0.550539065451771
"P12110_IDR_253_591",0.449460934548229
"P12111_IDR_2041_2371",0.511584675495026
"P12111_IDR_2845_2994",0.488415324504974
"P12259_IDR_1125_1164",0.244244998812983
"P12259_IDR_1189_1499",0.254779116515655
"P12259_IDR_687_771",0.254132411466552
"P12259_IDR_779_1087",0.24684347320481
"P12270_IDR_341_384",0.144324796739636
"P12270_IDR_464_506",0.147593373475347
"P12270_IDR_508_672",0.142940079867196
"P12270_IDR_900_941",0.147085029805841
"P12645_IDR_1_53",0.564290387048431
"P12645_IDR_275_368",0.435709612951569
"P12694_IDR_1_50",1
"P12755_IDR_28_85",0.508472673191208
"P12755_IDR_312_577",0.491527326808792
"P12757_IDR_1_141",0.505537686822436
"P12757_IDR_357_553",0.494462313177564
"P12821_IDR_1_50",1
"P12829_IDR_1_40",1
"P12872_IDR_1_76",1
"P12931_IDR_1_83",1
"P12980_IDR_1_157",0.522409367246691
"P12980_IDR_212_280",0.477590632753309
"P13010_IDR_544_585",1
"P13051_IDR_12_65",1
"P13056_IDR_1_45",0.491979374747988
"P13056_IDR_61_365",0.508020625252012
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.326224009525169
"P13196_IDR_1_34",0.346278798255084
"P13196_IDR_40_111",0.327497192219747
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.499627004791019
"P13349_IDR_140_251",0.500372995208981
"P13378_IDR_1_242",0.519299893596699
"P13378_IDR_249_290",0.480700106403301
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.323854137926747
"P13611_IDR_3359_3396",0.361364019442753
"P13611_IDR_350_1327",0.3147818426305
"P13631_IDR_1_85",0.512783082181058
"P13631_IDR_421_454",0.487216917818942
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.495880208227941
"P13645_IDR_456_584",0.504119791772058
"P13646_IDR_1_85",0.504071478042391
"P13646_IDR_413_458",0.495928521957609
"P13647_IDR_1_73",0.497861302470519
"P13647_IDR_497_590",0.502138697529481
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.330689688276207
"P13945_IDR_243_285",0.328431652788535
"P14616_IDR_1265_1297",0.327523836656153
"P14616_IDR_660_718",0.339964368724999
"P14616_IDR_723_758",0.332511794618848
"P14625_IDR_1_45",0.351774778532825
"P14625_IDR_288_325",0.327209840448799
"P14625_IDR_750_803",0.321015381018376
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.495756515259682
"P14651_IDR_237_431",0.504243484740318
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.341605579799458
"P14859_IDR_432_595",0.327673126716106
"P14859_IDR_688_743",0.330721293484436
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.52904395374867
"P14867_IDR_343_416",0.47095604625133
"P14921_IDR_1_36",0.3428607133504
"P14921_IDR_195_230",0.331777414318487
"P14921_IDR_270_325",0.325361872331113
"P15336_IDR_422_505",0.493969454362467
"P15336_IDR_57_369",0.506030545637533
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.482238223115719
"P15514_IDR_22_92",0.517761776884281
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.499044127759585
"P16157_IDR_1367_1449",0.355920805258457
"P16157_IDR_1458_1881",0.31462146945677
"P16157_IDR_817_862",0.329457725284773
"P16220_IDR_1_51",0.496093852529986
"P16220_IDR_81_178",0.503906147470014
"P16234_IDR_1024_1089",0.34315707081439
"P16234_IDR_736_785",0.329649291252716
"P16234_IDR_965_1020",0.327193637932894
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.486625958199693
"P16383_IDR_382_433",0.513374041800308
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.488340231146284
"P16401_IDR_1_39",0.511659768853716
"P16402_IDR_109_221",0.488357715761663
"P16402_IDR_1_37",0.511642284238337
"P16403_IDR_106_213",0.491137895215346
"P16403_IDR_1_36",0.508862104784654
"P17022_IDR_132_379",0.488903175051573
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.495957877567478
"P17026_IDR_171_224",0.504042122432522
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.510651012215132
"P17036_IDR_96_171",0.489348987784868
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.33897270752377
"P17040_IDR_418_469",0.325426433664125
"P17040_IDR_574_709",0.335600858812105
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.250955097000016
"P17480_IDR_451_501",0.261912968399159
"P17480_IDR_533_569",0.253807055579142
"P17480_IDR_648_764",0.233324879021683
"P17481_IDR_1_186",0.527667549927553
"P17481_IDR_202_243",0.472332450072447
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.495385417645389
"P17483_IDR_9_144",0.504614582354611
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.501925263610339
"P17542_IDR_247_331",0.498074736389661
"P17544_IDR_1_371",0.533270814343343
"P17544_IDR_407_494",0.466729185656657
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.517255845303971
"P17600_IDR_420_683",0.482744154696029
"P17658_IDR_1_36",0.332987104001558
"P17658_IDR_205_253",0.326516850133527
"P17658_IDR_471_529",0.340496045864915
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.444708282406458
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.527842122135244
"P18146_IDR_400_534",0.472157877864756
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.511748736716105
"P18505_IDR_336_437",0.488251263283894
"P18507_IDR_1_51",0.523659960686448
"P18507_IDR_363_408",0.476340039313552
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.518839006560659
"P18825_IDR_242_384",0.481160993439341
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.343969946095205
"P18850_IDR_467_538",0.320117588263708
"P18850_IDR_639_670",0.335912465641087
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.504189053729282
"P19021_IDR_811_973",0.495810946270718
"P19429_IDR_146_210",0.499726021946358
"P19429_IDR_1_49",0.500273978053642
"P19438_IDR_1_40",0.493223084925956
"P19438_IDR_187_354",0.506776915074044
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.496108449105136
"P19447_IDR_201_242",0.503891550894864
"P19484_IDR_1_476",1
"P19525_IDR_169_258",1
"P19532_IDR_28_575",1
"P19622_IDR_1_246",1
"P19634_IDR_1_85",0.546638867309665
"P19634_IDR_591_815",0.453361132690334
"P19793_IDR_1_129",1
"P19823_IDR_26_62",1
"P19827_IDR_1_47",1
"P19835_IDR_554_753",1
"P19838_IDR_354_509",0.495253519223479
"P19838_IDR_893_924",0.504746480776521
"P19878_IDR_272_349",1
"P19957_IDR_1_48",1
"P19971_IDR_1_33",1
"P20020_IDR_1129_1220",0.528524877097277
"P20020_IDR_293_358",0.471475122902723
"P20042_IDR_1_165",1
"P20340_IDR_177_207",1
"P20366_IDR_1_51",0.568042375954313
"P20366_IDR_56_129",0.431957624045687
"P20382_IDR_1_140",1
"P20393_IDR_133_412",0.506951563963319
"P20393_IDR_19_128",0.493048436036682
"P20396_IDR_18_195",1
"P20585_IDR_1_226",1
"P20591_IDR_1_40",1
"P20592_IDR_1_88",1
"P20648_IDR_13_44",1
"P20674_IDR_1_45",1
"P20700_IDR_389_430",0.497985178863919
"P20700_IDR_551_582",0.502014821136081
"P20701_IDR_1120_1170",1
"P20719_IDR_1_177",1
"P20749_IDR_1_81",0.476506047052838
"P20749_IDR_362_454",0.523493952947162
"P20774_IDR_49_87",1
"P20783_IDR_42_81",1
"P20794_IDR_286_545",0.501408047619473
"P20794_IDR_579_614",0.498591952380527
"P20800_IDR_114_178",0.488880299190497
"P20800_IDR_1_45",0.511119700809503
"P20807_IDR_1_45",0.497467999412215
"P20807_IDR_592_647",0.502532000587784
"P20810_IDR_1_708",1
"P20827_IDR_154_205",1
"P21281_IDR_1_33",1
"P21291_IDR_83_114",1
"P21333_IDR_1_37",1
"P21359_IDR_2478_2595",0.346189418509954
"P21359_IDR_2747_2839",0.324006187331101
"P21359_IDR_798_830",0.329804394158945
"P21439_IDR_1_36",0.49189120253488
"P21439_IDR_633_691",0.50810879746512
"P21452_IDR_330_398",1
"P21453_IDR_333_382",1
"P21506_IDR_74_237",1
"P21554_IDR_33_75",0.517770935544057
"P21554_IDR_420_472",0.482229064455943
"P21579_IDR_1_140",1
"P21580_IDR_318_539",0.352719646245536
"P21580_IDR_541_605",0.322946611451719
"P21580_IDR_683_759",0.324333742302746
"P21583_IDR_158_273",1
"P21728_IDR_233_263",0.48846471301825
"P21728_IDR_373_429",0.51153528698175
"P21730_IDR_1_32",1
"P21741_IDR_1_143",1
"P21757_IDR_1_114",0.520250034897503
"P21757_IDR_232_304",0.479749965102497
"P21781_IDR_2_53",1
"P21802_IDR_1_43",0.52757109591318
"P21802_IDR_771_821",0.47242890408682
"P21815_IDR_1_289",1
"P21817_IDR_1307_1422",0.259256026890536
"P21817_IDR_1874_1927",0.237573016161741
"P22001_IDR_1_100",0.48181682980132
"P22001_IDR_490_575",0.51818317019868
"P22003_IDR_313_349",0.488022658313189
"P22003_IDR_92_138",0.511977341686811
"P22004_IDR_142_204",0.24224340339063
"P22004_IDR_26_65",0.252170504522836
"P22004_IDR_373_406",0.247757592213136
"P22004_IDR_95_139",0.257828499873399
"P22059_IDR_163_206",0.335445974970702
"P22059_IDR_1_88",0.323038386987243
"P22059_IDR_300_414",0.341515638042055
"P22083_IDR_1_184",1
"P22087_IDR_1_83",1
"P22303_IDR_1_35",1
"P22304_IDR_1_34",1
"P22314_IDR_1_49",1
"P22413_IDR_1_71",1
"P22455_IDR_1_40",0.330734762101037
"P22455_IDR_395_443",0.326740816601475
"P22455_IDR_756_802",0.342524421297488
"P22670_IDR_914_967",0.244035678077088
"P22674_IDR_1_88",1
"P22681_IDR_1_50",0.458434449472669
"P22681_IDR_437_855",0.541565550527331
"P22692_IDR_111_168",1
"P22695_IDR_1_34",1
