"","GO0042277_peptide_binding"
"Q9H4B4_IDR_337_413",0.493676005469996
"Q9H4I3_IDR_1_56",1
"Q9H4I9_IDR_1_49",1
"Q9H4L4_IDR_1_309",1
"Q9H4L5_IDR_1_31",0.284589838309189
"Q9H4L5_IDR_164_210",0.31535649892439
"Q9H4L5_IDR_246_512",0.40005366276642
"Q9H4L7_IDR_1_248",0.500305309152217
"Q9H4L7_IDR_292_382",0.499694690847783
"Q9H4M7_IDR_1_46",0.324305774167952
"Q9H4M7_IDR_149_436",0.318840746507564
"Q9H4M7_IDR_473_747",0.356853479324485
"Q9H4Q3_IDR_162_443",0.389946744282696
"Q9H4Q3_IDR_643_707",0.610053255717304
"Q9H4Q4_IDR_321_367",1
"Q9H4S2_IDR_14_162",0.504535210473565
"Q9H4S2_IDR_199_264",0.495464789526435
"Q9H4T2_IDR_125_233",1
"Q9H4W6_IDR_406_596",1
"Q9H4X1_IDR_59_116",1
"Q9H4Z2_IDR_1_165",0.233699439302761
"Q9H5I5_IDR_1464_1896",0.130362499947447
"Q9H5I5_IDR_2042_2146",0.142995670265314
"Q9H5I5_IDR_837_904",0.175525263576802
"Q9H5J0_IDR_173_466",0.512386539046151
"Q9H5J0_IDR_521_574",0.487613460953849
"Q9H5J8_IDR_1_74",0.361181048668111
"Q9H5J8_IDR_245_278",0.331898322316495
"Q9H5J8_IDR_85_122",0.306920629015394
"Q9H5K3_IDR_1_56",1
"Q9H5L6_IDR_100_149",1
"Q9H5N1_IDR_1_303",0.493444108220356
"Q9H5N1_IDR_305_440",0.506555891779644
"Q9H5P4_IDR_309_391",0.216512201749311
"Q9H5P4_IDR_393_553",0.181025238783123
"Q9H5P4_IDR_679_856",0.210666200124126
"Q9H5P4_IDR_952_1033",0.197096381871634
"Q9H5P4_IDR_9_54",0.194699977471805
"Q9H5U6_IDR_450_513",1
"Q9H5V7_IDR_145_360",0.601733116485837
"Q9H5V7_IDR_1_55",0.398266883514163
"Q9H6B1_IDR_216_263",0.200097130546068
"Q9H6B1_IDR_279_319",0.205443308996598
"Q9H6B1_IDR_327_363",0.204670923879699
"Q9H6B1_IDR_92_201",0.191899153316681
"Q9H6B4_IDR_260_347",1
"Q9H6D3_IDR_348_395",1
"Q9H6D8_IDR_195_234",1
"Q9H6E4_IDR_179_229",1
"Q9H6E5_IDR_227_317",0.509019417156465
"Q9H6E5_IDR_636_759",0.490980582843535
"Q9H6W3_IDR_1_196",1
"Q9H6X2_IDR_402_444",0.458284669021096
"Q9H6X2_IDR_475_564",0.541715330978904
"Q9H6X4_IDR_1_144",1
"Q9H6X5_IDR_1_524",1
"Q9H6Y2_IDR_334_383",1
"Q9H6Y5_IDR_211_334",0.486223078269974
"Q9H6Y5_IDR_68_119",0.513776921730026
"Q9H6Z4_IDR_1_384",0.521420099757689
"Q9H6Z4_IDR_514_567",0.478579900242311
"Q9H706_IDR_335_769",1
"Q9H7N4_IDR_1_1209",0.469176925144738
"Q9H7N4_IDR_1279_1312",0.530823074855262
"Q9H7P6_IDR_196_242",1
"Q9H7P9_IDR_1_98",0.515728392219926
"Q9H7P9_IDR_429_1386",0.484271607780074
"Q9H7R0_IDR_67_127",1
"Q9H7R5_IDR_47_177",1
"Q9H7S9_IDR_1_548",1
"Q9H7T9_IDR_1_281",1
"Q9H7U1_IDR_1_655",0.501846532619741
"Q9H825_IDR_119_190",1
"Q9H832_IDR_1_77",1
"Q9H841_IDR_1_42",0.680079342467785
"Q9H841_IDR_333_368",0.319920657532215
"Q9H845_IDR_1_36",1
"Q9H857_IDR_1_38",1
"Q9H869_IDR_1_160",0.246276397876509
"Q9H869_IDR_345_375",0.258121358966601
"Q9H869_IDR_392_745",0.242887605190507
"Q9H869_IDR_752_796",0.252714637966383
"Q9H875_IDR_1_184",1
"Q9H892_IDR_44_77",1
"Q9H898_IDR_87_142",1
"Q9H8E8_IDR_1_64",0.513800672797667
"Q9H8E8_IDR_211_460",0.486199327202334
"Q9H8G2_IDR_1_126",0.492831041684202
"Q9H8G2_IDR_198_361",0.507168958315798
"Q9H8J5_IDR_125_377",1
"Q9H8K7_IDR_216_327",1
"Q9H8L6_IDR_126_241",0.214453987564801
"Q9H8W4_IDR_215_249",1
"Q9H8X9_IDR_277_412",1
"Q9H8Y1_IDR_359_397",0.457934587364147
"Q9H8Y1_IDR_553_618",0.542065412635852
"Q9H8Y5_IDR_120_153",0.341690505734925
"Q9H8Y5_IDR_354_489",0.315946434996295
"Q9H8Y5_IDR_618_681",0.342363059268781
"Q9H8Y8_IDR_208_452",1
"Q9H902_IDR_142_201",1
"Q9H903_IDR_1_38",1
"Q9H910_IDR_1_177",1
"Q9H930_IDR_1_36",0.521996799821317
"Q9H930_IDR_152_299",0.478003200178683
"Q9H939_IDR_290_332",1
"Q9H967_IDR_179_251",0.512482028493619
"Q9H967_IDR_60_176",0.487517971506381
"Q9H972_IDR_464_518",0.48657272570369
"Q9H972_IDR_71_300",0.51342727429631
"Q9H981_IDR_1_36",0.483870986253554
"Q9H981_IDR_428_495",0.516129013746446
"Q9H9Q2_IDR_219_264",1
"Q9H9Q4_IDR_225_299",1
"Q9H9R9_IDR_1_158",1
"Q9H9S0_IDR_146_192",0.54275616952622
"Q9H9S0_IDR_1_98",0.45724383047378
"Q9H9Y2_IDR_1_52",0.478828595220821
"Q9H9Y2_IDR_84_128",0.521171404779179
"Q9H9Z2_IDR_119_209",0.485998945116116
"Q9H9Z2_IDR_1_36",0.514001054883884
"Q9HA38_IDR_1_235",1
"Q9HA47_IDR_241_277",1
"Q9HA82_IDR_335_394",1
"Q9HA90_IDR_155_448",0.53094268713959
"Q9HA90_IDR_91_139",0.46905731286041
"Q9HA92_IDR_1_37",1
"Q9HAB3_IDR_222_268",1
"Q9HAC8_IDR_1_31",1
"Q9HAF1_IDR_68_191",1
"Q9HAH1_IDR_45_146",1
"Q9HAH7_IDR_1_460",1
"Q9HAU8_IDR_677_725",1
"Q9HAV5_IDR_263_297",0.512941129655146
"Q9HAV5_IDR_66_246",0.487058870344854
"Q9HAV7_IDR_1_57",1
"Q9HAW0_IDR_305_383",1
"Q9HAW4_IDR_1_1139",0.315980384404798
"Q9HAW4_IDR_1141_1256",0.361042680566187
"Q9HAW4_IDR_1292_1332",0.322976935029014
"Q9HAY2_IDR_1_73",1
"Q9HAZ1_IDR_1_142",1
"Q9HAZ2_IDR_1_67",0.316896819466549
"Q9HAZ2_IDR_216_393",0.308980691120703
"Q9HAZ2_IDR_397_1246",0.374122489412748
"Q9HB07_IDR_1_43",1
"Q9HB09_IDR_1_171",1
"Q9HB14_IDR_296_346",0.560929331250735
"Q9HB14_IDR_356_386",0.439070668749265
"Q9HB15_IDR_316_368",0.498515483595395
"Q9HB15_IDR_380_430",0.501484516404605
"Q9HB20_IDR_181_300",1
"Q9HBH1_IDR_1_40",1
"Q9HBH7_IDR_1_58",1
"Q9HBH9_IDR_1_74",0.505426244723084
"Q9HBH9_IDR_408_458",0.494573755276916
"Q9HBI1_IDR_1_70",1
"Q9HBJ0_IDR_125_189",1
"Q9HBJ7_IDR_107_285",0.317591908489565
"Q9HBJ7_IDR_565_657",0.347907825912697
"Q9HBJ7_IDR_746_817",0.334500265597738
"Q9HBJ8_IDR_164_208",1
"Q9HBL0_IDR_344_1447",1
"Q9HBL6_IDR_237_268",1
"Q9HBM0_IDR_23_67",0.349006602051994
"Q9HBM0_IDR_400_474",0.330580936445109
"Q9HBM0_IDR_498_779",0.320412461502896
"Q9HC44_IDR_427_474",0.393042519760203
"Q9HC52_IDR_64_336",1
"Q9HC56_IDR_839_1237",1
"Q9HC58_IDR_1_91",0.5731384573694
"Q9HC58_IDR_272_434",0.4268615426306
"Q9HC62_IDR_1_363",1
"Q9HC73_IDR_299_342",1
"Q9HC77_IDR_1048_1151",0.442015920745442
"Q9HC77_IDR_33_949",0.557984079254558
"Q9HC78_IDR_1_65",0.473876949434995
"Q9HC78_IDR_202_498",0.526123050565005
"Q9HC84_IDR_1433_1501",0.210825311774874
"Q9HC84_IDR_1605_1778",0.197015423517539
"Q9HC84_IDR_1884_2304",0.198876141346031
"Q9HC84_IDR_2416_2861",0.199324342288818
"Q9HCE5_IDR_1_110",0.482825261333132
"Q9HCE5_IDR_397_456",0.517174738666868
"Q9HCE6_IDR_1131_1168",0.50653465163651
"Q9HCE6_IDR_1_309",0.49346534836349
"Q9HCE7_IDR_140_234",0.49769075999495
"Q9HCE7_IDR_266_307",0.50230924000505
"Q9HCE9_IDR_1156_1220",0.19411011584363
"Q9HCE9_IDR_1_35",0.200322019472644
"Q9HCE9_IDR_519_653",0.195740067072945
"Q9HCE9_IDR_658_727",0.201883097717734
"Q9HCE9_IDR_882_1143",0.207944699893046
"Q9HCG1_IDR_51_254",1
"Q9HCG7_IDR_1_76",0.490895154981497
"Q9HCG7_IDR_896_927",0.509104845018503
"Q9HCG8_IDR_1_124",0.329415494670658
"Q9HCG8_IDR_408_441",0.352982830746638
"Q9HCG8_IDR_656_908",0.317601674582704
"Q9HCJ5_IDR_129_202",0.335153129400283
"Q9HCJ5_IDR_1_72",0.325501302918627
"Q9HCJ5_IDR_483_513",0.339345567681089
"Q9HCJ6_IDR_1_38",0.493702889488319
"Q9HCJ6_IDR_383_419",0.506297110511681
"Q9HCK0_IDR_128_267",1
"Q9HCK1_IDR_1616_1856",0.245770314645423
"Q9HCK1_IDR_1862_2007",0.239275228343085
"Q9HCK1_IDR_2065_2354",0.235229977282414
"Q9HCK1_IDR_56_1610",0.279724479729078
"Q9HCK4_IDR_932_972",0.429055870880215
"Q9HCK4_IDR_982_1378",0.570944129119785
"Q9HCK8_IDR_1399_1439",0.261146583558709
"Q9HCK8_IDR_1_662",0.24054730604619
"Q9HCK8_IDR_1663_1736",0.260403812956228
"Q9HCK8_IDR_1967_2581",0.237902297438873
"Q9HCL0_IDR_725_915",0.487465882130495
"Q9HCL0_IDR_952_1083",0.512534117869505
"Q9HCL3_IDR_59_201",1
"Q9HCM1_IDR_1_1747",1
"Q9HCU0_IDR_344_388",0.496738123554023
"Q9HCU0_IDR_401_687",0.503261876445977
"Q9HCU4_IDR_2626_2917",1
"Q9HCU8_IDR_1_41",1
"Q9HCU9_IDR_1_53",0.527099194020018
"Q9HCU9_IDR_172_205",0.472900805979981
"Q9HCX3_IDR_52_125",1
"Q9HCX4_IDR_1_37",0.324566255175979
"Q9HCX4_IDR_736_775",0.322488576956622
"Q9HCX4_IDR_829_862",0.352945167867399
"Q9HCZ1_IDR_65_208",1
"Q9HD20_IDR_1_40",0.508347288305
"Q9HD20_IDR_884_948",0.491652711695
"Q9HD23_IDR_1_81",0.499969913111885
"Q9HD23_IDR_399_443",0.500030086888115
"Q9HD26_IDR_374_462",1
"Q9HD33_IDR_1_60",1
"Q9HD40_IDR_466_501",1
"Q9HD67_IDR_850_886",0.497242138412351
"Q9HD67_IDR_947_1167",0.502757861587649
"Q9NP62_IDR_151_213",1
"Q9NP64_IDR_130_241",0.490527974310682
"Q9NP64_IDR_93_128",0.509472025689318
"Q9NP66_IDR_1_102",0.511098969273143
"Q9NP66_IDR_181_220",0.488901030726857
"Q9NP70_IDR_1_447",1
"Q9NP71_IDR_1_43",0.521286721140667
"Q9NP71_IDR_189_666",0.478713278859333
"Q9NP74_IDR_211_242",0.244321005676122
"Q9NP74_IDR_246_406",0.246470121989508
"Q9NP74_IDR_450_551",0.261938094972776
"Q9NP74_IDR_92_209",0.247270777361594
"Q9NP79_IDR_164_260",1
"Q9NP80_IDR_138_186",0.383019554871086
"Q9NP80_IDR_217_286",0.311738676467496
"Q9NP80_IDR_294_353",0.305241768661418
"Q9NP84_IDR_1_41",1
"Q9NP85_IDR_1_99",0.490048162427664
"Q9NP85_IDR_352_383",0.509951837572336
"Q9NP95_IDR_20_55",1
"Q9NPD5_IDR_283_315",0.267781135564887
"Q9NPD5_IDR_649_702",0.295550709269223
"Q9NPD8_IDR_153_197",1
"Q9NPE2_IDR_133_251",0.490825685222838
"Q6PJI9_IDR_344_383",0.346797781659336
"Q6PJI9_IDR_497_528",0.33149137503935
"Q6PJI9_IDR_588_639",0.321710843301315
"Q6PJP8_IDR_1_115",0.291765184446194
"Q6PJP8_IDR_183_409",0.382943944416673
"Q6PJP8_IDR_412_697",0.325290871137133
"Q6PJQ5_IDR_93_188",1
"Q6PJT7_IDR_78_594",1
"Q6Q759_IDR_1083_1115",0.110539501381031
"Q6Q759_IDR_1143_1219",0.106621809607419
"Q6Q759_IDR_1324_1379",0.134683215949546
"Q6Q759_IDR_1926_2028",0.119230239577833
"Q6Q759_IDR_880_932",0.101465092186804
"Q6Q759_IDR_936_1012",0.10260563417046
"Q6QHK4_IDR_124_161",0.545897782374715
"Q6QHK4_IDR_1_64",0.454102217625285
"Q6QNK2_IDR_825_874",1
"Q6QNY0_IDR_1_106",1
"Q6T4P5_IDR_398_539",0.251849351012321
"Q6T4P5_IDR_542_578",0.24056272982419
"Q6T4P5_IDR_606_718",0.258585116762137
"Q6T4R5_IDR_1_1651",1
"Q6TDP4_IDR_1_65",1
"Q6TDU7_IDR_290_365",1
"Q6TFL3_IDR_1_46",0.160330264957143
"Q6TFL3_IDR_344_374",0.116653972915158
"Q6TFL3_IDR_385_488",0.114011507299509
"Q6TFL3_IDR_758_980",0.112084286544402
"Q6UWB4_IDR_1_52",0.505500880756008
"Q6UWB4_IDR_303_352",0.494499119243992
"Q6UWD8_IDR_105_151",1
"Q6UWE0_IDR_636_669",1
"Q6UWF3_IDR_48_145",1
"Q6UWH4_IDR_56_202",1
"Q6UWI2_IDR_14_284",1
"Q6UWI4_IDR_78_295",1
"Q6UWJ8_IDR_103_134",1
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.490398954905191
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.515276264001995
"Q6UXY8_IDR_961_1006",0.493131714702105
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.514981264776359
"Q6UY09_IDR_538_573",0.485018735223641
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.498093019537311
"Q6UY14_IDR_605_661",0.501906980462689
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.281758897311664
"Q6VAB6_IDR_474_567",0.316913012406371
"Q6VAB6_IDR_571_651",0.401328090281965
"Q6VB84_IDR_1_106",0.503854987574758
"Q6VB84_IDR_235_416",0.496145012425242
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.392119260897275
"Q6X4U4_IDR_169_206",0.481157258560842
"Q6X4U4_IDR_1_70",0.518842741439158
"Q6X4W1_IDR_108_323",0.472306874427982
"Q6X4W1_IDR_1_101",0.527693125572018
"Q6XD76_IDR_132_172",1
"Q6XE24_IDR_1_56",0.508798241075641
"Q6XE24_IDR_371_437",0.491201758924359
"Q6XPR3_IDR_90_784",1
"Q6XPS3_IDR_1_58",1
"Q6XR72_IDR_146_235",0.443664389197086
"Q6XR72_IDR_419_485",0.556335610802914
"Q6XYB7_IDR_142_198",0.522316957394672
"Q6XYB7_IDR_1_90",0.477683042605329
"Q6XYQ8_IDR_140_228",0.499692848131883
"Q6XYQ8_IDR_86_131",0.500307151868117
"Q6XZF7_IDR_1350_1512",0.38475869514893
"Q6XZF7_IDR_209_242",0.31508035328043
"Q6XZF7_IDR_302_779",0.30016095157064
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.491229198768791
"Q6ZMI0_IDR_702_734",0.205441779729083
"Q6ZMI0_IDR_737_780",0.218147250506054
"Q9NPE2_IDR_1_60",0.509174314777162
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.329485812163545
"Q9NPF5_IDR_258_311",0.329745179549486
"Q9NPF5_IDR_396_467",0.340769008286969
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.498225079394475
"Q9NPG3_IDR_578_1134",0.501774920605525
"Q9NPG4_IDR_1124_1184",0.490557537460597
"Q9NPG4_IDR_785_1113",0.509442462539403
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.346593688278013
"Q9NPI1_IDR_35_132",0.308274776977819
"Q9NPI1_IDR_481_520",0.345131534744168
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.496496577286363
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.510711772690121
"Q9NQ34_IDR_1_36",0.489288227309879
"Q9NQ35_IDR_1_40",0.46869255331642
"Q9NQ35_IDR_43_103",0.53130744668358
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.509811564852879
"Q9NQ48_IDR_170_209",0.490188435147121
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.258852563767185
"Q9NQ66_IDR_1172_1216",0.265822724145244
"Q9NQ66_IDR_465_547",0.249498388622803
"Q9NQ66_IDR_817_1035",0.225826323464768
"Q9NQ69_IDR_197_275",0.356037076727472
"Q9NQ69_IDR_320_397",0.320757130603366
"Q9NQ69_IDR_32_66",0.323205792669162
"Q9NQ75_IDR_76_432",0.469957461660169
"Q9NQG1_IDR_45_85",1
"Q9NQG5_IDR_131_172",1
"Q9NQG6_IDR_33_130",1
"Q9NQG7_IDR_263_534",1
"Q9NQH7_IDR_1_40",1
"Q9NQI0_IDR_1_242",1
"Q9NQL9_IDR_1_249",0.351941945322717
"Q9NQL9_IDR_287_336",0.323114621690295
"Q9NQL9_IDR_397_472",0.324943432986988
"Q9NQM4_IDR_38_85",1
"Q9NQQ7_IDR_322_365",1
"Q9NQR7_IDR_1_118",0.504435982755831
"Q9NQR7_IDR_121_581",0.495564017244169
"Q9NQS1_IDR_1_113",0.502379530907866
"Q9NQS1_IDR_205_347",0.497620469092134
"Q9NQS3_IDR_1_50",0.336565116180291
"Q9NQS3_IDR_359_408",0.329848704568035
"Q9NQS3_IDR_429_530",0.333586179251674
"Q9NQW6_IDR_889_924",0.449623174922076
"Q9NQW8_IDR_1_183",0.498447431866883
"Q9NQW8_IDR_685_779",0.501552568133117
"Q9NQX0_IDR_1_165",0.507629669502256
"Q9NQX0_IDR_379_468",0.492370330497744
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.510065513719168
"Q9NQX4_IDR_1227_1357",0.489934486280832
"Q9NQX5_IDR_107_282",0.499668718137219
"Q9NQX5_IDR_1_101",0.500331281862781
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.509225340354089
"Q9NQZ2_IDR_330_479",0.490774659645911
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.497490386289679
"Q9NQZ6_IDR_58_110",0.502509613710321
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.470415563254002
"Q9NR81_IDR_470_526",0.529584436745998
"Q9NR82_IDR_1_88",0.266869096426433
"Q9NR82_IDR_401_619",0.231511457273068
"Q9NR82_IDR_633_863",0.255980332857388
"Q9NR82_IDR_874_932",0.245639113443112
"Q9NR83_IDR_1_203",0.518083271829961
"Q9NR83_IDR_205_362",0.481916728170039
"Q9NR99_IDR_1646_1717",0.347260492182822
"Q9NR99_IDR_700_771",0.329720282183499
"Q9NR99_IDR_807_1634",0.323019225633679
"Q9NRA0_IDR_1_46",0.326378952444326
"Q9NRA0_IDR_384_419",0.333905839437384
"Q9NRA0_IDR_476_512",0.33971520811829
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.329094065605267
"Q9NRC6_IDR_3490_3540",0.32702571833808
"Q9NRC6_IDR_3642_3674",0.343880216056653
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.321103693662502
"Q9NRF2_IDR_628_752",0.365384200700347
"Q9NRF2_IDR_96_283",0.31351210563715
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.490859304691052
"Q9NRH1_IDR_135_196",0.509140695308948
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.506792028548614
"Q9NRI5_IDR_618_854",0.493207971451386
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.361044726304713
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.342357222120319
"Q9NRR4_IDR_460_500",0.342588006108903
"Q9NRR4_IDR_78_405",0.315054771770777
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.339312467009079
"Q9NRY4_IDR_1442_1499",0.321565460115862
"Q9NRY4_IDR_952_1117",0.339122072875059
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.290105499737381
"Q9NS68_IDR_194_423",0.385605120722238
"Q9NS68_IDR_96_189",0.324289379540381
"Q9NS69_IDR_108_142",0.492746259654216
"Q9NS69_IDR_1_41",0.507253740345784
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.517634341221998
"Q9NS87_IDR_601_712",0.482365658778002
"Q9NS91_IDR_359_495",0.493089199568415
"Q9NS91_IDR_99_241",0.506910800431585
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.474870871876931
"Q9NSI8_IDR_305_335",0.525129128123069
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.521770056736933
"Q9NST1_IDR_404_481",0.478229943263067
"Q9NSV4_IDR_1022_1179",0.305892798793955
"Q9NSV4_IDR_1_112",0.328971425769722
"Q9NSV4_IDR_549_600",0.365135775436323
"Q9NSY0_IDR_1_35",0.494426324774871
"Q9NSY0_IDR_387_418",0.505573675225129
"Q9NSY1_IDR_1_37",0.372843258401301
"Q9NSY1_IDR_326_1111",0.627156741598699
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.23694919240661
"Q9NT99_IDR_459_491",0.245437409842152
"Q9NT99_IDR_496_552",0.277835736015294
"Q9NT99_IDR_620_693",0.239777661735944
"Q9NTG1_IDR_1_42",0.491064114826502
"Q9NTZ6_IDR_392_426",0.487141884492823
"Q9NTZ6_IDR_92_222",0.512858115507177
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.498996175179653
"Q9NU39_IDR_185_408",0.501003824820347
"Q9NUA8_IDR_129_237",0.504243453146462
"Q9NUA8_IDR_614_733",0.495756546853538
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.499053538843806
"Q9NUB4_IDR_89_122",0.500946461156194
"Q9NUC0_IDR_1_75",0.48323945631501
"Q9NUC0_IDR_208_253",0.51676054368499
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.487009285996526
"Q9NUE0_IDR_353_388",0.512990714003474
"Q9NUG4_IDR_1_37",0.320822582200643
"Q9NUG4_IDR_160_295",0.307827510091564
"Q9NUG4_IDR_370_409",0.371349907707793
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.534056959313634
"Q9NUY8_IDR_512_544",0.465943040686366
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.286475464768508
"Q9NV58_IDR_400_436",0.32170008363951
"Q9NV58_IDR_463_838",0.391824451591983
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.492032869820923
"Q9NV66_IDR_319_352",0.507967130179077
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.515060698793219
"Q9NVP1_IDR_1_173",0.482059677252141
"Q9NVP1_IDR_626_670",0.517940322747859
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.351222210102239
"Q9NVR5_IDR_354_517",0.330205506277266
"Q9NVR5_IDR_674_794",0.318572283620495
"Q9NVU0_IDR_145_176",0.501594908118484
"Q9NVU0_IDR_439_554",0.498405091881516
"Q9NVU7_IDR_226_280",0.530281319078963
"Q9NVU7_IDR_452_687",0.469718680921037
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.5061280966926
"Q9NWF9_IDR_35_277",0.4938719033074
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.30131617003554
"Q9NWH9_IDR_70_383",0.390759028247901
"Q9NWH9_IDR_969_1002",0.307924801716558
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.405114329891066
"Q9NWM3_IDR_250_386",0.300965380642301
"Q9NWM3_IDR_87_248",0.293920289466634
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.510024918699535
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.482814040004797
"Q9NX65_IDR_1_50",0.517185959995203
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.502383533779733
"Q9NX94_IDR_276_314",0.497616466220267
"Q9NX95_IDR_1_281",0.237276170631059
"Q9NX95_IDR_305_336",0.253002107230888
"Q9NX95_IDR_344_484",0.252175587132549
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
