"","GO0034470_ncRNA_processing"
"Q9HD33_IDR_1_60",1
"Q9HD40_IDR_466_501",1
"Q9HD67_IDR_850_886",0.530574560935544
"Q9HD67_IDR_947_1167",0.469425439064456
"Q9NP62_IDR_151_213",1
"Q9NP64_IDR_130_241",0.594080981771652
"Q9NP64_IDR_93_128",0.405919018228348
"Q9NP66_IDR_1_102",0.523345176152737
"Q9NP66_IDR_181_220",0.476654823847263
"Q9NP70_IDR_1_447",1
"Q9NP71_IDR_1_43",0.522792540110576
"Q9NP71_IDR_189_666",0.477207459889424
"Q9NP74_IDR_211_242",0.262163577520757
"Q9NP74_IDR_246_406",0.244710503604349
"Q9NP74_IDR_450_551",0.242143323466357
"Q9NP74_IDR_92_209",0.250982595408536
"Q9NP79_IDR_164_260",1
"Q9NP80_IDR_138_186",0.319649372575117
"Q9NP80_IDR_217_286",0.324474180740103
"Q9NP80_IDR_294_353",0.355876446684779
"Q9NP84_IDR_1_41",1
"Q9NP85_IDR_1_99",0.600488203307609
"Q9NP85_IDR_352_383",0.399511796692391
"Q9NP95_IDR_20_55",1
"Q9NPD5_IDR_283_315",0.34460011987276
"Q9NPD5_IDR_649_702",0.350342242359878
"Q9NPD8_IDR_153_197",1
"Q9NPE2_IDR_133_251",0.492520948146856
"Q6PJI9_IDR_344_383",0.346967490113265
"Q6PJI9_IDR_497_528",0.322651228342148
"Q6PJI9_IDR_588_639",0.330381281544587
"Q6PJP8_IDR_1_115",0.412206330496838
"Q6PJP8_IDR_183_409",0.251800063275533
"Q6PJP8_IDR_412_697",0.335993606227629
"Q6PJQ5_IDR_93_188",1
"Q6PJT7_IDR_78_594",1
"Q6Q759_IDR_1083_1115",0.126646270442696
"Q6Q759_IDR_1143_1219",0.0920375648344971
"Q6Q759_IDR_1324_1379",0.0946974502147353
"Q6Q759_IDR_1926_2028",0.088653923247219
"Q6Q759_IDR_880_932",0.113937503377819
"Q6Q759_IDR_936_1012",0.146326598194848
"Q6QHK4_IDR_124_161",0.501081514901902
"Q6QHK4_IDR_1_64",0.498918485098098
"Q6QNK2_IDR_825_874",1
"Q6QNY0_IDR_1_106",1
"Q6T4P5_IDR_398_539",0.247095662962599
"Q6T4P5_IDR_542_578",0.2325859783732
"Q6T4P5_IDR_606_718",0.26859007604076
"Q6T4R5_IDR_1_1651",1
"Q6TDP4_IDR_1_65",1
"Q6TDU7_IDR_290_365",1
"Q6TFL3_IDR_1_46",0.129179952819405
"Q6TFL3_IDR_344_374",0.13113931514634
"Q6TFL3_IDR_385_488",0.128283791244611
"Q6TFL3_IDR_758_980",0.121910327080783
"Q6UWB4_IDR_1_52",0.496798861151457
"Q6UWB4_IDR_303_352",0.503201138848543
"Q6UWD8_IDR_105_151",1
"Q6UWE0_IDR_636_669",1
"Q6UWF3_IDR_48_145",1
"Q6UWH4_IDR_56_202",1
"Q6UWI2_IDR_14_284",1
"Q6UWI4_IDR_78_295",1
"Q6UWJ8_IDR_103_134",1
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.553909420708742
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.494735156843264
"Q6UXY8_IDR_961_1006",0.521148026080241
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.520769903552032
"Q6UY09_IDR_538_573",0.479230096447968
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.497467448668678
"Q6UY14_IDR_605_661",0.502532551331322
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.317914586084184
"Q6VAB6_IDR_474_567",0.320118561722793
"Q6VAB6_IDR_571_651",0.361966852193023
"Q6VB84_IDR_1_106",0.549588386696718
"Q6VB84_IDR_235_416",0.450411613303282
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.515360996172417
"Q6X4U4_IDR_169_206",0.538463850791374
"Q6X4U4_IDR_1_70",0.461536149208626
"Q6X4W1_IDR_108_323",0.511475151266705
"Q6X4W1_IDR_1_101",0.488524848733295
"Q6XD76_IDR_132_172",1
"Q6XE24_IDR_1_56",0.491684782173632
"Q6XE24_IDR_371_437",0.508315217826368
"Q6XPR3_IDR_90_784",1
"Q6XPS3_IDR_1_58",1
"Q6XR72_IDR_146_235",0.516849805750743
"Q6XR72_IDR_419_485",0.483150194249257
"Q6XYB7_IDR_142_198",0.500666612907234
"Q6XYB7_IDR_1_90",0.499333387092766
"Q6XYQ8_IDR_140_228",0.50655939720409
"Q6XYQ8_IDR_86_131",0.49344060279591
"Q6XZF7_IDR_1350_1512",0.299786116049777
"Q6XZF7_IDR_209_242",0.394656759121693
"Q6XZF7_IDR_302_779",0.305557124828529
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.533261229794452
"Q6ZMI0_IDR_702_734",0.195555896115013
"Q6ZMI0_IDR_737_780",0.195464188725812
"Q9NPE2_IDR_1_60",0.507479051853144
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.348510542351201
"Q9NPF5_IDR_258_311",0.342017597523621
"Q9NPF5_IDR_396_467",0.309471860125178
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.624087331902723
"Q9NPG3_IDR_578_1134",0.375912668097277
"Q9NPG4_IDR_1124_1184",0.506098122598212
"Q9NPG4_IDR_785_1113",0.493901877401788
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.312281487878066
"Q9NPI1_IDR_35_132",0.433324555503733
"Q9NPI1_IDR_481_520",0.254393956618201
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.484097722396569
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.509292426307974
"Q9NQ34_IDR_1_36",0.490707573692026
"Q9NQ35_IDR_1_40",0.494191256886965
"Q9NQ35_IDR_43_103",0.505808743113035
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.488603003785413
"Q9NQ48_IDR_170_209",0.511396996214586
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.245303410824908
"Q9NQ66_IDR_1172_1216",0.228457373952737
"Q9NQ66_IDR_465_547",0.250961262773696
"Q9NQ66_IDR_817_1035",0.275277952448658
"Q9NQ69_IDR_197_275",0.352104074401103
"Q9NQ69_IDR_320_397",0.31548968089864
"Q9NQ69_IDR_32_66",0.332406244700257
"Q9NQ75_IDR_76_432",0.457291031422902
"Q9NQG1_IDR_45_85",1
"Q9NQG5_IDR_131_172",1
"Q9NQG6_IDR_33_130",1
"Q9NQG7_IDR_263_534",1
"Q9NQH7_IDR_1_40",1
"Q9NQI0_IDR_1_242",1
"Q9NQL9_IDR_1_249",0.339353802196247
"Q9NQL9_IDR_287_336",0.329534340527461
"Q9NQL9_IDR_397_472",0.331111857276292
"Q9NQM4_IDR_38_85",1
"Q9NQQ7_IDR_322_365",1
"Q9NQR7_IDR_1_118",0.462132642139077
"Q9NQR7_IDR_121_581",0.537867357860923
"Q9NQS1_IDR_1_113",0.601772872945605
"Q9NQS1_IDR_205_347",0.398227127054395
"Q9NQS3_IDR_1_50",0.320562967160545
"Q9NQS3_IDR_359_408",0.316897412663663
"Q9NQS3_IDR_429_530",0.362539620175792
"Q9NQW6_IDR_889_924",0.509178035191222
"Q9NQW8_IDR_1_183",0.511278993339114
"Q9NQW8_IDR_685_779",0.488721006660886
"Q9NQX0_IDR_1_165",0.496841673898443
"Q9NQX0_IDR_379_468",0.503158326101557
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.42495412158078
"Q9NQX4_IDR_1227_1357",0.57504587841922
"Q9NQX5_IDR_107_282",0.481391098864633
"Q9NQX5_IDR_1_101",0.518608901135367
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.407979235715635
"Q9NQZ2_IDR_330_479",0.592020764284365
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.484919049797111
"Q9NQZ6_IDR_58_110",0.515080950202888
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.487333069539254
"Q9NR81_IDR_470_526",0.512666930460747
"Q9NR82_IDR_1_88",0.260381700226672
"Q9NR82_IDR_401_619",0.268943406184794
"Q9NR82_IDR_633_863",0.226530625662608
"Q9NR82_IDR_874_932",0.244144267925925
"Q9NR83_IDR_1_203",0.497009869802386
"Q9NR83_IDR_205_362",0.502990130197614
"Q9NR99_IDR_1646_1717",0.273910260172096
"Q9NR99_IDR_700_771",0.461242063280236
"Q9NR99_IDR_807_1634",0.264847676547668
"Q9NRA0_IDR_1_46",0.343941796469737
"Q9NRA0_IDR_384_419",0.3360658358738
"Q9NRA0_IDR_476_512",0.319992367656463
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.327229475420868
"Q9NRC6_IDR_3490_3540",0.336729149853192
"Q9NRC6_IDR_3642_3674",0.336041374725941
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.338189498058558
"Q9NRF2_IDR_628_752",0.338249529022718
"Q9NRF2_IDR_96_283",0.323560972918725
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.499501857893999
"Q9NRH1_IDR_135_196",0.500498142106001
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.458981125530814
"Q9NRI5_IDR_618_854",0.541018874469186
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.300154687389237
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.298614139424994
"Q9NRR4_IDR_460_500",0.327052413981273
"Q9NRR4_IDR_78_405",0.374333446593733
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.398720763286946
"Q9NRY4_IDR_1442_1499",0.29110845022521
"Q9NRY4_IDR_952_1117",0.310170786487844
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.364672857936226
"Q9NS68_IDR_194_423",0.318576966113348
"Q9NS68_IDR_96_189",0.316750175950426
"Q9NS69_IDR_108_142",0.445856259438152
"Q9NS69_IDR_1_41",0.554143740561848
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.463927153567171
"Q9NS87_IDR_601_712",0.536072846432829
"Q9NS91_IDR_359_495",0.546908158471107
"Q9NS91_IDR_99_241",0.453091841528893
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.480544589487837
"Q9NSI8_IDR_305_335",0.519455410512163
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.516578947607006
"Q9NST1_IDR_404_481",0.483421052392994
"Q9NSV4_IDR_1022_1179",0.467163361477369
"Q9NSV4_IDR_1_112",0.288456084568998
"Q9NSV4_IDR_549_600",0.244380553953633
"Q9NSY0_IDR_1_35",0.495288346763549
"Q9NSY0_IDR_387_418",0.504711653236451
"Q9NSY1_IDR_1_37",0.502887475600967
"Q9NSY1_IDR_326_1111",0.497112524399033
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.244756226929311
"Q9NT99_IDR_459_491",0.255884065080271
"Q9NT99_IDR_496_552",0.251620713689663
"Q9NT99_IDR_620_693",0.247738994300754
"Q9NTG1_IDR_1_42",0.453198910647581
"Q9NTZ6_IDR_392_426",0.525814879562504
"Q9NTZ6_IDR_92_222",0.474185120437496
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.539580887748069
"Q9NU39_IDR_185_408",0.460419112251931
"Q9NUA8_IDR_129_237",0.487702565239977
"Q9NUA8_IDR_614_733",0.512297434760023
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.501864989062986
"Q9NUB4_IDR_89_122",0.498135010937014
"Q9NUC0_IDR_1_75",0.506369925223479
"Q9NUC0_IDR_208_253",0.493630074776521
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.499023396701009
"Q9NUE0_IDR_353_388",0.500976603298991
"Q9NUG4_IDR_1_37",0.338083700946794
"Q9NUG4_IDR_160_295",0.359725277026374
"Q9NUG4_IDR_370_409",0.302191022026832
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.492456073686097
"Q9NUY8_IDR_512_544",0.507543926313903
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.335579578329018
"Q9NV58_IDR_400_436",0.337839823268547
"Q9NV58_IDR_463_838",0.326580598402435
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.507093908995549
"Q9NV66_IDR_319_352",0.492906091004451
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.440431159796137
"Q9NVP1_IDR_1_173",0.697428745500646
"Q9NVP1_IDR_626_670",0.302571254499354
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.312174617854099
"Q9NVR5_IDR_354_517",0.338298220604333
"Q9NVR5_IDR_674_794",0.349527161541568
"Q9NVU0_IDR_145_176",0.509135568764859
"Q9NVU0_IDR_439_554",0.490864431235141
"Q9NVU7_IDR_226_280",0.352896911798231
"Q9NVU7_IDR_452_687",0.647103088201769
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.476718337849573
"Q9NWF9_IDR_35_277",0.523281662150427
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.429914452504656
"Q9NWH9_IDR_70_383",0.348998059348696
"Q9NWH9_IDR_969_1002",0.221087488146648
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.302544569079207
"Q9NWM3_IDR_250_386",0.400491952389018
"Q9NWM3_IDR_87_248",0.296963478531775
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.43100999593114
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.501831614165582
"Q9NX65_IDR_1_50",0.498168385834418
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.460059461212919
"Q9NX94_IDR_276_314",0.539940538787081
"Q9NX95_IDR_1_281",0.231500957307004
"Q9NX95_IDR_305_336",0.264626595251066
"Q9NX95_IDR_344_484",0.264146295402019
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.48113021757819
"Q9NXW2_IDR_53_91",0.51886978242181
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.495220631254942
"Q9NXZ2_IDR_1_65",0.504779368745058
"Q9NY12_IDR_162_217",0.529890002942734
"Q9NY12_IDR_1_62",0.470109997057266
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.24599801243283
"Q9NYB5_IDR_142_182",0.230353908279431
"Q9NYB5_IDR_300_332",0.260299771531325
"Q9NYB5_IDR_667_712",0.263348307756414
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.328558582320589
"Q9NYF5_IDR_621_681",0.308663539864134
"Q9NYF5_IDR_753_837",0.362777877815277
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.488910635379412
"Q9NYP9_IDR_44_76",0.511089364620588
"Q9NYQ6_IDR_2300_2332",0.397102337113359
"Q9NYQ6_IDR_2722_2752",0.296049813202289
"Q9NYQ6_IDR_2754_2998",0.306847849684352
"Q9NYQ7_IDR_181_231",0.375882061683324
"Q9NYQ7_IDR_2788_2818",0.322362896722436
"Q9NYQ7_IDR_2824_3312",0.30175504159424
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.458200491976317
"Q9NYV4_IDR_1_717",0.541799508023683
"Q9NYV6_IDR_1_45",0.290765357075776
"Q9NYV6_IDR_264_301",0.407529236354096
"Q9NYV6_IDR_591_651",0.301705406570127
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.514846753468691
"Q9NZ71_IDR_1141_1219",0.222528294039363
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.252939191029229
"Q9NZ94_IDR_639_702",0.260542395494394
"Q9NZ94_IDR_734_806",0.238709517721041
"Q9NZ94_IDR_818_848",0.247808895755336
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.460484231132542
"Q9NZB2_IDR_894_1118",0.539515768867458
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.403424335335486
"Q9NZC9_IDR_859_954",0.596575664664514
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.479495922642609
"Q9NZI5_IDR_73_112",0.520504077357391
"Q9NZM3_IDR_818_886",0.191168382852986
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.397978117462625
"Q9NZM5_IDR_92_417",0.602021882537375
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.166594360177307
"Q9NZN5_IDR_1267_1405",0.179611197424359
"Q9NZN5_IDR_1422_1489",0.15557279374388
"Q9NZN5_IDR_149_345",0.150892187573054
"Q9NZN5_IDR_1_64",0.163791529924745
"Q9NZN5_IDR_564_764",0.183537931156654
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.467696715060835
"Q9NZQ8_IDR_669_714",0.532303284939165
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.493969239616554
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.330329311741938
"Q9P0K1_IDR_202_233",0.357077260317809
"Q9P0K1_IDR_766_906",0.312593427940254
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.323998117441548
"Q9P0K8_IDR_1_64",0.354721765163827
"Q9P0K8_IDR_469_563",0.321280117394625
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.455529693764001
"Q9P0L1_IDR_241_356",0.544470306235999
"Q9P0L2_IDR_1_53",0.504741260761941
"Q9P0L2_IDR_374_703",0.495258739238059
"Q9P0L9_IDR_1_74",0.507444744500472
"Q9P0L9_IDR_742_805",0.492555255499528
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.461726935011162
"Q9P0M4_IDR_41_103",0.538273064988838
"Q9P0X4_IDR_1736_2223",0.224927284982031
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.356565464732109
"Q9P107_IDR_355_479",0.322654773724002
"Q9P107_IDR_761_933",0.320779761543889
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.319525850816586
"Q9P1A6_IDR_21_162",0.317214245955039
"Q9P1A6_IDR_978_1040",0.363259903228375
"Q9P1Q0_IDR_1_60",0.520155302716813
"Q9P1Q0_IDR_481_575",0.479844697283187
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.251568520394305
"Q9P215_IDR_575_609",0.53780965275718
"Q9P215_IDR_92_151",0.46219034724282
"Q9P217_IDR_119_175",0.323240787987981
"Q9P217_IDR_25_59",0.335187485756427
"Q9P217_IDR_455_485",0.341571726255592
"Q9P218_IDR_119_151",0.50403338359974
"Q9P218_IDR_992_1284",0.49596661640026
"Q9P219_IDR_1329_2016",0.198358977382302
"Q9P219_IDR_221_259",0.212774973634885
"Q9P219_IDR_297_784",0.296903145514406
"Q9P219_IDR_888_1063",0.291962903468408
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.265875917345114
"Q9P227_IDR_809_899",0.312410446727596
"Q9P273_IDR_1_295",0.47938570984987
"Q9P273_IDR_338_375",0.52061429015013
"Q9P275_IDR_1046_1123",0.547306860857336
"Q9P275_IDR_426_1044",0.452693139142664
"Q9P278_IDR_180_304",0.224135122108739
"Q9P278_IDR_576_717",0.26869751482429
"Q9P278_IDR_726_922",0.276919338101422
"Q9P278_IDR_93_123",0.23024802496555
"Q9P281_IDR_1_164",0.478540151416446
"Q9P281_IDR_167_2471",0.521459848583554
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.197309634520904
"Q9P2D8_IDR_1442_1999",0.214318196979955
"Q9P2D8_IDR_721_804",0.191869956694875
"Q9P2D8_IDR_882_939",0.19834017023294
"Q9P2E2_IDR_367_798",0.588732569989869
"Q9P2E2_IDR_901_1029",0.411267430010131
"Q9P2E3_IDR_1_141",0.452878855627166
"Q9P2E3_IDR_795_887",0.547121144372834
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.349565885743045
"Q9P2E7_IDR_725_786",0.342266311448845
"Q9P2E7_IDR_842_947",0.30816780280811
"Q9P2E8_IDR_320_370",0.501369425514175
"Q9P2E8_IDR_60_158",0.498630574485825
"Q9P2E9_IDR_1247_1357",0.212258289120456
"Q9P2E9_IDR_1379_1410",0.188851630870305
"Q9P2E9_IDR_1_698",0.199014748371738
"Q9P2E9_IDR_708_740",0.185815811058948
"Q9P2E9_IDR_883_996",0.214059520578553
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.519616987962697
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.498356954004813
"Q9P2J8_IDR_1_48",0.501643045995187
"Q9P2K1_IDR_1_257",0.415906492663174
"Q9P2K1_IDR_587_624",0.584093507336826
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.534553016595955
"Q9P2K3_IDR_347_495",0.465446983404045
"Q9P2K8_IDR_1496_1526",0.234558874688068
"Q9P2K8_IDR_189_260",0.279446182856458
"Q9P2K8_IDR_660_709",0.231343811986315
"Q9P2K8_IDR_713_792",0.254651130469159
"Q9P2K9_IDR_1_42",0.574313571495083
"Q9P2K9_IDR_156_252",0.425686428504917
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.553492316789155
"Q9P2N2_IDR_19_80",0.446507683210845
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.316063546503861
"Q9P2R6_IDR_443_1471",0.292742392571612
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.478486717449127
"Q9P2S2_IDR_1672_1710",0.521513282550873
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.504344304426202
"Q9P2T0_IDR_341_379",0.495655695573798
"Q9P2U7_IDR_1_51",0.511901208267535
"Q9P2U7_IDR_498_560",0.488098791732465
"Q9P2U8_IDR_1_59",0.561592806965177
"Q9P2U8_IDR_506_582",0.438407193034823
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.486843256155806
"Q9P2Y5_IDR_467_612",0.513156743844194
"Q9UBF8_IDR_242_318",0.241117624205318
"Q9UBF8_IDR_410_526",0.245521367439358
"Q9UBF8_IDR_61_125",0.282630468788529
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.501194383290094
"Q9UBH6_IDR_76_123",0.498805616709906
"Q9UBI4_IDR_1_47",0.490228087004147
"Q9UBI4_IDR_248_287",0.509771912995853
"Q9UBI9_IDR_1_90",0.482779742433527
"Q9UBI9_IDR_195_303",0.517220257566472
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.474046678585915
"Q9UBK2_IDR_1_57",0.525953321414085
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.290448430993818
"Q9UBL0_IDR_241_633",0.231480598514478
"Q9UBL0_IDR_643_683",0.242438528445711
"Q9UBL0_IDR_689_812",0.235632442045994
"Q9UBL3_IDR_1_98",0.498626065925079
"Q9UBS0_IDR_401_482",0.494298991453274
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.52651237670015
"Q9UBS9_IDR_458_1224",0.47348762329985
"Q9UBT2_IDR_201_232",0.46969253059917
"Q9UBT2_IDR_549_636",0.53030746940083
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.343449048904442
"Q9UBT6_IDR_651_772",0.31681834374915
"Q9UBT6_IDR_813_861",0.339732607346408
