"","GO0000398_mRNA_splicing._via_spliceosome"
"O14511_IDR_415_850",0.457944527380376
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.212830692087994
"O14513_IDR_258_467",0.198903242811895
"O14513_IDR_474_513",0.202234712924904
"O14545_IDR_136_167",0.260306924719838
"O14545_IDR_174_367",0.238443474930981
"O14545_IDR_388_582",0.254255722800621
"O14545_IDR_51_87",0.246993877548559
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.331136463235041
"O14559_IDR_255_309",0.333400012996995
"O14559_IDR_516_1268",0.335463523767965
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.459371506804982
"O14578_IDR_1904_2027",0.540628493195018
"O14594_IDR_1275_1311",0.708650795949164
"O14594_IDR_361_960",0.291349204050836
"O14595_IDR_1_34",1
"O14598_IDR_1_125",1
"O14602_IDR_113_144",1
"O14607_IDR_1_34",0.25336969600623
"O14646_IDR_1049_1122",0.157335974097393
"O14646_IDR_1_269",0.201633161321216
"O14646_IDR_1320_1411",0.179554693634958
"O14646_IDR_1503_1710",0.461476170946432
"O14647_IDR_1051_1127",0.163350640212714
"O14647_IDR_1_259",0.238978812808089
"O14647_IDR_1327_1463",0.175303213484192
"O14647_IDR_1557_1828",0.422367333495006
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.181413535278422
"O14654_IDR_1_74",0.188419174184325
"O14654_IDR_338_703",0.242465649675895
"O14654_IDR_707_778",0.204542200169634
"O14654_IDR_786_918",0.183159440691724
"O14662_IDR_16_71",0.494581203870409
"O14662_IDR_188_223",0.505418796129591
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.473900432454412
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.502833976432536
"O14763_IDR_1_77",0.497166023567464
"O14764_IDR_1_35",0.495127799674647
"O14764_IDR_364_419",0.504872200325352
"O14770_IDR_177_291",0.249785130612797
"O14770_IDR_1_79",0.241565542210912
"O14770_IDR_331_366",0.256230937941945
"O14770_IDR_402_477",0.252418389234346
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.162733615681765
"O14776_IDR_154_371",0.148457458574167
"O14776_IDR_1_67",0.161180636482854
"O14776_IDR_373_428",0.156406594647953
"O14776_IDR_466_522",0.172176233301758
"O14776_IDR_574_654",0.199045461311504
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.492788149689703
"O14901_IDR_475_512",0.507211850310297
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.497001194751884
"O14917_IDR_977_1095",0.502998805248116
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.201948836438334
"O14924_IDR_149_218",0.180410339679432
"O14924_IDR_401_434",0.195256806209264
"O14924_IDR_446_705",0.210716884239084
"O14924_IDR_843_959",0.211667133433886
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
"O14964_IDR_221_777",1
"O14967_IDR_1_46",0.412081897092621
"O14967_IDR_496_610",0.587918102907379
"O15015_IDR_1_238",0.489642201703921
"O15015_IDR_657_782",0.510357798296079
"O15018_IDR_182_324",0.209176492352546
"O15018_IDR_423_501",0.199456634189368
"O15018_IDR_535_575",0.206339660907241
"O15018_IDR_676_719",0.198948225821041
"O15018_IDR_816_2616",0.186078986729804
"O15020_IDR_2082_2222",0.536279999795075
"O15020_IDR_2330_2390",0.463720000204925
"O15021_IDR_1099_1136",0.257993974494083
"O15021_IDR_1229_2623",0.234741552320993
"O15021_IDR_1_376",0.265053546105334
"O15021_IDR_874_1084",0.24221092707959
"O15027_IDR_1_1260",0.26069518346631
"O15027_IDR_1271_1385",0.379510997591027
"O15027_IDR_1570_1612",0.1771119499736
"O15027_IDR_1890_2357",0.182681868969063
"O15033_IDR_1_41",1
"O15034_IDR_53_164",0.254530623226216
"O15034_IDR_588_846",0.457188974039069
"O15055_IDR_1224_1255",0.256753238469389
"O15055_IDR_940_1126",0.236574089221521
"O15056_IDR_1418_1468",0.505869963229554
"O15056_IDR_984_1409",0.494130036770446
"O15060_IDR_120_341",1
"O15062_IDR_125_590",1
"O15063_IDR_1_64",0.503763241816731
"O15063_IDR_512_1070",0.496236758183269
"O15066_IDR_372_430",0.634237564529463
"O15066_IDR_694_747",0.365762435470536
"O15068_IDR_558_628",0.517169852677736
"O15068_IDR_956_1031",0.482830147322264
"O15069_IDR_1_1419",0.479074455423565
"O15069_IDR_1488_1522",0.520925544576435
"O15072_IDR_1052_1205",0.2562673450791
"O15072_IDR_1_31",0.223691898143947
"O15072_IDR_209_253",0.268243688280715
"O15072_IDR_996_1031",0.251797068496238
"O15075_IDR_147_180",0.259890983628841
"O15075_IDR_1_54",0.259286947306693
"O15085_IDR_1083_1354",0.160529945702221
"O15085_IDR_125_289",0.154843225776271
"O15085_IDR_1368_1417",0.191447941761933
"O15085_IDR_1452_1522",0.158035157746028
"O15085_IDR_492_712",0.171168639224783
"O15090_IDR_1022_1257",0.519926216021178
"O15090_IDR_1_1019",0.480073783978822
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.518955089558315
"O15105_IDR_220_250",0.481044910441685
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.479890196807214
"O15117_IDR_545_687",0.520109803192786
"O15119_IDR_304_743",0.502607415544082
"O15119_IDR_36_101",0.497392584455918
"O15123_IDR_1_32",0.507204315400083
"O15123_IDR_229_277",0.492795684599917
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.306106807459124
"O15209_IDR_562_634",0.351172644669973
"O15211_IDR_197_235",0.249386265160591
"O15211_IDR_393_426",0.267263898516437
"O15211_IDR_510_645",0.237682803480002
"O15211_IDR_735_777",0.24566703284297
"O15213_IDR_1_100",0.537472533149656
"O15213_IDR_529_610",0.462527466850344
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.319861080385375
"O15231_IDR_44_571",0.347054309301486
"O15231_IDR_586_617",0.333084610313139
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.464469313423412
"O15234_IDR_245_703",0.535530686576588
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.508470601723084
"O15259_IDR_61_148",0.491529398276916
"O15355_IDR_162_326",0.524336404410236
"O15355_IDR_509_546",0.475663595589764
"O15357_IDR_120_177",0.491500589329971
"O15357_IDR_894_1197",0.508499410670029
"O15370_IDR_106_282",0.529388010508441
"O15370_IDR_1_49",0.470611989491559
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.276225090142064
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
"O15481_IDR_1_105",0.517166473275595
"O15481_IDR_316_346",0.482833526724405
"O15482_IDR_1_213",1
"O15488_IDR_1_31",0.515881405090561
"O15488_IDR_298_451",0.484118594909439
"O15496_IDR_1_39",1
"O15499_IDR_1_130",1
"O15547_IDR_378_441",1
"O15550_IDR_1_38",0.52453215683616
"O15550_IDR_400_884",0.47546784316384
"O15551_IDR_188_220",1
"O15552_IDR_292_330",1
"O15553_IDR_92_305",1
"O43143_IDR_1_114",1
"O43147_IDR_207_247",0.354278939998967
"O43147_IDR_425_492",0.328716229376726
"O43147_IDR_620_787",0.317004830624307
"O43148_IDR_1_144",1
"O43149_IDR_1434_1533",0.256035197245677
"O43149_IDR_1_43",0.25285298172845
"O43149_IDR_1955_2077",0.231121734853625
"O43149_IDR_2415_2452",0.259990086172249
"O43150_IDR_697_944",1
"O43155_IDR_366_403",0.320041354416129
"O43155_IDR_502_563",0.308157691865905
"O43155_IDR_568_599",0.371800953717966
"O43156_IDR_774_853",1
"O43184_IDR_732_909",0.497129258783488
"O43186_IDR_1_299",1
"O43187_IDR_102_192",0.475024108677231
"O43187_IDR_505_593",0.524975891322769
"O43189_IDR_342_526",1
"O43193_IDR_266_296",0.480730047704874
"O43193_IDR_374_412",0.519269952295126
"O43194_IDR_215_279",0.484914018254106
"O43194_IDR_365_453",0.515085981745894
"O43196_IDR_1_46",1
"O43237_IDR_1_32",0.524805994282768
"O43237_IDR_331_492",0.475194005717232
"O43240_IDR_1_42",1
"O43242_IDR_1_67",1
"O43246_IDR_417_458",0.516365868268497
"O43246_IDR_590_635",0.483634131731503
"O43247_IDR_1_201",1
"O43248_IDR_1_238",1
"O43296_IDR_65_201",1
"O43298_IDR_130_365",1
"O43300_IDR_364_482",1
"O43301_IDR_1_52",1
"O43303_IDR_1_34",0.340960510704669
"O43303_IDR_49_757",0.308870255261928
"O43303_IDR_895_1012",0.350169234033404
"O43304_IDR_183_225",0.509405611980345
"O43304_IDR_661_696",0.490594388019655
"O43306_IDR_1_114",0.49096820569592
"O43306_IDR_558_619",0.50903179430408
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.228869565158061
"O43310_IDR_169_369",0.529336771665982
"O43310_IDR_38_98",0.241793663175957
"O43312_IDR_135_197",0.477797090021817
"O43312_IDR_250_755",0.522202909978183
"O43313_IDR_1_85",0.26948666351041
"O43313_IDR_213_596",0.233853847327397
"O43313_IDR_89_130",0.260337509141329
"O43424_IDR_860_921",0.475902275402197
"O43424_IDR_957_1007",0.524097724597803
"O43426_IDR_1485_1573",0.506209192801453
"O43426_IDR_975_1483",0.493790807198547
"O43432_IDR_1002_1216",0.535852312477069
"O43432_IDR_1_721",0.464147687522931
"O43435_IDR_1_105",0.521557028568328
"O43435_IDR_306_364",0.478442971431672
"O43439_IDR_1_604",1
"O43448_IDR_10_76",1
"O43451_IDR_1_87",1
"O43462_IDR_108_140",1
"O43464_IDR_67_107",1
"O43482_IDR_1_65",1
"O43488_IDR_1_35",1
"O43490_IDR_829_865",1
"Q6ZVX9_IDR_1_40",1
"Q6ZW13_IDR_1_317",1
"Q6ZW31_IDR_1_246",0.350532554565836
"Q6ZW31_IDR_604_650",0.33179320334259
"Q6ZW31_IDR_667_701",0.317674242091574
"Q6ZW49_IDR_188_587",0.548066085649205
"Q6ZW49_IDR_830_861",0.451933914350795
"Q6ZW76_IDR_304_422",1
"Q6ZWB6_IDR_1_40",0.335293964749787
"Q6ZWB6_IDR_152_205",0.351236403747338
"Q6ZWB6_IDR_324_432",0.313469631502875
"Q6ZWE6_IDR_1_109",0.318149751318802
"Q6ZWE6_IDR_111_205",0.346983870969015
"Q6ZWE6_IDR_316_355",0.334866377712183
"Q6ZWH5_IDR_40_74",0.514466983494309
"Q6ZWH5_IDR_796_965",0.485533016505691
"Q6ZWJ1_IDR_109_214",1
"Q6ZWJ8_IDR_1_48",1
"Q70CQ3_IDR_181_213",0.489425950623018
"Q70CQ3_IDR_361_416",0.510574049376982
"Q70CQ4_IDR_1_122",0.412166286556323
"Q70CQ4_IDR_769_1352",0.587833713443677
"Q70E73_IDR_1_64",0.322645673536578
"Q70E73_IDR_524_1207",0.316675359374572
"Q70E73_IDR_96_241",0.36067896708885
"Q70EK8_IDR_352_1029",1
"Q70EK9_IDR_1_179",0.528944880951705
"Q70EK9_IDR_313_356",0.471055119048295
"Q70EL1_IDR_354_1500",1
"Q70EL2_IDR_1_34",0.543729939680243
"Q70EL2_IDR_386_615",0.456270060319757
"Q70EL4_IDR_1_88",0.584441282410859
"Q70EL4_IDR_740_1123",0.415558717589141
"Q70J99_IDR_1_45",1
"Q70JA7_IDR_50_167",1
"Q70SY1_IDR_1_265",0.486322545424555
"Q70SY1_IDR_397_505",0.513677454575445
"Q70UQ0_IDR_1_50",1
"Q71RG4_IDR_74_169",1
"Q71RS6_IDR_235_266",1
"Q71SY5_IDR_231_394",0.48896919154894
"Q71SY5_IDR_545_747",0.51103080845106
"Q75N03_IDR_1_69",0.388749590481048
"Q75N03_IDR_191_491",0.611250409518952
"Q75T13_IDR_780_811",1
"Q75V66_IDR_1_68",1
"Q75VX8_IDR_181_214",0.501532231544016
"Q75VX8_IDR_350_795",0.498467768455984
"Q75WM6_IDR_1_62",0.363238538512361
"Q75WM6_IDR_85_255",0.636761461487639
"Q765P7_IDR_137_199",0.518040762433345
"Q765P7_IDR_250_747",0.481959237566655
"Q76FK4_IDR_157_192",0.231797360169908
"Q76FK4_IDR_196_797",0.226628962562374
"Q76FK4_IDR_800_1108",0.310189903083759
"Q76FK4_IDR_90_149",0.231383774183959
"Q76G19_IDR_217_736",1
"Q76I76_IDR_444_1416",1
"Q7KZ85_IDR_1519_1726",0.300372842025279
"Q7KZ85_IDR_482_518",0.305040785200765
"Q7KZI7_IDR_1_46",0.469176016289816
"Q7KZI7_IDR_366_696",0.530823983710184
"Q7KZN9_IDR_1_64",1
"Q7L014_IDR_1_315",0.655610080693964
"Q7L014_IDR_786_866",0.344389919306036
"Q7L0J3_IDR_1_145",1
"Q7L0Q8_IDR_1_47",1
"Q7L0R7_IDR_1_302",1
"Q7L0X0_IDR_413_569",1
"Q7L0X2_IDR_1_270",1
"Q7L190_IDR_135_185",0.458949128108418
"Q7L190_IDR_1_82",0.541050871891582
"Q7L1I2_IDR_1_91",1
"Q7L1S5_IDR_36_166",1
"Q7L1V2_IDR_1_102",1
"Q7L1W4_IDR_219_275",0.504240339930088
"Q7L1W4_IDR_61_136",0.495759660069912
"Q7L2E3_IDR_1_40",0.446629237917833
"Q7L590_IDR_424_723",0.508062873615757
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.478038531395884
"Q7L5N7_IDR_510_544",0.521961468604116
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.317336303733904
"Q7L7X3_IDR_547_595",0.342963363160817
"Q7L7X3_IDR_851_1001",0.33970033310528
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.509524032923157
"Q7L8A9_IDR_306_357",0.490475967076843
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.494835015636955
"Q7L8J4_IDR_276_393",0.505164984363046
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.516223191640277
"Q7RTS1_IDR_140_177",0.411884996805075
"O43491_IDR_1_82",0.33336320217508
"O43491_IDR_521_948",0.294392070705928
"O43491_IDR_84_213",0.372244727118992
"O43497_IDR_1_49",0.190992767029564
"O43526_IDR_368_547",0.220748825615101
"O43526_IDR_551_639",0.26771430206772
"O43526_IDR_648_872",0.282041810481013
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.350284832967004
"O43541_IDR_16_120",0.349085873808196
"O43541_IDR_284_315",0.300629293224799
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.321162584985535
"O43561_IDR_170_201",0.328791625555321
"O43561_IDR_225_262",0.350045789459144
"O43566_IDR_191_299",0.344450111954548
"O43566_IDR_22_57",0.330428397543263
"O43566_IDR_446_566",0.32512149050219
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.333473348175736
"O43614_IDR_258_297",0.495785417180949
"O43614_IDR_386_444",0.504214582819051
"O43615_IDR_1_59",0.496162847353984
"O43615_IDR_83_230",0.503837152646016
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.494823106272573
"O43815_IDR_66_445",0.505176893727427
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.701290300857713
"O43823_IDR_543_692",0.298709699142287
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.430838916920512
"O43847_IDR_134_207",0.569161083079488
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.490318576866469
"O43889_IDR_244_336",0.509681423133531
"O43896_IDR_385_434",0.253244134018692
"O43918_IDR_238_295",0.264000519948265
"O43918_IDR_343_430",0.240639248943389
"O43918_IDR_474_508",0.251828987887466
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.31285483118049
"O43933_IDR_183_240",0.336735064801693
"O43933_IDR_343_378",0.350410104017817
"O60216_IDR_396_564",0.491818123855486
"O60216_IDR_97_331",0.508181876144514
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.431354618974732
"O60231_IDR_72_223",0.568645381025268
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.572972648627871
"O60237_IDR_896_930",0.427027351372129
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.535201847742184
"O60239_IDR_252_435",0.464798152257816
"O60240_IDR_107_186",0.321324631967188
"O60266_IDR_1_45",0.507574655876768
"O60266_IDR_498_583",0.492425344123232
"O60268_IDR_1_89",0.32498414621229
"O60268_IDR_251_286",0.325140873411393
"O60268_IDR_317_347",0.349874980376317
"O60269_IDR_1_379",0.481108272475543
"O60269_IDR_396_458",0.518891727524457
"O60271_IDR_517_548",0.200816570280044
"O60271_IDR_562_630",0.227471684915651
"O60271_IDR_69_513",0.180436217308464
"O60271_IDR_718_750",0.196029716012367
"O60271_IDR_804_910",0.195245811483474
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.128299399567827
"O60281_IDR_2119_2168",0.13959234372
"O60281_IDR_2282_2363",0.164548446383531
"O60281_IDR_2433_2576",0.147694184768311
"O60281_IDR_2602_2639",0.154815084673587
"O60281_IDR_460_751",0.137475952583772
"O60281_IDR_812_1369",0.127574588302973
"O60296_IDR_562_837",0.189208976555057
"O60296_IDR_848_914",0.197327117423291
"O60299_IDR_11_353",0.507702005847498
"O60299_IDR_363_673",0.492297994152502
"O60303_IDR_1147_1198",0.192215385481898
"O60303_IDR_1_33",0.208410975947331
"O60303_IDR_152_467",0.189006140434619
"O60303_IDR_626_963",0.205925199770309
"O60303_IDR_79_150",0.204442298365843
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.344933925663236
"O60307_IDR_1_172",0.308942218216032
"O60307_IDR_679_945",0.346123856120732
"O60308_IDR_158_201",0.229013496710411
"O60308_IDR_259_418",0.25727957921146
"O60308_IDR_685_743",0.252062362523216
"O60308_IDR_871_925",0.261644561554913
"O60309_IDR_1047_1086",0.192370273729025
"O60309_IDR_1_869",0.183593808676097
"O60333_IDR_1205_1244",0.166979644731793
"O60333_IDR_1521_1588",0.167528950471489
"O60333_IDR_1592_1682",0.171592766474171
"O60333_IDR_705_735",0.170538723630832
"O60333_IDR_912_957",0.163603133742111
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.364206913183693
"O60343_IDR_237_352",0.322369587787801
"O60343_IDR_525_874",0.313423499028507
"O60346_IDR_1431_1511",0.310312953593429
"O60346_IDR_1_462",0.357120354472209
"O60346_IDR_1575_1636",0.332566691934362
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.300838645986282
"O60481_IDR_1_186",0.503341912319137
"O60481_IDR_405_461",0.496658087680862
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.510553858451493
"O60502_IDR_395_550",0.489446141548507
"O60503_IDR_1248_1353",0.329771266389016
"O60503_IDR_1_78",0.362863072416502
"O60503_IDR_579_713",0.307365661194482
"O60504_IDR_1_382",0.512320061232252
"O60504_IDR_522_611",0.487679938767748
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.478182071075926
"O60508_IDR_201_238",0.521817928924074
"O60512_IDR_1_71",0.473938466967643
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.266603853460396
"O60610_IDR_1208_1272",0.262578873173286
"O60610_IDR_1_85",0.236479561457102
"O60610_IDR_505_766",0.234337711909216
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.330973950797962
"O60658_IDR_329_386",0.369742260925903
"O60658_IDR_429_481",0.299283788276135
"O60663_IDR_13_48",0.321134368136321
"O60663_IDR_176_237",0.343904502015937
"O60663_IDR_269_388",0.334961129847741
"O60664_IDR_1_35",0.503735702887612
"O60664_IDR_69_172",0.496264297112388
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.196658594579192
"O60673_IDR_2014_2182",0.200284926053237
"O60673_IDR_274_307",0.211380040479513
"O60673_IDR_310_974",0.187562073560553
"O60741_IDR_1_90",0.532432917571289
"O60741_IDR_595_890",0.467567082428711
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.523910005162697
"O60759_IDR_173_359",0.476089994837303
"O60763_IDR_675_790",0.43657112348545
"O60763_IDR_930_962",0.56342887651455
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.339971712270279
"O60784_IDR_303_415",0.312106072144468
"O60784_IDR_450_492",0.347922215585253
"O60806_IDR_1_37",0.334960436708612
"O60806_IDR_251_318",0.349495578433736
"O60806_IDR_321_420",0.315543984857652
"O60812_IDR_117_293",1
"O60814_IDR_1_36",1
"O60825_IDR_446_505",1
"O60826_IDR_143_334",1
"O60885_IDR_1206_1337",0.213670241823442
"O60885_IDR_459_666",0.201790459026775
"O60885_IDR_676_1201",0.196326499240722
"O60888_IDR_1_62",1
"O60890_IDR_568_802",1
"O60895_IDR_1_31",1
"O60902_IDR_1_159",0.502947360641634
"O60902_IDR_161_331",0.497052639358366
"O60907_IDR_1_37",0.481707591450563
"O60907_IDR_146_210",0.518292408549437
"O60909_IDR_1_92",1
"O60927_IDR_68_126",1
"O60930_IDR_75_131",1
"O60934_IDR_327_647",1
"O60936_IDR_94_208",1
"O60939_IDR_180_215",1
"O60941_IDR_488_594",1
"O60942_IDR_191_227",1
"O75019_IDR_424_489",1
"O75027_IDR_1_113",1
"O75030_IDR_1_526",1
"O75037_IDR_1064_1280",0.314423943351292
"O75037_IDR_401_480",0.328689994402003
"O75037_IDR_490_970",0.356886062246705
"O75038_IDR_1382_1416",0.310581314670744
"O75038_IDR_475_618",0.367560526935438
"O75038_IDR_886_1379",0.321858158393819
"O75044_IDR_170_229",0.225857726024534
"O75044_IDR_415_457",0.198273428088768
"O75044_IDR_463_501",0.190475804572666
"O75044_IDR_694_755",0.197876762607159
"O75044_IDR_785_1071",0.187516278706873
"O75052_IDR_172_347",0.501606953611985
"O75052_IDR_361_506",0.498393046388015
"O75054_IDR_997_1027",1
"O75056_IDR_1_378",0.475856818695466
"O75056_IDR_412_442",0.524143181304534
"O75061_IDR_395_779",1
"O75063_IDR_1_35",1
"O75064_IDR_890_1262",1
"O75069_IDR_1_523",1
"O75071_IDR_1_120",0.5075754537707
"O75071_IDR_144_426",0.4924245462293
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.350133073780753
"O75116_IDR_1113_1149",0.30029363040801
"O75116_IDR_1350_1388",0.349573295811237
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.313019381167533
"O75122_IDR_309_645",0.365375241427808
"O75122_IDR_880_1053",0.321605377404659
"O75128_IDR_1_53",0.517834665342317
"O75128_IDR_227_1238",0.482165334657683
"O75129_IDR_1_59",0.324424587611678
"O75129_IDR_288_349",0.344252590550287
"O75129_IDR_357_411",0.331322821838035
"O75132_IDR_172_286",0.200071982977587
"O75132_IDR_1_87",0.223016540140081
"O75132_IDR_341_456",0.189687140291636
"O75132_IDR_511_550",0.19782237748396
"O75132_IDR_609_651",0.189401959106736
"O75140_IDR_1000_1075",0.246714770739129
"O75140_IDR_1112_1172",0.254555561065161
"O75140_IDR_411_456",0.248957610990222
"O75140_IDR_461_727",0.249772057205487
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.495362232987586
"O75145_IDR_859_937",0.504637767012414
"O75146_IDR_1011_1053",0.500644396208414
"O75146_IDR_288_360",0.499355603791586
"O75150_IDR_111_177",0.331375061800014
"O75150_IDR_1_96",0.333542433039673
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.512543155515843
"O75170_IDR_525_966",0.487456844484157
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.35485569530683
"O75177_IDR_41_396",0.64514430469317
"O75179_IDR_1_136",0.338619746205078
"O75179_IDR_1451_2427",0.327768769403349
"O75179_IDR_2471_2509",0.333611484391572
"O75182_IDR_1_36",0.36296998630945
"O75182_IDR_704_767",0.352351581920013
"O75182_IDR_92_300",0.284678431770537
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.460360833581649
"O75362_IDR_207_1048",0.539639166418351
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.496953215718015
"O75364_IDR_1_81",0.503046784281985
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.229390842492755
"O75376_IDR_319_418",0.214698436604114
"O75376_IDR_420_451",0.202990213724377
"O75376_IDR_483_2440",0.352920507178754
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.485007986597805
"O75381_IDR_71_108",0.514992013402195
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.490594100370028
"O75461_IDR_240_281",0.509405899629972
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.518673412181881
"O75467_IDR_55_197",0.481326587818119
"O75469_IDR_122_165",0.32953063329061
"O75469_IDR_1_36",0.343437433670138
"O75469_IDR_179_234",0.327031933039252
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.484992573454483
"O75474_IDR_49_147",0.515007426545517
"O75475_IDR_431_530",0.41900757771386
"O75475_IDR_89_347",0.58099242228614
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.541162854692716
"O75563_IDR_223_295",0.511852379982894
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.120383592547837
"O75592_IDR_2555_2592",0.128273390353983
"O75592_IDR_2670_3153",0.118702425989094
"O75592_IDR_3187_3236",0.128048504933119
