"","GO0022613_ribonucleoprotein_complex_biogenesis"
"Q9UBI9_IDR_195_303",0.532704512403824
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.473147126345084
"Q9UBK2_IDR_1_57",0.526852873654916
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.320896492145416
"Q9UBL0_IDR_241_633",0.22074694961714
"Q9UBL0_IDR_643_683",0.231631685581041
"Q9UBL0_IDR_689_812",0.226724872656403
"Q9UBL3_IDR_1_98",0.488896156907006
"Q9UBS0_IDR_401_482",0.487073480308835
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.502514101598008
"Q9UBS9_IDR_458_1224",0.497485898401992
"Q9UBT2_IDR_201_232",0.45983485855429
"Q9UBT2_IDR_549_636",0.54016514144571
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.340495759630887
"Q9UBT6_IDR_651_772",0.319268989850461
"Q9UBT6_IDR_813_861",0.340235250518652
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.520849092756948
"Q9UBU7_IDR_1_42",0.247065262057437
"Q9UBU6_IDR_182_238",0.479150907243052
"Q9UBU7_IDR_97_138",0.20577694293353
"Q9UBZ9_IDR_146_344",0.325960862535354
"Q9UBZ9_IDR_827_942",0.328082009396677
"Q9UBZ9_IDR_944_1151",0.345957128067969
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.55259498715226
"Q9UD57_IDR_184_260",0.44740501284774
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.345522693310666
"Q9UDT6_IDR_1_73",0.312796574049767
"Q9UDT6_IDR_957_1046",0.341680732639567
"Q9UDV6_IDR_1_33",0.486754944667375
"Q9UDV6_IDR_186_315",0.513245055332625
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.34286666536713
"Q9UDY2_IDR_386_504",0.305394518954677
"Q9UDY2_IDR_891_1184",0.351738815678194
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.216019034089769
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.248268472741765
"Q9UFD9_IDR_1199_1449",0.183350902620526
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.184028577558649
"Q9UFD9_IDR_534_571",0.19747332153329
"Q9UFD9_IDR_685_828",0.18687872554577
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.335493848702615
"Q9UGI0_IDR_174_244",0.336376863175386
"Q9UGI0_IDR_40_85",0.328129288121999
"Q9UGI6_IDR_1_220",0.330640950717701
"Q9UGI6_IDR_222_267",0.341791307635623
"Q9UGI6_IDR_694_731",0.327567741646676
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.507499743990133
"Q9UGU0_IDR_1_1628",0.30708059176474
"Q9UGU0_IDR_1655_1695",0.335059716650733
"Q9UGU0_IDR_1710_1841",0.357859691584527
"Q9UGU5_IDR_1_413",0.686100454818136
"Q9UGU5_IDR_448_518",0.313899545181864
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.500189811244473
"Q9UH99_IDR_207_329",0.499810188755527
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.38787133300923
"Q9UHB6_IDR_449_731",0.61212866699077
"Q9UHB7_IDR_1_925",0.536261583906641
"Q9UHB7_IDR_1036_1082",0.463738416093359
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.536887932515616
"Q9UHC1_IDR_614_1038",0.463112067484384
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.466769879802409
"Q9UHC6_IDR_1290_1331",0.533230120197591
"Q9UHC7_IDR_109_173",0.322060860067279
"Q9UHC7_IDR_1_57",0.317154566146337
"Q9UHC7_IDR_176_213",0.360784573786385
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.500958032163633
"Q9UHF4_IDR_409_441",0.499041967836367
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.297343204994201
"Q9UHF7_IDR_461_516",0.249515131222269
"Q9UHF7_IDR_566_613",0.220770872172568
"Q9UHL9_IDR_430_561",0.246183191135693
"Q9UHL9_IDR_649_705",0.264423437284926
"Q9UHL9_IDR_887_934",0.252618352149466
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.317873555425766
"Q9UHP3_IDR_59_91",0.32667482963538
"Q9UHP3_IDR_709_799",0.355451614938854
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.476515634490971
"Q9UHR4_IDR_374_494",0.523484365509029
"Q9UHR5_IDR_1_106",0.570484627624525
"Q9UHR5_IDR_209_295",0.429515372375475
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.507243084362504
"Q9UI33_IDR_1754_1791",0.184695816920331
"Q9UI33_IDR_921_994",0.21203067219321
"Q9UI36_IDR_1_182",0.314387479435533
"Q9UI36_IDR_281_605",0.311555672122695
"Q9UI36_IDR_675_750",0.374056848441772
"Q9UI38_IDR_1_101",1
"Q9UI46_IDR_114_202",0.356436623067868
"Q9UI46_IDR_1_39",0.277532074016719
"Q9UI46_IDR_237_285",0.366031302915413
"Q9UI47_IDR_631_662",1
"Q9UIB8_IDR_221_314",1
"Q9UID3_IDR_635_671",1
"Q9UID6_IDR_1_138",1
"Q9UIF7_IDR_1_80",1
"Q9UIF8_IDR_1251_1348",0.26890753319311
"Q9UIF8_IDR_1403_1701",0.103510150824022
"Q9UIF8_IDR_1_739",0.113715825853781
"Q9UIF8_IDR_848_886",0.121473055265359
"Q9UIF8_IDR_957_1015",0.114152439938224
"Q9UII2_IDR_1_54",1
"Q9UII5_IDR_1_75",1
"Q9UIJ5_IDR_299_367",1
"Q9UIK4_IDR_335_370",1
"Q9UIL4_IDR_212_256",1
"Q9UIL8_IDR_167_211",1
"Q9UIM3_IDR_1_87",1
"Q9UIQ6_IDR_1_150",1
"Q9UIS9_IDR_73_567",1
"Q9UIU6_IDR_1_103",0.336348965092891
"Q9UIU6_IDR_197_237",0.355849299036683
"Q9UIU6_IDR_273_781",0.307801735870426
"Q9UIW0_IDR_1_107",0.528491587835864
"Q9UIW0_IDR_152_183",0.471508412164136
"Q9UIW2_IDR_1_38",1
"Q9UIX4_IDR_1_60",1
"Q9UJ04_IDR_1_201",1
"Q9UJF2_IDR_616_1011",0.492884011520189
"Q9UJG1_IDR_122_157",1
"Q9UJJ7_IDR_258_292",1
"Q9UJJ9_IDR_1_56",0.490144082203145
"Q9UJJ9_IDR_269_305",0.509855917796855
"Q9UJK0_IDR_1_53",0.434285352476884
"Q9UJK0_IDR_226_302",0.565714647523117
"Q9UJL9_IDR_128_275",0.486140492232273
"Q9UJL9_IDR_26_64",0.513859507767727
"Q9UJM3_IDR_1_173",0.32035800683627
"Q9UJM3_IDR_175_373",0.326610063677237
"Q9UJM3_IDR_416_462",0.353031929486493
"Q9UJN7_IDR_1_135",1
"Q9UJQ4_IDR_104_1053",0.435295839397214
"Q9UJQ4_IDR_1_101",0.564704160602786
"Q9UJT2_IDR_1_366",0.350075034341005
"Q9UJT2_IDR_368_491",0.31711224063494
"Q9UJT2_IDR_518_592",0.332812725024054
"Q9UJT9_IDR_1_112",1
"Q9UK05_IDR_279_324",0.551808084161624
"Q9UK10_IDR_51_156",1
"Q9UK13_IDR_82_171",1
"Q9UK17_IDR_413_606",1
"Q9UK22_IDR_1_44",1
"Q9UK28_IDR_195_296",1
"Q9UK32_IDR_1_48",1
"Q9UKD1_IDR_177_234",0.316410244797712
"Q9UKD1_IDR_315_423",0.316527072882912
"Q9UKD1_IDR_43_85",0.367062682319376
"Q9UKE5_IDR_308_1019",1
"Q9UKF2_IDR_710_790",1
"Q9UKF5_IDR_156_188",0.516709864840966
"Q9UKF5_IDR_699_820",0.483290135159034
"Q9UKF7_IDR_250_332",1
"Q9UKG1_IDR_380_446",0.480600306422335
"Q9UKG1_IDR_464_496",0.519399693577665
"Q9UKP3_IDR_307_347",0.622904396359045
"Q9UKP3_IDR_65_113",0.377095603640955
"Q9UKP4_IDR_1270_1320",0.230893510676976
"Q9UKP4_IDR_1_38",0.22972704853306
"Q9UKP4_IDR_188_237",0.306884658086157
"Q9UKP4_IDR_999_1261",0.232494782703807
"Q9UKP5_IDR_196_245",1
"Q9UKP6_IDR_1_44",0.498038442504893
"Q9UKP6_IDR_331_389",0.501961557495107
"Q9UKQ2_IDR_690_775",1
"Q9UL03_IDR_566_801",1
"Q9UL12_IDR_1_59",1
"Q9UL15_IDR_257_362",1
"Q9UL16_IDR_1_78",1
"Q9UL17_IDR_1_32",0.517568123541169
"Q9UL17_IDR_317_520",0.482431876458831
"Q9UL25_IDR_187_225",1
"Q9UL36_IDR_409_451",0.338414223823331
"Q9UL36_IDR_764_808",0.343007205329494
"Q9UL36_IDR_814_916",0.318578570847174
"Q9ULD2_IDR_1237_1270",0.195238244033471
"Q9ULD4_IDR_392_470",0.44885710735221
"Q9ULD4_IDR_68_110",0.251798492687231
"Q9ULD4_IDR_757_1062",0.299344399960559
"Q9ULD5_IDR_1_194",0.451432952586364
"Q9ULD5_IDR_336_544",0.548567047413636
"Q9ULD6_IDR_1_50",0.320963571024014
"Q9ULD6_IDR_665_774",0.290200621266992
"Q9ULD6_IDR_75_150",0.388835807708994
"Q9ULD8_IDR_135_194",0.539811271639796
"Q9ULI2_IDR_310_365",1
"Q9ULI3_IDR_1_990",1
"Q9ULI4_IDR_1077_1729",0.232219510798383
"Q9ULI4_IDR_1_334",0.240393297109959
"Q9ULI4_IDR_724_790",0.266111345911607
"Q9ULI4_IDR_795_1018",0.261275846180051
"Q9ULJ1_IDR_1_54",1
"Q9ULJ3_IDR_155_854",0.36982949023909
"Q9ULJ3_IDR_866_907",0.339450779213318
"Q9ULJ3_IDR_947_1012",0.290719730547592
"Q9ULL1_IDR_1286_1346",0.13634462226354
"Q9ULL4_IDR_1_38",1
"Q9ULL5_IDR_1_1860",1
"Q9ULL8_IDR_91_1275",1
"Q9ULM0_IDR_1331_1364",0.330188653998939
"Q9ULM0_IDR_137_571",0.315258406566176
"Q9ULM0_IDR_28_93",0.354552939434885
"Q9ULM3_IDR_117_199",0.524241555199792
"Q9ULM3_IDR_335_1139",0.475758444800208
"Q9ULN7_IDR_111_635",1
"Q9ULP0_IDR_294_343",1
"Q9ULQ0_IDR_1_45",0.468150782567779
"Q9ULQ0_IDR_301_432",0.531849217432221
"Q9ULQ1_IDR_1_66",0.498333003289242
"Q9ULQ1_IDR_783_816",0.501666996710758
"Q9ULR0_IDR_191_241",1
"Q9ULR3_IDR_106_138",0.336877370625988
"Q9ULR3_IDR_1_35",0.334145334318572
"Q9ULV4_IDR_396_438",1
"Q9ULV5_IDR_152_184",0.520660327160578
"Q9ULV5_IDR_197_492",0.479339672839422
"Q9ULV8_IDR_406_474",1
"Q9ULW0_IDR_38_745",1
"Q9ULW2_IDR_149_191",0.497380396405856
"Q9ULW2_IDR_540_581",0.502619603594144
"Q9ULW3_IDR_1_41",0.644071706468457
"Q9ULW3_IDR_191_245",0.355928293531542
"Q9ULW5_IDR_1_56",1
"Q9ULW6_IDR_163_237",0.602342594591573
"Q9ULW6_IDR_1_94",0.397657405408427
"Q9ULX3_IDR_104_204",0.567681023831229
"Q9ULX3_IDR_376_412",0.432318976168771
"Q9ULX5_IDR_17_50",0.479609732967108
"Q9ULX5_IDR_97_129",0.520390267032892
"Q9ULX6_IDR_1_383",0.308292005912147
"Q9ULX6_IDR_427_476",0.2126909328307
"Q9ULX6_IDR_545_646",0.479017061257154
"Q9ULY5_IDR_1_56",1
"Q9UMD9_IDR_1_155",0.32171483522923
"Q9UMD9_IDR_374_463",0.35481664572828
"Q9UMD9_IDR_471_1497",0.32346851904249
"Q9UMN6_IDR_1_1166",0.537404699302364
"Q9UMN6_IDR_1810_2409",0.462595300697636
"Q9UMQ3_IDR_1_181",0.41343792715766
"Q9UMQ3_IDR_183_279",0.58656207284234
"Q9UMQ6_IDR_1_58",1
"Q9UMR2_IDR_1_59",1
"Q9UNA0_IDR_1_76",0.462154977361052
"Q9UNA0_IDR_200_255",0.537845022638948
"Q9UNA1_IDR_573_759",1
"Q9UNA4_IDR_1_50",0.539912805813519
"Q9UNA4_IDR_442_700",0.460087194186481
"Q9UNE0_IDR_1_70",0.490880656077233
"Q9UNE0_IDR_91_333",0.509119343922767
"Q9UNE2_IDR_161_315",1
"Q9UP95_IDR_91_128",0.326084236979855
"Q9UP95_IDR_941_1017",0.346246892573428
"Q9UPA5_IDR_1_3926",1
"Q9UPC5_IDR_1_45",0.48502975952563
"Q9UPC5_IDR_346_381",0.51497024047437
"Q9UPE1_IDR_1_57",0.502536492654508
"Q9UPE1_IDR_240_401",0.497463507345492
"Q9UPG8_IDR_1_67",0.542181907758549
"Q9UPG8_IDR_225_496",0.457818092241451
"Q9UPI3_IDR_1_74",0.484844354559006
"Q9UPR6_IDR_12_446",0.258886778032195
"Q9UPR6_IDR_542_588",0.301450065810281
"Q9UPR6_IDR_904_939",0.439663156157524
"Q9UPS6_IDR_1767_1805",0.316187183993487
"Q9UPS6_IDR_199_742",0.289780479960641
"Q9UPS6_IDR_904_1667",0.394032336045872
"Q9UPS8_IDR_1_35",0.259511848766849
"Q9UPS8_IDR_201_707",0.464300119449235
"Q9UPS8_IDR_835_917",0.276188031783916
"Q9UPT5_IDR_210_323",1
"Q9UPW0_IDR_519_611",0.32199676614879
"Q9UPW5_IDR_1149_1226",0.463307513490382
"Q9UPW5_IDR_349_617",0.536692486509618
"Q9UPW6_IDR_1_55",0.196735790022552
"Q9UPW6_IDR_187_223",0.195478361202452
"Q9UPW6_IDR_231_537",0.182927655640333
"Q9UPW6_IDR_550_618",0.20457913420541
"Q9UPW6_IDR_666_733",0.220279058929253
"Q9UPW8_IDR_150_448",1
"Q9UPX0_IDR_750_1349",1
"Q9UQ16_IDR_498_594",0.360190555614272
"Q9UQ16_IDR_598_651",0.338427884689701
"Q9UQ16_IDR_749_869",0.301381559696027
"Q9UQ35_IDR_1_2752",1
"Q9UQ53_IDR_1_32",1
"Q9UQ80_IDR_361_394",1
"Q9UQ84_IDR_339_785",1
"Q9UQ88_IDR_1_407",1
"Q9UQ90_IDR_1_159",0.501559249071487
"Q9UQB3_IDR_1_543",0.301293865091058
"Q9UQ90_IDR_765_795",0.498440750928514
"Q9UQB3_IDR_1040_1155",0.321720238831327
"Q9UQB3_IDR_784_827",0.376985896077616
"Q9UQB8_IDR_128_196",0.266289027986754
"Q9UQB8_IDR_249_395",0.2372035606071
"Q9UQB8_IDR_433_517",0.238910806940257
"Q9UQB8_IDR_522_552",0.257596604465888
"Q9UQB9_IDR_1_34",1
"Q9UQC2_IDR_120_640",1
"Q9UQD0_IDR_31_62",0.260738147352765
"Q9Y210_IDR_792_850",0.4926993910074
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.220911296653118
"Q9Y222_IDR_414_491",0.183076753109461
"Q9Y222_IDR_515_571",0.185092329621642
"Q9Y222_IDR_575_690",0.209636610250116
"Q9Y222_IDR_710_760",0.201283010365661
"Q9Y226_IDR_513_551",1
"Q9Y228_IDR_1_201",0.334987501308841
"Q9Y228_IDR_203_233",0.331821203085942
"Q9Y228_IDR_331_551",0.333191295605217
"Q9Y231_IDR_1_60",1
"Q9Y232_IDR_115_295",0.312171881041261
"Q9Y232_IDR_1_57",0.335629827377364
"Q9Y232_IDR_298_336",0.352198291581376
"Q9Y237_IDR_1_35",1
"Q9Y238_IDR_1_80",0.315140703612104
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
"Q9Y278_IDR_1_109",1
"Q9Y283_IDR_586_912",1
"Q9Y286_IDR_378_432",1
"Q9Y287_IDR_5_52",1
"Q9Y289_IDR_578_635",1
"Q9Y294_IDR_156_204",1
"Q9Y297_IDR_1_125",1
"Q9Y2A4_IDR_48_121",1
"Q9Y2A9_IDR_1_69",1
"Q9Y2B1_IDR_33_65",1
"Q9Y2B2_IDR_1_38",1
"Q9Y2B4_IDR_85_181",1
"Q9Y2B5_IDR_301_377",0.491311790350248
"Q9Y2B5_IDR_87_149",0.508688209649752
"Q9Y2B9_IDR_1_76",1
"Q9Y2C2_IDR_1_68",1
"Q9Y2C4_IDR_1_57",1
"Q9Y2G1_IDR_711_760",0.353424074299559
"Q9Y2G1_IDR_843_1007",0.320676351859423
"Q9Y2G3_IDR_439_476",1
"Q9Y2G4_IDR_266_387",0.584865983875816
"Q9Y2G4_IDR_516_660",0.415134016124184
"Q9Y2G7_IDR_62_166",1
"Q9Y2G8_IDR_560_596",0.495384179324202
"Q9Y2G8_IDR_718_749",0.504615820675798
"Q9Y2G9_IDR_160_197",0.388873055249906
"Q9Y2G9_IDR_616_677",0.32500376154127
"Q9Y2J0_IDR_165_391",1
"Q9Y2J2_IDR_1_102",0.416377398776502
"Q9Y2J2_IDR_409_1087",0.583622601223498
"Q9Y2J4_IDR_1_431",0.493607990959993
"Q9Y2J4_IDR_468_770",0.506392009040007
"Q9Y2K2_IDR_1_57",0.320921341066844
"Q9Y2K1_IDR_114_344",0.471597780382321
"Q9Y2K1_IDR_348_413",0.528402219617679
"Q9Y2K2_IDR_319_349",0.359617245857688
"Q9Y2K2_IDR_389_1288",0.319461413075469
"Q9Y2Q0_IDR_1100_1130",0.494422065127923
"Q9Y2Q9_IDR_1_75",1
"Q9Y2S6_IDR_1_64",1
"Q9Y2T4_IDR_370_405",1
"Q9Y2T5_IDR_1_32",1
"Q9Y2T7_IDR_153_364",0.612906809324662
"Q9Y2T7_IDR_1_85",0.387093190675338
"Q9Y2U2_IDR_272_307",1
"Q9Y2U8_IDR_1_501",1
"Q9Y385_IDR_164_284",1
"Q9Y388_IDR_117_322",1
"Q9Y397_IDR_297_364",1
"Q9Y399_IDR_1_61",1
"Q9Y3A0_IDR_1_34",1
"Q9Y3A2_IDR_1_36",1
"Q9Y3B8_IDR_1_39",1
"Q9Y3B9_IDR_1_89",1
"Q9Y3C0_IDR_72_130",1
"Q9Y3C1_IDR_1_33",0.56655365386164
"Q9Y3R0_IDR_1088_1128",0.201530905608703
"Q9Y3R0_IDR_933_993",0.199744084839299
"Q9Y3R5_IDR_1031_1215",0.361850475983222
"Q9Y3R5_IDR_1849_1892",0.311863575656065
"Q9Y3R5_IDR_545_683",0.326285948360713
"Q9Y3S1_IDR_1316_2297",0.214951351468048
"Q9Y3S1_IDR_1_47",0.235514015432889
"Q9Y3S1_IDR_50_184",0.32928912174121
"Q9Y3S1_IDR_544_1314",0.220245511357853
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
"A0A075B6I1_IDR_3_33",1
"A0A087WVF3_IDR_354_449",1
"A0A087WWA1_IDR_1_70",1
"A0A087WXM9_IDR_1_324",1
"A0A087WXS9_IDR_353_449",1
"A0A087X179_IDR_353_449",1
"A0A087X1G2_IDR_352_447",1
"A0A096LP49_IDR_1_1017",1
"A0A0A6YYL3_IDR_1_90",0.494843427956014
"A0A0A6YYL3_IDR_325_492",0.505156572043986
"A0A0B4J2D5_IDR_1_40",1
"A0A0B4J2F2_IDR_350_755",1
"A0A1B0GTU1_IDR_70_781",1
"A0A1B0GTW7_IDR_1_57",1
"A0A1B0GTZ2_IDR_1_166",0.53615867800364
"A0A1B0GTZ2_IDR_225_276",0.46384132199636
"A0A1B0GV90_IDR_1_55",1
"A0A1B0GVG4_IDR_161_234",1
"A0A1B0GVG6_IDR_1_74",0.517967169825726
"A0A1B0GVG6_IDR_91_124",0.482032830174274
"A0A1B0GVH6_IDR_107_147",1
"A0A1B0GVH7_IDR_208_265",1
"A0A1B0GVM6_IDR_1_53",0.500458254464712
"A0A1B0GVM6_IDR_56_89",0.499541745535288
"A0A1B0GVN3_IDR_26_67",1
"A0A1B0GVQ3_IDR_1_168",1
"A0A1B0GVS7_IDR_1_102",1
"A0AUZ9_IDR_86_384",0.249682928243877
"Q6ZMI3_IDR_137_297",0.467042284139428
"Q6ZMI3_IDR_58_107",0.532957715860572
"Q6ZMJ2_IDR_1_121",0.494507292865614
"Q6ZMJ2_IDR_291_384",0.505492707134386
"Q6ZMJ4_IDR_185_242",1
"Q6ZMK1_IDR_1_60",1
"Q6ZMN7_IDR_318_354",0.388774109929949
"Q6ZMN7_IDR_490_1003",0.611225890070051
"Q6ZMN8_IDR_1_115",1
"Q6ZMP0_IDR_1_287",0.474456216508854
"Q6ZMP0_IDR_534_616",0.525543783491146
"Q6ZMQ8_IDR_1253_1297",0.337517154410014
"Q6ZMQ8_IDR_415_531",0.311541738638332
"Q6ZMQ8_IDR_536_1190",0.350941106951653
"Q6ZMS7_IDR_1_38",0.462561873530145
"Q6ZMS7_IDR_183_281",0.537438126469855
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.473384788803327
"Q6ZN04_IDR_382_514",0.311167752555908
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.332528808392568
"Q6ZN16_IDR_1_57",0.328375370567219
"Q6ZN16_IDR_911_1007",0.339095821040212
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.540831169407851
"Q6ZN18_IDR_351_397",0.459168830592149
"Q6ZNJ1_IDR_1298_1436",0.453774652897366
"Q6ZNJ1_IDR_1858_1915",0.546225347102634
"Q6ZNL6_IDR_1_890",1
"Q6ZNM6_IDR_1_53",0.482417683298352
"Q6ZNM6_IDR_55_116",0.517582316701648
"Q6ZNR0_IDR_1_87",1
"Q6ZP65_IDR_1_160",0.419326441886481
"Q6ZP65_IDR_269_463",0.301934982148486
"Q6ZP65_IDR_508_573",0.278738575965033
"Q6ZPD9_IDR_1_38",1
"Q6ZRS2_IDR_1314_1893",0.124688620622388
"Q6ZRS2_IDR_2213_2316",0.169869424243236
"Q6ZRS2_IDR_2323_3230",0.149093442839284
"Q6ZRS2_IDR_953_1312",0.125373961085799
"Q6ZRS4_IDR_1_136",0.4971853806117
"Q6ZRS4_IDR_221_1044",0.5028146193883
"Q6ZRT6_IDR_147_265",0.454509764814945
"Q6ZRT6_IDR_1_53",0.545490235185055
"Q6ZRV2_IDR_285_1179",1
"Q6ZS10_IDR_1_214",1
"Q6ZSY5_IDR_1_32",0.238359968504975
"Q6ZSY5_IDR_207_237",0.243309486710719
"Q6ZSY5_IDR_290_528",0.254237262439621
"Q6ZSY5_IDR_63_102",0.264093282344685
"Q6ZSZ5_IDR_1104_1360",0.255420560427552
"Q6ZSZ5_IDR_1_402",0.237907991396434
"Q6ZSZ5_IDR_892_992",0.25254369536063
"Q6ZSZ5_IDR_997_1044",0.254127752815384
"Q6ZSZ6_IDR_1_889",1
"Q6ZT07_IDR_408_456",0.289180818098011
"Q6ZU64_IDR_1564_1597",0.294873928689448
"Q6ZU64_IDR_1715_1829",0.426691799084678
"Q6ZU64_IDR_97_136",0.278434272225873
"Q6ZU65_IDR_19_123",0.20814812546075
"Q6ZU65_IDR_249_443",0.388829568494731
"Q6ZU65_IDR_570_600",0.223019391802106
"Q6ZU67_IDR_1_322",1
"Q6ZU65_IDR_665_1347",0.180002914242413
"Q6ZU69_IDR_308_372",0.338695673931326
"Q6ZU69_IDR_32_294",0.337506139878899
"Q6ZUJ8_IDR_634_805",0.281458095990068
"Q6ZUK4_IDR_313_368",1
"Q6ZUM4_IDR_325_388",0.247721499933637
"Q6ZUM4_IDR_446_494",0.235238334376692
"Q6ZUM4_IDR_617_665",0.280697410247399
"Q6ZUM4_IDR_70_259",0.236342755442272
"Q6ZUS5_IDR_245_278",1
"Q6ZUT1_IDR_110_292",0.570634514071194
"Q6ZUT1_IDR_33_96",0.429365485928806
"Q6ZUT3_IDR_315_714",1
"Q6ZUT9_IDR_1052_1089",0.198941537446935
"Q6ZUT9_IDR_140_177",0.197018944024447
"Q6ZUT9_IDR_410_442",0.202489546112679
"Q6ZUT9_IDR_602_728",0.198506328587954
"Q6ZUT9_IDR_811_850",0.203043643827985
"Q6ZUU3_IDR_1_132",1
"Q6ZUX3_IDR_26_478",1
"Q6ZV29_IDR_1247_1317",0.387709909162086
"Q6ZV29_IDR_1_95",0.312506185078567
"Q6ZV29_IDR_303_448",0.299783905759347
"Q6ZVM7_IDR_466_507",0.362018215325713
"Q6ZVT0_IDR_1_153",0.522085002579362
"Q6ZVT0_IDR_570_673",0.477914997420638
"Q6ZVX7_IDR_1_50",1
"A0AV02_IDR_412_579",1
"A0AVI2_IDR_129_159",1
"A0AVK6_IDR_1_56",0.23277630918316
"A0AVK6_IDR_212_263",0.288135544298977
"A0AVK6_IDR_351_867",0.21339521128077
"A0AVK6_IDR_69_110",0.265692935237093
"A0AVT1_IDR_1_38",1
"A0FGR9_IDR_1_49",0.511775746670624
"A0FGR9_IDR_589_736",0.488224253329376
"A1L443_IDR_407_756",0.373032095434931
"A1L453_IDR_1_47",1
"A1L4H1_IDR_911_942",0.521781979089845
"A1L4H1_IDR_951_1468",0.478218020910155
"A1L4K1_IDR_29_158",1
"A1L4L8_IDR_1_44",1
"A1X283_IDR_284_364",0.496814004743438
"A1X283_IDR_428_849",0.503185995256562
"A2RUB6_IDR_914_948",0.334785556566143
"A2RUS2_IDR_434_510",1
"A2VCK2_IDR_216_349",1
"A2VDJ0_IDR_891_1386",1
"A3KMH1_IDR_1543_1588",1
"A3KN83_IDR_1_238",0.310977341879429
"A3KN83_IDR_682_840",0.689022658120571
"A4D0V7_IDR_517_560",1
"A4D126_IDR_1_42",1
"A4D263_IDR_1_209",0.342898419604313
"A4D263_IDR_211_245",0.337812101819055
"A4D263_IDR_379_415",0.319289478576632
"A4D2H0_IDR_278_319",0.462729674373209
"A4D2H0_IDR_330_675",0.53727032562679
"A4D2P6_IDR_212_277",0.510002972234487
"A4D2P6_IDR_469_831",0.489997027765513
"A4FU01_IDR_1_39",1
"A4FU28_IDR_240_271",0.237469333144874
"A4FU28_IDR_278_331",0.244044531132131
"A4FU28_IDR_333_469",0.284421950559008
"A4FU28_IDR_474_698",0.234064185163986
"A5YKK6_IDR_1307_1355",0.352961905588858
"A5YKK6_IDR_683_828",0.315104341789204
"A5YKK6_IDR_998_1072",0.331933752621937
"A5YM69_IDR_1_484",1
"A6BM72_IDR_920_1012",1
"A6H8Z2_IDR_1_224",1
"A6NC57_IDR_226_490",1
"A6NC98_IDR_1236_1476",0.286424987957864
"A6NC98_IDR_307_760",0.444310951457128
"A6NC98_IDR_845_983",0.269264060585008
