"","GO0051648_vesicle_localization"
"P09874_IDR_483_521",0.329516867285827
"P09884_IDR_1_65",0.430626297563897
"P09884_IDR_90_330",0.569373702436103
"P09912_IDR_1_56",0.485250151661122
"P09912_IDR_91_130",0.514749848338878
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.534453580514314
"P0C1S8_IDR_517_567",0.465546419485686
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.466962735916095
"P0C221_IDR_741_793",0.533037264083905
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.461361471896185
"P0C2L3_IDR_125_166",0.538638528103816
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.476761603138686
"P0C2W7_IDR_149_299",0.523238396861314
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.330746348350661
"P0C7I6_IDR_42_90",0.336020777022851
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.504840562017477
"P0C7N4_IDR_184_270",0.495159437982523
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.488167597587759
"P0C7T5_IDR_586_666",0.511832402412241
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.231182590396401
"P0C7U0_IDR_473_527",0.251952569918323
"P0C7U0_IDR_529_571",0.251101778004457
"P0C7U0_IDR_577_749",0.265763061680819
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.340501504317305
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.535182026386333
"P0CG23_IDR_604_659",0.464817973613667
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.330444650893725
"P0CG40_IDR_195_330",0.32212361803602
"P0CG40_IDR_396_484",0.347431731070256
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.498662154198138
"Q7RTT9_IDR_286_333",0.501337845801863
"Q7RTU0_IDR_134_167",0.519753418224239
"Q7RTU0_IDR_1_56",0.480246581775761
"Q7RTU1_IDR_166_214",0.499802633565477
"Q7RTU1_IDR_1_82",0.500197366434523
"Q7RTU3_IDR_157_233",0.471715812380063
"Q7RTU3_IDR_1_94",0.528284187619937
"Q7RTU4_IDR_127_204",0.459802028524198
"Q7RTU4_IDR_1_72",0.540197971475802
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.486193870529588
"Q7RTV3_IDR_230_340",0.513806129470412
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.311403116252392
"Q7Z2Z1_IDR_543_631",0.344352249632003
"Q7Z2Z1_IDR_806_1910",0.295126368634288
"Q7Z2Z2_IDR_444_501",0.529568165560371
"Q7Z2Z2_IDR_902_949",0.470431834439629
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.506399422615714
"Q7Z333_IDR_599_1695",0.493600577384286
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.314447861670362
"Q7Z353_IDR_548_584",0.349662107154897
"Q7Z353_IDR_654_690",0.335890031174741
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.339832568628662
"Q7Z3D4_IDR_242_306",0.32351371999629
"Q7Z3D4_IDR_28_58",0.336653711375047
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.381149155666061
"Q7Z3K3_IDR_1333_1410",0.225988288539984
"Q7Z3K3_IDR_382_462",0.190256826506374
"Q7Z3K3_IDR_694_743",0.194625185082342
"Q7Z3K3_IDR_857_972",0.198285671346433
"Q7Z3K6_IDR_1_171",0.576459586864821
"Q7Z3K6_IDR_328_481",0.423540413135179
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.516471521066236
"Q7Z3T8_IDR_749_1001",0.483528478933764
"Q7Z3U7_IDR_509_542",0.515309905978575
"Q7Z3U7_IDR_626_666",0.484690094021425
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.315216567520831
"Q7Z3Y7_IDR_397_429",0.335870920298425
"Q7Z3Y7_IDR_434_464",0.348912512180745
"Q7Z3Y8_IDR_1_69",0.482213965178817
"Q7Z3Y8_IDR_394_459",0.517786034821184
"Q7Z3Y9_IDR_1_68",0.313852327318128
"Q7Z3Y9_IDR_394_428",0.333712240544904
"Q7Z3Y9_IDR_435_468",0.352435432136967
"Q7Z460_IDR_1082_1269",0.33638148674094
"Q7Z460_IDR_542_845",0.332446242007573
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.29097550033516
"Q7Z478_IDR_1_82",0.214289353395802
"Q7Z478_IDR_303_359",0.256511287078895
"Q7Z478_IDR_502_542",0.238223859190143
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.438533914981309
"Q7Z4H7_IDR_396_955",0.561466085018691
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.195170860146804
"Q7Z4N2_IDR_1238_1603",0.19332777400166
"Q7Z4N2_IDR_405_448",0.194418354404863
"Q7Z4N2_IDR_560_603",0.207560221671644
"Q7Z4N2_IDR_775_812",0.20952278977503
"Q7Z570_IDR_465_1157",0.484814166080933
"Q7Z572_IDR_1_215",0.330914407418177
"Q7Z572_IDR_341_373",0.330915116457944
"Q7Z572_IDR_411_469",0.338170476123879
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.513072299162373
"Q7Z591_IDR_614_1439",0.486927700837627
"Q7Z5B4_IDR_1_110",0.444852802581144
"Q7Z5B4_IDR_117_369",0.555147197418856
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.553084949282247
"Q7Z5R6_IDR_437_666",0.446915050717753
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.492771157052418
"Q7Z5Y6_IDR_257_296",0.507228842947582
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.351845947817356
"P0DL12_IDR_47_86",0.318805411646456
"P0DL12_IDR_88_118",0.329348640536188
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.34082772340831
"P0DP91_IDR_1_72",0.291671732768859
"P0DP91_IDR_241_581",0.367500543822831
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.521890837924622
"P0DPD6_IDR_98_135",0.478109162075378
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.470387650171101
"P10275_IDR_624_663",0.529612349828898
"P10276_IDR_1_82",0.500579057768146
"P10276_IDR_418_462",0.499420942231854
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.52967899368567
"P10412_IDR_1_36",0.47032100631433
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.503338304181421
"P10515_IDR_308_351",0.496661695818578
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.504774544045767
"P10588_IDR_1_50",0.495225455954233
"P10589_IDR_149_182",0.514798049212102
"P10589_IDR_1_80",0.485201950787898
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.526314963574601
"P10997_IDR_53_89",0.473685036425399
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
"P11161_IDR_1_476",1
"P11171_IDR_1_205",0.38578445825314
"P11171_IDR_510_821",0.316260885497998
"P11171_IDR_824_864",0.297954656248862
"P11226_IDR_1_37",0.50489543898898
"P11226_IDR_40_106",0.49510456101102
"P11229_IDR_223_363",1
"P11230_IDR_362_425",1
"P11274_IDR_68_493",1
"P11277_IDR_2078_2137",1
"P11279_IDR_186_216",1
"P11308_IDR_1_130",0.486864710722867
"P11487_IDR_1_36",0.475588139732035
"P11487_IDR_193_239",0.524411860267965
"P11498_IDR_1_33",1
"P11717_IDR_2355_2491",1
"P11801_IDR_29_84",0.502184633318068
"P11801_IDR_361_424",0.497815366681932
"P11831_IDR_1_141",0.327453618889715
"P11831_IDR_223_406",0.337058992630917
"P11831_IDR_464_508",0.335487388479368
"P11836_IDR_235_297",1
"P11940_IDR_425_543",1
"P12034_IDR_1_80",0.484963503696442
"P12034_IDR_232_268",0.515036496303558
"P12035_IDR_1_140",0.499039010346705
"P12035_IDR_529_628",0.500960989653295
"P12074_IDR_1_33",1
"P12107_IDR_242_1573",1
"P12109_IDR_252_591",1
"P12110_IDR_1_39",0.516125058070884
"P12110_IDR_253_591",0.483874941929116
"P12111_IDR_2041_2371",0.486938145255608
"P12111_IDR_2845_2994",0.513061854744392
"P12259_IDR_1125_1164",0.212496556078042
"P12259_IDR_1189_1499",0.226847409886703
"P12259_IDR_687_771",0.266070136103337
"P12259_IDR_779_1087",0.294585897931917
"P12270_IDR_341_384",0.124780241864035
"P12270_IDR_464_506",0.134375320675152
"P12270_IDR_508_672",0.15926322666357
"P12270_IDR_900_941",0.137601607531694
"P12645_IDR_1_53",0.45332327727498
"P12645_IDR_275_368",0.54667672272502
"P12694_IDR_1_50",1
"P12755_IDR_28_85",0.480077539578691
"P12755_IDR_312_577",0.519922460421309
"P12757_IDR_1_141",0.494174521199915
"P12757_IDR_357_553",0.505825478800085
"P12821_IDR_1_50",1
"P12829_IDR_1_40",1
"P12872_IDR_1_76",1
"P12931_IDR_1_83",1
"P12980_IDR_1_157",0.512166732371516
"P12980_IDR_212_280",0.487833267628484
"P13010_IDR_544_585",1
"P13051_IDR_12_65",1
"P13056_IDR_1_45",0.526445600385505
"P13056_IDR_61_365",0.473554399614495
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.386941291334221
"P13196_IDR_1_34",0.309933753356066
"P13196_IDR_40_111",0.303124955309713
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.513349588730116
"P13349_IDR_140_251",0.486650411269884
"P13378_IDR_1_242",0.510943786339601
"P13378_IDR_249_290",0.489056213660399
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.389126520978844
"P13611_IDR_3359_3396",0.263528455880806
"P13611_IDR_350_1327",0.34734502314035
"P13631_IDR_1_85",0.470877843468451
"P13631_IDR_421_454",0.529122156531549
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.493349096571489
"P13645_IDR_456_584",0.506650903428511
"P13646_IDR_1_85",0.485010541628866
"P13646_IDR_413_458",0.514989458371134
"P13647_IDR_1_73",0.508002339979567
"P13647_IDR_497_590",0.491997660020433
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.326407892032429
"P13945_IDR_243_285",0.337265705049461
"P14616_IDR_1265_1297",0.327849834399767
"P14616_IDR_660_718",0.331503037079564
"P14616_IDR_723_758",0.340647128520669
"P14625_IDR_1_45",0.318723148075524
"P14625_IDR_288_325",0.328827839535551
"P14625_IDR_750_803",0.352449012388925
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.511510125442958
"P14651_IDR_237_431",0.488489874557042
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.345791599690664
"P14859_IDR_432_595",0.326709287984944
"P14859_IDR_688_743",0.327499112324392
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.488523952527307
"P14867_IDR_343_416",0.511476047472693
"P14921_IDR_1_36",0.302474795478335
"P14921_IDR_195_230",0.357923729372588
"P14921_IDR_270_325",0.339601475149077
"P15336_IDR_422_505",0.498820259982677
"P15336_IDR_57_369",0.501179740017323
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.501225764612153
"P15514_IDR_22_92",0.498774235387847
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.486502152215465
"P16157_IDR_1367_1449",0.333632176092184
"P16157_IDR_1458_1881",0.359353373183013
"P16157_IDR_817_862",0.307014450724804
"P16220_IDR_1_51",0.482292432109721
"P16220_IDR_81_178",0.517707567890279
"P16234_IDR_1024_1089",0.337633831832594
"P16234_IDR_736_785",0.334119494745724
"P16234_IDR_965_1020",0.328246673421683
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.522149841870356
"P16383_IDR_382_433",0.477850158129644
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.510100407478469
"P16401_IDR_1_39",0.489899592521531
"P16402_IDR_109_221",0.531791510827258
"P16402_IDR_1_37",0.468208489172742
"P16403_IDR_106_213",0.512860549687918
"P16403_IDR_1_36",0.487139450312082
"P17022_IDR_132_379",0.521362836700367
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.490709226244056
"P17026_IDR_171_224",0.509290773755944
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.497182189087134
"P17036_IDR_96_171",0.502817810912866
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.310152777495299
"P17040_IDR_418_469",0.336927281148921
"P17040_IDR_574_709",0.35291994135578
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.245226612511012
"P17480_IDR_451_501",0.259126166630007
"P17480_IDR_533_569",0.237546870459321
"P17480_IDR_648_764",0.258100350399661
"P17481_IDR_1_186",0.480040435355642
"P17481_IDR_202_243",0.519959564644358
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.52424330008764
"P17483_IDR_9_144",0.47575669991236
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.479155196257717
"P17542_IDR_247_331",0.520844803742283
"P17544_IDR_1_371",0.507245270378059
"P17544_IDR_407_494",0.492754729621941
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.505865594820866
"P17600_IDR_420_683",0.494134405179134
"P17658_IDR_1_36",0.336795890416785
"P17658_IDR_205_253",0.326322783537089
"P17658_IDR_471_529",0.336881326046126
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.542179062501145
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.481545908934382
"P18146_IDR_400_534",0.518454091065618
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.481364716629529
"P18505_IDR_336_437",0.518635283370471
"P18507_IDR_1_51",0.504756863947455
"P18507_IDR_363_408",0.495243136052545
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.472553229220449
"P18825_IDR_242_384",0.52744677077955
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.331610943350679
"P18850_IDR_467_538",0.334621813519708
"P18850_IDR_639_670",0.333767243129612
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.488595286398263
"P19021_IDR_811_973",0.511404713601737
"P19429_IDR_146_210",0.516066604303975
"P19429_IDR_1_49",0.483933395696025
"P19438_IDR_1_40",0.534727176280181
"P19438_IDR_187_354",0.465272823719819
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.521544400361662
"P19447_IDR_201_242",0.478455599638338
"P19484_IDR_1_476",1
"P19525_IDR_169_258",1
"P19532_IDR_28_575",1
"P19622_IDR_1_246",1
"P19634_IDR_1_85",0.476265033158359
"P19634_IDR_591_815",0.523734966841641
"P19793_IDR_1_129",1
"P19823_IDR_26_62",1
"P19827_IDR_1_47",1
"P19835_IDR_554_753",1
"P19838_IDR_354_509",0.47341059741715
"P19838_IDR_893_924",0.52658940258285
"P19878_IDR_272_349",1
"P19957_IDR_1_48",1
"P19971_IDR_1_33",1
"P20020_IDR_1129_1220",0.462559095961849
"P20020_IDR_293_358",0.537440904038151
"P20042_IDR_1_165",1
"P20340_IDR_177_207",1
"P20366_IDR_1_51",0.512038940656913
"P20366_IDR_56_129",0.487961059343087
"P20382_IDR_1_140",1
"P20393_IDR_133_412",0.487739267925922
"P20393_IDR_19_128",0.512260732074078
"P20396_IDR_18_195",1
"P20585_IDR_1_226",1
"P20591_IDR_1_40",1
"P20592_IDR_1_88",1
"P20648_IDR_13_44",1
"P20674_IDR_1_45",1
"P20700_IDR_389_430",0.457738500159552
"P20700_IDR_551_582",0.542261499840448
"P20701_IDR_1120_1170",1
"P20719_IDR_1_177",1
"P20749_IDR_1_81",0.501598839510131
"P20749_IDR_362_454",0.498401160489869
"P20774_IDR_49_87",1
"P20783_IDR_42_81",1
"P20794_IDR_286_545",0.510419938773789
"P20794_IDR_579_614",0.489580061226211
"P20800_IDR_114_178",0.528138436921069
"P20800_IDR_1_45",0.471861563078931
"P20807_IDR_1_45",0.468339493924231
"P20807_IDR_592_647",0.53166050607577
"P20810_IDR_1_708",1
"P20827_IDR_154_205",1
"P21281_IDR_1_33",1
"P21291_IDR_83_114",1
"P21333_IDR_1_37",1
"P21359_IDR_2478_2595",0.331840030203098
"P21359_IDR_2747_2839",0.336110563450133
"P21359_IDR_798_830",0.332049406346768
"P21439_IDR_1_36",0.493346951498556
"P21439_IDR_633_691",0.506653048501444
"P21452_IDR_330_398",1
"P21453_IDR_333_382",1
"P21506_IDR_74_237",1
"P21554_IDR_33_75",0.519172978880257
"P21554_IDR_420_472",0.480827021119743
"P21579_IDR_1_140",1
"P21580_IDR_318_539",0.319984487703389
"P21580_IDR_541_605",0.344558191913761
"P21580_IDR_683_759",0.335457320382849
"P21583_IDR_158_273",1
"P21728_IDR_233_263",0.499145219718822
"P21728_IDR_373_429",0.500854780281178
"P21730_IDR_1_32",1
"P21741_IDR_1_143",1
"P21757_IDR_1_114",0.494929952821615
"P21757_IDR_232_304",0.505070047178385
"P21781_IDR_2_53",1
"P21802_IDR_1_43",0.505580089282249
"P21802_IDR_771_821",0.494419910717751
"P21815_IDR_1_289",1
"P21817_IDR_1307_1422",0.240986311106087
"P21817_IDR_1874_1927",0.292611987432582
"P22001_IDR_1_100",0.493789757640945
"P22001_IDR_490_575",0.506210242359055
"P22003_IDR_313_349",0.496591410554886
"P22003_IDR_92_138",0.503408589445114
"P22004_IDR_142_204",0.252729998718331
"P22004_IDR_26_65",0.248280680609867
"P22004_IDR_373_406",0.252949947720764
"P22004_IDR_95_139",0.246039372951037
"P22059_IDR_163_206",0.321742545168207
"P22059_IDR_1_88",0.298574269790194
"P22059_IDR_300_414",0.379683185041599
"P22083_IDR_1_184",1
"P22087_IDR_1_83",1
"P22303_IDR_1_35",1
"P22304_IDR_1_34",1
"P22314_IDR_1_49",1
"P22413_IDR_1_71",1
"P22455_IDR_1_40",0.316927442083767
"P22455_IDR_395_443",0.346811141174212
"P22455_IDR_756_802",0.33626141674202
"P22670_IDR_914_967",0.277270399575721
"P22674_IDR_1_88",1
"P22681_IDR_1_50",0.485987125195668
"P22681_IDR_437_855",0.514012874804332
"P22692_IDR_111_168",1
"P22695_IDR_1_34",1
"P22735_IDR_1_43",0.494929690435607
"P22735_IDR_55_103",0.505070309564393
"P22736_IDR_1_398",1
"P22749_IDR_26_61",1
"P22794_IDR_198_236",0.530800356187197
"P22794_IDR_26_181",0.469199643812803
"P22830_IDR_1_66",1
"P22888_IDR_652_694",1
"P22897_IDR_1363_1396",1
"P23025_IDR_1_61",1
"P23193_IDR_76_136",1
"P23246_IDR_1_290",0.453124871528952
"P23246_IDR_529_707",0.546875128471048
"P23276_IDR_1_69",1
"P23497_IDR_154_599",0.349702279677246
"P23497_IDR_840_879",0.326377529008647
"P23508_IDR_1_727",0.542951981619069
"P23508_IDR_790_829",0.457048018380931
"P23511_IDR_1_347",1
"P23515_IDR_255_440",1
"P23527_IDR_1_35",1
"P23560_IDR_1_94",1
"P23582_IDR_1_125",1
"P23588_IDR_173_611",1
"P23677_IDR_1_83",0.46796761890773
"P23677_IDR_86_162",0.53203238109227
"P23759_IDR_145_223",0.509491842420734
"P23759_IDR_378_453",0.490508157579266
"P23760_IDR_161_457",1
"P23763_IDR_1_37",1
"P23769_IDR_102_221",0.247298487807553
"P23769_IDR_1_36",0.249061783123174
"P23769_IDR_262_292",0.245466046226037
"P23769_IDR_383_480",0.258173682843236
"P23771_IDR_1_329",0.464882691638159
"P23771_IDR_347_443",0.535117308361841
"P23786_IDR_1_34",1
"P23921_IDR_758_792",1
"P23975_IDR_1_54",1
"P24043_IDR_1_33",0.485810258959921
"P24043_IDR_2714_2745",0.514189741040079
"P24046_IDR_1_71",0.504556402303621
"P24046_IDR_375_443",0.495443597696379
"P24278_IDR_116_345",0.524051351514086
"P24278_IDR_383_435",0.475948648485914
"P24311_IDR_1_31",1
"P24386_IDR_107_213",0.480892726171113
"P24386_IDR_609_653",0.519107273828887
"P24394_IDR_222_265",0.244498905051963
"P24394_IDR_282_653",0.24082224369455
"P24394_IDR_657_701",0.262630322097641
"P24394_IDR_750_825",0.252048529155846
"P24468_IDR_1_74",0.480383407022061
"P25100_IDR_289_339",0.357527116311708
"P25100_IDR_423_535",0.322887753286111
"P25101_IDR_20_67",0.503743323214018
"P25101_IDR_391_427",0.496256676785982
"P25103_IDR_329_407",1
"P25105_IDR_310_342",1
"P25116_IDR_1_84",0.51770064852909
"P25116_IDR_390_425",0.48229935147091
"P25189_IDR_178_214",1
"P25205_IDR_510_559",0.494912048718642
"P25205_IDR_659_738",0.505087951281358
"P25208_IDR_147_177",0.495861335598127
"P25208_IDR_1_53",0.504138664401873
"P25440_IDR_1_73",0.234729274063711
"P25440_IDR_184_344",0.225288857384142
"P25440_IDR_456_640",0.29322865680809
"P25440_IDR_711_801",0.246753211744057
"P25490_IDR_1_86",0.47584583029194
"P25490_IDR_91_260",0.52415416970806
"P25686_IDR_211_324",1
"P26374_IDR_109_214",0.491663817510352
"P26374_IDR_611_656",0.508336182489648
"P26378_IDR_1_43",1
"P26436_IDR_1_198",1
"P26572_IDR_1_101",1
"P26583_IDR_165_209",1
"P26599_IDR_138_178",0.496714274126601
"P26599_IDR_1_54",0.503285725873399
"P26639_IDR_1_46",1
"P26640_IDR_213_277",1
"P26641_IDR_218_276",1
"P26651_IDR_1_102",0.532875531949918
"P26651_IDR_170_313",0.467124468050082
"P26678_IDR_1_52",1
"P26715_IDR_1_113",1
"P26842_IDR_122_247",1
"P26992_IDR_304_372",1
"P27448_IDR_1_49",0.513938553513507
"P27448_IDR_368_657",0.486061446486493
"P27469_IDR_38_103",1
"P28062_IDR_1_37",1
"P28069_IDR_1_126",1
"P28074_IDR_1_37",1
"P28221_IDR_229_293",1
"P28222_IDR_1_45",0.478504902122296
"P28222_IDR_241_304",0.521495097877704
"P28223_IDR_1_68",0.319547498932884
"P28223_IDR_270_316",0.339559291091717
"P28223_IDR_404_471",0.340893209975399
"P28288_IDR_1_55",1
"P28289_IDR_1_181",1
"P28290_IDR_1_1215",1
"P28300_IDR_1_172",1
"P28324_IDR_94_348",1
"P28329_IDR_1_129",1
"P28330_IDR_1_46",1
"P28336_IDR_345_390",1
"P28340_IDR_1_74",1
"P28347_IDR_1_31",1
"P28356_IDR_1_294",1
"P28749_IDR_741_784",0.24767478664822
"P28749_IDR_890_926",0.258540527801171
"P28827_IDR_720_794",0.522508773026338
"P28827_IDR_834_867",0.477491226973662
"P28906_IDR_31_170",0.482542116174557
"P28906_IDR_315_385",0.517457883825443
"P28907_IDR_1_54",1
"P28908_IDR_159_226",0.507215711525341
"P28908_IDR_330_510",0.492784288474659
"P29074_IDR_338_508",1
"P29083_IDR_206_279",0.492068340512733
"P29083_IDR_285_391",0.507931659487267
"P29084_IDR_1_71",0.519026084009631
"P29084_IDR_243_291",0.480973915990369
"P29120_IDR_599_661",1
"P29122_IDR_1_43",0.501156402609989
"P29122_IDR_639_703",0.498843597390012
"P29274_IDR_309_412",1
"P29323_IDR_981_1031",1
"P29350_IDR_234_278",0.495927488857266
"P29474_IDR_1173_1203",0.343879670969678
"P29475_IDR_127_301",0.5047329766755
"P29475_IDR_835_874",0.4952670233245
"P29536_IDR_1_315",0.556583129098564
"P29536_IDR_468_573",0.443416870901436
