"","GO0015630_microtubule_cytoskeleton"
"Q9P0M4_IDR_1_39",0.460644690062747
"Q9P0M4_IDR_41_103",0.539355309937253
"Q9P0X4_IDR_1736_2223",0.210622100194602
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.354142063805721
"Q9P107_IDR_355_479",0.297377173549395
"Q9P107_IDR_761_933",0.348480762644884
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.264029160115959
"Q9P1A6_IDR_21_162",0.332432672757058
"Q9P1A6_IDR_978_1040",0.403538167126983
"Q9P1Q0_IDR_1_60",0.485457667792023
"Q9P1Q0_IDR_481_575",0.514542332207977
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.28114938199904
"Q9P215_IDR_575_609",0.489383952821365
"Q9P215_IDR_92_151",0.510616047178635
"Q9P217_IDR_119_175",0.302283209458763
"Q9P217_IDR_25_59",0.291406739352704
"Q9P217_IDR_455_485",0.406310051188533
"Q9P218_IDR_119_151",0.556470753229279
"Q9P218_IDR_992_1284",0.443529246770721
"Q9P219_IDR_1329_2016",0.14612108230559
"Q9P219_IDR_221_259",0.124468804518591
"Q9P219_IDR_297_784",0.446356285574485
"Q9P219_IDR_888_1063",0.283053827601335
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.32990477131265
"Q9P227_IDR_809_899",0.342023590562388
"Q9P273_IDR_1_295",0.47744295240648
"Q9P273_IDR_338_375",0.52255704759352
"Q9P275_IDR_1046_1123",0.444650171814766
"Q9P275_IDR_426_1044",0.555349828185234
"Q9P278_IDR_180_304",0.245274110958851
"Q9P278_IDR_576_717",0.272079357053873
"Q9P278_IDR_726_922",0.251158140561304
"Q9P278_IDR_93_123",0.231488391425973
"Q9P281_IDR_1_164",0.521757791513464
"Q9P281_IDR_167_2471",0.478242208486536
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.190738231494353
"Q9P2D8_IDR_1442_1999",0.260053137031885
"Q9P2D8_IDR_721_804",0.175046525388247
"Q9P2D8_IDR_882_939",0.189918371829343
"Q9P2E2_IDR_367_798",0.545333359871216
"Q9P2E2_IDR_901_1029",0.454666640128784
"Q9P2E3_IDR_1_141",0.406891338088926
"Q9P2E3_IDR_795_887",0.593108661911074
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.293468438192612
"Q9P2E7_IDR_725_786",0.390798232529159
"Q9P2E7_IDR_842_947",0.315733329278229
"Q9P2E8_IDR_320_370",0.511813111815804
"Q9P2E8_IDR_60_158",0.488186888184196
"Q9P2E9_IDR_1247_1357",0.206785632285712
"Q9P2E9_IDR_1379_1410",0.14694733267822
"Q9P2E9_IDR_1_698",0.204451681483364
"Q9P2E9_IDR_708_740",0.167489956454991
"Q9P2E9_IDR_883_996",0.274325397097713
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.51240870438195
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.474371660518088
"Q9P2J8_IDR_1_48",0.525628339481912
"Q9P2K1_IDR_1_257",0.486997614082098
"Q9P2K1_IDR_587_624",0.513002385917902
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.557305892398527
"Q9P2K3_IDR_347_495",0.442694107601473
"Q9P2K8_IDR_1496_1526",0.246833388892034
"Q9P2K8_IDR_189_260",0.284939199604258
"Q9P2K8_IDR_660_709",0.228654948216276
"Q9P2K8_IDR_713_792",0.239572463287433
"Q9P2K9_IDR_1_42",0.471423127373038
"Q9P2K9_IDR_156_252",0.528576872626962
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.514625782357321
"Q9P2N2_IDR_19_80",0.485374217642679
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.304500554314495
"Q9P2R6_IDR_443_1471",0.432154063439415
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.498719813887676
"Q9P2S2_IDR_1672_1710",0.501280186112324
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.552333765543521
"Q9P2T0_IDR_341_379",0.447666234456479
"Q9P2U7_IDR_1_51",0.572694210773388
"Q9P2U7_IDR_498_560",0.427305789226612
"Q9P2U8_IDR_1_59",0.592323803996443
"Q9P2U8_IDR_506_582",0.407676196003557
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.53619952287195
"Q9P2Y5_IDR_467_612",0.46380047712805
"Q9UBF8_IDR_242_318",0.252657365029133
"Q9UBF8_IDR_410_526",0.26594688671173
"Q9UBF8_IDR_61_125",0.259735669850729
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.50864357389611
"Q9UBH6_IDR_76_123",0.49135642610389
"Q9UBI4_IDR_1_47",0.514317001187329
"Q9UBI4_IDR_248_287",0.485682998812671
"Q9UBI9_IDR_1_90",0.551357740239714
"Q9UBI9_IDR_195_303",0.448642259760286
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.536396579397585
"Q9UBK2_IDR_1_57",0.463603420602414
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.304256725696326
"Q9UBL0_IDR_241_633",0.227600378061004
"Q9UBL0_IDR_643_683",0.243188285787251
"Q9UBL0_IDR_689_812",0.224954610455419
"Q9UBL3_IDR_1_98",0.504582723683966
"Q9UBS0_IDR_401_482",0.50527383177713
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.35612835339123
"Q9UBS9_IDR_458_1224",0.64387164660877
"Q9UBT2_IDR_201_232",0.495112078328648
"Q9UBT2_IDR_549_636",0.504887921671352
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.32389139393619
"Q9UBT6_IDR_651_772",0.335116200620781
"Q9UBT6_IDR_813_861",0.340992405443029
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.494138032684484
"Q9UBU7_IDR_1_42",0.232902075210881
"Q9UBU6_IDR_182_238",0.505861967315516
"Q9UBU7_IDR_97_138",0.182866350486221
"Q9UBZ9_IDR_146_344",0.313385296698953
"Q9UBZ9_IDR_827_942",0.302355125484577
"Q9UBZ9_IDR_944_1151",0.38425957781647
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.333878807398614
"Q9UD57_IDR_184_260",0.666121192601386
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.25934769825659
"Q9UDT6_IDR_1_73",0.30290502311817
"Q9UDT6_IDR_957_1046",0.43774727862524
"Q9UDV6_IDR_1_33",0.541460583155734
"Q9UDV6_IDR_186_315",0.458539416844266
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.286055211228721
"Q9UDY2_IDR_386_504",0.370577293933066
"Q9UDY2_IDR_891_1184",0.343367494838213
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.326604189171988
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.197014036946643
"Q9UFD9_IDR_1199_1449",0.17889416624599
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.213275683171922
"Q9UFD9_IDR_534_571",0.202965552488647
"Q9UFD9_IDR_685_828",0.207850561146797
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.352885061437655
"Q9UGI0_IDR_174_244",0.293221310663106
"Q9UGI0_IDR_40_85",0.353893627899239
"Q9UGI6_IDR_1_220",0.302229960212653
"Q9UGI6_IDR_222_267",0.356725312609841
"Q9UGI6_IDR_694_731",0.341044727177506
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.453419783084536
"Q9UGU0_IDR_1_1628",0.268905020607778
"Q9UGU0_IDR_1655_1695",0.358458360369667
"Q9UGU0_IDR_1710_1841",0.372636619022555
"Q9UGU5_IDR_1_413",0.495846241844086
"Q9UGU5_IDR_448_518",0.504153758155914
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.446380155061372
"Q9UH99_IDR_207_329",0.553619844938628
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.586548787210762
"Q9UHB6_IDR_449_731",0.413451212789238
"Q9UHB7_IDR_1_925",0.551662008696818
"Q9UHB7_IDR_1036_1082",0.448337991303182
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.467597328651166
"Q9UHC1_IDR_614_1038",0.532402671348834
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.494501808162067
"Q9UHC6_IDR_1290_1331",0.505498191837933
"Q9UHC7_IDR_109_173",0.33105940561711
"Q9UHC7_IDR_1_57",0.310351652303104
"Q9UHC7_IDR_176_213",0.358588942079785
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.527514407998638
"Q9UHF4_IDR_409_441",0.472485592001362
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.229528226495858
"Q9UHF7_IDR_461_516",0.256418803901792
"Q9UHF7_IDR_566_613",0.278849007680686
"Q9UHL9_IDR_430_561",0.239400605398405
"Q9UHL9_IDR_649_705",0.261221222589749
"Q9UHL9_IDR_887_934",0.274983321835651
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.327917392214238
"Q9UHP3_IDR_59_91",0.355820144816795
"Q9UHP3_IDR_709_799",0.316262462968967
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.531023997358594
"Q9UHR4_IDR_374_494",0.468976002641406
"Q9UHR5_IDR_1_106",0.448286037153691
"Q9UHR5_IDR_209_295",0.551713962846309
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.525924909515132
"Q9UI33_IDR_1754_1791",0.20374973834972
"Q9UI33_IDR_921_994",0.194201455335197
"Q9UI36_IDR_1_182",0.402489912226565
"Q9UI36_IDR_281_605",0.254331398417773
"Q9UI36_IDR_675_750",0.343178689355662
"Q9UI38_IDR_1_101",1
"Q9UI46_IDR_114_202",0.331815778080758
"Q9UI46_IDR_1_39",0.284201538862654
"Q9UI46_IDR_237_285",0.383982683056588
"Q9UI47_IDR_631_662",1
"Q9UIB8_IDR_221_314",1
"Q9UID3_IDR_635_671",1
"Q9UID6_IDR_1_138",1
"Q9UIF7_IDR_1_80",1
"Q9UIF8_IDR_1251_1348",0.140826195306091
"Q9UIF8_IDR_1403_1701",0.174385437801782
"Q9UIF8_IDR_1_739",0.142021872848258
"Q9UIF8_IDR_848_886",0.128824791957535
"Q9UIF8_IDR_957_1015",0.135809374174482
"Q9UII2_IDR_1_54",1
"Q9UII5_IDR_1_75",1
"Q9UIJ5_IDR_299_367",1
"Q9UIK4_IDR_335_370",1
"Q9UIL4_IDR_212_256",1
"Q9UIL8_IDR_167_211",1
"Q9UIM3_IDR_1_87",1
"Q9UIQ6_IDR_1_150",1
"Q9UIS9_IDR_73_567",1
"Q9UIU6_IDR_1_103",0.365911043916548
"Q9UIU6_IDR_197_237",0.36626564834316
"Q9UIU6_IDR_273_781",0.267823307740292
"Q9UIW0_IDR_1_107",0.521744533827064
"Q9UIW0_IDR_152_183",0.478255466172936
"Q9UIW2_IDR_1_38",1
"Q9UIX4_IDR_1_60",1
"Q9UJ04_IDR_1_201",1
"Q9UJF2_IDR_616_1011",0.513781422189552
"Q9UJG1_IDR_122_157",1
"Q9UJJ7_IDR_258_292",1
"Q9UJJ9_IDR_1_56",0.500817993582517
"Q9UJJ9_IDR_269_305",0.499182006417483
"Q9UJK0_IDR_1_53",0.506721100356509
"Q9UJK0_IDR_226_302",0.493278899643491
"Q9UJL9_IDR_128_275",0.548202258973984
"Q9UJL9_IDR_26_64",0.451797741026016
"Q9UJM3_IDR_1_173",0.261343719084903
"Q9UJM3_IDR_175_373",0.408584825109751
"Q9UJM3_IDR_416_462",0.330071455805346
"Q9UJN7_IDR_1_135",1
"Q9UJQ4_IDR_104_1053",0.467536205781867
"Q9UJQ4_IDR_1_101",0.532463794218133
"Q9UJT2_IDR_1_366",0.307224679264753
"Q9UJT2_IDR_368_491",0.374845470043281
"Q9UJT2_IDR_518_592",0.317929850691967
"Q9UJT9_IDR_1_112",1
"Q9UK05_IDR_279_324",0.550227203806709
"Q9UK10_IDR_51_156",1
"Q9UK13_IDR_82_171",1
"Q9UK17_IDR_413_606",1
"Q9UK22_IDR_1_44",1
"Q9UK28_IDR_195_296",1
"Q9UK32_IDR_1_48",1
"Q9UKD1_IDR_177_234",0.300482954060001
"Q9UKD1_IDR_315_423",0.372879454619019
"Q9UKD1_IDR_43_85",0.326637591320979
"Q9UKE5_IDR_308_1019",1
"Q9UKF2_IDR_710_790",1
"Q9UKF5_IDR_156_188",0.467615888802407
"Q9UKF5_IDR_699_820",0.532384111197593
"Q9UKF7_IDR_250_332",1
"Q9UKG1_IDR_380_446",0.566117998530094
"Q9UKG1_IDR_464_496",0.433882001469906
"Q9UKP3_IDR_307_347",0.50776275420645
"Q9UKP3_IDR_65_113",0.49223724579355
"Q9UKP4_IDR_1270_1320",0.22653599027494
"Q9UKP4_IDR_1_38",0.245581637370438
"Q9UKP4_IDR_188_237",0.302334522852619
"Q9UKP4_IDR_999_1261",0.225547849502003
"Q9UKP5_IDR_196_245",1
"Q9UKP6_IDR_1_44",0.474142617538712
"Q9UKP6_IDR_331_389",0.525857382461288
"Q9UKQ2_IDR_690_775",1
"Q9UL03_IDR_566_801",1
"Q9UL12_IDR_1_59",1
"Q9UL15_IDR_257_362",1
"Q9UL16_IDR_1_78",1
"Q9UL17_IDR_1_32",0.498796526325172
"Q9UL17_IDR_317_520",0.501203473674828
"Q9UL25_IDR_187_225",1
"Q9UL36_IDR_409_451",0.353351540759916
"Q9UL36_IDR_764_808",0.330929510298386
"Q9UL36_IDR_814_916",0.315718948941698
"Q9ULD2_IDR_1237_1270",0.177908762018621
"Q9ULD4_IDR_392_470",0.301335799950206
"Q9ULD4_IDR_68_110",0.364679600603693
"Q9ULD4_IDR_757_1062",0.333984599446102
"Q9ULD5_IDR_1_194",0.549388664547969
"Q9ULD5_IDR_336_544",0.450611335452031
"Q9ULD6_IDR_1_50",0.293213148701496
"Q9ULD6_IDR_665_774",0.271142975019389
"Q9ULD6_IDR_75_150",0.435643876279115
"Q9ULD8_IDR_135_194",0.506459831140298
"Q9ULI2_IDR_310_365",1
"Q9ULI3_IDR_1_990",1
"Q9ULI4_IDR_1077_1729",0.232181942851004
"Q9ULI4_IDR_1_334",0.239451087924418
"Q9ULI4_IDR_724_790",0.278119218916108
"Q9ULI4_IDR_795_1018",0.25024775030847
"Q9ULJ1_IDR_1_54",1
"Q9ULJ3_IDR_155_854",0.406120671911019
"Q9ULJ3_IDR_866_907",0.267319383143394
"Q9ULJ3_IDR_947_1012",0.326559944945587
"Q9ULL1_IDR_1286_1346",0.132538321420945
"Q9ULL4_IDR_1_38",1
"Q9ULL5_IDR_1_1860",1
"Q9ULL8_IDR_91_1275",1
"Q9ULM0_IDR_1331_1364",0.309789322199837
"Q9ULM0_IDR_137_571",0.32928734041488
"Q9ULM0_IDR_28_93",0.360923337385284
"Q9ULM3_IDR_117_199",0.53477890334131
"Q9ULM3_IDR_335_1139",0.46522109665869
"Q9ULN7_IDR_111_635",1
"Q9ULP0_IDR_294_343",1
"Q9ULQ0_IDR_1_45",0.464749045682318
"Q9ULQ0_IDR_301_432",0.535250954317682
"Q9ULQ1_IDR_1_66",0.454595990544253
"Q9ULQ1_IDR_783_816",0.545404009455747
"Q9ULR0_IDR_191_241",1
"Q9ULR3_IDR_106_138",0.356990940669961
"Q9ULR3_IDR_1_35",0.290811349576187
"Q9ULV4_IDR_396_438",1
"Q9ULV5_IDR_152_184",0.51513641672976
"Q9ULV5_IDR_197_492",0.48486358327024
"Q9ULV8_IDR_406_474",1
"Q9ULW0_IDR_38_745",1
"Q9ULW2_IDR_149_191",0.487251592817245
"Q9ULW2_IDR_540_581",0.512748407182755
"Q9ULW3_IDR_1_41",0.394441652530183
"Q9ULW3_IDR_191_245",0.605558347469817
"Q9ULW5_IDR_1_56",1
"Q9ULW6_IDR_163_237",0.554498771714535
"Q9ULW6_IDR_1_94",0.445501228285465
"Q9ULX3_IDR_104_204",0.518598365703368
"Q9ULX3_IDR_376_412",0.481401634296632
"Q9ULX5_IDR_17_50",0.467568881844806
"Q9ULX5_IDR_97_129",0.532431118155194
"Q9ULX6_IDR_1_383",0.270085658367604
"Q9ULX6_IDR_427_476",0.419770912129444
"Q9ULX6_IDR_545_646",0.310143429502952
"Q9ULY5_IDR_1_56",1
"Q9UMD9_IDR_1_155",0.367565748655151
"Q9UMD9_IDR_374_463",0.313316349790335
"Q9UMD9_IDR_471_1497",0.319117901554514
"Q9UMN6_IDR_1_1166",0.610271588363218
"Q9UMN6_IDR_1810_2409",0.389728411636782
"Q9UMQ3_IDR_1_181",0.557900311417996
"Q9UMQ3_IDR_183_279",0.442099688582004
"Q9UMQ6_IDR_1_58",1
"Q9UMR2_IDR_1_59",1
"Q9UNA0_IDR_1_76",0.524789598076772
"Q9UNA0_IDR_200_255",0.475210401923228
"Q9UNA1_IDR_573_759",1
"Q9UNA4_IDR_1_50",0.454457246467453
"Q9UNA4_IDR_442_700",0.545542753532547
"Q9UNE0_IDR_1_70",0.435222905510437
"Q9UNE0_IDR_91_333",0.564777094489563
"Q9UNE2_IDR_161_315",1
"Q9UP95_IDR_91_128",0.321704289578417
"Q9UP95_IDR_941_1017",0.388496750876071
"Q9UPA5_IDR_1_3926",1
"Q9UPC5_IDR_1_45",0.476416286624983
"Q9UPC5_IDR_346_381",0.523583713375016
"Q9UPE1_IDR_1_57",0.537537906930141
"Q9UPE1_IDR_240_401",0.462462093069859
"Q9UPG8_IDR_1_67",0.547476634074702
"Q9UPG8_IDR_225_496",0.452523365925298
"Q9UPI3_IDR_1_74",0.485689979223872
"Q9UPR6_IDR_12_446",0.264414483311293
"Q9UPR6_IDR_542_588",0.388602724102306
"Q9UPR6_IDR_904_939",0.346982792586402
"Q9UPS6_IDR_1767_1805",0.311872508162605
"Q9UPS6_IDR_199_742",0.305171672965128
"Q9UPS6_IDR_904_1667",0.382955818872268
"Q9UPS8_IDR_1_35",0.24503366224489
"Q9UPS8_IDR_201_707",0.325583619271676
"Q9UPS8_IDR_835_917",0.429382718483434
"Q9UPT5_IDR_210_323",1
"Q9UPW0_IDR_519_611",0.328374729546226
"Q9UPW5_IDR_1149_1226",0.514736363280175
"Q9UPW5_IDR_349_617",0.485263636719825
"Q9UPW6_IDR_1_55",0.190209404537917
"Q9UPW6_IDR_187_223",0.214679327197948
"Q9UPW6_IDR_231_537",0.218250225432156
"Q9UPW6_IDR_550_618",0.203625304938387
"Q9UPW6_IDR_666_733",0.173235737893593
"Q9UPW8_IDR_150_448",1
"Q9UPX0_IDR_750_1349",1
"Q9UQ16_IDR_498_594",0.338003936504804
"Q9UQ16_IDR_598_651",0.359448950050703
"Q9UQ16_IDR_749_869",0.302547113444494
"Q9UQ35_IDR_1_2752",1
"Q9UQ53_IDR_1_32",1
"Q9UQ80_IDR_361_394",1
"Q9UQ84_IDR_339_785",1
"Q9UQ88_IDR_1_407",1
"Q9UQ90_IDR_1_159",0.502755843504301
"Q9UQB3_IDR_1_543",0.340698856926018
"Q9UQ90_IDR_765_795",0.497244156495699
"Q9UQB3_IDR_1040_1155",0.373565017746006
"Q9UQB3_IDR_784_827",0.285736125327976
"Q9UQB8_IDR_128_196",0.283913720301085
"Q9UQB8_IDR_249_395",0.210833905023657
"Q9UQB8_IDR_433_517",0.243859313134192
"Q9UQB8_IDR_522_552",0.261393061541066
"Q9UQB9_IDR_1_34",1
"Q9UQC2_IDR_120_640",1
"Q9UQD0_IDR_31_62",0.254480428861617
"Q9Y210_IDR_792_850",0.489615971043988
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.212661139882761
"Q9Y222_IDR_414_491",0.179734834743211
"Q9Y222_IDR_515_571",0.197165334340231
"Q9Y222_IDR_575_690",0.212705272899926
"Q9Y222_IDR_710_760",0.19773341813387
"Q9Y226_IDR_513_551",1
"Q9Y228_IDR_1_201",0.345182800241201
"Q9Y228_IDR_203_233",0.275793235856315
"Q9Y228_IDR_331_551",0.379023963902483
"Q9Y231_IDR_1_60",1
"Q9Y232_IDR_115_295",0.360745749013936
"Q9Y232_IDR_1_57",0.301594935106268
"Q9Y232_IDR_298_336",0.337659315879796
"Q9Y237_IDR_1_35",1
"Q9Y238_IDR_1_80",0.324991333675484
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
"Q9Y278_IDR_1_109",1
"Q9Y283_IDR_586_912",1
"Q9Y286_IDR_378_432",1
"Q9Y287_IDR_5_52",1
"Q9Y289_IDR_578_635",1
"Q9Y294_IDR_156_204",1
"Q9Y297_IDR_1_125",1
"Q9Y2A4_IDR_48_121",1
"Q9Y2A9_IDR_1_69",1
"Q9Y2B1_IDR_33_65",1
"Q9Y2B2_IDR_1_38",1
"Q9Y2B4_IDR_85_181",1
"Q9Y2B5_IDR_301_377",0.472658411869026
"Q9Y2B5_IDR_87_149",0.527341588130974
"Q9Y2B9_IDR_1_76",1
"Q9Y2C2_IDR_1_68",1
"Q9Y2C4_IDR_1_57",1
"Q9Y2G1_IDR_711_760",0.349740720187039
"Q9Y2G1_IDR_843_1007",0.323635234240192
"Q9Y2G3_IDR_439_476",1
"Q9Y2G4_IDR_266_387",0.600595366970665
"Q9Y2G4_IDR_516_660",0.399404633029335
"Q9Y2G7_IDR_62_166",1
"Q9Y2G8_IDR_560_596",0.555857713618125
"Q9Y2G8_IDR_718_749",0.444142286381875
"Q9Y2G9_IDR_160_197",0.312540759649507
"Q9Y2G9_IDR_616_677",0.323688851474999
"Q9Y2J0_IDR_165_391",1
"Q9Y2J2_IDR_1_102",0.34878945321775
"Q9Y2J2_IDR_409_1087",0.65121054678225
"Q9Y2J4_IDR_1_431",0.374502110537093
"Q9Y2J4_IDR_468_770",0.625497889462907
"Q9Y2K2_IDR_1_57",0.285512795178768
"Q9Y2K1_IDR_114_344",0.466467515627391
"Q9Y2K1_IDR_348_413",0.533532484372608
"Q9Y2K2_IDR_319_349",0.343521749909536
"Q9Y2K2_IDR_389_1288",0.370965454911695
"Q9Y2Q0_IDR_1100_1130",0.49547713457057
"Q9Y2Q9_IDR_1_75",1
"Q9Y2S6_IDR_1_64",1
"Q9Y2T4_IDR_370_405",1
"Q9Y2T5_IDR_1_32",1
"Q9Y2T7_IDR_153_364",0.508435787980957
"Q9Y2T7_IDR_1_85",0.491564212019043
"Q9Y2U2_IDR_272_307",1
"Q9Y2U8_IDR_1_501",1
"Q9Y385_IDR_164_284",1
"Q9Y388_IDR_117_322",1
"Q9Y397_IDR_297_364",1
"Q9Y399_IDR_1_61",1
"Q9Y3A0_IDR_1_34",1
"Q9Y3A2_IDR_1_36",1
"Q9Y3B8_IDR_1_39",1
"Q9Y3B9_IDR_1_89",1
"Q9Y3C0_IDR_72_130",1
"Q9Y3C1_IDR_1_33",0.541205540170505
"Q9Y3R0_IDR_1088_1128",0.190416299595349
"Q9Y3R0_IDR_933_993",0.228610312736194
"Q9Y3R5_IDR_1031_1215",0.354901091885044
"Q9Y3R5_IDR_1849_1892",0.346301558088849
"Q9Y3R5_IDR_545_683",0.298797350026106
"Q9Y3S1_IDR_1316_2297",0.23297995774581
"Q9Y3S1_IDR_1_47",0.214345968351786
"Q9Y3S1_IDR_50_184",0.270035489202577
"Q9Y3S1_IDR_544_1314",0.282638584699828
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
"A0A075B6I1_IDR_3_33",1
"A0A087WVF3_IDR_354_449",1
"A0A087WWA1_IDR_1_70",1
"A0A087WXM9_IDR_1_324",1
"A0A087WXS9_IDR_353_449",1
"A0A087X179_IDR_353_449",1
"A0A087X1G2_IDR_352_447",1
"A0A096LP49_IDR_1_1017",1
"A0A0A6YYL3_IDR_1_90",0.469636020516775
"A0A0A6YYL3_IDR_325_492",0.530363979483225
"A0A0B4J2D5_IDR_1_40",1
"A0A0B4J2F2_IDR_350_755",1
"A0A1B0GTU1_IDR_70_781",1
"A0A1B0GTW7_IDR_1_57",1
"A0A1B0GTZ2_IDR_1_166",0.536090236137531
"A0A1B0GTZ2_IDR_225_276",0.463909763862469
"A0A1B0GV90_IDR_1_55",1
"A0A1B0GVG4_IDR_161_234",1
"A0A1B0GVG6_IDR_1_74",0.469559741285795
"A0A1B0GVG6_IDR_91_124",0.530440258714205
"A0A1B0GVH6_IDR_107_147",1
"A0A1B0GVH7_IDR_208_265",1
"A0A1B0GVM6_IDR_1_53",0.464342981693577
"A0A1B0GVM6_IDR_56_89",0.535657018306423
"A0A1B0GVN3_IDR_26_67",1
"A0A1B0GVQ3_IDR_1_168",1
"A0A1B0GVS7_IDR_1_102",1
"A0AUZ9_IDR_86_384",0.228621384651546
"Q6ZMI3_IDR_137_297",0.448158779044002
"Q6ZMI3_IDR_58_107",0.551841220955998
"Q6ZMJ2_IDR_1_121",0.542420296948283
"Q6ZMJ2_IDR_291_384",0.457579703051717
"Q6ZMJ4_IDR_185_242",1
"Q6ZMK1_IDR_1_60",1
"Q6ZMN7_IDR_318_354",0.396886491290881
"Q6ZMN7_IDR_490_1003",0.603113508709119
"Q6ZMN8_IDR_1_115",1
"Q6ZMP0_IDR_1_287",0.492943834705382
"Q6ZMP0_IDR_534_616",0.507056165294618
"Q6ZMQ8_IDR_1253_1297",0.335385402477881
"Q6ZMQ8_IDR_415_531",0.355329642228636
"Q6ZMQ8_IDR_536_1190",0.309284955293484
"Q6ZMS7_IDR_1_38",0.532316091786026
"Q6ZMS7_IDR_183_281",0.467683908213974
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.387630740503029
"Q6ZN04_IDR_382_514",0.310487320110839
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.421821278051851
"Q6ZN16_IDR_1_57",0.242730164871253
"Q6ZN16_IDR_911_1007",0.335448557076896
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.435376722891204
