"","GO0140513_nuclear_protein_containing_complex"
"O15056_IDR_984_1409",0.526924169828805
"O15060_IDR_120_341",1
"O15062_IDR_125_590",1
"O15063_IDR_1_64",0.38941151510774
"O15063_IDR_512_1070",0.61058848489226
"O15066_IDR_372_430",0.646575228372116
"O15066_IDR_694_747",0.353424771627884
"O15068_IDR_558_628",0.508065411371649
"O15068_IDR_956_1031",0.491934588628351
"O15069_IDR_1_1419",0.510517089848371
"O15069_IDR_1488_1522",0.489482910151629
"O15072_IDR_1052_1205",0.272047580335035
"O15072_IDR_1_31",0.220327727384883
"O15072_IDR_209_253",0.271445996223597
"O15072_IDR_996_1031",0.236178696056484
"O15075_IDR_147_180",0.266280236079139
"O15075_IDR_1_54",0.248830463855165
"O15085_IDR_1083_1354",0.197814637663497
"O15085_IDR_125_289",0.153648811253138
"O15085_IDR_1368_1417",0.175663858935347
"O15085_IDR_1452_1522",0.160448209408507
"O15085_IDR_492_712",0.160415824580833
"O15090_IDR_1022_1257",0.606625680490535
"O15090_IDR_1_1019",0.393374319509465
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.486740283608079
"O15105_IDR_220_250",0.513259716391921
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.582318571399437
"O15117_IDR_545_687",0.417681428600563
"O15119_IDR_304_743",0.522401263066789
"O15119_IDR_36_101",0.477598736933211
"O15123_IDR_1_32",0.442375571587868
"O15123_IDR_229_277",0.557624428412131
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.345312884488822
"O15209_IDR_562_634",0.300830117408101
"O15211_IDR_197_235",0.256802990771017
"O15211_IDR_393_426",0.25248986593571
"O15211_IDR_510_645",0.23684463054772
"O15211_IDR_735_777",0.253862512745553
"O15213_IDR_1_100",0.524521291013689
"O15213_IDR_529_610",0.475478708986311
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.309008287459233
"O15231_IDR_44_571",0.36081990319894
"O15231_IDR_586_617",0.330171809341827
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.489393967141775
"O15234_IDR_245_703",0.510606032858225
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.511189337386968
"O15259_IDR_61_148",0.488810662613032
"O15355_IDR_162_326",0.479608915581804
"O15355_IDR_509_546",0.520391084418196
"O15357_IDR_120_177",0.511066807808443
"O15357_IDR_894_1197",0.488933192191557
"O15370_IDR_106_282",0.542026409038258
"O15370_IDR_1_49",0.457973590961742
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.365026526470323
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
"O15481_IDR_1_105",0.523909887035828
"O15481_IDR_316_346",0.476090112964172
"O15482_IDR_1_213",1
"O15488_IDR_1_31",0.504705982980482
"O15488_IDR_298_451",0.495294017019518
"O15496_IDR_1_39",1
"O15499_IDR_1_130",1
"O15547_IDR_378_441",1
"O15550_IDR_1_38",0.422522308318839
"O15550_IDR_400_884",0.577477691681161
"O15551_IDR_188_220",1
"O15552_IDR_292_330",1
"O15553_IDR_92_305",1
"O43143_IDR_1_114",1
"O43147_IDR_207_247",0.376555608933741
"O43147_IDR_425_492",0.263419069814872
"O43147_IDR_620_787",0.360025321251387
"O43148_IDR_1_144",1
"O43149_IDR_1434_1533",0.250941635652263
"O43149_IDR_1_43",0.255600896161733
"O43149_IDR_1955_2077",0.229669182128484
"O43149_IDR_2415_2452",0.26378828605752
"O43150_IDR_697_944",1
"O43155_IDR_366_403",0.358594250678301
"O43155_IDR_502_563",0.31293705326013
"O43155_IDR_568_599",0.328468696061569
"O43156_IDR_774_853",1
"O43184_IDR_732_909",0.521357698062798
"O43186_IDR_1_299",1
"O43187_IDR_102_192",0.512666161594613
"O43187_IDR_505_593",0.487333838405387
"O43189_IDR_342_526",1
"O43193_IDR_266_296",0.492383916415284
"O43193_IDR_374_412",0.507616083584716
"O43194_IDR_215_279",0.470038588890203
"O43194_IDR_365_453",0.529961411109797
"O43196_IDR_1_46",1
"O43237_IDR_1_32",0.48914179450716
"O43237_IDR_331_492",0.51085820549284
"O43240_IDR_1_42",1
"O43242_IDR_1_67",1
"O43246_IDR_417_458",0.518800399522034
"O43246_IDR_590_635",0.481199600477966
"O43247_IDR_1_201",1
"O43248_IDR_1_238",1
"O43296_IDR_65_201",1
"O43298_IDR_130_365",1
"O43300_IDR_364_482",1
"O43301_IDR_1_52",1
"O43303_IDR_1_34",0.316093485949512
"O43303_IDR_49_757",0.320039592791345
"O43303_IDR_895_1012",0.363866921259142
"O43304_IDR_183_225",0.505423160081909
"O43304_IDR_661_696",0.494576839918091
"O43306_IDR_1_114",0.480744012202968
"O43306_IDR_558_619",0.519255987797032
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.289033622560832
"O43310_IDR_169_369",0.410660367609842
"O43310_IDR_38_98",0.300306009829327
"O43312_IDR_135_197",0.529125051950498
"O43312_IDR_250_755",0.470874948049502
"O43313_IDR_1_85",0.259528783497256
"O43313_IDR_213_596",0.267300057574901
"O43313_IDR_89_130",0.248854534258493
"O43424_IDR_860_921",0.485473265230225
"O43424_IDR_957_1007",0.514526734769775
"O43426_IDR_1485_1573",0.461364581510321
"O43426_IDR_975_1483",0.538635418489679
"O43432_IDR_1002_1216",0.494620387960365
"O43432_IDR_1_721",0.505379612039635
"O43435_IDR_1_105",0.50562565220307
"O43435_IDR_306_364",0.49437434779693
"O43439_IDR_1_604",1
"O43448_IDR_10_76",1
"O43451_IDR_1_87",1
"O43462_IDR_108_140",1
"O43464_IDR_67_107",1
"O43482_IDR_1_65",1
"O43488_IDR_1_35",1
"O43490_IDR_829_865",1
"Q6ZVX9_IDR_1_40",1
"Q6ZW13_IDR_1_317",1
"Q6ZW31_IDR_1_246",0.295789310885971
"Q6ZW31_IDR_604_650",0.330507618769274
"Q6ZW31_IDR_667_701",0.373703070344755
"Q6ZW49_IDR_188_587",0.586652792299027
"Q6ZW49_IDR_830_861",0.413347207700973
"Q6ZW76_IDR_304_422",1
"Q6ZWB6_IDR_1_40",0.346150027522274
"Q6ZWB6_IDR_152_205",0.350483911484326
"Q6ZWB6_IDR_324_432",0.3033660609934
"Q6ZWE6_IDR_1_109",0.338262355784099
"Q6ZWE6_IDR_111_205",0.337744142914203
"Q6ZWE6_IDR_316_355",0.323993501301698
"Q6ZWH5_IDR_40_74",0.544885915398237
"Q6ZWH5_IDR_796_965",0.455114084601763
"Q6ZWJ1_IDR_109_214",1
"Q6ZWJ8_IDR_1_48",1
"Q70CQ3_IDR_181_213",0.488104802168282
"Q70CQ3_IDR_361_416",0.511895197831718
"Q70CQ4_IDR_1_122",0.469969426781088
"Q70CQ4_IDR_769_1352",0.530030573218912
"Q70E73_IDR_1_64",0.271044989970524
"Q70E73_IDR_524_1207",0.457931792548493
"Q70E73_IDR_96_241",0.271023217480983
"Q70EK8_IDR_352_1029",1
"Q70EK9_IDR_1_179",0.491740303254053
"Q70EK9_IDR_313_356",0.508259696745947
"Q70EL1_IDR_354_1500",1
"Q70EL2_IDR_1_34",0.519444112100867
"Q70EL2_IDR_386_615",0.480555887899133
"Q70EL4_IDR_1_88",0.571631122271824
"Q70EL4_IDR_740_1123",0.428368877728176
"Q70J99_IDR_1_45",1
"Q70JA7_IDR_50_167",1
"Q70SY1_IDR_1_265",0.466183605644304
"Q70SY1_IDR_397_505",0.533816394355696
"Q70UQ0_IDR_1_50",1
"Q71RG4_IDR_74_169",1
"Q71RS6_IDR_235_266",1
"Q71SY5_IDR_231_394",0.544155844427783
"Q71SY5_IDR_545_747",0.455844155572217
"Q75N03_IDR_1_69",0.409583910292369
"Q75N03_IDR_191_491",0.590416089707631
"Q75T13_IDR_780_811",1
"Q75V66_IDR_1_68",1
"Q75VX8_IDR_181_214",0.573122662858108
"Q75VX8_IDR_350_795",0.426877337141893
"Q75WM6_IDR_1_62",0.42500768743623
"Q75WM6_IDR_85_255",0.57499231256377
"Q765P7_IDR_137_199",0.531047661428553
"Q765P7_IDR_250_747",0.468952338571447
"Q76FK4_IDR_157_192",0.183614781850838
"Q76FK4_IDR_196_797",0.236181224553071
"Q76FK4_IDR_800_1108",0.37282159239459
"Q76FK4_IDR_90_149",0.207382401201501
"Q76G19_IDR_217_736",1
"Q76I76_IDR_444_1416",1
"Q7KZ85_IDR_1519_1726",0.261135644621936
"Q7KZ85_IDR_482_518",0.314552825568771
"Q7KZI7_IDR_1_46",0.470553880705779
"Q7KZI7_IDR_366_696",0.529446119294221
"Q7KZN9_IDR_1_64",1
"Q7L014_IDR_1_315",0.609261331500839
"Q7L014_IDR_786_866",0.390738668499161
"Q7L0J3_IDR_1_145",1
"Q7L0Q8_IDR_1_47",1
"Q7L0R7_IDR_1_302",1
"Q7L0X0_IDR_413_569",1
"Q7L0X2_IDR_1_270",1
"Q7L190_IDR_135_185",0.424257784326003
"Q7L190_IDR_1_82",0.575742215673997
"Q7L1I2_IDR_1_91",1
"Q7L1S5_IDR_36_166",1
"Q7L1V2_IDR_1_102",1
"Q7L1W4_IDR_219_275",0.49255313346216
"Q7L1W4_IDR_61_136",0.50744686653784
"Q7L2E3_IDR_1_40",0.438632036205154
"Q7L590_IDR_424_723",0.530118333903486
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.458808318240209
"Q7L5N7_IDR_510_544",0.541191681759791
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.33383975506427
"Q7L7X3_IDR_547_595",0.31138432930614
"Q7L7X3_IDR_851_1001",0.35477591562959
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.502956003664967
"Q7L8A9_IDR_306_357",0.497043996335033
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.501294794453394
"Q7L8J4_IDR_276_393",0.498705205546607
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.503173056631066
"Q7RTS1_IDR_140_177",0.44439921843667
"O43491_IDR_1_82",0.333224784110979
"O43491_IDR_521_948",0.300806420197418
"O43491_IDR_84_213",0.365968795691603
"O43497_IDR_1_49",0.184539834011482
"O43526_IDR_368_547",0.254861452682368
"O43526_IDR_551_639",0.251237814524463
"O43526_IDR_648_872",0.265312934270833
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.331272537385009
"O43541_IDR_16_120",0.343984656387052
"O43541_IDR_284_315",0.324742806227939
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.314559170508707
"O43561_IDR_170_201",0.340858258737253
"O43561_IDR_225_262",0.344582570754041
"O43566_IDR_191_299",0.368352208733418
"O43566_IDR_22_57",0.334713683824201
"O43566_IDR_446_566",0.29693410744238
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.305230220803072
"O43614_IDR_258_297",0.47198639564548
"O43614_IDR_386_444",0.52801360435452
"O43615_IDR_1_59",0.346266017379606
"O43615_IDR_83_230",0.653733982620394
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.475010900885528
"O43815_IDR_66_445",0.524989099114472
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.500852139852116
"O43823_IDR_543_692",0.499147860147884
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.401249022924934
"O43847_IDR_134_207",0.598750977075066
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.496723659308139
"O43889_IDR_244_336",0.503276340691861
"O43896_IDR_385_434",0.322691553587603
"O43918_IDR_238_295",0.24884376454446
"O43918_IDR_343_430",0.242030871955643
"O43918_IDR_474_508",0.217472520013122
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.311569623396427
"O43933_IDR_183_240",0.33236090928187
"O43933_IDR_343_378",0.356069467321702
"O60216_IDR_396_564",0.576832209498055
"O60216_IDR_97_331",0.423167790501945
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.406334174080499
"O60231_IDR_72_223",0.593665825919501
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.50132476490169
"O60237_IDR_896_930",0.49867523509831
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.583121594871081
"O60239_IDR_252_435",0.416878405128919
"O60240_IDR_107_186",0.332887480996093
"O60266_IDR_1_45",0.481458719257497
"O60266_IDR_498_583",0.518541280742503
"O60268_IDR_1_89",0.335339969229822
"O60268_IDR_251_286",0.31198411263154
"O60268_IDR_317_347",0.352675918138638
"O60269_IDR_1_379",0.428927427603437
"O60269_IDR_396_458",0.571072572396563
"O60271_IDR_517_548",0.188545937071477
"O60271_IDR_562_630",0.217595918623499
"O60271_IDR_69_513",0.159078251943894
"O60271_IDR_718_750",0.215017524292824
"O60271_IDR_804_910",0.219762368068306
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.144310799023055
"O60281_IDR_2119_2168",0.125460578080554
"O60281_IDR_2282_2363",0.168082904640409
"O60281_IDR_2433_2576",0.163439643128079
"O60281_IDR_2602_2639",0.13909272694691
"O60281_IDR_460_751",0.100163944093206
"O60281_IDR_812_1369",0.159449404087787
"O60296_IDR_562_837",0.185548962847936
"O60296_IDR_848_914",0.199762121445506
"O60299_IDR_11_353",0.515119000177958
"O60299_IDR_363_673",0.484880999822042
"O60303_IDR_1147_1198",0.203648576780471
"O60303_IDR_1_33",0.212841402354801
"O60303_IDR_152_467",0.201787194637279
"O60303_IDR_626_963",0.188488114529773
"O60303_IDR_79_150",0.193234711697676
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.345572264900819
"O60307_IDR_1_172",0.281332612725074
"O60307_IDR_679_945",0.373095122374107
"O60308_IDR_158_201",0.216168393224555
"O60308_IDR_259_418",0.2772146471436
"O60308_IDR_685_743",0.266311556653692
"O60308_IDR_871_925",0.240305402978153
"O60309_IDR_1047_1086",0.161718904669485
"O60309_IDR_1_869",0.218180522399154
"O60333_IDR_1205_1244",0.180664683448727
"O60333_IDR_1521_1588",0.170223671899223
"O60333_IDR_1592_1682",0.148864246088761
"O60333_IDR_705_735",0.170039197836817
"O60333_IDR_912_957",0.165264875976296
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.369377491058597
"O60343_IDR_237_352",0.312720116712553
"O60343_IDR_525_874",0.31790239222885
"O60346_IDR_1431_1511",0.322704859408357
"O60346_IDR_1_462",0.341548542124199
"O60346_IDR_1575_1636",0.335746598467443
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.323718940060687
"O60481_IDR_1_186",0.548056424627097
"O60481_IDR_405_461",0.451943575372903
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.486417358246415
"O60502_IDR_395_550",0.513582641753585
"O60503_IDR_1248_1353",0.363411840860802
"O60503_IDR_1_78",0.351633159423962
"O60503_IDR_579_713",0.284954999715236
"O60504_IDR_1_382",0.492587759070028
"O60504_IDR_522_611",0.507412240929972
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.473480202480085
"O60508_IDR_201_238",0.526519797519915
"O60512_IDR_1_71",0.446799159743064
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.253521985724141
"O60610_IDR_1208_1272",0.285971884377174
"O60610_IDR_1_85",0.204854171744162
"O60610_IDR_505_766",0.255651958154523
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.330097148647431
"O60658_IDR_329_386",0.336025105668172
"O60658_IDR_429_481",0.333877745684397
"O60663_IDR_13_48",0.291852666172747
"O60663_IDR_176_237",0.396397293317922
"O60663_IDR_269_388",0.311750040509332
"O60664_IDR_1_35",0.498256291455746
"O60664_IDR_69_172",0.501743708544254
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.231709955473975
"O60673_IDR_2014_2182",0.185194497919598
"O60673_IDR_274_307",0.190735180644049
"O60673_IDR_310_974",0.21192206040982
"O60741_IDR_1_90",0.474500974377243
"O60741_IDR_595_890",0.525499025622757
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.49209132403892
"O60759_IDR_173_359",0.507908675961079
"O60763_IDR_675_790",0.499831488756864
"O60763_IDR_930_962",0.500168511243136
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.346492518026625
"O60784_IDR_303_415",0.315184501479351
"O60784_IDR_450_492",0.338322980494024
"O60806_IDR_1_37",0.312451660273788
"O60806_IDR_251_318",0.346776862516873
"O60806_IDR_321_420",0.340771477209339
"O60812_IDR_117_293",1
"O60814_IDR_1_36",1
"O60825_IDR_446_505",1
"O60826_IDR_143_334",1
"O60885_IDR_1206_1337",0.196718954480224
"O60885_IDR_459_666",0.192849550751185
"O60885_IDR_676_1201",0.205444068441187
"O60888_IDR_1_62",1
"O60890_IDR_568_802",1
"O60895_IDR_1_31",1
"O60902_IDR_1_159",0.512322069358286
"O60902_IDR_161_331",0.487677930641714
"O60907_IDR_1_37",0.411650823960049
"O60907_IDR_146_210",0.588349176039951
"O60909_IDR_1_92",1
"O60927_IDR_68_126",1
"O60930_IDR_75_131",1
"O60934_IDR_327_647",1
"O60936_IDR_94_208",1
"O60939_IDR_180_215",1
"O60941_IDR_488_594",1
"O60942_IDR_191_227",1
"O75019_IDR_424_489",1
"O75027_IDR_1_113",1
"O75030_IDR_1_526",1
"O75037_IDR_1064_1280",0.308303700531847
"O75037_IDR_401_480",0.333118539355097
"O75037_IDR_490_970",0.358577760113057
"O75038_IDR_1382_1416",0.278091845053686
"O75038_IDR_475_618",0.395966908359287
"O75038_IDR_886_1379",0.325941246587027
"O75044_IDR_170_229",0.213269730930089
"O75044_IDR_415_457",0.205461777728876
"O75044_IDR_463_501",0.191005348716645
"O75044_IDR_694_755",0.197205180446205
"O75044_IDR_785_1071",0.193057962178185
"O75052_IDR_172_347",0.520923314298352
"O75052_IDR_361_506",0.479076685701648
"O75054_IDR_997_1027",1
"O75056_IDR_1_378",0.549106272077953
"O75056_IDR_412_442",0.450893727922047
"O75061_IDR_395_779",1
"O75063_IDR_1_35",1
"O75064_IDR_890_1262",1
"O75069_IDR_1_523",1
"O75071_IDR_1_120",0.421613445528169
"O75071_IDR_144_426",0.578386554471831
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.345461363580722
"O75116_IDR_1113_1149",0.304773869885768
"O75116_IDR_1350_1388",0.349764766533509
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.286112619910452
"O75122_IDR_309_645",0.348249290495273
"O75122_IDR_880_1053",0.365638089594275
"O75128_IDR_1_53",0.469772693566107
"O75128_IDR_227_1238",0.530227306433893
"O75129_IDR_1_59",0.341594009099245
"O75129_IDR_288_349",0.320842476986884
"O75129_IDR_357_411",0.33756351391387
"O75132_IDR_172_286",0.209310575247851
"O75132_IDR_1_87",0.196569111461574
"O75132_IDR_341_456",0.207503573280526
"O75132_IDR_511_550",0.195918301395702
"O75132_IDR_609_651",0.190698438614347
"O75140_IDR_1000_1075",0.276405028637599
"O75140_IDR_1112_1172",0.275847346605378
"O75140_IDR_411_456",0.215514843460858
"O75140_IDR_461_727",0.232232781296165
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.49321138073934
"O75145_IDR_859_937",0.50678861926066
"O75146_IDR_1011_1053",0.499621176373986
"O75146_IDR_288_360",0.500378823626014
"O75150_IDR_111_177",0.355746256596763
"O75150_IDR_1_96",0.289373729013818
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.550240890142365
"O75170_IDR_525_966",0.449759109857636
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.355945212270884
"O75177_IDR_41_396",0.644054787729116
"O75179_IDR_1_136",0.351030614537953
"O75179_IDR_1451_2427",0.354115305543784
"O75179_IDR_2471_2509",0.294854079918264
"O75182_IDR_1_36",0.29437696159513
"O75182_IDR_704_767",0.348448320737492
"O75182_IDR_92_300",0.357174717667378
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.492161557592514
"O75362_IDR_207_1048",0.507838442407486
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.493735657881305
"O75364_IDR_1_81",0.506264342118695
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.250986026799625
"O75376_IDR_319_418",0.18240580467085
"O75376_IDR_420_451",0.181876913748394
"O75376_IDR_483_2440",0.384731254781132
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.545079188897221
"O75381_IDR_71_108",0.454920811102779
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.463898221237121
"O75461_IDR_240_281",0.536101778762879
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.530921703113679
"O75467_IDR_55_197",0.469078296886321
"O75469_IDR_122_165",0.338714505491585
"O75469_IDR_1_36",0.344681086521359
"O75469_IDR_179_234",0.316604407987056
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.489488203183766
"O75474_IDR_49_147",0.510511796816234
"O75475_IDR_431_530",0.3499163525942
"O75475_IDR_89_347",0.6500836474058
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.541182136559463
"O75563_IDR_223_295",0.537034085956103
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.122307356079797
"O75592_IDR_2555_2592",0.118563552925133
"O75592_IDR_2670_3153",0.123624581072313
"O75592_IDR_3187_3236",0.133018502332874
"O75592_IDR_3314_3386",0.12630360869312
"O75592_IDR_3479_3511",0.123944655524119
"O75592_IDR_87_131",0.130679832258937
"O75592_IDR_890_922",0.121557911113707
"O75593_IDR_121_277",0.415554656012358
"O75593_IDR_1_32",0.584445343987642
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.512983078028913
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.223552404399255
"O75691_IDR_2572_2613",0.250769196414528
"O75691_IDR_2731_2785",0.257426319919354
"O75691_IDR_863_907",0.268252079266863
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.405474615005938
"O75717_IDR_308_427",0.293223039315574
"O75717_IDR_821_1017",0.301302345678488
"O75747_IDR_1_34",0.504752780881711
"O75747_IDR_174_224",0.495247219118289
"O75752_IDR_1_35",1
"O75762_IDR_1076_1119",1
"O75764_IDR_81_184",1
"O75781_IDR_1_328",0.595109399995618
"O75781_IDR_332_387",0.404890600004382
"O75864_IDR_462_568",0.357987376094135
"O75864_IDR_575_691",0.311255738101536
"O75871_IDR_188_218",1
"O75880_IDR_27_91",1
"O75881_IDR_1_40",1
"O75886_IDR_146_200",0.43116697220442
"O75886_IDR_369_525",0.56883302779558
"O75888_IDR_1_113",1
"O75896_IDR_1_37",1
"O75899_IDR_1_51",0.456948979756751
"O75899_IDR_752_941",0.543051020243249
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.519076041148649
"O75901_IDR_368_423",0.480923958851351
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.486058155187626
"O75912_IDR_859_925",0.513941844812374
"O75914_IDR_1_66",0.443437057784814
"O75962_IDR_1249_1285",0.210966401191955
"O75962_IDR_1606_1653",0.189619630604561
"O75962_IDR_1704_1968",0.184815663365207
"O75962_IDR_2288_2556",0.227302057529007
"O75969_IDR_162_279",0.220228437440624
"O75969_IDR_409_453",0.20180809056881
"O75969_IDR_456_514",0.187715611274784
"O75969_IDR_542_594",0.223796132042931
"O75969_IDR_605_750",0.166451728672852
"O75970_IDR_1247_1328",0.108817125976563
"O75970_IDR_1565_1611",0.104761165972224
"O75970_IDR_1811_1855",0.101713771456794
"O75970_IDR_340_371",0.119116039115331
"O75970_IDR_43_109",0.110632744285264
"O75970_IDR_466_525",0.111312997469117
"O75970_IDR_638_685",0.117183613583473
"O75970_IDR_857_951",0.110587844437047
"O75970_IDR_954_996",0.115874697704187
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.360423390811245
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.561010595647072
"O76081_IDR_93_244",0.438989404352928
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.548778327454625
"O76083_IDR_68_239",0.451221672545375
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.350700048481873
"O94759_IDR_1_57",0.3192376201191
"O94759_IDR_581_613",0.330062331399026
"O94761_IDR_359_448",0.286815950347485
"O94761_IDR_49_351",0.358048666065198
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.544120060127222
"O94823_IDR_458_712",0.455879939872778
"O94826_IDR_1_33",0.458271311811742
"O94826_IDR_64_107",0.541728688188258
"O94830_IDR_1_32",0.288956296253035
"O94830_IDR_433_477",0.38527981594695
"O94830_IDR_603_647",0.325763887800015
"O94842_IDR_1_232",0.461729479257621
"O94880_IDR_589_620",0.163544995463802
"O94880_IDR_692_754",0.138709589417001
"O94880_IDR_756_867",0.180299267141752
"O94885_IDR_1_35",0.178786713970232
"O94885_IDR_229_344",0.183178884414967
"O94885_IDR_358_547",0.133418090539809
"O94885_IDR_697_728",0.17410449845263
