"","GO0140694_non_membrane_bounded_organelle_assembly"
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.693120802284384
"O75145_IDR_859_937",0.306879197715616
"O75146_IDR_1011_1053",0.456183564969462
"O75146_IDR_288_360",0.543816435030538
"O75150_IDR_111_177",0.287505723356656
"O75150_IDR_1_96",0.283185040403721
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.503442190808577
"O75170_IDR_525_966",0.496557809191423
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.487509188766948
"O75177_IDR_41_396",0.512490811233052
"O75179_IDR_1_136",0.331713090530817
"O75179_IDR_1451_2427",0.335664174828568
"O75179_IDR_2471_2509",0.332622734640614
"O75182_IDR_1_36",0.333171543355678
"O75182_IDR_704_767",0.334530852505993
"O75182_IDR_92_300",0.33229760413833
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.530010559433196
"O75362_IDR_207_1048",0.469989440566804
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.502667334581262
"O75364_IDR_1_81",0.497332665418738
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.261017416189628
"O75376_IDR_319_418",0.240176697999704
"O75376_IDR_420_451",0.237270430346404
"O75376_IDR_483_2440",0.261535455464264
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.686123268279114
"O75381_IDR_71_108",0.313876731720886
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.499992150874904
"O75461_IDR_240_281",0.500007849125096
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.50456809798398
"O75467_IDR_55_197",0.49543190201602
"O75469_IDR_122_165",0.330878873445477
"O75469_IDR_1_36",0.312408530165655
"O75469_IDR_179_234",0.356712596388869
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.497011010141766
"O75474_IDR_49_147",0.502988989858234
"O75475_IDR_431_530",0.524340531819837
"O75475_IDR_89_347",0.475659468180163
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.517970162926828
"O75563_IDR_223_295",0.49727119558051
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.124693848977102
"O75592_IDR_2555_2592",0.122795133595151
"O75592_IDR_2670_3153",0.122890364526345
"O75592_IDR_3187_3236",0.124898673560345
"O75592_IDR_3314_3386",0.124337763645567
"O75592_IDR_3479_3511",0.124748263746226
"O75592_IDR_87_131",0.130430846177181
"O75592_IDR_890_922",0.125205105772083
"O75593_IDR_121_277",0.492477637069066
"O75593_IDR_1_32",0.507522362930934
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.509052248888002
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.263216355987904
"O75691_IDR_2572_2613",0.24880127283097
"O75691_IDR_2731_2785",0.242064111193093
"O75691_IDR_863_907",0.245918259988033
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.34155777037966
"O75717_IDR_308_427",0.324227012017273
"O75717_IDR_821_1017",0.334215217603067
"O75747_IDR_1_34",0.51084083462211
"O75747_IDR_174_224",0.48915916537789
"O75752_IDR_1_35",1
"O75762_IDR_1076_1119",1
"O75764_IDR_81_184",1
"O75781_IDR_1_328",0.697303630271888
"O75781_IDR_332_387",0.302696369728112
"O75864_IDR_462_568",0.323843433581142
"O75864_IDR_575_691",0.362641401058215
"O75871_IDR_188_218",1
"O75880_IDR_27_91",1
"O75881_IDR_1_40",1
"O75886_IDR_146_200",0.486673553160399
"O75886_IDR_369_525",0.513326446839601
"O75888_IDR_1_113",1
"O75896_IDR_1_37",1
"O75899_IDR_1_51",0.453282710256773
"O75899_IDR_752_941",0.546717289743227
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.673938130481022
"O75901_IDR_368_423",0.326061869518978
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.496463315824882
"O75912_IDR_859_925",0.503536684175118
"O75914_IDR_1_66",0.48227283989623
"O75962_IDR_1249_1285",0.213646256895936
"O75962_IDR_1606_1653",0.201729976260755
"O75962_IDR_1704_1968",0.194657156075777
"O75962_IDR_2288_2556",0.191472552714558
"O75969_IDR_162_279",0.202162523050486
"O75969_IDR_409_453",0.198228888131188
"O75969_IDR_456_514",0.199029140911555
"O75969_IDR_542_594",0.207814342145014
"O75969_IDR_605_750",0.192765105761757
"O75970_IDR_1247_1328",0.100935061743854
"O75970_IDR_1565_1611",0.103381871115575
"O75970_IDR_1811_1855",0.10622576081471
"O75970_IDR_340_371",0.108750953515826
"O75970_IDR_43_109",0.115717226652413
"O75970_IDR_466_525",0.1389674377535
"O75970_IDR_638_685",0.115418010437448
"O75970_IDR_857_951",0.103754769115033
"O75970_IDR_954_996",0.106848908851641
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.328715680769192
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.505980426188572
"O76081_IDR_93_244",0.494019573811428
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.423106412683355
"O76083_IDR_68_239",0.576893587316645
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.337117118362219
"O94759_IDR_1_57",0.325704494411615
"O94759_IDR_581_613",0.337178387226166
"O94761_IDR_359_448",0.323307163226922
"O94761_IDR_49_351",0.332197633291692
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.500035534286975
"O94823_IDR_458_712",0.499964465713025
"O94826_IDR_1_33",0.498061861621427
"O94826_IDR_64_107",0.501938138378573
"O94830_IDR_1_32",0.321032487544397
"O94830_IDR_433_477",0.34030860387413
"O94830_IDR_603_647",0.338658908581473
"O94842_IDR_1_232",0.501293688981133
"O94880_IDR_589_620",0.199220483024349
"O94880_IDR_692_754",0.198197676452482
"O94880_IDR_756_867",0.199559097235946
"O94885_IDR_1_35",0.168670882513549
"O94885_IDR_229_344",0.184767775363342
"O94885_IDR_358_547",0.153766407575242
"O94885_IDR_697_728",0.162784866712671
"O94885_IDR_730_1088",0.15650083717468
"O94885_IDR_88_177",0.173509230660515
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.333877850286418
"O94887_IDR_359_498",0.330566560603663
"O94887_IDR_858_903",0.335555589109919
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.327700940823268
"O94900_IDR_46_263",0.348465709971645
"O94900_IDR_8_41",0.323833349205087
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.506015051064612
"O94907_IDR_23_79",0.493984948935388
"O94910_IDR_1114_1434",0.492327883210809
"O94910_IDR_400_472",0.507672116789191
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.242029518759944
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.477552742248135
"O94929_IDR_298_593",0.522447257751865
"O94933_IDR_293_347",0.34023001334669
"O94933_IDR_613_659",0.324219004516406
"O94933_IDR_682_856",0.335550982136904
"O94966_IDR_1_112",0.206960627785542
"O94941_IDR_219_250",0.506493797564716
"O94941_IDR_339_480",0.493506202435284
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.196634832484065
"O94966_IDR_203_274",0.208840651217364
"O94966_IDR_399_488",0.190874170342112
"O94966_IDR_874_983",0.196689718170917
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.505177247847112
"O94972_IDR_624_943",0.494822752152888
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.330374721115982
"O94979_IDR_792_858",0.333241699125069
"O94979_IDR_881_1111",0.336383579758948
"O94983_IDR_1119_1202",0.213593854228941
"O94983_IDR_212_305",0.19131771709531
"O94983_IDR_392_435",0.194772279148863
"O94983_IDR_447_490",0.203041353981166
"O94983_IDR_814_1022",0.197274795545721
"O94985_IDR_819_902",0.502537524933276
"O95025_IDR_1_38",0.448898047141856
"O95025_IDR_737_777",0.551101952858144
"O95049_IDR_279_374",0.245780201391272
"O95049_IDR_558_590",0.251108383679724
"O95049_IDR_774_919",0.253727794844715
"O95049_IDR_94_189",0.24938362008429
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.497149294927249
"O95069_IDR_333_398",0.502850705072751
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.10298714183363
"O95071_IDR_1749_1779",0.0988053594079807
"O95071_IDR_1860_1911",0.101202932428575
"O95071_IDR_1965_2021",0.102380962367789
"O95071_IDR_2027_2174",0.100464116377031
"O95071_IDR_2318_2364",0.100978950321972
"O95071_IDR_2454_2499",0.100674085065706
"O95071_IDR_583_645",0.0987276719476986
"O95071_IDR_81_159",0.0962718382830497
"O95071_IDR_936_1074",0.0975069419665677
"O95155_IDR_1_152",0.512972924930747
"O95155_IDR_218_393",0.487027075069253
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.508883467065135
"O95158_IDR_20_58",0.491116532934865
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.174113771403311
"O95180_IDR_1564_1595",0.180765448060281
"O95180_IDR_1_68",0.164495690194646
"O95180_IDR_1867_2353",0.154415179097839
"O95180_IDR_424_459",0.169428310295789
"O95180_IDR_483_771",0.156781600948134
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.491980266801436
"O95235_IDR_702_890",0.320486764821818
"O95238_IDR_70_118",0.520492673950786
"O95239_IDR_426_558",0.451803862433601
"O95239_IDR_656_820",0.269206379849946
"O95239_IDR_918_1232",0.278989757716453
"O95243_IDR_149_434",0.504494810440301
"O95243_IDR_1_82",0.495505189559699
"O95248_IDR_1059_1113",0.170456221088168
"O95248_IDR_1284_1318",0.164122617454641
"O95248_IDR_1683_1713",0.171250103256465
"O95248_IDR_1718_1764",0.163392496371583
"O95248_IDR_778_819",0.162857134376908
"O95248_IDR_91_121",0.167921427452235
"O95249_IDR_118_163",0.504991169629676
"O95249_IDR_31_74",0.495008830370324
"O95251_IDR_1_206",0.48542126943877
"O95251_IDR_208_332",0.51457873056123
"O95255_IDR_263_294",0.528110755842484
"O95255_IDR_856_922",0.471889244157516
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.511429504992325
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.529725220394846
"O95365_IDR_487_584",0.470274779605154
"O95373_IDR_881_913",0.497757164872089
"O95373_IDR_917_948",0.502242835127911
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.359152457918055
"O95382_IDR_1_41",0.318666110499515
"O95382_IDR_908_996",0.32218143158243
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.279926833588097
"O95391_IDR_200_257",0.280280391105289
"O95391_IDR_465_560",0.439792775306614
"O95393_IDR_1_49",0.453156654272562
"O95393_IDR_276_319",0.546843345727438
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.512801520650082
"O95436_IDR_634_690",0.487198479349918
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.367732464812651
"O95450_IDR_1_52",0.298474299273592
"O95450_IDR_217_263",0.333793235913757
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.451483095186101
"O95466_IDR_168_222",0.276237522883718
"O95466_IDR_446_635",0.272279381930182
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.330530795659682
"O95477_IDR_1255_1314",0.33273939080553
"O95477_IDR_2226_2261",0.336729813534788
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.514118159978765
"O95567_IDR_87_163",0.485881840021235
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.521688017464124
"O95602_IDR_208_249",0.478311982535877
"O95613_IDR_1_266",0.0739108464063112
"O95613_IDR_1384_2557",0.396465258003238
"O95613_IDR_2815_3128",0.102708093861226
"O95613_IDR_321_1256",0.382594703363643
"O95613_IDR_3222_3296",0.0443210983655815
"O95622_IDR_1_204",0.489620917272167
"O95622_IDR_649_711",0.510379082727833
"O95625_IDR_124_174",0.318960590020488
"O95625_IDR_320_364",0.337934974318209
"O95625_IDR_369_649",0.343104435661303
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.489643271976202
"O95644_IDR_702_912",0.510356728023798
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.491512999886822
"O95677_IDR_289_366",0.508487000113178
"O95678_IDR_27_62",0.508531644414468
"O95678_IDR_479_551",0.491468355585532
"O95714_IDR_2417_2458",0.196843172790228
"O95714_IDR_2509_2547",0.202626006264213
"O95714_IDR_3410_3529",0.187185876697032
"O95721_IDR_1_213",0.554762113031711
"O95721_IDR_215_258",0.445237886968289
"O95727_IDR_220_304",0.317909994442728
"O95727_IDR_314_360",0.346722652125582
"O95727_IDR_363_393",0.33536735343169
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.488895365638859
"O95754_IDR_688_739",0.511104634361141
"O95757_IDR_503_575",0.521405387519348
"O95757_IDR_788_839",0.478594612480652
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.480250973914991
"O95789_IDR_599_737",0.519749026085009
"O95793_IDR_387_480",0.500728208614836
"O95793_IDR_9_69",0.499271791385164
"O95800_IDR_1_38",0.342432601379087
"O95800_IDR_234_327",0.326573284892361
"O95800_IDR_402_540",0.330994113728552
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.337824113301485
"O95835_IDR_1_137",0.330320930674054
"O95835_IDR_140_633",0.33185495602446
"O95838_IDR_1_41",0.496987040375181
"O95838_IDR_463_553",0.503012959624819
"O95841_IDR_1_45",0.493989339956791
"O95841_IDR_204_270",0.506010660043209
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.495278768355141
"O95873_IDR_264_294",0.504721231644858
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.496735578987575
"O95886_IDR_905_965",0.503264421012425
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.48330101005238
"O95983_IDR_250_291",0.508393752035604
"O95983_IDR_52_108",0.491606247964396
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.355758842113922
"O95996_IDR_698_2303",0.326804356760275
"O95996_IDR_79_128",0.317436801125803
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.503216270449999
"O96004_IDR_155_201",0.496783729550001
"O96005_IDR_1_87",0.500377586089017
"O96005_IDR_597_669",0.499622413910983
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.528351929883392
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.502373436415404
"P01127_IDR_53_86",0.497626563584596
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.489976448095186
"P01135_IDR_1_37",0.510023551904814
"P01138_IDR_1_70",0.505416522771409
"P01138_IDR_91_126",0.494583477228591
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.46663435047998
"P01210_IDR_72_203",0.53336564952002
"P01213_IDR_1_61",0.481290018562176
"P01213_IDR_70_211",0.518709981437824
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.50462648304604
"P02538_IDR_1_61",0.504397972248864
"P02538_IDR_493_564",0.495602027751136
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.531722316923609
"P02671_IDR_263_626",0.468277683076391
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.241127828641889
"P02686_IDR_180_217",0.250490066846875
"P02686_IDR_251_287",0.249137596112857
"P02686_IDR_98_178",0.259244508398379
"P02730_IDR_1_52",0.355867070735683
"P02730_IDR_161_214",0.318236404230316
"P02730_IDR_338_371",0.325896525034001
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.419971498940857
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.355511458282796
"P04233_IDR_263_296",0.331298347595022
"P04233_IDR_86_136",0.313190194122182
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.50365426108399
"P04259_IDR_493_564",0.49634573891601
"P04264_IDR_1_61",0.495842402584987
"P04264_IDR_509_644",0.504157597415013
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.33614826276807
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.358477087316018
"P05305_IDR_1_52",0.327089938322917
"P05305_IDR_84_118",0.314432974361064
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.474101673035572
"P05423_IDR_278_310",0.525898326964428
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.508947513579373
"P05455_IDR_325_408",0.491052486420627
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.498190103846897
"P05997_IDR_79_1263",0.501809896153103
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.493654922455306
"P06213_IDR_743_793",0.506345077544694
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.320028276695416
"P06400_IDR_580_644",0.339637309875875
"P06400_IDR_855_928",0.340334413428708
"P06401_IDR_1_463",0.325075943446843
"P06401_IDR_474_505",0.321712143757924
"P06401_IDR_636_674",0.353211912795233
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.493363080424021
"P06734_IDR_289_321",0.506636919575979
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.509055929956046
"P06850_IDR_80_157",0.490944070043954
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.504372806094808
"P07333_IDR_927_961",0.495627193905192
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.499477578944581
"P07359_IDR_533_573",0.500522421055419
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.517213778132704
"P07492_IDR_91_148",0.482786221867296
"P07498_IDR_1_47",0.502302168447881
"P07498_IDR_72_182",0.497697831552119
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.487071720410782
"P07814_IDR_954_1019",0.512928279589218
"P07900_IDR_226_279",0.500031025525696
"P07900_IDR_699_732",0.499968974474304
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.51936469776746
"P08151_IDR_1_270",0.323107124857824
"P08151_IDR_294_332",0.341738134634899
"P08151_IDR_334_1106",0.335154740507277
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.502648907597286
"P08183_IDR_632_691",0.497351092402714
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.481984576559657
"P08235_IDR_671_731",0.518015423440343
"P08238_IDR_222_271",0.502723371530281
"P08238_IDR_691_724",0.497276628469719
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.486278188997374
"P08476_IDR_259_316",0.513721811002625
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.515380531424447
"P08575_IDR_27_225",0.484619468575553
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.492589075866087
"P08779_IDR_424_473",0.507410924133913
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.499974614394696
"P08F94_IDR_4026_4059",0.500025385605304
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.519847426546801
"P09016_IDR_9_130",0.480152573453199
"P09017_IDR_1_171",0.522380827660738
"P09017_IDR_212_264",0.477619172339262
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.417319046288694
"P09086_IDR_270_300",0.303150883699627
"P09086_IDR_351_479",0.279530070011679
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.526340376378823
"P09681_IDR_1_54",0.477285811851089
"P09681_IDR_83_124",0.522714188148911
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.344057043559037
"P09874_IDR_352_387",0.32697814889821
"P09874_IDR_483_521",0.328964807542753
"P09884_IDR_1_65",0.509807625384936
"P09884_IDR_90_330",0.490192374615064
"P09912_IDR_1_56",0.491004849252293
"P09912_IDR_91_130",0.508995150747707
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.495219098284842
"P0C1S8_IDR_517_567",0.504780901715159
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.460186410530444
"P0C221_IDR_741_793",0.539813589469556
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.459320377708856
"P0C2L3_IDR_125_166",0.540679622291144
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.476832611785819
"P0C2W7_IDR_149_299",0.523167388214181
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.32381037493897
"P0C7I6_IDR_42_90",0.334802041380626
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.506364433958454
"P0C7N4_IDR_184_270",0.493635566041546
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.500074930292537
"P0C7T5_IDR_586_666",0.499925069707463
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.232427722704582
"P0C7U0_IDR_473_527",0.255787789529834
"P0C7U0_IDR_529_571",0.248655475138321
"P0C7U0_IDR_577_749",0.263129012627264
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.315097252841167
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.580359410263593
"P0CG23_IDR_604_659",0.419640589736408
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.326671814195932
"P0CG40_IDR_195_330",0.330191952243815
"P0CG40_IDR_396_484",0.343136233560253
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
