"","GO0003779_actin_binding"
"Q9BRS2_IDR_451_568",0.537054304100168
"Q9BRS8_IDR_1_84",0.466092828160946
"Q9BRS8_IDR_294_462",0.533907171839054
"Q9BRT6_IDR_1_129",1
"Q9BRT8_IDR_1_38",1
"Q9BRU2_IDR_1_47",1
"Q9BSF0_IDR_1_53",1
"Q9BSF8_IDR_1_162",0.503400753009787
"Q9BSF8_IDR_434_475",0.496599246990213
"Q9BSG5_IDR_188_229",1
"Q9BSH4_IDR_7_44",1
"Q9BSI4_IDR_193_381",1
"Q9BSJ2_IDR_100_173",0.326905197758845
"Q9BSJ2_IDR_773_812",0.359180744292602
"Q9BSJ2_IDR_870_902",0.313914057948553
"Q9BSJ5_IDR_1_454",1
"Q9BSJ6_IDR_1_248",1
"Q9BSJ8_IDR_1_62",0.337233678228905
"Q9BT76_IDR_260_294",1
"Q9BT81_IDR_1_374",1
"Q9BT88_IDR_1_155",1
"Q9BTA9_IDR_1_554",1
"Q9BTC0_IDR_1201_2240",0.281489719932877
"Q9BTC0_IDR_1_262",0.241299025666097
"Q9BTC0_IDR_323_668",0.234085295519237
"Q9BTC0_IDR_765_1046",0.243125958881788
"Q9BTC8_IDR_325_373",0.332682179217059
"Q9BTC8_IDR_419_482",0.335233606151878
"Q9BTC8_IDR_540_590",0.332084214631063
"Q9BTD3_IDR_273_319",1
"Q9BTD8_IDR_1_355",1
"Q9BUA3_IDR_140_264",0.329773305347613
"Q9BUA3_IDR_20_66",0.336902687405807
"Q9BUA3_IDR_274_315",0.33332400724658
"Q9BUA6_IDR_1_43",1
"Q9BUB4_IDR_153_251",1
"Q9BUB5_IDR_1_39",0.500696113635077
"Q9BUB5_IDR_377_465",0.499303886364923
"Q9BUB7_IDR_1_71",1
"Q9BUF7_IDR_83_120",1
"Q9BUG6_IDR_1_38",0.511455527698673
"Q9BUG6_IDR_141_351",0.488544472301327
"Q9BUH6_IDR_142_204",1
"Q9BUH8_IDR_1_129",0.458774669249055
"Q9BUH8_IDR_134_593",0.541225330750945
"Q9BV73_IDR_1084_1412",0.247470938980392
"Q9BV73_IDR_1_513",0.244742935373941
"Q9BV73_IDR_1790_1980",0.251422478740588
"Q9BV73_IDR_2019_2442",0.256363646905079
"Q9BV79_IDR_1_39",1
"Q9BV87_IDR_256_359",1
"Q9BV94_IDR_505_553",1
"Q9BV97_IDR_79_191",1
"Q9BVA0_IDR_313_488",1
"Q9BVA6_IDR_1_79",1
"Q9BVV6_IDR_1452_1482",0.150407033016813
"Q9BVV7_IDR_1_105",1
"Q9BVV8_IDR_1_132",1
"Q9BVW5_IDR_150_301",0.480579236999279
"Q9BVW5_IDR_1_66",0.519420763000721
"Q9BVW6_IDR_49_85",1
"Q9BVX2_IDR_1_32",1
"Q9BW04_IDR_1_567",1
"Q9BW11_IDR_112_204",0.48065124072537
"Q9BW11_IDR_20_74",0.51934875927463
"Q9BWU0_IDR_1_149",0.270618864809132
"Q9BWU0_IDR_279_358",0.236904078536821
"Q9BWU0_IDR_444_537",0.235379516009664
"Q9BWU0_IDR_584_765",0.257097540644383
"Q9BWU1_IDR_355_502",1
"Q9BWV1_IDR_420_469",0.369158226872793
"Q9BWV1_IDR_811_855",0.328324808200097
"Q9BWV1_IDR_877_1114",0.30251696492711
"Q9BWV3_IDR_483_514",1
"Q9BWV7_IDR_1_81",0.501509802773634
"Q9BX68_IDR_1_50",1
"Q9BX69_IDR_796_1037",0.471377807864315
"Q9BX69_IDR_90_279",0.528622192135685
"Q9BX70_IDR_1_93",1
"Q9BX73_IDR_1_60",1
"Q9BX79_IDR_595_631",1
"Q9BX82_IDR_68_167",1
"Q9BX84_IDR_1231_1274",0.144435104141657
"Q9BX84_IDR_1285_1456",0.139039727205171
"Q9BX84_IDR_1459_1598",0.136691966292454
"Q9BX84_IDR_1665_1695",0.145120338435804
"Q9BX84_IDR_1983_2022",0.144198143298717
"Q9BX84_IDR_544_600",0.151314435559276
"Q9BX84_IDR_772_820",0.139200285066921
"Q9BX95_IDR_33_117",1
"Q9BX97_IDR_374_442",1
"Q9BXA7_IDR_275_367",1
"Q9BXA9_IDR_1246_1286",0.32451026648557
"Q9BXA9_IDR_1_80",0.319850168393884
"Q9BXA9_IDR_83_1121",0.355639565120546
"Q9BXJ4_IDR_1_111",1
"Q9BXJ5_IDR_1_146",1
"Q9BXJ7_IDR_378_438",1
"Q9BXJ9_IDR_574_639",1
"Q9BXK1_IDR_207_252",0.52897835085998
"Q9BXK1_IDR_27_156",0.47102164914002
"Q9BXK5_IDR_229_451",1
"Q9BXL5_IDR_1_484",1
"Q9BXL6_IDR_214_286",0.329301878109947
"Q9BXL6_IDR_392_567",0.336345931458785
"Q9BXL6_IDR_756_803",0.334352190431268
"Q9BXL7_IDR_225_305",0.324188222804002
"Q9BXL7_IDR_424_664",0.352522373303879
"Q9BXL7_IDR_852_916",0.323289403892119
"Q9BXL8_IDR_186_226",0.503862541170872
"Q9BXL8_IDR_80_174",0.496137458829128
"Q9BXM0_IDR_1342_1375",0.335326757777797
"Q9BXM0_IDR_1_43",0.3298859668295
"Q9BXM0_IDR_45_233",0.334787275392703
"Q9BXM7_IDR_180_210",1
"Q9BXT5_IDR_1042_1607",0.166059062189022
"Q9BXT5_IDR_1_469",0.157005027400552
"Q9BXT5_IDR_2264_2514",0.165478274882261
"Q9BXT5_IDR_2563_2596",0.176836635888227
"Q9BXT5_IDR_473_775",0.157980263142794
"Q9BXT5_IDR_782_1040",0.176640736497142
"Q9BXT8_IDR_1104_1169",0.345550670146203
"Q9BXT8_IDR_1360_1397",0.330733572001542
"Q9BXT8_IDR_309_399",0.323715757852255
"Q9BXU0_IDR_1_47",1
"Q9BXU1_IDR_213_278",0.494111009633962
"Q9BXU1_IDR_976_1018",0.505888990366038
"Q9BXU2_IDR_157_225",1
"Q9BXU3_IDR_145_377",1
"Q9BXU7_IDR_602_726",0.486596465835059
"Q9BXU7_IDR_731_820",0.513403534164941
"Q9BY12_IDR_745_899",0.322891113171239
"Q9BY15_IDR_619_652",1
"Q9BY21_IDR_1_39",1
"Q9BY42_IDR_192_273",1
"Q9BY43_IDR_170_222",1
"Q9BY44_IDR_427_530",1
"Q9BY66_IDR_1299_1367",0.329545580542893
"Q9BY66_IDR_1411_1539",0.347015082534009
"Q9BY66_IDR_174_310",0.323439336923097
"Q9BY67_IDR_335_376",0.499288428701171
"Q9BY67_IDR_398_442",0.500711571298829
"Q9BY76_IDR_1_109",0.495091472928151
"Q9BY76_IDR_115_180",0.504908527071849
"Q9BY77_IDR_12_273",1
"Q9BY78_IDR_299_374",1
"Q9BY84_IDR_301_557",0.497799053490806
"Q9BY84_IDR_561_654",0.502200946509195
"Q9BY89_IDR_1_31",0.438296689396291
"Q9BY89_IDR_37_1789",0.56170331060371
"Q9BYK8_IDR_959_1061",1
"Q9BYL1_IDR_1_109",1
"Q9BYM8_IDR_148_193",0.507909541447782
"Q9BYM8_IDR_243_277",0.492090458552218
"Q9BYN0_IDR_1_36",1
"Q9BYN7_IDR_1_321",1
"Q9BYN8_IDR_1_38",1
"Q9BYP7_IDR_1_134",0.506755705801711
"Q9BYP7_IDR_486_1800",0.493244294198289
"Q9BYP8_IDR_1_105",1
"Q9BYW2_IDR_1075_1452",0.172423988987836
"Q9BYW2_IDR_1_1069",0.231990706308582
"Q9BYW2_IDR_1829_2147",0.216985239600124
"Q9BYW2_IDR_2311_2388",0.194603822049016
"Q9BYW2_IDR_2421_2468",0.183996243054442
"Q9BYW3_IDR_65_111",1
"Q9BYX2_IDR_1_44",0.317066145312445
"Q9BYX2_IDR_145_329",0.370762104268992
"Q9BYX2_IDR_384_454",0.312171750418563
"Q9BYX4_IDR_200_304",1
"Q9BZD6_IDR_1_31",1
"Q9BZD7_IDR_162_214",1
"Q9BZE1_IDR_1_31",1
"Q9BZE2_IDR_434_471",1
"Q9BZE3_IDR_1_190",0.510159109409133
"Q9BZE3_IDR_286_327",0.489840890590867
"Q9BZE4_IDR_461_634",1
"Q9BZE7_IDR_56_93",1
"Q9BZE9_IDR_177_316",0.470134740076505
"Q9BZE9_IDR_495_553",0.529865259923495
"Q9BZJ6_IDR_35_76",1
"Q9BZJ7_IDR_205_237",0.501637060089337
"Q9BZJ7_IDR_311_368",0.498362939910663
"Q9BZJ8_IDR_1_40",0.340198135203733
"Q9BZJ8_IDR_246_282",0.337257313985625
"Q9BZJ8_IDR_364_451",0.322544550810642
"Q9BZK7_IDR_90_150",1
"Q9BZL4_IDR_315_691",1
"Q9BZL6_IDR_1_37",0.261968461304958
"Q9BZL6_IDR_190_250",0.246742121423573
"Q9BZL6_IDR_316_378",0.241140233867383
"Q9BZL6_IDR_848_878",0.250149183404087
"Q9BZM3_IDR_14_204",0.490350096022272
"Q9BZM3_IDR_254_304",0.509649903977728
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.509244076806287
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.474541484725024
"Q9C086_IDR_78_267",0.525458515274976
"Q9C091_IDR_1088_1225",0.3172089083532
"Q9C091_IDR_241_368",0.317513614381924
"Q9C091_IDR_51_102",0.365277477264877
"Q9C093_IDR_1197_1327",0.196116181759853
"Q9C093_IDR_1663_1709",0.179065211089457
"Q9C093_IDR_257_290",0.176075837840056
"Q9C093_IDR_608_681",0.18192602321071
"Q9C093_IDR_890_1004",0.266816746099924
"Q9C098_IDR_21_345",0.501477340232655
"Q9C098_IDR_617_648",0.498522659767345
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.253649121308137
"Q9C0B9_IDR_207_351",0.249509926644136
"Q9C0B9_IDR_403_435",0.250697540277765
"Q9C0B9_IDR_464_1021",0.246143411769961
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.188541531925648
"Q9C0C7_IDR_250_310",0.198921512962284
"Q9C0C7_IDR_312_649",0.189097266497973
"Q9C0C7_IDR_665_726",0.197209993743779
"Q9C0C7_IDR_737_805",0.226229694870316
"Q9C0C9_IDR_1155_1249",0.250394294440849
"Q9C0C9_IDR_1_55",0.259869294145067
"Q9C0C9_IDR_399_537",0.245501810023813
"Q9C0C9_IDR_712_920",0.244234601390271
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.255220765250355
"Q9C0F1_IDR_289_390",0.507803116951207
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.376959246146218
"Q9C0H9_IDR_264_1183",0.623040753853782
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.473108399433447
"Q9C0I9_IDR_179_441",0.526891600566553
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.329729188459544
"Q9C0J8_IDR_408_507",0.351244156225937
"Q9C0J8_IDR_511_1336",0.31902665531452
"Q9C0J9_IDR_1_48",0.504307261334964
"Q9C0J9_IDR_175_482",0.495692738665036
"Q9C0K0_IDR_1_824",0.513218180518981
"Q9C0K0_IDR_858_894",0.486781819481019
"Q9GZR2_IDR_80_195",0.517212553354087
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.325308989204413
"Q9GZR7_IDR_62_190",0.362609986956367
"Q9GZR7_IDR_812_859",0.31208102383922
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.255401606337864
"Q9GZU2_IDR_1305_1386",0.245858165941834
"Q9GZU2_IDR_1_34",0.248326003785166
"Q9GZU2_IDR_1417_1478",0.250414223935136
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.48056329500619
"Q9GZV3_IDR_520_580",0.51943670499381
"Q9H009_IDR_142_177",0.505883864249466
"Q9H009_IDR_1_74",0.494116135750534
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.491893253740416
"Q9H019_IDR_74_143",0.508106746259584
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.485384404331876
"Q9H063_IDR_52_83",0.514615595668124
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.213224072163876
"Q9H0E7_IDR_167_291",0.351369870297206
"Q9H0E7_IDR_306_373",0.215646309598207
"Q9H0E7_IDR_682_712",0.219759747940711
"Q9H0E9_IDR_133_704",0.380638430999487
"Q9H0E9_IDR_819_854",0.315174616964204
"Q9H0E9_IDR_869_1101",0.304186952036309
"Q9H0F5_IDR_1_386",1
"Q9H0F6_IDR_121_167",0.497161086006607
"Q9H0V9_IDR_1_43",0.518019722938594
"Q9H0V9_IDR_293_348",0.481980277061406
"Q9H0W5_IDR_62_92",0.511916180913446
"Q9H0W5_IDR_99_538",0.488083819086554
"Q9H0W7_IDR_87_127",1
"Q9H0W8_IDR_1_170",1
"Q9H0X4_IDR_1_63",1
"Q9H0X6_IDR_43_138",1
"Q9H0X9_IDR_1_98",0.370149273601909
"Q9H0X9_IDR_249_362",0.304823685587393
"Q9H161_IDR_236_411",0.51222833149388
"Q9H165_IDR_1_747",1
"Q9H171_IDR_281_317",0.338338136380268
"Q9H171_IDR_344_400",0.320525797254053
"Q9H171_IDR_72_104",0.341136066365679
"Q9H172_IDR_1_43",0.500006267481606
"Q9H172_IDR_333_364",0.499993732518394
"Q9H173_IDR_1_63",1
"Q9H175_IDR_128_168",0.245735260168969
"Q9H175_IDR_1_63",0.257480174357472
"Q9H175_IDR_281_371",0.241298537039996
"Q9H175_IDR_425_543",0.255486028433563
"Q9H190_IDR_1_39",1
"Q9H1A4_IDR_288_392",0.280897354998384
"Q9H1A4_IDR_674_704",0.235188008509027
"Q9H1A4_IDR_715_746",0.235183660143956
"Q9H1A4_IDR_988_1019",0.248730976348634
"Q9H1B5_IDR_37_149",1
"Q9H1B7_IDR_64_362",0.505121468054321
"Q9H1K0_IDR_472_732",0.351691465157985
"Q9H1M0_IDR_1_70",1
"Q9H1M3_IDR_1_61",0.472315288886958
"Q9H1M3_IDR_70_183",0.527684711113042
"Q9H1P3_IDR_1_59",0.494307209116219
"Q9H1P3_IDR_319_350",0.505692790883781
"Q9H1Q7_IDR_370_451",1
"Q9H1R2_IDR_140_295",1
"Q9H1R3_IDR_1_262",1
"Q9H1U4_IDR_1_197",1
"Q9H1V8_IDR_1_60",0.495688225205379
"Q9H1V8_IDR_646_711",0.504311774794621
"Q9H1X3_IDR_1_32",1
"Q9H1Y3_IDR_1_31",0.483702021821387
"Q9H1Y3_IDR_330_397",0.516297978178613
"Q9H1Z8_IDR_109_148",0.508988662763408
"Q9H1Z8_IDR_1_31",0.491011337236593
"Q9H201_IDR_144_632",1
"Q9H204_IDR_1_41",1
"Q9H2B2_IDR_1_151",1
"Q9H2B4_IDR_574_604",1
"Q9H2C1_IDR_121_227",0.510839612231409
"Q9H2C1_IDR_298_345",0.489160387768591
"Q9H2D6_IDR_1_2115",0.536290948284305
"Q9H2D6_IDR_2151_2188",0.463709051715695
"Q9H2F5_IDR_276_439",0.493620773987401
"Q9H2F5_IDR_471_836",0.506379226012599
"Q9H2F9_IDR_45_107",1
"Q9H2G2_IDR_1205_1235",0.488555468237377
"Q9H2G2_IDR_313_796",0.511444531762623
"Q9H2G4_IDR_1_210",0.527283882127581
"Q9H2G4_IDR_426_682",0.472716117872419
"Q9H2G9_IDR_1_130",0.503326628314482
"Q9H2G9_IDR_219_321",0.496673371685518
"Q9H2H9_IDR_1_72",1
"Q9H2I8_IDR_135_173",1
"Q9H2J4_IDR_208_239",1
"Q9H2J7_IDR_1_62",0.484961455039338
"Q9H2W2_IDR_136_220",0.519237175544401
"Q9H2W2_IDR_1_91",0.480762824455599
"Q9H2W6_IDR_1_41",1
"Q9H2X0_IDR_1_31",1
"Q9H2X3_IDR_1_60",1
"Q9H2X6_IDR_43_180",0.489436126279058
"Q9H2X6_IDR_536_1061",0.510563873720942
"Q9H2X8_IDR_1_130",1
"Q9H2X9_IDR_10_81",0.324619819686683
"Q9H2X9_IDR_87_120",0.338743560964789
"Q9H2X9_IDR_942_1066",0.336636619348528
"Q9H2Y7_IDR_1_1382",1
"Q9H2Y9_IDR_1_110",0.325190647961662
"Q9H2Y9_IDR_374_412",0.340198973794326
"Q9H2Y9_IDR_763_848",0.334610378244011
"Q9H2Z4_IDR_1_191",0.484630187977847
"Q9H2Z4_IDR_289_342",0.515369812022153
"Q9H300_IDR_21_90",1
"Q9H305_IDR_1_119",1
"Q9H307_IDR_1_150",0.485233857149128
"Q9H3E2_IDR_410_470",1
"Q9H3F6_IDR_265_313",1
"Q9H3H1_IDR_414_467",1
"Q9H3H3_IDR_1_70",1
"Q9H3H9_IDR_1_227",1
"Q9H3J6_IDR_129_166",1
"Q9H3K2_IDR_1_73",1
"Q9H3M0_IDR_427_494",1
"Q9H3M9_IDR_183_355",1
"Q9H3N1_IDR_210_280",1
"Q9H3N8_IDR_207_291",1
"Q9H3P2_IDR_147_433",1
"Q9H3P7_IDR_188_237",0.346142661113487
"Q9H3P7_IDR_22_69",0.329887925497847
"Q9H3P7_IDR_291_363",0.323969413388666
"Q9H3Q1_IDR_1_35",0.312557016638971
"Q9H3Q1_IDR_227_356",0.377242375330386
"Q9H3Q1_IDR_55_199",0.310200608030643
"Q9H3Q3_IDR_1_47",1
"Q9H3R0_IDR_363_612",1
"Q9H422_IDR_511_869",0.236221394780335
"Q9H422_IDR_87_147",0.260852360818379
"Q9H422_IDR_874_1078",0.258025592281361
"Q9H425_IDR_129_306",1
"Q9H426_IDR_1_78",1
"Q9H444_IDR_172_212",1
"Q9H446_IDR_190_243",1
"Q9H461_IDR_152_230",0.347471059177558
"Q9H461_IDR_344_380",0.322673025832043
"Q9H461_IDR_624_694",0.329855914990399
"Q9H467_IDR_89_145",1
"Q9H497_IDR_1_37",1
"Q9H4A3_IDR_1_206",0.3548713512903
"Q9H4A3_IDR_1262_2382",0.350832397145441
"Q9H4A3_IDR_567_1259",0.294296251564259
"Q9H4A5_IDR_1_42",1
"Q9H4A6_IDR_1_57",1
"Q9H4A9_IDR_1_49",1
"Q9H4B4_IDR_1_47",0.513851065564577
"Q9H4B4_IDR_337_413",0.486148934435423
"Q9H4I3_IDR_1_56",1
"Q9H4I9_IDR_1_49",1
"Q9H4L4_IDR_1_309",1
"Q9H4L5_IDR_1_31",0.335949967932783
"Q9H4L5_IDR_164_210",0.354697968066424
"Q9H4L5_IDR_246_512",0.309352064000794
"Q9H4L7_IDR_1_248",0.518891573973549
"Q9H4L7_IDR_292_382",0.48110842602645
"Q9H4M7_IDR_1_46",0.294522544116557
"Q9H4M7_IDR_149_436",0.354376618651233
"Q9H4M7_IDR_473_747",0.35110083723221
"Q9H4Q3_IDR_162_443",0.513432385404057
"Q9H4Q3_IDR_643_707",0.486567614595943
"Q9H4Q4_IDR_321_367",1
"Q9H4S2_IDR_14_162",0.483382567925004
"Q9H4S2_IDR_199_264",0.516617432074996
"Q9H4T2_IDR_125_233",1
"Q9H4W6_IDR_406_596",1
"Q9H4X1_IDR_59_116",1
"Q9H4Z2_IDR_1_165",0.235022327643466
"Q9H5I5_IDR_1464_1896",0.133602028708492
"Q9H5I5_IDR_2042_2146",0.152837311534527
"Q9H5I5_IDR_837_904",0.142413660719288
"Q9H5J0_IDR_173_466",0.52428433402068
"Q9H5J0_IDR_521_574",0.47571566597932
"Q9H5J8_IDR_1_74",0.309623039615761
"Q9H5J8_IDR_245_278",0.365874513883983
"Q9H5J8_IDR_85_122",0.324502446500256
"Q9H5K3_IDR_1_56",1
"Q9H5L6_IDR_100_149",1
"Q9H5N1_IDR_1_303",0.489809099458449
"Q9H5N1_IDR_305_440",0.510190900541551
"Q9H5P4_IDR_309_391",0.189796257689531
"Q9H5P4_IDR_393_553",0.199938762184447
"Q9H5P4_IDR_679_856",0.225167024808241
"Q9H5P4_IDR_952_1033",0.196853435612856
"Q9H5P4_IDR_9_54",0.188244519704925
"Q9H5U6_IDR_450_513",1
"Q9H5V7_IDR_145_360",0.514569807894415
"Q9H5V7_IDR_1_55",0.485430192105585
"Q9H6B1_IDR_216_263",0.194328937039801
"Q9H6B1_IDR_279_319",0.201335782170363
"Q9H6B1_IDR_327_363",0.205080519314326
"Q9H6B1_IDR_92_201",0.204610223402507
"Q9H6B4_IDR_260_347",1
"Q9H6D3_IDR_348_395",1
"Q9H6D8_IDR_195_234",1
"Q9H6E4_IDR_179_229",1
"Q9H6E5_IDR_227_317",0.504914751829529
"Q9H6E5_IDR_636_759",0.495085248170471
"Q9H6W3_IDR_1_196",1
"Q9H6X2_IDR_402_444",0.340446346696002
"Q9H6X2_IDR_475_564",0.659553653303998
"Q9H6X4_IDR_1_144",1
"Q9H6X5_IDR_1_524",1
"Q9H6Y2_IDR_334_383",1
"Q9H6Y5_IDR_211_334",0.499823836999942
"Q9H6Y5_IDR_68_119",0.500176163000058
"Q9H6Z4_IDR_1_384",0.524222052902186
"Q9H6Z4_IDR_514_567",0.475777947097814
"Q9H706_IDR_335_769",1
"Q9H7N4_IDR_1_1209",0.573888897353402
"Q9H7N4_IDR_1279_1312",0.426111102646598
"Q9H7P6_IDR_196_242",1
"Q9H7P9_IDR_1_98",0.43136111750391
"Q9H7P9_IDR_429_1386",0.56863888249609
"Q9H7R0_IDR_67_127",1
"Q9H7R5_IDR_47_177",1
"Q9H7S9_IDR_1_548",1
"Q9H7T9_IDR_1_281",1
"Q9H7U1_IDR_1_655",0.471111707911463
"Q9H825_IDR_119_190",1
"Q9H832_IDR_1_77",1
"Q9H841_IDR_1_42",0.496232078255288
"Q9H841_IDR_333_368",0.503767921744712
"Q9H845_IDR_1_36",1
"Q9H857_IDR_1_38",1
"Q9H869_IDR_1_160",0.266729050321556
"Q9H869_IDR_345_375",0.243248047127674
"Q9H869_IDR_392_745",0.251935282139134
"Q9H869_IDR_752_796",0.238087620411637
"Q9H875_IDR_1_184",1
"Q9H892_IDR_44_77",1
"Q9H898_IDR_87_142",1
"Q9H8E8_IDR_1_64",0.475153200898172
"Q9H8E8_IDR_211_460",0.524846799101828
"Q9H8G2_IDR_1_126",0.56535816567357
"Q9H8G2_IDR_198_361",0.43464183432643
"Q9H8J5_IDR_125_377",1
"Q9H8K7_IDR_216_327",1
"Q9H8L6_IDR_126_241",0.191685429586631
"Q9H8W4_IDR_215_249",1
"Q9H8X9_IDR_277_412",1
"Q9H8Y1_IDR_359_397",0.504717039528858
"Q9H8Y1_IDR_553_618",0.495282960471142
"Q9H8Y5_IDR_120_153",0.319265052508076
"Q9H8Y5_IDR_354_489",0.336861334467582
"Q9H8Y5_IDR_618_681",0.343873613024343
"Q9H8Y8_IDR_208_452",1
"Q9H902_IDR_142_201",1
"Q9H903_IDR_1_38",1
"Q9H910_IDR_1_177",1
"Q9H930_IDR_1_36",0.49103565112718
"Q9H930_IDR_152_299",0.50896434887282
"Q9H939_IDR_290_332",1
"Q9H967_IDR_179_251",0.530236015199286
"Q9H967_IDR_60_176",0.469763984800715
"Q9H972_IDR_464_518",0.510961016557925
"Q9H972_IDR_71_300",0.489038983442075
"Q9H981_IDR_1_36",0.519984686383181
"Q9H981_IDR_428_495",0.480015313616819
"Q9H9Q2_IDR_219_264",1
"Q9H9Q4_IDR_225_299",1
"Q9H9R9_IDR_1_158",1
"Q9H9S0_IDR_146_192",0.459306865054165
"Q9H9S0_IDR_1_98",0.540693134945835
"Q9H9Y2_IDR_1_52",0.496685169625246
"Q9H9Y2_IDR_84_128",0.503314830374754
"Q9H9Z2_IDR_119_209",0.506686057951926
"Q9H9Z2_IDR_1_36",0.493313942048074
"Q9HA38_IDR_1_235",1
"Q9HA47_IDR_241_277",1
"Q9HA82_IDR_335_394",1
"Q9HA90_IDR_155_448",0.489798668898642
"Q9HA90_IDR_91_139",0.510201331101358
"Q9HA92_IDR_1_37",1
"Q9HAB3_IDR_222_268",1
"Q9HAC8_IDR_1_31",1
"Q9HAF1_IDR_68_191",1
"Q9HAH1_IDR_45_146",1
"Q9HAH7_IDR_1_460",1
"Q9HAU8_IDR_677_725",1
"Q9HAV5_IDR_263_297",0.51446345591858
"Q9HAV5_IDR_66_246",0.485536544081419
"Q9HAV7_IDR_1_57",1
"Q9HAW0_IDR_305_383",1
"Q9HAW4_IDR_1_1139",0.304349002926759
"Q9HAW4_IDR_1141_1256",0.395004518723973
"Q9HAW4_IDR_1292_1332",0.300646478349268
"Q9HAY2_IDR_1_73",1
"Q9HAZ1_IDR_1_142",1
"Q9HAZ2_IDR_1_67",0.32799570845849
"Q9HAZ2_IDR_216_393",0.305510697697621
"Q9HAZ2_IDR_397_1246",0.366493593843888
"Q9HB07_IDR_1_43",1
"Q9HB09_IDR_1_171",1
"Q9HB14_IDR_296_346",0.536807283837033
"Q9HB14_IDR_356_386",0.463192716162967
"Q9HB15_IDR_316_368",0.502368972218247
"Q9HB15_IDR_380_430",0.497631027781753
"Q9HB20_IDR_181_300",1
"Q9HBH1_IDR_1_40",1
"Q9HBH7_IDR_1_58",1
"Q9HBH9_IDR_1_74",0.48076046735672
"Q9HBH9_IDR_408_458",0.51923953264328
"Q9HBI1_IDR_1_70",1
"Q9HBJ0_IDR_125_189",1
"Q9HBJ7_IDR_107_285",0.324690478100674
"Q9HBJ7_IDR_565_657",0.329734277966423
"Q9HBJ7_IDR_746_817",0.345575243932903
"Q9HBJ8_IDR_164_208",1
"Q9HBL0_IDR_344_1447",1
"Q9HBL6_IDR_237_268",1
"Q9HBM0_IDR_23_67",0.324330416153816
"Q9HBM0_IDR_400_474",0.334841591490661
"Q9HBM0_IDR_498_779",0.340827992355524
"Q9HC44_IDR_427_474",0.46908253572077
"Q9HC52_IDR_64_336",1
"Q9HC56_IDR_839_1237",1
"Q9HC58_IDR_1_91",0.491298185563759
"Q9HC58_IDR_272_434",0.508701814436241
"Q9HC62_IDR_1_363",1
"Q9HC73_IDR_299_342",1
"Q9HC77_IDR_1048_1151",0.499753322298086
"Q9HC77_IDR_33_949",0.500246677701914
"Q9HC78_IDR_1_65",0.516392088060945
"Q9HC78_IDR_202_498",0.483607911939055
"Q9HC84_IDR_1433_1501",0.20002061009706
"Q9HC84_IDR_1605_1778",0.203446577127863
"Q9HC84_IDR_1884_2304",0.20057899423338
"Q9HC84_IDR_2416_2861",0.199339007943848
"Q9HCE5_IDR_1_110",0.505757238847755
"Q9HCE5_IDR_397_456",0.494242761152245
"Q9HCE6_IDR_1131_1168",0.504909054490566
"Q9HCE6_IDR_1_309",0.495090945509434
"Q9HCE7_IDR_140_234",0.492623815177419
"Q9HCE7_IDR_266_307",0.507376184822581
"Q9HCE9_IDR_1156_1220",0.196026820934449
"Q9HCE9_IDR_1_35",0.184732940820321
"Q9HCE9_IDR_519_653",0.223792323600112
"Q9HCE9_IDR_658_727",0.203373011609818
"Q9HCE9_IDR_882_1143",0.192074903035301
