"","GO0006366_transcription_by_RNA_polymerase_II"
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.461458366432612
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.473697271111912
"Q6UXY8_IDR_961_1006",0.368146292171172
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.499987218516282
"Q6UY09_IDR_538_573",0.500012781483718
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.527131886473036
"Q6UY14_IDR_605_661",0.472868113526964
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.450430372575696
"Q6VAB6_IDR_474_567",0.291532070794209
"Q6VAB6_IDR_571_651",0.258037556630096
"Q6VB84_IDR_1_106",0.399659363850127
"Q6VB84_IDR_235_416",0.600340636149873
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.475197385036212
"Q6X4U4_IDR_169_206",0.515515230024817
"Q6X4U4_IDR_1_70",0.484484769975183
"Q6X4W1_IDR_108_323",0.726121880138548
"Q6X4W1_IDR_1_101",0.273878119861452
"Q6XD76_IDR_132_172",1
"Q6XE24_IDR_1_56",0.608741057173111
"Q6XE24_IDR_371_437",0.391258942826889
"Q6XPR3_IDR_90_784",1
"Q6XPS3_IDR_1_58",1
"Q6XR72_IDR_146_235",0.588519491431773
"Q6XR72_IDR_419_485",0.411480508568227
"Q6XYB7_IDR_142_198",0.543487034900064
"Q6XYB7_IDR_1_90",0.456512965099936
"Q6XYQ8_IDR_140_228",0.560384889551472
"Q6XYQ8_IDR_86_131",0.439615110448528
"Q6XZF7_IDR_1350_1512",0.399634155366264
"Q6XZF7_IDR_209_242",0.307385236086935
"Q6XZF7_IDR_302_779",0.292980608546801
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.471120819843573
"Q6ZMI0_IDR_702_734",0.179757109378505
"Q6ZMI0_IDR_737_780",0.178770075019616
"Q9NPE2_IDR_1_60",0.472980464697165
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.298073436487644
"Q9NPF5_IDR_258_311",0.269060455435178
"Q9NPF5_IDR_396_467",0.432866108077178
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.362376757462148
"Q9NPG3_IDR_578_1134",0.637623242537852
"Q9NPG4_IDR_1124_1184",0.45526850930176
"Q9NPG4_IDR_785_1113",0.54473149069824
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.300473513149059
"Q9NPI1_IDR_35_132",0.360276332920979
"Q9NPI1_IDR_481_520",0.339250153929962
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.514929579316999
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.524525459101763
"Q9NQ34_IDR_1_36",0.475474540898237
"Q9NQ35_IDR_1_40",0.485488821809851
"Q9NQ35_IDR_43_103",0.514511178190149
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.481647338506175
"Q9NQ48_IDR_170_209",0.518352661493825
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.181177261309256
"Q9NQ66_IDR_1172_1216",0.210033067217802
"Q9NQ66_IDR_465_547",0.20731241685994
"Q9NQ66_IDR_817_1035",0.401477254613003
"Q9NQ69_IDR_197_275",0.352209550902825
"Q9NQ69_IDR_320_397",0.333138372980125
"Q9NQ69_IDR_32_66",0.31465207611705
"Q9NQ75_IDR_76_432",0.492252436281723
"Q9NQG1_IDR_45_85",1
"Q9NQG5_IDR_131_172",1
"Q9NQG6_IDR_33_130",1
"Q9NQG7_IDR_263_534",1
"Q9NQH7_IDR_1_40",1
"Q9NQI0_IDR_1_242",1
"Q9NQL9_IDR_1_249",0.366520763708864
"Q9NQL9_IDR_287_336",0.343899354351862
"Q9NQL9_IDR_397_472",0.289579881939274
"Q9NQM4_IDR_38_85",1
"Q9NQQ7_IDR_322_365",1
"Q9NQR7_IDR_1_118",0.56163106650377
"Q9NQR7_IDR_121_581",0.43836893349623
"Q9NQS1_IDR_1_113",0.584789411316534
"Q9NQS1_IDR_205_347",0.415210588683466
"Q9NQS3_IDR_1_50",0.289762825889961
"Q9NQS3_IDR_359_408",0.30359130206629
"Q9NQS3_IDR_429_530",0.40664587204375
"Q9NQW6_IDR_889_924",0.396463707840249
"Q9NQW8_IDR_1_183",0.500492977802729
"Q9NQW8_IDR_685_779",0.499507022197271
"Q9NQX0_IDR_1_165",0.379337604934514
"Q9NQX0_IDR_379_468",0.620662395065486
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.572095997158627
"Q9NQX4_IDR_1227_1357",0.427904002841373
"Q9NQX5_IDR_107_282",0.571908560884373
"Q9NQX5_IDR_1_101",0.428091439115627
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.550020063607016
"Q9NQZ2_IDR_330_479",0.449979936392984
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.51749643503453
"Q9NQZ6_IDR_58_110",0.48250356496547
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.41927301172219
"Q9NR81_IDR_470_526",0.58072698827781
"Q9NR82_IDR_1_88",0.230069275300726
"Q9NR82_IDR_401_619",0.207366566089295
"Q9NR82_IDR_633_863",0.335782248323524
"Q9NR82_IDR_874_932",0.226781910286455
"Q9NR83_IDR_1_203",0.361675629442698
"Q9NR83_IDR_205_362",0.638324370557302
"Q9NR99_IDR_1646_1717",0.28928020695507
"Q9NR99_IDR_700_771",0.245757453139324
"Q9NR99_IDR_807_1634",0.464962339905606
"Q9NRA0_IDR_1_46",0.321533016210192
"Q9NRA0_IDR_384_419",0.355878889196384
"Q9NRA0_IDR_476_512",0.322588094593424
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.344894937628962
"Q9NRC6_IDR_3490_3540",0.313006416370287
"Q9NRC6_IDR_3642_3674",0.342098646000751
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.343926957073125
"Q9NRF2_IDR_628_752",0.341596082240639
"Q9NRF2_IDR_96_283",0.314476960686235
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.440485757855524
"Q9NRH1_IDR_135_196",0.559514242144476
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.433883995401678
"Q9NRI5_IDR_618_854",0.566116004598322
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.171106761213474
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.27485820972569
"Q9NRR4_IDR_460_500",0.271463000319536
"Q9NRR4_IDR_78_405",0.453678789954774
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.256429734510074
"Q9NRY4_IDR_1442_1499",0.447822878475589
"Q9NRY4_IDR_952_1117",0.295747387014337
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.301200171347728
"Q9NS68_IDR_194_423",0.375082120592747
"Q9NS68_IDR_96_189",0.323717708059525
"Q9NS69_IDR_108_142",0.508568781839998
"Q9NS69_IDR_1_41",0.491431218160002
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.494622675538048
"Q9NS87_IDR_601_712",0.505377324461952
"Q9NS91_IDR_359_495",0.436017119577462
"Q9NS91_IDR_99_241",0.563982880422538
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.521954614342078
"Q9NSI8_IDR_305_335",0.478045385657922
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.468167088214081
"Q9NST1_IDR_404_481",0.531832911785919
"Q9NSV4_IDR_1022_1179",0.364460178817651
"Q9NSV4_IDR_1_112",0.348898795527692
"Q9NSV4_IDR_549_600",0.286641025654656
"Q9NSY0_IDR_1_35",0.536107081596586
"Q9NSY0_IDR_387_418",0.463892918403414
"Q9NSY1_IDR_1_37",0.594086764052551
"Q9NSY1_IDR_326_1111",0.405913235947449
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.231454943780129
"Q9NT99_IDR_459_491",0.230436157903995
"Q9NT99_IDR_496_552",0.229908382793266
"Q9NT99_IDR_620_693",0.30820051552261
"Q9NTG1_IDR_1_42",0.499937860340721
"Q9NTZ6_IDR_392_426",0.52924123005935
"Q9NTZ6_IDR_92_222",0.47075876994065
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.372729998899113
"Q9NU39_IDR_185_408",0.627270001100887
"Q9NUA8_IDR_129_237",0.571657389389038
"Q9NUA8_IDR_614_733",0.428342610610962
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.501885584654003
"Q9NUB4_IDR_89_122",0.498114415345997
"Q9NUC0_IDR_1_75",0.544776801947077
"Q9NUC0_IDR_208_253",0.455223198052923
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.536058259303804
"Q9NUE0_IDR_353_388",0.463941740696196
"Q9NUG4_IDR_1_37",0.288749469340245
"Q9NUG4_IDR_160_295",0.309940625599781
"Q9NUG4_IDR_370_409",0.401309905059974
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.502619948799047
"Q9NUY8_IDR_512_544",0.497380051200953
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.457876810106811
"Q9NV58_IDR_400_436",0.254650061859309
"Q9NV58_IDR_463_838",0.28747312803388
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.410412892990166
"Q9NV66_IDR_319_352",0.589587107009834
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.520297446727782
"Q9NVP1_IDR_1_173",0.480747934143202
"Q9NVP1_IDR_626_670",0.519252065856798
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.363620647401765
"Q9NVR5_IDR_354_517",0.281835576797803
"Q9NVR5_IDR_674_794",0.354543775800432
"Q9NVU0_IDR_145_176",0.330657639436726
"Q9NVU0_IDR_439_554",0.669342360563274
"Q9NVU7_IDR_226_280",0.518416173254668
"Q9NVU7_IDR_452_687",0.481583826745332
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.513254297162358
"Q9NWF9_IDR_35_277",0.486745702837642
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.260729134945864
"Q9NWH9_IDR_70_383",0.34072299444679
"Q9NWH9_IDR_969_1002",0.398547870607347
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.312490723542387
"Q9NWM3_IDR_250_386",0.401656690414579
"Q9NWM3_IDR_87_248",0.285852586043033
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.491311390861632
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.543107124659868
"Q9NX65_IDR_1_50",0.456892875340132
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.498540725272572
"Q9NX94_IDR_276_314",0.501459274727428
"Q9NX95_IDR_1_281",0.396179274573705
"Q9NX95_IDR_305_336",0.22452514066243
"Q9NX95_IDR_344_484",0.183276234977673
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.634265000778195
"Q9NXW2_IDR_53_91",0.365734999221805
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.517703296156326
"Q9NXZ2_IDR_1_65",0.482296703843674
"Q9NY12_IDR_162_217",0.420917318949604
"Q9NY12_IDR_1_62",0.579082681050396
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.246701505814863
"Q9NYB5_IDR_142_182",0.237079044846757
"Q9NYB5_IDR_300_332",0.273402566632136
"Q9NYB5_IDR_667_712",0.242816882706244
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.374667360971569
"Q9NYF5_IDR_621_681",0.34766090624278
"Q9NYF5_IDR_753_837",0.277671732785651
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.514426668005873
"Q9NYP9_IDR_44_76",0.485573331994127
"Q9NYQ6_IDR_2300_2332",0.286486618684913
"Q9NYQ6_IDR_2722_2752",0.278862926057922
"Q9NYQ6_IDR_2754_2998",0.434650455257165
"Q9NYQ7_IDR_181_231",0.28186443466686
"Q9NYQ7_IDR_2788_2818",0.333810483903804
"Q9NYQ7_IDR_2824_3312",0.384325081429336
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.534059366026491
"Q9NYV4_IDR_1_717",0.465940633973509
"Q9NYV6_IDR_1_45",0.31711998624813
"Q9NYV6_IDR_264_301",0.226830718362749
"Q9NYV6_IDR_591_651",0.456049295389122
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.580241810216659
"Q9NZ71_IDR_1141_1219",0.265351680756048
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.240045943336365
"Q9NZ94_IDR_639_702",0.233409173974172
"Q9NZ94_IDR_734_806",0.282903458629624
"Q9NZ94_IDR_818_848",0.243641424059839
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.581884623099616
"Q9NZB2_IDR_894_1118",0.418115376900384
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.601231849541952
"Q9NZC9_IDR_859_954",0.398768150458048
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.571482776264815
"Q9NZI5_IDR_73_112",0.428517223735185
"Q9NZM3_IDR_818_886",0.301974268488908
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.553344225475053
"Q9NZM5_IDR_92_417",0.446655774524947
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.185011350535792
"Q9NZN5_IDR_1267_1405",0.149529776648747
"Q9NZN5_IDR_1422_1489",0.176432551034668
"Q9NZN5_IDR_149_345",0.169180203917598
"Q9NZN5_IDR_1_64",0.165576456444197
"Q9NZN5_IDR_564_764",0.154269661418999
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.540870189971888
"Q9NZQ8_IDR_669_714",0.459129810028112
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.448758972201048
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.333096481128611
"Q9P0K1_IDR_202_233",0.29975379069994
"Q9P0K1_IDR_766_906",0.367149728171449
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.369307784603562
"Q9P0K8_IDR_1_64",0.293348938198013
"Q9P0K8_IDR_469_563",0.337343277198425
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.532715703453995
"Q9P0L1_IDR_241_356",0.467284296546005
"Q9P0L2_IDR_1_53",0.513397464838509
"Q9P0L2_IDR_374_703",0.486602535161491
"Q9P0L9_IDR_1_74",0.48619245080825
"Q9P0L9_IDR_742_805",0.51380754919175
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.474853697507123
"Q9P0M4_IDR_41_103",0.525146302492877
"Q9P0X4_IDR_1736_2223",0.359068901972772
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.342550636894533
"Q9P107_IDR_355_479",0.347637877718274
"Q9P107_IDR_761_933",0.309811485387194
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.34773314914408
"Q9P1A6_IDR_21_162",0.44468906256854
"Q9P1A6_IDR_978_1040",0.207577788287379
"Q9P1Q0_IDR_1_60",0.375738365449603
"Q9P1Q0_IDR_481_575",0.624261634550397
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.243054219508684
"Q9P215_IDR_575_609",0.472708775137499
"Q9P215_IDR_92_151",0.527291224862501
"Q9P217_IDR_119_175",0.347598116999445
"Q9P217_IDR_25_59",0.372423169321222
"Q9P217_IDR_455_485",0.279978713679333
"Q9P218_IDR_119_151",0.463219555612525
"Q9P218_IDR_992_1284",0.536780444387475
"Q9P219_IDR_1329_2016",0.363943418541569
"Q9P219_IDR_221_259",0.222426664393361
"Q9P219_IDR_297_784",0.175572330403477
"Q9P219_IDR_888_1063",0.238057586661594
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.454647390054208
"Q9P227_IDR_809_899",0.267546171145083
"Q9P273_IDR_1_295",0.647142334869784
"Q9P273_IDR_338_375",0.352857665130216
"Q9P275_IDR_1046_1123",0.480079138327038
"Q9P275_IDR_426_1044",0.519920861672962
"Q9P278_IDR_180_304",0.270917302618125
"Q9P278_IDR_576_717",0.239898932210697
"Q9P278_IDR_726_922",0.218381810382575
"Q9P278_IDR_93_123",0.270801954788602
"Q9P281_IDR_1_164",0.356533451447859
"Q9P281_IDR_167_2471",0.643466548552141
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.184789104967962
"Q9P2D8_IDR_1442_1999",0.155839599405223
"Q9P2D8_IDR_721_804",0.229086942976594
"Q9P2D8_IDR_882_939",0.218814340275396
"Q9P2E2_IDR_367_798",0.552075365957139
"Q9P2E2_IDR_901_1029",0.447924634042861
"Q9P2E3_IDR_1_141",0.584457660611495
"Q9P2E3_IDR_795_887",0.415542339388505
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.23773197214184
"Q9P2E7_IDR_725_786",0.241461670369442
"Q9P2E7_IDR_842_947",0.520806357488718
"Q9P2E8_IDR_320_370",0.505894924310494
"Q9P2E8_IDR_60_158",0.494105075689507
"Q9P2E9_IDR_1247_1357",0.198440429367394
"Q9P2E9_IDR_1379_1410",0.204295471749542
"Q9P2E9_IDR_1_698",0.238768777891329
"Q9P2E9_IDR_708_740",0.192011716175456
"Q9P2E9_IDR_883_996",0.166483604816279
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.490566584164628
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.547411409641559
"Q9P2J8_IDR_1_48",0.452588590358441
"Q9P2K1_IDR_1_257",0.478524452791017
"Q9P2K1_IDR_587_624",0.521475547208983
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.56222317718279
"Q9P2K3_IDR_347_495",0.43777682281721
"Q9P2K8_IDR_1496_1526",0.239556940288581
"Q9P2K8_IDR_189_260",0.305307793683387
"Q9P2K8_IDR_660_709",0.242625648007134
"Q9P2K8_IDR_713_792",0.212509618020898
"Q9P2K9_IDR_1_42",0.427532264287917
"Q9P2K9_IDR_156_252",0.572467735712083
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.46763635061536
"Q9P2N2_IDR_19_80",0.53236364938464
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.149056250995217
"Q9P2R6_IDR_443_1471",0.714473342107184
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.59622519196619
"Q9P2S2_IDR_1672_1710",0.40377480803381
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.432234990043772
"Q9P2T0_IDR_341_379",0.567765009956228
"Q9P2U7_IDR_1_51",0.498952244120403
"Q9P2U7_IDR_498_560",0.501047755879597
"Q9P2U8_IDR_1_59",0.503187028716513
"Q9P2U8_IDR_506_582",0.496812971283488
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.559510783505911
"Q9P2Y5_IDR_467_612",0.440489216494089
"Q9UBF8_IDR_242_318",0.420957597365057
"Q9UBF8_IDR_410_526",0.166462519303992
"Q9UBF8_IDR_61_125",0.202473013809302
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.545592779331832
"Q9UBH6_IDR_76_123",0.454407220668168
"Q9UBI4_IDR_1_47",0.500143133910985
"Q9UBI4_IDR_248_287",0.499856866089015
"Q9UBI9_IDR_1_90",0.510593451481737
"Q9UBI9_IDR_195_303",0.489406548518263
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.769702162314052
"Q9UBK2_IDR_1_57",0.230297837685948
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.296640013644893
"Q9UBL0_IDR_241_633",0.277904169619974
"Q9UBL0_IDR_643_683",0.190444483174157
"Q9UBL0_IDR_689_812",0.235011333560976
"Q9UBL3_IDR_1_98",0.396656477757909
"Q9UBS0_IDR_401_482",0.505362982458643
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.59918165080873
"Q9UBS9_IDR_458_1224",0.40081834919127
"Q9UBT2_IDR_201_232",0.501880552017376
"Q9UBT2_IDR_549_636",0.498119447982624
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.31916494940398
"Q9UBT6_IDR_651_772",0.409874995665225
"Q9UBT6_IDR_813_861",0.270960054930795
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.436981083707546
"Q9UBU7_IDR_1_42",0.238115634512857
"Q9UBU6_IDR_182_238",0.563018916292454
"Q9UBU7_IDR_97_138",0.248072663616838
"Q9UBZ9_IDR_146_344",0.387462835893013
"Q9UBZ9_IDR_827_942",0.332909512179528
"Q9UBZ9_IDR_944_1151",0.279627651927459
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.366464837971217
"Q9UD57_IDR_184_260",0.633535162028783
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.329222194130514
"Q9UDT6_IDR_1_73",0.341595465473162
"Q9UDT6_IDR_957_1046",0.329182340396324
"Q9UDV6_IDR_1_33",0.436622039491631
"Q9UDV6_IDR_186_315",0.563377960508369
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.361767130166182
"Q9UDY2_IDR_386_504",0.34773926702354
"Q9UDY2_IDR_891_1184",0.290493602810278
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.294393072439592
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.200782478559987
"Q9UFD9_IDR_1199_1449",0.249983295102661
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.172856214456586
"Q9UFD9_IDR_534_571",0.180662413374259
"Q9UFD9_IDR_685_828",0.195715598506507
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.472428451155073
"Q9UGI0_IDR_174_244",0.271878712644788
"Q9UGI0_IDR_40_85",0.255692836200139
"Q9UGI6_IDR_1_220",0.293769440725772
"Q9UGI6_IDR_222_267",0.367299175191994
"Q9UGI6_IDR_694_731",0.338931384082233
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.516762411351084
"Q9UGU0_IDR_1_1628",0.697608798377193
"Q9UGU0_IDR_1655_1695",0.14838768754433
"Q9UGU0_IDR_1710_1841",0.154003514078476
"Q9UGU5_IDR_1_413",0.708799899454452
"Q9UGU5_IDR_448_518",0.291200100545548
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.44035073248192
"Q9UH99_IDR_207_329",0.55964926751808
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.587821588323877
