"","GO0007017_microtubule_based_process"
"Q9Y6D6_IDR_1545_1636",0.276915052155951
"Q9Y6D6_IDR_216_414",0.239703350368013
"Q9Y6D6_IDR_634_687",0.239019171568219
"Q9Y6D9_IDR_1_72",1
"Q9Y6E0_IDR_344_397",1
"Q9Y6F1_IDR_1_38",1
"Q9Y6F7_IDR_60_279",1
"Q9Y6F8_IDR_182_280",0.473492444794987
"Q9Y6F8_IDR_60_174",0.526507555205013
"Q9Y6G9_IDR_1_44",0.323771995357868
"Q9Y6G9_IDR_342_378",0.387519338162039
"Q9Y6G9_IDR_384_523",0.288708666480092
"Q9Y6H1_IDR_1_110",1
"Q9Y6H3_IDR_1_41",1
"Q9Y6H5_IDR_1_70",0.225564603163206
"Q9Y6H5_IDR_550_622",0.267575961634405
"Q9Y6H5_IDR_626_919",0.258926708613718
"Q9Y6H5_IDR_72_143",0.247932726588671
"Q9Y6H6_IDR_29_63",1
"Q9Y6H8_IDR_104_136",0.516964452928991
"Q9Y6H8_IDR_236_435",0.483035547071009
"Q9Y6I3_IDR_138_576",1
"Q9Y6I4_IDR_120_153",1
"Q9Y6I9_IDR_198_313",1
"Q9Y6J0_IDR_1301_1498",0.245290100049758
"Q9Y6J0_IDR_1668_2220",0.251795354071489
"Q9Y6J0_IDR_290_406",0.265819660777816
"Q9Y6J0_IDR_421_464",0.237094885100936
"Q9Y6J9_IDR_377_448",0.462763948823673
"Q9Y6J9_IDR_450_546",0.537236051176327
"Q9Y6K1_IDR_1_286",1
"Q9Y6K5_IDR_363_396",1
"Q9Y6K8_IDR_323_367",1
"Q9Y6K9_IDR_1_59",0.453293366137331
"Q9Y6K9_IDR_343_391",0.546706633862669
"Q9Y6L6_IDR_128_165",0.312237310845522
"Q9Y6L6_IDR_284_315",0.359872507932861
"Q9Y6L6_IDR_650_691",0.327890181221617
"Q9Y6L7_IDR_1_62",0.476536024023099
"Q9Y6L7_IDR_69_154",0.523463975976901
"Q9Y6M0_IDR_1_35",1
"Q9Y6M1_IDR_158_190",1
"Q9Y6M4_IDR_1_35",0.472294804145439
"Q9Y6M4_IDR_332_427",0.527705195854561
"Q9Y6M5_IDR_145_245",0.453521825822536
"Q9Y6M5_IDR_451_492",0.546478174177464
"Q9Y6M7_IDR_1184_1214",0.269976404053216
"Q9Y6M7_IDR_1_31",0.245592656677452
"Q9Y6M7_IDR_216_410",0.247611551840094
"Q9Y6M7_IDR_52_86",0.236819387429238
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.469549734354338
"Q9Y6N7_IDR_982_1040",0.530450265645662
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.472584061226788
"Q9Y6P5_IDR_282_325",0.527415938773212
"Q9Y6Q2_IDR_13_169",0.498161141725332
"Q9Y6Q2_IDR_189_226",0.501838858274668
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.360322918114558
"Q9Y6Q6_IDR_436_523",0.311298503710105
"Q9Y6Q6_IDR_555_616",0.328378578175337
"Q9Y6Q9_IDR_1_36",0.563242605911101
"Q9Y6Q9_IDR_372_1420",0.4367573940889
"Q9Y6R0_IDR_1_40",0.529953128817296
"Q9Y6R0_IDR_201_577",0.470046871182704
"Q9Y6R1_IDR_1009_1044",0.278043546768736
"Q9Y6R1_IDR_211_270",0.266933184151739
"Q9Y6R1_IDR_38_83",0.25350540883614
"Q9Y6R1_IDR_399_433",0.201517860243385
"Q9Y6R4_IDR_1148_1289",0.306916003801145
"Q9Y6R4_IDR_1_217",0.353520236031794
"Q9Y6R4_IDR_430_505",0.339563760167061
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.515664967492075
"Q9Y6S9_IDR_235_378",0.484335032507925
"Q9Y6T7_IDR_383_424",0.490388266828462
"Q9Y6T7_IDR_89_128",0.509611733171538
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.383469890647226
"Q9Y6V0_IDR_2946_4688",0.397402169017968
"Q9Y6V0_IDR_4828_4975",0.219127940334806
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.4098449143225
"O14490_IDR_903_962",0.5901550856775
"O14492_IDR_377_408",0.360993786526881
"O14492_IDR_518_621",0.314548278769494
"O14492_IDR_83_132",0.324457934703624
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.464324072754459
"O14495_IDR_280_311",0.535675927245541
"O14497_IDR_1_1635",0.267572143857242
"O14497_IDR_1736_1963",0.732427856142758
"O14503_IDR_1_54",0.361918999323226
"O14503_IDR_184_330",0.308545510231965
"O14503_IDR_332_412",0.329535490444809
"O14511_IDR_1_96",0.407654265907147
"O14511_IDR_415_850",0.592345734092853
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.201825410305893
"O14513_IDR_258_467",0.165371314681741
"O14513_IDR_474_513",0.19245884865374
"O14545_IDR_136_167",0.241465773761122
"O14545_IDR_174_367",0.282040917119068
"O14545_IDR_388_582",0.229004139179971
"O14545_IDR_51_87",0.247489169939839
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.335332598634398
"O14559_IDR_255_309",0.352685662755378
"O14559_IDR_516_1268",0.311981738610224
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.501575412771773
"O14578_IDR_1904_2027",0.498424587228227
"O14594_IDR_1275_1311",0.522090803275944
"O14594_IDR_361_960",0.477909196724056
"O14595_IDR_1_34",1
"O14598_IDR_1_125",1
"O14602_IDR_113_144",1
"O14607_IDR_1_34",0.223427167551612
"O14646_IDR_1049_1122",0.21524809654017
"O14646_IDR_1_269",0.208816105799796
"O14646_IDR_1320_1411",0.33997572415411
"O14646_IDR_1503_1710",0.235960073505923
"O14647_IDR_1051_1127",0.245236742836667
"O14647_IDR_1_259",0.302063202739126
"O14647_IDR_1327_1463",0.235786442934135
"O14647_IDR_1557_1828",0.216913611490072
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.199188906622664
"O14654_IDR_1_74",0.200443254281036
"O14654_IDR_338_703",0.176747927506609
"O14654_IDR_707_778",0.207136805797359
"O14654_IDR_786_918",0.216483105792333
"O14662_IDR_16_71",0.488212184351088
"O14662_IDR_188_223",0.511787815648912
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.584169301097143
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.484139946238095
"O14763_IDR_1_77",0.515860053761905
"O14764_IDR_1_35",0.5086821415574
"O14764_IDR_364_419",0.4913178584426
"O14770_IDR_177_291",0.257018223130706
"O14770_IDR_1_79",0.255840775100925
"O14770_IDR_331_366",0.252093667592668
"O14770_IDR_402_477",0.235047334175701
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.14864687295014
"O14776_IDR_154_371",0.166172512912499
"O14776_IDR_1_67",0.158177656030934
"O14776_IDR_373_428",0.156709077764429
"O14776_IDR_466_522",0.191290210066242
"O14776_IDR_574_654",0.179003670275756
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.462750536136135
"O14901_IDR_475_512",0.537249463863865
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.516666152699968
"O14917_IDR_977_1095",0.483333847300032
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.203349949344045
"O14924_IDR_149_218",0.218078160798825
"O14924_IDR_401_434",0.197560638287242
"O14924_IDR_446_705",0.177768049561213
"O14924_IDR_843_959",0.203243202008675
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
"O14964_IDR_221_777",1
"O14967_IDR_1_46",0.489516487509991
"O14967_IDR_496_610",0.510483512490009
"O15015_IDR_1_238",0.526219840291404
"O15015_IDR_657_782",0.473780159708596
"O15018_IDR_182_324",0.194171339758088
"O15018_IDR_423_501",0.209418124715897
"O15018_IDR_535_575",0.202746819449193
"O15018_IDR_676_719",0.196279140021414
"O15018_IDR_816_2616",0.197384576055408
"O15020_IDR_2082_2222",0.548255104829085
"O15020_IDR_2330_2390",0.451744895170915
"O15021_IDR_1099_1136",0.193222574463207
"O15021_IDR_1229_2623",0.289360737157523
"O15021_IDR_1_376",0.24655658707143
"O15021_IDR_874_1084",0.27086010130784
"O15027_IDR_1_1260",0.20449325631688
"O15027_IDR_1271_1385",0.301168152877581
"O15027_IDR_1570_1612",0.299537423518204
"O15027_IDR_1890_2357",0.194801167287336
"O15033_IDR_1_41",1
"O15034_IDR_53_164",0.354786058520781
"O15034_IDR_588_846",0.315470195138253
"O15055_IDR_1224_1255",0.280625034296443
"O15055_IDR_940_1126",0.222178699995777
"O15056_IDR_1418_1468",0.504050083736046
"O15056_IDR_984_1409",0.495949916263954
"O15060_IDR_120_341",1
"O15062_IDR_125_590",1
"O15063_IDR_1_64",0.367761074281168
"O15063_IDR_512_1070",0.632238925718832
"O15066_IDR_372_430",0.565027700049062
"O15066_IDR_694_747",0.434972299950938
"O15068_IDR_558_628",0.522565130339757
"O15068_IDR_956_1031",0.477434869660243
"O15069_IDR_1_1419",0.462123756258839
"O15069_IDR_1488_1522",0.537876243741161
"O15072_IDR_1052_1205",0.291483388726344
"O15072_IDR_1_31",0.243640586551825
"O15072_IDR_209_253",0.257499006722639
"O15072_IDR_996_1031",0.207377017999192
"O15075_IDR_147_180",0.242395367027072
"O15075_IDR_1_54",0.277084261819752
"O15085_IDR_1083_1354",0.162766125813852
"O15085_IDR_125_289",0.203422662792196
"O15085_IDR_1368_1417",0.142029854662641
"O15085_IDR_1452_1522",0.141978589688927
"O15085_IDR_492_712",0.17869490895226
"O15090_IDR_1022_1257",0.505477147609692
"O15090_IDR_1_1019",0.494522852390308
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.463233908527532
"O15105_IDR_220_250",0.536766091472468
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.486981681979072
"O15117_IDR_545_687",0.513018318020928
"O15119_IDR_304_743",0.443491342667775
"O15119_IDR_36_101",0.556508657332225
"O15123_IDR_1_32",0.420391165796439
"O15123_IDR_229_277",0.579608834203561
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.326897811843654
"O15209_IDR_562_634",0.314990446957539
"O15211_IDR_197_235",0.268872738374822
"O15211_IDR_393_426",0.256569161174875
"O15211_IDR_510_645",0.219377930229422
"O15211_IDR_735_777",0.255180170220881
"O15213_IDR_1_100",0.412583207126989
"O15213_IDR_529_610",0.587416792873011
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.314331798902204
"O15231_IDR_44_571",0.363168522815471
"O15231_IDR_586_617",0.322499678282325
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.565068756615585
"O15234_IDR_245_703",0.434931243384415
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.409133879418331
"O15259_IDR_61_148",0.590866120581669
"O15355_IDR_162_326",0.441436870789268
"O15355_IDR_509_546",0.558563129210732
"O15357_IDR_120_177",0.558097805778314
"O15357_IDR_894_1197",0.441902194221686
"O15370_IDR_106_282",0.488982378312869
"O15370_IDR_1_49",0.511017621687131
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.587916979652359
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
"O15481_IDR_1_105",0.517291149813524
"O15481_IDR_316_346",0.482708850186476
"O15482_IDR_1_213",1
"O15488_IDR_1_31",0.496375055979518
"O15488_IDR_298_451",0.503624944020482
"O15496_IDR_1_39",1
"O15499_IDR_1_130",1
"O15547_IDR_378_441",1
"O15550_IDR_1_38",0.500412578396215
"O15550_IDR_400_884",0.499587421603785
"O15551_IDR_188_220",1
"O15552_IDR_292_330",1
"O15553_IDR_92_305",1
"O43143_IDR_1_114",1
"O43147_IDR_207_247",0.34422597016893
"O43147_IDR_425_492",0.320139106807015
"O43147_IDR_620_787",0.335634923024054
"O43148_IDR_1_144",1
"O43149_IDR_1434_1533",0.253730101740294
"O43149_IDR_1_43",0.185283462538242
"O43149_IDR_1955_2077",0.276016698768751
"O43149_IDR_2415_2452",0.284969736952713
"O43150_IDR_697_944",1
"O43155_IDR_366_403",0.36555829058251
"O43155_IDR_502_563",0.301361728725961
"O43155_IDR_568_599",0.333079980691529
"O43156_IDR_774_853",1
"O43184_IDR_732_909",0.590055526405861
"O43186_IDR_1_299",1
"O43187_IDR_102_192",0.548025487703657
"O43187_IDR_505_593",0.451974512296343
"O43189_IDR_342_526",1
"O43193_IDR_266_296",0.521567269765173
"O43193_IDR_374_412",0.478432730234827
"O43194_IDR_215_279",0.433516514359907
"O43194_IDR_365_453",0.566483485640093
"O43196_IDR_1_46",1
"O43237_IDR_1_32",0.512366617266042
"O43237_IDR_331_492",0.487633382733958
"O43240_IDR_1_42",1
"O43242_IDR_1_67",1
"O43246_IDR_417_458",0.494981619752013
"O43246_IDR_590_635",0.505018380247987
"O43247_IDR_1_201",1
"O43248_IDR_1_238",1
"O43296_IDR_65_201",1
"O43298_IDR_130_365",1
"O43300_IDR_364_482",1
"O43301_IDR_1_52",1
"O43303_IDR_1_34",0.231664781918601
"O43303_IDR_49_757",0.527148951685433
"O43303_IDR_895_1012",0.241186266395965
"O43304_IDR_183_225",0.476684426826473
"O43304_IDR_661_696",0.523315573173527
"O43306_IDR_1_114",0.411321978928634
"O43306_IDR_558_619",0.588678021071366
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.366332375679532
"O43310_IDR_169_369",0.314862538262019
"O43310_IDR_38_98",0.318805086058449
"O43312_IDR_135_197",0.553717583812404
"O43312_IDR_250_755",0.446282416187596
"O43313_IDR_1_85",0.218123651059223
"O43313_IDR_213_596",0.304776408708806
"O43313_IDR_89_130",0.22949453050071
"O43424_IDR_860_921",0.536063974107114
"O43424_IDR_957_1007",0.463936025892886
"O43426_IDR_1485_1573",0.494143651652511
"O43426_IDR_975_1483",0.505856348347489
"O43432_IDR_1002_1216",0.571300144035166
"O43432_IDR_1_721",0.428699855964834
"O43435_IDR_1_105",0.464224670054088
"O43435_IDR_306_364",0.535775329945912
"O43439_IDR_1_604",1
"O43448_IDR_10_76",1
"O43451_IDR_1_87",1
"O43462_IDR_108_140",1
"O43464_IDR_67_107",1
"O43482_IDR_1_65",1
"O43488_IDR_1_35",1
"O43490_IDR_829_865",1
"Q6ZVX9_IDR_1_40",1
"Q6ZW13_IDR_1_317",1
"Q6ZW31_IDR_1_246",0.317602934367146
"Q6ZW31_IDR_604_650",0.337553853232187
"Q6ZW31_IDR_667_701",0.344843212400668
"Q6ZW49_IDR_188_587",0.566895039400571
"Q6ZW49_IDR_830_861",0.433104960599429
"Q6ZW76_IDR_304_422",1
"Q6ZWB6_IDR_1_40",0.313828103687132
"Q6ZWB6_IDR_152_205",0.363473812812587
"Q6ZWB6_IDR_324_432",0.322698083500282
"Q6ZWE6_IDR_1_109",0.338919204902704
"Q6ZWE6_IDR_111_205",0.335369556863488
"Q6ZWE6_IDR_316_355",0.325711238233808
"Q6ZWH5_IDR_40_74",0.394231129950431
"Q6ZWH5_IDR_796_965",0.605768870049569
"Q6ZWJ1_IDR_109_214",1
"Q6ZWJ8_IDR_1_48",1
"Q70CQ3_IDR_181_213",0.531485080722976
"Q70CQ3_IDR_361_416",0.468514919277024
"Q70CQ4_IDR_1_122",0.418489746481706
"Q70CQ4_IDR_769_1352",0.581510253518294
"Q70E73_IDR_1_64",0.343476019747144
"Q70E73_IDR_524_1207",0.362815988244094
"Q70E73_IDR_96_241",0.293707992008762
"Q70EK8_IDR_352_1029",1
"Q70EK9_IDR_1_179",0.448622495081343
"Q70EK9_IDR_313_356",0.551377504918657
"Q70EL1_IDR_354_1500",1
"Q70EL2_IDR_1_34",0.489353843835268
"Q70EL2_IDR_386_615",0.510646156164732
"Q70EL4_IDR_1_88",0.458601760521432
"Q70EL4_IDR_740_1123",0.541398239478568
"Q70J99_IDR_1_45",1
"Q70JA7_IDR_50_167",1
"Q70SY1_IDR_1_265",0.468446975353687
"Q70SY1_IDR_397_505",0.531553024646313
"Q70UQ0_IDR_1_50",1
"Q71RG4_IDR_74_169",1
"Q71RS6_IDR_235_266",1
"Q71SY5_IDR_231_394",0.495701260011242
"Q71SY5_IDR_545_747",0.504298739988758
"Q75N03_IDR_1_69",0.527535704293603
"Q75N03_IDR_191_491",0.472464295706397
"Q75T13_IDR_780_811",1
"Q75V66_IDR_1_68",1
"Q75VX8_IDR_181_214",0.541831817561246
"Q75VX8_IDR_350_795",0.458168182438754
"Q75WM6_IDR_1_62",0.475210856899977
"Q75WM6_IDR_85_255",0.524789143100023
"Q765P7_IDR_137_199",0.482735300974328
"Q765P7_IDR_250_747",0.517264699025672
"Q76FK4_IDR_157_192",0.224560881450811
"Q76FK4_IDR_196_797",0.276646109734651
"Q76FK4_IDR_800_1108",0.276880123048128
"Q76FK4_IDR_90_149",0.22191288576641
"Q76G19_IDR_217_736",1
"Q76I76_IDR_444_1416",1
"Q7KZ85_IDR_1519_1726",0.254415355995947
"Q7KZ85_IDR_482_518",0.396145466767057
"Q7KZI7_IDR_1_46",0.513943506771977
"Q7KZI7_IDR_366_696",0.486056493228024
"Q7KZN9_IDR_1_64",1
"Q7L014_IDR_1_315",0.67085924704054
"Q7L014_IDR_786_866",0.32914075295946
"Q7L0J3_IDR_1_145",1
"Q7L0Q8_IDR_1_47",1
"Q7L0R7_IDR_1_302",1
"Q7L0X0_IDR_413_569",1
"Q7L0X2_IDR_1_270",1
"Q7L190_IDR_135_185",0.515192667543133
"Q7L190_IDR_1_82",0.484807332456868
"Q7L1I2_IDR_1_91",1
"Q7L1S5_IDR_36_166",1
"Q7L1V2_IDR_1_102",1
"Q7L1W4_IDR_219_275",0.507433838309737
"Q7L1W4_IDR_61_136",0.492566161690263
"Q7L2E3_IDR_1_40",0.473503948093183
"Q7L590_IDR_424_723",0.415987333798984
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.48220710337639
"Q7L5N7_IDR_510_544",0.51779289662361
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.445714467834582
"Q7L7X3_IDR_547_595",0.31451871587289
"Q7L7X3_IDR_851_1001",0.239766816292528
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.504891131413519
"Q7L8A9_IDR_306_357",0.495108868586481
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.551770521605352
"Q7L8J4_IDR_276_393",0.448229478394648
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.525663512601079
"Q7RTS1_IDR_140_177",0.482465906052365
"O43491_IDR_1_82",0.267082962807478
"O43491_IDR_521_948",0.402235393616411
"O43491_IDR_84_213",0.330681643576112
"O43497_IDR_1_49",0.174740274178037
"O43526_IDR_368_547",0.321952163842271
"O43526_IDR_551_639",0.235561801235845
"O43526_IDR_648_872",0.224354324210532
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.324931662739316
"O43541_IDR_16_120",0.300566434850119
"O43541_IDR_284_315",0.374501902410564
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.362579116245315
"O43561_IDR_170_201",0.295315174105237
"O43561_IDR_225_262",0.342105709649448
"O43566_IDR_191_299",0.33032054704821
"O43566_IDR_22_57",0.330404765209125
"O43566_IDR_446_566",0.339274687742664
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.30639392958355
"O43614_IDR_258_297",0.472272556273709
"O43614_IDR_386_444",0.527727443726291
"O43615_IDR_1_59",0.41609309826622
"O43615_IDR_83_230",0.583906901733779
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.366141026016572
"O43815_IDR_66_445",0.633858973983428
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.468827086423899
"O43823_IDR_543_692",0.531172913576101
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.410535820677866
"O43847_IDR_134_207",0.589464179322134
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.504408577778659
"O43889_IDR_244_336",0.495591422221341
"O43896_IDR_385_434",0.274112678499164
"O43918_IDR_238_295",0.214435320585021
"O43918_IDR_343_430",0.255527209419773
"O43918_IDR_474_508",0.213590425429973
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.33859625599563
"O43933_IDR_183_240",0.319536487863287
"O43933_IDR_343_378",0.341867256141083
"O60216_IDR_396_564",0.62448350212523
"O60216_IDR_97_331",0.37551649787477
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.341294176058093
"O60231_IDR_72_223",0.658705823941907
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.58697004575441
"O60237_IDR_896_930",0.41302995424559
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.534472744161564
"O60239_IDR_252_435",0.465527255838436
"O60240_IDR_107_186",0.326268459053269
"O60266_IDR_1_45",0.46870565531606
"O60266_IDR_498_583",0.53129434468394
"O60268_IDR_1_89",0.353967782203665
"O60268_IDR_251_286",0.333631417691452
"O60268_IDR_317_347",0.312400800104884
"O60269_IDR_1_379",0.417740381728841
"O60269_IDR_396_458",0.582259618271159
"O60271_IDR_517_548",0.176943397984415
"O60271_IDR_562_630",0.167365471779184
"O60271_IDR_69_513",0.312127155586236
"O60271_IDR_718_750",0.205109279110794
"O60271_IDR_804_910",0.138454695539371
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.276193545032656
"O60281_IDR_2119_2168",0.107031746505745
"O60281_IDR_2282_2363",0.124307928248301
"O60281_IDR_2433_2576",0.14808246956702
"O60281_IDR_2602_2639",0.106604274422177
"O60281_IDR_460_751",0.1183369802553
"O60281_IDR_812_1369",0.119443055968801
"O60296_IDR_562_837",0.135818238212884
"O60296_IDR_848_914",0.11427994902848
"O60299_IDR_11_353",0.192349830306528
"O60299_IDR_363_673",0.807650169693472
"O60303_IDR_1147_1198",0.158010865761682
"O60303_IDR_1_33",0.15565543716171
"O60303_IDR_152_467",0.365080050535221
"O60303_IDR_626_963",0.159832371453968
"O60303_IDR_79_150",0.161421275087419
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.323922620979259
"O60307_IDR_1_172",0.270794105471684
"O60307_IDR_679_945",0.405283273549057
"O60308_IDR_158_201",0.218276953294173
"O60308_IDR_259_418",0.292543166463228
"O60308_IDR_685_743",0.309663728923816
"O60308_IDR_871_925",0.179516151318783
"O60309_IDR_1047_1086",0.150376897337498
"O60309_IDR_1_869",0.268795664359504
"O60333_IDR_1205_1244",0.172683464119119
"O60333_IDR_1521_1588",0.168844808487896
"O60333_IDR_1592_1682",0.164839336007567
"O60333_IDR_705_735",0.169820358002553
"O60333_IDR_912_957",0.172975352835841
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.318746792177092
"O60343_IDR_237_352",0.309673261450352
"O60343_IDR_525_874",0.371579946372555
"O60346_IDR_1431_1511",0.346735104567051
"O60346_IDR_1_462",0.313075193347847
"O60346_IDR_1575_1636",0.340189702085102
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.383188151949932
"O60481_IDR_1_186",0.445619364231901
"O60481_IDR_405_461",0.554380635768099
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.394554703973273
"O60502_IDR_395_550",0.605445296026727
"O60503_IDR_1248_1353",0.362069645681752
"O60503_IDR_1_78",0.301538410263045
"O60503_IDR_579_713",0.336391944055203
"O60504_IDR_1_382",0.523366511335462
"O60504_IDR_522_611",0.476633488664538
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.479981108401426
"O60508_IDR_201_238",0.520018891598574
"O60512_IDR_1_71",0.484770433486255
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.24635730224684
"O60610_IDR_1208_1272",0.241051736065673
"O60610_IDR_1_85",0.336308447131344
"O60610_IDR_505_766",0.176282514556143
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.288559111381227
"O60658_IDR_329_386",0.363657050045713
"O60658_IDR_429_481",0.34778383857306
"O60663_IDR_13_48",0.330361788496884
"O60663_IDR_176_237",0.352235993840568
"O60663_IDR_269_388",0.317402217662547
"O60664_IDR_1_35",0.495426045753573
"O60664_IDR_69_172",0.504573954246427
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.194395888910776
"O60673_IDR_2014_2182",0.22235989411805
"O60673_IDR_274_307",0.15293109441628
"O60673_IDR_310_974",0.2415131398237
"O60741_IDR_1_90",0.477936625275342
"O60741_IDR_595_890",0.522063374724658
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.439724954161059
"O60759_IDR_173_359",0.560275045838941
"O60763_IDR_675_790",0.600940571625576
"O60763_IDR_930_962",0.399059428374424
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.31458966468996
"O60784_IDR_303_415",0.347008422647991
"O60784_IDR_450_492",0.338401912662049
"O60806_IDR_1_37",0.351231385716316
"O60806_IDR_251_318",0.324318812981892
"O60806_IDR_321_420",0.324449801301792
"O60812_IDR_117_293",1
"O60814_IDR_1_36",1
"O60825_IDR_446_505",1
"O60826_IDR_143_334",1
"O60885_IDR_1206_1337",0.19046584632185
"O60885_IDR_459_666",0.231497257389168
"O60885_IDR_676_1201",0.17803403206345
"O60888_IDR_1_62",1
"O60890_IDR_568_802",1
"O60895_IDR_1_31",1
"O60902_IDR_1_159",0.657290352593196
"O60902_IDR_161_331",0.342709647406804
"O60907_IDR_1_37",0.491987916887302
"O60907_IDR_146_210",0.508012083112698
"O60909_IDR_1_92",1
"O60927_IDR_68_126",1
