"","GO0140110_transcription_regulator_activity"
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.499216160518247
"O76081_IDR_93_244",0.500783839481753
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.256543218664992
"O76083_IDR_68_239",0.743456781335008
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.303171203584431
"O94759_IDR_1_57",0.344615678442056
"O94759_IDR_581_613",0.352213117973513
"O94761_IDR_359_448",0.324653355641058
"O94761_IDR_49_351",0.324097222483664
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.516226506838071
"O94823_IDR_458_712",0.483773493161929
"O94826_IDR_1_33",0.396298107686201
"O94826_IDR_64_107",0.603701892313799
"O94830_IDR_1_32",0.3192461968179
"O94830_IDR_433_477",0.31102214181303
"O94830_IDR_603_647",0.36973166136907
"O94842_IDR_1_232",0.479145590546814
"O94880_IDR_589_620",0.222746084146265
"O94880_IDR_692_754",0.235833184421816
"O94880_IDR_756_867",0.194497451110739
"O94885_IDR_1_35",0.157303638683183
"O94885_IDR_229_344",0.169938785294247
"O94885_IDR_358_547",0.221524650495206
"O94885_IDR_697_728",0.163748371442947
"O94885_IDR_730_1088",0.143008406024934
"O94885_IDR_88_177",0.144476148059483
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.305488493759182
"O94887_IDR_359_498",0.371900195258885
"O94887_IDR_858_903",0.322611310981934
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.658719416411714
"O94900_IDR_46_263",0.188983008186889
"O94900_IDR_8_41",0.152297575401397
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.531496668052552
"O94907_IDR_23_79",0.468503331947448
"O94910_IDR_1114_1434",0.567903293538502
"O94910_IDR_400_472",0.432096706461498
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.177499391311998
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.265585089114443
"O94929_IDR_298_593",0.734414910885557
"O94933_IDR_293_347",0.283802918559715
"O94933_IDR_613_659",0.357020819533656
"O94933_IDR_682_856",0.359176261906629
"O94966_IDR_1_112",0.208756725888585
"O94941_IDR_219_250",0.631419369590032
"O94941_IDR_339_480",0.368580630409968
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.154366207982744
"O94966_IDR_203_274",0.154994188127221
"O94966_IDR_399_488",0.291688564980241
"O94966_IDR_874_983",0.190194313021208
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.513276513820592
"O94972_IDR_624_943",0.486723486179407
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.203958805217277
"O94979_IDR_792_858",0.410279229864996
"O94979_IDR_881_1111",0.385761964917727
"O94983_IDR_1119_1202",0.130791914945098
"O94983_IDR_212_305",0.331739870238104
"O94983_IDR_392_435",0.165894881465488
"O94983_IDR_447_490",0.129665047052144
"O94983_IDR_814_1022",0.241908286299166
"O94985_IDR_819_902",0.532289844369762
"O95025_IDR_1_38",0.528040378558262
"O95025_IDR_737_777",0.471959621441738
"O95049_IDR_279_374",0.251087397465543
"O95049_IDR_558_590",0.229300899370199
"O95049_IDR_774_919",0.222411117987153
"O95049_IDR_94_189",0.297200585177104
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.451562430566539
"O95069_IDR_333_398",0.548437569433461
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.0896850814111934
"O95071_IDR_1749_1779",0.098597586688768
"O95071_IDR_1860_1911",0.113378788566064
"O95071_IDR_1965_2021",0.103052226421759
"O95071_IDR_2027_2174",0.0962693473686381
"O95071_IDR_2318_2364",0.0949626805889999
"O95071_IDR_2454_2499",0.0993287073765885
"O95071_IDR_583_645",0.10936133555966
"O95071_IDR_81_159",0.0942790778052633
"O95071_IDR_936_1074",0.101085168213065
"O95155_IDR_1_152",0.39329890746352
"O95155_IDR_218_393",0.60670109253648
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.474425587865958
"O95158_IDR_20_58",0.525574412134041
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.132726949241008
"O95180_IDR_1564_1595",0.113495034835443
"O95180_IDR_1_68",0.129290419448734
"O95180_IDR_1867_2353",0.144803731674313
"O95180_IDR_424_459",0.144424731261381
"O95180_IDR_483_771",0.335259133539121
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.239608038231277
"O95235_IDR_702_890",0.234216738888543
"O95238_IDR_70_118",0.395507245932139
"O95239_IDR_426_558",0.417762221657732
"O95239_IDR_656_820",0.308406998514727
"O95239_IDR_918_1232",0.273830779827542
"O95243_IDR_149_434",0.449125252272468
"O95243_IDR_1_82",0.550874747727532
"O95248_IDR_1059_1113",0.14646227251091
"O95248_IDR_1284_1318",0.174629421043905
"O95248_IDR_1683_1713",0.1917677720114
"O95248_IDR_1718_1764",0.172726356708932
"O95248_IDR_778_819",0.160672465164463
"O95248_IDR_91_121",0.15374171256039
"O95249_IDR_118_163",0.510790028114665
"O95249_IDR_31_74",0.489209971885335
"O95251_IDR_1_206",0.569443768857491
"O95251_IDR_208_332",0.430556231142509
"O95255_IDR_263_294",0.502573182713638
"O95255_IDR_856_922",0.497426817286362
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.497636309524889
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.408926439850177
"O95365_IDR_487_584",0.591073560149823
"O95373_IDR_881_913",0.491893018791551
"O95373_IDR_917_948",0.508106981208449
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.343780771348168
"O95382_IDR_1_41",0.32715139553209
"O95382_IDR_908_996",0.329067833119742
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.317535503084445
"O95391_IDR_200_257",0.348871366100563
"O95391_IDR_465_560",0.333593130814992
"O95393_IDR_1_49",0.530394081050904
"O95393_IDR_276_319",0.469605918949096
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.517374560570881
"O95436_IDR_634_690",0.482625439429119
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.380616813147545
"O95450_IDR_1_52",0.318496316664623
"O95450_IDR_217_263",0.300886870187832
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.320282058361488
"O95466_IDR_168_222",0.327990574476968
"O95466_IDR_446_635",0.351727367161544
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.291932916325104
"O95477_IDR_1255_1314",0.368775825071617
"O95477_IDR_2226_2261",0.339291258603279
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.625541087080072
"O95567_IDR_87_163",0.374458912919928
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.421635769224429
"O95602_IDR_208_249",0.578364230775572
"O95613_IDR_1_266",0.151399355691782
"O95613_IDR_1384_2557",0.135725880643375
"O95613_IDR_2815_3128",0.240686700299494
"O95613_IDR_321_1256",0.321083983913005
"O95613_IDR_3222_3296",0.151104079452343
"O95622_IDR_1_204",0.638491100446398
"O95622_IDR_649_711",0.361508899553602
"O95625_IDR_124_174",0.234028578505435
"O95625_IDR_320_364",0.304271523393045
"O95625_IDR_369_649",0.46169989810152
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.488539874435525
"O95644_IDR_702_912",0.511460125564475
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.701072676214759
"O95677_IDR_289_366",0.298927323785241
"O95678_IDR_27_62",0.478107347774745
"O95678_IDR_479_551",0.521892652225255
"O95714_IDR_2417_2458",0.214010971651491
"O95714_IDR_2509_2547",0.201725599237244
"O95714_IDR_3410_3529",0.184552435796797
"O95721_IDR_1_213",0.512779882158824
"O95721_IDR_215_258",0.487220117841176
"O95727_IDR_220_304",0.337775074560557
"O95727_IDR_314_360",0.316650245979429
"O95727_IDR_363_393",0.345574679460015
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.456118965965282
"O95754_IDR_688_739",0.543881034034718
"O95757_IDR_503_575",0.434343965728486
"O95757_IDR_788_839",0.565656034271514
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.520465448950002
"O95789_IDR_599_737",0.479534551049998
"O95793_IDR_387_480",0.389212451432992
"O95793_IDR_9_69",0.610787548567008
"O95800_IDR_1_38",0.312678644027353
"O95800_IDR_234_327",0.313854917107062
"O95800_IDR_402_540",0.373466438865585
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.272419445163918
"O95835_IDR_1_137",0.178557562783071
"O95835_IDR_140_633",0.549022992053011
"O95838_IDR_1_41",0.469382163773444
"O95838_IDR_463_553",0.530617836226556
"O95841_IDR_1_45",0.492938653848174
"O95841_IDR_204_270",0.507061346151826
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.458286590264581
"O95873_IDR_264_294",0.541713409735419
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.758723696803613
"O95886_IDR_905_965",0.241276303196387
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.547258290369926
"O95983_IDR_250_291",0.524797148823709
"O95983_IDR_52_108",0.475202851176291
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.311612992993933
"O95996_IDR_698_2303",0.28341200530049
"O95996_IDR_79_128",0.404975001705577
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.648695096428752
"O96004_IDR_155_201",0.351304903571248
"O96005_IDR_1_87",0.625733482468952
"O96005_IDR_597_669",0.374266517531048
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.520777974834156
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.508804797447162
"P01127_IDR_53_86",0.491195202552838
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.500910034829807
"P01135_IDR_1_37",0.499089965170193
"P01138_IDR_1_70",0.707008811216599
"P01138_IDR_91_126",0.292991188783401
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.54734293421437
"P01210_IDR_72_203",0.45265706578563
"P01213_IDR_1_61",0.550917613319716
"P01213_IDR_70_211",0.449082386680284
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.531888457889688
"P02538_IDR_1_61",0.460313842565934
"P02538_IDR_493_564",0.539686157434065
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.417210076179041
"P02671_IDR_263_626",0.582789923820959
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.240053480008638
"P02686_IDR_180_217",0.243039861074604
"P02686_IDR_251_287",0.273360673832459
"P02686_IDR_98_178",0.243545985084299
"P02730_IDR_1_52",0.333480726216341
"P02730_IDR_161_214",0.350432801823523
"P02730_IDR_338_371",0.316086471960136
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.289458317445248
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.489809113208912
"P04233_IDR_263_296",0.259584858902503
"P04233_IDR_86_136",0.250606027888585
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.448542296662123
"P04259_IDR_493_564",0.551457703337877
"P04264_IDR_1_61",0.461225900888106
"P04264_IDR_509_644",0.538774099111894
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.348574312851716
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.450334178966691
"P05305_IDR_1_52",0.28195489760516
"P05305_IDR_84_118",0.26771092342815
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.510392849620361
"P05423_IDR_278_310",0.489607150379639
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.520298233910163
"P05455_IDR_325_408",0.479701766089837
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.461124010771545
"P05997_IDR_79_1263",0.538875989228455
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.591369515031606
"P06213_IDR_743_793",0.408630484968394
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.281991432273954
"P06400_IDR_580_644",0.414219353824688
"P06400_IDR_855_928",0.303789213901358
"P06401_IDR_1_463",0.452137024448014
"P06401_IDR_474_505",0.293706646715576
"P06401_IDR_636_674",0.25415632883641
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.525009606838851
"P06734_IDR_289_321",0.474990393161149
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.521068966154061
"P06850_IDR_80_157",0.478931033845939
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.441107046013716
"P07333_IDR_927_961",0.558892953986284
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.531482141526954
"P07359_IDR_533_573",0.468517858473046
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.530455445345725
"P07492_IDR_91_148",0.469544554654275
"P07498_IDR_1_47",0.334274854587551
"P07498_IDR_72_182",0.665725145412449
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.535491915443287
"P07814_IDR_954_1019",0.464508084556713
"P07900_IDR_226_279",0.479871510140579
"P07900_IDR_699_732",0.520128489859421
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.651067385642463
"P08151_IDR_1_270",0.32688621884624
"P08151_IDR_294_332",0.115355921622892
"P08151_IDR_334_1106",0.557757859530868
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.497636520233784
"P08183_IDR_632_691",0.502363479766216
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.760978819328387
"P08235_IDR_671_731",0.239021180671613
"P08238_IDR_222_271",0.501142549474302
"P08238_IDR_691_724",0.498857450525698
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.657282846436108
"P08476_IDR_259_316",0.342717153563892
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.464453454614328
"P08575_IDR_27_225",0.535546545385672
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.422227552408454
"P08779_IDR_424_473",0.577772447591546
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.558442126961969
"P08F94_IDR_4026_4059",0.441557873038031
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.319103245986938
"P09016_IDR_9_130",0.680896754013062
"P09017_IDR_1_171",0.704045145408817
"P09017_IDR_212_264",0.295954854591183
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.500509356845827
"P09086_IDR_270_300",0.215659590326837
"P09086_IDR_351_479",0.283831052827336
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.473616580866981
"P09681_IDR_1_54",0.485870427162201
"P09681_IDR_83_124",0.514129572837798
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.327273969282163
"P09874_IDR_352_387",0.261667093121097
"P09874_IDR_483_521",0.41105893759674
"P09884_IDR_1_65",0.507393263220457
"P09884_IDR_90_330",0.492606736779543
"P09912_IDR_1_56",0.514445053877509
"P09912_IDR_91_130",0.485554946122491
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.489297923413242
"P0C1S8_IDR_517_567",0.510702076586758
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.432143814281348
"P0C221_IDR_741_793",0.567856185718651
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.558045958572656
"P0C2L3_IDR_125_166",0.441954041427344
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.493023909255049
"P0C2W7_IDR_149_299",0.506976090744951
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.339680093740833
"P0C7I6_IDR_42_90",0.330496716874991
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.535826276663848
"P0C7N4_IDR_184_270",0.464173723336152
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.779276075966164
"P0C7T5_IDR_586_666",0.220723924033836
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.220276619116663
"P0C7U0_IDR_473_527",0.258432129368558
"P0C7U0_IDR_529_571",0.206076912612845
"P0C7U0_IDR_577_749",0.315214338901934
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.252279129277546
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.587290112434338
"P0CG23_IDR_604_659",0.412709887565662
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.256670174463034
"P0CG40_IDR_195_330",0.473420240957188
"P0CG40_IDR_396_484",0.269909584579777
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.463918113069871
"Q7RTT9_IDR_286_333",0.536081886930129
"Q7RTU0_IDR_134_167",0.46393369628926
"Q7RTU0_IDR_1_56",0.53606630371074
"Q7RTU1_IDR_166_214",0.517938112210881
"Q7RTU1_IDR_1_82",0.482061887789119
"Q7RTU3_IDR_157_233",0.71243062912109
"Q7RTU3_IDR_1_94",0.28756937087891
"Q7RTU4_IDR_127_204",0.684843359403132
"Q7RTU4_IDR_1_72",0.315156640596868
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.444085056003586
"Q7RTV3_IDR_230_340",0.555914943996414
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.371159428248453
"Q7Z2Z1_IDR_543_631",0.27440328059675
"Q7Z2Z1_IDR_806_1910",0.311857850228281
"Q7Z2Z2_IDR_444_501",0.54089767371584
"Q7Z2Z2_IDR_902_949",0.45910232628416
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.40937689119011
"Q7Z333_IDR_599_1695",0.59062310880989
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.300742233114092
"Q7Z353_IDR_548_584",0.419462336797638
"Q7Z353_IDR_654_690",0.279795430088271
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.254972726999813
"Q7Z3D4_IDR_242_306",0.502440724441007
"Q7Z3D4_IDR_28_58",0.24258654855918
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.553715142963649
"Q7Z3K3_IDR_1333_1410",0.277274335387797
"Q7Z3K3_IDR_382_462",0.178885622415674
"Q7Z3K3_IDR_694_743",0.179608990510116
"Q7Z3K3_IDR_857_972",0.183510988023813
"Q7Z3K6_IDR_1_171",0.461270127822095
"Q7Z3K6_IDR_328_481",0.538729872177905
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.565583598800903
"Q7Z3T8_IDR_749_1001",0.434416401199097
"Q7Z3U7_IDR_509_542",0.481075697347725
"Q7Z3U7_IDR_626_666",0.518924302652275
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.342548043114942
"Q7Z3Y7_IDR_397_429",0.3190206554722
"Q7Z3Y7_IDR_434_464",0.338431301412858
"Q7Z3Y8_IDR_1_69",0.501445824239874
"Q7Z3Y8_IDR_394_459",0.498554175760126
"Q7Z3Y9_IDR_1_68",0.346453502380325
"Q7Z3Y9_IDR_394_428",0.305337574938094
"Q7Z3Y9_IDR_435_468",0.348208922681581
"Q7Z460_IDR_1082_1269",0.456768353695109
"Q7Z460_IDR_542_845",0.270983910253046
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.210791270874529
"Q7Z478_IDR_1_82",0.225965943442697
"Q7Z478_IDR_303_359",0.255960409280463
"Q7Z478_IDR_502_542",0.307282376402311
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.427157295207658
"Q7Z4H7_IDR_396_955",0.572842704792341
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.20193766892327
"Q7Z4N2_IDR_1238_1603",0.240113480082055
"Q7Z4N2_IDR_405_448",0.221340795141425
"Q7Z4N2_IDR_560_603",0.165705877442333
"Q7Z4N2_IDR_775_812",0.170902178410916
"Q7Z570_IDR_465_1157",0.539634866757995
"Q7Z572_IDR_1_215",0.236496657270673
"Q7Z572_IDR_341_373",0.365071025140239
"Q7Z572_IDR_411_469",0.398432317589088
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.514376498594774
"Q7Z591_IDR_614_1439",0.485623501405226
"Q7Z5B4_IDR_1_110",0.539171459657492
"Q7Z5B4_IDR_117_369",0.460828540342508
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.544727591159246
"Q7Z5R6_IDR_437_666",0.455272408840754
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.510324234577907
"Q7Z5Y6_IDR_257_296",0.489675765422093
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.311378656963642
"P0DL12_IDR_47_86",0.285934314435229
"P0DL12_IDR_88_118",0.402687028601129
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.240016584586654
"P0DP91_IDR_1_72",0.448838020178469
"P0DP91_IDR_241_581",0.311145395234877
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.498255374422874
"P0DPD6_IDR_98_135",0.501744625577126
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.644669117325441
"P10275_IDR_624_663",0.355330882674559
"P10276_IDR_1_82",0.54858318365041
"P10276_IDR_418_462",0.45141681634959
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.424235786297034
"P10412_IDR_1_36",0.575764213702966
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.509846293547017
"P10515_IDR_308_351",0.490153706452983
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.543874930820702
"P10588_IDR_1_50",0.456125069179298
"P10589_IDR_149_182",0.464704987652654
"P10589_IDR_1_80",0.535295012347346
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.486057334024491
"P10997_IDR_53_89",0.513942665975509
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
