"","GO0005525_GTP_binding"
"Q9BXU7_IDR_731_820",0.506063773567096
"Q9BY12_IDR_745_899",0.320321457765783
"Q9BY15_IDR_619_652",1
"Q9BY21_IDR_1_39",1
"Q9BY42_IDR_192_273",1
"Q9BY43_IDR_170_222",1
"Q9BY44_IDR_427_530",1
"Q9BY66_IDR_1299_1367",0.33607420985331
"Q9BY66_IDR_1411_1539",0.336328382679028
"Q9BY66_IDR_174_310",0.327597407467662
"Q9BY67_IDR_335_376",0.47868343953823
"Q9BY67_IDR_398_442",0.52131656046177
"Q9BY76_IDR_1_109",0.496501830537597
"Q9BY76_IDR_115_180",0.503498169462403
"Q9BY77_IDR_12_273",1
"Q9BY78_IDR_299_374",1
"Q9BY84_IDR_301_557",0.389833882840539
"Q9BY84_IDR_561_654",0.610166117159461
"Q9BY89_IDR_1_31",0.390401448139143
"Q9BY89_IDR_37_1789",0.609598551860857
"Q9BYK8_IDR_959_1061",1
"Q9BYL1_IDR_1_109",1
"Q9BYM8_IDR_148_193",0.495127859959353
"Q9BYM8_IDR_243_277",0.504872140040647
"Q9BYN0_IDR_1_36",1
"Q9BYN7_IDR_1_321",1
"Q9BYN8_IDR_1_38",1
"Q9BYP7_IDR_1_134",0.523318428892793
"Q9BYP7_IDR_486_1800",0.476681571107207
"Q9BYP8_IDR_1_105",1
"Q9BYW2_IDR_1075_1452",0.171654042880562
"Q9BYW2_IDR_1_1069",0.365082310499445
"Q9BYW2_IDR_1829_2147",0.145066100494019
"Q9BYW2_IDR_2311_2388",0.158517972328829
"Q9BYW2_IDR_2421_2468",0.159679573797145
"Q9BYW3_IDR_65_111",1
"Q9BYX2_IDR_1_44",0.329713538158967
"Q9BYX2_IDR_145_329",0.349390481529424
"Q9BYX2_IDR_384_454",0.320895980311609
"Q9BYX4_IDR_200_304",1
"Q9BZD6_IDR_1_31",1
"Q9BZD7_IDR_162_214",1
"Q9BZE1_IDR_1_31",1
"Q9BZE2_IDR_434_471",1
"Q9BZE3_IDR_1_190",0.555797356550893
"Q9BZE3_IDR_286_327",0.444202643449106
"Q9BZE4_IDR_461_634",1
"Q9BZE7_IDR_56_93",1
"Q9BZE9_IDR_177_316",0.511765996020682
"Q9BZE9_IDR_495_553",0.488234003979318
"Q9BZJ6_IDR_35_76",1
"Q9BZJ7_IDR_205_237",0.499761708042143
"Q9BZJ7_IDR_311_368",0.500238291957857
"Q9BZJ8_IDR_1_40",0.338168396959129
"Q9BZJ8_IDR_246_282",0.344598634584436
"Q9BZJ8_IDR_364_451",0.317232968456435
"Q9BZK7_IDR_90_150",1
"Q9BZL4_IDR_315_691",1
"Q9BZL6_IDR_1_37",0.227981948939838
"Q9BZL6_IDR_190_250",0.295792694963905
"Q9BZL6_IDR_316_378",0.232339176965916
"Q9BZL6_IDR_848_878",0.24388617913034
"Q9BZM3_IDR_14_204",0.491133483218373
"Q9BZM3_IDR_254_304",0.508866516781627
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.498242931093504
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.504222830792076
"Q9C086_IDR_78_267",0.495777169207924
"Q9C091_IDR_1088_1225",0.335795156234501
"Q9C091_IDR_241_368",0.32748595927199
"Q9C091_IDR_51_102",0.336718884493509
"Q9C093_IDR_1197_1327",0.193634339801844
"Q9C093_IDR_1663_1709",0.196836533121966
"Q9C093_IDR_257_290",0.201672100468838
"Q9C093_IDR_608_681",0.19691181727215
"Q9C093_IDR_890_1004",0.210945209335202
"Q9C098_IDR_21_345",0.489312366886292
"Q9C098_IDR_617_648",0.510687633113708
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.243707900513876
"Q9C0B9_IDR_207_351",0.262171235972408
"Q9C0B9_IDR_403_435",0.25380398408052
"Q9C0B9_IDR_464_1021",0.240316879433196
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.190589165383952
"Q9C0C7_IDR_250_310",0.19424305990039
"Q9C0C7_IDR_312_649",0.203068251767148
"Q9C0C7_IDR_665_726",0.183253916946151
"Q9C0C7_IDR_737_805",0.22884560600236
"Q9C0C9_IDR_1155_1249",0.316437832417851
"Q9C0C9_IDR_1_55",0.230795501876296
"Q9C0C9_IDR_399_537",0.230313788750875
"Q9C0C9_IDR_712_920",0.222452876954978
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.246834104444372
"Q9C0F1_IDR_289_390",0.503374798857977
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.294073730677756
"Q9C0H9_IDR_264_1183",0.705926269322244
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.500774100598858
"Q9C0I9_IDR_179_441",0.499225899401142
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.340859527951214
"Q9C0J8_IDR_408_507",0.33865525040691
"Q9C0J8_IDR_511_1336",0.320485221641876
"Q9C0J9_IDR_1_48",0.510272823130813
"Q9C0J9_IDR_175_482",0.489727176869187
"Q9C0K0_IDR_1_824",0.525177629061293
"Q9C0K0_IDR_858_894",0.474822370938707
"Q9GZR2_IDR_80_195",0.507357806496664
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.330213446481157
"Q9GZR7_IDR_62_190",0.33953773830809
"Q9GZR7_IDR_812_859",0.330248815210754
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.253119618269602
"Q9GZU2_IDR_1305_1386",0.241080661212705
"Q9GZU2_IDR_1_34",0.256564466029268
"Q9GZU2_IDR_1417_1478",0.249235254488425
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.478694434768369
"Q9GZV3_IDR_520_580",0.521305565231631
"Q9H009_IDR_142_177",0.50540569853199
"Q9H009_IDR_1_74",0.49459430146801
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.490040760424224
"Q9H019_IDR_74_143",0.509959239575776
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.483517047108525
"Q9H063_IDR_52_83",0.516482952891475
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.240381253192559
"Q9H0E7_IDR_167_291",0.265129491701843
"Q9H0E7_IDR_306_373",0.250303543565673
"Q9H0E7_IDR_682_712",0.244185711539925
"Q9H0E9_IDR_133_704",0.329318040235673
"Q9H0E9_IDR_819_854",0.331059506632913
"Q9H0E9_IDR_869_1101",0.339622453131413
"Q9H0F5_IDR_1_386",1
"Q9H0F6_IDR_121_167",0.494805130692328
"Q9H0V9_IDR_1_43",0.506958836596256
"Q9H0V9_IDR_293_348",0.493041163403744
"Q9H0W5_IDR_62_92",0.516001153064711
"Q9H0W5_IDR_99_538",0.483998846935289
"Q9H0W7_IDR_87_127",1
"Q9H0W8_IDR_1_170",1
"Q9H0X4_IDR_1_63",1
"Q9H0X6_IDR_43_138",1
"Q9H0X9_IDR_1_98",0.380004898695162
"Q9H0X9_IDR_249_362",0.31020478978557
"Q9H161_IDR_236_411",0.499491403298222
"Q9H165_IDR_1_747",1
"Q9H171_IDR_281_317",0.337506534261757
"Q9H171_IDR_344_400",0.328804367152373
"Q9H171_IDR_72_104",0.333689098585869
"Q9H172_IDR_1_43",0.494355184933798
"Q9H172_IDR_333_364",0.505644815066202
"Q9H173_IDR_1_63",1
"Q9H175_IDR_128_168",0.249121654809296
"Q9H175_IDR_1_63",0.256838406838885
"Q9H175_IDR_281_371",0.243359493407618
"Q9H175_IDR_425_543",0.2506804449442
"Q9H190_IDR_1_39",1
"Q9H1A4_IDR_288_392",0.272316540548394
"Q9H1A4_IDR_674_704",0.244940650052517
"Q9H1A4_IDR_715_746",0.238442762078887
"Q9H1A4_IDR_988_1019",0.244300047320202
"Q9H1B5_IDR_37_149",1
"Q9H1B7_IDR_64_362",0.507773203130964
"Q9H1K0_IDR_472_732",0.301020265344375
"Q9H1M0_IDR_1_70",1
"Q9H1M3_IDR_1_61",0.487410997131838
"Q9H1M3_IDR_70_183",0.512589002868162
"Q9H1P3_IDR_1_59",0.503697189670387
"Q9H1P3_IDR_319_350",0.496302810329613
"Q9H1Q7_IDR_370_451",1
"Q9H1R2_IDR_140_295",1
"Q9H1R3_IDR_1_262",1
"Q9H1U4_IDR_1_197",1
"Q9H1V8_IDR_1_60",0.501658872106087
"Q9H1V8_IDR_646_711",0.498341127893913
"Q9H1X3_IDR_1_32",1
"Q9H1Y3_IDR_1_31",0.472974049087804
"Q9H1Y3_IDR_330_397",0.527025950912196
"Q9H1Z8_IDR_109_148",0.501828567318229
"Q9H1Z8_IDR_1_31",0.498171432681771
"Q9H201_IDR_144_632",1
"Q9H204_IDR_1_41",1
"Q9H2B2_IDR_1_151",1
"Q9H2B4_IDR_574_604",1
"Q9H2C1_IDR_121_227",0.488013498187201
"Q9H2C1_IDR_298_345",0.511986501812799
"Q9H2D6_IDR_1_2115",0.564877254021731
"Q9H2D6_IDR_2151_2188",0.435122745978269
"Q9H2F5_IDR_276_439",0.490755355004654
"Q9H2F5_IDR_471_836",0.509244644995346
"Q9H2F9_IDR_45_107",1
"Q9H2G2_IDR_1205_1235",0.508960613079606
"Q9H2G2_IDR_313_796",0.491039386920394
"Q9H2G4_IDR_1_210",0.506726478745115
"Q9H2G4_IDR_426_682",0.493273521254885
"Q9H2G9_IDR_1_130",0.48117150433143
"Q9H2G9_IDR_219_321",0.51882849566857
"Q9H2H9_IDR_1_72",1
"Q9H2I8_IDR_135_173",1
"Q9H2J4_IDR_208_239",1
"Q9H2J7_IDR_1_62",0.488382372546706
"Q9H2W2_IDR_136_220",0.50491168667546
"Q9H2W2_IDR_1_91",0.49508831332454
"Q9H2W6_IDR_1_41",1
"Q9H2X0_IDR_1_31",1
"Q9H2X3_IDR_1_60",1
"Q9H2X6_IDR_43_180",0.519741136745569
"Q9H2X6_IDR_536_1061",0.480258863254431
"Q9H2X8_IDR_1_130",1
"Q9H2X9_IDR_10_81",0.328718766307485
"Q9H2X9_IDR_87_120",0.334305996032758
"Q9H2X9_IDR_942_1066",0.336975237659757
"Q9H2Y7_IDR_1_1382",1
"Q9H2Y9_IDR_1_110",0.328936415928832
"Q9H2Y9_IDR_374_412",0.323661594626559
"Q9H2Y9_IDR_763_848",0.34740198944461
"Q9H2Z4_IDR_1_191",0.49820290458951
"Q9H2Z4_IDR_289_342",0.50179709541049
"Q9H300_IDR_21_90",1
"Q9H305_IDR_1_119",1
"Q9H307_IDR_1_150",0.511496925597727
"Q9H3E2_IDR_410_470",1
"Q9H3F6_IDR_265_313",1
"Q9H3H1_IDR_414_467",1
"Q9H3H3_IDR_1_70",1
"Q9H3H9_IDR_1_227",1
"Q9H3J6_IDR_129_166",1
"Q9H3K2_IDR_1_73",1
"Q9H3M0_IDR_427_494",1
"Q9H3M9_IDR_183_355",1
"Q9H3N1_IDR_210_280",1
"Q9H3N8_IDR_207_291",1
"Q9H3P2_IDR_147_433",1
"Q9H3P7_IDR_188_237",0.330982506531967
"Q9H3P7_IDR_22_69",0.340757576061633
"Q9H3P7_IDR_291_363",0.328259917406401
"Q9H3Q1_IDR_1_35",0.329303715542793
"Q9H3Q1_IDR_227_356",0.335741630624751
"Q9H3Q1_IDR_55_199",0.334954653832455
"Q9H3Q3_IDR_1_47",1
"Q9H3R0_IDR_363_612",1
"Q9H422_IDR_511_869",0.220969233593283
"Q9H422_IDR_87_147",0.240739652923373
"Q9H422_IDR_874_1078",0.294163769085277
"Q9H425_IDR_129_306",1
"Q9H426_IDR_1_78",1
"Q9H444_IDR_172_212",1
"Q9H446_IDR_190_243",1
"Q9H461_IDR_152_230",0.345095439584307
"Q9H461_IDR_344_380",0.315939023434105
"Q9H461_IDR_624_694",0.338965536981588
"Q9H467_IDR_89_145",1
"Q9H497_IDR_1_37",1
"Q9H4A3_IDR_1_206",0.377622543575341
"Q9H4A3_IDR_1262_2382",0.315877815154715
"Q9H4A3_IDR_567_1259",0.306499641269944
"Q9H4A5_IDR_1_42",1
"Q9H4A6_IDR_1_57",1
"Q9H4A9_IDR_1_49",1
"Q9H4B4_IDR_1_47",0.511338915398253
"Q9H4B4_IDR_337_413",0.488661084601747
"Q9H4I3_IDR_1_56",1
"Q9H4I9_IDR_1_49",1
"Q9H4L4_IDR_1_309",1
"Q9H4L5_IDR_1_31",0.331938413743885
"Q9H4L5_IDR_164_210",0.345764603209922
"Q9H4L5_IDR_246_512",0.322296983046193
"Q9H4L7_IDR_1_248",0.489010773631847
"Q9H4L7_IDR_292_382",0.510989226368153
"Q9H4M7_IDR_1_46",0.318862925025964
"Q9H4M7_IDR_149_436",0.355603957311442
"Q9H4M7_IDR_473_747",0.325533117662595
"Q9H4Q3_IDR_162_443",0.502915645211502
"Q9H4Q3_IDR_643_707",0.497084354788498
"Q9H4Q4_IDR_321_367",1
"Q9H4S2_IDR_14_162",0.494425088348322
"Q9H4S2_IDR_199_264",0.505574911651678
"Q9H4T2_IDR_125_233",1
"Q9H4W6_IDR_406_596",1
"Q9H4X1_IDR_59_116",1
"Q9H4Z2_IDR_1_165",0.258773028445567
"Q9H5I5_IDR_1464_1896",0.130947115166068
"Q9H5I5_IDR_2042_2146",0.239434890171548
"Q9H5I5_IDR_837_904",0.12431804014185
"Q9H5J0_IDR_173_466",0.489842097070803
"Q9H5J0_IDR_521_574",0.510157902929196
"Q9H5J8_IDR_1_74",0.365583582221776
"Q9H5J8_IDR_245_278",0.320420472346513
"Q9H5J8_IDR_85_122",0.313995945431711
"Q9H5K3_IDR_1_56",1
"Q9H5L6_IDR_100_149",1
"Q9H5N1_IDR_1_303",0.49111850510967
"Q9H5N1_IDR_305_440",0.50888149489033
"Q9H5P4_IDR_309_391",0.201485453031549
"Q9H5P4_IDR_393_553",0.232511652581947
"Q9H5P4_IDR_679_856",0.188385451541645
"Q9H5P4_IDR_952_1033",0.189480298508876
"Q9H5P4_IDR_9_54",0.188137144335983
"Q9H5U6_IDR_450_513",1
"Q9H5V7_IDR_145_360",0.521500460881815
"Q9H5V7_IDR_1_55",0.478499539118185
"Q9H6B1_IDR_216_263",0.20045389310853
"Q9H6B1_IDR_279_319",0.19873924037417
"Q9H6B1_IDR_327_363",0.199582012317393
"Q9H6B1_IDR_92_201",0.19571536806567
"Q9H6B4_IDR_260_347",1
"Q9H6D3_IDR_348_395",1
"Q9H6D8_IDR_195_234",1
"Q9H6E4_IDR_179_229",1
"Q9H6E5_IDR_227_317",0.507818725806663
"Q9H6E5_IDR_636_759",0.492181274193338
"Q9H6W3_IDR_1_196",1
"Q9H6X2_IDR_402_444",0.473538946522069
"Q9H6X2_IDR_475_564",0.526461053477931
"Q9H6X4_IDR_1_144",1
"Q9H6X5_IDR_1_524",1
"Q9H6Y2_IDR_334_383",1
"Q9H6Y5_IDR_211_334",0.489111340708999
"Q9H6Y5_IDR_68_119",0.510888659291001
"Q9H6Z4_IDR_1_384",0.518755160547949
"Q9H6Z4_IDR_514_567",0.481244839452051
"Q9H706_IDR_335_769",1
"Q9H7N4_IDR_1_1209",0.537408286257775
"Q9H7N4_IDR_1279_1312",0.462591713742225
"Q9H7P6_IDR_196_242",1
"Q9H7P9_IDR_1_98",0.479752931810954
"Q9H7P9_IDR_429_1386",0.520247068189046
"Q9H7R0_IDR_67_127",1
"Q9H7R5_IDR_47_177",1
"Q9H7S9_IDR_1_548",1
"Q9H7T9_IDR_1_281",1
"Q9H7U1_IDR_1_655",0.557127291862721
"Q9H825_IDR_119_190",1
"Q9H832_IDR_1_77",1
"Q9H841_IDR_1_42",0.511929974218887
"Q9H841_IDR_333_368",0.488070025781113
"Q9H845_IDR_1_36",1
"Q9H857_IDR_1_38",1
"Q9H869_IDR_1_160",0.249239827639539
"Q9H869_IDR_345_375",0.253667004482129
"Q9H869_IDR_392_745",0.247810967994895
"Q9H869_IDR_752_796",0.249282199883437
"Q9H875_IDR_1_184",1
"Q9H892_IDR_44_77",1
"Q9H898_IDR_87_142",1
"Q9H8E8_IDR_1_64",0.483866086678065
"Q9H8E8_IDR_211_460",0.516133913321935
"Q9H8G2_IDR_1_126",0.545036465029172
"Q9H8G2_IDR_198_361",0.454963534970828
"Q9H8J5_IDR_125_377",1
"Q9H8K7_IDR_216_327",1
"Q9H8L6_IDR_126_241",0.194605846676521
"Q9H8W4_IDR_215_249",1
"Q9H8X9_IDR_277_412",1
"Q9H8Y1_IDR_359_397",0.496630591894778
"Q9H8Y1_IDR_553_618",0.503369408105222
"Q9H8Y5_IDR_120_153",0.34802143124235
"Q9H8Y5_IDR_354_489",0.328068284000161
"Q9H8Y5_IDR_618_681",0.323910284757489
"Q9H8Y8_IDR_208_452",1
"Q9H902_IDR_142_201",1
"Q9H903_IDR_1_38",1
"Q9H910_IDR_1_177",1
"Q9H930_IDR_1_36",0.500844450428648
"Q9H930_IDR_152_299",0.499155549571352
"Q9H939_IDR_290_332",1
"Q9H967_IDR_179_251",0.509581112594231
"Q9H967_IDR_60_176",0.490418887405769
"Q9H972_IDR_464_518",0.490168121562998
"Q9H972_IDR_71_300",0.509831878437002
"Q9H981_IDR_1_36",0.501201057214165
"Q9H981_IDR_428_495",0.498798942785835
"Q9H9Q2_IDR_219_264",1
"Q9H9Q4_IDR_225_299",1
"Q9H9R9_IDR_1_158",1
"Q9H9S0_IDR_146_192",0.491005972367675
"Q9H9S0_IDR_1_98",0.508994027632325
"Q9H9Y2_IDR_1_52",0.502501796312606
"Q9H9Y2_IDR_84_128",0.497498203687394
"Q9H9Z2_IDR_119_209",0.500812831583848
"Q9H9Z2_IDR_1_36",0.499187168416152
"Q9HA38_IDR_1_235",1
"Q9HA47_IDR_241_277",1
"Q9HA82_IDR_335_394",1
"Q9HA90_IDR_155_448",0.487849174003015
"Q9HA90_IDR_91_139",0.512150825996985
"Q9HA92_IDR_1_37",1
"Q9HAB3_IDR_222_268",1
"Q9HAC8_IDR_1_31",1
"Q9HAF1_IDR_68_191",1
"Q9HAH1_IDR_45_146",1
"Q9HAH7_IDR_1_460",1
"Q9HAU8_IDR_677_725",1
"Q9HAV5_IDR_263_297",0.513053961940798
"Q9HAV5_IDR_66_246",0.486946038059202
"Q9HAV7_IDR_1_57",1
"Q9HAW0_IDR_305_383",1
"Q9HAW4_IDR_1_1139",0.319451819648783
"Q9HAW4_IDR_1141_1256",0.328278828084433
"Q9HAW4_IDR_1292_1332",0.352269352266784
"Q9HAY2_IDR_1_73",1
"Q9HAZ1_IDR_1_142",1
"Q9HAZ2_IDR_1_67",0.350605529674823
"Q9HAZ2_IDR_216_393",0.327841729100541
"Q9HAZ2_IDR_397_1246",0.321552741224636
"Q9HB07_IDR_1_43",1
"Q9HB09_IDR_1_171",1
"Q9HB14_IDR_296_346",0.502689388610529
"Q9HB14_IDR_356_386",0.497310611389471
"Q9HB15_IDR_316_368",0.507188893986365
"Q9HB15_IDR_380_430",0.492811106013635
"Q9HB20_IDR_181_300",1
"Q9HBH1_IDR_1_40",1
"Q9HBH7_IDR_1_58",1
"Q9HBH9_IDR_1_74",0.468969048011591
"Q9HBH9_IDR_408_458",0.531030951988409
"Q9HBI1_IDR_1_70",1
"Q9HBJ0_IDR_125_189",1
"Q9HBJ7_IDR_107_285",0.339088904928944
"Q9HBJ7_IDR_565_657",0.327858924242912
"Q9HBJ7_IDR_746_817",0.333052170828144
"Q9HBJ8_IDR_164_208",1
"Q9HBL0_IDR_344_1447",1
"Q9HBL6_IDR_237_268",1
"Q9HBM0_IDR_23_67",0.336902552031331
"Q9HBM0_IDR_400_474",0.333735353393893
"Q9HBM0_IDR_498_779",0.329362094574776
"Q9HC44_IDR_427_474",0.517458455886605
"Q9HC52_IDR_64_336",1
"Q9HC56_IDR_839_1237",1
"Q9HC58_IDR_1_91",0.414552730172114
"Q9HC58_IDR_272_434",0.585447269827886
"Q9HC62_IDR_1_363",1
"Q9HC73_IDR_299_342",1
"Q9HC77_IDR_1048_1151",0.520914761074229
"Q9HC77_IDR_33_949",0.479085238925771
"Q9HC78_IDR_1_65",0.495101032857029
"Q9HC78_IDR_202_498",0.504898967142971
"Q9HC84_IDR_1433_1501",0.196690894199515
"Q9HC84_IDR_1605_1778",0.201435969068098
"Q9HC84_IDR_1884_2304",0.219129282924083
"Q9HC84_IDR_2416_2861",0.191468245702865
"Q9HCE5_IDR_1_110",0.510512969011879
"Q9HCE5_IDR_397_456",0.489487030988121
"Q9HCE6_IDR_1131_1168",0.481561480868806
"Q9HCE6_IDR_1_309",0.518438519131194
"Q9HCE7_IDR_140_234",0.496783501630985
"Q9HCE7_IDR_266_307",0.503216498369015
"Q9HCE9_IDR_1156_1220",0.199658652834857
"Q9HCE9_IDR_1_35",0.189406325627703
"Q9HCE9_IDR_519_653",0.20880540172211
"Q9HCE9_IDR_658_727",0.21616430755348
"Q9HCE9_IDR_882_1143",0.185965312261851
"Q9HCG1_IDR_51_254",1
"Q9HCG7_IDR_1_76",0.486714680895772
"Q9HCG7_IDR_896_927",0.513285319104228
"Q9HCG8_IDR_1_124",0.378583797381862
"Q9HCG8_IDR_408_441",0.299445574193406
"Q9HCG8_IDR_656_908",0.321970628424732
"Q9HCJ5_IDR_129_202",0.331490709683204
"Q9HCJ5_IDR_1_72",0.335700095592836
"Q9HCJ5_IDR_483_513",0.33280919472396
"Q9HCJ6_IDR_1_38",0.494013557384381
"Q9HCJ6_IDR_383_419",0.505986442615619
"Q9HCK0_IDR_128_267",1
"Q9HCK1_IDR_1616_1856",0.234669251427007
"Q9HCK1_IDR_1862_2007",0.244877833539324
"Q9HCK1_IDR_2065_2354",0.29427440480496
"Q9HCK1_IDR_56_1610",0.226178510228709
"Q9HCK4_IDR_932_972",0.411254437059874
"Q9HCK4_IDR_982_1378",0.588745562940126
"Q9HCK8_IDR_1399_1439",0.272788279428994
"Q9HCK8_IDR_1_662",0.23860518483826
"Q9HCK8_IDR_1663_1736",0.248145359836749
"Q9HCK8_IDR_1967_2581",0.240461175895997
"Q9HCL0_IDR_725_915",0.517088005558122
"Q9HCL0_IDR_952_1083",0.482911994441878
"Q9HCL3_IDR_59_201",1
"Q9HCM1_IDR_1_1747",1
"Q9HCU0_IDR_344_388",0.50905363523248
"Q9HCU0_IDR_401_687",0.490946364767519
"Q9HCU4_IDR_2626_2917",1
"Q9HCU8_IDR_1_41",1
"Q9HCU9_IDR_1_53",0.483821335657391
"Q9HCU9_IDR_172_205",0.516178664342609
"Q9HCX3_IDR_52_125",1
"Q9HCX4_IDR_1_37",0.346670534910023
"Q9HCX4_IDR_736_775",0.32197876223645
"Q9HCX4_IDR_829_862",0.331350702853528
"Q9HCZ1_IDR_65_208",1
"Q9HD20_IDR_1_40",0.49643724236119
"Q9HD20_IDR_884_948",0.50356275763881
"Q9HD23_IDR_1_81",0.497330260656427
"Q9HD23_IDR_399_443",0.502669739343573
"Q9HD26_IDR_374_462",1
"Q9HD33_IDR_1_60",1
"Q9HD40_IDR_466_501",1
"Q9HD67_IDR_850_886",0.494912285330095
"Q9HD67_IDR_947_1167",0.505087714669905
"Q9NP62_IDR_151_213",1
"Q9NP64_IDR_130_241",0.476948393009777
"Q9NP64_IDR_93_128",0.523051606990223
"Q9NP66_IDR_1_102",0.497922660969281
"Q9NP66_IDR_181_220",0.502077339030719
"Q9NP70_IDR_1_447",1
"Q9NP71_IDR_1_43",0.505508812370411
"Q9NP71_IDR_189_666",0.494491187629589
"Q9NP74_IDR_211_242",0.259174538320434
"Q9NP74_IDR_246_406",0.254230454004561
"Q9NP74_IDR_450_551",0.244355446038761
"Q9NP74_IDR_92_209",0.242239561636244
"Q9NP79_IDR_164_260",1
"Q9NP80_IDR_138_186",0.337017587472217
"Q9NP80_IDR_217_286",0.337106366335481
"Q9NP80_IDR_294_353",0.325876046192302
"Q9NP84_IDR_1_41",1
"Q9NP85_IDR_1_99",0.502836922581081
"Q9NP85_IDR_352_383",0.497163077418919
"Q9NP95_IDR_20_55",1
"Q9NPD5_IDR_283_315",0.361808498122457
"Q9NPD5_IDR_649_702",0.315390586744138
"Q9NPD8_IDR_153_197",1
"Q9NPE2_IDR_133_251",0.490510613449316
"Q6PJI9_IDR_344_383",0.320636789546694
"Q6PJI9_IDR_497_528",0.335638105495978
"Q6PJI9_IDR_588_639",0.343725104957328
"Q6PJP8_IDR_1_115",0.333773028579333
"Q6PJP8_IDR_183_409",0.345251860127512
"Q6PJP8_IDR_412_697",0.320975111293154
"Q6PJQ5_IDR_93_188",1
"Q6PJT7_IDR_78_594",1
"Q6Q759_IDR_1083_1115",0.110117420801651
"Q6Q759_IDR_1143_1219",0.110311114054208
"Q6Q759_IDR_1324_1379",0.110062156535152
"Q6Q759_IDR_1926_2028",0.110229171459262
"Q6Q759_IDR_880_932",0.109042197760127
"Q6Q759_IDR_936_1012",0.109151052475573
"Q6QHK4_IDR_124_161",0.504507729128661
"Q6QHK4_IDR_1_64",0.49549227087134
"Q6QNK2_IDR_825_874",1
"Q6QNY0_IDR_1_106",1
"Q6T4P5_IDR_398_539",0.236997178641318
"Q6T4P5_IDR_542_578",0.247412886518963
"Q6T4P5_IDR_606_718",0.244705178143093
"Q6T4R5_IDR_1_1651",1
"Q6TDP4_IDR_1_65",1
"Q6TDU7_IDR_290_365",1
"Q6TFL3_IDR_1_46",0.124166490002345
"Q6TFL3_IDR_344_374",0.126253700236552
"Q6TFL3_IDR_385_488",0.124923516274185
"Q6TFL3_IDR_758_980",0.122040490113773
"Q6UWB4_IDR_1_52",0.47965965502152
"Q6UWB4_IDR_303_352",0.52034034497848
"Q6UWD8_IDR_105_151",1
"Q6UWE0_IDR_636_669",1
"Q6UWF3_IDR_48_145",1
"Q6UWH4_IDR_56_202",1
"Q6UWI2_IDR_14_284",1
"Q6UWI4_IDR_78_295",1
"Q6UWJ8_IDR_103_134",1
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.54243688496567
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.550785910764449
"Q6UXY8_IDR_961_1006",0.522825170985415
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.500106499787639
"Q6UY09_IDR_538_573",0.499893500212361
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.519364386876188
"Q6UY14_IDR_605_661",0.480635613123812
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
