"","GO0140640_catalytic_activity._acting_on_a_nucleic_acid"
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.321544476869934
"P14859_IDR_432_595",0.325507734770067
"P14859_IDR_688_743",0.352947788359999
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.484445391290208
"P14867_IDR_343_416",0.515554608709792
"P14921_IDR_1_36",0.322016157011726
"P14921_IDR_195_230",0.334894239915395
"P14921_IDR_270_325",0.343089603072879
"P15336_IDR_422_505",0.523232710996594
"P15336_IDR_57_369",0.476767289003406
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.613464424497971
"P15514_IDR_22_92",0.386535575502029
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.519536809461789
"P16157_IDR_1367_1449",0.339445273866183
"P16157_IDR_1458_1881",0.331529173982418
"P16157_IDR_817_862",0.329025552151399
"P16220_IDR_1_51",0.489004744916186
"P16220_IDR_81_178",0.510995255083814
"P16234_IDR_1024_1089",0.338746364533462
"P16234_IDR_736_785",0.327147023335317
"P16234_IDR_965_1020",0.334106612131221
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.51308371274294
"P16383_IDR_382_433",0.48691628725706
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.537004695041086
"P16401_IDR_1_39",0.462995304958914
"P16402_IDR_109_221",0.598709266310989
"P16402_IDR_1_37",0.401290733689011
"P16403_IDR_106_213",0.521882762080307
"P16403_IDR_1_36",0.478117237919693
"P17022_IDR_132_379",0.510999336899171
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.50080949758232
"P17026_IDR_171_224",0.49919050241768
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.483781814788768
"P17036_IDR_96_171",0.516218185211232
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.320401209917318
"P17040_IDR_418_469",0.334692060495097
"P17040_IDR_574_709",0.344906729587585
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.238780856089007
"P17480_IDR_451_501",0.225017507534972
"P17480_IDR_533_569",0.237520935829949
"P17480_IDR_648_764",0.298680700546072
"P17481_IDR_1_186",0.457570710019403
"P17481_IDR_202_243",0.542429289980597
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.50069816009512
"P17483_IDR_9_144",0.49930183990488
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.516653329961216
"P17542_IDR_247_331",0.483346670038784
"P17544_IDR_1_371",0.516434333752257
"P17544_IDR_407_494",0.483565666247743
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.504226694284296
"P17600_IDR_420_683",0.495773305715704
"P17658_IDR_1_36",0.34115464288655
"P17658_IDR_205_253",0.327491229356994
"P17658_IDR_471_529",0.331354127756456
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.540277046607292
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.476256784165705
"P18146_IDR_400_534",0.523743215834295
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.482796100773428
"P18505_IDR_336_437",0.517203899226572
"P18507_IDR_1_51",0.481698444977014
"P18507_IDR_363_408",0.518301555022986
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.383996679213265
"P18825_IDR_242_384",0.616003320786735
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.309405722657661
"P18850_IDR_467_538",0.354538663232708
"P18850_IDR_639_670",0.336055614109631
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.515920227831327
"P19021_IDR_811_973",0.484079772168673
"P19429_IDR_146_210",0.495955829534101
"P19429_IDR_1_49",0.504044170465899
"P19438_IDR_1_40",0.521842399443463
"P19438_IDR_187_354",0.478157600556537
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.570535272036382
"P19447_IDR_201_242",0.429464727963618
"P19484_IDR_1_476",1
"P19525_IDR_169_258",1
"P19532_IDR_28_575",1
"P19622_IDR_1_246",1
"P19634_IDR_1_85",0.475314852202797
"P19634_IDR_591_815",0.524685147797203
"P19793_IDR_1_129",1
"P19823_IDR_26_62",1
"P19827_IDR_1_47",1
"P19835_IDR_554_753",1
"P19838_IDR_354_509",0.557447324137294
"P19838_IDR_893_924",0.442552675862706
"P19878_IDR_272_349",1
"P19957_IDR_1_48",1
"P19971_IDR_1_33",1
"P20020_IDR_1129_1220",0.382949548838307
"P20020_IDR_293_358",0.617050451161693
"P20042_IDR_1_165",1
"P20340_IDR_177_207",1
"P20366_IDR_1_51",0.465880343470629
"P20366_IDR_56_129",0.534119656529371
"P20382_IDR_1_140",1
"P20393_IDR_133_412",0.479168418467599
"P20393_IDR_19_128",0.520831581532401
"P20396_IDR_18_195",1
"P20585_IDR_1_226",1
"P20591_IDR_1_40",1
"P20592_IDR_1_88",1
"P20648_IDR_13_44",1
"P20674_IDR_1_45",1
"P20700_IDR_389_430",0.466714003264598
"P20700_IDR_551_582",0.533285996735402
"P20701_IDR_1120_1170",1
"P20719_IDR_1_177",1
"P20749_IDR_1_81",0.554321146134111
"P20749_IDR_362_454",0.445678853865889
"P20774_IDR_49_87",1
"P20783_IDR_42_81",1
"P20794_IDR_286_545",0.492956530917623
"P20794_IDR_579_614",0.507043469082377
"P20800_IDR_114_178",0.516077613118104
"P20800_IDR_1_45",0.483922386881896
"P20807_IDR_1_45",0.468421914009304
"P20807_IDR_592_647",0.531578085990696
"P20810_IDR_1_708",1
"P20827_IDR_154_205",1
"P21281_IDR_1_33",1
"P21291_IDR_83_114",1
"P21333_IDR_1_37",1
"P21359_IDR_2478_2595",0.33557799622026
"P21359_IDR_2747_2839",0.32948837217401
"P21359_IDR_798_830",0.33493363160573
"P21439_IDR_1_36",0.569559408016987
"P21439_IDR_633_691",0.430440591983013
"P21452_IDR_330_398",1
"P21453_IDR_333_382",1
"P21506_IDR_74_237",1
"P21554_IDR_33_75",0.492953547934452
"P21554_IDR_420_472",0.507046452065548
"P21579_IDR_1_140",1
"P21580_IDR_318_539",0.321513432186558
"P21580_IDR_541_605",0.325822699080044
"P21580_IDR_683_759",0.352663868733398
"P21583_IDR_158_273",1
"P21728_IDR_233_263",0.501691877602551
"P21728_IDR_373_429",0.498308122397449
"P21730_IDR_1_32",1
"P21741_IDR_1_143",1
"P21757_IDR_1_114",0.479693108403995
"P21757_IDR_232_304",0.520306891596005
"P21781_IDR_2_53",1
"P21802_IDR_1_43",0.477637391607186
"P21802_IDR_771_821",0.522362608392814
"P21815_IDR_1_289",1
"P21817_IDR_1307_1422",0.245142090978275
"P21817_IDR_1874_1927",0.256398538912745
"P22001_IDR_1_100",0.508026668122678
"P22001_IDR_490_575",0.491973331877322
"P22003_IDR_313_349",0.497977298937974
"P22003_IDR_92_138",0.502022701062027
"P22004_IDR_142_204",0.254136410432836
"P22004_IDR_26_65",0.24496628746912
"P22004_IDR_373_406",0.262742879622223
"P22004_IDR_95_139",0.238154422475821
"P22059_IDR_163_206",0.316210357673315
"P22059_IDR_1_88",0.308773248951228
"P22059_IDR_300_414",0.375016393375457
"P22083_IDR_1_184",1
"P22087_IDR_1_83",1
"P22303_IDR_1_35",1
"P22304_IDR_1_34",1
"P22314_IDR_1_49",1
"P22413_IDR_1_71",1
"P22455_IDR_1_40",0.325523505847761
"P22455_IDR_395_443",0.33321846351958
"P22455_IDR_756_802",0.34125803063266
"P22670_IDR_914_967",0.317047389145515
"P22674_IDR_1_88",1
"P22681_IDR_1_50",0.505927425877864
"P22681_IDR_437_855",0.494072574122136
"P22692_IDR_111_168",1
"P22695_IDR_1_34",1
"P22735_IDR_1_43",0.50170683864236
"P22735_IDR_55_103",0.49829316135764
"P22736_IDR_1_398",1
"P22749_IDR_26_61",1
"P22794_IDR_198_236",0.547451074959003
"P22794_IDR_26_181",0.452548925040997
"P22830_IDR_1_66",1
"P22888_IDR_652_694",1
"P22897_IDR_1363_1396",1
"P23025_IDR_1_61",1
"P23193_IDR_76_136",1
"P23246_IDR_1_290",0.436143324863333
"P23246_IDR_529_707",0.563856675136667
"P23276_IDR_1_69",1
"P23497_IDR_154_599",0.401822490559876
"P23497_IDR_840_879",0.302626192670117
"P23508_IDR_1_727",0.494458596465814
"P23508_IDR_790_829",0.505541403534186
"P23511_IDR_1_347",1
"P23515_IDR_255_440",1
"P23527_IDR_1_35",1
"P23560_IDR_1_94",1
"P23582_IDR_1_125",1
"P23588_IDR_173_611",1
"P23677_IDR_1_83",0.514666780198605
"P23677_IDR_86_162",0.485333219801395
"P23759_IDR_145_223",0.54431749668067
"P23759_IDR_378_453",0.455682503319331
"P23760_IDR_161_457",1
"P23763_IDR_1_37",1
"P23769_IDR_102_221",0.235197144132929
"P23769_IDR_1_36",0.245402515358127
"P23769_IDR_262_292",0.249076825013508
"P23769_IDR_383_480",0.270323515495436
"P23771_IDR_1_329",0.469920295675706
"P23771_IDR_347_443",0.530079704324294
"P23786_IDR_1_34",1
"P23921_IDR_758_792",1
"P23975_IDR_1_54",1
"P24043_IDR_1_33",0.477312068161096
"P24043_IDR_2714_2745",0.522687931838904
"P24046_IDR_1_71",0.46196172578332
"P24046_IDR_375_443",0.538038274216679
"P24278_IDR_116_345",0.49667147482591
"P24278_IDR_383_435",0.50332852517409
"P24311_IDR_1_31",1
"P24386_IDR_107_213",0.496953408865568
"P24386_IDR_609_653",0.503046591134432
"P24394_IDR_222_265",0.233758097908497
"P24394_IDR_282_653",0.25135513350351
"P24394_IDR_657_701",0.264703255958886
"P24394_IDR_750_825",0.250183512629107
"P24468_IDR_1_74",0.478211467402188
"P25100_IDR_289_339",0.343924881657058
"P25100_IDR_423_535",0.335271150200866
"P25101_IDR_20_67",0.507416056698359
"P25101_IDR_391_427",0.492583943301641
"P25103_IDR_329_407",1
"P25105_IDR_310_342",1
"P25116_IDR_1_84",0.493212317734373
"P25116_IDR_390_425",0.506787682265627
"P25189_IDR_178_214",1
"P25205_IDR_510_559",0.378241717298103
"P25205_IDR_659_738",0.621758282701897
"P25208_IDR_147_177",0.496071956806878
"P25208_IDR_1_53",0.503928043193122
"P25440_IDR_1_73",0.218966656431682
"P25440_IDR_184_344",0.22057888774379
"P25440_IDR_456_640",0.319145040779627
"P25440_IDR_711_801",0.241309415044901
"P25490_IDR_1_86",0.490123777379865
"P25490_IDR_91_260",0.509876222620135
"P25686_IDR_211_324",1
"P26374_IDR_109_214",0.516781440934194
"P26374_IDR_611_656",0.483218559065806
"P26378_IDR_1_43",1
"P26436_IDR_1_198",1
"P26572_IDR_1_101",1
"P26583_IDR_165_209",1
"P26599_IDR_138_178",0.499485845342892
"P26599_IDR_1_54",0.500514154657108
"P26639_IDR_1_46",1
"P26640_IDR_213_277",1
"P26641_IDR_218_276",1
"P26651_IDR_1_102",0.495053059413688
"P26651_IDR_170_313",0.504946940586312
"P26678_IDR_1_52",1
"P26715_IDR_1_113",1
"P26842_IDR_122_247",1
"P26992_IDR_304_372",1
"P27448_IDR_1_49",0.502691107015122
"P27448_IDR_368_657",0.497308892984878
"P27469_IDR_38_103",1
"P28062_IDR_1_37",1
"P28069_IDR_1_126",1
"P28074_IDR_1_37",1
"P28221_IDR_229_293",1
"P28222_IDR_1_45",0.489312546537901
"P28222_IDR_241_304",0.510687453462099
"P28223_IDR_1_68",0.329207162155042
"P28223_IDR_270_316",0.345925418103991
"P28223_IDR_404_471",0.324867419740968
"P28288_IDR_1_55",1
"P28289_IDR_1_181",1
"P28290_IDR_1_1215",1
"P28300_IDR_1_172",1
"P28324_IDR_94_348",1
"P28329_IDR_1_129",1
"P28330_IDR_1_46",1
"P28336_IDR_345_390",1
"P28340_IDR_1_74",1
"P28347_IDR_1_31",1
"P28356_IDR_1_294",1
"P28749_IDR_741_784",0.243842822453748
"P28749_IDR_890_926",0.275138906564474
"P28827_IDR_720_794",0.491852170131812
"P28827_IDR_834_867",0.508147829868188
"P28906_IDR_31_170",0.45802648163278
"P28906_IDR_315_385",0.54197351836722
"P28907_IDR_1_54",1
"P28908_IDR_159_226",0.513301993998152
"P28908_IDR_330_510",0.486698006001848
"P29074_IDR_338_508",1
"P29083_IDR_206_279",0.487700238352137
"P29083_IDR_285_391",0.512299761647863
"P29084_IDR_1_71",0.493989245155967
"P29084_IDR_243_291",0.506010754844033
"P29120_IDR_599_661",1
"P29122_IDR_1_43",0.476200478284896
"P29122_IDR_639_703",0.523799521715104
"P29274_IDR_309_412",1
"P29323_IDR_981_1031",1
"P29350_IDR_234_278",0.470049222054434
"P29474_IDR_1173_1203",0.329441381889491
"P29475_IDR_127_301",0.48857907466134
"P29475_IDR_835_874",0.51142092533866
"P29536_IDR_1_315",0.561285424637574
"P29536_IDR_468_573",0.438714575362426
"P29558_IDR_1_58",0.487648816128362
"P29558_IDR_373_406",0.512351183871638
"P29590_IDR_1_50",0.475883530507137
"P29590_IDR_388_605",0.524116469492863
"P29597_IDR_333_368",1
"P29622_IDR_1_47",1
"P29692_IDR_118_166",1
"P29803_IDR_1_31",1
"P29965_IDR_1_46",1
"P29966_IDR_1_332",1
"P30040_IDR_1_33",1
"P30048_IDR_1_59",1
"P30049_IDR_1_34",1
"P30203_IDR_440_668",1
"P30260_IDR_171_450",0.477639309335178
"P30550_IDR_344_384",0.500455692804636
"P30556_IDR_323_359",1
"P30559_IDR_1_33",0.329755977430488
"P30559_IDR_233_265",0.339655558797896
"P30559_IDR_349_389",0.330588463771616
"P30613_IDR_1_66",1
"P30622_IDR_129_209",0.193457240362903
"P30622_IDR_1294_1327",0.199633686571016
"P30622_IDR_1329_1414",0.225333133880863
"P30622_IDR_1_52",0.194539418665101
"P30622_IDR_283_364",0.187036520520117
"P30793_IDR_1_66",1
"P30825_IDR_435_475",1
"P30872_IDR_1_54",0.479648121794233
"P30872_IDR_345_391",0.520351878205767
"P30874_IDR_1_36",0.496835851762249
"P30874_IDR_333_369",0.503164148237751
"P30926_IDR_352_407",1
"P30939_IDR_213_287",1
"P30989_IDR_1_53",0.504011545303968
"P31276_IDR_180_219",0.327743255761524
"P31276_IDR_221_264",0.344106569695524
"P31277_IDR_24_270",1
"P31314_IDR_1_206",0.479203000857214
"P31314_IDR_253_290",0.520796999142786
"P31321_IDR_62_97",1
"P31323_IDR_42_107",1
"P31350_IDR_1_69",1
"P31358_IDR_1_42",1
"P31371_IDR_1_53",1
"P31391_IDR_1_43",0.502977807686691
"P31391_IDR_334_388",0.497022192313309
"P31415_IDR_1_34",1
"P31431_IDR_1_198",1
"P31629_IDR_1_2446",1
"P31639_IDR_567_604",1
"P31641_IDR_1_40",0.511952059865778
"P31641_IDR_585_620",0.488047940134222
"P31644_IDR_1_43",0.485245431505355
"P31644_IDR_354_421",0.514754568494645
"P32249_IDR_324_361",1
"P32297_IDR_361_435",1
"P32302_IDR_1_37",1
"P32314_IDR_1_110",0.462262085939975
"P32314_IDR_199_431",0.537737914060025
"P32322_IDR_274_319",1
"P32418_IDR_1_48",0.473395186773591
"P32418_IDR_280_318",0.526604813226409
"P32519_IDR_109_204",0.557297300774653
"P32519_IDR_302_462",0.442702699225347
"P32745_IDR_1_39",0.459198825465692
"P34810_IDR_1_155",1
"P34820_IDR_1_34",0.44968587121873
"P34820_IDR_256_295",0.55031412878127
"P34897_IDR_1_46",1
"P34903_IDR_1_62",0.495946669348881
"P34903_IDR_370_451",0.504053330651119
"P34910_IDR_16_448",1
"P34925_IDR_1_58",0.475328503917811
"P34925_IDR_256_297",0.524671496082189
"P34932_IDR_503_573",0.599583437727481
"P34932_IDR_784_840",0.400416562272519
"P34947_IDR_556_590",1
"P35241_IDR_421_528",1
"P35247_IDR_1_234",1
"P35249_IDR_1_36",1
"P35250_IDR_1_33",1
"P35251_IDR_1076_1148",0.336854803686308
"P35251_IDR_1_397",0.372133307741843
"P35251_IDR_485_580",0.29101188857185
"P35269_IDR_167_451",1
"P35318_IDR_130_185",0.484691708588685
"P35318_IDR_42_104",0.515308291411315
"P35452_IDR_1_215",1
"P35453_IDR_1_135",1
"P35498_IDR_1045_1174",0.307171660924685
"P35498_IDR_1935_2009",0.345959986988031
"P35498_IDR_440_704",0.346868352087284
"P35499_IDR_1748_1836",0.191844233607899
"P35499_IDR_22_61",0.199110426162249
"P35499_IDR_471_539",0.194943026624835
"P35499_IDR_851_925",0.187119338359097
"P35499_IDR_928_988",0.22698297524592
"P35520_IDR_1_39",1
"P35523_IDR_39_93",0.333926033208744
"P35523_IDR_673_796",0.353547614970862
"P35523_IDR_875_988",0.312526351820394
"P35527_IDR_1_131",0.503667143112897
"P35527_IDR_461_623",0.496332856887103
"P35548_IDR_1_145",1
"P35568_IDR_1091_1149",0.256258891208029
"P35568_IDR_118_150",0.257017405149476
"P35568_IDR_262_1088",0.23614735177502
"P35659_IDR_188_319",0.590730544476869
"P35663_IDR_1_620",1
"P35670_IDR_1413_1465",0.339844548340302
"P35670_IDR_216_252",0.331779344982808
"P35670_IDR_432_483",0.328376106676889
"P35680_IDR_176_249",0.362335177270155
"P35680_IDR_303_557",0.29579916158996
"P35680_IDR_32_127",0.341865661139886
"P35711_IDR_1_763",1
"P35712_IDR_1_828",1
"P35713_IDR_1_321",0.505400264409881
"P35713_IDR_326_361",0.494599735590119
"P35716_IDR_114_408",0.546473932600925
"P35716_IDR_1_98",0.453526067399075
"P35749_IDR_1899_1972",1
"P35790_IDR_1_84",1
"P35858_IDR_1_37",1
"P36544_IDR_349_385",1
"P36551_IDR_1_144",1
"P36578_IDR_304_427",1
"P36776_IDR_1_111",0.401627987765764
"P36776_IDR_224_264",0.598372012234236
"P36888_IDR_728_779",0.500020906272531
"P36888_IDR_959_993",0.499979093727469
"P36915_IDR_1_75",0.316317847205933
"P36915_IDR_261_352",0.318225220601565
"P36915_IDR_532_596",0.365456932192502
"P36941_IDR_257_343",0.501259435331712
"P36941_IDR_369_411",0.498740564668288
"P36955_IDR_1_46",1
"P36956_IDR_1_494",1
"P36957_IDR_1_31",0.514937108907574
"P36957_IDR_147_227",0.485062891092426
"P37088_IDR_1_50",0.544898518191939
"P37088_IDR_590_669",0.455101481808061
"P37108_IDR_93_136",1
"P37198_IDR_1_327",1
"P39059_IDR_237_1137",0.493878484111213
"P39060_IDR_130_268",0.252373073311783
"P39060_IDR_1482_1575",0.252599604933671
"P39060_IDR_34_127",0.250159181645492
"P39060_IDR_644_1456",0.244868140109054
"P39086_IDR_880_918",1
"P39656_IDR_1_38",1
"P39687_IDR_151_249",1
"P39748_IDR_348_380",1
"P39880_IDR_1007_1138",0.330351851778494
"P39880_IDR_106_1005",0.324324117765038
"P39880_IDR_1202_1478",0.345324030456469
"P39905_IDR_20_56",0.461926089494445
"P39905_IDR_63_114",0.538073910505555
"P40123_IDR_215_258",0.488212741424966
"P40123_IDR_289_320",0.511787258575034
"P40145_IDR_1_137",0.334030852520755
"P40145_IDR_1207_1251",0.330635629163065
"P40145_IDR_599_629",0.335333518316179
"P40692_IDR_351_495",1
"P40763_IDR_717_770",1
"P40818_IDR_119_179",0.523435735040743
"P40818_IDR_318_771",0.476564264959257
"P40855_IDR_1_80",1
"P40879_IDR_602_634",0.507728250160654
"P40879_IDR_725_764",0.492271749839346
"P40967_IDR_1_37",0.512908229646765
"P40967_IDR_301_403",0.487091770353235
"P41002_IDR_564_786",1
"P41134_IDR_112_155",0.498511921747415
"P41134_IDR_1_60",0.501488078252585
"P41143_IDR_1_44",0.47812597595171
"P41143_IDR_337_372",0.52187402404829
"P41145_IDR_1_53",1
"P41250_IDR_1_58",1
"P41271_IDR_125_181",1
"P41273_IDR_1_86",1
"P41439_IDR_1_31",1
"P41279_IDR_409_447",1
"P41440_IDR_214_244",0.501962698456226
"P41440_IDR_459_563",0.498037301543774
"P41586_IDR_422_468",1
"P41587_IDR_395_438",1
"P41594_IDR_831_1212",1
"P41595_IDR_253_318",0.506911242601668
"P41595_IDR_402_481",0.493088757398332
"P41597_IDR_329_374",1
"P41743_IDR_192_247",1
"P41968_IDR_1_32",1
"P41970_IDR_94_338",1
"P42081_IDR_267_329",1
"P42696_IDR_1_57",0.259936494299546
"P42696_IDR_365_430",0.353556890931014
"P42696_IDR_63_177",0.38650661476944
"P42701_IDR_624_662",1
"P42702_IDR_915_973",1
"P42766_IDR_75_123",1
"P42768_IDR_149_236",0.535837394878566
"P42768_IDR_304_502",0.464162605121434
"P42785_IDR_1_43",1
"P42830_IDR_1_43",1
"P42857_IDR_1_33",0.498012163425145
"P42857_IDR_155_185",0.501987836574855
"P42858_IDR_1166_1224",0.253199692084935
"P42858_IDR_1_94",0.258932456683283
"P42858_IDR_2632_2663",0.252757050487762
"P42858_IDR_408_661",0.235110800744019
"P42892_IDR_1_43",1
"P42898_IDR_1_39",1
"P43146_IDR_1044_1101",0.50350468707968
"P43146_IDR_1122_1424",0.49649531292032
"P43155_IDR_1_32",1
"P43220_IDR_426_463",1
"P43243_IDR_1_277",0.418687312382713
"P43243_IDR_582_779",0.581312687617287
"P43268_IDR_1_253",1
"P43304_IDR_1_51",1
"P43307_IDR_1_31",0.295188932375234
"P43307_IDR_225_286",0.332967807347786
"P43307_IDR_33_78",0.37184326027698
"P43351_IDR_179_418",1
"P43354_IDR_1_398",1
"P43355_IDR_1_95",1
"P43356_IDR_1_103",1
"P43357_IDR_1_103",1
"P43358_IDR_1_104",1
"P43360_IDR_1_103",1
"P43361_IDR_1_106",1
"P43362_IDR_1_100",1
"P45379_IDR_1_222",1
"P45844_IDR_1_59",0.478948894651891
"P45844_IDR_350_394",0.521051105348109
"P45877_IDR_1_31",1
"P45954_IDR_1_48",1
"P45973_IDR_72_118",1
"P45983_IDR_366_427",1
"P45984_IDR_366_424",1
"P45985_IDR_1_74",1
"P46013_IDR_98_3256",1
"P46019_IDR_1009_1055",0.449258814624065
"P46019_IDR_629_664",0.550741185375935
"P46060_IDR_351_429",1
"P46063_IDR_594_649",1
"P46087_IDR_1_232",0.554233320859937
"P46087_IDR_589_812",0.445766679140063
"P46089_IDR_1_36",1
"P46091_IDR_1_33",1
"P46092_IDR_331_362",1
"P46934_IDR_197_237",0.140677481329582
"P46934_IDR_384_480",0.142601205483498
"P46934_IDR_492_522",0.153527574513637
"P46934_IDR_643_786",0.140109209062797
"P46934_IDR_788_837",0.137334304547281
"P46937_IDR_1_440",1
"P46939_IDR_2186_2224",0.320022447055699
"P46939_IDR_272_306",0.348073322524771
"P46939_IDR_3283_3433",0.33190423041953
"P46977_IDR_434_465",1
"P47710_IDR_16_132",1
"P47712_IDR_427_458",1
"P47736_IDR_413_602",0.473612396528675
"P47736_IDR_614_663",0.526387603471325
"P47775_IDR_1_40",1
"P47813_IDR_113_144",1
"P47869_IDR_1_36",0.501926933442861
"P47869_IDR_345_413",0.498073066557139
"P47870_IDR_334_475",1
"P47871_IDR_423_477",1
"P48029_IDR_603_635",0.497383499865691
"P48050_IDR_357_445",1
"P48051_IDR_1_51",0.506779655951015
"P48051_IDR_377_423",0.493220344048985
"P48058_IDR_867_902",1
"P48065_IDR_1_36",0.514846680544605
"P48065_IDR_577_614",0.485153319455395
"P48066_IDR_1_49",0.511195411538937
"P48066_IDR_592_632",0.488804588461063
"P48067_IDR_1_100",0.487436907348037
"P48067_IDR_660_706",0.512563092651963
"P48146_IDR_1_36",1
"P48165_IDR_105_138",0.503219031752545
"P48165_IDR_237_432",0.496780968247455
"P48167_IDR_1_52",0.504240236764905
"P48167_IDR_363_466",0.495759763235095
"P48169_IDR_1_40",0.472563481037457
"P48169_IDR_349_515",0.527436518962543
"P48201_IDR_1_58",1
"P48304_IDR_1_31",1
"P48551_IDR_310_417",0.520040518386689
"P48551_IDR_437_515",0.479959481613311
"P48552_IDR_1074_1158",0.488448488064118
"P48552_IDR_1_1060",0.511551511935882
"P48553_IDR_1172_1219",1
"P48556_IDR_1_84",1
"P48634_IDR_1_2157",1
"P48645_IDR_112_154",1
"P48651_IDR_392_473",1
"P48664_IDR_1_42",0.524848738906998
"P48664_IDR_530_564",0.475151261093002
"P48668_IDR_1_62",0.508773471179999
"P48668_IDR_493_564",0.491226528820002
"P48681_IDR_142_300",0.310456594388007
"P48681_IDR_309_1621",0.372884547092602
"P48681_IDR_44_136",0.31665885851939
"P48723_IDR_316_354",1
"P48729_IDR_304_337",1
"P48730_IDR_297_415",1
"P48735_IDR_1_41",1
"P49146_IDR_346_381",0.50193649030167
"P49190_IDR_435_495",0.481296607603242
"P49190_IDR_498_550",0.518703392396758
"P49238_IDR_322_355",1
"P49247_IDR_1_76",1
"P49257_IDR_1_38",0.502388337626335
"P49257_IDR_358_428",0.497611662373665
"P49279_IDR_1_40",1
"P49281_IDR_1_47",1
"P49321_IDR_107_513",0.372259192365162
"P49321_IDR_1_38",0.29540045483341
"P49321_IDR_658_788",0.332340352801428
"P49336_IDR_338_464",1
"P49354_IDR_1_60",1
"P49356_IDR_1_38",1
"P49406_IDR_1_72",1
"P49407_IDR_357_418",1
"P49418_IDR_248_618",1
"P49427_IDR_194_236",1
"P49441_IDR_2_43",1
"P49711_IDR_559_715",0.553350708640521
"P49715_IDR_1_306",1
"P49716_IDR_1_215",1
"P49736_IDR_1_176",1
"P49748_IDR_1_71",1
"P49750_IDR_1_1815",0.516772988693312
"P49750_IDR_2006_2068",0.483227011306688
"P49756_IDR_176_731",0.637102216652463
"P49756_IDR_9_82",0.362897783347537
"P49757_IDR_171_612",1
"P49758_IDR_209_255",1
"P49759_IDR_1_144",1
"P49760_IDR_1_145",1
"P49763_IDR_134_221",0.580347279930001
"P49763_IDR_1_36",0.419652720069999
"P49765_IDR_128_202",0.518271146262981
"P49765_IDR_1_31",0.481728853737019
"P49767_IDR_1_55",1
"P49768_IDR_1_100",0.484523069294575
"P49768_IDR_299_383",0.515476930705425
"P49815_IDR_1073_1182",0.202002575728484
"P49815_IDR_1238_1491",0.196227162879454
"P49815_IDR_1755_1795",0.199794232830274
