"","GO0019219_regulation_of_nucleobase_containing_compound_metabolic_process"
"Q9BTD8_IDR_1_355",1
"Q9BUA3_IDR_140_264",0.304172820717997
"Q9BUA3_IDR_20_66",0.33555671501541
"Q9BUA3_IDR_274_315",0.360270464266592
"Q9BUA6_IDR_1_43",1
"Q9BUB4_IDR_153_251",1
"Q9BUB5_IDR_1_39",0.487097765951113
"Q9BUB5_IDR_377_465",0.512902234048887
"Q9BUB7_IDR_1_71",1
"Q9BUF7_IDR_83_120",1
"Q9BUG6_IDR_1_38",0.525597050047638
"Q9BUG6_IDR_141_351",0.474402949952362
"Q9BUH6_IDR_142_204",1
"Q9BUH8_IDR_1_129",0.425345569380513
"Q9BUH8_IDR_134_593",0.574654430619487
"Q9BV73_IDR_1084_1412",0.251719807290254
"Q9BV73_IDR_1_513",0.321284350566278
"Q9BV73_IDR_1790_1980",0.2283962836197
"Q9BV73_IDR_2019_2442",0.198599558523768
"Q9BV79_IDR_1_39",1
"Q9BV87_IDR_256_359",1
"Q9BV94_IDR_505_553",1
"Q9BV97_IDR_79_191",1
"Q9BVA0_IDR_313_488",1
"Q9BVA6_IDR_1_79",1
"Q9BVV6_IDR_1452_1482",0.15330348156258
"Q9BVV7_IDR_1_105",1
"Q9BVV8_IDR_1_132",1
"Q9BVW5_IDR_150_301",0.657879755566817
"Q9BVW5_IDR_1_66",0.342120244433183
"Q9BVW6_IDR_49_85",1
"Q9BVX2_IDR_1_32",1
"Q9BW04_IDR_1_567",1
"Q9BW11_IDR_112_204",0.45993846959434
"Q9BW11_IDR_20_74",0.54006153040566
"Q9BWU0_IDR_1_149",0.276257588999974
"Q9BWU0_IDR_279_358",0.236377500938472
"Q9BWU0_IDR_444_537",0.242252505516876
"Q9BWU0_IDR_584_765",0.245112404544678
"Q9BWU1_IDR_355_502",1
"Q9BWV1_IDR_420_469",0.251305969062916
"Q9BWV1_IDR_811_855",0.335505848575545
"Q9BWV1_IDR_877_1114",0.413188182361538
"Q9BWV3_IDR_483_514",1
"Q9BWV7_IDR_1_81",0.446435608361933
"Q9BX68_IDR_1_50",1
"Q9BX69_IDR_796_1037",0.603796899982509
"Q9BX69_IDR_90_279",0.396203100017491
"Q9BX70_IDR_1_93",1
"Q9BX73_IDR_1_60",1
"Q9BX79_IDR_595_631",1
"Q9BX82_IDR_68_167",1
"Q9BX84_IDR_1231_1274",0.160123938478732
"Q9BX84_IDR_1285_1456",0.129479507038889
"Q9BX84_IDR_1459_1598",0.124357613494236
"Q9BX84_IDR_1665_1695",0.116361475014805
"Q9BX84_IDR_1983_2022",0.137913756722343
"Q9BX84_IDR_544_600",0.197023407063708
"Q9BX84_IDR_772_820",0.134740302187286
"Q9BX95_IDR_33_117",1
"Q9BX97_IDR_374_442",1
"Q9BXA7_IDR_275_367",1
"Q9BXA9_IDR_1246_1286",0.198410146344105
"Q9BXA9_IDR_1_80",0.212871336683648
"Q9BXA9_IDR_83_1121",0.588718516972248
"Q9BXJ4_IDR_1_111",1
"Q9BXJ5_IDR_1_146",1
"Q9BXJ7_IDR_378_438",1
"Q9BXJ9_IDR_574_639",1
"Q9BXK1_IDR_207_252",0.427966024611943
"Q9BXK1_IDR_27_156",0.572033975388057
"Q9BXK5_IDR_229_451",1
"Q9BXL5_IDR_1_484",1
"Q9BXL6_IDR_214_286",0.391282417481477
"Q9BXL6_IDR_392_567",0.293127267864867
"Q9BXL6_IDR_756_803",0.315590314653657
"Q9BXL7_IDR_225_305",0.331505036288049
"Q9BXL7_IDR_424_664",0.369412261226515
"Q9BXL7_IDR_852_916",0.299082702485436
"Q9BXL8_IDR_186_226",0.56696139941462
"Q9BXL8_IDR_80_174",0.43303860058538
"Q9BXM0_IDR_1342_1375",0.311898708900317
"Q9BXM0_IDR_1_43",0.278864668419767
"Q9BXM0_IDR_45_233",0.409236622679916
"Q9BXM7_IDR_180_210",1
"Q9BXT5_IDR_1042_1607",0.18097662165144
"Q9BXT5_IDR_1_469",0.197649790500693
"Q9BXT5_IDR_2264_2514",0.137298005986767
"Q9BXT5_IDR_2563_2596",0.160800811454708
"Q9BXT5_IDR_473_775",0.158876096681825
"Q9BXT5_IDR_782_1040",0.164398673724566
"Q9BXT8_IDR_1104_1169",0.324575233136281
"Q9BXT8_IDR_1360_1397",0.32326350165139
"Q9BXT8_IDR_309_399",0.35216126521233
"Q9BXU0_IDR_1_47",1
"Q9BXU1_IDR_213_278",0.517917832216391
"Q9BXU1_IDR_976_1018",0.482082167783609
"Q9BXU2_IDR_157_225",1
"Q9BXU3_IDR_145_377",1
"Q9BXU7_IDR_602_726",0.508640771704878
"Q9BXU7_IDR_731_820",0.491359228295122
"Q9BY12_IDR_745_899",0.371239491385538
"Q9BY15_IDR_619_652",1
"Q9BY21_IDR_1_39",1
"Q9BY42_IDR_192_273",1
"Q9BY43_IDR_170_222",1
"Q9BY44_IDR_427_530",1
"Q9BY66_IDR_1299_1367",0.33758669940273
"Q9BY66_IDR_1411_1539",0.354062220456537
"Q9BY66_IDR_174_310",0.308351080140733
"Q9BY67_IDR_335_376",0.507490888059397
"Q9BY67_IDR_398_442",0.492509111940603
"Q9BY76_IDR_1_109",0.487012837195931
"Q9BY76_IDR_115_180",0.512987162804069
"Q9BY77_IDR_12_273",1
"Q9BY78_IDR_299_374",1
"Q9BY84_IDR_301_557",0.547952696663639
"Q9BY84_IDR_561_654",0.452047303336361
"Q9BY89_IDR_1_31",0.553740424411035
"Q9BY89_IDR_37_1789",0.446259575588965
"Q9BYK8_IDR_959_1061",1
"Q9BYL1_IDR_1_109",1
"Q9BYM8_IDR_148_193",0.475200643637828
"Q9BYM8_IDR_243_277",0.524799356362172
"Q9BYN0_IDR_1_36",1
"Q9BYN7_IDR_1_321",1
"Q9BYN8_IDR_1_38",1
"Q9BYP7_IDR_1_134",0.263989894494423
"Q9BYP7_IDR_486_1800",0.736010105505577
"Q9BYP8_IDR_1_105",1
"Q9BYW2_IDR_1075_1452",0.205571616601361
"Q9BYW2_IDR_1_1069",0.232704903568458
"Q9BYW2_IDR_1829_2147",0.219577734081054
"Q9BYW2_IDR_2311_2388",0.168405716042504
"Q9BYW2_IDR_2421_2468",0.173740029706623
"Q9BYW3_IDR_65_111",1
"Q9BYX2_IDR_1_44",0.310356544550252
"Q9BYX2_IDR_145_329",0.326763513474046
"Q9BYX2_IDR_384_454",0.362879941975702
"Q9BYX4_IDR_200_304",1
"Q9BZD6_IDR_1_31",1
"Q9BZD7_IDR_162_214",1
"Q9BZE1_IDR_1_31",1
"Q9BZE2_IDR_434_471",1
"Q9BZE3_IDR_1_190",0.568092092292933
"Q9BZE3_IDR_286_327",0.431907907707067
"Q9BZE4_IDR_461_634",1
"Q9BZE7_IDR_56_93",1
"Q9BZE9_IDR_177_316",0.535158815457078
"Q9BZE9_IDR_495_553",0.464841184542922
"Q9BZJ6_IDR_35_76",1
"Q9BZJ7_IDR_205_237",0.474991394186361
"Q9BZJ7_IDR_311_368",0.525008605813639
"Q9BZJ8_IDR_1_40",0.324561957864594
"Q9BZJ8_IDR_246_282",0.277876227903246
"Q9BZJ8_IDR_364_451",0.39756181423216
"Q9BZK7_IDR_90_150",1
"Q9BZL4_IDR_315_691",1
"Q9BZL6_IDR_1_37",0.345366700425925
"Q9BZL6_IDR_190_250",0.217491169013737
"Q9BZL6_IDR_316_378",0.206096180569253
"Q9BZL6_IDR_848_878",0.231045949991085
"Q9BZM3_IDR_14_204",0.632803907893519
"Q9BZM3_IDR_254_304",0.367196092106481
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.394399109376776
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.625422570321559
"Q9C086_IDR_78_267",0.374577429678441
"Q9C091_IDR_1088_1225",0.484871863140872
"Q9C091_IDR_241_368",0.228464288024939
"Q9C091_IDR_51_102",0.286663848834189
"Q9C093_IDR_1197_1327",0.192788813615905
"Q9C093_IDR_1663_1709",0.214199552028133
"Q9C093_IDR_257_290",0.195372911809148
"Q9C093_IDR_608_681",0.219547919096423
"Q9C093_IDR_890_1004",0.178090803450391
"Q9C098_IDR_21_345",0.488270022956986
"Q9C098_IDR_617_648",0.511729977043014
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.281406091805645
"Q9C0B9_IDR_207_351",0.213534695109661
"Q9C0B9_IDR_403_435",0.154602753515053
"Q9C0B9_IDR_464_1021",0.350456459569642
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.20594431290117
"Q9C0C7_IDR_250_310",0.192298218705774
"Q9C0C7_IDR_312_649",0.29512999831237
"Q9C0C7_IDR_665_726",0.152712045963388
"Q9C0C7_IDR_737_805",0.153915424117299
"Q9C0C9_IDR_1155_1249",0.256017680205714
"Q9C0C9_IDR_1_55",0.245725206249083
"Q9C0C9_IDR_399_537",0.290337342794611
"Q9C0C9_IDR_712_920",0.207919770750591
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.22816214706479
"Q9C0F1_IDR_289_390",0.425929161195324
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.561261500317462
"Q9C0H9_IDR_264_1183",0.438738499682538
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.541306664394754
"Q9C0I9_IDR_179_441",0.458693335605246
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.252449619228262
"Q9C0J8_IDR_408_507",0.227987509904203
"Q9C0J8_IDR_511_1336",0.519562870867535
"Q9C0J9_IDR_1_48",0.370741106352815
"Q9C0J9_IDR_175_482",0.629258893647185
"Q9C0K0_IDR_1_824",0.722389008136933
"Q9C0K0_IDR_858_894",0.277610991863067
"Q9GZR2_IDR_80_195",0.510637644433695
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.32000483437743
"Q9GZR7_IDR_62_190",0.234219860004801
"Q9GZR7_IDR_812_859",0.445775305617769
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.266107788443823
"Q9GZU2_IDR_1305_1386",0.258722347265839
"Q9GZU2_IDR_1_34",0.220264307796332
"Q9GZU2_IDR_1417_1478",0.254905556494006
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.481033418582161
"Q9GZV3_IDR_520_580",0.518966581417839
"Q9H009_IDR_142_177",0.517372715239601
"Q9H009_IDR_1_74",0.482627284760399
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.477482106794841
"Q9H019_IDR_74_143",0.522517893205159
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.487896478846888
"Q9H063_IDR_52_83",0.512103521153112
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.222995584298419
"Q9H0E7_IDR_167_291",0.274524012005018
"Q9H0E7_IDR_306_373",0.248143425650368
"Q9H0E7_IDR_682_712",0.254336978046195
"Q9H0E9_IDR_133_704",0.43532992013062
"Q9H0E9_IDR_819_854",0.302016014696915
"Q9H0E9_IDR_869_1101",0.262654065172465
"Q9H0F5_IDR_1_386",1
"Q9H0F6_IDR_121_167",0.5135308971395
"Q9H0V9_IDR_1_43",0.490730686555438
"Q9H0V9_IDR_293_348",0.509269313444562
"Q9H0W5_IDR_62_92",0.52883694186249
"Q9H0W5_IDR_99_538",0.47116305813751
"Q9H0W7_IDR_87_127",1
"Q9H0W8_IDR_1_170",1
"Q9H0X4_IDR_1_63",1
"Q9H0X6_IDR_43_138",1
"Q9H0X9_IDR_1_98",0.347426673496379
"Q9H0X9_IDR_249_362",0.302569660774058
"Q9H161_IDR_236_411",0.495145610595427
"Q9H165_IDR_1_747",1
"Q9H171_IDR_281_317",0.339597958729371
"Q9H171_IDR_344_400",0.337469248802585
"Q9H171_IDR_72_104",0.322932792468044
"Q9H172_IDR_1_43",0.464731259313854
"Q9H172_IDR_333_364",0.535268740686146
"Q9H173_IDR_1_63",1
"Q9H175_IDR_128_168",0.209500133895789
"Q9H175_IDR_1_63",0.231332181576225
"Q9H175_IDR_281_371",0.291302551729209
"Q9H175_IDR_425_543",0.267865132798777
"Q9H190_IDR_1_39",1
"Q9H1A4_IDR_288_392",0.323947573795259
"Q9H1A4_IDR_674_704",0.218709002868654
"Q9H1A4_IDR_715_746",0.256532702805089
"Q9H1A4_IDR_988_1019",0.200810720530998
"Q9H1B5_IDR_37_149",1
"Q9H1B7_IDR_64_362",0.318459146607943
"Q9H1K0_IDR_472_732",0.280860311489768
"Q9H1M0_IDR_1_70",1
"Q9H1M3_IDR_1_61",0.477401783141315
"Q9H1M3_IDR_70_183",0.522598216858684
"Q9H1P3_IDR_1_59",0.533248304677463
"Q9H1P3_IDR_319_350",0.466751695322537
"Q9H1Q7_IDR_370_451",1
"Q9H1R2_IDR_140_295",1
"Q9H1R3_IDR_1_262",1
"Q9H1U4_IDR_1_197",1
"Q9H1V8_IDR_1_60",0.522892042128321
"Q9H1V8_IDR_646_711",0.477107957871679
"Q9H1X3_IDR_1_32",1
"Q9H1Y3_IDR_1_31",0.646191238176098
"Q9H1Y3_IDR_330_397",0.353808761823902
"Q9H1Z8_IDR_109_148",0.539038059524026
"Q9H1Z8_IDR_1_31",0.460961940475974
"Q9H201_IDR_144_632",1
"Q9H204_IDR_1_41",1
"Q9H2B2_IDR_1_151",1
"Q9H2B4_IDR_574_604",1
"Q9H2C1_IDR_121_227",0.46771127552662
"Q9H2C1_IDR_298_345",0.53228872447338
"Q9H2D6_IDR_1_2115",0.603600152698061
"Q9H2D6_IDR_2151_2188",0.396399847301939
"Q9H2F5_IDR_276_439",0.452504704982101
"Q9H2F5_IDR_471_836",0.547495295017899
"Q9H2F9_IDR_45_107",1
"Q9H2G2_IDR_1205_1235",0.447901731056132
"Q9H2G2_IDR_313_796",0.552098268943868
"Q9H2G4_IDR_1_210",0.503347300220989
"Q9H2G4_IDR_426_682",0.496652699779011
"Q9H2G9_IDR_1_130",0.519410119132527
"Q9H2G9_IDR_219_321",0.480589880867473
"Q9H2H9_IDR_1_72",1
"Q9H2I8_IDR_135_173",1
"Q9H2J4_IDR_208_239",1
"Q9H2J7_IDR_1_62",0.50295099960424
"Q9H2W2_IDR_136_220",0.537531897824715
"Q9H2W2_IDR_1_91",0.462468102175285
"Q9H2W6_IDR_1_41",1
"Q9H2X0_IDR_1_31",1
"Q9H2X3_IDR_1_60",1
"Q9H2X6_IDR_43_180",0.528680372920075
"Q9H2X6_IDR_536_1061",0.471319627079925
"Q9H2X8_IDR_1_130",1
"Q9H2X9_IDR_10_81",0.31599883519199
"Q9H2X9_IDR_87_120",0.344718001023154
"Q9H2X9_IDR_942_1066",0.339283163784857
"Q9H2Y7_IDR_1_1382",1
"Q9H2Y9_IDR_1_110",0.32671888891879
"Q9H2Y9_IDR_374_412",0.331201027278577
"Q9H2Y9_IDR_763_848",0.342080083802633
"Q9H2Z4_IDR_1_191",0.536374117314049
"Q9H2Z4_IDR_289_342",0.463625882685951
"Q9H300_IDR_21_90",1
"Q9H305_IDR_1_119",1
"Q9H307_IDR_1_150",0.455783901592557
"Q9H3E2_IDR_410_470",1
"Q9H3F6_IDR_265_313",1
"Q9H3H1_IDR_414_467",1
"Q9H3H3_IDR_1_70",1
"Q9H3H9_IDR_1_227",1
"Q9H3J6_IDR_129_166",1
"Q9H3K2_IDR_1_73",1
"Q9H3M0_IDR_427_494",1
"Q9H3M9_IDR_183_355",1
"Q9H3N1_IDR_210_280",1
"Q9H3N8_IDR_207_291",1
"Q9H3P2_IDR_147_433",1
"Q9H3P7_IDR_188_237",0.284146153220073
"Q9H3P7_IDR_22_69",0.262779267279451
"Q9H3P7_IDR_291_363",0.453074579500477
"Q9H3Q1_IDR_1_35",0.293221484952169
"Q9H3Q1_IDR_227_356",0.324086460140143
"Q9H3Q1_IDR_55_199",0.382692054907688
"Q9H3Q3_IDR_1_47",1
"Q9H3R0_IDR_363_612",1
"Q9H422_IDR_511_869",0.284444038225104
"Q9H422_IDR_87_147",0.147999559727483
"Q9H422_IDR_874_1078",0.387607336006137
"Q9H425_IDR_129_306",1
"Q9H426_IDR_1_78",1
"Q9H444_IDR_172_212",1
"Q9H446_IDR_190_243",1
"Q9H461_IDR_152_230",0.352648563972312
"Q9H461_IDR_344_380",0.319659716338362
"Q9H461_IDR_624_694",0.327691719689325
"Q9H467_IDR_89_145",1
"Q9H497_IDR_1_37",1
"Q9H4A3_IDR_1_206",0.181799052737804
"Q9H4A3_IDR_1262_2382",0.357759562723691
"Q9H4A3_IDR_567_1259",0.460441384538505
"Q9H4A5_IDR_1_42",1
"Q9H4A6_IDR_1_57",1
"Q9H4A9_IDR_1_49",1
"Q9H4B4_IDR_1_47",0.534638842744792
"Q9H4B4_IDR_337_413",0.465361157255208
"Q9H4I3_IDR_1_56",1
"Q9H4I9_IDR_1_49",1
"Q9H4L4_IDR_1_309",1
"Q9H4L5_IDR_1_31",0.322610371781837
"Q9H4L5_IDR_164_210",0.266485839781906
"Q9H4L5_IDR_246_512",0.410903788436257
"Q9H4L7_IDR_1_248",0.447275437823322
"Q9H4L7_IDR_292_382",0.552724562176678
"Q9H4M7_IDR_1_46",0.349765920787341
"Q9H4M7_IDR_149_436",0.324975151256899
"Q9H4M7_IDR_473_747",0.32525892795576
"Q9H4Q3_IDR_162_443",0.609502819328786
"Q9H4Q3_IDR_643_707",0.390497180671214
"Q9H4Q4_IDR_321_367",1
"Q9H4S2_IDR_14_162",0.52859606584715
"Q9H4S2_IDR_199_264",0.47140393415285
"Q9H4T2_IDR_125_233",1
"Q9H4W6_IDR_406_596",1
"Q9H4X1_IDR_59_116",1
"Q9H4Z2_IDR_1_165",0.193088764428687
"Q9H5I5_IDR_1464_1896",0.0755904601064607
"Q9H5I5_IDR_2042_2146",0.278543929976872
"Q9H5I5_IDR_837_904",0.119501616685905
"Q9H5J0_IDR_173_466",0.419637044444732
"Q9H5J0_IDR_521_574",0.580362955555268
"Q9H5J8_IDR_1_74",0.337693255165993
"Q9H5J8_IDR_245_278",0.348070923104677
"Q9H5J8_IDR_85_122",0.31423582172933
"Q9H5K3_IDR_1_56",1
"Q9H5L6_IDR_100_149",1
"Q9H5N1_IDR_1_303",0.576074293866029
"Q9H5N1_IDR_305_440",0.423925706133971
"Q9H5P4_IDR_309_391",0.19619621665938
"Q9H5P4_IDR_393_553",0.193378757263551
"Q9H5P4_IDR_679_856",0.192439418755204
"Q9H5P4_IDR_952_1033",0.193329458729207
"Q9H5P4_IDR_9_54",0.224656148592658
"Q9H5U6_IDR_450_513",1
"Q9H5V7_IDR_145_360",0.594420404701122
"Q9H5V7_IDR_1_55",0.405579595298878
"Q9H6B1_IDR_216_263",0.198526278569912
"Q9H6B1_IDR_279_319",0.200204139134228
"Q9H6B1_IDR_327_363",0.221223156584965
"Q9H6B1_IDR_92_201",0.180902173094029
"Q9H6B4_IDR_260_347",1
"Q9H6D3_IDR_348_395",1
"Q9H6D8_IDR_195_234",1
"Q9H6E4_IDR_179_229",1
"Q9H6E5_IDR_227_317",0.503759250357399
"Q9H6E5_IDR_636_759",0.496240749642601
"Q9H6W3_IDR_1_196",1
"Q9H6X2_IDR_402_444",0.554800377721369
"Q9H6X2_IDR_475_564",0.445199622278631
"Q9H6X4_IDR_1_144",1
"Q9H6X5_IDR_1_524",1
"Q9H6Y2_IDR_334_383",1
"Q9H6Y5_IDR_211_334",0.462525044025315
"Q9H6Y5_IDR_68_119",0.537474955974685
"Q9H6Z4_IDR_1_384",0.581965422301829
"Q9H6Z4_IDR_514_567",0.418034577698171
"Q9H706_IDR_335_769",1
"Q9H7N4_IDR_1_1209",0.53549934819541
"Q9H7N4_IDR_1279_1312",0.46450065180459
"Q9H7P6_IDR_196_242",1
"Q9H7P9_IDR_1_98",0.552040021109465
"Q9H7P9_IDR_429_1386",0.447959978890535
"Q9H7R0_IDR_67_127",1
"Q9H7R5_IDR_47_177",1
"Q9H7S9_IDR_1_548",1
"Q9H7T9_IDR_1_281",1
"Q9H7U1_IDR_1_655",0.49356972697433
"Q9H825_IDR_119_190",1
"Q9H832_IDR_1_77",1
"Q9H841_IDR_1_42",0.491896632603327
"Q9H841_IDR_333_368",0.508103367396673
"Q9H845_IDR_1_36",1
"Q9H857_IDR_1_38",1
"Q9H869_IDR_1_160",0.220059647766153
"Q9H869_IDR_345_375",0.23242088384871
"Q9H869_IDR_392_745",0.23852749468845
"Q9H869_IDR_752_796",0.308991973696688
"Q9H875_IDR_1_184",1
"Q9H892_IDR_44_77",1
"Q9H898_IDR_87_142",1
"Q9H8E8_IDR_1_64",0.464229619827895
"Q9H8E8_IDR_211_460",0.535770380172106
"Q9H8G2_IDR_1_126",0.469840174576405
"Q9H8G2_IDR_198_361",0.530159825423595
"Q9H8J5_IDR_125_377",1
"Q9H8K7_IDR_216_327",1
"Q9H8L6_IDR_126_241",0.193927863627793
"Q9H8W4_IDR_215_249",1
"Q9H8X9_IDR_277_412",1
"Q9H8Y1_IDR_359_397",0.527542006698401
"Q9H8Y1_IDR_553_618",0.472457993301599
"Q9H8Y5_IDR_120_153",0.36110418746425
"Q9H8Y5_IDR_354_489",0.321815215124951
"Q9H8Y5_IDR_618_681",0.317080597410799
"Q9H8Y8_IDR_208_452",1
"Q9H902_IDR_142_201",1
"Q9H903_IDR_1_38",1
"Q9H910_IDR_1_177",1
"Q9H930_IDR_1_36",0.518929386333831
"Q9H930_IDR_152_299",0.481070613666169
"Q9H939_IDR_290_332",1
"Q9H967_IDR_179_251",0.421265323901834
"Q9H967_IDR_60_176",0.578734676098166
"Q9H972_IDR_464_518",0.561847905072188
"Q9H972_IDR_71_300",0.438152094927812
"Q9H981_IDR_1_36",0.47055087383978
"Q9H981_IDR_428_495",0.52944912616022
"Q9H9Q2_IDR_219_264",1
"Q9H9Q4_IDR_225_299",1
"Q9H9R9_IDR_1_158",1
"Q9H9S0_IDR_146_192",0.501250660798013
"Q9H9S0_IDR_1_98",0.498749339201987
"Q9H9Y2_IDR_1_52",0.503266836494384
"Q9H9Y2_IDR_84_128",0.496733163505616
"Q9H9Z2_IDR_119_209",0.637816563707682
"Q9H9Z2_IDR_1_36",0.362183436292318
"Q9HA38_IDR_1_235",1
"Q9HA47_IDR_241_277",1
"Q9HA82_IDR_335_394",1
"Q9HA90_IDR_155_448",0.55585322392298
"Q9HA90_IDR_91_139",0.44414677607702
"Q9HA92_IDR_1_37",1
"Q9HAB3_IDR_222_268",1
"Q9HAC8_IDR_1_31",1
"Q9HAF1_IDR_68_191",1
"Q9HAH1_IDR_45_146",1
"Q9HAH7_IDR_1_460",1
"Q9HAU8_IDR_677_725",1
"Q9HAV5_IDR_263_297",0.524900608338652
"Q9HAV5_IDR_66_246",0.475099391661348
"Q9HAV7_IDR_1_57",1
"Q9HAW0_IDR_305_383",1
"Q9HAW4_IDR_1_1139",0.284763795943548
"Q9HAW4_IDR_1141_1256",0.352521963416891
"Q9HAW4_IDR_1292_1332",0.362714240639561
"Q9HAY2_IDR_1_73",1
"Q9HAZ1_IDR_1_142",1
"Q9HAZ2_IDR_1_67",0.276181091295799
"Q9HAZ2_IDR_216_393",0.361152381334733
"Q9HAZ2_IDR_397_1246",0.362666527369468
"Q9HB07_IDR_1_43",1
"Q9HB09_IDR_1_171",1
"Q9HB14_IDR_296_346",0.369222080207473
"Q9HB14_IDR_356_386",0.630777919792527
"Q9HB15_IDR_316_368",0.498584471648366
"Q9HB15_IDR_380_430",0.501415528351634
"Q9HB20_IDR_181_300",1
"Q9HBH1_IDR_1_40",1
"Q9HBH7_IDR_1_58",1
"Q9HBH9_IDR_1_74",0.535747865976392
"Q9HBH9_IDR_408_458",0.464252134023607
"Q9HBI1_IDR_1_70",1
"Q9HBJ0_IDR_125_189",1
"Q9HBJ7_IDR_107_285",0.322848644439955
"Q9HBJ7_IDR_565_657",0.34470220508722
"Q9HBJ7_IDR_746_817",0.332449150472825
"Q9HBJ8_IDR_164_208",1
"Q9HBL0_IDR_344_1447",1
"Q9HBL6_IDR_237_268",1
"Q9HBM0_IDR_23_67",0.369662332006033
"Q9HBM0_IDR_400_474",0.334332425563206
"Q9HBM0_IDR_498_779",0.29600524243076
"Q9HC44_IDR_427_474",0.446065449254391
"Q9HC52_IDR_64_336",1
"Q9HC56_IDR_839_1237",1
"Q9HC58_IDR_1_91",0.507062893373438
"Q9HC58_IDR_272_434",0.492937106626563
"Q9HC62_IDR_1_363",1
"Q9HC73_IDR_299_342",1
"Q9HC77_IDR_1048_1151",0.517045583721326
"Q9HC77_IDR_33_949",0.482954416278674
"Q9HC78_IDR_1_65",0.27852814428426
"Q9HC78_IDR_202_498",0.72147185571574
"Q9HC84_IDR_1433_1501",0.193416047569305
"Q9HC84_IDR_1605_1778",0.202393003058666
"Q9HC84_IDR_1884_2304",0.182266547924538
"Q9HC84_IDR_2416_2861",0.209616827977759
"Q9HCE5_IDR_1_110",0.611846239563633
"Q9HCE5_IDR_397_456",0.388153760436367
"Q9HCE6_IDR_1131_1168",0.621803561234681
"Q9HCE6_IDR_1_309",0.378196438765319
"Q9HCE7_IDR_140_234",0.596012388086744
"Q9HCE7_IDR_266_307",0.403987611913256
"Q9HCE9_IDR_1156_1220",0.159218379175657
"Q9HCE9_IDR_1_35",0.318019646240664
"Q9HCE9_IDR_519_653",0.147640738312061
"Q9HCE9_IDR_658_727",0.163629224088044
"Q9HCE9_IDR_882_1143",0.211492012183574
"Q9HCG1_IDR_51_254",1
"Q9HCG7_IDR_1_76",0.487941664849219
"Q9HCG7_IDR_896_927",0.512058335150781
"Q9HCG8_IDR_1_124",0.32526119756957
"Q9HCG8_IDR_408_441",0.303185239659391
"Q9HCG8_IDR_656_908",0.371553562771039
"Q9HCJ5_IDR_129_202",0.320367031740921
"Q9HCJ5_IDR_1_72",0.31727415748987
"Q9HCJ5_IDR_483_513",0.36235881076921
"Q9HCJ6_IDR_1_38",0.452217104676185
"Q9HCJ6_IDR_383_419",0.547782895323815
"Q9HCK0_IDR_128_267",1
"Q9HCK1_IDR_1616_1856",0.258654929377381
"Q9HCK1_IDR_1862_2007",0.250454939104994
"Q9HCK1_IDR_2065_2354",0.238922977140153
"Q9HCK1_IDR_56_1610",0.251967154377472
"Q9HCK4_IDR_932_972",0.414078328982988
"Q9HCK4_IDR_982_1378",0.585921671017012
"Q9HCK8_IDR_1399_1439",0.203256183878813
"Q9HCK8_IDR_1_662",0.251318159516997
"Q9HCK8_IDR_1663_1736",0.181642848426361
"Q9HCK8_IDR_1967_2581",0.363782808177829
"Q9HCL0_IDR_725_915",0.384672120468939
"Q9HCL0_IDR_952_1083",0.615327879531061
"Q9HCL3_IDR_59_201",1
"Q9HCM1_IDR_1_1747",1
