"","GO0005198_structural_molecule_activity"
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.519993292250787
"P01127_IDR_53_86",0.480006707749213
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.498578500514742
"P01135_IDR_1_37",0.501421499485258
"P01138_IDR_1_70",0.494336675365877
"P01138_IDR_91_126",0.505663324634123
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.503220750633667
"P01210_IDR_72_203",0.496779249366333
"P01213_IDR_1_61",0.470458689649072
"P01213_IDR_70_211",0.529541310350928
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.175420085198727
"P02538_IDR_1_61",0.453777590853123
"P02538_IDR_493_564",0.546222409146877
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.475088618382444
"P02671_IDR_263_626",0.524911381617556
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.224480574658271
"P02686_IDR_180_217",0.263038704477378
"P02686_IDR_251_287",0.274244748738241
"P02686_IDR_98_178",0.23823597212611
"P02730_IDR_1_52",0.330951843560726
"P02730_IDR_161_214",0.331461956127193
"P02730_IDR_338_371",0.337586200312081
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.520531393962102
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.329773167404169
"P04233_IDR_263_296",0.335102322921077
"P04233_IDR_86_136",0.335124509674754
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.458800811157665
"P04259_IDR_493_564",0.541199188842335
"P04264_IDR_1_61",0.233894392328265
"P04264_IDR_509_644",0.766105607671735
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.314316491453414
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.327570652044957
"P05305_IDR_1_52",0.342962222552953
"P05305_IDR_84_118",0.32946712540209
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.506818432373365
"P05423_IDR_278_310",0.493181567626635
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.467450102171715
"P05455_IDR_325_408",0.532549897828286
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.505122229112194
"P05997_IDR_79_1263",0.494877770887806
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.484183266940348
"P06213_IDR_743_793",0.515816733059652
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.333202438277596
"P06400_IDR_580_644",0.33465694522648
"P06400_IDR_855_928",0.332140616495924
"P06401_IDR_1_463",0.313689852909901
"P06401_IDR_474_505",0.337573521009165
"P06401_IDR_636_674",0.348736626080934
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.506921968716371
"P06734_IDR_289_321",0.493078031283629
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.482725310626763
"P06850_IDR_80_157",0.517274689373237
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.504808483306083
"P07333_IDR_927_961",0.495191516693917
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.498476763621681
"P07359_IDR_533_573",0.501523236378319
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.507206135744779
"P07492_IDR_91_148",0.492793864255221
"P07498_IDR_1_47",0.496797281568249
"P07498_IDR_72_182",0.503202718431751
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.491339897304378
"P07814_IDR_954_1019",0.508660102695622
"P07900_IDR_226_279",0.491758091300258
"P07900_IDR_699_732",0.508241908699742
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.489700529430476
"P08151_IDR_1_270",0.331875910358722
"P08151_IDR_294_332",0.337869974125501
"P08151_IDR_334_1106",0.330254115515778
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.512605104360853
"P08183_IDR_632_691",0.487394895639147
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.476499704102447
"P08235_IDR_671_731",0.523500295897553
"P08238_IDR_222_271",0.495622527126564
"P08238_IDR_691_724",0.504377472873436
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.5114830600349
"P08476_IDR_259_316",0.4885169399651
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.48479892206058
"P08575_IDR_27_225",0.51520107793942
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.6486581484752
"P08779_IDR_424_473",0.3513418515248
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.501335257842209
"P08F94_IDR_4026_4059",0.498664742157791
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.520824388938308
"P09016_IDR_9_130",0.479175611061692
"P09017_IDR_1_171",0.477063766703692
"P09017_IDR_212_264",0.522936233296308
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.286028591123777
"P09086_IDR_270_300",0.316255188237672
"P09086_IDR_351_479",0.39771622063855
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.51038660111161
"P09681_IDR_1_54",0.508677368881149
"P09681_IDR_83_124",0.491322631118851
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.325099606723246
"P09874_IDR_352_387",0.317037108137975
"P09874_IDR_483_521",0.357863285138779
"P09884_IDR_1_65",0.509288044809352
"P09884_IDR_90_330",0.490711955190648
"P09912_IDR_1_56",0.484123973195359
"P09912_IDR_91_130",0.515876026804641
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.43730794311473
"P0C1S8_IDR_517_567",0.56269205688527
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.550156431237336
"P0C221_IDR_741_793",0.449843568762664
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.518291604841292
"P0C2L3_IDR_125_166",0.481708395158708
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.502587696233615
"P0C2W7_IDR_149_299",0.497412303766385
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.33600882859846
"P0C7I6_IDR_42_90",0.331208302534621
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.501989082559706
"P0C7N4_IDR_184_270",0.498010917440294
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.499201027153037
"P0C7T5_IDR_586_666",0.500798972846963
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.232661144960376
"P0C7U0_IDR_473_527",0.242206656973945
"P0C7U0_IDR_529_571",0.233390841563342
"P0C7U0_IDR_577_749",0.291741356502337
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.327761685285924
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.53568216867894
"P0CG23_IDR_604_659",0.46431783132106
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.337569315293996
"P0CG40_IDR_195_330",0.337644270521324
"P0CG40_IDR_396_484",0.32478641418468
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.558561610499337
"Q7RTT9_IDR_286_333",0.441438389500663
"Q7RTU0_IDR_134_167",0.491415326275784
"Q7RTU0_IDR_1_56",0.508584673724216
"Q7RTU1_IDR_166_214",0.48222018424037
"Q7RTU1_IDR_1_82",0.51777981575963
"Q7RTU3_IDR_157_233",0.518423907659156
"Q7RTU3_IDR_1_94",0.481576092340844
"Q7RTU4_IDR_127_204",0.49526481566118
"Q7RTU4_IDR_1_72",0.50473518433882
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.559288097713984
"Q7RTV3_IDR_230_340",0.440711902286016
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.355976653515341
"Q7Z2Z1_IDR_543_631",0.326792408239296
"Q7Z2Z1_IDR_806_1910",0.372224654110991
"Q7Z2Z2_IDR_444_501",0.499540721604408
"Q7Z2Z2_IDR_902_949",0.500459278395592
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.539317326992336
"Q7Z333_IDR_599_1695",0.460682673007664
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.35380983910132
"Q7Z353_IDR_548_584",0.317001923709079
"Q7Z353_IDR_654_690",0.3291882371896
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.338638094695669
"Q7Z3D4_IDR_242_306",0.328961760457503
"Q7Z3D4_IDR_28_58",0.332400144846828
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.502136565124808
"Q7Z3K3_IDR_1333_1410",0.195009961930332
"Q7Z3K3_IDR_382_462",0.205786575226479
"Q7Z3K3_IDR_694_743",0.2080701257413
"Q7Z3K3_IDR_857_972",0.192978125833035
"Q7Z3K6_IDR_1_171",0.4811680896818
"Q7Z3K6_IDR_328_481",0.518831910318199
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.477222902070919
"Q7Z3T8_IDR_749_1001",0.522777097929081
"Q7Z3U7_IDR_509_542",0.495803704227178
"Q7Z3U7_IDR_626_666",0.504196295772822
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.550144772277142
"Q7Z3Y7_IDR_397_429",0.228707977341332
"Q7Z3Y7_IDR_434_464",0.221147250381526
"Q7Z3Y8_IDR_1_69",0.548868403153261
"Q7Z3Y8_IDR_394_459",0.451131596846739
"Q7Z3Y9_IDR_1_68",0.564422793602163
"Q7Z3Y9_IDR_394_428",0.217434289069623
"Q7Z3Y9_IDR_435_468",0.218142917328214
"Q7Z460_IDR_1082_1269",0.291501328442816
"Q7Z460_IDR_542_845",0.377978237223017
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.229231423945094
"Q7Z478_IDR_1_82",0.296550145963627
"Q7Z478_IDR_303_359",0.240757751870787
"Q7Z478_IDR_502_542",0.233460678220492
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.520941806530185
"Q7Z4H7_IDR_396_955",0.479058193469815
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.194982149467379
"Q7Z4N2_IDR_1238_1603",0.204161238231261
"Q7Z4N2_IDR_405_448",0.212376226177944
"Q7Z4N2_IDR_560_603",0.198722598523729
"Q7Z4N2_IDR_775_812",0.189757787599688
"Q7Z570_IDR_465_1157",0.480021478356781
"Q7Z572_IDR_1_215",0.323038766041644
"Q7Z572_IDR_341_373",0.339592760672546
"Q7Z572_IDR_411_469",0.33736847328581
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.476734188325048
"Q7Z591_IDR_614_1439",0.523265811674952
"Q7Z5B4_IDR_1_110",0.701105739639425
"Q7Z5B4_IDR_117_369",0.298894260360575
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.471617861419918
"Q7Z5R6_IDR_437_666",0.528382138580082
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.515928294708099
"Q7Z5Y6_IDR_257_296",0.484071705291901
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.330913465940972
"P0DL12_IDR_47_86",0.328307025204019
"P0DL12_IDR_88_118",0.340779508855009
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.237516777035643
"P0DP91_IDR_1_72",0.230595191121218
"P0DP91_IDR_241_581",0.531888031843139
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.470860052901245
"P0DPD6_IDR_98_135",0.529139947098755
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.473569796003982
"P10275_IDR_624_663",0.526430203996018
"P10276_IDR_1_82",0.500179361335217
"P10276_IDR_418_462",0.499820638664783
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.516923278485637
"P10412_IDR_1_36",0.483076721514363
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.497616037975155
"P10515_IDR_308_351",0.502383962024845
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.510296287400074
"P10588_IDR_1_50",0.489703712599926
"P10589_IDR_149_182",0.498939357507665
"P10589_IDR_1_80",0.501060642492335
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.510070487854652
"P10997_IDR_53_89",0.489929512145348
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
"P11161_IDR_1_476",1
"P11171_IDR_1_205",0.307011691827758
"P11171_IDR_510_821",0.375229352340946
"P11171_IDR_824_864",0.317758955831297
"P11226_IDR_1_37",0.50286987047246
"P11226_IDR_40_106",0.49713012952754
"P11229_IDR_223_363",1
"P11230_IDR_362_425",1
"P11274_IDR_68_493",1
"P11277_IDR_2078_2137",1
"P11279_IDR_186_216",1
"P11308_IDR_1_130",0.499831039138613
"P11487_IDR_1_36",0.479911232000958
"P11487_IDR_193_239",0.520088767999042
"P11498_IDR_1_33",1
"P11717_IDR_2355_2491",1
"P11801_IDR_29_84",0.495599454843733
"P11801_IDR_361_424",0.504400545156267
"P11831_IDR_1_141",0.375873466711823
"P11831_IDR_223_406",0.313019781860264
"P11831_IDR_464_508",0.311106751427913
"P11836_IDR_235_297",1
"P11940_IDR_425_543",1
"P12034_IDR_1_80",0.496633696138651
"P12034_IDR_232_268",0.503366303861349
"P12035_IDR_1_140",0.340440052873021
"P12035_IDR_529_628",0.659559947126979
"P12074_IDR_1_33",1
"P12107_IDR_242_1573",1
"P12109_IDR_252_591",1
"P12110_IDR_1_39",0.499088427857397
"P12110_IDR_253_591",0.500911572142603
"P12111_IDR_2041_2371",0.47283437672244
"P12111_IDR_2845_2994",0.52716562327756
"P12259_IDR_1125_1164",0.253377120633768
"P12259_IDR_1189_1499",0.254327646398082
"P12259_IDR_687_771",0.242333431359706
"P12259_IDR_779_1087",0.249961801608444
"P12270_IDR_341_384",0.142171156625427
"P12270_IDR_464_506",0.140103260145023
"P12270_IDR_508_672",0.145013668651418
"P12270_IDR_900_941",0.138725167006551
"P12645_IDR_1_53",0.532396054553389
"P12645_IDR_275_368",0.467603945446611
"P12694_IDR_1_50",1
"P12755_IDR_28_85",0.504209495661141
"P12755_IDR_312_577",0.495790504338859
"P12757_IDR_1_141",0.505385732125914
"P12757_IDR_357_553",0.494614267874086
"P12821_IDR_1_50",1
"P12829_IDR_1_40",1
"P12872_IDR_1_76",1
"P12931_IDR_1_83",1
"P12980_IDR_1_157",0.509420167579861
"P12980_IDR_212_280",0.490579832420139
"P13010_IDR_544_585",1
"P13051_IDR_12_65",1
"P13056_IDR_1_45",0.511264606021601
"P13056_IDR_61_365",0.4887353939784
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.315695264925417
"P13196_IDR_1_34",0.344690267010299
"P13196_IDR_40_111",0.339614468064284
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.503409239070935
"P13349_IDR_140_251",0.496590760929065
"P13378_IDR_1_242",0.506385359861873
"P13378_IDR_249_290",0.493614640138127
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.320372887509112
"P13611_IDR_3359_3396",0.342407016023483
"P13611_IDR_350_1327",0.337220096467405
"P13631_IDR_1_85",0.509771288480266
"P13631_IDR_421_454",0.490228711519734
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.683125222112349
"P13645_IDR_456_584",0.316874777887651
"P13646_IDR_1_85",0.713365892225043
"P13646_IDR_413_458",0.286634107774957
"P13647_IDR_1_73",0.308850692994814
"P13647_IDR_497_590",0.691149307005186
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.314292624175837
"P13945_IDR_243_285",0.347846244167772
"P14616_IDR_1265_1297",0.323852843910539
"P14616_IDR_660_718",0.328081871887337
"P14616_IDR_723_758",0.348065284202124
"P14625_IDR_1_45",0.331232346582474
"P14625_IDR_288_325",0.344337857672732
"P14625_IDR_750_803",0.324429795744794
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.489469250110122
"P14651_IDR_237_431",0.510530749889877
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.307951786286605
"P14859_IDR_432_595",0.374269972746929
"P14859_IDR_688_743",0.317778240966466
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.527919854898212
"P14867_IDR_343_416",0.472080145101788
"P14921_IDR_1_36",0.316903448120511
"P14921_IDR_195_230",0.320117390295854
"P14921_IDR_270_325",0.362979161583635
"P15336_IDR_422_505",0.506631653782239
"P15336_IDR_57_369",0.493368346217761
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.525537180021093
"P15514_IDR_22_92",0.474462819978907
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.561549299008537
"P16157_IDR_1367_1449",0.332796234183734
"P16157_IDR_1458_1881",0.330239370207452
"P16157_IDR_817_862",0.336964395608814
"P16220_IDR_1_51",0.511408141794352
"P16220_IDR_81_178",0.488591858205648
"P16234_IDR_1024_1089",0.336551100567793
"P16234_IDR_736_785",0.323339049204863
"P16234_IDR_965_1020",0.340109850227345
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.497166751404933
"P16383_IDR_382_433",0.502833248595066
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.510718950634875
"P16401_IDR_1_39",0.489281049365125
"P16402_IDR_109_221",0.517393512425831
"P16402_IDR_1_37",0.482606487574169
"P16403_IDR_106_213",0.507750792623842
"P16403_IDR_1_36",0.492249207376158
"P17022_IDR_132_379",0.48823175858762
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.509789638597441
"P17026_IDR_171_224",0.490210361402559
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.516526491186927
"P17036_IDR_96_171",0.483473508813073
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.330194930476568
"P17040_IDR_418_469",0.337058065782868
"P17040_IDR_574_709",0.332747003740564
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.273872747023671
"P17480_IDR_451_501",0.243781853640203
"P17480_IDR_533_569",0.249820117170167
"P17480_IDR_648_764",0.232525282165958
"P17481_IDR_1_186",0.512541750846563
"P17481_IDR_202_243",0.487458249153437
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.506601812354164
"P17483_IDR_9_144",0.493398187645836
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.51696183590577
"P17542_IDR_247_331",0.48303816409423
"P17544_IDR_1_371",0.510543787551924
"P17544_IDR_407_494",0.489456212448076
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.450589822055845
"P17600_IDR_420_683",0.549410177944154
"P17658_IDR_1_36",0.31591665945053
"P17658_IDR_205_253",0.36213067622041
"P17658_IDR_471_529",0.321952664329059
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.492543375430173
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.463669865197986
"P18146_IDR_400_534",0.536330134802014
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.490930727904609
"P18505_IDR_336_437",0.509069272095391
"P18507_IDR_1_51",0.483602542069059
"P18507_IDR_363_408",0.516397457930941
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.476988249061435
"P18825_IDR_242_384",0.523011750938565
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.328535979917199
"P18850_IDR_467_538",0.336641778498398
"P18850_IDR_639_670",0.334822241584404
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.486900626153577
"P19021_IDR_811_973",0.513099373846423
"P19429_IDR_146_210",0.496355143912405
"P19429_IDR_1_49",0.503644856087595
"P19438_IDR_1_40",0.402582282232692
"P19438_IDR_187_354",0.597417717767308
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.498376721198588
"P19447_IDR_201_242",0.501623278801412
"P19484_IDR_1_476",1
"P19525_IDR_169_258",1
"P19532_IDR_28_575",1
"P19622_IDR_1_246",1
"P19634_IDR_1_85",0.525769587254187
"P19634_IDR_591_815",0.474230412745814
"P19793_IDR_1_129",1
"P19823_IDR_26_62",1
"P19827_IDR_1_47",1
"P19835_IDR_554_753",1
"P19838_IDR_354_509",0.656858162624458
"P19838_IDR_893_924",0.343141837375543
"P19878_IDR_272_349",1
"P19957_IDR_1_48",1
"P19971_IDR_1_33",1
"P20020_IDR_1129_1220",0.497859054954073
"P20020_IDR_293_358",0.502140945045927
"P20042_IDR_1_165",1
"P20340_IDR_177_207",1
"P20366_IDR_1_51",0.463194692844838
"P20366_IDR_56_129",0.536805307155162
"P20382_IDR_1_140",1
"P20393_IDR_133_412",0.455242707084019
"P20393_IDR_19_128",0.544757292915981
"P20396_IDR_18_195",1
"P20585_IDR_1_226",1
"P20591_IDR_1_40",1
"P20592_IDR_1_88",1
"P20648_IDR_13_44",1
"P20674_IDR_1_45",1
"P20700_IDR_389_430",0.518854892934514
"P20700_IDR_551_582",0.481145107065486
"P20701_IDR_1120_1170",1
"P20719_IDR_1_177",1
"P20749_IDR_1_81",0.492998877149197
"P20749_IDR_362_454",0.507001122850803
"P20774_IDR_49_87",1
"P20783_IDR_42_81",1
"P20794_IDR_286_545",0.486058174641814
"P20794_IDR_579_614",0.513941825358186
"P20800_IDR_114_178",0.504331596461236
"P20800_IDR_1_45",0.495668403538764
"P20807_IDR_1_45",0.521282524636048
"P20807_IDR_592_647",0.478717475363952
"P20810_IDR_1_708",1
"P20827_IDR_154_205",1
"P21281_IDR_1_33",1
