"","GO0031981_nuclear_lumen"
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.297635057514626
"O43310_IDR_169_369",0.382577760676014
"O43310_IDR_38_98",0.31978718180936
"O43312_IDR_135_197",0.555825769653603
"O43312_IDR_250_755",0.444174230346397
"O43313_IDR_1_85",0.262933402211249
"O43313_IDR_213_596",0.266344979138249
"O43313_IDR_89_130",0.245147789366111
"O43424_IDR_860_921",0.490155237210586
"O43424_IDR_957_1007",0.509844762789414
"O43426_IDR_1485_1573",0.495399746735872
"O43426_IDR_975_1483",0.504600253264128
"O43432_IDR_1002_1216",0.570523590547465
"O43432_IDR_1_721",0.429476409452535
"O43435_IDR_1_105",0.502908242946748
"O43435_IDR_306_364",0.497091757053252
"O43439_IDR_1_604",1
"O43448_IDR_10_76",1
"O43451_IDR_1_87",1
"O43462_IDR_108_140",1
"O43464_IDR_67_107",1
"O43482_IDR_1_65",1
"O43488_IDR_1_35",1
"O43490_IDR_829_865",1
"Q6ZVX9_IDR_1_40",1
"Q6ZW13_IDR_1_317",1
"Q6ZW31_IDR_1_246",0.331507058936568
"Q6ZW31_IDR_604_650",0.314733580840637
"Q6ZW31_IDR_667_701",0.353759360222795
"Q6ZW49_IDR_188_587",0.516106766226929
"Q6ZW49_IDR_830_861",0.483893233773071
"Q6ZW76_IDR_304_422",1
"Q6ZWB6_IDR_1_40",0.323028426198606
"Q6ZWB6_IDR_152_205",0.357693370446687
"Q6ZWB6_IDR_324_432",0.319278203354707
"Q6ZWE6_IDR_1_109",0.310834039635046
"Q6ZWE6_IDR_111_205",0.36480908519039
"Q6ZWE6_IDR_316_355",0.324356875174564
"Q6ZWH5_IDR_40_74",0.529809599484606
"Q6ZWH5_IDR_796_965",0.470190400515394
"Q6ZWJ1_IDR_109_214",1
"Q6ZWJ8_IDR_1_48",1
"Q70CQ3_IDR_181_213",0.494800474606388
"Q70CQ3_IDR_361_416",0.505199525393612
"Q70CQ4_IDR_1_122",0.377851372735107
"Q70CQ4_IDR_769_1352",0.622148627264893
"Q70E73_IDR_1_64",0.306822003675248
"Q70E73_IDR_524_1207",0.389987432387408
"Q70E73_IDR_96_241",0.303190563937344
"Q70EK8_IDR_352_1029",1
"Q70EK9_IDR_1_179",0.509927641226545
"Q70EK9_IDR_313_356",0.490072358773455
"Q70EL1_IDR_354_1500",1
"Q70EL2_IDR_1_34",0.541740885016539
"Q70EL2_IDR_386_615",0.458259114983461
"Q70EL4_IDR_1_88",0.549871280815926
"Q70EL4_IDR_740_1123",0.450128719184074
"Q70J99_IDR_1_45",1
"Q70JA7_IDR_50_167",1
"Q70SY1_IDR_1_265",0.470182302678018
"Q70SY1_IDR_397_505",0.529817697321982
"Q70UQ0_IDR_1_50",1
"Q71RG4_IDR_74_169",1
"Q71RS6_IDR_235_266",1
"Q71SY5_IDR_231_394",0.496725929405772
"Q71SY5_IDR_545_747",0.503274070594228
"Q75N03_IDR_1_69",0.449688398137754
"Q75N03_IDR_191_491",0.550311601862246
"Q75T13_IDR_780_811",1
"Q75V66_IDR_1_68",1
"Q75VX8_IDR_181_214",0.555067937238355
"Q75VX8_IDR_350_795",0.444932062761645
"Q75WM6_IDR_1_62",0.340877335054306
"Q75WM6_IDR_85_255",0.659122664945694
"Q765P7_IDR_137_199",0.553160952981715
"Q765P7_IDR_250_747",0.446839047018285
"Q76FK4_IDR_157_192",0.167274748901715
"Q76FK4_IDR_196_797",0.298662439532131
"Q76FK4_IDR_800_1108",0.343895459068175
"Q76FK4_IDR_90_149",0.190167352497979
"Q76G19_IDR_217_736",1
"Q76I76_IDR_444_1416",1
"Q7KZ85_IDR_1519_1726",0.183515376126309
"Q7KZ85_IDR_482_518",0.296379584287244
"Q7KZI7_IDR_1_46",0.466371951044866
"Q7KZI7_IDR_366_696",0.533628048955134
"Q7KZN9_IDR_1_64",1
"Q7L014_IDR_1_315",0.638732646385134
"Q7L014_IDR_786_866",0.361267353614866
"Q7L0J3_IDR_1_145",1
"Q7L0Q8_IDR_1_47",1
"Q7L0R7_IDR_1_302",1
"Q7L0X0_IDR_413_569",1
"Q7L0X2_IDR_1_270",1
"Q7L190_IDR_135_185",0.342653816732412
"Q7L190_IDR_1_82",0.657346183267588
"Q7L1I2_IDR_1_91",1
"Q7L1S5_IDR_36_166",1
"Q7L1V2_IDR_1_102",1
"Q7L1W4_IDR_219_275",0.489436607438534
"Q7L1W4_IDR_61_136",0.510563392561466
"Q7L2E3_IDR_1_40",0.418418031421191
"Q7L590_IDR_424_723",0.540193385368975
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.453837622020565
"Q7L5N7_IDR_510_544",0.546162377979435
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.330852068093504
"Q7L7X3_IDR_547_595",0.336437312017104
"Q7L7X3_IDR_851_1001",0.332710619889392
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.506721562201118
"Q7L8A9_IDR_306_357",0.493278437798882
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.51759255759233
"Q7L8J4_IDR_276_393",0.48240744240767
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.527551115208709
"Q7RTS1_IDR_140_177",0.405609326041727
"O43491_IDR_1_82",0.353875933557228
"O43491_IDR_521_948",0.252960494737318
"O43491_IDR_84_213",0.393163571705454
"O43497_IDR_1_49",0.156756579198529
"O43526_IDR_368_547",0.253093578433334
"O43526_IDR_551_639",0.247083029053534
"O43526_IDR_648_872",0.252973577511788
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.334340619622339
"O43541_IDR_16_120",0.351319593349709
"O43541_IDR_284_315",0.314339787027952
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.311590013106683
"O43561_IDR_170_201",0.327721356415712
"O43561_IDR_225_262",0.360688630477605
"O43566_IDR_191_299",0.404403492783508
"O43566_IDR_22_57",0.3070911265567
"O43566_IDR_446_566",0.288505380659792
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.305592100940094
"O43614_IDR_258_297",0.461675116835796
"O43614_IDR_386_444",0.538324883164204
"O43615_IDR_1_59",0.353172632646652
"O43615_IDR_83_230",0.646827367353347
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.47033709548031
"O43815_IDR_66_445",0.52966290451969
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.568691622693514
"O43823_IDR_543_692",0.431308377306486
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.331806902321604
"O43847_IDR_134_207",0.668193097678397
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.49162940960815
"O43889_IDR_244_336",0.50837059039185
"O43896_IDR_385_434",0.320198065752608
"O43918_IDR_238_295",0.230757589923939
"O43918_IDR_343_430",0.220689624268673
"O43918_IDR_474_508",0.208976492297028
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.300065569683125
"O43933_IDR_183_240",0.325158901949152
"O43933_IDR_343_378",0.374775528367723
"O60216_IDR_396_564",0.665984988592015
"O60216_IDR_97_331",0.334015011407985
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.363315282268477
"O60231_IDR_72_223",0.636684717731523
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.518906785486994
"O60237_IDR_896_930",0.481093214513007
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.57552976724902
"O60239_IDR_252_435",0.42447023275098
"O60240_IDR_107_186",0.306710106066274
"O60266_IDR_1_45",0.491096465665629
"O60266_IDR_498_583",0.508903534334371
"O60268_IDR_1_89",0.293707958451542
"O60268_IDR_251_286",0.320992694228798
"O60268_IDR_317_347",0.385299347319661
"O60269_IDR_1_379",0.42819725707358
"O60269_IDR_396_458",0.57180274292642
"O60271_IDR_517_548",0.185303698724482
"O60271_IDR_562_630",0.223017383516219
"O60271_IDR_69_513",0.175971119984704
"O60271_IDR_718_750",0.230689650078389
"O60271_IDR_804_910",0.185018147696207
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.133618195829727
"O60281_IDR_2119_2168",0.110928755465003
"O60281_IDR_2282_2363",0.186553807188487
"O60281_IDR_2433_2576",0.167538122159214
"O60281_IDR_2602_2639",0.141418109003114
"O60281_IDR_460_751",0.101022993065317
"O60281_IDR_812_1369",0.158920017289138
"O60296_IDR_562_837",0.178472091161253
"O60296_IDR_848_914",0.201939453195057
"O60299_IDR_11_353",0.483748623648347
"O60299_IDR_363_673",0.516251376351653
"O60303_IDR_1147_1198",0.203824636011488
"O60303_IDR_1_33",0.200002516716083
"O60303_IDR_152_467",0.192683588190023
"O60303_IDR_626_963",0.203838431208852
"O60303_IDR_79_150",0.199650827873554
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.418643522031861
"O60307_IDR_1_172",0.25374042498544
"O60307_IDR_679_945",0.3276160529827
"O60308_IDR_158_201",0.21515497186426
"O60308_IDR_259_418",0.276967491175751
"O60308_IDR_685_743",0.2741900407286
"O60308_IDR_871_925",0.233687496231389
"O60309_IDR_1047_1086",0.187478386663433
"O60309_IDR_1_869",0.173178262054083
"O60333_IDR_1205_1244",0.171798383259083
"O60333_IDR_1521_1588",0.172146606876478
"O60333_IDR_1592_1682",0.154763102210621
"O60333_IDR_705_735",0.172573213150493
"O60333_IDR_912_957",0.170241408017036
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.355527649811747
"O60343_IDR_237_352",0.300755690639629
"O60343_IDR_525_874",0.343716659548624
"O60346_IDR_1431_1511",0.320020953502325
"O60346_IDR_1_462",0.33833048730278
"O60346_IDR_1575_1636",0.341648559194895
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.32151649564034
"O60481_IDR_1_186",0.510823225015206
"O60481_IDR_405_461",0.489176774984794
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.511208793140791
"O60502_IDR_395_550",0.488791206859209
"O60503_IDR_1248_1353",0.347895605901941
"O60503_IDR_1_78",0.340509264632598
"O60503_IDR_579_713",0.311595129465461
"O60504_IDR_1_382",0.474997196769971
"O60504_IDR_522_611",0.525002803230029
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.442647240379359
"O60508_IDR_201_238",0.55735275962064
"O60512_IDR_1_71",0.456397227692161
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.246334011752976
"O60610_IDR_1208_1272",0.327698556467208
"O60610_IDR_1_85",0.22067010985082
"O60610_IDR_505_766",0.205297321928996
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.32006119873797
"O60658_IDR_329_386",0.3548416880675
"O60658_IDR_429_481",0.32509711319453
"O60663_IDR_13_48",0.281182162033151
"O60663_IDR_176_237",0.434639823526537
"O60663_IDR_269_388",0.284178014440312
"O60664_IDR_1_35",0.528161742282488
"O60664_IDR_69_172",0.471838257717512
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.282570799824726
"O60673_IDR_2014_2182",0.157562044240481
"O60673_IDR_274_307",0.161449659922733
"O60673_IDR_310_974",0.240792686677921
"O60741_IDR_1_90",0.50674576201958
"O60741_IDR_595_890",0.49325423798042
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.448701703248942
"O60759_IDR_173_359",0.551298296751058
"O60763_IDR_675_790",0.465484416507119
"O60763_IDR_930_962",0.534515583492881
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.328635141564405
"O60784_IDR_303_415",0.322202762907188
"O60784_IDR_450_492",0.349162095528407
"O60806_IDR_1_37",0.329606141605579
"O60806_IDR_251_318",0.349662435069803
"O60806_IDR_321_420",0.320731423324618
"O60812_IDR_117_293",1
"O60814_IDR_1_36",1
"O60825_IDR_446_505",1
"O60826_IDR_143_334",1
"O60885_IDR_1206_1337",0.194157815838337
"O60885_IDR_459_666",0.216784950261075
"O60885_IDR_676_1201",0.207185713465811
"O60888_IDR_1_62",1
"O60890_IDR_568_802",1
"O60895_IDR_1_31",1
"O60902_IDR_1_159",0.524451811062961
"O60902_IDR_161_331",0.475548188937039
"O60907_IDR_1_37",0.458071071975669
"O60907_IDR_146_210",0.541928928024331
"O60909_IDR_1_92",1
"O60927_IDR_68_126",1
"O60930_IDR_75_131",1
"O60934_IDR_327_647",1
"O60936_IDR_94_208",1
"O60939_IDR_180_215",1
"O60941_IDR_488_594",1
"O60942_IDR_191_227",1
"O75019_IDR_424_489",1
"O75027_IDR_1_113",1
"O75030_IDR_1_526",1
"O75037_IDR_1064_1280",0.277248838737991
"O75037_IDR_401_480",0.298976526551536
"O75037_IDR_490_970",0.423774634710473
"O75038_IDR_1382_1416",0.255841275785383
"O75038_IDR_475_618",0.432665667780477
"O75038_IDR_886_1379",0.31149305643414
"O75044_IDR_170_229",0.223523150177869
"O75044_IDR_415_457",0.197191304446969
"O75044_IDR_463_501",0.187649159576709
"O75044_IDR_694_755",0.19331347349998
"O75044_IDR_785_1071",0.198322912298473
"O75052_IDR_172_347",0.476231446561832
"O75052_IDR_361_506",0.523768553438168
"O75054_IDR_997_1027",1
"O75056_IDR_1_378",0.514353468954041
"O75056_IDR_412_442",0.485646531045959
"O75061_IDR_395_779",1
"O75063_IDR_1_35",1
"O75064_IDR_890_1262",1
"O75069_IDR_1_523",1
"O75071_IDR_1_120",0.475427115171537
"O75071_IDR_144_426",0.524572884828463
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.337542697670946
"O75116_IDR_1113_1149",0.310240107317906
"O75116_IDR_1350_1388",0.352217195011148
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.283511095310625
"O75122_IDR_309_645",0.383787264153182
"O75122_IDR_880_1053",0.332701640536193
"O75128_IDR_1_53",0.431049924910881
"O75128_IDR_227_1238",0.568950075089119
"O75129_IDR_1_59",0.320019003587975
"O75129_IDR_288_349",0.341474872900827
"O75129_IDR_357_411",0.338506123511198
"O75132_IDR_172_286",0.199550656443672
"O75132_IDR_1_87",0.206047932332462
"O75132_IDR_341_456",0.201509945375904
"O75132_IDR_511_550",0.20243847310929
"O75132_IDR_609_651",0.190452992738672
"O75140_IDR_1000_1075",0.260100796476323
"O75140_IDR_1112_1172",0.253450814350146
"O75140_IDR_411_456",0.230785265880739
"O75140_IDR_461_727",0.255663123292792
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.533458677685704
"O75145_IDR_859_937",0.466541322314296
"O75146_IDR_1011_1053",0.512599268463577
"O75146_IDR_288_360",0.487400731536423
"O75150_IDR_111_177",0.303907257948284
"O75150_IDR_1_96",0.292277343862227
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.552094236395304
"O75170_IDR_525_966",0.447905763604696
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.413048980630122
"O75177_IDR_41_396",0.586951019369878
"O75179_IDR_1_136",0.386089141809087
"O75179_IDR_1451_2427",0.308659300845008
"O75179_IDR_2471_2509",0.305251557345905
"O75182_IDR_1_36",0.289300530586413
"O75182_IDR_704_767",0.348676990987292
"O75182_IDR_92_300",0.362022478426295
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.470161076487931
"O75362_IDR_207_1048",0.529838923512069
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.475660797588114
"O75364_IDR_1_81",0.524339202411886
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.273476655410293
"O75376_IDR_319_418",0.21411220787651
"O75376_IDR_420_451",0.207309301159201
"O75376_IDR_483_2440",0.305101835553996
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.510698330257773
"O75381_IDR_71_108",0.489301669742227
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.470334086988482
"O75461_IDR_240_281",0.529665913011518
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.520437713102838
"O75467_IDR_55_197",0.479562286897162
"O75469_IDR_122_165",0.347294378101637
"O75469_IDR_1_36",0.342555301368571
"O75469_IDR_179_234",0.310150320529793
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.479685094938226
"O75474_IDR_49_147",0.520314905061774
"O75475_IDR_431_530",0.263998586556911
"O75475_IDR_89_347",0.736001413443089
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.54578144816197
"O75563_IDR_223_295",0.518196905125251
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.118669800167662
"O75592_IDR_2555_2592",0.11628781989981
"O75592_IDR_2670_3153",0.12120917118374
"O75592_IDR_3187_3236",0.128032211742014
"O75592_IDR_3314_3386",0.136949018138385
"O75592_IDR_3479_3511",0.11950794458439
"O75592_IDR_87_131",0.142493990641552
"O75592_IDR_890_922",0.116850043642446
"O75593_IDR_121_277",0.385856208489525
"O75593_IDR_1_32",0.614143791510475
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.49476970552515
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.195624239923655
"O75691_IDR_2572_2613",0.230823750332015
"O75691_IDR_2731_2785",0.278190990185449
"O75691_IDR_863_907",0.295361019558882
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.519605029921161
"O75717_IDR_308_427",0.237810485028533
"O75717_IDR_821_1017",0.242584485050305
"O75747_IDR_1_34",0.511817188597692
"O75747_IDR_174_224",0.488182811402308
"O75752_IDR_1_35",1
"O75762_IDR_1076_1119",1
"O75764_IDR_81_184",1
"O75781_IDR_1_328",0.566205251886682
"O75781_IDR_332_387",0.433794748113318
"O75864_IDR_462_568",0.367305848107847
"O75864_IDR_575_691",0.297367620417176
"O75871_IDR_188_218",1
"O75880_IDR_27_91",1
"O75881_IDR_1_40",1
"O75886_IDR_146_200",0.508764943641192
"O75886_IDR_369_525",0.491235056358808
"O75888_IDR_1_113",1
"O75896_IDR_1_37",1
"O75899_IDR_1_51",0.457442462649893
"O75899_IDR_752_941",0.542557537350107
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.515175808546402
"O75901_IDR_368_423",0.484824191453598
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.48723525667777
"O75912_IDR_859_925",0.51276474332223
"O75914_IDR_1_66",0.406154460647506
"O75962_IDR_1249_1285",0.20943275209494
"O75962_IDR_1606_1653",0.200629241296105
"O75962_IDR_1704_1968",0.195259435173895
"O75962_IDR_2288_2556",0.200393403654975
"O75969_IDR_162_279",0.223279022816197
"O75969_IDR_409_453",0.1974125039804
"O75969_IDR_456_514",0.198556245844508
"O75969_IDR_542_594",0.211605896052066
"O75969_IDR_605_750",0.169146331306828
"O75970_IDR_1247_1328",0.109260191745824
"O75970_IDR_1565_1611",0.112890726173722
"O75970_IDR_1811_1855",0.110647215108414
"O75970_IDR_340_371",0.113533564802294
"O75970_IDR_43_109",0.106510810273078
"O75970_IDR_466_525",0.116036831917152
"O75970_IDR_638_685",0.111961717531176
"O75970_IDR_857_951",0.109880302147821
"O75970_IDR_954_996",0.109278640300519
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.339521429657616
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.544521523676046
"O76081_IDR_93_244",0.455478476323954
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.558507416581841
"O76083_IDR_68_239",0.441492583418159
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.338583145080562
"O94759_IDR_1_57",0.332731559856522
"O94759_IDR_581_613",0.328685295062916
"O94761_IDR_359_448",0.302655302739233
"O94761_IDR_49_351",0.381764396648607
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.560156531451412
"O94823_IDR_458_712",0.439843468548588
"O94826_IDR_1_33",0.463094582513071
"O94826_IDR_64_107",0.536905417486929
"O94830_IDR_1_32",0.257346521868525
"O94830_IDR_433_477",0.45402384654615
"O94830_IDR_603_647",0.288629631585325
"O94842_IDR_1_232",0.498448458243514
"O94880_IDR_589_620",0.127607739037867
"O94880_IDR_692_754",0.111948080457314
"O94880_IDR_756_867",0.173762839903351
"O94885_IDR_1_35",0.153673302449888
"O94885_IDR_229_344",0.197645834433641
"O94885_IDR_358_547",0.1304961698769
"O94885_IDR_697_728",0.146222073248127
"O94885_IDR_730_1088",0.133126293504712
"O94885_IDR_88_177",0.238836326486733
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.340422106350423
"O94887_IDR_359_498",0.308916510378906
"O94887_IDR_858_903",0.350661383270671
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.299662868176159
"O94900_IDR_46_263",0.423366038041376
"O94900_IDR_8_41",0.276971093782466
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.546679045068615
"O94907_IDR_23_79",0.453320954931385
"O94910_IDR_1114_1434",0.475413015871754
"O94910_IDR_400_472",0.524586984128246
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.47632823666032
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.471409644646715
"O94929_IDR_298_593",0.528590355353285
"O94933_IDR_293_347",0.364735178611313
"O94933_IDR_613_659",0.280309117602337
"O94933_IDR_682_856",0.35495570378635
"O94966_IDR_1_112",0.263991110098124
"O94941_IDR_219_250",0.435311928338456
"O94941_IDR_339_480",0.564688071661544
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.183113846549536
"O94966_IDR_203_274",0.187070662411704
"O94966_IDR_399_488",0.188320475410635
"O94966_IDR_874_983",0.177503905530001
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.515855534257783
"O94972_IDR_624_943",0.484144465742217
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.299653698361628
"O94979_IDR_792_858",0.277922764355994
"O94979_IDR_881_1111",0.422423537282378
"O94983_IDR_1119_1202",0.200678037496024
"O94983_IDR_212_305",0.192147064130203
"O94983_IDR_392_435",0.203581764177968
"O94983_IDR_447_490",0.207984143955127
"O94983_IDR_814_1022",0.195608990240677
"O94985_IDR_819_902",0.428818302643102
"O95025_IDR_1_38",0.369138089982131
"O95025_IDR_737_777",0.630861910017869
"O95049_IDR_279_374",0.250255566020473
"O95049_IDR_558_590",0.237963553273255
"O95049_IDR_774_919",0.242105976703435
"O95049_IDR_94_189",0.269674904002838
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.487994426497521
"O95069_IDR_333_398",0.512005573502479
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.107321494878873
"O95071_IDR_1749_1779",0.0979685533498894
"O95071_IDR_1860_1911",0.0971098893799746
"O95071_IDR_1965_2021",0.105770083959925
"O95071_IDR_2027_2174",0.0888593944827609
"O95071_IDR_2318_2364",0.101899492473422
"O95071_IDR_2454_2499",0.100876980654001
"O95071_IDR_583_645",0.104488466830418
"O95071_IDR_81_159",0.0979720975160823
"O95071_IDR_936_1074",0.0977335464746547
"O95155_IDR_1_152",0.518537148552905
"O95155_IDR_218_393",0.481462851447095
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.524353962782144
"O95158_IDR_20_58",0.475646037217856
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.1868116732241
"O95180_IDR_1564_1595",0.190678418021855
"O95180_IDR_1_68",0.149254052106164
"O95180_IDR_1867_2353",0.16693053467942
"O95180_IDR_424_459",0.141215481934654
"O95180_IDR_483_771",0.165109840033808
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.440522682569463
"O95235_IDR_702_890",0.219317790674524
"O95238_IDR_70_118",0.490912189359333
"O95239_IDR_426_558",0.289821569614541
"O95239_IDR_656_820",0.295143036105762
"O95239_IDR_918_1232",0.415035394279697
"O95243_IDR_149_434",0.660423699418128
"O95243_IDR_1_82",0.339576300581872
"O95248_IDR_1059_1113",0.164626850101665
"O95248_IDR_1284_1318",0.162754272628324
"O95248_IDR_1683_1713",0.167828564269009
"O95248_IDR_1718_1764",0.160891637371433
"O95248_IDR_778_819",0.159266248101403
"O95248_IDR_91_121",0.184632427528166
"O95249_IDR_118_163",0.502478178252777
"O95249_IDR_31_74",0.497521821747223
"O95251_IDR_1_206",0.530542747317584
"O95251_IDR_208_332",0.469457252682416
"O95255_IDR_263_294",0.50591807381125
"O95255_IDR_856_922",0.49408192618875
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.512304792959826
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.408733971457191
"O95365_IDR_487_584",0.591266028542809
"O95373_IDR_881_913",0.507498727092487
"O95373_IDR_917_948",0.492501272907513
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.327445767723212
"O95382_IDR_1_41",0.295095858943327
"O95382_IDR_908_996",0.377458373333461
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.281105929237894
"O95391_IDR_200_257",0.261475164535825
"O95391_IDR_465_560",0.45741890622628
"O95393_IDR_1_49",0.445368294649882
"O95393_IDR_276_319",0.554631705350118
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
