"","GO0018130_heterocycle_biosynthetic_process"
"Q9NRF2_IDR_96_283",0.321532955425384
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.447997072567739
"Q9NRH1_IDR_135_196",0.552002927432261
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.443483940623626
"Q9NRI5_IDR_618_854",0.556516059376374
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.208107988278014
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.276495538995708
"Q9NRR4_IDR_460_500",0.273809308255706
"Q9NRR4_IDR_78_405",0.449695152748586
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.282592592897754
"Q9NRY4_IDR_1442_1499",0.415909849037663
"Q9NRY4_IDR_952_1117",0.301497558064583
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.310392059270334
"Q9NS68_IDR_194_423",0.36894165370743
"Q9NS68_IDR_96_189",0.320666287022236
"Q9NS69_IDR_108_142",0.508393360813965
"Q9NS69_IDR_1_41",0.491606639186035
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.484704068712539
"Q9NS87_IDR_601_712",0.515295931287461
"Q9NS91_IDR_359_495",0.442702934126987
"Q9NS91_IDR_99_241",0.557297065873013
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.511894896992823
"Q9NSI8_IDR_305_335",0.488105103007177
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.475330861609285
"Q9NST1_IDR_404_481",0.524669138390715
"Q9NSV4_IDR_1022_1179",0.369083118028454
"Q9NSV4_IDR_1_112",0.350163749306671
"Q9NSV4_IDR_549_600",0.280753132664875
"Q9NSY0_IDR_1_35",0.525447612229917
"Q9NSY0_IDR_387_418",0.474552387770083
"Q9NSY1_IDR_1_37",0.570376474937395
"Q9NSY1_IDR_326_1111",0.429623525062605
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.236511215089376
"Q9NT99_IDR_459_491",0.240828922588178
"Q9NT99_IDR_496_552",0.235625997143244
"Q9NT99_IDR_620_693",0.287033865179202
"Q9NTG1_IDR_1_42",0.484377836870609
"Q9NTZ6_IDR_392_426",0.547570083662141
"Q9NTZ6_IDR_92_222",0.452429916337859
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.399931673760124
"Q9NU39_IDR_185_408",0.600068326239876
"Q9NUA8_IDR_129_237",0.544161132050966
"Q9NUA8_IDR_614_733",0.455838867949034
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.502222236765248
"Q9NUB4_IDR_89_122",0.497777763234752
"Q9NUC0_IDR_1_75",0.551639021274532
"Q9NUC0_IDR_208_253",0.448360978725468
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.533002152499089
"Q9NUE0_IDR_353_388",0.466997847500911
"Q9NUG4_IDR_1_37",0.30473735952326
"Q9NUG4_IDR_160_295",0.322846630861349
"Q9NUG4_IDR_370_409",0.372416009615392
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.496132199355988
"Q9NUY8_IDR_512_544",0.503867800644012
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.446722247613395
"Q9NV58_IDR_400_436",0.268928953749008
"Q9NV58_IDR_463_838",0.284348798637597
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.423191200587224
"Q9NV66_IDR_319_352",0.576808799412776
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.48813934869453
"Q9NVP1_IDR_1_173",0.483041278477986
"Q9NVP1_IDR_626_670",0.516958721522014
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.344968686324168
"Q9NVR5_IDR_354_517",0.28791755750346
"Q9NVR5_IDR_674_794",0.367113756172372
"Q9NVU0_IDR_145_176",0.387340158278171
"Q9NVU0_IDR_439_554",0.612659841721829
"Q9NVU7_IDR_226_280",0.496086599938507
"Q9NVU7_IDR_452_687",0.503913400061493
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.523476546467348
"Q9NWF9_IDR_35_277",0.476523453532652
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.273861533587475
"Q9NWH9_IDR_70_383",0.336158657392849
"Q9NWH9_IDR_969_1002",0.389979809019676
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.310429983757366
"Q9NWM3_IDR_250_386",0.400624167635446
"Q9NWM3_IDR_87_248",0.288945848607188
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.492665775340171
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.54001502278223
"Q9NX65_IDR_1_50",0.45998497721777
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.483030706211554
"Q9NX94_IDR_276_314",0.516969293788446
"Q9NX95_IDR_1_281",0.380790035229616
"Q9NX95_IDR_305_336",0.232381208717862
"Q9NX95_IDR_344_484",0.185855353223003
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.618479945052469
"Q9NXW2_IDR_53_91",0.381520054947531
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.515583921718015
"Q9NXZ2_IDR_1_65",0.484416078281985
"Q9NY12_IDR_162_217",0.429480705250103
"Q9NY12_IDR_1_62",0.570519294749897
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.243898061500868
"Q9NYB5_IDR_142_182",0.231794881915322
"Q9NYB5_IDR_300_332",0.272940844972136
"Q9NYB5_IDR_667_712",0.251366211611673
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.34829496093549
"Q9NYF5_IDR_621_681",0.363388203457784
"Q9NYF5_IDR_753_837",0.288316835606726
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.512244456131043
"Q9NYP9_IDR_44_76",0.487755543868957
"Q9NYQ6_IDR_2300_2332",0.303094994103551
"Q9NYQ6_IDR_2722_2752",0.282726117282927
"Q9NYQ6_IDR_2754_2998",0.414178888613523
"Q9NYQ7_IDR_181_231",0.289011924770322
"Q9NYQ7_IDR_2788_2818",0.322414413775932
"Q9NYQ7_IDR_2824_3312",0.388573661453745
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.505883969289904
"Q9NYV4_IDR_1_717",0.494116030710096
"Q9NYV6_IDR_1_45",0.322454982708296
"Q9NYV6_IDR_264_301",0.25058714883076
"Q9NYV6_IDR_591_651",0.426957868460943
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.561587834199263
"Q9NZ71_IDR_1141_1219",0.258211639884584
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.242657931867757
"Q9NZ94_IDR_639_702",0.235050585694364
"Q9NZ94_IDR_734_806",0.279335921898646
"Q9NZ94_IDR_818_848",0.242955560539233
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.548915862114542
"Q9NZB2_IDR_894_1118",0.451084137885458
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.581941152197527
"Q9NZC9_IDR_859_954",0.418058847802473
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.547432059499065
"Q9NZI5_IDR_73_112",0.452567940500935
"Q9NZM3_IDR_818_886",0.288841618613822
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.536922609857628
"Q9NZM5_IDR_92_417",0.463077390142372
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.180974486588209
"Q9NZN5_IDR_1267_1405",0.1527176784749
"Q9NZN5_IDR_1422_1489",0.175519577959703
"Q9NZN5_IDR_149_345",0.164457452092231
"Q9NZN5_IDR_1_64",0.169719223248132
"Q9NZN5_IDR_564_764",0.156611581636823
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.534264065912692
"Q9NZQ8_IDR_669_714",0.465735934087308
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.459983612582727
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.325272812034059
"Q9P0K1_IDR_202_233",0.317182557693634
"Q9P0K1_IDR_766_906",0.357544630272306
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.364403145885815
"Q9P0K8_IDR_1_64",0.301334029736533
"Q9P0K8_IDR_469_563",0.334262824377652
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.531069808067344
"Q9P0L1_IDR_241_356",0.468930191932656
"Q9P0L2_IDR_1_53",0.505438169947423
"Q9P0L2_IDR_374_703",0.494561830052577
"Q9P0L9_IDR_1_74",0.486467019230745
"Q9P0L9_IDR_742_805",0.513532980769255
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.468254878465995
"Q9P0M4_IDR_41_103",0.531745121534005
"Q9P0X4_IDR_1736_2223",0.316844292682784
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.343748819656919
"Q9P107_IDR_355_479",0.337770145672926
"Q9P107_IDR_761_933",0.318481034670154
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.357027604939823
"Q9P1A6_IDR_21_162",0.413722956198469
"Q9P1A6_IDR_978_1040",0.229249438861707
"Q9P1Q0_IDR_1_60",0.404313609686844
"Q9P1Q0_IDR_481_575",0.595686390313156
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.25144000214661
"Q9P215_IDR_575_609",0.46967810584097
"Q9P215_IDR_92_151",0.53032189415903
"Q9P217_IDR_119_175",0.342020419814509
"Q9P217_IDR_25_59",0.360608228539468
"Q9P217_IDR_455_485",0.297371351646023
"Q9P218_IDR_119_151",0.475513884664506
"Q9P218_IDR_992_1284",0.524486115335494
"Q9P219_IDR_1329_2016",0.34960354423286
"Q9P219_IDR_221_259",0.217820079189255
"Q9P219_IDR_297_784",0.192390447321626
"Q9P219_IDR_888_1063",0.240185929256259
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.431977325500992
"Q9P227_IDR_809_899",0.274760354332903
"Q9P273_IDR_1_295",0.604615280917089
"Q9P273_IDR_338_375",0.395384719082911
"Q9P275_IDR_1046_1123",0.465315500243368
"Q9P275_IDR_426_1044",0.534684499756632
"Q9P278_IDR_180_304",0.264053302962471
"Q9P278_IDR_576_717",0.246912854816767
"Q9P278_IDR_726_922",0.224366471839892
"Q9P278_IDR_93_123",0.264667370380871
"Q9P281_IDR_1_164",0.367045620244828
"Q9P281_IDR_167_2471",0.632954379755172
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.191339089043725
"Q9P2D8_IDR_1442_1999",0.164456800945337
"Q9P2D8_IDR_721_804",0.224500095700214
"Q9P2D8_IDR_882_939",0.211945621248915
"Q9P2E2_IDR_367_798",0.528092293022474
"Q9P2E2_IDR_901_1029",0.471907706977526
"Q9P2E3_IDR_1_141",0.581442147617883
"Q9P2E3_IDR_795_887",0.418557852382117
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.249439665865189
"Q9P2E7_IDR_725_786",0.257308904686273
"Q9P2E7_IDR_842_947",0.493251429448537
"Q9P2E8_IDR_320_370",0.505261449125021
"Q9P2E8_IDR_60_158",0.494738550874979
"Q9P2E9_IDR_1247_1357",0.201743012753833
"Q9P2E9_IDR_1379_1410",0.205214832279265
"Q9P2E9_IDR_1_698",0.225914113175165
"Q9P2E9_IDR_708_740",0.195596309314405
"Q9P2E9_IDR_883_996",0.171531732477332
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.494448895459927
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.541475204162912
"Q9P2J8_IDR_1_48",0.458524795837088
"Q9P2K1_IDR_1_257",0.483353748604169
"Q9P2K1_IDR_587_624",0.516646251395831
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.567362984057666
"Q9P2K3_IDR_347_495",0.432637015942334
"Q9P2K8_IDR_1496_1526",0.243087206700209
"Q9P2K8_IDR_189_260",0.301337728839419
"Q9P2K8_IDR_660_709",0.23932305338882
"Q9P2K8_IDR_713_792",0.216252011071552
"Q9P2K9_IDR_1_42",0.435686650555727
"Q9P2K9_IDR_156_252",0.564313349444273
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.482420960095502
"Q9P2N2_IDR_19_80",0.517579039904498
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.19097358852324
"Q9P2R6_IDR_443_1471",0.630822513536211
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.573520446900478
"Q9P2S2_IDR_1672_1710",0.426479553099522
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.450714655301412
"Q9P2T0_IDR_341_379",0.549285344698588
"Q9P2U7_IDR_1_51",0.507444715309503
"Q9P2U7_IDR_498_560",0.492555284690497
"Q9P2U8_IDR_1_59",0.521874496927309
"Q9P2U8_IDR_506_582",0.478125503072691
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.543229158982963
"Q9P2Y5_IDR_467_612",0.456770841017037
"Q9UBF8_IDR_242_318",0.394134116929125
"Q9UBF8_IDR_410_526",0.184280698631723
"Q9UBF8_IDR_61_125",0.212678047256083
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.535745578958327
"Q9UBH6_IDR_76_123",0.464254421041673
"Q9UBI4_IDR_1_47",0.499074012984548
"Q9UBI4_IDR_248_287",0.500925987015452
"Q9UBI9_IDR_1_90",0.481332822924964
"Q9UBI9_IDR_195_303",0.518667177075036
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.733272162851934
"Q9UBK2_IDR_1_57",0.266727837148066
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.311485601689641
"Q9UBL0_IDR_241_633",0.260373081057692
"Q9UBL0_IDR_643_683",0.206264350154279
"Q9UBL0_IDR_689_812",0.221876967098388
"Q9UBL3_IDR_1_98",0.392001206418866
"Q9UBS0_IDR_401_482",0.517302870803097
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.571615768386163
"Q9UBS9_IDR_458_1224",0.428384231613837
"Q9UBT2_IDR_201_232",0.503538477136385
"Q9UBT2_IDR_549_636",0.496461522863615
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.325474028330036
"Q9UBT6_IDR_651_772",0.38380501679998
"Q9UBT6_IDR_813_861",0.290720954869984
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.459560201397402
"Q9UBU7_IDR_1_42",0.237694381208484
"Q9UBU6_IDR_182_238",0.540439798602598
"Q9UBU7_IDR_97_138",0.240796290602358
"Q9UBZ9_IDR_146_344",0.383200635120414
"Q9UBZ9_IDR_827_942",0.336029539498317
"Q9UBZ9_IDR_944_1151",0.280769825381269
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.391554771704385
"Q9UD57_IDR_184_260",0.608445228295615
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.319064182284034
"Q9UDT6_IDR_1_73",0.341512897831984
"Q9UDT6_IDR_957_1046",0.339422919883982
"Q9UDV6_IDR_1_33",0.442702033334595
"Q9UDV6_IDR_186_315",0.557297966665405
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.372858868101252
"Q9UDY2_IDR_386_504",0.330976218783756
"Q9UDY2_IDR_891_1184",0.296164913114992
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.312030084476432
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.207779554814082
"Q9UFD9_IDR_1199_1449",0.236585998231165
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.177868510254055
"Q9UFD9_IDR_534_571",0.187476298613689
"Q9UFD9_IDR_685_828",0.190289638087009
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.461266945700556
"Q9UGI0_IDR_174_244",0.275570236312267
"Q9UGI0_IDR_40_85",0.263162817987177
"Q9UGI6_IDR_1_220",0.296786388750067
"Q9UGI6_IDR_222_267",0.367046302308046
"Q9UGI6_IDR_694_731",0.336167308941887
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.502600957588876
"Q9UGU0_IDR_1_1628",0.62543073067455
"Q9UGU0_IDR_1655_1695",0.187120974183854
"Q9UGU0_IDR_1710_1841",0.187448295141596
"Q9UGU5_IDR_1_413",0.692118438181842
"Q9UGU5_IDR_448_518",0.307881561818158
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.444493922746557
"Q9UH99_IDR_207_329",0.555506077253443
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.576785105212196
"Q9UHB6_IDR_449_731",0.423214894787804
"Q9UHB7_IDR_1_925",0.645717093509573
"Q9UHB7_IDR_1036_1082",0.354282906490427
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.433764469078577
"Q9UHC1_IDR_614_1038",0.566235530921423
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.525141925484364
"Q9UHC6_IDR_1290_1331",0.474858074515636
"Q9UHC7_IDR_109_173",0.328059722040945
"Q9UHC7_IDR_1_57",0.318795865089588
"Q9UHC7_IDR_176_213",0.353144412869468
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.533445555912859
"Q9UHF4_IDR_409_441",0.466554444087141
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.161058191679465
"Q9UHF7_IDR_461_516",0.151939194782677
"Q9UHF7_IDR_566_613",0.271846683131874
"Q9UHL9_IDR_430_561",0.310848051175134
"Q9UHL9_IDR_649_705",0.20344869698303
"Q9UHL9_IDR_887_934",0.213269153464019
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.46459931076466
"Q9UHP3_IDR_59_91",0.26121303414637
"Q9UHP3_IDR_709_799",0.27418765508897
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.517353591507531
"Q9UHR4_IDR_374_494",0.482646408492469
"Q9UHR5_IDR_1_106",0.42468542055307
"Q9UHR5_IDR_209_295",0.57531457944693
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.488452347270393
"Q9UI33_IDR_1754_1791",0.219818043673081
"Q9UI33_IDR_921_994",0.204140535341175
"Q9UI36_IDR_1_182",0.290625491784724
"Q9UI36_IDR_281_605",0.402685452195558
"Q9UI36_IDR_675_750",0.306689056019718
"Q9UI38_IDR_1_101",1
"Q9UI46_IDR_114_202",0.307100417732599
"Q9UI46_IDR_1_39",0.328150909739673
"Q9UI46_IDR_237_285",0.364748672527728
"Q9UI47_IDR_631_662",1
"Q9UIB8_IDR_221_314",1
"Q9UID3_IDR_635_671",1
"Q9UID6_IDR_1_138",1
"Q9UIF7_IDR_1_80",1
"Q9UIF8_IDR_1251_1348",0.115914387407045
"Q9UIF8_IDR_1403_1701",0.216791077354995
"Q9UIF8_IDR_1_739",0.182761197615363
"Q9UIF8_IDR_848_886",0.117908864084353
"Q9UIF8_IDR_957_1015",0.127155770896635
"Q9UII2_IDR_1_54",1
"Q9UII5_IDR_1_75",1
"Q9UIJ5_IDR_299_367",1
"Q9UIK4_IDR_335_370",1
"Q9UIL4_IDR_212_256",1
"Q9UIL8_IDR_167_211",1
"Q9UIM3_IDR_1_87",1
"Q9UIQ6_IDR_1_150",1
"Q9UIS9_IDR_73_567",1
"Q9UIU6_IDR_1_103",0.305707836751538
"Q9UIU6_IDR_197_237",0.225378528970135
"Q9UIU6_IDR_273_781",0.468913634278327
"Q9UIW0_IDR_1_107",0.581694733461807
"Q9UIW0_IDR_152_183",0.418305266538193
"Q9UIW2_IDR_1_38",1
"Q9UIX4_IDR_1_60",1
"Q9UJ04_IDR_1_201",1
"Q9UJF2_IDR_616_1011",0.542566047285991
"Q9UJG1_IDR_122_157",1
"Q9UJJ7_IDR_258_292",1
"Q9UJJ9_IDR_1_56",0.496580825058445
"Q9UJJ9_IDR_269_305",0.503419174941555
"Q9UJK0_IDR_1_53",0.57913324612788
"Q9UJK0_IDR_226_302",0.42086675387212
"Q9UJL9_IDR_128_275",0.584192459113485
"Q9UJL9_IDR_26_64",0.415807540886515
"Q9UJM3_IDR_1_173",0.302051915662062
"Q9UJM3_IDR_175_373",0.406182263372317
"Q9UJM3_IDR_416_462",0.291765820965621
"Q9UJN7_IDR_1_135",1
"Q9UJQ4_IDR_104_1053",0.672475780315162
"Q9UJQ4_IDR_1_101",0.327524219684838
"Q9UJT2_IDR_1_366",0.300927187715059
"Q9UJT2_IDR_368_491",0.338611197824449
"Q9UJT2_IDR_518_592",0.360461614460492
"Q9UJT9_IDR_1_112",1
"Q9UK05_IDR_279_324",0.518714191614498
"Q9UK10_IDR_51_156",1
"Q9UK13_IDR_82_171",1
"Q9UK17_IDR_413_606",1
"Q9UK22_IDR_1_44",1
"Q9UK28_IDR_195_296",1
"Q9UK32_IDR_1_48",1
"Q9UKD1_IDR_177_234",0.318393011272342
"Q9UKD1_IDR_315_423",0.344946760086368
"Q9UKD1_IDR_43_85",0.33666022864129
"Q9UKE5_IDR_308_1019",1
"Q9UKF2_IDR_710_790",1
"Q9UKF5_IDR_156_188",0.499856224309634
"Q9UKF5_IDR_699_820",0.500143775690366
"Q9UKF7_IDR_250_332",1
"Q9UKG1_IDR_380_446",0.505832810932606
"Q9UKG1_IDR_464_496",0.494167189067393
"Q9UKP3_IDR_307_347",0.575035029803525
"Q9UKP3_IDR_65_113",0.424964970196475
"Q9UKP4_IDR_1270_1320",0.247704498992652
"Q9UKP4_IDR_1_38",0.25415522073652
"Q9UKP4_IDR_188_237",0.25762672526279
"Q9UKP4_IDR_999_1261",0.240513555008038
"Q9UKP5_IDR_196_245",1
"Q9UKP6_IDR_1_44",0.501170509393119
"Q9UKP6_IDR_331_389",0.498829490606881
"Q9UKQ2_IDR_690_775",1
"Q9UL03_IDR_566_801",1
"Q9UL12_IDR_1_59",1
"Q9UL15_IDR_257_362",1
"Q9UL16_IDR_1_78",1
"Q9UL17_IDR_1_32",0.395787393846137
"Q9UL17_IDR_317_520",0.604212606153863
"Q9UL25_IDR_187_225",1
"Q9UL36_IDR_409_451",0.433859678995984
"Q9UL36_IDR_764_808",0.316319163953122
"Q9UL36_IDR_814_916",0.249821157050894
"Q9ULD2_IDR_1237_1270",0.183047411998867
"Q9ULD4_IDR_392_470",0.38486343841629
"Q9ULD4_IDR_68_110",0.297585096721097
"Q9ULD4_IDR_757_1062",0.317551464862613
"Q9ULD5_IDR_1_194",0.474679434497811
"Q9ULD5_IDR_336_544",0.525320565502189
"Q9ULD6_IDR_1_50",0.339671043052832
"Q9ULD6_IDR_665_774",0.337142341461449
"Q9ULD6_IDR_75_150",0.323186615485719
"Q9ULD8_IDR_135_194",0.473362939149874
"Q9ULI2_IDR_310_365",1
"Q9ULI3_IDR_1_990",1
"Q9ULI4_IDR_1077_1729",0.236199509373162
"Q9ULI4_IDR_1_334",0.261208402654871
"Q9ULI4_IDR_724_790",0.264954550074965
"Q9ULI4_IDR_795_1018",0.237637537897002
"Q9ULJ1_IDR_1_54",1
"Q9ULJ3_IDR_155_854",0.491934032999523
"Q9ULJ3_IDR_866_907",0.281126591761771
"Q9ULJ3_IDR_947_1012",0.226939375238706
"Q9ULL1_IDR_1286_1346",0.158339547998659
"Q9ULL4_IDR_1_38",1
"Q9ULL5_IDR_1_1860",1
"Q9ULL8_IDR_91_1275",1
