"","GO0000278_mitotic_cell_cycle"
"Q96RG2_IDR_1272_1323",0.199729869463146
"Q96RG2_IDR_397_610",0.195486292970529
"Q96RG2_IDR_749_864",0.193499427838386
"Q96RG2_IDR_936_990",0.207460896580558
"Q96RI0_IDR_1_58",1
"Q96RI1_IDR_211_257",0.509413236653649
"Q96RI1_IDR_62_130",0.490586763346351
"Q96RN1_IDR_646_708",0.482530240346391
"Q96RN1_IDR_801_970",0.517469759653609
"Q96RN5_IDR_72_533",1
"Q96RP3_IDR_1_68",1
"Q96RP7_IDR_1_60",1
"Q96RP8_IDR_169_202",0.503608874214194
"Q96RP8_IDR_406_456",0.496391125785806
"Q96RQ9_IDR_508_567",1
"Q96RR1_IDR_1_51",0.485726274153052
"Q96RR1_IDR_633_684",0.514273725846948
"Q96RR4_IDR_1_146",0.509363113097905
"Q96RR4_IDR_495_588",0.490636886902095
"Q96RS0_IDR_105_192",0.269652032943748
"Q96RS0_IDR_263_494",0.232746087862306
"Q96RS0_IDR_51_102",0.23338772967873
"Q96RS0_IDR_523_632",0.264214149515216
"Q96RT1_IDR_431_461",0.244655727596812
"Q96RT1_IDR_463_865",0.491612635018578
"Q96RT1_IDR_984_1316",0.26373163738461
"Q96RT6_IDR_245_296",0.322259307039425
"Q96RT6_IDR_343_436",0.339155557342017
"Q96RT6_IDR_445_617",0.338585135618558
"Q96RT7_IDR_685_1447",1
"Q96RT8_IDR_149_199",1
"Q96RU2_IDR_454_548",0.522729280548153
"Q96RU2_IDR_698_775",0.477270719451847
"Q96RU3_IDR_275_377",0.527460615600562
"Q96RU3_IDR_481_546",0.472539384399438
"Q96RU7_IDR_1_63",0.538826666641319
"Q96S15_IDR_463_613",0.51141802144405
"Q96S21_IDR_228_281",1
"Q96S38_IDR_131_234",0.517935264321046
"Q96S38_IDR_422_881",0.482064735678954
"Q96S53_IDR_1_36",0.498120877776772
"Q96S53_IDR_318_571",0.501879122223228
"Q96S55_IDR_42_217",1
"Q96S59_IDR_1_152",0.515157709736721
"Q96S59_IDR_457_611",0.484842290263279
"Q96S65_IDR_116_267",0.32901094406712
"Q96S65_IDR_1_80",0.330669604059731
"Q96S65_IDR_304_508",0.340319451873148
"Q96S66_IDR_365_551",0.468143776053666
"Q96S66_IDR_40_91",0.531856223946334
"Q96S82_IDR_197_333",0.486610417295239
"Q96S82_IDR_96_143",0.51338958270476
"Q96S90_IDR_1_35",0.493929967280245
"Q96S90_IDR_91_227",0.506070032719755
"Q96S94_IDR_1_33",0.441177924031808
"Q96S94_IDR_300_520",0.558822075968192
"Q96S96_IDR_1_32",1
"Q96S99_IDR_216_260",1
"Q96SA4_IDR_342_376",1
"Q96SB3_IDR_1_429",0.543384280640441
"Q96SB3_IDR_598_663",0.456615719359559
"Q96SB4_IDR_1_59",0.456076750301931
"Q96SB4_IDR_246_477",0.543923249698069
"Q96SC8_IDR_1_441",0.472138893948775
"Q96SC8_IDR_497_542",0.527861106051225
"Q96SD1_IDR_360_650",1
"Q96SL1_IDR_1_43",1
"Q96SL8_IDR_1_412",1
"Q96SM3_IDR_1_114",1
"Q96SN7_IDR_1_50",1
"Q96SN8_IDR_1_1470",0.660535893114994
"Q96SN8_IDR_1566_1713",0.339464106885005
"Q96SQ5_IDR_53_162",1
"Q96SQ7_IDR_1_239",1
"Q96SR6_IDR_58_220",1
"Q96ST2_IDR_1_551",0.364333778642779
"Q96ST2_IDR_703_740",0.330563523825957
"Q96ST2_IDR_772_809",0.305102697531264
"Q96ST3_IDR_1_118",0.217738675468413
"Q96ST3_IDR_196_301",0.232541908373123
"Q96ST3_IDR_367_459",0.257864967017168
"Q96ST3_IDR_830_877",0.291854449141297
"Q96ST8_IDR_1_304",0.51193197710084
"Q96ST8_IDR_307_366",0.236991179228186
"Q96ST8_IDR_742_783",0.251076843670973
"Q96T60_IDR_110_142",1
"Q96T68_IDR_434_498",0.328394445222414
"Q96T68_IDR_502_626",0.323597560648811
"Q96T68_IDR_64_125",0.348007994128776
"Q96T83_IDR_1_77",0.515506864084707
"Q96T83_IDR_618_699",0.484493135915292
"Q96T88_IDR_593_675",0.852387801340342
"Q96T88_IDR_78_124",0.147612198659658
"Q96T92_IDR_1_309",0.483964206950292
"Q96T92_IDR_311_422",0.516035793049708
"Q96TA1_IDR_566_746",1
"Q96TA2_IDR_25_125",1
"Q96TC7_IDR_129_234",1
"Q99062_IDR_676_750",1
"Q99075_IDR_1_104",1
"Q99081_IDR_1_575",0.484325364454425
"Q99081_IDR_640_682",0.515674635545575
"Q99217_IDR_1_191",1
"Q99250_IDR_442_650",0.259117397304935
"Q99496_IDR_130_224",1
"Q99500_IDR_320_378",1
"Q99502_IDR_1_108",0.499769377882752
"Q99502_IDR_243_319",0.500230622117248
"Q99504_IDR_1_72",0.517445267380314
"Q99504_IDR_219_300",0.482554732619686
"Q99519_IDR_1_51",1
"Q99523_IDR_1_95",0.489860180691333
"Q99523_IDR_800_831",0.510139819308667
"Q99527_IDR_1_48",1
"Q99536_IDR_1_44",1
"Q99542_IDR_475_508",1
"Q99543_IDR_289_321",1
"Q99547_IDR_1_35",0.503372127247777
"Q99547_IDR_64_160",0.496627872752223
"Q99549_IDR_115_498",0.700111127302746
"Q99549_IDR_1_55",0.299888872697254
"Q99550_IDR_128_1108",0.792167198388597
"Q99550_IDR_1_88",0.207832801611403
"Q99558_IDR_1_52",0.185997915412757
"Q99592_IDR_119_366",1
"Q99593_IDR_1_49",0.369531388638864
"Q99593_IDR_219_424",0.31125819058248
"Q99593_IDR_433_485",0.319210420778656
"Q99594_IDR_100_134",0.501891536645874
"Q99594_IDR_1_31",0.498108463354126
"Q99595_IDR_139_171",1
"Q99598_IDR_1_32",1
"Q99607_IDR_139_205",0.274207011830128
"Q99607_IDR_302_520",0.230823197802285
"Q99607_IDR_526_582",0.243435684888136
"Q99607_IDR_586_663",0.251534105479451
"Q99608_IDR_1_93",1
"Q99612_IDR_52_195",1
"Q99613_IDR_1_46",0.353986051847115
"Q99613_IDR_162_313",0.332497991564128
"Q99613_IDR_879_913",0.313515956588757
"Q99614_IDR_1_113",1
"Q99618_IDR_1_268",1
"Q99624_IDR_1_58",1
"Q99678_IDR_1_31",0.539128864886865
"Q99678_IDR_314_358",0.460871135113135
"Q99680_IDR_1_35",0.520901928471754
"Q99680_IDR_245_307",0.479098071528246
"Q99683_IDR_1179_1243",0.254820319686056
"Q99683_IDR_1278_1308",0.253390397202098
"Q99683_IDR_32_87",0.233667615637428
"Q99683_IDR_939_1039",0.258121667474417
"Q99684_IDR_1_241",1
"Q99687_IDR_118_161",0.33497793035648
"Q99687_IDR_1_61",0.309997859134483
"Q99687_IDR_163_277",0.355024210509037
"Q99689_IDR_1_73",0.347343024771692
"Q99689_IDR_257_314",0.323793888726519
"Q99689_IDR_75_223",0.328863086501789
"Q99697_IDR_1_91",1
"Q99698_IDR_1006_1096",0.161792474684484
"Q99698_IDR_109_226",0.161814606341033
"Q99698_IDR_831_867",0.168997525123795
"Q99748_IDR_24_100",1
"Q99750_IDR_1_160",1
"Q99755_IDR_1_73",0.479784994029268
"Q99755_IDR_456_562",0.520215005970732
"Q99757_IDR_1_41",1
"Q99758_IDR_848_891",1
"Q99759_IDR_122_203",0.476686647742107
"Q99759_IDR_208_358",0.523313352257893
"Q99767_IDR_1_350",0.490648254348318
"Q99767_IDR_392_423",0.509351745651682
"Q99788_IDR_340_373",1
"Q99795_IDR_262_319",1
"Q99797_IDR_1_33",1
"Q99801_IDR_1_33",0.486624428514154
"Q99801_IDR_37_129",0.513375571485846
"Q99807_IDR_1_39",1
"Q99808_IDR_240_278",1
"Q99811_IDR_1_122",0.579778120298718
"Q99811_IDR_125_253",0.420221879701282
"Q99814_IDR_359_808",1
"Q99816_IDR_144_231",1
"Q99835_IDR_1_63",0.448075484409767
"Q99835_IDR_555_769",0.551924515590233
"Q99848_IDR_144_306",1
"Q99853_IDR_93_325",1
"Q99856_IDR_1_224",0.328571038610583
"Q99856_IDR_377_515",0.335206114317627
"Q99856_IDR_539_593",0.336222847071789
"Q99865_IDR_1_48",1
"Q99873_IDR_1_49",1
"Q99879_IDR_1_36",1
"Q99880_IDR_1_35",1
"Q99884_IDR_1_37",1
"Q99909_IDR_72_176",1
"Q99928_IDR_1_37",0.475472429951897
"Q99928_IDR_344_397",0.524527570048103
"Q99929_IDR_111_175",0.468341175095782
"Q99929_IDR_1_57",0.531658824904218
"Q99932_IDR_1_485",1
"Q99933_IDR_1_140",1
"Q99967_IDR_1_214",1
"Q99973_IDR_54_235",1
"Q99983_IDR_1_40",0.512838505710182
"Q99983_IDR_386_421",0.487161494289818
"Q99985_IDR_714_751",1
"Q99986_IDR_345_396",1
"Q99988_IDR_1_39",1
"Q99990_IDR_50_258",1
"Q99996_IDR_1_277",0.158032765623623
"Q99996_IDR_2066_2110",0.170254180534874
"Q99996_IDR_2121_3131",0.161894051572396
"Q99996_IDR_3199_3693",0.148964164039905
"Q99996_IDR_3800_3868",0.148713972862074
"Q99996_IDR_751_1844",0.212140865367128
"Q99999_IDR_1_70",1
"Q9BPU6_IDR_502_549",1
"Q9BPV8_IDR_1_35",1
"Q9BPW5_IDR_206_248",1
"Q9BPW8_IDR_1_40",1
"Q9BPX3_IDR_899_1015",1
"Q9BQ70_IDR_1_145",1
"Q9BQ75_IDR_11_89",1
"Q9BQ87_IDR_94_156",1
"Q9BQ89_IDR_1_264",1
"Q9BQ95_IDR_1_67",1
"Q9BQA5_IDR_404_460",0.499591540362645
"Q9BQA5_IDR_486_517",0.500408459637355
"Q9BQB4_IDR_171_213",0.507864829958874
"Q9BQB4_IDR_41_74",0.492135170041126
"Q9BQD7_IDR_202_235",1
"Q9BQE6_IDR_1_179",0.545938305860009
"Q9BQE6_IDR_196_289",0.454061694139991
"Q9BQE9_IDR_54_202",1
"Q9BQF6_IDR_1_441",0.350151618269393
"Q9BQF6_IDR_443_515",0.218888182337201
"Q9BQF6_IDR_686_733",0.220837395616654
"Q9BQF6_IDR_876_928",0.210122803776751
"Q9BQG0_IDR_1145_1328",0.556694471886697
"Q9BQG0_IDR_696_755",0.443305528113303
"Q9BQG1_IDR_88_297",1
"Q9BQS8_IDR_1231_1331",0.249756006572396
"Q9BQS8_IDR_340_405",0.246198512543333
"Q9BQS8_IDR_549_601",0.237852398295208
"Q9BQT9_IDR_805_892",0.50119785981393
"Q9BQT9_IDR_912_956",0.49880214018607
"Q9BQW3_IDR_386_438",0.499427370192786
"Q9BQW3_IDR_442_602",0.500572629807214
"Q9BQY4_IDR_1_137",1
"Q9BQY9_IDR_1_259",1
"Q9BR10_IDR_1_38",1
"Q9BR39_IDR_229_277",0.307597886695521
"Q9BR39_IDR_383_416",0.303885950089892
"Q9BR39_IDR_425_671",0.388516163214587
"Q9BR61_IDR_1_38",1
"Q9BR76_IDR_399_451",1
"Q9BR77_IDR_1_48",0.493017904311689
"Q9BR77_IDR_86_225",0.506982095688311
"Q9BR84_IDR_30_90",1
"Q9BRA0_IDR_1_38",1
"Q9BRC7_IDR_440_485",1
"Q9BRQ6_IDR_1_143",1
"Q9BRR0_IDR_129_313",1
"Q9BRR3_IDR_1_35",1
"Q9BRR8_IDR_166_348",0.187110797191058
"Q9BRR8_IDR_353_504",0.157150987582745
"Q9BRR8_IDR_570_612",0.163282181913447
"Q9BRR8_IDR_621_756",0.16374641833414
"Q9BRR8_IDR_68_156",0.160633176134636
"Q9BRR8_IDR_759_914",0.168076438843975
"Q9BRR9_IDR_113_210",0.329719698644442
"Q9BRR9_IDR_248_325",0.328285468578663
"Q9BRR9_IDR_444_508",0.341994832776895
"Q9BRS2_IDR_1_110",0.491936961544373
"Q9BRS2_IDR_451_568",0.508063038455627
"Q9BRS8_IDR_1_84",0.455930433242795
"Q9BRS8_IDR_294_462",0.544069566757205
"Q9BRT6_IDR_1_129",1
"Q9BRT8_IDR_1_38",1
"Q9BRU2_IDR_1_47",1
"Q9BSF0_IDR_1_53",1
"Q9BSF8_IDR_1_162",0.519921676993119
"Q9BSF8_IDR_434_475",0.480078323006881
"Q9BSG5_IDR_188_229",1
"Q9BSH4_IDR_7_44",1
"Q9BSI4_IDR_193_381",1
"Q9BSJ2_IDR_100_173",0.331331909357669
"Q9BSJ2_IDR_773_812",0.330008449001512
"Q9BSJ2_IDR_870_902",0.338659641640819
"Q9BSJ5_IDR_1_454",1
"Q9BSJ6_IDR_1_248",1
"Q9BSJ8_IDR_1_62",0.330747761253984
"Q9BT76_IDR_260_294",1
"Q9BT81_IDR_1_374",1
"Q9BT88_IDR_1_155",1
"Q9BTA9_IDR_1_554",1
"Q9BTC0_IDR_1201_2240",0.185270863162326
"Q9BTC0_IDR_1_262",0.220959083583304
"Q9BTC0_IDR_323_668",0.37602134933965
"Q9BTC0_IDR_765_1046",0.21774870391472
"Q9BTC8_IDR_325_373",0.329522667499763
"Q9BTC8_IDR_419_482",0.341902754982416
"Q9BTC8_IDR_540_590",0.328574577517821
"Q9BTD3_IDR_273_319",1
"Q9BTD8_IDR_1_355",1
"Q9BUA3_IDR_140_264",0.363616913846928
"Q9BUA3_IDR_20_66",0.322237036824691
"Q9BUA3_IDR_274_315",0.314146049328381
"Q9BUA6_IDR_1_43",1
"Q9BUB4_IDR_153_251",1
"Q9BUB5_IDR_1_39",0.5040257381848
"Q9BUB5_IDR_377_465",0.4959742618152
"Q9BUB7_IDR_1_71",1
"Q9BUF7_IDR_83_120",1
"Q9BUG6_IDR_1_38",0.468948944029829
"Q9BUG6_IDR_141_351",0.531051055970171
"Q9BUH6_IDR_142_204",1
"Q9BUH8_IDR_1_129",0.486586511114829
"Q9BUH8_IDR_134_593",0.513413488885171
"Q9BV73_IDR_1084_1412",0.254486551029522
"Q9BV73_IDR_1_513",0.25346354942928
"Q9BV73_IDR_1790_1980",0.241786541887592
"Q9BV73_IDR_2019_2442",0.250263357653607
"Q9BV79_IDR_1_39",1
"Q9BV87_IDR_256_359",1
"Q9BV94_IDR_505_553",1
"Q9BV97_IDR_79_191",1
"Q9BVA0_IDR_313_488",1
"Q9BVA6_IDR_1_79",1
"Q9BVV6_IDR_1452_1482",0.166987058354402
"Q9BVV7_IDR_1_105",1
"Q9BVV8_IDR_1_132",1
"Q9BVW5_IDR_150_301",0.443849862200115
"Q9BVW5_IDR_1_66",0.556150137799885
"Q9BVW6_IDR_49_85",1
"Q9BVX2_IDR_1_32",1
"Q9BW04_IDR_1_567",1
"Q9BW11_IDR_112_204",0.518272331236011
"Q9BW11_IDR_20_74",0.481727668763989
"Q9BWU0_IDR_1_149",0.238450592969354
"Q9BWU0_IDR_279_358",0.2619402079681
"Q9BWU0_IDR_444_537",0.260411128344765
"Q9BWU0_IDR_584_765",0.23919807071778
"Q9BWU1_IDR_355_502",1
"Q9BWV1_IDR_420_469",0.344306862983651
"Q9BWV1_IDR_811_855",0.333498192639027
"Q9BWV1_IDR_877_1114",0.322194944377322
"Q9BWV3_IDR_483_514",1
"Q9BWV7_IDR_1_81",0.50228655529734
"Q9BX68_IDR_1_50",1
"Q9BX69_IDR_796_1037",0.438269687907023
"Q9BX69_IDR_90_279",0.561730312092977
"Q9BX70_IDR_1_93",1
"Q9BX73_IDR_1_60",1
"Q9BX79_IDR_595_631",1
"Q9BX82_IDR_68_167",1
"Q9BX84_IDR_1231_1274",0.125297511307856
"Q9BX84_IDR_1285_1456",0.131550532175212
"Q9BX84_IDR_1459_1598",0.145649946982932
"Q9BX84_IDR_1665_1695",0.1343985114468
"Q9BX84_IDR_1983_2022",0.155321405705662
"Q9BX84_IDR_544_600",0.163956210542368
"Q9BX84_IDR_772_820",0.14382588183917
"Q9BX95_IDR_33_117",1
"Q9BX97_IDR_374_442",1
"Q9BXA7_IDR_275_367",1
"Q9BXA9_IDR_1246_1286",0.302517746166447
"Q9BXA9_IDR_1_80",0.330895663547503
"Q9BXA9_IDR_83_1121",0.36658659028605
"Q9BXJ4_IDR_1_111",1
"Q9BXJ5_IDR_1_146",1
"Q9BXJ7_IDR_378_438",1
"Q9BXJ9_IDR_574_639",1
"Q9BXK1_IDR_207_252",0.495899996948705
"Q9BXK1_IDR_27_156",0.504100003051295
"Q9BXK5_IDR_229_451",1
"Q9BXL5_IDR_1_484",1
"Q9BXL6_IDR_214_286",0.366937617694161
"Q9BXL6_IDR_392_567",0.331857277888613
"Q9BXL6_IDR_756_803",0.301205104417227
"Q9BXL7_IDR_225_305",0.278621087259686
"Q9BXL7_IDR_424_664",0.44206700626286
"Q9BXL7_IDR_852_916",0.279311906477454
"Q9BXL8_IDR_186_226",0.504742214872958
"Q9BXL8_IDR_80_174",0.495257785127042
"Q9BXM0_IDR_1342_1375",0.332023861678032
"Q9BXM0_IDR_1_43",0.317911351441339
"Q9BXM0_IDR_45_233",0.350064786880628
"Q9BXM7_IDR_180_210",1
"Q9BXT5_IDR_1042_1607",0.224760480104243
"Q9BXT5_IDR_1_469",0.184663041886551
"Q9BXT5_IDR_2264_2514",0.156178074009556
"Q9BXT5_IDR_2563_2596",0.121947596057679
"Q9BXT5_IDR_473_775",0.164125834662857
"Q9BXT5_IDR_782_1040",0.148324973279115
"Q9BXT8_IDR_1104_1169",0.342209947406352
"Q9BXT8_IDR_1360_1397",0.326811786721468
"Q9BXT8_IDR_309_399",0.33097826587218
"Q9BXU0_IDR_1_47",1
"Q9BXU1_IDR_213_278",0.487425245825748
"Q9BXU1_IDR_976_1018",0.512574754174252
"Q9BXU2_IDR_157_225",1
"Q9BXU3_IDR_145_377",1
"Q9BXU7_IDR_602_726",0.504129583717819
"Q9BXU7_IDR_731_820",0.495870416282181
"Q9BY12_IDR_745_899",0.212083145677101
"Q9BY15_IDR_619_652",1
"Q9BY21_IDR_1_39",1
"Q9BY42_IDR_192_273",1
"Q9BY43_IDR_170_222",1
"Q9BY44_IDR_427_530",1
"Q9BY66_IDR_1299_1367",0.320155944247575
"Q9BY66_IDR_1411_1539",0.338514573942584
"Q9BY66_IDR_174_310",0.341329481809841
"Q9BY67_IDR_335_376",0.485335983662192
"Q9BY67_IDR_398_442",0.514664016337808
"Q9BY76_IDR_1_109",0.46167431359101
"Q9BY76_IDR_115_180",0.53832568640899
"Q9BY77_IDR_12_273",1
"Q9BY78_IDR_299_374",1
"Q9BY84_IDR_301_557",0.493601449694773
"Q9BY84_IDR_561_654",0.506398550305226
"Q9BY89_IDR_1_31",0.419179932458494
"Q9BY89_IDR_37_1789",0.580820067541506
"Q9BYK8_IDR_959_1061",1
"Q9BYL1_IDR_1_109",1
"Q9BYM8_IDR_148_193",0.497561216562752
"Q9BYM8_IDR_243_277",0.502438783437248
"Q9BYN0_IDR_1_36",1
"Q9BYN7_IDR_1_321",1
"Q9BYN8_IDR_1_38",1
"Q9BYP7_IDR_1_134",0.49252924692286
"Q9BYP7_IDR_486_1800",0.50747075307714
"Q9BYP8_IDR_1_105",1
"Q9BYW2_IDR_1075_1452",0.17747773051809
"Q9BYW2_IDR_1_1069",0.276346251207803
"Q9BYW2_IDR_1829_2147",0.195318483643197
"Q9BYW2_IDR_2311_2388",0.184893083852103
"Q9BYW2_IDR_2421_2468",0.165964450778808
"Q9BYW3_IDR_65_111",1
"Q9BYX2_IDR_1_44",0.312975253664867
"Q9BYX2_IDR_145_329",0.37168799713719
"Q9BYX2_IDR_384_454",0.315336749197942
"Q9BYX4_IDR_200_304",1
"Q9BZD6_IDR_1_31",1
"Q9BZD7_IDR_162_214",1
"Q9BZE1_IDR_1_31",1
"Q9BZE2_IDR_434_471",1
"Q9BZE3_IDR_1_190",0.547062082645396
"Q9BZE3_IDR_286_327",0.452937917354603
"Q9BZE4_IDR_461_634",1
"Q9BZE7_IDR_56_93",1
"Q9BZE9_IDR_177_316",0.491666920136116
"Q9BZE9_IDR_495_553",0.508333079863884
"Q9BZJ6_IDR_35_76",1
"Q9BZJ7_IDR_205_237",0.518178670702734
"Q9BZJ7_IDR_311_368",0.481821329297266
"Q9BZJ8_IDR_1_40",0.324926785669283
"Q9BZJ8_IDR_246_282",0.357223015310756
"Q9BZJ8_IDR_364_451",0.317850199019962
"Q9BZK7_IDR_90_150",1
"Q9BZL4_IDR_315_691",1
"Q9BZL6_IDR_1_37",0.23261972189666
"Q9BZL6_IDR_190_250",0.268892188147659
"Q9BZL6_IDR_316_378",0.255031821147304
"Q9BZL6_IDR_848_878",0.243456268808377
"Q9BZM3_IDR_14_204",0.497655360942676
"Q9BZM3_IDR_254_304",0.502344639057324
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.52275196744195
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.472031018616155
"Q9C086_IDR_78_267",0.527968981383845
"Q9C091_IDR_1088_1225",0.291535005880325
"Q9C091_IDR_241_368",0.426208349340671
"Q9C091_IDR_51_102",0.282256644779003
"Q9C093_IDR_1197_1327",0.227082961659265
"Q9C093_IDR_1663_1709",0.183312870759231
"Q9C093_IDR_257_290",0.183199894231317
"Q9C093_IDR_608_681",0.204596585064186
"Q9C093_IDR_890_1004",0.201807688286
"Q9C098_IDR_21_345",0.487323590486843
"Q9C098_IDR_617_648",0.512676409513157
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.243567175179576
"Q9C0B9_IDR_207_351",0.255394907315856
"Q9C0B9_IDR_403_435",0.265339595208176
"Q9C0B9_IDR_464_1021",0.235698322296392
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.18332698082774
"Q9C0C7_IDR_250_310",0.196134072511878
"Q9C0C7_IDR_312_649",0.184667384883691
"Q9C0C7_IDR_665_726",0.227660045288562
"Q9C0C7_IDR_737_805",0.208211516488129
"Q9C0C9_IDR_1155_1249",0.258911356957653
"Q9C0C9_IDR_1_55",0.231873575256168
"Q9C0C9_IDR_399_537",0.265304056950427
"Q9C0C9_IDR_712_920",0.243911010835753
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.224962025763161
"Q9C0F1_IDR_289_390",0.506288381537821
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.434812749582148
"Q9C0H9_IDR_264_1183",0.565187250417852
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.507531271347232
"Q9C0I9_IDR_179_441",0.492468728652769
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.35190945766156
"Q9C0J8_IDR_408_507",0.354345213222546
"Q9C0J8_IDR_511_1336",0.293745329115894
"Q9C0J9_IDR_1_48",0.480007395282143
"Q9C0J9_IDR_175_482",0.519992604717857
"Q9C0K0_IDR_1_824",0.514776611198775
"Q9C0K0_IDR_858_894",0.485223388801225
"Q9GZR2_IDR_80_195",0.512819710177648
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.311746995869038
"Q9GZR7_IDR_62_190",0.364739315630471
"Q9GZR7_IDR_812_859",0.323513688500491
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.255679334158648
"Q9GZU2_IDR_1305_1386",0.24490647486654
"Q9GZU2_IDR_1_34",0.247064923965712
"Q9GZU2_IDR_1417_1478",0.2523492670091
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.461573353745524
"Q9GZV3_IDR_520_580",0.538426646254476
"Q9H009_IDR_142_177",0.491292040333215
"Q9H009_IDR_1_74",0.508707959666785
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.493038866092501
"Q9H019_IDR_74_143",0.506961133907499
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.472356375167251
"Q9H063_IDR_52_83",0.527643624832749
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.2185156290963
"Q9H0E7_IDR_167_291",0.36306384064338
"Q9H0E7_IDR_306_373",0.196499590604557
"Q9H0E7_IDR_682_712",0.221920939655762
"Q9H0E9_IDR_133_704",0.329603571798743
"Q9H0E9_IDR_819_854",0.318274650801774
"Q9H0E9_IDR_869_1101",0.352121777399482
"Q9H0F5_IDR_1_386",1
"Q9H0F6_IDR_121_167",0.488583630557016
"Q9H0V9_IDR_1_43",0.455311124573422
"Q9H0V9_IDR_293_348",0.544688875426578
"Q9H0W5_IDR_62_92",0.464404090711463
"Q9H0W5_IDR_99_538",0.535595909288537
"Q9H0W7_IDR_87_127",1
"Q9H0W8_IDR_1_170",1
"Q9H0X4_IDR_1_63",1
"Q9H0X6_IDR_43_138",1
"Q9H0X9_IDR_1_98",0.39740246538426
"Q9H0X9_IDR_249_362",0.310254631500243
"Q9H161_IDR_236_411",0.435694455969371
"Q9H165_IDR_1_747",1
"Q9H171_IDR_281_317",0.339238826381126
"Q9H171_IDR_344_400",0.321967303817553
"Q9H171_IDR_72_104",0.338793869801321
"Q9H172_IDR_1_43",0.502502633679763
"Q9H172_IDR_333_364",0.497497366320237
"Q9H173_IDR_1_63",1
"Q9H175_IDR_128_168",0.249605166623876
"Q9H175_IDR_1_63",0.249343224255394
"Q9H175_IDR_281_371",0.248259335267125
"Q9H175_IDR_425_543",0.252792273853604
"Q9H190_IDR_1_39",1
"Q9H1A4_IDR_288_392",0.253860612225879
"Q9H1A4_IDR_674_704",0.248554038430798
"Q9H1A4_IDR_715_746",0.255943467989289
"Q9H1A4_IDR_988_1019",0.241641881354033
"Q9H1B5_IDR_37_149",1
"Q9H1B7_IDR_64_362",0.477699846072938
"Q9H1K0_IDR_472_732",0.342308843847926
"Q9H1M0_IDR_1_70",1
"Q9H1M3_IDR_1_61",0.493301825324355
"Q9H1M3_IDR_70_183",0.506698174675645
"Q9H1P3_IDR_1_59",0.498400510190126
"Q9H1P3_IDR_319_350",0.501599489809874
"Q9H1Q7_IDR_370_451",1
"Q9H1R2_IDR_140_295",1
"Q9H1R3_IDR_1_262",1
"Q9H1U4_IDR_1_197",1
"Q9H1V8_IDR_1_60",0.505459253627577
"Q9H1V8_IDR_646_711",0.494540746372423
"Q9H1X3_IDR_1_32",1
"Q9H1Y3_IDR_1_31",0.461417154354416
"Q9H1Y3_IDR_330_397",0.538582845645584
"Q9H1Z8_IDR_109_148",0.498604223729526
"Q9H1Z8_IDR_1_31",0.501395776270474
"Q9H201_IDR_144_632",1
"Q9H204_IDR_1_41",1
"Q9H2B2_IDR_1_151",1
"Q9H2B4_IDR_574_604",1
"Q9H2C1_IDR_121_227",0.507014615940964
"Q9H2C1_IDR_298_345",0.492985384059036
"Q9H2D6_IDR_1_2115",0.674654543257426
"Q9H2D6_IDR_2151_2188",0.325345456742574
"Q9H2F5_IDR_276_439",0.484812395892597
"Q9H2F5_IDR_471_836",0.515187604107403
"Q9H2F9_IDR_45_107",1
"Q9H2G2_IDR_1205_1235",0.367939747612886
