"","GO0031326_regulation_of_cellular_biosynthetic_process"
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.475951684756044
"Q6UXY8_IDR_961_1006",0.379940265249988
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.498721247059795
"Q6UY09_IDR_538_573",0.501278752940205
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.524307235444557
"Q6UY14_IDR_605_661",0.475692764555443
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.447948437384368
"Q6VAB6_IDR_474_567",0.291098432271179
"Q6VAB6_IDR_571_651",0.260953130344454
"Q6VB84_IDR_1_106",0.432606719349512
"Q6VB84_IDR_235_416",0.567393280650488
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.464726437628693
"Q6X4U4_IDR_169_206",0.531608951961999
"Q6X4U4_IDR_1_70",0.468391048038001
"Q6X4W1_IDR_108_323",0.69603532768407
"Q6X4W1_IDR_1_101",0.30396467231593
"Q6XD76_IDR_132_172",1
"Q6XE24_IDR_1_56",0.588477167581715
"Q6XE24_IDR_371_437",0.411522832418285
"Q6XPR3_IDR_90_784",1
"Q6XPS3_IDR_1_58",1
"Q6XR72_IDR_146_235",0.574601456658324
"Q6XR72_IDR_419_485",0.425398543341676
"Q6XYB7_IDR_142_198",0.523006999631919
"Q6XYB7_IDR_1_90",0.476993000368081
"Q6XYQ8_IDR_140_228",0.549284445561186
"Q6XYQ8_IDR_86_131",0.450715554438814
"Q6XZF7_IDR_1350_1512",0.403946898687215
"Q6XZF7_IDR_209_242",0.30529098055485
"Q6XZF7_IDR_302_779",0.290762120757935
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.476106052503504
"Q6ZMI0_IDR_702_734",0.184684727902564
"Q6ZMI0_IDR_737_780",0.180187439537044
"Q9NPE2_IDR_1_60",0.463376407534156
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.306989043010208
"Q9NPF5_IDR_258_311",0.279714493436146
"Q9NPF5_IDR_396_467",0.413296463553646
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.352062268139475
"Q9NPG3_IDR_578_1134",0.647937731860525
"Q9NPG4_IDR_1124_1184",0.467194252889238
"Q9NPG4_IDR_785_1113",0.532805747110762
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.299946634290429
"Q9NPI1_IDR_35_132",0.359356828202829
"Q9NPI1_IDR_481_520",0.340696537506742
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.51890289332791
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.531000943024876
"Q9NQ34_IDR_1_36",0.468999056975124
"Q9NQ35_IDR_1_40",0.482660863589623
"Q9NQ35_IDR_43_103",0.517339136410377
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.488607763245219
"Q9NQ48_IDR_170_209",0.511392236754781
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.191923949637094
"Q9NQ66_IDR_1172_1216",0.21333881371601
"Q9NQ66_IDR_465_547",0.204055561193355
"Q9NQ66_IDR_817_1035",0.390681675453541
"Q9NQ69_IDR_197_275",0.353954957022554
"Q9NQ69_IDR_320_397",0.334227445389337
"Q9NQ69_IDR_32_66",0.31181759758811
"Q9NQ75_IDR_76_432",0.490675235775067
"Q9NQG1_IDR_45_85",1
"Q9NQG5_IDR_131_172",1
"Q9NQG6_IDR_33_130",1
"Q9NQG7_IDR_263_534",1
"Q9NQH7_IDR_1_40",1
"Q9NQI0_IDR_1_242",1
"Q9NQL9_IDR_1_249",0.364782661083332
"Q9NQL9_IDR_287_336",0.360370583648614
"Q9NQL9_IDR_397_472",0.274846755268054
"Q9NQM4_IDR_38_85",1
"Q9NQQ7_IDR_322_365",1
"Q9NQR7_IDR_1_118",0.529097606117223
"Q9NQR7_IDR_121_581",0.470902393882777
"Q9NQS1_IDR_1_113",0.615572599201688
"Q9NQS1_IDR_205_347",0.384427400798312
"Q9NQS3_IDR_1_50",0.275790287262745
"Q9NQS3_IDR_359_408",0.312686945961225
"Q9NQS3_IDR_429_530",0.41152276677603
"Q9NQW6_IDR_889_924",0.440927576439424
"Q9NQW8_IDR_1_183",0.504999548523244
"Q9NQW8_IDR_685_779",0.495000451476756
"Q9NQX0_IDR_1_165",0.387057452985109
"Q9NQX0_IDR_379_468",0.612942547014891
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.5615548270802
"Q9NQX4_IDR_1227_1357",0.4384451729198
"Q9NQX5_IDR_107_282",0.565654978593305
"Q9NQX5_IDR_1_101",0.434345021406695
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.545021773987099
"Q9NQZ2_IDR_330_479",0.454978226012901
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.515654613030942
"Q9NQZ6_IDR_58_110",0.484345386969058
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.450432456425382
"Q9NR81_IDR_470_526",0.549567543574618
"Q9NR82_IDR_1_88",0.233894091902267
"Q9NR82_IDR_401_619",0.217889600446148
"Q9NR82_IDR_633_863",0.315391754661132
"Q9NR82_IDR_874_932",0.232824552990453
"Q9NR83_IDR_1_203",0.361563454230859
"Q9NR83_IDR_205_362",0.638436545769141
"Q9NR99_IDR_1646_1717",0.301174357195472
"Q9NR99_IDR_700_771",0.270246476604512
"Q9NR99_IDR_807_1634",0.428579166200016
"Q9NRA0_IDR_1_46",0.320617522279073
"Q9NRA0_IDR_384_419",0.357601785978063
"Q9NRA0_IDR_476_512",0.321780691742864
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.339558183761809
"Q9NRC6_IDR_3490_3540",0.319845220843887
"Q9NRC6_IDR_3642_3674",0.340596595394304
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.330343920228908
"Q9NRF2_IDR_628_752",0.343697629280402
"Q9NRF2_IDR_96_283",0.32595845049069
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.432193096936158
"Q9NRH1_IDR_135_196",0.567806903063842
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.445871731907262
"Q9NRI5_IDR_618_854",0.554128268092738
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.182152258593013
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.270190742295432
"Q9NRR4_IDR_460_500",0.266249356616417
"Q9NRR4_IDR_78_405",0.463559901088151
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.271733756862576
"Q9NRY4_IDR_1442_1499",0.422680926230582
"Q9NRY4_IDR_952_1117",0.305585316906842
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.305588149462597
"Q9NS68_IDR_194_423",0.376225718958727
"Q9NS68_IDR_96_189",0.318186131578676
"Q9NS69_IDR_108_142",0.530804356145852
"Q9NS69_IDR_1_41",0.469195643854148
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.492996924354504
"Q9NS87_IDR_601_712",0.507003075645496
"Q9NS91_IDR_359_495",0.438774978953344
"Q9NS91_IDR_99_241",0.561225021046656
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.524728234621201
"Q9NSI8_IDR_305_335",0.475271765378799
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.473226833657298
"Q9NST1_IDR_404_481",0.526773166342702
"Q9NSV4_IDR_1022_1179",0.356604764899802
"Q9NSV4_IDR_1_112",0.359049725008644
"Q9NSV4_IDR_549_600",0.284345510091555
"Q9NSY0_IDR_1_35",0.532735580620681
"Q9NSY0_IDR_387_418",0.467264419379319
"Q9NSY1_IDR_1_37",0.5842928403457
"Q9NSY1_IDR_326_1111",0.4157071596543
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.225319675635506
"Q9NT99_IDR_459_491",0.233556825368327
"Q9NT99_IDR_496_552",0.235974858538866
"Q9NT99_IDR_620_693",0.305148640457301
"Q9NTG1_IDR_1_42",0.488680079022045
"Q9NTZ6_IDR_392_426",0.535062890491933
"Q9NTZ6_IDR_92_222",0.464937109508067
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.401873406148483
"Q9NU39_IDR_185_408",0.598126593851517
"Q9NUA8_IDR_129_237",0.54104543735345
"Q9NUA8_IDR_614_733",0.458954562646549
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.49669141393072
"Q9NUB4_IDR_89_122",0.50330858606928
"Q9NUC0_IDR_1_75",0.524289618066435
"Q9NUC0_IDR_208_253",0.475710381933565
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.519190395531483
"Q9NUE0_IDR_353_388",0.480809604468517
"Q9NUG4_IDR_1_37",0.287413197017374
"Q9NUG4_IDR_160_295",0.31771828299706
"Q9NUG4_IDR_370_409",0.394868519985566
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.502758348269271
"Q9NUY8_IDR_512_544",0.497241651730729
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.442894463399825
"Q9NV58_IDR_400_436",0.251066719704362
"Q9NV58_IDR_463_838",0.306038816895813
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.436470380750408
"Q9NV66_IDR_319_352",0.563529619249592
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.494794734879126
"Q9NVP1_IDR_1_173",0.459012245399762
"Q9NVP1_IDR_626_670",0.540987754600238
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.354232385098964
"Q9NVR5_IDR_354_517",0.278469356123975
"Q9NVR5_IDR_674_794",0.367298258777061
"Q9NVU0_IDR_145_176",0.388893221612489
"Q9NVU0_IDR_439_554",0.611106778387511
"Q9NVU7_IDR_226_280",0.501073047731039
"Q9NVU7_IDR_452_687",0.498926952268961
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.525015395159155
"Q9NWF9_IDR_35_277",0.474984604840845
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.253082185230983
"Q9NWH9_IDR_70_383",0.331127782239448
"Q9NWH9_IDR_969_1002",0.415790032529569
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.306784184590791
"Q9NWM3_IDR_250_386",0.396814819960649
"Q9NWM3_IDR_87_248",0.29640099544856
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.494221018924414
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.548488626996073
"Q9NX65_IDR_1_50",0.451511373003927
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.501628821338084
"Q9NX94_IDR_276_314",0.498371178661916
"Q9NX95_IDR_1_281",0.416913673869328
"Q9NX95_IDR_305_336",0.223325765090529
"Q9NX95_IDR_344_484",0.17014478804684
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.62249897785973
"Q9NXW2_IDR_53_91",0.37750102214027
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.515411918050607
"Q9NXZ2_IDR_1_65",0.484588081949393
"Q9NY12_IDR_162_217",0.426951733798645
"Q9NY12_IDR_1_62",0.573048266201355
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.241211985769631
"Q9NYB5_IDR_142_182",0.234331384178801
"Q9NYB5_IDR_300_332",0.274204826572275
"Q9NYB5_IDR_667_712",0.250251803479294
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.341148735394803
"Q9NYF5_IDR_621_681",0.387966630728625
"Q9NYF5_IDR_753_837",0.270884633876573
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.514122641476713
"Q9NYP9_IDR_44_76",0.485877358523287
"Q9NYQ6_IDR_2300_2332",0.291739286647639
"Q9NYQ6_IDR_2722_2752",0.278425272762458
"Q9NYQ6_IDR_2754_2998",0.429835440589902
"Q9NYQ7_IDR_181_231",0.275079146908124
"Q9NYQ7_IDR_2788_2818",0.32068833391772
"Q9NYQ7_IDR_2824_3312",0.404232519174155
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.511368380646611
"Q9NYV4_IDR_1_717",0.488631619353389
"Q9NYV6_IDR_1_45",0.318476956851059
"Q9NYV6_IDR_264_301",0.252062013760887
"Q9NYV6_IDR_591_651",0.429461029388054
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.57255229138878
"Q9NZ71_IDR_1141_1219",0.254956233972423
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.241410617641404
"Q9NZ94_IDR_639_702",0.231537412929673
"Q9NZ94_IDR_734_806",0.280898704083448
"Q9NZ94_IDR_818_848",0.246153265345476
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.571046290383309
"Q9NZB2_IDR_894_1118",0.428953709616691
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.611702971147017
"Q9NZC9_IDR_859_954",0.388297028852983
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.549500231458792
"Q9NZI5_IDR_73_112",0.450499768541208
"Q9NZM3_IDR_818_886",0.278265533651835
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.540640891321707
"Q9NZM5_IDR_92_417",0.459359108678293
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.177133034339604
"Q9NZN5_IDR_1267_1405",0.149789534885059
"Q9NZN5_IDR_1422_1489",0.183850979740236
"Q9NZN5_IDR_149_345",0.168332955485588
"Q9NZN5_IDR_1_64",0.165531220684665
"Q9NZN5_IDR_564_764",0.155362274864846
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.54681150803425
"Q9NZQ8_IDR_669_714",0.45318849196575
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.462233824837176
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.303154099749837
"Q9P0K1_IDR_202_233",0.311937443694105
"Q9P0K1_IDR_766_906",0.384908456556058
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.367631957242666
"Q9P0K8_IDR_1_64",0.292156279463996
"Q9P0K8_IDR_469_563",0.340211763293337
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.534795610161279
"Q9P0L1_IDR_241_356",0.465204389838721
"Q9P0L2_IDR_1_53",0.511074603493604
"Q9P0L2_IDR_374_703",0.488925396506396
"Q9P0L9_IDR_1_74",0.490768121832534
"Q9P0L9_IDR_742_805",0.509231878167466
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.462040370862483
"Q9P0M4_IDR_41_103",0.537959629137517
"Q9P0X4_IDR_1736_2223",0.331428741331356
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.337146002641022
"Q9P107_IDR_355_479",0.352147409083609
"Q9P107_IDR_761_933",0.310706588275369
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.364043842470375
"Q9P1A6_IDR_21_162",0.41619295667433
"Q9P1A6_IDR_978_1040",0.219763200855295
"Q9P1Q0_IDR_1_60",0.391144256200808
"Q9P1Q0_IDR_481_575",0.608855743799192
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.24896718486502
"Q9P215_IDR_575_609",0.471935244977181
"Q9P215_IDR_92_151",0.528064755022819
"Q9P217_IDR_119_175",0.340653372099858
"Q9P217_IDR_25_59",0.356030010651698
"Q9P217_IDR_455_485",0.303316617248444
"Q9P218_IDR_119_151",0.465731987164622
"Q9P218_IDR_992_1284",0.534268012835378
"Q9P219_IDR_1329_2016",0.370722463548093
"Q9P219_IDR_221_259",0.218454232005646
"Q9P219_IDR_297_784",0.177788486261558
"Q9P219_IDR_888_1063",0.233034818184703
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.477231932319411
"Q9P227_IDR_809_899",0.259679014178366
"Q9P273_IDR_1_295",0.630626154390788
"Q9P273_IDR_338_375",0.369373845609212
"Q9P275_IDR_1046_1123",0.459206119521738
"Q9P275_IDR_426_1044",0.540793880478262
"Q9P278_IDR_180_304",0.267572121048929
"Q9P278_IDR_576_717",0.235241257909149
"Q9P278_IDR_726_922",0.221017750432057
"Q9P278_IDR_93_123",0.276168870609865
"Q9P281_IDR_1_164",0.362753781886256
"Q9P281_IDR_167_2471",0.637246218113744
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.187862293321679
"Q9P2D8_IDR_1442_1999",0.157000310158546
"Q9P2D8_IDR_721_804",0.225841317834438
"Q9P2D8_IDR_882_939",0.217807695589742
"Q9P2E2_IDR_367_798",0.51083349250912
"Q9P2E2_IDR_901_1029",0.48916650749088
"Q9P2E3_IDR_1_141",0.616972969726851
"Q9P2E3_IDR_795_887",0.383027030273149
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.238411383233895
"Q9P2E7_IDR_725_786",0.244779949605932
"Q9P2E7_IDR_842_947",0.516808667160172
"Q9P2E8_IDR_320_370",0.50458174445216
"Q9P2E8_IDR_60_158",0.49541825554784
"Q9P2E9_IDR_1247_1357",0.202033835383393
"Q9P2E9_IDR_1379_1410",0.205399492933841
"Q9P2E9_IDR_1_698",0.222202016892068
"Q9P2E9_IDR_708_740",0.197028918018216
"Q9P2E9_IDR_883_996",0.173335736772482
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.497134126645671
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.554941055083202
"Q9P2J8_IDR_1_48",0.445058944916798
"Q9P2K1_IDR_1_257",0.477545605205053
"Q9P2K1_IDR_587_624",0.522454394794947
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.550080042560798
"Q9P2K3_IDR_347_495",0.449919957439202
"Q9P2K8_IDR_1496_1526",0.249043809522214
"Q9P2K8_IDR_189_260",0.293155774066673
"Q9P2K8_IDR_660_709",0.239856796500064
"Q9P2K8_IDR_713_792",0.217943619911049
"Q9P2K9_IDR_1_42",0.439895794566711
"Q9P2K9_IDR_156_252",0.560104205433289
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.478367402656495
"Q9P2N2_IDR_19_80",0.521632597343505
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.187778094810448
"Q9P2R6_IDR_443_1471",0.644675645302736
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.592751575275684
"Q9P2S2_IDR_1672_1710",0.407248424724316
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.435518672976418
"Q9P2T0_IDR_341_379",0.564481327023582
"Q9P2U7_IDR_1_51",0.501507988914877
"Q9P2U7_IDR_498_560",0.498492011085123
"Q9P2U8_IDR_1_59",0.505919885047496
"Q9P2U8_IDR_506_582",0.494080114952504
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.544844045756664
"Q9P2Y5_IDR_467_612",0.455155954243336
"Q9UBF8_IDR_242_318",0.397234545780206
"Q9UBF8_IDR_410_526",0.176228685749354
"Q9UBF8_IDR_61_125",0.208474993134535
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.545870636620985
"Q9UBH6_IDR_76_123",0.454129363379015
"Q9UBI4_IDR_1_47",0.496256682095813
"Q9UBI4_IDR_248_287",0.503743317904187
"Q9UBI9_IDR_1_90",0.479404072182235
"Q9UBI9_IDR_195_303",0.520595927817765
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.760360814362838
"Q9UBK2_IDR_1_57",0.239639185637162
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.307071788660756
"Q9UBL0_IDR_241_633",0.2719326070709
"Q9UBL0_IDR_643_683",0.206322754841705
"Q9UBL0_IDR_689_812",0.21467284942664
"Q9UBL3_IDR_1_98",0.372661899716173
"Q9UBS0_IDR_401_482",0.507583305227703
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.586216291847283
"Q9UBS9_IDR_458_1224",0.413783708152717
"Q9UBT2_IDR_201_232",0.503722396133706
"Q9UBT2_IDR_549_636",0.496277603866294
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.314522322061864
"Q9UBT6_IDR_651_772",0.401350250100479
"Q9UBT6_IDR_813_861",0.284127427837657
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.468228635345325
"Q9UBU7_IDR_1_42",0.230692877703214
"Q9UBU6_IDR_182_238",0.531771364654675
"Q9UBU7_IDR_97_138",0.247445570230055
"Q9UBZ9_IDR_146_344",0.413288055645141
"Q9UBZ9_IDR_827_942",0.330551815363239
"Q9UBZ9_IDR_944_1151",0.25616012899162
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.389246487930628
"Q9UD57_IDR_184_260",0.610753512069371
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.329137151424071
"Q9UDT6_IDR_1_73",0.340083264178249
"Q9UDT6_IDR_957_1046",0.330779584397679
"Q9UDV6_IDR_1_33",0.444936342627026
"Q9UDV6_IDR_186_315",0.555063657372974
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.391020475603145
"Q9UDY2_IDR_386_504",0.32109145255639
"Q9UDY2_IDR_891_1184",0.287888071840465
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.310704759799626
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.199814811887062
"Q9UFD9_IDR_1199_1449",0.240521809371451
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.171226198695134
"Q9UFD9_IDR_534_571",0.189025370269553
"Q9UFD9_IDR_685_828",0.199411809776799
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.47684379721098
"Q9UGI0_IDR_174_244",0.266547703959196
"Q9UGI0_IDR_40_85",0.256608498829824
"Q9UGI6_IDR_1_220",0.276422003954201
"Q9UGI6_IDR_222_267",0.370960395182287
"Q9UGI6_IDR_694_731",0.352617600863512
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.488848042900101
"Q9UGU0_IDR_1_1628",0.642966441961503
"Q9UGU0_IDR_1655_1695",0.173633026857987
"Q9UGU0_IDR_1710_1841",0.18340053118051
"Q9UGU5_IDR_1_413",0.708186399940698
"Q9UGU5_IDR_448_518",0.291813600059302
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.447842404552034
"Q9UH99_IDR_207_329",0.552157595447966
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.592095435602997
"Q9UHB6_IDR_449_731",0.407904564397003
"Q9UHB7_IDR_1_925",0.644790589787607
"Q9UHB7_IDR_1036_1082",0.355209410212393
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.429847836043838
"Q9UHC1_IDR_614_1038",0.570152163956162
