"","GO0006974_cellular_response_to_DNA_damage_stimulus"
"Q9Y6C2_IDR_549_598",0.204425906640016
"Q9Y6C2_IDR_601_731",0.195626528085972
"Q9Y6C2_IDR_784_864",0.198866939597233
"Q9Y6C5_IDR_1125_1203",0.486963625310777
"Q9Y6C5_IDR_621_658",0.513036374689223
"Q9Y6D5_IDR_1016_1064",0.250793713537985
"Q9Y6D5_IDR_1493_1559",0.247647745689425
"Q9Y6D5_IDR_206_365",0.252065461259789
"Q9Y6D5_IDR_585_632",0.249493079512801
"Q9Y6D6_IDR_1072_1118",0.248912923309371
"Q9Y6D6_IDR_1545_1636",0.245060165523237
"Q9Y6D6_IDR_216_414",0.257422772345242
"Q9Y6D6_IDR_634_687",0.24860413882215
"Q9Y6D9_IDR_1_72",1
"Q9Y6E0_IDR_344_397",1
"Q9Y6F1_IDR_1_38",1
"Q9Y6F7_IDR_60_279",1
"Q9Y6F8_IDR_182_280",0.50219451250583
"Q9Y6F8_IDR_60_174",0.49780548749417
"Q9Y6G9_IDR_1_44",0.336872365347764
"Q9Y6G9_IDR_342_378",0.336626737592454
"Q9Y6G9_IDR_384_523",0.326500897059782
"Q9Y6H1_IDR_1_110",1
"Q9Y6H3_IDR_1_41",1
"Q9Y6H5_IDR_1_70",0.234475587231653
"Q9Y6H5_IDR_550_622",0.23466264824372
"Q9Y6H5_IDR_626_919",0.281242710981124
"Q9Y6H5_IDR_72_143",0.249619053543503
"Q9Y6H6_IDR_29_63",1
"Q9Y6H8_IDR_104_136",0.512054345924167
"Q9Y6H8_IDR_236_435",0.487945654075833
"Q9Y6I3_IDR_138_576",1
"Q9Y6I4_IDR_120_153",1
"Q9Y6I9_IDR_198_313",1
"Q9Y6J0_IDR_1301_1498",0.232282576032187
"Q9Y6J0_IDR_1668_2220",0.246659096888972
"Q9Y6J0_IDR_290_406",0.303647334326525
"Q9Y6J0_IDR_421_464",0.217410992752316
"Q9Y6J9_IDR_377_448",0.494350266298533
"Q9Y6J9_IDR_450_546",0.505649733701467
"Q9Y6K1_IDR_1_286",1
"Q9Y6K5_IDR_363_396",1
"Q9Y6K8_IDR_323_367",1
"Q9Y6K9_IDR_1_59",0.508934615019409
"Q9Y6K9_IDR_343_391",0.491065384980591
"Q9Y6L6_IDR_128_165",0.336566929479165
"Q9Y6L6_IDR_284_315",0.335124578737436
"Q9Y6L6_IDR_650_691",0.328308491783399
"Q9Y6L7_IDR_1_62",0.466844213096328
"Q9Y6L7_IDR_69_154",0.533155786903672
"Q9Y6M0_IDR_1_35",1
"Q9Y6M1_IDR_158_190",1
"Q9Y6M4_IDR_1_35",0.493544208563707
"Q9Y6M4_IDR_332_427",0.506455791436293
"Q9Y6M5_IDR_145_245",0.503516092952728
"Q9Y6M5_IDR_451_492",0.496483907047272
"Q9Y6M7_IDR_1184_1214",0.248915623138949
"Q9Y6M7_IDR_1_31",0.234551141593909
"Q9Y6M7_IDR_216_410",0.244596451506676
"Q9Y6M7_IDR_52_86",0.271936783760466
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.502935780750265
"Q9Y6N7_IDR_982_1040",0.497064219249735
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.47275949796212
"Q9Y6P5_IDR_282_325",0.52724050203788
"Q9Y6Q2_IDR_13_169",0.501556682457765
"Q9Y6Q2_IDR_189_226",0.498443317542235
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.336457272457245
"Q9Y6Q6_IDR_436_523",0.331649990430456
"Q9Y6Q6_IDR_555_616",0.331892737112299
"Q9Y6Q9_IDR_1_36",0.57640897207444
"Q9Y6Q9_IDR_372_1420",0.42359102792556
"Q9Y6R0_IDR_1_40",0.51041777944502
"Q9Y6R0_IDR_201_577",0.48958222055498
"Q9Y6R1_IDR_1009_1044",0.270974617023621
"Q9Y6R1_IDR_211_270",0.240957247978254
"Q9Y6R1_IDR_38_83",0.242563726087342
"Q9Y6R1_IDR_399_433",0.245504408910784
"Q9Y6R4_IDR_1148_1289",0.333373096656314
"Q9Y6R4_IDR_1_217",0.312881517913051
"Q9Y6R4_IDR_430_505",0.353745385430635
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.514367236826913
"Q9Y6S9_IDR_235_378",0.485632763173087
"Q9Y6T7_IDR_383_424",0.500544665662257
"Q9Y6T7_IDR_89_128",0.499455334337743
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.379282416942141
"Q9Y6V0_IDR_2946_4688",0.357241708218094
"Q9Y6V0_IDR_4828_4975",0.263475874839766
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.513259832096295
"O14490_IDR_903_962",0.486740167903705
"O14492_IDR_377_408",0.345879792005789
"O14492_IDR_518_621",0.329121489330378
"O14492_IDR_83_132",0.324998718663833
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.499659511597538
"O14495_IDR_280_311",0.500340488402462
"O14497_IDR_1_1635",0.462633730063517
"O14497_IDR_1736_1963",0.537366269936483
"O14503_IDR_1_54",0.297557104658022
"O14503_IDR_184_330",0.42188513476139
"O14503_IDR_332_412",0.280557760580588
"O14511_IDR_1_96",0.4365810408209
"O14511_IDR_415_850",0.5634189591791
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.195530614581075
"O14513_IDR_258_467",0.218608652742393
"O14513_IDR_474_513",0.198931362960739
"O14545_IDR_136_167",0.244556086824808
"O14545_IDR_174_367",0.247056381101225
"O14545_IDR_388_582",0.270154218529324
"O14545_IDR_51_87",0.238233313544644
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.340650906630074
"O14559_IDR_255_309",0.330738720247715
"O14559_IDR_516_1268",0.328610373122212
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.535203135078785
"O14578_IDR_1904_2027",0.464796864921215
"O14594_IDR_1275_1311",0.540965884016702
"O14594_IDR_361_960",0.459034115983298
"O14595_IDR_1_34",1
"O14598_IDR_1_125",1
"O14602_IDR_113_144",1
"O14607_IDR_1_34",0.237276382681526
"O14646_IDR_1049_1122",0.215429519584884
"O14646_IDR_1_269",0.259458706854756
"O14646_IDR_1320_1411",0.326053078302224
"O14646_IDR_1503_1710",0.199058695258136
"O14647_IDR_1051_1127",0.191662045335028
"O14647_IDR_1_259",0.281411843503567
"O14647_IDR_1327_1463",0.251404431747542
"O14647_IDR_1557_1828",0.275521679413863
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.190038023122462
"O14654_IDR_1_74",0.193980479092481
"O14654_IDR_338_703",0.232839210437978
"O14654_IDR_707_778",0.189589785116378
"O14654_IDR_786_918",0.193552502230701
"O14662_IDR_16_71",0.489370074544964
"O14662_IDR_188_223",0.510629925455036
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.48909878582751
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.499902386365664
"O14763_IDR_1_77",0.500097613634336
"O14764_IDR_1_35",0.498171255988925
"O14764_IDR_364_419",0.501828744011075
"O14770_IDR_177_291",0.267726556407668
"O14770_IDR_1_79",0.242044233191936
"O14770_IDR_331_366",0.250818861458418
"O14770_IDR_402_477",0.239410348941978
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.157732702142032
"O14776_IDR_154_371",0.157039377837198
"O14776_IDR_1_67",0.152183873421619
"O14776_IDR_373_428",0.152406616870711
"O14776_IDR_466_522",0.159185800067136
"O14776_IDR_574_654",0.221451629661303
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.490729211598058
"O14901_IDR_475_512",0.509270788401942
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.500835426413721
"O14917_IDR_977_1095",0.499164573586279
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.222121051623638
"O14924_IDR_149_218",0.185669077759734
"O14924_IDR_401_434",0.189255255351701
"O14924_IDR_446_705",0.173668668852063
"O14924_IDR_843_959",0.229285946412863
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
"O14964_IDR_221_777",1
"O14967_IDR_1_46",0.362269309108007
"O14967_IDR_496_610",0.637730690891994
"O15015_IDR_1_238",0.480040150716645
"O15015_IDR_657_782",0.519959849283355
"O15018_IDR_182_324",0.216253614185975
"O15018_IDR_423_501",0.200856722716026
"O15018_IDR_535_575",0.190425245026401
"O15018_IDR_676_719",0.197372127971024
"O15018_IDR_816_2616",0.195092290100573
"O15020_IDR_2082_2222",0.509597997968277
"O15020_IDR_2330_2390",0.490402002031723
"O15021_IDR_1099_1136",0.249163308347731
"O15021_IDR_1229_2623",0.249523470278586
"O15021_IDR_1_376",0.251982695762762
"O15021_IDR_874_1084",0.249330525610921
"O15027_IDR_1_1260",0.248421693745717
"O15027_IDR_1271_1385",0.25195136958986
"O15027_IDR_1570_1612",0.262235637432932
"O15027_IDR_1890_2357",0.237391299231491
"O15033_IDR_1_41",1
"O15034_IDR_53_164",0.336439004022105
"O15034_IDR_588_846",0.323417740230781
"O15055_IDR_1224_1255",0.248662238914533
"O15055_IDR_940_1126",0.232610114679423
"O15056_IDR_1418_1468",0.450954692734342
"O15056_IDR_984_1409",0.549045307265658
"O15060_IDR_120_341",1
"O15062_IDR_125_590",1
"O15063_IDR_1_64",0.460972684930844
"O15063_IDR_512_1070",0.539027315069156
"O15066_IDR_372_430",0.639077138539014
"O15066_IDR_694_747",0.360922861460985
"O15068_IDR_558_628",0.500815169283328
"O15068_IDR_956_1031",0.499184830716672
"O15069_IDR_1_1419",0.485037695196271
"O15069_IDR_1488_1522",0.514962304803729
"O15072_IDR_1052_1205",0.244348746929712
"O15072_IDR_1_31",0.238823811335013
"O15072_IDR_209_253",0.261846912839307
"O15072_IDR_996_1031",0.254980528895968
"O15075_IDR_147_180",0.258167330471126
"O15075_IDR_1_54",0.250262977536012
"O15085_IDR_1083_1354",0.169257031076418
"O15085_IDR_125_289",0.168402185829068
"O15085_IDR_1368_1417",0.168431350457189
"O15085_IDR_1452_1522",0.166555391337769
"O15085_IDR_492_712",0.162713394826254
"O15090_IDR_1022_1257",0.524482734303948
"O15090_IDR_1_1019",0.475517265696052
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.499063526628501
"O15105_IDR_220_250",0.500936473371499
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.423533299920828
"O15117_IDR_545_687",0.576466700079172
"O15119_IDR_304_743",0.487434150673112
"O15119_IDR_36_101",0.512565849326888
"O15123_IDR_1_32",0.49533214429944
"O15123_IDR_229_277",0.50466785570056
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.322124901581207
"O15209_IDR_562_634",0.311382913442244
"O15211_IDR_197_235",0.257957465187707
"O15211_IDR_393_426",0.252631714080992
"O15211_IDR_510_645",0.239375936100905
"O15211_IDR_735_777",0.250034884630396
"O15213_IDR_1_100",0.500852568316782
"O15213_IDR_529_610",0.499147431683218
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.325244361055907
"O15231_IDR_44_571",0.336675232524179
"O15231_IDR_586_617",0.338080406419915
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.502082195799056
"O15234_IDR_245_703",0.497917804200944
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.493945331326718
"O15259_IDR_61_148",0.506054668673282
"O15355_IDR_162_326",0.464848738932917
"O15355_IDR_509_546",0.535151261067083
"O15357_IDR_120_177",0.51318973995772
"O15357_IDR_894_1197",0.48681026004228
"O15370_IDR_106_282",0.540656827683953
"O15370_IDR_1_49",0.459343172316047
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.41385331251745
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
"O15481_IDR_1_105",0.528698446299382
"O15481_IDR_316_346",0.471301553700618
"O15482_IDR_1_213",1
"O15488_IDR_1_31",0.494111388391664
"O15488_IDR_298_451",0.505888611608337
"O15496_IDR_1_39",1
"O15499_IDR_1_130",1
"O15547_IDR_378_441",1
"O15550_IDR_1_38",0.435538860750302
"O15550_IDR_400_884",0.564461139249698
"O15551_IDR_188_220",1
"O15552_IDR_292_330",1
"O15553_IDR_92_305",1
"O43143_IDR_1_114",1
"O43147_IDR_207_247",0.330150898845582
"O43147_IDR_425_492",0.323219670376642
"O43147_IDR_620_787",0.346629430777777
"O43148_IDR_1_144",1
"O43149_IDR_1434_1533",0.237962262503489
"O43149_IDR_1_43",0.248807850755932
"O43149_IDR_1955_2077",0.258837976693896
"O43149_IDR_2415_2452",0.254391910046683
"O43150_IDR_697_944",1
"O43155_IDR_366_403",0.327831899214781
"O43155_IDR_502_563",0.340876743316334
"O43155_IDR_568_599",0.331291357468885
"O43156_IDR_774_853",1
"O43184_IDR_732_909",0.49637569358903
"O43186_IDR_1_299",1
"O43187_IDR_102_192",0.49451995649099
"O43187_IDR_505_593",0.50548004350901
"O43189_IDR_342_526",1
"O43193_IDR_266_296",0.488539609107735
"O43193_IDR_374_412",0.511460390892265
"O43194_IDR_215_279",0.483393407229473
"O43194_IDR_365_453",0.516606592770527
"O43196_IDR_1_46",1
"O43237_IDR_1_32",0.515177708905866
"O43237_IDR_331_492",0.484822291094134
"O43240_IDR_1_42",1
"O43242_IDR_1_67",1
"O43246_IDR_417_458",0.503511405097613
"O43246_IDR_590_635",0.496488594902387
"O43247_IDR_1_201",1
"O43248_IDR_1_238",1
"O43296_IDR_65_201",1
"O43298_IDR_130_365",1
"O43300_IDR_364_482",1
"O43301_IDR_1_52",1
"O43303_IDR_1_34",0.317003673253604
"O43303_IDR_49_757",0.307964693653406
"O43303_IDR_895_1012",0.37503163309299
"O43304_IDR_183_225",0.502839769133162
"O43304_IDR_661_696",0.497160230866838
"O43306_IDR_1_114",0.512035554111602
"O43306_IDR_558_619",0.487964445888398
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.344797271415269
"O43310_IDR_169_369",0.316955070649521
"O43310_IDR_38_98",0.338247657935209
"O43312_IDR_135_197",0.534742568849835
"O43312_IDR_250_755",0.465257431150165
"O43313_IDR_1_85",0.227150906534738
"O43313_IDR_213_596",0.275617063522525
"O43313_IDR_89_130",0.221409189599494
"O43424_IDR_860_921",0.50300970515961
"O43424_IDR_957_1007",0.49699029484039
"O43426_IDR_1485_1573",0.511277426185118
"O43426_IDR_975_1483",0.488722573814882
"O43432_IDR_1002_1216",0.523348401311153
"O43432_IDR_1_721",0.476651598688846
"O43435_IDR_1_105",0.497672311748647
"O43435_IDR_306_364",0.502327688251353
"O43439_IDR_1_604",1
"O43448_IDR_10_76",1
"O43451_IDR_1_87",1
"O43462_IDR_108_140",1
"O43464_IDR_67_107",1
"O43482_IDR_1_65",1
"O43488_IDR_1_35",1
"O43490_IDR_829_865",1
"Q6ZVX9_IDR_1_40",1
"Q6ZW13_IDR_1_317",1
"Q6ZW31_IDR_1_246",0.312572064564456
"Q6ZW31_IDR_604_650",0.332104732789315
"Q6ZW31_IDR_667_701",0.355323202646229
"Q6ZW49_IDR_188_587",0.413359747637667
"Q6ZW49_IDR_830_861",0.586640252362333
"Q6ZW76_IDR_304_422",1
"Q6ZWB6_IDR_1_40",0.334332064597306
"Q6ZWB6_IDR_152_205",0.342971232464037
"Q6ZWB6_IDR_324_432",0.322696702938657
"Q6ZWE6_IDR_1_109",0.323196705493495
"Q6ZWE6_IDR_111_205",0.348386669830584
"Q6ZWE6_IDR_316_355",0.328416624675921
"Q6ZWH5_IDR_40_74",0.495257654825898
"Q6ZWH5_IDR_796_965",0.504742345174102
"Q6ZWJ1_IDR_109_214",1
"Q6ZWJ8_IDR_1_48",1
"Q70CQ3_IDR_181_213",0.495039056985451
"Q70CQ3_IDR_361_416",0.504960943014549
"Q70CQ4_IDR_1_122",0.447012710585985
"Q70CQ4_IDR_769_1352",0.552987289414015
"Q70E73_IDR_1_64",0.333856638183033
"Q70E73_IDR_524_1207",0.335159763359974
"Q70E73_IDR_96_241",0.330983598456994
"Q70EK8_IDR_352_1029",1
"Q70EK9_IDR_1_179",0.49857038897611
"Q70EK9_IDR_313_356",0.50142961102389
"Q70EL1_IDR_354_1500",1
"Q70EL2_IDR_1_34",0.515789909890815
"Q70EL2_IDR_386_615",0.484210090109185
"Q70EL4_IDR_1_88",0.51468923887429
"Q70EL4_IDR_740_1123",0.48531076112571
"Q70J99_IDR_1_45",1
"Q70JA7_IDR_50_167",1
"Q70SY1_IDR_1_265",0.495507608943491
"Q70SY1_IDR_397_505",0.504492391056509
"Q70UQ0_IDR_1_50",1
"Q71RG4_IDR_74_169",1
"Q71RS6_IDR_235_266",1
"Q71SY5_IDR_231_394",0.514267660623079
"Q71SY5_IDR_545_747",0.485732339376921
"Q75N03_IDR_1_69",0.526663757753323
"Q75N03_IDR_191_491",0.473336242246677
"Q75T13_IDR_780_811",1
"Q75V66_IDR_1_68",1
"Q75VX8_IDR_181_214",0.5090082101923
"Q75VX8_IDR_350_795",0.4909917898077
"Q75WM6_IDR_1_62",0.42878315887033
"Q75WM6_IDR_85_255",0.57121684112967
"Q765P7_IDR_137_199",0.522624692986241
"Q765P7_IDR_250_747",0.477375307013759
"Q76FK4_IDR_157_192",0.194104555108628
"Q76FK4_IDR_196_797",0.351764632163478
"Q76FK4_IDR_800_1108",0.251531059621295
"Q76FK4_IDR_90_149",0.202599753106599
"Q76G19_IDR_217_736",1
"Q76I76_IDR_444_1416",1
"Q7KZ85_IDR_1519_1726",0.230022990185602
"Q7KZ85_IDR_482_518",0.307974135831864
"Q7KZI7_IDR_1_46",0.504869701501945
"Q7KZI7_IDR_366_696",0.495130298498055
"Q7KZN9_IDR_1_64",1
"Q7L014_IDR_1_315",0.530850151638853
"Q7L014_IDR_786_866",0.469149848361147
"Q7L0J3_IDR_1_145",1
"Q7L0Q8_IDR_1_47",1
"Q7L0R7_IDR_1_302",1
"Q7L0X0_IDR_413_569",1
"Q7L0X2_IDR_1_270",1
"Q7L190_IDR_135_185",0.359265566193586
"Q7L190_IDR_1_82",0.640734433806414
"Q7L1I2_IDR_1_91",1
"Q7L1S5_IDR_36_166",1
"Q7L1V2_IDR_1_102",1
"Q7L1W4_IDR_219_275",0.505522717325682
"Q7L1W4_IDR_61_136",0.494477282674318
"Q7L2E3_IDR_1_40",0.46240493139551
"Q7L590_IDR_424_723",0.560958122155223
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.480822333287181
"Q7L5N7_IDR_510_544",0.519177666712819
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.335750239850441
"Q7L7X3_IDR_547_595",0.349577736685687
"Q7L7X3_IDR_851_1001",0.314672023463872
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.501320979854585
"Q7L8A9_IDR_306_357",0.498679020145415
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.506748888971515
"Q7L8J4_IDR_276_393",0.493251111028485
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.496367891762095
"Q7RTS1_IDR_140_177",0.461464189538522
"O43491_IDR_1_82",0.346474306979816
"O43491_IDR_521_948",0.307426759587751
"O43491_IDR_84_213",0.346098933432434
"O43497_IDR_1_49",0.173930114234927
"O43526_IDR_368_547",0.256258694727112
"O43526_IDR_551_639",0.245268153487219
"O43526_IDR_648_872",0.249301131512089
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.33012022105616
"O43541_IDR_16_120",0.338711221516453
"O43541_IDR_284_315",0.331168557427387
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.338938144343711
"O43561_IDR_170_201",0.325103138668224
"O43561_IDR_225_262",0.335958716988066
"O43566_IDR_191_299",0.365493059389095
"O43566_IDR_22_57",0.326258864561599
"O43566_IDR_446_566",0.308248076049306
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.324771025109864
"O43614_IDR_258_297",0.479686301036409
"O43614_IDR_386_444",0.520313698963591
"O43615_IDR_1_59",0.428960204309585
"O43615_IDR_83_230",0.571039795690415
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.513196190633167
"O43815_IDR_66_445",0.486803809366833
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.514382592400098
"O43823_IDR_543_692",0.485617407599902
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.419307624467706
"O43847_IDR_134_207",0.580692375532294
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.495034066473605
"O43889_IDR_244_336",0.504965933526395
"O43896_IDR_385_434",0.342140646195073
"O43918_IDR_238_295",0.225611536202978
"O43918_IDR_343_430",0.225625305155273
"O43918_IDR_474_508",0.225176482127926
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.340016587884326
"O43933_IDR_183_240",0.328592049563579
"O43933_IDR_343_378",0.331391362552095
"O60216_IDR_396_564",0.643188868591294
"O60216_IDR_97_331",0.356811131408706
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.439710851139247
"O60231_IDR_72_223",0.560289148860753
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.491178535674541
"O60237_IDR_896_930",0.508821464325458
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.494193825917682
"O60239_IDR_252_435",0.505806174082318
"O60240_IDR_107_186",0.340463107720606
"O60266_IDR_1_45",0.488036981008422
"O60266_IDR_498_583",0.511963018991578
"O60268_IDR_1_89",0.29623779616485
"O60268_IDR_251_286",0.310397601442582
"O60268_IDR_317_347",0.393364602392568
"O60269_IDR_1_379",0.462799523008215
"O60269_IDR_396_458",0.537200476991785
"O60271_IDR_517_548",0.190690454527788
"O60271_IDR_562_630",0.21009021543652
"O60271_IDR_69_513",0.182064313042016
"O60271_IDR_718_750",0.211673797586862
"O60271_IDR_804_910",0.205481219406814
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.170975449031793
"O60281_IDR_2119_2168",0.103467030049233
"O60281_IDR_2282_2363",0.121830729101158
"O60281_IDR_2433_2576",0.154771457367589
"O60281_IDR_2602_2639",0.108687979053448
"O60281_IDR_460_751",0.100846208877705
"O60281_IDR_812_1369",0.239421146519073
"O60296_IDR_562_837",0.192559333719289
"O60296_IDR_848_914",0.200383647121323
"O60299_IDR_11_353",0.508625802959217
"O60299_IDR_363_673",0.491374197040783
"O60303_IDR_1147_1198",0.204165146673136
"O60303_IDR_1_33",0.209801522329157
"O60303_IDR_152_467",0.198390984792129
"O60303_IDR_626_963",0.19382593650354
"O60303_IDR_79_150",0.193816409702038
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.358866993929826
"O60307_IDR_1_172",0.305004184929753
"O60307_IDR_679_945",0.336128821140421
"O60308_IDR_158_201",0.256437302825748
"O60308_IDR_259_418",0.252139732150773
"O60308_IDR_685_743",0.252753640043999
"O60308_IDR_871_925",0.238669324979481
"O60309_IDR_1047_1086",0.199543973122701
"O60309_IDR_1_869",0.178255926963321
"O60333_IDR_1205_1244",0.163538525166845
"O60333_IDR_1521_1588",0.164853452143095
"O60333_IDR_1592_1682",0.165742611283793
"O60333_IDR_705_735",0.166864615204464
"O60333_IDR_912_957",0.170310513890064
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.340352884081293
"O60343_IDR_237_352",0.333801547518245
"O60343_IDR_525_874",0.325845568400462
"O60346_IDR_1431_1511",0.326583212212577
"O60346_IDR_1_462",0.326190163619869
"O60346_IDR_1575_1636",0.347226624167555
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.331393831941039
"O60481_IDR_1_186",0.498625912404093
"O60481_IDR_405_461",0.501374087595907
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.502604183923946
"O60502_IDR_395_550",0.497395816076054
"O60503_IDR_1248_1353",0.343385877185896
"O60503_IDR_1_78",0.326765792748457
"O60503_IDR_579_713",0.329848330065647
"O60504_IDR_1_382",0.493864333334489
"O60504_IDR_522_611",0.506135666665511
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.469621633329943
"O60508_IDR_201_238",0.530378366670057
"O60512_IDR_1_71",0.496170317177456
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.232363320250951
"O60610_IDR_1208_1272",0.354724240476478
"O60610_IDR_1_85",0.207740075921034
"O60610_IDR_505_766",0.205172363351537
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.334893844411532
"O60658_IDR_329_386",0.333715881117677
"O60658_IDR_429_481",0.331390274470791
"O60663_IDR_13_48",0.296968252941432
"O60663_IDR_176_237",0.418498001307418
"O60663_IDR_269_388",0.284533745751149
"O60664_IDR_1_35",0.506974097082319
"O60664_IDR_69_172",0.493025902917681
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.274435194625446
"O60673_IDR_2014_2182",0.141588771983292
"O60673_IDR_274_307",0.144837133307925
"O60673_IDR_310_974",0.301417951466662
"O60741_IDR_1_90",0.511703222439335
"O60741_IDR_595_890",0.488296777560665
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.430166906827748
"O60759_IDR_173_359",0.569833093172252
"O60763_IDR_675_790",0.485908540345569
"O60763_IDR_930_962",0.514091459654431
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.340029591671389
"O60784_IDR_303_415",0.327332278066293
"O60784_IDR_450_492",0.332638130262318
"O60806_IDR_1_37",0.347457526487595
"O60806_IDR_251_318",0.328630349835516
"O60806_IDR_321_420",0.323912123676889
