"","GO1990904_ribonucleoprotein_complex"
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.46065973549748
"O96004_IDR_155_201",0.53934026450252
"O96005_IDR_1_87",0.436948880812509
"O96005_IDR_597_669",0.563051119187491
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.464855703743532
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.519061864284305
"P01127_IDR_53_86",0.480938135715695
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.56613557593632
"P01135_IDR_1_37",0.43386442406368
"P01138_IDR_1_70",0.449871122359764
"P01138_IDR_91_126",0.550128877640236
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.285007822459622
"P01210_IDR_72_203",0.714992177540378
"P01213_IDR_1_61",0.353025349749199
"P01213_IDR_70_211",0.646974650250801
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.458654233850744
"P02538_IDR_1_61",0.485755366224374
"P02538_IDR_493_564",0.514244633775626
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.495381296469004
"P02671_IDR_263_626",0.504618703530997
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.237761977083947
"P02686_IDR_180_217",0.277085698625954
"P02686_IDR_251_287",0.238096968544124
"P02686_IDR_98_178",0.247055355745975
"P02730_IDR_1_52",0.317561364968127
"P02730_IDR_161_214",0.302199725184719
"P02730_IDR_338_371",0.380238909847154
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.557060448910529
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.318871280229778
"P04233_IDR_263_296",0.356637666268617
"P04233_IDR_86_136",0.324491053501605
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.486121158517963
"P04259_IDR_493_564",0.513878841482037
"P04264_IDR_1_61",0.469385833311275
"P04264_IDR_509_644",0.530614166688725
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.258430278941377
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.357681988327846
"P05305_IDR_1_52",0.295444452116737
"P05305_IDR_84_118",0.346873559555417
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.673149300250705
"P05423_IDR_278_310",0.326850699749295
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.360513052220992
"P05455_IDR_325_408",0.639486947779008
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.515920498607614
"P05997_IDR_79_1263",0.484079501392386
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.495157089684953
"P06213_IDR_743_793",0.504842910315047
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.364248226039555
"P06400_IDR_580_644",0.291021788335887
"P06400_IDR_855_928",0.344729985624558
"P06401_IDR_1_463",0.319702814556713
"P06401_IDR_474_505",0.329980811775032
"P06401_IDR_636_674",0.350316373668255
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.483058167397522
"P06734_IDR_289_321",0.516941832602478
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.435968904499556
"P06850_IDR_80_157",0.564031095500444
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.465282464033988
"P07333_IDR_927_961",0.534717535966012
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.480366019253723
"P07359_IDR_533_573",0.519633980746277
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.507973454820157
"P07492_IDR_91_148",0.492026545179843
"P07498_IDR_1_47",0.525000472846093
"P07498_IDR_72_182",0.474999527153907
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.393243790796346
"P07814_IDR_954_1019",0.606756209203654
"P07900_IDR_226_279",0.656682991186662
"P07900_IDR_699_732",0.343317008813338
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.496369191752666
"P08151_IDR_1_270",0.312897828454727
"P08151_IDR_294_332",0.366432811372799
"P08151_IDR_334_1106",0.320669360172474
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.594862321008
"P08183_IDR_632_691",0.405137678992
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.44380479055177
"P08235_IDR_671_731",0.55619520944823
"P08238_IDR_222_271",0.619554473900328
"P08238_IDR_691_724",0.380445526099672
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.423946223272663
"P08476_IDR_259_316",0.576053776727337
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.55031322146674
"P08575_IDR_27_225",0.44968677853326
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.529474123589878
"P08779_IDR_424_473",0.470525876410122
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.505811911521633
"P08F94_IDR_4026_4059",0.494188088478366
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.533044954153922
"P09016_IDR_9_130",0.466955045846078
"P09017_IDR_1_171",0.498278659328542
"P09017_IDR_212_264",0.501721340671458
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.291035509112496
"P09086_IDR_270_300",0.421108470548154
"P09086_IDR_351_479",0.287856020339349
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.490690150688909
"P09681_IDR_1_54",0.454823238248874
"P09681_IDR_83_124",0.545176761751126
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.381885373961182
"P09874_IDR_352_387",0.271932211002292
"P09874_IDR_483_521",0.346182415036526
"P09884_IDR_1_65",0.532095462604677
"P09884_IDR_90_330",0.467904537395323
"P09912_IDR_1_56",0.48210216092294
"P09912_IDR_91_130",0.51789783907706
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.480748373316292
"P0C1S8_IDR_517_567",0.519251626683708
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.510677464407669
"P0C221_IDR_741_793",0.489322535592331
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.524911231880102
"P0C2L3_IDR_125_166",0.475088768119898
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.484903578510513
"P0C2W7_IDR_149_299",0.515096421489487
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.356649511101724
"P0C7I6_IDR_42_90",0.315151492581384
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.49475178524423
"P0C7N4_IDR_184_270",0.50524821475577
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.453135138636861
"P0C7T5_IDR_586_666",0.546864861363139
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.234310025087696
"P0C7U0_IDR_473_527",0.263158772430721
"P0C7U0_IDR_529_571",0.252213468614239
"P0C7U0_IDR_577_749",0.250317733867344
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.352046794493024
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.466558214485169
"P0CG23_IDR_604_659",0.533441785514831
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.280763797220288
"P0CG40_IDR_195_330",0.316143874816523
"P0CG40_IDR_396_484",0.403092327963189
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.481325778682868
"Q7RTT9_IDR_286_333",0.518674221317132
"Q7RTU0_IDR_134_167",0.472138762552897
"Q7RTU0_IDR_1_56",0.527861237447103
"Q7RTU1_IDR_166_214",0.451343528005211
"Q7RTU1_IDR_1_82",0.548656471994789
"Q7RTU3_IDR_157_233",0.422974497283907
"Q7RTU3_IDR_1_94",0.577025502716093
"Q7RTU4_IDR_127_204",0.426258262329357
"Q7RTU4_IDR_1_72",0.573741737670643
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.458449148316962
"Q7RTV3_IDR_230_340",0.541550851683038
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.341214425258592
"Q7Z2Z1_IDR_543_631",0.395848341895316
"Q7Z2Z1_IDR_806_1910",0.304830878834357
"Q7Z2Z2_IDR_444_501",0.48388674356649
"Q7Z2Z2_IDR_902_949",0.51611325643351
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.525212406990276
"Q7Z333_IDR_599_1695",0.474787593009724
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.294369474295262
"Q7Z353_IDR_548_584",0.362927308767123
"Q7Z353_IDR_654_690",0.342703216937615
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.298413005845442
"Q7Z3D4_IDR_242_306",0.303238083570284
"Q7Z3D4_IDR_28_58",0.398348910584273
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.467940712191031
"Q7Z3K3_IDR_1333_1410",0.218389744798559
"Q7Z3K3_IDR_382_462",0.193004021075874
"Q7Z3K3_IDR_694_743",0.202971225323793
"Q7Z3K3_IDR_857_972",0.211000179326396
"Q7Z3K6_IDR_1_171",0.522939839985593
"Q7Z3K6_IDR_328_481",0.477060160014407
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.476659686525545
"Q7Z3T8_IDR_749_1001",0.523340313474455
"Q7Z3U7_IDR_509_542",0.527117409392442
"Q7Z3U7_IDR_626_666",0.472882590607558
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.328765275912
"Q7Z3Y7_IDR_397_429",0.336387506714133
"Q7Z3Y7_IDR_434_464",0.334847217373867
"Q7Z3Y8_IDR_1_69",0.471399388067931
"Q7Z3Y8_IDR_394_459",0.528600611932069
"Q7Z3Y9_IDR_1_68",0.338309071203244
"Q7Z3Y9_IDR_394_428",0.340113943012789
"Q7Z3Y9_IDR_435_468",0.321576985783966
"Q7Z460_IDR_1082_1269",0.319459151885244
"Q7Z460_IDR_542_845",0.314525266277395
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.29737021997492
"Q7Z478_IDR_1_82",0.259264583068518
"Q7Z478_IDR_303_359",0.237480761276091
"Q7Z478_IDR_502_542",0.205884435680471
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.556696247415872
"Q7Z4H7_IDR_396_955",0.443303752584128
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.184597251087125
"Q7Z4N2_IDR_1238_1603",0.16189266742101
"Q7Z4N2_IDR_405_448",0.228060463187501
"Q7Z4N2_IDR_560_603",0.193411791083022
"Q7Z4N2_IDR_775_812",0.232037827221342
"Q7Z570_IDR_465_1157",0.50813761274543
"Q7Z572_IDR_1_215",0.320880500229642
"Q7Z572_IDR_341_373",0.355191417094932
"Q7Z572_IDR_411_469",0.323928082675426
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.487617380040757
"Q7Z591_IDR_614_1439",0.512382619959243
"Q7Z5B4_IDR_1_110",0.44050874792166
"Q7Z5B4_IDR_117_369",0.55949125207834
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.457698769412328
"Q7Z5R6_IDR_437_666",0.542301230587672
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.443282993255599
"Q7Z5Y6_IDR_257_296",0.556717006744401
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.339209289777657
"P0DL12_IDR_47_86",0.349728789378224
"P0DL12_IDR_88_118",0.311061920844118
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.296645226883899
"P0DP91_IDR_1_72",0.234089910951436
"P0DP91_IDR_241_581",0.469264862164666
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.544828804732911
"P0DPD6_IDR_98_135",0.455171195267089
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.441315990824014
"P10275_IDR_624_663",0.558684009175986
"P10276_IDR_1_82",0.470565355548205
"P10276_IDR_418_462",0.529434644451795
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.626088974946692
"P10412_IDR_1_36",0.373911025053308
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.4973836399571
"P10515_IDR_308_351",0.5026163600429
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.514382456689916
"P10588_IDR_1_50",0.485617543310084
"P10589_IDR_149_182",0.498782431472317
"P10589_IDR_1_80",0.501217568527683
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.496029579497779
"P10997_IDR_53_89",0.503970420502221
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
"P11161_IDR_1_476",1
"P11171_IDR_1_205",0.523341033274118
"P11171_IDR_510_821",0.223026986897091
"P11171_IDR_824_864",0.253631979828791
"P11226_IDR_1_37",0.459694794338453
"P11226_IDR_40_106",0.540305205661547
"P11229_IDR_223_363",1
"P11230_IDR_362_425",1
"P11274_IDR_68_493",1
"P11277_IDR_2078_2137",1
"P11279_IDR_186_216",1
"P11308_IDR_1_130",0.488384844925851
"P11487_IDR_1_36",0.450510985776409
"P11487_IDR_193_239",0.549489014223592
"P11498_IDR_1_33",1
"P11717_IDR_2355_2491",1
"P11801_IDR_29_84",0.511103989583386
"P11801_IDR_361_424",0.488896010416614
"P11831_IDR_1_141",0.406796852360187
"P11831_IDR_223_406",0.286039558796409
"P11831_IDR_464_508",0.307163588843404
"P11836_IDR_235_297",1
"P11940_IDR_425_543",1
"P12034_IDR_1_80",0.407189112391631
"P12034_IDR_232_268",0.592810887608369
"P12035_IDR_1_140",0.501778364091367
"P12035_IDR_529_628",0.498221635908633
"P12074_IDR_1_33",1
"P12107_IDR_242_1573",1
"P12109_IDR_252_591",1
"P12110_IDR_1_39",0.406993529810013
"P12110_IDR_253_591",0.593006470189987
"P12111_IDR_2041_2371",0.515298895956061
"P12111_IDR_2845_2994",0.484701104043939
"P12259_IDR_1125_1164",0.251687299792148
"P12259_IDR_1189_1499",0.211340665541962
"P12259_IDR_687_771",0.260619372090932
"P12259_IDR_779_1087",0.276352662574958
"P12270_IDR_341_384",0.139067432517069
"P12270_IDR_464_506",0.143437246186835
"P12270_IDR_508_672",0.135829849445425
"P12270_IDR_900_941",0.135446600719427
"P12645_IDR_1_53",0.405812359607686
"P12645_IDR_275_368",0.594187640392315
"P12694_IDR_1_50",1
"P12755_IDR_28_85",0.540649350098643
"P12755_IDR_312_577",0.459350649901357
"P12757_IDR_1_141",0.469643535550665
"P12757_IDR_357_553",0.530356464449335
"P12821_IDR_1_50",1
"P12829_IDR_1_40",1
"P12872_IDR_1_76",1
"P12931_IDR_1_83",1
"P12980_IDR_1_157",0.45229902956308
"P12980_IDR_212_280",0.54770097043692
"P13010_IDR_544_585",1
"P13051_IDR_12_65",1
"P13056_IDR_1_45",0.517503078065535
"P13056_IDR_61_365",0.482496921934465
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.355627930290827
"P13196_IDR_1_34",0.330675149605926
"P13196_IDR_40_111",0.313696920103247
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.583383982992476
"P13349_IDR_140_251",0.416616017007524
"P13378_IDR_1_242",0.442121004089988
"P13378_IDR_249_290",0.557878995910012
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.277725846181655
"P13611_IDR_3359_3396",0.426233810871875
"P13611_IDR_350_1327",0.296040342946469
"P13631_IDR_1_85",0.455915476991517
"P13631_IDR_421_454",0.544084523008483
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.468848810147788
"P13645_IDR_456_584",0.531151189852212
"P13646_IDR_1_85",0.499646076932951
"P13646_IDR_413_458",0.500353923067049
"P13647_IDR_1_73",0.504028184269783
"P13647_IDR_497_590",0.495971815730218
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.320144370740286
"P13945_IDR_243_285",0.362732543397894
"P14616_IDR_1265_1297",0.326909070486445
"P14616_IDR_660_718",0.327293426357245
"P14616_IDR_723_758",0.34579750315631
"P14625_IDR_1_45",0.25464965306103
"P14625_IDR_288_325",0.365440740938347
"P14625_IDR_750_803",0.379909606000623
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.475164106311166
"P14651_IDR_237_431",0.524835893688835
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.314949897250299
"P14859_IDR_432_595",0.325371967063617
"P14859_IDR_688_743",0.359678135686083
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.4589323386467
"P14867_IDR_343_416",0.5410676613533
"P14921_IDR_1_36",0.317120911669128
"P14921_IDR_195_230",0.332176411074133
"P14921_IDR_270_325",0.35070267725674
"P15336_IDR_422_505",0.524830857333927
"P15336_IDR_57_369",0.475169142666073
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.683496867126877
"P15514_IDR_22_92",0.316503132873124
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.56257220898076
"P16157_IDR_1367_1449",0.343421756716643
"P16157_IDR_1458_1881",0.318881697178458
"P16157_IDR_817_862",0.337696546104899
"P16220_IDR_1_51",0.463206190405662
"P16220_IDR_81_178",0.536793809594338
"P16234_IDR_1024_1089",0.32857729509233
"P16234_IDR_736_785",0.334789788007743
"P16234_IDR_965_1020",0.336632916899927
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.573850744863321
"P16383_IDR_382_433",0.426149255136679
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.54773545912166
"P16401_IDR_1_39",0.45226454087834
"P16402_IDR_109_221",0.635230241342786
"P16402_IDR_1_37",0.364769758657214
"P16403_IDR_106_213",0.552091771247149
"P16403_IDR_1_36",0.447908228752851
"P17022_IDR_132_379",0.501453632525578
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.498988626933707
"P17026_IDR_171_224",0.501011373066293
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.484238258619585
"P17036_IDR_96_171",0.515761741380414
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.301831147102521
"P17040_IDR_418_469",0.350078567778577
"P17040_IDR_574_709",0.348090285118902
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.221582077384145
"P17480_IDR_451_501",0.205753598850727
"P17480_IDR_533_569",0.219235527554874
"P17480_IDR_648_764",0.353428796210255
"P17481_IDR_1_186",0.41955715439565
"P17481_IDR_202_243",0.58044284560435
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.51976232024579
"P17483_IDR_9_144",0.48023767975421
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.545536630727018
"P17542_IDR_247_331",0.454463369272982
"P17544_IDR_1_371",0.481824623896059
"P17544_IDR_407_494",0.518175376103941
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.477804478804508
"P17600_IDR_420_683",0.522195521195492
"P17658_IDR_1_36",0.337641999977631
"P17658_IDR_205_253",0.357081909258477
"P17658_IDR_471_529",0.305276090763892
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.572784352503937
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.457142182598205
"P18146_IDR_400_534",0.542857817401795
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.452982108978432
"P18505_IDR_336_437",0.547017891021568
"P18507_IDR_1_51",0.469812820686692
"P18507_IDR_363_408",0.530187179313307
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.382982860501883
"P18825_IDR_242_384",0.617017139498117
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.285033844744186
"P18850_IDR_467_538",0.395232980043905
"P18850_IDR_639_670",0.319733175211909
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.461448448430333
"P19021_IDR_811_973",0.538551551569667
"P19429_IDR_146_210",0.528194530256668
"P19429_IDR_1_49",0.471805469743332
"P19438_IDR_1_40",0.521928576843874
"P19438_IDR_187_354",0.478071423156126
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.588348874660537
"P19447_IDR_201_242",0.411651125339463
"P19484_IDR_1_476",1
"P19525_IDR_169_258",1
"P19532_IDR_28_575",1
"P19622_IDR_1_246",1
"P19634_IDR_1_85",0.424720763842985
"P19634_IDR_591_815",0.575279236157015
"P19793_IDR_1_129",1
"P19823_IDR_26_62",1
"P19827_IDR_1_47",1
"P19835_IDR_554_753",1
"P19838_IDR_354_509",0.587962417430751
"P19838_IDR_893_924",0.412037582569249
"P19878_IDR_272_349",1
"P19957_IDR_1_48",1
"P19971_IDR_1_33",1
"P20020_IDR_1129_1220",0.296300227476711
"P20020_IDR_293_358",0.703699772523289
"P20042_IDR_1_165",1
"P20340_IDR_177_207",1
"P20366_IDR_1_51",0.469719756267379
"P20366_IDR_56_129",0.530280243732621
"P20382_IDR_1_140",1
"P20393_IDR_133_412",0.501853279214382
"P20393_IDR_19_128",0.498146720785618
"P20396_IDR_18_195",1
"P20585_IDR_1_226",1
"P20591_IDR_1_40",1
"P20592_IDR_1_88",1
"P20648_IDR_13_44",1
"P20674_IDR_1_45",1
"P20700_IDR_389_430",0.447402345748054
"P20700_IDR_551_582",0.552597654251946
"P20701_IDR_1120_1170",1
"P20719_IDR_1_177",1
"P20749_IDR_1_81",0.566105804797774
"P20749_IDR_362_454",0.433894195202226
"P20774_IDR_49_87",1
"P20783_IDR_42_81",1
