"","GO0140097_catalytic_activity._acting_on_DNA"
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.33311220823782
"P13945_IDR_243_285",0.339139216292355
"P14616_IDR_1265_1297",0.332669014656735
"P14616_IDR_660_718",0.335012820921724
"P14616_IDR_723_758",0.33231816442154
"P14625_IDR_1_45",0.316559352227062
"P14625_IDR_288_325",0.335264657946449
"P14625_IDR_750_803",0.34817598982649
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.487991576368494
"P14651_IDR_237_431",0.512008423631506
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.32887883754916
"P14859_IDR_432_595",0.331371159192009
"P14859_IDR_688_743",0.339750003258831
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.500623755866067
"P14867_IDR_343_416",0.499376244133933
"P14921_IDR_1_36",0.328901758841352
"P14921_IDR_195_230",0.335796158691706
"P14921_IDR_270_325",0.335302082466941
"P15336_IDR_422_505",0.510891006462235
"P15336_IDR_57_369",0.489108993537765
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.615582257329652
"P15514_IDR_22_92",0.384417742670348
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.483239355137692
"P16157_IDR_1367_1449",0.339877010431214
"P16157_IDR_1458_1881",0.323891428036054
"P16157_IDR_817_862",0.336231561532732
"P16220_IDR_1_51",0.502972393014859
"P16220_IDR_81_178",0.497027606985141
"P16234_IDR_1024_1089",0.332487971175936
"P16234_IDR_736_785",0.334160039505567
"P16234_IDR_965_1020",0.333351989318498
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.513617079323276
"P16383_IDR_382_433",0.486382920676724
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.518574759695776
"P16401_IDR_1_39",0.481425240304224
"P16402_IDR_109_221",0.549343978012399
"P16402_IDR_1_37",0.450656021987601
"P16403_IDR_106_213",0.503499644505022
"P16403_IDR_1_36",0.496500355494978
"P17022_IDR_132_379",0.508245561848714
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.493583687982036
"P17026_IDR_171_224",0.506416312017964
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.488923001817171
"P17036_IDR_96_171",0.511076998182829
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.334450205256004
"P17040_IDR_418_469",0.328607737677315
"P17040_IDR_574_709",0.336942057066681
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.25352333403031
"P17480_IDR_451_501",0.234290536330938
"P17480_IDR_533_569",0.241293168189026
"P17480_IDR_648_764",0.270892961449727
"P17481_IDR_1_186",0.478651193137536
"P17481_IDR_202_243",0.521348806862464
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.503989593373568
"P17483_IDR_9_144",0.496010406626433
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.528691293463184
"P17542_IDR_247_331",0.471308706536816
"P17544_IDR_1_371",0.519987250784572
"P17544_IDR_407_494",0.480012749215428
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.504297615512443
"P17600_IDR_420_683",0.495702384487557
"P17658_IDR_1_36",0.333481230793138
"P17658_IDR_205_253",0.33128167667558
"P17658_IDR_471_529",0.335237092531282
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.521348565450884
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.492645531946673
"P18146_IDR_400_534",0.507354468053327
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.497034100655504
"P18505_IDR_336_437",0.502965899344497
"P18507_IDR_1_51",0.502527664567697
"P18507_IDR_363_408",0.497472335432303
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.448291776634292
"P18825_IDR_242_384",0.551708223365708
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.359792248504358
"P18850_IDR_467_538",0.319959148639728
"P18850_IDR_639_670",0.320248602855914
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.493100472942346
"P19021_IDR_811_973",0.506899527057654
"P19429_IDR_146_210",0.480570867785519
"P19429_IDR_1_49",0.519429132214481
"P19438_IDR_1_40",0.502733796661362
"P19438_IDR_187_354",0.497266203338638
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.565057503182774
"P19447_IDR_201_242",0.434942496817226
"P19484_IDR_1_476",1
"P19525_IDR_169_258",1
"P19532_IDR_28_575",1
"P19622_IDR_1_246",1
"P19634_IDR_1_85",0.492988805350252
"P19634_IDR_591_815",0.507011194649748
"P19793_IDR_1_129",1
"P19823_IDR_26_62",1
"P19827_IDR_1_47",1
"P19835_IDR_554_753",1
"P19838_IDR_354_509",0.571638099724218
"P19838_IDR_893_924",0.428361900275782
"P19878_IDR_272_349",1
"P19957_IDR_1_48",1
"P19971_IDR_1_33",1
"P20020_IDR_1129_1220",0.426864753020797
"P20020_IDR_293_358",0.573135246979203
"P20042_IDR_1_165",1
"P20340_IDR_177_207",1
"P20366_IDR_1_51",0.485499839935111
"P20366_IDR_56_129",0.514500160064889
"P20382_IDR_1_140",1
"P20393_IDR_133_412",0.487145516667328
"P20393_IDR_19_128",0.512854483332672
"P20396_IDR_18_195",1
"P20585_IDR_1_226",1
"P20591_IDR_1_40",1
"P20592_IDR_1_88",1
"P20648_IDR_13_44",1
"P20674_IDR_1_45",1
"P20700_IDR_389_430",0.497111635085956
"P20700_IDR_551_582",0.502888364914044
"P20701_IDR_1120_1170",1
"P20719_IDR_1_177",1
"P20749_IDR_1_81",0.53112868960117
"P20749_IDR_362_454",0.46887131039883
"P20774_IDR_49_87",1
"P20783_IDR_42_81",1
"P20794_IDR_286_545",0.501212772491971
"P20794_IDR_579_614",0.498787227508029
"P20800_IDR_114_178",0.503518027641148
"P20800_IDR_1_45",0.496481972358852
"P20807_IDR_1_45",0.489799222888971
"P20807_IDR_592_647",0.510200777111029
"P20810_IDR_1_708",1
"P20827_IDR_154_205",1
"P21281_IDR_1_33",1
"P21291_IDR_83_114",1
"P21333_IDR_1_37",1
"P21359_IDR_2478_2595",0.328964197901255
"P21359_IDR_2747_2839",0.331973002891992
"P21359_IDR_798_830",0.339062799206753
"P21439_IDR_1_36",0.541124981793845
"P21439_IDR_633_691",0.458875018206155
"P21452_IDR_330_398",1
"P21453_IDR_333_382",1
"P21506_IDR_74_237",1
"P21554_IDR_33_75",0.504111478744913
"P21554_IDR_420_472",0.495888521255086
"P21579_IDR_1_140",1
"P21580_IDR_318_539",0.336195533316015
"P21580_IDR_541_605",0.331097490667663
"P21580_IDR_683_759",0.332706976016322
"P21583_IDR_158_273",1
"P21728_IDR_233_263",0.489476746680451
"P21728_IDR_373_429",0.510523253319549
"P21730_IDR_1_32",1
"P21741_IDR_1_143",1
"P21757_IDR_1_114",0.493872471162116
"P21757_IDR_232_304",0.506127528837884
"P21781_IDR_2_53",1
"P21802_IDR_1_43",0.48828314035552
"P21802_IDR_771_821",0.51171685964448
"P21815_IDR_1_289",1
"P21817_IDR_1307_1422",0.24923685880103
"P21817_IDR_1874_1927",0.22069102244856
"P22001_IDR_1_100",0.494383406488892
"P22001_IDR_490_575",0.505616593511108
"P22003_IDR_313_349",0.503109345624146
"P22003_IDR_92_138",0.496890654375854
"P22004_IDR_142_204",0.250388333983958
"P22004_IDR_26_65",0.248867008491904
"P22004_IDR_373_406",0.252013990792009
"P22004_IDR_95_139",0.248730666732129
"P22059_IDR_163_206",0.326447877152473
"P22059_IDR_1_88",0.320954895614585
"P22059_IDR_300_414",0.352597227232942
"P22083_IDR_1_184",1
"P22087_IDR_1_83",1
"P22303_IDR_1_35",1
"P22304_IDR_1_34",1
"P22314_IDR_1_49",1
"P22413_IDR_1_71",1
"P22455_IDR_1_40",0.330950638958012
"P22455_IDR_395_443",0.335121889016816
"P22455_IDR_756_802",0.333927472025172
"P22670_IDR_914_967",0.264307263333346
"P22674_IDR_1_88",1
"P22681_IDR_1_50",0.510804740560299
"P22681_IDR_437_855",0.489195259439701
"P22692_IDR_111_168",1
"P22695_IDR_1_34",1
"P22735_IDR_1_43",0.498986748512818
"P22735_IDR_55_103",0.501013251487182
"P22736_IDR_1_398",1
"P22749_IDR_26_61",1
"P22794_IDR_198_236",0.506589863619444
"P22794_IDR_26_181",0.493410136380557
"P22830_IDR_1_66",1
"P22888_IDR_652_694",1
"P22897_IDR_1363_1396",1
"P23025_IDR_1_61",1
"P23193_IDR_76_136",1
"P23246_IDR_1_290",0.480362523810318
"P23246_IDR_529_707",0.519637476189682
"P23276_IDR_1_69",1
"P23497_IDR_154_599",0.405784956023444
"P23497_IDR_840_879",0.299625529303204
"P23508_IDR_1_727",0.494637946541812
"P23508_IDR_790_829",0.505362053458188
"P23511_IDR_1_347",1
"P23515_IDR_255_440",1
"P23527_IDR_1_35",1
"P23560_IDR_1_94",1
"P23582_IDR_1_125",1
"P23588_IDR_173_611",1
"P23677_IDR_1_83",0.49642681170699
"P23677_IDR_86_162",0.50357318829301
"P23759_IDR_145_223",0.518724284389852
"P23759_IDR_378_453",0.481275715610148
"P23760_IDR_161_457",1
"P23763_IDR_1_37",1
"P23769_IDR_102_221",0.247148818372282
"P23769_IDR_1_36",0.238842278965983
"P23769_IDR_262_292",0.241899923417967
"P23769_IDR_383_480",0.272108979243769
"P23771_IDR_1_329",0.483925437346728
"P23771_IDR_347_443",0.516074562653272
"P23786_IDR_1_34",1
"P23921_IDR_758_792",1
"P23975_IDR_1_54",1
"P24043_IDR_1_33",0.490300940603086
"P24043_IDR_2714_2745",0.509699059396915
"P24046_IDR_1_71",0.500852075340318
"P24046_IDR_375_443",0.499147924659682
"P24278_IDR_116_345",0.49630203179844
"P24278_IDR_383_435",0.50369796820156
"P24311_IDR_1_31",1
"P24386_IDR_107_213",0.506793470449812
"P24386_IDR_609_653",0.493206529550188
"P24394_IDR_222_265",0.249606837574801
"P24394_IDR_282_653",0.245523642721361
"P24394_IDR_657_701",0.255532516511789
"P24394_IDR_750_825",0.249337003192049
"P24468_IDR_1_74",0.493354381782357
"P25100_IDR_289_339",0.336402061796651
"P25100_IDR_423_535",0.332815717859661
"P25101_IDR_20_67",0.500589819430771
"P25101_IDR_391_427",0.499410180569229
"P25103_IDR_329_407",1
"P25105_IDR_310_342",1
"P25116_IDR_1_84",0.49379752704833
"P25116_IDR_390_425",0.50620247295167
"P25189_IDR_178_214",1
"P25205_IDR_510_559",0.370635928975256
"P25205_IDR_659_738",0.629364071024744
"P25208_IDR_147_177",0.498916169390785
"P25208_IDR_1_53",0.501083830609215
"P25440_IDR_1_73",0.224869518396602
"P25440_IDR_184_344",0.255436616796383
"P25440_IDR_456_640",0.306062473820539
"P25440_IDR_711_801",0.213631390986476
"P25490_IDR_1_86",0.497134290472356
"P25490_IDR_91_260",0.502865709527644
"P25686_IDR_211_324",1
"P26374_IDR_109_214",0.504824436802618
"P26374_IDR_611_656",0.495175563197382
"P26378_IDR_1_43",1
"P26436_IDR_1_198",1
"P26572_IDR_1_101",1
"P26583_IDR_165_209",1
"P26599_IDR_138_178",0.498028694862997
"P26599_IDR_1_54",0.501971305137003
"P26639_IDR_1_46",1
"P26640_IDR_213_277",1
"P26641_IDR_218_276",1
"P26651_IDR_1_102",0.504490245797562
"P26651_IDR_170_313",0.495509754202438
"P26678_IDR_1_52",1
"P26715_IDR_1_113",1
"P26842_IDR_122_247",1
"P26992_IDR_304_372",1
"P27448_IDR_1_49",0.508000256876256
"P27448_IDR_368_657",0.491999743123744
"P27469_IDR_38_103",1
"P28062_IDR_1_37",1
"P28069_IDR_1_126",1
"P28074_IDR_1_37",1
"P28221_IDR_229_293",1
"P28222_IDR_1_45",0.493088705728856
"P28222_IDR_241_304",0.506911294271144
"P28223_IDR_1_68",0.328529635629232
"P28223_IDR_270_316",0.330290749608402
"P28223_IDR_404_471",0.341179614762366
"P28288_IDR_1_55",1
"P28289_IDR_1_181",1
"P28290_IDR_1_1215",1
"P28300_IDR_1_172",1
"P28324_IDR_94_348",1
"P28329_IDR_1_129",1
"P28330_IDR_1_46",1
"P28336_IDR_345_390",1
"P28340_IDR_1_74",1
"P28347_IDR_1_31",1
"P28356_IDR_1_294",1
"P28749_IDR_741_784",0.24939017216421
"P28749_IDR_890_926",0.25877966108489
"P28827_IDR_720_794",0.503928712650982
"P28827_IDR_834_867",0.496071287349018
"P28906_IDR_31_170",0.492174325105201
"P28906_IDR_315_385",0.507825674894799
"P28907_IDR_1_54",1
"P28908_IDR_159_226",0.502437990163822
"P28908_IDR_330_510",0.497562009836178
"P29074_IDR_338_508",1
"P29083_IDR_206_279",0.49590263521598
"P29083_IDR_285_391",0.50409736478402
"P29084_IDR_1_71",0.480322889681229
"P29084_IDR_243_291",0.519677110318771
"P29120_IDR_599_661",1
"P29122_IDR_1_43",0.490464445181929
"P29122_IDR_639_703",0.509535554818071
"P29274_IDR_309_412",1
"P29323_IDR_981_1031",1
"P29350_IDR_234_278",0.464329626516438
"P29474_IDR_1173_1203",0.327132191684357
"P29475_IDR_127_301",0.502634958447677
"P29475_IDR_835_874",0.497365041552323
"P29536_IDR_1_315",0.516452510429205
"P29536_IDR_468_573",0.483547489570795
"P29558_IDR_1_58",0.492854218301444
"P29558_IDR_373_406",0.507145781698556
"P29590_IDR_1_50",0.47378910637664
"P29590_IDR_388_605",0.52621089362336
"P29597_IDR_333_368",1
"P29622_IDR_1_47",1
"P29692_IDR_118_166",1
"P29803_IDR_1_31",1
"P29965_IDR_1_46",1
"P29966_IDR_1_332",1
"P30040_IDR_1_33",1
"P30048_IDR_1_59",1
"P30049_IDR_1_34",1
"P30203_IDR_440_668",1
"P30260_IDR_171_450",0.500050270664
"P30550_IDR_344_384",0.497038846040661
"P30556_IDR_323_359",1
"P30559_IDR_1_33",0.334639797276638
"P30559_IDR_233_265",0.331689562038422
"P30559_IDR_349_389",0.33367064068494
"P30613_IDR_1_66",1
"P30622_IDR_129_209",0.194975975412086
"P30622_IDR_1294_1327",0.194548892856408
"P30622_IDR_1329_1414",0.224996735380724
"P30622_IDR_1_52",0.195507127985444
"P30622_IDR_283_364",0.189971268365338
"P30793_IDR_1_66",1
"P30825_IDR_435_475",1
"P30872_IDR_1_54",0.497193851024405
"P30872_IDR_345_391",0.502806148975595
"P30874_IDR_1_36",0.504020378811391
"P30874_IDR_333_369",0.495979621188609
"P30926_IDR_352_407",1
"P30939_IDR_213_287",1
"P30989_IDR_1_53",0.493444292828128
"P31276_IDR_180_219",0.33176163440719
"P31276_IDR_221_264",0.335856663506203
"P31277_IDR_24_270",1
"P31314_IDR_1_206",0.509355349420851
"P31314_IDR_253_290",0.490644650579149
"P31321_IDR_62_97",1
"P31323_IDR_42_107",1
"P31350_IDR_1_69",1
"P31358_IDR_1_42",1
"P31371_IDR_1_53",1
"P31391_IDR_1_43",0.499380650138712
"P31391_IDR_334_388",0.500619349861288
"P31415_IDR_1_34",1
"P31431_IDR_1_198",1
"P31629_IDR_1_2446",1
"P31639_IDR_567_604",1
"P31641_IDR_1_40",0.498868268413814
"P31641_IDR_585_620",0.501131731586186
"P31644_IDR_1_43",0.501027251927926
"P31644_IDR_354_421",0.498972748072074
"P32249_IDR_324_361",1
"P32297_IDR_361_435",1
"P32302_IDR_1_37",1
"P32314_IDR_1_110",0.445093512918899
"P32314_IDR_199_431",0.554906487081101
"P32322_IDR_274_319",1
"P32418_IDR_1_48",0.490038351743155
"P32418_IDR_280_318",0.509961648256845
"P32519_IDR_109_204",0.565471780139547
"P32519_IDR_302_462",0.434528219860453
"P32745_IDR_1_39",0.491314086125368
"P34810_IDR_1_155",1
"P34820_IDR_1_34",0.432522662721164
"P34820_IDR_256_295",0.567477337278836
"P34897_IDR_1_46",1
"P34903_IDR_1_62",0.504298254012969
"P34903_IDR_370_451",0.495701745987031
"P34910_IDR_16_448",1
"P34925_IDR_1_58",0.487510055972333
"P34925_IDR_256_297",0.512489944027667
"P34932_IDR_503_573",0.634670313280851
"P34932_IDR_784_840",0.365329686719149
"P34947_IDR_556_590",1
"P35241_IDR_421_528",1
"P35247_IDR_1_234",1
"P35249_IDR_1_36",1
"P35250_IDR_1_33",1
"P35251_IDR_1076_1148",0.347118183066346
"P35251_IDR_1_397",0.399777262463459
"P35251_IDR_485_580",0.253104554470195
"P35269_IDR_167_451",1
"P35318_IDR_130_185",0.446895487643887
"P35318_IDR_42_104",0.553104512356113
"P35452_IDR_1_215",1
"P35453_IDR_1_135",1
"P35498_IDR_1045_1174",0.325886912873662
"P35498_IDR_1935_2009",0.336138865296631
"P35498_IDR_440_704",0.337974221829708
"P35499_IDR_1748_1836",0.195718746622009
"P35499_IDR_22_61",0.196095542739482
"P35499_IDR_471_539",0.194810148051896
"P35499_IDR_851_925",0.200435452174323
"P35499_IDR_928_988",0.21294011041229
"P35520_IDR_1_39",1
"P35523_IDR_39_93",0.329347840971024
"P35523_IDR_673_796",0.348956601930272
"P35523_IDR_875_988",0.321695557098705
"P35527_IDR_1_131",0.499165631451776
"P35527_IDR_461_623",0.500834368548224
"P35548_IDR_1_145",1
"P35568_IDR_1091_1149",0.248158244473337
"P35568_IDR_118_150",0.254913702691068
"P35568_IDR_262_1088",0.24869727174512
"P35659_IDR_188_319",0.671860055647694
"P35663_IDR_1_620",1
"P35670_IDR_1413_1465",0.334879122626585
"P35670_IDR_216_252",0.334219869955105
"P35670_IDR_432_483",0.33090100741831
"P35680_IDR_176_249",0.365112964510554
"P35680_IDR_303_557",0.31306889106309
"P35680_IDR_32_127",0.321818144426356
"P35711_IDR_1_763",1
"P35712_IDR_1_828",1
"P35713_IDR_1_321",0.504333529824624
"P35713_IDR_326_361",0.495666470175376
"P35716_IDR_114_408",0.546116987068307
"P35716_IDR_1_98",0.453883012931693
"P35749_IDR_1899_1972",1
"P35790_IDR_1_84",1
"P35858_IDR_1_37",1
"P36544_IDR_349_385",1
"P36551_IDR_1_144",1
"P36578_IDR_304_427",1
"P36776_IDR_1_111",0.397982113562686
"P36776_IDR_224_264",0.602017886437314
"P36888_IDR_728_779",0.501806553497808
"P36888_IDR_959_993",0.498193446502192
"P36915_IDR_1_75",0.321608032681919
"P36915_IDR_261_352",0.352128346763121
"P36915_IDR_532_596",0.32626362055496
"P36941_IDR_257_343",0.496624016598612
"P36941_IDR_369_411",0.503375983401388
"P36955_IDR_1_46",1
"P36956_IDR_1_494",1
"P36957_IDR_1_31",0.498512374394326
"P36957_IDR_147_227",0.501487625605674
"P37088_IDR_1_50",0.519269113417416
"P37088_IDR_590_669",0.480730886582584
"P37108_IDR_93_136",1
"P37198_IDR_1_327",1
"P39059_IDR_237_1137",0.50577325287414
"P39060_IDR_130_268",0.245358338682885
"P39060_IDR_1482_1575",0.248708735697374
"P39060_IDR_34_127",0.25597557706818
"P39060_IDR_644_1456",0.249957348551561
"P39086_IDR_880_918",1
"P39656_IDR_1_38",1
"P39687_IDR_151_249",1
"P39748_IDR_348_380",1
"P39880_IDR_1007_1138",0.339149703345673
"P39880_IDR_106_1005",0.328932767544668
"P39880_IDR_1202_1478",0.331917529109659
"P39905_IDR_20_56",0.492096644223327
"P39905_IDR_63_114",0.507903355776673
"P40123_IDR_215_258",0.501551998471964
"P40123_IDR_289_320",0.498448001528036
"P40145_IDR_1_137",0.330123363105884
"P40145_IDR_1207_1251",0.336306756003941
"P40145_IDR_599_629",0.333569880890175
"P40692_IDR_351_495",1
"P40763_IDR_717_770",1
"P40818_IDR_119_179",0.533869821326346
"P40818_IDR_318_771",0.466130178673654
"P40855_IDR_1_80",1
"P40879_IDR_602_634",0.502399385444088
"P40879_IDR_725_764",0.497600614555912
"P40967_IDR_1_37",0.500123306800487
"P40967_IDR_301_403",0.499876693199513
"P41002_IDR_564_786",1
"P41134_IDR_112_155",0.494657591934023
"P41134_IDR_1_60",0.505342408065977
"P41143_IDR_1_44",0.504789626318672
"P41143_IDR_337_372",0.495210373681328
"P41145_IDR_1_53",1
"P41250_IDR_1_58",1
"P41271_IDR_125_181",1
"P41273_IDR_1_86",1
"P41439_IDR_1_31",1
"P41279_IDR_409_447",1
"P41440_IDR_214_244",0.499641842916318
"P41440_IDR_459_563",0.500358157083682
"P41586_IDR_422_468",1
"P41587_IDR_395_438",1
"P41594_IDR_831_1212",1
"P41595_IDR_253_318",0.505527932402264
"P41595_IDR_402_481",0.494472067597736
"P41597_IDR_329_374",1
"P41743_IDR_192_247",1
"P41968_IDR_1_32",1
"P41970_IDR_94_338",1
"P42081_IDR_267_329",1
"P42696_IDR_1_57",0.253405742716369
"P42696_IDR_365_430",0.37561500315168
"P42696_IDR_63_177",0.370979254131951
"P42701_IDR_624_662",1
"P42702_IDR_915_973",1
"P42766_IDR_75_123",1
"P42768_IDR_149_236",0.569740451131973
"P42768_IDR_304_502",0.430259548868027
"P42785_IDR_1_43",1
"P42830_IDR_1_43",1
"P42857_IDR_1_33",0.506052936223852
"P42857_IDR_155_185",0.493947063776148
"P42858_IDR_1166_1224",0.248108888327987
"P42858_IDR_1_94",0.25815078909012
"P42858_IDR_2632_2663",0.248103095779559
"P42858_IDR_408_661",0.245637226802334
"P42892_IDR_1_43",1
"P42898_IDR_1_39",1
"P43146_IDR_1044_1101",0.484038369086788
"P43146_IDR_1122_1424",0.515961630913212
"P43155_IDR_1_32",1
"P43220_IDR_426_463",1
"P43243_IDR_1_277",0.426822359285618
"P43243_IDR_582_779",0.573177640714382
"P43268_IDR_1_253",1
"P43304_IDR_1_51",1
"P43307_IDR_1_31",0.317239035785625
"P43307_IDR_225_286",0.334285826024355
"P43307_IDR_33_78",0.34847513819002
"P43351_IDR_179_418",1
"P43354_IDR_1_398",1
"P43355_IDR_1_95",1
"P43356_IDR_1_103",1
"P43357_IDR_1_103",1
"P43358_IDR_1_104",1
"P43360_IDR_1_103",1
"P43361_IDR_1_106",1
"P43362_IDR_1_100",1
"P45379_IDR_1_222",1
"P45844_IDR_1_59",0.502742196335667
"P45844_IDR_350_394",0.497257803664333
"P45877_IDR_1_31",1
"P45954_IDR_1_48",1
"P45973_IDR_72_118",1
"P45983_IDR_366_427",1
"P45984_IDR_366_424",1
"P45985_IDR_1_74",1
"P46013_IDR_98_3256",1
"P46019_IDR_1009_1055",0.477722046099151
"P46019_IDR_629_664",0.522277953900849
"P46060_IDR_351_429",1
"P46063_IDR_594_649",1
"P46087_IDR_1_232",0.550132603376585
"P46087_IDR_589_812",0.449867396623415
"P46089_IDR_1_36",1
"P46091_IDR_1_33",1
"P46092_IDR_331_362",1
"P46934_IDR_197_237",0.142201288603935
"P46934_IDR_384_480",0.142913108644018
"P46934_IDR_492_522",0.147443995981934
"P46934_IDR_643_786",0.139707455525953
"P46934_IDR_788_837",0.140727811592709
"P46937_IDR_1_440",1
"P46939_IDR_2186_2224",0.333235242383931
"P46939_IDR_272_306",0.337434894150982
"P46939_IDR_3283_3433",0.329329863465088
"P46977_IDR_434_465",1
"P47710_IDR_16_132",1
"P47712_IDR_427_458",1
"P47736_IDR_413_602",0.511937746751475
"P47736_IDR_614_663",0.488062253248524
"P47775_IDR_1_40",1
"P47813_IDR_113_144",1
"P47869_IDR_1_36",0.498322920462449
"P47869_IDR_345_413",0.501677079537551
"P47870_IDR_334_475",1
"P47871_IDR_423_477",1
"P48029_IDR_603_635",0.502934425982978
"P48050_IDR_357_445",1
"P48051_IDR_1_51",0.504147493675535
"P48051_IDR_377_423",0.495852506324465
"P48058_IDR_867_902",1
"P48065_IDR_1_36",0.498534104357324
"P48065_IDR_577_614",0.501465895642676
"P48066_IDR_1_49",0.499450853644633
"P48066_IDR_592_632",0.500549146355367
"P48067_IDR_1_100",0.496602603712409
"P48067_IDR_660_706",0.503397396287591
"P48146_IDR_1_36",1
"P48165_IDR_105_138",0.498417844975445
"P48165_IDR_237_432",0.501582155024555
"P48167_IDR_1_52",0.53408812606182
"P48167_IDR_363_466",0.46591187393818
"P48169_IDR_1_40",0.461491272564057
"P48169_IDR_349_515",0.538508727435943
"P48201_IDR_1_58",1
"P48304_IDR_1_31",1
"P48551_IDR_310_417",0.502423343884449
"P48551_IDR_437_515",0.497576656115552
"P48552_IDR_1074_1158",0.470496191385221
"P48552_IDR_1_1060",0.529503808614779
"P48553_IDR_1172_1219",1
"P48556_IDR_1_84",1
"P48634_IDR_1_2157",1
"P48645_IDR_112_154",1
"P48651_IDR_392_473",1
"P48664_IDR_1_42",0.504789929025441
"P48664_IDR_530_564",0.495210070974559
"P48668_IDR_1_62",0.50124949467513
"P48668_IDR_493_564",0.49875050532487
"P48681_IDR_142_300",0.333185339437736
"P48681_IDR_309_1621",0.335241514343159
"P48681_IDR_44_136",0.331573146219105
"P48723_IDR_316_354",1
"P48729_IDR_304_337",1
"P48730_IDR_297_415",1
"P48735_IDR_1_41",1
"P49146_IDR_346_381",0.509897174975397
"P49190_IDR_435_495",0.490268859961415
"P49190_IDR_498_550",0.509731140038585
"P49238_IDR_322_355",1
"P49247_IDR_1_76",1
"P49257_IDR_1_38",0.496519852660929
"P49257_IDR_358_428",0.503480147339071
"P49279_IDR_1_40",1
"P49281_IDR_1_47",1
"P49321_IDR_107_513",0.320815326711583
"P49321_IDR_1_38",0.294177572983079
"P49321_IDR_658_788",0.385007100305337
"P49336_IDR_338_464",1
"P49354_IDR_1_60",1
"P49356_IDR_1_38",1
"P49406_IDR_1_72",1
"P49407_IDR_357_418",1
"P49418_IDR_248_618",1
"P49427_IDR_194_236",1
