"","GO0008017_microtubule_binding"
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.400248124283426
"O95235_IDR_702_890",0.32055557436023
"O95238_IDR_70_118",0.49353174768158
"O95239_IDR_426_558",0.263695335154115
"O95239_IDR_656_820",0.315727683903652
"O95239_IDR_918_1232",0.420576980942233
"O95243_IDR_149_434",0.634473642809744
"O95243_IDR_1_82",0.365526357190256
"O95248_IDR_1059_1113",0.172847188812463
"O95248_IDR_1284_1318",0.161117276228595
"O95248_IDR_1683_1713",0.175424278309912
"O95248_IDR_1718_1764",0.165428062109151
"O95248_IDR_778_819",0.158659898097387
"O95248_IDR_91_121",0.166523296442491
"O95249_IDR_118_163",0.515254396433507
"O95249_IDR_31_74",0.484745603566493
"O95251_IDR_1_206",0.456395017113319
"O95251_IDR_208_332",0.543604982886681
"O95255_IDR_263_294",0.522724051963137
"O95255_IDR_856_922",0.477275948036863
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.504569648330763
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.499384241767533
"O95365_IDR_487_584",0.500615758232467
"O95373_IDR_881_913",0.496565239828502
"O95373_IDR_917_948",0.503434760171498
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.354108422743905
"O95382_IDR_1_41",0.305448619925843
"O95382_IDR_908_996",0.340442957330252
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.294066757577906
"O95391_IDR_200_257",0.314734296295956
"O95391_IDR_465_560",0.391198946126138
"O95393_IDR_1_49",0.482254806040406
"O95393_IDR_276_319",0.517745193959594
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.499328270460047
"O95436_IDR_634_690",0.500671729539953
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.341901234685986
"O95450_IDR_1_52",0.312812964766669
"O95450_IDR_217_263",0.345285800547345
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.355183500652901
"O95466_IDR_168_222",0.367185426476102
"O95466_IDR_446_635",0.277631072870997
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.330803629168903
"O95477_IDR_1255_1314",0.312024293878336
"O95477_IDR_2226_2261",0.35717207695276
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.489108862780316
"O95567_IDR_87_163",0.510891137219684
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.466873349994989
"O95602_IDR_208_249",0.533126650005011
"O95613_IDR_1_266",0.170534225757941
"O95613_IDR_1384_2557",0.19342127826687
"O95613_IDR_2815_3128",0.228998069929067
"O95613_IDR_321_1256",0.257649611802127
"O95613_IDR_3222_3296",0.149396814243995
"O95622_IDR_1_204",0.46403746622511
"O95622_IDR_649_711",0.53596253377489
"O95625_IDR_124_174",0.317711800135426
"O95625_IDR_320_364",0.300631901082768
"O95625_IDR_369_649",0.381656298781807
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.507390780147755
"O95644_IDR_702_912",0.492609219852245
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.497486207437315
"O95677_IDR_289_366",0.502513792562685
"O95678_IDR_27_62",0.505734798228961
"O95678_IDR_479_551",0.494265201771039
"O95714_IDR_2417_2458",0.200247634685759
"O95714_IDR_2509_2547",0.192634660278626
"O95714_IDR_3410_3529",0.188582132692339
"O95721_IDR_1_213",0.492176101260248
"O95721_IDR_215_258",0.507823898739752
"O95727_IDR_220_304",0.313239187086897
"O95727_IDR_314_360",0.341247383384383
"O95727_IDR_363_393",0.34551342952872
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.493188277400111
"O95754_IDR_688_739",0.506811722599889
"O95757_IDR_503_575",0.499825349719687
"O95757_IDR_788_839",0.500174650280313
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.432551665200279
"O95789_IDR_599_737",0.567448334799721
"O95793_IDR_387_480",0.514598333730958
"O95793_IDR_9_69",0.485401666269042
"O95800_IDR_1_38",0.335548654643357
"O95800_IDR_234_327",0.329875201490826
"O95800_IDR_402_540",0.334576143865817
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.334790715391716
"O95835_IDR_1_137",0.342484621491429
"O95835_IDR_140_633",0.322724663116856
"O95838_IDR_1_41",0.505065818966239
"O95838_IDR_463_553",0.494934181033761
"O95841_IDR_1_45",0.503212770642453
"O95841_IDR_204_270",0.496787229357547
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.500871314274038
"O95873_IDR_264_294",0.499128685725962
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.466151912414813
"O95886_IDR_905_965",0.533848087585187
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.486228578703828
"O95983_IDR_250_291",0.478770527606159
"O95983_IDR_52_108",0.521229472393841
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.233491050867696
"O95996_IDR_698_2303",0.528059017366208
"O95996_IDR_79_128",0.238449931766096
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.473750166730974
"O96004_IDR_155_201",0.526249833269026
"O96005_IDR_1_87",0.493125406494724
"O96005_IDR_597_669",0.506874593505276
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.451977451440375
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.525500452612628
"P01127_IDR_53_86",0.474499547387372
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.477584318521929
"P01135_IDR_1_37",0.522415681478071
"P01138_IDR_1_70",0.493788747463785
"P01138_IDR_91_126",0.506211252536215
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.520832278984642
"P01210_IDR_72_203",0.479167721015358
"P01213_IDR_1_61",0.509307910620516
"P01213_IDR_70_211",0.490692089379484
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.51644816618018
"P02538_IDR_1_61",0.509398297114733
"P02538_IDR_493_564",0.490601702885267
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.535474545893904
"P02671_IDR_263_626",0.464525454106096
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.241131214388788
"P02686_IDR_180_217",0.251962403631821
"P02686_IDR_251_287",0.257229973590814
"P02686_IDR_98_178",0.249676408388576
"P02730_IDR_1_52",0.319457482519897
"P02730_IDR_161_214",0.3251582979402
"P02730_IDR_338_371",0.355384219539902
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.546712580234742
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.303455617095669
"P04233_IDR_263_296",0.315366449446897
"P04233_IDR_86_136",0.381177933457434
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.509809154652196
"P04259_IDR_493_564",0.490190845347804
"P04264_IDR_1_61",0.501549091598314
"P04264_IDR_509_644",0.498450908401686
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.308888859647859
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.354034370723809
"P05305_IDR_1_52",0.321699522800798
"P05305_IDR_84_118",0.324266106475393
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.491114182284511
"P05423_IDR_278_310",0.508885817715489
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.53765735747166
"P05455_IDR_325_408",0.46234264252834
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.521419529010831
"P05997_IDR_79_1263",0.478580470989169
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.480503532213395
"P06213_IDR_743_793",0.519496467786605
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.322822379215448
"P06400_IDR_580_644",0.333992447139741
"P06400_IDR_855_928",0.343185173644811
"P06401_IDR_1_463",0.305234623701455
"P06401_IDR_474_505",0.339177642866675
"P06401_IDR_636_674",0.35558773343187
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.504388375839894
"P06734_IDR_289_321",0.495611624160106
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.510354560010781
"P06850_IDR_80_157",0.489645439989219
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.515175480278272
"P07333_IDR_927_961",0.484824519721728
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.511968823481857
"P07359_IDR_533_573",0.488031176518143
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.481489276998176
"P07492_IDR_91_148",0.518510723001824
"P07498_IDR_1_47",0.503456013223626
"P07498_IDR_72_182",0.496543986776374
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.537826116680841
"P07814_IDR_954_1019",0.462173883319159
"P07900_IDR_226_279",0.520702621867884
"P07900_IDR_699_732",0.479297378132116
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.502776354534511
"P08151_IDR_1_270",0.333514059580977
"P08151_IDR_294_332",0.354658649510567
"P08151_IDR_334_1106",0.311827290908457
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.502693011238239
"P08183_IDR_632_691",0.497306988761761
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.473568786059244
"P08235_IDR_671_731",0.526431213940756
"P08238_IDR_222_271",0.516585695058
"P08238_IDR_691_724",0.483414304942
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.465691175326641
"P08476_IDR_259_316",0.534308824673359
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.485583914992642
"P08575_IDR_27_225",0.514416085007358
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.491002304316057
"P08779_IDR_424_473",0.508997695683943
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.525642522973407
"P08F94_IDR_4026_4059",0.474357477026593
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.52823663665952
"P09016_IDR_9_130",0.47176336334048
"P09017_IDR_1_171",0.4811797989261
"P09017_IDR_212_264",0.5188202010739
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.32483025335544
"P09086_IDR_270_300",0.343602007483441
"P09086_IDR_351_479",0.331567739161119
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.481841101836428
"P09681_IDR_1_54",0.495342928759649
"P09681_IDR_83_124",0.504657071240351
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.341304288753353
"P09874_IDR_352_387",0.326063308974865
"P09874_IDR_483_521",0.332632402271783
"P09884_IDR_1_65",0.46971121165776
"P09884_IDR_90_330",0.53028878834224
"P09912_IDR_1_56",0.498697092008719
"P09912_IDR_91_130",0.501302907991281
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.54516436852952
"P0C1S8_IDR_517_567",0.45483563147048
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.479153804850504
"P0C221_IDR_741_793",0.520846195149496
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.446826191977301
"P0C2L3_IDR_125_166",0.5531738080227
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.470495078909669
"P0C2W7_IDR_149_299",0.529504921090331
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.316402799639549
"P0C7I6_IDR_42_90",0.339513984376496
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.494722851045443
"P0C7N4_IDR_184_270",0.505277148954557
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.47410126810457
"P0C7T5_IDR_586_666",0.52589873189543
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.24962863082024
"P0C7U0_IDR_473_527",0.235471800357768
"P0C7U0_IDR_529_571",0.26726583994918
"P0C7U0_IDR_577_749",0.247633728872812
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.320700285378962
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.516803068094807
"P0CG23_IDR_604_659",0.483196931905193
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.348607239704383
"P0CG40_IDR_195_330",0.31845242845502
"P0CG40_IDR_396_484",0.332940331840597
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.50371979439277
"Q7RTT9_IDR_286_333",0.49628020560723
"Q7RTU0_IDR_134_167",0.505680083740453
"Q7RTU0_IDR_1_56",0.494319916259547
"Q7RTU1_IDR_166_214",0.479955847244741
"Q7RTU1_IDR_1_82",0.520044152755259
"Q7RTU3_IDR_157_233",0.483591241831737
"Q7RTU3_IDR_1_94",0.516408758168263
"Q7RTU4_IDR_127_204",0.474544091884981
"Q7RTU4_IDR_1_72",0.525455908115019
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.50345418677816
"Q7RTV3_IDR_230_340",0.49654581322184
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.302619307979152
"Q7Z2Z1_IDR_543_631",0.29301901851903
"Q7Z2Z1_IDR_806_1910",0.478182459652993
"Q7Z2Z2_IDR_444_501",0.522982681980463
"Q7Z2Z2_IDR_902_949",0.477017318019537
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.384469451750832
"Q7Z333_IDR_599_1695",0.615530548249168
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.331631828298698
"Q7Z353_IDR_548_584",0.334972524542501
"Q7Z353_IDR_654_690",0.333395647158801
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.354844944537577
"Q7Z3D4_IDR_242_306",0.315943795801127
"Q7Z3D4_IDR_28_58",0.329211259661295
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.462632806615073
"Q7Z3K3_IDR_1333_1410",0.194259012331034
"Q7Z3K3_IDR_382_462",0.202837370793981
"Q7Z3K3_IDR_694_743",0.211309920295671
"Q7Z3K3_IDR_857_972",0.202292154497101
"Q7Z3K6_IDR_1_171",0.531773907996888
"Q7Z3K6_IDR_328_481",0.468226092003112
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.519084197036871
"Q7Z3T8_IDR_749_1001",0.480915802963129
"Q7Z3U7_IDR_509_542",0.510120663950895
"Q7Z3U7_IDR_626_666",0.489879336049105
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.300774249611257
"Q7Z3Y7_IDR_397_429",0.338652984981919
"Q7Z3Y7_IDR_434_464",0.360572765406823
"Q7Z3Y8_IDR_1_69",0.479195894645057
"Q7Z3Y8_IDR_394_459",0.520804105354943
"Q7Z3Y9_IDR_1_68",0.300644715913722
"Q7Z3Y9_IDR_394_428",0.350630477508403
"Q7Z3Y9_IDR_435_468",0.348724806577875
"Q7Z460_IDR_1082_1269",0.307047079049772
"Q7Z460_IDR_542_845",0.385319654867598
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.28803302791133
"Q7Z478_IDR_1_82",0.216615084229167
"Q7Z478_IDR_303_359",0.265998172758727
"Q7Z478_IDR_502_542",0.229353715100776
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.385366537140599
"Q7Z4H7_IDR_396_955",0.614633462859401
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.199015216080095
"Q7Z4N2_IDR_1238_1603",0.217735743052
"Q7Z4N2_IDR_405_448",0.194335754091429
"Q7Z4N2_IDR_560_603",0.197127597422203
"Q7Z4N2_IDR_775_812",0.191785689354273
"Q7Z570_IDR_465_1157",0.633992123849265
"Q7Z572_IDR_1_215",0.31620706581796
"Q7Z572_IDR_341_373",0.35101582214585
"Q7Z572_IDR_411_469",0.332777112036191
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.435639987152706
"Q7Z591_IDR_614_1439",0.564360012847294
"Q7Z5B4_IDR_1_110",0.472435467138876
"Q7Z5B4_IDR_117_369",0.527564532861124
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.573745337239229
"Q7Z5R6_IDR_437_666",0.426254662760771
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.483920887330844
"Q7Z5Y6_IDR_257_296",0.516079112669156
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.340079893078499
"P0DL12_IDR_47_86",0.321586369310242
"P0DL12_IDR_88_118",0.338333737611258
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.351107171624609
"P0DP91_IDR_1_72",0.316671289261793
"P0DP91_IDR_241_581",0.332221539113598
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.50582412696877
"P0DPD6_IDR_98_135",0.49417587303123
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.495546081051553
"P10275_IDR_624_663",0.504453918948447
"P10276_IDR_1_82",0.502218579324243
"P10276_IDR_418_462",0.497781420675757
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.577920452819465
"P10412_IDR_1_36",0.422079547180535
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.495558903249805
"P10515_IDR_308_351",0.504441096750195
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.513025038763631
"P10588_IDR_1_50",0.486974961236369
"P10589_IDR_149_182",0.498696446697872
"P10589_IDR_1_80",0.501303553302128
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.510082950771946
"P10997_IDR_53_89",0.489917049228054
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
"P11161_IDR_1_476",1
"P11171_IDR_1_205",0.363867944778864
"P11171_IDR_510_821",0.326807800541158
"P11171_IDR_824_864",0.309324254679978
"P11226_IDR_1_37",0.524698590015048
"P11226_IDR_40_106",0.475301409984952
"P11229_IDR_223_363",1
"P11230_IDR_362_425",1
"P11274_IDR_68_493",1
"P11277_IDR_2078_2137",1
"P11279_IDR_186_216",1
"P11308_IDR_1_130",0.479834849060873
"P11487_IDR_1_36",0.494492738008019
"P11487_IDR_193_239",0.505507261991981
"P11498_IDR_1_33",1
"P11717_IDR_2355_2491",1
"P11801_IDR_29_84",0.484420249829466
"P11801_IDR_361_424",0.515579750170534
"P11831_IDR_1_141",0.316874994620773
"P11831_IDR_223_406",0.331569967214757
"P11831_IDR_464_508",0.35155503816447
"P11836_IDR_235_297",1
"P11940_IDR_425_543",1
"P12034_IDR_1_80",0.464347731046327
"P12034_IDR_232_268",0.535652268953673
"P12035_IDR_1_140",0.511786816896124
"P12035_IDR_529_628",0.488213183103876
"P12074_IDR_1_33",1
"P12107_IDR_242_1573",1
"P12109_IDR_252_591",1
"P12110_IDR_1_39",0.524340324448802
"P12110_IDR_253_591",0.475659675551198
"P12111_IDR_2041_2371",0.388740508924814
"P12111_IDR_2845_2994",0.611259491075186
"P12259_IDR_1125_1164",0.218290071857529
"P12259_IDR_1189_1499",0.251208187902288
"P12259_IDR_687_771",0.259676218149407
"P12259_IDR_779_1087",0.270825522090776
"P12270_IDR_341_384",0.149488727322162
"P12270_IDR_464_506",0.135305253361532
"P12270_IDR_508_672",0.150624919957024
"P12270_IDR_900_941",0.136588933975282
"P12645_IDR_1_53",0.468578710763774
"P12645_IDR_275_368",0.531421289236226
"P12694_IDR_1_50",1
"P12755_IDR_28_85",0.466792095220586
"P12755_IDR_312_577",0.533207904779414
"P12757_IDR_1_141",0.446012150877133
"P12757_IDR_357_553",0.553987849122867
"P12821_IDR_1_50",1
"P12829_IDR_1_40",1
"P12872_IDR_1_76",1
"P12931_IDR_1_83",1
"P12980_IDR_1_157",0.525866627234334
"P12980_IDR_212_280",0.474133372765666
"P13010_IDR_544_585",1
"P13051_IDR_12_65",1
"P13056_IDR_1_45",0.504221541744352
"P13056_IDR_61_365",0.495778458255648
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.355033480430337
"P13196_IDR_1_34",0.323355737213695
"P13196_IDR_40_111",0.321610782355968
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.534862446097566
"P13349_IDR_140_251",0.465137553902434
"P13378_IDR_1_242",0.492668040796693
"P13378_IDR_249_290",0.507331959203307
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.346679310657736
"P13611_IDR_3359_3396",0.34456549137824
"P13611_IDR_350_1327",0.308755197964023
"P13631_IDR_1_85",0.487638663043542
"P13631_IDR_421_454",0.512361336956458
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.495050840644918
"P13645_IDR_456_584",0.504949159355082
"P13646_IDR_1_85",0.487550445137432
"P13646_IDR_413_458",0.512449554862568
"P13647_IDR_1_73",0.506687966629968
"P13647_IDR_497_590",0.493312033370032
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.317556351515497
"P13945_IDR_243_285",0.351209459997198
"P14616_IDR_1265_1297",0.319796833119845
"P14616_IDR_660_718",0.339845483703908
"P14616_IDR_723_758",0.340357683176247
"P14625_IDR_1_45",0.323842354026289
"P14625_IDR_288_325",0.348290050811713
"P14625_IDR_750_803",0.327867595161998
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.524909473720478
"P14651_IDR_237_431",0.475090526279522
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.381956405437046
"P14859_IDR_432_595",0.318691631577111
"P14859_IDR_688_743",0.299351962985843
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.469554622613159
"P14867_IDR_343_416",0.530445377386841
"P14921_IDR_1_36",0.314490903857129
"P14921_IDR_195_230",0.353818648021337
"P14921_IDR_270_325",0.331690448121534
"P15336_IDR_422_505",0.467716453151064
"P15336_IDR_57_369",0.532283546848936
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.542058732146219
