"","GO0016071_mRNA_metabolic_process"
"O75064_IDR_890_1262",1
"O75069_IDR_1_523",1
"O75071_IDR_1_120",0.511166098068174
"O75071_IDR_144_426",0.488833901931826
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.37028898359142
"O75116_IDR_1113_1149",0.290713197883382
"O75116_IDR_1350_1388",0.338997818525199
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.293439657652948
"O75122_IDR_309_645",0.381013117394402
"O75122_IDR_880_1053",0.32554722495265
"O75128_IDR_1_53",0.514256682117741
"O75128_IDR_227_1238",0.485743317882259
"O75129_IDR_1_59",0.32030838753787
"O75129_IDR_288_349",0.342843186444817
"O75129_IDR_357_411",0.336848426017313
"O75132_IDR_172_286",0.203111660825151
"O75132_IDR_1_87",0.217455339185635
"O75132_IDR_341_456",0.201498443828663
"O75132_IDR_511_550",0.19449534886885
"O75132_IDR_609_651",0.183439207291701
"O75140_IDR_1000_1075",0.240303905018184
"O75140_IDR_1112_1172",0.264998841800237
"O75140_IDR_411_456",0.249135989549973
"O75140_IDR_461_727",0.245561263631606
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.491600863660705
"O75145_IDR_859_937",0.508399136339295
"O75146_IDR_1011_1053",0.51063888282769
"O75146_IDR_288_360",0.48936111717231
"O75150_IDR_111_177",0.330751477374347
"O75150_IDR_1_96",0.333768111387612
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.515510956417858
"O75170_IDR_525_966",0.484489043582141
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.335116939963767
"O75177_IDR_41_396",0.664883060036233
"O75179_IDR_1_136",0.332722286838571
"O75179_IDR_1451_2427",0.356343268429372
"O75179_IDR_2471_2509",0.310934444732057
"O75182_IDR_1_36",0.353111527584386
"O75182_IDR_704_767",0.370658509835729
"O75182_IDR_92_300",0.276229962579885
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.481545621676658
"O75362_IDR_207_1048",0.518454378323343
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.502494900711909
"O75364_IDR_1_81",0.497505099288091
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.206295308402213
"O75376_IDR_319_418",0.187348538960107
"O75376_IDR_420_451",0.181276441384734
"O75376_IDR_483_2440",0.425079711252946
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.532877018559314
"O75381_IDR_71_108",0.467122981440686
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.477071695043309
"O75461_IDR_240_281",0.522928304956691
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.530529837944703
"O75467_IDR_55_197",0.469470162055297
"O75469_IDR_122_165",0.321066283771791
"O75469_IDR_1_36",0.355318907618015
"O75469_IDR_179_234",0.323614808610193
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.486156391273311
"O75474_IDR_49_147",0.513843608726689
"O75475_IDR_431_530",0.404138257064138
"O75475_IDR_89_347",0.595861742935862
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.527200275168783
"O75563_IDR_223_295",0.505169470517314
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.11990846471354
"O75592_IDR_2555_2592",0.131212685145863
"O75592_IDR_2670_3153",0.120368733441331
"O75592_IDR_3187_3236",0.130807430466377
"O75592_IDR_3314_3386",0.116131843476572
"O75592_IDR_3479_3511",0.13019914124302
"O75592_IDR_87_131",0.125577495186365
"O75592_IDR_890_922",0.125794206326932
"O75593_IDR_121_277",0.465472497750254
"O75593_IDR_1_32",0.534527502249746
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.477782673292495
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.231974513523171
"O75691_IDR_2572_2613",0.297809643688666
"O75691_IDR_2731_2785",0.225136393027892
"O75691_IDR_863_907",0.245079449760271
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.339820144628432
"O75717_IDR_308_427",0.326028919822332
"O75717_IDR_821_1017",0.334150935549236
"O75747_IDR_1_34",0.514838880251765
"O75747_IDR_174_224",0.485161119748235
"O75752_IDR_1_35",1
"O75762_IDR_1076_1119",1
"O75764_IDR_81_184",1
"O75781_IDR_1_328",0.481804063524958
"O75781_IDR_332_387",0.518195936475042
"O75864_IDR_462_568",0.361011143294378
"O75864_IDR_575_691",0.298152189566999
"O75871_IDR_188_218",1
"O75880_IDR_27_91",1
"O75881_IDR_1_40",1
"O75886_IDR_146_200",0.454869677356127
"O75886_IDR_369_525",0.545130322643873
"O75888_IDR_1_113",1
"O75896_IDR_1_37",1
"O75899_IDR_1_51",0.490068528869289
"O75899_IDR_752_941",0.509931471130711
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.50355517658908
"O75901_IDR_368_423",0.49644482341092
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.503674877557814
"O75912_IDR_859_925",0.496325122442186
"O75914_IDR_1_66",0.503491654158024
"O75962_IDR_1249_1285",0.186242896549527
"O75962_IDR_1606_1653",0.184558868177175
"O75962_IDR_1704_1968",0.183644764829063
"O75962_IDR_2288_2556",0.254851488625682
"O75969_IDR_162_279",0.208825338385714
"O75969_IDR_409_453",0.206469746665852
"O75969_IDR_456_514",0.20473863231902
"O75969_IDR_542_594",0.203854025957622
"O75969_IDR_605_750",0.176112256671792
"O75970_IDR_1247_1328",0.115528663395354
"O75970_IDR_1565_1611",0.110836228818376
"O75970_IDR_1811_1855",0.11432858557629
"O75970_IDR_340_371",0.11586156071712
"O75970_IDR_43_109",0.107892285993124
"O75970_IDR_466_525",0.109625904200696
"O75970_IDR_638_685",0.107967598818893
"O75970_IDR_857_951",0.108207711772359
"O75970_IDR_954_996",0.109751460707789
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.348010241624163
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.509878821225967
"O76081_IDR_93_244",0.490121178774033
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.547994320286233
"O76083_IDR_68_239",0.452005679713767
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.327075290706751
"O94759_IDR_1_57",0.343613886999441
"O94759_IDR_581_613",0.329310822293808
"O94761_IDR_359_448",0.333565105330574
"O94761_IDR_49_351",0.310898517061803
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.568662658329995
"O94823_IDR_458_712",0.431337341670005
"O94826_IDR_1_33",0.475418031184274
"O94826_IDR_64_107",0.524581968815726
"O94830_IDR_1_32",0.327180291494412
"O94830_IDR_433_477",0.331612222170732
"O94830_IDR_603_647",0.341207486334856
"O94842_IDR_1_232",0.491825389150662
"O94880_IDR_589_620",0.16077892779475
"O94880_IDR_692_754",0.157441409251605
"O94880_IDR_756_867",0.186093134254539
"O94885_IDR_1_35",0.179051620201486
"O94885_IDR_229_344",0.159900783341985
"O94885_IDR_358_547",0.163311991964367
"O94885_IDR_697_728",0.187388846109462
"O94885_IDR_730_1088",0.147162003109274
"O94885_IDR_88_177",0.163184755273424
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.337436211544164
"O94887_IDR_359_498",0.323355483242349
"O94887_IDR_858_903",0.339208305213487
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.351314890969514
"O94900_IDR_46_263",0.317587247888322
"O94900_IDR_8_41",0.331097861142164
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.508546623102042
"O94907_IDR_23_79",0.491453376897958
"O94910_IDR_1114_1434",0.515053475976043
"O94910_IDR_400_472",0.484946524023957
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.381252500209324
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.454018479590296
"O94929_IDR_298_593",0.545981520409704
"O94933_IDR_293_347",0.333877836767772
"O94933_IDR_613_659",0.317669282265398
"O94933_IDR_682_856",0.348452880966829
"O94966_IDR_1_112",0.286003720747064
"O94941_IDR_219_250",0.502880581711595
"O94941_IDR_339_480",0.497119418288405
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.176125169195608
"O94966_IDR_203_274",0.176057230168404
"O94966_IDR_399_488",0.189454048514468
"O94966_IDR_874_983",0.172359831374456
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.576664146280645
"O94972_IDR_624_943",0.423335853719355
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.311388521469115
"O94979_IDR_792_858",0.320932637851116
"O94979_IDR_881_1111",0.367678840679769
"O94983_IDR_1119_1202",0.209346186119638
"O94983_IDR_212_305",0.208432304082854
"O94983_IDR_392_435",0.198991903848629
"O94983_IDR_447_490",0.197774333147255
"O94983_IDR_814_1022",0.185455272801623
"O94985_IDR_819_902",0.451278662414673
"O95025_IDR_1_38",0.377673807382722
"O95025_IDR_737_777",0.622326192617278
"O95049_IDR_279_374",0.240332439901358
"O95049_IDR_558_590",0.232907912511038
"O95049_IDR_774_919",0.228104428280742
"O95049_IDR_94_189",0.298655219306862
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.489720670008296
"O95069_IDR_333_398",0.510279329991704
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.108477034366557
"O95071_IDR_1749_1779",0.098012287073077
"O95071_IDR_1860_1911",0.097214599071313
"O95071_IDR_1965_2021",0.101513979732067
"O95071_IDR_2027_2174",0.092800919340796
"O95071_IDR_2318_2364",0.10210840728111
"O95071_IDR_2454_2499",0.0963726565780487
"O95071_IDR_583_645",0.0963200167122649
"O95071_IDR_81_159",0.110854404351952
"O95071_IDR_936_1074",0.096325695492814
"O95155_IDR_1_152",0.49466607635769
"O95155_IDR_218_393",0.50533392364231
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.508185065276584
"O95158_IDR_20_58",0.491814934723416
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.162245709145474
"O95180_IDR_1564_1595",0.200065509819314
"O95180_IDR_1_68",0.167572466212978
"O95180_IDR_1867_2353",0.150756456428475
"O95180_IDR_424_459",0.151139088601513
"O95180_IDR_483_771",0.168220769792246
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.525284567278107
"O95235_IDR_702_890",0.229684241158064
"O95238_IDR_70_118",0.494367237106159
"O95239_IDR_426_558",0.323925317530883
"O95239_IDR_656_820",0.350275039533206
"O95239_IDR_918_1232",0.325799642935911
"O95243_IDR_149_434",0.515798534148057
"O95243_IDR_1_82",0.484201465851943
"O95248_IDR_1059_1113",0.165276935799788
"O95248_IDR_1284_1318",0.161013426395473
"O95248_IDR_1683_1713",0.163421730773609
"O95248_IDR_1718_1764",0.164196021108967
"O95248_IDR_778_819",0.167432949221374
"O95248_IDR_91_121",0.178658936700788
"O95249_IDR_118_163",0.473923564849424
"O95249_IDR_31_74",0.526076435150575
"O95251_IDR_1_206",0.539803489932363
"O95251_IDR_208_332",0.460196510067636
"O95255_IDR_263_294",0.474826837986952
"O95255_IDR_856_922",0.525173162013048
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.512050365100441
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.459802745474592
"O95365_IDR_487_584",0.540197254525408
"O95373_IDR_881_913",0.51277148070613
"O95373_IDR_917_948",0.48722851929387
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.33248459249766
"O95382_IDR_1_41",0.35288353131127
"O95382_IDR_908_996",0.31463187619107
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.322678274548228
"O95391_IDR_200_257",0.325963329107459
"O95391_IDR_465_560",0.351358396344314
"O95393_IDR_1_49",0.441236718433804
"O95393_IDR_276_319",0.558763281566196
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.50292254241113
"O95436_IDR_634_690",0.49707745758887
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.325251440033177
"O95450_IDR_1_52",0.316798629679932
"O95450_IDR_217_263",0.357949930286891
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.332971021310077
"O95466_IDR_168_222",0.336837167125938
"O95466_IDR_446_635",0.330191811563985
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.332047447276906
"O95477_IDR_1255_1314",0.327139949765265
"O95477_IDR_2226_2261",0.34081260295783
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.473688722663372
"O95567_IDR_87_163",0.526311277336628
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.607731398079355
"O95602_IDR_208_249",0.392268601920645
"O95613_IDR_1_266",0.190197086239244
"O95613_IDR_1384_2557",0.18486069072096
"O95613_IDR_2815_3128",0.194725465569587
"O95613_IDR_321_1256",0.199643753500671
"O95613_IDR_3222_3296",0.230573003969539
"O95622_IDR_1_204",0.595273429339317
"O95622_IDR_649_711",0.404726570660683
"O95625_IDR_124_174",0.364502306352714
"O95625_IDR_320_364",0.307428203232367
"O95625_IDR_369_649",0.328069490414919
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.476632301621532
"O95644_IDR_702_912",0.523367698378468
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.486932368906222
"O95677_IDR_289_366",0.513067631093778
"O95678_IDR_27_62",0.46108281870031
"O95678_IDR_479_551",0.53891718129969
"O95714_IDR_2417_2458",0.193976952201044
"O95714_IDR_2509_2547",0.190055498319
"O95714_IDR_3410_3529",0.223634594180694
"O95721_IDR_1_213",0.545438378549152
"O95721_IDR_215_258",0.454561621450848
"O95727_IDR_220_304",0.293018940692356
"O95727_IDR_314_360",0.381884872109606
"O95727_IDR_363_393",0.325096187198039
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.458018268803087
"O95754_IDR_688_739",0.541981731196913
"O95757_IDR_503_575",0.519612804016474
"O95757_IDR_788_839",0.480387195983526
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.526970010051851
"O95789_IDR_599_737",0.473029989948149
"O95793_IDR_387_480",0.489380615996687
"O95793_IDR_9_69",0.510619384003313
"O95800_IDR_1_38",0.333276280714606
"O95800_IDR_234_327",0.309764115391746
"O95800_IDR_402_540",0.356959603893647
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.295035849491351
"O95835_IDR_1_137",0.282495184524681
"O95835_IDR_140_633",0.422468965983968
"O95838_IDR_1_41",0.536532555214557
"O95838_IDR_463_553",0.463467444785443
"O95841_IDR_1_45",0.474555648636346
"O95841_IDR_204_270",0.525444351363654
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.508737309704057
"O95873_IDR_264_294",0.491262690295943
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.577176490001253
"O95886_IDR_905_965",0.422823509998747
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.491129737339338
"O95983_IDR_250_291",0.542361461515446
"O95983_IDR_52_108",0.457638538484554
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.318046441147642
"O95996_IDR_698_2303",0.383250632995249
"O95996_IDR_79_128",0.298702925857109
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.494847695203677
"O96004_IDR_155_201",0.505152304796323
"O96005_IDR_1_87",0.462673519804431
"O96005_IDR_597_669",0.537326480195569
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.568544685104251
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.511610466993851
"P01127_IDR_53_86",0.488389533006149
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.543398129828602
"P01135_IDR_1_37",0.456601870171398
"P01138_IDR_1_70",0.459079634738821
"P01138_IDR_91_126",0.540920365261179
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.429123061032766
"P01210_IDR_72_203",0.570876938967233
"P01213_IDR_1_61",0.451785205682245
"P01213_IDR_70_211",0.548214794317755
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.458533395389648
"P02538_IDR_1_61",0.461919044032957
"P02538_IDR_493_564",0.538080955967043
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.462418658714401
"P02671_IDR_263_626",0.537581341285599
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.245636797273735
"P02686_IDR_180_217",0.266511434992706
"P02686_IDR_251_287",0.237174463588361
"P02686_IDR_98_178",0.250677304145198
"P02730_IDR_1_52",0.334358919806314
"P02730_IDR_161_214",0.329930191127665
"P02730_IDR_338_371",0.335710889066021
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.50375406788544
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.338031742288521
"P04233_IDR_263_296",0.342037324975203
"P04233_IDR_86_136",0.319930932736276
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.462051713772236
"P04259_IDR_493_564",0.537948286227764
"P04264_IDR_1_61",0.375018517057883
"P04264_IDR_509_644",0.624981482942117
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.313414787101379
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.327526444432863
"P05305_IDR_1_52",0.316393120400821
"P05305_IDR_84_118",0.356080435166316
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.597317929277642
"P05423_IDR_278_310",0.402682070722358
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.383552761633122
"P05455_IDR_325_408",0.616447238366878
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.451032448921046
"P05997_IDR_79_1263",0.548967551078954
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.490867768647112
"P06213_IDR_743_793",0.509132231352888
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.363036950829521
"P06400_IDR_580_644",0.309496835296597
"P06400_IDR_855_928",0.327466213873882
"P06401_IDR_1_463",0.346817787737339
"P06401_IDR_474_505",0.326739344431916
"P06401_IDR_636_674",0.326442867830745
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.48045356176462
"P06734_IDR_289_321",0.51954643823538
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.427419623886978
"P06850_IDR_80_157",0.572580376113022
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.460152457182241
"P07333_IDR_927_961",0.539847542817759
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.52955181725115
"P07359_IDR_533_573",0.47044818274885
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.485155216260896
"P07492_IDR_91_148",0.514844783739104
"P07498_IDR_1_47",0.493767856477456
"P07498_IDR_72_182",0.506232143522544
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.467816499079186
"P07814_IDR_954_1019",0.532183500920813
"P07900_IDR_226_279",0.584015221300403
"P07900_IDR_699_732",0.415984778699597
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.499727605746172
"P08151_IDR_1_270",0.298372607180754
"P08151_IDR_294_332",0.317733025880285
"P08151_IDR_334_1106",0.383894366938961
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.532035020760045
"P08183_IDR_632_691",0.467964979239955
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.513706604717652
"P08235_IDR_671_731",0.486293395282348
"P08238_IDR_222_271",0.548509864085419
"P08238_IDR_691_724",0.451490135914581
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.440563638594669
"P08476_IDR_259_316",0.559436361405331
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.519457495538817
"P08575_IDR_27_225",0.480542504461183
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.530605879624992
"P08779_IDR_424_473",0.469394120375008
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.511155473270422
"P08F94_IDR_4026_4059",0.488844526729578
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.498713885580213
"P09016_IDR_9_130",0.501286114419787
"P09017_IDR_1_171",0.503268363371921
"P09017_IDR_212_264",0.496731636628079
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.307614333916994
"P09086_IDR_270_300",0.37445094650017
"P09086_IDR_351_479",0.317934719582836
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.492452343949693
"P09681_IDR_1_54",0.474356149759194
"P09681_IDR_83_124",0.525643850240806
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.342111045381062
"P09874_IDR_352_387",0.301701819071205
"P09874_IDR_483_521",0.356187135547733
"P09884_IDR_1_65",0.514425190938952
"P09884_IDR_90_330",0.485574809061048
"P09912_IDR_1_56",0.497817003806368
"P09912_IDR_91_130",0.502182996193632
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.491244460268297
"P0C1S8_IDR_517_567",0.508755539731703
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.517801306248073
"P0C221_IDR_741_793",0.482198693751927
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.507026814264823
"P0C2L3_IDR_125_166",0.492973185735177
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.511514221417303
"P0C2W7_IDR_149_299",0.488485778582697
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.36977534606034
"P0C7I6_IDR_42_90",0.314863865962049
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.48812785203065
"P0C7N4_IDR_184_270",0.51187214796935
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.479862378034801
"P0C7T5_IDR_586_666",0.520137621965199
"P0C7T8_IDR_168_217",1
