"","GO0030546_signaling_receptor_activator_activity"
"Q9P2S2_IDR_1672_1710",0.507955246856085
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.477896459877458
"Q9P2T0_IDR_341_379",0.522103540122542
"Q9P2U7_IDR_1_51",0.530023308554011
"Q9P2U7_IDR_498_560",0.469976691445989
"Q9P2U8_IDR_1_59",0.548161677993561
"Q9P2U8_IDR_506_582",0.451838322006439
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.546486548072743
"Q9P2Y5_IDR_467_612",0.453513451927257
"Q9UBF8_IDR_242_318",0.25632009850652
"Q9UBF8_IDR_410_526",0.24835183118506
"Q9UBF8_IDR_61_125",0.238639753419376
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.548007444917998
"Q9UBH6_IDR_76_123",0.451992555082002
"Q9UBI4_IDR_1_47",0.501038107472532
"Q9UBI4_IDR_248_287",0.498961892527469
"Q9UBI9_IDR_1_90",0.476392150040462
"Q9UBI9_IDR_195_303",0.523607849959538
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.460905873976367
"Q9UBK2_IDR_1_57",0.539094126023633
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.245471626515721
"Q9UBL0_IDR_241_633",0.250100456653862
"Q9UBL0_IDR_643_683",0.254392385000033
"Q9UBL0_IDR_689_812",0.250035531830385
"Q9UBL3_IDR_1_98",0.484308238085946
"Q9UBS0_IDR_401_482",0.499453891864221
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.480027301981578
"Q9UBS9_IDR_458_1224",0.519972698018422
"Q9UBT2_IDR_201_232",0.518131509401862
"Q9UBT2_IDR_549_636",0.481868490598138
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.341068476263051
"Q9UBT6_IDR_651_772",0.321093767367843
"Q9UBT6_IDR_813_861",0.337837756369106
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.490932352132144
"Q9UBU7_IDR_1_42",0.247721217419738
"Q9UBU6_IDR_182_238",0.509067647867856
"Q9UBU7_IDR_97_138",0.234305915145341
"Q9UBZ9_IDR_146_344",0.297264199275035
"Q9UBZ9_IDR_827_942",0.358974115100311
"Q9UBZ9_IDR_944_1151",0.343761685624654
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.449664354655143
"Q9UD57_IDR_184_260",0.550335645344857
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.300203326523328
"Q9UDT6_IDR_1_73",0.313233451588928
"Q9UDT6_IDR_957_1046",0.386563221887744
"Q9UDV6_IDR_1_33",0.505966506880448
"Q9UDV6_IDR_186_315",0.494033493119552
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.345783932759281
"Q9UDY2_IDR_386_504",0.327312122072758
"Q9UDY2_IDR_891_1184",0.326903945167961
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.376066905367306
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.248650100747059
"Q9UFD9_IDR_1199_1449",0.186426176661723
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.190892104673896
"Q9UFD9_IDR_534_571",0.187707188798763
"Q9UFD9_IDR_685_828",0.18632442911856
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.322395081357682
"Q9UGI0_IDR_174_244",0.332786420354231
"Q9UGI0_IDR_40_85",0.344818498288086
"Q9UGI6_IDR_1_220",0.330440503384883
"Q9UGI6_IDR_222_267",0.318078521086878
"Q9UGI6_IDR_694_731",0.351480975528239
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.559546194626658
"Q9UGU0_IDR_1_1628",0.301073739701126
"Q9UGU0_IDR_1655_1695",0.348315413402573
"Q9UGU0_IDR_1710_1841",0.350610846896301
"Q9UGU5_IDR_1_413",0.471745481862446
"Q9UGU5_IDR_448_518",0.528254518137554
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.332879035979476
"Q9UH99_IDR_207_329",0.667120964020524
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.525115162322347
"Q9UHB6_IDR_449_731",0.474884837677653
"Q9UHB7_IDR_1_925",0.47436830971132
"Q9UHB7_IDR_1036_1082",0.52563169028868
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.489443335227146
"Q9UHC1_IDR_614_1038",0.510556664772854
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.494709145294854
"Q9UHC6_IDR_1290_1331",0.505290854705146
"Q9UHC7_IDR_109_173",0.301008503613418
"Q9UHC7_IDR_1_57",0.36231617549775
"Q9UHC7_IDR_176_213",0.336675320888832
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.480604190523479
"Q9UHF4_IDR_409_441",0.519395809476521
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.228087307024589
"Q9UHF7_IDR_461_516",0.249630433439064
"Q9UHF7_IDR_566_613",0.261052766746012
"Q9UHL9_IDR_430_561",0.234716130715941
"Q9UHL9_IDR_649_705",0.256888740229376
"Q9UHL9_IDR_887_934",0.255272666445217
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.34246659741784
"Q9UHP3_IDR_59_91",0.333384522118553
"Q9UHP3_IDR_709_799",0.324148880463607
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.507295508444453
"Q9UHR4_IDR_374_494",0.492704491555548
"Q9UHR5_IDR_1_106",0.45250774084903
"Q9UHR5_IDR_209_295",0.54749225915097
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.48753376810475
"Q9UI33_IDR_1754_1791",0.202907555764277
"Q9UI33_IDR_921_994",0.178494509093643
"Q9UI36_IDR_1_182",0.318659902877571
"Q9UI36_IDR_281_605",0.331586299869223
"Q9UI36_IDR_675_750",0.349753797253207
"Q9UI38_IDR_1_101",1
"Q9UI46_IDR_114_202",0.308033727845295
"Q9UI46_IDR_1_39",0.34568136229416
"Q9UI46_IDR_237_285",0.346284909860546
"Q9UI47_IDR_631_662",1
"Q9UIB8_IDR_221_314",1
"Q9UID3_IDR_635_671",1
"Q9UID6_IDR_1_138",1
"Q9UIF7_IDR_1_80",1
"Q9UIF8_IDR_1251_1348",0.126166510042672
"Q9UIF8_IDR_1403_1701",0.150794420179816
"Q9UIF8_IDR_1_739",0.145486590979478
"Q9UIF8_IDR_848_886",0.149750014944771
"Q9UIF8_IDR_957_1015",0.143041086444853
"Q9UII2_IDR_1_54",1
"Q9UII5_IDR_1_75",1
"Q9UIJ5_IDR_299_367",1
"Q9UIK4_IDR_335_370",1
"Q9UIL4_IDR_212_256",1
"Q9UIL8_IDR_167_211",1
"Q9UIM3_IDR_1_87",1
"Q9UIQ6_IDR_1_150",1
"Q9UIS9_IDR_73_567",1
"Q9UIU6_IDR_1_103",0.32607624330398
"Q9UIU6_IDR_197_237",0.341900255371549
"Q9UIU6_IDR_273_781",0.332023501324471
"Q9UIW0_IDR_1_107",0.524907324251082
"Q9UIW0_IDR_152_183",0.475092675748918
"Q9UIW2_IDR_1_38",1
"Q9UIX4_IDR_1_60",1
"Q9UJ04_IDR_1_201",1
"Q9UJF2_IDR_616_1011",0.389553333753227
"Q9UJG1_IDR_122_157",1
"Q9UJJ7_IDR_258_292",1
"Q9UJJ9_IDR_1_56",0.496057728043802
"Q9UJJ9_IDR_269_305",0.503942271956198
"Q9UJK0_IDR_1_53",0.530085291880942
"Q9UJK0_IDR_226_302",0.469914708119058
"Q9UJL9_IDR_128_275",0.508304107352624
"Q9UJL9_IDR_26_64",0.491695892647376
"Q9UJM3_IDR_1_173",0.347171672467941
"Q9UJM3_IDR_175_373",0.323931526320707
"Q9UJM3_IDR_416_462",0.328896801211352
"Q9UJN7_IDR_1_135",1
"Q9UJQ4_IDR_104_1053",0.508015909615801
"Q9UJQ4_IDR_1_101",0.491984090384199
"Q9UJT2_IDR_1_366",0.342380036035283
"Q9UJT2_IDR_368_491",0.330752067636057
"Q9UJT2_IDR_518_592",0.326867896328659
"Q9UJT9_IDR_1_112",1
"Q9UK05_IDR_279_324",0.452187832800277
"Q9UK10_IDR_51_156",1
"Q9UK13_IDR_82_171",1
"Q9UK17_IDR_413_606",1
"Q9UK22_IDR_1_44",1
"Q9UK28_IDR_195_296",1
"Q9UK32_IDR_1_48",1
"Q9UKD1_IDR_177_234",0.315556825542318
"Q9UKD1_IDR_315_423",0.354960959788417
"Q9UKD1_IDR_43_85",0.329482214669265
"Q9UKE5_IDR_308_1019",1
"Q9UKF2_IDR_710_790",1
"Q9UKF5_IDR_156_188",0.513906842842499
"Q9UKF5_IDR_699_820",0.486093157157501
"Q9UKF7_IDR_250_332",1
"Q9UKG1_IDR_380_446",0.510392408751305
"Q9UKG1_IDR_464_496",0.489607591248695
"Q9UKP3_IDR_307_347",0.478628923368964
"Q9UKP3_IDR_65_113",0.521371076631036
"Q9UKP4_IDR_1270_1320",0.254028561859691
"Q9UKP4_IDR_1_38",0.287537063066862
"Q9UKP4_IDR_188_237",0.236230734150454
"Q9UKP4_IDR_999_1261",0.222203640922993
"Q9UKP5_IDR_196_245",1
"Q9UKP6_IDR_1_44",0.487526032137573
"Q9UKP6_IDR_331_389",0.512473967862427
"Q9UKQ2_IDR_690_775",1
"Q9UL03_IDR_566_801",1
"Q9UL12_IDR_1_59",1
"Q9UL15_IDR_257_362",1
"Q9UL16_IDR_1_78",1
"Q9UL17_IDR_1_32",0.525073852846599
"Q9UL17_IDR_317_520",0.474926147153401
"Q9UL25_IDR_187_225",1
"Q9UL36_IDR_409_451",0.322051257879322
"Q9UL36_IDR_764_808",0.344429783230028
"Q9UL36_IDR_814_916",0.33351895889065
"Q9ULD2_IDR_1237_1270",0.206078391510114
"Q9ULD4_IDR_392_470",0.311965631032163
"Q9ULD4_IDR_68_110",0.335824960207342
"Q9ULD4_IDR_757_1062",0.352209408760496
"Q9ULD5_IDR_1_194",0.536725292943098
"Q9ULD5_IDR_336_544",0.463274707056902
"Q9ULD6_IDR_1_50",0.308960415949718
"Q9ULD6_IDR_665_774",0.355936571083451
"Q9ULD6_IDR_75_150",0.335103012966831
"Q9ULD8_IDR_135_194",0.514880706034723
"Q9ULI2_IDR_310_365",1
"Q9ULI3_IDR_1_990",1
"Q9ULI4_IDR_1077_1729",0.233184648867615
"Q9ULI4_IDR_1_334",0.285051620928728
"Q9ULI4_IDR_724_790",0.236213778118501
"Q9ULI4_IDR_795_1018",0.245549952085157
"Q9ULJ1_IDR_1_54",1
"Q9ULJ3_IDR_155_854",0.336531086572121
"Q9ULJ3_IDR_866_907",0.325767897018447
"Q9ULJ3_IDR_947_1012",0.337701016409432
"Q9ULL1_IDR_1286_1346",0.140943800074
"Q9ULL4_IDR_1_38",1
"Q9ULL5_IDR_1_1860",1
"Q9ULL8_IDR_91_1275",1
"Q9ULM0_IDR_1331_1364",0.351106378081138
"Q9ULM0_IDR_137_571",0.322355915914232
"Q9ULM0_IDR_28_93",0.32653770600463
"Q9ULM3_IDR_117_199",0.504882029964601
"Q9ULM3_IDR_335_1139",0.495117970035399
"Q9ULN7_IDR_111_635",1
"Q9ULP0_IDR_294_343",1
"Q9ULQ0_IDR_1_45",0.503683972418932
"Q9ULQ0_IDR_301_432",0.496316027581068
"Q9ULQ1_IDR_1_66",0.501565087254049
"Q9ULQ1_IDR_783_816",0.498434912745951
"Q9ULR0_IDR_191_241",1
"Q9ULR3_IDR_106_138",0.340635096860021
"Q9ULR3_IDR_1_35",0.337898523332305
"Q9ULV4_IDR_396_438",1
"Q9ULV5_IDR_152_184",0.473051167247191
"Q9ULV5_IDR_197_492",0.526948832752809
"Q9ULV8_IDR_406_474",1
"Q9ULW0_IDR_38_745",1
"Q9ULW2_IDR_149_191",0.476207018994767
"Q9ULW2_IDR_540_581",0.523792981005233
"Q9ULW3_IDR_1_41",0.467416181944686
"Q9ULW3_IDR_191_245",0.532583818055315
"Q9ULW5_IDR_1_56",1
"Q9ULW6_IDR_163_237",0.502454984373151
"Q9ULW6_IDR_1_94",0.497545015626849
"Q9ULX3_IDR_104_204",0.470411929796777
"Q9ULX3_IDR_376_412",0.529588070203223
"Q9ULX5_IDR_17_50",0.491867778665722
"Q9ULX5_IDR_97_129",0.508132221334278
"Q9ULX6_IDR_1_383",0.327629906103688
"Q9ULX6_IDR_427_476",0.363136848561117
"Q9ULX6_IDR_545_646",0.309233245335195
"Q9ULY5_IDR_1_56",1
"Q9UMD9_IDR_1_155",0.323544460408886
"Q9UMD9_IDR_374_463",0.314661039629062
"Q9UMD9_IDR_471_1497",0.361794499962052
"Q9UMN6_IDR_1_1166",0.471332765939495
"Q9UMN6_IDR_1810_2409",0.528667234060505
"Q9UMQ3_IDR_1_181",0.586400017307584
"Q9UMQ3_IDR_183_279",0.413599982692416
"Q9UMQ6_IDR_1_58",1
"Q9UMR2_IDR_1_59",1
"Q9UNA0_IDR_1_76",0.590067689864093
"Q9UNA0_IDR_200_255",0.409932310135908
"Q9UNA1_IDR_573_759",1
"Q9UNA4_IDR_1_50",0.485544681109774
"Q9UNA4_IDR_442_700",0.514455318890226
"Q9UNE0_IDR_1_70",0.484494457375957
"Q9UNE0_IDR_91_333",0.515505542624043
"Q9UNE2_IDR_161_315",1
"Q9UP95_IDR_91_128",0.340627522079871
"Q9UP95_IDR_941_1017",0.33207920108946
"Q9UPA5_IDR_1_3926",1
"Q9UPC5_IDR_1_45",0.483717252945071
"Q9UPC5_IDR_346_381",0.516282747054929
"Q9UPE1_IDR_1_57",0.514950588960085
"Q9UPE1_IDR_240_401",0.485049411039915
"Q9UPG8_IDR_1_67",0.483812224830381
"Q9UPG8_IDR_225_496",0.516187775169619
"Q9UPI3_IDR_1_74",0.479096587509009
"Q9UPR6_IDR_12_446",0.331767042418884
"Q9UPR6_IDR_542_588",0.33876109940241
"Q9UPR6_IDR_904_939",0.329471858178706
"Q9UPS6_IDR_1767_1805",0.362037632444884
"Q9UPS6_IDR_199_742",0.318098190605884
"Q9UPS6_IDR_904_1667",0.319864176949231
"Q9UPS8_IDR_1_35",0.332650272140714
"Q9UPS8_IDR_201_707",0.289668439287135
"Q9UPS8_IDR_835_917",0.377681288572151
"Q9UPT5_IDR_210_323",1
"Q9UPW0_IDR_519_611",0.32957285189073
"Q9UPW5_IDR_1149_1226",0.493026118855273
"Q9UPW5_IDR_349_617",0.506973881144727
"Q9UPW6_IDR_1_55",0.203170256813485
"Q9UPW6_IDR_187_223",0.18864011595741
"Q9UPW6_IDR_231_537",0.256793334178669
"Q9UPW6_IDR_550_618",0.187715629485064
"Q9UPW6_IDR_666_733",0.163680663565371
"Q9UPW8_IDR_150_448",1
"Q9UPX0_IDR_750_1349",1
"Q9UQ16_IDR_498_594",0.321763860540619
"Q9UQ16_IDR_598_651",0.340146255810465
"Q9UQ16_IDR_749_869",0.338089883648916
"Q9UQ35_IDR_1_2752",1
"Q9UQ53_IDR_1_32",1
"Q9UQ80_IDR_361_394",1
"Q9UQ84_IDR_339_785",1
"Q9UQ88_IDR_1_407",1
"Q9UQ90_IDR_1_159",0.553409180152961
"Q9UQB3_IDR_1_543",0.324796137580598
"Q9UQ90_IDR_765_795",0.446590819847039
"Q9UQB3_IDR_1040_1155",0.332117125021697
"Q9UQB3_IDR_784_827",0.343086737397705
"Q9UQB8_IDR_128_196",0.243093943046164
"Q9UQB8_IDR_249_395",0.257506887417255
"Q9UQB8_IDR_433_517",0.245546110657276
"Q9UQB8_IDR_522_552",0.253853058879305
"Q9UQB9_IDR_1_34",1
"Q9UQC2_IDR_120_640",1
"Q9UQD0_IDR_31_62",0.246236636218511
"Q9Y210_IDR_792_850",0.488533797235461
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.188697085406521
"Q9Y222_IDR_414_491",0.200809727692572
"Q9Y222_IDR_515_571",0.20990056228548
"Q9Y222_IDR_575_690",0.190310064485249
"Q9Y222_IDR_710_760",0.210282560130178
"Q9Y226_IDR_513_551",1
"Q9Y228_IDR_1_201",0.304783479465303
"Q9Y228_IDR_203_233",0.357225248000639
"Q9Y228_IDR_331_551",0.337991272534058
"Q9Y231_IDR_1_60",1
"Q9Y232_IDR_115_295",0.353451779803948
"Q9Y232_IDR_1_57",0.322455725265893
"Q9Y232_IDR_298_336",0.324092494930159
"Q9Y237_IDR_1_35",1
"Q9Y238_IDR_1_80",0.329641985115201
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
"Q9Y278_IDR_1_109",1
"Q9Y283_IDR_586_912",1
"Q9Y286_IDR_378_432",1
"Q9Y287_IDR_5_52",1
"Q9Y289_IDR_578_635",1
"Q9Y294_IDR_156_204",1
"Q9Y297_IDR_1_125",1
"Q9Y2A4_IDR_48_121",1
"Q9Y2A9_IDR_1_69",1
"Q9Y2B1_IDR_33_65",1
"Q9Y2B2_IDR_1_38",1
"Q9Y2B4_IDR_85_181",1
"Q9Y2B5_IDR_301_377",0.515471912421785
"Q9Y2B5_IDR_87_149",0.484528087578215
"Q9Y2B9_IDR_1_76",1
"Q9Y2C2_IDR_1_68",1
"Q9Y2C4_IDR_1_57",1
"Q9Y2G1_IDR_711_760",0.360912017281993
"Q9Y2G1_IDR_843_1007",0.325285099037531
"Q9Y2G3_IDR_439_476",1
"Q9Y2G4_IDR_266_387",0.511312368364031
"Q9Y2G4_IDR_516_660",0.488687631635968
"Q9Y2G7_IDR_62_166",1
"Q9Y2G8_IDR_560_596",0.494775078336332
"Q9Y2G8_IDR_718_749",0.505224921663668
"Q9Y2G9_IDR_160_197",0.275576170032871
"Q9Y2G9_IDR_616_677",0.303938050856886
"Q9Y2J0_IDR_165_391",1
"Q9Y2J2_IDR_1_102",0.520738698850697
"Q9Y2J2_IDR_409_1087",0.479261301149303
"Q9Y2J4_IDR_1_431",0.46354301530127
"Q9Y2J4_IDR_468_770",0.53645698469873
"Q9Y2K2_IDR_1_57",0.311038423140283
"Q9Y2K1_IDR_114_344",0.493282945448836
"Q9Y2K1_IDR_348_413",0.506717054551164
"Q9Y2K2_IDR_319_349",0.325288473385633
"Q9Y2K2_IDR_389_1288",0.363673103474083
"Q9Y2Q0_IDR_1100_1130",0.499000178598021
"Q9Y2Q9_IDR_1_75",1
"Q9Y2S6_IDR_1_64",1
"Q9Y2T4_IDR_370_405",1
"Q9Y2T5_IDR_1_32",1
"Q9Y2T7_IDR_153_364",0.473766937364704
"Q9Y2T7_IDR_1_85",0.526233062635296
"Q9Y2U2_IDR_272_307",1
"Q9Y2U8_IDR_1_501",1
"Q9Y385_IDR_164_284",1
"Q9Y388_IDR_117_322",1
"Q9Y397_IDR_297_364",1
"Q9Y399_IDR_1_61",1
"Q9Y3A0_IDR_1_34",1
"Q9Y3A2_IDR_1_36",1
"Q9Y3B8_IDR_1_39",1
"Q9Y3B9_IDR_1_89",1
"Q9Y3C0_IDR_72_130",1
"Q9Y3C1_IDR_1_33",0.516129013987529
"Q9Y3R0_IDR_1088_1128",0.195116880099028
"Q9Y3R0_IDR_933_993",0.208440943512463
"Q9Y3R5_IDR_1031_1215",0.315733052143518
"Q9Y3R5_IDR_1849_1892",0.356520090504454
"Q9Y3R5_IDR_545_683",0.327746857352028
"Q9Y3S1_IDR_1316_2297",0.252948144302486
"Q9Y3S1_IDR_1_47",0.266947483773304
"Q9Y3S1_IDR_50_184",0.231749588794063
"Q9Y3S1_IDR_544_1314",0.248354783130147
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
"A0A075B6I1_IDR_3_33",1
"A0A087WVF3_IDR_354_449",1
"A0A087WWA1_IDR_1_70",1
"A0A087WXM9_IDR_1_324",1
"A0A087WXS9_IDR_353_449",1
"A0A087X179_IDR_353_449",1
"A0A087X1G2_IDR_352_447",1
"A0A096LP49_IDR_1_1017",1
"A0A0A6YYL3_IDR_1_90",0.506087822841105
"A0A0A6YYL3_IDR_325_492",0.493912177158895
"A0A0B4J2D5_IDR_1_40",1
"A0A0B4J2F2_IDR_350_755",1
"A0A1B0GTU1_IDR_70_781",1
"A0A1B0GTW7_IDR_1_57",1
"A0A1B0GTZ2_IDR_1_166",0.501231790156194
"A0A1B0GTZ2_IDR_225_276",0.498768209843806
"A0A1B0GV90_IDR_1_55",1
"A0A1B0GVG4_IDR_161_234",1
"A0A1B0GVG6_IDR_1_74",0.502270057899872
"A0A1B0GVG6_IDR_91_124",0.497729942100128
"A0A1B0GVH6_IDR_107_147",1
"A0A1B0GVH7_IDR_208_265",1
"A0A1B0GVM6_IDR_1_53",0.48849974840881
"A0A1B0GVM6_IDR_56_89",0.51150025159119
"A0A1B0GVN3_IDR_26_67",1
"A0A1B0GVQ3_IDR_1_168",1
"A0A1B0GVS7_IDR_1_102",1
"A0AUZ9_IDR_86_384",0.247571948816461
"Q6ZMI3_IDR_137_297",0.487065957631211
"Q6ZMI3_IDR_58_107",0.512934042368789
"Q6ZMJ2_IDR_1_121",0.506617306580345
"Q6ZMJ2_IDR_291_384",0.493382693419655
"Q6ZMJ4_IDR_185_242",1
"Q6ZMK1_IDR_1_60",1
"Q6ZMN7_IDR_318_354",0.517860452307565
"Q6ZMN7_IDR_490_1003",0.482139547692435
"Q6ZMN8_IDR_1_115",1
"Q6ZMP0_IDR_1_287",0.534847724265996
"Q6ZMP0_IDR_534_616",0.465152275734004
"Q6ZMQ8_IDR_1253_1297",0.333529668165088
"Q6ZMQ8_IDR_415_531",0.350941959950527
"Q6ZMQ8_IDR_536_1190",0.315528371884384
"Q6ZMS7_IDR_1_38",0.531982439453431
"Q6ZMS7_IDR_183_281",0.468017560546569
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.526311535263671
"Q6ZN04_IDR_382_514",0.347587137348619
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.364462230379136
"Q6ZN16_IDR_1_57",0.317646156713409
"Q6ZN16_IDR_911_1007",0.317891612907454
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.456403472740818
"Q6ZN18_IDR_351_397",0.543596527259182
"Q6ZNJ1_IDR_1298_1436",0.502963334239261
"Q6ZNJ1_IDR_1858_1915",0.497036665760739
"Q6ZNL6_IDR_1_890",1
"Q6ZNM6_IDR_1_53",0.48764989887099
"Q6ZNM6_IDR_55_116",0.51235010112901
"Q6ZNR0_IDR_1_87",1
"Q6ZP65_IDR_1_160",0.326645890094259
"Q6ZP65_IDR_269_463",0.35881690482293
"Q6ZP65_IDR_508_573",0.314537205082811
"Q6ZPD9_IDR_1_38",1
"Q6ZRS2_IDR_1314_1893",0.18840847293293
"Q6ZRS2_IDR_2213_2316",0.156221980832747
"Q6ZRS2_IDR_2323_3230",0.153206763907291
"Q6ZRS2_IDR_953_1312",0.189101277204384
"Q6ZRS4_IDR_1_136",0.55289948845585
"Q6ZRS4_IDR_221_1044",0.44710051154415
"Q6ZRT6_IDR_147_265",0.519041411840846
"Q6ZRT6_IDR_1_53",0.480958588159154
"Q6ZRV2_IDR_285_1179",1
"Q6ZS10_IDR_1_214",1
"Q6ZSY5_IDR_1_32",0.257053309494291
"Q6ZSY5_IDR_207_237",0.255226336724832
"Q6ZSY5_IDR_290_528",0.252203370142163
"Q6ZSY5_IDR_63_102",0.235516983638714
"Q6ZSZ5_IDR_1104_1360",0.264363212898812
"Q6ZSZ5_IDR_1_402",0.248323634446262
"Q6ZSZ5_IDR_892_992",0.235157725705046
"Q6ZSZ5_IDR_997_1044",0.25215542694988
"Q6ZSZ6_IDR_1_889",1
"Q6ZT07_IDR_408_456",0.34322497193326
"Q6ZU64_IDR_1564_1597",0.365644043819717
"Q6ZU64_IDR_1715_1829",0.294625101398349
"Q6ZU64_IDR_97_136",0.339730854781934
"Q6ZU65_IDR_19_123",0.249621262890803
"Q6ZU65_IDR_249_443",0.263443228544486
"Q6ZU65_IDR_570_600",0.231599384359125
"Q6ZU67_IDR_1_322",1
"Q6ZU65_IDR_665_1347",0.255336124205586
"Q6ZU69_IDR_308_372",0.291298164733023
"Q6ZU69_IDR_32_294",0.346495732914864
"Q6ZUJ8_IDR_634_805",0.363742761815006
"Q6ZUK4_IDR_313_368",1
"Q6ZUM4_IDR_325_388",0.244493293274318
"Q6ZUM4_IDR_446_494",0.24783372319976
"Q6ZUM4_IDR_617_665",0.241962149563213
"Q6ZUM4_IDR_70_259",0.265710833962709
"Q6ZUS5_IDR_245_278",1
"Q6ZUT1_IDR_110_292",0.47956804676321
"Q6ZUT1_IDR_33_96",0.52043195323679
"Q6ZUT3_IDR_315_714",1
"Q6ZUT9_IDR_1052_1089",0.192584566799471
"Q6ZUT9_IDR_140_177",0.191966192213196
"Q6ZUT9_IDR_410_442",0.212355057951387
"Q6ZUT9_IDR_602_728",0.208734873045342
"Q6ZUT9_IDR_811_850",0.194359309990605
"Q6ZUU3_IDR_1_132",1
"Q6ZUX3_IDR_26_478",1
"Q6ZV29_IDR_1247_1317",0.314262514518677
"Q6ZV29_IDR_1_95",0.362326405611479
"Q6ZV29_IDR_303_448",0.323411079869845
"Q6ZVM7_IDR_466_507",0.336115016316634
"Q6ZVT0_IDR_1_153",0.50491059600771
"Q6ZVT0_IDR_570_673",0.49508940399229
"Q6ZVX7_IDR_1_50",1
"A0AV02_IDR_412_579",1
"A0AVI2_IDR_129_159",1
"A0AVK6_IDR_1_56",0.259588793670931
"A0AVK6_IDR_212_263",0.233531810109011
"A0AVK6_IDR_351_867",0.264863674773678
"A0AVK6_IDR_69_110",0.24201572144638
"A0AVT1_IDR_1_38",1
"A0FGR9_IDR_1_49",0.520914280223696
"A0FGR9_IDR_589_736",0.479085719776304
"A1L443_IDR_407_756",0.362691450234829
"A1L453_IDR_1_47",1
"A1L4H1_IDR_911_942",0.509133158650235
"A1L4H1_IDR_951_1468",0.490866841349765
"A1L4K1_IDR_29_158",1
"A1L4L8_IDR_1_44",1
"A1X283_IDR_284_364",0.520322339893094
"A1X283_IDR_428_849",0.479677660106906
"A2RUB6_IDR_914_948",0.563996077444406
"A2RUS2_IDR_434_510",1
"A2VCK2_IDR_216_349",1
"A2VDJ0_IDR_891_1386",1
