"","GO0008380_RNA_splicing"
"A6NFA1_IDR_355_436",0.344640181227954
"A6NFA1_IDR_449_517",0.326412149829892
"A6NFD8_IDR_130_242",1
"A6NFE2_IDR_1_128",0.33472237040711
"A6NFE2_IDR_188_222",0.334840041047477
"A6NFE2_IDR_224_271",0.330437588545413
"A6NFI3_IDR_1_157",0.203513899619906
"A6NFI3_IDR_173_344",0.187386520557855
"A6NFI3_IDR_488_608",0.232038876784449
"A6NHP3_IDR_1_187",1
"A6NHQ2_IDR_1_94",1
"A6NHQ4_IDR_1_354",1
"A6NHR9_IDR_1960_2005",1
"A6NHS7_IDR_125_340",1
"A6NHT5_IDR_1_231",1
"A6NI15_IDR_30_132",1
"A6NI28_IDR_579_820",1
"A6NI79_IDR_1_53",1
"A6NJW4_IDR_1_36",1
"A6NJZ7_IDR_1197_1449",0.195144344018708
"A6NJZ7_IDR_209_374",0.199471822157754
"A6NJZ7_IDR_534_567",0.194030338382344
"A6NJZ7_IDR_685_828",0.195976324062444
"A6NJZ7_IDR_82_193",0.215377171378751
"A6NK53_IDR_61_259",1
"A6NK59_IDR_1_43",1
"A6NL88_IDR_1_78",0.456160204615012
"A6NLC5_IDR_149_224",1
"A6NLE4_IDR_1_32",1
"A6NLJ0_IDR_42_242",1
"A6NLU5_IDR_155_246",1
"A6NMT0_IDR_232_343",0.368643280074027
"A6NMT0_IDR_48_106",0.332314679850212
"A6NMX2_IDR_1_58",1
"A6NMZ2_IDR_1_49",1
"A6NMZ7_IDR_1457_1713",1
"A6NN14_IDR_67_151",1
"A6NN90_IDR_105_582",0.435112905859457
"A6NN90_IDR_1_31",0.564887094140543
"A6NNA5_IDR_1_38",0.551861229573088
"A6NNA5_IDR_83_263",0.448138770426912
"A6NNE9_IDR_1_165",0.617024011410595
"A6NNE9_IDR_327_364",0.382975988589405
"A7E2V4_IDR_1430_1467",0.3007617564725
"A7E2V4_IDR_518_726",0.281061204000079
"A7KAX9_IDR_30_109",0.315436882968984
"A7KAX9_IDR_572_637",0.320829415805421
"A7KAX9_IDR_665_2087",0.363733701225595
"A7MBM2_IDR_1133_1289",0.330128923446496
"A7MBM2_IDR_1_188",0.293582765135831
"A7MBM2_IDR_236_272",0.376288311417673
"A7MCY6_IDR_167_565",0.523247255733784
"A7MCY6_IDR_95_154",0.476752744266216
"A7MD48_IDR_43_611",1
"A7XYQ1_IDR_1_40",0.2539070215861
"A7XYQ1_IDR_189_224",0.251790011391517
"A8MQ14_IDR_63_95",1
"A8MQ27_IDR_1_32",0.516265031638468
"A8MQ27_IDR_435_494",0.483734968361532
"A8MQT2_IDR_1_141",0.490280602606264
"A8MQT2_IDR_271_563",0.509719397393736
"A8MT33_IDR_174_238",1
"A8MT65_IDR_96_246",1
"A8MT70_IDR_12_395",0.244976956028264
"A8MW95_IDR_20_80",1
"A8MW99_IDR_73_144",1
"A8MWA4_IDR_60_171",1
"A8MWA6_IDR_1_464",1
"A8MWE9_IDR_1_46",1
"A8MWV9_IDR_7_40",0.515390027739738
"A8MWV9_IDR_90_139",0.484609972260262
"A8MWY0_IDR_968_1029",1
"A8MX34_IDR_1_340",1
"A8MXD5_IDR_1_97",1
"B1AK53_IDR_369_806",0.489786317356441
"B1AKI9_IDR_109_157",0.285967694746686
"B1AKI9_IDR_165_222",0.41601699415474
"B1AKI9_IDR_1_99",0.298015311098574
"B1AL46_IDR_1_397",0.328226641029908
"B1AL46_IDR_405_522",0.347537089074903
"B1AL46_IDR_525_878",0.324236269895189
"B1AL88_IDR_109_153",0.322812149118384
"B1AL88_IDR_379_413",0.302045372064378
"B1AL88_IDR_67_100",0.375142478817238
"B7U540_IDR_367_433",0.514056343948878
"B7Z1M9_IDR_12_45",0.508729188843518
"B7Z1M9_IDR_47_208",0.491270811156482
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.504258514398907
"B7ZW38_IDR_89_186",0.495741485601093
"B8ZZ34_IDR_1_55",0.503379412497341
"B8ZZ34_IDR_98_397",0.496620587502659
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.487697466827587
"C9JLJ4_IDR_378_528",0.512302533172413
"C9JLR9_IDR_1_102",0.190285714649183
"C9JLR9_IDR_173_259",0.213834741887189
"C9JLR9_IDR_328_427",0.202074069719405
"C9JLR9_IDR_444_476",0.17984895815342
"C9JLR9_IDR_482_579",0.213956515590803
"C9JPN9_IDR_1_55",0.317778830628368
"C9JPN9_IDR_378_464",0.318826561427478
"C9JPN9_IDR_469_528",0.363394607944154
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.336031513712327
"D6RGH6_IDR_127_179",0.310922166381861
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.530867187007774
"D6RIA3_IDR_1686_1757",0.469132812992226
"D6RJB6_IDR_1_56",0.316582073814068
"D6RJB6_IDR_379_464",0.321560345358722
"D6RJB6_IDR_469_528",0.36185758082721
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.329876092179711
"F8WBI6_IDR_183_214",0.339211640576431
"F8WBI6_IDR_279_604",0.330912267243858
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.495076868788919
"H7C350_IDR_1_240",0.519840323588317
"H7C350_IDR_297_361",0.480159676411683
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.497785563820987
"I3L3R5_IDR_69_154",0.502214436179013
"I6L899_IDR_1_116",0.32783980439597
"I6L899_IDR_183_214",0.33836473067295
"I6L899_IDR_271_608",0.333795464931081
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.383161016757923
"O00192_IDR_589_651",0.318820832094415
"O00192_IDR_851_956",0.298018151147662
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.418398127343355
"O00203_IDR_646_856",0.581601872656645
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.52645602362965
"O00305_IDR_164_219",0.336636672082561
"O00305_IDR_1_67",0.328339155509998
"O00305_IDR_406_520",0.335024172407441
"O00308_IDR_149_312",0.509259178721355
"O00308_IDR_355_403",0.490740821278645
"O00311_IDR_1_38",0.329978872807411
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.337913130693989
"O00311_IDR_470_532",0.3321079964986
"O00327_IDR_1_77",0.525389549309704
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.502898338372972
"O00470_IDR_1_77",0.497101661627028
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.496500839338618
"O00472_IDR_290_524",0.503499160661382
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.313153844250185
"O00566_IDR_649_681",0.307847687459828
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.500000582337198
"O00591_IDR_338_390",0.499999417662802
"A1A5C7_IDR_633_686",0.463629049229636
"A1A5D9_IDR_258_367",0.238886817247051
"A1A5D9_IDR_369_401",0.252759627764575
"A1A5D9_IDR_452_497",0.264120604239219
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.569668764046799
"A1L162_IDR_1_63",0.430331235953201
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.199208433935024
"A1L390_IDR_1154_1219",0.215574313217472
"A1L390_IDR_1_89",0.20088286422512
"A1L390_IDR_412_905",0.187372800915913
"A1L390_IDR_937_1048",0.196961587706471
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.333689395259763
"A1L443_IDR_285_389",0.344813291624402
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.516493410969476
"Q9Y426_IDR_389_696",0.483506589030524
"Q9Y446_IDR_1_314",0.539994773204315
"Q9Y446_IDR_549_586",0.460005226795685
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.475611390150808
"Q9Y450_IDR_1_87",0.524388609849192
"Q9Y458_IDR_1_86",0.372961067534317
"Q9Y458_IDR_271_346",0.328766917384591
"Q9Y458_IDR_384_435",0.298272015081092
"Q9Y462_IDR_149_246",0.501149256853773
"Q9Y462_IDR_250_366",0.498850743146227
"Q9Y463_IDR_1_36",0.457211341406877
"Q9Y463_IDR_433_629",0.542788658593123
"Q9Y466_IDR_42_77",0.51941739289431
"Q9Y466_IDR_81_173",0.48058260710569
"Q9Y468_IDR_113_168",0.250266216679996
"Q9Y468_IDR_170_269",0.26579707266598
"Q9Y468_IDR_26_84",0.228549157331697
"Q9Y468_IDR_587_721",0.255387553322328
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.515849574179814
"Q9Y483_IDR_356_558",0.484150425820186
"Q9Y485_IDR_1246_1305",0.0799908445918989
"Q9Y485_IDR_1361_1395",0.0959098609035534
"Q9Y485_IDR_1889_1949",0.0840315638544902
"Q9Y485_IDR_1969_2018",0.0916315612485995
"Q9Y485_IDR_2366_2418",0.0919035223348785
"Q9Y485_IDR_2442_2480",0.0978220922856553
"Q9Y485_IDR_287_332",0.0891578697170832
"Q9Y485_IDR_418_469",0.100298835969977
"Q9Y485_IDR_557_589",0.0893618017883965
"Q9Y485_IDR_665_697",0.089004883024913
"Q9Y485_IDR_897_934",0.0908871642805542
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.503183535225934
"Q9Y496_IDR_626_699",0.496816464774066
"Q9Y4A5_IDR_179_212",0.25350529074848
"Q9Y4A5_IDR_2024_2085",0.235279206733334
"Q9Y4A5_IDR_2545_2582",0.261704463885672
"Q9Y4A5_IDR_473_538",0.249511038632514
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.198224341350475
"Q9Y4B4_IDR_1_243",0.230250707636023
"Q9Y4B4_IDR_1301_1371",0.185764590762288
"Q9Y4B4_IDR_638_696",0.191579751784119
"Q9Y4B4_IDR_993_1052",0.194180608467095
"Q9Y4B5_IDR_1_1647",0.494202229106421
"Q9Y4B5_IDR_1650_1905",0.505797770893579
"Q9Y4B6_IDR_1393_1507",0.424435912372345
"Q9Y4B6_IDR_190_303",0.307181125686049
"Q9Y4B6_IDR_875_1000",0.268382961941606
"Q9Y4C1_IDR_251_518",0.495661717966143
"Q9Y4C1_IDR_755_907",0.504338282033857
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.261962087528536
"Q9Y4C8_IDR_665_726",0.295764141053561
"Q9Y4C8_IDR_82_128",0.22912328040071
"Q9Y4C8_IDR_925_960",0.213150491017193
"Q9Y4D1_IDR_1043_1078",0.329142042490799
"Q9Y4D1_IDR_511_606",0.333892066403345
"Q9Y4D1_IDR_997_1032",0.336965891105856
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.446899645756187
"Q9Y4E1_IDR_56_1320",0.553100354243814
"Q9Y4E5_IDR_400_459",0.250600858592741
"Q9Y4E5_IDR_51_85",0.258409508410969
"Q9Y4E5_IDR_566_601",0.242300211016338
"Q9Y4E5_IDR_810_872",0.248689421979952
"Q9Y4E6_IDR_1061_1118",0.245830089088384
"Q9Y4E6_IDR_636_666",0.244421260354746
"Q9Y4E6_IDR_708_788",0.263296971480997
"Q9Y4E6_IDR_913_971",0.246451679075872
"Q9Y4E8_IDR_226_263",0.309454146342168
"Q9Y4E8_IDR_621_707",0.316881227704877
"Q9Y4E8_IDR_937_981",0.373664625952954
"Q9Y4F1_IDR_1_35",0.329330086952392
"Q9Y4F1_IDR_355_535",0.346129081884542
"Q9Y4F1_IDR_864_906",0.324540831163065
"Q9Y4F3_IDR_1564_1725",0.307469425478959
"Q9Y4F3_IDR_311_344",0.346735373286033
"Q9Y4F3_IDR_585_730",0.345795201235008
"Q9Y4F4_IDR_1434_1483",0.252814525080441
"Q9Y4F4_IDR_1_88",0.237408734569482
"Q9Y4F4_IDR_312_344",0.256201149418988
"Q9Y4F4_IDR_616_1247",0.253575590931089
"Q9Y4F9_IDR_1_69",0.52353303853321
"Q9Y4F9_IDR_321_730",0.47646696146679
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.330028551543753
"Q9Y4G8_IDR_481_590",0.296816994126366
"Q9Y4G8_IDR_913_1499",0.37315445432988
"Q9Y4H2_IDR_1261_1317",0.322470787082795
"Q9Y4H2_IDR_148_182",0.336719256464547
"Q9Y4H2_IDR_299_1246",0.340809956452658
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.350154919650906
"Q9Y4I1_IDR_1422_1473",0.33081040210362
"Q9Y4I1_IDR_596_631",0.319034678245473
"Q9Y4I5_IDR_1_301",0.47165163319795
"Q9Y4I5_IDR_406_444",0.52834836680205
"Q9Y4J8_IDR_275_410",0.493454379517941
"Q9Y4J8_IDR_418_743",0.506545620482059
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.526941272647557
"Q9Y4L1_IDR_910_999",0.473058727352443
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.538859324994611
"Q9Y4R7_IDR_542_742",0.461140675005389
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.348041803341369
"Q9Y4W2_IDR_511_624",0.364463117847731
"Q9Y4W2_IDR_679_714",0.287495078810899
"Q9Y4W6_IDR_763_797",0.436510535365558
"Q9Y4W6_IDR_78_134",0.563489464634442
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.411896090386666
"Q9Y4Z2_IDR_1_93",0.588103909613334
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.475906769572872
"Q9Y519_IDR_369_407",0.524093230427128
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.53124764572059
"Q9Y561_IDR_781_816",0.46875235427941
"Q9Y566_IDR_1_67",0.342040909772519
"Q9Y566_IDR_416_547",0.300928134854796
"Q9Y566_IDR_758_2087",0.357030955372685
"Q9Y570_IDR_1_38",0.479851841001398
"Q9Y570_IDR_239_281",0.520148158998602
"Q9Y572_IDR_309_428",0.473680110780023
"Q9Y572_IDR_473_518",0.526319889219977
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.489240905974835
"Q9Y592_IDR_618_701",0.510759094025165
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
"Q9Y5A9_IDR_1_50",0.339667332920787
"Q9Y5A9_IDR_197_239",0.329272373868913
"Q9Y5A9_IDR_245_389",0.3310602932103
"Q9Y5B0_IDR_334_586",0.499007040385671
"Q9Y5B0_IDR_730_961",0.500992959614329
"Q9Y5B6_IDR_1_385",0.504309046920857
"Q9Y5B6_IDR_498_563",0.495690953079143
"Q9Y5B9_IDR_436_478",0.459360817709123
"Q9Y5B9_IDR_927_1047",0.540639182290877
"Q9Y5C1_IDR_16_53",0.478751098937991
"Q9Y5C1_IDR_188_239",0.521248901062009
"Q9Y5F3_IDR_782_818",1
"Q9Y5F6_IDR_795_828",1
"Q9Y5G0_IDR_768_802",1
"Q9Y5G3_IDR_768_804",1
"Q9Y5G5_IDR_782_815",1
"Q9Y5G8_IDR_782_813",1
"Q9Y5G9_IDR_1_50",1
"Q9Y5I4_IDR_1_37",0.2894336375904
"Q9Y5I4_IDR_814_859",0.31068794081182
"Q9Y5I4_IDR_957_1007",0.39987842159778
"Q9Y5J1_IDR_1_137",1
"Q9Y5J3_IDR_1_62",0.584280021979698
"Q9Y5J3_IDR_167_290",0.415719978020302
"Q9Y5J6_IDR_70_103",1
"Q9Y5K3_IDR_1_57",0.432910303506798
"Q9Y5K3_IDR_305_369",0.567089696493202
"Q9Y5K6_IDR_168_295",0.351906146344457
"Q9Y5K6_IDR_310_581",0.31840963930159
"Q9Y5K6_IDR_63_108",0.329684214353953
"Q9Y5K8_IDR_208_247",1
"Q9Y5L2_IDR_32_63",1
"Q9Y5N1_IDR_230_351",1
"Q9Y5N6_IDR_188_227",1
"Q9Y5P3_IDR_1_518",1
"Q9Y5P4_IDR_118_177",0.305736850724478
"Q9Y5P4_IDR_184_235",0.33813881285224
"Q9Y5P4_IDR_276_401",0.356124336423282
"Q9Y5P8_IDR_42_123",0.497880896506623
"Q9Y5P8_IDR_519_553",0.502119103493377
"Q9Y5Q3_IDR_1_209",1
"Q9Y5Q5_IDR_1_72",0.475179718222728
"Q9Y5Q5_IDR_82_135",0.524820281777272
"Q9Y5Q6_IDR_50_114",1
"Q9Y5Q8_IDR_343_385",0.482264528992639
"Q9Y5Q8_IDR_464_519",0.517735471007361
"Q9Y5Q9_IDR_25_142",1
"Q9Y5R2_IDR_1_75",0.469433094319587
"Q9Y5R2_IDR_331_374",0.530566905680413
"Q9Y5R5_IDR_1_509",1
"Q9Y5R6_IDR_1_373",1
"Q9Y5S1_IDR_1_70",0.532622156973291
"Q9Y5S1_IDR_726_764",0.467377843026709
"Q9Y5S2_IDR_1609_1711",0.245678810557906
"Q9Y5S2_IDR_352_400",0.2621560897107
"Q9Y5S2_IDR_406_528",0.261329941852805
"Q9Y5S2_IDR_924_1033",0.230835157878589
"Q9Y5S9_IDR_1_65",1
"Q9Y5T4_IDR_1_32",1
"Q9Y5T5_IDR_144_189",0.518442422603115
"Q9Y5T5_IDR_385_606",0.481557577396885
"Q9Y5U2_IDR_105_157",0.327262180025938
"Q9Y5U2_IDR_1_76",0.305162712368235
"Q9Y5U2_IDR_218_329",0.367575107605828
"Q9Y5U5_IDR_191_241",1
"Q9Y5V0_IDR_1_35",1
"Q9Y5V3_IDR_1_467",1
"Q9Y5W3_IDR_118_263",0.491774483377317
"Q9Y5W3_IDR_53_112",0.508225516622683
"Q9Y5W5_IDR_1_32",0.475018012533543
"Q9Y5W5_IDR_348_379",0.524981987466457
"Q9Y5W7_IDR_2_60",0.300657467570694
"Q9Y5W7_IDR_473_538",0.350930302575066
"Q9Y5W7_IDR_733_778",0.348412229854239
"Q9Y5W9_IDR_158_270",1
"Q9Y5X0_IDR_153_201",1
"Q9Y5X1_IDR_72_207",1
"Q9Y5X2_IDR_1_59",1
"Q9Y5X4_IDR_113_212",0.467316108218535
"Q9Y5X4_IDR_1_40",0.532683891781465
"Q9Y5Y0_IDR_1_97",0.507100174498075
"Q9Y5Y0_IDR_518_555",0.492899825501925
"Q9Y5Y3_IDR_230_260",1
"Q9Y5Y4_IDR_330_395",1
"Q9Y5Y5_IDR_137_211",1
"Q9Y5Y7_IDR_132_321",1
"Q9Y5Y9_IDR_1003_1088",0.317201555591739
"Q9Y5Y9_IDR_1872_1956",0.226180258269238
"Q9Y5Y9_IDR_411_595",0.218159669692281
"Q9Y5Y9_IDR_939_986",0.238458516446742
"Q9Y5Z6_IDR_1_45",1
"Q9Y5Z7_IDR_396_587",1
"Q9Y5Z9_IDR_1_42",1
"Q9Y603_IDR_125_218",0.479996470959369
"Q9Y603_IDR_1_31",0.520003529040631
"Q9Y606_IDR_1_80",1
"Q9Y608_IDR_1_403",0.501134830182466
"Q9Y608_IDR_532_630",0.498865169817534
"Q9Y613_IDR_1002_1105",0.344077985927042
"Q9Y613_IDR_337_534",0.313883186101409
"Q9Y613_IDR_581_623",0.342038827971549
"Q9Y614_IDR_1_45",1
"Q9Y615_IDR_1_43",1
"Q9Y616_IDR_105_146",0.503835848996212
"Q9Y616_IDR_448_596",0.496164151003788
"Q9Y618_IDR_1_2514",1
"Q9Y620_IDR_1_120",1
"Q9Y624_IDR_266_299",1
"Q9Y625_IDR_342_378",0.366311498942019
"Q9Y625_IDR_424_473",0.320234477823877
"Q9Y625_IDR_476_555",0.313454023234104
"Q9Y639_IDR_365_398",1
"Q9Y644_IDR_1_52",1
"Q9Y651_IDR_74_242",1
"Q9Y657_IDR_1_51",1
"Q9Y661_IDR_65_192",1
"Q9Y662_IDR_1_133",1
"Q9Y663_IDR_1_147",1
"Q9Y666_IDR_12_76",0.530472017990369
"Q9Y666_IDR_932_1014",0.469527982009631
"Q9Y673_IDR_1_39",1
"Q9Y675_IDR_1_40",1
"Q9Y676_IDR_228_258",1
"Q9Y679_IDR_263_293",0.507299624637528
"Q9Y679_IDR_342_382",0.492700375362472
"Q9Y691_IDR_1_40",1
"Q9Y692_IDR_162_407",0.469289709858347
"Q9Y692_IDR_56_87",0.530710290141653
"Q9Y697_IDR_1_53",1
"Q9Y698_IDR_210_262",1
"Q9Y6A5_IDR_1_648",1
"Q9Y6B2_IDR_1_101",1
"Q9Y6B7_IDR_576_619",1
"Q9Y6C2_IDR_123_406",0.227309025938489
"Q9Y6C2_IDR_463_493",0.197383969623614
"Q9Y6C2_IDR_549_598",0.188393858082843
"Q9Y6C2_IDR_601_731",0.188233973552976
"Q9Y6C2_IDR_784_864",0.198679172802077
"Q9Y6C5_IDR_1125_1203",0.490006975075711
"Q9Y6C5_IDR_621_658",0.509993024924289
"Q9Y6D5_IDR_1016_1064",0.259162254847948
"Q9Y6D5_IDR_1493_1559",0.239319747687919
"Q9Y6D5_IDR_206_365",0.244915027768511
"Q9Y6D5_IDR_585_632",0.256602969695621
"Q9Y6D6_IDR_1072_1118",0.258916482583491
"Q9Y6D6_IDR_1545_1636",0.231352849792538
"Q9Y6D6_IDR_216_414",0.253974127699021
"Q9Y6D6_IDR_634_687",0.25575653992495
"Q9Y6D9_IDR_1_72",1
"Q9Y6E0_IDR_344_397",1
"Q9Y6F1_IDR_1_38",1
"Q9Y6F7_IDR_60_279",1
"Q9Y6F8_IDR_182_280",0.503404937846937
"Q9Y6F8_IDR_60_174",0.496595062153063
"Q9Y6G9_IDR_1_44",0.353681066911863
"Q9Y6G9_IDR_342_378",0.335167908440991
"Q9Y6G9_IDR_384_523",0.311151024647146
"Q9Y6H1_IDR_1_110",1
"Q9Y6H3_IDR_1_41",1
"Q9Y6H5_IDR_1_70",0.238111812713872
"Q9Y6H5_IDR_550_622",0.243696656001858
"Q9Y6H5_IDR_626_919",0.260196597850463
"Q9Y6H5_IDR_72_143",0.257994933433806
"Q9Y6H6_IDR_29_63",1
"Q9Y6H8_IDR_104_136",0.536082631442394
"Q9Y6H8_IDR_236_435",0.463917368557606
"Q9Y6I3_IDR_138_576",1
"Q9Y6I4_IDR_120_153",1
"Q9Y6I9_IDR_198_313",1
"Q9Y6J0_IDR_1301_1498",0.271687244548283
"Q9Y6J0_IDR_1668_2220",0.224774348693741
"Q9Y6J0_IDR_290_406",0.26368293787363
"Q9Y6J0_IDR_421_464",0.239855468884345
"Q9Y6J9_IDR_377_448",0.477133068860896
"Q9Y6J9_IDR_450_546",0.522866931139104
"Q9Y6K1_IDR_1_286",1
"Q9Y6K5_IDR_363_396",1
"Q9Y6K8_IDR_323_367",1
"Q9Y6K9_IDR_1_59",0.48497423565561
"Q9Y6K9_IDR_343_391",0.51502576434439
"Q9Y6L6_IDR_128_165",0.316197857307372
"Q9Y6L6_IDR_284_315",0.334604674584687
"Q9Y6L6_IDR_650_691",0.34919746810794
"Q9Y6L7_IDR_1_62",0.433455005722806
"Q9Y6L7_IDR_69_154",0.566544994277194
"Q9Y6M0_IDR_1_35",1
"Q9Y6M1_IDR_158_190",1
"Q9Y6M4_IDR_1_35",0.503389242337876
"Q9Y6M4_IDR_332_427",0.496610757662124
"Q9Y6M5_IDR_145_245",0.537454593771667
"Q9Y6M5_IDR_451_492",0.462545406228333
"Q9Y6M7_IDR_1184_1214",0.200455332566161
"Q9Y6M7_IDR_1_31",0.207418128029479
"Q9Y6M7_IDR_216_410",0.223404134910374
"Q9Y6M7_IDR_52_86",0.368722404493986
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.608540636664772
"Q9Y6N7_IDR_982_1040",0.391459363335228
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.464647849558629
"Q9Y6P5_IDR_282_325",0.535352150441371
"Q9Y6Q2_IDR_13_169",0.483656414002913
"Q9Y6Q2_IDR_189_226",0.516343585997087
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.316999443441102
"Q9Y6Q6_IDR_436_523",0.344170773683494
"Q9Y6Q6_IDR_555_616",0.338829782875404
"Q9Y6Q9_IDR_1_36",0.467401843491707
"Q9Y6Q9_IDR_372_1420",0.532598156508293
"Q9Y6R0_IDR_1_40",0.526920040604529
"Q9Y6R0_IDR_201_577",0.473079959395471
"Q9Y6R1_IDR_1009_1044",0.229728936614359
"Q9Y6R1_IDR_211_270",0.207845140750782
"Q9Y6R1_IDR_38_83",0.325298281264943
"Q9Y6R1_IDR_399_433",0.237127641369917
"Q9Y6R4_IDR_1148_1289",0.309091486369783
"Q9Y6R4_IDR_1_217",0.345268313422406
"Q9Y6R4_IDR_430_505",0.345640200207811
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.507827563298293
"Q9Y6S9_IDR_235_378",0.492172436701707
"Q9Y6T7_IDR_383_424",0.514050977199554
"Q9Y6T7_IDR_89_128",0.485949022800446
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.294337019221267
"Q9Y6V0_IDR_2946_4688",0.385706998107607
"Q9Y6V0_IDR_4828_4975",0.319955982671127
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.492544364224741
"O14490_IDR_903_962",0.507455635775259
"O14492_IDR_377_408",0.314396113689483
"O14492_IDR_518_621",0.343745649688602
"O14492_IDR_83_132",0.341858236621915
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.528735897938661
"O14495_IDR_280_311",0.471264102061339
"O14497_IDR_1_1635",0.70478201978637
"O14497_IDR_1736_1963",0.29521798021363
"O14503_IDR_1_54",0.316355519052464
"O14503_IDR_184_330",0.410017509657437
"O14503_IDR_332_412",0.273626971290099
"O14511_IDR_1_96",0.522369981411337
"O14511_IDR_415_850",0.477630018588663
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.21639440361752
"O14513_IDR_258_467",0.197806699618923
"O14513_IDR_474_513",0.202269910316522
"O14545_IDR_136_167",0.260737514076681
"O14545_IDR_174_367",0.239700128462983
"O14545_IDR_388_582",0.250416017911648
"O14545_IDR_51_87",0.249146339548688
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.329550406700936
"O14559_IDR_255_309",0.33842491678855
"O14559_IDR_516_1268",0.332024676510514
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.452290760189406
