"","GO0030545_signaling_receptor_regulator_activity"
"Q99698_IDR_109_226",0.164964332889437
"Q99698_IDR_831_867",0.175361584431336
"Q99748_IDR_24_100",1
"Q99750_IDR_1_160",1
"Q99755_IDR_1_73",0.487560406558483
"Q99755_IDR_456_562",0.512439593441517
"Q99757_IDR_1_41",1
"Q99758_IDR_848_891",1
"Q99759_IDR_122_203",0.488758199251993
"Q99759_IDR_208_358",0.511241800748007
"Q99767_IDR_1_350",0.458886086565538
"Q99767_IDR_392_423",0.541113913434462
"Q99788_IDR_340_373",1
"Q99795_IDR_262_319",1
"Q99797_IDR_1_33",1
"Q99801_IDR_1_33",0.495934990444345
"Q99801_IDR_37_129",0.504065009555655
"Q99807_IDR_1_39",1
"Q99808_IDR_240_278",1
"Q99811_IDR_1_122",0.496127463836735
"Q99811_IDR_125_253",0.503872536163265
"Q99814_IDR_359_808",1
"Q99816_IDR_144_231",1
"Q99835_IDR_1_63",0.553163466914234
"Q99835_IDR_555_769",0.446836533085766
"Q99848_IDR_144_306",1
"Q99853_IDR_93_325",1
"Q99856_IDR_1_224",0.297247314882928
"Q99856_IDR_377_515",0.396250980755633
"Q99856_IDR_539_593",0.306501704361439
"Q99865_IDR_1_48",1
"Q99873_IDR_1_49",1
"Q99879_IDR_1_36",1
"Q99880_IDR_1_35",1
"Q99884_IDR_1_37",1
"Q99909_IDR_72_176",1
"Q99928_IDR_1_37",0.4866791760388
"Q99928_IDR_344_397",0.5133208239612
"Q99929_IDR_111_175",0.436573509439434
"Q99929_IDR_1_57",0.563426490560565
"Q99932_IDR_1_485",1
"Q99933_IDR_1_140",1
"Q99967_IDR_1_214",1
"Q99973_IDR_54_235",1
"Q99983_IDR_1_40",0.555210972745923
"Q99983_IDR_386_421",0.444789027254077
"Q99985_IDR_714_751",1
"Q99986_IDR_345_396",1
"Q99988_IDR_1_39",1
"Q99990_IDR_50_258",1
"Q99996_IDR_1_277",0.156866873514256
"Q99996_IDR_2066_2110",0.159019231618288
"Q99996_IDR_2121_3131",0.177278827478315
"Q99996_IDR_3199_3693",0.180382400974541
"Q99996_IDR_3800_3868",0.168600824793676
"Q99996_IDR_751_1844",0.157851841620922
"Q99999_IDR_1_70",1
"Q9BPU6_IDR_502_549",1
"Q9BPV8_IDR_1_35",1
"Q9BPW5_IDR_206_248",1
"Q9BPW8_IDR_1_40",1
"Q9BPX3_IDR_899_1015",1
"Q9BQ70_IDR_1_145",1
"Q9BQ75_IDR_11_89",1
"Q9BQ87_IDR_94_156",1
"Q9BQ89_IDR_1_264",1
"Q9BQ95_IDR_1_67",1
"Q9BQA5_IDR_404_460",0.501370886625186
"Q9BQA5_IDR_486_517",0.498629113374814
"Q9BQB4_IDR_171_213",0.515983861540785
"Q9BQB4_IDR_41_74",0.484016138459215
"Q9BQD7_IDR_202_235",1
"Q9BQE6_IDR_1_179",0.48188905961292
"Q9BQE6_IDR_196_289",0.518110940387081
"Q9BQE9_IDR_54_202",1
"Q9BQF6_IDR_1_441",0.262585292011453
"Q9BQF6_IDR_443_515",0.235144554981383
"Q9BQF6_IDR_686_733",0.255550679569675
"Q9BQF6_IDR_876_928",0.246719473437488
"Q9BQG0_IDR_1145_1328",0.525610907096881
"Q9BQG0_IDR_696_755",0.474389092903119
"Q9BQG1_IDR_88_297",1
"Q9BQS8_IDR_1231_1331",0.20594509434499
"Q9BQS8_IDR_340_405",0.293315580760385
"Q9BQS8_IDR_549_601",0.230825547403206
"Q9BQT9_IDR_805_892",0.545131273260439
"Q9BQT9_IDR_912_956",0.454868726739561
"Q9BQW3_IDR_386_438",0.520144506075205
"Q9BQW3_IDR_442_602",0.479855493924794
"Q9BQY4_IDR_1_137",1
"Q9BQY9_IDR_1_259",1
"Q9BR10_IDR_1_38",1
"Q9BR39_IDR_229_277",0.338559775824702
"Q9BR39_IDR_383_416",0.344690140617438
"Q9BR39_IDR_425_671",0.31675008355786
"Q9BR61_IDR_1_38",1
"Q9BR76_IDR_399_451",1
"Q9BR77_IDR_1_48",0.446954268597169
"Q9BR77_IDR_86_225",0.553045731402831
"Q9BR84_IDR_30_90",1
"Q9BRA0_IDR_1_38",1
"Q9BRC7_IDR_440_485",1
"Q9BRQ6_IDR_1_143",1
"Q9BRR0_IDR_129_313",1
"Q9BRR3_IDR_1_35",1
"Q9BRR8_IDR_166_348",0.166857370263933
"Q9BRR8_IDR_353_504",0.186181881933811
"Q9BRR8_IDR_570_612",0.177361919031062
"Q9BRR8_IDR_621_756",0.153949729673622
"Q9BRR8_IDR_68_156",0.164690747869975
"Q9BRR8_IDR_759_914",0.150958351227598
"Q9BRR9_IDR_113_210",0.337464154927189
"Q9BRR9_IDR_248_325",0.331886810396243
"Q9BRR9_IDR_444_508",0.330649034676568
"Q9BRS2_IDR_1_110",0.490160193929488
"Q9BRS2_IDR_451_568",0.509839806070512
"Q9BRS8_IDR_1_84",0.493462082721996
"Q9BRS8_IDR_294_462",0.506537917278004
"Q9BRT6_IDR_1_129",1
"Q9BRT8_IDR_1_38",1
"Q9BRU2_IDR_1_47",1
"Q9BSF0_IDR_1_53",1
"Q9BSF8_IDR_1_162",0.454650808614593
"Q9BSF8_IDR_434_475",0.545349191385407
"Q9BSG5_IDR_188_229",1
"Q9BSH4_IDR_7_44",1
"Q9BSI4_IDR_193_381",1
"Q9BSJ2_IDR_100_173",0.336499859476397
"Q9BSJ2_IDR_773_812",0.335590019930508
"Q9BSJ2_IDR_870_902",0.327910120593096
"Q9BSJ5_IDR_1_454",1
"Q9BSJ6_IDR_1_248",1
"Q9BSJ8_IDR_1_62",0.348967181264097
"Q9BT76_IDR_260_294",1
"Q9BT81_IDR_1_374",1
"Q9BT88_IDR_1_155",1
"Q9BTA9_IDR_1_554",1
"Q9BTC0_IDR_1201_2240",0.239795171371401
"Q9BTC0_IDR_1_262",0.24155559311931
"Q9BTC0_IDR_323_668",0.250988949691909
"Q9BTC0_IDR_765_1046",0.267660285817379
"Q9BTC8_IDR_325_373",0.32371267593365
"Q9BTC8_IDR_419_482",0.336118707411386
"Q9BTC8_IDR_540_590",0.340168616654964
"Q9BTD3_IDR_273_319",1
"Q9BTD8_IDR_1_355",1
"Q9BUA3_IDR_140_264",0.340561223982419
"Q9BUA3_IDR_20_66",0.329081726170829
"Q9BUA3_IDR_274_315",0.330357049846752
"Q9BUA6_IDR_1_43",1
"Q9BUB4_IDR_153_251",1
"Q9BUB5_IDR_1_39",0.492403631936424
"Q9BUB5_IDR_377_465",0.507596368063576
"Q9BUB7_IDR_1_71",1
"Q9BUF7_IDR_83_120",1
"Q9BUG6_IDR_1_38",0.499967677637183
"Q9BUG6_IDR_141_351",0.500032322362817
"Q9BUH6_IDR_142_204",1
"Q9BUH8_IDR_1_129",0.513826907514179
"Q9BUH8_IDR_134_593",0.486173092485821
"Q9BV73_IDR_1084_1412",0.248927721886217
"Q9BV73_IDR_1_513",0.249454515267728
"Q9BV73_IDR_1790_1980",0.238810799631815
"Q9BV73_IDR_2019_2442",0.26280696321424
"Q9BV79_IDR_1_39",1
"Q9BV87_IDR_256_359",1
"Q9BV94_IDR_505_553",1
"Q9BV97_IDR_79_191",1
"Q9BVA0_IDR_313_488",1
"Q9BVA6_IDR_1_79",1
"Q9BVV6_IDR_1452_1482",0.167446187991591
"Q9BVV7_IDR_1_105",1
"Q9BVV8_IDR_1_132",1
"Q9BVW5_IDR_150_301",0.462720186452466
"Q9BVW5_IDR_1_66",0.537279813547534
"Q9BVW6_IDR_49_85",1
"Q9BVX2_IDR_1_32",1
"Q9BW04_IDR_1_567",1
"Q9BW11_IDR_112_204",0.494195174509044
"Q9BW11_IDR_20_74",0.505804825490956
"Q9BWU0_IDR_1_149",0.252786732628146
"Q9BWU0_IDR_279_358",0.232638403615769
"Q9BWU0_IDR_444_537",0.278420194560635
"Q9BWU0_IDR_584_765",0.23615466919545
"Q9BWU1_IDR_355_502",1
"Q9BWV1_IDR_420_469",0.321650532855696
"Q9BWV1_IDR_811_855",0.305262384792785
"Q9BWV1_IDR_877_1114",0.37308708235152
"Q9BWV3_IDR_483_514",1
"Q9BWV7_IDR_1_81",0.491888923131922
"Q9BX68_IDR_1_50",1
"Q9BX69_IDR_796_1037",0.514881192984366
"Q9BX69_IDR_90_279",0.485118807015634
"Q9BX70_IDR_1_93",1
"Q9BX73_IDR_1_60",1
"Q9BX79_IDR_595_631",1
"Q9BX82_IDR_68_167",1
"Q9BX84_IDR_1231_1274",0.150995226608464
"Q9BX84_IDR_1285_1456",0.141009155824888
"Q9BX84_IDR_1459_1598",0.141513400175122
"Q9BX84_IDR_1665_1695",0.139848625245695
"Q9BX84_IDR_1983_2022",0.146782178280387
"Q9BX84_IDR_544_600",0.142194293938771
"Q9BX84_IDR_772_820",0.137657119926674
"Q9BX95_IDR_33_117",1
"Q9BX97_IDR_374_442",1
"Q9BXA7_IDR_275_367",1
"Q9BXA9_IDR_1246_1286",0.355229074120457
"Q9BXA9_IDR_1_80",0.334339962911006
"Q9BXA9_IDR_83_1121",0.310430962968538
"Q9BXJ4_IDR_1_111",1
"Q9BXJ5_IDR_1_146",1
"Q9BXJ7_IDR_378_438",1
"Q9BXJ9_IDR_574_639",1
"Q9BXK1_IDR_207_252",0.491376346546724
"Q9BXK1_IDR_27_156",0.508623653453276
"Q9BXK5_IDR_229_451",1
"Q9BXL5_IDR_1_484",1
"Q9BXL6_IDR_214_286",0.356093163581896
"Q9BXL6_IDR_392_567",0.322988017870865
"Q9BXL6_IDR_756_803",0.320918818547239
"Q9BXL7_IDR_225_305",0.355198854774115
"Q9BXL7_IDR_424_664",0.320765479826237
"Q9BXL7_IDR_852_916",0.324035665399648
"Q9BXL8_IDR_186_226",0.503225922018153
"Q9BXL8_IDR_80_174",0.496774077981847
"Q9BXM0_IDR_1342_1375",0.351270201197712
"Q9BXM0_IDR_1_43",0.324131954757758
"Q9BXM0_IDR_45_233",0.324597844044531
"Q9BXM7_IDR_180_210",1
"Q9BXT5_IDR_1042_1607",0.162393400329737
"Q9BXT5_IDR_1_469",0.167302820383433
"Q9BXT5_IDR_2264_2514",0.159637466310357
"Q9BXT5_IDR_2563_2596",0.173361438508997
"Q9BXT5_IDR_473_775",0.161109241261153
"Q9BXT5_IDR_782_1040",0.176195633206323
"Q9BXT8_IDR_1104_1169",0.32645932438441
"Q9BXT8_IDR_1360_1397",0.34936636694497
"Q9BXT8_IDR_309_399",0.32417430867062
"Q9BXU0_IDR_1_47",1
"Q9BXU1_IDR_213_278",0.512494874929185
"Q9BXU1_IDR_976_1018",0.487505125070815
"Q9BXU2_IDR_157_225",1
"Q9BXU3_IDR_145_377",1
"Q9BXU7_IDR_602_726",0.499598855675414
"Q9BXU7_IDR_731_820",0.500401144324586
"Q9BY12_IDR_745_899",0.357674325585939
"Q9BY15_IDR_619_652",1
"Q9BY21_IDR_1_39",1
"Q9BY42_IDR_192_273",1
"Q9BY43_IDR_170_222",1
"Q9BY44_IDR_427_530",1
"Q9BY66_IDR_1299_1367",0.343974688055696
"Q9BY66_IDR_1411_1539",0.332000508208509
"Q9BY66_IDR_174_310",0.324024803735795
"Q9BY67_IDR_335_376",0.482224622297257
"Q9BY67_IDR_398_442",0.517775377702743
"Q9BY76_IDR_1_109",0.611297958286807
"Q9BY76_IDR_115_180",0.388702041713193
"Q9BY77_IDR_12_273",1
"Q9BY78_IDR_299_374",1
"Q9BY84_IDR_301_557",0.51449064149551
"Q9BY84_IDR_561_654",0.48550935850449
"Q9BY89_IDR_1_31",0.524403627581281
"Q9BY89_IDR_37_1789",0.475596372418719
"Q9BYK8_IDR_959_1061",1
"Q9BYL1_IDR_1_109",1
"Q9BYM8_IDR_148_193",0.513107485126778
"Q9BYM8_IDR_243_277",0.486892514873222
"Q9BYN0_IDR_1_36",1
"Q9BYN7_IDR_1_321",1
"Q9BYN8_IDR_1_38",1
"Q9BYP7_IDR_1_134",0.448167298324569
"Q9BYP7_IDR_486_1800",0.551832701675431
"Q9BYP8_IDR_1_105",1
"Q9BYW2_IDR_1075_1452",0.190614044519439
"Q9BYW2_IDR_1_1069",0.184648637330886
"Q9BYW2_IDR_1829_2147",0.200993302163468
"Q9BYW2_IDR_2311_2388",0.213493961185508
"Q9BYW2_IDR_2421_2468",0.2102500548007
"Q9BYW3_IDR_65_111",1
"Q9BYX2_IDR_1_44",0.301480423698007
"Q9BYX2_IDR_145_329",0.352177994094527
"Q9BYX2_IDR_384_454",0.346341582207466
"Q9BYX4_IDR_200_304",1
"Q9BZD6_IDR_1_31",1
"Q9BZD7_IDR_162_214",1
"Q9BZE1_IDR_1_31",1
"Q9BZE2_IDR_434_471",1
"Q9BZE3_IDR_1_190",0.466934718621149
"Q9BZE3_IDR_286_327",0.533065281378851
"Q9BZE4_IDR_461_634",1
"Q9BZE7_IDR_56_93",1
"Q9BZE9_IDR_177_316",0.489750102861467
"Q9BZE9_IDR_495_553",0.510249897138533
"Q9BZJ6_IDR_35_76",1
"Q9BZJ7_IDR_205_237",0.48012568580732
"Q9BZJ7_IDR_311_368",0.51987431419268
"Q9BZJ8_IDR_1_40",0.338084835134737
"Q9BZJ8_IDR_246_282",0.345835306981569
"Q9BZJ8_IDR_364_451",0.316079857883694
"Q9BZK7_IDR_90_150",1
"Q9BZL4_IDR_315_691",1
"Q9BZL6_IDR_1_37",0.252952012360978
"Q9BZL6_IDR_190_250",0.266977595818514
"Q9BZL6_IDR_316_378",0.234591398186428
"Q9BZL6_IDR_848_878",0.245478993634081
"Q9BZM3_IDR_14_204",0.495447708649369
"Q9BZM3_IDR_254_304",0.504552291350632
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.521157273401048
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.493503508839609
"Q9C086_IDR_78_267",0.506496491160391
"Q9C091_IDR_1088_1225",0.323548497415366
"Q9C091_IDR_241_368",0.361320026593125
"Q9C091_IDR_51_102",0.315131475991509
"Q9C093_IDR_1197_1327",0.202404651445908
"Q9C093_IDR_1663_1709",0.201557729070904
"Q9C093_IDR_257_290",0.206808666796144
"Q9C093_IDR_608_681",0.19332366918084
"Q9C093_IDR_890_1004",0.195905283506204
"Q9C098_IDR_21_345",0.485066398820653
"Q9C098_IDR_617_648",0.514933601179347
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.246391127533859
"Q9C0B9_IDR_207_351",0.257999382919445
"Q9C0B9_IDR_403_435",0.258034272526746
"Q9C0B9_IDR_464_1021",0.237575217019949
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.191986475454073
"Q9C0C7_IDR_250_310",0.201653338653911
"Q9C0C7_IDR_312_649",0.187390527254587
"Q9C0C7_IDR_665_726",0.212435378939357
"Q9C0C7_IDR_737_805",0.206534279698072
"Q9C0C9_IDR_1155_1249",0.242400209963031
"Q9C0C9_IDR_1_55",0.25894496263134
"Q9C0C9_IDR_399_537",0.264279409774217
"Q9C0C9_IDR_712_920",0.234375417631412
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.24264372154691
"Q9C0F1_IDR_289_390",0.518826763117987
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.422973057576964
"Q9C0H9_IDR_264_1183",0.577026942423036
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.451320527115853
"Q9C0I9_IDR_179_441",0.548679472884147
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.34954296330735
"Q9C0J8_IDR_408_507",0.334904310221428
"Q9C0J8_IDR_511_1336",0.315552726471222
"Q9C0J9_IDR_1_48",0.52005259879313
"Q9C0J9_IDR_175_482",0.47994740120687
"Q9C0K0_IDR_1_824",0.464533490338713
"Q9C0K0_IDR_858_894",0.535466509661287
"Q9GZR2_IDR_80_195",0.485140414700021
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.327221795907797
"Q9GZR7_IDR_62_190",0.305439490091748
"Q9GZR7_IDR_812_859",0.367338714000455
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.267305272275523
"Q9GZU2_IDR_1305_1386",0.236737217073023
"Q9GZU2_IDR_1_34",0.257678899894091
"Q9GZU2_IDR_1417_1478",0.238278610757363
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.511796240070688
"Q9GZV3_IDR_520_580",0.488203759929312
"Q9H009_IDR_142_177",0.495280988123776
"Q9H009_IDR_1_74",0.504719011876224
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.466318987841011
"Q9H019_IDR_74_143",0.533681012158989
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.472227211467073
"Q9H063_IDR_52_83",0.527772788532927
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.24296356991245
"Q9H0E7_IDR_167_291",0.246398348255574
"Q9H0E7_IDR_306_373",0.273490804447392
"Q9H0E7_IDR_682_712",0.237147277384584
"Q9H0E9_IDR_133_704",0.327292661629855
"Q9H0E9_IDR_819_854",0.353418664442769
"Q9H0E9_IDR_869_1101",0.319288673927376
"Q9H0F5_IDR_1_386",1
"Q9H0F6_IDR_121_167",0.474212485034356
"Q9H0V9_IDR_1_43",0.575614191953381
"Q9H0V9_IDR_293_348",0.424385808046618
"Q9H0W5_IDR_62_92",0.534094338542562
"Q9H0W5_IDR_99_538",0.465905661457438
"Q9H0W7_IDR_87_127",1
"Q9H0W8_IDR_1_170",1
"Q9H0X4_IDR_1_63",1
"Q9H0X6_IDR_43_138",1
"Q9H0X9_IDR_1_98",0.348980013970388
"Q9H0X9_IDR_249_362",0.319698419991526
"Q9H161_IDR_236_411",0.509525074180986
"Q9H165_IDR_1_747",1
"Q9H171_IDR_281_317",0.326813800193251
"Q9H171_IDR_344_400",0.328949297762874
"Q9H171_IDR_72_104",0.344236902043875
"Q9H172_IDR_1_43",0.51201688399664
"Q9H172_IDR_333_364",0.48798311600336
"Q9H173_IDR_1_63",1
"Q9H175_IDR_128_168",0.264095554946734
"Q9H175_IDR_1_63",0.248562024824479
"Q9H175_IDR_281_371",0.245242341018697
"Q9H175_IDR_425_543",0.24210007921009
"Q9H190_IDR_1_39",1
"Q9H1A4_IDR_288_392",0.25380177245823
"Q9H1A4_IDR_674_704",0.260765516818583
"Q9H1A4_IDR_715_746",0.248088547039748
"Q9H1A4_IDR_988_1019",0.237344163683438
"Q9H1B5_IDR_37_149",1
"Q9H1B7_IDR_64_362",0.517018710773046
"Q9H1K0_IDR_472_732",0.300794307941779
"Q9H1M0_IDR_1_70",1
"Q9H1M3_IDR_1_61",0.53616103605936
"Q9H1M3_IDR_70_183",0.46383896394064
"Q9H1P3_IDR_1_59",0.492174008107048
"Q9H1P3_IDR_319_350",0.507825991892952
"Q9H1Q7_IDR_370_451",1
"Q9H1R2_IDR_140_295",1
"Q9H1R3_IDR_1_262",1
"Q9H1U4_IDR_1_197",1
"Q9H1V8_IDR_1_60",0.496021505067931
"Q9H1V8_IDR_646_711",0.503978494932069
"Q9H1X3_IDR_1_32",1
"Q9H1Y3_IDR_1_31",0.497822955527162
"Q9H1Y3_IDR_330_397",0.502177044472838
"Q9H1Z8_IDR_109_148",0.405003132734578
"Q9H1Z8_IDR_1_31",0.594996867265422
"Q9H201_IDR_144_632",1
"Q9H204_IDR_1_41",1
"Q9H2B2_IDR_1_151",1
"Q9H2B4_IDR_574_604",1
"Q9H2C1_IDR_121_227",0.501537780871484
"Q9H2C1_IDR_298_345",0.498462219128516
"Q9H2D6_IDR_1_2115",0.498064341071496
"Q9H2D6_IDR_2151_2188",0.501935658928504
"Q9H2F5_IDR_276_439",0.454259911163289
"Q9H2F5_IDR_471_836",0.545740088836711
"Q9H2F9_IDR_45_107",1
"Q9H2G2_IDR_1205_1235",0.554458609241554
"Q9H2G2_IDR_313_796",0.445541390758446
"Q9H2G4_IDR_1_210",0.518630926733687
"Q9H2G4_IDR_426_682",0.481369073266313
"Q9H2G9_IDR_1_130",0.48315856221885
"Q9H2G9_IDR_219_321",0.51684143778115
"Q9H2H9_IDR_1_72",1
"Q9H2I8_IDR_135_173",1
"Q9H2J4_IDR_208_239",1
"Q9H2J7_IDR_1_62",0.50594178853818
"Q9H2W2_IDR_136_220",0.499063291104341
"Q9H2W2_IDR_1_91",0.500936708895659
"Q9H2W6_IDR_1_41",1
"Q9H2X0_IDR_1_31",1
"Q9H2X3_IDR_1_60",1
"Q9H2X6_IDR_43_180",0.520960298214888
"Q9H2X6_IDR_536_1061",0.479039701785112
"Q9H2X8_IDR_1_130",1
"Q9H2X9_IDR_10_81",0.327112414140452
"Q9H2X9_IDR_87_120",0.344390066342279
"Q9H2X9_IDR_942_1066",0.32849751951727
"Q9H2Y7_IDR_1_1382",1
"Q9H2Y9_IDR_1_110",0.334230041366413
"Q9H2Y9_IDR_374_412",0.331971079123153
"Q9H2Y9_IDR_763_848",0.333798879510434
"Q9H2Z4_IDR_1_191",0.508681737577694
"Q9H2Z4_IDR_289_342",0.491318262422306
"Q9H300_IDR_21_90",1
"Q9H305_IDR_1_119",1
"Q9H307_IDR_1_150",0.557354123042985
"Q9H3E2_IDR_410_470",1
"Q9H3F6_IDR_265_313",1
"Q9H3H1_IDR_414_467",1
"Q9H3H3_IDR_1_70",1
"Q9H3H9_IDR_1_227",1
"Q9H3J6_IDR_129_166",1
"Q9H3K2_IDR_1_73",1
"Q9H3M0_IDR_427_494",1
"Q9H3M9_IDR_183_355",1
"Q9H3N1_IDR_210_280",1
"Q9H3N8_IDR_207_291",1
"Q9H3P2_IDR_147_433",1
"Q9H3P7_IDR_188_237",0.34482059190902
"Q9H3P7_IDR_22_69",0.316257209614653
"Q9H3P7_IDR_291_363",0.338922198476327
"Q9H3Q1_IDR_1_35",0.363737959824418
"Q9H3Q1_IDR_227_356",0.290343176189384
"Q9H3Q1_IDR_55_199",0.345918863986198
"Q9H3Q3_IDR_1_47",1
"Q9H3R0_IDR_363_612",1
"Q9H422_IDR_511_869",0.244540625470661
"Q9H422_IDR_87_147",0.251863243368587
"Q9H422_IDR_874_1078",0.222984763383947
"Q9H425_IDR_129_306",1
"Q9H426_IDR_1_78",1
"Q9H444_IDR_172_212",1
"Q9H446_IDR_190_243",1
"Q9H461_IDR_152_230",0.320314587369813
"Q9H461_IDR_344_380",0.345262560504526
"Q9H461_IDR_624_694",0.334422852125661
"Q9H467_IDR_89_145",1
"Q9H497_IDR_1_37",1
"Q9H4A3_IDR_1_206",0.316500937617775
"Q9H4A3_IDR_1262_2382",0.366406939527071
"Q9H4A3_IDR_567_1259",0.317092122855154
"Q9H4A5_IDR_1_42",1
"Q9H4A6_IDR_1_57",1
"Q9H4A9_IDR_1_49",1
"Q9H4B4_IDR_1_47",0.479193923470078
"Q9H4B4_IDR_337_413",0.520806076529922
"Q9H4I3_IDR_1_56",1
"Q9H4I9_IDR_1_49",1
"Q9H4L4_IDR_1_309",1
"Q9H4L5_IDR_1_31",0.334197146132959
"Q9H4L5_IDR_164_210",0.33855156826074
"Q9H4L5_IDR_246_512",0.327251285606301
"Q9H4L7_IDR_1_248",0.505554731404613
"Q9H4L7_IDR_292_382",0.494445268595387
"Q9H4M7_IDR_1_46",0.31084183438839
"Q9H4M7_IDR_149_436",0.375166749680701
"Q9H4M7_IDR_473_747",0.313991415930909
"Q9H4Q3_IDR_162_443",0.528225598593871
"Q9H4Q3_IDR_643_707",0.471774401406129
"Q9H4Q4_IDR_321_367",1
"Q9H4S2_IDR_14_162",0.514474217686858
"Q9H4S2_IDR_199_264",0.485525782313142
"Q9H4T2_IDR_125_233",1
"Q9H4W6_IDR_406_596",1
"Q9H4X1_IDR_59_116",1
"Q9H4Z2_IDR_1_165",0.248522847199221
"Q9H5I5_IDR_1464_1896",0.141029556140942
"Q9H5I5_IDR_2042_2146",0.142993579185025
"Q9H5I5_IDR_837_904",0.140153561194942
"Q9H5J0_IDR_173_466",0.487163673325705
"Q9H5J0_IDR_521_574",0.512836326674295
"Q9H5J8_IDR_1_74",0.319311153756271
"Q9H5J8_IDR_245_278",0.339586993283518
"Q9H5J8_IDR_85_122",0.341101852960211
"Q9H5K3_IDR_1_56",1
"Q9H5L6_IDR_100_149",1
"Q9H5N1_IDR_1_303",0.469784486799725
"Q9H5N1_IDR_305_440",0.530215513200275
"Q9H5P4_IDR_309_391",0.188126788629734
"Q9H5P4_IDR_393_553",0.2062050512092
"Q9H5P4_IDR_679_856",0.18295188613509
"Q9H5P4_IDR_952_1033",0.228345882531054
"Q9H5P4_IDR_9_54",0.194370391494922
"Q9H5U6_IDR_450_513",1
"Q9H5V7_IDR_145_360",0.518353961741136
"Q9H5V7_IDR_1_55",0.481646038258864
"Q9H6B1_IDR_216_263",0.199745038341967
"Q9H6B1_IDR_279_319",0.19104384204068
"Q9H6B1_IDR_327_363",0.220215243114734
"Q9H6B1_IDR_92_201",0.180517160156115
"Q9H6B4_IDR_260_347",1
"Q9H6D3_IDR_348_395",1
"Q9H6D8_IDR_195_234",1
"Q9H6E4_IDR_179_229",1
"Q9H6E5_IDR_227_317",0.5168135947843
"Q9H6E5_IDR_636_759",0.4831864052157
"Q9H6W3_IDR_1_196",1
"Q9H6X2_IDR_402_444",0.467656928015827
"Q9H6X2_IDR_475_564",0.532343071984173
"Q9H6X4_IDR_1_144",1
"Q9H6X5_IDR_1_524",1
"Q9H6Y2_IDR_334_383",1
"Q9H6Y5_IDR_211_334",0.468969681893144
"Q9H6Y5_IDR_68_119",0.531030318106856
"Q9H6Z4_IDR_1_384",0.496800298336403
"Q9H6Z4_IDR_514_567",0.503199701663597
"Q9H706_IDR_335_769",1
"Q9H7N4_IDR_1_1209",0.475158786430808
"Q9H7N4_IDR_1279_1312",0.524841213569192
"Q9H7P6_IDR_196_242",1
"Q9H7P9_IDR_1_98",0.480391216906786
"Q9H7P9_IDR_429_1386",0.519608783093214
"Q9H7R0_IDR_67_127",1
"Q9H7R5_IDR_47_177",1
"Q9H7S9_IDR_1_548",1
"Q9H7T9_IDR_1_281",1
"Q9H7U1_IDR_1_655",0.48488186031727
"Q9H825_IDR_119_190",1
"Q9H832_IDR_1_77",1
"Q9H841_IDR_1_42",0.500773360076377
"Q9H841_IDR_333_368",0.499226639923623
"Q9H845_IDR_1_36",1
"Q9H857_IDR_1_38",1
"Q9H869_IDR_1_160",0.241037446077092
"Q9H869_IDR_345_375",0.243733555911199
"Q9H869_IDR_392_745",0.284848793288835
"Q9H869_IDR_752_796",0.230380204722874
"Q9H875_IDR_1_184",1
"Q9H892_IDR_44_77",1
"Q9H898_IDR_87_142",1
"Q9H8E8_IDR_1_64",0.494876883430492
"Q9H8E8_IDR_211_460",0.505123116569508
