"","GO0042127_regulation_of_cell_population_proliferation"
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.508564937177933
"O75901_IDR_368_423",0.491435062822067
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.507689256921857
"O75912_IDR_859_925",0.492310743078143
"O75914_IDR_1_66",0.50447445653872
"O75962_IDR_1249_1285",0.208130060543209
"O75962_IDR_1606_1653",0.203616515496726
"O75962_IDR_1704_1968",0.201539656123059
"O75962_IDR_2288_2556",0.185978181367895
"O75969_IDR_162_279",0.191909421845282
"O75969_IDR_409_453",0.198666218647004
"O75969_IDR_456_514",0.200760240678943
"O75969_IDR_542_594",0.201902065895358
"O75969_IDR_605_750",0.206762052933414
"O75970_IDR_1247_1328",0.109461944758391
"O75970_IDR_1565_1611",0.104062571783162
"O75970_IDR_1811_1855",0.109656980995871
"O75970_IDR_340_371",0.106069536858505
"O75970_IDR_43_109",0.116313554547409
"O75970_IDR_466_525",0.10621510674878
"O75970_IDR_638_685",0.116957266315316
"O75970_IDR_857_951",0.119747749379251
"O75970_IDR_954_996",0.111515288613316
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.321251548537784
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.509878878703035
"O76081_IDR_93_244",0.490121121296965
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.497118332854705
"O76083_IDR_68_239",0.502881667145295
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.332739039061354
"O94759_IDR_1_57",0.337881443849522
"O94759_IDR_581_613",0.329379517089124
"O94761_IDR_359_448",0.329220270802481
"O94761_IDR_49_351",0.335509390218031
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.47972686631124
"O94823_IDR_458_712",0.52027313368876
"O94826_IDR_1_33",0.504821489006356
"O94826_IDR_64_107",0.495178510993644
"O94830_IDR_1_32",0.345445583991981
"O94830_IDR_433_477",0.33705639420779
"O94830_IDR_603_647",0.317498021800229
"O94842_IDR_1_232",0.559135305054103
"O94880_IDR_589_620",0.209919935377931
"O94880_IDR_692_754",0.206502371230462
"O94880_IDR_756_867",0.196717247357388
"O94885_IDR_1_35",0.162922220385399
"O94885_IDR_229_344",0.173050758455508
"O94885_IDR_358_547",0.159463226849958
"O94885_IDR_697_728",0.176388339608657
"O94885_IDR_730_1088",0.160736604273406
"O94885_IDR_88_177",0.167438850427072
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.337915588238161
"O94887_IDR_359_498",0.329001912323001
"O94887_IDR_858_903",0.333082499438838
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.322806810247618
"O94900_IDR_46_263",0.329281640744712
"O94900_IDR_8_41",0.347911549007669
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.496539872281077
"O94907_IDR_23_79",0.503460127718923
"O94910_IDR_1114_1434",0.549014930803343
"O94910_IDR_400_472",0.450985069196657
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.238667546101859
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.485993817775929
"O94929_IDR_298_593",0.514006182224071
"O94933_IDR_293_347",0.338680436210599
"O94933_IDR_613_659",0.345162078909934
"O94933_IDR_682_856",0.316157484879467
"O94966_IDR_1_112",0.190273496627359
"O94941_IDR_219_250",0.497815483121768
"O94941_IDR_339_480",0.502184516878232
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.205852645998768
"O94966_IDR_203_274",0.204238242999779
"O94966_IDR_399_488",0.188013745495318
"O94966_IDR_874_983",0.211621868878776
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.485812103825081
"O94972_IDR_624_943",0.514187896174919
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.325135490790442
"O94979_IDR_792_858",0.339541459264221
"O94979_IDR_881_1111",0.335323049945337
"O94983_IDR_1119_1202",0.207833241735089
"O94983_IDR_212_305",0.193374315874109
"O94983_IDR_392_435",0.194448872706496
"O94983_IDR_447_490",0.191927003845567
"O94983_IDR_814_1022",0.212416565838739
"O94985_IDR_819_902",0.521082793756808
"O95025_IDR_1_38",0.541958006632223
"O95025_IDR_737_777",0.458041993367777
"O95049_IDR_279_374",0.240569978726801
"O95049_IDR_558_590",0.246726602456039
"O95049_IDR_774_919",0.256229304724083
"O95049_IDR_94_189",0.256474114093078
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.5110919193225
"O95069_IDR_333_398",0.4889080806775
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.0957123497637277
"O95071_IDR_1749_1779",0.0986069311149635
"O95071_IDR_1860_1911",0.0998649740037248
"O95071_IDR_1965_2021",0.102197280107204
"O95071_IDR_2027_2174",0.11019793664095
"O95071_IDR_2318_2364",0.0988669754470352
"O95071_IDR_2454_2499",0.100824481682331
"O95071_IDR_583_645",0.0985002048001117
"O95071_IDR_81_159",0.096555640270009
"O95071_IDR_936_1074",0.0986732261699425
"O95155_IDR_1_152",0.503747179647469
"O95155_IDR_218_393",0.496252820352531
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.489362292629823
"O95158_IDR_20_58",0.510637707370177
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.179388977918894
"O95180_IDR_1564_1595",0.161206180770587
"O95180_IDR_1_68",0.155860083701942
"O95180_IDR_1867_2353",0.161326128180103
"O95180_IDR_424_459",0.172034713059977
"O95180_IDR_483_771",0.170183916368498
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.477707002081154
"O95235_IDR_702_890",0.278462233819842
"O95238_IDR_70_118",0.505118204498126
"O95239_IDR_426_558",0.338956941971688
"O95239_IDR_656_820",0.338197875392343
"O95239_IDR_918_1232",0.32284518263597
"O95243_IDR_149_434",0.483807481922809
"O95243_IDR_1_82",0.516192518077191
"O95248_IDR_1059_1113",0.171834927637004
"O95248_IDR_1284_1318",0.168336716661368
"O95248_IDR_1683_1713",0.171244859055422
"O95248_IDR_1718_1764",0.167247096721416
"O95248_IDR_778_819",0.167604691032694
"O95248_IDR_91_121",0.153731708892096
"O95249_IDR_118_163",0.518307206852112
"O95249_IDR_31_74",0.481692793147888
"O95251_IDR_1_206",0.495567153223698
"O95251_IDR_208_332",0.504432846776302
"O95255_IDR_263_294",0.509948482827834
"O95255_IDR_856_922",0.490051517172166
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.510382535764229
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.524142396038336
"O95365_IDR_487_584",0.475857603961664
"O95373_IDR_881_913",0.485037371285621
"O95373_IDR_917_948",0.514962628714379
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.323127563936964
"O95382_IDR_1_41",0.334463284902875
"O95382_IDR_908_996",0.342409151160161
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.329556333510201
"O95391_IDR_200_257",0.355432271209158
"O95391_IDR_465_560",0.315011395280641
"O95393_IDR_1_49",0.529183606695498
"O95393_IDR_276_319",0.470816393304502
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.517024590510611
"O95436_IDR_634_690",0.482975409489389
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.327016781735685
"O95450_IDR_1_52",0.33122559622931
"O95450_IDR_217_263",0.341757622035005
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.339976751617321
"O95466_IDR_168_222",0.345598557769852
"O95466_IDR_446_635",0.314424690612828
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.325205325922998
"O95477_IDR_1255_1314",0.348586293982571
"O95477_IDR_2226_2261",0.326208380094432
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.509937616149927
"O95567_IDR_87_163",0.490062383850073
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.468009823882489
"O95602_IDR_208_249",0.531990176117512
"O95613_IDR_1_266",0.202307663540875
"O95613_IDR_1384_2557",0.199272343666512
"O95613_IDR_2815_3128",0.198991248171729
"O95613_IDR_321_1256",0.195687243303993
"O95613_IDR_3222_3296",0.203741501316892
"O95622_IDR_1_204",0.471039524528991
"O95622_IDR_649_711",0.528960475471009
"O95625_IDR_124_174",0.329172931963866
"O95625_IDR_320_364",0.346059212193572
"O95625_IDR_369_649",0.324767855842562
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.501712237224693
"O95644_IDR_702_912",0.498287762775307
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.502314730084163
"O95677_IDR_289_366",0.497685269915837
"O95678_IDR_27_62",0.512341433741794
"O95678_IDR_479_551",0.487658566258205
"O95714_IDR_2417_2458",0.201944603454272
"O95714_IDR_2509_2547",0.203998505640627
"O95714_IDR_3410_3529",0.195313474651499
"O95721_IDR_1_213",0.503543493180359
"O95721_IDR_215_258",0.496456506819641
"O95727_IDR_220_304",0.352764634955074
"O95727_IDR_314_360",0.318185489310058
"O95727_IDR_363_393",0.329049875734868
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.521854133205018
"O95754_IDR_688_739",0.478145866794982
"O95757_IDR_503_575",0.495268581833101
"O95757_IDR_788_839",0.504731418166898
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.499885192390131
"O95789_IDR_599_737",0.500114807609869
"O95793_IDR_387_480",0.491247386976246
"O95793_IDR_9_69",0.508752613023754
"O95800_IDR_1_38",0.346525327266197
"O95800_IDR_234_327",0.321570584331873
"O95800_IDR_402_540",0.33190408840193
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.345166142464223
"O95835_IDR_1_137",0.342351649007168
"O95835_IDR_140_633",0.312482208528609
"O95838_IDR_1_41",0.475363895511115
"O95838_IDR_463_553",0.524636104488885
"O95841_IDR_1_45",0.530433890795603
"O95841_IDR_204_270",0.469566109204397
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.498654573850292
"O95873_IDR_264_294",0.501345426149708
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.518419815815951
"O95886_IDR_905_965",0.481580184184049
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.517755166759157
"O95983_IDR_250_291",0.474432304709933
"O95983_IDR_52_108",0.525567695290067
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.327303352836172
"O95996_IDR_698_2303",0.303783162346312
"O95996_IDR_79_128",0.368913484817517
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.515537162384684
"O96004_IDR_155_201",0.484462837615316
"O96005_IDR_1_87",0.534570364399404
"O96005_IDR_597_669",0.465429635600596
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.485857232873466
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.497677854102153
"P01127_IDR_53_86",0.502322145897847
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.480137697499581
"P01135_IDR_1_37",0.519862302500419
"P01138_IDR_1_70",0.50981178273638
"P01138_IDR_91_126",0.49018821726362
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.507936948850555
"P01210_IDR_72_203",0.492063051149445
"P01213_IDR_1_61",0.523344954699041
"P01213_IDR_70_211",0.476655045300959
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.504870512555946
"P02538_IDR_1_61",0.501112278479438
"P02538_IDR_493_564",0.498887721520562
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.518633040417169
"P02671_IDR_263_626",0.48136695958283
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.243207146912459
"P02686_IDR_180_217",0.248509040458457
"P02686_IDR_251_287",0.256155222015164
"P02686_IDR_98_178",0.25212859061392
"P02730_IDR_1_52",0.341467808093295
"P02730_IDR_161_214",0.326142109133177
"P02730_IDR_338_371",0.332390082773527
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.490838485242758
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.33353395250824
"P04233_IDR_263_296",0.334153619021267
"P04233_IDR_86_136",0.332312428470493
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.500662130117812
"P04259_IDR_493_564",0.499337869882188
"P04264_IDR_1_61",0.505099999124892
"P04264_IDR_509_644",0.494900000875108
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.333867895740146
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.320475127315759
"P05305_IDR_1_52",0.35642246056829
"P05305_IDR_84_118",0.32310241211595
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.487804961564386
"P05423_IDR_278_310",0.512195038435614
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.504202319031564
"P05455_IDR_325_408",0.495797680968436
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.539868150847676
"P05997_IDR_79_1263",0.460131849152324
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.523285343216326
"P06213_IDR_743_793",0.476714656783674
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.322476128244431
"P06400_IDR_580_644",0.333631231713598
"P06400_IDR_855_928",0.343892640041971
"P06401_IDR_1_463",0.318613657039814
"P06401_IDR_474_505",0.336122649602957
"P06401_IDR_636_674",0.345263693357228
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.534816945233546
"P06734_IDR_289_321",0.465183054766454
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.516510954642954
"P06850_IDR_80_157",0.483489045357046
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.52833067950407
"P07333_IDR_927_961",0.47166932049593
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.451620095157382
"P07359_IDR_533_573",0.548379904842618
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.515375530236422
"P07492_IDR_91_148",0.484624469763578
"P07498_IDR_1_47",0.520393626247297
"P07498_IDR_72_182",0.479606373752703
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.502179766879026
"P07814_IDR_954_1019",0.497820233120974
"P07900_IDR_226_279",0.467173500601727
"P07900_IDR_699_732",0.532826499398273
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.492479554777547
"P08151_IDR_1_270",0.362962147609484
"P08151_IDR_294_332",0.312770438926586
"P08151_IDR_334_1106",0.32426741346393
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.490096681987453
"P08183_IDR_632_691",0.509903318012547
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.500688641360024
"P08235_IDR_671_731",0.499311358639976
"P08238_IDR_222_271",0.470086855479431
"P08238_IDR_691_724",0.529913144520569
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.511251241499163
"P08476_IDR_259_316",0.488748758500837
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.501193282720833
"P08575_IDR_27_225",0.498806717279167
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.477571265802582
"P08779_IDR_424_473",0.522428734197418
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.486761156972612
"P08F94_IDR_4026_4059",0.513238843027388
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.498194868531132
"P09016_IDR_9_130",0.501805131468868
"P09017_IDR_1_171",0.526746889688551
"P09017_IDR_212_264",0.473253110311449
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.337160702304848
"P09086_IDR_270_300",0.325315409584973
"P09086_IDR_351_479",0.33752388811018
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.507158719683996
"P09681_IDR_1_54",0.522521496079852
"P09681_IDR_83_124",0.477478503920148
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.324780309453652
"P09874_IDR_352_387",0.35021614249026
"P09874_IDR_483_521",0.325003548056088
"P09884_IDR_1_65",0.516707476770965
"P09884_IDR_90_330",0.483292523229035
"P09912_IDR_1_56",0.517342205419758
"P09912_IDR_91_130",0.482657794580242
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.506677301284878
"P0C1S8_IDR_517_567",0.493322698715122
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.496692289193947
"P0C221_IDR_741_793",0.503307710806053
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.505764845453529
"P0C2L3_IDR_125_166",0.494235154546471
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.496004033837192
"P0C2W7_IDR_149_299",0.503995966162808
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.330291148271111
"P0C7I6_IDR_42_90",0.341863553698195
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.510973877972554
"P0C7N4_IDR_184_270",0.489026122027446
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.51036309309397
"P0C7T5_IDR_586_666",0.48963690690603
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.248557721557007
"P0C7U0_IDR_473_527",0.256611817268787
"P0C7U0_IDR_529_571",0.243032612167148
"P0C7U0_IDR_577_749",0.251797849007058
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.345012274734354
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.484238362358314
"P0CG23_IDR_604_659",0.515761637641686
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.336261270256669
"P0CG40_IDR_195_330",0.330706566961854
"P0CG40_IDR_396_484",0.333032162781478
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.503484543577191
"Q7RTT9_IDR_286_333",0.496515456422809
"Q7RTU0_IDR_134_167",0.524315428554712
"Q7RTU0_IDR_1_56",0.475684571445288
"Q7RTU1_IDR_166_214",0.509464831819493
"Q7RTU1_IDR_1_82",0.490535168180507
"Q7RTU3_IDR_157_233",0.511678435284235
"Q7RTU3_IDR_1_94",0.488321564715765
"Q7RTU4_IDR_127_204",0.526997645919945
"Q7RTU4_IDR_1_72",0.473002354080055
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.504942945898259
"Q7RTV3_IDR_230_340",0.495057054101741
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.328758273834992
"Q7Z2Z1_IDR_543_631",0.320875604102621
"Q7Z2Z1_IDR_806_1910",0.32094204685768
"Q7Z2Z2_IDR_444_501",0.493731494673381
"Q7Z2Z2_IDR_902_949",0.506268505326619
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.513820764050047
"Q7Z333_IDR_599_1695",0.486179235949953
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.342484284588543
"Q7Z353_IDR_548_584",0.321892316637775
"Q7Z353_IDR_654_690",0.335623398773682
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.336500743277671
"Q7Z3D4_IDR_242_306",0.330753426541471
"Q7Z3D4_IDR_28_58",0.332745830180859
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.507635224151494
"Q7Z3K3_IDR_1333_1410",0.19813597048922
"Q7Z3K3_IDR_382_462",0.202377462679581
"Q7Z3K3_IDR_694_743",0.203832320582869
"Q7Z3K3_IDR_857_972",0.184808579600107
"Q7Z3K6_IDR_1_171",0.486327832569831
"Q7Z3K6_IDR_328_481",0.513672167430169
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.522457001770096
"Q7Z3T8_IDR_749_1001",0.477542998229904
"Q7Z3U7_IDR_509_542",0.494197613889549
"Q7Z3U7_IDR_626_666",0.505802386110451
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.328914970646012
"Q7Z3Y7_IDR_397_429",0.330160759620449
"Q7Z3Y7_IDR_434_464",0.340924269733539
"Q7Z3Y8_IDR_1_69",0.500367066233738
"Q7Z3Y8_IDR_394_459",0.499632933766262
"Q7Z3Y9_IDR_1_68",0.32794350397033
"Q7Z3Y9_IDR_394_428",0.330892272085001
"Q7Z3Y9_IDR_435_468",0.341164223944669
"Q7Z460_IDR_1082_1269",0.368267654771978
"Q7Z460_IDR_542_845",0.315600252170796
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.243303281458792
"Q7Z478_IDR_1_82",0.239004115041212
"Q7Z478_IDR_303_359",0.253111484154499
"Q7Z478_IDR_502_542",0.264581119345496
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.492491369723923
"Q7Z4H7_IDR_396_955",0.507508630276077
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.203329251798857
"Q7Z4N2_IDR_1238_1603",0.209590801781916
"Q7Z4N2_IDR_405_448",0.19032088844814
"Q7Z4N2_IDR_560_603",0.206154910002537
"Q7Z4N2_IDR_775_812",0.19060414796855
"Q7Z570_IDR_465_1157",0.509872576455513
"Q7Z572_IDR_1_215",0.327854914148511
"Q7Z572_IDR_341_373",0.324845307433846
"Q7Z572_IDR_411_469",0.347299778417643
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.531392228908276
"Q7Z591_IDR_614_1439",0.468607771091724
"Q7Z5B4_IDR_1_110",0.523672583920093
"Q7Z5B4_IDR_117_369",0.476327416079907
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.526490473731511
"Q7Z5R6_IDR_437_666",0.473509526268489
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.575695804540415
"Q7Z5Y6_IDR_257_296",0.424304195459585
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.331910865576044
"P0DL12_IDR_47_86",0.325619994170584
"P0DL12_IDR_88_118",0.342469140253372
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
