"","GO0060089_molecular_transducer_activity"
"Q9H6Y5_IDR_68_119",0.561052419973373
"Q9H6Z4_IDR_1_384",0.554490202264916
"Q9H6Z4_IDR_514_567",0.445509797735084
"Q9H706_IDR_335_769",1
"Q9H7N4_IDR_1_1209",0.450600560972145
"Q9H7N4_IDR_1279_1312",0.549399439027855
"Q9H7P6_IDR_196_242",1
"Q9H7P9_IDR_1_98",0.546089277787758
"Q9H7P9_IDR_429_1386",0.453910722212242
"Q9H7R0_IDR_67_127",1
"Q9H7R5_IDR_47_177",1
"Q9H7S9_IDR_1_548",1
"Q9H7T9_IDR_1_281",1
"Q9H7U1_IDR_1_655",0.511741687079096
"Q9H825_IDR_119_190",1
"Q9H832_IDR_1_77",1
"Q9H841_IDR_1_42",0.563069851621976
"Q9H841_IDR_333_368",0.436930148378024
"Q9H845_IDR_1_36",1
"Q9H857_IDR_1_38",1
"Q9H869_IDR_1_160",0.243258243292277
"Q9H869_IDR_345_375",0.250770752058126
"Q9H869_IDR_392_745",0.267388017689205
"Q9H869_IDR_752_796",0.238582986960392
"Q9H875_IDR_1_184",1
"Q9H892_IDR_44_77",1
"Q9H898_IDR_87_142",1
"Q9H8E8_IDR_1_64",0.510007662239699
"Q9H8E8_IDR_211_460",0.489992337760301
"Q9H8G2_IDR_1_126",0.464159287881163
"Q9H8G2_IDR_198_361",0.535840712118837
"Q9H8J5_IDR_125_377",1
"Q9H8K7_IDR_216_327",1
"Q9H8L6_IDR_126_241",0.217013704291623
"Q9H8W4_IDR_215_249",1
"Q9H8X9_IDR_277_412",1
"Q9H8Y1_IDR_359_397",0.498593092109459
"Q9H8Y1_IDR_553_618",0.501406907890541
"Q9H8Y5_IDR_120_153",0.347575872790585
"Q9H8Y5_IDR_354_489",0.30273280246801
"Q9H8Y5_IDR_618_681",0.349691324741405
"Q9H8Y8_IDR_208_452",1
"Q9H902_IDR_142_201",1
"Q9H903_IDR_1_38",1
"Q9H910_IDR_1_177",1
"Q9H930_IDR_1_36",0.532013635922154
"Q9H930_IDR_152_299",0.467986364077846
"Q9H939_IDR_290_332",1
"Q9H967_IDR_179_251",0.50453443719121
"Q9H967_IDR_60_176",0.49546556280879
"Q9H972_IDR_464_518",0.489263218963246
"Q9H972_IDR_71_300",0.510736781036754
"Q9H981_IDR_1_36",0.468379213416183
"Q9H981_IDR_428_495",0.531620786583818
"Q9H9Q2_IDR_219_264",1
"Q9H9Q4_IDR_225_299",1
"Q9H9R9_IDR_1_158",1
"Q9H9S0_IDR_146_192",0.542396498192289
"Q9H9S0_IDR_1_98",0.457603501807711
"Q9H9Y2_IDR_1_52",0.488211566674054
"Q9H9Y2_IDR_84_128",0.511788433325946
"Q9H9Z2_IDR_119_209",0.498374786042752
"Q9H9Z2_IDR_1_36",0.501625213957248
"Q9HA38_IDR_1_235",1
"Q9HA47_IDR_241_277",1
"Q9HA82_IDR_335_394",1
"Q9HA90_IDR_155_448",0.496481595612219
"Q9HA90_IDR_91_139",0.503518404387781
"Q9HA92_IDR_1_37",1
"Q9HAB3_IDR_222_268",1
"Q9HAC8_IDR_1_31",1
"Q9HAF1_IDR_68_191",1
"Q9HAH1_IDR_45_146",1
"Q9HAH7_IDR_1_460",1
"Q9HAU8_IDR_677_725",1
"Q9HAV5_IDR_263_297",0.458236302389551
"Q9HAV5_IDR_66_246",0.541763697610449
"Q9HAV7_IDR_1_57",1
"Q9HAW0_IDR_305_383",1
"Q9HAW4_IDR_1_1139",0.298895834152117
"Q9HAW4_IDR_1141_1256",0.319042228267822
"Q9HAW4_IDR_1292_1332",0.382061937580061
"Q9HAY2_IDR_1_73",1
"Q9HAZ1_IDR_1_142",1
"Q9HAZ2_IDR_1_67",0.377244515609548
"Q9HAZ2_IDR_216_393",0.310173154432814
"Q9HAZ2_IDR_397_1246",0.312582329957638
"Q9HB07_IDR_1_43",1
"Q9HB09_IDR_1_171",1
"Q9HB14_IDR_296_346",0.501237847665976
"Q9HB14_IDR_356_386",0.498762152334024
"Q9HB15_IDR_316_368",0.478869190472154
"Q9HB15_IDR_380_430",0.521130809527846
"Q9HB20_IDR_181_300",1
"Q9HBH1_IDR_1_40",1
"Q9HBH7_IDR_1_58",1
"Q9HBH9_IDR_1_74",0.52160840827359
"Q9HBH9_IDR_408_458",0.47839159172641
"Q9HBI1_IDR_1_70",1
"Q9HBJ0_IDR_125_189",1
"Q9HBJ7_IDR_107_285",0.333152531032118
"Q9HBJ7_IDR_565_657",0.350368996983501
"Q9HBJ7_IDR_746_817",0.316478471984381
"Q9HBJ8_IDR_164_208",1
"Q9HBL0_IDR_344_1447",1
"Q9HBL6_IDR_237_268",1
"Q9HBM0_IDR_23_67",0.379422581460555
"Q9HBM0_IDR_400_474",0.351421773468807
"Q9HBM0_IDR_498_779",0.269155645070638
"Q9HC44_IDR_427_474",0.467827300200908
"Q9HC52_IDR_64_336",1
"Q9HC56_IDR_839_1237",1
"Q9HC58_IDR_1_91",0.610716081375376
"Q9HC58_IDR_272_434",0.389283918624624
"Q9HC62_IDR_1_363",1
"Q9HC73_IDR_299_342",1
"Q9HC77_IDR_1048_1151",0.48269284786095
"Q9HC77_IDR_33_949",0.51730715213905
"Q9HC78_IDR_1_65",0.512465775482237
"Q9HC78_IDR_202_498",0.487534224517763
"Q9HC84_IDR_1433_1501",0.207582024377207
"Q9HC84_IDR_1605_1778",0.196408502314181
"Q9HC84_IDR_1884_2304",0.193338446985135
"Q9HC84_IDR_2416_2861",0.203451449257197
"Q9HCE5_IDR_1_110",0.511260547904483
"Q9HCE5_IDR_397_456",0.488739452095517
"Q9HCE6_IDR_1131_1168",0.528513019626588
"Q9HCE6_IDR_1_309",0.471486980373411
"Q9HCE7_IDR_140_234",0.505288875830759
"Q9HCE7_IDR_266_307",0.494711124169241
"Q9HCE9_IDR_1156_1220",0.22055758693746
"Q9HCE9_IDR_1_35",0.235829287074315
"Q9HCE9_IDR_519_653",0.173375519375352
"Q9HCE9_IDR_658_727",0.179044742297825
"Q9HCE9_IDR_882_1143",0.191192864315049
"Q9HCG1_IDR_51_254",1
"Q9HCG7_IDR_1_76",0.500618935096091
"Q9HCG7_IDR_896_927",0.499381064903909
"Q9HCG8_IDR_1_124",0.339944136672467
"Q9HCG8_IDR_408_441",0.342317644715899
"Q9HCG8_IDR_656_908",0.317738218611634
"Q9HCJ5_IDR_129_202",0.312766806405639
"Q9HCJ5_IDR_1_72",0.333013088174061
"Q9HCJ5_IDR_483_513",0.3542201054203
"Q9HCJ6_IDR_1_38",0.485659140230403
"Q9HCJ6_IDR_383_419",0.514340859769597
"Q9HCK0_IDR_128_267",1
"Q9HCK1_IDR_1616_1856",0.248607889184566
"Q9HCK1_IDR_1862_2007",0.259544748923261
"Q9HCK1_IDR_2065_2354",0.246661105364525
"Q9HCK1_IDR_56_1610",0.245186256527648
"Q9HCK4_IDR_932_972",0.506610980998307
"Q9HCK4_IDR_982_1378",0.493389019001693
"Q9HCK8_IDR_1399_1439",0.249356431045789
"Q9HCK8_IDR_1_662",0.286680837652919
"Q9HCK8_IDR_1663_1736",0.232698451363632
"Q9HCK8_IDR_1967_2581",0.231264279937661
"Q9HCL0_IDR_725_915",0.481286314591819
"Q9HCL0_IDR_952_1083",0.518713685408181
"Q9HCL3_IDR_59_201",1
"Q9HCM1_IDR_1_1747",1
"Q9HCU0_IDR_344_388",0.461800114930178
"Q9HCU0_IDR_401_687",0.538199885069822
"Q9HCU4_IDR_2626_2917",1
"Q9HCU8_IDR_1_41",1
"Q9HCU9_IDR_1_53",0.461669288325
"Q9HCU9_IDR_172_205",0.538330711675
"Q9HCX3_IDR_52_125",1
"Q9HCX4_IDR_1_37",0.315354972849575
"Q9HCX4_IDR_736_775",0.324869073495937
"Q9HCX4_IDR_829_862",0.359775953654488
"Q9HCZ1_IDR_65_208",1
"Q9HD20_IDR_1_40",0.520942223680203
"Q9HD20_IDR_884_948",0.479057776319797
"Q9HD23_IDR_1_81",0.51471950911693
"Q9HD23_IDR_399_443",0.48528049088307
"Q9HD26_IDR_374_462",1
"Q9HD33_IDR_1_60",1
"Q9HD40_IDR_466_501",1
"Q9HD67_IDR_850_886",0.496875576867906
"Q9HD67_IDR_947_1167",0.503124423132094
"Q9NP62_IDR_151_213",1
"Q9NP64_IDR_130_241",0.434604777128698
"Q9NP64_IDR_93_128",0.565395222871302
"Q9NP66_IDR_1_102",0.489536076803313
"Q9NP66_IDR_181_220",0.510463923196687
"Q9NP70_IDR_1_447",1
"Q9NP71_IDR_1_43",0.473964332590299
"Q9NP71_IDR_189_666",0.526035667409701
"Q9NP74_IDR_211_242",0.247048369938658
"Q9NP74_IDR_246_406",0.2206533062533
"Q9NP74_IDR_450_551",0.263700135431729
"Q9NP74_IDR_92_209",0.268598188376313
"Q9NP79_IDR_164_260",1
"Q9NP80_IDR_138_186",0.359808120270735
"Q9NP80_IDR_217_286",0.319569312531135
"Q9NP80_IDR_294_353",0.32062256719813
"Q9NP84_IDR_1_41",1
"Q9NP85_IDR_1_99",0.439846026065927
"Q9NP85_IDR_352_383",0.560153973934073
"Q9NP95_IDR_20_55",1
"Q9NPD5_IDR_283_315",0.298984512960811
"Q9NPD5_IDR_649_702",0.295649067195743
"Q9NPD8_IDR_153_197",1
"Q9NPE2_IDR_133_251",0.503116053731885
"Q6PJI9_IDR_344_383",0.324486541397641
"Q6PJI9_IDR_497_528",0.35546070461665
"Q6PJI9_IDR_588_639",0.320052753985709
"Q6PJP8_IDR_1_115",0.286091268950647
"Q6PJP8_IDR_183_409",0.373683967876527
"Q6PJP8_IDR_412_697",0.340224763172825
"Q6PJQ5_IDR_93_188",1
"Q6PJT7_IDR_78_594",1
"Q6Q759_IDR_1083_1115",0.0961480617837121
"Q6Q759_IDR_1143_1219",0.114189784570237
"Q6Q759_IDR_1324_1379",0.133543294610824
"Q6Q759_IDR_1926_2028",0.13236422333429
"Q6Q759_IDR_880_932",0.103363229745229
"Q6Q759_IDR_936_1012",0.0944549785832626
"Q6QHK4_IDR_124_161",0.506971387738002
"Q6QHK4_IDR_1_64",0.493028612261998
"Q6QNK2_IDR_825_874",1
"Q6QNY0_IDR_1_106",1
"Q6T4P5_IDR_398_539",0.258250502159313
"Q6T4P5_IDR_542_578",0.247465720298127
"Q6T4P5_IDR_606_718",0.237878879234838
"Q6T4R5_IDR_1_1651",1
"Q6TDP4_IDR_1_65",1
"Q6TDU7_IDR_290_365",1
"Q6TFL3_IDR_1_46",0.132627237174032
"Q6TFL3_IDR_344_374",0.107703265494142
"Q6TFL3_IDR_385_488",0.11658549655613
"Q6TFL3_IDR_758_980",0.14460825421452
"Q6UWB4_IDR_1_52",0.481048495694782
"Q6UWB4_IDR_303_352",0.518951504305218
"Q6UWD8_IDR_105_151",1
"Q6UWE0_IDR_636_669",1
"Q6UWF3_IDR_48_145",1
"Q6UWH4_IDR_56_202",1
"Q6UWI2_IDR_14_284",1
"Q6UWI4_IDR_78_295",1
"Q6UWJ8_IDR_103_134",1
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.458464570197171
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.524555799107173
"Q6UXY8_IDR_961_1006",0.5606463960728
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.491110229125443
"Q6UY09_IDR_538_573",0.508889770874557
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.484879973010222
"Q6UY14_IDR_605_661",0.515120026989778
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.335110146624943
"Q6VAB6_IDR_474_567",0.331230877631302
"Q6VAB6_IDR_571_651",0.333658975743756
"Q6VB84_IDR_1_106",0.416736657629215
"Q6VB84_IDR_235_416",0.583263342370785
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.436144372081135
"Q6X4U4_IDR_169_206",0.4542852093629
"Q6X4U4_IDR_1_70",0.5457147906371
"Q6X4W1_IDR_108_323",0.449692323279097
"Q6X4W1_IDR_1_101",0.550307676720903
"Q6XD76_IDR_132_172",1
"Q6XE24_IDR_1_56",0.517593718452486
"Q6XE24_IDR_371_437",0.482406281547513
"Q6XPR3_IDR_90_784",1
"Q6XPS3_IDR_1_58",1
"Q6XR72_IDR_146_235",0.415926416396434
"Q6XR72_IDR_419_485",0.584073583603566
"Q6XYB7_IDR_142_198",0.475149813170606
"Q6XYB7_IDR_1_90",0.524850186829394
"Q6XYQ8_IDR_140_228",0.468299285718107
"Q6XYQ8_IDR_86_131",0.531700714281893
"Q6XZF7_IDR_1350_1512",0.377875405879525
"Q6XZF7_IDR_209_242",0.277079986091727
"Q6XZF7_IDR_302_779",0.345044608028749
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.479239777667868
"Q6ZMI0_IDR_702_734",0.203546880339726
"Q6ZMI0_IDR_737_780",0.223270553637147
"Q9NPE2_IDR_1_60",0.496883946268115
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.314819696190887
"Q9NPF5_IDR_258_311",0.332842434379865
"Q9NPF5_IDR_396_467",0.352337869429248
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.484172089774736
"Q9NPG3_IDR_578_1134",0.515827910225264
"Q9NPG4_IDR_1124_1184",0.472469086423684
"Q9NPG4_IDR_785_1113",0.527530913576316
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.334580598845767
"Q9NPI1_IDR_35_132",0.295868927685603
"Q9NPI1_IDR_481_520",0.36955047346863
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.511399554273798
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.463865592833818
"Q9NQ34_IDR_1_36",0.536134407166182
"Q9NQ35_IDR_1_40",0.47750702733207
"Q9NQ35_IDR_43_103",0.52249297266793
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.511422922292075
"Q9NQ48_IDR_170_209",0.488577077707925
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.255322986756558
"Q9NQ66_IDR_1172_1216",0.261417712291403
"Q9NQ66_IDR_465_547",0.263801458426966
"Q9NQ66_IDR_817_1035",0.219457842525073
"Q9NQ69_IDR_197_275",0.365822281975299
"Q9NQ69_IDR_320_397",0.321955590175976
"Q9NQ69_IDR_32_66",0.312222127848725
"Q9NQ75_IDR_76_432",0.524106504350383
"Q9NQG1_IDR_45_85",1
"Q9NQG5_IDR_131_172",1
"Q9NQG6_IDR_33_130",1
"Q9NQG7_IDR_263_534",1
"Q9NQH7_IDR_1_40",1
"Q9NQI0_IDR_1_242",1
"Q9NQL9_IDR_1_249",0.346309965673267
"Q9NQL9_IDR_287_336",0.33730055578297
"Q9NQL9_IDR_397_472",0.316389478543762
"Q9NQM4_IDR_38_85",1
"Q9NQQ7_IDR_322_365",1
"Q9NQR7_IDR_1_118",0.56699712677842
"Q9NQR7_IDR_121_581",0.43300287322158
"Q9NQS1_IDR_1_113",0.444964930676799
"Q9NQS1_IDR_205_347",0.555035069323201
"Q9NQS3_IDR_1_50",0.369235311936792
"Q9NQS3_IDR_359_408",0.342994094901246
"Q9NQS3_IDR_429_530",0.287770593161962
"Q9NQW6_IDR_889_924",0.532842594618352
"Q9NQW8_IDR_1_183",0.489038597102372
"Q9NQW8_IDR_685_779",0.510961402897628
"Q9NQX0_IDR_1_165",0.510227442454263
"Q9NQX0_IDR_379_468",0.489772557545737
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.536803747126285
"Q9NQX4_IDR_1227_1357",0.463196252873715
"Q9NQX5_IDR_107_282",0.494932682838797
"Q9NQX5_IDR_1_101",0.505067317161203
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.494925836982127
"Q9NQZ2_IDR_330_479",0.505074163017873
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.523045093541772
"Q9NQZ6_IDR_58_110",0.476954906458228
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.540492107044811
"Q9NR81_IDR_470_526",0.459507892955189
"Q9NR82_IDR_1_88",0.220334792795942
"Q9NR82_IDR_401_619",0.237076699230922
"Q9NR82_IDR_633_863",0.292112991534429
"Q9NR82_IDR_874_932",0.250475516438707
"Q9NR83_IDR_1_203",0.52215584159551
"Q9NR83_IDR_205_362",0.47784415840449
"Q9NR99_IDR_1646_1717",0.37205116040939
"Q9NR99_IDR_700_771",0.310104506021266
"Q9NR99_IDR_807_1634",0.317844333569344
"Q9NRA0_IDR_1_46",0.321945138681918
"Q9NRA0_IDR_384_419",0.329829237368588
"Q9NRA0_IDR_476_512",0.348225623949494
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.334297364341986
"Q9NRC6_IDR_3490_3540",0.330600744085134
"Q9NRC6_IDR_3642_3674",0.335101891572881
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.338466400407643
"Q9NRF2_IDR_628_752",0.32899798731592
"Q9NRF2_IDR_96_283",0.332535612276436
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.495971494146643
"Q9NRH1_IDR_135_196",0.504028505853357
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.540142892565709
"Q9NRI5_IDR_618_854",0.459857107434291
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.352136090395557
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.380414001133677
"Q9NRR4_IDR_460_500",0.349097379421563
"Q9NRR4_IDR_78_405",0.270488619444759
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.31593824807607
"Q9NRY4_IDR_1442_1499",0.341311982806365
"Q9NRY4_IDR_952_1117",0.342749769117565
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.296874076380473
"Q9NS68_IDR_194_423",0.354589088763678
"Q9NS68_IDR_96_189",0.348536834855849
"Q9NS69_IDR_108_142",0.535433161053489
"Q9NS69_IDR_1_41",0.464566838946511
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.532490628118376
"Q9NS87_IDR_601_712",0.467509371881624
"Q9NS91_IDR_359_495",0.474690698473434
"Q9NS91_IDR_99_241",0.525309301526566
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.50276364256632
"Q9NSI8_IDR_305_335",0.49723635743368
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.514549949901825
"Q9NST1_IDR_404_481",0.485450050098175
"Q9NSV4_IDR_1022_1179",0.285999207476794
"Q9NSV4_IDR_1_112",0.332564432842032
"Q9NSV4_IDR_549_600",0.381436359681174
"Q9NSY0_IDR_1_35",0.501671634896589
"Q9NSY0_IDR_387_418",0.498328365103411
"Q9NSY1_IDR_1_37",0.466821211358403
"Q9NSY1_IDR_326_1111",0.533178788641597
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.306215245205842
"Q9NT99_IDR_459_491",0.212371927186717
"Q9NT99_IDR_496_552",0.232248347453109
"Q9NT99_IDR_620_693",0.249164480154333
"Q9NTG1_IDR_1_42",0.583208271058978
"Q9NTZ6_IDR_392_426",0.454283257024901
"Q9NTZ6_IDR_92_222",0.545716742975099
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.400878017578868
"Q9NU39_IDR_185_408",0.599121982421132
"Q9NUA8_IDR_129_237",0.504163227286258
"Q9NUA8_IDR_614_733",0.495836772713742
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.518069865233071
"Q9NUB4_IDR_89_122",0.481930134766929
"Q9NUC0_IDR_1_75",0.528948895763744
"Q9NUC0_IDR_208_253",0.471051104236256
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.446337884235557
"Q9NUE0_IDR_353_388",0.553662115764443
"Q9NUG4_IDR_1_37",0.337523576303586
"Q9NUG4_IDR_160_295",0.286874195837568
"Q9NUG4_IDR_370_409",0.375602227858847
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.527841434738619
"Q9NUY8_IDR_512_544",0.472158565261381
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.29263443165795
"Q9NV58_IDR_400_436",0.337319799193056
"Q9NV58_IDR_463_838",0.370045769148994
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.489913116215937
"Q9NV66_IDR_319_352",0.510086883784063
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.560274093178035
"Q9NVP1_IDR_1_173",0.422983910348294
"Q9NVP1_IDR_626_670",0.577016089651706
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.35502148879107
"Q9NVR5_IDR_354_517",0.312412032891632
"Q9NVR5_IDR_674_794",0.332566478317298
"Q9NVU0_IDR_145_176",0.524500442845462
"Q9NVU0_IDR_439_554",0.475499557154538
"Q9NVU7_IDR_226_280",0.564057600590971
"Q9NVU7_IDR_452_687",0.435942399409029
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.497608962598108
"Q9NWF9_IDR_35_277",0.502391037401892
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.297092996807161
"Q9NWH9_IDR_70_383",0.30947689192661
"Q9NWH9_IDR_969_1002",0.393430111266229
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.357221814431358
"Q9NWM3_IDR_250_386",0.336789269853714
"Q9NWM3_IDR_87_248",0.305988915714928
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.576857277608049
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.504379266735285
"Q9NX65_IDR_1_50",0.495620733264715
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.537292069734582
"Q9NX94_IDR_276_314",0.462707930265419
"Q9NX95_IDR_1_281",0.247635995226602
"Q9NX95_IDR_305_336",0.238064027177809
"Q9NX95_IDR_344_484",0.259415993550615
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.536439844710666
"Q9NXW2_IDR_53_91",0.463560155289334
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.508750575527573
"Q9NXZ2_IDR_1_65",0.491249424472427
"Q9NY12_IDR_162_217",0.487688288147855
"Q9NY12_IDR_1_62",0.512311711852146
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.232619046319632
"Q9NYB5_IDR_142_182",0.304099428106087
"Q9NYB5_IDR_300_332",0.224053304020707
"Q9NYB5_IDR_667_712",0.239228221553575
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.352000123239224
"Q9NYF5_IDR_621_681",0.360595043237539
"Q9NYF5_IDR_753_837",0.287404833523237
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.5087263323028
"Q9NYP9_IDR_44_76",0.4912736676972
"Q9NYQ6_IDR_2300_2332",0.284524421888511
"Q9NYQ6_IDR_2722_2752",0.379714030225519
"Q9NYQ6_IDR_2754_2998",0.335761547885969
"Q9NYQ7_IDR_181_231",0.28072428400376
"Q9NYQ7_IDR_2788_2818",0.37408296624704
"Q9NYQ7_IDR_2824_3312",0.3451927497492
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.606828727272686
"Q9NYV4_IDR_1_717",0.393171272727314
"Q9NYV6_IDR_1_45",0.371538749759837
"Q9NYV6_IDR_264_301",0.291777518111461
"Q9NYV6_IDR_591_651",0.336683732128701
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.483993792007633
"Q9NZ71_IDR_1141_1219",0.232720625478415
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.243324175147844
"Q9NZ94_IDR_639_702",0.231528700562162
"Q9NZ94_IDR_734_806",0.274532677802336
"Q9NZ94_IDR_818_848",0.250614446487659
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.552363756980184
"Q9NZB2_IDR_894_1118",0.447636243019816
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.527136759209666
"Q9NZC9_IDR_859_954",0.472863240790334
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.50207467963302
"Q9NZI5_IDR_73_112",0.49792532036698
