"","GO0045892_negative_regulation_of_transcription._DNA_templated"
"Q9UMN6_IDR_1810_2409",0.436333836249055
"Q9UMQ3_IDR_1_181",0.521140281139382
"Q9UMQ3_IDR_183_279",0.478859718860618
"Q9UMQ6_IDR_1_58",1
"Q9UMR2_IDR_1_59",1
"Q9UNA0_IDR_1_76",0.519002057338267
"Q9UNA0_IDR_200_255",0.480997942661733
"Q9UNA1_IDR_573_759",1
"Q9UNA4_IDR_1_50",0.489539145583818
"Q9UNA4_IDR_442_700",0.510460854416182
"Q9UNE0_IDR_1_70",0.523271732625377
"Q9UNE0_IDR_91_333",0.476728267374623
"Q9UNE2_IDR_161_315",1
"Q9UP95_IDR_91_128",0.334701838637124
"Q9UP95_IDR_941_1017",0.325532961812504
"Q9UPA5_IDR_1_3926",1
"Q9UPC5_IDR_1_45",0.509235026094509
"Q9UPC5_IDR_346_381",0.490764973905491
"Q9UPE1_IDR_1_57",0.512174675614264
"Q9UPE1_IDR_240_401",0.487825324385736
"Q9UPG8_IDR_1_67",0.400367772438679
"Q9UPG8_IDR_225_496",0.599632227561321
"Q9UPI3_IDR_1_74",0.500755189969243
"Q9UPR6_IDR_12_446",0.369836395331777
"Q9UPR6_IDR_542_588",0.308026668096748
"Q9UPR6_IDR_904_939",0.322136936571475
"Q9UPS6_IDR_1767_1805",0.28722055532324
"Q9UPS6_IDR_199_742",0.397823688273989
"Q9UPS6_IDR_904_1667",0.314955756402771
"Q9UPS8_IDR_1_35",0.30743985551962
"Q9UPS8_IDR_201_707",0.363227662949513
"Q9UPS8_IDR_835_917",0.329332481530868
"Q9UPT5_IDR_210_323",1
"Q9UPW0_IDR_519_611",0.313877678836318
"Q9UPW5_IDR_1149_1226",0.517265447842868
"Q9UPW5_IDR_349_617",0.482734552157132
"Q9UPW6_IDR_1_55",0.169440190774405
"Q9UPW6_IDR_187_223",0.171465862646177
"Q9UPW6_IDR_231_537",0.252240015662242
"Q9UPW6_IDR_550_618",0.175177228968903
"Q9UPW6_IDR_666_733",0.231676701948272
"Q9UPW8_IDR_150_448",1
"Q9UPX0_IDR_750_1349",1
"Q9UQ16_IDR_498_594",0.312758486379412
"Q9UQ16_IDR_598_651",0.372144586560972
"Q9UQ16_IDR_749_869",0.315096927059616
"Q9UQ35_IDR_1_2752",1
"Q9UQ53_IDR_1_32",1
"Q9UQ80_IDR_361_394",1
"Q9UQ84_IDR_339_785",1
"Q9UQ88_IDR_1_407",1
"Q9UQ90_IDR_1_159",0.478142592535063
"Q9UQB3_IDR_1_543",0.406403600724327
"Q9UQ90_IDR_765_795",0.521857407464937
"Q9UQB3_IDR_1040_1155",0.303256280216737
"Q9UQB3_IDR_784_827",0.290340119058936
"Q9UQB8_IDR_128_196",0.233021106146971
"Q9UQB8_IDR_249_395",0.230479715575409
"Q9UQB8_IDR_433_517",0.278818441548607
"Q9UQB8_IDR_522_552",0.257680736729013
"Q9UQB9_IDR_1_34",1
"Q9UQC2_IDR_120_640",1
"Q9UQD0_IDR_31_62",0.280958418757077
"Q9Y210_IDR_792_850",0.492907139334873
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.197832354721204
"Q9Y222_IDR_414_491",0.222561165961315
"Q9Y222_IDR_515_571",0.186756810300384
"Q9Y222_IDR_575_690",0.204150879593263
"Q9Y222_IDR_710_760",0.188698789423834
"Q9Y226_IDR_513_551",1
"Q9Y228_IDR_1_201",0.347477503881826
"Q9Y228_IDR_203_233",0.289187705654541
"Q9Y228_IDR_331_551",0.363334790463634
"Q9Y231_IDR_1_60",1
"Q9Y232_IDR_115_295",0.318863611474664
"Q9Y232_IDR_1_57",0.355308572880228
"Q9Y232_IDR_298_336",0.325827815645107
"Q9Y237_IDR_1_35",1
"Q9Y238_IDR_1_80",0.32788054857124
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
"Q9Y278_IDR_1_109",1
"Q9Y283_IDR_586_912",1
"Q9Y286_IDR_378_432",1
"Q9Y287_IDR_5_52",1
"Q9Y289_IDR_578_635",1
"Q9Y294_IDR_156_204",1
"Q9Y297_IDR_1_125",1
"Q9Y2A4_IDR_48_121",1
"Q9Y2A9_IDR_1_69",1
"Q9Y2B1_IDR_33_65",1
"Q9Y2B2_IDR_1_38",1
"Q9Y2B4_IDR_85_181",1
"Q9Y2B5_IDR_301_377",0.505614348302878
"Q9Y2B5_IDR_87_149",0.494385651697121
"Q9Y2B9_IDR_1_76",1
"Q9Y2C2_IDR_1_68",1
"Q9Y2C4_IDR_1_57",1
"Q9Y2G1_IDR_711_760",0.280149833017513
"Q9Y2G1_IDR_843_1007",0.294183194147547
"Q9Y2G3_IDR_439_476",1
"Q9Y2G4_IDR_266_387",0.496108994451095
"Q9Y2G4_IDR_516_660",0.503891005548905
"Q9Y2G7_IDR_62_166",1
"Q9Y2G8_IDR_560_596",0.507438130543815
"Q9Y2G8_IDR_718_749",0.492561869456185
"Q9Y2G9_IDR_160_197",0.363518017087989
"Q9Y2G9_IDR_616_677",0.301157350259933
"Q9Y2J0_IDR_165_391",1
"Q9Y2J2_IDR_1_102",0.469633901247896
"Q9Y2J2_IDR_409_1087",0.530366098752104
"Q9Y2J4_IDR_1_431",0.548133732313214
"Q9Y2J4_IDR_468_770",0.451866267686786
"Q9Y2K2_IDR_1_57",0.333118290861451
"Q9Y2K1_IDR_114_344",0.555838656337527
"Q9Y2K1_IDR_348_413",0.444161343662473
"Q9Y2K2_IDR_319_349",0.327091834367756
"Q9Y2K2_IDR_389_1288",0.339789874770793
"Q9Y2Q0_IDR_1100_1130",0.484231128488868
"Q9Y2Q9_IDR_1_75",1
"Q9Y2S6_IDR_1_64",1
"Q9Y2T4_IDR_370_405",1
"Q9Y2T5_IDR_1_32",1
"Q9Y2T7_IDR_153_364",0.484104585545125
"Q9Y2T7_IDR_1_85",0.515895414454875
"Q9Y2U2_IDR_272_307",1
"Q9Y2U8_IDR_1_501",1
"Q9Y385_IDR_164_284",1
"Q9Y388_IDR_117_322",1
"Q9Y397_IDR_297_364",1
"Q9Y399_IDR_1_61",1
"Q9Y3A0_IDR_1_34",1
"Q9Y3A2_IDR_1_36",1
"Q9Y3B8_IDR_1_39",1
"Q9Y3B9_IDR_1_89",1
"Q9Y3C0_IDR_72_130",1
"Q9Y3C1_IDR_1_33",0.474885498192146
"Q9Y3R0_IDR_1088_1128",0.198364174673596
"Q9Y3R0_IDR_933_993",0.201499807763356
"Q9Y3R5_IDR_1031_1215",0.360623923306118
"Q9Y3R5_IDR_1849_1892",0.312923884016536
"Q9Y3R5_IDR_545_683",0.326452192677346
"Q9Y3S1_IDR_1316_2297",0.258253076246703
"Q9Y3S1_IDR_1_47",0.208197833148452
"Q9Y3S1_IDR_50_184",0.251744690153724
"Q9Y3S1_IDR_544_1314",0.281804400451121
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
"A0A075B6I1_IDR_3_33",1
"A0A087WVF3_IDR_354_449",1
"A0A087WWA1_IDR_1_70",1
"A0A087WXM9_IDR_1_324",1
"A0A087WXS9_IDR_353_449",1
"A0A087X179_IDR_353_449",1
"A0A087X1G2_IDR_352_447",1
"A0A096LP49_IDR_1_1017",1
"A0A0A6YYL3_IDR_1_90",0.482667750538747
"A0A0A6YYL3_IDR_325_492",0.517332249461253
"A0A0B4J2D5_IDR_1_40",1
"A0A0B4J2F2_IDR_350_755",1
"A0A1B0GTU1_IDR_70_781",1
"A0A1B0GTW7_IDR_1_57",1
"A0A1B0GTZ2_IDR_1_166",0.480827151171494
"A0A1B0GTZ2_IDR_225_276",0.519172848828506
"A0A1B0GV90_IDR_1_55",1
"A0A1B0GVG4_IDR_161_234",1
"A0A1B0GVG6_IDR_1_74",0.497778513430349
"A0A1B0GVG6_IDR_91_124",0.502221486569651
"A0A1B0GVH6_IDR_107_147",1
"A0A1B0GVH7_IDR_208_265",1
"A0A1B0GVM6_IDR_1_53",0.50790193473939
"A0A1B0GVM6_IDR_56_89",0.492098065260609
"A0A1B0GVN3_IDR_26_67",1
"A0A1B0GVQ3_IDR_1_168",1
"A0A1B0GVS7_IDR_1_102",1
"A0AUZ9_IDR_86_384",0.240039002825451
"Q6ZMI3_IDR_137_297",0.478069956374746
"Q6ZMI3_IDR_58_107",0.521930043625254
"Q6ZMJ2_IDR_1_121",0.482088295976583
"Q6ZMJ2_IDR_291_384",0.517911704023417
"Q6ZMJ4_IDR_185_242",1
"Q6ZMK1_IDR_1_60",1
"Q6ZMN7_IDR_318_354",0.482738845355467
"Q6ZMN7_IDR_490_1003",0.517261154644533
"Q6ZMN8_IDR_1_115",1
"Q6ZMP0_IDR_1_287",0.54774495984155
"Q6ZMP0_IDR_534_616",0.45225504015845
"Q6ZMQ8_IDR_1253_1297",0.289048681219164
"Q6ZMQ8_IDR_415_531",0.405912788836221
"Q6ZMQ8_IDR_536_1190",0.305038529944615
"Q6ZMS7_IDR_1_38",0.478478726118228
"Q6ZMS7_IDR_183_281",0.521521273881772
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.345880121447529
"Q6ZN04_IDR_382_514",0.402583857245797
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.346041862845338
"Q6ZN16_IDR_1_57",0.315403566234864
"Q6ZN16_IDR_911_1007",0.338554570919798
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.574817833186021
"Q6ZN18_IDR_351_397",0.425182166813979
"Q6ZNJ1_IDR_1298_1436",0.527123351333436
"Q6ZNJ1_IDR_1858_1915",0.472876648666564
"Q6ZNL6_IDR_1_890",1
"Q6ZNM6_IDR_1_53",0.504416971983817
"Q6ZNM6_IDR_55_116",0.495583028016184
"Q6ZNR0_IDR_1_87",1
"Q6ZP65_IDR_1_160",0.343049933774519
"Q6ZP65_IDR_269_463",0.320386206326073
"Q6ZP65_IDR_508_573",0.336563859899408
"Q6ZPD9_IDR_1_38",1
"Q6ZRS2_IDR_1314_1893",0.160124344356566
"Q6ZRS2_IDR_2213_2316",0.15985484077853
"Q6ZRS2_IDR_2323_3230",0.158082986585322
"Q6ZRS2_IDR_953_1312",0.164417362650852
"Q6ZRS4_IDR_1_136",0.489706140067167
"Q6ZRS4_IDR_221_1044",0.510293859932833
"Q6ZRT6_IDR_147_265",0.506579606075677
"Q6ZRT6_IDR_1_53",0.493420393924323
"Q6ZRV2_IDR_285_1179",1
"Q6ZS10_IDR_1_214",1
"Q6ZSY5_IDR_1_32",0.266258454572988
"Q6ZSY5_IDR_207_237",0.244947138149886
"Q6ZSY5_IDR_290_528",0.238736171895629
"Q6ZSY5_IDR_63_102",0.250058235381497
"Q6ZSZ5_IDR_1104_1360",0.249334630689824
"Q6ZSZ5_IDR_1_402",0.264980692862855
"Q6ZSZ5_IDR_892_992",0.238033486856428
"Q6ZSZ5_IDR_997_1044",0.247651189590893
"Q6ZSZ6_IDR_1_889",1
"Q6ZT07_IDR_408_456",0.30032249715034
"Q6ZU64_IDR_1564_1597",0.30004525682771
"Q6ZU64_IDR_1715_1829",0.382886167386576
"Q6ZU64_IDR_97_136",0.317068575785714
"Q6ZU65_IDR_19_123",0.24439973061578
"Q6ZU65_IDR_249_443",0.217678325777113
"Q6ZU65_IDR_570_600",0.230640941427877
"Q6ZU67_IDR_1_322",1
"Q6ZU65_IDR_665_1347",0.30728100217923
"Q6ZU69_IDR_308_372",0.304069526388133
"Q6ZU69_IDR_32_294",0.344803682829428
"Q6ZUJ8_IDR_634_805",0.287906069681101
"Q6ZUK4_IDR_313_368",1
"Q6ZUM4_IDR_325_388",0.240462296813136
"Q6ZUM4_IDR_446_494",0.282676667716985
"Q6ZUM4_IDR_617_665",0.242323659056753
"Q6ZUM4_IDR_70_259",0.234537376413126
"Q6ZUS5_IDR_245_278",1
"Q6ZUT1_IDR_110_292",0.500693940630003
"Q6ZUT1_IDR_33_96",0.499306059369997
"Q6ZUT3_IDR_315_714",1
"Q6ZUT9_IDR_1052_1089",0.20039725444398
"Q6ZUT9_IDR_140_177",0.199354015163971
"Q6ZUT9_IDR_410_442",0.203197148022007
"Q6ZUT9_IDR_602_728",0.196672282897211
"Q6ZUT9_IDR_811_850",0.200379299472831
"Q6ZUU3_IDR_1_132",1
"Q6ZUX3_IDR_26_478",1
"Q6ZV29_IDR_1247_1317",0.34199867445384
"Q6ZV29_IDR_1_95",0.327106864250003
"Q6ZV29_IDR_303_448",0.330894461296158
"Q6ZVM7_IDR_466_507",0.302441563342352
"Q6ZVT0_IDR_1_153",0.531692007780469
"Q6ZVT0_IDR_570_673",0.468307992219531
"Q6ZVX7_IDR_1_50",1
"A0AV02_IDR_412_579",1
"A0AVI2_IDR_129_159",1
"A0AVK6_IDR_1_56",0.253275270900555
"A0AVK6_IDR_212_263",0.243761305911671
"A0AVK6_IDR_351_867",0.249355763470046
"A0AVK6_IDR_69_110",0.253607659717728
"A0AVT1_IDR_1_38",1
"A0FGR9_IDR_1_49",0.494109835585621
"A0FGR9_IDR_589_736",0.505890164414379
"A1L443_IDR_407_756",0.341053254614139
"A1L453_IDR_1_47",1
"A1L4H1_IDR_911_942",0.468273814997916
"A1L4H1_IDR_951_1468",0.531726185002084
"A1L4K1_IDR_29_158",1
"A1L4L8_IDR_1_44",1
"A1X283_IDR_284_364",0.467037865138318
"A1X283_IDR_428_849",0.532962134861682
"A2RUB6_IDR_914_948",0.46467689545026
"A2RUS2_IDR_434_510",1
"A2VCK2_IDR_216_349",1
"A2VDJ0_IDR_891_1386",1
"A3KMH1_IDR_1543_1588",1
"A3KN83_IDR_1_238",0.580202755675069
"A3KN83_IDR_682_840",0.419797244324931
"A4D0V7_IDR_517_560",1
"A4D126_IDR_1_42",1
"A4D263_IDR_1_209",0.335245968917117
"A4D263_IDR_211_245",0.336104576859853
"A4D263_IDR_379_415",0.328649454223029
"A4D2H0_IDR_278_319",0.467556048769665
"A4D2H0_IDR_330_675",0.532443951230335
"A4D2P6_IDR_212_277",0.492902858404265
"A4D2P6_IDR_469_831",0.507097141595736
"A4FU01_IDR_1_39",1
"A4FU28_IDR_240_271",0.240239368161178
"A4FU28_IDR_278_331",0.240814810573045
"A4FU28_IDR_333_469",0.240560267853557
"A4FU28_IDR_474_698",0.27838555341222
"A5YKK6_IDR_1307_1355",0.334778877796891
"A5YKK6_IDR_683_828",0.346753857814324
"A5YKK6_IDR_998_1072",0.318467264388785
"A5YM69_IDR_1_484",1
"A6BM72_IDR_920_1012",1
"A6H8Z2_IDR_1_224",1
"A6NC57_IDR_226_490",1
"A6NC98_IDR_1236_1476",0.32215539637883
"A6NC98_IDR_307_760",0.318591264084362
"A6NC98_IDR_845_983",0.359253339536809
"A6NDD5_IDR_190_221",0.489171003826549
"A6NDE4_IDR_69_496",1
"A6NDE8_IDR_1_117",1
"A6NDK9_IDR_1_693",1
"A6NDN3_IDR_1_197",0.470918975112353
"A6NDN3_IDR_213_693",0.529081024887646
"A6NDS4_IDR_352_533",1
"A6NDV4_IDR_1_31",1
"A6NDY0_IDR_224_273",0.502494354244391
"A6NDY0_IDR_35_143",0.497505645755609
"A6NFA1_IDR_1_36",0.330720940839883
"A6NFA1_IDR_355_436",0.344172957251938
"A6NFA1_IDR_449_517",0.325106101908179
"A6NFD8_IDR_130_242",1
"A6NFE2_IDR_1_128",0.334376254716128
"A6NFE2_IDR_188_222",0.330666832421757
"A6NFE2_IDR_224_271",0.334956912862116
"A6NFI3_IDR_1_157",0.245814156803069
"A6NFI3_IDR_173_344",0.187273447889214
"A6NFI3_IDR_488_608",0.177439493471711
"A6NHP3_IDR_1_187",1
"A6NHQ2_IDR_1_94",1
"A6NHQ4_IDR_1_354",1
"A6NHR9_IDR_1960_2005",1
"A6NHS7_IDR_125_340",1
"A6NHT5_IDR_1_231",1
"A6NI15_IDR_30_132",1
"A6NI28_IDR_579_820",1
"A6NI79_IDR_1_53",1
"A6NJW4_IDR_1_36",1
"A6NJZ7_IDR_1197_1449",0.220838877237422
"A6NJZ7_IDR_209_374",0.185432334025993
"A6NJZ7_IDR_534_567",0.184403840283389
"A6NJZ7_IDR_685_828",0.218192346077423
"A6NJZ7_IDR_82_193",0.191132602375773
"A6NK53_IDR_61_259",1
"A6NK59_IDR_1_43",1
"A6NL88_IDR_1_78",0.427646296944037
"A6NLC5_IDR_149_224",1
"A6NLE4_IDR_1_32",1
"A6NLJ0_IDR_42_242",1
"A6NLU5_IDR_155_246",1
"A6NMT0_IDR_232_343",0.336407823482502
"A6NMT0_IDR_48_106",0.337699663644623
"A6NMX2_IDR_1_58",1
"A6NMZ2_IDR_1_49",1
"A6NMZ7_IDR_1457_1713",1
"A6NN14_IDR_67_151",1
"A6NN90_IDR_105_582",0.546135243199762
"A6NN90_IDR_1_31",0.453864756800238
"A6NNA5_IDR_1_38",0.470699109129346
"A6NNA5_IDR_83_263",0.529300890870654
"A6NNE9_IDR_1_165",0.506767474631272
"A6NNE9_IDR_327_364",0.493232525368728
"A7E2V4_IDR_1430_1467",0.301712455983157
"A7E2V4_IDR_518_726",0.298043118472177
"A7KAX9_IDR_30_109",0.281942278633542
"A7KAX9_IDR_572_637",0.267928563224059
"A7KAX9_IDR_665_2087",0.450129158142399
"A7MBM2_IDR_1133_1289",0.40346159887083
"A7MBM2_IDR_1_188",0.325919916244219
"A7MBM2_IDR_236_272",0.270618484884951
"A7MCY6_IDR_167_565",0.526733273813077
"A7MCY6_IDR_95_154",0.473266726186923
"A7MD48_IDR_43_611",1
"A7XYQ1_IDR_1_40",0.221920326774383
"A7XYQ1_IDR_189_224",0.22460103000334
"A8MQ14_IDR_63_95",1
"A8MQ27_IDR_1_32",0.498611890577164
"A8MQ27_IDR_435_494",0.501388109422837
"A8MQT2_IDR_1_141",0.468187453585422
"A8MQT2_IDR_271_563",0.531812546414578
"A8MT33_IDR_174_238",1
"A8MT65_IDR_96_246",1
"A8MT70_IDR_12_395",0.263865061606067
"A8MW95_IDR_20_80",1
"A8MW99_IDR_73_144",1
"A8MWA4_IDR_60_171",1
"A8MWA6_IDR_1_464",1
"A8MWE9_IDR_1_46",1
"A8MWV9_IDR_7_40",0.507950415099923
"A8MWV9_IDR_90_139",0.492049584900077
"A8MWY0_IDR_968_1029",1
"A8MX34_IDR_1_340",1
"A8MXD5_IDR_1_97",1
"B1AK53_IDR_369_806",0.471903056651689
"B1AKI9_IDR_109_157",0.305454870021332
"B1AKI9_IDR_165_222",0.371004587497303
"B1AKI9_IDR_1_99",0.323540542481365
"B1AL46_IDR_1_397",0.333018164317763
"B1AL46_IDR_405_522",0.330532301313227
"B1AL46_IDR_525_878",0.33644953436901
"B1AL88_IDR_109_153",0.362549702893392
"B1AL88_IDR_379_413",0.321416286610828
"B1AL88_IDR_67_100",0.31603401049578
"B7U540_IDR_367_433",0.527516553393051
"B7Z1M9_IDR_12_45",0.488009997342101
"B7Z1M9_IDR_47_208",0.511990002657899
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.488812839241512
"B7ZW38_IDR_89_186",0.511187160758488
"B8ZZ34_IDR_1_55",0.493441682474108
"B8ZZ34_IDR_98_397",0.506558317525892
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.500943823797058
"C9JLJ4_IDR_378_528",0.499056176202942
"C9JLR9_IDR_1_102",0.204134576395977
"C9JLR9_IDR_173_259",0.201135901054242
"C9JLR9_IDR_328_427",0.202830646204183
"C9JLR9_IDR_444_476",0.193034694752678
"C9JLR9_IDR_482_579",0.19886418159292
"C9JPN9_IDR_1_55",0.336329885849067
"C9JPN9_IDR_378_464",0.339701008988016
"C9JPN9_IDR_469_528",0.323969105162917
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.335176003295834
"D6RGH6_IDR_127_179",0.332528901034622
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.447798539866206
"D6RIA3_IDR_1686_1757",0.552201460133794
"D6RJB6_IDR_1_56",0.336095897386041
"D6RJB6_IDR_379_464",0.339665191700282
"D6RJB6_IDR_469_528",0.324238910913677
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.31521123884899
"F8WBI6_IDR_183_214",0.342530323732384
"F8WBI6_IDR_279_604",0.342258437418626
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.506870779462321
"H7C350_IDR_1_240",0.477542400634387
"H7C350_IDR_297_361",0.522457599365613
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.442432127869274
"I3L3R5_IDR_69_154",0.557567872130726
"I6L899_IDR_1_116",0.319512614922072
"I6L899_IDR_183_214",0.34234001633436
"I6L899_IDR_271_608",0.338147368743568
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.331131052396151
"O00192_IDR_589_651",0.321570872811811
"O00192_IDR_851_956",0.347298074792038
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.435895843472774
"O00203_IDR_646_856",0.564104156527226
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.496633516166228
"O00305_IDR_164_219",0.329767261487399
"O00305_IDR_1_67",0.313980645089997
"O00305_IDR_406_520",0.356252093422603
"O00308_IDR_149_312",0.514811879069461
"O00308_IDR_355_403",0.485188120930539
"O00311_IDR_1_38",0.319600502238997
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.344856135760111
"O00311_IDR_470_532",0.335543362000891
"O00327_IDR_1_77",0.484021779666181
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.47614700608053
"O00470_IDR_1_77",0.52385299391947
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.489771023602398
"O00472_IDR_290_524",0.510228976397602
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.318096101280549
"O00566_IDR_649_681",0.343907057141019
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.505952721470673
"O00591_IDR_338_390",0.494047278529327
"A1A5C7_IDR_633_686",0.483505161311546
"A1A5D9_IDR_258_367",0.254306486178906
"A1A5D9_IDR_369_401",0.24212546045565
"A1A5D9_IDR_452_497",0.23702438260464
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.559793063934349
"A1L162_IDR_1_63",0.440206936065651
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.212137160905112
"A1L390_IDR_1154_1219",0.202701926888069
"A1L390_IDR_1_89",0.20123307968413
"A1L390_IDR_412_905",0.186080026369827
"A1L390_IDR_937_1048",0.197847806152861
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.330502213761819
"A1L443_IDR_285_389",0.328444531624042
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.496065450691338
"Q9Y426_IDR_389_696",0.503934549308662
"Q9Y446_IDR_1_314",0.492868307598612
"Q9Y446_IDR_549_586",0.507131692401388
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.474671869795148
"Q9Y450_IDR_1_87",0.525328130204852
"Q9Y458_IDR_1_86",0.330027303151112
"Q9Y458_IDR_271_346",0.356547393604482
"Q9Y458_IDR_384_435",0.313425303244406
"Q9Y462_IDR_149_246",0.524960148703044
"Q9Y462_IDR_250_366",0.475039851296956
"Q9Y463_IDR_1_36",0.453677276471181
"Q9Y463_IDR_433_629",0.546322723528819
"Q9Y466_IDR_42_77",0.502773777314869
"Q9Y466_IDR_81_173",0.497226222685131
"Q9Y468_IDR_113_168",0.248562465465164
"Q9Y468_IDR_170_269",0.242934368269205
"Q9Y468_IDR_26_84",0.24773338270457
"Q9Y468_IDR_587_721",0.260769783561061
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.497509412664172
"Q9Y483_IDR_356_558",0.502490587335828
"Q9Y485_IDR_1246_1305",0.0903623720340175
"Q9Y485_IDR_1361_1395",0.082695991187239
"Q9Y485_IDR_1889_1949",0.0911778174341974
"Q9Y485_IDR_1969_2018",0.087855087844895
"Q9Y485_IDR_2366_2418",0.08692461708716
"Q9Y485_IDR_2442_2480",0.110766603064066
"Q9Y485_IDR_287_332",0.0864716683816962
"Q9Y485_IDR_418_469",0.0894754024585428
"Q9Y485_IDR_557_589",0.0923423460615552
"Q9Y485_IDR_665_697",0.0893534321051855
"Q9Y485_IDR_897_934",0.0925746623414455
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.544902949440833
"Q9Y496_IDR_626_699",0.455097050559167
"Q9Y4A5_IDR_179_212",0.246170819068034
"Q9Y4A5_IDR_2024_2085",0.269779364471317
"Q9Y4A5_IDR_2545_2582",0.238824923211076
"Q9Y4A5_IDR_473_538",0.245224893249573
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.199695437443498
"Q9Y4B4_IDR_1_243",0.194765782683623
"Q9Y4B4_IDR_1301_1371",0.232600947808504
"Q9Y4B4_IDR_638_696",0.190204657801565
"Q9Y4B4_IDR_993_1052",0.182733174262811
"Q9Y4B5_IDR_1_1647",0.507664626111016
"Q9Y4B5_IDR_1650_1905",0.492335373888984
"Q9Y4B6_IDR_1393_1507",0.32745975417297
"Q9Y4B6_IDR_190_303",0.29238784038883
"Q9Y4B6_IDR_875_1000",0.380152405438201
"Q9Y4C1_IDR_251_518",0.510479124681107
"Q9Y4C1_IDR_755_907",0.489520875318893
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.286279860194294
"Q9Y4C8_IDR_665_726",0.273370719925724
"Q9Y4C8_IDR_82_128",0.225147136312803
"Q9Y4C8_IDR_925_960",0.215202283567179
"Q9Y4D1_IDR_1043_1078",0.348180951407911
"Q9Y4D1_IDR_511_606",0.319486195948946
"Q9Y4D1_IDR_997_1032",0.332332852643143
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.503971810414694
"Q9Y4E1_IDR_56_1320",0.496028189585306
"Q9Y4E5_IDR_400_459",0.256663348269699
"Q9Y4E5_IDR_51_85",0.242930917832477
"Q9Y4E5_IDR_566_601",0.249515539292093
"Q9Y4E5_IDR_810_872",0.25089019460573
"Q9Y4E6_IDR_1061_1118",0.247350977916154
"Q9Y4E6_IDR_636_666",0.241658074989844
"Q9Y4E6_IDR_708_788",0.269479699741008
"Q9Y4E6_IDR_913_971",0.241511247352994
"Q9Y4E8_IDR_226_263",0.294849226574858
"Q9Y4E8_IDR_621_707",0.34017735988041
"Q9Y4E8_IDR_937_981",0.364973413544732
"Q9Y4F1_IDR_1_35",0.307808787934546
"Q9Y4F1_IDR_355_535",0.373512490008191
"Q9Y4F1_IDR_864_906",0.318678722057263
"Q9Y4F3_IDR_1564_1725",0.330935552083123
"Q9Y4F3_IDR_311_344",0.340908188437459
"Q9Y4F3_IDR_585_730",0.328156259479418
"Q9Y4F4_IDR_1434_1483",0.251685144484004
"Q9Y4F4_IDR_1_88",0.248101105384699
"Q9Y4F4_IDR_312_344",0.259645743993808
