"","GO2000112_regulation_of_cellular_macromolecule_biosynthetic_process"
"Q96T68_IDR_434_498",0.310092088228001
"Q96T68_IDR_502_626",0.316434911158848
"Q96T68_IDR_64_125",0.373473000613151
"Q96T83_IDR_1_77",0.523050694464235
"Q96T83_IDR_618_699",0.476949305535765
"Q96T88_IDR_593_675",0.508704669742737
"Q96T88_IDR_78_124",0.491295330257263
"Q96T92_IDR_1_309",0.54799683893481
"Q96T92_IDR_311_422",0.45200316106519
"Q96TA1_IDR_566_746",1
"Q96TA2_IDR_25_125",1
"Q96TC7_IDR_129_234",1
"Q99062_IDR_676_750",1
"Q99075_IDR_1_104",1
"Q99081_IDR_1_575",0.600722362146482
"Q99081_IDR_640_682",0.399277637853518
"Q99217_IDR_1_191",1
"Q99250_IDR_442_650",0.244833567181177
"Q99496_IDR_130_224",1
"Q99500_IDR_320_378",1
"Q99502_IDR_1_108",0.547356146868445
"Q99502_IDR_243_319",0.452643853131555
"Q99504_IDR_1_72",0.532084055627983
"Q99504_IDR_219_300",0.467915944372017
"Q99519_IDR_1_51",1
"Q99523_IDR_1_95",0.489599694691938
"Q99523_IDR_800_831",0.510400305308062
"Q99527_IDR_1_48",1
"Q99536_IDR_1_44",1
"Q99542_IDR_475_508",1
"Q99543_IDR_289_321",1
"Q99547_IDR_1_35",0.588466500747925
"Q99547_IDR_64_160",0.411533499252075
"Q99549_IDR_115_498",0.469908712872335
"Q99549_IDR_1_55",0.530091287127665
"Q99550_IDR_128_1108",0.518160968378595
"Q99550_IDR_1_88",0.481839031621405
"Q99558_IDR_1_52",0.282971564292674
"Q99592_IDR_119_366",1
"Q99593_IDR_1_49",0.232132527824932
"Q99593_IDR_219_424",0.468335290575556
"Q99593_IDR_433_485",0.299532181599511
"Q99594_IDR_100_134",0.498191595907228
"Q99594_IDR_1_31",0.501808404092772
"Q99595_IDR_139_171",1
"Q99598_IDR_1_32",1
"Q99607_IDR_139_205",0.220804360064632
"Q99607_IDR_302_520",0.256690542862099
"Q99607_IDR_526_582",0.249012762544576
"Q99607_IDR_586_663",0.273492334528693
"Q99608_IDR_1_93",1
"Q99612_IDR_52_195",1
"Q99613_IDR_1_46",0.334757695846603
"Q99613_IDR_162_313",0.276612439834223
"Q99613_IDR_879_913",0.388629864319174
"Q99614_IDR_1_113",1
"Q99618_IDR_1_268",1
"Q99624_IDR_1_58",1
"Q99678_IDR_1_31",0.497772084664782
"Q99678_IDR_314_358",0.502227915335218
"Q99680_IDR_1_35",0.556407797625931
"Q99680_IDR_245_307",0.443592202374069
"Q99683_IDR_1179_1243",0.27898106843371
"Q99683_IDR_1278_1308",0.2324076794418
"Q99683_IDR_32_87",0.235250757562172
"Q99683_IDR_939_1039",0.253360494562318
"Q99684_IDR_1_241",1
"Q99687_IDR_118_161",0.265067108370844
"Q99687_IDR_1_61",0.450636814787346
"Q99687_IDR_163_277",0.28429607684181
"Q99689_IDR_1_73",0.320000920242068
"Q99689_IDR_257_314",0.326355396862509
"Q99689_IDR_75_223",0.353643682895423
"Q99697_IDR_1_91",1
"Q99698_IDR_1006_1096",0.172949176921822
"Q99698_IDR_109_226",0.157272727733309
"Q99698_IDR_831_867",0.162369457092446
"Q99748_IDR_24_100",1
"Q99750_IDR_1_160",1
"Q99755_IDR_1_73",0.532041693206402
"Q99755_IDR_456_562",0.467958306793598
"Q99757_IDR_1_41",1
"Q99758_IDR_848_891",1
"Q99759_IDR_122_203",0.515815410572149
"Q99759_IDR_208_358",0.484184589427851
"Q99767_IDR_1_350",0.6259187713701
"Q99767_IDR_392_423",0.3740812286299
"Q99788_IDR_340_373",1
"Q99795_IDR_262_319",1
"Q99797_IDR_1_33",1
"Q99801_IDR_1_33",0.453544622283305
"Q99801_IDR_37_129",0.546455377716695
"Q99807_IDR_1_39",1
"Q99808_IDR_240_278",1
"Q99811_IDR_1_122",0.536534047143556
"Q99811_IDR_125_253",0.463465952856444
"Q99814_IDR_359_808",1
"Q99816_IDR_144_231",1
"Q99835_IDR_1_63",0.505059244500643
"Q99835_IDR_555_769",0.494940755499357
"Q99848_IDR_144_306",1
"Q99853_IDR_93_325",1
"Q99856_IDR_1_224",0.303042872464881
"Q99856_IDR_377_515",0.378878614097009
"Q99856_IDR_539_593",0.31807851343811
"Q99865_IDR_1_48",1
"Q99873_IDR_1_49",1
"Q99879_IDR_1_36",1
"Q99880_IDR_1_35",1
"Q99884_IDR_1_37",1
"Q99909_IDR_72_176",1
"Q99928_IDR_1_37",0.489318182595918
"Q99928_IDR_344_397",0.510681817404082
"Q99929_IDR_111_175",0.560014545297794
"Q99929_IDR_1_57",0.439985454702206
"Q99932_IDR_1_485",1
"Q99933_IDR_1_140",1
"Q99967_IDR_1_214",1
"Q99973_IDR_54_235",1
"Q99983_IDR_1_40",0.407993246922649
"Q99983_IDR_386_421",0.592006753077351
"Q99985_IDR_714_751",1
"Q99986_IDR_345_396",1
"Q99988_IDR_1_39",1
"Q99990_IDR_50_258",1
"Q99996_IDR_1_277",0.138560019727527
"Q99996_IDR_2066_2110",0.147186295252477
"Q99996_IDR_2121_3131",0.176039072912705
"Q99996_IDR_3199_3693",0.145841365616115
"Q99996_IDR_3800_3868",0.195904020322863
"Q99996_IDR_751_1844",0.196469226168313
"Q99999_IDR_1_70",1
"Q9BPU6_IDR_502_549",1
"Q9BPV8_IDR_1_35",1
"Q9BPW5_IDR_206_248",1
"Q9BPW8_IDR_1_40",1
"Q9BPX3_IDR_899_1015",1
"Q9BQ70_IDR_1_145",1
"Q9BQ75_IDR_11_89",1
"Q9BQ87_IDR_94_156",1
"Q9BQ89_IDR_1_264",1
"Q9BQ95_IDR_1_67",1
"Q9BQA5_IDR_404_460",0.503220607349531
"Q9BQA5_IDR_486_517",0.496779392650469
"Q9BQB4_IDR_171_213",0.513408441523996
"Q9BQB4_IDR_41_74",0.486591558476004
"Q9BQD7_IDR_202_235",1
"Q9BQE6_IDR_1_179",0.44839630864644
"Q9BQE6_IDR_196_289",0.55160369135356
"Q9BQE9_IDR_54_202",1
"Q9BQF6_IDR_1_441",0.24912742333124
"Q9BQF6_IDR_443_515",0.251885784429289
"Q9BQF6_IDR_686_733",0.219303499750436
"Q9BQF6_IDR_876_928",0.279683292489035
"Q9BQG0_IDR_1145_1328",0.547440130015448
"Q9BQG0_IDR_696_755",0.452559869984552
"Q9BQG1_IDR_88_297",1
"Q9BQS8_IDR_1231_1331",0.267847138120768
"Q9BQS8_IDR_340_405",0.221478877102781
"Q9BQS8_IDR_549_601",0.255515143864858
"Q9BQT9_IDR_805_892",0.519808790838547
"Q9BQT9_IDR_912_956",0.480191209161453
"Q9BQW3_IDR_386_438",0.464971878312246
"Q9BQW3_IDR_442_602",0.535028121687754
"Q9BQY4_IDR_1_137",1
"Q9BQY9_IDR_1_259",1
"Q9BR10_IDR_1_38",1
"Q9BR39_IDR_229_277",0.313114026084947
"Q9BR39_IDR_383_416",0.295658636106641
"Q9BR39_IDR_425_671",0.391227337808412
"Q9BR61_IDR_1_38",1
"Q9BR76_IDR_399_451",1
"Q9BR77_IDR_1_48",0.522705262756051
"Q9BR77_IDR_86_225",0.477294737243949
"Q9BR84_IDR_30_90",1
"Q9BRA0_IDR_1_38",1
"Q9BRC7_IDR_440_485",1
"Q9BRQ6_IDR_1_143",1
"Q9BRR0_IDR_129_313",1
"Q9BRR3_IDR_1_35",1
"Q9BRR8_IDR_166_348",0.140568676827906
"Q9BRR8_IDR_353_504",0.162200228373497
"Q9BRR8_IDR_570_612",0.160387651556616
"Q9BRR8_IDR_621_756",0.183047072157601
"Q9BRR8_IDR_68_156",0.163909717118103
"Q9BRR8_IDR_759_914",0.189886653966277
"Q9BRR9_IDR_113_210",0.358166792608335
"Q9BRR9_IDR_248_325",0.361317830190139
"Q9BRR9_IDR_444_508",0.280515377201525
"Q9BRS2_IDR_1_110",0.541401928038296
"Q9BRS2_IDR_451_568",0.458598071961704
"Q9BRS8_IDR_1_84",0.435787916682264
"Q9BRS8_IDR_294_462",0.564212083317736
"Q9BRT6_IDR_1_129",1
"Q9BRT8_IDR_1_38",1
"Q9BRU2_IDR_1_47",1
"Q9BSF0_IDR_1_53",1
"Q9BSF8_IDR_1_162",0.443514639862348
"Q9BSF8_IDR_434_475",0.556485360137652
"Q9BSG5_IDR_188_229",1
"Q9BSH4_IDR_7_44",1
"Q9BSI4_IDR_193_381",1
"Q9BSJ2_IDR_100_173",0.343140704015645
"Q9BSJ2_IDR_773_812",0.312050101909843
"Q9BSJ2_IDR_870_902",0.344809194074512
"Q9BSJ5_IDR_1_454",1
"Q9BSJ6_IDR_1_248",1
"Q9BSJ8_IDR_1_62",0.425792482450935
"Q9BT76_IDR_260_294",1
"Q9BT81_IDR_1_374",1
"Q9BT88_IDR_1_155",1
"Q9BTA9_IDR_1_554",1
"Q9BTC0_IDR_1201_2240",0.22471078422167
"Q9BTC0_IDR_1_262",0.300767199888399
"Q9BTC0_IDR_323_668",0.257212687321537
"Q9BTC0_IDR_765_1046",0.217309328568394
"Q9BTC8_IDR_325_373",0.325033464169018
"Q9BTC8_IDR_419_482",0.314936204882147
"Q9BTC8_IDR_540_590",0.360030330948836
"Q9BTD3_IDR_273_319",1
"Q9BTD8_IDR_1_355",1
"Q9BUA3_IDR_140_264",0.305867823988991
"Q9BUA3_IDR_20_66",0.336002373627444
"Q9BUA3_IDR_274_315",0.358129802383565
"Q9BUA6_IDR_1_43",1
"Q9BUB4_IDR_153_251",1
"Q9BUB5_IDR_1_39",0.485731918146701
"Q9BUB5_IDR_377_465",0.514268081853299
"Q9BUB7_IDR_1_71",1
"Q9BUF7_IDR_83_120",1
"Q9BUG6_IDR_1_38",0.518673938844027
"Q9BUG6_IDR_141_351",0.481326061155973
"Q9BUH6_IDR_142_204",1
"Q9BUH8_IDR_1_129",0.44774431848598
"Q9BUH8_IDR_134_593",0.55225568151402
"Q9BV73_IDR_1084_1412",0.25452664993548
"Q9BV73_IDR_1_513",0.319405368255881
"Q9BV73_IDR_1790_1980",0.230693025705197
"Q9BV73_IDR_2019_2442",0.195374956103442
"Q9BV79_IDR_1_39",1
"Q9BV87_IDR_256_359",1
"Q9BV94_IDR_505_553",1
"Q9BV97_IDR_79_191",1
"Q9BVA0_IDR_313_488",1
"Q9BVA6_IDR_1_79",1
"Q9BVV6_IDR_1452_1482",0.152267185808102
"Q9BVV7_IDR_1_105",1
"Q9BVV8_IDR_1_132",1
"Q9BVW5_IDR_150_301",0.657652860482123
"Q9BVW5_IDR_1_66",0.342347139517877
"Q9BVW6_IDR_49_85",1
"Q9BVX2_IDR_1_32",1
"Q9BW04_IDR_1_567",1
"Q9BW11_IDR_112_204",0.461455783946924
"Q9BW11_IDR_20_74",0.538544216053076
"Q9BWU0_IDR_1_149",0.272989598132747
"Q9BWU0_IDR_279_358",0.238013070070415
"Q9BWU0_IDR_444_537",0.241216876585509
"Q9BWU0_IDR_584_765",0.247780455211329
"Q9BWU1_IDR_355_502",1
"Q9BWV1_IDR_420_469",0.253482556088014
"Q9BWV1_IDR_811_855",0.335367608378496
"Q9BWV1_IDR_877_1114",0.41114983553349
"Q9BWV3_IDR_483_514",1
"Q9BWV7_IDR_1_81",0.450849848817839
"Q9BX68_IDR_1_50",1
"Q9BX69_IDR_796_1037",0.587262941728619
"Q9BX69_IDR_90_279",0.412737058271381
"Q9BX70_IDR_1_93",1
"Q9BX73_IDR_1_60",1
"Q9BX79_IDR_595_631",1
"Q9BX82_IDR_68_167",1
"Q9BX84_IDR_1231_1274",0.160651459819331
"Q9BX84_IDR_1285_1456",0.129921039303556
"Q9BX84_IDR_1459_1598",0.121671654156114
"Q9BX84_IDR_1665_1695",0.114641268106317
"Q9BX84_IDR_1983_2022",0.141267448123784
"Q9BX84_IDR_544_600",0.196482085725249
"Q9BX84_IDR_772_820",0.135365044765648
"Q9BX95_IDR_33_117",1
"Q9BX97_IDR_374_442",1
"Q9BXA7_IDR_275_367",1
"Q9BXA9_IDR_1246_1286",0.190902980723401
"Q9BXA9_IDR_1_80",0.203637148040086
"Q9BXA9_IDR_83_1121",0.605459871236513
"Q9BXJ4_IDR_1_111",1
"Q9BXJ5_IDR_1_146",1
"Q9BXJ7_IDR_378_438",1
"Q9BXJ9_IDR_574_639",1
"Q9BXK1_IDR_207_252",0.440989218094152
"Q9BXK1_IDR_27_156",0.559010781905848
"Q9BXK5_IDR_229_451",1
"Q9BXL5_IDR_1_484",1
"Q9BXL6_IDR_214_286",0.39396378494831
"Q9BXL6_IDR_392_567",0.291082455274727
"Q9BXL6_IDR_756_803",0.314953759776963
"Q9BXL7_IDR_225_305",0.334356648655955
"Q9BXL7_IDR_424_664",0.367798933410096
"Q9BXL7_IDR_852_916",0.297844417933949
"Q9BXL8_IDR_186_226",0.566794937156224
"Q9BXL8_IDR_80_174",0.433205062843776
"Q9BXM0_IDR_1342_1375",0.308793669637824
"Q9BXM0_IDR_1_43",0.275406580061871
"Q9BXM0_IDR_45_233",0.415799750300305
"Q9BXM7_IDR_180_210",1
"Q9BXT5_IDR_1042_1607",0.179609218378851
"Q9BXT5_IDR_1_469",0.199393664872044
"Q9BXT5_IDR_2264_2514",0.137464006341089
"Q9BXT5_IDR_2563_2596",0.164355075260671
"Q9BXT5_IDR_473_775",0.159188142396014
"Q9BXT5_IDR_782_1040",0.159989892751331
"Q9BXT8_IDR_1104_1169",0.321674506820198
"Q9BXT8_IDR_1360_1397",0.328022207541505
"Q9BXT8_IDR_309_399",0.350303285638297
"Q9BXU0_IDR_1_47",1
"Q9BXU1_IDR_213_278",0.50460731587777
"Q9BXU1_IDR_976_1018",0.49539268412223
"Q9BXU2_IDR_157_225",1
"Q9BXU3_IDR_145_377",1
"Q9BXU7_IDR_602_726",0.510365346944751
"Q9BXU7_IDR_731_820",0.489634653055249
"Q9BY12_IDR_745_899",0.372615317449482
"Q9BY15_IDR_619_652",1
"Q9BY21_IDR_1_39",1
"Q9BY42_IDR_192_273",1
"Q9BY43_IDR_170_222",1
"Q9BY44_IDR_427_530",1
"Q9BY66_IDR_1299_1367",0.336495465902155
"Q9BY66_IDR_1411_1539",0.353331862776127
"Q9BY66_IDR_174_310",0.310172671321719
"Q9BY67_IDR_335_376",0.511038679665348
"Q9BY67_IDR_398_442",0.488961320334653
"Q9BY76_IDR_1_109",0.486849808444098
"Q9BY76_IDR_115_180",0.513150191555902
"Q9BY77_IDR_12_273",1
"Q9BY78_IDR_299_374",1
"Q9BY84_IDR_301_557",0.559617957913338
"Q9BY84_IDR_561_654",0.440382042086661
"Q9BY89_IDR_1_31",0.558354499302067
"Q9BY89_IDR_37_1789",0.441645500697933
"Q9BYK8_IDR_959_1061",1
"Q9BYL1_IDR_1_109",1
"Q9BYM8_IDR_148_193",0.465453023516523
"Q9BYM8_IDR_243_277",0.534546976483477
"Q9BYN0_IDR_1_36",1
"Q9BYN7_IDR_1_321",1
"Q9BYN8_IDR_1_38",1
"Q9BYP7_IDR_1_134",0.270115891250386
"Q9BYP7_IDR_486_1800",0.729884108749614
"Q9BYP8_IDR_1_105",1
"Q9BYW2_IDR_1075_1452",0.205542326264946
"Q9BYW2_IDR_1_1069",0.221499731885439
"Q9BYW2_IDR_1829_2147",0.223184626662263
"Q9BYW2_IDR_2311_2388",0.173039154505502
"Q9BYW2_IDR_2421_2468",0.17673416068185
"Q9BYW3_IDR_65_111",1
"Q9BYX2_IDR_1_44",0.310292945559189
"Q9BYX2_IDR_145_329",0.325046696603102
"Q9BYX2_IDR_384_454",0.364660357837709
"Q9BYX4_IDR_200_304",1
"Q9BZD6_IDR_1_31",1
"Q9BZD7_IDR_162_214",1
"Q9BZE1_IDR_1_31",1
"Q9BZE2_IDR_434_471",1
"Q9BZE3_IDR_1_190",0.582644142391349
"Q9BZE3_IDR_286_327",0.417355857608651
"Q9BZE4_IDR_461_634",1
"Q9BZE7_IDR_56_93",1
"Q9BZE9_IDR_177_316",0.546123003474542
"Q9BZE9_IDR_495_553",0.453876996525458
"Q9BZJ6_IDR_35_76",1
"Q9BZJ7_IDR_205_237",0.475925862470815
"Q9BZJ7_IDR_311_368",0.524074137529185
"Q9BZJ8_IDR_1_40",0.326144454150191
"Q9BZJ8_IDR_246_282",0.275239553603339
"Q9BZJ8_IDR_364_451",0.39861599224647
"Q9BZK7_IDR_90_150",1
"Q9BZL4_IDR_315_691",1
"Q9BZL6_IDR_1_37",0.352212773777155
"Q9BZL6_IDR_190_250",0.212099484254715
"Q9BZL6_IDR_316_378",0.205994468424218
"Q9BZL6_IDR_848_878",0.229693273543912
"Q9BZM3_IDR_14_204",0.63903055917147
"Q9BZM3_IDR_254_304",0.36096944082853
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.385202081675479
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.606195028474642
"Q9C086_IDR_78_267",0.393804971525358
"Q9C091_IDR_1088_1225",0.483780230366005
"Q9C091_IDR_241_368",0.229777624755189
"Q9C091_IDR_51_102",0.286442144878807
"Q9C093_IDR_1197_1327",0.188189095906469
"Q9C093_IDR_1663_1709",0.215022991908567
"Q9C093_IDR_257_290",0.19545909585897
"Q9C093_IDR_608_681",0.222220210882009
"Q9C093_IDR_890_1004",0.179108605443985
"Q9C098_IDR_21_345",0.486609806771067
"Q9C098_IDR_617_648",0.513390193228933
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.273044197788141
"Q9C0B9_IDR_207_351",0.210445925214161
"Q9C0B9_IDR_403_435",0.158461697322126
"Q9C0B9_IDR_464_1021",0.358048179675573
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.201610249654339
"Q9C0C7_IDR_250_310",0.192667579342887
"Q9C0C7_IDR_312_649",0.29809839162145
"Q9C0C7_IDR_665_726",0.154021192489137
"Q9C0C7_IDR_737_805",0.153602586892187
"Q9C0C9_IDR_1155_1249",0.237440523151574
"Q9C0C9_IDR_1_55",0.250978247267169
"Q9C0C9_IDR_399_537",0.301466394765292
"Q9C0C9_IDR_712_920",0.210114834815965
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.228930419946128
"Q9C0F1_IDR_289_390",0.414078914275549
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.560075606255377
"Q9C0H9_IDR_264_1183",0.439924393744623
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.544367083459802
"Q9C0I9_IDR_179_441",0.455632916540198
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.250403766421724
"Q9C0J8_IDR_408_507",0.229317974216316
"Q9C0J8_IDR_511_1336",0.520278259361961
"Q9C0J9_IDR_1_48",0.371585986381344
"Q9C0J9_IDR_175_482",0.628414013618656
"Q9C0K0_IDR_1_824",0.717362777345909
"Q9C0K0_IDR_858_894",0.282637222654091
"Q9GZR2_IDR_80_195",0.508538964103918
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.32552015866753
"Q9GZR7_IDR_62_190",0.234591879018883
"Q9GZR7_IDR_812_859",0.439887962313587
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.263287828995429
"Q9GZU2_IDR_1305_1386",0.260829800631078
"Q9GZU2_IDR_1_34",0.220308075222049
"Q9GZU2_IDR_1417_1478",0.255574295151445
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.485756576871533
"Q9GZV3_IDR_520_580",0.514243423128467
"Q9H009_IDR_142_177",0.518313481671532
"Q9H009_IDR_1_74",0.481686518328468
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.47973653143707
"Q9H019_IDR_74_143",0.52026346856293
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.488485389496629
"Q9H063_IDR_52_83",0.511514610503371
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.229060918263168
"Q9H0E7_IDR_167_291",0.261712953871124
"Q9H0E7_IDR_306_373",0.249212459508969
"Q9H0E7_IDR_682_712",0.260013668356739
"Q9H0E9_IDR_133_704",0.440041033887762
"Q9H0E9_IDR_819_854",0.298345321498903
"Q9H0E9_IDR_869_1101",0.261613644613335
"Q9H0F5_IDR_1_386",1
"Q9H0F6_IDR_121_167",0.519091651505319
"Q9H0V9_IDR_1_43",0.478299821201106
"Q9H0V9_IDR_293_348",0.521700178798894
"Q9H0W5_IDR_62_92",0.526343407942196
"Q9H0W5_IDR_99_538",0.473656592057804
"Q9H0W7_IDR_87_127",1
"Q9H0W8_IDR_1_170",1
"Q9H0X4_IDR_1_63",1
"Q9H0X6_IDR_43_138",1
"Q9H0X9_IDR_1_98",0.355739772212294
"Q9H0X9_IDR_249_362",0.298777963071167
"Q9H161_IDR_236_411",0.514399485776892
"Q9H165_IDR_1_747",1
"Q9H171_IDR_281_317",0.345382076427412
"Q9H171_IDR_344_400",0.342971870067703
"Q9H171_IDR_72_104",0.311646053504885
"Q9H172_IDR_1_43",0.466832864022053
"Q9H172_IDR_333_364",0.533167135977947
"Q9H173_IDR_1_63",1
"Q9H175_IDR_128_168",0.215337880434332
"Q9H175_IDR_1_63",0.240761315987974
"Q9H175_IDR_281_371",0.286292977159191
"Q9H175_IDR_425_543",0.257607826418503
"Q9H190_IDR_1_39",1
"Q9H1A4_IDR_288_392",0.32603632604157
"Q9H1A4_IDR_674_704",0.217071716115454
"Q9H1A4_IDR_715_746",0.257034742553045
"Q9H1A4_IDR_988_1019",0.199857215289931
"Q9H1B5_IDR_37_149",1
"Q9H1B7_IDR_64_362",0.341233363863597
"Q9H1K0_IDR_472_732",0.288815616757783
"Q9H1M0_IDR_1_70",1
"Q9H1M3_IDR_1_61",0.479411605268009
"Q9H1M3_IDR_70_183",0.520588394731991
"Q9H1P3_IDR_1_59",0.533104559824978
"Q9H1P3_IDR_319_350",0.466895440175022
"Q9H1Q7_IDR_370_451",1
"Q9H1R2_IDR_140_295",1
"Q9H1R3_IDR_1_262",1
"Q9H1U4_IDR_1_197",1
"Q9H1V8_IDR_1_60",0.522693417387173
"Q9H1V8_IDR_646_711",0.477306582612827
"Q9H1X3_IDR_1_32",1
"Q9H1Y3_IDR_1_31",0.644280024348868
"Q9H1Y3_IDR_330_397",0.355719975651132
"Q9H1Z8_IDR_109_148",0.535302992756508
"Q9H1Z8_IDR_1_31",0.464697007243491
"Q9H201_IDR_144_632",1
"Q9H204_IDR_1_41",1
"Q9H2B2_IDR_1_151",1
"Q9H2B4_IDR_574_604",1
"Q9H2C1_IDR_121_227",0.470051978501631
"Q9H2C1_IDR_298_345",0.529948021498369
"Q9H2D6_IDR_1_2115",0.598310098740325
"Q9H2D6_IDR_2151_2188",0.401689901259675
"Q9H2F5_IDR_276_439",0.438788237296577
"Q9H2F5_IDR_471_836",0.561211762703423
"Q9H2F9_IDR_45_107",1
"Q9H2G2_IDR_1205_1235",0.441852583019531
"Q9H2G2_IDR_313_796",0.558147416980469
"Q9H2G4_IDR_1_210",0.498009393658862
"Q9H2G4_IDR_426_682",0.501990606341138
"Q9H2G9_IDR_1_130",0.521293150058923
"Q9H2G9_IDR_219_321",0.478706849941077
"Q9H2H9_IDR_1_72",1
"Q9H2I8_IDR_135_173",1
"Q9H2J4_IDR_208_239",1
"Q9H2J7_IDR_1_62",0.491632403251737
"Q9H2W2_IDR_136_220",0.532724422720546
"Q9H2W2_IDR_1_91",0.467275577279454
"Q9H2W6_IDR_1_41",1
"Q9H2X0_IDR_1_31",1
"Q9H2X3_IDR_1_60",1
"Q9H2X6_IDR_43_180",0.511893115162838
"Q9H2X6_IDR_536_1061",0.488106884837162
"Q9H2X8_IDR_1_130",1
"Q9H2X9_IDR_10_81",0.318648104864922
"Q9H2X9_IDR_87_120",0.34446965199727
"Q9H2X9_IDR_942_1066",0.336882243137808
"Q9H2Y7_IDR_1_1382",1
"Q9H2Y9_IDR_1_110",0.329424847072417
"Q9H2Y9_IDR_374_412",0.326623148284537
"Q9H2Y9_IDR_763_848",0.343952004643046
"Q9H2Z4_IDR_1_191",0.560673316127606
"Q9H2Z4_IDR_289_342",0.439326683872394
"Q9H300_IDR_21_90",1
"Q9H305_IDR_1_119",1
"Q9H307_IDR_1_150",0.466060407384494
"Q9H3E2_IDR_410_470",1
"Q9H3F6_IDR_265_313",1
"Q9H3H1_IDR_414_467",1
"Q9H3H3_IDR_1_70",1
"Q9H3H9_IDR_1_227",1
"Q9H3J6_IDR_129_166",1
"Q9H3K2_IDR_1_73",1
"Q9H3M0_IDR_427_494",1
"Q9H3M9_IDR_183_355",1
"Q9H3N1_IDR_210_280",1
"Q9H3N8_IDR_207_291",1
"Q9H3P2_IDR_147_433",1
"Q9H3P7_IDR_188_237",0.28511296230246
"Q9H3P7_IDR_22_69",0.26418188028998
"Q9H3P7_IDR_291_363",0.45070515740756
"Q9H3Q1_IDR_1_35",0.302095489839613
"Q9H3Q1_IDR_227_356",0.318240178582413
"Q9H3Q1_IDR_55_199",0.379664331577974
"Q9H3Q3_IDR_1_47",1
"Q9H3R0_IDR_363_612",1
"Q9H422_IDR_511_869",0.281354404761046
"Q9H422_IDR_87_147",0.141984409801057
"Q9H422_IDR_874_1078",0.3964729073356
"Q9H425_IDR_129_306",1
"Q9H426_IDR_1_78",1
"Q9H444_IDR_172_212",1
"Q9H446_IDR_190_243",1
"Q9H461_IDR_152_230",0.361657603097883
"Q9H461_IDR_344_380",0.307241355255386
"Q9H461_IDR_624_694",0.331101041646731
"Q9H467_IDR_89_145",1
"Q9H497_IDR_1_37",1
"Q9H4A3_IDR_1_206",0.178199259961951
"Q9H4A3_IDR_1262_2382",0.381363237698198
"Q9H4A3_IDR_567_1259",0.440437502339851
"Q9H4A5_IDR_1_42",1
"Q9H4A6_IDR_1_57",1
"Q9H4A9_IDR_1_49",1
"Q9H4B4_IDR_1_47",0.53942915945676
"Q9H4B4_IDR_337_413",0.46057084054324
"Q9H4I3_IDR_1_56",1
"Q9H4I9_IDR_1_49",1
"Q9H4L4_IDR_1_309",1
"Q9H4L5_IDR_1_31",0.321792733283331
"Q9H4L5_IDR_164_210",0.261003635384566
"Q9H4L5_IDR_246_512",0.417203631332103
"Q9H4L7_IDR_1_248",0.450521492046546
"Q9H4L7_IDR_292_382",0.549478507953454
"Q9H4M7_IDR_1_46",0.344536285295749
"Q9H4M7_IDR_149_436",0.334210311210887
"Q9H4M7_IDR_473_747",0.321253403493364
"Q9H4Q3_IDR_162_443",0.615929836523357
"Q9H4Q3_IDR_643_707",0.384070163476643
"Q9H4Q4_IDR_321_367",1
"Q9H4S2_IDR_14_162",0.550072327263143
"Q9H4S2_IDR_199_264",0.449927672736857
"Q9H4T2_IDR_125_233",1
"Q9H4W6_IDR_406_596",1
