"","GO0097659_nucleic_acid_templated_transcription"
"O00470_IDR_177_290",0.406088811560777
"O00470_IDR_1_77",0.593911188439223
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.405318669858674
"O00472_IDR_290_524",0.594681330141326
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.352341067586179
"O00566_IDR_649_681",0.367524075096944
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.519569395597951
"O00591_IDR_338_390",0.480430604402049
"A1A5C7_IDR_633_686",0.494260667382568
"A1A5D9_IDR_258_367",0.259954478568869
"A1A5D9_IDR_369_401",0.247228114152655
"A1A5D9_IDR_452_497",0.23213564174518
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.495930594211169
"A1L162_IDR_1_63",0.504069405788831
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.19486032669705
"A1L390_IDR_1154_1219",0.218753909642043
"A1L390_IDR_1_89",0.214759253085149
"A1L390_IDR_412_905",0.166906314448695
"A1L390_IDR_937_1048",0.204720196127063
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.309963345623337
"A1L443_IDR_285_389",0.352846945485168
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.531717591079345
"Q9Y426_IDR_389_696",0.468282408920655
"Q9Y446_IDR_1_314",0.563680069532002
"Q9Y446_IDR_549_586",0.436319930467998
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.463279426047984
"Q9Y450_IDR_1_87",0.536720573952016
"Q9Y458_IDR_1_86",0.346449557527496
"Q9Y458_IDR_271_346",0.316017869204711
"Q9Y458_IDR_384_435",0.337532573267793
"Q9Y462_IDR_149_246",0.555768915001417
"Q9Y462_IDR_250_366",0.444231084998583
"Q9Y463_IDR_1_36",0.277088454277085
"Q9Y463_IDR_433_629",0.722911545722915
"Q9Y466_IDR_42_77",0.479726836575803
"Q9Y466_IDR_81_173",0.520273163424197
"Q9Y468_IDR_113_168",0.227246808740868
"Q9Y468_IDR_170_269",0.215441636075481
"Q9Y468_IDR_26_84",0.256962536216435
"Q9Y468_IDR_587_721",0.300349018967216
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.478560114957218
"Q9Y483_IDR_356_558",0.521439885042782
"Q9Y485_IDR_1246_1305",0.091983444432921
"Q9Y485_IDR_1361_1395",0.0810073841875713
"Q9Y485_IDR_1889_1949",0.0954822640213941
"Q9Y485_IDR_1969_2018",0.0861958031903801
"Q9Y485_IDR_2366_2418",0.0861168439971224
"Q9Y485_IDR_2442_2480",0.0923189032969295
"Q9Y485_IDR_287_332",0.0922734855649809
"Q9Y485_IDR_418_469",0.0956912174149731
"Q9Y485_IDR_557_589",0.099349487455858
"Q9Y485_IDR_665_697",0.093798793166481
"Q9Y485_IDR_897_934",0.0857823732713886
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.555277815120299
"Q9Y496_IDR_626_699",0.444722184879701
"Q9Y4A5_IDR_179_212",0.248640569704084
"Q9Y4A5_IDR_2024_2085",0.260565481940124
"Q9Y4A5_IDR_2545_2582",0.231382370519902
"Q9Y4A5_IDR_473_538",0.25941157783589
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.199995177161344
"Q9Y4B4_IDR_1_243",0.184260563777865
"Q9Y4B4_IDR_1301_1371",0.252612560510521
"Q9Y4B4_IDR_638_696",0.193657490353991
"Q9Y4B4_IDR_993_1052",0.169474208196279
"Q9Y4B5_IDR_1_1647",0.577166573984046
"Q9Y4B5_IDR_1650_1905",0.422833426015954
"Q9Y4B6_IDR_1393_1507",0.258521429052725
"Q9Y4B6_IDR_190_303",0.289086806635308
"Q9Y4B6_IDR_875_1000",0.452391764311967
"Q9Y4C1_IDR_251_518",0.460173545191215
"Q9Y4C1_IDR_755_907",0.539826454808785
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.236426471429047
"Q9Y4C8_IDR_665_726",0.289138434646991
"Q9Y4C8_IDR_82_128",0.221750970853002
"Q9Y4C8_IDR_925_960",0.25268412307096
"Q9Y4D1_IDR_1043_1078",0.363601171851182
"Q9Y4D1_IDR_511_606",0.293043959587825
"Q9Y4D1_IDR_997_1032",0.343354868560993
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.610426188807477
"Q9Y4E1_IDR_56_1320",0.389573811192523
"Q9Y4E5_IDR_400_459",0.243275630438852
"Q9Y4E5_IDR_51_85",0.251102290389354
"Q9Y4E5_IDR_566_601",0.241103047636421
"Q9Y4E5_IDR_810_872",0.264519031535373
"Q9Y4E6_IDR_1061_1118",0.234538169508823
"Q9Y4E6_IDR_636_666",0.246075112954951
"Q9Y4E6_IDR_708_788",0.252868297938635
"Q9Y4E6_IDR_913_971",0.266518419597591
"Q9Y4E8_IDR_226_263",0.349724487380335
"Q9Y4E8_IDR_621_707",0.360522205693796
"Q9Y4E8_IDR_937_981",0.289753306925869
"Q9Y4F1_IDR_1_35",0.301233984917173
"Q9Y4F1_IDR_355_535",0.353945878838507
"Q9Y4F1_IDR_864_906",0.344820136244321
"Q9Y4F3_IDR_1564_1725",0.366149482258543
"Q9Y4F3_IDR_311_344",0.340738387776331
"Q9Y4F3_IDR_585_730",0.293112129965126
"Q9Y4F4_IDR_1434_1483",0.263708270905607
"Q9Y4F4_IDR_1_88",0.254141466086722
"Q9Y4F4_IDR_312_344",0.267041176441782
"Q9Y4F4_IDR_616_1247",0.215109086565889
"Q9Y4F9_IDR_1_69",0.6051558933549
"Q9Y4F9_IDR_321_730",0.3948441066451
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.230910592764728
"Q9Y4G8_IDR_481_590",0.315377482671753
"Q9Y4G8_IDR_913_1499",0.453711924563519
"Q9Y4H2_IDR_1261_1317",0.355563641150401
"Q9Y4H2_IDR_148_182",0.321900658910723
"Q9Y4H2_IDR_299_1246",0.322535699938876
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.339091138914784
"Q9Y4I1_IDR_1422_1473",0.320710393015035
"Q9Y4I1_IDR_596_631",0.340198468070181
"Q9Y4I5_IDR_1_301",0.563154874492409
"Q9Y4I5_IDR_406_444",0.436845125507591
"Q9Y4J8_IDR_275_410",0.38010658993278
"Q9Y4J8_IDR_418_743",0.61989341006722
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.477202361850952
"Q9Y4L1_IDR_910_999",0.522797638149048
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.415171629602837
"Q9Y4R7_IDR_542_742",0.584828370397163
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.329223485579512
"Q9Y4W2_IDR_511_624",0.309500379136902
"Q9Y4W2_IDR_679_714",0.361276135283586
"Q9Y4W6_IDR_763_797",0.512795906248329
"Q9Y4W6_IDR_78_134",0.487204093751671
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.489266870640178
"Q9Y4Z2_IDR_1_93",0.510733129359822
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.45174445801948
"Q9Y519_IDR_369_407",0.54825554198052
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.381876069706077
"Q9Y561_IDR_781_816",0.618123930293924
"Q9Y566_IDR_1_67",0.366306150858752
"Q9Y566_IDR_416_547",0.236035925995534
"Q9Y566_IDR_758_2087",0.397657923145714
"Q9Y570_IDR_1_38",0.535103360070499
"Q9Y570_IDR_239_281",0.464896639929501
"Q9Y572_IDR_309_428",0.475403096329383
"Q9Y572_IDR_473_518",0.524596903670617
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.498891140802353
"Q9Y592_IDR_618_701",0.501108859197647
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
"Q9Y5A9_IDR_1_50",0.265514540546267
"Q9Y5A9_IDR_197_239",0.243814806706443
"Q9Y5A9_IDR_245_389",0.49067065274729
"Q9Y5B0_IDR_334_586",0.333070096839016
"Q9Y5B0_IDR_730_961",0.666929903160984
"Q9Y5B6_IDR_1_385",0.733546631275692
"Q9Y5B6_IDR_498_563",0.266453368724309
"Q9Y5B9_IDR_436_478",0.40264865187153
"Q9Y5B9_IDR_927_1047",0.59735134812847
"Q9Y5C1_IDR_16_53",0.467085744558715
"Q9Y5C1_IDR_188_239",0.532914255441285
"Q9Y5F3_IDR_782_818",1
"Q9Y5F6_IDR_795_828",1
"Q9Y5G0_IDR_768_802",1
"Q9Y5G3_IDR_768_804",1
"Q9Y5G5_IDR_782_815",1
"Q9Y5G8_IDR_782_813",1
"Q9Y5G9_IDR_1_50",1
"Q9Y5I4_IDR_1_37",0.306523122791174
"Q9Y5I4_IDR_814_859",0.409298083280437
"Q9Y5I4_IDR_957_1007",0.284178793928389
"Q9Y5J1_IDR_1_137",1
"Q9Y5J3_IDR_1_62",0.263695325717991
"Q9Y5J3_IDR_167_290",0.736304674282009
"Q9Y5J6_IDR_70_103",1
"Q9Y5K3_IDR_1_57",0.405587988418921
"Q9Y5K3_IDR_305_369",0.594412011581079
"Q9Y5K6_IDR_168_295",0.295856001132997
"Q9Y5K6_IDR_310_581",0.334071442296171
"Q9Y5K6_IDR_63_108",0.370072556570832
"Q9Y5K8_IDR_208_247",1
"Q9Y5L2_IDR_32_63",1
"Q9Y5N1_IDR_230_351",1
"Q9Y5N6_IDR_188_227",1
"Q9Y5P3_IDR_1_518",1
"Q9Y5P4_IDR_118_177",0.349160174606736
"Q9Y5P4_IDR_184_235",0.334593362735158
"Q9Y5P4_IDR_276_401",0.316246462658107
"Q9Y5P8_IDR_42_123",0.509102542687687
"Q9Y5P8_IDR_519_553",0.490897457312313
"Q9Y5Q3_IDR_1_209",1
"Q9Y5Q5_IDR_1_72",0.452364870042189
"Q9Y5Q5_IDR_82_135",0.547635129957811
"Q9Y5Q6_IDR_50_114",1
"Q9Y5Q8_IDR_343_385",0.53538044919158
"Q9Y5Q8_IDR_464_519",0.46461955080842
"Q9Y5Q9_IDR_25_142",1
"Q9Y5R2_IDR_1_75",0.514179499847625
"Q9Y5R2_IDR_331_374",0.485820500152375
"Q9Y5R5_IDR_1_509",1
"Q9Y5R6_IDR_1_373",1
"Q9Y5S1_IDR_1_70",0.473966981939814
"Q9Y5S1_IDR_726_764",0.526033018060186
"Q9Y5S2_IDR_1609_1711",0.367937055227922
"Q9Y5S2_IDR_352_400",0.20931230384309
"Q9Y5S2_IDR_406_528",0.175351863859915
"Q9Y5S2_IDR_924_1033",0.247398777069073
"Q9Y5S9_IDR_1_65",1
"Q9Y5T4_IDR_1_32",1
"Q9Y5T5_IDR_144_189",0.540809094263451
"Q9Y5T5_IDR_385_606",0.459190905736549
"Q9Y5U2_IDR_105_157",0.311133797687527
"Q9Y5U2_IDR_1_76",0.315826090043289
"Q9Y5U2_IDR_218_329",0.373040112269184
"Q9Y5U5_IDR_191_241",1
"Q9Y5V0_IDR_1_35",1
"Q9Y5V3_IDR_1_467",1
"Q9Y5W3_IDR_118_263",0.673687618425818
"Q9Y5W3_IDR_53_112",0.326312381574182
"Q9Y5W5_IDR_1_32",0.456114546623815
"Q9Y5W5_IDR_348_379",0.543885453376185
"Q9Y5W7_IDR_2_60",0.45119696409746
"Q9Y5W7_IDR_473_538",0.261597380726657
"Q9Y5W7_IDR_733_778",0.287205655175883
"Q9Y5W9_IDR_158_270",1
"Q9Y5X0_IDR_153_201",1
"Q9Y5X1_IDR_72_207",1
"Q9Y5X2_IDR_1_59",1
"Q9Y5X4_IDR_113_212",0.616914381975208
"Q9Y5X4_IDR_1_40",0.383085618024792
"Q9Y5Y0_IDR_1_97",0.461260931347904
"Q9Y5Y0_IDR_518_555",0.538739068652096
"Q9Y5Y3_IDR_230_260",1
"Q9Y5Y4_IDR_330_395",1
"Q9Y5Y5_IDR_137_211",1
"Q9Y5Y7_IDR_132_321",1
"Q9Y5Y9_IDR_1003_1088",0.211993924259066
"Q9Y5Y9_IDR_1872_1956",0.189414536652717
"Q9Y5Y9_IDR_411_595",0.2045178568015
"Q9Y5Y9_IDR_939_986",0.394073682286717
"Q9Y5Z6_IDR_1_45",1
"Q9Y5Z7_IDR_396_587",1
"Q9Y5Z9_IDR_1_42",1
"Q9Y603_IDR_125_218",0.516337238744749
"Q9Y603_IDR_1_31",0.483662761255251
"Q9Y606_IDR_1_80",1
"Q9Y608_IDR_1_403",0.522074221038415
"Q9Y608_IDR_532_630",0.477925778961585
"Q9Y613_IDR_1002_1105",0.340224690180435
"Q9Y613_IDR_337_534",0.345916234825994
"Q9Y613_IDR_581_623",0.313859074993572
"Q9Y614_IDR_1_45",1
"Q9Y615_IDR_1_43",1
"Q9Y616_IDR_105_146",0.548479933811298
"Q9Y616_IDR_448_596",0.451520066188702
"Q9Y618_IDR_1_2514",1
"Q9Y620_IDR_1_120",1
"Q9Y624_IDR_266_299",1
"Q9Y625_IDR_342_378",0.333908593970038
"Q9Y625_IDR_424_473",0.32789953157938
"Q9Y625_IDR_476_555",0.338191874450581
"Q9Y639_IDR_365_398",1
"Q9Y644_IDR_1_52",1
"Q9Y651_IDR_74_242",1
"Q9Y657_IDR_1_51",1
"Q9Y661_IDR_65_192",1
"Q9Y662_IDR_1_133",1
"Q9Y663_IDR_1_147",1
"Q9Y666_IDR_12_76",0.37150162835702
"Q9Y666_IDR_932_1014",0.62849837164298
"Q9Y673_IDR_1_39",1
"Q9Y675_IDR_1_40",1
"Q9Y676_IDR_228_258",1
"Q9Y679_IDR_263_293",0.514063392710856
"Q9Y679_IDR_342_382",0.485936607289144
"Q9Y691_IDR_1_40",1
"Q9Y692_IDR_162_407",0.509010267056116
"Q9Y692_IDR_56_87",0.490989732943884
"Q9Y697_IDR_1_53",1
"Q9Y698_IDR_210_262",1
"Q9Y6A5_IDR_1_648",1
"Q9Y6B2_IDR_1_101",1
"Q9Y6B7_IDR_576_619",1
"Q9Y6C2_IDR_123_406",0.197688268622031
"Q9Y6C2_IDR_463_493",0.190675845462095
"Q9Y6C2_IDR_549_598",0.179674436558526
"Q9Y6C2_IDR_601_731",0.222731608344721
"Q9Y6C2_IDR_784_864",0.209229841012626
"Q9Y6C5_IDR_1125_1203",0.498251526910636
"Q9Y6C5_IDR_621_658",0.501748473089364
"Q9Y6D5_IDR_1016_1064",0.23174747569652
"Q9Y6D5_IDR_1493_1559",0.256149068276853
"Q9Y6D5_IDR_206_365",0.247466339419741
"Q9Y6D5_IDR_585_632",0.264637116606886
"Q9Y6D6_IDR_1072_1118",0.208357082360369
"Q9Y6D6_IDR_1545_1636",0.201336212573039
"Q9Y6D6_IDR_216_414",0.366083519215686
"Q9Y6D6_IDR_634_687",0.224223185850907
"Q9Y6D9_IDR_1_72",1
"Q9Y6E0_IDR_344_397",1
"Q9Y6F1_IDR_1_38",1
"Q9Y6F7_IDR_60_279",1
"Q9Y6F8_IDR_182_280",0.375401850312441
"Q9Y6F8_IDR_60_174",0.624598149687559
"Q9Y6G9_IDR_1_44",0.352060667823209
"Q9Y6G9_IDR_342_378",0.328057943880072
"Q9Y6G9_IDR_384_523",0.319881388296719
"Q9Y6H1_IDR_1_110",1
"Q9Y6H3_IDR_1_41",1
"Q9Y6H5_IDR_1_70",0.246593126978328
"Q9Y6H5_IDR_550_622",0.281603766878442
"Q9Y6H5_IDR_626_919",0.228869287747377
"Q9Y6H5_IDR_72_143",0.242933818395854
"Q9Y6H6_IDR_29_63",1
"Q9Y6H8_IDR_104_136",0.324056356508222
"Q9Y6H8_IDR_236_435",0.675943643491778
"Q9Y6I3_IDR_138_576",1
"Q9Y6I4_IDR_120_153",1
"Q9Y6I9_IDR_198_313",1
"Q9Y6J0_IDR_1301_1498",0.359714514276656
"Q9Y6J0_IDR_1668_2220",0.264456142294612
"Q9Y6J0_IDR_290_406",0.140306084140879
"Q9Y6J0_IDR_421_464",0.235523259287853
"Q9Y6J9_IDR_377_448",0.48318832970686
"Q9Y6J9_IDR_450_546",0.51681167029314
"Q9Y6K1_IDR_1_286",1
"Q9Y6K5_IDR_363_396",1
"Q9Y6K8_IDR_323_367",1
"Q9Y6K9_IDR_1_59",0.434782269760701
"Q9Y6K9_IDR_343_391",0.565217730239299
"Q9Y6L6_IDR_128_165",0.339094063114903
"Q9Y6L6_IDR_284_315",0.332472610344688
"Q9Y6L6_IDR_650_691",0.328433326540409
"Q9Y6L7_IDR_1_62",0.498093463933441
"Q9Y6L7_IDR_69_154",0.501906536066559
"Q9Y6M0_IDR_1_35",1
"Q9Y6M1_IDR_158_190",1
"Q9Y6M4_IDR_1_35",0.338185327126844
"Q9Y6M4_IDR_332_427",0.661814672873156
"Q9Y6M5_IDR_145_245",0.618656127401379
"Q9Y6M5_IDR_451_492",0.381343872598621
"Q9Y6M7_IDR_1184_1214",0.184717903851315
"Q9Y6M7_IDR_1_31",0.269244032804067
"Q9Y6M7_IDR_216_410",0.285488828434487
"Q9Y6M7_IDR_52_86",0.260549234910132
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.746863592123912
"Q9Y6N7_IDR_982_1040",0.253136407876088
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.518963551286541
"Q9Y6P5_IDR_282_325",0.481036448713458
"Q9Y6Q2_IDR_13_169",0.538326370460769
"Q9Y6Q2_IDR_189_226",0.461673629539231
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.325060146260459
"Q9Y6Q6_IDR_436_523",0.350766960167653
"Q9Y6Q6_IDR_555_616",0.324172893571887
"Q9Y6Q9_IDR_1_36",0.249978678170457
"Q9Y6Q9_IDR_372_1420",0.750021321829544
"Q9Y6R0_IDR_1_40",0.600974707756023
"Q9Y6R0_IDR_201_577",0.399025292243977
"Q9Y6R1_IDR_1009_1044",0.222219521872145
"Q9Y6R1_IDR_211_270",0.284258543964088
"Q9Y6R1_IDR_38_83",0.239851282248026
"Q9Y6R1_IDR_399_433",0.25367065191574
"Q9Y6R4_IDR_1148_1289",0.29992060377117
"Q9Y6R4_IDR_1_217",0.421888860414961
"Q9Y6R4_IDR_430_505",0.278190535813869
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.498591318666426
"Q9Y6S9_IDR_235_378",0.501408681333574
"Q9Y6T7_IDR_383_424",0.50484331041876
"Q9Y6T7_IDR_89_128",0.49515668958124
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.244613752485662
"Q9Y6V0_IDR_2946_4688",0.332575915993961
"Q9Y6V0_IDR_4828_4975",0.422810331520377
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.724169182748468
"O14490_IDR_903_962",0.275830817251532
"O14492_IDR_377_408",0.316863600178498
"O14492_IDR_518_621",0.372278496790099
"O14492_IDR_83_132",0.310857903031403
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.427678862220117
"O14495_IDR_280_311",0.572321137779883
"O14497_IDR_1_1635",0.658895714001897
"O14497_IDR_1736_1963",0.341104285998103
"O14503_IDR_1_54",0.208976169988194
"O14503_IDR_184_330",0.427986591979903
"O14503_IDR_332_412",0.363037238031903
"O14511_IDR_1_96",0.312851866825703
"O14511_IDR_415_850",0.687148133174297
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.177802084298691
"O14513_IDR_258_467",0.187337936952792
"O14513_IDR_474_513",0.197096514990715
"O14545_IDR_136_167",0.211705928966071
"O14545_IDR_174_367",0.203155025088147
"O14545_IDR_388_582",0.297003903651641
"O14545_IDR_51_87",0.288135142294141
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.272141780760396
"O14559_IDR_255_309",0.293258978027924
"O14559_IDR_516_1268",0.43459924121168
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.500606230821948
"O14578_IDR_1904_2027",0.499393769178052
"O14594_IDR_1275_1311",0.542844112137634
"O14594_IDR_361_960",0.457155887862366
"O14595_IDR_1_34",1
"O14598_IDR_1_125",1
"O14602_IDR_113_144",1
"O14607_IDR_1_34",0.292028116150507
"O14646_IDR_1049_1122",0.20834105819499
"O14646_IDR_1_269",0.214113440679716
"O14646_IDR_1320_1411",0.217296134694779
"O14646_IDR_1503_1710",0.360249366430515
"O14647_IDR_1051_1127",0.166384976250866
"O14647_IDR_1_259",0.167473907481398
"O14647_IDR_1327_1463",0.249638650170343
"O14647_IDR_1557_1828",0.416502466097393
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.149051732695761
"O14654_IDR_1_74",0.329135465446375
"O14654_IDR_338_703",0.194967823341962
"O14654_IDR_707_778",0.178796006690154
"O14654_IDR_786_918",0.148048971825749
"O14662_IDR_16_71",0.516202479253204
"O14662_IDR_188_223",0.483797520746796
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.522667313845388
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.487703959598652
"O14763_IDR_1_77",0.512296040401348
"O14764_IDR_1_35",0.492662745501479
"O14764_IDR_364_419",0.507337254498521
"O14770_IDR_177_291",0.243879990848681
"O14770_IDR_1_79",0.253775513783781
"O14770_IDR_331_366",0.19919441964372
"O14770_IDR_402_477",0.303150075723819
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.152419668471517
"O14776_IDR_154_371",0.172830604785792
"O14776_IDR_1_67",0.16484311754324
"O14776_IDR_373_428",0.182743353693359
"O14776_IDR_466_522",0.173008322615808
"O14776_IDR_574_654",0.154154932890284
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.526367969760944
"O14901_IDR_475_512",0.473632030239056
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.481966624074035
"O14917_IDR_977_1095",0.518033375925966
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.204223348071193
"O14924_IDR_149_218",0.2105942143857
"O14924_IDR_401_434",0.187896709863377
"O14924_IDR_446_705",0.214542457497931
"O14924_IDR_843_959",0.182743270181799
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
"O14964_IDR_221_777",1
"O14967_IDR_1_46",0.541305427349303
"O14967_IDR_496_610",0.458694572650697
"O15015_IDR_1_238",0.537084600668558
"O15015_IDR_657_782",0.462915399331442
"O15018_IDR_182_324",0.20321735463561
"O15018_IDR_423_501",0.174636405955195
"O15018_IDR_535_575",0.178623061970229
"O15018_IDR_676_719",0.1774820218186
"O15018_IDR_816_2616",0.266041155620366
"O15020_IDR_2082_2222",0.480611999410881
"O15020_IDR_2330_2390",0.519388000589119
"O15021_IDR_1099_1136",0.22334303060228
"O15021_IDR_1229_2623",0.182280203842466
"O15021_IDR_1_376",0.383355168701776
"O15021_IDR_874_1084",0.211021596853479
"O15027_IDR_1_1260",0.35557650304114
"O15027_IDR_1271_1385",0.340388066724465
"O15027_IDR_1570_1612",0.159490079484213
"O15027_IDR_1890_2357",0.144545350750182
"O15033_IDR_1_41",1
"O15034_IDR_53_164",0.304180417682042
"O15034_IDR_588_846",0.378010799823294
"O15055_IDR_1224_1255",0.225180719676638
"O15055_IDR_940_1126",0.227794519458475
"O15056_IDR_1418_1468",0.48995423582895
"O15056_IDR_984_1409",0.51004576417105
"O15060_IDR_120_341",1
"O15062_IDR_125_590",1
"O15063_IDR_1_64",0.349975256765503
"O15063_IDR_512_1070",0.650024743234497
"O15066_IDR_372_430",0.442108590361708
"O15066_IDR_694_747",0.557891409638293
"O15068_IDR_558_628",0.579817125287643
"O15068_IDR_956_1031",0.420182874712357
"O15069_IDR_1_1419",0.420326524997743
"O15069_IDR_1488_1522",0.579673475002257
"O15072_IDR_1052_1205",0.279598364042276
"O15072_IDR_1_31",0.231657593122386
"O15072_IDR_209_253",0.246126180594874
"O15072_IDR_996_1031",0.242617862240465
"O15075_IDR_147_180",0.204591672929249
"O15075_IDR_1_54",0.244933389451796
"O15085_IDR_1083_1354",0.158920848768705
"O15085_IDR_125_289",0.149592720120625
"O15085_IDR_1368_1417",0.177823513056499
"O15085_IDR_1452_1522",0.17038551471795
"O15085_IDR_492_712",0.174376064823311
"O15090_IDR_1022_1257",0.320011621693496
"O15090_IDR_1_1019",0.679988378306504
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.544601451859844
"O15105_IDR_220_250",0.455398548140156
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.531621366283544
"O15117_IDR_545_687",0.468378633716456
"O15119_IDR_304_743",0.466548093196879
"O15119_IDR_36_101",0.533451906803121
"O15123_IDR_1_32",0.328933437578779
"O15123_IDR_229_277",0.671066562421221
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.254493453954743
"O15209_IDR_562_634",0.395616540964744
"O15211_IDR_197_235",0.242434139404163
"O15211_IDR_393_426",0.25695052612358
"O15211_IDR_510_645",0.259244470206457
"O15211_IDR_735_777",0.241370864265801
"O15213_IDR_1_100",0.413465853618266
"O15213_IDR_529_610",0.586534146381734
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.278635813633289
"O15231_IDR_44_571",0.374551070849645
"O15231_IDR_586_617",0.346813115517066
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.565882953993935
"O15234_IDR_245_703",0.434117046006065
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.556232990788679
"O15259_IDR_61_148",0.443767009211321
"O15355_IDR_162_326",0.437994654917075
"O15355_IDR_509_546",0.562005345082925
"O15357_IDR_120_177",0.525208434487412
"O15357_IDR_894_1197",0.474791565512588
"O15370_IDR_106_282",0.427626588596033
"O15370_IDR_1_49",0.572373411403967
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.341116629232022
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
