"","GO0004175_endopeptidase_activity"
"Q7RTU1_IDR_1_82",0.482038551065947
"Q7RTU3_IDR_157_233",0.517995997282236
"Q7RTU3_IDR_1_94",0.482004002717764
"Q7RTU4_IDR_127_204",0.52436136521497
"Q7RTU4_IDR_1_72",0.47563863478503
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.520932042889095
"Q7RTV3_IDR_230_340",0.479067957110905
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.336571350967706
"Q7Z2Z1_IDR_543_631",0.333681612138356
"Q7Z2Z1_IDR_806_1910",0.32369803035189
"Q7Z2Z2_IDR_444_501",0.497794901704137
"Q7Z2Z2_IDR_902_949",0.502205098295863
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.518233617558616
"Q7Z333_IDR_599_1695",0.481766382441384
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.31853431967418
"Q7Z353_IDR_548_584",0.336167406838755
"Q7Z353_IDR_654_690",0.345298273487065
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.322192790277951
"Q7Z3D4_IDR_242_306",0.332297347553277
"Q7Z3D4_IDR_28_58",0.345509862168771
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.506195907253504
"Q7Z3K3_IDR_1333_1410",0.187349038479926
"Q7Z3K3_IDR_382_462",0.206259282659162
"Q7Z3K3_IDR_694_743",0.207406969553038
"Q7Z3K3_IDR_857_972",0.192505521105344
"Q7Z3K6_IDR_1_171",0.518442478136747
"Q7Z3K6_IDR_328_481",0.481557521863253
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.489944747039297
"Q7Z3T8_IDR_749_1001",0.510055252960703
"Q7Z3U7_IDR_509_542",0.498321311539263
"Q7Z3U7_IDR_626_666",0.501678688460737
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.330075493635535
"Q7Z3Y7_IDR_397_429",0.331744326860217
"Q7Z3Y7_IDR_434_464",0.338180179504248
"Q7Z3Y8_IDR_1_69",0.495756583531249
"Q7Z3Y8_IDR_394_459",0.504243416468751
"Q7Z3Y9_IDR_1_68",0.324623816924137
"Q7Z3Y9_IDR_394_428",0.336229811466835
"Q7Z3Y9_IDR_435_468",0.339146371609028
"Q7Z460_IDR_1082_1269",0.331134067779098
"Q7Z460_IDR_542_845",0.324963223232329
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.249261571278739
"Q7Z478_IDR_1_82",0.245510185109198
"Q7Z478_IDR_303_359",0.255870819918211
"Q7Z478_IDR_502_542",0.249357423693852
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.517138201261672
"Q7Z4H7_IDR_396_955",0.482861798738328
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.200971206979165
"Q7Z4N2_IDR_1238_1603",0.188589748005183
"Q7Z4N2_IDR_405_448",0.203963694913995
"Q7Z4N2_IDR_560_603",0.205379042371481
"Q7Z4N2_IDR_775_812",0.201096307730175
"Q7Z570_IDR_465_1157",0.482881388093986
"Q7Z572_IDR_1_215",0.351193425638292
"Q7Z572_IDR_341_373",0.328439091491151
"Q7Z572_IDR_411_469",0.320367482870558
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.506986157065572
"Q7Z591_IDR_614_1439",0.493013842934428
"Q7Z5B4_IDR_1_110",0.466968992004707
"Q7Z5B4_IDR_117_369",0.533031007995293
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.530258379145665
"Q7Z5R6_IDR_437_666",0.469741620854335
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.575720936377391
"Q7Z5Y6_IDR_257_296",0.424279063622609
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.331362170786568
"P0DL12_IDR_47_86",0.334271612539118
"P0DL12_IDR_88_118",0.334366216674314
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.349361648638835
"P0DP91_IDR_1_72",0.341140640032472
"P0DP91_IDR_241_581",0.309497711328693
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.444940457079479
"P0DPD6_IDR_98_135",0.555059542920521
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.544591533808392
"P10275_IDR_624_663",0.455408466191608
"P10276_IDR_1_82",0.529906578405555
"P10276_IDR_418_462",0.470093421594445
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.493501392202684
"P10412_IDR_1_36",0.506498607797316
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.49843952122885
"P10515_IDR_308_351",0.501560478771151
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.496077684185974
"P10588_IDR_1_50",0.503922315814026
"P10589_IDR_149_182",0.485248883392987
"P10589_IDR_1_80",0.514751116607013
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.515430005367717
"P10997_IDR_53_89",0.484569994632283
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
"P11161_IDR_1_476",1
"P11171_IDR_1_205",0.333261358926909
"P11171_IDR_510_821",0.334860414416704
"P11171_IDR_824_864",0.331878226656387
"P11226_IDR_1_37",0.492914566369533
"P11226_IDR_40_106",0.507085433630467
"P11229_IDR_223_363",1
"P11230_IDR_362_425",1
"P11274_IDR_68_493",1
"P11277_IDR_2078_2137",1
"P11279_IDR_186_216",1
"P11308_IDR_1_130",0.463638116749363
"P11487_IDR_1_36",0.533310695697446
"P11487_IDR_193_239",0.466689304302554
"P11498_IDR_1_33",1
"P11717_IDR_2355_2491",1
"P11801_IDR_29_84",0.478522126564726
"P11801_IDR_361_424",0.521477873435274
"P11831_IDR_1_141",0.329636225727418
"P11831_IDR_223_406",0.321398565401252
"P11831_IDR_464_508",0.34896520887133
"P11836_IDR_235_297",1
"P11940_IDR_425_543",1
"P12034_IDR_1_80",0.506533687258119
"P12034_IDR_232_268",0.493466312741881
"P12035_IDR_1_140",0.511597734386765
"P12035_IDR_529_628",0.488402265613236
"P12074_IDR_1_33",1
"P12107_IDR_242_1573",1
"P12109_IDR_252_591",1
"P12110_IDR_1_39",0.502628682594609
"P12110_IDR_253_591",0.497371317405391
"P12111_IDR_2041_2371",0.476045022223832
"P12111_IDR_2845_2994",0.523954977776168
"P12259_IDR_1125_1164",0.256540419403247
"P12259_IDR_1189_1499",0.249050060958011
"P12259_IDR_687_771",0.251536655791596
"P12259_IDR_779_1087",0.242872863847147
"P12270_IDR_341_384",0.1432257891495
"P12270_IDR_464_506",0.145365084886987
"P12270_IDR_508_672",0.137687487132153
"P12270_IDR_900_941",0.143218930878281
"P12645_IDR_1_53",0.504140680863003
"P12645_IDR_275_368",0.495859319136997
"P12694_IDR_1_50",1
"P12755_IDR_28_85",0.517732480941007
"P12755_IDR_312_577",0.482267519058993
"P12757_IDR_1_141",0.48350336211678
"P12757_IDR_357_553",0.51649663788322
"P12821_IDR_1_50",1
"P12829_IDR_1_40",1
"P12872_IDR_1_76",1
"P12931_IDR_1_83",1
"P12980_IDR_1_157",0.504960034186269
"P12980_IDR_212_280",0.495039965813731
"P13010_IDR_544_585",1
"P13051_IDR_12_65",1
"P13056_IDR_1_45",0.514924606287419
"P13056_IDR_61_365",0.485075393712581
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.331787439248776
"P13196_IDR_1_34",0.337585425363234
"P13196_IDR_40_111",0.33062713538799
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.49154508342047
"P13349_IDR_140_251",0.50845491657953
"P13378_IDR_1_242",0.459358162960068
"P13378_IDR_249_290",0.540641837039932
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.317117630737995
"P13611_IDR_3359_3396",0.351000802658586
"P13611_IDR_350_1327",0.33188156660342
"P13631_IDR_1_85",0.479787676397782
"P13631_IDR_421_454",0.520212323602218
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.51618315559988
"P13645_IDR_456_584",0.48381684440012
"P13646_IDR_1_85",0.502886903213306
"P13646_IDR_413_458",0.497113096786694
"P13647_IDR_1_73",0.50001069735088
"P13647_IDR_497_590",0.49998930264912
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.332283746875809
"P13945_IDR_243_285",0.330729679347845
"P14616_IDR_1265_1297",0.339592186606422
"P14616_IDR_660_718",0.324721165376178
"P14616_IDR_723_758",0.3356866480174
"P14625_IDR_1_45",0.330957801473058
"P14625_IDR_288_325",0.338313783009457
"P14625_IDR_750_803",0.330728415517485
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.53601847240633
"P14651_IDR_237_431",0.46398152759367
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.327961624436486
"P14859_IDR_432_595",0.332374955257859
"P14859_IDR_688_743",0.339663420305654
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.492420507455563
"P14867_IDR_343_416",0.507579492544437
"P14921_IDR_1_36",0.337616220297988
"P14921_IDR_195_230",0.330004183072321
"P14921_IDR_270_325",0.332379596629691
"P15336_IDR_422_505",0.494276189769833
"P15336_IDR_57_369",0.505723810230167
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.510038714402827
"P15514_IDR_22_92",0.489961285597173
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.524139011663998
"P16157_IDR_1367_1449",0.350410111308275
"P16157_IDR_1458_1881",0.294921156196271
"P16157_IDR_817_862",0.354668732495454
"P16220_IDR_1_51",0.475968262005364
"P16220_IDR_81_178",0.524031737994636
"P16234_IDR_1024_1089",0.334639422554663
"P16234_IDR_736_785",0.333779636195167
"P16234_IDR_965_1020",0.331580941250171
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.488513904257594
"P16383_IDR_382_433",0.511486095742406
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.495013520591212
"P16401_IDR_1_39",0.504986479408788
"P16402_IDR_109_221",0.433226497876655
"P16402_IDR_1_37",0.566773502123345
"P16403_IDR_106_213",0.498221298923748
"P16403_IDR_1_36",0.501778701076252
"P17022_IDR_132_379",0.498776757829041
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.494483934248818
"P17026_IDR_171_224",0.505516065751182
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.511236618141516
"P17036_IDR_96_171",0.488763381858484
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.334434862036483
"P17040_IDR_418_469",0.338222671632708
"P17040_IDR_574_709",0.327342466330809
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.250956459461165
"P17480_IDR_451_501",0.253368404398364
"P17480_IDR_533_569",0.252889352169716
"P17480_IDR_648_764",0.242785783970755
"P17481_IDR_1_186",0.493425457917253
"P17481_IDR_202_243",0.506574542082747
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.519412580054115
"P17483_IDR_9_144",0.480587419945885
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.519033874013219
"P17542_IDR_247_331",0.480966125986781
"P17544_IDR_1_371",0.493745513553419
"P17544_IDR_407_494",0.506254486446581
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.506975832954717
"P17600_IDR_420_683",0.493024167045283
"P17658_IDR_1_36",0.348403531065453
"P17658_IDR_205_253",0.311510679099951
"P17658_IDR_471_529",0.340085789834596
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.430047808959156
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.507831697112765
"P18146_IDR_400_534",0.492168302887235
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.506352575549295
"P18505_IDR_336_437",0.493647424450705
"P18507_IDR_1_51",0.499031107065105
"P18507_IDR_363_408",0.500968892934895
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.518991720966896
"P18825_IDR_242_384",0.481008279033103
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.334456591639992
"P18850_IDR_467_538",0.331390155953863
"P18850_IDR_639_670",0.334153252406145
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.441147075233126
"P19021_IDR_811_973",0.558852924766874
"P19429_IDR_146_210",0.496330430383168
"P19429_IDR_1_49",0.503669569616832
"P19438_IDR_1_40",0.510113225041907
"P19438_IDR_187_354",0.489886774958093
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.475364630831969
"P19447_IDR_201_242",0.524635369168031
"P19484_IDR_1_476",1
"P19525_IDR_169_258",1
"P19532_IDR_28_575",1
"P19622_IDR_1_246",1
"P19634_IDR_1_85",0.577837313586892
"P19634_IDR_591_815",0.422162686413108
"P19793_IDR_1_129",1
"P19823_IDR_26_62",1
"P19827_IDR_1_47",1
"P19835_IDR_554_753",1
"P19838_IDR_354_509",0.460516010627321
"P19838_IDR_893_924",0.539483989372679
"P19878_IDR_272_349",1
"P19957_IDR_1_48",1
"P19971_IDR_1_33",1
"P20020_IDR_1129_1220",0.504228114559506
"P20020_IDR_293_358",0.495771885440494
"P20042_IDR_1_165",1
"P20340_IDR_177_207",1
"P20366_IDR_1_51",0.491780510247504
"P20366_IDR_56_129",0.508219489752496
"P20382_IDR_1_140",1
"P20393_IDR_133_412",0.536869196056462
"P20393_IDR_19_128",0.463130803943538
"P20396_IDR_18_195",1
"P20585_IDR_1_226",1
"P20591_IDR_1_40",1
"P20592_IDR_1_88",1
"P20648_IDR_13_44",1
"P20674_IDR_1_45",1
"P20700_IDR_389_430",0.502591434106335
"P20700_IDR_551_582",0.497408565893665
"P20701_IDR_1120_1170",1
"P20719_IDR_1_177",1
"P20749_IDR_1_81",0.501272142221345
"P20749_IDR_362_454",0.498727857778656
"P20774_IDR_49_87",1
"P20783_IDR_42_81",1
"P20794_IDR_286_545",0.494303043937938
"P20794_IDR_579_614",0.505696956062062
"P20800_IDR_114_178",0.487089154897825
"P20800_IDR_1_45",0.512910845102175
"P20807_IDR_1_45",0.475432840338124
"P20807_IDR_592_647",0.524567159661877
"P20810_IDR_1_708",1
"P20827_IDR_154_205",1
"P21281_IDR_1_33",1
"P21291_IDR_83_114",1
"P21333_IDR_1_37",1
"P21359_IDR_2478_2595",0.339600584951323
"P21359_IDR_2747_2839",0.330552810277424
"P21359_IDR_798_830",0.329846604771253
"P21439_IDR_1_36",0.501531083462073
"P21439_IDR_633_691",0.498468916537927
"P21452_IDR_330_398",1
"P21453_IDR_333_382",1
"P21506_IDR_74_237",1
"P21554_IDR_33_75",0.454452768852262
"P21554_IDR_420_472",0.545547231147738
"P21579_IDR_1_140",1
"P21580_IDR_318_539",0.328631823840947
"P21580_IDR_541_605",0.333543015901158
"P21580_IDR_683_759",0.337825160257895
"P21583_IDR_158_273",1
"P21728_IDR_233_263",0.461047381957869
"P21728_IDR_373_429",0.538952618042131
"P21730_IDR_1_32",1
"P21741_IDR_1_143",1
"P21757_IDR_1_114",0.503037640762502
"P21757_IDR_232_304",0.496962359237498
"P21781_IDR_2_53",1
"P21802_IDR_1_43",0.505032305891161
"P21802_IDR_771_821",0.494967694108839
"P21815_IDR_1_289",1
"P21817_IDR_1307_1422",0.262023111824217
"P21817_IDR_1874_1927",0.262405622658239
"P22001_IDR_1_100",0.467919038113257
"P22001_IDR_490_575",0.532080961886743
"P22003_IDR_313_349",0.508248753864818
"P22003_IDR_92_138",0.491751246135182
"P22004_IDR_142_204",0.222279403013945
"P22004_IDR_26_65",0.260814057365737
"P22004_IDR_373_406",0.258864609056804
"P22004_IDR_95_139",0.258041930563514
"P22059_IDR_163_206",0.326827830581063
"P22059_IDR_1_88",0.3538781259066
"P22059_IDR_300_414",0.319294043512338
"P22083_IDR_1_184",1
"P22087_IDR_1_83",1
"P22303_IDR_1_35",1
"P22304_IDR_1_34",1
"P22314_IDR_1_49",1
"P22413_IDR_1_71",1
"P22455_IDR_1_40",0.328372491088683
"P22455_IDR_395_443",0.33136120102222
"P22455_IDR_756_802",0.340266307889097
"P22670_IDR_914_967",0.236448841464462
"P22674_IDR_1_88",1
"P22681_IDR_1_50",0.472935697228422
"P22681_IDR_437_855",0.527064302771578
"P22692_IDR_111_168",1
"P22695_IDR_1_34",1
"P22735_IDR_1_43",0.489107230130778
"P22735_IDR_55_103",0.510892769869222
"P22736_IDR_1_398",1
"P22749_IDR_26_61",1
"P22794_IDR_198_236",0.498231398496022
"P22794_IDR_26_181",0.501768601503978
"P22830_IDR_1_66",1
"P22888_IDR_652_694",1
"P22897_IDR_1363_1396",1
"P23025_IDR_1_61",1
"P23193_IDR_76_136",1
"P23246_IDR_1_290",0.469298160504427
"P23246_IDR_529_707",0.530701839495573
"P23276_IDR_1_69",1
"P23497_IDR_154_599",0.316096357941327
"P23497_IDR_840_879",0.337380050151154
"P23508_IDR_1_727",0.499187078830063
"P23508_IDR_790_829",0.500812921169937
"P23511_IDR_1_347",1
"P23515_IDR_255_440",1
"P23527_IDR_1_35",1
"P23560_IDR_1_94",1
"P23582_IDR_1_125",1
"P23588_IDR_173_611",1
"P23677_IDR_1_83",0.50548761327022
"P23677_IDR_86_162",0.49451238672978
"P23759_IDR_145_223",0.519984355505034
"P23759_IDR_378_453",0.480015644494966
"P23760_IDR_161_457",1
"P23763_IDR_1_37",1
"P23769_IDR_102_221",0.244716271402965
"P23769_IDR_1_36",0.264179691352229
"P23769_IDR_262_292",0.263666845579023
"P23769_IDR_383_480",0.227437191665783
"P23771_IDR_1_329",0.466397418808521
"P23771_IDR_347_443",0.533602581191479
"P23786_IDR_1_34",1
"P23921_IDR_758_792",1
"P23975_IDR_1_54",1
"P24043_IDR_1_33",0.506591877020136
"P24043_IDR_2714_2745",0.493408122979864
"P24046_IDR_1_71",0.543828627211832
"P24046_IDR_375_443",0.456171372788168
"P24278_IDR_116_345",0.493250694307712
"P24278_IDR_383_435",0.506749305692288
"P24311_IDR_1_31",1
"P24386_IDR_107_213",0.492277955849969
"P24386_IDR_609_653",0.507722044150031
"P24394_IDR_222_265",0.277960542465736
"P24394_IDR_282_653",0.237035892688943
"P24394_IDR_657_701",0.246712439553621
"P24394_IDR_750_825",0.238291125291701
"P24468_IDR_1_74",0.494033512967377
"P25100_IDR_289_339",0.355844136881174
"P25100_IDR_423_535",0.321032457886125
"P25101_IDR_20_67",0.497744155351039
"P25101_IDR_391_427",0.502255844648961
"P25103_IDR_329_407",1
"P25105_IDR_310_342",1
"P25116_IDR_1_84",0.510526190475795
"P25116_IDR_390_425",0.489473809524205
"P25189_IDR_178_214",1
"P25205_IDR_510_559",0.505672912797836
"P25205_IDR_659_738",0.494327087202164
"P25208_IDR_147_177",0.50666364143388
"P25208_IDR_1_53",0.49333635856612
"P25440_IDR_1_73",0.266712065692412
"P25440_IDR_184_344",0.266162788168445
"P25440_IDR_456_640",0.22435810430178
"P25440_IDR_711_801",0.242767041837362
"P25490_IDR_1_86",0.548296171312388
"P25490_IDR_91_260",0.451703828687612
"P25686_IDR_211_324",1
"P26374_IDR_109_214",0.49702014284379
"P26374_IDR_611_656",0.50297985715621
"P26378_IDR_1_43",1
"P26436_IDR_1_198",1
"P26572_IDR_1_101",1
"P26583_IDR_165_209",1
"P26599_IDR_138_178",0.502487652460611
"P26599_IDR_1_54",0.497512347539389
"P26639_IDR_1_46",1
"P26640_IDR_213_277",1
"P26641_IDR_218_276",1
"P26651_IDR_1_102",0.485236662016156
"P26651_IDR_170_313",0.514763337983844
"P26678_IDR_1_52",1
"P26715_IDR_1_113",1
"P26842_IDR_122_247",1
"P26992_IDR_304_372",1
"P27448_IDR_1_49",0.501108997493045
"P27448_IDR_368_657",0.498891002506955
"P27469_IDR_38_103",1
"P28062_IDR_1_37",1
"P28069_IDR_1_126",1
"P28074_IDR_1_37",1
"P28221_IDR_229_293",1
"P28222_IDR_1_45",0.504961041726935
"P28222_IDR_241_304",0.495038958273065
"P28223_IDR_1_68",0.340774020705043
"P28223_IDR_270_316",0.316675224702447
"P28223_IDR_404_471",0.342550754592509
"P28288_IDR_1_55",1
"P28289_IDR_1_181",1
"P28290_IDR_1_1215",1
"P28300_IDR_1_172",1
"P28324_IDR_94_348",1
"P28329_IDR_1_129",1
"P28330_IDR_1_46",1
"P28336_IDR_345_390",1
"P28340_IDR_1_74",1
"P28347_IDR_1_31",1
"P28356_IDR_1_294",1
"P28749_IDR_741_784",0.251375928756555
"P28749_IDR_890_926",0.24695447063615
"P28827_IDR_720_794",0.534247998520063
"P28827_IDR_834_867",0.465752001479937
"P28906_IDR_31_170",0.478538858758538
"P28906_IDR_315_385",0.521461141241462
"P28907_IDR_1_54",1
"P28908_IDR_159_226",0.503739202887145
"P28908_IDR_330_510",0.496260797112855
"P29074_IDR_338_508",1
"P29083_IDR_206_279",0.50575055307136
"P29083_IDR_285_391",0.49424944692864
"P29084_IDR_1_71",0.489198419644691
"P29084_IDR_243_291",0.510801580355309
"P29120_IDR_599_661",1
"P29122_IDR_1_43",0.514140370685614
"P29122_IDR_639_703",0.485859629314386
"P29274_IDR_309_412",1
"P29323_IDR_981_1031",1
"P29350_IDR_234_278",0.527819425907452
"P29474_IDR_1173_1203",0.341574197619707
"P29475_IDR_127_301",0.488055555003556
"P29475_IDR_835_874",0.511944444996444
"P29536_IDR_1_315",0.516852600741387
"P29536_IDR_468_573",0.483147399258613
"P29558_IDR_1_58",0.499169510262873
"P29558_IDR_373_406",0.500830489737127
"P29590_IDR_1_50",0.513784014028074
"P29590_IDR_388_605",0.486215985971926
"P29597_IDR_333_368",1
"P29622_IDR_1_47",1
"P29692_IDR_118_166",1
"P29803_IDR_1_31",1
"P29965_IDR_1_46",1
"P29966_IDR_1_332",1
"P30040_IDR_1_33",1
"P30048_IDR_1_59",1
"P30049_IDR_1_34",1
"P30203_IDR_440_668",1
"P30260_IDR_171_450",0.495947426513175
"P30550_IDR_344_384",0.490821245180091
"P30556_IDR_323_359",1
"P30559_IDR_1_33",0.338041184659235
"P30559_IDR_233_265",0.335223456652287
"P30559_IDR_349_389",0.326735358688477
"P30613_IDR_1_66",1
"P30622_IDR_129_209",0.191380568525047
"P30622_IDR_1294_1327",0.201421217013837
"P30622_IDR_1329_1414",0.207075891676757
"P30622_IDR_1_52",0.203579172480269
"P30622_IDR_283_364",0.19654315030409
"P30793_IDR_1_66",1
"P30825_IDR_435_475",1
"P30872_IDR_1_54",0.468367155393903
"P30872_IDR_345_391",0.531632844606097
"P30874_IDR_1_36",0.499258521011768
"P30874_IDR_333_369",0.500741478988232
"P30926_IDR_352_407",1
"P30939_IDR_213_287",1
"P30989_IDR_1_53",0.501230294827421
"P31276_IDR_180_219",0.331523566105695
"P31276_IDR_221_264",0.339343420752731
"P31277_IDR_24_270",1
"P31314_IDR_1_206",0.468587571461526
"P31314_IDR_253_290",0.531412428538474
"P31321_IDR_62_97",1
"P31323_IDR_42_107",1
"P31350_IDR_1_69",1
"P31358_IDR_1_42",1
"P31371_IDR_1_53",1
"P31391_IDR_1_43",0.498467825624601
"P31391_IDR_334_388",0.501532174375399
"P31415_IDR_1_34",1
"P31431_IDR_1_198",1
"P31629_IDR_1_2446",1
"P31639_IDR_567_604",1
"P31641_IDR_1_40",0.56058159516168
"P31641_IDR_585_620",0.439418404838321
"P31644_IDR_1_43",0.525480920328718
"P31644_IDR_354_421",0.474519079671282
"P32249_IDR_324_361",1
"P32297_IDR_361_435",1
"P32302_IDR_1_37",1
"P32314_IDR_1_110",0.519476965470325
"P32314_IDR_199_431",0.480523034529675
"P32322_IDR_274_319",1
"P32418_IDR_1_48",0.554318238750518
"P32418_IDR_280_318",0.445681761249482
"P32519_IDR_109_204",0.505713656452128
"P32519_IDR_302_462",0.494286343547872
"P32745_IDR_1_39",0.513421345167026
"P34810_IDR_1_155",1
"P34820_IDR_1_34",0.569474268523784
"P34820_IDR_256_295",0.430525731476216
"P34897_IDR_1_46",1
"P34903_IDR_1_62",0.547247299153598
"P34903_IDR_370_451",0.452752700846402
"P34910_IDR_16_448",1
"P34925_IDR_1_58",0.574651923634908
"P34925_IDR_256_297",0.425348076365092
"P34932_IDR_503_573",0.475865351762518
"P34932_IDR_784_840",0.524134648237482
"P34947_IDR_556_590",1
"P35241_IDR_421_528",1
