"","GO0007018_microtubule_based_movement"
"Q9H6X5_IDR_1_524",1
"Q9H6Y2_IDR_334_383",1
"Q9H6Y5_IDR_211_334",0.522719931497481
"Q9H6Y5_IDR_68_119",0.477280068502519
"Q9H6Z4_IDR_1_384",0.480973425486391
"Q9H6Z4_IDR_514_567",0.519026574513609
"Q9H706_IDR_335_769",1
"Q9H7N4_IDR_1_1209",0.485996414220645
"Q9H7N4_IDR_1279_1312",0.514003585779355
"Q9H7P6_IDR_196_242",1
"Q9H7P9_IDR_1_98",0.49352921225399
"Q9H7P9_IDR_429_1386",0.50647078774601
"Q9H7R0_IDR_67_127",1
"Q9H7R5_IDR_47_177",1
"Q9H7S9_IDR_1_548",1
"Q9H7T9_IDR_1_281",1
"Q9H7U1_IDR_1_655",0.503382039771103
"Q9H825_IDR_119_190",1
"Q9H832_IDR_1_77",1
"Q9H841_IDR_1_42",0.502140264244031
"Q9H841_IDR_333_368",0.497859735755969
"Q9H845_IDR_1_36",1
"Q9H857_IDR_1_38",1
"Q9H869_IDR_1_160",0.298829414125369
"Q9H869_IDR_345_375",0.239653754386422
"Q9H869_IDR_392_745",0.209300765955101
"Q9H869_IDR_752_796",0.252216065533108
"Q9H875_IDR_1_184",1
"Q9H892_IDR_44_77",1
"Q9H898_IDR_87_142",1
"Q9H8E8_IDR_1_64",0.493362291555674
"Q9H8E8_IDR_211_460",0.506637708444326
"Q9H8G2_IDR_1_126",0.524169936381544
"Q9H8G2_IDR_198_361",0.475830063618457
"Q9H8J5_IDR_125_377",1
"Q9H8K7_IDR_216_327",1
"Q9H8L6_IDR_126_241",0.207154019330176
"Q9H8W4_IDR_215_249",1
"Q9H8X9_IDR_277_412",1
"Q9H8Y1_IDR_359_397",0.487299069570115
"Q9H8Y1_IDR_553_618",0.512700930429885
"Q9H8Y5_IDR_120_153",0.291599783268004
"Q9H8Y5_IDR_354_489",0.403891296953262
"Q9H8Y5_IDR_618_681",0.304508919778735
"Q9H8Y8_IDR_208_452",1
"Q9H902_IDR_142_201",1
"Q9H903_IDR_1_38",1
"Q9H910_IDR_1_177",1
"Q9H930_IDR_1_36",0.459008877601429
"Q9H930_IDR_152_299",0.540991122398571
"Q9H939_IDR_290_332",1
"Q9H967_IDR_179_251",0.492118323241046
"Q9H967_IDR_60_176",0.507881676758954
"Q9H972_IDR_464_518",0.511582909155286
"Q9H972_IDR_71_300",0.488417090844714
"Q9H981_IDR_1_36",0.528853224377761
"Q9H981_IDR_428_495",0.47114677562224
"Q9H9Q2_IDR_219_264",1
"Q9H9Q4_IDR_225_299",1
"Q9H9R9_IDR_1_158",1
"Q9H9S0_IDR_146_192",0.462496131459031
"Q9H9S0_IDR_1_98",0.537503868540969
"Q9H9Y2_IDR_1_52",0.472446081098894
"Q9H9Y2_IDR_84_128",0.527553918901106
"Q9H9Z2_IDR_119_209",0.474545713768984
"Q9H9Z2_IDR_1_36",0.525454286231016
"Q9HA38_IDR_1_235",1
"Q9HA47_IDR_241_277",1
"Q9HA82_IDR_335_394",1
"Q9HA90_IDR_155_448",0.561546757260686
"Q9HA90_IDR_91_139",0.438453242739314
"Q9HA92_IDR_1_37",1
"Q9HAB3_IDR_222_268",1
"Q9HAC8_IDR_1_31",1
"Q9HAF1_IDR_68_191",1
"Q9HAH1_IDR_45_146",1
"Q9HAH7_IDR_1_460",1
"Q9HAU8_IDR_677_725",1
"Q9HAV5_IDR_263_297",0.521264350003333
"Q9HAV5_IDR_66_246",0.478735649996667
"Q9HAV7_IDR_1_57",1
"Q9HAW0_IDR_305_383",1
"Q9HAW4_IDR_1_1139",0.453765690953011
"Q9HAW4_IDR_1141_1256",0.314120093742393
"Q9HAW4_IDR_1292_1332",0.232114215304597
"Q9HAY2_IDR_1_73",1
"Q9HAZ1_IDR_1_142",1
"Q9HAZ2_IDR_1_67",0.332158957307075
"Q9HAZ2_IDR_216_393",0.332417433512577
"Q9HAZ2_IDR_397_1246",0.335423609180348
"Q9HB07_IDR_1_43",1
"Q9HB09_IDR_1_171",1
"Q9HB14_IDR_296_346",0.506153079384174
"Q9HB14_IDR_356_386",0.493846920615826
"Q9HB15_IDR_316_368",0.501743706137338
"Q9HB15_IDR_380_430",0.498256293862662
"Q9HB20_IDR_181_300",1
"Q9HBH1_IDR_1_40",1
"Q9HBH7_IDR_1_58",1
"Q9HBH9_IDR_1_74",0.497521560671785
"Q9HBH9_IDR_408_458",0.502478439328215
"Q9HBI1_IDR_1_70",1
"Q9HBJ0_IDR_125_189",1
"Q9HBJ7_IDR_107_285",0.358875182721058
"Q9HBJ7_IDR_565_657",0.319295253482978
"Q9HBJ7_IDR_746_817",0.321829563795963
"Q9HBJ8_IDR_164_208",1
"Q9HBL0_IDR_344_1447",1
"Q9HBL6_IDR_237_268",1
"Q9HBM0_IDR_23_67",0.286182740008271
"Q9HBM0_IDR_400_474",0.330948067128877
"Q9HBM0_IDR_498_779",0.382869192862852
"Q9HC44_IDR_427_474",0.526163898502206
"Q9HC52_IDR_64_336",1
"Q9HC56_IDR_839_1237",1
"Q9HC58_IDR_1_91",0.445373573756246
"Q9HC58_IDR_272_434",0.554626426243754
"Q9HC62_IDR_1_363",1
"Q9HC73_IDR_299_342",1
"Q9HC77_IDR_1048_1151",0.366669183809371
"Q9HC77_IDR_33_949",0.633330816190629
"Q9HC78_IDR_1_65",0.481537537550502
"Q9HC78_IDR_202_498",0.518462462449498
"Q9HC84_IDR_1433_1501",0.197217668869056
"Q9HC84_IDR_1605_1778",0.20149262736136
"Q9HC84_IDR_1884_2304",0.1932440804996
"Q9HC84_IDR_2416_2861",0.205515424377517
"Q9HCE5_IDR_1_110",0.537577231190896
"Q9HCE5_IDR_397_456",0.462422768809104
"Q9HCE6_IDR_1131_1168",0.484003470030423
"Q9HCE6_IDR_1_309",0.515996529969577
"Q9HCE7_IDR_140_234",0.474616847570263
"Q9HCE7_IDR_266_307",0.525383152429737
"Q9HCE9_IDR_1156_1220",0.181451302521607
"Q9HCE9_IDR_1_35",0.188053254727733
"Q9HCE9_IDR_519_653",0.216284093818559
"Q9HCE9_IDR_658_727",0.217240844608765
"Q9HCE9_IDR_882_1143",0.196970504323336
"Q9HCG1_IDR_51_254",1
"Q9HCG7_IDR_1_76",0.50506991716308
"Q9HCG7_IDR_896_927",0.49493008283692
"Q9HCG8_IDR_1_124",0.324657923942305
"Q9HCG8_IDR_408_441",0.292883271887502
"Q9HCG8_IDR_656_908",0.382458804170193
"Q9HCJ5_IDR_129_202",0.311236483517756
"Q9HCJ5_IDR_1_72",0.335904460167146
"Q9HCJ5_IDR_483_513",0.352859056315098
"Q9HCJ6_IDR_1_38",0.511645411798462
"Q9HCJ6_IDR_383_419",0.488354588201538
"Q9HCK0_IDR_128_267",1
"Q9HCK1_IDR_1616_1856",0.235153801006313
"Q9HCK1_IDR_1862_2007",0.222499107009396
"Q9HCK1_IDR_2065_2354",0.217733654438981
"Q9HCK1_IDR_56_1610",0.324613437545309
"Q9HCK4_IDR_932_972",0.515532875627454
"Q9HCK4_IDR_982_1378",0.484467124372546
"Q9HCK8_IDR_1399_1439",0.244806861819684
"Q9HCK8_IDR_1_662",0.220553928387198
"Q9HCK8_IDR_1663_1736",0.255272096276103
"Q9HCK8_IDR_1967_2581",0.279367113517015
"Q9HCL0_IDR_725_915",0.528199340178634
"Q9HCL0_IDR_952_1083",0.471800659821366
"Q9HCL3_IDR_59_201",1
"Q9HCM1_IDR_1_1747",1
"Q9HCU0_IDR_344_388",0.536299274111766
"Q9HCU0_IDR_401_687",0.463700725888234
"Q9HCU4_IDR_2626_2917",1
"Q9HCU8_IDR_1_41",1
"Q9HCU9_IDR_1_53",0.52470130703343
"Q9HCU9_IDR_172_205",0.47529869296657
"Q9HCX3_IDR_52_125",1
"Q9HCX4_IDR_1_37",0.32534958256008
"Q9HCX4_IDR_736_775",0.347005323583519
"Q9HCX4_IDR_829_862",0.327645093856401
"Q9HCZ1_IDR_65_208",1
"Q9HD20_IDR_1_40",0.459608386615792
"Q9HD20_IDR_884_948",0.540391613384208
"Q9HD23_IDR_1_81",0.488226375273101
"Q9HD23_IDR_399_443",0.511773624726899
"Q9HD26_IDR_374_462",1
"Q9HD33_IDR_1_60",1
"Q9HD40_IDR_466_501",1
"Q9HD67_IDR_850_886",0.551574220096417
"Q9HD67_IDR_947_1167",0.448425779903583
"Q9NP62_IDR_151_213",1
"Q9NP64_IDR_130_241",0.461737554684304
"Q9NP64_IDR_93_128",0.538262445315696
"Q9NP66_IDR_1_102",0.502785324968609
"Q9NP66_IDR_181_220",0.497214675031391
"Q9NP70_IDR_1_447",1
"Q9NP71_IDR_1_43",0.51447710812176
"Q9NP71_IDR_189_666",0.48552289187824
"Q9NP74_IDR_211_242",0.248363637250888
"Q9NP74_IDR_246_406",0.250792446296033
"Q9NP74_IDR_450_551",0.23224861235073
"Q9NP74_IDR_92_209",0.268595304102348
"Q9NP79_IDR_164_260",1
"Q9NP80_IDR_138_186",0.321218579910633
"Q9NP80_IDR_217_286",0.337332586242849
"Q9NP80_IDR_294_353",0.341448833846518
"Q9NP84_IDR_1_41",1
"Q9NP85_IDR_1_99",0.543563651754805
"Q9NP85_IDR_352_383",0.456436348245195
"Q9NP95_IDR_20_55",1
"Q9NPD5_IDR_283_315",0.346603130267609
"Q9NPD5_IDR_649_702",0.344734206971965
"Q9NPD8_IDR_153_197",1
"Q9NPE2_IDR_133_251",0.4891211909091
"Q6PJI9_IDR_344_383",0.349926737200094
"Q6PJI9_IDR_497_528",0.313289063691279
"Q6PJI9_IDR_588_639",0.336784199108627
"Q6PJP8_IDR_1_115",0.310027200903521
"Q6PJP8_IDR_183_409",0.366041321800246
"Q6PJP8_IDR_412_697",0.323931477296233
"Q6PJQ5_IDR_93_188",1
"Q6PJT7_IDR_78_594",1
"Q6Q759_IDR_1083_1115",0.120311392599367
"Q6Q759_IDR_1143_1219",0.103568128642049
"Q6Q759_IDR_1324_1379",0.106118206435887
"Q6Q759_IDR_1926_2028",0.115791658251051
"Q6Q759_IDR_880_932",0.114424242938139
"Q6Q759_IDR_936_1012",0.11859757451587
"Q6QHK4_IDR_124_161",0.501921789806911
"Q6QHK4_IDR_1_64",0.498078210193089
"Q6QNK2_IDR_825_874",1
"Q6QNY0_IDR_1_106",1
"Q6T4P5_IDR_398_539",0.243185611437314
"Q6T4P5_IDR_542_578",0.231128605315018
"Q6T4P5_IDR_606_718",0.255054596228574
"Q6T4R5_IDR_1_1651",1
"Q6TDP4_IDR_1_65",1
"Q6TDU7_IDR_290_365",1
"Q6TFL3_IDR_1_46",0.12305049167138
"Q6TFL3_IDR_344_374",0.128899443203134
"Q6TFL3_IDR_385_488",0.138141220732088
"Q6TFL3_IDR_758_980",0.125026070071704
"Q6UWB4_IDR_1_52",0.489950177250957
"Q6UWB4_IDR_303_352",0.510049822749043
"Q6UWD8_IDR_105_151",1
"Q6UWE0_IDR_636_669",1
"Q6UWF3_IDR_48_145",1
"Q6UWH4_IDR_56_202",1
"Q6UWI2_IDR_14_284",1
"Q6UWI4_IDR_78_295",1
"Q6UWJ8_IDR_103_134",1
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.494894889030304
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.486088820242533
"Q6UXY8_IDR_961_1006",0.492860043549946
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.51170076256312
"Q6UY09_IDR_538_573",0.48829923743688
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.495113685147536
"Q6UY14_IDR_605_661",0.504886314852464
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.316556869847001
"Q6VAB6_IDR_474_567",0.337846144328786
"Q6VAB6_IDR_571_651",0.345596985824213
"Q6VB84_IDR_1_106",0.532052362767912
"Q6VB84_IDR_235_416",0.467947637232088
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.513142675756458
"Q6X4U4_IDR_169_206",0.523761698178283
"Q6X4U4_IDR_1_70",0.476238301821717
"Q6X4W1_IDR_108_323",0.496285280841689
"Q6X4W1_IDR_1_101",0.503714719158311
"Q6XD76_IDR_132_172",1
"Q6XE24_IDR_1_56",0.476564714561185
"Q6XE24_IDR_371_437",0.523435285438815
"Q6XPR3_IDR_90_784",1
"Q6XPS3_IDR_1_58",1
"Q6XR72_IDR_146_235",0.506345713245399
"Q6XR72_IDR_419_485",0.493654286754601
"Q6XYB7_IDR_142_198",0.53469081552971
"Q6XYB7_IDR_1_90",0.46530918447029
"Q6XYQ8_IDR_140_228",0.509697307978406
"Q6XYQ8_IDR_86_131",0.490302692021594
"Q6XZF7_IDR_1350_1512",0.306435067394416
"Q6XZF7_IDR_209_242",0.345440180427613
"Q6XZF7_IDR_302_779",0.348124752177972
"Q6Y1H2_IDR_1_34",1
"Q6Y2X3_IDR_1_330",0.509608191549247
"Q6ZMI0_IDR_702_734",0.194245561423394
"Q6ZMI0_IDR_737_780",0.188507701681911
"Q9NPE2_IDR_1_60",0.510878809090901
"Q9NPE6_IDR_1_183",1
"Q9NPF2_IDR_1_68",1
"Q9NPF5_IDR_14_49",0.340944861040748
"Q9NPF5_IDR_258_311",0.344055035740406
"Q9NPF5_IDR_396_467",0.315000103218846
"Q9NPG1_IDR_516_666",1
"Q9NPG3_IDR_173_351",0.535465446513218
"Q9NPG3_IDR_578_1134",0.464534553486782
"Q9NPG4_IDR_1124_1184",0.433822256709262
"Q9NPG4_IDR_785_1113",0.566177743290738
"Q9NPH2_IDR_512_558",1
"Q9NPI1_IDR_245_364",0.363877559097899
"Q9NPI1_IDR_35_132",0.323925790416708
"Q9NPI1_IDR_481_520",0.312196650485393
"Q9NPI5_IDR_196_230",1
"Q9NQ31_IDR_122_165",0.476893247350975
"Q9NQ32_IDR_297_467",1
"Q9NQ34_IDR_131_169",0.518269137686444
"Q9NQ34_IDR_1_36",0.481730862313556
"Q9NQ35_IDR_1_40",0.489124020517941
"Q9NQ35_IDR_43_103",0.510875979482059
"Q9NQ38_IDR_676_706",1
"Q9NQ40_IDR_249_292",1
"Q9NQ48_IDR_118_155",0.479298303178054
"Q9NQ48_IDR_170_209",0.520701696821946
"Q9NQ55_IDR_319_473",1
"Q9NQ60_IDR_11_294",1
"Q9NQ66_IDR_1049_1092",0.21808423957978
"Q9NQ66_IDR_1172_1216",0.239298991806475
"Q9NQ66_IDR_465_547",0.218952953683264
"Q9NQ66_IDR_817_1035",0.323663814930481
"Q9NQ69_IDR_197_275",0.32374968923653
"Q9NQ69_IDR_320_397",0.323529971382991
"Q9NQ69_IDR_32_66",0.352720339380479
"Q9NQ75_IDR_76_432",0.446151219872752
"Q9NQG1_IDR_45_85",1
"Q9NQG5_IDR_131_172",1
"Q9NQG6_IDR_33_130",1
"Q9NQG7_IDR_263_534",1
"Q9NQH7_IDR_1_40",1
"Q9NQI0_IDR_1_242",1
"Q9NQL9_IDR_1_249",0.319199832792013
"Q9NQL9_IDR_287_336",0.331222637327021
"Q9NQL9_IDR_397_472",0.349577529880967
"Q9NQM4_IDR_38_85",1
"Q9NQQ7_IDR_322_365",1
"Q9NQR7_IDR_1_118",0.445245118034996
"Q9NQR7_IDR_121_581",0.554754881965004
"Q9NQS1_IDR_1_113",0.465907317187963
"Q9NQS1_IDR_205_347",0.534092682812037
"Q9NQS3_IDR_1_50",0.326352237342378
"Q9NQS3_IDR_359_408",0.324982763309602
"Q9NQS3_IDR_429_530",0.34866499934802
"Q9NQW6_IDR_889_924",0.447551988713041
"Q9NQW8_IDR_1_183",0.53410981068689
"Q9NQW8_IDR_685_779",0.46589018931311
"Q9NQX0_IDR_1_165",0.474695570005055
"Q9NQX0_IDR_379_468",0.525304429994945
"Q9NQX1_IDR_1_168",1
"Q9NQX3_IDR_183_314",1
"Q9NQX4_IDR_1037_1071",0.383523866686694
"Q9NQX4_IDR_1227_1357",0.616476133313306
"Q9NQX5_IDR_107_282",0.515071923366039
"Q9NQX5_IDR_1_101",0.484928076633961
"Q9NQX6_IDR_49_130",1
"Q9NQX7_IDR_1_63",1
"Q9NQZ2_IDR_1_128",0.501493148743765
"Q9NQZ2_IDR_330_479",0.498506851256235
"Q9NQZ5_IDR_334_370",1
"Q9NQZ6_IDR_114_224",0.469861599360649
"Q9NQZ6_IDR_58_110",0.530138400639351
"Q9NQZ7_IDR_572_604",1
"Q9NQZ8_IDR_1_131",1
"Q9NR71_IDR_1_93",1
"Q9NR80_IDR_1_182",1
"Q9NR81_IDR_1_99",0.491915435401519
"Q9NR81_IDR_470_526",0.508084564598481
"Q9NR82_IDR_1_88",0.242330198275728
"Q9NR82_IDR_401_619",0.252791219968226
"Q9NR82_IDR_633_863",0.239263207328633
"Q9NR82_IDR_874_932",0.265615374427413
"Q9NR83_IDR_1_203",0.498501495831223
"Q9NR83_IDR_205_362",0.501498504168777
"Q9NR99_IDR_1646_1717",0.307779646675079
"Q9NR99_IDR_700_771",0.326655317853828
"Q9NR99_IDR_807_1634",0.365565035471094
"Q9NRA0_IDR_1_46",0.347639791376522
"Q9NRA0_IDR_384_419",0.330033096162012
"Q9NRA0_IDR_476_512",0.322327112461466
"Q9NRA2_IDR_1_31",1
"Q9NRA8_IDR_1_956",1
"Q9NRB3_IDR_1_105",1
"Q9NRC6_IDR_1_36",0.326574673396112
"Q9NRC6_IDR_3490_3540",0.333922734433156
"Q9NRC6_IDR_3642_3674",0.339502592170732
"Q9NRC8_IDR_350_400",1
"Q9NRD0_IDR_1_68",1
"Q9NRD1_IDR_262_293",1
"Q9NRD5_IDR_372_415",1
"Q9NRE2_IDR_1_857",1
"Q9NRF2_IDR_478_519",0.341632548383311
"Q9NRF2_IDR_628_752",0.336131688773845
"Q9NRF2_IDR_96_283",0.322235762842845
"Q9NRF9_IDR_96_147",1
"Q9NRG9_IDR_496_527",1
"Q9NRH1_IDR_1_34",0.522388341274187
"Q9NRH1_IDR_135_196",0.477611658725813
"Q9NRH2_IDR_340_729",1
"Q9NRI5_IDR_1_543",0.423783834506674
"Q9NRI5_IDR_618_854",0.576216165493326
"Q9NRJ3_IDR_91_127",1
"Q9NRJ4_IDR_492_623",0.337146680947096
"Q9NRQ2_IDR_1_33",1
"Q9NRR4_IDR_1_63",0.313978756907607
"Q9NRR4_IDR_460_500",0.3313476189423
"Q9NRR4_IDR_78_405",0.354673624150094
"Q9NRR5_IDR_86_553",1
"Q9NRR6_IDR_1_274",1
"Q9NRR8_IDR_44_79",1
"Q9NRS4_IDR_1_53",1
"Q9NRS6_IDR_129_263",1
"Q9NRW1_IDR_177_207",1
"Q9NRX1_IDR_1_59",1
"Q9NRX5_IDR_334_373",1
"Q9NRY2_IDR_25_65",1
"Q9NRY4_IDR_1122_1245",0.355782016135321
"Q9NRY4_IDR_1442_1499",0.309541689704947
"Q9NRY4_IDR_952_1117",0.334676294159731
"Q9NRY5_IDR_1_232",1
"Q9NRY6_IDR_1_64",1
"Q9NRZ5_IDR_334_378",1
"Q9NRZ7_IDR_334_376",1
"Q9NS61_IDR_1_83",1
"Q9NS62_IDR_437_799",1
"Q9NS66_IDR_215_277",1
"Q9NS68_IDR_1_72",0.330537932698483
"Q9NS68_IDR_194_423",0.330743026487027
"Q9NS68_IDR_96_189",0.33871904081449
"Q9NS69_IDR_108_142",0.460216169008031
"Q9NS69_IDR_1_41",0.539783830991969
"Q9NS73_IDR_95_137",1
"Q9NS82_IDR_1_31",1
"Q9NS84_IDR_1_98",1
"Q9NS86_IDR_1_60",1
"Q9NS87_IDR_555_589",0.447380785389503
"Q9NS87_IDR_601_712",0.552619214610497
"Q9NS91_IDR_359_495",0.532035915896365
"Q9NS91_IDR_99_241",0.467964084103635
"Q9NS93_IDR_522_570",1
"Q9NS98_IDR_734_782",1
"Q9NSA1_IDR_170_209",1
"Q9NSI8_IDR_1_160",0.492070604040567
"Q9NSI8_IDR_305_335",0.507929395959433
"Q9NSN8_IDR_154_196",1
"Q9NST1_IDR_258_304",0.521169441235054
"Q9NST1_IDR_404_481",0.478830558764946
"Q9NSV4_IDR_1022_1179",0.366989727028179
"Q9NSV4_IDR_1_112",0.35956537086947
"Q9NSV4_IDR_549_600",0.273444902102351
"Q9NSY0_IDR_1_35",0.499137392450477
"Q9NSY0_IDR_387_418",0.500862607549522
"Q9NSY1_IDR_1_37",0.479588083030579
"Q9NSY1_IDR_326_1111",0.520411916969421
"Q9NT22_IDR_123_242",1
"Q9NT62_IDR_110_192",1
"Q9NT68_IDR_1_404",1
"Q9NT99_IDR_1_49",0.254888811398134
"Q9NT99_IDR_459_491",0.246894457315031
"Q9NT99_IDR_496_552",0.262291060112498
"Q9NT99_IDR_620_693",0.235925671174337
"Q9NTG1_IDR_1_42",0.450111352985972
"Q9NTZ6_IDR_392_426",0.526022292682443
"Q9NTZ6_IDR_92_222",0.473977707317556
"Q9NU19_IDR_1_180",1
"Q9NU22_IDR_4661_5278",1
"Q9NU39_IDR_1_105",0.533657013283661
"Q9NU39_IDR_185_408",0.466342986716339
"Q9NUA8_IDR_129_237",0.490873070933347
"Q9NUA8_IDR_614_733",0.509126929066653
"Q9NUB1_IDR_1_52",1
"Q9NUB4_IDR_1_34",0.502889005532352
"Q9NUB4_IDR_89_122",0.497110994467648
"Q9NUC0_IDR_1_75",0.502148005767924
"Q9NUC0_IDR_208_253",0.497851994232076
"Q9NUD5_IDR_1_161",1
"Q9NUD7_IDR_1_112",1
"Q9NUE0_IDR_1_65",0.495728885616652
"Q9NUE0_IDR_353_388",0.504271114383348
"Q9NUG4_IDR_1_37",0.341391287126322
"Q9NUG4_IDR_160_295",0.321385664609297
"Q9NUG4_IDR_370_409",0.337223048264381
"Q9NUW8_IDR_13_151",1
"Q9NUX5_IDR_297_327",1
"Q9NUY8_IDR_464_497",0.496133639155657
"Q9NUY8_IDR_512_544",0.503866360844343
"Q9NV06_IDR_412_445",1
"Q9NV56_IDR_117_204",1
"Q9NV58_IDR_22_125",0.333537246002647
"Q9NV58_IDR_400_436",0.351071816594831
"Q9NV58_IDR_463_838",0.315390937402521
"Q9NV64_IDR_1_56",1
"Q9NV66_IDR_248_317",0.472007826729578
"Q9NV66_IDR_319_352",0.527992173270422
"Q9NV70_IDR_437_506",1
"Q9NV72_IDR_1_253",1
"Q9NV79_IDR_300_336",1
"Q9NV92_IDR_1_224",1
"Q9NV96_IDR_1_31",1
"Q9NVA1_IDR_1_87",1
"Q9NVA2_IDR_397_429",1
"Q9NVA4_IDR_342_438",1
"Q9NVN8_IDR_426_582",0.513045197709564
"Q9NVP1_IDR_1_173",0.549928428023075
"Q9NVP1_IDR_626_670",0.450071571976925
"Q9NVP2_IDR_156_202",1
"Q9NVP4_IDR_122_194",1
"Q9NVR0_IDR_1_68",1
"Q9NVR2_IDR_360_393",1
"Q9NVR5_IDR_207_252",0.309018640431008
"Q9NVR5_IDR_354_517",0.30317744786095
"Q9NVR5_IDR_674_794",0.387803911708042
"Q9NVU0_IDR_145_176",0.493822505252816
"Q9NVU0_IDR_439_554",0.506177494747184
"Q9NVU7_IDR_226_280",0.413604985275262
"Q9NVU7_IDR_452_687",0.586395014724738
"Q9NVV0_IDR_250_291",1
"Q9NVV4_IDR_535_582",1
"Q9NVV9_IDR_86_145",1
"Q9NVW2_IDR_1_513",1
"Q9NVZ3_IDR_164_239",1
"Q9NWF9_IDR_1_33",0.474191066560805
"Q9NWF9_IDR_35_277",0.525808933439195
"Q9NWH7_IDR_117_434",1
"Q9NWH9_IDR_463_967",0.378019306670942
"Q9NWH9_IDR_70_383",0.356305964872681
"Q9NWH9_IDR_969_1002",0.265674728456377
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.290151180824984
"Q9NWM3_IDR_250_386",0.370756576530508
"Q9NWM3_IDR_87_248",0.339092242644508
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.476105170010336
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.507325245541883
"Q9NX65_IDR_1_50",0.492674754458116
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.483003468350231
"Q9NX94_IDR_276_314",0.516996531649769
"Q9NX95_IDR_1_281",0.227525348016258
"Q9NX95_IDR_305_336",0.237425006029642
"Q9NX95_IDR_344_484",0.287107160062384
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.50851698802153
"Q9NXW2_IDR_53_91",0.49148301197847
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.512727951744971
"Q9NXZ2_IDR_1_65",0.487272048255029
"Q9NY12_IDR_162_217",0.501418990803264
"Q9NY12_IDR_1_62",0.498581009196736
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.253126599782662
"Q9NYB5_IDR_142_182",0.23331526008037
"Q9NYB5_IDR_300_332",0.260784670069806
"Q9NYB5_IDR_667_712",0.252773470067162
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.356411816041547
"Q9NYF5_IDR_621_681",0.29943124513236
"Q9NYF5_IDR_753_837",0.344156938826093
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.49740251476306
"Q9NYP9_IDR_44_76",0.50259748523694
"Q9NYQ6_IDR_2300_2332",0.336202035494612
"Q9NYQ6_IDR_2722_2752",0.325937771840929
"Q9NYQ6_IDR_2754_2998",0.337860192664459
"Q9NYQ7_IDR_181_231",0.312852072852218
"Q9NYQ7_IDR_2788_2818",0.313111930662355
"Q9NYQ7_IDR_2824_3312",0.374035996485427
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.511755467594295
"Q9NYV4_IDR_1_717",0.488244532405705
"Q9NYV6_IDR_1_45",0.307026494002825
"Q9NYV6_IDR_264_301",0.375668063831708
"Q9NYV6_IDR_591_651",0.317305442165467
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.502214084701724
"Q9NZ71_IDR_1141_1219",0.243126091547522
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.243874133448154
"Q9NZ94_IDR_639_702",0.258362692976965
"Q9NZ94_IDR_734_806",0.255529789017172
"Q9NZ94_IDR_818_848",0.242233384557709
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.483200803554602
"Q9NZB2_IDR_894_1118",0.516799196445398
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.467561376747746
"Q9NZC9_IDR_859_954",0.532438623252254
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
