"","GO0010562_positive_regulation_of_phosphorus_metabolic_process"
"Q9Y210_IDR_792_850",0.497387290195004
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.199092898705842
"Q9Y222_IDR_414_491",0.19871400133722
"Q9Y222_IDR_515_571",0.200496871031783
"Q9Y222_IDR_575_690",0.2049440073179
"Q9Y222_IDR_710_760",0.196752221607256
"Q9Y226_IDR_513_551",1
"Q9Y228_IDR_1_201",0.322804577672949
"Q9Y228_IDR_203_233",0.342865193280757
"Q9Y228_IDR_331_551",0.334330229046294
"Q9Y231_IDR_1_60",1
"Q9Y232_IDR_115_295",0.345955039716266
"Q9Y232_IDR_1_57",0.325768128297759
"Q9Y232_IDR_298_336",0.328276831985975
"Q9Y237_IDR_1_35",1
"Q9Y238_IDR_1_80",0.346277557846843
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
"Q9Y278_IDR_1_109",1
"Q9Y283_IDR_586_912",1
"Q9Y286_IDR_378_432",1
"Q9Y287_IDR_5_52",1
"Q9Y289_IDR_578_635",1
"Q9Y294_IDR_156_204",1
"Q9Y297_IDR_1_125",1
"Q9Y2A4_IDR_48_121",1
"Q9Y2A9_IDR_1_69",1
"Q9Y2B1_IDR_33_65",1
"Q9Y2B2_IDR_1_38",1
"Q9Y2B4_IDR_85_181",1
"Q9Y2B5_IDR_301_377",0.532578999964115
"Q9Y2B5_IDR_87_149",0.467421000035885
"Q9Y2B9_IDR_1_76",1
"Q9Y2C2_IDR_1_68",1
"Q9Y2C4_IDR_1_57",1
"Q9Y2G1_IDR_711_760",0.337802274047071
"Q9Y2G1_IDR_843_1007",0.347056351049159
"Q9Y2G3_IDR_439_476",1
"Q9Y2G4_IDR_266_387",0.489467168824772
"Q9Y2G4_IDR_516_660",0.510532831175228
"Q9Y2G7_IDR_62_166",1
"Q9Y2G8_IDR_560_596",0.498265779861599
"Q9Y2G8_IDR_718_749",0.501734220138401
"Q9Y2G9_IDR_160_197",0.338009677884876
"Q9Y2G9_IDR_616_677",0.324519227631654
"Q9Y2J0_IDR_165_391",1
"Q9Y2J2_IDR_1_102",0.513243806009599
"Q9Y2J2_IDR_409_1087",0.486756193990401
"Q9Y2J4_IDR_1_431",0.481558031348406
"Q9Y2J4_IDR_468_770",0.518441968651594
"Q9Y2K2_IDR_1_57",0.344258504690003
"Q9Y2K1_IDR_114_344",0.463992068420091
"Q9Y2K1_IDR_348_413",0.536007931579909
"Q9Y2K2_IDR_319_349",0.344659831032456
"Q9Y2K2_IDR_389_1288",0.311081664277541
"Q9Y2Q0_IDR_1100_1130",0.498291364715157
"Q9Y2Q9_IDR_1_75",1
"Q9Y2S6_IDR_1_64",1
"Q9Y2T4_IDR_370_405",1
"Q9Y2T5_IDR_1_32",1
"Q9Y2T7_IDR_153_364",0.495556848199099
"Q9Y2T7_IDR_1_85",0.504443151800901
"Q9Y2U2_IDR_272_307",1
"Q9Y2U8_IDR_1_501",1
"Q9Y385_IDR_164_284",1
"Q9Y388_IDR_117_322",1
"Q9Y397_IDR_297_364",1
"Q9Y399_IDR_1_61",1
"Q9Y3A0_IDR_1_34",1
"Q9Y3A2_IDR_1_36",1
"Q9Y3B8_IDR_1_39",1
"Q9Y3B9_IDR_1_89",1
"Q9Y3C0_IDR_72_130",1
"Q9Y3C1_IDR_1_33",0.480074578996162
"Q9Y3R0_IDR_1088_1128",0.196718466050636
"Q9Y3R0_IDR_933_993",0.197556639402854
"Q9Y3R5_IDR_1031_1215",0.305345021426866
"Q9Y3R5_IDR_1849_1892",0.37550236393095
"Q9Y3R5_IDR_545_683",0.319152614642184
"Q9Y3S1_IDR_1316_2297",0.249646464029528
"Q9Y3S1_IDR_1_47",0.259639681455784
"Q9Y3S1_IDR_50_184",0.234709539483856
"Q9Y3S1_IDR_544_1314",0.256004315030832
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
"A0A075B6I1_IDR_3_33",1
"A0A087WVF3_IDR_354_449",1
"A0A087WWA1_IDR_1_70",1
"A0A087WXM9_IDR_1_324",1
"A0A087WXS9_IDR_353_449",1
"A0A087X179_IDR_353_449",1
"A0A087X1G2_IDR_352_447",1
"A0A096LP49_IDR_1_1017",1
"A0A0A6YYL3_IDR_1_90",0.49421791200127
"A0A0A6YYL3_IDR_325_492",0.50578208799873
"A0A0B4J2D5_IDR_1_40",1
"A0A0B4J2F2_IDR_350_755",1
"A0A1B0GTU1_IDR_70_781",1
"A0A1B0GTW7_IDR_1_57",1
"A0A1B0GTZ2_IDR_1_166",0.485296123501925
"A0A1B0GTZ2_IDR_225_276",0.514703876498075
"A0A1B0GV90_IDR_1_55",1
"A0A1B0GVG4_IDR_161_234",1
"A0A1B0GVG6_IDR_1_74",0.499171966143977
"A0A1B0GVG6_IDR_91_124",0.500828033856023
"A0A1B0GVH6_IDR_107_147",1
"A0A1B0GVH7_IDR_208_265",1
"A0A1B0GVM6_IDR_1_53",0.464079480116716
"A0A1B0GVM6_IDR_56_89",0.535920519883284
"A0A1B0GVN3_IDR_26_67",1
"A0A1B0GVQ3_IDR_1_168",1
"A0A1B0GVS7_IDR_1_102",1
"A0AUZ9_IDR_86_384",0.241990618557803
"Q6ZMI3_IDR_137_297",0.485626658605322
"Q6ZMI3_IDR_58_107",0.514373341394678
"Q6ZMJ2_IDR_1_121",0.53709278903824
"Q6ZMJ2_IDR_291_384",0.46290721096176
"Q6ZMJ4_IDR_185_242",1
"Q6ZMK1_IDR_1_60",1
"Q6ZMN7_IDR_318_354",0.519045548214053
"Q6ZMN7_IDR_490_1003",0.480954451785947
"Q6ZMN8_IDR_1_115",1
"Q6ZMP0_IDR_1_287",0.520198898407182
"Q6ZMP0_IDR_534_616",0.479801101592818
"Q6ZMQ8_IDR_1253_1297",0.314577243274138
"Q6ZMQ8_IDR_415_531",0.326030662242988
"Q6ZMQ8_IDR_536_1190",0.359392094482875
"Q6ZMS7_IDR_1_38",0.529913945069172
"Q6ZMS7_IDR_183_281",0.470086054930828
"Q6ZMT1_IDR_1_290",1
"Q6ZMT4_IDR_1_35",0.543800158111029
"Q6ZN04_IDR_382_514",0.33400958150881
"Q6ZN06_IDR_1_214",1
"Q6ZN08_IDR_58_143",1
"Q6ZN11_IDR_61_189",1
"Q6ZN16_IDR_1126_1239",0.321504552542836
"Q6ZN16_IDR_1_57",0.340938839823627
"Q6ZN16_IDR_911_1007",0.337556607633537
"Q6ZN17_IDR_103_250",1
"Q6ZN18_IDR_1_257",0.491824092120141
"Q6ZN18_IDR_351_397",0.508175907879859
"Q6ZNJ1_IDR_1298_1436",0.511447231779156
"Q6ZNJ1_IDR_1858_1915",0.488552768220844
"Q6ZNL6_IDR_1_890",1
"Q6ZNM6_IDR_1_53",0.514988983222162
"Q6ZNM6_IDR_55_116",0.485011016777838
"Q6ZNR0_IDR_1_87",1
"Q6ZP65_IDR_1_160",0.310517605318226
"Q6ZP65_IDR_269_463",0.368406148628204
"Q6ZP65_IDR_508_573",0.32107624605357
"Q6ZPD9_IDR_1_38",1
"Q6ZRS2_IDR_1314_1893",0.172956719226727
"Q6ZRS2_IDR_2213_2316",0.166030057343452
"Q6ZRS2_IDR_2323_3230",0.156716920561526
"Q6ZRS2_IDR_953_1312",0.170735644977027
"Q6ZRS4_IDR_1_136",0.49124344765702
"Q6ZRS4_IDR_221_1044",0.50875655234298
"Q6ZRT6_IDR_147_265",0.511038488334253
"Q6ZRT6_IDR_1_53",0.488961511665747
"Q6ZRV2_IDR_285_1179",1
"Q6ZS10_IDR_1_214",1
"Q6ZSY5_IDR_1_32",0.248618032267599
"Q6ZSY5_IDR_207_237",0.24106138086714
"Q6ZSY5_IDR_290_528",0.268237325448491
"Q6ZSY5_IDR_63_102",0.24208326141677
"Q6ZSZ5_IDR_1104_1360",0.257940230214651
"Q6ZSZ5_IDR_1_402",0.23893172727087
"Q6ZSZ5_IDR_892_992",0.253954303936987
"Q6ZSZ5_IDR_997_1044",0.249173738577493
"Q6ZSZ6_IDR_1_889",1
"Q6ZT07_IDR_408_456",0.339393548421421
"Q6ZU64_IDR_1564_1597",0.334126089427448
"Q6ZU64_IDR_1715_1829",0.331976291993411
"Q6ZU64_IDR_97_136",0.333897618579141
"Q6ZU65_IDR_19_123",0.24011599609412
"Q6ZU65_IDR_249_443",0.244252044919059
"Q6ZU65_IDR_570_600",0.268166404689258
"Q6ZU67_IDR_1_322",1
"Q6ZU65_IDR_665_1347",0.247465554297563
"Q6ZU69_IDR_308_372",0.336327032778385
"Q6ZU69_IDR_32_294",0.328626214554821
"Q6ZUJ8_IDR_634_805",0.341363863119429
"Q6ZUK4_IDR_313_368",1
"Q6ZUM4_IDR_325_388",0.251677926383898
"Q6ZUM4_IDR_446_494",0.244780448499802
"Q6ZUM4_IDR_617_665",0.245154787587658
"Q6ZUM4_IDR_70_259",0.258386837528642
"Q6ZUS5_IDR_245_278",1
"Q6ZUT1_IDR_110_292",0.489576463006866
"Q6ZUT1_IDR_33_96",0.510423536993134
"Q6ZUT3_IDR_315_714",1
"Q6ZUT9_IDR_1052_1089",0.197719097966854
"Q6ZUT9_IDR_140_177",0.200457073464677
"Q6ZUT9_IDR_410_442",0.197556823795377
"Q6ZUT9_IDR_602_728",0.202199805340771
"Q6ZUT9_IDR_811_850",0.202067199432321
"Q6ZUU3_IDR_1_132",1
"Q6ZUX3_IDR_26_478",1
"Q6ZV29_IDR_1247_1317",0.349336974488329
"Q6ZV29_IDR_1_95",0.316538043440404
"Q6ZV29_IDR_303_448",0.334124982071267
"Q6ZVM7_IDR_466_507",0.331982315153498
"Q6ZVT0_IDR_1_153",0.486388469979051
"Q6ZVT0_IDR_570_673",0.513611530020949
"Q6ZVX7_IDR_1_50",1
"A0AV02_IDR_412_579",1
"A0AVI2_IDR_129_159",1
"A0AVK6_IDR_1_56",0.247362958975551
"A0AVK6_IDR_212_263",0.244895666454328
"A0AVK6_IDR_351_867",0.254482789547674
"A0AVK6_IDR_69_110",0.253258585022447
"A0AVT1_IDR_1_38",1
"A0FGR9_IDR_1_49",0.53681029516168
"A0FGR9_IDR_589_736",0.46318970483832
"A1L443_IDR_407_756",0.348290737256451
"A1L453_IDR_1_47",1
"A1L4H1_IDR_911_942",0.497299286434423
"A1L4H1_IDR_951_1468",0.502700713565577
"A1L4K1_IDR_29_158",1
"A1L4L8_IDR_1_44",1
"A1X283_IDR_284_364",0.521689180209706
"A1X283_IDR_428_849",0.478310819790294
"A2RUB6_IDR_914_948",0.522520296518608
"A2RUS2_IDR_434_510",1
"A2VCK2_IDR_216_349",1
"A2VDJ0_IDR_891_1386",1
"A3KMH1_IDR_1543_1588",1
"A3KN83_IDR_1_238",0.505739675976091
"A3KN83_IDR_682_840",0.494260324023909
"A4D0V7_IDR_517_560",1
"A4D126_IDR_1_42",1
"A4D263_IDR_1_209",0.317709370361217
"A4D263_IDR_211_245",0.337311155852008
"A4D263_IDR_379_415",0.344979473786775
"A4D2H0_IDR_278_319",0.509307517201905
"A4D2H0_IDR_330_675",0.490692482798095
"A4D2P6_IDR_212_277",0.471785712013959
"A4D2P6_IDR_469_831",0.528214287986042
"A4FU01_IDR_1_39",1
"A4FU28_IDR_240_271",0.252394150040434
"A4FU28_IDR_278_331",0.251705301396069
"A4FU28_IDR_333_469",0.24167614671105
"A4FU28_IDR_474_698",0.254224401852447
"A5YKK6_IDR_1307_1355",0.326885358993374
"A5YKK6_IDR_683_828",0.336868969761791
"A5YKK6_IDR_998_1072",0.336245671244835
"A5YM69_IDR_1_484",1
"A6BM72_IDR_920_1012",1
"A6H8Z2_IDR_1_224",1
"A6NC57_IDR_226_490",1
"A6NC98_IDR_1236_1476",0.334837506411764
"A6NC98_IDR_307_760",0.32754584313197
"A6NC98_IDR_845_983",0.337616650456266
"A6NDD5_IDR_190_221",0.51039570807109
"A6NDE4_IDR_69_496",1
"A6NDE8_IDR_1_117",1
"A6NDK9_IDR_1_693",1
"A6NDN3_IDR_1_197",0.509065824751326
"A6NDN3_IDR_213_693",0.490934175248674
"A6NDS4_IDR_352_533",1
"A6NDV4_IDR_1_31",1
"A6NDY0_IDR_224_273",0.520741938019089
"A6NDY0_IDR_35_143",0.479258061980911
"A6NFA1_IDR_1_36",0.344676977142807
"A6NFA1_IDR_355_436",0.317673452207946
"A6NFA1_IDR_449_517",0.337649570649247
"A6NFD8_IDR_130_242",1
"A6NFE2_IDR_1_128",0.331888462892916
"A6NFE2_IDR_188_222",0.33862307791449
"A6NFE2_IDR_224_271",0.329488459192593
"A6NFI3_IDR_1_157",0.200107825615513
"A6NFI3_IDR_173_344",0.200721586430352
"A6NFI3_IDR_488_608",0.20021632406645
"A6NHP3_IDR_1_187",1
"A6NHQ2_IDR_1_94",1
"A6NHQ4_IDR_1_354",1
"A6NHR9_IDR_1960_2005",1
"A6NHS7_IDR_125_340",1
"A6NHT5_IDR_1_231",1
"A6NI15_IDR_30_132",1
"A6NI28_IDR_579_820",1
"A6NI79_IDR_1_53",1
"A6NJW4_IDR_1_36",1
"A6NJZ7_IDR_1197_1449",0.199837276356519
"A6NJZ7_IDR_209_374",0.204418690750374
"A6NJZ7_IDR_534_567",0.199421176951678
"A6NJZ7_IDR_685_828",0.198870819519988
"A6NJZ7_IDR_82_193",0.197452036421441
"A6NK53_IDR_61_259",1
"A6NK59_IDR_1_43",1
"A6NL88_IDR_1_78",0.542200955570112
"A6NLC5_IDR_149_224",1
"A6NLE4_IDR_1_32",1
"A6NLJ0_IDR_42_242",1
"A6NLU5_IDR_155_246",1
"A6NMT0_IDR_232_343",0.311772676760574
"A6NMT0_IDR_48_106",0.353810182897308
"A6NMX2_IDR_1_58",1
"A6NMZ2_IDR_1_49",1
"A6NMZ7_IDR_1457_1713",1
"A6NN14_IDR_67_151",1
"A6NN90_IDR_105_582",0.506438959157601
"A6NN90_IDR_1_31",0.493561040842399
"A6NNA5_IDR_1_38",0.514073083712507
"A6NNA5_IDR_83_263",0.485926916287493
"A6NNE9_IDR_1_165",0.501562734074407
"A6NNE9_IDR_327_364",0.498437265925593
"A7E2V4_IDR_1430_1467",0.344650508432525
"A7E2V4_IDR_518_726",0.338008121830755
"A7KAX9_IDR_30_109",0.321028636846784
"A7KAX9_IDR_572_637",0.336721730952191
"A7KAX9_IDR_665_2087",0.342249632201025
"A7MBM2_IDR_1133_1289",0.333014527651113
"A7MBM2_IDR_1_188",0.33178819676083
"A7MBM2_IDR_236_272",0.335197275588057
"A7MCY6_IDR_167_565",0.535386117751132
"A7MCY6_IDR_95_154",0.464613882248868
"A7MD48_IDR_43_611",1
"A7XYQ1_IDR_1_40",0.249053002463901
"A7XYQ1_IDR_189_224",0.261150170367188
"A8MQ14_IDR_63_95",1
"A8MQ27_IDR_1_32",0.521276628797006
"A8MQ27_IDR_435_494",0.478723371202993
"A8MQT2_IDR_1_141",0.494043788297222
"A8MQT2_IDR_271_563",0.505956211702778
"A8MT33_IDR_174_238",1
"A8MT65_IDR_96_246",1
"A8MT70_IDR_12_395",0.246174996193714
"A8MW95_IDR_20_80",1
"A8MW99_IDR_73_144",1
"A8MWA4_IDR_60_171",1
"A8MWA6_IDR_1_464",1
"A8MWE9_IDR_1_46",1
"A8MWV9_IDR_7_40",0.507372025415238
"A8MWV9_IDR_90_139",0.492627974584762
"A8MWY0_IDR_968_1029",1
"A8MX34_IDR_1_340",1
"A8MXD5_IDR_1_97",1
"B1AK53_IDR_369_806",0.549772602732001
"B1AKI9_IDR_109_157",0.326619742825587
"B1AKI9_IDR_165_222",0.331802029485571
"B1AKI9_IDR_1_99",0.341578227688842
"B1AL46_IDR_1_397",0.326755719705276
"B1AL46_IDR_405_522",0.324339979201213
"B1AL46_IDR_525_878",0.348904301093511
"B1AL88_IDR_109_153",0.339104120130639
"B1AL88_IDR_379_413",0.333626218730902
"B1AL88_IDR_67_100",0.327269661138459
"B7U540_IDR_367_433",0.496017021216632
"B7Z1M9_IDR_12_45",0.490320967796135
"B7Z1M9_IDR_47_208",0.509679032203865
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.502124014207286
"B7ZW38_IDR_89_186",0.497875985792714
"B8ZZ34_IDR_1_55",0.539748087409915
"B8ZZ34_IDR_98_397",0.460251912590085
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.502202448204453
"C9JLJ4_IDR_378_528",0.497797551795547
"C9JLR9_IDR_1_102",0.196237739687559
"C9JLR9_IDR_173_259",0.199483880516999
"C9JLR9_IDR_328_427",0.197735156874906
"C9JLR9_IDR_444_476",0.196227581465892
"C9JLR9_IDR_482_579",0.210315641454645
"C9JPN9_IDR_1_55",0.332177498109487
"C9JPN9_IDR_378_464",0.336848722047712
"C9JPN9_IDR_469_528",0.330973779842801
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.331409232056691
"D6RGH6_IDR_127_179",0.345375107026747
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.486694294666126
"D6RIA3_IDR_1686_1757",0.513305705333874
"D6RJB6_IDR_1_56",0.332257194472161
"D6RJB6_IDR_379_464",0.337545979454986
"D6RJB6_IDR_469_528",0.330196826072853
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.327947509157423
"F8WBI6_IDR_183_214",0.326978354730244
"F8WBI6_IDR_279_604",0.345074136112333
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.503213954164518
"H7C350_IDR_1_240",0.501504353766892
"H7C350_IDR_297_361",0.498495646233108
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.499236823831001
"I3L3R5_IDR_69_154",0.500763176168999
"I6L899_IDR_1_116",0.328492276401207
"I6L899_IDR_183_214",0.326672338468987
"I6L899_IDR_271_608",0.344835385129806
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.394495998697008
"O00192_IDR_589_651",0.297328329997792
"O00192_IDR_851_956",0.3081756713052
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.540281006028411
"O00203_IDR_646_856",0.459718993971589
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.492456242036629
"O00305_IDR_164_219",0.321481099512813
"O00305_IDR_1_67",0.355214779729524
"O00305_IDR_406_520",0.323304120757663
"O00308_IDR_149_312",0.4991280432748
"O00308_IDR_355_403",0.5008719567252
"O00311_IDR_1_38",0.335346534293587
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.321396893523358
"O00311_IDR_470_532",0.343256572183055
"O00327_IDR_1_77",0.501633944016986
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.504525569795812
"O00470_IDR_1_77",0.495474430204188
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.521989746362665
"O00472_IDR_290_524",0.478010253637335
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.341355929005219
"O00566_IDR_649_681",0.334978975812993
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.518812950486854
"O00591_IDR_338_390",0.481187049513146
"A1A5C7_IDR_633_686",0.512286639722196
"A1A5D9_IDR_258_367",0.247129534918141
"A1A5D9_IDR_369_401",0.251907936174555
"A1A5D9_IDR_452_497",0.242210529472383
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.519041875616119
"A1L162_IDR_1_63",0.480958124383881
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.197643848655718
"A1L390_IDR_1154_1219",0.186993749807
"A1L390_IDR_1_89",0.212458691867303
"A1L390_IDR_412_905",0.200045192382094
"A1L390_IDR_937_1048",0.202858517287884
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.336412245965196
"A1L443_IDR_285_389",0.315297016778353
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.519560445124495
"Q9Y426_IDR_389_696",0.480439554875505
"Q9Y446_IDR_1_314",0.523912570748146
"Q9Y446_IDR_549_586",0.476087429251854
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.46275002424103
"Q9Y450_IDR_1_87",0.53724997575897
"Q9Y458_IDR_1_86",0.312160605699399
"Q9Y458_IDR_271_346",0.351412177341357
"Q9Y458_IDR_384_435",0.336427216959244
"Q9Y462_IDR_149_246",0.503713907951608
"Q9Y462_IDR_250_366",0.496286092048392
"Q9Y463_IDR_1_36",0.53320329693005
"Q9Y463_IDR_433_629",0.46679670306995
"Q9Y466_IDR_42_77",0.48198903046457
"Q9Y466_IDR_81_173",0.51801096953543
"Q9Y468_IDR_113_168",0.251789890816907
"Q9Y468_IDR_170_269",0.247109319915878
"Q9Y468_IDR_26_84",0.257126156697788
"Q9Y468_IDR_587_721",0.243974632569427
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.501591590387009
"Q9Y483_IDR_356_558",0.498408409612991
"Q9Y485_IDR_1246_1305",0.0889121025133835
"Q9Y485_IDR_1361_1395",0.0907052123108064
"Q9Y485_IDR_1889_1949",0.0879942781885484
"Q9Y485_IDR_1969_2018",0.0922614112967215
"Q9Y485_IDR_2366_2418",0.08833984461659
"Q9Y485_IDR_2442_2480",0.0931078377531266
"Q9Y485_IDR_287_332",0.0936020335614579
"Q9Y485_IDR_418_469",0.0899109308444195
"Q9Y485_IDR_557_589",0.0931080788992201
"Q9Y485_IDR_665_697",0.091470692252939
"Q9Y485_IDR_897_934",0.090587577762787
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.489566876860562
"Q9Y496_IDR_626_699",0.510433123139438
"Q9Y4A5_IDR_179_212",0.248875012729373
"Q9Y4A5_IDR_2024_2085",0.245814179611588
"Q9Y4A5_IDR_2545_2582",0.261263479017772
"Q9Y4A5_IDR_473_538",0.244047328641267
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.196510643046442
"Q9Y4B4_IDR_1_243",0.187942113987867
"Q9Y4B4_IDR_1301_1371",0.218255699068991
"Q9Y4B4_IDR_638_696",0.197110010798014
"Q9Y4B4_IDR_993_1052",0.200181533098686
"Q9Y4B5_IDR_1_1647",0.50135129661146
"Q9Y4B5_IDR_1650_1905",0.49864870338854
"Q9Y4B6_IDR_1393_1507",0.345354030749477
"Q9Y4B6_IDR_190_303",0.330854489381978
"Q9Y4B6_IDR_875_1000",0.323791479868544
"Q9Y4C1_IDR_251_518",0.501596411684419
"Q9Y4C1_IDR_755_907",0.498403588315581
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.266768577654648
"Q9Y4C8_IDR_665_726",0.243184545805811
"Q9Y4C8_IDR_82_128",0.237500666395026
"Q9Y4C8_IDR_925_960",0.252546210144516
"Q9Y4D1_IDR_1043_1078",0.33202684017883
"Q9Y4D1_IDR_511_606",0.336165147563812
"Q9Y4D1_IDR_997_1032",0.331808012257358
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.528843441060538
"Q9Y4E1_IDR_56_1320",0.471156558939462
"Q9Y4E5_IDR_400_459",0.257698214474925
"Q9Y4E5_IDR_51_85",0.255140533726346
"Q9Y4E5_IDR_566_601",0.250536707688758
"Q9Y4E5_IDR_810_872",0.236624544109972
"Q9Y4E6_IDR_1061_1118",0.253034741614871
"Q9Y4E6_IDR_636_666",0.260306778229751
"Q9Y4E6_IDR_708_788",0.240215351367935
"Q9Y4E6_IDR_913_971",0.246443128787443
"Q9Y4E8_IDR_226_263",0.31372996404995
"Q9Y4E8_IDR_621_707",0.321253103581316
"Q9Y4E8_IDR_937_981",0.365016932368734
"Q9Y4F1_IDR_1_35",0.33823104712352
"Q9Y4F1_IDR_355_535",0.323204602832464
"Q9Y4F1_IDR_864_906",0.338564350044016
"Q9Y4F3_IDR_1564_1725",0.343799110474487
"Q9Y4F3_IDR_311_344",0.34447215203879
"Q9Y4F3_IDR_585_730",0.311728737486724
"Q9Y4F4_IDR_1434_1483",0.250643214564054
"Q9Y4F4_IDR_1_88",0.257548537228449
"Q9Y4F4_IDR_312_344",0.253922043329395
"Q9Y4F4_IDR_616_1247",0.237886204878103
"Q9Y4F9_IDR_1_69",0.481569155085349
"Q9Y4F9_IDR_321_730",0.518430844914651
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.422620601590123
"Q9Y4G8_IDR_481_590",0.288483527314918
"Q9Y4G8_IDR_913_1499",0.288895871094959
"Q9Y4H2_IDR_1261_1317",0.325516572423441
"Q9Y4H2_IDR_148_182",0.337477880241676
"Q9Y4H2_IDR_299_1246",0.337005547334883
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.335143108290673
"Q9Y4I1_IDR_1422_1473",0.337692299001671
"Q9Y4I1_IDR_596_631",0.327164592707656
"Q9Y4I5_IDR_1_301",0.515986661512996
"Q9Y4I5_IDR_406_444",0.484013338487004
"Q9Y4J8_IDR_275_410",0.513250290880062
"Q9Y4J8_IDR_418_743",0.486749709119938
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.490588578967377
"Q9Y4L1_IDR_910_999",0.509411421032623
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.505395296848596
"Q9Y4R7_IDR_542_742",0.494604703151404
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.321826080475514
"Q9Y4W2_IDR_511_624",0.346879907317887
"Q9Y4W2_IDR_679_714",0.331294012206599
"Q9Y4W6_IDR_763_797",0.512918824703506
"Q9Y4W6_IDR_78_134",0.487081175296494
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.529964431517738
"Q9Y4Z2_IDR_1_93",0.470035568482262
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.511909197426625
"Q9Y519_IDR_369_407",0.488090802573375
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.501391522025345
"Q9Y561_IDR_781_816",0.498608477974655
"Q9Y566_IDR_1_67",0.323627751689784
"Q9Y566_IDR_416_547",0.320466362961357
"Q9Y566_IDR_758_2087",0.355905885348858
"Q9Y570_IDR_1_38",0.509974662298606
"Q9Y570_IDR_239_281",0.490025337701393
"Q9Y572_IDR_309_428",0.50547729210744
"Q9Y572_IDR_473_518",0.49452270789256
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.503978836040992
"Q9Y592_IDR_618_701",0.496021163959008
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
