"","GO0030695_GTPase_regulator_activity"
"Q9NZ71_IDR_1141_1219",0.267915728363071
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.252725646701201
"Q9NZ94_IDR_639_702",0.235760249132384
"Q9NZ94_IDR_734_806",0.26314449978797
"Q9NZ94_IDR_818_848",0.248369604378445
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.506803336655614
"Q9NZB2_IDR_894_1118",0.493196663344386
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.531417471841477
"Q9NZC9_IDR_859_954",0.468582528158523
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.515188842355924
"Q9NZI5_IDR_73_112",0.484811157644076
"Q9NZM3_IDR_818_886",0.257184312314222
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.512296594685377
"Q9NZM5_IDR_92_417",0.487703405314623
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.142230229522892
"Q9NZN5_IDR_1267_1405",0.160138684696686
"Q9NZN5_IDR_1422_1489",0.167658726410097
"Q9NZN5_IDR_149_345",0.203097640805406
"Q9NZN5_IDR_1_64",0.1730027150249
"Q9NZN5_IDR_564_764",0.153872003540019
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.512435969419877
"Q9NZQ8_IDR_669_714",0.487564030580123
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.514665970323273
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.312222239396531
"Q9P0K1_IDR_202_233",0.300339568479702
"Q9P0K1_IDR_766_906",0.387438192123767
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.330500825543783
"Q9P0K8_IDR_1_64",0.320229653997936
"Q9P0K8_IDR_469_563",0.34926952045828
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.490340281037652
"Q9P0L1_IDR_241_356",0.509659718962348
"Q9P0L2_IDR_1_53",0.345773802107037
"Q9P0L2_IDR_374_703",0.654226197892963
"Q9P0L9_IDR_1_74",0.501763496345688
"Q9P0L9_IDR_742_805",0.498236503654312
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.521462510071801
"Q9P0M4_IDR_41_103",0.478537489928199
"Q9P0X4_IDR_1736_2223",0.233872729803719
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.297972614159887
"Q9P107_IDR_355_479",0.396907462170131
"Q9P107_IDR_761_933",0.305119923669982
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.631889590899616
"Q9P1A6_IDR_21_162",0.18179870978714
"Q9P1A6_IDR_978_1040",0.186311699313245
"Q9P1Q0_IDR_1_60",0.503757876553775
"Q9P1Q0_IDR_481_575",0.496242123446225
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.321495009764684
"Q9P215_IDR_575_609",0.505856710973037
"Q9P215_IDR_92_151",0.494143289026963
"Q9P217_IDR_119_175",0.334939433273682
"Q9P217_IDR_25_59",0.316462335235543
"Q9P217_IDR_455_485",0.348598231490775
"Q9P218_IDR_119_151",0.527969088938721
"Q9P218_IDR_992_1284",0.472030911061279
"Q9P219_IDR_1329_2016",0.460077446831071
"Q9P219_IDR_221_259",0.202534854017952
"Q9P219_IDR_297_784",0.166555025976006
"Q9P219_IDR_888_1063",0.170832673174971
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.599685534844231
"Q9P227_IDR_809_899",0.198909810053777
"Q9P273_IDR_1_295",0.547589171965686
"Q9P273_IDR_338_375",0.452410828034314
"Q9P275_IDR_1046_1123",0.500133078456359
"Q9P275_IDR_426_1044",0.499866921543641
"Q9P278_IDR_180_304",0.381001546280105
"Q9P278_IDR_576_717",0.210801464809226
"Q9P278_IDR_726_922",0.205834044984482
"Q9P278_IDR_93_123",0.202362943926187
"Q9P281_IDR_1_164",0.512980882409537
"Q9P281_IDR_167_2471",0.487019117590463
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.221851858507434
"Q9P2D8_IDR_1442_1999",0.191213534722946
"Q9P2D8_IDR_721_804",0.201947380538298
"Q9P2D8_IDR_882_939",0.185229084124739
"Q9P2E2_IDR_367_798",0.463689530420263
"Q9P2E2_IDR_901_1029",0.536310469579737
"Q9P2E3_IDR_1_141",0.500401147109036
"Q9P2E3_IDR_795_887",0.499598852890964
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.317917087607538
"Q9P2E7_IDR_725_786",0.336153124725485
"Q9P2E7_IDR_842_947",0.345929787666977
"Q9P2E8_IDR_320_370",0.517588251285195
"Q9P2E8_IDR_60_158",0.482411748714805
"Q9P2E9_IDR_1247_1357",0.200042732113255
"Q9P2E9_IDR_1379_1410",0.199657343157112
"Q9P2E9_IDR_1_698",0.184288163329636
"Q9P2E9_IDR_708_740",0.207393797656501
"Q9P2E9_IDR_883_996",0.208617963743497
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.412491532634095
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.506890332225874
"Q9P2J8_IDR_1_48",0.493109667774126
"Q9P2K1_IDR_1_257",0.51239901748951
"Q9P2K1_IDR_587_624",0.48760098251049
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.477122414685335
"Q9P2K3_IDR_347_495",0.522877585314665
"Q9P2K8_IDR_1496_1526",0.234516497896849
"Q9P2K8_IDR_189_260",0.239674905466872
"Q9P2K8_IDR_660_709",0.230428461693988
"Q9P2K8_IDR_713_792",0.29538013494229
"Q9P2K9_IDR_1_42",0.507978430783113
"Q9P2K9_IDR_156_252",0.492021569216887
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.392040593546531
"Q9P2N2_IDR_19_80",0.607959406453469
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.323472131054605
"Q9P2R6_IDR_443_1471",0.370012831454991
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.500228261684351
"Q9P2S2_IDR_1672_1710",0.499771738315649
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.482379779952061
"Q9P2T0_IDR_341_379",0.517620220047939
"Q9P2U7_IDR_1_51",0.486709894838676
"Q9P2U7_IDR_498_560",0.513290105161324
"Q9P2U8_IDR_1_59",0.489302967107863
"Q9P2U8_IDR_506_582",0.510697032892137
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.401909776191027
"Q9P2Y5_IDR_467_612",0.598090223808973
"Q9UBF8_IDR_242_318",0.258997008488363
"Q9UBF8_IDR_410_526",0.24190335485526
"Q9UBF8_IDR_61_125",0.1989745120904
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.496976437211446
"Q9UBH6_IDR_76_123",0.503023562788554
"Q9UBI4_IDR_1_47",0.515228638235812
"Q9UBI4_IDR_248_287",0.484771361764188
"Q9UBI9_IDR_1_90",0.441601189077126
"Q9UBI9_IDR_195_303",0.558398810922874
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.65744111969276
"Q9UBK2_IDR_1_57",0.34255888030724
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.214911265721943
"Q9UBL0_IDR_241_633",0.281939203388982
"Q9UBL0_IDR_643_683",0.27132466815504
"Q9UBL0_IDR_689_812",0.231824862734035
"Q9UBL3_IDR_1_98",0.50473527070132
"Q9UBS0_IDR_401_482",0.507013575575996
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.46315359141086
"Q9UBS9_IDR_458_1224",0.53684640858914
"Q9UBT2_IDR_201_232",0.512406250735832
"Q9UBT2_IDR_549_636",0.487593749264168
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.351210107114122
"Q9UBT6_IDR_651_772",0.343020837804117
"Q9UBT6_IDR_813_861",0.305769055081761
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.517876260345699
"Q9UBU7_IDR_1_42",0.265675044081042
"Q9UBU6_IDR_182_238",0.482123739654301
"Q9UBU7_IDR_97_138",0.284043899688708
"Q9UBZ9_IDR_146_344",0.331803926585974
"Q9UBZ9_IDR_827_942",0.38778786472289
"Q9UBZ9_IDR_944_1151",0.280408208691136
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.473825611501234
"Q9UD57_IDR_184_260",0.526174388498766
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.304403026259099
"Q9UDT6_IDR_1_73",0.320001460445722
"Q9UDT6_IDR_957_1046",0.37559551329518
"Q9UDV6_IDR_1_33",0.514608107433656
"Q9UDV6_IDR_186_315",0.485391892566344
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.424467967827261
"Q9UDY2_IDR_386_504",0.274615453027519
"Q9UDY2_IDR_891_1184",0.300916579145221
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.348099064969033
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.15174958808529
"Q9UFD9_IDR_1199_1449",0.166000291083053
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.311225701278443
"Q9UFD9_IDR_534_571",0.187395959310193
"Q9UFD9_IDR_685_828",0.183628460243021
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.307450073114757
"Q9UGI0_IDR_174_244",0.343469239077823
"Q9UGI0_IDR_40_85",0.34908068780742
"Q9UGI6_IDR_1_220",0.373986607946294
"Q9UGI6_IDR_222_267",0.298753130844696
"Q9UGI6_IDR_694_731",0.32726026120901
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.521496363700114
"Q9UGU0_IDR_1_1628",0.359387562143728
"Q9UGU0_IDR_1655_1695",0.316122979866592
"Q9UGU0_IDR_1710_1841",0.324489457989681
"Q9UGU5_IDR_1_413",0.500185394655936
"Q9UGU5_IDR_448_518",0.499814605344064
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.61384843756515
"Q9UH99_IDR_207_329",0.38615156243485
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.540364441712387
"Q9UHB6_IDR_449_731",0.459635558287613
"Q9UHB7_IDR_1_925",0.525175250574326
"Q9UHB7_IDR_1036_1082",0.474824749425674
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.467575755094581
"Q9UHC1_IDR_614_1038",0.532424244905419
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.51595516994366
"Q9UHC6_IDR_1290_1331",0.48404483005634
"Q9UHC7_IDR_109_173",0.336400471361523
"Q9UHC7_IDR_1_57",0.344015880066626
"Q9UHC7_IDR_176_213",0.31958364857185
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.511297854354685
"Q9UHF4_IDR_409_441",0.488702145645315
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.241824504779804
"Q9UHF7_IDR_461_516",0.244726921388867
"Q9UHF7_IDR_566_613",0.276016821753301
"Q9UHL9_IDR_430_561",0.248271788722575
"Q9UHL9_IDR_649_705",0.243036625019783
"Q9UHL9_IDR_887_934",0.258997733160503
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.317937522813795
"Q9UHP3_IDR_59_91",0.382483396358373
"Q9UHP3_IDR_709_799",0.299579080827832
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.585123050207765
"Q9UHR4_IDR_374_494",0.414876949792235
"Q9UHR5_IDR_1_106",0.534123668568945
"Q9UHR5_IDR_209_295",0.465876331431055
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.492952360150379
"Q9UI33_IDR_1754_1791",0.194067328154358
"Q9UI33_IDR_921_994",0.20009337586534
"Q9UI36_IDR_1_182",0.321267451582546
"Q9UI36_IDR_281_605",0.383395643701156
"Q9UI36_IDR_675_750",0.295336904716297
"Q9UI38_IDR_1_101",1
"Q9UI46_IDR_114_202",0.32482522207172
"Q9UI46_IDR_1_39",0.359539779345099
"Q9UI46_IDR_237_285",0.315634998583181
"Q9UI47_IDR_631_662",1
"Q9UIB8_IDR_221_314",1
"Q9UID3_IDR_635_671",1
"Q9UID6_IDR_1_138",1
"Q9UIF7_IDR_1_80",1
"Q9UIF8_IDR_1251_1348",0.12637749714789
"Q9UIF8_IDR_1403_1701",0.156688928459073
"Q9UIF8_IDR_1_739",0.150563726478838
"Q9UIF8_IDR_848_886",0.135534066406097
"Q9UIF8_IDR_957_1015",0.144095317135243
"Q9UII2_IDR_1_54",1
"Q9UII5_IDR_1_75",1
"Q9UIJ5_IDR_299_367",1
"Q9UIK4_IDR_335_370",1
"Q9UIL4_IDR_212_256",1
"Q9UIL8_IDR_167_211",1
"Q9UIM3_IDR_1_87",1
"Q9UIQ6_IDR_1_150",1
"Q9UIS9_IDR_73_567",1
"Q9UIU6_IDR_1_103",0.34404164412247
"Q9UIU6_IDR_197_237",0.332752404243214
"Q9UIU6_IDR_273_781",0.323205951634316
"Q9UIW0_IDR_1_107",0.453681092887135
"Q9UIW0_IDR_152_183",0.546318907112865
"Q9UIW2_IDR_1_38",1
"Q9UIX4_IDR_1_60",1
"Q9UJ04_IDR_1_201",1
"Q9UJF2_IDR_616_1011",0.610425471963131
"Q9UJG1_IDR_122_157",1
"Q9UJJ7_IDR_258_292",1
"Q9UJJ9_IDR_1_56",0.495580653300094
"Q9UJJ9_IDR_269_305",0.504419346699906
"Q9UJK0_IDR_1_53",0.500621274489489
"Q9UJK0_IDR_226_302",0.499378725510511
"Q9UJL9_IDR_128_275",0.506310816946689
"Q9UJL9_IDR_26_64",0.493689183053311
"Q9UJM3_IDR_1_173",0.276908708020375
"Q9UJM3_IDR_175_373",0.432841338138001
"Q9UJM3_IDR_416_462",0.290249953841624
"Q9UJN7_IDR_1_135",1
"Q9UJQ4_IDR_104_1053",0.515431412156962
"Q9UJQ4_IDR_1_101",0.484568587843038
"Q9UJT2_IDR_1_366",0.33313626486841
"Q9UJT2_IDR_368_491",0.335340925959941
"Q9UJT2_IDR_518_592",0.331522809171649
"Q9UJT9_IDR_1_112",1
"Q9UK05_IDR_279_324",0.508457155307068
"Q9UK10_IDR_51_156",1
"Q9UK13_IDR_82_171",1
"Q9UK17_IDR_413_606",1
"Q9UK22_IDR_1_44",1
"Q9UK28_IDR_195_296",1
"Q9UK32_IDR_1_48",1
"Q9UKD1_IDR_177_234",0.372558971704249
"Q9UKD1_IDR_315_423",0.303513153147094
"Q9UKD1_IDR_43_85",0.323927875148657
"Q9UKE5_IDR_308_1019",1
"Q9UKF2_IDR_710_790",1
"Q9UKF5_IDR_156_188",0.497919037272782
"Q9UKF5_IDR_699_820",0.502080962727218
"Q9UKF7_IDR_250_332",1
"Q9UKG1_IDR_380_446",0.577337963315873
"Q9UKG1_IDR_464_496",0.422662036684127
"Q9UKP3_IDR_307_347",0.468434285029528
"Q9UKP3_IDR_65_113",0.531565714970472
"Q9UKP4_IDR_1270_1320",0.252062864989267
"Q9UKP4_IDR_1_38",0.267039422664922
"Q9UKP4_IDR_188_237",0.232970509668632
"Q9UKP4_IDR_999_1261",0.24792720267718
"Q9UKP5_IDR_196_245",1
"Q9UKP6_IDR_1_44",0.469913369434728
"Q9UKP6_IDR_331_389",0.530086630565272
"Q9UKQ2_IDR_690_775",1
"Q9UL03_IDR_566_801",1
"Q9UL12_IDR_1_59",1
"Q9UL15_IDR_257_362",1
"Q9UL16_IDR_1_78",1
"Q9UL17_IDR_1_32",0.483739983245503
"Q9UL17_IDR_317_520",0.516260016754497
"Q9UL25_IDR_187_225",1
"Q9UL36_IDR_409_451",0.33768059526145
"Q9UL36_IDR_764_808",0.321664862565442
"Q9UL36_IDR_814_916",0.340654542173107
"Q9ULD2_IDR_1237_1270",0.212424778038228
"Q9ULD4_IDR_392_470",0.301849184715195
"Q9ULD4_IDR_68_110",0.355054900643123
"Q9ULD4_IDR_757_1062",0.343095914641682
"Q9ULD5_IDR_1_194",0.507817791097171
"Q9ULD5_IDR_336_544",0.492182208902829
"Q9ULD6_IDR_1_50",0.325572945748854
"Q9ULD6_IDR_665_774",0.349546653255438
"Q9ULD6_IDR_75_150",0.324880400995708
"Q9ULD8_IDR_135_194",0.476617601620803
"Q9ULI2_IDR_310_365",1
"Q9ULI3_IDR_1_990",1
"Q9ULI4_IDR_1077_1729",0.357948359308567
"Q9ULI4_IDR_1_334",0.191508883816589
"Q9ULI4_IDR_724_790",0.236630587201663
"Q9ULI4_IDR_795_1018",0.213912169673181
"Q9ULJ1_IDR_1_54",1
"Q9ULJ3_IDR_155_854",0.33096319087975
"Q9ULJ3_IDR_866_907",0.285364828958859
"Q9ULJ3_IDR_947_1012",0.383671980161392
"Q9ULL1_IDR_1286_1346",0.111342433514565
"Q9ULL4_IDR_1_38",1
"Q9ULL5_IDR_1_1860",1
"Q9ULL8_IDR_91_1275",1
"Q9ULM0_IDR_1331_1364",0.244359533155175
"Q9ULM0_IDR_137_571",0.519242525864762
"Q9ULM0_IDR_28_93",0.236397940980063
"Q9ULM3_IDR_117_199",0.569947547611192
"Q9ULM3_IDR_335_1139",0.430052452388808
"Q9ULN7_IDR_111_635",1
"Q9ULP0_IDR_294_343",1
"Q9ULQ0_IDR_1_45",0.526252821957203
"Q9ULQ0_IDR_301_432",0.473747178042797
"Q9ULQ1_IDR_1_66",0.489789002041365
"Q9ULQ1_IDR_783_816",0.510210997958635
"Q9ULR0_IDR_191_241",1
"Q9ULR3_IDR_106_138",0.365062308444568
"Q9ULR3_IDR_1_35",0.320972016220131
"Q9ULV4_IDR_396_438",1
"Q9ULV5_IDR_152_184",0.483682850493405
"Q9ULV5_IDR_197_492",0.516317149506595
"Q9ULV8_IDR_406_474",1
"Q9ULW0_IDR_38_745",1
"Q9ULW2_IDR_149_191",0.505231663507246
"Q9ULW2_IDR_540_581",0.494768336492754
"Q9ULW3_IDR_1_41",0.494112823919432
"Q9ULW3_IDR_191_245",0.505887176080568
"Q9ULW5_IDR_1_56",1
"Q9ULW6_IDR_163_237",0.485404744564684
"Q9ULW6_IDR_1_94",0.514595255435316
"Q9ULX3_IDR_104_204",0.507097202317581
"Q9ULX3_IDR_376_412",0.492902797682419
"Q9ULX5_IDR_17_50",0.534022279204266
"Q9ULX5_IDR_97_129",0.465977720795734
"Q9ULX6_IDR_1_383",0.328254086497122
"Q9ULX6_IDR_427_476",0.348547867688288
"Q9ULX6_IDR_545_646",0.323198045814589
"Q9ULY5_IDR_1_56",1
"Q9UMD9_IDR_1_155",0.399592594707912
"Q9UMD9_IDR_374_463",0.293537536221548
"Q9UMD9_IDR_471_1497",0.30686986907054
"Q9UMN6_IDR_1_1166",0.476781936483552
"Q9UMN6_IDR_1810_2409",0.523218063516448
"Q9UMQ3_IDR_1_181",0.529929781235181
"Q9UMQ3_IDR_183_279",0.470070218764819
"Q9UMQ6_IDR_1_58",1
"Q9UMR2_IDR_1_59",1
"Q9UNA0_IDR_1_76",0.506203684152979
"Q9UNA0_IDR_200_255",0.493796315847021
"Q9UNA1_IDR_573_759",1
"Q9UNA4_IDR_1_50",0.451711525004913
"Q9UNA4_IDR_442_700",0.548288474995087
"Q9UNE0_IDR_1_70",0.531284272981302
"Q9UNE0_IDR_91_333",0.468715727018698
"Q9UNE2_IDR_161_315",1
"Q9UP95_IDR_91_128",0.327353317022782
"Q9UP95_IDR_941_1017",0.341839722977989
"Q9UPA5_IDR_1_3926",1
"Q9UPC5_IDR_1_45",0.520498471257575
"Q9UPC5_IDR_346_381",0.479501528742425
"Q9UPE1_IDR_1_57",0.504517984104927
"Q9UPE1_IDR_240_401",0.495482015895073
"Q9UPG8_IDR_1_67",0.491546946783744
"Q9UPG8_IDR_225_496",0.508453053216256
"Q9UPI3_IDR_1_74",0.518767607541101
"Q9UPR6_IDR_12_446",0.344132387864882
"Q9UPR6_IDR_542_588",0.340716006744195
"Q9UPR6_IDR_904_939",0.315151605390923
"Q9UPS6_IDR_1767_1805",0.308539412169919
"Q9UPS6_IDR_199_742",0.403078116664924
"Q9UPS6_IDR_904_1667",0.288382471165156
"Q9UPS8_IDR_1_35",0.351969441844102
"Q9UPS8_IDR_201_707",0.327833512639936
"Q9UPS8_IDR_835_917",0.320197045515962
"Q9UPT5_IDR_210_323",1
"Q9UPW0_IDR_519_611",0.330535749774706
"Q9UPW5_IDR_1149_1226",0.507193267117091
"Q9UPW5_IDR_349_617",0.492806732882909
"Q9UPW6_IDR_1_55",0.182972265749449
"Q9UPW6_IDR_187_223",0.192293583845595
"Q9UPW6_IDR_231_537",0.239798669828687
"Q9UPW6_IDR_550_618",0.190441414686053
"Q9UPW6_IDR_666_733",0.194494065890216
"Q9UPW8_IDR_150_448",1
"Q9UPX0_IDR_750_1349",1
"Q9UQ16_IDR_498_594",0.313794772352902
"Q9UQ16_IDR_598_651",0.328626589097948
"Q9UQ16_IDR_749_869",0.35757863854915
"Q9UQ35_IDR_1_2752",1
"Q9UQ53_IDR_1_32",1
"Q9UQ80_IDR_361_394",1
"Q9UQ84_IDR_339_785",1
"Q9UQ88_IDR_1_407",1
"Q9UQ90_IDR_1_159",0.493041184157179
"Q9UQB3_IDR_1_543",0.365575742471711
"Q9UQ90_IDR_765_795",0.506958815842821
"Q9UQB3_IDR_1040_1155",0.377993013813127
"Q9UQB3_IDR_784_827",0.256431243715162
"Q9UQB8_IDR_128_196",0.243529554242266
"Q9UQB8_IDR_249_395",0.227946537186762
"Q9UQB8_IDR_433_517",0.292154872053782
"Q9UQB8_IDR_522_552",0.236369036517191
"Q9UQB9_IDR_1_34",1
"Q9UQC2_IDR_120_640",1
"Q9UQD0_IDR_31_62",0.223678573333576
"Q9Y210_IDR_792_850",0.52874086817966
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.187805372759922
"Q9Y222_IDR_414_491",0.203146974864501
"Q9Y222_IDR_515_571",0.209908484747793
"Q9Y222_IDR_575_690",0.204114777504318
"Q9Y222_IDR_710_760",0.195024390123466
"Q9Y226_IDR_513_551",1
"Q9Y228_IDR_1_201",0.341051351852722
"Q9Y228_IDR_203_233",0.342274666437779
"Q9Y228_IDR_331_551",0.3166739817095
"Q9Y231_IDR_1_60",1
"Q9Y232_IDR_115_295",0.390629696688831
"Q9Y232_IDR_1_57",0.284720524824781
"Q9Y232_IDR_298_336",0.324649778486388
"Q9Y237_IDR_1_35",1
"Q9Y238_IDR_1_80",0.376140999800267
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
"Q9Y278_IDR_1_109",1
"Q9Y283_IDR_586_912",1
"Q9Y286_IDR_378_432",1
"Q9Y287_IDR_5_52",1
"Q9Y289_IDR_578_635",1
"Q9Y294_IDR_156_204",1
"Q9Y297_IDR_1_125",1
"Q9Y2A4_IDR_48_121",1
"Q9Y2A9_IDR_1_69",1
"Q9Y2B1_IDR_33_65",1
"Q9Y2B2_IDR_1_38",1
"Q9Y2B4_IDR_85_181",1
"Q9Y2B5_IDR_301_377",0.516418555059969
"Q9Y2B5_IDR_87_149",0.48358144494003
"Q9Y2B9_IDR_1_76",1
"Q9Y2C2_IDR_1_68",1
"Q9Y2C4_IDR_1_57",1
"Q9Y2G1_IDR_711_760",0.324153308186161
"Q9Y2G1_IDR_843_1007",0.353651636848226
"Q9Y2G3_IDR_439_476",1
"Q9Y2G4_IDR_266_387",0.503291274800305
"Q9Y2G4_IDR_516_660",0.496708725199695
"Q9Y2G7_IDR_62_166",1
"Q9Y2G8_IDR_560_596",0.474193124282063
"Q9Y2G8_IDR_718_749",0.525806875717937
"Q9Y2G9_IDR_160_197",0.326731270239048
"Q9Y2G9_IDR_616_677",0.328770612849792
"Q9Y2J0_IDR_165_391",1
"Q9Y2J2_IDR_1_102",0.50790155388282
"Q9Y2J2_IDR_409_1087",0.49209844611718
"Q9Y2J4_IDR_1_431",0.515544673169048
"Q9Y2J4_IDR_468_770",0.484455326830952
"Q9Y2K2_IDR_1_57",0.299966216778431
"Q9Y2K1_IDR_114_344",0.636752503236203
"Q9Y2K1_IDR_348_413",0.363247496763797
"Q9Y2K2_IDR_319_349",0.28072816181913
"Q9Y2K2_IDR_389_1288",0.419305621402438
"Q9Y2Q0_IDR_1100_1130",0.513630894811314
"Q9Y2Q9_IDR_1_75",1
"Q9Y2S6_IDR_1_64",1
"Q9Y2T4_IDR_370_405",1
"Q9Y2T5_IDR_1_32",1
"Q9Y2T7_IDR_153_364",0.474531294678259
"Q9Y2T7_IDR_1_85",0.525468705321741
"Q9Y2U2_IDR_272_307",1
"Q9Y2U8_IDR_1_501",1
"Q9Y385_IDR_164_284",1
"Q9Y388_IDR_117_322",1
"Q9Y397_IDR_297_364",1
"Q9Y399_IDR_1_61",1
"Q9Y3A0_IDR_1_34",1
"Q9Y3A2_IDR_1_36",1
"Q9Y3B8_IDR_1_39",1
"Q9Y3B9_IDR_1_89",1
"Q9Y3C0_IDR_72_130",1
"Q9Y3C1_IDR_1_33",0.507267550946353
"Q9Y3R0_IDR_1088_1128",0.187145821716946
"Q9Y3R0_IDR_933_993",0.231564602164311
"Q9Y3R5_IDR_1031_1215",0.361824073550831
"Q9Y3R5_IDR_1849_1892",0.325029333966453
"Q9Y3R5_IDR_545_683",0.313146592482716
"Q9Y3S1_IDR_1316_2297",0.316578432938542
"Q9Y3S1_IDR_1_47",0.269473777565012
"Q9Y3S1_IDR_50_184",0.212735233245255
"Q9Y3S1_IDR_544_1314",0.20121255625119
"Q9Y3S2_IDR_199_307",1
"A0A024RBG1_IDR_148_181",1
