"","GO0061630_ubiquitin_protein_ligase_activity"
"P13056_IDR_61_365",0.479898556159707
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.33035295792503
"P13196_IDR_1_34",0.336978565757263
"P13196_IDR_40_111",0.332668476317707
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.45865253096
"P13349_IDR_140_251",0.541347469040001
"P13378_IDR_1_242",0.504835302689824
"P13378_IDR_249_290",0.495164697310176
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.345253982659964
"P13611_IDR_3359_3396",0.326476026003447
"P13611_IDR_350_1327",0.328269991336588
"P13631_IDR_1_85",0.504946737098192
"P13631_IDR_421_454",0.495053262901808
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.503958223686295
"P13645_IDR_456_584",0.496041776313705
"P13646_IDR_1_85",0.503678948245686
"P13646_IDR_413_458",0.496321051754314
"P13647_IDR_1_73",0.502594176090405
"P13647_IDR_497_590",0.497405823909595
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.323802603328355
"P13945_IDR_243_285",0.334820602157043
"P14616_IDR_1265_1297",0.351600990116899
"P14616_IDR_660_718",0.323929503677581
"P14616_IDR_723_758",0.32446950620552
"P14625_IDR_1_45",0.328602759056985
"P14625_IDR_288_325",0.322503445530816
"P14625_IDR_750_803",0.348893795412198
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.502450083393755
"P14651_IDR_237_431",0.497549916606245
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.35337952979033
"P14859_IDR_432_595",0.327295316929093
"P14859_IDR_688_743",0.319325153280576
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.500914440537753
"P14867_IDR_343_416",0.499085559462247
"P14921_IDR_1_36",0.347776758312718
"P14921_IDR_195_230",0.325881233409145
"P14921_IDR_270_325",0.326342008278137
"P15336_IDR_422_505",0.476467616235418
"P15336_IDR_57_369",0.523532383764582
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.46742934531177
"P15514_IDR_22_92",0.53257065468823
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.544435513183744
"P16157_IDR_1367_1449",0.305825713988588
"P16157_IDR_1458_1881",0.386072657355088
"P16157_IDR_817_862",0.308101628656324
"P16220_IDR_1_51",0.499816962930601
"P16220_IDR_81_178",0.500183037069399
"P16234_IDR_1024_1089",0.334946378182649
"P16234_IDR_736_785",0.334453954240866
"P16234_IDR_965_1020",0.330599667576485
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.491605051819479
"P16383_IDR_382_433",0.508394948180521
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.493564706048339
"P16401_IDR_1_39",0.506435293951661
"P16402_IDR_109_221",0.490973436963525
"P16402_IDR_1_37",0.509026563036475
"P16403_IDR_106_213",0.491294862473091
"P16403_IDR_1_36",0.508705137526909
"P17022_IDR_132_379",0.521321849896669
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.498088127731712
"P17026_IDR_171_224",0.501911872268288
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.507385214753595
"P17036_IDR_96_171",0.492614785246404
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.317881719711939
"P17040_IDR_418_469",0.352962437090134
"P17040_IDR_574_709",0.329155843197927
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.245960245404824
"P17480_IDR_451_501",0.246651977409783
"P17480_IDR_533_569",0.253571786247519
"P17480_IDR_648_764",0.253815990937874
"P17481_IDR_1_186",0.517166382970493
"P17481_IDR_202_243",0.482833617029507
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.490120970445856
"P17483_IDR_9_144",0.509879029554144
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.500890698405102
"P17542_IDR_247_331",0.499109301594898
"P17544_IDR_1_371",0.537838373624666
"P17544_IDR_407_494",0.462161626375334
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.477183366696924
"P17600_IDR_420_683",0.522816633303076
"P17658_IDR_1_36",0.335096585042171
"P17658_IDR_205_253",0.347137969207405
"P17658_IDR_471_529",0.317765445750424
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.469484343815816
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.512735897363804
"P18146_IDR_400_534",0.487264102636196
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.505277518380684
"P18505_IDR_336_437",0.494722481619316
"P18507_IDR_1_51",0.497787084639741
"P18507_IDR_363_408",0.502212915360259
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.518825182794628
"P18825_IDR_242_384",0.481174817205372
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.318271961084937
"P18850_IDR_467_538",0.328788542126626
"P18850_IDR_639_670",0.352939496788437
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.509261657313117
"P19021_IDR_811_973",0.490738342686883
"P19429_IDR_146_210",0.491754579333242
"P19429_IDR_1_49",0.508245420666758
"P19438_IDR_1_40",0.506220099056343
"P19438_IDR_187_354",0.493779900943657
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.483426025884058
"P19447_IDR_201_242",0.516573974115942
"P19484_IDR_1_476",1
"P19525_IDR_169_258",1
"P19532_IDR_28_575",1
"P19622_IDR_1_246",1
"P19634_IDR_1_85",0.518108074626925
"P19634_IDR_591_815",0.481891925373075
"P19793_IDR_1_129",1
"P19823_IDR_26_62",1
"P19827_IDR_1_47",1
"P19835_IDR_554_753",1
"P19838_IDR_354_509",0.491290479480291
"P19838_IDR_893_924",0.508709520519709
"P19878_IDR_272_349",1
"P19957_IDR_1_48",1
"P19971_IDR_1_33",1
"P20020_IDR_1129_1220",0.536834069847
"P20020_IDR_293_358",0.463165930153
"P20042_IDR_1_165",1
"P20340_IDR_177_207",1
"P20366_IDR_1_51",0.506799715948636
"P20366_IDR_56_129",0.493200284051364
"P20382_IDR_1_140",1
"P20393_IDR_133_412",0.499926991184783
"P20393_IDR_19_128",0.500073008815217
"P20396_IDR_18_195",1
"P20585_IDR_1_226",1
"P20591_IDR_1_40",1
"P20592_IDR_1_88",1
"P20648_IDR_13_44",1
"P20674_IDR_1_45",1
"P20700_IDR_389_430",0.493944629288515
"P20700_IDR_551_582",0.506055370711485
"P20701_IDR_1120_1170",1
"P20719_IDR_1_177",1
"P20749_IDR_1_81",0.498884883665194
"P20749_IDR_362_454",0.501115116334806
"P20774_IDR_49_87",1
"P20783_IDR_42_81",1
"P20794_IDR_286_545",0.475853719039437
"P20794_IDR_579_614",0.524146280960563
"P20800_IDR_114_178",0.489877153739735
"P20800_IDR_1_45",0.510122846260265
"P20807_IDR_1_45",0.510382257523894
"P20807_IDR_592_647",0.489617742476106
"P20810_IDR_1_708",1
"P20827_IDR_154_205",1
"P21281_IDR_1_33",1
"P21291_IDR_83_114",1
"P21333_IDR_1_37",1
"P21359_IDR_2478_2595",0.333562134145527
"P21359_IDR_2747_2839",0.339866914439827
"P21359_IDR_798_830",0.326570951414646
"P21439_IDR_1_36",0.488677234924877
"P21439_IDR_633_691",0.511322765075123
"P21452_IDR_330_398",1
"P21453_IDR_333_382",1
"P21506_IDR_74_237",1
"P21554_IDR_33_75",0.486965853237359
"P21554_IDR_420_472",0.513034146762641
"P21579_IDR_1_140",1
"P21580_IDR_318_539",0.333225366178181
"P21580_IDR_541_605",0.331266865192323
"P21580_IDR_683_759",0.335507768629496
"P21583_IDR_158_273",1
"P21728_IDR_233_263",0.517079831540407
"P21728_IDR_373_429",0.482920168459593
"P21730_IDR_1_32",1
"P21741_IDR_1_143",1
"P21757_IDR_1_114",0.499848325466634
"P21757_IDR_232_304",0.500151674533366
"P21781_IDR_2_53",1
"P21802_IDR_1_43",0.491959905679244
"P21802_IDR_771_821",0.508040094320756
"P21815_IDR_1_289",1
"P21817_IDR_1307_1422",0.240625899380166
"P21817_IDR_1874_1927",0.242533925438001
"P22001_IDR_1_100",0.538634716242786
"P22001_IDR_490_575",0.461365283757214
"P22003_IDR_313_349",0.489940592367321
"P22003_IDR_92_138",0.510059407632679
"P22004_IDR_142_204",0.262334149858552
"P22004_IDR_26_65",0.251803172723817
"P22004_IDR_373_406",0.245818698703255
"P22004_IDR_95_139",0.240043978714377
"P22059_IDR_163_206",0.330358902067865
"P22059_IDR_1_88",0.352689719021297
"P22059_IDR_300_414",0.316951378910838
"P22083_IDR_1_184",1
"P22087_IDR_1_83",1
"P22303_IDR_1_35",1
"P22304_IDR_1_34",1
"P22314_IDR_1_49",1
"P22413_IDR_1_71",1
"P22455_IDR_1_40",0.341846936589676
"P22455_IDR_395_443",0.322577719608926
"P22455_IDR_756_802",0.335575343801398
"P22670_IDR_914_967",0.235583585188453
"P22674_IDR_1_88",1
"P22681_IDR_1_50",0.437648324875246
"P22681_IDR_437_855",0.562351675124754
"P22692_IDR_111_168",1
"P22695_IDR_1_34",1
"P22735_IDR_1_43",0.487309899475424
"P22735_IDR_55_103",0.512690100524576
"P22736_IDR_1_398",1
"P22749_IDR_26_61",1
"P22794_IDR_198_236",0.513260197846122
"P22794_IDR_26_181",0.486739802153878
"P22830_IDR_1_66",1
"P22888_IDR_652_694",1
"P22897_IDR_1363_1396",1
"P23025_IDR_1_61",1
"P23193_IDR_76_136",1
"P23246_IDR_1_290",0.494833658282705
"P23246_IDR_529_707",0.505166341717295
"P23276_IDR_1_69",1
"P23497_IDR_154_599",0.326520064366954
"P23497_IDR_840_879",0.337249834462654
"P23508_IDR_1_727",0.512700815122042
"P23508_IDR_790_829",0.487299184877958
"P23511_IDR_1_347",1
"P23515_IDR_255_440",1
"P23527_IDR_1_35",1
"P23560_IDR_1_94",1
"P23582_IDR_1_125",1
"P23588_IDR_173_611",1
"P23677_IDR_1_83",0.508123729505606
"P23677_IDR_86_162",0.491876270494394
"P23759_IDR_145_223",0.492060340363984
"P23759_IDR_378_453",0.507939659636016
"P23760_IDR_161_457",1
"P23763_IDR_1_37",1
"P23769_IDR_102_221",0.244310218456854
"P23769_IDR_1_36",0.262672693625299
"P23769_IDR_262_292",0.248344801725043
"P23769_IDR_383_480",0.244672286192804
"P23771_IDR_1_329",0.523683797922703
"P23771_IDR_347_443",0.476316202077297
"P23786_IDR_1_34",1
"P23921_IDR_758_792",1
"P23975_IDR_1_54",1
"P24043_IDR_1_33",0.499966120073491
"P24043_IDR_2714_2745",0.500033879926509
"P24046_IDR_1_71",0.477579110477669
"P24046_IDR_375_443",0.522420889522331
"P24278_IDR_116_345",0.511857548433121
"P24278_IDR_383_435",0.488142451566879
"P24311_IDR_1_31",1
"P24386_IDR_107_213",0.495556853180706
"P24386_IDR_609_653",0.504443146819294
"P24394_IDR_222_265",0.236107863848725
"P24394_IDR_282_653",0.253744364996078
"P24394_IDR_657_701",0.248480848790719
"P24394_IDR_750_825",0.261666922364478
"P24468_IDR_1_74",0.524092627921628
"P25100_IDR_289_339",0.313526772242097
"P25100_IDR_423_535",0.344912025477078
"P25101_IDR_20_67",0.507064477245192
"P25101_IDR_391_427",0.492935522754808
"P25103_IDR_329_407",1
"P25105_IDR_310_342",1
"P25116_IDR_1_84",0.510500490045398
"P25116_IDR_390_425",0.489499509954602
"P25189_IDR_178_214",1
"P25205_IDR_510_559",0.511241072585066
"P25205_IDR_659_738",0.488758927414934
"P25208_IDR_147_177",0.493786725202941
"P25208_IDR_1_53",0.506213274797059
"P25440_IDR_1_73",0.262017104024232
"P25440_IDR_184_344",0.261166259244621
"P25440_IDR_456_640",0.231532652197034
"P25440_IDR_711_801",0.245283984534112
"P25490_IDR_1_86",0.511434154235258
"P25490_IDR_91_260",0.488565845764742
"P25686_IDR_211_324",1
"P26374_IDR_109_214",0.499905627250598
"P26374_IDR_611_656",0.500094372749402
"P26378_IDR_1_43",1
"P26436_IDR_1_198",1
"P26572_IDR_1_101",1
"P26583_IDR_165_209",1
"P26599_IDR_138_178",0.529785310261328
"P26599_IDR_1_54",0.470214689738672
"P26639_IDR_1_46",1
"P26640_IDR_213_277",1
"P26641_IDR_218_276",1
"P26651_IDR_1_102",0.492147780354059
"P26651_IDR_170_313",0.507852219645942
"P26678_IDR_1_52",1
"P26715_IDR_1_113",1
"P26842_IDR_122_247",1
"P26992_IDR_304_372",1
"P27448_IDR_1_49",0.473564903532903
"P27448_IDR_368_657",0.526435096467097
"P27469_IDR_38_103",1
"P28062_IDR_1_37",1
"P28069_IDR_1_126",1
"P28074_IDR_1_37",1
"P28221_IDR_229_293",1
"P28222_IDR_1_45",0.525184383981284
"P28222_IDR_241_304",0.474815616018716
"P28223_IDR_1_68",0.344030217360986
"P28223_IDR_270_316",0.337544324860665
"P28223_IDR_404_471",0.318425457778349
"P28288_IDR_1_55",1
"P28289_IDR_1_181",1
"P28290_IDR_1_1215",1
"P28300_IDR_1_172",1
"P28324_IDR_94_348",1
"P28329_IDR_1_129",1
"P28330_IDR_1_46",1
"P28336_IDR_345_390",1
"P28340_IDR_1_74",1
"P28347_IDR_1_31",1
"P28356_IDR_1_294",1
"P28749_IDR_741_784",0.249826881530969
"P28749_IDR_890_926",0.250732579670894
"P28827_IDR_720_794",0.492975676077857
"P28827_IDR_834_867",0.507024323922143
"P28906_IDR_31_170",0.516187494990336
"P28906_IDR_315_385",0.483812505009664
"P28907_IDR_1_54",1
"P28908_IDR_159_226",0.496129221243055
"P28908_IDR_330_510",0.503870778756945
"P29074_IDR_338_508",1
"P29083_IDR_206_279",0.445715434833581
"P29083_IDR_285_391",0.554284565166419
"P29084_IDR_1_71",0.49687874400032
"P29084_IDR_243_291",0.50312125599968
"P29120_IDR_599_661",1
"P29122_IDR_1_43",0.502599795342341
"P29122_IDR_639_703",0.497400204657659
"P29274_IDR_309_412",1
"P29323_IDR_981_1031",1
"P29350_IDR_234_278",0.506320907928439
"P29474_IDR_1173_1203",0.33364253873434
"P29475_IDR_127_301",0.494517842471708
"P29475_IDR_835_874",0.505482157528292
"P29536_IDR_1_315",0.473899848383194
"P29536_IDR_468_573",0.526100151616806
"P29558_IDR_1_58",0.511438583430176
"P29558_IDR_373_406",0.488561416569824
"P29590_IDR_1_50",0.46384825673155
"P29590_IDR_388_605",0.53615174326845
"P29597_IDR_333_368",1
"P29622_IDR_1_47",1
"P29692_IDR_118_166",1
"P29803_IDR_1_31",1
"P29965_IDR_1_46",1
"P29966_IDR_1_332",1
"P30040_IDR_1_33",1
"P30048_IDR_1_59",1
"P30049_IDR_1_34",1
"P30203_IDR_440_668",1
"P30260_IDR_171_450",0.489768306074185
"P30550_IDR_344_384",0.49969766948199
"P30556_IDR_323_359",1
"P30559_IDR_1_33",0.333461850835146
"P30559_IDR_233_265",0.332690697502097
"P30559_IDR_349_389",0.333847451662757
"P30613_IDR_1_66",1
"P30622_IDR_129_209",0.20537922066293
"P30622_IDR_1294_1327",0.208083927061395
"P30622_IDR_1329_1414",0.194006678334388
"P30622_IDR_1_52",0.194118382772476
"P30622_IDR_283_364",0.198411791168811
"P30793_IDR_1_66",1
"P30825_IDR_435_475",1
"P30872_IDR_1_54",0.506467467227107
"P30872_IDR_345_391",0.493532532772893
"P30874_IDR_1_36",0.496458936067255
"P30874_IDR_333_369",0.503541063932745
"P30926_IDR_352_407",1
"P30939_IDR_213_287",1
"P30989_IDR_1_53",0.515759909084058
"P31276_IDR_180_219",0.337500863627747
"P31276_IDR_221_264",0.329059644078673
"P31277_IDR_24_270",1
"P31314_IDR_1_206",0.514211735576359
"P31314_IDR_253_290",0.485788264423641
"P31321_IDR_62_97",1
"P31323_IDR_42_107",1
"P31350_IDR_1_69",1
"P31358_IDR_1_42",1
"P31371_IDR_1_53",1
"P31391_IDR_1_43",0.506822930429621
"P31391_IDR_334_388",0.493177069570379
"P31415_IDR_1_34",1
"P31431_IDR_1_198",1
"P31629_IDR_1_2446",1
"P31639_IDR_567_604",1
"P31641_IDR_1_40",0.501878582494173
"P31641_IDR_585_620",0.498121417505827
"P31644_IDR_1_43",0.52067394968921
"P31644_IDR_354_421",0.47932605031079
"P32249_IDR_324_361",1
"P32297_IDR_361_435",1
"P32302_IDR_1_37",1
"P32314_IDR_1_110",0.51146638727995
"P32314_IDR_199_431",0.48853361272005
"P32322_IDR_274_319",1
"P32418_IDR_1_48",0.507068675771217
"P32418_IDR_280_318",0.492931324228783
"P32519_IDR_109_204",0.460473473449594
"P32519_IDR_302_462",0.539526526550406
"P32745_IDR_1_39",0.500094422398885
"P34810_IDR_1_155",1
"P34820_IDR_1_34",0.540303782102264
"P34820_IDR_256_295",0.459696217897736
"P34897_IDR_1_46",1
"P34903_IDR_1_62",0.511341461066545
"P34903_IDR_370_451",0.488658538933455
"P34910_IDR_16_448",1
"P34925_IDR_1_58",0.528394497275255
"P34925_IDR_256_297",0.471605502724745
"P34932_IDR_503_573",0.494585906311942
"P34932_IDR_784_840",0.505414093688058
"P34947_IDR_556_590",1
"P35241_IDR_421_528",1
"P35247_IDR_1_234",1
"P35249_IDR_1_36",1
"P35250_IDR_1_33",1
"P35251_IDR_1076_1148",0.336476354063953
"P35251_IDR_1_397",0.329817618384615
"P35251_IDR_485_580",0.333706027551432
"P35269_IDR_167_451",1
"P35318_IDR_130_185",0.497071033053078
"P35318_IDR_42_104",0.502928966946922
"P35452_IDR_1_215",1
"P35453_IDR_1_135",1
"P35498_IDR_1045_1174",0.340832542167065
"P35498_IDR_1935_2009",0.320897555883344
"P35498_IDR_440_704",0.338269901949592
"P35499_IDR_1748_1836",0.200769244106563
"P35499_IDR_22_61",0.199585157118352
"P35499_IDR_471_539",0.198331056140981
"P35499_IDR_851_925",0.196999513930033
"P35499_IDR_928_988",0.20431502870407
"P35520_IDR_1_39",1
"P35523_IDR_39_93",0.311278323705176
"P35523_IDR_673_796",0.322789020418698
"P35523_IDR_875_988",0.365932655876126
"P35527_IDR_1_131",0.496334119003881
"P35527_IDR_461_623",0.503665880996119
"P35548_IDR_1_145",1
"P35568_IDR_1091_1149",0.238739899018946
"P35568_IDR_118_150",0.237347776694364
"P35568_IDR_262_1088",0.273634594128334
"P35659_IDR_188_319",0.494265733429211
"P35663_IDR_1_620",1
"P35670_IDR_1413_1465",0.330870113860652
"P35670_IDR_216_252",0.330937668316804
"P35670_IDR_432_483",0.338192217822543
"P35680_IDR_176_249",0.31849714027535
"P35680_IDR_303_557",0.357077413525825
"P35680_IDR_32_127",0.324425446198825
"P35711_IDR_1_763",1
"P35712_IDR_1_828",1
"P35713_IDR_1_321",0.525511779590596
"P35713_IDR_326_361",0.474488220409404
"P35716_IDR_114_408",0.489054584045447
"P35716_IDR_1_98",0.510945415954553
"P35749_IDR_1899_1972",1
"P35790_IDR_1_84",1
"P35858_IDR_1_37",1
"P36544_IDR_349_385",1
"P36551_IDR_1_144",1
"P36578_IDR_304_427",1
"P36776_IDR_1_111",0.560802148778684
"P36776_IDR_224_264",0.439197851221316
"P36888_IDR_728_779",0.498604126743325
"P36888_IDR_959_993",0.501395873256675
"P36915_IDR_1_75",0.329569006714437
"P36915_IDR_261_352",0.31727222237094
"P36915_IDR_532_596",0.353158770914623
"P36941_IDR_257_343",0.521154635776614
"P36941_IDR_369_411",0.478845364223386
"P36955_IDR_1_46",1
"P36956_IDR_1_494",1
"P36957_IDR_1_31",0.507528788687287
"P36957_IDR_147_227",0.492471211312713
"P37088_IDR_1_50",0.477088537252601
"P37088_IDR_590_669",0.522911462747399
"P37108_IDR_93_136",1
"P37198_IDR_1_327",1
"P39059_IDR_237_1137",0.503825039441655
"P39060_IDR_130_268",0.289446205634025
"P39060_IDR_1482_1575",0.248247041439102
"P39060_IDR_34_127",0.233967178054956
"P39060_IDR_644_1456",0.228339574871916
"P39086_IDR_880_918",1
"P39656_IDR_1_38",1
"P39687_IDR_151_249",1
"P39748_IDR_348_380",1
"P39880_IDR_1007_1138",0.333112776348428
"P39880_IDR_106_1005",0.342876385875239
"P39880_IDR_1202_1478",0.324010837776333
"P39905_IDR_20_56",0.499638718466432
"P39905_IDR_63_114",0.500361281533568
"P40123_IDR_215_258",0.544087069406191
"P40123_IDR_289_320",0.455912930593809
"P40145_IDR_1_137",0.34660861297387
"P40145_IDR_1207_1251",0.321651850214067
"P40145_IDR_599_629",0.331739536812063
"P40692_IDR_351_495",1
"P40763_IDR_717_770",1
"P40818_IDR_119_179",0.48808177160131
"P40818_IDR_318_771",0.51191822839869
"P40855_IDR_1_80",1
"P40879_IDR_602_634",0.509076813283434
"P40879_IDR_725_764",0.490923186716566
"P40967_IDR_1_37",0.468964020480289
"P40967_IDR_301_403",0.531035979519711
"P41002_IDR_564_786",1
"P41134_IDR_112_155",0.519720025852428
"P41134_IDR_1_60",0.480279974147572
"P41143_IDR_1_44",0.498641062200824
"P41143_IDR_337_372",0.501358937799176
"P41145_IDR_1_53",1
"P41250_IDR_1_58",1
"P41271_IDR_125_181",1
"P41273_IDR_1_86",1
"P41439_IDR_1_31",1
"P41279_IDR_409_447",1
"P41440_IDR_214_244",0.45512933582436
"P41440_IDR_459_563",0.54487066417564
"P41586_IDR_422_468",1
"P41587_IDR_395_438",1
"P41594_IDR_831_1212",1
"P41595_IDR_253_318",0.495434288047962
"P41595_IDR_402_481",0.504565711952038
"P41597_IDR_329_374",1
"P41743_IDR_192_247",1
"P41968_IDR_1_32",1
"P41970_IDR_94_338",1
"P42081_IDR_267_329",1
"P42696_IDR_1_57",0.346787910329069
"P42696_IDR_365_430",0.323343896087905
"P42696_IDR_63_177",0.329868193583026
"P42701_IDR_624_662",1
"P42702_IDR_915_973",1
"P42766_IDR_75_123",1
"P42768_IDR_149_236",0.391941591197209
"P42768_IDR_304_502",0.608058408802791
"P42785_IDR_1_43",1
"P42830_IDR_1_43",1
"P42857_IDR_1_33",0.495154491056661
"P42857_IDR_155_185",0.504845508943339
"P42858_IDR_1166_1224",0.229888330996561
"P42858_IDR_1_94",0.221265308247043
"P42858_IDR_2632_2663",0.236116468954332
"P42858_IDR_408_661",0.312729891802064
"P42892_IDR_1_43",1
"P42898_IDR_1_39",1
"P43146_IDR_1044_1101",0.4528046521987
"P43146_IDR_1122_1424",0.5471953478013
"P43155_IDR_1_32",1
"P43220_IDR_426_463",1
"P43243_IDR_1_277",0.54063089730784
"P43243_IDR_582_779",0.45936910269216
"P43268_IDR_1_253",1
"P43304_IDR_1_51",1
"P43307_IDR_1_31",0.330046672174872
"P43307_IDR_225_286",0.336325621173512
"P43307_IDR_33_78",0.333627706651616
"P43351_IDR_179_418",1
"P43354_IDR_1_398",1
"P43355_IDR_1_95",1
"P43356_IDR_1_103",1
"P43357_IDR_1_103",1
"P43358_IDR_1_104",1
"P43360_IDR_1_103",1
"P43361_IDR_1_106",1
"P43362_IDR_1_100",1
"P45379_IDR_1_222",1
"P45844_IDR_1_59",0.499431977217165
"P45844_IDR_350_394",0.500568022782836
"P45877_IDR_1_31",1
"P45954_IDR_1_48",1
"P45973_IDR_72_118",1
"P45983_IDR_366_427",1
"P45984_IDR_366_424",1
"P45985_IDR_1_74",1
"P46013_IDR_98_3256",1
"P46019_IDR_1009_1055",0.518824366108651
"P46019_IDR_629_664",0.481175633891349
"P46060_IDR_351_429",1
"P46063_IDR_594_649",1
"P46087_IDR_1_232",0.500293842044453
"P46087_IDR_589_812",0.499706157955547
"P46089_IDR_1_36",1
"P46091_IDR_1_33",1
"P46092_IDR_331_362",1
"P46934_IDR_197_237",0.138277417135553
"P46934_IDR_384_480",0.133473906324464
"P46934_IDR_492_522",0.129535521924801
"P46934_IDR_643_786",0.163227455218444
"P46934_IDR_788_837",0.153127706296916
"P46937_IDR_1_440",1
"P46939_IDR_2186_2224",0.33159664551966
"P46939_IDR_272_306",0.32271075324637
"P46939_IDR_3283_3433",0.34569260123397
"P46977_IDR_434_465",1
"P47710_IDR_16_132",1
"P47712_IDR_427_458",1
"P47736_IDR_413_602",0.513887070567199
"P47736_IDR_614_663",0.486112929432801
"P47775_IDR_1_40",1
"P47813_IDR_113_144",1
"P47869_IDR_1_36",0.520629443818869
"P47869_IDR_345_413",0.479370556181131
"P47870_IDR_334_475",1
"P47871_IDR_423_477",1
"P48029_IDR_603_635",0.49596749809512
"P48050_IDR_357_445",1
"P48051_IDR_1_51",0.48130761521084
"P48051_IDR_377_423",0.51869238478916
"P48058_IDR_867_902",1
"P48065_IDR_1_36",0.504966443486907
"P48065_IDR_577_614",0.495033556513093
"P48066_IDR_1_49",0.505031047221156
"P48066_IDR_592_632",0.494968952778844
"P48067_IDR_1_100",0.510497780645153
"P48067_IDR_660_706",0.489502219354847
"P48146_IDR_1_36",1
"P48165_IDR_105_138",0.478854651821833
"P48165_IDR_237_432",0.521145348178167
"P48167_IDR_1_52",0.50310211284889
"P48167_IDR_363_466",0.49689788715111
"P48169_IDR_1_40",0.474338131375278
"P48169_IDR_349_515",0.525661868624722
"P48201_IDR_1_58",1
"P48304_IDR_1_31",1
"P48551_IDR_310_417",0.492747734522676
"P48551_IDR_437_515",0.507252265477324
"P48552_IDR_1074_1158",0.497339877705107
"P48552_IDR_1_1060",0.502660122294893
"P48553_IDR_1172_1219",1
"P48556_IDR_1_84",1
"P48634_IDR_1_2157",1
"P48645_IDR_112_154",1
"P48651_IDR_392_473",1
