"","GO0003690_double_stranded_DNA_binding"
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.523063886800461
"O75912_IDR_859_925",0.476936113199539
"O75914_IDR_1_66",0.526845055571612
"O75962_IDR_1249_1285",0.189024023820817
"O75962_IDR_1606_1653",0.212755274159127
"O75962_IDR_1704_1968",0.219439117848988
"O75962_IDR_2288_2556",0.175885217448616
"O75969_IDR_162_279",0.153986040307543
"O75969_IDR_409_453",0.232622978042979
"O75969_IDR_456_514",0.218519156180781
"O75969_IDR_542_594",0.172824427659408
"O75969_IDR_605_750",0.222047397809289
"O75970_IDR_1247_1328",0.1148614479854
"O75970_IDR_1565_1611",0.0979872748673588
"O75970_IDR_1811_1855",0.109514235135267
"O75970_IDR_340_371",0.108536549419436
"O75970_IDR_43_109",0.140666457061314
"O75970_IDR_466_525",0.0981224070472159
"O75970_IDR_638_685",0.102280469964213
"O75970_IDR_857_951",0.124820523072335
"O75970_IDR_954_996",0.10321063544746
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.293237485526388
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.482703388225394
"O76081_IDR_93_244",0.517296611774606
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.266027452222237
"O76083_IDR_68_239",0.733972547777763
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.305492459221036
"O94759_IDR_1_57",0.349520544517435
"O94759_IDR_581_613",0.34498699626153
"O94761_IDR_359_448",0.348996935599017
"O94761_IDR_49_351",0.307706548067537
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.513891346195228
"O94823_IDR_458_712",0.486108653804772
"O94826_IDR_1_33",0.388842648856104
"O94826_IDR_64_107",0.611157351143896
"O94830_IDR_1_32",0.315872021674508
"O94830_IDR_433_477",0.320855701961351
"O94830_IDR_603_647",0.363272276364141
"O94842_IDR_1_232",0.454434683964043
"O94880_IDR_589_620",0.217095454908844
"O94880_IDR_692_754",0.240526325056981
"O94880_IDR_756_867",0.199379343915483
"O94885_IDR_1_35",0.155656324932228
"O94885_IDR_229_344",0.188995875791272
"O94885_IDR_358_547",0.189895408684053
"O94885_IDR_697_728",0.165315933778987
"O94885_IDR_730_1088",0.158819105468635
"O94885_IDR_88_177",0.141317351344824
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.317218241692349
"O94887_IDR_359_498",0.366112478099785
"O94887_IDR_858_903",0.316669280207866
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.61939146018183
"O94900_IDR_46_263",0.205016981186392
"O94900_IDR_8_41",0.175591558631778
"O94906_IDR_1_121",1
"O94907_IDR_143_186",0.528925554131804
"O94907_IDR_23_79",0.471074445868196
"O94910_IDR_1114_1434",0.562810874043939
"O94910_IDR_400_472",0.437189125956061
"O94911_IDR_757_792",1
"O94913_IDR_139_1008",0.198106538930007
"O94925_IDR_38_134",1
"O94929_IDR_264_295",0.281546887381148
"O94929_IDR_298_593",0.718453112618852
"O94933_IDR_293_347",0.291077858679358
"O94933_IDR_613_659",0.330402929148013
"O94933_IDR_682_856",0.37851921217263
"O94966_IDR_1_112",0.211483707051582
"O94941_IDR_219_250",0.62744683910005
"O94941_IDR_339_480",0.37255316089995
"O94955_IDR_201_238",1
"O94966_IDR_1216_1281",0.160592890628915
"O94966_IDR_203_274",0.164100840405899
"O94966_IDR_399_488",0.282902951466453
"O94966_IDR_874_983",0.180919610447151
"O94967_IDR_278_481",1
"O94972_IDR_443_622",0.463379221709668
"O94972_IDR_624_943",0.536620778290332
"O94973_IDR_616_695",1
"O94979_IDR_512_558",0.228312224418741
"O94979_IDR_792_858",0.40834822065155
"O94979_IDR_881_1111",0.363339554929708
"O94983_IDR_1119_1202",0.150612416038407
"O94983_IDR_212_305",0.310314290363089
"O94983_IDR_392_435",0.1673370563498
"O94983_IDR_447_490",0.137099338605363
"O94983_IDR_814_1022",0.234636898643341
"O94985_IDR_819_902",0.51444860326424
"O95025_IDR_1_38",0.520718157869302
"O95025_IDR_737_777",0.479281842130698
"O95049_IDR_279_374",0.252644216193439
"O95049_IDR_558_590",0.240357071879826
"O95049_IDR_774_919",0.228393653783355
"O95049_IDR_94_189",0.27860505814338
"O95067_IDR_1_109",1
"O95069_IDR_1_53",0.448741190852096
"O95069_IDR_333_398",0.551258809147904
"O95070_IDR_1_48",1
"O95071_IDR_1517_1745",0.0878545608181451
"O95071_IDR_1749_1779",0.0974416272939528
"O95071_IDR_1860_1911",0.113920213706153
"O95071_IDR_1965_2021",0.101942547427181
"O95071_IDR_2027_2174",0.0961195886458968
"O95071_IDR_2318_2364",0.0984680497460095
"O95071_IDR_2454_2499",0.102960397634013
"O95071_IDR_583_645",0.113885889188344
"O95071_IDR_81_159",0.0908645696269355
"O95071_IDR_936_1074",0.0965425559133704
"O95155_IDR_1_152",0.431202184880808
"O95155_IDR_218_393",0.568797815119192
"O95156_IDR_1_70",1
"O95157_IDR_23_59",1
"O95158_IDR_170_228",0.459496055544262
"O95158_IDR_20_58",0.540503944455738
"O95159_IDR_88_296",1
"O95163_IDR_1151_1209",1
"O95170_IDR_181_257",1
"O95171_IDR_1_612",1
"O95178_IDR_1_37",1
"O95180_IDR_1020_1212",0.114534054400672
"O95180_IDR_1564_1595",0.118314500062114
"O95180_IDR_1_68",0.116399981552547
"O95180_IDR_1867_2353",0.144884157906204
"O95180_IDR_424_459",0.138535697436857
"O95180_IDR_483_771",0.367331608641606
"O95183_IDR_78_116",1
"O95185_IDR_1_48",1
"O95196_IDR_1_355",0.247516122184193
"O95235_IDR_702_890",0.264404002919292
"O95238_IDR_70_118",0.408056655759986
"O95239_IDR_426_558",0.373597497364661
"O95239_IDR_656_820",0.307043502700152
"O95239_IDR_918_1232",0.319358999935187
"O95243_IDR_149_434",0.455095523614404
"O95243_IDR_1_82",0.544904476385596
"O95248_IDR_1059_1113",0.154928900753437
"O95248_IDR_1284_1318",0.170597185181364
"O95248_IDR_1683_1713",0.187509353427854
"O95248_IDR_1718_1764",0.167838898756494
"O95248_IDR_778_819",0.158185061417481
"O95248_IDR_91_121",0.16094060046337
"O95249_IDR_118_163",0.518139997304307
"O95249_IDR_31_74",0.481860002695693
"O95251_IDR_1_206",0.552438434612662
"O95251_IDR_208_332",0.447561565387338
"O95255_IDR_263_294",0.515725612466943
"O95255_IDR_856_922",0.484274387533057
"O95256_IDR_565_599",1
"O95343_IDR_257_332",0.528821909649448
"O95359_IDR_1_2742",1
"O95365_IDR_132_355",0.420008438487893
"O95365_IDR_487_584",0.579991561512107
"O95373_IDR_881_913",0.491192515029479
"O95373_IDR_917_948",0.508807484970521
"O95376_IDR_1_53",1
"O95377_IDR_219_273",1
"O95382_IDR_1124_1162",0.34634365202194
"O95382_IDR_1_41",0.322616131145681
"O95382_IDR_908_996",0.331040216832379
"O95389_IDR_1_43",1
"O95390_IDR_1_61",1
"O95391_IDR_1_32",0.301535958790599
"O95391_IDR_200_257",0.323724062312074
"O95391_IDR_465_560",0.374739978897327
"O95393_IDR_1_49",0.520633800702966
"O95393_IDR_276_319",0.479366199297034
"O95395_IDR_1_48",1
"O95398_IDR_860_892",1
"O95433_IDR_165_201",1
"O95436_IDR_1_81",0.48573793098404
"O95436_IDR_634_690",0.51426206901596
"O95447_IDR_1_670",1
"O95450_IDR_1096_1211",0.367337033900343
"O95450_IDR_1_52",0.31609597775802
"O95450_IDR_217_263",0.316566988341637
"O95452_IDR_223_261",1
"O95453_IDR_520_629",1
"O95456_IDR_8_59",1
"O95461_IDR_86_129",1
"O95466_IDR_1012_1062",0.333856665692997
"O95466_IDR_168_222",0.303485077728228
"O95466_IDR_446_635",0.362658256578774
"O95473_IDR_193_234",1
"O95475_IDR_179_246",1
"O95477_IDR_1136_1174",0.291007364861055
"O95477_IDR_1255_1314",0.360567379660478
"O95477_IDR_2226_2261",0.348425255478467
"O95478_IDR_18_91",1
"O95551_IDR_52_110",1
"O95567_IDR_258_290",0.606344393820296
"O95567_IDR_87_163",0.393655606179704
"O95568_IDR_8_98",1
"O95573_IDR_1_43",1
"O95600_IDR_1_269",1
"O95602_IDR_1362_1494",0.407273275791459
"O95602_IDR_208_249",0.592726724208541
"O95613_IDR_1_266",0.154687679952674
"O95613_IDR_1384_2557",0.152920816838028
"O95613_IDR_2815_3128",0.240677785328579
"O95613_IDR_321_1256",0.301314124410693
"O95613_IDR_3222_3296",0.150399593470026
"O95622_IDR_1_204",0.625334060904641
"O95622_IDR_649_711",0.374665939095358
"O95625_IDR_124_174",0.238666064764865
"O95625_IDR_320_364",0.284497314400165
"O95625_IDR_369_649",0.476836620834969
"O95628_IDR_217_575",1
"O95630_IDR_172_247",1
"O95639_IDR_159_244",1
"O95644_IDR_134_371",0.467257188312411
"O95644_IDR_702_912",0.532742811687589
"O95665_IDR_379_410",1
"O95671_IDR_218_279",1
"O95674_IDR_1_63",1
"O95677_IDR_1_138",0.668625436467517
"O95677_IDR_289_366",0.331374563532483
"O95678_IDR_27_62",0.49598329016159
"O95678_IDR_479_551",0.50401670983841
"O95714_IDR_2417_2458",0.212456049484001
"O95714_IDR_2509_2547",0.194506293057621
"O95714_IDR_3410_3529",0.181949917247329
"O95721_IDR_1_213",0.519367207460315
"O95721_IDR_215_258",0.480632792539685
"O95727_IDR_220_304",0.307272641092937
"O95727_IDR_314_360",0.33505701686852
"O95727_IDR_363_393",0.357670342038543
"O95747_IDR_340_445",1
"O95750_IDR_174_216",1
"O95751_IDR_1_50",1
"O95754_IDR_1_34",0.476091377843022
"O95754_IDR_688_739",0.523908622156979
"O95757_IDR_503_575",0.445048370808434
"O95757_IDR_788_839",0.554951629191565
"O95758_IDR_1_54",1
"O95759_IDR_1031_1076",1
"O95760_IDR_1_33",1
"O95772_IDR_1_46",1
"O95782_IDR_616_734",1
"O95786_IDR_191_239",1
"O95789_IDR_379_422",0.481584979214431
"O95789_IDR_599_737",0.518415020785569
"O95793_IDR_387_480",0.419448518797059
"O95793_IDR_9_69",0.580551481202941
"O95800_IDR_1_38",0.297051793315669
"O95800_IDR_234_327",0.331687507019417
"O95800_IDR_402_540",0.371260699664914
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.321577748787595
"O95835_IDR_1_137",0.210942106147343
"O95835_IDR_140_633",0.467480145065063
"O95838_IDR_1_41",0.488645999883721
"O95838_IDR_463_553",0.511354000116279
"O95841_IDR_1_45",0.518809256245933
"O95841_IDR_204_270",0.481190743754067
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.457112786654407
"O95873_IDR_264_294",0.542887213345593
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.722399119831714
"O95886_IDR_905_965",0.277600880168286
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.537327596779529
"O95983_IDR_250_291",0.512467519158507
"O95983_IDR_52_108",0.487532480841493
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.312192354148782
"O95996_IDR_698_2303",0.293009324044613
"O95996_IDR_79_128",0.394798321806604
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.632882359297401
"O96004_IDR_155_201",0.367117640702599
"O96005_IDR_1_87",0.599690303982022
"O96005_IDR_597_669",0.400309696017978
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.453842417524993
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.534081464308043
"P01127_IDR_53_86",0.465918535691957
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.531371382851486
"P01135_IDR_1_37",0.468628617148514
"P01138_IDR_1_70",0.676527335882006
"P01138_IDR_91_126",0.323472664117994
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.552729900362279
"P01210_IDR_72_203",0.447270099637721
"P01213_IDR_1_61",0.553612079228314
"P01213_IDR_70_211",0.446387920771686
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.558086654853445
"P02538_IDR_1_61",0.496255724967298
"P02538_IDR_493_564",0.503744275032702
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.463598799366959
"P02671_IDR_263_626",0.536401200633041
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.241543261934198
"P02686_IDR_180_217",0.244046355474827
"P02686_IDR_251_287",0.27309257664114
"P02686_IDR_98_178",0.241317805949835
"P02730_IDR_1_52",0.325654383705243
"P02730_IDR_161_214",0.340807375586628
"P02730_IDR_338_371",0.333538240708129
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.345107418933506
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.452143755494738
"P04233_IDR_263_296",0.284849477417211
"P04233_IDR_86_136",0.263006767088051
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.480313218502709
"P04259_IDR_493_564",0.519686781497291
"P04264_IDR_1_61",0.489257640109561
"P04264_IDR_509_644",0.510742359890439
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.31270846232025
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.445090436198086
"P05305_IDR_1_52",0.269510389405103
"P05305_IDR_84_118",0.28539917439681
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.521645826729605
"P05423_IDR_278_310",0.478354173270395
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.511503076404239
"P05455_IDR_325_408",0.488496923595761
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.570282352891108
"P05997_IDR_79_1263",0.429717647108892
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.591817925679619
"P06213_IDR_743_793",0.408182074320381
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.2927688289497
"P06400_IDR_580_644",0.388733524203114
"P06400_IDR_855_928",0.318497646847186
"P06401_IDR_1_463",0.414246245181396
"P06401_IDR_474_505",0.302902306254858
"P06401_IDR_636_674",0.282851448563746
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.532591799589602
"P06734_IDR_289_321",0.467408200410398
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.530810733040282
"P06850_IDR_80_157",0.469189266959718
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.463173699718213
"P07333_IDR_927_961",0.536826300281786
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.48137496837747
"P07359_IDR_533_573",0.51862503162253
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.537992632812145
"P07492_IDR_91_148",0.462007367187855
"P07498_IDR_1_47",0.375136619115564
"P07498_IDR_72_182",0.624863380884436
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.543644388854705
"P07814_IDR_954_1019",0.456355611145295
"P07900_IDR_226_279",0.494946306921506
"P07900_IDR_699_732",0.505053693078494
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.634436912415513
"P08151_IDR_1_270",0.342531636789135
"P08151_IDR_294_332",0.132824769543121
"P08151_IDR_334_1106",0.524643593667744
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.519859473868498
"P08183_IDR_632_691",0.480140526131502
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.728731175398942
"P08235_IDR_671_731",0.271268824601058
"P08238_IDR_222_271",0.513107212818837
"P08238_IDR_691_724",0.486892787181164
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.621330247657546
"P08476_IDR_259_316",0.378669752342454
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.519433413555341
"P08575_IDR_27_225",0.480566586444659
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.426816886772149
"P08779_IDR_424_473",0.573183113227851
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.548595990497288
"P08F94_IDR_4026_4059",0.451404009502712
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.328999654301353
"P09016_IDR_9_130",0.671000345698647
"P09017_IDR_1_171",0.711310128483887
"P09017_IDR_212_264",0.288689871516113
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.482887469914246
"P09086_IDR_270_300",0.255007653629769
"P09086_IDR_351_479",0.262104876455985
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.462877968446704
"P09681_IDR_1_54",0.494748782898205
"P09681_IDR_83_124",0.505251217101795
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.335884370181312
"P09874_IDR_352_387",0.272664185423291
"P09874_IDR_483_521",0.391451444395396
"P09884_IDR_1_65",0.51295583773146
"P09884_IDR_90_330",0.48704416226854
"P09912_IDR_1_56",0.526084807914808
"P09912_IDR_91_130",0.473915192085192
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.515838034818266
"P0C1S8_IDR_517_567",0.484161965181734
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.440727054281797
"P0C221_IDR_741_793",0.559272945718203
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.592637941791104
"P0C2L3_IDR_125_166",0.407362058208896
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.477143165441875
"P0C2W7_IDR_149_299",0.522856834558124
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.329826605374797
"P0C7I6_IDR_42_90",0.328878441102613
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.527144605871458
"P0C7N4_IDR_184_270",0.472855394128542
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.790279848866069
"P0C7T5_IDR_586_666",0.209720151133931
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.231640681562543
"P0C7U0_IDR_473_527",0.26279049556122
"P0C7U0_IDR_529_571",0.205752198103704
"P0C7U0_IDR_577_749",0.299816624772533
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.284935409581418
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.51472257998733
"P0CG23_IDR_604_659",0.48527742001267
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.259385368298433
"P0CG40_IDR_195_330",0.434233973381282
"P0CG40_IDR_396_484",0.306380658320286
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.465913752853277
"Q7RTT9_IDR_286_333",0.534086247146723
"Q7RTU0_IDR_134_167",0.459957158549434
"Q7RTU0_IDR_1_56",0.540042841450566
"Q7RTU1_IDR_166_214",0.50916280184958
"Q7RTU1_IDR_1_82",0.49083719815042
"Q7RTU3_IDR_157_233",0.660835033660058
"Q7RTU3_IDR_1_94",0.339164966339942
"Q7RTU4_IDR_127_204",0.675006741353686
"Q7RTU4_IDR_1_72",0.324993258646314
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.449967483653764
"Q7RTV3_IDR_230_340",0.550032516346236
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.362314321710789
"Q7Z2Z1_IDR_543_631",0.284774995700502
"Q7Z2Z1_IDR_806_1910",0.346781292905591
"Q7Z2Z2_IDR_444_501",0.527311848292214
"Q7Z2Z2_IDR_902_949",0.472688151707786
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.39414101861743
"Q7Z333_IDR_599_1695",0.60585898138257
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.29248089698461
"Q7Z353_IDR_548_584",0.412865722193655
"Q7Z353_IDR_654_690",0.294653380821735
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.276993044877699
"Q7Z3D4_IDR_242_306",0.463360805381388
"Q7Z3D4_IDR_28_58",0.259646149740913
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.574017260325574
"Q7Z3K3_IDR_1333_1410",0.266388911962351
"Q7Z3K3_IDR_382_462",0.186766932641168
"Q7Z3K3_IDR_694_743",0.185298529497667
"Q7Z3K3_IDR_857_972",0.18800880869879
"Q7Z3K6_IDR_1_171",0.465068959824616
"Q7Z3K6_IDR_328_481",0.534931040175384
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.582244930955301
"Q7Z3T8_IDR_749_1001",0.417755069044699
"Q7Z3U7_IDR_509_542",0.481482459123155
"Q7Z3U7_IDR_626_666",0.518517540876845
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.303646958940693
"Q7Z3Y7_IDR_397_429",0.338541953054766
"Q7Z3Y7_IDR_434_464",0.357811088004542
"Q7Z3Y8_IDR_1_69",0.472903172619217
"Q7Z3Y8_IDR_394_459",0.527096827380783
"Q7Z3Y9_IDR_1_68",0.310633859984348
"Q7Z3Y9_IDR_394_428",0.335439673176555
"Q7Z3Y9_IDR_435_468",0.353926466839097
"Q7Z460_IDR_1082_1269",0.474286251736002
"Q7Z460_IDR_542_845",0.260853948198135
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.232819046007603
"Q7Z478_IDR_1_82",0.223951007866918
"Q7Z478_IDR_303_359",0.26735032506153
"Q7Z478_IDR_502_542",0.275879621063948
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.434117193422308
"Q7Z4H7_IDR_396_955",0.565882806577692
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.200945056607669
"Q7Z4N2_IDR_1238_1603",0.2372887446444
"Q7Z4N2_IDR_405_448",0.213192893347761
"Q7Z4N2_IDR_560_603",0.170760231476504
"Q7Z4N2_IDR_775_812",0.177813073923665
"Q7Z570_IDR_465_1157",0.604379452326412
"Q7Z572_IDR_1_215",0.234143201329566
"Q7Z572_IDR_341_373",0.377062044865173
"Q7Z572_IDR_411_469",0.388794753805261
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.544078927077235
"Q7Z591_IDR_614_1439",0.455921072922765
"Q7Z5B4_IDR_1_110",0.494052431050447
"Q7Z5B4_IDR_117_369",0.505947568949553
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.554113807263047
"Q7Z5R6_IDR_437_666",0.445886192736953
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.483268596197946
"Q7Z5Y6_IDR_257_296",0.516731403802054
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.30588602600236
"P0DL12_IDR_47_86",0.302537602771145
"P0DL12_IDR_88_118",0.391576371226496
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.246895193415457
"P0DP91_IDR_1_72",0.395275308548879
"P0DP91_IDR_241_581",0.357829498035664
