"","GO0035639_purine_ribonucleoside_triphosphate_binding"
"Q9BY67_IDR_335_376",0.478105711641926
"Q9BY67_IDR_398_442",0.521894288358074
"Q9BY76_IDR_1_109",0.499717935836248
"Q9BY76_IDR_115_180",0.500282064163752
"Q9BY77_IDR_12_273",1
"Q9BY78_IDR_299_374",1
"Q9BY84_IDR_301_557",0.384055550353319
"Q9BY84_IDR_561_654",0.615944449646681
"Q9BY89_IDR_1_31",0.386874675119887
"Q9BY89_IDR_37_1789",0.613125324880113
"Q9BYK8_IDR_959_1061",1
"Q9BYL1_IDR_1_109",1
"Q9BYM8_IDR_148_193",0.494879884615772
"Q9BYM8_IDR_243_277",0.505120115384228
"Q9BYN0_IDR_1_36",1
"Q9BYN7_IDR_1_321",1
"Q9BYN8_IDR_1_38",1
"Q9BYP7_IDR_1_134",0.526417619961566
"Q9BYP7_IDR_486_1800",0.473582380038434
"Q9BYP8_IDR_1_105",1
"Q9BYW2_IDR_1075_1452",0.182156975841236
"Q9BYW2_IDR_1_1069",0.32554574973048
"Q9BYW2_IDR_1829_2147",0.151865342651119
"Q9BYW2_IDR_2311_2388",0.169948434359946
"Q9BYW2_IDR_2421_2468",0.170483497417219
"Q9BYW3_IDR_65_111",1
"Q9BYX2_IDR_1_44",0.324413749281116
"Q9BYX2_IDR_145_329",0.356445587570799
"Q9BYX2_IDR_384_454",0.319140663148085
"Q9BYX4_IDR_200_304",1
"Q9BZD6_IDR_1_31",1
"Q9BZD7_IDR_162_214",1
"Q9BZE1_IDR_1_31",1
"Q9BZE2_IDR_434_471",1
"Q9BZE3_IDR_1_190",0.552168040703095
"Q9BZE3_IDR_286_327",0.447831959296905
"Q9BZE4_IDR_461_634",1
"Q9BZE7_IDR_56_93",1
"Q9BZE9_IDR_177_316",0.507839927694219
"Q9BZE9_IDR_495_553",0.492160072305781
"Q9BZJ6_IDR_35_76",1
"Q9BZJ7_IDR_205_237",0.497710063643667
"Q9BZJ7_IDR_311_368",0.502289936356333
"Q9BZJ8_IDR_1_40",0.33689584555268
"Q9BZJ8_IDR_246_282",0.342937406247761
"Q9BZJ8_IDR_364_451",0.32016674819956
"Q9BZK7_IDR_90_150",1
"Q9BZL4_IDR_315_691",1
"Q9BZL6_IDR_1_37",0.224355007142542
"Q9BZL6_IDR_190_250",0.29476137740214
"Q9BZL6_IDR_316_378",0.232399285109879
"Q9BZL6_IDR_848_878",0.248484330345439
"Q9BZM3_IDR_14_204",0.486372470001527
"Q9BZM3_IDR_254_304",0.513627529998473
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.494628611587831
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.504197556052639
"Q9C086_IDR_78_267",0.495802443947361
"Q9C091_IDR_1088_1225",0.332596595021032
"Q9C091_IDR_241_368",0.326317719501717
"Q9C091_IDR_51_102",0.341085685477251
"Q9C093_IDR_1197_1327",0.194143677603079
"Q9C093_IDR_1663_1709",0.197868840579824
"Q9C093_IDR_257_290",0.204045701932195
"Q9C093_IDR_608_681",0.197118840328043
"Q9C093_IDR_890_1004",0.206822939556859
"Q9C098_IDR_21_345",0.490357889309921
"Q9C098_IDR_617_648",0.509642110690079
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.241727599348225
"Q9C0B9_IDR_207_351",0.267629269781699
"Q9C0B9_IDR_403_435",0.256784087298957
"Q9C0B9_IDR_464_1021",0.233859043571119
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.188675191415154
"Q9C0C7_IDR_250_310",0.195030647344869
"Q9C0C7_IDR_312_649",0.200527041880219
"Q9C0C7_IDR_665_726",0.185479304444014
"Q9C0C7_IDR_737_805",0.230287814915744
"Q9C0C9_IDR_1155_1249",0.295894298823011
"Q9C0C9_IDR_1_55",0.234556085141554
"Q9C0C9_IDR_399_537",0.237889530681599
"Q9C0C9_IDR_712_920",0.231660085353835
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.248162799229967
"Q9C0F1_IDR_289_390",0.494241049066726
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.318814032185171
"Q9C0H9_IDR_264_1183",0.681185967814829
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.496234360905721
"Q9C0I9_IDR_179_441",0.503765639094279
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.341565437349775
"Q9C0J8_IDR_408_507",0.342140451665775
"Q9C0J8_IDR_511_1336",0.31629411098445
"Q9C0J9_IDR_1_48",0.513193814272963
"Q9C0J9_IDR_175_482",0.486806185727037
"Q9C0K0_IDR_1_824",0.514886655930945
"Q9C0K0_IDR_858_894",0.485113344069055
"Q9GZR2_IDR_80_195",0.510075987613451
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.329453602179735
"Q9GZR7_IDR_62_190",0.34458958984753
"Q9GZR7_IDR_812_859",0.325956807972734
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.252958465562148
"Q9GZU2_IDR_1305_1386",0.241721517050089
"Q9GZU2_IDR_1_34",0.256147979190923
"Q9GZU2_IDR_1417_1478",0.24917203819684
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.476213586113432
"Q9GZV3_IDR_520_580",0.523786413886568
"Q9H009_IDR_142_177",0.504844737990446
"Q9H009_IDR_1_74",0.495155262009554
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.485230584179911
"Q9H019_IDR_74_143",0.514769415820089
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.483043076564154
"Q9H063_IDR_52_83",0.516956923435847
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.244384891035972
"Q9H0E7_IDR_167_291",0.264271895869688
"Q9H0E7_IDR_306_373",0.247488059018513
"Q9H0E7_IDR_682_712",0.243855154075828
"Q9H0E9_IDR_133_704",0.328755620828305
"Q9H0E9_IDR_819_854",0.331635994496899
"Q9H0E9_IDR_869_1101",0.339608384674796
"Q9H0F5_IDR_1_386",1
"Q9H0F6_IDR_121_167",0.492128414962738
"Q9H0V9_IDR_1_43",0.508880415480696
"Q9H0V9_IDR_293_348",0.491119584519304
"Q9H0W5_IDR_62_92",0.516373790610688
"Q9H0W5_IDR_99_538",0.483626209389312
"Q9H0W7_IDR_87_127",1
"Q9H0W8_IDR_1_170",1
"Q9H0X4_IDR_1_63",1
"Q9H0X6_IDR_43_138",1
"Q9H0X9_IDR_1_98",0.377918095697166
"Q9H0X9_IDR_249_362",0.31404331869014
"Q9H161_IDR_236_411",0.510487304797134
"Q9H165_IDR_1_747",1
"Q9H171_IDR_281_317",0.335244626082484
"Q9H171_IDR_344_400",0.328490232313566
"Q9H171_IDR_72_104",0.336265141603951
"Q9H172_IDR_1_43",0.493826580578912
"Q9H172_IDR_333_364",0.506173419421088
"Q9H173_IDR_1_63",1
"Q9H175_IDR_128_168",0.251663505385916
"Q9H175_IDR_1_63",0.252017550632849
"Q9H175_IDR_281_371",0.244868626556198
"Q9H175_IDR_425_543",0.251450317425037
"Q9H190_IDR_1_39",1
"Q9H1A4_IDR_288_392",0.267031290318127
"Q9H1A4_IDR_674_704",0.247686050911368
"Q9H1A4_IDR_715_746",0.239289356500287
"Q9H1A4_IDR_988_1019",0.245993302270218
"Q9H1B5_IDR_37_149",1
"Q9H1B7_IDR_64_362",0.509585257302571
"Q9H1K0_IDR_472_732",0.298552085571912
"Q9H1M0_IDR_1_70",1
"Q9H1M3_IDR_1_61",0.489331714945875
"Q9H1M3_IDR_70_183",0.510668285054125
"Q9H1P3_IDR_1_59",0.500469849377641
"Q9H1P3_IDR_319_350",0.499530150622359
"Q9H1Q7_IDR_370_451",1
"Q9H1R2_IDR_140_295",1
"Q9H1R3_IDR_1_262",1
"Q9H1U4_IDR_1_197",1
"Q9H1V8_IDR_1_60",0.5000277835798
"Q9H1V8_IDR_646_711",0.4999722164202
"Q9H1X3_IDR_1_32",1
"Q9H1Y3_IDR_1_31",0.46579925420385
"Q9H1Y3_IDR_330_397",0.53420074579615
"Q9H1Z8_IDR_109_148",0.504276187445472
"Q9H1Z8_IDR_1_31",0.495723812554528
"Q9H201_IDR_144_632",1
"Q9H204_IDR_1_41",1
"Q9H2B2_IDR_1_151",1
"Q9H2B4_IDR_574_604",1
"Q9H2C1_IDR_121_227",0.492535651498649
"Q9H2C1_IDR_298_345",0.507464348501351
"Q9H2D6_IDR_1_2115",0.547868826692613
"Q9H2D6_IDR_2151_2188",0.452131173307387
"Q9H2F5_IDR_276_439",0.495395367499309
"Q9H2F5_IDR_471_836",0.504604632500691
"Q9H2F9_IDR_45_107",1
"Q9H2G2_IDR_1205_1235",0.506852297072361
"Q9H2G2_IDR_313_796",0.493147702927639
"Q9H2G4_IDR_1_210",0.506225865669163
"Q9H2G4_IDR_426_682",0.493774134330837
"Q9H2G9_IDR_1_130",0.476252471998333
"Q9H2G9_IDR_219_321",0.523747528001667
"Q9H2H9_IDR_1_72",1
"Q9H2I8_IDR_135_173",1
"Q9H2J4_IDR_208_239",1
"Q9H2J7_IDR_1_62",0.485821958128876
"Q9H2W2_IDR_136_220",0.503192016568499
"Q9H2W2_IDR_1_91",0.496807983431501
"Q9H2W6_IDR_1_41",1
"Q9H2X0_IDR_1_31",1
"Q9H2X3_IDR_1_60",1
"Q9H2X6_IDR_43_180",0.518421363878606
"Q9H2X6_IDR_536_1061",0.481578636121394
"Q9H2X8_IDR_1_130",1
"Q9H2X9_IDR_10_81",0.326237103362347
"Q9H2X9_IDR_87_120",0.334763161135264
"Q9H2X9_IDR_942_1066",0.338999735502389
"Q9H2Y7_IDR_1_1382",1
"Q9H2Y9_IDR_1_110",0.3251533307999
"Q9H2Y9_IDR_374_412",0.321865365041671
"Q9H2Y9_IDR_763_848",0.352981304158429
"Q9H2Z4_IDR_1_191",0.49976947021992
"Q9H2Z4_IDR_289_342",0.50023052978008
"Q9H300_IDR_21_90",1
"Q9H305_IDR_1_119",1
"Q9H307_IDR_1_150",0.521756238756117
"Q9H3E2_IDR_410_470",1
"Q9H3F6_IDR_265_313",1
"Q9H3H1_IDR_414_467",1
"Q9H3H3_IDR_1_70",1
"Q9H3H9_IDR_1_227",1
"Q9H3J6_IDR_129_166",1
"Q9H3K2_IDR_1_73",1
"Q9H3M0_IDR_427_494",1
"Q9H3M9_IDR_183_355",1
"Q9H3N1_IDR_210_280",1
"Q9H3N8_IDR_207_291",1
"Q9H3P2_IDR_147_433",1
"Q9H3P7_IDR_188_237",0.330907826911725
"Q9H3P7_IDR_22_69",0.343226807615861
"Q9H3P7_IDR_291_363",0.325865365472414
"Q9H3Q1_IDR_1_35",0.334737731747613
"Q9H3Q1_IDR_227_356",0.336019872983946
"Q9H3Q1_IDR_55_199",0.32924239526844
"Q9H3Q3_IDR_1_47",1
"Q9H3R0_IDR_363_612",1
"Q9H422_IDR_511_869",0.22123160134802
"Q9H422_IDR_87_147",0.242805380949101
"Q9H422_IDR_874_1078",0.28659575846816
"Q9H425_IDR_129_306",1
"Q9H426_IDR_1_78",1
"Q9H444_IDR_172_212",1
"Q9H446_IDR_190_243",1
"Q9H461_IDR_152_230",0.346298359984525
"Q9H461_IDR_344_380",0.318729334348275
"Q9H461_IDR_624_694",0.3349723056672
"Q9H467_IDR_89_145",1
"Q9H497_IDR_1_37",1
"Q9H4A3_IDR_1_206",0.388498658354407
"Q9H4A3_IDR_1262_2382",0.308506035393617
"Q9H4A3_IDR_567_1259",0.302995306251976
"Q9H4A5_IDR_1_42",1
"Q9H4A6_IDR_1_57",1
"Q9H4A9_IDR_1_49",1
"Q9H4B4_IDR_1_47",0.511704298481147
"Q9H4B4_IDR_337_413",0.488295701518853
"Q9H4I3_IDR_1_56",1
"Q9H4I9_IDR_1_49",1
"Q9H4L4_IDR_1_309",1
"Q9H4L5_IDR_1_31",0.330195628854184
"Q9H4L5_IDR_164_210",0.344501107584265
"Q9H4L5_IDR_246_512",0.325303263561551
"Q9H4L7_IDR_1_248",0.491079414094196
"Q9H4L7_IDR_292_382",0.508920585905804
"Q9H4M7_IDR_1_46",0.326332503397947
"Q9H4M7_IDR_149_436",0.34777417383077
"Q9H4M7_IDR_473_747",0.325893322771283
"Q9H4Q3_IDR_162_443",0.499242779569337
"Q9H4Q3_IDR_643_707",0.500757220430663
"Q9H4Q4_IDR_321_367",1
"Q9H4S2_IDR_14_162",0.494889021307997
"Q9H4S2_IDR_199_264",0.505110978692003
"Q9H4T2_IDR_125_233",1
"Q9H4W6_IDR_406_596",1
"Q9H4X1_IDR_59_116",1
"Q9H4Z2_IDR_1_165",0.255217652001201
"Q9H5I5_IDR_1464_1896",0.1309526436123
"Q9H5I5_IDR_2042_2146",0.216110825471565
"Q9H5I5_IDR_837_904",0.12892991550936
"Q9H5J0_IDR_173_466",0.491680580206797
"Q9H5J0_IDR_521_574",0.508319419793203
"Q9H5J8_IDR_1_74",0.354935491697866
"Q9H5J8_IDR_245_278",0.325303911566438
"Q9H5J8_IDR_85_122",0.319760596735695
"Q9H5K3_IDR_1_56",1
"Q9H5L6_IDR_100_149",1
"Q9H5N1_IDR_1_303",0.490357708699978
"Q9H5N1_IDR_305_440",0.509642291300022
"Q9H5P4_IDR_309_391",0.197387924826541
"Q9H5P4_IDR_393_553",0.238874819977464
"Q9H5P4_IDR_679_856",0.186225311871779
"Q9H5P4_IDR_952_1033",0.188967818370872
"Q9H5P4_IDR_9_54",0.188544124953345
"Q9H5U6_IDR_450_513",1
"Q9H5V7_IDR_145_360",0.51528762523977
"Q9H5V7_IDR_1_55",0.48471237476023
"Q9H6B1_IDR_216_263",0.200376890618286
"Q9H6B1_IDR_279_319",0.198628604877059
"Q9H6B1_IDR_327_363",0.200412614296891
"Q9H6B1_IDR_92_201",0.195775897607698
"Q9H6B4_IDR_260_347",1
"Q9H6D3_IDR_348_395",1
"Q9H6D8_IDR_195_234",1
"Q9H6E4_IDR_179_229",1
"Q9H6E5_IDR_227_317",0.5047735984491
"Q9H6E5_IDR_636_759",0.4952264015509
"Q9H6W3_IDR_1_196",1
"Q9H6X2_IDR_402_444",0.481391988086377
"Q9H6X2_IDR_475_564",0.518608011913623
"Q9H6X4_IDR_1_144",1
"Q9H6X5_IDR_1_524",1
"Q9H6Y2_IDR_334_383",1
"Q9H6Y5_IDR_211_334",0.486181331656896
"Q9H6Y5_IDR_68_119",0.513818668343104
"Q9H6Z4_IDR_1_384",0.51347083304197
"Q9H6Z4_IDR_514_567",0.48652916695803
"Q9H706_IDR_335_769",1
"Q9H7N4_IDR_1_1209",0.518172061407993
"Q9H7N4_IDR_1279_1312",0.481827938592007
"Q9H7P6_IDR_196_242",1
"Q9H7P9_IDR_1_98",0.4769318609299
"Q9H7P9_IDR_429_1386",0.5230681390701
"Q9H7R0_IDR_67_127",1
"Q9H7R5_IDR_47_177",1
"Q9H7S9_IDR_1_548",1
"Q9H7T9_IDR_1_281",1
"Q9H7U1_IDR_1_655",0.548007118349613
"Q9H825_IDR_119_190",1
"Q9H832_IDR_1_77",1
"Q9H841_IDR_1_42",0.513579919446244
"Q9H841_IDR_333_368",0.486420080553756
"Q9H845_IDR_1_36",1
"Q9H857_IDR_1_38",1
"Q9H869_IDR_1_160",0.255087490588879
"Q9H869_IDR_345_375",0.25314409193085
"Q9H869_IDR_392_745",0.243902886760067
"Q9H869_IDR_752_796",0.247865530720205
"Q9H875_IDR_1_184",1
"Q9H892_IDR_44_77",1
"Q9H898_IDR_87_142",1
"Q9H8E8_IDR_1_64",0.480790903930954
"Q9H8E8_IDR_211_460",0.519209096069046
"Q9H8G2_IDR_1_126",0.554093259775505
"Q9H8G2_IDR_198_361",0.445906740224495
"Q9H8J5_IDR_125_377",1
"Q9H8K7_IDR_216_327",1
"Q9H8L6_IDR_126_241",0.194254474198086
"Q9H8W4_IDR_215_249",1
"Q9H8X9_IDR_277_412",1
"Q9H8Y1_IDR_359_397",0.491878571172689
"Q9H8Y1_IDR_553_618",0.508121428827311
"Q9H8Y5_IDR_120_153",0.344650257802217
"Q9H8Y5_IDR_354_489",0.330641698329302
"Q9H8Y5_IDR_618_681",0.32470804386848
"Q9H8Y8_IDR_208_452",1
"Q9H902_IDR_142_201",1
"Q9H903_IDR_1_38",1
"Q9H910_IDR_1_177",1
"Q9H930_IDR_1_36",0.4984389075499
"Q9H930_IDR_152_299",0.5015610924501
"Q9H939_IDR_290_332",1
"Q9H967_IDR_179_251",0.51427006077874
"Q9H967_IDR_60_176",0.48572993922126
"Q9H972_IDR_464_518",0.48679010971029
"Q9H972_IDR_71_300",0.51320989028971
"Q9H981_IDR_1_36",0.502357140777268
"Q9H981_IDR_428_495",0.497642859222732
"Q9H9Q2_IDR_219_264",1
"Q9H9Q4_IDR_225_299",1
"Q9H9R9_IDR_1_158",1
"Q9H9S0_IDR_146_192",0.493130921122392
"Q9H9S0_IDR_1_98",0.506869078877608
"Q9H9Y2_IDR_1_52",0.504137146378668
"Q9H9Y2_IDR_84_128",0.495862853621332
"Q9H9Z2_IDR_119_209",0.497252109960654
"Q9H9Z2_IDR_1_36",0.502747890039346
"Q9HA38_IDR_1_235",1
"Q9HA47_IDR_241_277",1
"Q9HA82_IDR_335_394",1
"Q9HA90_IDR_155_448",0.487027073425353
"Q9HA90_IDR_91_139",0.512972926574647
"Q9HA92_IDR_1_37",1
"Q9HAB3_IDR_222_268",1
"Q9HAC8_IDR_1_31",1
"Q9HAF1_IDR_68_191",1
"Q9HAH1_IDR_45_146",1
"Q9HAH7_IDR_1_460",1
"Q9HAU8_IDR_677_725",1
"Q9HAV5_IDR_263_297",0.514659311309249
"Q9HAV5_IDR_66_246",0.485340688690751
"Q9HAV7_IDR_1_57",1
"Q9HAW0_IDR_305_383",1
"Q9HAW4_IDR_1_1139",0.316858764401629
"Q9HAW4_IDR_1141_1256",0.331179029126442
"Q9HAW4_IDR_1292_1332",0.351962206471929
"Q9HAY2_IDR_1_73",1
"Q9HAZ1_IDR_1_142",1
"Q9HAZ2_IDR_1_67",0.354030817273869
"Q9HAZ2_IDR_216_393",0.327240361765049
"Q9HAZ2_IDR_397_1246",0.318728820961082
"Q9HB07_IDR_1_43",1
"Q9HB09_IDR_1_171",1
"Q9HB14_IDR_296_346",0.507858799012283
"Q9HB14_IDR_356_386",0.492141200987717
"Q9HB15_IDR_316_368",0.503838895723463
"Q9HB15_IDR_380_430",0.496161104276538
"Q9HB20_IDR_181_300",1
"Q9HBH1_IDR_1_40",1
"Q9HBH7_IDR_1_58",1
"Q9HBH9_IDR_1_74",0.474259594628395
"Q9HBH9_IDR_408_458",0.525740405371604
"Q9HBI1_IDR_1_70",1
"Q9HBJ0_IDR_125_189",1
"Q9HBJ7_IDR_107_285",0.343982623906009
"Q9HBJ7_IDR_565_657",0.324300247869988
"Q9HBJ7_IDR_746_817",0.331717128224003
"Q9HBJ8_IDR_164_208",1
"Q9HBL0_IDR_344_1447",1
"Q9HBL6_IDR_237_268",1
"Q9HBM0_IDR_23_67",0.337719014882673
"Q9HBM0_IDR_400_474",0.330569167005139
"Q9HBM0_IDR_498_779",0.331711818112187
"Q9HC44_IDR_427_474",0.522106930418056
"Q9HC52_IDR_64_336",1
"Q9HC56_IDR_839_1237",1
"Q9HC58_IDR_1_91",0.400210339674223
"Q9HC58_IDR_272_434",0.599789660325777
"Q9HC62_IDR_1_363",1
"Q9HC73_IDR_299_342",1
"Q9HC77_IDR_1048_1151",0.520328791420655
"Q9HC77_IDR_33_949",0.479671208579345
"Q9HC78_IDR_1_65",0.499721161136713
"Q9HC78_IDR_202_498",0.500278838863287
"Q9HC84_IDR_1433_1501",0.196466340553019
"Q9HC84_IDR_1605_1778",0.201721683151331
"Q9HC84_IDR_1884_2304",0.218971442413968
"Q9HC84_IDR_2416_2861",0.191445090885207
"Q9HCE5_IDR_1_110",0.508821552500669
"Q9HCE5_IDR_397_456",0.491178447499331
"Q9HCE6_IDR_1131_1168",0.467945417808732
"Q9HCE6_IDR_1_309",0.532054582191268
"Q9HCE7_IDR_140_234",0.495832774151556
"Q9HCE7_IDR_266_307",0.504167225848444
"Q9HCE9_IDR_1156_1220",0.196968541125582
"Q9HCE9_IDR_1_35",0.186564845585674
"Q9HCE9_IDR_519_653",0.213993012700375
"Q9HCE9_IDR_658_727",0.218417620162038
"Q9HCE9_IDR_882_1143",0.18405598042633
"Q9HCG1_IDR_51_254",1
"Q9HCG7_IDR_1_76",0.485268529811871
"Q9HCG7_IDR_896_927",0.514731470188129
"Q9HCG8_IDR_1_124",0.370891973668808
"Q9HCG8_IDR_408_441",0.310653923740518
"Q9HCG8_IDR_656_908",0.318454102590674
"Q9HCJ5_IDR_129_202",0.330201274958259
"Q9HCJ5_IDR_1_72",0.335938334733672
"Q9HCJ5_IDR_483_513",0.333860390308069
"Q9HCJ6_IDR_1_38",0.494030829307761
"Q9HCJ6_IDR_383_419",0.505969170692239
"Q9HCK0_IDR_128_267",1
"Q9HCK1_IDR_1616_1856",0.235210218983736
"Q9HCK1_IDR_1862_2007",0.246876863364032
"Q9HCK1_IDR_2065_2354",0.294319902032411
"Q9HCK1_IDR_56_1610",0.223593015619821
"Q9HCK4_IDR_932_972",0.424021621166419
"Q9HCK4_IDR_982_1378",0.575978378833581
"Q9HCK8_IDR_1399_1439",0.275799825870403
"Q9HCK8_IDR_1_662",0.238874325322283
"Q9HCK8_IDR_1663_1736",0.247879601108574
"Q9HCK8_IDR_1967_2581",0.237446247698739
"Q9HCL0_IDR_725_915",0.517604034819788
"Q9HCL0_IDR_952_1083",0.482395965180212
"Q9HCL3_IDR_59_201",1
"Q9HCM1_IDR_1_1747",1
"Q9HCU0_IDR_344_388",0.51464936781974
"Q9HCU0_IDR_401_687",0.48535063218026
"Q9HCU4_IDR_2626_2917",1
"Q9HCU8_IDR_1_41",1
"Q9HCU9_IDR_1_53",0.482909931920212
"Q9HCU9_IDR_172_205",0.517090068079788
"Q9HCX3_IDR_52_125",1
"Q9HCX4_IDR_1_37",0.349668505150085
"Q9HCX4_IDR_736_775",0.319588601588525
"Q9HCX4_IDR_829_862",0.33074289326139
"Q9HCZ1_IDR_65_208",1
"Q9HD20_IDR_1_40",0.495345790705632
"Q9HD20_IDR_884_948",0.504654209294368
"Q9HD23_IDR_1_81",0.49620453607743
"Q9HD23_IDR_399_443",0.50379546392257
"Q9HD26_IDR_374_462",1
"Q9HD33_IDR_1_60",1
"Q9HD40_IDR_466_501",1
"Q9HD67_IDR_850_886",0.497694507716497
"Q9HD67_IDR_947_1167",0.502305492283503
"Q9NP62_IDR_151_213",1
"Q9NP64_IDR_130_241",0.470312822785058
"Q9NP64_IDR_93_128",0.529687177214942
"Q9NP66_IDR_1_102",0.496697554701731
"Q9NP66_IDR_181_220",0.503302445298269
"Q9NP70_IDR_1_447",1
"Q9NP71_IDR_1_43",0.510330864482457
"Q9NP71_IDR_189_666",0.489669135517543
"Q9NP74_IDR_211_242",0.260980152708521
"Q9NP74_IDR_246_406",0.254525539694621
"Q9NP74_IDR_450_551",0.242581992232229
"Q9NP74_IDR_92_209",0.24191231536463
"Q9NP79_IDR_164_260",1
"Q9NP80_IDR_138_186",0.337752139091216
"Q9NP80_IDR_217_286",0.333738118114367
"Q9NP80_IDR_294_353",0.328509742794417
"Q9NP84_IDR_1_41",1
"Q9NP85_IDR_1_99",0.50619618712742
"Q9NP85_IDR_352_383",0.49380381287258
"Q9NP95_IDR_20_55",1
"Q9NPD5_IDR_283_315",0.36831251564365
"Q9NPD5_IDR_649_702",0.313274480311831
"Q9NPD8_IDR_153_197",1
"Q9NPE2_IDR_133_251",0.489760940340065
"Q6PJI9_IDR_344_383",0.320431622003026
"Q6PJI9_IDR_497_528",0.3361083784385
"Q6PJI9_IDR_588_639",0.343459999558474
"Q6PJP8_IDR_1_115",0.33371158859336
"Q6PJP8_IDR_183_409",0.347936625446731
"Q6PJP8_IDR_412_697",0.318351785959909
"Q6PJQ5_IDR_93_188",1
"Q6PJT7_IDR_78_594",1
"Q6Q759_IDR_1083_1115",0.110965562666439
"Q6Q759_IDR_1143_1219",0.110035727130281
"Q6Q759_IDR_1324_1379",0.109538779445429
"Q6Q759_IDR_1926_2028",0.109986272748028
"Q6Q759_IDR_880_932",0.108282436087841
"Q6Q759_IDR_936_1012",0.109416445490139
"Q6QHK4_IDR_124_161",0.504040688160664
"Q6QHK4_IDR_1_64",0.495959311839336
"Q6QNK2_IDR_825_874",1
"Q6QNY0_IDR_1_106",1
"Q6T4P5_IDR_398_539",0.240305405955091
"Q6T4P5_IDR_542_578",0.239860110954992
"Q6T4P5_IDR_606_718",0.246589112462832
"Q6T4R5_IDR_1_1651",1
"Q6TDP4_IDR_1_65",1
"Q6TDU7_IDR_290_365",1
"Q6TFL3_IDR_1_46",0.123428124461235
"Q6TFL3_IDR_344_374",0.126631294489786
"Q6TFL3_IDR_385_488",0.125740959807412
"Q6TFL3_IDR_758_980",0.122327850581562
"Q6UWB4_IDR_1_52",0.48220006456657
"Q6UWB4_IDR_303_352",0.51779993543343
"Q6UWD8_IDR_105_151",1
"Q6UWE0_IDR_636_669",1
"Q6UWF3_IDR_48_145",1
"Q6UWH4_IDR_56_202",1
"Q6UWI2_IDR_14_284",1
"Q6UWI4_IDR_78_295",1
"Q6UWJ8_IDR_103_134",1
"Q6UWK7_IDR_1_40",1
"Q6UXB2_IDR_60_99",0.554133705283533
"Q6UXB4_IDR_1_53",1
"Q6UXB8_IDR_170_463",1
"Q6UXD1_IDR_1_115",1
"Q6UXD5_IDR_1_165",1
"Q6UXD7_IDR_446_537",1
"Q6UXF1_IDR_1_457",1
"Q6UXG3_IDR_129_313",1
"Q6UXH8_IDR_220_406",1
"Q6UXI7_IDR_153_223",1
"Q6UXY1_IDR_385_512",0.536672782073494
"Q6UXY8_IDR_961_1006",0.526097341045569
"Q6UXZ3_IDR_129_185",1
"Q6UXZ4_IDR_471_536",1
"Q6UY09_IDR_475_535",0.501731337044832
"Q6UY09_IDR_538_573",0.498268662955168
"Q6UY11_IDR_336_383",1
"Q6UY14_IDR_1_331",0.524096682761644
"Q6UY14_IDR_605_661",0.475903317238356
"Q6UYE1_IDR_29_110",1
"Q6V0L0_IDR_1_43",1
"Q6V1X1_IDR_1_49",1
"Q6V9R5_IDR_1_174",1
"Q6VAB6_IDR_173_400",0.342503298951438
"Q6VAB6_IDR_474_567",0.332065841048082
"Q6VAB6_IDR_571_651",0.32543086000048
"Q6VB84_IDR_1_106",0.501029169497849
"Q6VB84_IDR_235_416",0.498970830502151
"Q6VMQ6_IDR_1_1159",1
"Q6VN20_IDR_1_36",0.502422294537326
