"","GO0032553_ribonucleotide_binding"
"B1AL88_IDR_379_413",0.347451411901052
"B1AL88_IDR_67_100",0.315815683574093
"B7U540_IDR_367_433",0.49235338823621
"B7Z1M9_IDR_12_45",0.465145717988079
"B7Z1M9_IDR_47_208",0.53485428201192
"B7ZBB8_IDR_1_127",1
"B7ZW38_IDR_192_293",0.481191269766501
"B7ZW38_IDR_89_186",0.518808730233499
"B8ZZ34_IDR_1_55",0.489156557742421
"B8ZZ34_IDR_98_397",0.510843442257578
"B9A6J9_IDR_351_447",1
"C9JLJ4_IDR_1_55",0.504647390483353
"C9JLJ4_IDR_378_528",0.495352609516647
"C9JLR9_IDR_1_102",0.20209843028552
"C9JLR9_IDR_173_259",0.197345024417646
"C9JLR9_IDR_328_427",0.195111820237121
"C9JLR9_IDR_444_476",0.204664238526309
"C9JLR9_IDR_482_579",0.200780486533403
"C9JPN9_IDR_1_55",0.33564690455427
"C9JPN9_IDR_378_464",0.338688114772739
"C9JPN9_IDR_469_528",0.325664980672991
"C9JQI7_IDR_532_580",1
"C9JSJ3_IDR_1_90",0.340880682945794
"D6RGH6_IDR_127_179",0.339524501248975
"D6RGX4_IDR_1_464",1
"D6RIA3_IDR_1_1609",0.499985835791283
"D6RIA3_IDR_1686_1757",0.500014164208717
"D6RJB6_IDR_1_56",0.335369466841446
"D6RJB6_IDR_379_464",0.338025207223
"D6RJB6_IDR_469_528",0.326605325935554
"E2RYF6_IDR_1_1675",1
"F8WBI6_IDR_1_122",0.338418481912926
"F8WBI6_IDR_183_214",0.344932123623988
"F8WBI6_IDR_279_604",0.316649394463087
"F8WCM5_IDR_53_200",1
"H0YM25_IDR_1_810",1
"H3BNL1_IDR_1_128",0.498654312692144
"H7C350_IDR_1_240",0.493870392994838
"H7C350_IDR_297_361",0.506129607005162
"I3L1E1_IDR_83_186",1
"I3L273_IDR_1_518",1
"I3L3R5_IDR_157_244",0.495167746604296
"I3L3R5_IDR_69_154",0.504832253395704
"I6L899_IDR_1_116",0.340320472085366
"I6L899_IDR_183_214",0.343865238859742
"I6L899_IDR_271_608",0.315814289054892
"K7EJ46_IDR_47_83",1
"O00180_IDR_282_336",1
"O00189_IDR_149_181",1
"O00192_IDR_1_352",0.334789414346644
"O00192_IDR_589_651",0.333317322703305
"O00192_IDR_851_956",0.331893262950052
"O00193_IDR_1_183",1
"O00203_IDR_1_40",0.463978272475876
"O00203_IDR_646_856",0.536021727524124
"O00204_IDR_312_365",1
"O00213_IDR_1_252",0.475813907091189
"O00305_IDR_164_219",0.352861867214385
"O00305_IDR_1_67",0.320331208975743
"O00305_IDR_406_520",0.326806923809873
"O00308_IDR_149_312",0.493233506407154
"O00308_IDR_355_403",0.506766493592846
"O00311_IDR_1_38",0.328704141225449
"O00321_IDR_1_236",1
"O00311_IDR_203_348",0.336209240559215
"O00311_IDR_470_532",0.335086618215336
"O00327_IDR_1_77",0.520938094392959
"O00459_IDR_260_322",1
"O00461_IDR_1_696",1
"O00469_IDR_1_31",1
"O00470_IDR_177_290",0.511395393547298
"O00470_IDR_1_77",0.488604606452702
"O00471_IDR_373_406",1
"O00472_IDR_126_209",0.476341169059173
"O00472_IDR_290_524",0.523658830940827
"O00478_IDR_518_556",1
"O00479_IDR_1_90",1
"O00566_IDR_516_627",0.3247112243092
"O00566_IDR_649_681",0.322982656623957
"O00567_IDR_434_594",1
"O00570_IDR_1_391",1
"O00571_IDR_1_139",1
"O00585_IDR_93_134",1
"O00587_IDR_1_48",1
"O00590_IDR_338_384",1
"O00591_IDR_1_34",0.500517567063367
"O00591_IDR_338_390",0.499482432936633
"A1A5C7_IDR_633_686",0.524124187984704
"A1A5D9_IDR_258_367",0.244758185030646
"A1A5D9_IDR_369_401",0.246569156064896
"A1A5D9_IDR_452_497",0.258078173685552
"A1E959_IDR_1_279",1
"A1KXE4_IDR_1_195",1
"A1KZ92_IDR_1306_1358",1
"A1L020_IDR_1_129",1
"A1L0T0_IDR_1_32",1
"A1L162_IDR_116_156",0.517512835546866
"A1L162_IDR_1_63",0.482487164453134
"A1L170_IDR_1_272",1
"A1L390_IDR_1050_1126",0.234535857435042
"A1L390_IDR_1154_1219",0.148976155391125
"A1L390_IDR_1_89",0.168284477622551
"A1L390_IDR_412_905",0.266267879076918
"A1L390_IDR_937_1048",0.181935630474363
"A1L429_IDR_1_117",1
"A1L443_IDR_131_202",0.340265806175655
"A1L443_IDR_285_389",0.337547895108739
"A6H8Y1_IDR_1_2604",1
"Q9Y421_IDR_1_66",1
"Q9Y426_IDR_233_263",0.54390322143687
"Q9Y426_IDR_389_696",0.45609677856313
"Q9Y446_IDR_1_314",0.507406368238669
"Q9Y446_IDR_549_586",0.492593631761331
"Q9Y448_IDR_1_186",1
"Q9Y450_IDR_108_243",0.513891318526224
"Q9Y450_IDR_1_87",0.486108681473776
"Q9Y458_IDR_1_86",0.32002331762473
"Q9Y458_IDR_271_346",0.343916033162148
"Q9Y458_IDR_384_435",0.336060649213122
"Q9Y462_IDR_149_246",0.520921347422447
"Q9Y462_IDR_250_366",0.479078652577553
"Q9Y463_IDR_1_36",0.517658453930019
"Q9Y463_IDR_433_629",0.482341546069981
"Q9Y466_IDR_42_77",0.486977926718166
"Q9Y466_IDR_81_173",0.513022073281834
"Q9Y468_IDR_113_168",0.257222730177509
"Q9Y468_IDR_170_269",0.244761317773437
"Q9Y468_IDR_26_84",0.246076128605522
"Q9Y468_IDR_587_721",0.251939823443532
"Q9Y473_IDR_81_280",1
"Q9Y478_IDR_1_74",1
"Q9Y483_IDR_1_41",0.446569214943727
"Q9Y483_IDR_356_558",0.553430785056273
"Q9Y485_IDR_1246_1305",0.0941283140752965
"Q9Y485_IDR_1361_1395",0.0963732857417301
"Q9Y485_IDR_1889_1949",0.0906960565729969
"Q9Y485_IDR_1969_2018",0.0866084810539565
"Q9Y485_IDR_2366_2418",0.0892092427878136
"Q9Y485_IDR_2442_2480",0.0941302502365688
"Q9Y485_IDR_287_332",0.0972552217241608
"Q9Y485_IDR_418_469",0.0886766602827101
"Q9Y485_IDR_557_589",0.0882760204826209
"Q9Y485_IDR_665_697",0.0882528771279983
"Q9Y485_IDR_897_934",0.0863935899141474
"Q9Y487_IDR_682_723",1
"Q9Y493_IDR_540_982",1
"Q9Y496_IDR_376_446",0.502153330866202
"Q9Y496_IDR_626_699",0.497846669133798
"Q9Y4A5_IDR_179_212",0.239814806578027
"Q9Y4A5_IDR_2024_2085",0.293579070933142
"Q9Y4A5_IDR_2545_2582",0.23999551164199
"Q9Y4A5_IDR_473_538",0.226610610846841
"Q9Y4A8_IDR_118_534",1
"Q9Y4B4_IDR_1124_1290",0.203092388454567
"Q9Y4B4_IDR_1_243",0.193455782071565
"Q9Y4B4_IDR_1301_1371",0.187661231829597
"Q9Y4B4_IDR_638_696",0.191053615558434
"Q9Y4B4_IDR_993_1052",0.224736982085838
"Q9Y4B5_IDR_1_1647",0.387449093646547
"Q9Y4B5_IDR_1650_1905",0.612550906353453
"Q9Y4B6_IDR_1393_1507",0.296518378258893
"Q9Y4B6_IDR_190_303",0.338109247306408
"Q9Y4B6_IDR_875_1000",0.365372374434699
"Q9Y4C1_IDR_251_518",0.551696859793278
"Q9Y4C1_IDR_755_907",0.448303140206722
"Q9Y4C5_IDR_81_162",1
"Q9Y4C8_IDR_134_289",0.261780512417738
"Q9Y4C8_IDR_665_726",0.241727682329285
"Q9Y4C8_IDR_82_128",0.244779118211506
"Q9Y4C8_IDR_925_960",0.251712687041471
"Q9Y4D1_IDR_1043_1078",0.33208273177272
"Q9Y4D1_IDR_511_606",0.337100487328937
"Q9Y4D1_IDR_997_1032",0.330816780898343
"Q9Y4D2_IDR_668_1042",1
"Q9Y4D7_IDR_1_46",1
"Q9Y4E1_IDR_1_43",0.60309215602235
"Q9Y4E1_IDR_56_1320",0.39690784397765
"Q9Y4E5_IDR_400_459",0.250687411233256
"Q9Y4E5_IDR_51_85",0.25728807678542
"Q9Y4E5_IDR_566_601",0.245141808107253
"Q9Y4E5_IDR_810_872",0.24688270387407
"Q9Y4E6_IDR_1061_1118",0.257542029861283
"Q9Y4E6_IDR_636_666",0.24952517909665
"Q9Y4E6_IDR_708_788",0.239469366014787
"Q9Y4E6_IDR_913_971",0.253463425027279
"Q9Y4E8_IDR_226_263",0.336667236649737
"Q9Y4E8_IDR_621_707",0.337825633094362
"Q9Y4E8_IDR_937_981",0.3255071302559
"Q9Y4F1_IDR_1_35",0.330859593526239
"Q9Y4F1_IDR_355_535",0.293583329508511
"Q9Y4F1_IDR_864_906",0.37555707696525
"Q9Y4F3_IDR_1564_1725",0.33380557294819
"Q9Y4F3_IDR_311_344",0.328872386221806
"Q9Y4F3_IDR_585_730",0.337322040830004
"Q9Y4F4_IDR_1434_1483",0.28054874636819
"Q9Y4F4_IDR_1_88",0.23797771172436
"Q9Y4F4_IDR_312_344",0.249652277557684
"Q9Y4F4_IDR_616_1247",0.231821264349767
"Q9Y4F9_IDR_1_69",0.513575933583351
"Q9Y4F9_IDR_321_730",0.486424066416649
"Q9Y4G2_IDR_205_517",1
"Q9Y4G6_IDR_2328_2360",1
"Q9Y4G8_IDR_1_100",0.356838523687709
"Q9Y4G8_IDR_481_590",0.321437819063987
"Q9Y4G8_IDR_913_1499",0.321723657248304
"Q9Y4H2_IDR_1261_1317",0.242889006048774
"Q9Y4H2_IDR_148_182",0.242521900979146
"Q9Y4H2_IDR_299_1246",0.514589092972081
"Q9Y4H4_IDR_1_103",1
"Q9Y4I1_IDR_1036_1360",0.304920885498387
"Q9Y4I1_IDR_1422_1473",0.344626483388643
"Q9Y4I1_IDR_596_631",0.35045263111297
"Q9Y4I5_IDR_1_301",0.46457835079145
"Q9Y4I5_IDR_406_444",0.53542164920855
"Q9Y4J8_IDR_275_410",0.530093701132996
"Q9Y4J8_IDR_418_743",0.469906298867004
"Q9Y4K3_IDR_1_51",1
"Q9Y4L1_IDR_566_694",0.476284028296302
"Q9Y4L1_IDR_910_999",0.523715971703698
"Q9Y4L5_IDR_87_138",1
"Q9Y4P3_IDR_34_75",1
"Q9Y4P8_IDR_378_454",1
"Q9Y4P9_IDR_116_179",1
"Q9Y4R7_IDR_43_80",0.501800208512568
"Q9Y4R7_IDR_542_742",0.498199791487432
"Q9Y4R8_IDR_442_494",1
"Q9Y4U1_IDR_238_282",1
"Q9Y4W2_IDR_195_256",0.334169733047065
"Q9Y4W2_IDR_511_624",0.320151002234738
"Q9Y4W2_IDR_679_714",0.345679264718197
"Q9Y4W6_IDR_763_797",0.529798013603251
"Q9Y4W6_IDR_78_134",0.470201986396749
"Q9Y4X0_IDR_1_122",1
"Q9Y4X4_IDR_1_312",1
"Q9Y4X5_IDR_1_95",1
"Q9Y4Z0_IDR_85_139",1
"Q9Y4Z2_IDR_145_214",0.515546391985284
"Q9Y4Z2_IDR_1_93",0.484453608014716
"Q9Y512_IDR_1_33",1
"Q9Y519_IDR_1_34",0.491616247819135
"Q9Y519_IDR_369_407",0.508383752180865
"Q9Y534_IDR_1_64",1
"Q9Y543_IDR_126_166",1
"Q9Y546_IDR_371_413",1
"Q9Y548_IDR_1_72",1
"Q9Y561_IDR_527_774",0.509611867883106
"Q9Y561_IDR_781_816",0.490388132116894
"Q9Y566_IDR_1_67",0.315784576360736
"Q9Y566_IDR_416_547",0.341611079776182
"Q9Y566_IDR_758_2087",0.342604343863082
"Q9Y570_IDR_1_38",0.5055233408265
"Q9Y570_IDR_239_281",0.4944766591735
"Q9Y572_IDR_309_428",0.528870962850043
"Q9Y572_IDR_473_518",0.471129037149957
"Q9Y580_IDR_86_266",1
"Q9Y581_IDR_53_170",1
"Q9Y584_IDR_36_66",1
"Q9Y592_IDR_1_32",0.526691112177704
"Q9Y592_IDR_618_701",0.473308887822296
"Q9Y597_IDR_602_815",1
"Q9Y5A6_IDR_128_275",1
"Q9Y5A7_IDR_529_569",1
"Q9Y5A9_IDR_1_50",0.337926013885759
"Q9Y5A9_IDR_197_239",0.338536693954489
"Q9Y5A9_IDR_245_389",0.323537292159752
"Q9Y5B0_IDR_334_586",0.508811461748744
"Q9Y5B0_IDR_730_961",0.491188538251256
"Q9Y5B6_IDR_1_385",0.47472613482427
"Q9Y5B6_IDR_498_563",0.52527386517573
"Q9Y5B9_IDR_436_478",0.510272186391526
"Q9Y5B9_IDR_927_1047",0.489727813608474
"Q9Y5C1_IDR_16_53",0.503652554624531
"Q9Y5C1_IDR_188_239",0.496347445375469
"Q9Y5F3_IDR_782_818",1
"Q9Y5F6_IDR_795_828",1
"Q9Y5G0_IDR_768_802",1
"Q9Y5G3_IDR_768_804",1
"Q9Y5G5_IDR_782_815",1
"Q9Y5G8_IDR_782_813",1
"Q9Y5G9_IDR_1_50",1
"Q9Y5I4_IDR_1_37",0.352865235295728
"Q9Y5I4_IDR_814_859",0.333536240635518
"Q9Y5I4_IDR_957_1007",0.313598524068754
"Q9Y5J1_IDR_1_137",1
"Q9Y5J3_IDR_1_62",0.488560077009762
"Q9Y5J3_IDR_167_290",0.511439922990239
"Q9Y5J6_IDR_70_103",1
"Q9Y5K3_IDR_1_57",0.476465023729322
"Q9Y5K3_IDR_305_369",0.523534976270678
"Q9Y5K6_IDR_168_295",0.289015995807214
"Q9Y5K6_IDR_310_581",0.360469341561066
"Q9Y5K6_IDR_63_108",0.350514662631719
"Q9Y5K8_IDR_208_247",1
"Q9Y5L2_IDR_32_63",1
"Q9Y5N1_IDR_230_351",1
"Q9Y5N6_IDR_188_227",1
"Q9Y5P3_IDR_1_518",1
"Q9Y5P4_IDR_118_177",0.338829164293769
"Q9Y5P4_IDR_184_235",0.343010542311052
"Q9Y5P4_IDR_276_401",0.318160293395179
"Q9Y5P8_IDR_42_123",0.508656809958267
"Q9Y5P8_IDR_519_553",0.491343190041733
"Q9Y5Q3_IDR_1_209",1
"Q9Y5Q5_IDR_1_72",0.495952117381839
"Q9Y5Q5_IDR_82_135",0.504047882618161
"Q9Y5Q6_IDR_50_114",1
"Q9Y5Q8_IDR_343_385",0.470343588043729
"Q9Y5Q8_IDR_464_519",0.529656411956271
"Q9Y5Q9_IDR_25_142",1
"Q9Y5R2_IDR_1_75",0.479490002478703
"Q9Y5R2_IDR_331_374",0.520509997521297
"Q9Y5R5_IDR_1_509",1
"Q9Y5R6_IDR_1_373",1
"Q9Y5S1_IDR_1_70",0.498095655296699
"Q9Y5S1_IDR_726_764",0.501904344703301
"Q9Y5S2_IDR_1609_1711",0.28152422614584
"Q9Y5S2_IDR_352_400",0.23209108894651
"Q9Y5S2_IDR_406_528",0.223678194429935
"Q9Y5S2_IDR_924_1033",0.262706490477715
"Q9Y5S9_IDR_1_65",1
"Q9Y5T4_IDR_1_32",1
"Q9Y5T5_IDR_144_189",0.513620026085529
"Q9Y5T5_IDR_385_606",0.486379973914471
"Q9Y5U2_IDR_105_157",0.339690273291694
"Q9Y5U2_IDR_1_76",0.337501933681914
"Q9Y5U2_IDR_218_329",0.322807793026392
"Q9Y5U5_IDR_191_241",1
"Q9Y5V0_IDR_1_35",1
"Q9Y5V3_IDR_1_467",1
"Q9Y5W3_IDR_118_263",0.489025690358565
"Q9Y5W3_IDR_53_112",0.510974309641435
"Q9Y5W5_IDR_1_32",0.489665028913105
"Q9Y5W5_IDR_348_379",0.510334971086895
"Q9Y5W7_IDR_2_60",0.31023488871478
"Q9Y5W7_IDR_473_538",0.354832003709246
"Q9Y5W7_IDR_733_778",0.334933107575975
"Q9Y5W9_IDR_158_270",1
"Q9Y5X0_IDR_153_201",1
"Q9Y5X1_IDR_72_207",1
"Q9Y5X2_IDR_1_59",1
"Q9Y5X4_IDR_113_212",0.53676259516849
"Q9Y5X4_IDR_1_40",0.46323740483151
"Q9Y5Y0_IDR_1_97",0.485940509929372
"Q9Y5Y0_IDR_518_555",0.514059490070628
"Q9Y5Y3_IDR_230_260",1
"Q9Y5Y4_IDR_330_395",1
"Q9Y5Y5_IDR_137_211",1
"Q9Y5Y7_IDR_132_321",1
"Q9Y5Y9_IDR_1003_1088",0.24546846107842
"Q9Y5Y9_IDR_1872_1956",0.244742361001479
"Q9Y5Y9_IDR_411_595",0.282842751945507
"Q9Y5Y9_IDR_939_986",0.226946425974595
"Q9Y5Z6_IDR_1_45",1
"Q9Y5Z7_IDR_396_587",1
"Q9Y5Z9_IDR_1_42",1
"Q9Y603_IDR_125_218",0.499571558331732
"Q9Y603_IDR_1_31",0.500428441668268
"Q9Y606_IDR_1_80",1
"Q9Y608_IDR_1_403",0.477257665239473
"Q9Y608_IDR_532_630",0.522742334760527
"Q9Y613_IDR_1002_1105",0.307113148128114
"Q9Y613_IDR_337_534",0.36492328253488
"Q9Y613_IDR_581_623",0.327963569337006
"Q9Y614_IDR_1_45",1
"Q9Y615_IDR_1_43",1
"Q9Y616_IDR_105_146",0.494502627181802
"Q9Y616_IDR_448_596",0.505497372818198
"Q9Y618_IDR_1_2514",1
"Q9Y620_IDR_1_120",1
"Q9Y624_IDR_266_299",1
"Q9Y625_IDR_342_378",0.341880369648766
"Q9Y625_IDR_424_473",0.337632279058619
"Q9Y625_IDR_476_555",0.320487351292615
"Q9Y639_IDR_365_398",1
"Q9Y644_IDR_1_52",1
"Q9Y651_IDR_74_242",1
"Q9Y657_IDR_1_51",1
"Q9Y661_IDR_65_192",1
"Q9Y662_IDR_1_133",1
"Q9Y663_IDR_1_147",1
"Q9Y666_IDR_12_76",0.48129603742099
"Q9Y666_IDR_932_1014",0.51870396257901
"Q9Y673_IDR_1_39",1
"Q9Y675_IDR_1_40",1
"Q9Y676_IDR_228_258",1
"Q9Y679_IDR_263_293",0.510534679743589
"Q9Y679_IDR_342_382",0.489465320256411
"Q9Y691_IDR_1_40",1
"Q9Y692_IDR_162_407",0.486175525707919
"Q9Y692_IDR_56_87",0.513824474292081
"Q9Y697_IDR_1_53",1
"Q9Y698_IDR_210_262",1
"Q9Y6A5_IDR_1_648",1
"Q9Y6B2_IDR_1_101",1
"Q9Y6B7_IDR_576_619",1
"Q9Y6C2_IDR_123_406",0.194147293303591
"Q9Y6C2_IDR_463_493",0.201793265027351
"Q9Y6C2_IDR_549_598",0.201236321011458
"Q9Y6C2_IDR_601_731",0.194119964199938
"Q9Y6C2_IDR_784_864",0.208703156457662
"Q9Y6C5_IDR_1125_1203",0.501962723762029
"Q9Y6C5_IDR_621_658",0.498037276237971
"Q9Y6D5_IDR_1016_1064",0.24470001522769
"Q9Y6D5_IDR_1493_1559",0.240573607445013
"Q9Y6D5_IDR_206_365",0.258516531911222
"Q9Y6D5_IDR_585_632",0.256209845416074
"Q9Y6D6_IDR_1072_1118",0.256862984804145
"Q9Y6D6_IDR_1545_1636",0.255273635955903
"Q9Y6D6_IDR_216_414",0.245277480298182
"Q9Y6D6_IDR_634_687",0.24258589894177
"Q9Y6D9_IDR_1_72",1
"Q9Y6E0_IDR_344_397",1
"Q9Y6F1_IDR_1_38",1
"Q9Y6F7_IDR_60_279",1
"Q9Y6F8_IDR_182_280",0.486296177551028
"Q9Y6F8_IDR_60_174",0.513703822448972
"Q9Y6G9_IDR_1_44",0.34010501902997
"Q9Y6G9_IDR_342_378",0.34241035061018
"Q9Y6G9_IDR_384_523",0.31748463035985
"Q9Y6H1_IDR_1_110",1
"Q9Y6H3_IDR_1_41",1
"Q9Y6H5_IDR_1_70",0.245784192264157
"Q9Y6H5_IDR_550_622",0.233722294472422
"Q9Y6H5_IDR_626_919",0.295840379066474
"Q9Y6H5_IDR_72_143",0.224653134196946
"Q9Y6H6_IDR_29_63",1
"Q9Y6H8_IDR_104_136",0.500025142047896
"Q9Y6H8_IDR_236_435",0.499974857952104
"Q9Y6I3_IDR_138_576",1
"Q9Y6I4_IDR_120_153",1
"Q9Y6I9_IDR_198_313",1
"Q9Y6J0_IDR_1301_1498",0.255480492536819
"Q9Y6J0_IDR_1668_2220",0.241885245424905
"Q9Y6J0_IDR_290_406",0.241007702262294
"Q9Y6J0_IDR_421_464",0.261626559775981
"Q9Y6J9_IDR_377_448",0.483851237525772
"Q9Y6J9_IDR_450_546",0.516148762474228
"Q9Y6K1_IDR_1_286",1
"Q9Y6K5_IDR_363_396",1
"Q9Y6K8_IDR_323_367",1
"Q9Y6K9_IDR_1_59",0.482395360829169
"Q9Y6K9_IDR_343_391",0.517604639170831
"Q9Y6L6_IDR_128_165",0.324580947808361
"Q9Y6L6_IDR_284_315",0.357109116922936
"Q9Y6L6_IDR_650_691",0.318309935268703
"Q9Y6L7_IDR_1_62",0.486028424027432
"Q9Y6L7_IDR_69_154",0.513971575972568
"Q9Y6M0_IDR_1_35",1
"Q9Y6M1_IDR_158_190",1
"Q9Y6M4_IDR_1_35",0.507602873683815
"Q9Y6M4_IDR_332_427",0.492397126316185
"Q9Y6M5_IDR_145_245",0.460031094633846
"Q9Y6M5_IDR_451_492",0.539968905366154
"Q9Y6M7_IDR_1184_1214",0.247576238825949
"Q9Y6M7_IDR_1_31",0.248643361863751
"Q9Y6M7_IDR_216_410",0.2568421650839
"Q9Y6M7_IDR_52_86",0.246938234226399
"Q9Y6N1_IDR_1_98",1
"Q9Y6N5_IDR_1_39",1
"Q9Y6N7_IDR_1044_1651",0.480475809745155
"Q9Y6N7_IDR_982_1040",0.519524190254845
"Q9Y6N8_IDR_1_45",1
"Q9Y6N9_IDR_315_436",1
"Q9Y6P5_IDR_1_37",0.50337661014442
"Q9Y6P5_IDR_282_325",0.49662338985558
"Q9Y6Q2_IDR_13_169",0.479399680100813
"Q9Y6Q2_IDR_189_226",0.520600319899187
"Q9Y6Q3_IDR_83_291",1
"Q9Y6Q6_IDR_304_374",0.342718335927723
"Q9Y6Q6_IDR_436_523",0.332737920123838
"Q9Y6Q6_IDR_555_616",0.324543743948439
"Q9Y6Q9_IDR_1_36",0.550225327716117
"Q9Y6Q9_IDR_372_1420",0.449774672283883
"Q9Y6R0_IDR_1_40",0.497835522279224
"Q9Y6R0_IDR_201_577",0.502164477720776
"Q9Y6R1_IDR_1009_1044",0.256765475946318
"Q9Y6R1_IDR_211_270",0.26063943464146
"Q9Y6R1_IDR_38_83",0.246429610827046
"Q9Y6R1_IDR_399_433",0.236165478585175
"Q9Y6R4_IDR_1148_1289",0.405385350151574
"Q9Y6R4_IDR_1_217",0.29403795157413
"Q9Y6R4_IDR_430_505",0.300576698274296
"Q9Y6R6_IDR_59_163",1
"Q9Y6R9_IDR_231_487",1
"Q9Y6S9_IDR_1_42",0.458044838505821
"Q9Y6S9_IDR_235_378",0.541955161494179
"Q9Y6T7_IDR_383_424",0.565809967105571
"Q9Y6T7_IDR_89_128",0.434190032894429
"Q9Y6U7_IDR_1_56",1
"Q9Y6V0_IDR_1_2943",0.336473283835723
"Q9Y6V0_IDR_2946_4688",0.331105846488751
"Q9Y6V0_IDR_4828_4975",0.332420869675527
"Q9Y6V7_IDR_403_483",1
"Q9Y6W3_IDR_152_201",1
"Q9Y6W5_IDR_170_465",1
"Q9Y6W6_IDR_29_142",1
"Q9Y6W8_IDR_166_199",1
"O14490_IDR_1_787",0.515583203092025
"O14490_IDR_903_962",0.484416796907975
"O14492_IDR_377_408",0.333936112101436
"O14492_IDR_518_621",0.339960032516504
"O14492_IDR_83_132",0.32610385538206
"O14494_IDR_253_284",1
"O14495_IDR_1_32",0.472007913516148
"O14495_IDR_280_311",0.527992086483852
"O14497_IDR_1_1635",0.47509151413973
"O14497_IDR_1736_1963",0.52490848586027
"O14503_IDR_1_54",0.345877686431089
"O14503_IDR_184_330",0.327619906294515
"O14503_IDR_332_412",0.326502407274396
"O14511_IDR_1_96",0.515816529141853
"O14511_IDR_415_850",0.484183470858147
"O14512_IDR_1_384",1
"O14513_IDR_1_255",0.167864332814233
"O14513_IDR_258_467",0.192752311671237
"O14513_IDR_474_513",0.175452121123088
"O14545_IDR_136_167",0.249943661005801
"O14545_IDR_174_367",0.238781552255982
"O14545_IDR_388_582",0.271044103073246
"O14545_IDR_51_87",0.240230683664971
"O14556_IDR_22_72",1
"O14559_IDR_1_39",0.326146505035585
"O14559_IDR_255_309",0.276323354163177
"O14559_IDR_516_1268",0.397530140801239
"O14561_IDR_1_50",1
"O14562_IDR_1_82",1
"O14576_IDR_1_214",1
"O14578_IDR_1222_1395",0.507488421047315
"O14578_IDR_1904_2027",0.492511578952685
"O14594_IDR_1275_1311",0.499864153186529
"O14594_IDR_361_960",0.500135846813471
"O14595_IDR_1_34",1
"O14598_IDR_1_125",1
"O14602_IDR_113_144",1
"O14607_IDR_1_34",0.248057366724093
"O14646_IDR_1049_1122",0.234943709646378
"O14646_IDR_1_269",0.280373820582546
"O14646_IDR_1320_1411",0.228169129494598
"O14646_IDR_1503_1710",0.256513340276477
"O14647_IDR_1051_1127",0.244431014358277
"O14647_IDR_1_259",0.253021934133626
"O14647_IDR_1327_1463",0.231734403116972
"O14647_IDR_1557_1828",0.270812648391126
"O14649_IDR_254_394",1
"O14653_IDR_88_142",1
"O14654_IDR_1078_1235",0.202505503551842
"O14654_IDR_1_74",0.19397016664388
"O14654_IDR_338_703",0.21786288265015
"O14654_IDR_707_778",0.19081761398431
"O14654_IDR_786_918",0.194843833169818
"O14662_IDR_16_71",0.496072514848577
"O14662_IDR_188_223",0.503927485151423
"O14668_IDR_108_199",1
"O14669_IDR_139_174",1
"O14672_IDR_700_748",1
"O14745_IDR_250_358",0.490214574288653
"O14746_IDR_179_315",1
"O14753_IDR_39_104",1
"O14757_IDR_296_328",1
"O14763_IDR_175_332",0.490837118745341
"O14763_IDR_1_77",0.509162881254659
"O14764_IDR_1_35",0.516690459487101
"O14764_IDR_364_419",0.483309540512899
"O14770_IDR_177_291",0.24871285661798
"O14770_IDR_1_79",0.245983025112953
"O14770_IDR_331_366",0.258670346449967
"O14770_IDR_402_477",0.2466337718191
"O14771_IDR_128_314",1
"O14776_IDR_107_148",0.171769527934512
"O14776_IDR_154_371",0.157622090425106
"O14776_IDR_1_67",0.176843921062735
"O14776_IDR_373_428",0.16571986448345
"O14776_IDR_466_522",0.163312598607535
"O14776_IDR_574_654",0.164731997486662
"O14777_IDR_1_83",1
"O14901_IDR_1_392",0.443572415843025
"O14901_IDR_475_512",0.556427584156975
"O14905_IDR_1_53",1
"O14908_IDR_1_56",1
"O14917_IDR_821_974",0.527679200089348
"O14917_IDR_977_1095",0.472320799910652
"O14920_IDR_665_756",1
"O14924_IDR_1105_1447",0.175490088019161
"O14924_IDR_149_218",0.212648027569075
"O14924_IDR_401_434",0.195523343329304
"O14924_IDR_446_705",0.218511294363591
"O14924_IDR_843_959",0.197827246718869
"O14925_IDR_1_38",1
"O14931_IDR_169_201",1
"O14939_IDR_1_35",1
"O14944_IDR_1_57",1
"O14948_IDR_1_347",1
"O14964_IDR_221_777",1
"O14967_IDR_1_46",0.504269958319578
"O14967_IDR_496_610",0.495730041680422
"O15015_IDR_1_238",0.503832701511031
"O15015_IDR_657_782",0.496167298488969
"O15018_IDR_182_324",0.173910944754527
"O15018_IDR_423_501",0.174197076177493
"O15018_IDR_535_575",0.198002931305467
"O15018_IDR_676_719",0.202779265915434
"O15018_IDR_816_2616",0.251109781847079
"O15020_IDR_2082_2222",0.46694912559175
"O15020_IDR_2330_2390",0.533050874408249
"O15021_IDR_1099_1136",0.190474252530579
"O15021_IDR_1229_2623",0.39091461671914
"O15021_IDR_1_376",0.218496426606509
"O15021_IDR_874_1084",0.200114704143772
"O15027_IDR_1_1260",0.226096541201951
"O15027_IDR_1271_1385",0.268357670099614
"O15027_IDR_1570_1612",0.257921298068452
"O15027_IDR_1890_2357",0.247624490629983
"O15033_IDR_1_41",1
"O15034_IDR_53_164",0.21821644825422
"O15034_IDR_588_846",0.550804606838636
"O15055_IDR_1224_1255",0.261299288017087
"O15055_IDR_940_1126",0.24736582844602
