"","GO0015291_secondary_active_transmembrane_transporter_activity"
"O15069_IDR_1_1419",0.469571786250672
"O15069_IDR_1488_1522",0.530428213749328
"O15072_IDR_1052_1205",0.230513792407007
"O15072_IDR_1_31",0.242929413604535
"O15072_IDR_209_253",0.265995891113563
"O15072_IDR_996_1031",0.260560902874895
"O15075_IDR_147_180",0.250479047076147
"O15075_IDR_1_54",0.242880258159233
"O15085_IDR_1083_1354",0.164433809497591
"O15085_IDR_125_289",0.171867566819262
"O15085_IDR_1368_1417",0.163715310217049
"O15085_IDR_1452_1522",0.169482683164201
"O15085_IDR_492_712",0.161740846223015
"O15090_IDR_1022_1257",0.536361267254221
"O15090_IDR_1_1019",0.463638732745779
"O15091_IDR_70_111",1
"O15105_IDR_16_88",0.466936479151963
"O15105_IDR_220_250",0.533063520848037
"O15111_IDR_661_737",1
"O15117_IDR_1_506",0.439177120400313
"O15117_IDR_545_687",0.560822879599687
"O15119_IDR_304_743",0.458662626395928
"O15119_IDR_36_101",0.541337373604072
"O15123_IDR_1_32",0.456750389904095
"O15123_IDR_229_277",0.543249610095905
"O15126_IDR_1_85",1
"O15127_IDR_1_93",1
"O15130_IDR_1_47",1
"O15209_IDR_431_481",0.330787456450643
"O15209_IDR_562_634",0.333225940303828
"O15211_IDR_197_235",0.266699926566536
"O15211_IDR_393_426",0.251900550645531
"O15211_IDR_510_645",0.240643921489604
"O15211_IDR_735_777",0.240755601298328
"O15213_IDR_1_100",0.500684269325134
"O15213_IDR_529_610",0.499315730674866
"O15218_IDR_342_404",1
"O15226_IDR_1_161",1
"O15231_IDR_1_41",0.323223470796137
"O15231_IDR_44_571",0.322356912453617
"O15231_IDR_586_617",0.354419616750246
"O15232_IDR_1_73",1
"O15234_IDR_1_242",0.519643509130872
"O15234_IDR_245_703",0.480356490869128
"O15240_IDR_18_615",1
"O15259_IDR_213_293",0.465382459049413
"O15259_IDR_61_148",0.534617540950587
"O15355_IDR_162_326",0.47165554744673
"O15355_IDR_509_546",0.52834445255327
"O15357_IDR_120_177",0.515447081501761
"O15357_IDR_894_1197",0.484552918498239
"O15370_IDR_106_282",0.462445001275573
"O15370_IDR_1_49",0.537554998724427
"O15371_IDR_85_158",1
"O15372_IDR_1_33",1
"O15374_IDR_201_281",1
"O15375_IDR_422_505",1
"O15379_IDR_382_428",1
"O15381_IDR_70_255",1
"O15389_IDR_456_514",1
"O15391_IDR_69_174",1
"O15393_IDR_1_110",1
"O15394_IDR_743_817",1
"O15397_IDR_883_944",1
"O15399_IDR_1_45",0.516988273637373
"O15466_IDR_1_38",1
"O15479_IDR_1_107",1
"O15480_IDR_1_107",1
"O15481_IDR_1_105",0.496734896283628
"O15481_IDR_316_346",0.503265103716372
"O15482_IDR_1_213",1
"O15488_IDR_1_31",0.483658976224058
"O15488_IDR_298_451",0.516341023775942
"O15496_IDR_1_39",1
"O15499_IDR_1_130",1
"O15547_IDR_378_441",1
"O15550_IDR_1_38",0.536604375003034
"O15550_IDR_400_884",0.463395624996965
"O15551_IDR_188_220",1
"O15552_IDR_292_330",1
"O15553_IDR_92_305",1
"O43143_IDR_1_114",1
"O43147_IDR_207_247",0.269430132442606
"O43147_IDR_425_492",0.424799754376239
"O43147_IDR_620_787",0.305770113181156
"O43148_IDR_1_144",1
"O43149_IDR_1434_1533",0.229842571966353
"O43149_IDR_1_43",0.244863731232699
"O43149_IDR_1955_2077",0.269154108221199
"O43149_IDR_2415_2452",0.256139588579748
"O43150_IDR_697_944",1
"O43155_IDR_366_403",0.302037964467876
"O43155_IDR_502_563",0.367099685528073
"O43155_IDR_568_599",0.330862350004051
"O43156_IDR_774_853",1
"O43184_IDR_732_909",0.487776715477098
"O43186_IDR_1_299",1
"O43187_IDR_102_192",0.501099049710642
"O43187_IDR_505_593",0.498900950289358
"O43189_IDR_342_526",1
"O43193_IDR_266_296",0.494122686894707
"O43193_IDR_374_412",0.505877313105293
"O43194_IDR_215_279",0.49548015367866
"O43194_IDR_365_453",0.50451984632134
"O43196_IDR_1_46",1
"O43237_IDR_1_32",0.50614300877707
"O43237_IDR_331_492",0.49385699122293
"O43240_IDR_1_42",1
"O43242_IDR_1_67",1
"O43246_IDR_417_458",0.50735344465923
"O43246_IDR_590_635",0.49264655534077
"O43247_IDR_1_201",1
"O43248_IDR_1_238",1
"O43296_IDR_65_201",1
"O43298_IDR_130_365",1
"O43300_IDR_364_482",1
"O43301_IDR_1_52",1
"O43303_IDR_1_34",0.324621849668331
"O43303_IDR_49_757",0.400161042606657
"O43303_IDR_895_1012",0.275217107725012
"O43304_IDR_183_225",0.52386511738984
"O43304_IDR_661_696",0.47613488261016
"O43306_IDR_1_114",0.496723780405025
"O43306_IDR_558_619",0.503276219594975
"O43307_IDR_441_478",1
"O43310_IDR_103_167",0.346107693139306
"O43310_IDR_169_369",0.301031338638268
"O43310_IDR_38_98",0.352860968222426
"O43312_IDR_135_197",0.523278389658826
"O43312_IDR_250_755",0.476721610341174
"O43313_IDR_1_85",0.211768029260591
"O43313_IDR_213_596",0.247648992305905
"O43313_IDR_89_130",0.238150578968411
"O43424_IDR_860_921",0.506136954220687
"O43424_IDR_957_1007",0.493863045779313
"O43426_IDR_1485_1573",0.536491661332313
"O43426_IDR_975_1483",0.463508338667687
"O43432_IDR_1002_1216",0.493612987962583
"O43432_IDR_1_721",0.506387012037417
"O43435_IDR_1_105",0.486844168688172
"O43435_IDR_306_364",0.513155831311828
"O43439_IDR_1_604",1
"O43448_IDR_10_76",1
"O43451_IDR_1_87",1
"O43462_IDR_108_140",1
"O43464_IDR_67_107",1
"O43482_IDR_1_65",1
"O43488_IDR_1_35",1
"O43490_IDR_829_865",1
"Q6ZVX9_IDR_1_40",1
"Q6ZW13_IDR_1_317",1
"Q6ZW31_IDR_1_246",0.308699993321437
"Q6ZW31_IDR_604_650",0.324970465225415
"Q6ZW31_IDR_667_701",0.366329541453148
"Q6ZW49_IDR_188_587",0.482913080155298
"Q6ZW49_IDR_830_861",0.517086919844702
"Q6ZW76_IDR_304_422",1
"Q6ZWB6_IDR_1_40",0.347071829490922
"Q6ZWB6_IDR_152_205",0.329399107841337
"Q6ZWB6_IDR_324_432",0.323529062667741
"Q6ZWE6_IDR_1_109",0.361960183997583
"Q6ZWE6_IDR_111_205",0.311342096542134
"Q6ZWE6_IDR_316_355",0.326697719460283
"Q6ZWH5_IDR_40_74",0.500527382973487
"Q6ZWH5_IDR_796_965",0.499472617026513
"Q6ZWJ1_IDR_109_214",1
"Q6ZWJ8_IDR_1_48",1
"Q70CQ3_IDR_181_213",0.52212287098285
"Q70CQ3_IDR_361_416",0.47787712901715
"Q70CQ4_IDR_1_122",0.50713831179287
"Q70CQ4_IDR_769_1352",0.49286168820713
"Q70E73_IDR_1_64",0.361017972970786
"Q70E73_IDR_524_1207",0.312725909783392
"Q70E73_IDR_96_241",0.326256117245822
"Q70EK8_IDR_352_1029",1
"Q70EK9_IDR_1_179",0.479249008975105
"Q70EK9_IDR_313_356",0.520750991024895
"Q70EL1_IDR_354_1500",1
"Q70EL2_IDR_1_34",0.47190806950637
"Q70EL2_IDR_386_615",0.52809193049363
"Q70EL4_IDR_1_88",0.483580104037017
"Q70EL4_IDR_740_1123",0.516419895962984
"Q70J99_IDR_1_45",1
"Q70JA7_IDR_50_167",1
"Q70SY1_IDR_1_265",0.472670421514855
"Q70SY1_IDR_397_505",0.527329578485145
"Q70UQ0_IDR_1_50",1
"Q71RG4_IDR_74_169",1
"Q71RS6_IDR_235_266",1
"Q71SY5_IDR_231_394",0.500403813369763
"Q71SY5_IDR_545_747",0.499596186630237
"Q75N03_IDR_1_69",0.518904024692678
"Q75N03_IDR_191_491",0.481095975307321
"Q75T13_IDR_780_811",1
"Q75V66_IDR_1_68",1
"Q75VX8_IDR_181_214",0.492864313904962
"Q75VX8_IDR_350_795",0.507135686095038
"Q75WM6_IDR_1_62",0.513823383234093
"Q75WM6_IDR_85_255",0.486176616765907
"Q765P7_IDR_137_199",0.505160614327653
"Q765P7_IDR_250_747",0.494839385672347
"Q76FK4_IDR_157_192",0.230987255840101
"Q76FK4_IDR_196_797",0.323994669430007
"Q76FK4_IDR_800_1108",0.228223179397827
"Q76FK4_IDR_90_149",0.216794895332066
"Q76G19_IDR_217_736",1
"Q76I76_IDR_444_1416",1
"Q7KZ85_IDR_1519_1726",0.325439915735728
"Q7KZ85_IDR_482_518",0.348512848616204
"Q7KZI7_IDR_1_46",0.523689797956082
"Q7KZI7_IDR_366_696",0.476310202043918
"Q7KZN9_IDR_1_64",1
"Q7L014_IDR_1_315",0.479223327380849
"Q7L014_IDR_786_866",0.520776672619151
"Q7L0J3_IDR_1_145",1
"Q7L0Q8_IDR_1_47",1
"Q7L0R7_IDR_1_302",1
"Q7L0X0_IDR_413_569",1
"Q7L0X2_IDR_1_270",1
"Q7L190_IDR_135_185",0.517861706712436
"Q7L190_IDR_1_82",0.482138293287564
"Q7L1I2_IDR_1_91",1
"Q7L1S5_IDR_36_166",1
"Q7L1V2_IDR_1_102",1
"Q7L1W4_IDR_219_275",0.505618083340127
"Q7L1W4_IDR_61_136",0.494381916659873
"Q7L2E3_IDR_1_40",0.505731655357623
"Q7L590_IDR_424_723",0.457503380853965
"Q7L5A3_IDR_1_348",1
"Q7L5N1_IDR_1_35",1
"Q7L5N7_IDR_1_91",0.407381575471691
"Q7L5N7_IDR_510_544",0.592618424528309
"Q7L622_IDR_294_346",1
"Q7L7V1_IDR_1_35",1
"Q7L7X3_IDR_305_515",0.379428591711583
"Q7L7X3_IDR_547_595",0.322835481427437
"Q7L7X3_IDR_851_1001",0.297735926860979
"Q7L804_IDR_148_449",1
"Q7L8A9_IDR_1_54",0.509200673546602
"Q7L8A9_IDR_306_357",0.490799326453398
"Q7L8C5_IDR_1_155",1
"Q7L8J4_IDR_1_106",0.567471954780639
"Q7L8J4_IDR_276_393",0.432528045219361
"Q7L8L6_IDR_24_107",1
"Q7L8S5_IDR_58_121",1
"Q7L945_IDR_48_137",1
"Q7L9B9_IDR_103_134",0.476013808468014
"Q7RTS1_IDR_140_177",0.527418970233006
"O43491_IDR_1_82",0.353866499509096
"O43491_IDR_521_948",0.335518811151463
"O43491_IDR_84_213",0.310614689339441
"O43497_IDR_1_49",0.218674451588815
"O43526_IDR_368_547",0.25793494255026
"O43526_IDR_551_639",0.250339529588586
"O43526_IDR_648_872",0.259025992807078
"O43529_IDR_1_74",1
"O43541_IDR_132_163",0.328540134405411
"O43541_IDR_16_120",0.318667026352085
"O43541_IDR_284_315",0.352792839242505
"O43548_IDR_467_498",1
"O43555_IDR_33_75",1
"O43556_IDR_362_437",1
"O43557_IDR_68_107",1
"O43559_IDR_109_492",1
"O43561_IDR_1_156",0.323408400690509
"O43561_IDR_170_201",0.337495040293138
"O43561_IDR_225_262",0.339096559016352
"O43566_IDR_191_299",0.301467923872904
"O43566_IDR_22_57",0.344698537532446
"O43566_IDR_446_566",0.35383353859465
"O43567_IDR_287_381",1
"O43572_IDR_1_119",0.330301930395439
"O43614_IDR_258_297",0.485376867202548
"O43614_IDR_386_444",0.514623132797452
"O43615_IDR_1_59",0.499000032226755
"O43615_IDR_83_230",0.500999967773245
"O43623_IDR_10_125",1
"O43633_IDR_173_222",1
"O43638_IDR_104_298",1
"O43639_IDR_63_107",1
"O43660_IDR_58_183",1
"O43663_IDR_441_620",1
"O43665_IDR_1_31",1
"O43670_IDR_88_431",1
"O43679_IDR_238_373",1
"O43680_IDR_1_86",1
"O43683_IDR_149_730",1
"O43688_IDR_250_288",1
"O43692_IDR_1_31",1
"O43699_IDR_372_421",1
"O43707_IDR_1_37",1
"O43709_IDR_214_281",1
"O43815_IDR_1_46",0.461257560453672
"O43815_IDR_66_445",0.538742439546328
"O43818_IDR_1_74",1
"O43819_IDR_1_75",1
"O43822_IDR_134_212",1
"O43823_IDR_1_385",0.500281851810106
"O43823_IDR_543_692",0.499718148189894
"O43824_IDR_1_87",1
"O43825_IDR_1_121",1
"O43829_IDR_125_268",1
"O43837_IDR_1_42",1
"O43847_IDR_13_100",0.513560349212136
"O43847_IDR_134_207",0.486439650787864
"O43852_IDR_1_46",1
"O43861_IDR_1_82",1
"O43865_IDR_1_102",1
"O43868_IDR_1_64",1
"O43889_IDR_1_116",0.519646610639293
"O43889_IDR_244_336",0.480353389360707
"O43896_IDR_385_434",0.336154879520262
"O43918_IDR_238_295",0.2446216529067
"O43918_IDR_343_430",0.248699253502392
"O43918_IDR_474_508",0.26909771712584
"O43921_IDR_1_32",1
"O43933_IDR_1067_1225",0.368766565289386
"O43933_IDR_183_240",0.347618145684
"O43933_IDR_343_378",0.283615289026614
"O60216_IDR_396_564",0.441647740934269
"O60216_IDR_97_331",0.558352259065731
"O60224_IDR_72_188",1
"O60225_IDR_71_170",1
"O60231_IDR_286_351",0.513117278447049
"O60231_IDR_72_223",0.486882721552951
"O60232_IDR_78_148",1
"O60237_IDR_305_881",0.48027087097168
"O60237_IDR_896_930",0.51972912902832
"O60238_IDR_44_130",1
"O60239_IDR_1_49",0.467366693492379
"O60239_IDR_252_435",0.532633306507621
"O60240_IDR_107_186",0.355235240467465
"O60266_IDR_1_45",0.522161675082134
"O60266_IDR_498_583",0.477838324917866
"O60268_IDR_1_89",0.367601526998911
"O60268_IDR_251_286",0.315880642959049
"O60268_IDR_317_347",0.31651783004204
"O60269_IDR_1_379",0.496828579743322
"O60269_IDR_396_458",0.503171420256678
"O60271_IDR_517_548",0.19382054466054
"O60271_IDR_562_630",0.17250129704974
"O60271_IDR_69_513",0.244949624139106
"O60271_IDR_718_750",0.191133438018068
"O60271_IDR_804_910",0.197595096132546
"O60279_IDR_199_561",1
"O60281_IDR_1385_2115",0.14849481933122
"O60281_IDR_2119_2168",0.156487548784025
"O60281_IDR_2282_2363",0.125111260882508
"O60281_IDR_2433_2576",0.144876756564519
"O60281_IDR_2602_2639",0.122993568879882
"O60281_IDR_460_751",0.142040923281405
"O60281_IDR_812_1369",0.159995122276441
"O60296_IDR_562_837",0.18384427601391
"O60296_IDR_848_914",0.18970202772928
"O60299_IDR_11_353",0.507924738976029
"O60299_IDR_363_673",0.492075261023971
"O60303_IDR_1147_1198",0.212378323267413
"O60303_IDR_1_33",0.192387116450797
"O60303_IDR_152_467",0.195862803813791
"O60303_IDR_626_963",0.215687002259484
"O60303_IDR_79_150",0.183684754208515
"O60304_IDR_133_322",1
"O60306_IDR_1381_1485",1
"O60307_IDR_1038_1309",0.331878780449763
"O60307_IDR_1_172",0.331376762646914
"O60307_IDR_679_945",0.336744456903323
"O60308_IDR_158_201",0.284928252715455
"O60308_IDR_259_418",0.2406942924809
"O60308_IDR_685_743",0.245298551508655
"O60308_IDR_871_925",0.229078903294991
"O60309_IDR_1047_1086",0.181683658002036
"O60309_IDR_1_869",0.167284961036053
"O60333_IDR_1205_1244",0.165248420534025
"O60333_IDR_1521_1588",0.158303570348572
"O60333_IDR_1592_1682",0.17465279470143
"O60333_IDR_705_735",0.17183286117503
"O60333_IDR_912_957",0.169589755285816
"O60336_IDR_748_1412",1
"O60337_IDR_177_258",1
"O60341_IDR_1_173",1
"O60343_IDR_1_32",0.339329362027599
"O60343_IDR_237_352",0.357645785897069
"O60343_IDR_525_874",0.303024852075332
"O60346_IDR_1431_1511",0.31725452722639
"O60346_IDR_1_462",0.290818767729735
"O60346_IDR_1575_1636",0.391926705043875
"O60347_IDR_1_407",1
"O60353_IDR_513_706",1
"O60356_IDR_1_82",1
"O60359_IDR_209_257",1
"O60381_IDR_4_106",0.378628389070742
"O60481_IDR_1_186",0.491362940161914
"O60481_IDR_405_461",0.508637059838086
"O60486_IDR_1_34",1
"O60487_IDR_175_215",1
"O60488_IDR_1_43",1
"O60496_IDR_246_343",1
"O60499_IDR_106_167",1
"O60500_IDR_1092_1137",1
"O60502_IDR_1_55",0.464363212193769
"O60502_IDR_395_550",0.535636787806231
"O60503_IDR_1248_1353",0.369266285878519
"O60503_IDR_1_78",0.282485129512543
"O60503_IDR_579_713",0.348248584608938
"O60504_IDR_1_382",0.506312752187179
"O60504_IDR_522_611",0.493687247812821
"O60506_IDR_499_586",1
"O60507_IDR_1_38",1
"O60508_IDR_1_49",0.504628589740869
"O60508_IDR_201_238",0.495371410259131
"O60512_IDR_1_71",0.505869484703624
"O60609_IDR_358_400",1
"O60610_IDR_1164_1201",0.26753155187084
"O60610_IDR_1208_1272",0.24859656988339
"O60610_IDR_1_85",0.245700465376916
"O60610_IDR_505_766",0.238171412868853
"O60641_IDR_283_907",1
"O60658_IDR_1_64",0.333402091717084
"O60658_IDR_329_386",0.315599708498193
"O60658_IDR_429_481",0.350998199784723
"O60663_IDR_13_48",0.333216527489122
"O60663_IDR_176_237",0.310801997942642
"O60663_IDR_269_388",0.355981474568236
"O60664_IDR_1_35",0.490679035195378
"O60664_IDR_69_172",0.509320964804621
"O60667_IDR_150_348",1
"O60669_IDR_432_478",1
"O60673_IDR_1028_1869",0.15888789403213
"O60673_IDR_2014_2182",0.228821922577897
"O60673_IDR_274_307",0.193510287353747
"O60673_IDR_310_974",0.250409582279023
"O60741_IDR_1_90",0.539049926873352
"O60741_IDR_595_890",0.460950073126648
"O60749_IDR_1_136",1
"O60755_IDR_309_368",1
"O60759_IDR_1_69",0.495029678716891
"O60759_IDR_173_359",0.504970321283109
"O60763_IDR_675_790",0.55968011282942
"O60763_IDR_930_962",0.44031988717058
"O60765_IDR_67_213",1
"O60779_IDR_222_271",1
"O60784_IDR_155_208",0.348345923259464
"O60784_IDR_303_415",0.370373683267111
"O60784_IDR_450_492",0.281280393473425
"O60806_IDR_1_37",0.382470347097245
"O60806_IDR_251_318",0.302980863017267
"O60806_IDR_321_420",0.314548789885488
"O60812_IDR_117_293",1
"O60814_IDR_1_36",1
"O60825_IDR_446_505",1
"O60826_IDR_143_334",1
"O60885_IDR_1206_1337",0.199830561214799
"O60885_IDR_459_666",0.206517109978142
"O60885_IDR_676_1201",0.1891280965345
"O60888_IDR_1_62",1
"O60890_IDR_568_802",1
"O60895_IDR_1_31",1
"O60902_IDR_1_159",0.509244839650273
"O60902_IDR_161_331",0.490755160349727
"O60907_IDR_1_37",0.498740762208212
"O60907_IDR_146_210",0.501259237791788
"O60909_IDR_1_92",1
"O60927_IDR_68_126",1
"O60930_IDR_75_131",1
"O60934_IDR_327_647",1
"O60936_IDR_94_208",1
"O60939_IDR_180_215",1
"O60941_IDR_488_594",1
"O60942_IDR_191_227",1
"O75019_IDR_424_489",1
"O75027_IDR_1_113",1
"O75030_IDR_1_526",1
"O75037_IDR_1064_1280",0.324678125412554
"O75037_IDR_401_480",0.380497891266172
"O75037_IDR_490_970",0.294823983321274
"O75038_IDR_1382_1416",0.331125259656833
"O75038_IDR_475_618",0.386759785924338
"O75038_IDR_886_1379",0.282114954418829
"O75044_IDR_170_229",0.193432026245234
"O75044_IDR_415_457",0.192911987676938
"O75044_IDR_463_501",0.225214350431731
"O75044_IDR_694_755",0.211845151000511
"O75044_IDR_785_1071",0.176596484645586
"O75052_IDR_172_347",0.468365633870667
"O75052_IDR_361_506",0.531634366129333
"O75054_IDR_997_1027",1
"O75056_IDR_1_378",0.467056444674496
"O75056_IDR_412_442",0.532943555325504
"O75061_IDR_395_779",1
"O75063_IDR_1_35",1
"O75064_IDR_890_1262",1
"O75069_IDR_1_523",1
"O75071_IDR_1_120",0.489417375673707
"O75071_IDR_144_426",0.510582624326293
"O75074_IDR_570_763",1
"O75077_IDR_1_106",1
"O75116_IDR_1018_1082",0.37984355096665
"O75116_IDR_1113_1149",0.344969671504737
"O75116_IDR_1350_1388",0.275186777528613
"O75121_IDR_341_379",1
"O75122_IDR_1_62",0.32319830180626
"O75122_IDR_309_645",0.28749139899314
"O75122_IDR_880_1053",0.3893102992006
"O75128_IDR_1_53",0.497828892094318
"O75128_IDR_227_1238",0.502171107905682
"O75129_IDR_1_59",0.285651672622271
"O75129_IDR_288_349",0.359351442832224
"O75129_IDR_357_411",0.354996884545505
"O75132_IDR_172_286",0.17008180572529
"O75132_IDR_1_87",0.306916525683876
"O75132_IDR_341_456",0.170092708054776
"O75132_IDR_511_550",0.163740987362692
"O75132_IDR_609_651",0.189167973173366
"O75140_IDR_1000_1075",0.239421471761954
"O75140_IDR_1112_1172",0.266408467955424
"O75140_IDR_411_456",0.259175145020924
"O75140_IDR_461_727",0.234994915261697
"O75143_IDR_216_441",1
"O75145_IDR_1_829",0.479365102116758
"O75145_IDR_859_937",0.520634897883242
"O75146_IDR_1011_1053",0.46264334074171
"O75146_IDR_288_360",0.53735665925829
"O75150_IDR_111_177",0.345827081633303
"O75150_IDR_1_96",0.32062445283731
"O75161_IDR_453_563",1
"O75164_IDR_343_634",1
"O75167_IDR_1_502",1
"O75170_IDR_404_439",0.517700508605536
"O75170_IDR_525_966",0.482299491394464
"O75173_IDR_185_219",1
"O75175_IDR_214_607",1
"O75177_IDR_1_33",0.547475343701637
"O75177_IDR_41_396",0.452524656298363
"O75179_IDR_1_136",0.333117491436773
"O75179_IDR_1451_2427",0.30409101940228
"O75179_IDR_2471_2509",0.362791489160947
"O75182_IDR_1_36",0.319003195235267
"O75182_IDR_704_767",0.344531411574814
"O75182_IDR_92_300",0.336465393189919
"O75185_IDR_13_50",1
"O75190_IDR_233_326",1
"O75204_IDR_203_238",1
"O75208_IDR_1_95",1
"O75251_IDR_1_58",1
"O75355_IDR_1_43",1
"O75360_IDR_1_73",1
"O75362_IDR_1_202",0.551855719955605
"O75362_IDR_207_1048",0.448144280044395
"O75363_IDR_1_584",1
"O75364_IDR_157_302",0.474492287441962
"O75364_IDR_1_81",0.525507712558038
"O75367_IDR_117_178",1
"O75376_IDR_1_317",0.241439217990788
"O75376_IDR_319_418",0.271277842470152
"O75376_IDR_420_451",0.260971736212604
"O75376_IDR_483_2440",0.226311203326455
"O75379_IDR_1_57",1
"O75381_IDR_137_377",0.530379851372558
"O75381_IDR_71_108",0.469620148627442
"O75385_IDR_274_821",1
"O75386_IDR_1_183",1
"O75387_IDR_224_293",1
"O75388_IDR_1_36",1
"O75446_IDR_1_147",1
"O75448_IDR_825_891",1
"O75449_IDR_77_184",1
"O75459_IDR_1_146",1
"O75460_IDR_406_558",1
"O75461_IDR_1_61",0.491467667449223
"O75461_IDR_240_281",0.508532332550777
"O75462_IDR_1_32",1
"O75467_IDR_512_553",0.498371564060467
"O75467_IDR_55_197",0.501628435939533
"O75469_IDR_122_165",0.28737805530993
"O75469_IDR_1_36",0.345445024009204
"O75469_IDR_179_234",0.367176920680867
"O75473_IDR_845_895",1
"O75474_IDR_187_233",0.521363900601246
"O75474_IDR_49_147",0.478636099398754
"O75475_IDR_431_530",0.555587355884986
"O75475_IDR_89_347",0.444412644115014
"O75477_IDR_315_348",1
"O75486_IDR_247_278",1
"O75487_IDR_343_381",0.438344439030512
"O75563_IDR_223_295",0.498644518589335
"O75564_IDR_446_482",1
"O75569_IDR_1_31",1
"O75581_IDR_1404_1531",1
"O75582_IDR_734_802",1
"O75586_IDR_152_246",1
"O75592_IDR_2317_2347",0.120993856996027
"O75592_IDR_2555_2592",0.126160323088729
"O75592_IDR_2670_3153",0.124184803061983
"O75592_IDR_3187_3236",0.134640897746727
"O75592_IDR_3314_3386",0.125748953852106
"O75592_IDR_3479_3511",0.121543097120803
"O75592_IDR_87_131",0.12011275438193
"O75592_IDR_890_922",0.126615313751695
"O75593_IDR_121_277",0.480430142109715
"O75593_IDR_1_32",0.519569857890285
"O75603_IDR_160_210",1
"O75604_IDR_1_263",1
"O75607_IDR_144_178",1
"O75674_IDR_288_476",0.520216237494414
"O75676_IDR_722_772",1
"O75683_IDR_1_240",1
"O75688_IDR_373_479",1
"O75690_IDR_1_187",1
"O75691_IDR_1695_1763",0.277554713685113
"O75691_IDR_2572_2613",0.244589621595315
"O75691_IDR_2731_2785",0.226818177599222
"O75691_IDR_863_907",0.251037487120351
"O75712_IDR_220_270",1
"O75717_IDR_1068_1129",0.283343743224417
"O75717_IDR_308_427",0.348328240053996
"O75717_IDR_821_1017",0.368328016721587
"O75747_IDR_1_34",0.515623264372659
"O75747_IDR_174_224",0.484376735627341
"O75752_IDR_1_35",1
"O75762_IDR_1076_1119",1
"O75764_IDR_81_184",1
"O75781_IDR_1_328",0.458341049919803
"O75781_IDR_332_387",0.541658950080197
"O75864_IDR_462_568",0.331477113572471
"O75864_IDR_575_691",0.347770255822937
"O75871_IDR_188_218",1
"O75880_IDR_27_91",1
"O75881_IDR_1_40",1
"O75886_IDR_146_200",0.533851360800615
"O75886_IDR_369_525",0.466148639199385
"O75888_IDR_1_113",1
"O75896_IDR_1_37",1
"O75899_IDR_1_51",0.477848375864984
"O75899_IDR_752_941",0.522151624135016
"O75900_IDR_1_75",1
"O75901_IDR_119_265",0.450780242155274
"O75901_IDR_368_423",0.549219757844726
"O75907_IDR_1_63",1
"O75908_IDR_1_100",1
"O75909_IDR_262_580",1
"O75912_IDR_1_159",0.47004336423192
"O75912_IDR_859_925",0.52995663576808
"O75914_IDR_1_66",0.470267438007347
"O75962_IDR_1249_1285",0.23053840155769
"O75962_IDR_1606_1653",0.205756005068873
"O75962_IDR_1704_1968",0.19580485992141
"O75962_IDR_2288_2556",0.176848168264868
"O75969_IDR_162_279",0.164735584263294
"O75969_IDR_409_453",0.163455710879952
"O75969_IDR_456_514",0.172199862493799
"O75969_IDR_542_594",0.258299453295693
"O75969_IDR_605_750",0.241309389067261
"O75970_IDR_1247_1328",0.11246831922478
"O75970_IDR_1565_1611",0.107220612071707
"O75970_IDR_1811_1855",0.0991744376770613
"O75970_IDR_340_371",0.110018139436099
"O75970_IDR_43_109",0.104049816584387
"O75970_IDR_466_525",0.119187861468164
"O75970_IDR_638_685",0.124517481918387
"O75970_IDR_857_951",0.107927367681147
"O75970_IDR_954_996",0.115435963938269
"O75971_IDR_1_98",1
"O75973_IDR_38_123",1
"O76050_IDR_452_489",0.33474167298381
"O76061_IDR_213_302",1
"O76064_IDR_135_300",1
"O76070_IDR_1_127",1
"O76074_IDR_63_144",1
"O76080_IDR_40_156",1
"O76081_IDR_31_71",0.524109285253102
"O76081_IDR_93_244",0.475890714746898
"O76082_IDR_527_557",1
"O76083_IDR_557_593",0.516311650465126
"O76083_IDR_68_239",0.483688349534874
"O76090_IDR_371_585",1
"O76093_IDR_1_49",1
"O76094_IDR_523_671",1
"O76096_IDR_1_33",1
"O94759_IDR_1202_1237",0.374320953704468
"O94759_IDR_1_57",0.309804729077317
"O94759_IDR_581_613",0.315874317218215
"O94761_IDR_359_448",0.329471973493261
"O94761_IDR_49_351",0.313695928435574
"O94810_IDR_425_467",1
"O94811_IDR_1_46",1
"O94812_IDR_1_83",1
"O94817_IDR_1_51",1
"O94818_IDR_162_600",1
"O94819_IDR_1_139",1
"O94823_IDR_1339_1461",0.476268328323467
"O94823_IDR_458_712",0.523731671676533
"O94826_IDR_1_33",0.494672936719817
"O94826_IDR_64_107",0.505327063280183
"O94830_IDR_1_32",0.3622283356921
"O94830_IDR_433_477",0.30903595353813
"O94830_IDR_603_647",0.32873571076977
"O94842_IDR_1_232",0.52741339501984
"O94880_IDR_589_620",0.213611224570419
"O94880_IDR_692_754",0.196693815122946
"O94880_IDR_756_867",0.191731091220736
"O94885_IDR_1_35",0.166793599611904
"O94885_IDR_229_344",0.190912837721793
"O94885_IDR_358_547",0.157798261023615
"O94885_IDR_697_728",0.173230665830494
"O94885_IDR_730_1088",0.156065301423223
"O94885_IDR_88_177",0.155199334388971
"O94886_IDR_686_807",1
"O94887_IDR_1_39",0.347393194245136
"O94887_IDR_359_498",0.305267430132054
"O94887_IDR_858_903",0.34733937562281
"O94888_IDR_265_401",1
"O94892_IDR_53_206",1
"O94898_IDR_833_1065",1
"O94900_IDR_303_491",0.29295556324947
