"","GO0042073_intraciliary_transport"
"O95789_IDR_599_737",0.507617719551606
"O95793_IDR_387_480",0.513530385955423
"O95793_IDR_9_69",0.486469614044577
"O95800_IDR_1_38",0.340515306608879
"O95800_IDR_234_327",0.317792727189749
"O95800_IDR_402_540",0.341691966201373
"O95803_IDR_1_74",1
"O95835_IDR_1088_1128",0.336006202865367
"O95835_IDR_1_137",0.352933358952268
"O95835_IDR_140_633",0.311060438182365
"O95838_IDR_1_41",0.472724654560518
"O95838_IDR_463_553",0.527275345439482
"O95841_IDR_1_45",0.48968987269621
"O95841_IDR_204_270",0.51031012730379
"O95859_IDR_252_299",1
"O95863_IDR_10_150",1
"O95866_IDR_168_210",1
"O95872_IDR_51_100",1
"O95873_IDR_1_167",0.485126514489196
"O95873_IDR_264_294",0.514873485510804
"O95876_IDR_632_734",1
"O95881_IDR_1_32",1
"O95886_IDR_1_790",0.484448327694182
"O95886_IDR_905_965",0.515551672305818
"O95897_IDR_124_169",1
"O95900_IDR_299_331",1
"O95905_IDR_431_487",0.443980089772018
"O95983_IDR_250_291",0.530628115669082
"O95983_IDR_52_108",0.469371884330918
"O95985_IDR_817_862",1
"O95990_IDR_77_122",1
"O95994_IDR_1_41",1
"O95995_IDR_1_31",1
"O95996_IDR_189_273",0.348748835263448
"O95996_IDR_698_2303",0.321962305797873
"O95996_IDR_79_128",0.329288858938678
"O95997_IDR_10_110",1
"O95999_IDR_108_233",1
"O96001_IDR_1_155",1
"O96004_IDR_1_104",0.481594310971663
"O96004_IDR_155_201",0.518405689028337
"O96005_IDR_1_87",0.483581661609593
"O96005_IDR_597_669",0.516418338390407
"O96006_IDR_509_540",1
"O96008_IDR_1_74",1
"O96013_IDR_73_297",1
"O96017_IDR_1_89",0.477469700573693
"P01034_IDR_1_33",1
"P01042_IDR_373_586",1
"P01100_IDR_1_380",1
"P01106_IDR_25_360",1
"P01127_IDR_184_241",0.480924023696319
"P01127_IDR_53_86",0.519075976303681
"P01130_IDR_717_762",1
"P01135_IDR_127_160",0.49023001540601
"P01135_IDR_1_37",0.50976998459399
"P01138_IDR_1_70",0.490717506358527
"P01138_IDR_91_126",0.509282493641473
"P01178_IDR_1_41",1
"P01189_IDR_1_220",1
"P01210_IDR_1_32",0.476241814473068
"P01210_IDR_72_203",0.523758185526932
"P01213_IDR_1_61",0.452051469422353
"P01213_IDR_70_211",0.547948530577647
"P01258_IDR_57_141",1
"P01266_IDR_2730_2768",1
"P01270_IDR_62_115",1
"P02533_IDR_422_452",0.505547474854162
"P02538_IDR_1_61",0.500271771574482
"P02538_IDR_493_564",0.499728228425518
"P02545_IDR_386_429",1
"P02649_IDR_1_39",1
"P02655_IDR_1_33",1
"P02671_IDR_181_257",0.509873070973713
"P02671_IDR_263_626",0.490126929026287
"P02675_IDR_29_94",1
"P02686_IDR_1_76",0.245496311064085
"P02686_IDR_180_217",0.253102780784074
"P02686_IDR_251_287",0.250176634377365
"P02686_IDR_98_178",0.251224273774475
"P02730_IDR_1_52",0.350879422176922
"P02730_IDR_161_214",0.319127238982621
"P02730_IDR_338_371",0.329993338840457
"P02745_IDR_1_111",1
"P02747_IDR_1_116",1
"P02765_IDR_254_364",1
"P02775_IDR_1_57",1
"P04150_IDR_478_523",0.494342065949983
"P04156_IDR_1_137",1
"P04181_IDR_1_37",1
"P04183_IDR_193_234",1
"P04196_IDR_249_449",1
"P04198_IDR_1_388",1
"P04233_IDR_1_44",0.326698565784367
"P04233_IDR_263_296",0.329003950808583
"P04233_IDR_86_136",0.34429748340705
"P04234_IDR_129_171",1
"P04259_IDR_1_61",0.501868067110239
"P04259_IDR_493_564",0.498131932889761
"P04264_IDR_1_61",0.498883608579682
"P04264_IDR_509_644",0.501116391420318
"P04279_IDR_1_462",1
"P04553_IDR_1_51",1
"P04554_IDR_1_102",1
"P04626_IDR_998_1179",1
"P04632_IDR_1_93",1
"P04637_IDR_56_89",0.322773029052413
"P05155_IDR_17_136",1
"P05187_IDR_499_535",1
"P05204_IDR_1_90",1
"P05231_IDR_1_45",1
"P05305_IDR_126_212",0.338992213539059
"P05305_IDR_1_52",0.337806495917695
"P05305_IDR_84_118",0.323201290543246
"P05386_IDR_64_112",1
"P05387_IDR_59_115",1
"P05388_IDR_277_312",1
"P05408_IDR_1_212",1
"P05412_IDR_1_266",1
"P05423_IDR_1_247",0.505576368763599
"P05423_IDR_278_310",0.494423631236402
"P05452_IDR_1_39",1
"P05455_IDR_194_225",0.521160945773141
"P05455_IDR_325_408",0.478839054226859
"P05496_IDR_1_59",1
"P05543_IDR_1_38",1
"P05546_IDR_1_118",1
"P05771_IDR_294_333",1
"P05783_IDR_1_33",1
"P05787_IDR_1_50",1
"P05814_IDR_1_226",1
"P05976_IDR_1_37",1
"P05997_IDR_1_60",0.482249554691044
"P05997_IDR_79_1263",0.517750445308956
"P06028_IDR_13_50",1
"P06127_IDR_432_495",1
"P06213_IDR_1309_1382",0.492048691427005
"P06213_IDR_743_793",0.507951308572995
"P06239_IDR_1_61",1
"P06241_IDR_1_75",1
"P06307_IDR_1_97",1
"P06396_IDR_1_51",1
"P06400_IDR_1_52",0.330365091937382
"P06400_IDR_580_644",0.324016222451808
"P06400_IDR_855_928",0.34561868561081
"P06401_IDR_1_463",0.326668025911483
"P06401_IDR_474_505",0.327900274800702
"P06401_IDR_636_674",0.345431699287815
"P06454_IDR_1_111",1
"P06576_IDR_1_59",1
"P06729_IDR_236_351",1
"P06730_IDR_1_33",1
"P06734_IDR_1_47",0.495885788889869
"P06734_IDR_289_321",0.504114211110131
"P06748_IDR_121_243",1
"P06850_IDR_1_60",0.48184143645122
"P06850_IDR_80_157",0.51815856354878
"P07305_IDR_96_194",1
"P07306_IDR_1_62",1
"P07307_IDR_1_85",1
"P07332_IDR_386_426",1
"P07333_IDR_686_746",0.508889669561336
"P07333_IDR_927_961",0.491110330438664
"P07357_IDR_1_32",1
"P07359_IDR_285_506",0.511098213497841
"P07359_IDR_533_573",0.488901786502159
"P07360_IDR_1_31",1
"P07438_IDR_1_36",1
"P07476_IDR_1_585",1
"P07492_IDR_1_72",0.486369891722506
"P07492_IDR_91_148",0.513630108277494
"P07498_IDR_1_47",0.504251703407632
"P07498_IDR_72_182",0.495748296592368
"P07550_IDR_348_413",1
"P07766_IDR_154_187",1
"P07814_IDR_708_748",0.507526911160834
"P07814_IDR_954_1019",0.492473088839166
"P07900_IDR_226_279",0.5120150075175
"P07900_IDR_699_732",0.4879849924825
"P07910_IDR_87_306",1
"P07947_IDR_1_88",1
"P07948_IDR_1_63",1
"P07949_IDR_661_704",1
"P07954_IDR_1_49",1
"P07988_IDR_147_199",1
"P07992_IDR_1_96",1
"P08034_IDR_222_283",1
"P08138_IDR_274_328",0.485228475913955
"P08151_IDR_1_270",0.331573298007675
"P08151_IDR_294_332",0.348656898737808
"P08151_IDR_334_1106",0.319769803254517
"P08172_IDR_218_383",1
"P08173_IDR_228_396",1
"P08174_IDR_325_360",1
"P08183_IDR_1_31",0.471122674443089
"P08183_IDR_632_691",0.528877325556911
"P08195_IDR_1_146",1
"P08235_IDR_1_450",0.468147885877965
"P08235_IDR_671_731",0.531852114122035
"P08238_IDR_222_271",0.518220164849054
"P08238_IDR_691_724",0.481779835150946
"P08240_IDR_128_320",1
"P08247_IDR_230_313",1
"P08253_IDR_1_31",1
"P08473_IDR_1_48",1
"P08476_IDR_1_49",0.469107329094155
"P08476_IDR_259_316",0.530892670905845
"P08514_IDR_872_903",1
"P08567_IDR_107_149",1
"P08572_IDR_1_1474",1
"P08574_IDR_1_83",1
"P08575_IDR_1238_1306",0.508184173791183
"P08575_IDR_27_225",0.491815826208817
"P08579_IDR_97_145",1
"P08590_IDR_1_36",1
"P08620_IDR_1_74",1
"P08621_IDR_194_437",1
"P08779_IDR_1_94",0.490967477070346
"P08779_IDR_424_473",0.509032522929654
"P08833_IDR_101_171",1
"P08887_IDR_316_456",1
"P08908_IDR_228_339",1
"P08912_IDR_228_435",1
"P08922_IDR_2281_2317",1
"P08F94_IDR_3885_3993",0.503240452810258
"P08F94_IDR_4026_4059",0.496759547189742
"P09012_IDR_100_202",1
"P09016_IDR_210_255",0.524159249852715
"P09016_IDR_9_130",0.475840750147285
"P09017_IDR_1_171",0.483718281961802
"P09017_IDR_212_264",0.516281718038198
"P09038_IDR_1_133",1
"P09067_IDR_1_201",1
"P09086_IDR_1_200",0.330595352194617
"P09086_IDR_270_300",0.35065413108586
"P09086_IDR_351_479",0.318750516719523
"P09110_IDR_1_32",1
"P09131_IDR_14_55",1
"P09172_IDR_1_41",1
"P09234_IDR_51_159",1
"P09327_IDR_732_763",1
"P09341_IDR_1_36",1
"P09429_IDR_166_215",1
"P09430_IDR_1_55",1
"P09486_IDR_12_65",1
"P09496_IDR_1_106",1
"P09497_IDR_1_98",0.4995958395452
"P09681_IDR_1_54",0.488591949128714
"P09681_IDR_83_124",0.511408050871286
"P09683_IDR_1_31",1
"P09693_IDR_140_182",1
"P09769_IDR_1_69",1
"P09874_IDR_202_232",0.352629175046294
"P09874_IDR_352_387",0.315104340757477
"P09874_IDR_483_521",0.33226648419623
"P09884_IDR_1_65",0.491193617150708
"P09884_IDR_90_330",0.508806382849292
"P09912_IDR_1_56",0.49376493540051
"P09912_IDR_91_130",0.50623506459949
"P0C025_IDR_297_328",1
"P0C0L5_IDR_1424_1461",1
"P0C1S8_IDR_1_202",0.521100029823869
"P0C1S8_IDR_517_567",0.478899970176131
"P0C1Z6_IDR_1_214",1
"P0C221_IDR_1_34",0.482250558013151
"P0C221_IDR_741_793",0.517749441986849
"P0C263_IDR_1_46",1
"P0C264_IDR_311_359",1
"P0C2L3_IDR_1_122",0.46665617604029
"P0C2L3_IDR_125_166",0.53334382395971
"P0C2W1_IDR_1_36",1
"P0C2W7_IDR_1_110",0.471360807232528
"P0C2W7_IDR_149_299",0.528639192767472
"P0C5Y4_IDR_1_121",1
"P0C671_IDR_1_533",1
"P0C6A0_IDR_1_204",1
"P0C7I6_IDR_239_297",0.33926789986786
"P0C7I6_IDR_42_90",0.33017048123874
"P0C7M4_IDR_1_136",1
"P0C7M8_IDR_1_88",1
"P0C7N4_IDR_150_181",0.501352934578194
"P0C7N4_IDR_184_270",0.498647065421806
"P0C7P1_IDR_69_496",1
"P0C7Q5_IDR_1_45",1
"P0C7Q6_IDR_1_44",1
"P0C7T5_IDR_1_463",0.471450087210183
"P0C7T5_IDR_586_666",0.528549912789817
"P0C7T8_IDR_168_217",1
"P0C7U0_IDR_264_302",0.236228766037538
"P0C7U0_IDR_473_527",0.245520514977554
"P0C7U0_IDR_529_571",0.251766789551627
"P0C7U0_IDR_577_749",0.266483929433281
"P0C7U3_IDR_277_371",1
"P0C7V6_IDR_1_33",0.339666691246367
"P0CG12_IDR_1_524",1
"P0CG20_IDR_1_571",1
"P0CG23_IDR_1_540",0.518303433952791
"P0CG23_IDR_604_659",0.481696566047209
"P0CG32_IDR_225_344",1
"P0CG33_IDR_1_693",1
"P0CG36_IDR_26_64",1
"P0CG37_IDR_24_64",1
"P0CG40_IDR_1_151",0.333114621612444
"P0CG40_IDR_195_330",0.320433835870782
"P0CG40_IDR_396_484",0.346451542516774
"P0CH99_IDR_60_171",1
"P0CI00_IDR_60_171",1
"P0CI01_IDR_1_187",1
"P0CJ78_IDR_1_343",1
"P0DJD1_IDR_979_1024",1
"P0DJD3_IDR_69_496",1
"P0DJG4_IDR_1_378",1
"Q7RTS3_IDR_1_165",1
"Q7RTS6_IDR_430_479",1
"Q7RTS7_IDR_470_529",1
"Q7RTT5_IDR_73_176",1
"Q7RTT9_IDR_1_60",0.506559627361904
"Q7RTT9_IDR_286_333",0.493440372638096
"Q7RTU0_IDR_134_167",0.513387025149253
"Q7RTU0_IDR_1_56",0.486612974850747
"Q7RTU1_IDR_166_214",0.4919117810921
"Q7RTU1_IDR_1_82",0.5080882189079
"Q7RTU3_IDR_157_233",0.475147702795828
"Q7RTU3_IDR_1_94",0.524852297204172
"Q7RTU4_IDR_127_204",0.466072793527638
"Q7RTU4_IDR_1_72",0.533927206472362
"Q7RTU7_IDR_1_86",1
"Q7RTV3_IDR_1_166",0.497684859594929
"Q7RTV3_IDR_230_340",0.502315140405071
"Q7RTW8_IDR_1106_1153",1
"Q7RTX7_IDR_17_57",0.318400985626324
"Q7Z2Z1_IDR_543_631",0.339559944530609
"Q7Z2Z1_IDR_806_1910",0.309839843739844
"Q7Z2Z2_IDR_444_501",0.518844406484262
"Q7Z2Z2_IDR_902_949",0.481155593515738
"Q7Z309_IDR_1_247",1
"Q7Z333_IDR_2457_2677",0.511819868639125
"Q7Z333_IDR_599_1695",0.488180131360875
"Q7Z340_IDR_1_216",1
"Q7Z353_IDR_53_545",0.310439789025878
"Q7Z353_IDR_548_584",0.356084638873263
"Q7Z353_IDR_654_690",0.333475572100859
"Q7Z388_IDR_1_42",1
"Q7Z398_IDR_74_200",1
"Q7Z3B4_IDR_1_130",1
"Q7Z3C6_IDR_585_808",1
"Q7Z3D4_IDR_115_208",0.338767731510849
"Q7Z3D4_IDR_242_306",0.320688237283638
"Q7Z3D4_IDR_28_58",0.340544031205512
"Q7Z3E1_IDR_79_231",1
"Q7Z3E2_IDR_1_209",0.440968776342072
"Q7Z3K3_IDR_1333_1410",0.22040227348527
"Q7Z3K3_IDR_382_462",0.192107298471895
"Q7Z3K3_IDR_694_743",0.194033724806375
"Q7Z3K3_IDR_857_972",0.201925173667085
"Q7Z3K6_IDR_1_171",0.556935195499227
"Q7Z3K6_IDR_328_481",0.443064804500773
"Q7Z3S7_IDR_1_37",1
"Q7Z3T8_IDR_1_747",0.507895199469249
"Q7Z3T8_IDR_749_1001",0.492104800530751
"Q7Z3U7_IDR_509_542",0.516444188817374
"Q7Z3U7_IDR_626_666",0.483555811182626
"Q7Z3V5_IDR_48_138",1
"Q7Z3Y7_IDR_1_72",0.318169797016665
"Q7Z3Y7_IDR_397_429",0.336900363574395
"Q7Z3Y7_IDR_434_464",0.34492983940894
"Q7Z3Y8_IDR_1_69",0.484892894611223
"Q7Z3Y8_IDR_394_459",0.515107105388777
"Q7Z3Y9_IDR_1_68",0.313881558886401
"Q7Z3Y9_IDR_394_428",0.336719853842097
"Q7Z3Y9_IDR_435_468",0.349398587271502
"Q7Z460_IDR_1082_1269",0.327860173350203
"Q7Z460_IDR_542_845",0.340820410078697
"Q7Z465_IDR_1_160",1
"Q7Z478_IDR_176_286",0.277895309032968
"Q7Z478_IDR_1_82",0.218295594872116
"Q7Z478_IDR_303_359",0.255509406379484
"Q7Z478_IDR_502_542",0.248299689715432
"Q7Z494_IDR_1_73",1
"Q7Z4F1_IDR_536_687",1
"Q7Z4H7_IDR_325_379",0.467061974557013
"Q7Z4H7_IDR_396_955",0.532938025442987
"Q7Z4H9_IDR_1_146",1
"Q7Z4K8_IDR_65_119",1
"Q7Z4L0_IDR_1_37",1
"Q7Z4M0_IDR_151_199",1
"Q7Z4N2_IDR_1168_1226",0.19515458036138
"Q7Z4N2_IDR_1238_1603",0.203407047620485
"Q7Z4N2_IDR_405_448",0.193192455016161
"Q7Z4N2_IDR_560_603",0.20371417162862
"Q7Z4N2_IDR_775_812",0.204531745373354
"Q7Z570_IDR_465_1157",0.500401016815103
"Q7Z572_IDR_1_215",0.334318447136982
"Q7Z572_IDR_341_373",0.332645462414162
"Q7Z572_IDR_411_469",0.333036090448856
"Q7Z589_IDR_95_1322",1
"Q7Z591_IDR_1_612",0.468563560310761
"Q7Z591_IDR_614_1439",0.531436439689239
"Q7Z5B4_IDR_1_110",0.437040295172611
"Q7Z5B4_IDR_117_369",0.562959704827389
"Q7Z5D8_IDR_1_106",1
"Q7Z5R6_IDR_1_165",0.535988472011443
"Q7Z5R6_IDR_437_666",0.464011527988557
"Q7Z5V6_IDR_1_314",1
"Q7Z5Y6_IDR_1_33",0.494609185913507
"Q7Z5Y6_IDR_257_296",0.505390814086494
"Q7Z5Y7_IDR_1_115",1
"P0DJH9_IDR_131_168",1
"P0DJJ0_IDR_166_228",1
"P0DKB5_IDR_347_382",1
"P0DKL9_IDR_1_79",1
"P0DL12_IDR_1_43",0.347972445635247
"P0DL12_IDR_47_86",0.323494216769555
"P0DL12_IDR_88_118",0.328533337595198
"P0DN87_IDR_122_165",1
"P0DP42_IDR_184_221",1
"P0DP91_IDR_160_239",0.33899629473521
"P0DP91_IDR_1_72",0.313873563411592
"P0DP91_IDR_241_581",0.347130141853198
"P0DPA2_IDR_292_414",1
"P0DPD6_IDR_1_74",0.530863938534813
"P0DPD6_IDR_98_135",0.469136061465187
"P0DPD7_IDR_220_255",1
"P0DPF3_IDR_1_718",1
"P0DPI2_IDR_1_40",1
"P0DPI3_IDR_1_95",1
"P0DPK2_IDR_1_41",1
"P0DPK5_IDR_1_39",1
"P10275_IDR_36_481",0.486007447713046
"P10275_IDR_624_663",0.513992552286954
"P10276_IDR_1_82",0.502006753531066
"P10276_IDR_418_462",0.497993246468934
"P10323_IDR_294_377",1
"P10398_IDR_162_295",1
"P10412_IDR_108_219",0.508965251926419
"P10412_IDR_1_36",0.491034748073582
"P10415_IDR_33_87",1
"P10451_IDR_1_314",1
"P10515_IDR_181_215",0.498893540400985
"P10515_IDR_308_351",0.501106459599015
"P10586_IDR_1285_1328",1
"P10588_IDR_121_159",0.504107748028653
"P10588_IDR_1_50",0.495892251971347
"P10589_IDR_149_182",0.504732035699503
"P10589_IDR_1_80",0.495267964300497
"P10600_IDR_255_310",1
"P10606_IDR_1_42",1
"P10636_IDR_1_624",1
"P10914_IDR_115_211",1
"P10997_IDR_1_34",0.495836263471875
"P10997_IDR_53_89",0.504163736528125
"P11047_IDR_1_35",1
"P11055_IDR_1907_1940",1
"P11137_IDR_1_1667",1
"P11142_IDR_615_646",1
"P11150_IDR_1_42",1
"P11161_IDR_1_476",1
"P11171_IDR_1_205",0.389231045961289
"P11171_IDR_510_821",0.335178141961626
"P11171_IDR_824_864",0.275590812077085
"P11226_IDR_1_37",0.497768071995079
"P11226_IDR_40_106",0.502231928004921
"P11229_IDR_223_363",1
"P11230_IDR_362_425",1
"P11274_IDR_68_493",1
"P11277_IDR_2078_2137",1
"P11279_IDR_186_216",1
"P11308_IDR_1_130",0.482435048691593
"P11487_IDR_1_36",0.481264186751684
"P11487_IDR_193_239",0.518735813248316
"P11498_IDR_1_33",1
"P11717_IDR_2355_2491",1
"P11801_IDR_29_84",0.49910057947166
"P11801_IDR_361_424",0.50089942052834
"P11831_IDR_1_141",0.328248045033853
"P11831_IDR_223_406",0.336683643575254
"P11831_IDR_464_508",0.335068311390893
"P11836_IDR_235_297",1
"P11940_IDR_425_543",1
"P12034_IDR_1_80",0.483639097387795
"P12034_IDR_232_268",0.516360902612204
"P12035_IDR_1_140",0.500932114016118
"P12035_IDR_529_628",0.499067885983882
"P12074_IDR_1_33",1
"P12107_IDR_242_1573",1
"P12109_IDR_252_591",1
"P12110_IDR_1_39",0.493005305308294
"P12110_IDR_253_591",0.506994694691706
"P12111_IDR_2041_2371",0.507548365730925
"P12111_IDR_2845_2994",0.492451634269075
"P12259_IDR_1125_1164",0.224715459003758
"P12259_IDR_1189_1499",0.226357529146944
"P12259_IDR_687_771",0.273768136089182
"P12259_IDR_779_1087",0.275158875760116
"P12270_IDR_341_384",0.12171348433028
"P12270_IDR_464_506",0.128346422171213
"P12270_IDR_508_672",0.151634317850267
"P12270_IDR_900_941",0.128485359507802
"P12645_IDR_1_53",0.451421648588092
"P12645_IDR_275_368",0.548578351411908
"P12694_IDR_1_50",1
"P12755_IDR_28_85",0.48545998551535
"P12755_IDR_312_577",0.51454001448465
"P12757_IDR_1_141",0.494272820800917
"P12757_IDR_357_553",0.505727179199083
"P12821_IDR_1_50",1
"P12829_IDR_1_40",1
"P12872_IDR_1_76",1
"P12931_IDR_1_83",1
"P12980_IDR_1_157",0.505216758816861
"P12980_IDR_212_280",0.494783241183139
"P13010_IDR_544_585",1
"P13051_IDR_12_65",1
"P13056_IDR_1_45",0.517720025408072
"P13056_IDR_61_365",0.482279974591928
"P13073_IDR_1_32",1
"P13196_IDR_113_170",0.376674902827725
"P13196_IDR_1_34",0.314803483733527
"P13196_IDR_40_111",0.308521613438749
"P13232_IDR_118_148",1
"P13349_IDR_1_117",0.515651764107133
"P13349_IDR_140_251",0.484348235892867
"P13378_IDR_1_242",0.513903136299156
"P13378_IDR_249_290",0.486096863700844
"P13385_IDR_25_75",1
"P13473_IDR_186_216",1
"P13497_IDR_55_124",1
"P13498_IDR_135_195",1
"P13611_IDR_1330_3078",0.368949864489283
"P13611_IDR_3359_3396",0.252423366662577
"P13611_IDR_350_1327",0.37862676884814
"P13631_IDR_1_85",0.474090236467093
"P13631_IDR_421_454",0.525909763532907
"P13640_IDR_1_44",1
"P13645_IDR_1_118",0.496632485917686
"P13645_IDR_456_584",0.503367514082314
"P13646_IDR_1_85",0.491069370158553
"P13646_IDR_413_458",0.508930629841447
"P13647_IDR_1_73",0.504420680800266
"P13647_IDR_497_590",0.495579319199734
"P13667_IDR_1_55",1
"P13682_IDR_1_220",1
"P13725_IDR_214_252",1
"P13727_IDR_1_79",1
"P13805_IDR_1_192",1
"P13807_IDR_624_737",1
"P13861_IDR_44_92",1
"P13866_IDR_567_597",1
"P13945_IDR_1_32",0.327646608209724
"P13945_IDR_243_285",0.339784398737212
"P14616_IDR_1265_1297",0.32862782756423
"P14616_IDR_660_718",0.334823136585728
"P14616_IDR_723_758",0.336549035850042
"P14625_IDR_1_45",0.304142652554514
"P14625_IDR_288_325",0.331534815742974
"P14625_IDR_750_803",0.364322531702512
"P14635_IDR_1_143",1
"P14649_IDR_1_53",1
"P14651_IDR_1_235",0.514639674326299
"P14651_IDR_237_431",0.485360325673701
"P14652_IDR_1_321",1
"P14678_IDR_85_240",1
"P14735_IDR_1_43",1
"P14780_IDR_448_513",1
"P14784_IDR_386_520",1
"P14859_IDR_1_284",0.342008507795617
"P14859_IDR_432_595",0.326159548777631
"P14859_IDR_688_743",0.331831943426753
"P14866_IDR_1_97",1
"P14867_IDR_1_36",0.49153307475492
"P14867_IDR_343_416",0.50846692524508
"P14921_IDR_1_36",0.312510587316922
"P14921_IDR_195_230",0.35123569548586
"P14921_IDR_270_325",0.336253717197218
"P15336_IDR_422_505",0.50535633815635
"P15336_IDR_57_369",0.49464366184365
"P15391_IDR_319_556",1
"P15407_IDR_1_271",1
"P15408_IDR_1_321",1
"P15498_IDR_146_192",1
"P15502_IDR_1_786",1
"P15514_IDR_110_142",0.490021819863339
"P15514_IDR_22_92",0.509978180136661
"P15515_IDR_1_57",1
"P15516_IDR_1_51",1
"P15529_IDR_288_327",1
"P15538_IDR_1_33",1
"P15586_IDR_1_43",1
"P15621_IDR_1_188",1
"P15622_IDR_75_179",1
"P15692_IDR_134_172",1
"P15735_IDR_366_406",1
"P15848_IDR_1_41",1
"P15863_IDR_1_96",0.500797368567567
"P16157_IDR_1367_1449",0.333700244339544
"P16157_IDR_1458_1881",0.357968167104592
"P16157_IDR_817_862",0.308331588555863
"P16220_IDR_1_51",0.484598405747082
"P16220_IDR_81_178",0.515401594252918
"P16234_IDR_1024_1089",0.331593703550191
"P16234_IDR_736_785",0.332392953639334
"P16234_IDR_965_1020",0.336013342810475
"P16260_IDR_1_32",1
"P16284_IDR_627_685",1
"P16333_IDR_63_101",1
"P16383_IDR_1_266",0.573007226621751
"P16383_IDR_382_433",0.426992773378249
"P16389_IDR_420_499",1
"P16401_IDR_111_226",0.503534021538157
"P16401_IDR_1_39",0.496465978461843
"P16402_IDR_109_221",0.501140054368976
"P16402_IDR_1_37",0.498859945631024
"P16403_IDR_106_213",0.50131221655337
"P16403_IDR_1_36",0.49868778344663
"P17022_IDR_132_379",0.51155468137808
"P17023_IDR_74_153",1
"P17024_IDR_51_142",1
"P17025_IDR_82_205",1
"P17026_IDR_1_168",0.494667535185219
"P17026_IDR_171_224",0.505332464814781
"P17027_IDR_25_141",1
"P17028_IDR_135_250",1
"P17029_IDR_139_353",1
"P17030_IDR_62_147",1
"P17031_IDR_67_175",1
"P17032_IDR_61_138",1
"P17036_IDR_1_47",0.499190446911029
"P17036_IDR_96_171",0.500809553088971
"P17039_IDR_29_146",1
"P17040_IDR_134_301",0.313341852572959
"P17040_IDR_418_469",0.331816291106727
"P17040_IDR_574_709",0.354841856320313
"P17405_IDR_1_49",1
"P17480_IDR_366_417",0.249766957967574
"P17480_IDR_451_501",0.252986416784707
"P17480_IDR_533_569",0.238663175179113
"P17480_IDR_648_764",0.258583450068606
"P17481_IDR_1_186",0.482378354718643
"P17481_IDR_202_243",0.517621645281357
"P17482_IDR_1_194",1
"P17483_IDR_218_251",0.511112542163867
"P17483_IDR_9_144",0.488887457836132
"P17509_IDR_1_161",1
"P17535_IDR_1_286",1
"P17542_IDR_1_194",0.483421848103621
"P17542_IDR_247_331",0.516578151896379
"P17544_IDR_1_371",0.503503612345983
"P17544_IDR_407_494",0.496496387654017
"P17568_IDR_101_137",1
"P17600_IDR_1_110",0.499761488808168
"P17600_IDR_420_683",0.500238511191832
"P17658_IDR_1_36",0.337753519954185
"P17658_IDR_205_253",0.326840321815711
"P17658_IDR_471_529",0.335406158230104
"P17661_IDR_1_94",1
"P17676_IDR_1_293",1
"P17677_IDR_1_238",1
"P17706_IDR_291_380",1
"P17735_IDR_1_38",1
"P17787_IDR_355_419",1
"P17812_IDR_559_591",1
"P17813_IDR_619_658",1
"P18065_IDR_129_224",0.532933670205785
"P18075_IDR_294_325",1
"P18089_IDR_202_377",1
"P18146_IDR_1_398",0.48782784969139
"P18146_IDR_400_534",0.51217215030861
"P18206_IDR_838_961",1
"P18433_IDR_1_217",1
"P18505_IDR_1_31",0.485313919108846
"P18505_IDR_336_437",0.514686080891154
"P18507_IDR_1_51",0.497991217648975
"P18507_IDR_363_408",0.502008782351025
"P18509_IDR_28_71",1
"P18545_IDR_1_56",1
"P18583_IDR_21_2228",1
"P18615_IDR_21_257",1
"P18627_IDR_471_525",1
"P18754_IDR_1_32",1
"P18825_IDR_1_38",0.439742288022799
"P18825_IDR_242_384",0.560257711977202
"P18827_IDR_1_306",1
"P18846_IDR_1_112",1
"P18847_IDR_1_109",1
"P18848_IDR_1_293",1
"P18850_IDR_1_455",0.315516837054656
"P18850_IDR_467_538",0.348357470639239
"P18850_IDR_639_670",0.336125692306105
"P18858_IDR_1_272",1
"P19012_IDR_1_81",1
"P19021_IDR_355_394",0.49806647179318
"P19021_IDR_811_973",0.50193352820682
"P19429_IDR_146_210",0.506357118037804
"P19429_IDR_1_49",0.493642881962196
"P19438_IDR_1_40",0.524082870792728
"P19438_IDR_187_354",0.475917129207272
"P19440_IDR_1_33",1
"P19447_IDR_1_57",0.521833200489171
"P19447_IDR_201_242",0.478166799510829
"P19484_IDR_1_476",1
