"","GO0006355_regulation_of_transcription._DNA_templated"
"Q9NWH9_IDR_70_383",0.321596956246189
"Q9NWH9_IDR_969_1002",0.429749914447065
"Q9NWK9_IDR_1_219",1
"Q9NWL6_IDR_360_399",1
"Q9NWM3_IDR_1_46",0.31070643763991
"Q9NWM3_IDR_250_386",0.40617647850125
"Q9NWM3_IDR_87_248",0.283117083858839
"Q9NWN3_IDR_1_551",1
"Q9NWQ4_IDR_1_482",1
"Q9NWQ8_IDR_1_432",1
"Q9NWS0_IDR_174_207",1
"Q9NWS1_IDR_463_579",1
"Q9NWS8_IDR_57_167",1
"Q9NWS9_IDR_112_328",1
"Q9NWT1_IDR_307_392",1
"Q9NWT8_IDR_1_65",0.511607301693111
"Q9NX63_IDR_1_116",1
"Q9NX65_IDR_117_542",0.550741581785379
"Q9NX65_IDR_1_50",0.449258418214621
"Q9NX70_IDR_1_53",1
"Q9NX74_IDR_439_493",1
"Q9NX94_IDR_115_240",0.491961656618974
"Q9NX94_IDR_276_314",0.508038343381026
"Q9NX95_IDR_1_281",0.399492869499905
"Q9NX95_IDR_305_336",0.233185564427652
"Q9NX95_IDR_344_484",0.175367156485646
"Q9NXV2_IDR_1_40",1
"Q9NXV6_IDR_111_427",1
"Q9NXW2_IDR_211_265",0.625526788678026
"Q9NXW2_IDR_53_91",0.374473211321974
"Q9NXX6_IDR_1_78",1
"Q9NXZ1_IDR_26_820",1
"Q9NXZ2_IDR_137_167",0.522212357065324
"Q9NXZ2_IDR_1_65",0.477787642934676
"Q9NY12_IDR_162_217",0.419453471761249
"Q9NY12_IDR_1_62",0.580546528238751
"Q9NY25_IDR_1_65",1
"Q9NYB5_IDR_1_35",0.245709604181669
"Q9NYB5_IDR_142_182",0.227666323289528
"Q9NYB5_IDR_300_332",0.27768339382422
"Q9NYB5_IDR_667_712",0.248940678704582
"Q9NYD6_IDR_1_278",1
"Q9NYF0_IDR_1_836",1
"Q9NYF3_IDR_1_392",1
"Q9NYF5_IDR_214_571",0.343312963843089
"Q9NYF5_IDR_621_681",0.37850384633993
"Q9NYF5_IDR_753_837",0.27818318981698
"Q9NYP7_IDR_257_299",1
"Q9NYP9_IDR_1_39",0.51907099614914
"Q9NYP9_IDR_44_76",0.48092900385086
"Q9NYQ6_IDR_2300_2332",0.280857740319588
"Q9NYQ6_IDR_2722_2752",0.276403322354687
"Q9NYQ6_IDR_2754_2998",0.442738937325725
"Q9NYQ7_IDR_181_231",0.272835824808613
"Q9NYQ7_IDR_2788_2818",0.320332925956744
"Q9NYQ7_IDR_2824_3312",0.406831249234643
"Q9NYT0_IDR_109_165",1
"Q9NYT6_IDR_53_195",1
"Q9NYU2_IDR_1_41",1
"Q9NYV4_IDR_1021_1344",0.500286602568558
"Q9NYV4_IDR_1_717",0.499713397431442
"Q9NYV6_IDR_1_45",0.322690450784747
"Q9NYV6_IDR_264_301",0.237677757488175
"Q9NYV6_IDR_591_651",0.439631791727078
"Q9NYW8_IDR_62_176",1
"Q9NYX4_IDR_167_217",1
"Q9NYY3_IDR_1_66",0.572605522921629
"Q9NZ71_IDR_1141_1219",0.253847815683091
"Q9NZ81_IDR_1_148",1
"Q9NZ94_IDR_158_197",0.241951192713046
"Q9NZ94_IDR_639_702",0.22538183258177
"Q9NZ94_IDR_734_806",0.287710503205654
"Q9NZ94_IDR_818_848",0.24495647149953
"Q9NZA1_IDR_1_170",1
"Q9NZB2_IDR_349_547",0.573163593320486
"Q9NZB2_IDR_894_1118",0.426836406679514
"Q9NZB8_IDR_1_47",1
"Q9NZC2_IDR_187_230",1
"Q9NZC4_IDR_123_204",1
"Q9NZC9_IDR_1_235",0.608859017488485
"Q9NZC9_IDR_859_954",0.391140982511515
"Q9NZD1_IDR_271_316",1
"Q9NZE8_IDR_1_85",1
"Q9NZH0_IDR_301_384",1
"Q9NZH6_IDR_1_51",1
"Q9NZI5_IDR_129_163",0.558623649858601
"Q9NZI5_IDR_73_112",0.441376350141399
"Q9NZM3_IDR_818_886",0.292006337870708
"Q9NZM4_IDR_26_1560",1
"Q9NZM5_IDR_1_87",0.563657037593396
"Q9NZM5_IDR_92_417",0.436342962406604
"Q9NZN1_IDR_586_618",1
"Q9NZN5_IDR_1136_1241",0.182509024044722
"Q9NZN5_IDR_1267_1405",0.155349900132639
"Q9NZN5_IDR_1422_1489",0.173038158275908
"Q9NZN5_IDR_149_345",0.164712320335898
"Q9NZN5_IDR_1_64",0.168793652281251
"Q9NZN5_IDR_564_764",0.155596944929582
"Q9NZN8_IDR_1_345",1
"Q9NZN9_IDR_328_384",1
"Q9NZQ0_IDR_191_227",1
"Q9NZQ3_IDR_104_308",1
"Q9NZQ8_IDR_1127_1165",0.54633671054291
"Q9NZQ8_IDR_669_714",0.45366328945709
"Q9NZQ9_IDR_1_181",1
"Q9NZR1_IDR_35_71",0.448623906730218
"Q9P0G3_IDR_1_36",1
"Q9P0J6_IDR_1_67",1
"Q9P0J7_IDR_137_381",1
"Q9P0K1_IDR_1_41",0.319179291122916
"Q9P0K1_IDR_202_233",0.303595604956933
"Q9P0K1_IDR_766_906",0.377225103920151
"Q9P0K7_IDR_242_553",1
"Q9P0K8_IDR_145_465",0.374483666453206
"Q9P0K8_IDR_1_64",0.289398103989851
"Q9P0K8_IDR_469_563",0.336118229556943
"Q9P0L0_IDR_135_249",1
"Q9P0L1_IDR_136_239",0.547840417198039
"Q9P0L1_IDR_241_356",0.452159582801961
"Q9P0L2_IDR_1_53",0.513201238043934
"Q9P0L2_IDR_374_703",0.486798761956066
"Q9P0L9_IDR_1_74",0.477962130699065
"Q9P0L9_IDR_742_805",0.522037869300935
"Q9P0M2_IDR_1_82",1
"Q9P0M4_IDR_1_39",0.455249770372708
"Q9P0M4_IDR_41_103",0.544750229627292
"Q9P0X4_IDR_1736_2223",0.341296873315909
"Q9P104_IDR_234_306",1
"Q9P107_IDR_228_262",0.345895334823928
"Q9P107_IDR_355_479",0.343164545712546
"Q9P107_IDR_761_933",0.310940119463526
"Q9P126_IDR_1_77",1
"Q9P1A6_IDR_167_864",0.361426294123094
"Q9P1A6_IDR_21_162",0.441154538076104
"Q9P1A6_IDR_978_1040",0.197419167800802
"Q9P1Q0_IDR_1_60",0.388527557853555
"Q9P1Q0_IDR_481_575",0.611472442146445
"Q9P1T7_IDR_1_182",1
"Q9P212_IDR_2241_2302",0.243473887647222
"Q9P215_IDR_575_609",0.469019225996648
"Q9P215_IDR_92_151",0.530980774003352
"Q9P217_IDR_119_175",0.342693029657632
"Q9P217_IDR_25_59",0.366991254085617
"Q9P217_IDR_455_485",0.29031571625675
"Q9P218_IDR_119_151",0.462784296181076
"Q9P218_IDR_992_1284",0.537215703818924
"Q9P219_IDR_1329_2016",0.383562578434535
"Q9P219_IDR_221_259",0.217894476177781
"Q9P219_IDR_297_784",0.172260135687058
"Q9P219_IDR_888_1063",0.226282809700627
"Q9P225_IDR_1_73",1
"Q9P227_IDR_173_685",0.49668370941482
"Q9P227_IDR_809_899",0.238520937432897
"Q9P273_IDR_1_295",0.639186692526008
"Q9P273_IDR_338_375",0.360813307473992
"Q9P275_IDR_1046_1123",0.470917401073016
"Q9P275_IDR_426_1044",0.529082598926984
"Q9P278_IDR_180_304",0.277200543466871
"Q9P278_IDR_576_717",0.237695915881439
"Q9P278_IDR_726_922",0.215072959651907
"Q9P278_IDR_93_123",0.270030580999784
"Q9P281_IDR_1_164",0.376321097563408
"Q9P281_IDR_167_2471",0.623678902436592
"Q9P283_IDR_64_95",1
"Q9P286_IDR_46_425",1
"Q9P287_IDR_1_53",1
"Q9P289_IDR_327_378",1
"Q9P291_IDR_31_195",1
"Q9P299_IDR_1_37",1
"Q9P2D8_IDR_1213_1269",0.190919403716304
"Q9P2D8_IDR_1442_1999",0.157479098738161
"Q9P2D8_IDR_721_804",0.230086760806002
"Q9P2D8_IDR_882_939",0.214371799050899
"Q9P2E2_IDR_367_798",0.532535090674399
"Q9P2E2_IDR_901_1029",0.467464909325601
"Q9P2E3_IDR_1_141",0.597948904806318
"Q9P2E3_IDR_795_887",0.402051095193682
"Q9P2E5_IDR_1_86",1
"Q9P2E7_IDR_682_718",0.238906370476632
"Q9P2E7_IDR_725_786",0.237375966910269
"Q9P2E7_IDR_842_947",0.523717662613099
"Q9P2E8_IDR_320_370",0.51130987753069
"Q9P2E8_IDR_60_158",0.48869012246931
"Q9P2E9_IDR_1247_1357",0.203981959032837
"Q9P2E9_IDR_1379_1410",0.218083117730264
"Q9P2E9_IDR_1_698",0.207739951869813
"Q9P2E9_IDR_708_740",0.198199466995544
"Q9P2E9_IDR_883_996",0.171995504371542
"Q9P2F5_IDR_147_926",1
"Q9P2J2_IDR_1091_1133",0.486522714971188
"Q9P2J5_IDR_118_153",1
"Q9P2J8_IDR_107_245",0.554193812682597
"Q9P2J8_IDR_1_48",0.445806187317403
"Q9P2K1_IDR_1_257",0.479525062104158
"Q9P2K1_IDR_587_624",0.520474937895842
"Q9P2K2_IDR_757_825",1
"Q9P2K3_IDR_133_296",0.538870868632933
"Q9P2K3_IDR_347_495",0.461129131367067
"Q9P2K8_IDR_1496_1526",0.246837384354648
"Q9P2K8_IDR_189_260",0.30309875155236
"Q9P2K8_IDR_660_709",0.234996720837749
"Q9P2K8_IDR_713_792",0.215067143255242
"Q9P2K9_IDR_1_42",0.436068014014733
"Q9P2K9_IDR_156_252",0.563931985985266
"Q9P2M4_IDR_1_324",1
"Q9P2N2_IDR_119_312",0.462585645680133
"Q9P2N2_IDR_19_80",0.537414354319867
"Q9P2N4_IDR_212_287",1
"Q9P2R6_IDR_1525_1566",0.171769758708165
"Q9P2R6_IDR_443_1471",0.675829384383965
"Q9P2R7_IDR_1_50",1
"Q9P2S2_IDR_1344_1627",0.609112988601145
"Q9P2S2_IDR_1672_1710",0.390887011398855
"Q9P2S6_IDR_370_444",1
"Q9P2T0_IDR_1_302",0.439025558261315
"Q9P2T0_IDR_341_379",0.560974441738685
"Q9P2U7_IDR_1_51",0.494816457324585
"Q9P2U7_IDR_498_560",0.505183542675415
"Q9P2U8_IDR_1_59",0.507639792763494
"Q9P2U8_IDR_506_582",0.492360207236506
"Q9P2V4_IDR_365_426",1
"Q9P2W6_IDR_1_69",1
"Q9P2W7_IDR_1_69",1
"Q9P2W9_IDR_162_232",1
"Q9P2X3_IDR_119_167",1
"Q9P2Y4_IDR_1_722",1
"Q9P2Y5_IDR_1_40",0.547268745696328
"Q9P2Y5_IDR_467_612",0.452731254303672
"Q9UBF8_IDR_242_318",0.418205361717885
"Q9UBF8_IDR_410_526",0.175308180129244
"Q9UBF8_IDR_61_125",0.196022911515374
"Q9UBG3_IDR_92_479",1
"Q9UBG7_IDR_1_47",1
"Q9UBH6_IDR_635_696",0.537403044493238
"Q9UBH6_IDR_76_123",0.462596955506761
"Q9UBI4_IDR_1_47",0.496166390644736
"Q9UBI4_IDR_248_287",0.503833609355264
"Q9UBI9_IDR_1_90",0.478610238372736
"Q9UBI9_IDR_195_303",0.521389761627264
"Q9UBJ2_IDR_46_76",1
"Q9UBK2_IDR_101_672",0.768182325671234
"Q9UBK2_IDR_1_57",0.231817674328766
"Q9UBK5_IDR_1_41",1
"Q9UBL0_IDR_1_139",0.294252439008225
"Q9UBL0_IDR_241_633",0.273751697082224
"Q9UBL0_IDR_643_683",0.204743678002368
"Q9UBL0_IDR_689_812",0.227252185907182
"Q9UBL3_IDR_1_98",0.390821098197676
"Q9UBS0_IDR_401_482",0.498855778536404
"Q9UBS3_IDR_89_223",1
"Q9UBS5_IDR_906_953",1
"Q9UBS8_IDR_149_184",1
"Q9UBS9_IDR_31_308",0.591743446920759
"Q9UBS9_IDR_458_1224",0.408256553079241
"Q9UBT2_IDR_201_232",0.510413829583306
"Q9UBT2_IDR_549_636",0.489586170416694
"Q9UBT3_IDR_1_143",1
"Q9UBT6_IDR_535_618",0.320158887321366
"Q9UBT6_IDR_651_772",0.411126469592098
"Q9UBT6_IDR_813_861",0.268714643086535
"Q9UBT7_IDR_538_580",1
"Q9UBU2_IDR_1_72",1
"Q9UBU3_IDR_22_69",1
"Q9UBU6_IDR_1_109",0.44513389336825
"Q9UBU7_IDR_1_42",0.237701079302456
"Q9UBU6_IDR_182_238",0.55486610663175
"Q9UBU7_IDR_97_138",0.247959994029118
"Q9UBZ9_IDR_146_344",0.425143027251979
"Q9UBZ9_IDR_827_942",0.328803866862497
"Q9UBZ9_IDR_944_1151",0.246053105885524
"Q9UC06_IDR_1_139",1
"Q9UC07_IDR_68_161",1
"Q9UD57_IDR_1_182",0.374577690265896
"Q9UD57_IDR_184_260",0.625422309734104
"Q9UD71_IDR_1_204",1
"Q9UDT6_IDR_150_216",0.318450068805743
"Q9UDT6_IDR_1_73",0.339504879629272
"Q9UDT6_IDR_957_1046",0.342045051564984
"Q9UDV6_IDR_1_33",0.431763484604715
"Q9UDV6_IDR_186_315",0.568236515395285
"Q9UDV7_IDR_241_516",1
"Q9UDY2_IDR_128_303",0.363402712297527
"Q9UDY2_IDR_386_504",0.328293309428241
"Q9UDY2_IDR_891_1184",0.308303978274232
"Q9UDY4_IDR_116_156",1
"Q9UDY8_IDR_724_824",1
"Q9UFB7_IDR_687_747",0.311154843815245
"Q9UFC0_IDR_203_266",1
"Q9UFD9_IDR_1_197",0.200034548043073
"Q9UFD9_IDR_1199_1449",0.240786849748272
"Q9UFN0_IDR_1_31",1
"Q9UFD9_IDR_208_381",0.177151904426966
"Q9UFD9_IDR_534_571",0.185866267399267
"Q9UFD9_IDR_685_828",0.196160430382422
"Q9UFE4_IDR_864_941",1
"Q9UFP1_IDR_1_228",1
"Q9UG56_IDR_1_59",1
"Q9UG63_IDR_1_65",1
"Q9UGH3_IDR_1_86",1
"Q9UGI0_IDR_109_150",0.477353655446514
"Q9UGI0_IDR_174_244",0.268725334414921
"Q9UGI0_IDR_40_85",0.253921010138565
"Q9UGI6_IDR_1_220",0.299797484680287
"Q9UGI6_IDR_222_267",0.365719677919162
"Q9UGI6_IDR_694_731",0.334482837400551
"Q9UGI9_IDR_1_178",1
"Q9UGR2_IDR_304_411",0.516262581537339
"Q9UGU0_IDR_1_1628",0.679420929265523
"Q9UGU0_IDR_1655_1695",0.157938879423373
"Q9UGU0_IDR_1710_1841",0.162640191311104
"Q9UGU5_IDR_1_413",0.709400821498258
"Q9UGU5_IDR_448_518",0.290599178501742
"Q9UGV2_IDR_319_370",1
"Q9UGY1_IDR_114_213",1
"Q9UH03_IDR_1_37",1
"Q9UH36_IDR_18_58",1
"Q9UH62_IDR_29_114",1
"Q9UH65_IDR_316_349",1
"Q9UH73_IDR_404_591",1
"Q9UH90_IDR_148_287",1
"Q9UH92_IDR_1_138",1
"Q9UH99_IDR_1_180",0.447403908188476
"Q9UH99_IDR_207_329",0.552596091811524
"Q9UHA3_IDR_129_163",1
"Q9UHB6_IDR_1_378",0.596506221900712
"Q9UHB6_IDR_449_731",0.403493778099288
"Q9UHB7_IDR_1_925",0.653952949673985
"Q9UHB7_IDR_1036_1082",0.346047050326015
"Q9UHB9_IDR_1_55",1
"Q9UHC1_IDR_358_602",0.421570823400113
"Q9UHC1_IDR_614_1038",0.578429176599887
"Q9UHC3_IDR_475_517",1
"Q9UHC6_IDR_1221_1270",0.539909486817472
"Q9UHC6_IDR_1290_1331",0.460090513182528
"Q9UHC7_IDR_109_173",0.326741408252749
"Q9UHC7_IDR_1_57",0.314122057477597
"Q9UHC7_IDR_176_213",0.359136534269655
"Q9UHD1_IDR_66_148",1
"Q9UHD8_IDR_1_271",1
"Q9UHD9_IDR_105_574",1
"Q9UHF4_IDR_319_398",0.541686227893564
"Q9UHF4_IDR_409_441",0.458313772106436
"Q9UHF5_IDR_1_47",1
"Q9UHF7_IDR_1_213",0.143501249321923
"Q9UHF7_IDR_461_516",0.137922078170876
"Q9UHF7_IDR_566_613",0.265336808250519
"Q9UHL9_IDR_430_561",0.315081952556774
"Q9UHL9_IDR_649_705",0.193583337332674
"Q9UHL9_IDR_887_934",0.205592090924726
"Q9UHM6_IDR_375_478",1
"Q9UHN1_IDR_24_64",1
"Q9UHN6_IDR_38_103",1
"Q9UHP3_IDR_462_535",0.486523577824223
"Q9UHP3_IDR_59_91",0.257847199740429
"Q9UHP3_IDR_709_799",0.255629222435348
"Q9UHP7_IDR_1_68",1
"Q9UHP9_IDR_1_88",1
"Q9UHQ1_IDR_1_40",1
"Q9UHQ7_IDR_1_52",1
"Q9UHQ9_IDR_1_31",1
"Q9UHR4_IDR_245_357",0.529942020750986
"Q9UHR4_IDR_374_494",0.470057979249014
"Q9UHR5_IDR_1_106",0.407493623893708
"Q9UHR5_IDR_209_295",0.592506376106292
"Q9UHR6_IDR_134_191",1
"Q9UHV2_IDR_1_36",0.475662492080466
"Q9UI33_IDR_1754_1791",0.22589405228055
"Q9UI33_IDR_921_994",0.203720434235486
"Q9UI36_IDR_1_182",0.263301451841449
"Q9UI36_IDR_281_605",0.437543813477553
"Q9UI36_IDR_675_750",0.299154734680997
"Q9UI38_IDR_1_101",1
"Q9UI46_IDR_114_202",0.310079767860249
"Q9UI46_IDR_1_39",0.332245640639686
"Q9UI46_IDR_237_285",0.357674591500065
"Q9UI47_IDR_631_662",1
"Q9UIB8_IDR_221_314",1
"Q9UID3_IDR_635_671",1
"Q9UID6_IDR_1_138",1
"Q9UIF7_IDR_1_80",1
"Q9UIF8_IDR_1251_1348",0.108469624343407
"Q9UIF8_IDR_1403_1701",0.224443918198726
"Q9UIF8_IDR_1_739",0.198990310988777
"Q9UIF8_IDR_848_886",0.114032754998692
"Q9UIF8_IDR_957_1015",0.127040471908035
"Q9UII2_IDR_1_54",1
"Q9UII5_IDR_1_75",1
"Q9UIJ5_IDR_299_367",1
"Q9UIK4_IDR_335_370",1
"Q9UIL4_IDR_212_256",1
"Q9UIL8_IDR_167_211",1
"Q9UIM3_IDR_1_87",1
"Q9UIQ6_IDR_1_150",1
"Q9UIS9_IDR_73_567",1
"Q9UIU6_IDR_1_103",0.295733202793807
"Q9UIU6_IDR_197_237",0.194631675443547
"Q9UIU6_IDR_273_781",0.509635121762647
"Q9UIW0_IDR_1_107",0.56180317797265
"Q9UIW0_IDR_152_183",0.43819682202735
"Q9UIW2_IDR_1_38",1
"Q9UIX4_IDR_1_60",1
"Q9UJ04_IDR_1_201",1
"Q9UJF2_IDR_616_1011",0.565401603580129
"Q9UJG1_IDR_122_157",1
"Q9UJJ7_IDR_258_292",1
"Q9UJJ9_IDR_1_56",0.493035124573696
"Q9UJJ9_IDR_269_305",0.506964875426304
"Q9UJK0_IDR_1_53",0.567844415828326
"Q9UJK0_IDR_226_302",0.432155584171674
"Q9UJL9_IDR_128_275",0.592019902518616
"Q9UJL9_IDR_26_64",0.407980097481384
"Q9UJM3_IDR_1_173",0.311166710125571
"Q9UJM3_IDR_175_373",0.407760239187109
"Q9UJM3_IDR_416_462",0.28107305068732
"Q9UJN7_IDR_1_135",1
"Q9UJQ4_IDR_104_1053",0.735282554575767
"Q9UJQ4_IDR_1_101",0.264717445424233
"Q9UJT2_IDR_1_366",0.292056300851224
"Q9UJT2_IDR_368_491",0.341671290531039
"Q9UJT2_IDR_518_592",0.366272408617738
"Q9UJT9_IDR_1_112",1
"Q9UK05_IDR_279_324",0.515769409599245
"Q9UK10_IDR_51_156",1
"Q9UK13_IDR_82_171",1
"Q9UK17_IDR_413_606",1
"Q9UK22_IDR_1_44",1
"Q9UK28_IDR_195_296",1
"Q9UK32_IDR_1_48",1
"Q9UKD1_IDR_177_234",0.323610127608931
"Q9UKD1_IDR_315_423",0.341119910887472
"Q9UKD1_IDR_43_85",0.335269961503597
"Q9UKE5_IDR_308_1019",1
"Q9UKF2_IDR_710_790",1
"Q9UKF5_IDR_156_188",0.513053538925877
"Q9UKF5_IDR_699_820",0.486946461074123
"Q9UKF7_IDR_250_332",1
"Q9UKG1_IDR_380_446",0.500749515380838
"Q9UKG1_IDR_464_496",0.499250484619162
"Q9UKP3_IDR_307_347",0.565475586489314
"Q9UKP3_IDR_65_113",0.434524413510686
"Q9UKP4_IDR_1270_1320",0.252069886794448
"Q9UKP4_IDR_1_38",0.265316498794407
"Q9UKP4_IDR_188_237",0.244822237523766
"Q9UKP4_IDR_999_1261",0.237791376887379
"Q9UKP5_IDR_196_245",1
"Q9UKP6_IDR_1_44",0.502073779461137
"Q9UKP6_IDR_331_389",0.497926220538863
"Q9UKQ2_IDR_690_775",1
"Q9UL03_IDR_566_801",1
"Q9UL12_IDR_1_59",1
"Q9UL15_IDR_257_362",1
"Q9UL16_IDR_1_78",1
"Q9UL17_IDR_1_32",0.371949083633569
"Q9UL17_IDR_317_520",0.628050916366431
"Q9UL25_IDR_187_225",1
"Q9UL36_IDR_409_451",0.433777616701363
"Q9UL36_IDR_764_808",0.313225061777773
"Q9UL36_IDR_814_916",0.252997321520864
"Q9ULD2_IDR_1237_1270",0.176011511328899
"Q9ULD4_IDR_392_470",0.384877466801494
"Q9ULD4_IDR_68_110",0.300012722279496
"Q9ULD4_IDR_757_1062",0.315109810919009
"Q9ULD5_IDR_1_194",0.463949127665287
"Q9ULD5_IDR_336_544",0.536050872334713
"Q9ULD6_IDR_1_50",0.347846411458698
"Q9ULD6_IDR_665_774",0.334048360921671
"Q9ULD6_IDR_75_150",0.31810522761963
"Q9ULD8_IDR_135_194",0.459411916047351
"Q9ULI2_IDR_310_365",1
"Q9ULI3_IDR_1_990",1
"Q9ULI4_IDR_1077_1729",0.241889796048188
"Q9ULI4_IDR_1_334",0.265063397197755
"Q9ULI4_IDR_724_790",0.267915126506529
"Q9ULI4_IDR_795_1018",0.225131680247528
"Q9ULJ1_IDR_1_54",1
"Q9ULJ3_IDR_155_854",0.53255291186672
"Q9ULJ3_IDR_866_907",0.267277249282595
"Q9ULJ3_IDR_947_1012",0.200169838850684
"Q9ULL1_IDR_1286_1346",0.161737411789295
"Q9ULL4_IDR_1_38",1
"Q9ULL5_IDR_1_1860",1
"Q9ULL8_IDR_91_1275",1
"Q9ULM0_IDR_1331_1364",0.392112093062768
"Q9ULM0_IDR_137_571",0.28177398597426
"Q9ULM0_IDR_28_93",0.326113920962972
"Q9ULM3_IDR_117_199",0.229715808837432
"Q9ULM3_IDR_335_1139",0.770284191162568
"Q9ULN7_IDR_111_635",1
"Q9ULP0_IDR_294_343",1
"Q9ULQ0_IDR_1_45",0.422744628702011
"Q9ULQ0_IDR_301_432",0.577255371297989
"Q9ULQ1_IDR_1_66",0.482084776821797
"Q9ULQ1_IDR_783_816",0.517915223178203
"Q9ULR0_IDR_191_241",1
"Q9ULR3_IDR_106_138",0.29725063211634
"Q9ULR3_IDR_1_35",0.31312754899625
"Q9ULV4_IDR_396_438",1
"Q9ULV5_IDR_152_184",0.43895841801795
"Q9ULV5_IDR_197_492",0.56104158198205
"Q9ULV8_IDR_406_474",1
"Q9ULW0_IDR_38_745",1
"Q9ULW2_IDR_149_191",0.480591242864902
"Q9ULW2_IDR_540_581",0.519408757135098
"Q9ULW3_IDR_1_41",0.476566986074373
"Q9ULW3_IDR_191_245",0.523433013925627
"Q9ULW5_IDR_1_56",1
"Q9ULW6_IDR_163_237",0.492514750801344
"Q9ULW6_IDR_1_94",0.507485249198656
"Q9ULX3_IDR_104_204",0.477378337060291
"Q9ULX3_IDR_376_412",0.522621662939708
"Q9ULX5_IDR_17_50",0.558718562227112
"Q9ULX5_IDR_97_129",0.441281437772888
"Q9ULX6_IDR_1_383",0.328597001032824
"Q9ULX6_IDR_427_476",0.340994656045668
"Q9ULX6_IDR_545_646",0.330408342921507
"Q9ULY5_IDR_1_56",1
"Q9UMD9_IDR_1_155",0.349045371549507
"Q9UMD9_IDR_374_463",0.441460402795215
"Q9UMD9_IDR_471_1497",0.209494225655278
"Q9UMN6_IDR_1_1166",0.589914780898112
"Q9UMN6_IDR_1810_2409",0.410085219101888
"Q9UMQ3_IDR_1_181",0.670812208413164
"Q9UMQ3_IDR_183_279",0.329187791586836
"Q9UMQ6_IDR_1_58",1
"Q9UMR2_IDR_1_59",1
"Q9UNA0_IDR_1_76",0.641190644714727
"Q9UNA0_IDR_200_255",0.358809355285273
"Q9UNA1_IDR_573_759",1
"Q9UNA4_IDR_1_50",0.417256666186288
"Q9UNA4_IDR_442_700",0.582743333813712
"Q9UNE0_IDR_1_70",0.581063018214567
"Q9UNE0_IDR_91_333",0.418936981785433
"Q9UNE2_IDR_161_315",1
"Q9UP95_IDR_91_128",0.32605348024575
"Q9UP95_IDR_941_1017",0.288616173898365
"Q9UPA5_IDR_1_3926",1
"Q9UPC5_IDR_1_45",0.49900263154915
"Q9UPC5_IDR_346_381",0.50099736845085
"Q9UPE1_IDR_1_57",0.632651131716943
"Q9UPE1_IDR_240_401",0.367348868283057
"Q9UPG8_IDR_1_67",0.207586064150903
"Q9UPG8_IDR_225_496",0.792413935849097
"Q9UPI3_IDR_1_74",0.569984939115847
"Q9UPR6_IDR_12_446",0.488221360114837
"Q9UPR6_IDR_542_588",0.264860338042288
"Q9UPR6_IDR_904_939",0.246918301842875
"Q9UPS6_IDR_1767_1805",0.272154956733013
"Q9UPS6_IDR_199_742",0.544582553308154
"Q9UPS6_IDR_904_1667",0.183262489958834
"Q9UPS8_IDR_1_35",0.346038984689411
"Q9UPS8_IDR_201_707",0.315369276826062
"Q9UPS8_IDR_835_917",0.338591738484527
"Q9UPT5_IDR_210_323",1
"Q9UPW0_IDR_519_611",0.35698326317638
"Q9UPW5_IDR_1149_1226",0.57079665359621
"Q9UPW5_IDR_349_617",0.42920334640379
"Q9UPW6_IDR_1_55",0.128832672149715
"Q9UPW6_IDR_187_223",0.119955967789491
"Q9UPW6_IDR_231_537",0.371146108383879
"Q9UPW6_IDR_550_618",0.22968954832589
"Q9UPW6_IDR_666_733",0.150375703351025
"Q9UPW8_IDR_150_448",1
"Q9UPX0_IDR_750_1349",1
"Q9UQ16_IDR_498_594",0.303772547695843
"Q9UQ16_IDR_598_651",0.322110207294711
"Q9UQ16_IDR_749_869",0.374117245009447
"Q9UQ35_IDR_1_2752",1
"Q9UQ53_IDR_1_32",1
"Q9UQ80_IDR_361_394",1
"Q9UQ84_IDR_339_785",1
"Q9UQ88_IDR_1_407",1
"Q9UQ90_IDR_1_159",0.489164893122081
"Q9UQB3_IDR_1_543",0.516488835940783
"Q9UQ90_IDR_765_795",0.510835106877919
"Q9UQB3_IDR_1040_1155",0.253593571397848
"Q9UQB3_IDR_784_827",0.229917592661369
"Q9UQB8_IDR_128_196",0.16067698207543
"Q9UQB8_IDR_249_395",0.205647644920588
"Q9UQB8_IDR_433_517",0.43483111266665
"Q9UQB8_IDR_522_552",0.198844260337333
"Q9UQB9_IDR_1_34",1
"Q9UQC2_IDR_120_640",1
"Q9UQD0_IDR_31_62",0.254614589862497
"Q9Y210_IDR_792_850",0.462552584253614
"Q9Y215_IDR_56_348",1
"Q9Y216_IDR_547_660",1
"Q9Y217_IDR_540_601",1
"Q9Y219_IDR_1107_1214",1
"Q9Y222_IDR_1_130",0.181748058272852
"Q9Y222_IDR_414_491",0.217073573259225
"Q9Y222_IDR_515_571",0.192904336705629
"Q9Y222_IDR_575_690",0.218610576581935
"Q9Y222_IDR_710_760",0.189663455180359
"Q9Y226_IDR_513_551",1
"Q9Y228_IDR_1_201",0.31782682939136
"Q9Y228_IDR_203_233",0.24541847446154
"Q9Y228_IDR_331_551",0.4367546961471
"Q9Y231_IDR_1_60",1
"Q9Y232_IDR_115_295",0.406643560124886
"Q9Y232_IDR_1_57",0.333107125164393
"Q9Y232_IDR_298_336",0.260249314710721
"Q9Y237_IDR_1_35",1
"Q9Y238_IDR_1_80",0.313117396155671
"Q9Y266_IDR_71_165",1
"Q9Y272_IDR_200_245",1
"Q9Y275_IDR_1_150",1
