"","GO0005694_chromosome"
"Q96SM3_IDR_1_114",1
"Q96SN7_IDR_1_50",1
"Q96SN8_IDR_1_1470",0.554661369154452
"Q96SN8_IDR_1566_1713",0.445338630845548
"Q96SQ5_IDR_53_162",1
"Q96SQ7_IDR_1_239",1
"Q96SR6_IDR_58_220",1
"Q96ST2_IDR_1_551",0.516116125755039
"Q96ST2_IDR_703_740",0.252798278684437
"Q96ST2_IDR_772_809",0.231085595560524
"Q96ST3_IDR_1_118",0.212476528975847
"Q96ST3_IDR_196_301",0.216494205540659
"Q96ST3_IDR_367_459",0.295897567394992
"Q96ST3_IDR_830_877",0.275131698088502
"Q96ST8_IDR_1_304",0.365577989275752
"Q96ST8_IDR_307_366",0.315920895320081
"Q96ST8_IDR_742_783",0.318501115404167
"Q96T60_IDR_110_142",1
"Q96T68_IDR_434_498",0.321524533106395
"Q96T68_IDR_502_626",0.375888372740949
"Q96T68_IDR_64_125",0.302587094152657
"Q96T83_IDR_1_77",0.527217913233888
"Q96T83_IDR_618_699",0.472782086766112
"Q96T88_IDR_593_675",0.630373608477884
"Q96T88_IDR_78_124",0.369626391522116
"Q96T92_IDR_1_309",0.515928133254738
"Q96T92_IDR_311_422",0.484071866745262
"Q96TA1_IDR_566_746",1
"Q96TA2_IDR_25_125",1
"Q96TC7_IDR_129_234",1
"Q99062_IDR_676_750",1
"Q99075_IDR_1_104",1
"Q99081_IDR_1_575",0.469287384651714
"Q99081_IDR_640_682",0.530712615348286
"Q99217_IDR_1_191",1
"Q99250_IDR_442_650",0.258456017036152
"Q99496_IDR_130_224",1
"Q99500_IDR_320_378",1
"Q99502_IDR_1_108",0.491712095108916
"Q99502_IDR_243_319",0.508287904891084
"Q99504_IDR_1_72",0.514229836508582
"Q99504_IDR_219_300",0.485770163491418
"Q99519_IDR_1_51",1
"Q99523_IDR_1_95",0.484079685992685
"Q99523_IDR_800_831",0.515920314007315
"Q99527_IDR_1_48",1
"Q99536_IDR_1_44",1
"Q99542_IDR_475_508",1
"Q99543_IDR_289_321",1
"Q99547_IDR_1_35",0.430759691571769
"Q99547_IDR_64_160",0.569240308428231
"Q99549_IDR_115_498",0.671651178681126
"Q99549_IDR_1_55",0.328348821318874
"Q99550_IDR_128_1108",0.520614912909316
"Q99550_IDR_1_88",0.479385087090684
"Q99558_IDR_1_52",0.194914410176088
"Q99592_IDR_119_366",1
"Q99593_IDR_1_49",0.362522066155518
"Q99593_IDR_219_424",0.314268371912794
"Q99593_IDR_433_485",0.323209561931689
"Q99594_IDR_100_134",0.498910976536491
"Q99594_IDR_1_31",0.501089023463508
"Q99595_IDR_139_171",1
"Q99598_IDR_1_32",1
"Q99607_IDR_139_205",0.314532331366705
"Q99607_IDR_302_520",0.223516714158012
"Q99607_IDR_526_582",0.23347522253982
"Q99607_IDR_586_663",0.228475731935463
"Q99608_IDR_1_93",1
"Q99612_IDR_52_195",1
"Q99613_IDR_1_46",0.314743870712174
"Q99613_IDR_162_313",0.414840147789034
"Q99613_IDR_879_913",0.270415981498792
"Q99614_IDR_1_113",1
"Q99618_IDR_1_268",1
"Q99624_IDR_1_58",1
"Q99678_IDR_1_31",0.482845855242248
"Q99678_IDR_314_358",0.517154144757752
"Q99680_IDR_1_35",0.459333562750395
"Q99680_IDR_245_307",0.540666437249605
"Q99683_IDR_1179_1243",0.245279923577023
"Q99683_IDR_1278_1308",0.257562659568501
"Q99683_IDR_32_87",0.23181401011472
"Q99683_IDR_939_1039",0.265343406739756
"Q99684_IDR_1_241",1
"Q99687_IDR_118_161",0.323280945301096
"Q99687_IDR_1_61",0.293686035093847
"Q99687_IDR_163_277",0.383033019605058
"Q99689_IDR_1_73",0.338337988489501
"Q99689_IDR_257_314",0.330590251783535
"Q99689_IDR_75_223",0.331071759726964
"Q99697_IDR_1_91",1
"Q99698_IDR_1006_1096",0.158523276669706
"Q99698_IDR_109_226",0.149722778110648
"Q99698_IDR_831_867",0.15405521548975
"Q99748_IDR_24_100",1
"Q99750_IDR_1_160",1
"Q99755_IDR_1_73",0.451117691818229
"Q99755_IDR_456_562",0.548882308181771
"Q99757_IDR_1_41",1
"Q99758_IDR_848_891",1
"Q99759_IDR_122_203",0.481615315766892
"Q99759_IDR_208_358",0.518384684233108
"Q99767_IDR_1_350",0.498700477608413
"Q99767_IDR_392_423",0.501299522391587
"Q99788_IDR_340_373",1
"Q99795_IDR_262_319",1
"Q99797_IDR_1_33",1
"Q99801_IDR_1_33",0.425846388824345
"Q99801_IDR_37_129",0.574153611175655
"Q99807_IDR_1_39",1
"Q99808_IDR_240_278",1
"Q99811_IDR_1_122",0.550267827688287
"Q99811_IDR_125_253",0.449732172311713
"Q99814_IDR_359_808",1
"Q99816_IDR_144_231",1
"Q99835_IDR_1_63",0.430421710977681
"Q99835_IDR_555_769",0.569578289022319
"Q99848_IDR_144_306",1
"Q99853_IDR_93_325",1
"Q99856_IDR_1_224",0.364767496139004
"Q99856_IDR_377_515",0.326192628985274
"Q99856_IDR_539_593",0.309039874875722
"Q99865_IDR_1_48",1
"Q99873_IDR_1_49",1
"Q99879_IDR_1_36",1
"Q99880_IDR_1_35",1
"Q99884_IDR_1_37",1
"Q99909_IDR_72_176",1
"Q99928_IDR_1_37",0.495540546463675
"Q99928_IDR_344_397",0.504459453536325
"Q99929_IDR_111_175",0.428578437304416
"Q99929_IDR_1_57",0.571421562695584
"Q99932_IDR_1_485",1
"Q99933_IDR_1_140",1
"Q99967_IDR_1_214",1
"Q99973_IDR_54_235",1
"Q99983_IDR_1_40",0.48493264068239
"Q99983_IDR_386_421",0.51506735931761
"Q99985_IDR_714_751",1
"Q99986_IDR_345_396",1
"Q99988_IDR_1_39",1
"Q99990_IDR_50_258",1
"Q99996_IDR_1_277",0.159086868266995
"Q99996_IDR_2066_2110",0.15438498414587
"Q99996_IDR_2121_3131",0.206252983670015
"Q99996_IDR_3199_3693",0.168366880677121
"Q99996_IDR_3800_3868",0.137327752928639
"Q99996_IDR_751_1844",0.174580530311361
"Q99999_IDR_1_70",1
"Q9BPU6_IDR_502_549",1
"Q9BPV8_IDR_1_35",1
"Q9BPW5_IDR_206_248",1
"Q9BPW8_IDR_1_40",1
"Q9BPX3_IDR_899_1015",1
"Q9BQ70_IDR_1_145",1
"Q9BQ75_IDR_11_89",1
"Q9BQ87_IDR_94_156",1
"Q9BQ89_IDR_1_264",1
"Q9BQ95_IDR_1_67",1
"Q9BQA5_IDR_404_460",0.516148924668583
"Q9BQA5_IDR_486_517",0.483851075331417
"Q9BQB4_IDR_171_213",0.543306999369133
"Q9BQB4_IDR_41_74",0.456693000630867
"Q9BQD7_IDR_202_235",1
"Q9BQE6_IDR_1_179",0.519688723138497
"Q9BQE6_IDR_196_289",0.480311276861503
"Q9BQE9_IDR_54_202",1
"Q9BQF6_IDR_1_441",0.29476771561188
"Q9BQF6_IDR_443_515",0.249384189425199
"Q9BQF6_IDR_686_733",0.226953253832932
"Q9BQF6_IDR_876_928",0.228894841129989
"Q9BQG0_IDR_1145_1328",0.614071918747179
"Q9BQG0_IDR_696_755",0.385928081252821
"Q9BQG1_IDR_88_297",1
"Q9BQS8_IDR_1231_1331",0.247930257881457
"Q9BQS8_IDR_340_405",0.257874259262835
"Q9BQS8_IDR_549_601",0.260716117617764
"Q9BQT9_IDR_805_892",0.456088327735834
"Q9BQT9_IDR_912_956",0.543911672264166
"Q9BQW3_IDR_386_438",0.505852329613955
"Q9BQW3_IDR_442_602",0.494147670386045
"Q9BQY4_IDR_1_137",1
"Q9BQY9_IDR_1_259",1
"Q9BR10_IDR_1_38",1
"Q9BR39_IDR_229_277",0.312287255033692
"Q9BR39_IDR_383_416",0.304974036807658
"Q9BR39_IDR_425_671",0.38273870815865
"Q9BR61_IDR_1_38",1
"Q9BR76_IDR_399_451",1
"Q9BR77_IDR_1_48",0.501236582294173
"Q9BR77_IDR_86_225",0.498763417705827
"Q9BR84_IDR_30_90",1
"Q9BRA0_IDR_1_38",1
"Q9BRC7_IDR_440_485",1
"Q9BRQ6_IDR_1_143",1
"Q9BRR0_IDR_129_313",1
"Q9BRR3_IDR_1_35",1
"Q9BRR8_IDR_166_348",0.183772021968305
"Q9BRR8_IDR_353_504",0.136186732660708
"Q9BRR8_IDR_570_612",0.15641356651271
"Q9BRR8_IDR_621_756",0.166970013521134
"Q9BRR8_IDR_68_156",0.14401201491102
"Q9BRR8_IDR_759_914",0.212645650426123
"Q9BRR9_IDR_113_210",0.314871257119704
"Q9BRR9_IDR_248_325",0.321106184969667
"Q9BRR9_IDR_444_508",0.364022557910628
"Q9BRS2_IDR_1_110",0.433429593880732
"Q9BRS2_IDR_451_568",0.566570406119268
"Q9BRS8_IDR_1_84",0.468255719818578
"Q9BRS8_IDR_294_462",0.531744280181422
"Q9BRT6_IDR_1_129",1
"Q9BRT8_IDR_1_38",1
"Q9BRU2_IDR_1_47",1
"Q9BSF0_IDR_1_53",1
"Q9BSF8_IDR_1_162",0.511962166745564
"Q9BSF8_IDR_434_475",0.488037833254437
"Q9BSG5_IDR_188_229",1
"Q9BSH4_IDR_7_44",1
"Q9BSI4_IDR_193_381",1
"Q9BSJ2_IDR_100_173",0.328022446393203
"Q9BSJ2_IDR_773_812",0.351547779509756
"Q9BSJ2_IDR_870_902",0.320429774097041
"Q9BSJ5_IDR_1_454",1
"Q9BSJ6_IDR_1_248",1
"Q9BSJ8_IDR_1_62",0.33330406007323
"Q9BT76_IDR_260_294",1
"Q9BT81_IDR_1_374",1
"Q9BT88_IDR_1_155",1
"Q9BTA9_IDR_1_554",1
"Q9BTC0_IDR_1201_2240",0.206220325150557
"Q9BTC0_IDR_1_262",0.323897047868717
"Q9BTC0_IDR_323_668",0.229746359076609
"Q9BTC0_IDR_765_1046",0.240136267904117
"Q9BTC8_IDR_325_373",0.333641343030649
"Q9BTC8_IDR_419_482",0.339512655411337
"Q9BTC8_IDR_540_590",0.326846001558014
"Q9BTD3_IDR_273_319",1
"Q9BTD8_IDR_1_355",1
"Q9BUA3_IDR_140_264",0.392756644343313
"Q9BUA3_IDR_20_66",0.31180890246419
"Q9BUA3_IDR_274_315",0.295434453192497
"Q9BUA6_IDR_1_43",1
"Q9BUB4_IDR_153_251",1
"Q9BUB5_IDR_1_39",0.529151812473008
"Q9BUB5_IDR_377_465",0.470848187526992
"Q9BUB7_IDR_1_71",1
"Q9BUF7_IDR_83_120",1
"Q9BUG6_IDR_1_38",0.429002978880464
"Q9BUG6_IDR_141_351",0.570997021119536
"Q9BUH6_IDR_142_204",1
"Q9BUH8_IDR_1_129",0.511032612377598
"Q9BUH8_IDR_134_593",0.488967387622402
"Q9BV73_IDR_1084_1412",0.253808393124448
"Q9BV73_IDR_1_513",0.222655886010308
"Q9BV73_IDR_1790_1980",0.250089338452015
"Q9BV73_IDR_2019_2442",0.27344638241323
"Q9BV79_IDR_1_39",1
"Q9BV87_IDR_256_359",1
"Q9BV94_IDR_505_553",1
"Q9BV97_IDR_79_191",1
"Q9BVA0_IDR_313_488",1
"Q9BVA6_IDR_1_79",1
"Q9BVV6_IDR_1452_1482",0.168127759940445
"Q9BVV7_IDR_1_105",1
"Q9BVV8_IDR_1_132",1
"Q9BVW5_IDR_150_301",0.477472506783236
"Q9BVW5_IDR_1_66",0.522527493216764
"Q9BVW6_IDR_49_85",1
"Q9BVX2_IDR_1_32",1
"Q9BW04_IDR_1_567",1
"Q9BW11_IDR_112_204",0.502882201156746
"Q9BW11_IDR_20_74",0.497117798843254
"Q9BWU0_IDR_1_149",0.210204171089735
"Q9BWU0_IDR_279_358",0.254637423421031
"Q9BWU0_IDR_444_537",0.2334617441741
"Q9BWU0_IDR_584_765",0.301696661315135
"Q9BWU1_IDR_355_502",1
"Q9BWV1_IDR_420_469",0.354528213834139
"Q9BWV1_IDR_811_855",0.343054469797625
"Q9BWV1_IDR_877_1114",0.302417316368236
"Q9BWV3_IDR_483_514",1
"Q9BWV7_IDR_1_81",0.504565367930509
"Q9BX68_IDR_1_50",1
"Q9BX69_IDR_796_1037",0.439807502846357
"Q9BX69_IDR_90_279",0.560192497153643
"Q9BX70_IDR_1_93",1
"Q9BX73_IDR_1_60",1
"Q9BX79_IDR_595_631",1
"Q9BX82_IDR_68_167",1
"Q9BX84_IDR_1231_1274",0.128466217782286
"Q9BX84_IDR_1285_1456",0.1270899454983
"Q9BX84_IDR_1459_1598",0.15414913559788
"Q9BX84_IDR_1665_1695",0.137448943941517
"Q9BX84_IDR_1983_2022",0.145884686460991
"Q9BX84_IDR_544_600",0.168366876451154
"Q9BX84_IDR_772_820",0.138594194267872
"Q9BX95_IDR_33_117",1
"Q9BX97_IDR_374_442",1
"Q9BXA7_IDR_275_367",1
"Q9BXA9_IDR_1246_1286",0.335478814595405
"Q9BXA9_IDR_1_80",0.343050973720821
"Q9BXA9_IDR_83_1121",0.321470211683773
"Q9BXJ4_IDR_1_111",1
"Q9BXJ5_IDR_1_146",1
"Q9BXJ7_IDR_378_438",1
"Q9BXJ9_IDR_574_639",1
"Q9BXK1_IDR_207_252",0.483540151948037
"Q9BXK1_IDR_27_156",0.516459848051964
"Q9BXK5_IDR_229_451",1
"Q9BXL5_IDR_1_484",1
"Q9BXL6_IDR_214_286",0.350459899730233
"Q9BXL6_IDR_392_567",0.337058367603492
"Q9BXL6_IDR_756_803",0.312481732666274
"Q9BXL7_IDR_225_305",0.315718469815688
"Q9BXL7_IDR_424_664",0.377415193785077
"Q9BXL7_IDR_852_916",0.306866336399235
"Q9BXL8_IDR_186_226",0.476170740328864
"Q9BXL8_IDR_80_174",0.523829259671136
"Q9BXM0_IDR_1342_1375",0.326795816697964
"Q9BXM0_IDR_1_43",0.319935368296411
"Q9BXM0_IDR_45_233",0.353268815005625
"Q9BXM7_IDR_180_210",1
"Q9BXT5_IDR_1042_1607",0.15713424454801
"Q9BXT5_IDR_1_469",0.144853454107159
"Q9BXT5_IDR_2264_2514",0.195123975485822
"Q9BXT5_IDR_2563_2596",0.154557940503255
"Q9BXT5_IDR_473_775",0.153971778815236
"Q9BXT5_IDR_782_1040",0.194358606540518
"Q9BXT8_IDR_1104_1169",0.360974055188075
"Q9BXT8_IDR_1360_1397",0.327149937966221
"Q9BXT8_IDR_309_399",0.311876006845703
"Q9BXU0_IDR_1_47",1
"Q9BXU1_IDR_213_278",0.455891117279893
"Q9BXU1_IDR_976_1018",0.544108882720107
"Q9BXU2_IDR_157_225",1
"Q9BXU3_IDR_145_377",1
"Q9BXU7_IDR_602_726",0.509332713828761
"Q9BXU7_IDR_731_820",0.490667286171239
"Q9BY12_IDR_745_899",0.310429436114827
"Q9BY15_IDR_619_652",1
"Q9BY21_IDR_1_39",1
"Q9BY42_IDR_192_273",1
"Q9BY43_IDR_170_222",1
"Q9BY44_IDR_427_530",1
"Q9BY66_IDR_1299_1367",0.306076722975362
"Q9BY66_IDR_1411_1539",0.345882993873358
"Q9BY66_IDR_174_310",0.34804028315128
"Q9BY67_IDR_335_376",0.49505056179394
"Q9BY67_IDR_398_442",0.50494943820606
"Q9BY76_IDR_1_109",0.453633088225107
"Q9BY76_IDR_115_180",0.546366911774893
"Q9BY77_IDR_12_273",1
"Q9BY78_IDR_299_374",1
"Q9BY84_IDR_301_557",0.393501417977434
"Q9BY84_IDR_561_654",0.606498582022566
"Q9BY89_IDR_1_31",0.437732483065757
"Q9BY89_IDR_37_1789",0.562267516934243
"Q9BYK8_IDR_959_1061",1
"Q9BYL1_IDR_1_109",1
"Q9BYM8_IDR_148_193",0.504633377743665
"Q9BYM8_IDR_243_277",0.495366622256335
"Q9BYN0_IDR_1_36",1
"Q9BYN7_IDR_1_321",1
"Q9BYN8_IDR_1_38",1
"Q9BYP7_IDR_1_134",0.597983830753327
"Q9BYP7_IDR_486_1800",0.402016169246673
"Q9BYP8_IDR_1_105",1
"Q9BYW2_IDR_1075_1452",0.209819209641994
"Q9BYW2_IDR_1_1069",0.208491263318424
"Q9BYW2_IDR_1829_2147",0.242604561805721
"Q9BYW2_IDR_2311_2388",0.159010623696214
"Q9BYW2_IDR_2421_2468",0.180074341537647
"Q9BYW3_IDR_65_111",1
"Q9BYX2_IDR_1_44",0.338710799264937
"Q9BYX2_IDR_145_329",0.311255430281982
"Q9BYX2_IDR_384_454",0.350033770453081
"Q9BYX4_IDR_200_304",1
"Q9BZD6_IDR_1_31",1
"Q9BZD7_IDR_162_214",1
"Q9BZE1_IDR_1_31",1
"Q9BZE2_IDR_434_471",1
"Q9BZE3_IDR_1_190",0.569579065302558
"Q9BZE3_IDR_286_327",0.430420934697442
"Q9BZE4_IDR_461_634",1
"Q9BZE7_IDR_56_93",1
"Q9BZE9_IDR_177_316",0.555359398367249
"Q9BZE9_IDR_495_553",0.444640601632751
"Q9BZJ6_IDR_35_76",1
"Q9BZJ7_IDR_205_237",0.502605136346409
"Q9BZJ7_IDR_311_368",0.497394863653591
"Q9BZJ8_IDR_1_40",0.319011654688332
"Q9BZJ8_IDR_246_282",0.343853107306147
"Q9BZJ8_IDR_364_451",0.337135238005521
"Q9BZK7_IDR_90_150",1
"Q9BZL4_IDR_315_691",1
"Q9BZL6_IDR_1_37",0.22888976027921
"Q9BZL6_IDR_190_250",0.270317706430471
"Q9BZL6_IDR_316_378",0.256645674443397
"Q9BZL6_IDR_848_878",0.244146858846923
"Q9BZM3_IDR_14_204",0.461460007986238
"Q9BZM3_IDR_254_304",0.538539992013762
"Q9BZM4_IDR_207_244",1
"Q9BZM6_IDR_207_244",1
"Q9BZP6_IDR_390_427",1
"Q9BZQ2_IDR_1_103",1
"Q9BZQ6_IDR_792_907",1
"Q9BZQ8_IDR_564_928",1
"Q9C009_IDR_206_403",0.516946855292137
"Q9C010_IDR_1_78",1
"Q9C026_IDR_42_120",1
"Q9C056_IDR_1_277",1
"Q9C073_IDR_1_453",1
"Q9C075_IDR_1_58",1
"Q9C086_IDR_1_67",0.50818841155674
"Q9C086_IDR_78_267",0.49181158844326
"Q9C091_IDR_1088_1225",0.317598370003913
"Q9C091_IDR_241_368",0.327940772693851
"Q9C091_IDR_51_102",0.354460857302236
"Q9C093_IDR_1197_1327",0.211836104155247
"Q9C093_IDR_1663_1709",0.191959822383539
"Q9C093_IDR_257_290",0.169214790335028
"Q9C093_IDR_608_681",0.19515493876662
"Q9C093_IDR_890_1004",0.231834344359566
"Q9C098_IDR_21_345",0.555902246933646
"Q9C098_IDR_617_648",0.444097753066354
"Q9C099_IDR_200_431",1
"Q9C0A0_IDR_1269_1308",1
"Q9C0B7_IDR_761_833",1
"Q9C0B9_IDR_1_92",0.260642196584545
"Q9C0B9_IDR_207_351",0.241683834834748
"Q9C0B9_IDR_403_435",0.263207473298223
"Q9C0B9_IDR_464_1021",0.234466495282484
"Q9C0C2_IDR_1_1729",1
"Q9C0C4_IDR_688_728",1
"Q9C0C6_IDR_1_312",1
"Q9C0C7_IDR_1061_1298",0.192155533263904
"Q9C0C7_IDR_250_310",0.197236933524145
"Q9C0C7_IDR_312_649",0.180386258318534
"Q9C0C7_IDR_665_726",0.214762711284991
"Q9C0C7_IDR_737_805",0.215458563608427
"Q9C0C9_IDR_1155_1249",0.274822861160858
"Q9C0C9_IDR_1_55",0.194863501439955
"Q9C0C9_IDR_399_537",0.304591422735484
"Q9C0C9_IDR_712_920",0.225722214663703
"Q9C0D0_IDR_1_446",1
"Q9C0D2_IDR_1_2537",1
"Q9C0D4_IDR_1_53",0.237022428115207
"Q9C0F1_IDR_289_390",0.469156323506027
"Q9C0F3_IDR_54_135",1
"Q9C0G0_IDR_1_1338",1
"Q9C0G6_IDR_1_177",1
"Q9C0H2_IDR_416_523",1
"Q9C0H6_IDR_27_156",1
"Q9C0H9_IDR_1_175",0.493328133595105
"Q9C0H9_IDR_264_1183",0.506671866404895
"Q9C0I1_IDR_545_578",1
"Q9C0I3_IDR_1_900",1
"Q9C0I9_IDR_1_32",0.461388874647965
"Q9C0I9_IDR_179_441",0.538611125352035
"Q9C0J1_IDR_1_86",1
"Q9C0J8_IDR_1_49",0.331237772710746
"Q9C0J8_IDR_408_507",0.355613521698126
"Q9C0J8_IDR_511_1336",0.313148705591128
"Q9C0J9_IDR_1_48",0.486453942449597
"Q9C0J9_IDR_175_482",0.513546057550403
"Q9C0K0_IDR_1_824",0.479108058096535
"Q9C0K0_IDR_858_894",0.520891941903465
"Q9GZR2_IDR_80_195",0.520066629251676
"Q9GZR5_IDR_273_314",1
"Q9GZR7_IDR_261_383",0.259958002121033
"Q9GZR7_IDR_62_190",0.457089299679348
"Q9GZR7_IDR_812_859",0.282952698199619
"Q9GZS0_IDR_563_605",1
"Q9GZS9_IDR_1_45",1
"Q9GZT5_IDR_1_37",1
"Q9GZT9_IDR_60_185",1
"Q9GZU1_IDR_1_36",1
"Q9GZU2_IDR_126_365",0.262641989316817
"Q9GZU2_IDR_1305_1386",0.258739773186361
"Q9GZU2_IDR_1_34",0.242949189354106
"Q9GZU2_IDR_1417_1478",0.235669048142716
"Q9GZU3_IDR_1_60",1
"Q9GZU7_IDR_1_35",1
"Q9GZU8_IDR_1_254",1
"Q9GZV1_IDR_49_88",1
"Q9GZV3_IDR_1_35",0.478113213893578
"Q9GZV3_IDR_520_580",0.521886786106422
"Q9H009_IDR_142_177",0.494511798736667
"Q9H009_IDR_1_74",0.505488201263333
"Q9H013_IDR_726_923",1
"Q9H019_IDR_148_237",0.498113058503957
"Q9H019_IDR_74_143",0.501886941496043
"Q9H040_IDR_215_450",1
"Q9H063_IDR_210_256",0.528542843840294
"Q9H063_IDR_52_83",0.471457156159706
"Q9H074_IDR_1_118",1
"Q9H078_IDR_23_84",1
"Q9H0E3_IDR_1_886",1
"Q9H0E7_IDR_107_164",0.194956977071832
"Q9H0E7_IDR_167_291",0.421726826477942
"Q9H0E7_IDR_306_373",0.189478962878126
"Q9H0E7_IDR_682_712",0.1938372335721
"Q9H0E9_IDR_133_704",0.321305943171772
"Q9H0E9_IDR_819_854",0.340992781110414
"Q9H0E9_IDR_869_1101",0.337701275717814
"Q9H0F5_IDR_1_386",1
"Q9H0F6_IDR_121_167",0.501979012218466
"Q9H0V9_IDR_1_43",0.477063505152942
"Q9H0V9_IDR_293_348",0.522936494847058
"Q9H0W5_IDR_62_92",0.420015936932967
"Q9H0W5_IDR_99_538",0.579984063067033
"Q9H0W7_IDR_87_127",1
"Q9H0W8_IDR_1_170",1
"Q9H0X4_IDR_1_63",1
"Q9H0X6_IDR_43_138",1
"Q9H0X9_IDR_1_98",0.347028169319704
"Q9H0X9_IDR_249_362",0.343460697823786
"Q9H161_IDR_236_411",0.427415811442966
"Q9H165_IDR_1_747",1
"Q9H171_IDR_281_317",0.324491553441047
"Q9H171_IDR_344_400",0.33656746949378
"Q9H171_IDR_72_104",0.338940977065174
"Q9H172_IDR_1_43",0.494723769783394
"Q9H172_IDR_333_364",0.505276230216606
"Q9H173_IDR_1_63",1
"Q9H175_IDR_128_168",0.252777653442553
"Q9H175_IDR_1_63",0.249890197985576
"Q9H175_IDR_281_371",0.242292496373545
"Q9H175_IDR_425_543",0.255039652198327
"Q9H190_IDR_1_39",1
"Q9H1A4_IDR_288_392",0.22690778386953
"Q9H1A4_IDR_674_704",0.261520890164097
"Q9H1A4_IDR_715_746",0.243527232027748
"Q9H1A4_IDR_988_1019",0.268044093938625
"Q9H1B5_IDR_37_149",1
"Q9H1B7_IDR_64_362",0.502743392884527
"Q9H1K0_IDR_472_732",0.334823616339577
"Q9H1M0_IDR_1_70",1
"Q9H1M3_IDR_1_61",0.527180019521203
"Q9H1M3_IDR_70_183",0.472819980478797
"Q9H1P3_IDR_1_59",0.439681354062152
"Q9H1P3_IDR_319_350",0.560318645937848
"Q9H1Q7_IDR_370_451",1
"Q9H1R2_IDR_140_295",1
"Q9H1R3_IDR_1_262",1
"Q9H1U4_IDR_1_197",1
"Q9H1V8_IDR_1_60",0.500126707914325
"Q9H1V8_IDR_646_711",0.499873292085675
"Q9H1X3_IDR_1_32",1
"Q9H1Y3_IDR_1_31",0.447027122139145
"Q9H1Y3_IDR_330_397",0.552972877860855
"Q9H1Z8_IDR_109_148",0.501486539860636
"Q9H1Z8_IDR_1_31",0.498513460139364
"Q9H201_IDR_144_632",1
"Q9H204_IDR_1_41",1
"Q9H2B2_IDR_1_151",1
"Q9H2B4_IDR_574_604",1
"Q9H2C1_IDR_121_227",0.516483600414152
"Q9H2C1_IDR_298_345",0.483516399585848
"Q9H2D6_IDR_1_2115",0.495370352801335
"Q9H2D6_IDR_2151_2188",0.504629647198665
"Q9H2F5_IDR_276_439",0.517874112766592
"Q9H2F5_IDR_471_836",0.482125887233407
"Q9H2F9_IDR_45_107",1
"Q9H2G2_IDR_1205_1235",0.396301260560782
"Q9H2G2_IDR_313_796",0.603698739439218
"Q9H2G4_IDR_1_210",0.496807648810417
"Q9H2G4_IDR_426_682",0.503192351189583
"Q9H2G9_IDR_1_130",0.560949781890698
"Q9H2G9_IDR_219_321",0.439050218109302
"Q9H2H9_IDR_1_72",1
"Q9H2I8_IDR_135_173",1
"Q9H2J4_IDR_208_239",1
"Q9H2J7_IDR_1_62",0.519029481011792
"Q9H2W2_IDR_136_220",0.4919372020477
"Q9H2W2_IDR_1_91",0.5080627979523
"Q9H2W6_IDR_1_41",1
"Q9H2X0_IDR_1_31",1
"Q9H2X3_IDR_1_60",1
"Q9H2X6_IDR_43_180",0.515644821034433
"Q9H2X6_IDR_536_1061",0.484355178965567
"Q9H2X8_IDR_1_130",1
"Q9H2X9_IDR_10_81",0.330612970383834
"Q9H2X9_IDR_87_120",0.324043938997
"Q9H2X9_IDR_942_1066",0.345343090619166
"Q9H2Y7_IDR_1_1382",1
"Q9H2Y9_IDR_1_110",0.303857427744683
"Q9H2Y9_IDR_374_412",0.40931330106244
"Q9H2Y9_IDR_763_848",0.286829271192877
"Q9H2Z4_IDR_1_191",0.485756638561856
"Q9H2Z4_IDR_289_342",0.514243361438144
"Q9H300_IDR_21_90",1
"Q9H305_IDR_1_119",1
"Q9H307_IDR_1_150",0.393230745534736
"Q9H3E2_IDR_410_470",1
"Q9H3F6_IDR_265_313",1
"Q9H3H1_IDR_414_467",1
"Q9H3H3_IDR_1_70",1
"Q9H3H9_IDR_1_227",1
"Q9H3J6_IDR_129_166",1
"Q9H3K2_IDR_1_73",1
"Q9H3M0_IDR_427_494",1
"Q9H3M9_IDR_183_355",1
"Q9H3N1_IDR_210_280",1
"Q9H3N8_IDR_207_291",1
"Q9H3P2_IDR_147_433",1
"Q9H3P7_IDR_188_237",0.35497140807783
"Q9H3P7_IDR_22_69",0.342286529468027
"Q9H3P7_IDR_291_363",0.302742062454143
"Q9H3Q1_IDR_1_35",0.319889060596787
"Q9H3Q1_IDR_227_356",0.360081315475176
"Q9H3Q1_IDR_55_199",0.320029623928037
"Q9H3Q3_IDR_1_47",1
"Q9H3R0_IDR_363_612",1
"Q9H422_IDR_511_869",0.221609314492588
"Q9H422_IDR_87_147",0.2913079611282
"Q9H422_IDR_874_1078",0.240341155219111
"Q9H425_IDR_129_306",1
"Q9H426_IDR_1_78",1
"Q9H444_IDR_172_212",1
"Q9H446_IDR_190_243",1
"Q9H461_IDR_152_230",0.341776640596943
"Q9H461_IDR_344_380",0.334279229835109
"Q9H461_IDR_624_694",0.323944129567947
"Q9H467_IDR_89_145",1
"Q9H497_IDR_1_37",1
"Q9H4A3_IDR_1_206",0.394007865070311
"Q9H4A3_IDR_1262_2382",0.316473366498189
"Q9H4A3_IDR_567_1259",0.289518768431501
"Q9H4A5_IDR_1_42",1
"Q9H4A6_IDR_1_57",1
"Q9H4A9_IDR_1_49",1
"Q9H4B4_IDR_1_47",0.445526166099609
"Q9H4B4_IDR_337_413",0.554473833900391
"Q9H4I3_IDR_1_56",1
"Q9H4I9_IDR_1_49",1
